ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
706796.19,17.24,4.18,357882.41,8.73
706831.82,17.25,4.19,357868.74,8.73
706677.42,17.25,4.19,357722.44,8.73
706901.78,17.26,4.19,357785.68,8.74
706747.38,17.26,4.19,357982.4,8.74
706747.38,17.26,4.19,357982.4,8.74
707119.87,17.27,4.21,357822.98,8.74
706965.47,17.27,4.21,357844.8,8.74
706999.81,17.27,4.21,357751.94,8.74
706809.62,17.27,4.21,357972.81,8.75
706843.96,17.28,4.21,357841.5,8.75
706708.86,17.28,4.21,357771.34,8.75
706548.03,17.28,4.21,357549.27,8.74
706856.99,17.29,4.22,357450.7,8.74
706884.89,17.29,4.23,358058.48,8.76
706588.19,17.28,4.22,357493.79,8.74
706432.8,17.28,4.22,357607.0,8.75
706432.8,17.28,4.22,357607.0,8.75
706266.52,17.28,4.22,357394.48,8.75
706266.52,17.28,4.22,357394.48,8.75
706302.15,17.29,4.23,357411.04,8.75
706474.12,17.3,4.23,357328.85,8.75
705428.96,17.31,4.24,356995.87,8.76
705274.57,17.31,4.24,356865.76,8.76
704977.21,17.3,4.24,357849.66,8.78
704750.51,17.3,4.23,357419.44,8.77
705020.07,17.3,4.24,357862.79,8.78
705383.06,17.32,4.25,357873.4,8.79
705155.81,17.31,4.25,358030.15,8.79
705155.81,17.31,4.25,358030.15,8.79
705155.81,17.31,4.25,358030.15,8.79
705001.41,17.31,4.25,357929.49,8.79
705282.86,17.32,4.26,357768.0,8.79
705317.19,17.33,4.26,357730.09,8.79
705317.19,17.33,4.26,357730.09,8.79
704941.35,17.32,4.25,357992.48,8.79
704975.68,17.32,4.26,357737.42,8.79
704821.28,17.32,4.26,357891.58,8.8
705122.03,17.33,4.27,358290.44,8.81
704746.18,17.33,4.26,358085.72,8.8
704746.18,17.33,4.26,358085.72,8.8
704448.83,17.32,4.25,357846.63,8.8
704476.73,17.32,4.26,358599.59,8.82
704341.63,17.32,4.26,358476.67,8.82
703296.48,17.33,4.27,358143.69,8.83
703568.71,17.34,4.28,358398.25,8.83
703591.16,17.35,4.28,358583.06,8.84
703430.33,17.35,4.28,358499.4,8.84
703654.69,17.35,4.29,358562.64,8.84
703654.69,17.35,4.29,358606.74,8.84
703499.3,17.36,4.29,358741.3,8.85
703333.03,17.36,4.29,358540.39,8.85
703367.36,17.36,4.3,358419.96,8.85
703402.99,17.36,4.3,358382.25,8.85
703248.59,17.37,4.3,358229.5,8.85
702203.44,17.37,4.31,357896.52,8.86
702049.04,17.37,4.31,357913.59,8.86
701894.64,17.37,4.31,357851.29,8.86
701527.02,17.37,4.3,357423.99,8.85
701808.47,17.38,4.31,357288.58,8.85
701673.37,17.38,4.31,357312.74,8.85
701297.53,17.37,4.31,357531.12,8.86
701578.97,17.38,4.31,357419.62,8.85
700533.81,17.39,4.32,357086.64,8.86
700533.81,17.39,4.32,357086.64,8.86
700157.97,17.38,4.32,356960.7,8.86
700157.97,17.38,4.32,356960.7,8.86
700404.06,17.39,4.32,357387.09,8.87
699404.06,17.37,4.3,356387.09,8.85
699679.07,17.38,4.31,356230.94,8.85
699518.24,17.38,4.31,356243.27,8.85
699404.79,17.38,4.31,356222.93,8.85
699196.58,17.38,4.31,356109.48,8.85
699229.92,17.38,4.32,356109.43,8.85
699265.55,17.39,4.32,356125.99,8.86
699111.15,17.39,4.32,355934.94,8.85
698819.96,17.38,4.32,356700.28,8.87
697774.81,17.39,4.33,356367.3,8.88
697466.01,17.39,4.33,356378.48,8.89
697488.47,17.4,4.33,356581.83,8.89
697112.63,17.39,4.32,356147.15,8.88
696958.23,17.39,4.33,356332.78,8.89
696662.3,17.39,4.33,356399.67,8.9
697294.55,17.41,4.34,356412.72,8.9
697294.55,17.41,4.34,356412.72,8.9
697140.15,17.41,4.34,356288.54,8.9
697140.15,17.41,4.34,356244.45,8.9
697140.15,17.41,4.34,356244.45,8.9
697174.49,17.41,4.35,356097.97,8.89
696869.73,17.41,4.34,356317.14,8.9
696734.64,17.41,4.34,356192.53,8.9
696575.9,17.4,4.34,356033.8,8.9
696839.88,17.41,4.35,355845.71,8.89
696679.05,17.41,4.35,356091.68,8.9
696523.67,17.41,4.35,355898.59,8.9
696357.39,17.41,4.35,355750.36,8.9
696393.02,17.42,4.36,355700.82,8.9
696427.35,17.42,4.36,355592.05,8.9
696272.96,17.42,4.36,355729.58,8.9
696118.56,17.43,4.36,355521.42,8.9
696121.1,17.43,4.36,355573.6,8.9
696421.84,17.43,4.37,355907.76,8.91
696449.74,17.44,4.37,355940.26,8.91
696295.34,17.44,4.38,355840.94,8.91
696286.06,17.44,4.38,356057.47,8.92
696319.4,17.45,4.38,356409.19,8.93
695953.56,17.44,4.38,357045.17,8.95
696734.09,17.46,4.4,358495.14,8.99
695688.93,17.47,4.41,358162.16,9.0
695850.01,17.48,4.42,358439.95,9.0
695885.64,17.49,4.42,358444.24,9.01
695731.24,17.49,4.42,358287.64,9.01
696202.72,17.5,4.44,358328.14,9.01
696048.32,17.5,4.44,358510.18,9.01
695893.92,17.5,4.44,358368.72,9.01
695758.82,17.5,4.44,358262.08,9.01
695758.82,17.5,4.44,358262.08,9.01
695388.82,17.49,4.43,357892.08,9.0
695423.15,17.5,4.43,357678.21,9.0
695687.13,17.51,4.44,357927.43,9.01
695526.3,17.51,4.44,358361.45,9.02
695560.64,17.51,4.45,358263.48,9.02
695854.59,17.52,4.46,358330.47,9.02
695478.74,17.52,4.45,358201.97,9.02
694861.15,17.52,4.46,358058.55,9.03
694861.15,17.52,4.46,358058.55,9.03
694861.15,17.52,4.46,358058.55,9.03
694914.78,17.52,4.46,357999.35,9.03
694950.41,17.53,4.47,358026.13,9.03
694950.41,17.53,4.47,358026.13,9.03
694978.31,17.53,4.47,358699.12,9.05
695011.66,17.54,4.47,358956.33,9.06
695011.66,17.54,4.47,358837.32,9.06
693966.5,17.55,4.48,358519.98,9.07
693350.89,17.54,4.47,357904.37,9.05
693196.49,17.54,4.47,357760.97,9.05
693196.49,17.54,4.47,357888.69,9.05
693448.59,17.55,4.48,358361.57,9.07
693294.19,17.55,4.48,358263.98,9.07
693139.8,17.55,4.48,358417.18,9.07
693004.7,17.55,4.48,358242.3,9.07
692845.97,17.54,4.48,358088.46,9.07
692685.14,17.54,4.48,358513.52,9.08
692909.5,17.55,4.49,358576.76,9.08
692943.83,17.56,4.49,358456.33,9.08
692876.53,17.56,4.5,358165.66,9.08
692622.17,17.56,4.49,357934.18,9.07
692657.8,17.56,4.5,357977.4,9.08
692503.4,17.57,4.5,357850.04,9.08
692537.73,17.57,4.51,357732.93,9.08
692320.37,17.57,4.5,357417.8,9.07
692601.81,17.57,4.51,357627.19,9.07
692447.42,17.57,4.51,357497.12,9.07
692501.05,17.58,4.52,357418.48,9.07
692346.65,17.58,4.52,357394.72,9.08
691957.81,17.58,4.51,356614.72,9.06
691822.71,17.58,4.51,356734.39,9.06
691661.88,17.58,4.51,357026.4,9.07
692034.64,17.59,4.53,357214.13,9.08
691714.64,17.58,4.52,356894.13,9.07
691714.64,17.58,4.52,356894.13,9.07
691742.54,17.59,4.52,356850.45,9.07
691048.12,17.57,4.51,356156.03,9.06
691083.75,17.58,4.52,356199.25,9.06
691309.55,17.59,4.52,356056.46,9.06
691332.0,17.59,4.53,357876.33,9.11
691177.61,17.59,4.53,357748.97,9.11
691401.97,17.6,4.54,357666.12,9.11
691401.97,17.6,4.54,357666.12,9.11
691436.3,17.61,4.54,357567.54,9.11
691281.9,17.61,4.54,357437.47,9.1
691316.23,17.61,4.55,357649.62,9.11
691161.84,17.61,4.55,358080.4,9.12
691026.74,17.61,4.55,357621.41,9.12
691061.07,17.62,4.55,357524.46,9.11
690866.46,17.61,4.55,357634.02,9.12
690652.69,17.61,4.55,357172.87,9.11
690898.78,17.62,4.55,357031.99,9.1
690898.78,17.62,4.55,357031.99,9.1
690926.68,17.62,4.56,357733.01,9.12
690765.85,17.62,4.56,357820.84,9.13
689720.69,17.63,4.57,357487.86,9.14
689946.5,17.64,4.58,357301.14,9.14
689890.7,17.64,4.58,357469.63,9.14
689624.83,17.64,4.58,357122.75,9.14
689660.46,17.65,4.58,357149.53,9.14
689506.06,17.65,4.58,356942.43,9.14
689667.14,17.66,4.59,358359.67,9.17
689667.14,17.66,4.59,358359.67,9.17
689512.75,17.66,4.59,358580.42,9.18
689358.35,17.66,4.59,358467.9,9.18
688982.51,17.65,4.58,358018.56,9.17
688847.41,17.65,4.59,357860.28,9.17
689318.88,17.66,4.6,357900.79,9.17
689368.12,17.67,4.61,359066.46,9.2
689403.75,17.68,4.61,359048.24,9.21
689487.63,17.68,4.62,358461.58,9.19
689199.25,17.68,4.61,358429.34,9.19
689044.85,17.68,4.61,358257.1,9.19
688842.46,17.67,4.61,358152.92,9.19
688466.62,17.67,4.6,357981.92,9.19
688312.22,17.67,4.6,358219.23,9.19
687267.06,17.68,4.61,357886.25,9.2
687112.67,17.68,4.61,357628.11,9.2
686497.05,17.66,4.6,356946.48,9.18
686338.32,17.66,4.6,356787.75,9.18
686203.22,17.66,4.6,356756.62,9.18
686203.22,17.66,4.6,356756.62,9.18
686203.22,17.66,4.6,356756.62,9.18
686203.22,17.66,4.6,356756.62,9.18
686042.39,17.66,4.6,357039.79,9.19
686215.35,17.67,4.61,357273.88,9.2
686249.68,17.67,4.61,357144.49,9.2
686531.12,17.68,4.62,357040.88,9.2
686421.26,17.69,4.62,356795.93,9.19
686209.46,17.68,4.62,356667.14,9.19
686245.09,17.69,4.63,356693.92,9.19
686090.69,17.69,4.63,356476.68,9.19
686282.95,17.7,4.63,356982.69,9.21
686310.85,17.7,4.64,356840.5,9.2
686156.45,17.7,4.64,356989.58,9.21
686002.05,17.7,4.64,356922.21,9.21
686265.04,17.71,4.65,356465.98,9.2
686287.5,17.72,4.65,358525.49,9.26
686287.5,17.72,4.65,358525.49,9.26
686511.86,17.73,4.66,358588.73,9.26
686376.76,17.73,4.66,359022.95,9.27
686411.09,17.73,4.67,358778.27,9.27
686271.05,17.73,4.67,358681.79,9.27
686305.38,17.74,4.67,358893.94,9.28
686554.42,17.75,4.69,358900.58,9.28
686590.05,17.76,4.69,358880.74,9.28
686378.18,17.75,4.69,358786.76,9.28
685786.69,17.74,4.68,358218.16,9.27
686013.48,17.75,4.68,358024.94,9.26
685859.08,17.75,4.68,357857.58,9.26
685704.69,17.75,4.69,358100.63,9.27
685550.29,17.75,4.69,357812.0,9.26
685415.19,17.75,4.69,357812.87,9.27
685254.36,17.75,4.69,357845.18,9.27
685307.99,17.76,4.69,357800.58,9.27
685162.99,17.76,4.69,357749.1,9.27
684986.33,17.76,4.69,357667.2,9.27
685021.96,17.76,4.7,357671.48,9.27
685049.86,17.77,4.7,358372.49,9.29
684752.5,17.76,4.7,357925.61,9.28
684598.1,17.76,4.7,357746.84,9.28
684443.71,17.76,4.7,357952.04,9.29
684289.31,17.76,4.7,357875.12,9.29
683913.47,17.76,4.69,357455.27,9.28
684085.43,17.76,4.7,357617.02,9.29
683797.05,17.76,4.69,357469.63,9.28
683797.05,17.76,4.69,357469.63,9.28
683661.96,17.76,4.69,357382.06,9.28
683661.96,17.76,4.69,357382.06,9.28
683340.29,17.76,4.69,357018.7,9.28
683342.83,17.76,4.69,357029.94,9.28
683265.88,17.76,4.7,357747.0,9.3
683288.34,17.77,4.7,358276.62,9.32
683137.15,17.77,4.7,357609.0,9.3
683608.63,17.78,4.72,357651.32,9.3
683608.63,17.78,4.72,357651.32,9.3
682608.63,17.76,4.7,356651.32,9.28
682354.27,17.76,4.69,356402.68,9.28
682389.9,17.76,4.7,356396.14,9.28
682424.23,17.77,4.7,356276.35,9.28
682269.83,17.77,4.7,356092.43,9.27
682304.16,17.77,4.71,355977.3,9.27
681928.32,17.77,4.7,356210.94,9.28
682192.3,17.78,4.71,356041.75,9.28
682192.3,17.78,4.71,356041.75,9.28
682037.9,17.78,4.71,356349.55,9.29
682037.9,17.78,4.71,356349.55,9.29
681883.5,17.78,4.71,356135.95,9.28
681748.41,17.78,4.71,356006.24,9.28
681802.04,17.78,4.72,355924.56,9.28
682077.05,17.79,4.73,356702.24,9.3
681916.22,17.79,4.73,356741.05,9.31
681916.22,17.79,4.73,356741.05,9.31
682210.17,17.8,4.74,357320.47,9.33
681834.33,17.8,4.73,356739.88,9.31
681869.96,17.8,4.74,356783.1,9.32
681715.56,17.8,4.74,356578.23,9.31
682004.24,17.81,4.75,356353.46,9.31
681630.17,17.81,4.74,357537.84,9.34
681899.74,17.81,4.75,357813.93,9.35
681692.38,17.81,4.75,357407.4,9.34
682146.39,17.82,4.76,357381.7,9.34
681770.55,17.82,4.75,356977.43,9.33
681997.34,17.83,4.76,357119.1,9.33
681842.94,17.83,4.76,357239.37,9.34
681688.55,17.83,4.76,357172.0,9.34
681553.45,17.83,4.76,357276.59,9.35
680508.29,17.84,4.77,356943.6,9.36
680508.29,17.84,4.77,356943.6,9.36
680368.24,17.84,4.77,357289.29,9.37
680435.05,17.85,4.78,357101.22,9.37
680470.68,17.85,4.79,357027.78,9.37
680470.68,17.85,4.79,357027.78,9.37
680752.12,17.86,4.8,356899.44,9.36
680376.28,17.85,4.79,356753.57,9.36
680257.51,17.86,4.79,356796.5,9.37
679641.9,17.85,4.78,356071.27,9.35
679676.23,17.85,4.79,356017.9,9.35
679521.84,17.85,4.79,355901.49,9.35
679575.47,17.86,4.79,356235.83,9.36
679850.48,17.87,4.8,356128.29,9.36
679696.08,17.87,4.8,356111.56,9.36
679696.08,17.87,4.8,356111.56,9.36
679696.08,17.87,4.8,356111.56,9.36
679411.51,17.86,4.8,355909.87,9.36
679444.85,17.87,4.8,356075.67,9.36
679467.31,17.87,4.81,357090.34,9.39
679058.06,17.87,4.8,356603.91,9.38
678929.39,17.87,4.8,356896.48,9.39
679049.15,17.87,4.81,358548.23,9.44
679273.51,17.88,4.82,358611.48,9.44
679309.14,17.89,4.83,358591.64,9.44
679154.74,17.89,4.83,358421.02,9.44
679154.74,17.89,4.83,358421.02,9.44
679574.63,17.91,4.84,357762.49,9.43
679391.66,17.91,4.84,357350.3,9.42
679425.99,17.91,4.85,357229.87,9.42
679460.32,17.92,4.85,357112.76,9.42
679305.92,17.92,4.85,357097.52,9.42
679151.53,17.92,4.85,357490.17,9.43
678106.37,17.93,4.86,357157.19,9.44
677971.27,17.93,4.86,356746.67,9.43
678144.23,17.94,4.87,356942.88,9.44
678197.86,17.94,4.88,356851.63,9.44
678225.76,17.95,4.88,356766.15,9.44
678064.93,17.95,4.88,356828.78,9.44
678100.56,17.95,4.89,356872.0,9.45
677945.17,17.95,4.89,356924.05,9.45
677978.51,17.96,4.89,356834.61,9.45
677824.11,17.96,4.89,356689.43,9.45
677824.11,17.96,4.89,356689.43,9.45
677846.57,17.96,4.9,358229.03,9.49
677680.3,17.96,4.9,358004.93,9.49
677472.94,17.96,4.89,358016.1,9.49
677184.56,17.95,4.89,357689.3,9.48
677025.83,17.95,4.88,357530.57,9.48
677388.82,17.96,4.9,357541.18,9.48
677234.42,17.96,4.9,357601.76,9.48
677080.02,17.96,4.9,357534.39,9.49
676944.92,17.96,4.9,357638.98,9.49
676569.08,17.96,4.89,357800.32,9.5
675523.92,17.97,4.9,357467.34,9.51
675363.09,17.97,4.9,357370.58,9.51
675363.09,17.97,4.9,357370.58,9.51
675054.3,17.97,4.9,357095.39,9.51
674986.99,17.97,4.91,357090.86,9.51
675021.33,17.98,4.91,356972.26,9.51
674766.97,17.97,4.91,356744.73,9.5
674766.97,17.97,4.91,356744.73,9.5
674766.97,17.97,4.91,356744.73,9.5
674801.3,17.98,4.92,356655.85,9.5
674553.95,17.97,4.91,356713.26,9.51
674589.58,17.98,4.92,356693.42,9.51
674589.58,17.98,4.92,356693.42,9.51
674853.56,17.99,4.93,356917.27,9.51
674699.16,17.99,4.93,356746.65,9.51
673654.0,18.0,4.94,356413.67,9.52
673499.6,18.0,4.94,356606.57,9.53
673345.2,18.0,4.94,356374.33,9.53
673645.95,18.01,4.95,356239.59,9.53
673510.85,18.01,4.95,356339.69,9.53
673135.01,18.01,4.94,356242.46,9.53
673058.06,18.01,4.94,356961.81,9.55
673058.06,18.01,4.94,356961.81,9.55
672906.87,18.01,4.95,356241.27,9.53
673190.11,18.02,4.95,357020.88,9.56
672935.75,18.02,4.95,356818.8,9.55
672971.38,18.02,4.96,356812.26,9.56
672816.98,18.02,4.96,356628.34,9.55
672850.32,18.03,4.96,356887.1,9.56
672695.92,18.03,4.96,357192.66,9.57
672541.53,18.03,4.97,356903.1,9.57
672702.61,18.04,4.97,357899.91,9.6
672567.51,18.04,4.97,357990.68,9.6
673267.99,18.06,5.0,359354.48,9.64
673303.62,18.07,5.0,359397.69,9.64
673527.98,18.08,5.01,359460.94,9.65
673325.59,18.07,5.01,359093.01,9.64
673359.92,18.08,5.01,358848.34,9.63
673205.52,18.08,5.01,358643.47,9.63
673205.52,18.08,5.01,358643.47,9.63
673205.52,18.08,5.01,358643.47,9.63
673205.52,18.08,5.01,358643.47,9.63
673003.13,18.07,5.01,358272.16,9.62
672848.73,18.08,5.01,358489.66,9.63
672360.18,18.07,5.0,357614.77,9.61
672205.78,18.07,5.0,357555.43,9.61
671867.4,18.06,5.0,357372.92,9.61
671732.3,18.06,5.0,357178.09,9.6
671592.26,18.06,5.0,357647.13,9.62
671626.59,18.07,5.0,357856.33,9.63
671626.59,18.07,5.0,357856.33,9.63
671550.01,18.07,5.01,357511.84,9.62
671175.94,18.06,5.0,356964.27,9.61
671175.94,18.06,5.0,356964.27,9.61
671210.28,18.07,5.0,356867.87,9.61
671245.91,18.07,5.01,356848.03,9.61
671091.51,18.07,5.01,356679.74,9.61
671145.14,18.08,5.02,356606.91,9.61
670879.27,18.08,5.01,356347.7,9.6
670724.88,18.08,5.01,356379.59,9.61
669679.72,18.09,5.02,356046.61,9.62
669382.37,18.08,5.02,355591.52,9.61
669295.27,18.09,5.02,355720.6,9.61
669295.27,18.09,5.02,355720.6,9.61
668600.85,18.07,5.01,354982.39,9.59
669690.42,18.11,5.04,357033.8,9.65
669726.05,18.11,5.05,357077.02,9.66
669726.05,18.11,5.05,357077.02,9.66
670001.06,18.12,5.06,356990.55,9.66
670001.06,18.12,5.06,356990.55,9.66
669703.71,18.11,5.05,356652.44,9.65
669347.77,18.11,5.05,356082.04,9.63
669193.38,18.11,5.05,355877.17,9.63
669226.72,18.12,5.05,357076.26,9.67
669072.32,18.12,5.05,357293.24,9.67
668696.48,18.11,5.04,356905.36,9.67
668542.08,18.11,5.04,356796.97,9.66
668406.98,18.11,5.05,356727.3,9.67
668266.94,18.11,5.05,357368.72,9.69
668428.01,18.12,5.05,357699.66,9.7
668130.66,18.11,5.05,357599.36,9.69
668482.63,18.13,5.06,357485.89,9.69
668518.26,18.13,5.07,357448.18,9.7
668972.27,18.15,5.08,357422.48,9.7
668817.87,18.15,5.08,357269.73,9.69
668817.87,18.15,5.08,357269.73,9.69
668123.45,18.13,5.07,356531.53,9.68
667969.06,18.14,5.07,356530.14,9.68
667881.96,18.14,5.07,358814.37,9.74
668108.75,18.15,5.08,358956.04,9.75
668390.19,18.16,5.09,358827.72,9.75
669552.14,18.19,5.13,358948.78,9.75
669587.77,18.2,5.14,358895.89,9.75
669433.37,18.2,5.14,358767.13,9.75
669433.37,18.2,5.14,358767.13,9.75
669005.06,18.19,5.13,357639.24,9.73
667959.91,18.2,5.14,357306.25,9.74
667805.51,18.21,5.14,357483.89,9.75
667429.67,18.2,5.13,357393.06,9.74
667602.62,18.21,5.14,357288.44,9.74
667903.37,18.22,5.15,357964.86,9.76
667931.27,18.22,5.16,357821.1,9.76
667635.34,18.22,5.16,357943.11,9.77
667480.94,18.22,5.16,357826.17,9.77
667345.84,18.22,5.16,358784.87,9.8
667379.18,18.23,5.17,358936.85,9.8
667302.23,18.23,5.17,358409.58,9.79
667302.23,18.23,5.17,358409.58,9.79
667324.69,18.24,5.17,359239.07,9.82
667324.69,18.24,5.17,359239.07,9.82
667628.41,18.25,5.19,359304.89,9.82
667252.57,18.24,5.18,359520.11,9.83
667476.93,18.25,5.19,359583.35,9.83
667188.55,18.25,5.18,359245.91,9.82
666479.29,18.23,5.17,358536.64,9.81
666514.92,18.24,5.17,358540.93,9.81
666217.56,18.23,5.17,358514.1,9.81
666251.9,18.24,5.17,358393.67,9.81
666251.9,18.24,5.17,358393.67,9.81
666424.85,18.24,5.18,358253.98,9.81
666597.81,18.25,5.19,358490.3,9.82
666597.81,18.25,5.19,358490.3,9.82
666443.41,18.25,5.19,358295.56,9.81
666443.41,18.25,5.19,358295.56,9.81
666024.88,18.25,5.18,357508.74,9.79
666325.62,18.26,5.19,357393.04,9.79
666028.27,18.25,5.19,356876.31,9.78
666056.16,18.26,5.19,356734.29,9.78
665901.77,18.26,5.19,356921.06,9.79
665935.11,18.26,5.2,358377.87,9.83
665957.57,18.27,5.2,358757.18,9.84
665803.17,18.27,5.2,358621.92,9.84
665511.98,18.26,5.2,358523.3,9.84
665376.88,18.26,5.2,358419.83,9.84
665216.05,18.26,5.2,358710.54,9.85
665057.32,18.26,5.19,358556.48,9.84
665091.65,18.26,5.2,358361.16,9.84
665125.98,18.27,5.2,358218.02,9.84
665125.98,18.27,5.2,358218.02,9.84
665125.98,18.27,5.2,358218.02,9.84
664837.6,18.26,5.2,357912.54,9.83
664692.61,18.26,5.2,357743.41,9.83
664395.26,18.26,5.19,357310.27,9.82
664429.59,18.26,5.2,357183.48,9.82
664270.86,18.26,5.19,357028.89,9.81
664305.19,18.26,5.2,356983.27,9.81
663260.03,18.27,5.21,356650.29,9.83
663260.03,18.27,5.21,356650.29,9.83
663083.37,18.27,5.21,356438.14,9.82
663119.0,18.28,5.22,356481.36,9.83
663172.63,18.29,5.22,356873.93,9.84
663392.99,18.3,5.23,356539.71,9.83
663101.8,18.29,5.22,356343.19,9.83
662860.61,18.28,5.22,356113.98,9.82
661815.45,18.3,5.23,355781.0,9.84
661987.42,18.3,5.24,357282.26,9.88
662009.87,18.31,5.24,357442.69,9.89
661644.03,18.3,5.24,356875.87,9.87
661489.63,18.3,5.24,356748.5,9.87
661335.24,18.3,5.24,356618.43,9.87
661180.84,18.3,5.24,356785.21,9.88
660883.48,18.3,5.23,356759.04,9.88
659838.33,18.31,5.24,356426.06,9.89
660318.02,18.32,5.26,356423.71,9.89
660352.36,18.33,5.26,356285.87,9.89
660217.26,18.33,5.27,356198.52,9.89
659853.19,18.32,5.26,356404.16,9.9
660759.54,18.35,5.29,357738.27,9.94
660759.54,18.35,5.29,357738.27,9.94
660795.17,18.36,5.29,357688.73,9.94
660640.77,18.36,5.29,357563.77,9.94
660343.42,18.35,5.29,357220.32,9.93
660343.42,18.35,5.29,357220.32,9.93
660189.02,18.35,5.29,357369.53,9.93
659761.45,18.36,5.3,357899.93,9.96
659934.41,18.37,5.31,357753.24,9.96
659727.06,18.37,5.3,357314.52,9.95
659572.66,18.37,5.3,357120.97,9.94
659745.61,18.37,5.31,357255.4,9.95
659553.16,18.37,5.31,357307.88,9.95
659553.16,18.37,5.31,357307.88,9.95
659553.16,18.37,5.31,357307.88,9.95
659418.06,18.37,5.31,357288.83,9.95
659718.8,18.38,5.32,357164.32,9.95
659300.27,18.38,5.31,356745.79,9.94
658934.43,18.37,5.3,356606.07,9.94
658942.04,18.37,5.3,356607.19,9.94
658644.69,18.36,5.3,357059.04,9.95
658865.05,18.37,5.31,356727.54,9.95
658725.0,18.37,5.31,357352.59,9.97
658403.34,18.37,5.31,357129.86,9.97
658403.34,18.37,5.31,357129.86,9.97
658652.38,18.39,5.32,356978.32,9.96
658685.72,18.39,5.33,356818.67,9.96
658721.35,18.4,5.33,356812.13,9.96
658566.95,18.4,5.33,356628.21,9.96
658412.55,18.4,5.33,357136.69,9.98
658412.55,18.4,5.33,357136.69,9.98
658258.16,18.4,5.33,356991.5,9.98
658123.06,18.4,5.34,356861.04,9.98
658145.51,18.41,5.34,358240.74,10.02
658194.75,18.41,5.35,358267.59,10.02
658663.02,18.43,5.37,358865.39,10.04
658887.38,18.44,5.38,358928.63,10.05
658923.01,18.45,5.38,358955.42,10.05
658331.52,18.44,5.37,358386.81,10.04
657286.37,18.45,5.38,358053.83,10.05
657286.37,18.45,5.38,358053.83,10.05
657167.6,18.45,5.39,357865.71,10.05
657013.2,18.46,5.39,357722.31,10.05
656858.8,18.46,5.39,358020.86,10.06
656704.4,18.46,5.39,357871.04,10.06
656569.31,18.46,5.39,357741.89,10.06
656271.95,18.45,5.39,357273.13,10.04
655226.8,18.46,5.4,356940.15,10.06
655276.03,18.47,5.41,357972.51,10.09
654984.85,18.46,5.4,357844.54,10.09
655020.48,18.47,5.41,357758.98,10.09
655020.48,18.47,5.41,357758.98,10.09
654861.75,18.47,5.4,357605.13,10.08
655330.01,18.48,5.42,357336.84,10.08
655175.61,18.49,5.42,357542.38,10.09
655625.59,18.5,5.43,357311.71,10.08
655659.92,18.5,5.44,357552.72,10.09
655074.12,18.49,5.43,356851.89,10.07
654271.08,18.48,5.41,356020.43,10.05
654116.68,18.48,5.41,355829.5,10.05
654116.68,18.48,5.41,355829.5,10.05
653962.28,18.48,5.41,355710.56,10.05
653827.19,18.48,5.41,355685.7,10.05
653687.14,18.48,5.42,356338.93,10.07
653721.47,18.49,5.42,356244.81,10.07
653587.24,18.49,5.42,355712.93,10.06
653622.87,18.49,5.43,355717.21,10.06
653414.65,18.49,5.43,355477.63,10.06
653260.26,18.49,5.43,355346.02,10.06
653260.26,18.49,5.43,355346.02,10.06
653105.86,18.49,5.43,355519.11,10.07
653105.86,18.49,5.43,355519.11,10.07
652951.46,18.49,5.43,355240.78,10.06
652816.36,18.5,5.43,355233.51,10.06
652655.53,18.5,5.43,355496.86,10.08
652500.14,18.5,5.43,355327.08,10.07
652553.77,18.5,5.44,355260.52,10.07
652330.59,18.5,5.43,355420.66,10.08
652164.32,18.5,5.44,355233.95,10.08
652439.33,18.51,5.45,355128.05,10.08
652063.49,18.5,5.44,354925.42,10.07
652096.83,18.51,5.44,356157.02,10.11
652132.46,18.51,5.45,356154.44,10.11
651978.06,18.51,5.45,355998.18,10.11
652247.63,18.52,5.46,356401.15,10.12
652093.23,18.53,5.46,356555.33,10.13
651938.83,18.53,5.46,356448.87,10.13
651803.73,18.53,5.46,356341.78,10.13
651803.73,18.53,5.46,356341.78,10.13
651427.89,18.52,5.45,355845.45,10.12
651790.87,18.53,5.47,355856.05,10.12
651630.04,18.53,5.47,355942.49,10.12
651474.66,18.53,5.47,355814.34,10.12
651474.66,18.53,5.47,355814.34,10.12
651047.09,18.54,5.48,355640.42,10.13
651220.05,18.55,5.49,355455.98,10.13
651254.38,18.56,5.49,355734.13,10.14
651088.1,18.56,5.49,355676.72,10.14
651122.44,18.56,5.5,355611.85,10.14
651158.07,18.57,5.5,355592.01,10.14
651158.07,18.57,5.5,355592.01,10.14
650866.88,18.56,5.5,355513.35,10.14
