ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
766,2636,2400570,6212,2400570
766,2636,2401040,6212,2401040
767,2644,2403040,6212,2403040
767,2644,2404040,6212,2404040
767,2644,2404850,6212,2404850
767,2644,2405850,6212,2405850
767,2644,2406660,6212,2406660
767,2644,2407130,6212,2407130
767,2644,2408130,6212,2408130
767,2644,2408130,6212,2408130
767,2644,2408130,6212,2408130
767,2644,2408450,6212,2408450
767,2644,2409260,6212,2409260
767,2644,2410070,6212,2410070
767,2644,2411070,6212,2411070
767,2644,2412070,6212,2412070
767,2644,2413070,6212,2413070
768,2652,2413880,6212,2413880
769,2660,2414880,6212,2414880
769,2660,2415880,6212,2415880
769,2660,2415880,6212,2415880
769,2660,2416880,6212,2416880
769,2660,2417880,6212,2417880
769,2660,2418690,6212,2418690
769,2660,2419500,6212,2419500
769,2660,2420500,6212,2420500
769,2660,2421500,6212,2421500
770,2668,2429500,6212,2429500
770,2668,2430500,6212,2430500
770,2668,2431150,6212,2431150
770,2668,2431960,6212,2431960
770,2668,2432770,6212,2432770
770,2668,2433770,6212,2433770
771,2676,2434770,6212,2434770
771,2676,2435770,6212,2435770
771,2676,2436580,6212,2436580
771,2676,2437580,6212,2437580
771,2676,2437580,6212,2437580
771,2676,2438390,6212,2438390
771,2676,2439390,6212,2439390
771,2676,2439620,6212,2439620
771,2676,2439940,6212,2439940
771,2676,2440100,6212,2440100
772,2684,2440750,6212,2440750
772,2684,2441750,6212,2441750
772,2684,2442750,6212,2442750
772,2684,2443750,6212,2443750
772,2684,2444220,6212,2444220
773,2692,2452220,6212,2452220
773,2692,2453220,6212,2453220
773,2692,2453220,6212,2453220
773,2692,2455220,6212,2455220
773,2692,2456220,6212,2456220
773,2692,2457030,6212,2457030
773,2692,2458030,6212,2458030
773,2692,2458030,6212,2458030
773,2692,2458030,6212,2458030
773,2692,2458840,6212,2458840
773,2692,2459110,6212,2459110
774,2700,2460110,6212,2460110
774,2700,2460110,6212,2460110
774,2700,2460660,6212,2460660
774,2700,2461660,6212,2461660
775,2708,2469660,6212,2469660
775,2708,2470660,6212,2470660
775,2708,2471660,6212,2471660
775,2708,2472130,6212,2472130
775,2708,2473130,6212,2473130
775,2708,2473600,6212,2473600
775,2708,2474600,6212,2474600
775,2708,2474600,6212,2474600
775,2708,2475600,6212,2475600
775,2708,2476060,6212,2476060
775,2708,2477060,6212,2477060
776,2716,2478060,6212,2478060
776,2716,2479060,6212,2479060
776,2716,2479870,6212,2479870
776,2716,2480870,6212,2480870
776,2716,2481870,6212,2481870
776,2716,2482520,6212,2482520
776,2716,2483520,6212,2483520
776,2716,2484520,6212,2484520
777,2724,2485520,6212,2485520
778,2732,2486330,6212,2486330
778,2732,2486560,6212,2486560
778,2732,2487370,6212,2487370
778,2732,2488370,6212,2488370
778,2732,2488370,6212,2488370
778,2732,2488370,6212,2488370
778,2732,2488370,6212,2488370
778,2732,2488600,6212,2488600
778,2732,2489600,6212,2489600
778,2732,2490600,6212,2490600
778,2732,2491600,6212,2491600
778,2732,2491970,6212,2491970
778,2732,2492970,6212,2492970
778,2732,2493970,6212,2493970
778,2732,2494780,6212,2494780
778,2732,2494780,6212,2494780
778,2732,2495780,6212,2495780
778,2732,2496250,6212,2496250
778,2732,2496250,6212,2496250
778,2732,2497060,6212,2497060
779,2740,2498060,6212,2498060
779,2740,2499060,6212,2499060
779,2740,2499870,6212,2499870
779,2740,2500870,6212,2500870
779,2740,2501870,6212,2501870
780,2748,2509870,6212,2509870
780,2748,2510190,6212,2510190
780,2748,2511190,6212,2511190
780,2748,2511190,6212,2511190
780,2748,2512190,6212,2512190
780,2748,2513190,6212,2513190
781,2756,2514190,6212,2514190
781,2756,2514190,6212,2514190
781,2756,2514660,6212,2514660
781,2756,2514660,6212,2514660
781,2756,2514980,6212,2514980
781,2756,2515980,6212,2515980
781,2756,2516980,6212,2516980
781,2756,2517790,6212,2517790
781,2756,2518790,6212,2518790
781,2756,2519260,6212,2519260
781,2756,2520260,6212,2520260
781,2756,2521260,6212,2521260
781,2756,2522260,6212,2522260
781,2756,2522910,6212,2522910
781,2756,2523230,6212,2523230
781,2756,2524230,6212,2524230
782,2764,2525230,6212,2525230
783,2772,2525780,6212,2525780
783,2772,2526780,6212,2526780
783,2772,2526780,6212,2526780
783,2772,2527780,6212,2527780
783,2772,2528780,6212,2528780
783,2772,2529780,6212,2529780
783,2772,2530370,6212,2530370
783,2772,2530840,6212,2530840
783,2772,2531840,6212,2531840
784,2780,2532840,6212,2532840
784,2780,2533840,6212,2533840
784,2780,2533840,6212,2533840
784,2780,2534840,6212,2534840
785,2788,2542840,6212,2542840
785,2788,2543840,6212,2543840
785,2788,2544310,6212,2544310
785,2788,2544960,6212,2544960
785,2788,2545430,6212,2545430
785,2788,2546240,6212,2546240
785,2788,2548240,6212,2548240
785,2788,2549240,6212,2549240
785,2788,2550240,6212,2550240
785,2788,2551050,6212,2551050
785,2788,2552050,6212,2552050
785,2788,2552050,6212,2552050
785,2788,2552860,6212,2552860
785,2788,2552860,6212,2552860
785,2788,2553860,6212,2553860
785,2788,2554330,6212,2554330
786,2796,2555140,6212,2555140
786,2796,2555460,6212,2555460
786,2796,2556460,6212,2556460
787,2804,2557460,6212,2557460
787,2804,2557780,6212,2557780
787,2804,2558590,6212,2558590
787,2804,2558590,6212,2558590
787,2804,2559240,6212,2559240
787,2804,2559890,6212,2559890
787,2804,2559890,6212,2559890
787,2804,2560890,6212,2560890
787,2804,2560890,6212,2560890
787,2804,2561890,6212,2561890
787,2804,2562360,6212,2562360
787,2804,2562680,6212,2562680
787,2804,2563490,6212,2563490
787,2804,2564490,6212,2564490
787,2804,2565300,6212,2565300
787,2804,2566110,6212,2566110
787,2804,2567110,6212,2567110
787,2804,2567430,6212,2567430
787,2804,2568430,6212,2568430
787,2804,2569430,6212,2569430
787,2804,2569590,6212,2569590
788,2812,2570400,6212,2570400
788,2812,2571210,6212,2571210
788,2812,2571210,6212,2571210
788,2812,2571210,6212,2571210
788,2812,2571530,6212,2571530
788,2812,2572530,6212,2572530
788,2812,2572850,6212,2572850
788,2812,2573660,6212,2573660
788,2812,2573820,6212,2573820
788,2812,2574630,6212,2574630
789,2820,2582630,6212,2582630
789,2820,2582630,6212,2582630
789,2820,2583630,6212,2583630
790,2828,2584630,6212,2584630
790,2828,2585440,6212,2585440
790,2828,2586030,6212,2586030
790,2828,2586350,6212,2586350
790,2828,2586620,6212,2586620
791,2836,2594620,6212,2594620
791,2836,2595270,6212,2595270
791,2836,2596080,6212,2596080
791,2836,2596540,6212,2596540
791,2836,2597540,6212,2597540
791,2836,2598540,6212,2598540
791,2836,2599540,6212,2599540
791,2836,2599860,6212,2599860
792,2844,2607860,6212,2607860
793,2852,2608320,6212,2608320
793,2852,2609130,6212,2609130
793,2852,2610130,6212,2610130
793,2852,2610590,6212,2610590
793,2852,2611590,6212,2611590
793,2852,2611590,6212,2611590
794,2860,2612590,6212,2612590
794,2860,2613590,6212,2613590
794,2860,2613910,6212,2613910
794,2860,2613910,6212,2613910
794,2860,2614910,6212,2614910
795,2868,2618910,6212,2618910
795,2868,2619560,6212,2619560
795,2868,2619790,6212,2619790
795,2868,2620790,6212,2620790
795,2868,2621440,6212,2621440
795,2868,2621660,6212,2621660
795,2868,2621660,6212,2621660
795,2868,2621660,6212,2621660
795,2868,2622660,6212,2622660
795,2868,2623130,6212,2623130
795,2868,2624130,6212,2624130
795,2868,2624590,6212,2624590
795,2868,2624590,6212,2624590
795,2868,2624910,6212,2624910
795,2868,2625500,6212,2625500
795,2868,2626500,6212,2626500
795,2868,2628500,6212,2628500
795,2868,2628500,6212,2628500
795,2868,2629500,6212,2629500
795,2868,2630310,6212,2630310
796,2876,2631310,6212,2631310
796,2876,2632310,6212,2632310
796,2876,2633310,6212,2633310
796,2876,2633310,6212,2633310
796,2876,2634310,6212,2634310
796,2876,2635310,6212,2635310
796,2876,2636120,6212,2636120
796,2876,2637120,6212,2637120
796,2876,2638120,6212,2638120
797,2884,2638930,6212,2638930
798,2892,2639930,6212,2639930
798,2892,2640930,6212,2640930
799,2900,2648930,6212,2648930
799,2900,2648930,6212,2648930
800,2908,2650930,6212,2650930
800,2908,2651930,6212,2651930
800,2908,2652930,6212,2652930
800,2908,2653930,6212,2653930
800,2908,2654930,6212,2654930
800,2908,2655250,6212,2655250
801,2916,2663250,6212,2663250
801,2916,2664250,6212,2664250
801,2916,2664570,6212,2664570
802,2924,2665570,6212,2665570
802,2924,2665570,6212,2665570
802,2924,2665730,6212,2665730
802,2924,2666730,6212,2666730
802,2924,2667730,6212,2667730
802,2924,2667950,6212,2667950
802,2924,2668760,6212,2668760
802,2924,2669760,6212,2669760
802,2924,2670760,6212,2670760
802,2924,2671760,6212,2671760
802,2924,2671760,6212,2671760
802,2924,2672760,6212,2672760
802,2924,2673760,6212,2673760
802,2924,2674760,6212,2674760
802,2924,2675570,6212,2675570
802,2924,2676570,6212,2676570
803,2932,2677570,6212,2677570
803,2932,2678570,6212,2678570
803,2932,2679570,6212,2679570
803,2932,2679570,6212,2679570
803,2932,2680570,6212,2680570
803,2932,2680570,6212,2680570
803,2932,2681570,6212,2681570
803,2932,2682570,6212,2682570
803,2932,2683570,6212,2683570
803,2932,2684570,6212,2684570
803,2932,2685380,6212,2685380
803,2932,2685750,6212,2685750
803,2932,2686750,6212,2686750
803,2932,2687220,6212,2687220
803,2932,2687690,6212,2687690
803,2932,2688500,6212,2688500
804,2940,2689500,6212,2689500
804,2940,2690500,6212,2690500
804,2940,2690970,6212,2690970
804,2940,2691970,6212,2691970
804,2940,2692970,6212,2692970
804,2940,2693970,6212,2693970
804,2940,2693970,6212,2693970
804,2940,2694440,6212,2694440
805,2948,2695090,6212,2695090
805,2948,2696090,6212,2696090
805,2948,2697090,6212,2697090
805,2948,2697090,6212,2697090
806,2956,2701090,6212,2701090
806,2956,2701740,6212,2701740
806,2956,2702550,6212,2702550
806,2956,2703550,6212,2703550
806,2956,2704360,6212,2704360
807,2964,2705360,6212,2705360
807,2964,2705360,6212,2705360
807,2964,2705680,6212,2705680
807,2964,2705680,6212,2705680
807,2964,2706680,6212,2706680
807,2964,2706680,6212,2706680
807,2964,2707050,6212,2707050
807,2964,2707520,6212,2707520
807,2964,2708520,6212,2708520
807,2964,2709520,6212,2709520
807,2964,2710520,6212,2710520
807,2964,2711520,6212,2711520
807,2964,2712330,6212,2712330
807,2964,2712330,6212,2712330
807,2964,2713330,6212,2713330
807,2964,2713560,6212,2713560
807,2964,2713560,6212,2713560
807,2964,2713560,6212,2713560
808,2972,2714560,6212,2714560
808,2972,2715560,6212,2715560
808,2972,2716030,6212,2716030
808,2972,2716030,6212,2716030
808,2972,2720030,6212,2720030
808,2972,2721030,6212,2721030
808,2972,2722030,6212,2722030
808,2972,2722350,6212,2722350
808,2972,2723350,6212,2723350
808,2972,2724160,6212,2724160
809,2980,2724810,6212,2724810
809,2980,2726810,6212,2726810
809,2980,2727810,6212,2727810
809,2980,2728810,6212,2728810
809,2980,2729810,6212,2729810
809,2980,2730270,6212,2730270
809,2980,2731270,6212,2731270
809,2980,2732080,6212,2732080
810,2988,2733080,6212,2733080
810,2988,2734080,6212,2734080
810,2988,2735080,6212,2735080
810,2988,2736080,6212,2736080
810,2988,2736300,6212,2736300
810,2988,2736950,6212,2736950
810,2988,2737420,6212,2737420
810,2988,2737890,6212,2737890
810,2988,2738700,6212,2738700
810,2988,2739700,6212,2739700
810,2988,2740510,6212,2740510
810,2988,2741510,6212,2741510
810,2988,2741980,6212,2741980
810,2988,2742350,6212,2742350
810,2988,2742720,6212,2742720
810,2988,2743720,6212,2743720
811,2996,2751720,6212,2751720
812,3004,2752530,6212,2752530
812,3004,2753530,6212,2753530
813,3012,2754530,6212,2754530
813,3012,2755530,6212,2755530
813,3012,2755850,6212,2755850
813,3012,2756850,6212,2756850
813,3012,2757850,6212,2757850
813,3012,2758850,6212,2758850
813,3012,2759320,6212,2759320
813,3012,2760320,6212,2760320
813,3012,2761320,6212,2761320
814,3020,2762320,6212,2762320
814,3020,2762780,6212,2762780
814,3020,2762780,6212,2762780
814,3020,2763780,6212,2763780
814,3020,2764590,6212,2764590
814,3020,2765400,6212,2765400
814,3020,2766400,6212,2766400
814,3020,2767210,6212,2767210
814,3020,2768210,6212,2768210
815,3028,2776210,6212,2776210
815,3028,2777210,6212,2777210
815,3028,2777370,6212,2777370
815,3028,2778370,6212,2778370
815,3028,2779370,6212,2779370
815,3028,2780180,6212,2780180
815,3028,2781180,6212,2781180
815,3028,2782180,6212,2782180
815,3028,2782990,6212,2782990
815,3028,2783460,6212,2783460
816,3036,2784460,6212,2784460
816,3036,2785460,6212,2785460
816,3036,2786460,6212,2786460
816,3036,2786690,6212,2786690
816,3036,2786850,6212,2786850
816,3036,2787170,6212,2787170
816,3036,2788170,6212,2788170
816,3036,2789170,6212,2789170
816,3036,2790170,6212,2790170
816,3036,2791170,6212,2791170
817,3044,2791630,6212,2791630
817,3044,2792630,6212,2792630
818,3052,2793630,6212,2793630
818,3052,2794630,6212,2794630
818,3052,2795630,6212,2795630
818,3052,2796630,6212,2796630
819,3060,2800630,6212,2800630
819,3060,2800630,6212,2800630
819,3060,2801630,6212,2801630
819,3060,2802100,6212,2802100
819,3060,2803100,6212,2803100
819,3060,2804100,6212,2804100
820,3068,2805100,6212,2805100
820,3068,2805100,6212,2805100
820,3068,2805910,6212,2805910
820,3068,2805910,6212,2805910
820,3068,2806230,6212,2806230
820,3068,2807230,6212,2807230
820,3068,2808040,6212,2808040
820,3068,2809040,6212,2809040
820,3068,2809040,6212,2809040
820,3068,2809510,6212,2809510
820,3068,2810510,6212,2810510
820,3068,2811510,6212,2811510
820,3068,2812510,6212,2812510
820,3068,2812830,6212,2812830
820,3068,2813640,6212,2813640
820,3068,2814640,6212,2814640
820,3068,2815640,6212,2815640
820,3068,2816290,6212,2816290
820,3068,2817290,6212,2817290
820,3068,2817290,6212,2817290
820,3068,2817750,6212,2817750
821,3076,2818750,6212,2818750
821,3076,2819750,6212,2819750
821,3076,2820750,6212,2820750
821,3076,2821750,6212,2821750
821,3076,2822750,6212,2822750
821,3076,2823560,6212,2823560
821,3076,2825560,6212,2825560
821,3076,2826560,6212,2826560
822,3084,2827110,6212,2827110
822,3084,2828110,6212,2828110
823,3092,2832110,6212,2832110
823,3092,2832920,6212,2832920
823,3092,2833730,6212,2833730
823,3092,2834320,6212,2834320
823,3092,2834790,6212,2834790
824,3100,2842790,6212,2842790
824,3100,2843790,6212,2843790
825,3108,2844790,6212,2844790
825,3108,2845790,6212,2845790
825,3108,2845790,6212,2845790
825,3108,2846790,6212,2846790
825,3108,2847260,6212,2847260
825,3108,2847730,6212,2847730
825,3108,2848540,6212,2848540
825,3108,2849010,6212,2849010
825,3108,2850010,6212,2850010
825,3108,2850480,6212,2850480
825,3108,2850480,6212,2850480
825,3108,2851130,6212,2851130
825,3108,2852130,6212,2852130
826,3116,2852720,6212,2852720
826,3116,2853720,6212,2853720
826,3116,2854720,6212,2854720
826,3116,2855530,6212,2855530
826,3116,2855530,6212,2855530
826,3116,2856080,6212,2856080
826,3116,2857080,6212,2857080
826,3116,2857080,6212,2857080
827,3124,2858080,6212,2858080
827,3124,2858550,6212,2858550
828,3132,2866550,6212,2866550
828,3132,2867550,6212,2867550
829,3140,2869550,6212,2869550
829,3140,2869550,6212,2869550
829,3140,2870550,6212,2870550
829,3140,2871550,6212,2871550
829,3140,2872550,6212,2872550
829,3140,2872780,6212,2872780
829,3140,2873780,6212,2873780
829,3140,2873780,6212,2873780
829,3140,2874780,6212,2874780
829,3140,2875780,6212,2875780
830,3148,2876780,6212,2876780
830,3148,2877100,6212,2877100
830,3148,2878100,6212,2878100
830,3148,2878570,6212,2878570
830,3148,2879570,6212,2879570
830,3148,2880570,6212,2880570
830,3148,2881380,6212,2881380
830,3148,2881380,6212,2881380
830,3148,2882190,6212,2882190
830,3148,2883190,6212,2883190
830,3148,2884190,6212,2884190
830,3148,2885000,6212,2885000
830,3148,2885810,6212,2885810
830,3148,2886810,6212,2886810
831,3156,2887620,6212,2887620
831,3156,2888430,6212,2888430
831,3156,2889430,6212,2889430
832,3164,2890430,6212,2890430
832,3164,2890430,6212,2890430
832,3164,2890430,6212,2890430
832,3164,2890980,6212,2890980
832,3164,2890980,6212,2890980
832,3164,2891450,6212,2891450
832,3164,2892450,6212,2892450
832,3164,2893260,6212,2893260
832,3164,2893580,6212,2893580
832,3164,2894580,6212,2894580
833,3172,2902580,6212,2902580
833,3172,2903580,6212,2903580
833,3172,2904580,6212,2904580
833,3172,2905050,6212,2905050
833,3172,2905860,6212,2905860
833,3172,2906670,6212,2906670
833,3172,2907480,6212,2907480
834,3180,2908130,6212,2908130
834,3180,2908360,6212,2908360
834,3180,2908360,6212,2908360
834,3180,2908590,6212,2908590
834,3180,2909590,6212,2909590
834,3180,2910590,6212,2910590
834,3180,2911590,6212,2911590
834,3180,2912400,6212,2912400
835,3188,2913400,6212,2913400
836,3196,2921400,6212,2921400
836,3196,2921400,6212,2921400
836,3196,2921870,6212,2921870
836,3196,2922870,6212,2922870
836,3196,2923680,6212,2923680
836,3196,2924490,6212,2924490
836,3196,2925140,6212,2925140
836,3196,2925730,6212,2925730
836,3196,2926540,6212,2926540
836,3196,2927540,6212,2927540
837,3204,2928350,6212,2928350
837,3204,2929350,6212,2929350
837,3204,2930160,6212,2930160
837,3204,2931160,6212,2931160
837,3204,2931620,6212,2931620
837,3204,2932090,6212,2932090
837,3204,2932090,6212,2932090
837,3204,2933090,6212,2933090
837,3204,2933570,6212,2933570
837,3204,2933570,6212,2933570
837,3204,2934570,6212,2934570
837,3204,2934800,6212,2934800
837,3204,2935020,6212,2935020
837,3204,2935350,6212,2935350
837,3204,2936350,6212,2936350
838,3212,2937350,6212,2937350
838,3212,2938350,6212,2938350
838,3212,2939350,6212,2939350
838,3212,2940000,6212,2940000
838,3212,2940470,6212,2940470
838,3212,2941470,6212,2941470
838,3212,2942470,6212,2942470
838,3212,2942470,6212,2942470
838,3212,2943280,6212,2943280
838,3212,2943280,6212,2943280
838,3212,2943280,6212,2943280
838,3212,2944090,6212,2944090
838,3212,2944560,6212,2944560
838,3212,2945030,6212,2945030
838,3212,2945500,6212,2945500
839,3220,2945970,6212,2945970
839,3220,2946440,6212,2946440
839,3220,2946440,6212,2946440
839,3220,2946440,6212,2946440
839,3220,2947440,6212,2947440
839,3220,2947440,6212,2947440
839,3220,2948440,6212,2948440
839,3220,2949440,6212,2949440
839,3220,2950250,6212,2950250
839,3220,2950900,6212,2950900
840,3228,2951900,6212,2951900
840,3228,2952370,6212,2952370
840,3228,2953370,6212,2953370
840,3228,2954370,6212,2954370
840,3228,2954370,6212,2954370
840,3228,2954370,6212,2954370
840,3228,2954740,6212,2954740
840,3228,2955740,6212,2955740
840,3228,2956740,6212,2956740
840,3228,2957060,6212,2957060
840,3228,2957220,6212,2957220
840,3228,2958220,6212,2958220
840,3228,2959030,6212,2959030
840,3228,2960030,6212,2960030
841,3236,2968030,6212,2968030
841,3236,2968840,6212,2968840
841,3236,2969840,6212,2969840
841,3236,2970000,6212,2970000
842,3244,2971000,6212,2971000
842,3244,2971470,6212,2971470
842,3244,2972470,6212,2972470
842,3244,2973470,6212,2973470
842,3244,2974470,6212,2974470
842,3244,2975470,6212,2975470
842,3244,2976470,6212,2976470
842,3244,2977470,6212,2977470
842,3244,2978280,6212,2978280
842,3244,2979090,6212,2979090
842,3244,2980090,6212,2980090
843,3252,2980680,6212,2980680
844,3260,2981680,6212,2981680
844,3260,2981680,6212,2981680
844,3260,2982490,6212,2982490
844,3260,2983490,6212,2983490
844,3260,2984490,6212,2984490
844,3260,2985490,6212,2985490
845,3268,2993490,6212,2993490
845,3268,2993960,6212,2993960
845,3268,2994960,6212,2994960
845,3268,2995430,6212,2995430
845,3268,2999430,6212,2999430
845,3268,3000430,6212,3000430
845,3268,3001430,6212,3001430
845,3268,3002240,6212,3002240
846,3276,3003240,6212,3003240
846,3276,3003560,6212,3003560
846,3276,3003560,6212,3003560
846,3276,3004560,6212,3004560
846,3276,3005560,6212,3005560
846,3276,3006560,6212,3006560
846,3276,3007560,6212,3007560
846,3276,3008030,6212,3008030
847,3284,3009030,6212,3009030
847,3284,3009350,6212,3009350
847,3284,3010350,6212,3010350
847,3284,3011000,6212,3011000
847,3284,3012000,6212,3012000
847,3284,3013000,6212,3013000
847,3284,3014000,6212,3014000
847,3284,3014810,6212,3014810
847,3284,3015280,6212,3015280
847,3284,3015280,6212,3015280
847,3284,3016280,6212,3016280
847,3284,3016930,6212,3016930
847,3284,3017930,6212,3017930
847,3284,3018930,6212,3018930
847,3284,3018930,6212,3018930
847,3284,3019930,6212,3019930
