ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1131,5556,4796400,6212,4796400
1131,5556,4797400,6212,4797400
1131,5556,4798210,6212,4798210
1131,5556,4799210,6212,4799210
1131,5556,4799680,6212,4799680
1132,5564,4800150,6212,4800150
1132,5564,4800960,6212,4800960
1132,5564,4801430,6212,4801430
1132,5564,4802240,6212,4802240
1132,5564,4802470,6212,4802470
1132,5564,4803470,6212,4803470
1132,5564,4804120,6212,4804120
1132,5564,4805120,6212,4805120
1132,5564,4805930,6212,4805930
1132,5564,4806390,6212,4806390
1132,5564,4806390,6212,4806390
1132,5564,4807390,6212,4807390
1132,5564,4808040,6212,4808040
1132,5564,4808510,6212,4808510
1133,5572,4809320,6212,4809320
1133,5572,4810130,6212,4810130
1133,5572,4810940,6212,4810940
1133,5572,4811400,6212,4811400
1133,5572,4812210,6212,4812210
1133,5572,4813210,6212,4813210
1133,5572,4813210,6212,4813210
1133,5572,4814020,6212,4814020
1133,5572,4815020,6212,4815020
1133,5572,4815340,6212,4815340
1134,5580,4816340,6212,4816340
1134,5580,4816340,6212,4816340
1134,5580,4816890,6212,4816890
1134,5580,4817700,6212,4817700
1134,5580,4818510,6212,4818510
1134,5580,4819320,6212,4819320
1134,5580,4819790,6212,4819790
1134,5580,4820600,6212,4820600
1134,5580,4821410,6212,4821410
1135,5588,4822220,6212,4822220
1135,5588,4822870,6212,4822870
1135,5588,4823870,6212,4823870
1135,5588,4824680,6212,4824680
1135,5588,4825000,6212,4825000
1135,5588,4825160,6212,4825160
1135,5588,4825970,6212,4825970
1135,5588,4826970,6212,4826970
1135,5588,4826970,6212,4826970
1135,5588,4827320,6212,4827320
1135,5588,4827320,6212,4827320
1135,5588,4828320,6212,4828320
1135,5588,4828790,6212,4828790
1135,5588,4829160,6212,4829160
1136,5596,4830160,6212,4830160
1136,5596,4830160,6212,4830160
1136,5596,4830630,6212,4830630
1136,5596,4831630,6212,4831630
1136,5596,4831630,6212,4831630
1136,5596,4831630,6212,4831630
1136,5596,4832440,6212,4832440
1136,5596,4833250,6212,4833250
1136,5596,4834250,6212,4834250
1136,5596,4835060,6212,4835060
1136,5596,4836060,6212,4836060
1136,5596,4836530,6212,4836530
1137,5604,4837000,6212,4837000
1137,5604,4837320,6212,4837320
1137,5604,4838130,6212,4838130
1137,5604,4838450,6212,4838450
1137,5604,4838920,6212,4838920
1137,5604,4839920,6212,4839920
1137,5604,4840920,6212,4840920
1137,5604,4841730,6212,4841730
1137,5604,4842730,6212,4842730
1137,5604,4843730,6212,4843730
1137,5604,4843730,6212,4843730
1138,5612,4844540,6212,4844540
1139,5620,4845130,6212,4845130
1139,5620,4846130,6212,4846130
1139,5620,4846500,6212,4846500
1139,5620,4846970,6212,4846970
1139,5620,4847620,6212,4847620
1139,5620,4848430,6212,4848430
1139,5620,4849430,6212,4849430
1139,5620,4850430,6212,4850430
1139,5620,4851240,6212,4851240
1139,5620,4852240,6212,4852240
1139,5620,4853050,6212,4853050
1139,5620,4853280,6212,4853280
1139,5620,4854280,6212,4854280
1139,5620,4855090,6212,4855090
1139,5620,4855900,6212,4855900
1139,5620,4856370,6212,4856370
1139,5620,4856600,6212,4856600
1139,5620,4857600,6212,4857600
1139,5620,4858600,6212,4858600
1140,5628,4862600,6212,4862600
1140,5628,4863060,6212,4863060
1140,5628,4863060,6212,4863060
1140,5628,4863380,6212,4863380
1140,5628,4864190,6212,4864190
1140,5628,4864740,6212,4864740
1141,5636,4865740,6212,4865740
1141,5636,4866390,6212,4866390
1141,5636,4867200,6212,4867200
1141,5636,4867790,6212,4867790
1141,5636,4868790,6212,4868790
1141,5636,4869790,6212,4869790
1141,5636,4870260,6212,4870260
1141,5636,4871070,6212,4871070
1141,5636,4871300,6212,4871300
1141,5636,4871300,6212,4871300
1141,5636,4872110,6212,4872110
1141,5636,4872580,6212,4872580
1142,5644,4873050,6212,4873050
1142,5644,4874050,6212,4874050
1142,5644,4874510,6212,4874510
1142,5644,4874510,6212,4874510
1142,5644,4875320,6212,4875320
1142,5644,4876130,6212,4876130
1142,5644,4876780,6212,4876780
1142,5644,4876890,6212,4876890
1142,5644,4877890,6212,4877890
1142,5644,4878890,6212,4878890
1142,5644,4879700,6212,4879700
1143,5652,4880510,6212,4880510
1143,5652,4881510,6212,4881510
1143,5652,4881980,6212,4881980
1143,5652,4882450,6212,4882450
1143,5652,4883450,6212,4883450
1143,5652,4884100,6212,4884100
1143,5652,4884910,6212,4884910
1143,5652,4884910,6212,4884910
1144,5660,4885380,6212,4885380
1144,5660,4885700,6212,4885700
1144,5660,4886170,6212,4886170
1144,5660,4886640,6212,4886640
1144,5660,4887450,6212,4887450
1144,5660,4888450,6212,4888450
1144,5660,4889450,6212,4889450
1144,5660,4890450,6212,4890450
1144,5660,4890450,6212,4890450
1144,5660,4891450,6212,4891450
1144,5660,4892450,6212,4892450
1144,5660,4892820,6212,4892820
1144,5660,4893140,6212,4893140
1144,5660,4893950,6212,4893950
1144,5660,4894760,6212,4894760
1144,5660,4894760,6212,4894760
1145,5668,4895760,6212,4895760
1145,5668,4895760,6212,4895760
1145,5668,4896230,6212,4896230
1145,5668,4896700,6212,4896700
1145,5668,4897020,6212,4897020
1145,5668,4897490,6212,4897490
1145,5668,4897490,6212,4897490
1145,5668,4898490,6212,4898490
1145,5668,4899490,6212,4899490
1145,5668,4899810,6212,4899810
1145,5668,4900620,6212,4900620
1145,5668,4901430,6212,4901430
1145,5668,4902240,6212,4902240
1145,5668,4902240,6212,4902240
1146,5676,4902560,6212,4902560
1146,5676,4903370,6212,4903370
1146,5676,4904020,6212,4904020
1146,5676,4904340,6212,4904340
1146,5676,4905150,6212,4905150
1146,5676,4905960,6212,4905960
1146,5676,4906960,6212,4906960
1146,5676,4907550,6212,4907550
1146,5676,4907550,6212,4907550
1146,5676,4907870,6212,4907870
1147,5684,4908340,6212,4908340
1147,5684,4908340,6212,4908340
1147,5684,4909150,6212,4909150
1147,5684,4909960,6212,4909960
1147,5684,4910180,6212,4910180
1147,5684,4910180,6212,4910180
1147,5684,4910990,6212,4910990
1147,5684,4910990,6212,4910990
1147,5684,4911460,6212,4911460
1147,5684,4912270,6212,4912270
1147,5684,4912270,6212,4912270
1147,5684,4913080,6212,4913080
1147,5684,4914080,6212,4914080
1147,5684,4915080,6212,4915080
1147,5684,4915400,6212,4915400
1148,5692,4916400,6212,4916400
1148,5692,4916880,6212,4916880
1148,5692,4917530,6212,4917530
1148,5692,4918530,6212,4918530
1148,5692,4919180,6212,4919180
1148,5692,4920180,6212,4920180
1148,5692,4921180,6212,4921180
1148,5692,4921180,6212,4921180
1148,5692,4921180,6212,4921180
1148,5692,4921640,6212,4921640
1149,5700,4922450,6212,4922450
1149,5700,4922680,6212,4922680
1149,5700,4922680,6212,4922680
1149,5700,4922680,6212,4922680
1149,5700,4923490,6212,4923490
1149,5700,4924040,6212,4924040
1149,5700,4924590,6212,4924590
1149,5700,4925590,6212,4925590
1149,5700,4926400,6212,4926400
1149,5700,4927050,6212,4927050
1149,5700,4927520,6212,4927520
1150,5708,4928520,6212,4928520
1150,5708,4928840,6212,4928840
1150,5708,4929070,6212,4929070
1150,5708,4929880,6212,4929880
1150,5708,4930690,6212,4930690
1150,5708,4931160,6212,4931160
1150,5708,4931160,6212,4931160
1150,5708,4931970,6212,4931970
1150,5708,4931970,6212,4931970
1150,5708,4931970,6212,4931970
1150,5708,4932780,6212,4932780
1150,5708,4933250,6212,4933250
1150,5708,4934250,6212,4934250
1150,5708,4935250,6212,4935250
1151,5716,4936250,6212,4936250
1151,5716,4937060,6212,4937060
1151,5716,4937650,6212,4937650
1151,5716,4938460,6212,4938460
1151,5716,4939270,6212,4939270
1151,5716,4939270,6212,4939270
1151,5716,4940270,6212,4940270
1151,5716,4941080,6212,4941080
1151,5716,4941080,6212,4941080
1151,5716,4941190,6212,4941190
1151,5716,4941190,6212,4941190
1151,5716,4942000,6212,4942000
1151,5716,4943000,6212,4943000
1151,5716,4943000,6212,4943000
1151,5716,4943000,6212,4943000
1151,5716,4943320,6212,4943320
1152,5724,4943640,6212,4943640
1152,5724,4944450,6212,4944450
1152,5724,4945450,6212,4945450
1152,5724,4945920,6212,4945920
1152,5724,4946390,6212,4946390
1152,5724,4946760,6212,4946760
1152,5724,4946760,6212,4946760
1152,5724,4947230,6212,4947230
1152,5724,4947230,6212,4947230
1152,5724,4947390,6212,4947390
1152,5724,4948390,6212,4948390
1152,5724,4949390,6212,4949390
1152,5724,4949860,6212,4949860
1153,5732,4950860,6212,4950860
1153,5732,4951330,6212,4951330
1153,5732,4951440,6212,4951440
1153,5732,4952440,6212,4952440
1153,5732,4953440,6212,4953440
1153,5732,4953490,6212,4953490
1153,5732,4954300,6212,4954300
1153,5732,4954300,6212,4954300
1153,5732,4954530,6212,4954530
1153,5732,4955000,6212,4955000
1153,5732,4956000,6212,4956000
1153,5732,4956460,6212,4956460
1153,5732,4957460,6212,4957460
1153,5732,4958050,6212,4958050
1154,5740,4959050,6212,4959050
1154,5740,4959520,6212,4959520
1154,5740,4960520,6212,4960520
1154,5740,4960890,6212,4960890
1154,5740,4960890,6212,4960890
1154,5740,4961890,6212,4961890
1154,5740,4961890,6212,4961890
1154,5740,4962890,6212,4962890
1155,5748,4963360,6212,4963360
1155,5748,4964170,6212,4964170
1155,5748,4964760,6212,4964760
1155,5748,4965570,6212,4965570
1155,5748,4966030,6212,4966030
1155,5748,4967030,6212,4967030
1155,5748,4967840,6212,4967840
1155,5748,4968840,6212,4968840
1155,5748,4969840,6212,4969840
1156,5756,4970310,6212,4970310
1156,5756,4970780,6212,4970780
1156,5756,4971780,6212,4971780
1156,5756,4972250,6212,4972250
1156,5756,4972250,6212,4972250
1156,5756,4973060,6212,4973060
1156,5756,4974060,6212,4974060
1156,5756,4974530,6212,4974530
1156,5756,4974760,6212,4974760
1156,5756,4974760,6212,4974760
1157,5764,4975570,6212,4975570
1157,5764,4975730,6212,4975730
1157,5764,4976200,6212,4976200
1157,5764,4976250,6212,4976250
1157,5764,4976690,6212,4976690
1157,5764,4977500,6212,4977500
1157,5764,4978150,6212,4978150
1157,5764,4978960,6212,4978960
1157,5764,4979420,6212,4979420
1157,5764,4980420,6212,4980420
1157,5764,4980890,6212,4980890
1157,5764,4981890,6212,4981890
1157,5764,4981890,6212,4981890
1157,5764,4981940,6212,4981940
1158,5772,4982750,6212,4982750
1158,5772,4983560,6212,4983560
1158,5772,4984560,6212,4984560
1158,5772,4984560,6212,4984560
1158,5772,4985560,6212,4985560
1158,5772,4986370,6212,4986370
1158,5772,4987180,6212,4987180
1158,5772,4988180,6212,4988180
1158,5772,4988620,6212,4988620
1158,5772,4988780,6212,4988780
1158,5772,4989150,6212,4989150
1159,5780,4990150,6212,4990150
1159,5780,4990150,6212,4990150
1159,5780,4990150,6212,4990150
1159,5780,4990960,6212,4990960
1159,5780,4991770,6212,4991770
1159,5780,4992140,6212,4992140
1159,5780,4992360,6212,4992360
1159,5780,4993360,6212,4993360
1159,5780,4993470,6212,4993470
1159,5780,4993930,6212,4993930
1159,5780,4994480,6212,4994480
1159,5780,4995290,6212,4995290
1159,5780,4995760,6212,4995760
1160,5788,4996570,6212,4996570
1160,5788,4996570,6212,4996570
1160,5788,4997220,6212,4997220
1160,5788,4997690,6212,4997690
1160,5788,4998500,6212,4998500
1160,5788,4998970,6212,4998970
1160,5788,4999620,6212,4999620
1160,5788,5000620,6212,5000620
1160,5788,5001620,6212,5001620
1160,5788,5001940,6212,5001940
1160,5788,5002410,6212,5002410
1160,5788,5003410,6212,5003410
1161,5796,5003880,6212,5003880
1161,5796,5004350,6212,5004350
1161,5796,5005160,6212,5005160
1161,5796,5005160,6212,5005160
1161,5796,5005160,6212,5005160
1161,5796,5005970,6212,5005970
1161,5796,5006440,6212,5006440
1161,5796,5007440,6212,5007440
1161,5796,5008250,6212,5008250
1161,5796,5009250,6212,5009250
1161,5796,5009720,6212,5009720
1161,5796,5010720,6212,5010720
1162,5804,5011190,6212,5011190
1162,5804,5012000,6212,5012000
1162,5804,5012590,6212,5012590
1162,5804,5013060,6212,5013060
1162,5804,5014060,6212,5014060
1162,5804,5015060,6212,5015060
1162,5804,5016060,6212,5016060
1162,5804,5016280,6212,5016280
1162,5804,5016750,6212,5016750
1162,5804,5017220,6212,5017220
1162,5804,5018030,6212,5018030
1163,5812,5018840,6212,5018840
1163,5812,5019840,6212,5019840
1163,5812,5019840,6212,5019840
1163,5812,5020300,6212,5020300
1163,5812,5020300,6212,5020300
1163,5812,5021110,6212,5021110
1163,5812,5021760,6212,5021760
1163,5812,5022080,6212,5022080
1163,5812,5022730,6212,5022730
1163,5812,5023540,6212,5023540
1163,5812,5024350,6212,5024350
1163,5812,5024510,6212,5024510
1164,5820,5025160,6212,5025160
1164,5820,5025480,6212,5025480
1164,5820,5025950,6212,5025950
1164,5820,5025950,6212,5025950
1164,5820,5026500,6212,5026500
1164,5820,5027310,6212,5027310
1164,5820,5028310,6212,5028310
1164,5820,5028900,6212,5028900
1164,5820,5029900,6212,5029900
1164,5820,5030900,6212,5030900
1164,5820,5031360,6212,5031360
1164,5820,5031360,6212,5031360
1165,5828,5032360,6212,5032360
1165,5828,5033170,6212,5033170
1165,5828,5033640,6212,5033640
1165,5828,5034640,6212,5034640
1165,5828,5035290,6212,5035290
1165,5828,5035880,6212,5035880
1165,5828,5036350,6212,5036350
1165,5828,5036820,6212,5036820
1165,5828,5037290,6212,5037290
1165,5828,5037760,6212,5037760
1165,5828,5037760,6212,5037760
1165,5828,5037760,6212,5037760
1166,5836,5038760,6212,5038760
1166,5836,5039080,6212,5039080
1166,5836,5040080,6212,5040080
1166,5836,5040080,6212,5040080
1166,5836,5040730,6212,5040730
1166,5836,5040890,6212,5040890
1166,5836,5041890,6212,5041890
1166,5836,5042700,6212,5042700
1166,5836,5043170,6212,5043170
1166,5836,5043170,6212,5043170
1167,5844,5043640,6212,5043640
1167,5844,5044450,6212,5044450
1167,5844,5044720,6212,5044720
1167,5844,5045190,6212,5045190
1167,5844,5045840,6212,5045840
1167,5844,5046070,6212,5046070
1167,5844,5047070,6212,5047070
1167,5844,5047660,6212,5047660
1167,5844,5048470,6212,5048470
1167,5844,5048940,6212,5048940
1167,5844,5049940,6212,5049940
1167,5844,5050100,6212,5050100
1167,5844,5050570,6212,5050570
1167,5844,5051380,6212,5051380
1167,5844,5052190,6212,5052190
1168,5852,5053190,6212,5053190
1168,5852,5053510,6212,5053510
1168,5852,5054510,6212,5054510
1168,5852,5055510,6212,5055510
1168,5852,5056320,6212,5056320
1168,5852,5056640,6212,5056640
1168,5852,5056960,6212,5056960
1168,5852,5056960,6212,5056960
1168,5852,5057960,6212,5057960
1168,5852,5058280,6212,5058280
1168,5852,5058600,6212,5058600
1168,5852,5059600,6212,5059600
1168,5852,5060410,6212,5060410
1169,5860,5060880,6212,5060880
1169,5860,5060880,6212,5060880
1169,5860,5061350,6212,5061350
1169,5860,5061670,6212,5061670
1169,5860,5062260,6212,5062260
1169,5860,5062910,6212,5062910
1169,5860,5063280,6212,5063280
1169,5860,5064090,6212,5064090
1169,5860,5064560,6212,5064560
1169,5860,5065560,6212,5065560
1169,5860,5066560,6212,5066560
1169,5860,5067370,6212,5067370
1169,5860,5067840,6212,5067840
1169,5860,5068000,6212,5068000
1170,5868,5068810,6212,5068810
1170,5868,5069620,6212,5069620
1170,5868,5070080,6212,5070080
1170,5868,5071080,6212,5071080
1170,5868,5071890,6212,5071890
1170,5868,5072700,6212,5072700
1170,5868,5073700,6212,5073700
1170,5868,5074510,6212,5074510
1170,5868,5075100,6212,5075100
1171,5876,5075910,6212,5075910
1171,5876,5076720,6212,5076720
1171,5876,5077530,6212,5077530
1171,5876,5078530,6212,5078530
1171,5876,5079530,6212,5079530
1171,5876,5080000,6212,5080000
1171,5876,5080810,6212,5080810
1171,5876,5081810,6212,5081810
1172,5884,5082620,6212,5082620
1172,5884,5083430,6212,5083430
1172,5884,5083750,6212,5083750
1172,5884,5083750,6212,5083750
1172,5884,5084220,6212,5084220
1172,5884,5084220,6212,5084220
1172,5884,5085220,6212,5085220
1172,5884,5085220,6212,5085220
1172,5884,5086030,6212,5086030
1172,5884,5086350,6212,5086350
1172,5884,5086350,6212,5086350
1172,5884,5086820,6212,5086820
1172,5884,5087470,6212,5087470
1172,5884,5087470,6212,5087470
1172,5884,5087470,6212,5087470
1172,5884,5087520,6212,5087520
1172,5884,5087520,6212,5087520
1172,5884,5087840,6212,5087840
1172,5884,5088650,6212,5088650
1172,5884,5089650,6212,5089650
1173,5892,5090120,6212,5090120
1173,5892,5090120,6212,5090120
1173,5892,5090590,6212,5090590
1173,5892,5091060,6212,5091060
1173,5892,5092060,6212,5092060
1173,5892,5092060,6212,5092060
1173,5892,5092870,6212,5092870
1173,5892,5093340,6212,5093340
1173,5892,5093340,6212,5093340
1174,5900,5094340,6212,5094340
1174,5900,5095150,6212,5095150
1174,5900,5095960,6212,5095960
1174,5900,5096610,6212,5096610
1174,5900,5096930,6212,5096930
1174,5900,5096930,6212,5096930
1174,5900,5097740,6212,5097740
1174,5900,5098390,6212,5098390
1174,5900,5099390,6212,5099390
1174,5900,5099860,6212,5099860
1174,5900,5100860,6212,5100860
1174,5900,5100860,6212,5100860
1175,5908,5101330,6212,5101330
1175,5908,5102140,6212,5102140
1175,5908,5102140,6212,5102140
1175,5908,5102360,6212,5102360
1175,5908,5102680,6212,5102680
1175,5908,5103150,6212,5103150
1175,5908,5103800,6212,5103800
1175,5908,5104800,6212,5104800
1175,5908,5105030,6212,5105030
1175,5908,5105500,6212,5105500
1175,5908,5105970,6212,5105970
1175,5908,5106970,6212,5106970
1175,5908,5107440,6212,5107440
1175,5908,5108250,6212,5108250
1176,5916,5109060,6212,5109060
1176,5916,5109610,6212,5109610
1176,5916,5110610,6212,5110610
1176,5916,5111610,6212,5111610
1177,5924,5119610,6212,5119610
1177,5924,5120610,6212,5120610
1177,5924,5121260,6212,5121260
1177,5924,5121730,6212,5121730
1177,5924,5122320,6212,5122320
1178,5932,5123320,6212,5123320
1178,5932,5123320,6212,5123320
1178,5932,5123320,6212,5123320
1178,5932,5124320,6212,5124320
1178,5932,5125320,6212,5125320
1178,5932,5126130,6212,5126130
1178,5932,5127130,6212,5127130
1178,5932,5127450,6212,5127450
1178,5932,5128260,6212,5128260
1178,5932,5129260,6212,5129260
1178,5932,5130070,6212,5130070
1178,5932,5130070,6212,5130070
1179,5940,5130720,6212,5130720
1179,5940,5130950,6212,5130950
1179,5940,5131270,6212,5131270
1179,5940,5132080,6212,5132080
1179,5940,5132550,6212,5132550
1179,5940,5133360,6212,5133360
1179,5940,5133830,6212,5133830
1179,5940,5134640,6212,5134640
1179,5940,5135640,6212,5135640
1179,5940,5136450,6212,5136450
1179,5940,5136920,6212,5136920
1180,5948,5137730,6212,5137730
1180,5948,5138730,6212,5138730
1180,5948,5138730,6212,5138730
1180,5948,5139540,6212,5139540
1180,5948,5140010,6212,5140010
1180,5948,5140820,6212,5140820
1180,5948,5140820,6212,5140820
1180,5948,5141470,6212,5141470
1180,5948,5142280,6212,5142280
1180,5948,5143090,6212,5143090
1180,5948,5143560,6212,5143560
1180,5948,5143720,6212,5143720
1180,5948,5144180,6212,5144180
1181,5956,5144990,6212,5144990
1181,5956,5145800,6212,5145800
1181,5956,5145800,6212,5145800
1181,5956,5146270,6212,5146270
1181,5956,5147270,6212,5147270
1181,5956,5147270,6212,5147270
1181,5956,5148270,6212,5148270
1181,5956,5148590,6212,5148590
1181,5956,5149590,6212,5149590
1181,5956,5149820,6212,5149820
1181,5956,5149820,6212,5149820
1181,5956,5150820,6212,5150820
1182,5964,5151050,6212,5151050
1182,5964,5151280,6212,5151280
1182,5964,5151600,6212,5151600
1182,5964,5152410,6212,5152410
1182,5964,5153410,6212,5153410
1182,5964,5153410,6212,5153410
1182,5964,5153880,6212,5153880
1182,5964,5154880,6212,5154880
1182,5964,5155350,6212,5155350
1182,5964,5155350,6212,5155350
1182,5964,5155580,6212,5155580
1182,5964,5156580,6212,5156580
1182,5964,5156800,6212,5156800
1182,5964,5157800,6212,5157800
1182,5964,5158270,6212,5158270
1183,5972,5159270,6212,5159270
1183,5972,5160080,6212,5160080
1183,5972,5160550,6212,5160550
1183,5972,5160780,6212,5160780
1183,5972,5161250,6212,5161250
1183,5972,5161570,6212,5161570
1183,5972,5161570,6212,5161570
1183,5972,5162380,6212,5162380
1183,5972,5162850,6212,5162850
1183,5972,5163850,6212,5163850
1183,5972,5164850,6212,5164850
1183,5972,5165080,6212,5165080
1184,5980,5166080,6212,5166080
1184,5980,5166890,6212,5166890
1184,5980,5167700,6212,5167700
1184,5980,5168170,6212,5168170
1184,5980,5168720,6212,5168720
1184,5980,5169720,6212,5169720
1184,5980,5170720,6212,5170720
1184,5980,5171040,6212,5171040
1184,5980,5171510,6212,5171510
1184,5980,5171740,6212,5171740
1184,5980,5172550,6212,5172550
1184,5980,5172550,6212,5172550
1185,5988,5173550,6212,5173550
1185,5988,5174360,6212,5174360
1185,5988,5175170,6212,5175170
1185,5988,5175640,6212,5175640
1185,5988,5176110,6212,5176110
1185,5988,5176920,6212,5176920
1185,5988,5176920,6212,5176920
1185,5988,5177920,6212,5177920
1185,5988,5177920,6212,5177920
1185,5988,5178570,6212,5178570
1185,5988,5179570,6212,5179570
1185,5988,5179570,6212,5179570
1186,5996,5180380,6212,5180380
1186,5996,5181190,6212,5181190
1186,5996,5182190,6212,5182190
1186,5996,5182840,6212,5182840
1186,5996,5183650,6212,5183650
1186,5996,5184460,6212,5184460
1186,5996,5184930,6212,5184930
1186,5996,5185740,6212,5185740
1186,5996,5186200,6212,5186200
1187,6004,5186670,6212,5186670
1187,6004,5186670,6212,5186670
1187,6004,5187670,6212,5187670
1187,6004,5187830,6212,5187830
1187,6004,5188640,6212,5188640
1187,6004,5188640,6212,5188640
1187,6004,5189110,6212,5189110
1187,6004,5189580,6212,5189580
1187,6004,5189580,6212,5189580
1187,6004,5190390,6212,5190390
1187,6004,5191200,6212,5191200
1187,6004,5191660,6212,5191660
