ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
867381.41,39.03,25.41,647938.15,29.15
867381.41,39.03,25.41,648123.65,29.16
867245.2,39.04,25.42,648078.99,29.17
867417.01,39.06,25.44,648073.01,29.18
867638.33,39.08,25.46,648073.01,29.19
867345.71,39.07,25.45,649309.93,29.25
867204.6,39.08,25.46,649086.38,29.25
867432.67,39.1,25.48,649086.12,29.26
867296.46,39.11,25.49,649086.12,29.27
867348.4,39.13,25.51,649086.12,29.28
867400.33,39.15,25.53,649109.49,29.3
867572.14,39.17,25.55,649092.09,29.3
867827.19,39.19,25.57,649086.12,29.31
867879.13,39.2,25.58,650269.07,29.37
867742.92,39.22,25.6,650468.61,29.4
867742.92,39.22,25.6,650430.28,29.39
867742.92,39.22,25.6,650468.13,29.4
867914.73,39.24,25.61,650471.85,29.41
867966.66,39.25,25.63,650467.91,29.42
867808.53,39.25,25.63,650315.28,29.41
867514.26,39.24,25.62,650042.56,29.41
867566.19,39.26,25.64,650042.58,29.42
867618.12,39.28,25.66,650061.1,29.43
867839.44,39.29,25.67,650056.94,29.43
867541.91,39.29,25.67,650042.52,29.44
867269.27,39.28,25.66,649763.38,29.43
867490.59,39.3,25.68,649763.38,29.44
867354.39,39.31,25.69,650712.53,29.49
867164.72,39.31,25.69,650568.31,29.49
867028.52,39.32,25.7,650488.58,29.5
867080.45,39.34,25.72,650488.7,29.51
866944.24,39.35,25.73,650488.32,29.52
866791.69,39.34,25.72,650329.89,29.52
866494.17,39.34,25.72,650456.07,29.53
866357.96,39.35,25.73,650473.42,29.55
866205.41,39.35,25.73,650314.99,29.54
866069.21,39.36,25.74,650297.68,29.55
866121.14,39.38,25.75,650297.64,29.56
866173.07,39.39,25.77,650297.64,29.57
866225.0,39.41,25.79,650297.64,29.59
866236.18,39.41,25.79,650341.74,29.59
866281.67,39.41,25.79,650379.96,29.59
866171.67,39.41,25.79,650269.96,29.59
865899.26,39.43,25.81,650274.59,29.61
865899.26,39.43,25.81,650244.39,29.61
865621.25,39.43,25.8,650193.19,29.61
865448.98,39.42,25.8,649902.64,29.6
865312.77,39.43,25.81,650650.77,29.65
865364.71,39.45,25.83,650651.31,29.66
865228.5,39.46,25.84,650663.83,29.68
865496.63,39.48,25.86,650645.9,29.68
865409.11,39.48,25.86,650762.88,29.69
865461.04,39.5,25.88,650886.01,29.71
865512.98,39.52,25.9,651162.49,29.73
865768.03,39.54,25.92,651657.78,29.76
865819.96,39.55,25.93,651657.89,29.77
866041.28,39.57,25.95,651657.52,29.78
866213.1,39.59,25.97,651657.52,29.79
866213.1,39.59,25.97,651969.53,29.8
866265.03,39.61,25.99,651969.53,29.81
865967.5,39.6,25.98,652040.72,29.82
865831.3,39.62,26.0,652042.93,29.83
865883.23,39.63,26.01,651969.53,29.84
866104.55,39.65,26.03,653108.23,29.9
866112.0,39.65,26.03,653146.64,29.9
865903.01,39.65,26.03,653056.73,29.9
865625.21,39.64,26.02,652941.9,29.9
865474.65,39.65,26.03,652849.24,29.91
865694.92,39.67,26.05,652848.98,29.92
865916.24,39.69,26.07,652848.98,29.93
865604.98,39.69,26.07,652389.81,29.91
865656.91,39.7,26.08,652389.81,29.92
865520.71,39.71,26.09,652399.98,29.94
865243.89,39.71,26.09,652223.66,29.93
864946.37,39.7,26.08,652213.5,29.94
865167.69,39.72,26.1,652641.79,29.96
865031.48,39.73,26.11,652434.24,29.97
865088.32,39.75,26.13,652316.54,29.97
864771.83,39.74,26.12,653300.95,30.02
864777.42,39.74,26.12,653302.85,30.02
864732.16,39.76,26.14,653137.66,30.03
864734.02,39.76,26.14,653148.44,30.03
864989.07,39.78,26.16,653148.18,30.04
864852.87,39.79,26.17,653148.18,30.05
864716.66,39.81,26.19,653165.45,30.07
864768.6,39.82,26.2,653152.83,30.08
864388.95,39.81,26.19,652780.56,30.07
864252.75,39.83,26.21,652775.91,30.08
864252.75,39.83,26.21,652775.91,30.08
863974.95,39.82,26.2,652564.7,30.08
863838.74,39.83,26.21,653054.61,30.11
864010.55,39.85,26.23,653213.19,30.13
864047.31,39.85,26.23,652767.47,30.11
864320.11,39.88,26.26,653902.76,30.17
864372.04,39.89,26.27,653902.88,30.18
864372.04,39.89,26.27,653902.88,30.18
864235.84,39.91,26.29,653902.5,30.19
864457.16,39.93,26.3,653940.24,30.2
864320.95,39.94,26.32,653915.65,30.22
864320.95,39.94,26.32,653879.65,30.21
864249.07,39.94,26.32,653866.51,30.22
864249.07,39.94,26.32,653866.51,30.22
864301.0,39.96,26.34,653866.51,30.23
864164.8,39.97,26.35,654438.15,30.27
864028.59,39.98,26.36,654110.89,30.27
864080.52,40.0,26.38,654608.92,30.3
864301.84,40.02,26.4,654608.66,30.31
864102.75,40.01,26.39,654608.66,30.31
863966.54,40.03,26.41,654632.89,30.33
864187.86,40.05,26.42,654623.58,30.33
863890.34,40.04,26.42,654632.11,30.34
864062.15,40.06,26.44,654608.66,30.35
864317.2,40.08,26.46,655504.86,30.4
864190.8,40.1,26.47,654924.57,30.39
864430.44,40.12,26.49,654806.99,30.39
864454.25,40.13,26.51,656180.57,30.46
864318.05,40.14,26.52,656187.74,30.48
864086.31,40.14,26.52,655880.87,30.47
863804.67,40.13,26.51,655565.83,30.46
863589.03,40.13,26.51,655458.06,30.46
863810.35,40.15,26.53,655461.29,30.46
863512.82,40.14,26.52,655466.41,30.47
863376.62,40.15,26.53,655776.0,30.5
863604.69,40.17,26.55,655595.42,30.5
863824.96,40.2,26.57,655450.63,30.5
863688.76,40.21,26.59,656030.03,30.54
863740.69,40.23,26.6,656153.24,30.56
863792.62,40.24,26.62,656511.25,30.59
863508.35,40.24,26.62,656167.35,30.58
863372.14,40.25,26.63,656167.09,30.59
863235.94,40.26,26.64,656167.09,30.61
863099.73,40.28,26.66,656185.64,30.62
863099.73,40.28,26.66,656185.64,30.62
862963.53,40.29,26.67,656178.58,30.63
863184.85,40.31,26.69,656167.09,30.64
862887.32,40.3,26.68,656654.41,30.67
862760.92,40.32,26.69,656529.8,30.68
862494.44,40.31,26.69,656420.38,30.68
862336.3,40.3,26.68,656262.24,30.67
862340.03,40.3,26.68,656264.94,30.67
862492.1,40.33,26.71,656337.28,30.69
862245.95,40.33,26.71,656149.78,30.69
862245.95,40.33,26.71,656195.71,30.7
862253.4,40.33,26.71,656197.65,30.7
862474.72,40.35,26.73,656197.39,30.7
862526.65,40.37,26.75,656197.39,30.71
862578.59,40.39,26.77,656197.39,30.73
862630.52,40.41,26.79,656197.39,30.74
862332.99,40.4,26.78,656262.45,30.75
862554.31,40.42,26.8,656267.87,30.75
862554.31,40.42,26.8,656203.72,30.75
862418.11,40.43,26.81,656133.24,30.76
862418.11,40.43,26.81,656201.13,30.77
862470.04,40.45,26.83,657095.01,30.82
862333.83,40.46,26.84,656961.28,30.83
862333.83,40.46,26.84,657374.77,30.85
862036.31,40.46,26.84,657071.79,30.84
862257.63,40.48,26.86,657071.53,30.85
862121.42,40.49,26.87,657071.53,30.86
861971.84,40.49,26.87,657071.53,30.87
862023.77,40.51,26.89,657100.6,30.88
861887.56,40.52,26.9,657080.86,30.89
861907.17,40.52,26.9,657292.79,30.9
861954.2,40.54,26.92,657223.41,30.91
861889.97,40.56,26.93,658845.49,31.0
862539.54,40.59,26.97,658769.01,31.0
862836.66,40.61,26.99,658961.53,31.02
863104.79,40.63,27.01,658961.53,31.02
863156.73,40.65,27.03,658961.65,31.03
863020.52,40.66,27.04,658961.27,31.05
863192.33,40.68,27.06,658961.27,31.06
863244.26,40.7,27.08,659000.59,31.07
863108.06,40.71,27.09,658972.12,31.08
863192.41,40.72,27.1,659251.38,31.1
863246.67,40.74,27.12,661023.03,31.19
863500.83,40.75,27.13,660888.48,31.19
863585.96,40.77,27.15,660146.64,31.16
863757.77,40.79,27.17,660146.38,31.17
863424.29,40.79,27.17,660199.11,31.19
863246.27,40.79,27.16,660213.81,31.19
863253.73,40.79,27.16,660223.15,31.19
863253.73,40.79,27.16,660223.15,31.19
863305.66,40.8,27.18,660218.83,31.2
863533.72,40.82,27.2,660220.02,31.21
863239.45,40.82,27.2,660281.83,31.22
863291.38,40.84,27.22,660222.33,31.23
863155.18,40.85,27.23,661276.25,31.3
863207.11,40.87,27.25,660991.03,31.29
863293.79,40.87,27.25,661391.99,31.31
863940.29,40.92,27.3,661978.45,31.36
863743.9,40.92,27.3,661978.45,31.36
864012.02,40.94,27.32,661978.45,31.37
864012.02,40.94,27.32,661978.45,31.37
863924.51,40.94,27.32,661978.45,31.37
863930.09,40.94,27.32,661980.06,31.37
863653.28,40.94,27.32,661980.06,31.38
863922.72,40.96,27.34,661980.06,31.38
863974.65,40.97,27.35,661987.5,31.39
863838.44,40.99,27.37,661980.06,31.41
863727.96,40.99,27.37,661980.06,31.41
863948.24,41.01,27.39,662521.78,31.45
864000.17,41.03,27.41,662954.28,31.48
863795.01,41.02,27.4,661980.06,31.44
863795.01,41.02,27.4,661980.06,31.44
863846.94,41.04,27.42,663219.71,31.51
863580.46,41.03,27.41,662928.09,31.5
863835.51,41.06,27.44,662927.83,31.51
863835.51,41.06,27.44,662927.83,31.51
863887.45,41.08,27.45,662927.83,31.52
863887.45,41.08,27.45,662927.83,31.52
864059.26,41.1,27.48,662927.83,31.53
863748.0,41.09,27.47,662938.69,31.54
863593.58,41.08,27.46,662780.26,31.53
863765.39,41.11,27.48,662778.14,31.54
863607.26,41.1,27.48,662623.78,31.54
863828.58,41.12,27.5,662615.04,31.54
863692.37,41.13,27.51,663451.22,31.6
863744.3,41.15,27.53,663641.05,31.62
863451.68,41.15,27.53,663442.85,31.62
863498.71,41.17,27.55,663733.87,31.64
863362.5,41.18,27.56,663733.61,31.66
863414.44,41.2,27.58,663733.61,31.67
863635.76,41.22,27.6,663733.61,31.68
863635.76,41.22,27.6,663983.6,31.69
863348.23,41.21,27.59,664016.24,31.7
863576.3,41.23,27.61,663993.27,31.7
863440.09,41.25,27.62,663984.71,31.72
863287.54,41.24,27.62,663832.16,31.71
862993.27,41.24,27.62,664086.77,31.73
863045.2,41.25,27.63,664126.39,31.75
862909.0,41.27,27.65,664077.38,31.76
863129.28,41.29,27.67,664701.16,31.8
863350.6,41.31,27.69,664700.89,31.81
863077.95,41.3,27.68,664372.8,31.79
862780.43,41.3,27.68,664372.8,31.8
862832.36,41.32,27.7,664372.8,31.81
862884.29,41.34,27.72,664372.8,31.83
862936.22,41.35,27.73,664394.8,31.84
862800.02,41.37,27.75,664384.28,31.85
862522.22,41.36,27.74,664113.54,31.85
862743.54,41.38,27.76,664102.07,31.85
862446.01,41.38,27.75,664775.28,31.89
862314.71,41.39,27.77,664395.37,31.89
862531.13,41.41,27.79,665182.01,31.93
862239.19,41.4,27.78,664852.07,31.93
862102.98,41.42,27.8,664851.81,31.94
861013.34,41.52,27.9,664851.55,32.06
861065.27,41.54,27.92,664851.55,32.08
860929.07,41.56,27.94,664852.54,32.09
860929.07,41.56,27.94,664852.54,32.09
861150.39,41.58,27.96,664862.44,32.1
860883.9,41.57,27.95,664563.92,32.09
860812.02,41.57,27.95,664553.02,32.09
860983.83,41.59,27.97,664917.65,32.12
860983.83,41.59,27.97,664917.65,32.12
860705.82,41.59,27.97,664680.92,32.11
860569.61,41.6,27.98,664647.28,32.13
860569.61,41.6,27.98,664647.28,32.13
860470.17,41.61,27.99,665436.27,32.18
860470.17,41.61,27.99,665436.27,32.18
860313.42,41.63,28.01,665073.02,32.18
860177.21,41.64,28.02,665072.76,32.2
860072.8,41.64,28.02,664969.04,32.19
860124.73,41.66,28.04,664969.04,32.21
860346.05,41.68,28.06,664969.04,32.21
860209.85,41.69,28.07,664998.61,32.23
860261.78,41.71,28.09,664986.63,32.24
860433.59,41.73,28.11,664969.04,32.25
860433.59,41.73,28.11,665005.84,32.25
860255.58,41.73,28.11,665453.58,32.28
860105.99,41.73,28.11,665134.43,32.27
860157.92,41.75,28.12,665005.84,32.27
860157.92,41.75,28.12,665005.84,32.27
860385.99,41.77,28.14,666273.01,32.34
860249.78,41.78,28.16,666272.75,32.36
860421.6,41.8,28.18,666273.58,32.37
860127.32,41.8,28.18,665961.2,32.36
860348.64,41.82,28.2,665960.37,32.37
860400.58,41.84,28.21,665989.87,32.38
860400.58,41.84,28.21,665989.87,32.38
860264.37,41.85,28.23,665981.07,32.4
860076.35,41.84,28.22,665960.37,32.4
859940.15,41.86,28.24,666680.22,32.45
859847.28,41.87,28.25,666454.59,32.46
859838.93,41.89,28.27,666798.47,32.49
860101.11,41.91,28.29,666799.46,32.49
859910.67,41.91,28.29,666798.21,32.5
859910.67,41.91,28.29,666741.58,32.5
860138.73,41.93,28.31,666741.58,32.51
860190.67,41.95,28.33,666741.58,32.52
860242.6,41.97,28.35,666762.75,32.53
860242.6,41.97,28.35,666869.27,32.54
860294.53,41.99,28.37,666884.16,32.55
860225.42,41.99,28.37,666848.1,32.55
860277.36,42.01,28.39,666848.1,32.57
860141.15,42.03,28.41,668106.09,32.64
860004.95,42.04,28.42,667892.51,32.65
859868.74,42.05,28.43,667892.25,32.66
859920.67,42.07,28.45,667892.25,32.68
859920.67,42.07,28.45,667907.86,32.68
859784.47,42.09,28.47,667927.33,32.7
860004.74,42.11,28.49,667910.94,32.7
859738.26,42.1,28.48,667907.86,32.71
859790.19,42.12,28.5,667951.4,32.72
859653.99,42.14,28.52,667913.13,32.74
859705.92,42.16,28.54,667907.86,32.75
859927.24,42.18,28.56,668915.43,32.81
859791.04,42.19,28.57,668915.17,32.82
859791.04,42.19,28.57,669140.53,32.84
859842.97,42.21,28.59,669140.53,32.85
859842.97,42.21,28.59,668818.13,32.83
859850.61,42.21,28.59,668820.21,32.83
859701.03,42.21,28.59,669003.02,32.85
859922.35,42.23,28.61,669003.02,32.85
859974.28,42.25,28.63,669003.02,32.87
859838.08,42.26,28.64,669009.79,32.88
859540.55,42.26,28.64,669003.02,32.89
859592.48,42.28,28.66,669003.02,32.9
859456.28,42.29,28.67,669740.19,32.96
859250.62,42.29,28.67,669520.42,32.95
859302.55,42.31,28.69,669592.19,32.97
859354.48,42.33,28.71,669592.31,32.98
859406.42,42.35,28.72,669591.93,32.99
859627.74,42.37,28.75,669591.93,33.0
859310.41,42.36,28.74,669273.83,32.99
859362.34,42.38,28.76,669273.83,33.0
859369.79,42.38,28.76,669284.9,33.0
859233.58,42.39,28.77,669379.37,33.02
859285.52,42.41,28.79,669482.06,33.04
859457.33,42.43,28.81,669520.71,33.06
859321.12,42.45,28.83,670683.82,33.13
859184.92,42.46,28.84,670683.56,33.15
859356.73,42.48,28.86,670683.56,33.16
859220.52,42.5,28.88,670722.25,33.17
859084.32,42.51,28.89,670686.94,33.19
858896.3,42.51,28.89,670520.4,33.18
858760.1,42.52,28.9,670517.02,33.2
858812.03,42.54,28.92,670850.24,33.23
858812.03,42.54,28.92,670689.8,33.22
858983.84,42.56,28.94,670874.78,33.24
859035.77,42.58,28.96,671159.94,33.27
858738.24,42.58,28.96,671018.77,33.27
858602.04,42.59,28.97,671018.51,33.29
858414.02,42.59,28.97,671008.86,33.29
858414.02,42.59,28.97,670879.22,33.28
858307.75,42.59,28.96,670773.93,33.28
858171.54,42.6,28.98,670773.93,33.3
857893.53,42.59,28.97,670638.26,33.3
857945.46,42.61,28.99,670638.26,33.31
858166.78,42.63,29.01,670647.26,33.32
858338.59,42.66,29.03,670645.43,33.33
858041.06,42.65,29.03,670639.13,33.34
857763.05,42.64,29.02,670638.26,33.34
857814.98,42.66,29.04,671088.02,33.38
857866.91,42.68,29.06,671310.77,33.4
858088.23,42.7,29.08,671482.59,33.42
857938.65,42.7,29.08,671502.0,33.42
858159.97,42.72,29.1,671501.74,33.43
858167.62,42.72,29.1,671503.74,33.43
857860.09,42.72,29.1,671508.51,33.44
857912.02,42.74,29.12,671505.47,33.45
857775.82,42.75,29.13,671503.74,33.47
857827.75,42.77,29.15,671503.74,33.48
857879.68,42.79,29.17,671622.5,33.5
857931.61,42.81,29.19,671787.74,33.52
858152.93,42.83,29.21,671782.02,33.53
858156.66,42.84,29.21,671783.63,33.53
858020.45,42.85,29.23,672663.63,33.59
858072.38,42.87,29.25,672663.74,33.61
858124.32,42.89,29.27,672663.37,33.62
857988.11,42.9,29.28,672663.37,33.64
857851.91,42.92,29.3,672798.86,33.66
858023.72,42.94,29.32,672665.81,33.66
857726.19,42.94,29.32,672357.25,33.66
857538.17,42.93,29.31,672363.66,33.66
857411.77,42.95,29.33,673408.24,33.73
857458.8,42.97,29.35,673234.1,33.74
857462.53,42.97,29.35,673235.7,33.74
857321.42,42.98,29.36,673023.18,33.74
857185.22,43.0,29.38,673022.92,33.76
857406.54,43.02,29.4,673022.92,33.77
857256.95,43.02,29.4,673057.46,33.77
857308.88,43.04,29.42,673048.48,33.79
857308.88,43.04,29.42,672970.92,33.78
857308.88,43.04,29.42,673382.22,33.8
857530.21,43.06,29.44,673246.18,33.81
857524.01,43.08,29.46,675904.72,33.96
859673.98,43.2,29.58,676384.83,33.99
859673.98,43.2,29.58,676467.09,33.99
859537.77,43.21,29.59,676466.83,34.01
859220.92,43.2,29.58,676152.58,34.0
859228.37,43.2,29.58,676172.87,34.0
859092.16,43.22,29.6,676231.39,34.02
859347.22,43.24,29.62,676180.76,34.03
858353.15,43.22,29.6,675180.83,33.99
858198.94,43.21,29.59,675027.78,33.99
858062.73,43.23,29.61,675358.07,34.02
857941.23,43.24,29.62,675350.61,34.04
858017.93,43.26,29.64,675211.36,34.05
859752.11,43.35,29.73,677644.23,34.17
859804.04,43.37,29.75,677644.35,34.18
859855.98,43.39,29.77,677643.97,34.2
859861.56,43.39,29.77,677667.2,34.2
859725.36,43.41,29.79,677671.56,34.22
859777.29,43.43,29.81,677671.44,34.23
859998.61,43.45,29.83,677669.0,34.24
860050.54,43.47,29.85,677668.14,34.25
859978.66,43.47,29.85,678255.78,34.28
859842.46,43.49,29.87,678348.28,34.31
860070.52,43.51,29.89,678528.59,34.32
859934.32,43.52,29.9,678528.33,34.34
859640.05,43.52,29.9,678770.2,34.36
859861.37,43.54,29.92,678770.2,34.37
859563.84,43.53,29.91,678933.48,34.39
859735.65,43.56,29.94,678939.55,34.4
859956.97,43.58,29.96,679110.03,34.41
859757.88,43.58,29.96,680122.71,34.47
859809.81,43.6,29.98,679759.61,34.47
860055.14,43.62,30.0,680082.96,34.5
859737.57,43.62,30.0,679770.02,34.49
860404.57,43.66,30.04,679906.14,34.5
860625.89,43.68,30.06,679905.88,34.51
860413.06,43.69,30.07,680285.04,34.54
860276.86,43.7,30.08,680285.04,34.56
860140.65,43.72,30.1,680290.97,34.58
860312.46,43.74,30.12,680293.09,34.59
860096.82,43.74,30.12,680029.96,34.58
859960.61,43.75,30.13,680021.92,34.6
859824.41,43.77,30.15,680479.93,34.64
859824.41,43.77,30.15,680536.51,34.64
859688.2,43.78,30.16,680474.47,34.66
859505.09,43.78,30.16,680148.3,34.64
859370.34,43.78,30.16,680721.19,34.68
859370.34,43.78,30.16,680694.19,34.68
859667.76,43.8,30.18,680845.12,34.69
859719.7,43.83,30.2,680845.23,34.71
859771.63,43.85,30.23,680844.86,34.72
860026.69,43.87,30.25,680844.86,34.73
859890.48,43.89,30.27,680854.63,34.75
859739.17,43.88,30.26,680691.0,34.74
859602.97,43.9,30.28,680685.56,34.76
859654.9,43.92,30.3,680698.15,34.78
859393.64,43.91,30.29,681156.47,34.81
859257.43,43.93,30.31,681009.64,34.82
859429.24,43.95,30.33,681679.15,34.86
859429.24,43.95,30.33,681679.15,34.86
859293.04,43.97,30.35,681678.89,34.88
859293.04,43.97,30.35,681665.79,34.88
858985.02,43.96,30.34,681379.4,34.87
858848.81,43.98,30.36,681379.4,34.89
859070.14,44.0,30.38,681417.05,34.9
859241.95,44.02,30.4,681455.9,34.91
859293.88,44.04,30.42,681427.13,34.93
858996.35,44.04,30.42,681395.2,34.93
858996.35,44.04,30.42,681395.2,34.93
858860.15,44.05,30.43,681379.4,34.95
858860.15,44.05,30.43,681379.4,34.95
858912.08,44.07,30.45,682121.54,35.0
858964.01,44.1,30.48,682284.92,35.03
858686.0,44.09,30.47,681943.03,35.01
858737.93,44.11,30.49,681943.15,35.03
858743.51,44.11,30.49,682039.51,35.03
858607.31,44.13,30.5,682039.14,35.05
858471.1,44.14,30.52,682042.24,35.07
858792.75,44.16,30.54,682039.26,35.07
858656.54,44.18,30.56,682039.14,35.09
858708.47,44.2,30.58,682249.14,35.12
858370.63,44.2,30.58,682133.03,35.12
858422.56,44.22,30.6,682321.53,35.15
858474.49,44.24,30.62,682790.65,35.19
858318.21,44.23,30.61,682632.22,35.18
858370.15,44.26,30.64,682632.33,35.2
858422.08,44.28,30.66,682631.96,35.21
858636.65,44.3,30.68,682633.45,35.22
858435.87,44.3,30.68,682631.96,35.23
858435.87,44.3,30.68,682749.88,35.23
858435.87,44.3,30.68,682751.82,35.23
858299.67,44.31,30.69,682775.24,35.25
858163.46,44.33,30.71,682756.76,35.27
858335.27,44.35,30.73,682751.82,35.28
858387.21,44.37,30.75,683733.8,35.35
858608.53,44.4,30.78,684026.57,35.37
858780.34,44.42,30.8,684026.31,35.38
858482.81,44.42,30.8,683634.36,35.37
858374.67,44.41,30.79,683525.93,35.37
858096.66,44.41,30.78,683450.02,35.37
857818.64,44.4,30.78,683450.02,35.37
857682.44,44.41,30.79,683467.92,35.39
857546.23,44.43,30.81,683462.02,35.41
857801.29,44.46,30.84,683450.02,35.42
857540.03,44.45,30.83,683654.89,35.44
857540.03,44.45,30.83,683650.05,35.44
857591.96,44.47,30.85,683604.9,35.45
857455.75,44.49,30.87,683570.42,35.47
857681.97,44.51,30.89,683524.72,35.47
857677.63,44.52,30.9,684460.89,35.53
857599.82,44.53,30.91,684138.58,35.52
857821.15,44.55,30.93,684138.32,35.53
858076.2,44.58,30.96,684138.32,35.54
858128.13,44.6,30.98,684138.32,35.56
858180.07,44.62,31.0,684158.09,35.57
858232.0,44.64,31.02,684184.91,35.59
858095.79,44.66,31.04,684246.8,35.61
858147.72,44.68,31.06,684434.1,35.64
858199.66,44.7,31.08,685177.38,35.69
858021.41,44.7,31.08,685072.41,35.69
857885.2,44.71,31.09,685072.15,35.71
857623.94,44.71,31.09,685434.35,35.73
857552.06,44.71,31.09,685285.56,35.73
857552.06,44.71,31.09,685210.71,35.72
857773.38,44.73,31.11,685210.71,35.73
857475.86,44.73,31.11,685210.71,35.74
857743.98,44.75,31.13,685232.64,35.75
857607.78,44.77,31.15,685218.21,35.77
857419.47,44.77,31.15,685431.39,35.79
857419.47,44.77,31.15,685623.54,35.8
857213.14,44.76,31.14,685403.77,35.79
857265.07,44.78,31.16,685351.97,35.8
857317.01,44.8,31.18,685361.52,35.82
857488.82,44.83,31.21,685258.28,35.82
857710.14,44.85,31.23,686515.12,35.9
857432.12,44.84,31.22,686167.52,35.89
857233.03,44.84,31.22,686028.89,35.89
857554.67,44.86,31.24,686028.62,35.89
857418.46,44.88,31.26,686028.62,35.91
857246.26,44.88,31.26,686051.68,35.92
857467.58,44.91,31.29,686036.79,35.93
857170.05,44.9,31.28,686039.35,35.94
857221.99,44.92,31.3,686028.62,35.95
857273.92,44.94,31.32,686028.62,35.97
857281.37,44.95,31.32,686058.92,35.97
857145.16,44.96,31.34,686684.53,36.02
857013.86,44.98,31.36,686565.84,36.03
856723.86,44.97,31.35,686275.84,36.02
856582.75,44.99,31.37,686498.22,36.05
856446.55,45.0,31.38,686497.96,36.07
856446.55,45.0,31.38,686497.96,36.07
856310.34,45.02,31.4,686497.96,36.09
856531.66,45.04,31.42,686513.62,36.1
856234.14,45.04,31.42,686512.41,36.11
856455.46,45.06,31.44,686505.22,36.12
856167.93,45.06,31.44,686497.96,36.13
856167.93,45.06,31.44,686497.96,36.13
856219.86,45.08,31.46,686497.96,36.14
856083.66,45.09,31.47,686979.8,36.19
856309.88,45.12,31.5,687054.22,36.2
856050.79,45.12,31.49,686647.66,36.19
856050.79,45.12,31.49,686647.66,36.19
856346.53,45.14,31.52,687414.18,36.23
856398.46,45.16,31.54,687414.29,36.25
856105.04,45.16,31.54,687058.08,36.24
855968.84,45.17,31.55,687057.7,36.26
856020.77,45.2,31.57,687057.7,36.27
855808.85,45.19,31.57,686838.4,36.27
855808.85,45.19,31.57,686838.4,36.27
856030.17,45.21,31.59,686838.4,36.28
855893.96,45.23,31.61,686858.4,36.3
855606.44,45.23,31.6,686838.4,36.3
855827.76,45.25,31.63,686841.19,36.31
855460.9,45.24,31.62,686481.16,36.3
855512.84,45.26,31.64,687270.9,36.36
855564.77,45.28,31.66,687600.38,36.39
855616.7,45.3,31.68,687600.5,36.41
855319.17,45.3,31.68,687271.83,36.4
855371.11,45.32,31.7,687271.45,36.42
855542.92,45.35,31.73,687278.02,36.43
855392.13,45.34,31.72,687127.92,36.42
855289.78,45.34,31.72,687025.57,36.42
855289.78,45.34,31.72,687025.57,36.42
855153.57,45.36,31.74,687022.22,36.44
855205.5,45.38,31.76,687024.4,36.45
855069.3,45.4,31.77,687484.95,36.5
855121.23,45.42,31.8,687866.21,36.53
854985.03,45.43,31.81,687844.66,36.55
855206.35,45.46,31.84,687844.4,36.56
855070.14,45.47,31.85,687844.4,36.58
854882.13,45.47,31.85,687886.37,36.59
854732.54,45.47,31.85,687919.66,36.6
854596.34,45.49,31.87,687895.02,36.61
854605.6,45.49,31.87,687899.23,36.61
854826.92,45.51,31.89,687892.29,36.62
854529.4,45.51,31.89,687890.58,36.63
854581.33,45.53,31.91,688359.84,36.67
854633.26,45.55,31.93,688384.25,36.69
