ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
706273.55,47.9,34.31,581884.41,39.47
706137.59,47.93,34.33,581866.22,39.49
705817.59,47.92,34.32,581546.22,39.48
705681.63,47.94,34.34,581550.08,39.51
705435.73,47.94,34.34,581023.61,39.48
705523.98,47.97,34.37,581098.12,39.51
705523.98,47.97,34.37,580969.88,39.5
705678.68,48.01,34.41,582512.36,39.63
705947.5,48.04,34.44,582512.16,39.64
705811.54,48.06,34.47,582603.55,39.67
705816.09,48.06,34.47,582742.05,39.68
705658.44,48.06,34.46,582590.18,39.68
705588.4,48.09,34.49,583381.21,39.76
705814.04,48.12,34.52,583446.7,39.77
705997.76,48.15,34.55,583446.7,39.79
706049.45,48.18,34.59,583446.7,39.81
706101.14,48.21,34.62,583482.89,39.84
706101.14,48.21,34.62,583482.89,39.84
706763.3,48.29,34.69,583578.71,39.87
707035.34,48.33,34.73,583549.19,39.89
706899.38,48.35,34.75,583549.0,39.91
706271.08,48.34,34.74,582806.46,39.89
706135.12,48.36,34.77,582806.46,39.92
705790.33,48.36,34.76,582799.78,39.93
705654.37,48.38,34.78,582839.57,39.96
705654.37,48.38,34.78,582839.57,39.96
705518.41,48.4,34.81,582817.72,39.99
705570.1,48.43,34.84,582817.72,40.01
705838.93,48.47,34.87,584209.95,40.12
705838.93,48.47,34.87,584209.95,40.12
705890.62,48.5,34.9,584539.96,40.16
706074.33,48.53,34.94,584539.77,40.18
705742.6,48.52,34.93,584459.49,40.18
705606.64,48.55,34.95,584461.55,40.21
705470.68,48.57,34.97,584858.48,40.27
705402.45,48.6,35.0,584590.03,40.28
705198.77,48.62,35.02,584441.54,40.29
705198.77,48.62,35.02,584441.54,40.29
705062.81,48.64,35.05,584441.35,40.32
705114.5,48.67,35.08,584441.35,40.34
704956.85,48.67,35.07,584289.8,40.34
705140.56,48.7,35.11,584289.8,40.36
705004.6,48.73,35.13,584289.8,40.38
704868.64,48.75,35.16,584303.77,40.41
704578.97,48.74,35.15,583912.09,40.39
704443.01,48.77,35.17,583904.41,40.42
704443.01,48.77,35.17,583904.41,40.42
704098.22,48.76,35.16,583539.66,40.41
704098.22,48.76,35.16,583539.66,40.41
704098.22,48.76,35.16,583539.66,40.41
704367.05,48.79,35.2,583625.29,40.43
704418.74,48.82,35.23,583559.0,40.45
704073.95,48.82,35.22,583548.34,40.46
703937.99,48.84,35.24,583542.52,40.49
703745.37,48.83,35.24,583428.51,40.49
703797.06,48.87,35.27,583419.83,40.51
703661.1,48.89,35.29,583506.5,40.54
703427.77,48.88,35.29,583318.45,40.54
703291.81,48.91,35.31,583426.93,40.57
703343.5,48.94,35.34,584877.74,40.7
703395.19,48.97,35.38,585059.39,40.73
703259.23,49.0,35.4,584863.78,40.75
703528.06,49.03,35.44,584863.59,40.76
703392.1,49.06,35.46,584863.39,40.79
703392.1,49.06,35.46,584863.39,40.79
703256.14,49.08,35.48,584863.39,40.82
703307.83,49.11,35.52,584863.39,40.84
703359.52,49.14,35.55,584863.39,40.86
703223.56,49.17,35.57,584938.23,40.9
703087.6,49.19,35.6,584868.39,40.92
702951.64,49.22,35.62,584881.43,40.95
701863.96,49.42,35.82,584881.43,41.18
701728.0,49.44,35.85,584942.98,41.22
701599.51,49.47,35.87,585112.45,41.26
701456.08,49.49,35.9,584863.39,41.27
701320.12,49.52,35.92,584863.2,41.3
701320.12,49.52,35.92,584863.2,41.3
701555.89,49.56,35.96,584868.8,41.31
701607.58,49.59,35.99,584869.14,41.34
701471.62,49.61,36.02,584869.14,41.37
701335.66,49.64,36.04,584893.34,41.4
701199.71,49.67,36.07,584878.22,41.43
701203.5,49.67,36.07,584873.64,41.43
701255.19,49.7,36.1,584867.69,41.45
701119.23,49.72,36.13,584985.57,41.49
700774.44,49.72,36.12,584985.57,41.5
700766.2,49.75,36.15,585864.44,41.59
700817.9,49.78,36.19,587120.43,41.71
700681.94,49.81,36.21,587120.24,41.74
701048.36,49.87,36.27,586913.36,41.75
701317.18,49.91,36.31,587311.87,41.79
700982.4,49.9,36.3,586805.7,41.77
700846.44,49.92,36.33,586805.7,41.8
701115.26,49.96,36.36,586805.51,41.81
700833.53,49.95,36.36,586814.71,41.82
700488.75,49.94,36.35,586814.71,41.84
700488.75,49.94,36.35,586772.12,41.84
700757.57,49.98,36.38,586772.12,41.85
700412.79,49.97,36.38,586889.43,41.87
700276.83,50.0,36.4,586986.56,41.91
700140.87,50.02,36.43,587189.13,41.95
700192.56,50.06,36.46,587089.0,41.97
700244.25,50.09,36.49,587071.82,41.99
700295.95,50.12,36.53,587071.82,42.02
700300.64,50.12,36.53,587076.52,42.02
700187.09,50.15,36.55,586920.45,42.04
699971.28,50.14,36.55,586838.2,42.04
699651.28,50.13,36.53,586518.2,42.02
699646.9,50.17,36.57,586658.6,42.06
699510.94,50.19,36.6,586667.69,42.1
699694.65,50.23,36.63,587517.48,42.18
699930.42,50.27,36.67,587066.31,42.16
699640.75,50.26,36.66,587019.9,42.17
700214.84,50.34,36.74,587735.88,42.25
700078.89,50.36,36.77,587722.97,42.28
700078.89,50.36,36.77,587722.97,42.28
699942.93,50.39,36.79,588903.13,42.39
699938.81,50.42,36.83,589047.76,42.44
701221.41,50.55,36.96,590478.35,42.57
701085.45,50.58,36.98,590478.16,42.6
700319.39,50.56,36.97,589679.22,42.57
700319.39,50.56,36.97,589679.22,42.57
700319.39,50.56,36.97,589679.22,42.57
700588.21,50.6,37.0,590597.55,42.65
700452.25,50.62,37.03,590597.55,42.68
700107.47,50.62,37.02,590756.34,42.71
700107.47,50.62,37.02,590808.05,42.71
699971.51,50.64,37.05,590850.73,42.75
700232.7,50.68,37.08,590851.42,42.76
700232.7,50.68,37.08,590851.42,42.76
700096.74,50.71,37.11,590848.29,42.79
699818.74,50.7,37.1,590510.18,42.78
699860.46,50.74,37.14,589754.8,42.76
699575.22,50.73,37.13,589370.86,42.74
699538.14,50.76,37.17,590960.87,42.88
700287.98,50.85,37.26,590781.16,42.9
700339.67,50.89,37.29,590780.94,42.93
700339.67,50.89,37.29,590780.94,42.93
700391.36,50.92,37.33,590780.99,42.95
700202.24,50.92,37.32,590649.2,42.95
700202.24,50.92,37.32,590649.2,42.95
700066.28,50.94,37.35,590649.0,42.98
699930.32,50.97,37.38,590649.0,43.01
699794.36,51.0,37.4,590663.08,43.05
699846.06,51.03,37.44,590662.84,43.07
699498.91,51.02,37.43,590668.86,43.09
699362.95,51.05,37.46,590663.29,43.12
699043.28,51.04,37.45,590342.94,43.1
698907.32,51.07,37.47,590522.05,43.15
699176.14,51.11,37.51,590521.34,43.16
699106.1,51.14,37.54,590968.92,43.23
699157.79,51.17,37.58,590963.13,43.25
699341.51,51.21,37.61,592157.12,43.36
699631.96,51.27,37.67,592183.1,43.4
699581.96,51.27,37.67,592133.1,43.39
699292.29,51.26,37.66,591792.79,43.38
699156.33,51.29,37.69,591792.6,43.41
699020.37,51.31,37.72,591792.6,43.44
699292.41,51.35,37.76,592234.87,43.49
698947.62,51.35,37.75,591885.68,43.48
699216.45,51.38,37.79,591885.48,43.5
699080.49,51.41,37.82,591902.94,43.53
698452.19,51.4,37.81,591241.76,43.51
698316.23,51.43,37.84,591225.0,43.54
697971.44,51.42,37.83,591225.0,43.56
697835.48,51.45,37.86,591226.4,43.59
697699.52,51.48,37.88,591700.48,43.66
697699.52,51.48,37.88,591700.48,43.66
697947.63,51.54,37.94,591720.51,43.69
698131.34,51.57,37.98,591720.51,43.71
698183.03,51.61,38.01,591763.48,43.74
698183.03,51.61,38.01,591763.48,43.74
697943.36,51.6,38.01,591824.62,43.76
697665.36,51.59,38.0,591483.21,43.74
697408.76,51.61,38.02,591033.35,43.74
697677.59,51.65,38.05,591019.06,43.75
697541.63,51.68,38.08,591018.86,43.79
697196.84,51.67,38.08,590990.19,43.8
697060.88,51.7,38.1,590990.19,43.83
697329.71,51.74,38.14,592841.01,43.98
696809.69,51.74,38.14,592344.81,43.98
696673.73,51.77,38.17,592345.55,44.01
696361.35,51.76,38.16,591619.5,43.97
696361.35,51.76,38.16,591619.5,43.97
696225.39,51.79,38.19,591668.13,44.01
696225.39,51.79,38.19,591668.13,44.01
696320.6,51.83,38.23,590836.19,43.98
696184.64,51.86,38.26,590788.21,44.0
696994.63,51.93,38.34,592700.76,44.16
696704.96,51.92,38.33,592754.59,44.18
696312.15,51.93,38.33,592189.21,44.16
695980.42,51.92,38.32,591611.9,44.13
695980.42,51.92,38.32,591677.82,44.14
695844.46,51.94,38.35,591730.0,44.17
695848.09,51.94,38.35,591858.51,44.18
696116.92,51.98,38.39,591858.32,44.2
696168.61,52.02,38.42,591858.32,44.22
696032.65,52.05,38.45,592031.81,44.27
695896.69,52.08,38.48,591804.75,44.29
695896.69,52.08,38.48,591804.75,44.29
695760.73,52.1,38.51,591804.75,44.32
695624.77,52.13,38.54,591804.75,44.35
695676.46,52.17,38.57,591804.75,44.38
695540.5,52.2,38.6,591805.19,44.41
695205.72,52.19,38.6,591805.19,44.43
695257.41,52.23,38.63,591805.19,44.46
695121.45,52.26,38.66,591804.79,44.49
694831.77,52.25,38.65,591752.46,44.5
695100.6,52.29,38.69,591857.3,44.52
695284.31,52.32,38.73,591809.26,44.54
694939.53,52.32,38.72,591776.55,44.55
695200.71,52.36,38.76,593034.59,44.66
694861.04,52.35,38.75,592696.84,44.65
694861.04,52.35,38.75,592696.84,44.65
694861.04,52.35,38.75,592696.84,44.65
694725.08,52.38,38.78,592696.8,44.69
694589.12,52.41,38.81,592806.4,44.73
694453.16,52.44,38.84,592801.65,44.76
694163.48,52.43,38.83,592863.57,44.78
694458.41,52.47,38.87,593228.51,44.82
694510.1,52.5,38.91,593228.69,44.85
694374.14,52.53,38.94,593123.85,44.87
694642.97,52.57,38.98,593123.47,44.89
694694.66,52.61,39.01,593123.47,44.92
694404.99,52.6,39.0,592616.85,44.89
694269.03,52.63,39.03,592616.65,44.92
694133.07,52.66,39.06,592616.65,44.96
694316.78,52.7,39.1,592652.85,44.98
694158.37,52.69,39.1,592494.44,44.98
694172.46,52.69,39.1,592625.78,44.99
694444.5,52.74,39.14,592596.26,45.0
694308.54,52.77,39.17,592615.49,45.04
694492.25,52.81,39.21,592608.81,45.06
694160.52,52.8,39.2,592483.75,45.06
694024.56,52.83,39.23,592474.71,45.1
693888.6,52.86,39.26,592475.71,45.13
693752.64,52.89,39.29,592657.5,45.18
693500.02,52.88,39.28,592626.3,45.19
693364.06,52.91,39.31,592556.35,45.22
693228.1,52.94,39.34,592433.33,45.24
693092.14,52.97,39.37,592433.13,45.28
692783.78,52.96,39.37,592095.0,45.26
692494.1,52.95,39.36,592868.11,45.33
692545.8,52.99,39.39,593199.0,45.39
692409.84,53.02,39.42,593199.0,45.42
692065.05,53.01,39.42,592186.85,45.36
691929.09,53.04,39.45,592205.13,45.4
691929.09,53.04,39.45,592205.13,45.4
692197.92,53.08,39.49,593436.88,45.51
691908.24,53.07,39.48,593663.44,45.54
691772.28,53.1,39.51,593650.97,45.57
691636.32,53.13,39.54,593646.53,45.61
691500.36,53.16,39.57,593662.94,45.64
691500.36,53.16,39.57,593662.94,45.64
691255.94,53.16,39.56,593320.53,45.63
691127.45,53.19,39.59,593357.93,45.66
691179.14,53.23,39.63,593358.11,45.69
691035.71,53.26,39.66,593302.92,45.72
691087.41,53.29,39.7,593302.54,45.75
690721.32,53.28,39.69,592983.47,45.74
690993.36,53.33,39.73,592983.47,45.76
691045.05,53.36,39.77,592992.14,45.79
690909.09,53.4,39.8,592991.94,45.83
690631.1,53.39,39.79,592983.27,45.84
690495.14,53.42,39.82,592983.27,45.87
690359.18,53.45,39.85,592998.71,45.91
690223.22,53.48,39.88,592988.85,45.95
690087.26,53.51,39.91,592983.27,45.98
690087.26,53.51,39.91,592983.27,45.98
689951.3,53.54,39.95,592988.98,46.02
689815.34,53.57,39.98,593177.15,46.07
690084.16,53.61,40.02,593177.15,46.08
689948.2,53.64,40.05,592983.27,46.1
689812.24,53.68,40.08,592983.08,46.14
689812.24,53.68,40.08,592983.08,46.14
689676.28,53.71,40.11,592983.08,46.18
689540.32,53.74,40.14,593016.06,46.22
689342.94,53.74,40.14,593016.06,46.23
689292.94,53.73,40.14,592966.06,46.22
689156.98,53.77,40.17,592953.35,46.26
689156.98,53.77,40.17,593077.32,46.27
689208.67,53.8,40.21,593708.13,46.35
689072.71,53.83,40.24,593790.74,46.39
689124.41,53.87,40.28,594190.79,46.45
689393.23,53.91,40.32,594302.5,46.48
689393.23,53.91,40.32,594274.04,46.47
689272.21,53.95,40.35,594831.62,46.55
689165.85,53.95,40.35,595259.76,46.6
689217.54,53.99,40.39,595259.94,46.63
689930.68,54.08,40.49,595599.48,46.69
689982.38,54.12,40.53,595599.1,46.72
690218.14,54.17,40.57,595599.1,46.74
690218.14,54.17,40.57,595602.25,46.74
690486.97,54.21,40.61,595611.11,46.76
690351.01,54.24,40.64,595610.92,46.8
690006.23,54.23,40.64,595612.67,46.81
689787.8,54.22,40.63,595266.15,46.79
690056.62,54.27,40.67,595255.54,46.81
690108.32,54.3,40.71,595302.89,46.84
689763.53,54.3,40.7,595932.23,46.91
689947.24,54.34,40.74,595576.32,46.91
689811.28,54.37,40.78,595576.32,46.94
689675.33,54.4,40.81,595581.99,46.98
689727.02,54.44,40.85,596586.39,47.09
689591.06,54.47,40.88,596581.6,47.13
689642.75,54.51,40.92,596581.78,47.16
689654.49,54.51,40.92,596584.33,47.16
689518.53,54.55,40.95,596583.45,47.2
689382.57,54.58,40.98,596736.05,47.24
689246.61,54.61,41.02,596696.56,47.28
689298.3,54.65,41.06,596696.18,47.31
689162.34,54.68,41.09,596583.07,47.34
688842.34,54.67,41.08,596263.07,47.32
688706.38,54.7,41.11,596263.07,47.36
688890.1,54.75,41.15,596263.07,47.39
688941.79,54.79,41.19,596263.07,47.42
688805.83,54.82,41.22,596263.07,47.45
688805.83,54.82,41.22,596263.07,47.45
688857.52,54.86,41.26,596360.8,47.49
688909.21,54.9,41.3,596555.42,47.54
689178.04,54.94,41.34,596482.51,47.55
689229.73,54.98,41.38,597531.2,47.67
688914.94,54.97,41.38,597782.33,47.7
688756.53,54.97,41.37,597623.67,47.7
688808.23,55.01,41.41,597623.85,47.73
688672.27,55.04,41.45,597624.46,47.76
688672.27,55.04,41.45,597624.46,47.76
688536.31,55.07,41.48,597623.85,47.8
688400.35,55.11,41.51,597623.85,47.84
687312.67,55.38,41.78,597623.85,48.15
687022.99,55.37,41.77,597177.71,48.13
687074.69,55.41,41.81,597177.33,48.16
687126.38,55.45,41.85,597177.33,48.19
687395.2,55.49,41.89,597186.03,48.21
687259.24,55.52,41.93,597316.93,48.26
686914.46,55.52,41.92,597308.23,48.28
686966.15,55.56,41.96,597308.23,48.31
687017.84,55.6,42.0,597308.23,48.34
687286.67,55.64,42.05,598144.72,48.42
686996.99,55.63,42.04,598101.56,48.43
686652.21,55.63,42.03,597943.9,48.44
686516.25,55.66,42.06,597903.29,48.48
686785.07,55.7,42.11,598228.91,48.52
686591.12,55.7,42.1,597946.09,48.51
686591.12,55.7,42.1,597946.09,48.51
686246.34,55.69,42.09,598065.48,48.53
686515.16,55.73,42.14,598065.29,48.55
686379.2,55.77,42.17,597975.01,48.59
686034.42,55.76,42.17,597975.01,48.6
685898.46,55.8,42.2,597974.81,48.64
685743.15,55.79,42.19,597820.99,48.64
686011.98,55.83,42.24,597820.99,48.66
686247.75,55.88,42.28,597853.14,48.68
686247.75,55.88,42.28,597853.14,48.68
686111.79,55.91,42.32,597853.14,48.72
686347.56,55.96,42.36,597828.95,48.74
686399.25,56.0,42.41,597820.99,48.77
686263.29,56.04,42.44,597858.39,48.82
686314.98,56.08,42.48,598414.03,48.89
686366.67,56.12,42.52,598864.9,48.96
686366.67,56.12,42.52,598864.9,48.96
686230.71,56.15,42.56,598874.41,49.0
686094.75,56.19,42.59,599000.45,49.06
685749.97,56.18,42.59,598612.66,49.04
685801.66,56.22,42.63,599304.13,49.13
685985.37,56.27,42.67,599303.93,49.16
686037.06,56.31,42.71,599303.93,49.19
685916.04,56.35,42.75,599220.59,49.22
686188.08,56.39,42.8,599232.42,49.25
686044.65,56.43,42.83,599296.59,49.29
686044.65,56.43,42.83,599296.59,49.29
686044.65,56.43,42.83,599296.59,49.29
685901.22,56.46,42.87,599142.81,49.32
685765.26,56.5,42.9,599142.61,49.36
685765.26,56.5,42.9,599142.61,49.36
685816.95,56.54,42.94,599143.82,49.39
685680.99,56.58,42.98,599143.82,49.44
685545.03,56.61,43.02,599160.6,49.48
685409.07,56.65,43.05,599168.73,49.52
685409.07,56.65,43.05,599172.69,49.52
685273.11,56.68,43.09,599160.53,49.56
685273.11,56.68,43.09,599160.53,49.56
685324.8,56.72,43.13,599154.27,49.59
685188.85,56.76,43.16,599423.14,49.66
685240.54,56.8,43.21,599416.37,49.69
685104.58,56.84,43.24,599298.32,49.72
684920.5,56.83,43.24,599417.4,49.74
684920.5,56.83,43.24,599419.16,49.74
684638.77,56.83,43.23,599095.83,49.73
684502.81,56.86,43.27,598932.25,49.75
684183.14,56.85,43.26,599462.59,49.81
683905.14,56.84,43.25,598974.01,49.78
683769.18,56.88,43.28,598973.82,49.83
683633.22,56.92,43.32,598973.82,49.87
683684.91,56.96,43.36,599119.22,49.91
683684.91,56.96,43.36,599162.46,49.92
683548.95,56.99,43.4,599256.75,49.97
683412.99,57.03,43.43,599418.91,50.02
683596.71,57.08,43.48,600608.45,50.15
683307.03,57.07,43.47,600286.07,50.13
683171.08,57.1,43.51,600799.33,50.22
683406.84,57.15,43.56,600799.14,50.24
683458.54,57.2,43.6,600799.14,50.28
683727.36,57.24,43.64,600806.1,50.3
683779.05,57.28,43.69,600804.74,50.33
683709.01,57.33,43.73,600224.21,50.33
683760.7,57.37,43.77,600224.56,50.36
683762.22,57.37,43.77,600228.79,50.36
683578.14,57.36,43.77,600223.91,50.37
683629.84,57.41,43.81,600610.6,50.44
683835.06,57.47,43.88,600964.48,50.51
683292.0,57.48,43.88,600421.42,50.5
683156.04,57.51,43.92,600421.22,50.55
682958.66,57.51,43.92,600033.46,50.53
683142.37,57.56,43.96,601379.74,50.67
683006.41,57.6,44.0,601379.74,50.71
683058.1,57.64,44.04,601641.16,50.77
683326.93,57.68,44.09,601640.97,50.79
682982.14,57.68,44.08,601640.97,50.81
683033.83,57.72,44.13,601640.97,50.84
682897.87,57.76,44.16,601657.07,50.89
682698.2,57.75,44.16,601506.06,50.89
682698.2,57.75,44.16,601506.06,50.89
682698.2,57.75,44.16,601506.06,50.89
682562.24,57.79,44.2,601503.35,50.93
682426.28,57.83,44.23,601529.52,50.97
682760.81,57.87,44.28,601557.96,50.99
682320.32,57.87,44.27,601538.35,51.02
682372.01,57.91,44.32,601529.52,51.05
682236.05,57.95,44.35,601558.22,51.1
682107.56,57.99,44.39,601720.83,51.15
681971.6,58.03,44.43,601720.64,51.2
682155.31,58.07,44.48,602221.0,51.27
682011.89,58.11,44.51,601990.13,51.29
682280.71,58.16,44.56,602114.58,51.32
682095.97,58.15,44.56,601712.85,51.3
682095.97,58.15,44.56,601712.85,51.3
682504.37,58.21,44.61,602804.7,51.41
682504.37,58.21,44.61,602804.7,51.41
682280.28,58.23,44.64,603075.09,51.47
682339.03,58.25,44.66,603009.76,51.48
682339.03,58.25,44.66,603009.76,51.48
682203.07,58.29,44.69,603009.76,51.52
682067.11,58.33,44.73,603025.11,51.57
682118.8,58.37,44.78,603025.29,51.61
682170.49,58.42,44.82,603024.92,51.64
682354.21,58.47,44.87,603024.92,51.67
682354.21,58.47,44.87,603024.92,51.67
682626.24,58.52,44.92,603037.95,51.7
682490.28,58.56,44.96,603027.11,51.74
682354.32,58.59,45.0,603134.61,51.79
682218.36,58.63,45.04,603452.07,51.86
682146.26,58.68,45.08,603353.65,51.9
682415.09,58.72,45.13,603340.74,51.92
682070.3,58.72,45.12,603340.62,51.94
682342.34,58.77,45.17,604263.49,52.05
682611.16,58.82,45.22,604424.87,52.08
682501.16,58.81,45.22,604314.87,52.08
682156.38,58.81,45.21,603604.55,52.04
682340.09,58.86,45.26,605282.12,52.21
682608.92,58.9,45.31,605281.92,52.23
682844.69,58.95,45.36,605281.92,52.26
682555.01,58.94,45.35,604801.88,52.23
682355.19,58.98,45.38,604470.83,52.25
682070.36,58.97,45.37,604327.56,52.25
682070.36,58.97,45.37,604327.56,52.25
681934.4,59.01,45.41,604327.37,52.29
682206.44,59.06,45.47,604329.21,52.32
682206.44,59.06,45.47,604329.21,52.32
682070.48,59.1,45.5,604329.21,52.36
681934.52,59.14,45.54,604588.79,52.43
681778.38,59.14,45.54,604380.6,52.42
681830.07,59.18,45.59,604379.05,52.46
681694.11,59.22,45.63,604160.93,52.49
681558.16,59.26,45.67,604119.46,52.53
681609.85,59.31,45.71,604119.32,52.57
681265.06,59.3,45.71,604121.51,52.59
681448.78,59.35,45.76,604901.19,52.69
681448.78,59.35,45.76,604901.19,52.69
681448.78,59.35,45.76,604901.19,52.69
681327.75,59.4,45.8,605569.47,52.79
681604.21,59.44,45.85,605544.9,52.81
681655.9,59.49,45.89,606281.58,52.91
681997.35,59.57,45.98,606241.61,52.95
681797.68,59.57,45.97,606698.1,53.0
681849.37,59.61,46.02,606698.28,53.04
681849.37,59.61,46.02,606695.76,53.04
681516.95,59.61,46.01,606217.68,53.02
681380.99,59.65,46.05,606217.49,53.07
680752.69,59.65,46.05,605589.19,53.06
680616.73,59.69,46.09,605589.19,53.11
680616.73,59.69,46.09,605589.19,53.11
680480.77,59.73,46.13,605684.92,53.16
680344.81,59.77,46.17,605596.32,53.2
680208.85,59.81,46.21,605589.19,53.25
680208.85,59.81,46.21,605589.19,53.25
680477.67,59.86,46.26,605588.81,53.27
680132.89,59.85,46.25,605588.81,53.29
679996.93,59.89,46.29,605827.16,53.36
679860.97,59.93,46.34,605707.11,53.39
679912.66,59.98,46.38,605756.02,53.44
679964.35,60.03,46.43,605736.9,53.47
680240.81,60.07,46.48,605717.53,53.49
680292.51,60.12,46.53,605710.6,53.53
680344.2,60.17,46.57,605727.28,53.57
680395.89,60.22,46.62,607277.06,53.75
680053.47,60.21,46.62,606841.95,53.73
680322.29,60.26,46.67,606841.75,53.75
680186.33,60.3,46.71,606723.46,53.79
680238.02,60.35,46.75,606723.46,53.83
679893.24,60.35,46.75,606723.46,53.85
680162.06,60.39,46.8,606748.82,53.88
680026.1,60.44,46.84,606748.63,53.92
679916.1,60.43,46.84,606638.63,53.92
679763.15,60.43,46.83,606486.04,53.91
679408.36,60.42,46.83,606487.52,53.94
679298.36,60.42,46.82,606377.52,53.93
679162.41,60.46,46.86,606377.52,53.98
679214.1,60.51,46.91,606350.68,54.02
679265.79,60.56,46.96,606350.68,54.06
679317.48,60.6,47.01,606882.68,54.14
679317.48,60.6,47.01,606882.68,54.14
679317.48,60.6,47.01,606882.68,54.14
679501.19,60.66,47.06,607086.04,54.19
679365.23,60.7,47.1,607183.18,54.25
679416.93,60.75,47.15,607543.94,54.32
679280.97,60.79,47.19,607488.26,54.36
679332.66,60.84,47.24,607488.44,54.4
679196.7,60.88,47.28,607558.99,54.46
679206.09,60.88,47.28,607595.17,54.46
679257.78,60.93,47.33,607594.8,54.5
679526.61,60.98,47.38,607594.8,54.52
679518.37,61.03,47.44,608482.61,54.65
679771.49,61.11,47.51,608135.55,54.67
679635.53,61.15,47.56,608135.35,54.72
679687.22,61.2,47.61,608135.35,54.76
679738.91,61.25,47.66,608191.68,54.8
679580.5,61.25,47.65,608033.27,54.8
679580.5,61.25,47.65,608031.31,54.8
679530.5,61.24,47.65,607981.31,54.8
679394.54,61.29,47.69,608028.48,54.85
679284.54,61.28,47.69,607918.48,54.85
679284.54,61.28,47.69,607918.48,54.85
679094.87,61.28,47.68,608001.3,54.86
678958.91,61.32,47.73,607970.47,54.91
678973.25,61.32,47.73,607987.15,54.91
678837.29,61.37,47.77,608217.2,54.98
678888.98,61.42,47.82,608338.64,55.03
678236.22,61.41,47.82,607685.88,55.02
678122.66,61.46,47.86,607573.91,55.06
677777.88,61.45,47.86,607396.14,55.07
677641.92,61.5,47.9,607395.95,55.12
677505.96,61.54,47.94,607395.95,55.17
677413.51,61.59,47.99,608157.88,55.29
677465.21,61.64,48.04,608157.88,55.33
677780.13,61.72,48.13,607973.35,55.37
678048.95,61.77,48.18,609546.5,55.53
677704.17,61.77,48.17,609190.28,55.52
677568.21,61.81,48.22,609234.99,55.58
677432.25,61.86,48.26,609204.37,55.63
677318.69,61.9,48.31,609358.31,55.69
677502.41,61.96,48.36,609358.11,55.72
677686.12,62.01,48.41,609358.11,55.76
678341.97,62.13,48.53,610254.39,55.89
678341.97,62.13,48.53,610254.39,55.89
677254.29,62.48,48.89,610254.2,56.3
677118.33,62.53,48.93,610254.01,56.36
676465.57,62.53,48.93,609542.19,56.34
676465.57,62.53,48.93,609542.19,56.34
676329.61,62.57,48.98,609542.19,56.39
676193.65,62.62,49.02,609568.46,56.45
675861.92,62.61,49.01,609362.07,56.45
675913.61,62.66,49.06,609362.07,56.49
675913.61,62.66,49.06,609477.67,56.5
675480.24,62.68,49.08,609126.38,56.52
675480.24,62.68,49.08,609126.38,56.52
675531.93,62.73,49.13,609163.86,56.57
675583.62,62.78,49.19,609163.81,56.61
675635.32,62.83,49.24,609241.82,56.66
675499.36,62.88,49.28,609222.67,56.71
675551.05,62.93,49.34,609550.6,56.78
675273.05,62.93,49.33,609173.47,56.77
675137.09,62.97,49.38,609487.55,56.85
675188.78,63.02,49.43,610474.58,56.98
