ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1172,6013,2408320,6212,2408320
1172,6013,2408790,6212,2408790
1172,6013,2408790,6212,2408790
1172,6013,2409260,6212,2409260
1172,6013,2409580,6212,2409580
1172,6013,2410050,6212,2410050
1172,6013,2410860,6212,2410860
1173,6021,2411860,6212,2411860
1173,6021,2412510,6212,2412510
1173,6021,2413510,6212,2413510
1173,6021,2413510,6212,2413510
1174,6029,2413510,6212,2413510
1174,6029,2414510,6212,2414510
1174,6029,2415510,6212,2415510
1174,6029,2415510,6212,2415510
1174,6029,2415510,6212,2415510
1174,6029,2416510,6212,2416510
1174,6029,2417510,6212,2417510
1174,6029,2418510,6212,2418510
1174,6029,2419510,6212,2419510
1174,6029,2420320,6212,2420320
1174,6029,2420320,6212,2420320
1174,6029,2420320,6212,2420320
1174,6029,2420790,6212,2420790
1174,6029,2421790,6212,2421790
1174,6029,2421790,6212,2421790
1174,6029,2422160,6212,2422160
1174,6029,2422160,6212,2422160
1174,6029,2423160,6212,2423160
1174,6029,2423160,6212,2423160
1175,6030,2423970,6212,2423970
1175,6030,2424970,6212,2424970
1175,6030,2424970,6212,2424970
1175,6030,2425780,6212,2425780
1175,6030,2426780,6212,2426780
1175,6030,2427590,6212,2427590
1176,6038,2435590,6212,2435590
1176,6038,2436060,6212,2436060
1176,6038,2436870,6212,2436870
1176,6038,2437340,6212,2437340
1176,6038,2438340,6212,2438340
1176,6038,2439340,6212,2439340
1176,6038,2439930,6212,2439930
1176,6038,2439930,6212,2439930
1176,6038,2440740,6212,2440740
1176,6038,2441210,6212,2441210
1176,6038,2441210,6212,2441210
1176,6038,2442210,6212,2442210
1176,6038,2443210,6212,2443210
1176,6038,2444210,6212,2444210
1176,6038,2444210,6212,2444210
1176,6038,2444320,6212,2444320
1176,6038,2445130,6212,2445130
1176,6038,2446130,6212,2446130
1176,6038,2446940,6212,2446940
1176,6038,2447940,6212,2447940
1176,6038,2447940,6212,2447940
1176,6038,2448940,6212,2448940
1176,6038,2449750,6212,2449750
1176,6038,2450070,6212,2450070
1176,6038,2450390,6212,2450390
1176,6038,2451040,6212,2451040
1176,6038,2451040,6212,2451040
1176,6038,2451850,6212,2451850
1176,6038,2452500,6212,2452500
1176,6038,2453500,6212,2453500
1176,6038,2454310,6212,2454310
1176,6038,2454780,6212,2454780
1176,6038,2455590,6212,2455590
1176,6038,2456180,6212,2456180
1176,6038,2456640,6212,2456640
1176,6038,2457640,6212,2457640
1176,6038,2458640,6212,2458640
1176,6038,2459450,6212,2459450
1176,6038,2460260,6212,2460260
1176,6038,2461260,6212,2461260
1176,6038,2461260,6212,2461260
1176,6038,2462070,6212,2462070
1176,6038,2462540,6212,2462540
1176,6038,2463540,6212,2463540
1176,6038,2464540,6212,2464540
1176,6038,2464540,6212,2464540
1176,6038,2465010,6212,2465010
1176,6038,2466010,6212,2466010
1176,6038,2466820,6212,2466820
1176,6038,2467630,6212,2467630
1176,6038,2468630,6212,2468630
1176,6038,2469090,6212,2469090
1176,6038,2470090,6212,2470090
1176,6038,2471090,6212,2471090
1176,6038,2472090,6212,2472090
1176,6038,2472900,6212,2472900
1176,6038,2473710,6212,2473710
1176,6038,2474710,6212,2474710
1176,6038,2475710,6212,2475710
1176,6038,2476170,6212,2476170
1176,6038,2476980,6212,2476980
1176,6038,2477980,6212,2477980
1176,6038,2478980,6212,2478980
1176,6038,2479980,6212,2479980
1176,6038,2479980,6212,2479980
1176,6038,2480980,6212,2480980
1176,6038,2481980,6212,2481980
1176,6038,2482980,6212,2482980
1176,6038,2482980,6212,2482980
1176,6038,2483980,6212,2483980
1176,6038,2484980,6212,2484980
1176,6038,2484980,6212,2484980
1176,6038,2485980,6212,2485980
1176,6038,2486980,6212,2486980
1176,6038,2487980,6212,2487980
1176,6038,2488450,6212,2488450
1176,6038,2489450,6212,2489450
1176,6038,2490450,6212,2490450
1176,6038,2490920,6212,2490920
1176,6038,2491730,6212,2491730
1176,6038,2491890,6212,2491890
1176,6038,2491890,6212,2491890
1176,6038,2492890,6212,2492890
1176,6038,2492890,6212,2492890
1176,6038,2493890,6212,2493890
1176,6038,2494700,6212,2494700
1176,6038,2494700,6212,2494700
1176,6038,2495170,6212,2495170
1176,6038,2496170,6212,2496170
1176,6038,2496170,6212,2496170
1176,6038,2497170,6212,2497170
1176,6038,2497820,6212,2497820
1176,6038,2497820,6212,2497820
1176,6038,2497820,6212,2497820
1176,6038,2497820,6212,2497820
1176,6038,2498820,6212,2498820
1176,6038,2499820,6212,2499820
1176,6038,2500630,6212,2500630
1176,6038,2501100,6212,2501100
1177,6046,2502100,6212,2502100
1177,6046,2502650,6212,2502650
1177,6046,2503650,6212,2503650
1177,6046,2504650,6212,2504650
1177,6046,2505460,6212,2505460
1177,6046,2505460,6212,2505460
1177,6046,2505460,6212,2505460
1177,6046,2505920,6212,2505920
1177,6046,2506920,6212,2506920
1177,6046,2507390,6212,2507390
1177,6046,2508390,6212,2508390
1177,6046,2509390,6212,2509390
1178,6047,2509550,6212,2509550
1178,6047,2510360,6212,2510360
1178,6047,2510360,6212,2518360
1178,6047,2511010,6212,2519010
1178,6047,2512010,6212,2520010
1178,6047,2512480,6212,2520480
1178,6047,2512950,6212,2520950
1178,6047,2513600,6212,2521600
1178,6047,2513600,6212,2521600
1178,6047,2513600,6212,2521600
1178,6047,2514070,6212,2522070
1179,6049,2514070,6212,2522070
1179,6049,2514720,6212,2522720
1179,6049,2514950,6212,2522950
1179,6049,2515950,6212,2523950
1179,6049,2515950,6212,2523950
1179,6049,2515950,6212,2523950
1179,6049,2516600,6212,2524600
1179,6049,2516600,6212,2524600
1179,6049,2517600,6212,2525600
1179,6049,2518600,6212,2526600
1179,6049,2519600,6212,2527600
1179,6049,2520600,6212,2528600
1179,6049,2521600,6212,2529600
1179,6049,2521600,6212,2529600
1179,6049,2522600,6212,2530600
1179,6049,2523600,6212,2531600
1179,6049,2524600,6212,2532600
1179,6049,2525410,6212,2533410
1179,6049,2526410,6212,2534410
1179,6049,2527410,6212,2535410
1179,6049,2528220,6212,2536220
1179,6049,2528690,6212,2536690
1179,6049,2529690,6212,2537690
1179,6049,2529690,6212,2537690
1179,6049,2530500,6212,2538500
1179,6049,2531500,6212,2539500
1179,6049,2532310,6212,2540310
1179,6049,2532780,6212,2540780
1179,6049,2533250,6212,2541250
1179,6049,2534060,6212,2542060
1179,6049,2534060,6212,2550060
1179,6049,2534060,6212,2550060
1179,6049,2534060,6212,2550060
1180,6057,2534870,6212,2550870
1180,6057,2534870,6212,2550870
1180,6057,2535870,6212,2551870
1180,6057,2536680,6212,2552680
1180,6057,2537490,6212,2553490
1180,6057,2537490,6212,2553490
1180,6057,2538490,6212,2554490
1180,6057,2539490,6212,2555490
1180,6057,2539490,6212,2555490
1180,6057,2540490,6212,2556490
1180,6057,2541490,6212,2557490
1180,6057,2542300,6212,2558300
1180,6057,2550300,6212,2566300
1180,6057,2551300,6212,2567300
1180,6057,2551760,6212,2567760
1180,6057,2551760,6212,2567760
1180,6057,2551760,6212,2567760
1180,6057,2552760,6212,2568760
1180,6057,2553570,6212,2569570
1180,6057,2554570,6212,2570570
1180,6057,2555570,6212,2571570
1180,6057,2556570,6212,2572570
1180,6057,2557570,6212,2573570
1180,6057,2557570,6212,2573570
1180,6057,2558570,6212,2574570
1180,6057,2559380,6212,2575380
1180,6057,2559380,6212,2575380
1181,6065,2559380,6212,2575380
1181,6065,2560190,6212,2576190
1181,6065,2561190,6212,2577190
1181,6065,2561510,6212,2577510
1181,6065,2562160,6212,2578160
1181,6065,2562970,6212,2578970
1181,6065,2563970,6212,2579970
1181,6065,2564520,6212,2580520
1181,6065,2565520,6212,2581520
1181,6065,2566520,6212,2582520
1181,6065,2567330,6212,2583330
1181,6065,2567980,6212,2583980
1181,6065,2567980,6212,2583980
1181,6065,2568980,6212,2584980
1181,6065,2568980,6212,2584980
1181,6065,2568980,6212,2584980
1181,6065,2569980,6212,2585980
1181,6065,2570790,6212,2586790
1181,6065,2571790,6212,2587790
1181,6065,2572600,6212,2588600
1182,6073,2573190,6212,2589190
1182,6073,2574190,6212,2590190
1182,6073,2574510,6212,2590510
1182,6073,2575320,6212,2591320
1183,6081,2583320,6212,2599320
1183,6081,2584320,6212,2600320
1183,6081,2585320,6212,2601320
1183,6081,2586320,6212,2602320
1183,6081,2586320,6212,2602320
1183,6081,2587130,6212,2603130
1183,6081,2588130,6212,2604130
1183,6081,2588130,6212,2604130
1183,6081,2589130,6212,2605130
1183,6081,2590130,6212,2606130
1184,6085,2591130,6212,2607130
1184,6085,2592130,6212,2608130
1184,6085,2592600,6212,2608600
1184,6085,2592600,6212,2608600
1184,6085,2593410,6212,2609410
1184,6085,2594410,6212,2610410
1184,6085,2594880,6212,2610880
1184,6085,2595350,6212,2611350
1184,6085,2595810,6212,2611810
1184,6085,2596620,6212,2612620
1184,6085,2596620,6212,2612620
1184,6085,2596940,6212,2612940
1184,6085,2597590,6212,2613590
1184,6085,2598590,6212,2614590
1184,6085,2599060,6212,2615060
1184,6085,2600060,6212,2616060
1184,6085,2600530,6212,2616530
1184,6085,2601340,6212,2617340
1184,6085,2602340,6212,2618340
1184,6085,2602810,6212,2618810
1184,6085,2603810,6212,2619810
1184,6085,2604810,6212,2620810
1184,6085,2605810,6212,2621810
1185,6093,2606810,6212,2622810
1185,6093,2607810,6212,2623810
1185,6093,2608810,6212,2624810
1185,6093,2609810,6212,2625810
1185,6093,2610620,6212,2626620
1185,6093,2611620,6212,2627620
1185,6093,2612620,6212,2628620
1185,6093,2613620,6212,2629620
1185,6093,2614620,6212,2630620
1185,6093,2615620,6212,2631620
1185,6093,2616620,6212,2632620
1185,6093,2617620,6212,2633620
1185,6093,2618620,6212,2634620
1185,6093,2619620,6212,2635620
1185,6093,2620090,6212,2636090
1185,6093,2621090,6212,2637090
1185,6093,2622090,6212,2638090
1185,6093,2622320,6212,2638320
1185,6093,2622640,6212,2638640
1185,6093,2623100,6212,2639100
1185,6093,2624100,6212,2640100
1185,6093,2624910,6212,2640910
1185,6093,2625910,6212,2641910
1185,6093,2625910,6212,2641910
1185,6093,2625910,6212,2641910
1185,6093,2625910,6212,2641910
1185,6093,2626560,6212,2642560
1185,6093,2627030,6212,2643030
1185,6093,2627500,6212,2643500
1185,6093,2628500,6212,2644500
1185,6093,2629500,6212,2645500
1185,6093,2629500,6212,2645500
1185,6093,2630500,6212,2646500
1185,6093,2630500,6212,2646500
1185,6093,2631500,6212,2647500
1185,6093,2631820,6212,2647820
1185,6093,2631820,6212,2647820
1185,6093,2631820,6212,2647820
1185,6093,2631980,6212,2647980
1185,6093,2632980,6212,2648980
1186,6095,2632980,6212,2648980
1186,6095,2634980,6212,2650980
1186,6095,2635440,6212,2651440
1186,6095,2636250,6212,2652250
1186,6095,2636720,6212,2652720
1186,6095,2636720,6212,2652720
1186,6095,2637720,6212,2653720
1186,6095,2638720,6212,2654720
1186,6095,2639720,6212,2655720
1186,6095,2640040,6212,2656040
1186,6095,2640040,6212,2656040
1186,6095,2641040,6212,2657040
1186,6095,2641040,6212,2657040
1186,6095,2641040,6212,2657040
1186,6095,2641040,6212,2657040
1186,6095,2641510,6212,2657510
1186,6095,2642320,6212,2658320
1186,6095,2642320,6212,2658320
1186,6095,2643130,6212,2659130
1186,6095,2643290,6212,2659290
1186,6095,2643840,6212,2659840
1186,6095,2644840,6212,2660840
1186,6095,2645840,6212,2661840
1186,6095,2646840,6212,2662840
1186,6095,2647310,6212,2663310
1186,6095,2648310,6212,2664310
1186,6095,2649310,6212,2665310
1186,6095,2649310,6212,2665310
1186,6095,2650310,6212,2666310
1186,6095,2651310,6212,2667310
1186,6095,2652310,6212,2668310
1186,6095,2652310,6212,2668310
1186,6095,2653310,6212,2669310
1186,6095,2654310,6212,2670310
1186,6095,2655310,6212,2671310
1186,6095,2656310,6212,2672310
1186,6095,2657310,6212,2673310
1186,6095,2658310,6212,2674310
1186,6095,2659310,6212,2675310
1186,6095,2659310,6212,2675310
1186,6095,2660310,6212,2676310
1187,6103,2661310,6212,2677310
1187,6103,2662310,6212,2678310
1187,6103,2663310,6212,2679310
1187,6103,2663780,6212,2679780
1187,6103,2664250,6212,2680250
1187,6103,2664710,6212,2680710
1187,6103,2665520,6212,2681520
1187,6103,2665750,6212,2681750
1187,6103,2666220,6212,2682220
1187,6103,2667220,6212,2683220
1187,6103,2667380,6212,2683380
1187,6103,2668380,6212,2684380
1187,6103,2668380,6212,2684380
1187,6103,2668380,6212,2684380
1187,6103,2669380,6212,2685380
1187,6103,2670380,6212,2686380
1187,6103,2671380,6212,2687380
1187,6103,2672380,6212,2688380
1187,6103,2672380,6212,2688380
1187,6103,2673380,6212,2689380
1187,6103,2673430,6212,2689430
1187,6103,2674430,6212,2690430
1187,6103,2675430,6212,2691430
1187,6103,2675900,6212,2691900
1187,6103,2675900,6212,2691900
1187,6103,2676710,6212,2692710
1187,6103,2677180,6212,2693180
1187,6103,2677730,6212,2693730
1187,6103,2678200,6212,2694200
1187,6103,2678670,6212,2694670
1187,6103,2678670,6212,2694670
1187,6103,2679670,6212,2695670
1187,6103,2680670,6212,2696670
1187,6103,2681670,6212,2697670
1187,6103,2682140,6212,2698140
1187,6103,2683140,6212,2699140
1187,6103,2683360,6212,2699360
1187,6103,2683360,6212,2699360
1187,6103,2684360,6212,2700360
1187,6103,2684830,6212,2700830
1187,6103,2684830,6212,2700830
1187,6103,2685830,6212,2701830
1187,6103,2686830,6212,2702830
1187,6103,2687830,6212,2703830
1187,6103,2688830,6212,2704830
1187,6103,2689830,6212,2705830
1187,6103,2690830,6212,2706830
1187,6103,2691150,6212,2707150
1187,6103,2691150,6212,2707150
1187,6103,2692150,6212,2708150
1187,6103,2692380,6212,2708380
1187,6103,2692380,6212,2708380
1187,6103,2693380,6212,2709380
1187,6103,2694190,6212,2710190
1187,6103,2695190,6212,2711190
1187,6103,2696190,6212,2712190
1187,6103,2696190,6212,2712190
1187,6103,2697190,6212,2713190
1187,6103,2697660,6212,2713660
1187,6103,2701660,6212,2717660
1187,6103,2701660,6212,2717660
1187,6103,2701660,6212,2717660
1187,6103,2702660,6212,2718660
1187,6103,2703660,6212,2719660
1187,6103,2703950,6212,2719950
1187,6103,2704950,6212,2720950
1187,6103,2705600,6212,2721600
1187,6103,2706600,6212,2722600
1187,6103,2707600,6212,2723600
1187,6103,2708070,6212,2724070
1187,6103,2708070,6212,2724070
1187,6103,2709070,6212,2725070
1187,6103,2709530,6212,2725530
1187,6103,2709640,6212,2725640
1187,6103,2710450,6212,2726450
1187,6103,2711450,6212,2727450
1187,6103,2712450,6212,2728450
1187,6103,2713450,6212,2729450
1187,6103,2714450,6212,2730450
1187,6103,2715450,6212,2731450
1187,6103,2716450,6212,2732450
1187,6103,2716450,6212,2732450
1187,6103,2717450,6212,2733450
1187,6103,2718450,6212,2734450
1187,6103,2718920,6212,2734920
1187,6103,2719920,6212,2735920
1187,6103,2720390,6212,2736390
1187,6103,2721200,6212,2737200
1187,6103,2721430,6212,2737430
1187,6103,2721430,6212,2737430
1187,6103,2722430,6212,2738430
1187,6103,2723430,6212,2739430
1187,6103,2723430,6212,2747430
1187,6103,2724430,6212,2748430
1187,6103,2725430,6212,2749430
1187,6103,2726430,6212,2750430
1187,6103,2726430,6212,2750430
1187,6103,2726430,6212,2750430
1187,6103,2726800,6212,2750800
1187,6103,2727800,6212,2751800
1187,6103,2728800,6212,2752800
1187,6103,2729800,6212,2753800
1187,6103,2730800,6212,2754800
1187,6103,2731800,6212,2755800
1187,6103,2732120,6212,2756120
1187,6103,2732930,6212,2756930
1187,6103,2732930,6212,2756930
1187,6103,2733740,6212,2757740
1188,6111,2741740,6212,2765740
1188,6111,2741740,6212,2765740
1188,6111,2742550,6212,2766550
1188,6111,2743020,6212,2767020
1188,6111,2744020,6212,2768020
1188,6111,2744830,6212,2768830
1188,6111,2745480,6212,2769480
1188,6111,2745800,6212,2769800
1188,6111,2745800,6212,2769800
1188,6111,2746800,6212,2770800
1188,6111,2747610,6212,2771610
1188,6111,2748610,6212,2772610
1188,6111,2749610,6212,2773610
1188,6111,2750610,6212,2774610
1188,6111,2751610,6212,2775610
1188,6111,2752610,6212,2776610
1188,6111,2753610,6212,2777610
1189,6119,2754160,6212,2778160
1189,6119,2755160,6212,2779160
1189,6119,2755970,6212,2779970
1189,6119,2756440,6212,2780440
1189,6119,2757250,6212,2781250
1189,6119,2758250,6212,2782250
1189,6119,2758720,6212,2782720
1189,6119,2759720,6212,2783720
1189,6119,2760720,6212,2784720
1189,6119,2761270,6212,2785270
1189,6119,2762270,6212,2786270
1189,6119,2763080,6212,2787080
1189,6119,2763890,6212,2787890
1189,6119,2764210,6212,2788210
1189,6119,2764370,6212,2788370
1189,6119,2765370,6212,2789370
1189,6119,2765840,6212,2789840
1189,6119,2766840,6212,2790840
1189,6119,2767840,6212,2791840
1189,6119,2768840,6212,2792840
1189,6119,2769650,6212,2793650
1189,6119,2769870,6212,2793870
1189,6119,2770340,6212,2794340
1189,6119,2771340,6212,2795340
1189,6119,2771570,6212,2795570
1189,6119,2772570,6212,2796570
1189,6119,2773030,6212,2797030
1190,6121,2773680,6212,2797680
1191,6129,2781680,6212,2805680
1191,6129,2782490,6212,2806490
1191,6129,2782960,6212,2806960
1191,6129,2783960,6212,2807960
1191,6129,2784960,6212,2808960
1191,6129,2785960,6212,2809960
1191,6129,2786960,6212,2810960
1191,6129,2787960,6212,2811960
1191,6129,2788960,6212,2812960
1191,6129,2788960,6212,2812960
1191,6129,2789960,6212,2813960
1191,6129,2790960,6212,2814960
1191,6129,2791960,6212,2815960
1191,6129,2792960,6212,2816960
1191,6129,2793960,6212,2817960
1191,6129,2794960,6212,2818960
1191,6129,2795960,6212,2819960
1192,6137,2796960,6212,2820960
1192,6137,2796960,6212,2820960
1193,6139,2797280,6212,2821280
1193,6139,2797280,6212,2821280
1193,6139,2797750,6212,2821750
1193,6139,2797750,6212,2821750
1193,6139,2797750,6212,2821750
1193,6139,2798560,6212,2822560
1193,6139,2799370,6212,2823370
1193,6139,2799370,6212,2823370
1193,6139,2799600,6212,2823600
1193,6139,2800410,6212,2824410
1193,6139,2801410,6212,2825410
1193,6139,2802410,6212,2826410
1193,6139,2802880,6212,2826880
1193,6139,2802880,6212,2826880
1194,6141,2802880,6212,2826880
1194,6141,2802880,6212,2826880
1194,6141,2803530,6212,2827530
1194,6141,2804530,6212,2828530
1194,6141,2805530,6212,2829530
1195,6143,2806340,6212,2830340
1195,6143,2807340,6212,2831340
1195,6143,2807340,6212,2831340
1195,6143,2808340,6212,2832340
1195,6143,2809340,6212,2833340
1195,6143,2810340,6212,2834340
1195,6143,2810810,6212,2834810
1195,6143,2811810,6212,2835810
1195,6143,2812810,6212,2836810
1195,6143,2813810,6212,2837810
1195,6143,2813810,6212,2837810
1195,6143,2814620,6212,2838620
1195,6143,2815430,6212,2839430
1195,6143,2816240,6212,2840240
1195,6143,2817240,6212,2841240
1195,6143,2817240,6212,2841240
1195,6143,2818240,6212,2842240
1195,6143,2818240,6212,2842240
1195,6143,2819240,6212,2843240
1195,6143,2820240,6212,2844240
1195,6143,2820240,6212,2844240
1195,6143,2821240,6212,2845240
1195,6143,2822240,6212,2846240
1195,6143,2822240,6212,2846240
1195,6143,2822240,6212,2846240
1195,6143,2823240,6212,2847240
1195,6143,2824240,6212,2848240
1195,6143,2824700,6212,2848700
1195,6143,2824700,6212,2848700
1195,6143,2825020,6212,2849020
1195,6143,2826020,6212,2850020
1195,6143,2826480,6212,2850480
1195,6143,2827290,6212,2851290
1195,6143,2828290,6212,2852290
1195,6143,2829290,6212,2853290
1195,6143,2830290,6212,2854290
1195,6143,2831100,6212,2855100
1195,6143,2832100,6212,2856100
1195,6143,2833100,6212,2857100
1195,6143,2834100,6212,2858100
1195,6143,2834100,6212,2858100
1195,6143,2834570,6212,2858570
1195,6143,2835570,6212,2859570
1195,6143,2835570,6212,2859570
1195,6143,2835890,6212,2859890
1195,6143,2836890,6212,2860890
1195,6143,2836890,6212,2860890
1195,6143,2836890,6212,2860890
1195,6143,2837890,6212,2861890
1195,6143,2838890,6212,2862890
1195,6143,2839890,6212,2863890
1195,6143,2839890,6212,2863890
1195,6143,2840890,6212,2864890
1195,6143,2841890,6212,2865890
1195,6143,2842890,6212,2866890
1195,6143,2843700,6212,2867700
1195,6143,2843700,6212,2867700
1195,6143,2844510,6212,2868510
1195,6143,2844730,6212,2868730
1195,6143,2844730,6212,2868730
1195,6143,2845050,6212,2869050
1195,6143,2846050,6212,2870050
1195,6143,2847050,6212,2871050
1195,6143,2847510,6212,2871510
1195,6143,2848510,6212,2872510
1195,6143,2848510,6212,2872510
1195,6143,2848510,6212,2872510
1196,6151,2849320,6212,2873320
1196,6151,2850320,6212,2874320
1197,6159,2851320,6212,2875320
1197,6159,2852320,6212,2876320
1197,6159,2853320,6212,2877320
1197,6159,2853320,6212,2877320
1197,6159,2853780,6212,2877780
1197,6159,2854780,6212,2878780
1197,6159,2855780,6212,2879780
1197,6159,2856780,6212,2880780
1197,6159,2857430,6212,2881430
1197,6159,2858240,6212,2882240
1197,6159,2858830,6212,2882830
1197,6159,2858830,6212,2882830
1197,6159,2859300,6212,2883300
1197,6159,2860300,6212,2884300
1197,6159,2860300,6212,2884300
1197,6159,2860300,6212,2884300
1197,6159,2860300,6212,2884300
1197,6159,2861110,6212,2885110
1197,6159,2861110,6212,2885110
1197,6159,2861480,6212,2885480
1197,6159,2861950,6212,2885950
1197,6159,2862420,6212,2886420
1197,6159,2863420,6212,2887420
1197,6159,2864420,6212,2888420
1197,6159,2865420,6212,2889420
1197,6159,2866420,6212,2890420
1197,6159,2867420,6212,2891420
1197,6159,2868230,6212,2892230
1197,6159,2869230,6212,2893230
1197,6159,2870230,6212,2894230
1198,6161,2871230,6212,2895230
1198,6161,2871700,6212,2895700
1198,6161,2872510,6212,2896510
1198,6161,2872980,6212,2896980
1198,6161,2873790,6212,2897790
1198,6161,2873790,6212,2897790
1198,6161,2874440,6212,2898440
