ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
814,3020,2779670,6212,2779670
814,3020,2780670,6212,2780670
814,3020,2781670,6212,2781670
814,3020,2782220,6212,2782220
815,3028,2783220,6212,2783220
815,3028,2783690,6212,2783690
815,3028,2784690,6212,2784690
815,3028,2785010,6212,2785010
815,3028,2786010,6212,2786010
815,3028,2787010,6212,2787010
815,3028,2787820,6212,2787820
815,3028,2788290,6212,2788290
815,3028,2789290,6212,2789290
815,3028,2790290,6212,2790290
816,3036,2791290,6212,2791290
816,3036,2792100,6212,2792100
816,3036,2792560,6212,2792560
816,3036,2792780,6212,2792780
816,3036,2796780,6212,2796780
816,3036,2797780,6212,2797780
817,3044,2798250,6212,2798250
817,3044,2798570,6212,2798570
817,3044,2798570,6212,2798570
817,3044,2799040,6212,2799040
817,3044,2799630,6212,2799630
817,3044,2800100,6212,2800100
817,3044,2801100,6212,2801100
817,3044,2802100,6212,2802100
817,3044,2803100,6212,2803100
817,3044,2804100,6212,2804100
818,3052,2805100,6212,2805100
818,3052,2805100,6212,2805100
818,3052,2805750,6212,2805750
818,3052,2806750,6212,2806750
818,3052,2807560,6212,2807560
818,3052,2808370,6212,2808370
818,3052,2808590,6212,2808590
818,3052,2809590,6212,2809590
818,3052,2810590,6212,2810590
818,3052,2811590,6212,2811590
818,3052,2812400,6212,2812400
819,3060,2812720,6212,2812720
819,3060,2813720,6212,2813720
819,3060,2814190,6212,2814190
819,3060,2815000,6212,2815000
819,3060,2816000,6212,2816000
819,3060,2817000,6212,2817000
819,3060,2817000,6212,2817000
819,3060,2818000,6212,2818000
819,3060,2819000,6212,2819000
820,3068,2820000,6212,2820000
820,3068,2821000,6212,2821000
820,3068,2822000,6212,2822000
820,3068,2823000,6212,2823000
820,3068,2823810,6212,2823810
820,3068,2824280,6212,2824280
820,3068,2825280,6212,2825280
820,3068,2826280,6212,2826280
820,3068,2827280,6212,2827280
821,3076,2828280,6212,2828280
821,3076,2828600,6212,2828600
821,3076,2828920,6212,2828920
821,3076,2829390,6212,2829390
821,3076,2830200,6212,2830200
821,3076,2830750,6212,2830750
821,3076,2831220,6212,2831220
821,3076,2831690,6212,2831690
821,3076,2832690,6212,2832690
821,3076,2833130,6212,2833130
821,3076,2833940,6212,2833940
821,3076,2834940,6212,2834940
822,3084,2835940,6212,2835940
822,3084,2836750,6212,2836750
822,3084,2837210,6212,2837210
822,3084,2838210,6212,2838210
822,3084,2839210,6212,2839210
822,3084,2840020,6212,2840020
822,3084,2841020,6212,2841020
822,3084,2841830,6212,2841830
822,3084,2842300,6212,2842300
823,3092,2843300,6212,2843300
823,3092,2844300,6212,2844300
823,3092,2845110,6212,2845110
823,3092,2845430,6212,2845430
823,3092,2846430,6212,2846430
823,3092,2847430,6212,2847430
823,3092,2848430,6212,2848430
823,3092,2848430,6212,2848430
823,3092,2848750,6212,2848750
823,3092,2849220,6212,2849220
823,3092,2849690,6212,2849690
824,3100,2850500,6212,2850500
824,3100,2851500,6212,2851500
824,3100,2852500,6212,2852500
824,3100,2852720,6212,2852720
824,3100,2853720,6212,2853720
824,3100,2854720,6212,2854720
824,3100,2855270,6212,2855270
824,3100,2856270,6212,2856270
824,3100,2857270,6212,2857270
825,3108,2858270,6212,2858270
825,3108,2858270,6212,2858270
825,3108,2859270,6212,2859270
825,3108,2860080,6212,2860080
825,3108,2861080,6212,2861080
825,3108,2861400,6212,2861400
825,3108,2862400,6212,2862400
825,3108,2863400,6212,2863400
825,3108,2864400,6212,2864400
825,3108,2864870,6212,2864870
826,3116,2865870,6212,2865870
826,3116,2866680,6212,2866680
826,3116,2867680,6212,2867680
826,3116,2868680,6212,2868680
826,3116,2869680,6212,2869680
826,3116,2870680,6212,2870680
826,3116,2871490,6212,2871490
826,3116,2872490,6212,2872490
827,3124,2873300,6212,2873300
827,3124,2874110,6212,2874110
827,3124,2875110,6212,2875110
827,3124,2876110,6212,2876110
827,3124,2876920,6212,2876920
827,3124,2877730,6212,2877730
827,3124,2878730,6212,2878730
827,3124,2879730,6212,2879730
827,3124,2879730,6212,2879730
828,3132,2880730,6212,2880730
828,3132,2881730,6212,2881730
828,3132,2882540,6212,2882540
828,3132,2883540,6212,2883540
828,3132,2884010,6212,2884010
828,3132,2885010,6212,2885010
828,3132,2886010,6212,2886010
828,3132,2886820,6212,2886820
828,3132,2887630,6212,2887630
828,3132,2887790,6212,2887790
829,3140,2888790,6212,2888790
829,3140,2889790,6212,2889790
829,3140,2890440,6212,2890440
829,3140,2890440,6212,2890440
829,3140,2891440,6212,2891440
829,3140,2892440,6212,2892440
829,3140,2893440,6212,2893440
829,3140,2893760,6212,2893760
829,3140,2894760,6212,2894760
829,3140,2895760,6212,2895760
830,3148,2896230,6212,2896230
830,3148,2896230,6212,2896230
830,3148,2896230,6212,2896230
830,3148,2897040,6212,2897040
830,3148,2897590,6212,2897590
830,3148,2898400,6212,2898400
830,3148,2899400,6212,2899400
830,3148,2900050,6212,2900050
830,3148,2901050,6212,2901050
830,3148,2902050,6212,2902050
831,3156,2903050,6212,2903050
831,3156,2903520,6212,2903520
831,3156,2904520,6212,2904520
831,3156,2904980,6212,2904980
831,3156,2905790,6212,2905790
831,3156,2906600,6212,2906600
831,3156,2907410,6212,2907410
831,3156,2908220,6212,2908220
831,3156,2909030,6212,2909030
832,3164,2910030,6212,2910030
832,3164,2911030,6212,2911030
832,3164,2912030,6212,2912030
832,3164,2912500,6212,2912500
832,3164,2913500,6212,2913500
832,3164,2914500,6212,2914500
832,3164,2915310,6212,2915310
832,3164,2916310,6212,2916310
832,3164,2917310,6212,2917310
832,3164,2917540,6212,2917540
832,3164,2917540,6212,2917540
833,3172,2918540,6212,2918540
833,3172,2919540,6212,2919540
833,3172,2920540,6212,2920540
833,3172,2921130,6212,2921130
833,3172,2922130,6212,2922130
833,3172,2923130,6212,2923130
833,3172,2923130,6212,2923130
833,3172,2923130,6212,2923130
833,3172,2924130,6212,2924130
833,3172,2925130,6212,2925130
834,3180,2926130,6212,2926130
834,3180,2927130,6212,2927130
834,3180,2927940,6212,2927940
834,3180,2928410,6212,2928410
834,3180,2928730,6212,2928730
834,3180,2929200,6212,2929200
834,3180,2929670,6212,2929670
834,3180,2930140,6212,2930140
834,3180,2931140,6212,2931140
834,3180,2932140,6212,2932140
834,3180,2933140,6212,2933140
835,3188,2934140,6212,2934140
835,3188,2935140,6212,2935140
835,3188,2936140,6212,2936140
835,3188,2936610,6212,2936610
835,3188,2937420,6212,2937420
835,3188,2938420,6212,2938420
835,3188,2938890,6212,2938890
835,3188,2939540,6212,2939540
835,3188,2940540,6212,2940540
835,3188,2940860,6212,2940860
836,3196,2941510,6212,2941510
836,3196,2942510,6212,2942510
836,3196,2943320,6212,2943320
836,3196,2944130,6212,2944130
836,3196,2944600,6212,2944600
836,3196,2945600,6212,2945600
836,3196,2946600,6212,2946600
836,3196,2947410,6212,2947410
836,3196,2947880,6212,2947880
836,3196,2948200,6212,2948200
837,3204,2949010,6212,2949010
837,3204,2950010,6212,2950010
837,3204,2950480,6212,2950480
837,3204,2951290,6212,2951290
837,3204,2952290,6212,2952290
837,3204,2953100,6212,2953100
838,3212,2961100,6212,2961100
838,3212,2961560,6212,2961560
838,3212,2962370,6212,2962370
838,3212,2963370,6212,2963370
839,3220,2971370,6212,2971370
840,3228,2972020,6212,2972020
840,3228,2972250,6212,2972250
840,3228,2972410,6212,2972410
840,3228,2973060,6212,2973060
840,3228,2973710,6212,2973710
840,3228,2974520,6212,2974520
840,3228,2975170,6212,2975170
840,3228,2976170,6212,2976170
840,3228,2976630,6212,2976630
840,3228,2977630,6212,2977630
841,3236,2978440,6212,2978440
841,3236,2978880,6212,2978880
841,3236,2979880,6212,2979880
841,3236,2980350,6212,2980350
841,3236,2981350,6212,2981350
841,3236,2981350,6212,2981350
841,3236,2981670,6212,2981670
841,3236,2982670,6212,2982670
841,3236,2982990,6212,2982990
841,3236,2983990,6212,2983990
841,3236,2984800,6212,2984800
841,3236,2984850,6212,2984850
841,3236,2985660,6212,2985660
841,3236,2985660,6212,2985660
842,3244,2986660,6212,2986660
842,3244,2987660,6212,2987660
842,3244,2988660,6212,2988660
842,3244,2989030,6212,2989030
842,3244,2990030,6212,2990030
842,3244,2990140,6212,2990140
842,3244,2991140,6212,2991140
842,3244,2992140,6212,2992140
842,3244,2993140,6212,2993140
842,3244,2994140,6212,2994140
843,3252,2995140,6212,2995140
843,3252,2996140,6212,2996140
843,3252,2997140,6212,2997140
843,3252,2998140,6212,2998140
843,3252,2998140,6212,2998140
843,3252,2999140,6212,2999140
843,3252,3000140,6212,3000140
843,3252,3001140,6212,3001140
843,3252,3002140,6212,3002140
844,3260,3002950,6212,3002950
844,3260,3003760,6212,3003760
844,3260,3004760,6212,3004760
844,3260,3005230,6212,3005230
844,3260,3006040,6212,3006040
844,3260,3007040,6212,3007040
844,3260,3007690,6212,3007690
844,3260,3008690,6212,3008690
845,3268,3009690,6212,3009690
845,3268,3010340,6212,3010340
845,3268,3011150,6212,3011150
845,3268,3012150,6212,3012150
845,3268,3013150,6212,3013150
845,3268,3013960,6212,3013960
845,3268,3014960,6212,3014960
845,3268,3015960,6212,3015960
846,3276,3016770,6212,3016770
846,3276,3016770,6212,3016770
846,3276,3017090,6212,3017090
846,3276,3018090,6212,3018090
846,3276,3018900,6212,3018900
846,3276,3019130,6212,3019130
846,3276,3020130,6212,3020130
846,3276,3021130,6212,3021130
846,3276,3021780,6212,3021780
846,3276,3022250,6212,3022250
846,3276,3023250,6212,3023250
846,3276,3024250,6212,3024250
847,3284,3025250,6212,3025250
847,3284,3026250,6212,3026250
847,3284,3026900,6212,3026900
847,3284,3027370,6212,3027370
847,3284,3027840,6212,3027840
847,3284,3028840,6212,3028840
847,3284,3029840,6212,3029840
847,3284,3030430,6212,3030430
847,3284,3031240,6212,3031240
848,3292,3032240,6212,3032240
848,3292,3033240,6212,3033240
848,3292,3033240,6212,3033240
848,3292,3034240,6212,3034240
848,3292,3035240,6212,3035240
848,3292,3036240,6212,3036240
848,3292,3037240,6212,3037240
848,3292,3038240,6212,3038240
848,3292,3039240,6212,3039240
848,3292,3039240,6212,3039240
849,3300,3040240,6212,3040240
849,3300,3041240,6212,3041240
849,3300,3042240,6212,3042240
849,3300,3042710,6212,3042710
849,3300,3044710,6212,3044710
849,3300,3044940,6212,3044940
849,3300,3045940,6212,3045940
849,3300,3046940,6212,3046940
849,3300,3046940,6212,3046940
850,3308,3047940,6212,3047940
850,3308,3048940,6212,3048940
850,3308,3049750,6212,3049750
850,3308,3050750,6212,3050750
850,3308,3051750,6212,3051750
850,3308,3052750,6212,3052750
850,3308,3053750,6212,3053750
850,3308,3054750,6212,3054750
851,3316,3055750,6212,3055750
851,3316,3056220,6212,3056220
851,3316,3057030,6212,3057030
851,3316,3058030,6212,3058030
851,3316,3058840,6212,3058840
851,3316,3059300,6212,3059300
851,3316,3060300,6212,3060300
851,3316,3061300,6212,3061300
851,3316,3061300,6212,3061300
851,3316,3061670,6212,3061670
851,3316,3062480,6212,3062480
852,3324,3063290,6212,3063290
852,3324,3064100,6212,3064100
852,3324,3064570,6212,3064570
852,3324,3065040,6212,3065040
852,3324,3066040,6212,3066040
852,3324,3066510,6212,3066510
852,3324,3066740,6212,3066740
852,3324,3067060,6212,3067060
852,3324,3067530,6212,3067530
852,3324,3068180,6212,3068180
852,3324,3068650,6212,3068650
852,3324,3069650,6212,3069650
853,3332,3070460,6212,3070460
853,3332,3070780,6212,3070780
853,3332,3071780,6212,3071780
853,3332,3072780,6212,3072780
853,3332,3073780,6212,3073780
853,3332,3074250,6212,3074250
853,3332,3074900,6212,3074900
853,3332,3075900,6212,3075900
853,3332,3076220,6212,3076220
853,3332,3077220,6212,3077220
853,3332,3078220,6212,3078220
854,3340,3078690,6212,3078690
854,3340,3079160,6212,3079160
854,3340,3080160,6212,3080160
854,3340,3081160,6212,3081160
854,3340,3082160,6212,3082160
854,3340,3083160,6212,3083160
854,3340,3084160,6212,3084160
854,3340,3084530,6212,3084530
854,3340,3085530,6212,3085530
855,3348,3086530,6212,3086530
855,3348,3087530,6212,3087530
855,3348,3088000,6212,3088000
855,3348,3089000,6212,3089000
855,3348,3089810,6212,3089810
855,3348,3090810,6212,3090810
855,3348,3091130,6212,3091130
855,3348,3091130,6212,3091130
855,3348,3092130,6212,3092130
856,3356,3092780,6212,3092780
856,3356,3093100,6212,3093100
856,3356,3094100,6212,3094100
856,3356,3094570,6212,3094570
856,3356,3095570,6212,3095570
856,3356,3096570,6212,3096570
856,3356,3096920,6212,3096920
856,3356,3097290,6212,3097290
856,3356,3097290,6212,3097290
856,3356,3098290,6212,3098290
857,3364,3099290,6212,3099290
857,3364,3100290,6212,3100290
857,3364,3101290,6212,3101290
857,3364,3102100,6212,3102100
857,3364,3103100,6212,3103100
857,3364,3104100,6212,3104100
857,3364,3105100,6212,3105100
857,3364,3105910,6212,3105910
857,3364,3106910,6212,3106910
857,3364,3106910,6212,3106910
857,3364,3107910,6212,3107910
858,3372,3108910,6212,3108910
858,3372,3109910,6212,3109910
858,3372,3110020,6212,3110020
858,3372,3110250,6212,3110250
858,3372,3111250,6212,3111250
858,3372,3112250,6212,3112250
858,3372,3113250,6212,3113250
858,3372,3114250,6212,3114250
858,3372,3114710,6212,3114710
858,3372,3115710,6212,3115710
859,3380,3116710,6212,3116710
859,3380,3117710,6212,3117710
859,3380,3118710,6212,3118710
859,3380,3119710,6212,3119710
859,3380,3120520,6212,3120520
859,3380,3121520,6212,3121520
859,3380,3122330,6212,3122330
859,3380,3123330,6212,3123330
860,3388,3124330,6212,3124330
860,3388,3124650,6212,3124650
860,3388,3124970,6212,3124970
860,3388,3125440,6212,3125440
860,3388,3126440,6212,3126440
860,3388,3127250,6212,3127250
860,3388,3127570,6212,3127570
860,3388,3128040,6212,3128040
860,3388,3128150,6212,3128150
860,3388,3128380,6212,3128380
860,3388,3128610,6212,3128610
860,3388,3129610,6212,3129610
860,3388,3130260,6212,3130260
860,3388,3131260,6212,3131260
861,3396,3132260,6212,3132260
861,3396,3133260,6212,3133260
861,3396,3134260,6212,3134260
861,3396,3134580,6212,3134580
861,3396,3135580,6212,3135580
861,3396,3136580,6212,3136580
861,3396,3137050,6212,3137050
861,3396,3137860,6212,3137860
861,3396,3138860,6212,3138860
862,3404,3139670,6212,3139670
862,3404,3140480,6212,3140480
862,3404,3141480,6212,3141480
862,3404,3142480,6212,3142480
862,3404,3143480,6212,3143480
862,3404,3143800,6212,3143800
862,3404,3144120,6212,3144120
862,3404,3145120,6212,3145120
862,3404,3145590,6212,3145590
863,3412,3145810,6212,3145810
863,3412,3146810,6212,3146810
863,3412,3147180,6212,3147180
863,3412,3147500,6212,3147500
863,3412,3147970,6212,3147970
863,3412,3148780,6212,3148780
863,3412,3149780,6212,3149780
863,3412,3150780,6212,3150780
863,3412,3151780,6212,3151780
863,3412,3152240,6212,3152240
863,3412,3153240,6212,3153240
864,3420,3153710,6212,3153710
864,3420,3153710,6212,3153710
864,3420,3154030,6212,3154030
864,3420,3155030,6212,3155030
864,3420,3156030,6212,3156030
864,3420,3157030,6212,3157030
864,3420,3158030,6212,3158030
864,3420,3159030,6212,3159030
864,3420,3160030,6212,3160030
864,3420,3160500,6212,3160500
865,3428,3161500,6212,3161500
865,3428,3162500,6212,3162500
865,3428,3163500,6212,3163500
865,3428,3164500,6212,3164500
865,3428,3165500,6212,3165500
865,3428,3166500,6212,3166500
865,3428,3167500,6212,3167500
865,3428,3168310,6212,3168310
866,3436,3169310,6212,3169310
866,3436,3170310,6212,3170310
866,3436,3170780,6212,3170780
866,3436,3171590,6212,3171590
866,3436,3172590,6212,3172590
866,3436,3173590,6212,3173590
866,3436,3174060,6212,3174060
866,3436,3175060,6212,3175060
867,3444,3176060,6212,3176060
867,3444,3177060,6212,3177060
867,3444,3178060,6212,3178060
867,3444,3178650,6212,3178650
867,3444,3179460,6212,3179460
867,3444,3180460,6212,3180460
867,3444,3180460,6212,3180460
867,3444,3180690,6212,3180690
867,3444,3181690,6212,3181690
867,3444,3182690,6212,3182690
868,3452,3183690,6212,3183690
868,3452,3184500,6212,3184500
868,3452,3185500,6212,3185500
868,3452,3185970,6212,3185970
868,3452,3186780,6212,3186780
868,3452,3187780,6212,3187780
868,3452,3188780,6212,3188780
869,3460,3189780,6212,3189780
869,3460,3190780,6212,3190780
869,3460,3191780,6212,3191780
869,3460,3192780,6212,3192780
869,3460,3192780,6212,3192780
869,3460,3193780,6212,3193780
869,3460,3194780,6212,3194780
869,3460,3195780,6212,3195780
869,3460,3195780,6212,3195780
869,3460,3196590,6212,3196590
869,3460,3197590,6212,3197590
870,3468,3198590,6212,3198590
870,3468,3199590,6212,3199590
870,3468,3200060,6212,3200060
870,3468,3201060,6212,3201060
870,3468,3201530,6212,3201530
870,3468,3202530,6212,3202530
871,3476,3203530,6212,3203530
871,3476,3204530,6212,3204530
871,3476,3205000,6212,3205000
871,3476,3206000,6212,3206000
871,3476,3206810,6212,3206810
871,3476,3207620,6212,3207620
871,3476,3208620,6212,3208620
871,3476,3208620,6212,3208620
871,3476,3209090,6212,3209090
871,3476,3210090,6212,3210090
871,3476,3210900,6212,3210900
871,3476,3211900,6212,3211900
872,3484,3219900,6212,3219900
872,3484,3219900,6212,3219900
872,3484,3219900,6212,3219900
872,3484,3220370,6212,3220370
873,3492,3222370,6212,3222370
873,3492,3223180,6212,3223180
873,3492,3223400,6212,3223400
873,3492,3224400,6212,3224400
873,3492,3225400,6212,3225400
873,3492,3226400,6212,3226400
873,3492,3227210,6212,3227210
873,3492,3228210,6212,3228210
874,3500,3229210,6212,3229210
874,3500,3230020,6212,3230020
874,3500,3230250,6212,3230250
874,3500,3231250,6212,3231250
874,3500,3232250,6212,3232250
874,3500,3232710,6212,3232710
874,3500,3233710,6212,3233710
874,3500,3234520,6212,3234520
874,3500,3235520,6212,3235520
874,3500,3235520,6212,3235520
874,3500,3235750,6212,3235750
875,3508,3236560,6212,3236560
875,3508,3237210,6212,3237210
875,3508,3237670,6212,3237670
875,3508,3237670,6212,3237670
875,3508,3238670,6212,3238670
875,3508,3239670,6212,3239670
875,3508,3240670,6212,3240670
875,3508,3241670,6212,3241670
875,3508,3242670,6212,3242670
875,3508,3243670,6212,3243670
876,3516,3244670,6212,3244670
876,3516,3245670,6212,3245670
876,3516,3245670,6212,3245670
876,3516,3246480,6212,3246480
876,3516,3247480,6212,3247480
876,3516,3248480,6212,3248480
876,3516,3249480,6212,3249480
876,3516,3250290,6212,3250290
876,3516,3251290,6212,3251290
877,3524,3259290,6212,3259290
878,3532,3260100,6212,3260100
878,3532,3260910,6212,3260910
878,3532,3261380,6212,3261380
878,3532,3262380,6212,3262380
878,3532,3263190,6212,3263190
878,3532,3263190,6212,3263190
878,3532,3264190,6212,3264190
878,3532,3265000,6212,3265000
878,3532,3265810,6212,3265810
878,3532,3266280,6212,3266280
879,3540,3266750,6212,3266750
879,3540,3267750,6212,3267750
879,3540,3268400,6212,3268400
879,3540,3269400,6212,3269400
879,3540,3270210,6212,3270210
879,3540,3271210,6212,3271210
879,3540,3272210,6212,3272210
879,3540,3273210,6212,3273210
879,3540,3273680,6212,3273680
879,3540,3274000,6212,3274000
880,3548,3275000,6212,3275000
880,3548,3275810,6212,3275810
880,3548,3276620,6212,3276620
880,3548,3277620,6212,3277620
880,3548,3278620,6212,3278620
880,3548,3278620,6212,3278620
880,3548,3278940,6212,3278940
880,3548,3279410,6212,3279410
880,3548,3280410,6212,3280410
880,3548,3280640,6212,3280640
880,3548,3280640,6212,3280640
880,3548,3281640,6212,3281640
881,3556,3282450,6212,3282450
881,3556,3282450,6212,3282450
881,3556,3283260,6212,3283260
881,3556,3284260,6212,3284260
881,3556,3285070,6212,3285070
881,3556,3286070,6212,3286070
881,3556,3286880,6212,3286880
881,3556,3287690,6212,3287690
881,3556,3288160,6212,3288160
881,3556,3288480,6212,3288480
881,3556,3289130,6212,3289130
882,3564,3290130,6212,3290130
882,3564,3291130,6212,3291130
882,3564,3292130,6212,3292130
882,3564,3293130,6212,3293130
882,3564,3294130,6212,3294130
882,3564,3295130,6212,3295130
882,3564,3296130,6212,3296130
882,3564,3297130,6212,3297130
883,3572,3297500,6212,3297500
883,3572,3298150,6212,3298150
883,3572,3298380,6212,3298380
883,3572,3299190,6212,3299190
883,3572,3300000,6212,3300000
883,3572,3301000,6212,3301000
883,3572,3302000,6212,3302000
883,3572,3302810,6212,3302810
883,3572,3302810,6212,3302810
883,3572,3303810,6212,3303810
883,3572,3304130,6212,3304130
884,3580,3305130,6212,3305130
884,3580,3305940,6212,3305940
884,3580,3306940,6212,3306940
884,3580,3307940,6212,3307940
