ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
398927.15,24.1,18.93,329321.24,19.9
398564.7,24.09,18.91,329319.81,19.9
398184.68,24.07,18.9,329013.84,19.89
398156.7,24.08,18.91,329997.75,19.96
398156.7,24.08,18.91,330016.56,19.96
399041.92,24.14,18.97,330558.0,20.0
398990.2,24.15,18.98,330558.0,20.01
398938.48,24.17,18.99,330598.87,20.03
398800.17,24.17,18.99,330434.15,20.02
398748.45,24.18,19.0,330461.66,20.04
398696.72,24.19,19.02,330452.9,20.05
398934.57,24.22,19.05,330863.62,20.09
399001.16,24.23,19.06,331725.25,20.15
398949.43,24.25,19.07,331725.25,20.16
399315.46,24.28,19.11,331269.18,20.14
399263.74,24.29,19.12,331269.18,20.16
399212.01,24.31,19.13,331269.18,20.17
399216.18,24.31,19.13,331362.01,20.17
399164.46,24.32,19.14,331462.0,20.19
398667.1,24.3,19.13,330966.09,20.17
399029.26,24.33,19.16,330870.6,20.17
399399.97,24.36,19.19,331845.86,20.24
399444.77,24.38,19.2,331889.24,20.25
399440.2,24.39,19.22,331846.1,20.26
399810.92,24.42,19.25,331846.1,20.27
399759.2,24.43,19.26,331846.1,20.28
398759.2,24.39,19.21,330846.1,20.23
398707.47,24.4,19.23,330860.21,20.25
398979.88,24.42,19.25,330854.75,20.25
398928.16,24.44,19.26,330854.4,20.27
398876.43,24.45,19.28,330885.99,20.28
398588.07,24.44,19.26,330585.36,20.27
398426.86,24.43,19.26,330374.72,20.26
398387.01,24.44,19.27,331101.53,20.31
398323.41,24.45,19.28,331069.16,20.32
398271.69,24.46,19.29,331069.16,20.34
398219.97,24.48,19.3,331069.16,20.35
398356.79,24.5,19.32,331086.77,20.36
398305.07,24.51,19.34,331080.42,20.37
398253.34,24.52,19.35,331086.49,20.38
398390.17,24.54,19.37,331069.16,20.39
398338.45,24.55,19.38,331564.83,20.44
398286.72,24.56,19.39,331442.34,20.44
398423.55,24.59,19.41,331442.34,20.45
398371.82,24.6,19.43,331442.34,20.47
398320.1,24.61,19.44,331464.12,20.48
398324.45,24.61,19.44,331465.45,20.48
398215.9,24.6,19.43,331357.36,20.47
398164.17,24.62,19.44,331348.51,20.49
398112.45,24.63,19.46,331337.0,20.5
398060.73,24.64,19.47,331582.4,20.53
398009.0,24.65,19.48,331511.14,20.53
398145.83,24.67,19.5,331698.29,20.56
398094.1,24.69,19.51,331698.29,20.57
398230.93,24.71,19.53,331698.29,20.58
397868.49,24.69,19.52,331332.25,20.56
397816.76,24.7,19.53,331336.07,20.58
397765.04,24.72,19.54,331332.25,20.59
397713.32,24.73,19.56,331344.24,20.6
397661.59,24.74,19.57,331632.23,20.63
397661.59,24.74,19.57,331632.23,20.63
397945.87,24.77,19.6,331707.14,20.65
398296.15,24.8,19.63,332291.52,20.69
397882.36,24.9,19.72,332291.52,20.79
397830.63,24.91,19.74,332291.52,20.81
397830.63,24.91,19.74,332291.52,20.81
397967.46,24.93,19.76,332291.52,20.82
397915.74,24.94,19.77,332291.52,20.83
397864.01,24.95,19.78,332308.61,20.84
398000.84,24.98,19.8,332308.37,20.85
397706.71,24.96,19.79,332030.08,20.84
397654.98,24.98,19.8,332027.96,20.85
397603.26,24.99,19.82,332508.23,20.9
397499.81,25.01,19.84,332509.75,20.92
397636.64,25.03,19.86,332568.45,20.94
397584.91,25.05,19.87,332568.1,20.95
397533.19,25.06,19.89,332597.05,20.97
397481.46,25.07,19.9,332598.84,20.98
397429.74,25.08,19.91,332636.5,20.99
397225.61,25.07,19.9,332355.06,20.98
397283.55,25.09,19.92,332600.98,21.01
397615.01,25.12,19.95,332778.35,21.03
397563.29,25.14,19.96,332778.35,21.04
397380.44,25.13,19.95,332595.5,21.03
397384.94,25.13,19.95,332597.06,21.03
397333.22,25.14,19.97,332597.06,21.04
397333.22,25.14,19.97,332597.06,21.04
397281.49,25.15,19.98,332597.06,21.06
397229.77,25.17,19.99,332610.05,21.07
397235.72,25.17,19.99,332611.43,21.07
397606.44,25.2,20.02,332602.6,21.08
397322.56,25.18,20.01,332363.55,21.07
397270.84,25.2,20.02,332364.54,21.08
396270.84,25.15,19.98,331364.54,21.03
396407.66,25.17,20.0,331359.38,21.04
396355.94,25.18,20.01,331990.19,21.09
396224.21,25.18,20.01,331815.66,21.09
396594.93,25.21,20.04,331815.66,21.09
396543.2,25.22,20.05,331815.66,21.11
396543.2,25.22,20.05,331815.66,21.11
396180.76,25.21,20.03,331815.66,21.11
396180.76,25.21,20.03,331834.46,21.11
396317.59,25.23,20.06,331841.37,21.12
396159.04,25.22,20.05,331682.59,21.12
395159.04,25.17,20.0,330682.59,21.07
395001.94,25.17,19.99,330525.49,21.06
395274.34,25.19,20.02,330531.4,21.07
395222.62,25.21,20.03,330528.46,21.08
395359.45,25.23,20.06,330518.58,21.09
395496.27,25.25,20.08,331470.53,21.16
395866.99,25.28,20.11,331833.08,21.19
395815.27,25.29,20.12,331833.08,21.21
395763.54,25.31,20.13,331833.08,21.22
395711.82,25.32,20.15,332034.53,21.25
395660.09,25.33,20.16,331927.67,21.25
395643.98,25.35,20.18,331910.24,21.26
395580.39,25.36,20.19,332430.48,21.31
396121.09,25.41,20.24,332500.97,21.33
396069.36,25.42,20.25,332500.97,21.34
395706.92,25.41,20.24,332115.36,21.33
395655.2,25.42,20.25,332115.36,21.34
395603.47,25.43,20.26,332116.83,21.35
395551.75,25.45,20.28,332117.17,21.37
395073.86,25.43,20.26,331639.28,21.35
394853.14,25.42,20.25,331440.97,21.34
394801.42,25.43,20.26,331593.8,21.36
394845.51,25.45,20.28,332214.38,21.41
395297.18,25.5,20.33,332162.94,21.43
395166.25,25.5,20.32,331959.16,21.42
395114.52,25.51,20.34,331959.16,21.43
395062.8,25.52,20.35,331959.16,21.45
395011.07,25.54,20.36,331961.52,21.46
394959.35,25.55,20.38,331961.83,21.47
394907.63,25.56,20.39,331961.32,21.49
394913.43,25.56,20.39,331997.01,21.49
394861.7,25.58,20.4,331994.85,21.5
394861.7,25.58,20.4,331994.85,21.5
394809.98,25.59,20.42,332013.58,21.52
394758.25,25.6,20.43,331994.85,21.53
395128.97,25.63,20.46,331994.85,21.54
395077.25,25.65,20.48,331994.85,21.55
395077.25,25.65,20.48,331994.85,21.55
394714.8,25.63,20.46,332007.72,21.56
394663.08,25.65,20.47,331996.77,21.57
394368.95,25.63,20.46,331786.53,21.56
394317.23,25.65,20.47,331784.63,21.58
394265.5,25.66,20.49,332178.75,21.62
394237.52,25.67,20.5,332254.63,21.64
394237.52,25.67,20.5,332261.07,21.64
394398.51,25.7,20.52,331931.04,21.63
394298.88,25.71,20.54,332039.14,21.65
394752.25,25.74,20.57,332039.14,21.65
394700.53,25.76,20.58,332039.14,21.67
394648.81,25.77,20.6,332045.73,21.68
394477.1,25.76,20.59,332040.17,21.69
394425.37,25.78,20.6,332039.14,21.7
394697.78,25.81,20.63,332248.73,21.72
394834.61,25.83,20.66,332326.06,21.74
394782.88,25.84,20.67,332065.46,21.74
394919.71,25.86,20.69,333097.82,21.82
395056.53,25.89,20.71,333097.82,21.83
395004.81,25.9,20.73,333097.82,21.84
394953.09,25.91,20.74,333098.49,21.86
394901.36,25.93,20.76,333097.82,21.87
394849.64,25.94,20.77,333150.4,21.89
394986.46,25.96,20.79,333493.92,21.92
394934.74,25.98,20.81,333297.35,21.92
394883.02,25.99,20.82,333476.23,21.95
394831.29,26.01,20.83,333476.23,21.96
394779.57,26.02,20.85,333476.23,21.98
394727.84,26.03,20.86,333476.23,21.99
394676.12,26.05,20.87,333479.55,22.01
394812.95,26.07,20.9,333477.66,22.02
394949.77,26.09,20.92,333477.11,22.03
394898.05,26.11,20.93,333950.97,22.08
394740.95,26.1,20.93,333792.19,22.07
394689.22,26.11,20.94,333680.16,22.08
394637.5,26.13,20.95,333680.16,22.09
394585.77,26.14,20.97,333680.16,22.11
394534.05,26.15,20.98,333686.45,22.12
394670.88,26.18,21.01,333680.51,22.13
394619.15,26.19,21.02,333680.16,22.15
393619.15,26.14,20.97,332680.16,22.1
393944.52,26.17,21.0,333122.97,22.13
393892.79,26.19,21.02,332994.37,22.14
394263.51,26.22,21.05,333538.04,22.18
394211.79,26.24,21.06,333538.04,22.2
394348.61,26.26,21.09,333538.04,22.21
394296.89,26.27,21.1,333538.04,22.22
394245.16,26.29,21.11,333540.46,22.24
394381.99,26.31,21.14,333538.59,22.25
394518.82,26.33,21.16,333538.04,22.26
394655.64,26.36,21.18,334347.85,22.33
394293.2,26.34,21.17,334126.08,22.32
394241.48,26.35,21.18,334043.69,22.33
394241.48,26.35,21.18,334038.45,22.33
394189.75,26.37,21.2,334038.45,22.35
393982.85,26.43,21.25,334081.96,22.41
393931.13,26.44,21.27,334066.97,22.42
393927.31,26.46,21.29,334273.15,22.45
394320.53,26.49,21.32,334531.3,22.48
394268.81,26.51,21.33,334531.3,22.49
394639.53,26.54,21.37,334531.3,22.5
394587.8,26.55,21.38,334541.17,22.51
394724.63,26.58,21.41,334536.57,22.53
394672.9,26.59,21.42,334531.49,22.54
394621.18,26.61,21.43,334531.49,22.56
394758.0,26.63,21.46,335213.49,22.61
394385.56,26.61,21.44,335055.21,22.61
394522.39,26.64,21.47,335133.39,22.63
394470.66,26.65,21.48,335133.39,22.64
394607.49,26.68,21.5,335133.39,22.66
393607.49,26.63,21.45,334133.39,22.6
393424.64,26.62,21.45,333950.55,22.59
393561.47,26.64,21.47,333950.55,22.61
393932.18,26.68,21.5,333958.45,22.61
393880.46,26.69,21.52,333952.68,22.63
393828.74,26.71,21.53,333963.05,22.65
393777.01,26.72,21.55,334051.79,22.67
393725.29,26.73,21.56,334766.86,22.73
393673.56,26.75,21.58,334766.86,22.75
393386.48,26.74,21.56,334464.65,22.73
393334.75,26.75,21.58,334464.65,22.75
393283.03,26.76,21.59,334470.3,22.76
393419.85,26.79,21.62,334467.88,22.77
393368.13,26.8,21.63,334471.98,22.79
393316.4,26.82,21.65,334731.48,22.82
393453.23,26.84,21.67,334908.92,22.85
393401.51,26.86,21.68,334827.36,22.86
393673.91,26.89,21.72,334827.36,22.87
393622.19,26.9,21.73,334827.36,22.88
393622.19,26.9,21.73,334843.42,22.89
393947.55,26.94,21.76,334845.72,22.89
393585.11,26.92,21.75,334453.75,22.88
393533.39,26.93,21.76,334451.46,22.89
393329.26,26.92,21.75,334156.65,22.87
393466.08,26.95,21.78,334156.66,22.89
393414.36,26.96,21.79,334841.33,22.95
393362.63,26.98,21.81,334690.58,22.95
393733.35,27.01,21.84,335280.24,23.0
393870.18,27.04,21.86,335280.24,23.02
393818.45,27.05,21.88,335280.24,23.03
393463.75,27.04,21.86,335147.28,23.03
393412.02,27.05,21.88,335147.28,23.05
393360.3,27.07,21.89,335155.12,23.06
393308.57,27.08,21.91,335149.72,23.08
392991.07,27.07,21.89,334799.09,23.06
392939.35,27.08,21.91,334796.8,23.07
392887.62,27.1,21.92,335096.58,23.11
392835.9,27.11,21.94,334978.0,23.12
392835.9,27.11,21.94,334992.42,23.12
392972.72,27.14,21.96,334992.42,23.13
392921.0,27.15,21.98,334992.42,23.15
393057.83,27.18,22.0,334992.42,23.16
393436.51,27.21,22.04,334994.31,23.17
393143.12,27.2,22.02,334768.92,23.16
393279.95,27.22,22.05,334767.03,23.17
393228.22,27.24,22.06,334767.03,23.19
393176.5,27.25,22.08,335600.35,23.26
393124.78,27.27,22.1,335727.76,23.29
392764.36,27.25,22.08,335377.9,23.27
392712.64,27.27,22.09,335377.9,23.29
392712.64,27.27,22.09,335398.52,23.29
392660.91,27.28,22.11,335398.52,23.3
392797.74,27.31,22.13,335398.52,23.32
392690.79,27.3,22.13,335292.03,23.31
392698.2,27.3,22.13,335293.44,23.31
393060.35,27.34,22.17,335308.67,23.32
393008.62,27.35,22.18,335303.21,23.34
393145.45,27.38,22.21,335293.44,23.35
393093.73,27.39,22.22,336093.38,23.42
393042.0,27.41,22.24,336025.38,23.43
393412.72,27.44,22.27,336025.38,23.44
393361.0,27.46,22.29,336025.38,23.46
392998.55,27.44,22.27,336077.79,23.47
392946.83,27.46,22.29,336143.85,23.49
392788.28,27.45,22.28,335985.76,23.48
392736.56,27.47,22.29,335867.29,23.49
392684.83,27.48,22.31,336801.36,23.57
392487.94,27.47,22.3,336638.47,23.56
394332.77,27.62,22.45,337764.4,23.66
394770.1,27.66,22.49,337764.4,23.67
394718.38,27.68,22.5,337764.4,23.68
394529.72,27.67,22.5,337764.86,23.69
394478.0,27.68,22.51,337764.4,23.7
394426.27,27.7,22.53,337764.4,23.72
394796.99,27.73,22.56,337899.77,23.74
394933.82,27.76,22.59,337958.26,23.76
395070.64,27.79,22.61,338257.03,23.79
394853.66,27.77,22.6,338066.74,23.78
394801.94,27.79,22.62,338500.32,23.83
394750.21,27.81,22.63,338500.32,23.84
395022.62,27.84,22.67,338500.32,23.86
394970.89,27.85,22.68,338507.79,23.87
394608.45,27.84,22.67,338322.96,23.87
394449.9,27.83,22.66,338165.1,23.86
394398.18,27.85,22.67,338159.26,23.88
394346.45,27.86,22.69,338233.77,23.9
394294.73,27.88,22.71,338258.39,23.92
394243.01,27.89,22.72,338176.33,23.93
394191.28,27.91,22.74,338485.03,23.97
394139.56,27.93,22.75,338485.03,23.98
394087.83,27.94,22.77,338485.03,24.0
394458.55,27.98,22.81,338490.87,24.01
394406.83,27.99,22.82,338500.51,24.03
394355.1,28.01,22.84,338485.85,24.04
394150.97,28.0,22.83,338278.45,24.03
394099.25,28.02,22.84,338656.68,24.08
394059.4,28.03,22.86,338725.52,24.1
393995.8,28.05,22.88,338685.32,24.11
393944.08,28.07,22.89,338685.32,24.13
393581.63,28.05,22.88,338337.64,24.11
393718.46,28.08,22.9,338337.64,24.13
393666.74,28.09,22.92,338343.72,24.14
393615.01,28.11,22.94,338344.77,24.16
393563.29,28.12,22.95,338349.04,24.18
393511.56,28.14,22.97,338373.63,24.2
393528.95,28.16,22.99,338785.48,24.24
393409.56,28.17,23.0,338527.64,24.24
393546.39,28.2,23.03,338527.64,24.26
393546.39,28.2,23.03,338543.69,24.26
393494.67,28.22,23.04,338543.69,24.28
393442.94,28.23,23.06,338543.69,24.29
393391.22,28.25,23.08,338544.0,24.31
393339.49,28.27,23.09,338552.07,24.33
393718.18,28.3,23.13,339038.12,24.37
393678.33,28.32,23.15,339146.54,24.4
393644.34,28.34,23.17,339158.04,24.42
393781.17,28.36,23.19,339158.04,24.43
393729.45,28.38,23.21,339158.04,24.45
393340.87,28.36,23.19,338803.69,24.43
393289.15,28.38,23.21,338808.24,24.45
393237.43,28.4,23.22,338807.78,24.47
393080.33,28.39,23.22,338649.0,24.46
393028.6,28.4,23.23,338644.97,24.47
393165.43,28.43,23.26,338644.91,24.49
393113.7,28.45,23.28,339104.8,24.54
393061.98,28.47,23.29,339002.36,24.55
393010.25,28.48,23.31,339002.36,24.57
393147.08,28.51,23.34,339002.36,24.58
393147.08,28.51,23.34,338999.77,24.58
393095.36,28.53,23.35,338999.77,24.6
393043.63,28.54,23.37,339005.18,24.62
392991.91,28.56,23.39,339008.13,24.64
392940.18,28.58,23.4,339007.45,24.65
393212.59,28.61,23.44,339563.38,24.71
393160.87,28.63,23.45,339479.41,24.72
393531.58,28.66,23.49,339479.41,24.73
393159.14,28.65,23.47,339479.58,24.74
393107.42,28.66,23.49,339479.41,24.75
393055.69,28.68,23.51,339479.41,24.77
393192.52,28.71,23.54,339479.41,24.79
393140.8,28.73,23.55,339681.7,24.82
393089.07,28.74,23.57,339506.62,24.82
393037.35,28.76,23.59,339838.83,24.87
392985.62,28.78,23.6,339715.1,24.88
392933.9,28.79,23.62,339715.1,24.89
392937.46,28.79,23.62,339758.45,24.9
393074.29,28.82,23.65,339758.45,24.91
392853.88,28.81,23.64,339513.4,24.9
392990.71,28.84,23.67,339513.4,24.91
392938.98,28.85,23.68,339513.4,24.93
393317.67,28.89,23.72,339527.31,24.94
393265.95,28.91,23.74,339516.64,24.96
393214.22,28.93,23.75,340230.37,25.03
393576.38,28.97,23.79,340553.49,25.06
393524.65,28.98,23.81,340553.49,25.08
393164.24,28.97,23.79,340386.6,25.08
393617.61,29.01,23.83,340386.6,25.08
393565.89,29.02,23.85,340410.25,25.1
393514.17,29.04,23.87,340419.5,25.12
393462.44,29.06,23.89,340451.24,25.14
393599.27,29.09,23.91,340389.92,25.16
393559.41,29.11,23.93,341151.23,25.23
393423.75,29.1,23.93,340835.76,25.21
393327.78,29.12,23.94,340919.58,25.24
393327.78,29.12,23.94,340918.07,25.24
393600.18,29.15,23.98,340918.07,25.25
393548.46,29.17,24.0,340918.07,25.27
393252.85,29.15,23.98,340615.09,25.25
393095.91,29.15,23.97,340456.31,25.24
392812.03,29.13,23.96,340142.54,25.23
392760.3,29.15,23.98,340165.68,25.25
392556.17,29.14,23.97,340145.14,25.25
392926.89,29.18,24.0,340142.54,25.26
392574.45,29.16,23.99,340379.28,25.28
392522.72,29.18,24.01,340238.09,25.29
392494.74,29.2,24.03,340854.32,25.36
392619.7,29.23,24.05,340668.73,25.36
392744.65,29.25,24.08,340689.42,25.37
393198.03,29.29,24.12,340689.42,25.38
393146.3,29.31,24.14,340689.42,25.4
393094.58,29.33,24.16,340690.07,25.42
392922.87,29.32,24.15,340689.51,25.42
392871.15,29.34,24.17,340766.07,25.45
392819.42,29.36,24.19,340772.21,25.47
392662.32,29.35,24.18,340613.44,25.46
392799.15,29.38,24.21,340557.79,25.47
393177.84,29.42,24.24,341387.3,25.54
393314.66,29.45,24.27,341670.07,25.58
393451.49,29.47,24.3,341670.07,25.59
393399.77,29.49,24.32,341670.07,25.61
393536.59,29.52,24.35,341670.07,25.63
393484.87,29.54,24.37,341706.37,25.65
393433.14,29.56,24.38,341679.99,25.67
393436.04,29.56,24.38,341703.11,25.67
393384.32,29.58,24.4,341865.96,25.7
393344.47,29.59,24.42,341728.69,25.71
393469.42,29.62,24.45,342261.68,25.77
393109.01,29.61,24.43,341841.7,25.74
393245.83,29.63,24.46,341841.7,25.76
393194.11,29.65,24.48,341841.7,25.78
392900.72,29.64,24.46,341611.01,25.77
393279.41,29.68,24.5,341611.01,25.78
392918.99,29.66,24.49,341613.97,25.79
392867.27,29.68,24.51,341611.86,25.81
392815.55,29.7,24.52,341611.01,25.83
392763.82,29.71,24.54,341891.34,25.87
393134.54,29.75,24.58,342010.38,25.88
393082.82,29.77,24.6,342210.76,25.92
393031.09,29.79,24.62,342210.76,25.94
392668.65,29.77,24.6,341929.76,25.93
393039.37,29.81,24.64,341929.76,25.94
393364.73,29.85,24.68,341930.1,25.95
393313.01,29.87,24.7,341929.9,25.97
393317.36,29.87,24.7,341931.41,25.97
393030.27,29.86,24.68,341931.27,25.97
392978.54,29.87,24.7,342005.17,26.0
392926.82,29.89,24.72,341981.22,26.02
392875.1,29.91,24.74,341953.71,26.03
393147.5,29.95,24.77,342802.02,26.11
393095.78,29.97,24.79,342802.02,26.13
392801.65,29.95,24.78,342431.27,26.11
392938.47,29.98,24.81,342431.27,26.13
392586.03,29.96,24.79,342121.27,26.11
392956.75,30.0,24.83,342121.27,26.12
392905.03,30.02,24.85,342122.25,26.14
392747.93,30.01,24.84,341965.15,26.13
392696.2,30.03,24.86,341978.83,26.15
392833.03,30.06,24.89,341978.93,26.17
392835.93,30.06,24.89,342001.48,26.17
392796.07,30.08,24.91,342035.86,26.19
392921.03,30.11,24.94,342997.23,26.28
392869.3,30.13,24.96,342997.23,26.3
393006.13,30.16,24.99,342997.23,26.32
393142.96,30.19,25.01,342997.23,26.34
393091.23,30.21,25.03,343017.9,26.36
392728.79,30.19,25.02,342632.59,26.34
393099.51,30.23,25.06,342613.35,26.35
392747.07,30.21,25.04,342611.92,26.36
392695.34,30.23,25.06,343048.31,26.41
392643.62,30.25,25.08,343050.15,26.43
392780.44,30.28,25.11,343225.91,26.46
392780.44,30.28,25.11,343239.08,26.46
392917.27,30.31,25.14,343239.08,26.48
392865.55,30.33,25.16,343239.08,26.5
393393.2,30.38,25.2,343239.19,26.5
393114.23,30.36,25.19,343239.09,26.51
393251.05,30.39,25.22,343239.08,26.53
393199.33,30.41,25.24,343317.13,26.56
393147.6,30.43,25.26,343290.6,26.57
393095.88,30.45,25.28,343239.08,26.59
393044.16,30.47,25.3,343919.99,26.66
392992.43,30.49,25.32,343919.99,26.68
392940.71,30.51,25.34,343919.99,26.71
393213.11,30.55,25.38,343922.92,26.72
393583.83,30.59,25.42,343920.93,26.73
393532.11,30.61,25.44,343919.99,26.75
393480.38,30.63,25.46,344525.09,26.82
393476.57,30.65,25.48,344719.44,26.85
393441.92,30.67,25.5,344723.38,26.87
393390.19,30.69,25.52,344723.38,26.9
393338.47,30.71,25.54,344723.38,26.92
393709.19,30.75,25.58,344742.01,26.93
393657.46,30.77,25.6,344744.08,26.95
393295.02,30.76,25.58,344746.82,26.96
393243.3,30.78,25.6,344765.76,26.98
393215.31,30.8,25.63,345182.78,27.04
393739.06,30.86,25.69,345413.37,27.07
393687.33,30.88,25.71,345413.37,27.1
393635.61,30.9,25.73,345413.37,27.12
393583.88,30.92,25.75,345413.37,27.14
393954.6,30.96,25.79,345447.31,27.15
393902.88,30.98,25.81,345426.98,27.17
393874.9,31.01,25.83,345482.78,27.2
393890.86,31.03,25.86,346147.37,27.27
393239.93,31.01,25.83,345517.38,27.24
393096.77,31.02,25.85,345200.36,27.24
392935.22,31.01,25.84,345046.97,27.23
392883.49,31.03,25.86,345046.97,27.25
392521.05,31.01,25.84,344689.99,27.24
392363.95,31.01,25.83,344532.89,27.23
392312.23,31.03,25.85,344532.89,27.25
392312.23,31.03,25.85,344532.89,27.25
392260.5,31.05,25.87,344532.89,27.27
392208.78,31.07,25.9,344537.41,27.29
392570.93,31.11,25.94,344533.63,27.3
392519.21,31.13,25.96,344871.29,27.35
392656.04,31.16,25.99,345087.73,27.39
392604.31,31.18,26.01,345097.28,27.41
392552.59,31.2,26.03,345097.28,27.43
392923.31,31.24,26.07,345097.28,27.44
392677.06,31.23,26.06,344844.29,27.43
392625.34,31.25,26.08,344844.29,27.45
392573.62,31.27,26.1,344847.79,27.47
392710.44,31.3,26.13,344845.01,27.49
392658.72,31.32,26.15,344844.29,27.51
392374.84,31.31,26.14,344598.44,27.5
392323.11,31.33,26.16,345105.9,27.56
392595.52,31.37,26.2,345452.29,27.6
392732.35,31.4,26.23,345452.29,27.62
392869.17,31.43,26.26,345452.29,27.64
393006.0,31.46,26.29,345452.29,27.66
393007.45,31.46,26.29,345453.54,27.66
392955.72,31.48,26.31,345453.54,27.68
393092.55,31.51,26.34,345521.52,27.7
393229.38,31.55,26.37,345685.49,27.73
393554.74,31.59,26.42,345453.54,27.73
393503.02,31.61,26.44,346776.08,27.86
393150.58,31.59,26.42,346508.62,27.84
393098.85,31.61,26.44,346508.62,27.87
393469.57,31.66,26.48,346508.62,27.88
393265.44,31.64,26.47,346284.95,27.86
393213.71,31.67,26.49,346285.25,27.89
393161.99,31.69,26.51,346285.12,27.91
393006.64,31.68,26.51,346126.34,27.9
392644.2,31.66,26.49,346126.17,27.91
393014.92,31.7,26.53,346126.17,27.92
393059.01,31.73,26.56,347436.22,28.05
393196.55,31.76,26.59,347076.39,28.04
393144.82,31.79,26.61,347076.39,28.06
393057.99,31.8,26.63,346838.27,28.06
393428.71,31.85,26.67,346838.27,28.08
393376.99,31.87,26.7,346838.27,28.1
393156.58,31.86,26.68,346615.45,28.09
393104.86,31.88,26.71,346669.73,28.11
392742.42,31.86,26.69,346635.63,28.12
391742.42,31.81,26.63,345635.63,28.06
391879.24,31.84,26.67,345615.45,28.08
391827.52,31.86,26.69,345930.35,28.13
391787.66,31.88,26.71,345740.26,28.13
391724.07,31.9,26.73,345863.46,28.17
391724.07,31.9,26.73,345863.54,28.17
392094.79,31.95,26.77,345863.54,28.18
392043.06,31.97,26.79,345863.54,28.2
392179.89,32.0,26.83,345863.54,28.22
391817.45,31.98,26.81,345876.94,28.23
391817.45,31.98,26.81,345893.01,28.23
391954.27,32.01,26.84,345880.57,28.25
391954.27,32.01,26.84,345876.29,28.25
391795.72,32.01,26.83,345718.2,28.24
392166.44,32.05,26.88,345717.24,28.25
392114.72,32.07,26.9,345717.24,28.28
391752.27,32.05,26.88,346430.2,28.34
391900.97,32.09,26.91,346486.45,28.37
391837.38,32.11,26.93,346401.97,28.38
392208.09,32.15,26.98,346401.97,28.4
392344.92,32.18,27.01,346401.97,28.41
392293.2,32.2,27.03,346401.97,28.44
392241.47,32.23,27.05,346419.91,28.46
392189.75,32.25,27.08,346405.11,28.48
392138.02,32.27,27.1,346693.42,28.53
392086.3,32.29,27.12,346568.41,28.54
392448.45,32.34,27.17,347452.03,28.63
392451.35,32.34,27.17,347458.85,28.63
392399.63,32.36,27.19,347458.85,28.65
392077.22,32.34,27.17,347156.75,28.64
392439.37,32.39,27.22,347157.71,28.65
392387.65,32.41,27.24,347156.94,28.68
392335.92,32.43,27.26,347156.76,28.7
392284.2,32.46,27.28,347198.59,28.73
392232.47,32.48,27.31,347156.75,28.75
392180.75,32.5,27.33,347156.75,28.77
391896.87,32.49,27.31,346740.23,28.74
391845.15,32.51,27.34,347164.65,28.8
391793.42,32.53,27.36,347164.65,28.83
391741.7,32.55,27.38,347172.27,28.85
391389.26,32.54,27.37,346927.02,28.84
391526.08,32.57,27.4,346920.4,28.86
391474.36,32.59,27.42,346919.39,28.88
391422.64,32.62,27.44,346919.39,28.91
