ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
807,2964,2653210,6212,2823110
807,2964,2654210,6212,2824110
807,2964,2655020,6212,2824920
807,2964,2655830,6212,2825730
807,2964,2656830,6212,2826730
807,2964,2656830,6212,2827540
807,2964,2656830,6212,2828010
807,2964,2656970,6212,2828150
807,2964,2656970,6212,2828960
807,2964,2657780,6212,2829770
807,2964,2657780,6212,2830770
807,2964,2658780,6212,2831770
808,2972,2659240,6212,2832230
808,2972,2660240,6212,2833230
808,2972,2661240,6212,2834230
808,2972,2661560,6212,2834550
808,2972,2662560,6212,2835550
808,2972,2663040,6212,2836030
808,2972,2664040,6212,2837030
808,2972,2665040,6212,2838030
809,2980,2666040,6212,2839030
809,2980,2667040,6212,2840030
809,2980,2667850,6212,2840840
809,2980,2668660,6212,2841650
809,2980,2669470,6212,2842460
809,2980,2670470,6212,2843460
809,2980,2670470,6212,2843460
809,2980,2671470,6212,2844460
809,2980,2671940,6212,2844930
810,2988,2672940,6212,2845930
810,2988,2672940,6212,2846740
810,2988,2673310,6212,2847110
810,2988,2674310,6212,2848110
810,2988,2675120,6212,2848920
810,2988,2675120,6212,2848920
810,2988,2675120,6212,2848920
810,2988,2675120,6212,2848920
810,2988,2675120,6212,2849240
810,2988,2675120,6212,2849240
810,2988,2676120,6212,2850240
810,2988,2676350,6212,2850470
810,2988,2676820,6212,2850940
810,2988,2677630,6212,2851750
810,2988,2678630,6212,2852750
810,2988,2679630,6212,2853750
810,2988,2679630,6212,2853750
810,2988,2679630,6212,2853750
811,2996,2680280,6212,2854400
811,2996,2680600,6212,2854720
812,3004,2681600,6212,2855720
812,3004,2682070,6212,2856190
812,3004,2683070,6212,2857190
812,3004,2684070,6212,2858190
812,3004,2684070,6212,2859190
812,3004,2684070,6212,2859190
812,3004,2684070,6212,2860190
812,3004,2685070,6212,2861190
812,3004,2685540,6212,2861660
812,3004,2685860,6212,2861980
812,3004,2685860,6212,2862440
812,3004,2685860,6212,2862910
812,3004,2686860,6212,2863910
812,3004,2687860,6212,2864910
812,3004,2688860,6212,2865910
812,3004,2689860,6212,2866910
812,3004,2690860,6212,2867910
812,3004,2691510,6212,2868560
812,3004,2692060,6212,2869110
813,3012,2693060,6212,2870110
813,3012,2694060,6212,2871110
813,3012,2694530,6212,2871580
813,3012,2695530,6212,2872580
813,3012,2695530,6212,2873580
813,3012,2696530,6212,2874580
813,3012,2697530,6212,2875580
813,3012,2697530,6212,2875810
813,3012,2698340,6212,2876620
813,3012,2699340,6212,2877620
813,3012,2699340,6212,2878620
813,3012,2700150,6212,2879430
813,3012,2701150,6212,2880430
813,3012,2701150,6212,2881430
813,3012,2702150,6212,2882430
813,3012,2703150,6212,2883430
814,3020,2704150,6212,2884430
814,3020,2705150,6212,2885430
814,3020,2705620,6212,2885900
814,3020,2706620,6212,2886900
814,3020,2707090,6212,2887370
814,3020,2707410,6212,2887690
814,3020,2708410,6212,2888690
814,3020,2708880,6212,2889160
814,3020,2709690,6212,2889970
814,3020,2710160,6212,2890440
815,3028,2710630,6212,2890910
815,3028,2710630,6212,2891910
815,3028,2711100,6212,2892380
815,3028,2712100,6212,2893380
815,3028,2713100,6212,2894380
815,3028,2713100,6212,2895190
815,3028,2713100,6212,2896190
815,3028,2713100,6212,2897190
815,3028,2713100,6212,2898190
815,3028,2713420,6212,2898510
815,3028,2713420,6212,2898510
815,3028,2714420,6212,2899510
815,3028,2715420,6212,2900510
815,3028,2716420,6212,2901510
815,3028,2717230,6212,2902320
815,3028,2717230,6212,2903130
815,3028,2718040,6212,2903940
815,3028,2718510,6212,2904410
816,3036,2719510,6212,2905410
816,3036,2720510,6212,2906410
816,3036,2721320,6212,2907220
816,3036,2722320,6212,2908220
816,3036,2722320,6212,2908220
816,3036,2723320,6212,2909220
816,3036,2724320,6212,2910220
816,3036,2724970,6212,2910870
816,3036,2725200,6212,2911100
816,3036,2726200,6212,2912100
817,3044,2727010,6212,2912910
817,3044,2728010,6212,2913910
817,3044,2728480,6212,2914380
817,3044,2729290,6212,2915190
817,3044,2729760,6212,2915660
817,3044,2729760,6212,2915660
817,3044,2730570,6212,2916470
817,3044,2731570,6212,2917470
817,3044,2732050,6212,2917950
817,3044,2733050,6212,2918950
817,3044,2733520,6212,2919420
818,3052,2741520,6212,2927420
819,3060,2742520,6212,2928420
819,3060,2742990,6212,2928890
819,3060,2743990,6212,2929890
819,3060,2744460,6212,2930360
819,3060,2745460,6212,2931360
819,3060,2745460,6212,2931360
819,3060,2745460,6212,2931360
819,3060,2746460,6212,2932360
819,3060,2746780,6212,2932680
819,3060,2746780,6212,2933680
819,3060,2747590,6212,2934490
819,3060,2747590,6212,2935490
819,3060,2748240,6212,2936140
819,3060,2748710,6212,2936610
819,3060,2748710,6212,2937420
819,3060,2748710,6212,2938420
820,3068,2749710,6212,2939420
820,3068,2749710,6212,2939420
820,3068,2750180,6212,2939890
820,3068,2750650,6212,2940360
820,3068,2751460,6212,2941170
820,3068,2751460,6212,2942170
820,3068,2751460,6212,2943170
820,3068,2751930,6212,2943640
820,3068,2751930,6212,2944450
820,3068,2752160,6212,2944680
820,3068,2753160,6212,2945680
820,3068,2754160,6212,2946680
820,3068,2755160,6212,2947680
820,3068,2756160,6212,2948680
821,3076,2757160,6212,2949680
821,3076,2757630,6212,2950150
821,3076,2758100,6212,2950620
821,3076,2759100,6212,2951620
821,3076,2759570,6212,2952090
821,3076,2759570,6212,2952090
821,3076,2760570,6212,2953090
821,3076,2760570,6212,2954090
821,3076,2760570,6212,2954090
821,3076,2761220,6212,2954740
821,3076,2761220,6212,2954740
821,3076,2761220,6212,2954740
821,3076,2761690,6212,2955210
821,3076,2762010,6212,2955530
822,3084,2763010,6212,2956530
822,3084,2763470,6212,2956990
822,3084,2763470,6212,2956990
822,3084,2764470,6212,2957990
822,3084,2764470,6212,2957990
822,3084,2764470,6212,2957990
822,3084,2764470,6212,2958800
822,3084,2765470,6212,2959800
822,3084,2766470,6212,2960800
822,3084,2767280,6212,2961610
822,3084,2767750,6212,2962080
822,3084,2768750,6212,2963080
822,3084,2769750,6212,2964080
822,3084,2769750,6212,2964080
822,3084,2769750,6212,2965080
822,3084,2769750,6212,2965080
823,3092,2770560,6212,2965890
823,3092,2771560,6212,2966890
823,3092,2772560,6212,2967890
823,3092,2773560,6212,2968890
823,3092,2774370,6212,2969700
823,3092,2774840,6212,2970170
823,3092,2775840,6212,2971170
823,3092,2776840,6212,2972170
823,3092,2776840,6212,2972170
823,3092,2777840,6212,2973170
824,3100,2778300,6212,2973630
824,3100,2779300,6212,2974630
824,3100,2779300,6212,2975070
824,3100,2780110,6212,2975880
824,3100,2781110,6212,2976880
824,3100,2782110,6212,2977880
824,3100,2782110,6212,2978880
824,3100,2782110,6212,2978880
824,3100,2782920,6212,2979690
824,3100,2783730,6212,2980500
824,3100,2784200,6212,2980970
824,3100,2785200,6212,2981970
825,3108,2786200,6212,2982970
825,3108,2787200,6212,2983970
825,3108,2788200,6212,2984970
825,3108,2788200,6212,2985970
825,3108,2788670,6212,2986440
825,3108,2788670,6212,2987440
825,3108,2789670,6212,2988440
825,3108,2789670,6212,2988440
825,3108,2790140,6212,2988910
825,3108,2791140,6212,2989910
825,3108,2792140,6212,2990910
825,3108,2792370,6212,2991140
825,3108,2793370,6212,2992140
825,3108,2793840,6212,2992610
826,3116,2794840,6212,2993610
826,3116,2795650,6212,2994420
826,3116,2795650,6212,2995420
826,3116,2795650,6212,2995420
826,3116,2796650,6212,2996420
826,3116,2796650,6212,2996640
826,3116,2796650,6212,2997640
826,3116,2797460,6212,2998450
826,3116,2797460,6212,2998450
826,3116,2798460,6212,2999450
826,3116,2799460,6212,3000450
826,3116,2800460,6212,3001450
826,3116,2801460,6212,3002450
826,3116,2802460,6212,3003450
826,3116,2802460,6212,3004260
826,3116,2802460,6212,3005260
826,3116,2802460,6212,3005260
826,3116,2802460,6212,3005630
826,3116,2802690,6212,3005860
827,3124,2803690,6212,3006860
827,3124,2804500,6212,3007670
828,3132,2812500,6212,3015670
828,3132,2813310,6212,3016480
828,3132,2813310,6212,3017480
828,3132,2814310,6212,3018480
828,3132,2815310,6212,3019480
828,3132,2816310,6212,3020480
828,3132,2816960,6212,3021130
828,3132,2816960,6212,3022130
828,3132,2817280,6212,3022450
828,3132,2818090,6212,3023260
829,3140,2818900,6212,3024070
829,3140,2819900,6212,3025070
829,3140,2820900,6212,3026070
829,3140,2821900,6212,3027070
829,3140,2821900,6212,3028070
829,3140,2821900,6212,3029070
829,3140,2822900,6212,3030070
829,3140,2823900,6212,3031070
829,3140,2824710,6212,3031880
829,3140,2825520,6212,3032690
830,3148,2826330,6212,3033500
830,3148,2827330,6212,3034500
830,3148,2827800,6212,3034970
830,3148,2828800,6212,3035970
830,3148,2828800,6212,3035970
830,3148,2829610,6212,3036780
830,3148,2830420,6212,3037590
830,3148,2831420,6212,3038590
830,3148,2832230,6212,3039400
830,3148,2832700,6212,3039870
830,3148,2832860,6212,3040030
830,3148,2832860,6212,3041030
830,3148,2832860,6212,3041030
831,3156,2833860,6212,3042030
831,3156,2834670,6212,3042840
831,3156,2834900,6212,3043070
831,3156,2834900,6212,3043540
831,3156,2835900,6212,3044540
831,3156,2835900,6212,3044540
831,3156,2835900,6212,3044540
831,3156,2835900,6212,3044540
831,3156,2836900,6212,3045540
831,3156,2837900,6212,3046540
831,3156,2838900,6212,3047540
831,3156,2839710,6212,3048350
832,3164,2840520,6212,3049160
832,3164,2841520,6212,3050160
832,3164,2842520,6212,3051160
832,3164,2843070,6212,3051710
832,3164,2844070,6212,3052710
832,3164,2845070,6212,3053710
832,3164,2846070,6212,3054710
832,3164,2846540,6212,3055180
832,3164,2846540,6212,3055180
832,3164,2847350,6212,3055990
833,3172,2847670,6212,3056310
833,3172,2848480,6212,3057120
833,3172,2848480,6212,3057120
833,3172,2848480,6212,3057120
833,3172,2849480,6212,3058120
833,3172,2850480,6212,3059120
833,3172,2850480,6212,3059590
833,3172,2850950,6212,3060060
833,3172,2851420,6212,3060530
833,3172,2852420,6212,3061530
833,3172,2853420,6212,3062530
833,3172,2854420,6212,3063530
834,3180,2855230,6212,3064340
834,3180,2856230,6212,3065340
834,3180,2856880,6212,3065990
834,3180,2856880,6212,3065990
834,3180,2857350,6212,3066460
834,3180,2858350,6212,3067460
834,3180,2858350,6212,3067930
834,3180,2858350,6212,3067930
834,3180,2859000,6212,3068580
834,3180,2859000,6212,3068580
834,3180,2860000,6212,3069580
834,3180,2860370,6212,3069950
834,3180,2860960,6212,3070540
835,3188,2861960,6212,3071540
835,3188,2861960,6212,3072540
835,3188,2862770,6212,3073350
835,3188,2862770,6212,3074350
835,3188,2863770,6212,3075350
835,3188,2863770,6212,3075350
835,3188,2863770,6212,3075350
835,3188,2864770,6212,3076350
835,3188,2865770,6212,3077350
835,3188,2865770,6212,3078160
835,3188,2866360,6212,3078750
835,3188,2866360,6212,3078750
835,3188,2866830,6212,3079220
835,3188,2866830,6212,3079450
835,3188,2867830,6212,3080450
836,3196,2868830,6212,3081450
836,3196,2869830,6212,3082450
836,3196,2870830,6212,3083450
836,3196,2871640,6212,3084260
836,3196,2872640,6212,3085260
836,3196,2873640,6212,3086260
836,3196,2873870,6212,3086490
836,3196,2874520,6212,3087140
836,3196,2874520,6212,3087140
836,3196,2874990,6212,3087610
836,3196,2875800,6212,3088420
836,3196,2875800,6212,3089420
837,3204,2876800,6212,3090420
837,3204,2877800,6212,3091420
837,3204,2878800,6212,3092420
837,3204,2879800,6212,3093420
837,3204,2879800,6212,3093420
837,3204,2880800,6212,3094420
837,3204,2880800,6212,3095230
837,3204,2881120,6212,3095550
837,3204,2881120,6212,3096550
837,3204,2881930,6212,3097360
837,3204,2882930,6212,3098360
837,3204,2883930,6212,3099360
837,3204,2884300,6212,3099730
838,3212,2885110,6212,3100540
838,3212,2885110,6212,3100540
838,3212,2886110,6212,3101540
838,3212,2886110,6212,3101540
838,3212,2886110,6212,3102350
838,3212,2886700,6212,3102940
838,3212,2886700,6212,3103750
838,3212,2887700,6212,3104750
838,3212,2888700,6212,3105750
838,3212,2889700,6212,3106750
838,3212,2890170,6212,3107220
838,3212,2891170,6212,3108220
839,3220,2892170,6212,3109220
839,3220,2892170,6212,3109690
839,3220,2892170,6212,3110150
839,3220,2892170,6212,3111150
839,3220,2893170,6212,3112150
839,3220,2894170,6212,3113150
839,3220,2894640,6212,3113620
839,3220,2895640,6212,3114620
839,3220,2895640,6212,3115620
839,3220,2895640,6212,3115620
839,3220,2896640,6212,3116620
840,3228,2904640,6212,3124620
840,3228,2905640,6212,3125620
840,3228,2905640,6212,3125620
840,3228,2905640,6212,3126620
840,3228,2906640,6212,3127620
840,3228,2907640,6212,3128620
840,3228,2907640,6212,3129620
841,3236,2908640,6212,3130620
841,3236,2909640,6212,3131620
841,3236,2909640,6212,3131620
841,3236,2909640,6212,3132620
841,3236,2910110,6212,3133090
841,3236,2910110,6212,3133090
841,3236,2911110,6212,3134090
841,3236,2911700,6212,3134680
841,3236,2912700,6212,3135680
841,3236,2912700,6212,3136680
841,3236,2912700,6212,3137490
841,3236,2913510,6212,3138300
841,3236,2913510,6212,3139300
841,3236,2914320,6212,3140110
841,3236,2914320,6212,3140110
841,3236,2914320,6212,3141110
842,3244,2915130,6212,3141920
842,3244,2915130,6212,3141920
842,3244,2916130,6212,3142920
842,3244,2917130,6212,3143920
843,3252,2918130,6212,3144920
843,3252,2918600,6212,3145390
843,3252,2919600,6212,3146390
843,3252,2920070,6212,3146860
843,3252,2921070,6212,3147860
843,3252,2922070,6212,3148860
843,3252,2923070,6212,3149860
844,3260,2924070,6212,3150860
844,3260,2924070,6212,3151860
844,3260,2925070,6212,3152860
844,3260,2925300,6212,3153090
844,3260,2925300,6212,3153900
844,3260,2925620,6212,3154220
844,3260,2926620,6212,3155220
844,3260,2926620,6212,3156220
844,3260,2927620,6212,3157220
844,3260,2928090,6212,3157690
844,3260,2929090,6212,3158690
844,3260,2929560,6212,3159160
844,3260,2930560,6212,3160160
844,3260,2930560,6212,3160160
844,3260,2930560,6212,3161160
844,3260,2930560,6212,3161970
844,3260,2930880,6212,3162290
844,3260,2930880,6212,3163290
844,3260,2931880,6212,3164290
844,3260,2932200,6212,3164610
844,3260,2932200,6212,3165080
844,3260,2932200,6212,3165890
844,3260,2933200,6212,3166890
844,3260,2933200,6212,3166890
844,3260,2934200,6212,3167890
844,3260,2935200,6212,3168890
844,3260,2936200,6212,3169890
844,3260,2936200,6212,3170890
844,3260,2936200,6212,3171210
844,3260,2937200,6212,3172210
844,3260,2937520,6212,3172530
844,3260,2938520,6212,3173530
845,3268,2939520,6212,3174530
845,3268,2940520,6212,3175530
845,3268,2940520,6212,3175530
845,3268,2940680,6212,3175690
845,3268,2940680,6212,3176160
845,3268,2941270,6212,3176750
845,3268,2941430,6212,3176910
845,3268,2942430,6212,3177910
845,3268,2942430,6212,3177910
845,3268,2942900,6212,3178380
845,3268,2943370,6212,3178850
845,3268,2944020,6212,3179500
845,3268,2944340,6212,3179820
846,3276,2945340,6212,3180820
846,3276,2946340,6212,3181820
846,3276,2947150,6212,3182630
846,3276,2947150,6212,3182630
846,3276,2947960,6212,3183440
846,3276,2947960,6212,3184440
846,3276,2948960,6212,3185440
846,3276,2949420,6212,3185900
846,3276,2950420,6212,3186900
846,3276,2951420,6212,3187900
846,3276,2951970,6212,3188450
846,3276,2952970,6212,3189450
846,3276,2952970,6212,3189450
846,3276,2953440,6212,3189920
846,3276,2954440,6212,3190920
847,3284,2955440,6212,3191920
847,3284,2955440,6212,3192240
847,3284,2956440,6212,3193240
847,3284,2957250,6212,3194050
847,3284,2958250,6212,3195050
847,3284,2959250,6212,3196050
847,3284,2960060,6212,3196860
847,3284,2960060,6212,3197860
847,3284,2960290,6212,3198090
847,3284,2961290,6212,3199090
847,3284,2962290,6212,3200090
848,3292,2962760,6212,3200560
848,3292,2962760,6212,3200790
848,3292,2962760,6212,3200790
848,3292,2963760,6212,3201790
848,3292,2963760,6212,3202790
848,3292,2963760,6212,3202790
848,3292,2964760,6212,3203790
848,3292,2965760,6212,3204790
848,3292,2965760,6212,3204790
848,3292,2966760,6212,3205790
848,3292,2967230,6212,3206260
848,3292,2968230,6212,3207260
848,3292,2968550,6212,3207580
849,3300,2969550,6212,3208580
849,3300,2970010,6212,3209040
849,3300,2970120,6212,3209150
849,3300,2970120,6212,3210150
849,3300,2970280,6212,3210310
849,3300,2971090,6212,3211120
849,3300,2971090,6212,3211590
849,3300,2972090,6212,3212590
849,3300,2972410,6212,3212910
849,3300,2972880,6212,3213380
849,3300,2972880,6212,3214190
849,3300,2973880,6212,3215190
849,3300,2973880,6212,3216190
849,3300,2973880,6212,3216190
849,3300,2974880,6212,3217190
849,3300,2975880,6212,3218190
850,3308,2976880,6212,3219190
850,3308,2977110,6212,3219420
850,3308,2977580,6212,3219890
850,3308,2978580,6212,3220890
850,3308,2979390,6212,3221700
850,3308,2979860,6212,3222170
850,3308,2980510,6212,3222820
850,3308,2980510,6212,3223820
850,3308,2981510,6212,3224820
850,3308,2981510,6212,3225820
850,3308,2981510,6212,3226290
850,3308,2981510,6212,3226290
850,3308,2982320,6212,3227100
850,3308,2983320,6212,3228100
851,3316,2984130,6212,3228910
851,3316,2984290,6212,3229070
851,3316,2985100,6212,3229880
851,3316,2985100,6212,3229880
852,3324,2986100,6212,3230880
852,3324,2986420,6212,3231200
852,3324,2987420,6212,3232200
852,3324,2988420,6212,3233200
852,3324,2989420,6212,3234200
852,3324,2990420,6212,3235200
852,3324,2991230,6212,3236010
852,3324,2992040,6212,3236820
852,3324,2992040,6212,3237820
852,3324,2992040,6212,3237820
852,3324,2992850,6212,3238630
852,3324,2993500,6212,3239280
852,3324,2994500,6212,3240280
852,3324,2995500,6212,3241280
853,3332,2996500,6212,3242280
853,3332,2996500,6212,3243090
853,3332,2996730,6212,3243320
853,3332,2997730,6212,3244320
853,3332,2998380,6212,3244970
853,3332,2999380,6212,3245970
853,3332,2999850,6212,3246440
853,3332,2999850,6212,3247090
853,3332,3000850,6212,3248090
853,3332,3001850,6212,3249090
853,3332,3001850,6212,3249560
853,3332,3001850,6212,3249560
853,3332,3002660,6212,3250370
853,3332,3003660,6212,3251370
853,3332,3004660,6212,3252370
853,3332,3005660,6212,3253370
853,3332,3006120,6212,3253830
853,3332,3006120,6212,3254640
854,3340,3007120,6212,3255640
854,3340,3007120,6212,3256640
854,3340,3007120,6212,3256640
854,3340,3008120,6212,3257640
854,3340,3009120,6212,3258640
854,3340,3010120,6212,3259640
854,3340,3010120,6212,3260640
854,3340,3011120,6212,3261640
854,3340,3011120,6212,3262640
854,3340,3011590,6212,3263110
855,3348,3012590,6212,3264110
855,3348,3013590,6212,3265110
855,3348,3014590,6212,3266110
855,3348,3015590,6212,3267110
855,3348,3016400,6212,3267920
855,3348,3017210,6212,3268730
855,3348,3018210,6212,3269730
855,3348,3019210,6212,3270730
855,3348,3019210,6212,3270730
855,3348,3019210,6212,3270730
855,3348,3020020,6212,3271540
856,3356,3021020,6212,3272540
856,3356,3021020,6212,3273540
856,3356,3021830,6212,3274350
856,3356,3022640,6212,3275160
856,3356,3023640,6212,3276160
856,3356,3023640,6212,3276970
856,3356,3023870,6212,3277200
856,3356,3024680,6212,3278010
856,3356,3025680,6212,3279010
856,3356,3026680,6212,3280010
856,3356,3027680,6212,3281010
856,3356,3027680,6212,3282010
856,3356,3027680,6212,3283010
856,3356,3027680,6212,3284010
856,3356,3027680,6212,3284010
856,3356,3028490,6212,3284820
856,3356,3028720,6212,3285050
857,3364,3029720,6212,3286050
857,3364,3029720,6212,3286050
857,3364,3030370,6212,3286700
857,3364,3030370,6212,3287160
857,3364,3031180,6212,3287970
857,3364,3031990,6212,3288780
857,3364,3032990,6212,3289780
857,3364,3033990,6212,3290780
857,3364,3034460,6212,3291250
857,3364,3035270,6212,3292060
857,3364,3035740,6212,3292530
858,3372,3043740,6212,3300530
859,3380,3044390,6212,3301180
859,3380,3044390,6212,3301180
859,3380,3044390,6212,3301180
859,3380,3045390,6212,3302180
859,3380,3045390,6212,3302990
859,3380,3045390,6212,3302990
859,3380,3046390,6212,3303990
859,3380,3047200,6212,3304800
859,3380,3047200,6212,3305800
859,3380,3048200,6212,3306800
859,3380,3048200,6212,3307270
859,3380,3049200,6212,3308270
859,3380,3049200,6212,3308730
859,3380,3049670,6212,3309200
859,3380,3049670,6212,3309200
859,3380,3049670,6212,3309200
859,3380,3050670,6212,3310200
860,3388,3051670,6212,3311200
860,3388,3052670,6212,3312200
860,3388,3052670,6212,3313200
860,3388,3052670,6212,3313200
860,3388,3053670,6212,3314200
860,3388,3053830,6212,3314360
860,3388,3053990,6212,3314520
