ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
908982.49,44.03,7.61,278933.62,13.51
908801.27,44.04,7.62,278818.49,13.51
908620.05,44.05,7.63,279323.66,13.54
908277.13,44.06,7.64,279315.73,13.55
908277.13,44.06,7.64,279315.73,13.55
908277.13,44.06,7.64,279315.73,13.55
908361.36,44.07,7.65,279300.61,13.55
908180.14,44.08,7.66,279360.24,13.56
907786.13,44.07,7.65,279312.75,13.56
907416.36,44.07,7.65,280108.44,13.61
907605.03,44.09,7.67,279545.25,13.58
907439.04,44.1,7.68,279435.22,13.58
907439.04,44.1,7.68,279435.22,13.58
907281.94,44.09,7.68,279279.3,13.57
907281.94,44.09,7.68,279279.3,13.57
907281.94,44.09,7.68,279279.3,13.57
907146.2,44.09,7.67,280593.37,13.64
906965.29,44.09,7.67,280110.44,13.62
906543.37,44.09,7.67,279456.59,13.59
906543.37,44.09,7.67,279456.59,13.59
906287.04,44.1,7.68,279880.58,13.62
905944.11,44.1,7.68,279882.17,13.62
905574.34,44.11,7.69,279856.01,13.63
905658.56,44.12,7.7,279924.08,13.64
905658.56,44.12,7.7,279924.08,13.64
905658.56,44.12,7.7,279924.08,13.64
905658.56,44.12,7.7,279924.08,13.64
905658.56,44.12,7.7,279924.08,13.64
905288.79,44.12,7.7,279885.91,13.64
905288.79,44.12,7.7,279885.91,13.64
904919.02,44.13,7.71,279846.94,13.65
904919.02,44.13,7.71,279846.94,13.65
904535.02,44.12,7.7,280085.42,13.66
904535.02,44.12,7.7,280085.42,13.66
904535.02,44.12,7.7,280085.42,13.66
904805.81,44.14,7.72,279844.66,13.65
904436.04,44.14,7.72,280479.22,13.69
904436.04,44.14,7.72,280456.98,13.69
904254.82,44.15,7.73,280639.63,13.7
904254.82,44.15,7.73,280639.63,13.7
903911.89,44.15,7.73,280641.22,13.71
903911.89,44.15,7.73,280641.22,13.71
903542.12,44.16,7.74,280614.77,13.71
903172.35,44.16,7.74,280740.09,13.73
902802.58,44.16,7.75,280627.01,13.73
902802.58,44.16,7.75,280650.63,13.73
902432.8,44.17,7.75,280627.84,13.73
902219.22,44.16,7.75,280376.38,13.72
902303.45,44.18,7.76,280677.31,13.74
901933.68,44.18,7.76,280637.71,13.75
901563.91,44.18,7.77,280753.62,13.76
901220.98,44.19,7.77,280755.21,13.77
900851.21,44.19,7.78,280728.75,13.77
900563.96,44.19,7.77,280548.51,13.76
900382.74,44.19,7.78,280609.56,13.77
900382.74,44.19,7.78,280609.56,13.77
899988.74,44.19,7.77,280282.25,13.76
899618.97,44.19,7.77,280241.69,13.77
899437.75,44.2,7.78,280232.74,13.77
899256.53,44.21,7.79,280209.21,13.77
899256.53,44.21,7.79,280192.7,13.77
898886.76,44.21,7.79,280818.16,13.81
898886.76,44.21,7.79,280836.97,13.81
898516.98,44.21,7.8,280708.58,13.81
898516.98,44.21,7.8,280708.58,13.81
898516.98,44.21,7.8,280708.58,13.81
898174.06,44.22,7.8,280706.36,13.82
898174.06,44.22,7.8,280706.36,13.82
898444.85,44.24,7.82,280724.92,13.82
898075.08,44.24,7.82,280706.85,13.83
897861.5,44.24,7.82,280681.42,13.83
897491.73,44.24,7.82,280900.31,13.85
897121.96,44.24,7.83,280711.27,13.84
897121.96,44.24,7.83,280711.27,13.84
896834.71,44.24,7.82,281673.37,13.89
896491.78,44.24,7.83,281674.95,13.9
896122.01,44.24,7.83,281651.94,13.91
895752.24,44.25,7.83,281700.74,13.92
895752.24,44.25,7.83,281700.74,13.92
895782.83,44.26,7.85,280831.39,13.88
895413.05,44.27,7.85,280805.86,13.88
895505.85,44.28,7.87,281169.68,13.9
895505.85,44.28,7.87,281169.68,13.9
895505.85,44.28,7.87,281169.68,13.9
895505.85,44.28,7.87,281169.68,13.9
895136.08,44.28,7.87,281112.81,13.91
894793.15,44.29,7.87,281108.63,13.91
894498.02,44.28,7.87,281964.96,13.96
894498.02,44.28,7.87,281941.16,13.96
894128.25,44.29,7.87,281920.48,13.96
894128.25,44.29,7.87,281920.48,13.96
894128.25,44.29,7.87,281920.48,13.96
893760.91,44.28,7.86,281670.91,13.95
893760.91,44.28,7.86,281670.91,13.95
893391.13,44.28,7.87,281687.71,13.96
893475.36,44.3,7.88,281666.7,13.96
893105.59,44.3,7.88,281902.14,13.98
893105.59,44.3,7.88,281902.74,13.98
893105.59,44.3,7.88,281902.74,13.98
893105.59,44.3,7.88,281902.74,13.98
893105.59,44.3,7.88,281866.91,13.98
892735.82,44.3,7.89,281813.94,13.99
892366.05,44.31,7.89,282043.09,14.0
892366.05,44.31,7.89,282043.09,14.0
892366.05,44.31,7.89,282044.12,14.0
891996.27,44.31,7.9,281995.19,14.01
891653.35,44.32,7.9,281998.55,14.02
891488.13,44.32,7.91,282433.42,14.04
891087.49,44.33,7.91,282161.48,14.04
890717.72,44.33,7.92,282133.26,14.04
890323.72,44.32,7.91,281814.16,14.03
890323.72,44.32,7.91,281814.16,14.03
889908.51,44.32,7.91,281151.23,14.0
889435.38,44.32,7.91,280730.08,13.99
889065.61,44.32,7.91,280769.16,14.0
888906.69,44.32,7.91,280612.14,13.99
888536.92,44.32,7.91,280595.75,14.0
888167.15,44.33,7.91,280564.07,14.0
888167.15,44.33,7.91,280564.07,14.0
888167.15,44.33,7.91,280564.07,14.0
887797.37,44.33,7.92,280800.08,14.02
887797.37,44.33,7.92,280800.08,14.02
887986.05,44.35,7.93,280709.92,14.02
887986.05,44.35,7.93,280709.92,14.02
887616.27,44.35,7.94,281091.73,14.05
887482.68,44.36,7.95,280760.67,14.03
887050.05,44.36,7.95,280499.36,14.03
887050.05,44.36,7.95,280541.22,14.03
887050.05,44.36,7.95,280541.22,14.03
887050.05,44.36,7.95,280541.22,14.03
886895.68,44.37,7.96,280548.36,14.04
886895.68,44.37,7.96,280548.36,14.04
886895.68,44.37,7.96,280548.36,14.04
886895.68,44.37,7.96,280548.36,14.04
886714.46,44.38,7.97,280531.49,14.04
886714.46,44.38,7.97,280531.49,14.04
886344.68,44.39,7.97,280514.22,14.05
885994.64,44.38,7.97,280177.38,14.03
885624.87,44.38,7.97,280175.1,14.04
885255.09,44.39,7.97,280170.51,14.05
885255.09,44.39,7.97,280195.34,14.05
884885.32,44.39,7.98,280724.17,14.08
884885.32,44.39,7.98,280707.2,14.08
884885.32,44.39,7.98,280707.2,14.08
884885.32,44.39,7.98,280707.2,14.08
884542.39,44.4,7.98,280708.79,14.09
884542.39,44.4,7.98,280708.79,14.09
884361.17,44.4,7.99,280702.39,14.09
884361.17,44.4,7.99,280702.39,14.09
884361.17,44.4,7.99,280716.17,14.09
884445.4,44.42,8.01,281037.93,14.11
884264.18,44.43,8.02,281019.91,14.12
883894.41,44.43,8.02,281039.11,14.13
883894.41,44.43,8.02,281039.11,14.13
883894.41,44.43,8.02,281039.11,14.13
883524.64,44.44,8.02,281009.41,14.13
883343.42,44.44,8.03,281039.68,14.14
883343.42,44.44,8.03,281039.68,14.14
883343.42,44.44,8.03,281039.68,14.14
883343.42,44.44,8.03,281039.68,14.14
883343.42,44.44,8.03,281039.68,14.14
883343.42,44.44,8.03,281039.68,14.14
880412.08,44.48,8.07,280994.2,14.2
880042.31,44.48,8.07,280972.16,14.2
880042.31,44.48,8.07,280972.16,14.2
880042.31,44.48,8.07,280972.16,14.2
879861.09,44.49,8.08,280962.04,14.21
879491.32,44.49,8.08,281506.05,14.24
879148.39,44.5,8.09,281492.34,14.25
878967.17,44.51,8.1,281481.88,14.25
878967.17,44.51,8.1,281503.32,14.25
878967.17,44.51,8.1,281488.01,14.25
879020.1,44.52,8.11,281511.87,14.26
879020.1,44.52,8.11,281533.31,14.26
878575.21,44.52,8.11,280641.82,14.22
878466.46,44.52,8.11,280533.75,14.22
878466.46,44.52,8.11,280533.75,14.22
878466.46,44.52,8.11,280533.75,14.22
878021.57,44.52,8.11,280503.8,14.22
878021.57,44.52,8.11,280506.5,14.22
877840.35,44.53,8.12,280492.47,14.23
877855.71,44.54,8.13,280475.56,14.23
877485.93,44.55,8.14,280933.94,14.26
877446.33,44.56,8.15,281098.82,14.27
877076.56,44.56,8.15,281993.99,14.33
876733.63,44.57,8.16,281995.58,14.33
876363.86,44.57,8.16,281973.53,14.34
875994.08,44.58,8.17,282003.97,14.35
875624.31,44.58,8.17,281979.76,14.36
875254.54,44.58,8.17,282164.91,14.37
875073.32,44.59,8.18,282055.64,14.37
874711.16,44.6,8.19,282265.32,14.39
874335.22,44.6,8.19,282138.51,14.39
874335.22,44.6,8.19,282138.51,14.39
874335.22,44.6,8.19,282130.88,14.39
873992.29,44.61,8.2,282132.47,14.4
874045.22,44.62,8.21,282107.56,14.4
874045.22,44.62,8.21,282107.56,14.4
874045.22,44.62,8.21,282107.56,14.4
874005.62,44.63,8.23,282115.37,14.41
873824.4,44.64,8.23,282102.9,14.41
873824.4,44.64,8.23,282102.9,14.41
873824.4,44.64,8.23,282095.53,14.41
873824.4,44.64,8.23,282095.53,14.41
873454.63,44.65,8.24,282159.74,14.42
873064.97,44.64,8.23,281933.94,14.41
873025.36,44.65,8.24,281863.91,14.42
872844.14,44.66,8.25,283128.68,14.49
872844.14,44.66,8.25,283128.68,14.49
872928.37,44.67,8.27,283582.37,14.51
872928.37,44.67,8.27,283608.87,14.51
872915.61,44.69,8.28,283609.3,14.52
872545.84,44.69,8.29,283585.21,14.53
872545.84,44.69,8.29,283585.21,14.53
872545.84,44.69,8.29,283585.21,14.53
872364.62,44.7,8.29,283634.06,14.53
872183.4,44.71,8.3,283610.88,14.54
872183.4,44.71,8.3,283610.88,14.54
871813.63,44.72,8.31,283596.66,14.55
871632.41,44.72,8.32,283573.47,14.55
871632.41,44.72,8.32,283573.47,14.55
871632.41,44.72,8.32,283573.47,14.55
871262.64,44.73,8.32,284369.19,14.6
870892.86,44.73,8.33,284353.8,14.61
870892.86,44.73,8.33,284353.8,14.61
870508.86,44.72,8.32,284166.02,14.6
870508.86,44.72,8.32,284166.02,14.6
870508.86,44.72,8.32,284166.02,14.6
870588.64,44.74,8.33,284160.38,14.6
870549.03,44.75,8.35,284183.15,14.61
870549.03,44.75,8.35,284183.15,14.61
870549.03,44.75,8.35,284183.15,14.61
870549.03,44.75,8.35,284233.29,14.61
870549.03,44.75,8.35,284233.29,14.61
870549.03,44.75,8.35,284233.29,14.61
870179.26,44.76,8.35,284207.76,14.62
869809.49,44.76,8.35,284190.68,14.62
869439.71,44.77,8.36,284183.43,14.63
869439.71,44.77,8.36,284183.43,14.63
869523.94,44.78,8.37,284798.87,14.67
869231.01,44.77,8.37,284486.52,14.65
869191.4,44.79,8.38,284498.86,14.66
868841.26,44.79,8.38,285475.5,14.72
868841.26,44.79,8.38,285475.5,14.72
868841.26,44.79,8.38,285475.5,14.72
865909.92,44.82,8.42,285430.02,14.78
865909.92,44.82,8.42,285430.02,14.78
865567.0,44.83,8.42,285431.6,14.78
865567.0,44.83,8.42,285431.6,14.78
865271.87,44.82,8.42,285129.97,14.77
864902.09,44.83,8.42,285103.56,14.78
864720.88,44.84,8.43,285148.84,14.78
864351.1,44.84,8.44,285129.98,14.79
864351.1,44.84,8.44,285107.97,14.79
864351.1,44.84,8.44,285100.6,14.79
864351.1,44.84,8.44,285124.37,14.79
863981.33,44.84,8.44,285118.37,14.8
863981.33,44.84,8.44,285178.39,14.8
863611.56,44.85,8.44,285343.95,14.82
863611.56,44.85,8.44,285343.95,14.82
863611.56,44.85,8.44,285343.95,14.82
863611.56,44.85,8.44,285369.27,14.82
863611.56,44.85,8.44,285369.27,14.82
863430.34,44.86,8.45,285225.96,14.82
863430.34,44.86,8.45,285226.28,14.82
863060.56,44.86,8.46,285536.27,14.84
862717.64,44.87,8.46,285536.63,14.85
862801.87,44.88,8.48,285513.23,14.85
862801.87,44.88,8.48,285513.23,14.85
862432.09,44.89,8.48,285553.36,14.86
862062.32,44.89,8.49,285518.17,14.87
861819.0,44.88,8.48,285270.74,14.86
861819.0,44.88,8.48,285270.74,14.86
861819.0,44.88,8.48,285254.08,14.86
861449.23,44.89,8.48,285238.55,14.86
861449.23,44.89,8.48,285238.55,14.86
861079.45,44.89,8.49,285467.62,14.88
861079.45,44.89,8.49,285467.62,14.88
860709.68,44.9,8.49,285486.25,14.89
860323.29,44.89,8.48,285280.06,14.88
860134.46,44.9,8.49,285473.01,14.9
860134.46,44.9,8.49,285447.69,14.9
859980.08,44.91,8.5,285454.83,14.91
859980.08,44.91,8.5,285454.83,14.91
859980.08,44.91,8.5,285455.27,14.91
859610.31,44.91,8.51,285431.69,14.91
859429.09,44.92,8.52,285421.13,14.92
859059.32,44.92,8.52,285459.96,14.93
859059.32,44.92,8.52,285459.96,14.93
858689.55,44.93,8.53,285430.12,14.93
858319.77,44.93,8.53,285410.63,14.94
858319.77,44.93,8.53,285410.63,14.94
858138.55,44.94,8.54,286037.43,14.98
857957.33,44.95,8.55,286135.66,14.99
857957.33,44.95,8.55,286135.66,14.99
857957.33,44.95,8.55,286113.05,14.99
857957.33,44.95,8.55,286141.99,14.99
857614.41,44.96,8.56,286143.58,15.0
857614.41,44.96,8.56,286169.29,15.0
857244.63,44.96,8.56,286147.24,15.01
857034.25,44.96,8.55,285888.64,15.0
856664.47,44.96,8.56,286002.9,15.01
856679.83,44.98,8.57,285893.59,15.01
856640.23,44.99,8.59,286068.83,15.02
856270.45,44.99,8.59,286051.57,15.03
856270.45,44.99,8.59,286051.57,15.03
856089.23,45.0,8.6,285943.15,15.03
855719.46,45.01,8.61,286782.83,15.08
855719.46,45.01,8.61,286782.83,15.08
855376.53,45.01,8.61,286820.15,15.09
855376.53,45.01,8.61,286820.15,15.09
855170.91,45.01,8.61,286600.7,15.08
855170.91,45.01,8.61,286600.7,15.08
854960.52,45.0,8.6,286226.36,15.07
854590.75,45.01,8.6,286205.18,15.07
854590.75,45.01,8.6,286201.45,15.07
854590.75,45.01,8.6,286201.45,15.07
854220.98,45.01,8.61,286193.71,15.08
854220.98,45.01,8.61,286193.71,15.08
854220.98,45.01,8.61,286193.71,15.08
853851.2,45.01,8.61,286222.06,15.09
853851.2,45.01,8.61,286222.06,15.09
853532.37,45.0,8.6,285904.26,15.08
853162.59,45.01,8.61,285847.05,15.08
853162.59,45.01,8.61,285847.05,15.08
853162.59,45.01,8.61,285847.05,15.08
852808.05,45.01,8.61,286004.57,15.1
852808.05,45.01,8.61,286004.57,15.1
852465.12,45.02,8.62,286007.93,15.1
852465.12,45.02,8.62,286007.93,15.1
852095.35,45.02,8.62,285987.21,15.11
851906.52,45.03,8.63,286215.6,15.13
851748.5,45.03,8.63,286066.82,15.12
851748.5,45.03,8.63,286066.82,15.12
851399.3,45.02,8.62,285656.99,15.11
851021.92,45.03,8.63,285429.48,15.1
851021.92,45.03,8.63,285429.48,15.1
850652.14,45.03,8.63,285471.99,15.11
850282.37,45.03,8.63,285419.87,15.12
850366.6,45.05,8.65,285418.63,15.12
849962.6,45.04,8.64,285863.46,15.15
849962.6,45.04,8.64,285863.46,15.15
849962.6,45.04,8.64,285863.46,15.15
849619.67,45.05,8.65,285860.75,15.16
849319.5,45.04,8.64,285728.3,15.15
849319.5,45.04,8.64,285728.3,15.15
849412.3,45.05,8.65,285412.66,15.14
849412.3,45.05,8.65,285412.66,15.14
849412.3,45.05,8.65,285490.82,15.14
849412.3,45.05,8.65,285490.82,15.14
849412.3,45.05,8.65,285490.82,15.14
849087.62,45.05,8.65,286337.11,15.19
848717.84,45.05,8.65,286315.22,15.2
848543.85,45.06,8.66,285898.87,15.18
848543.85,45.06,8.66,285903.09,15.18
848100.41,45.06,8.66,285636.69,15.18
847730.64,45.07,8.67,285637.42,15.18
847360.86,45.07,8.67,285917.54,15.21
847344.1,45.09,8.69,287087.91,15.28
847001.18,45.09,8.69,287089.5,15.28
847001.18,45.09,8.69,287089.5,15.28
846631.4,45.1,8.7,287066.48,15.29
846254.02,45.1,8.7,286329.97,15.26
846254.02,45.1,8.7,286329.97,15.26
846254.02,45.1,8.7,286329.97,15.26
845884.24,45.1,8.71,286451.86,15.27
845884.24,45.1,8.71,286451.86,15.27
845514.47,45.11,8.71,286474.71,15.28
845514.47,45.11,8.71,286474.71,15.28
845514.47,45.11,8.71,286474.71,15.28
845514.47,45.11,8.71,286474.71,15.28
845474.87,45.12,8.72,286442.55,15.29
845312.36,45.13,8.73,285941.57,15.27
845097.2,45.14,8.74,286327.01,15.29
844727.43,45.14,8.75,286674.45,15.32
844727.43,45.14,8.75,286674.45,15.32
844427.26,45.14,8.74,286476.24,15.31
844065.1,45.14,8.74,286087.25,15.3
843687.71,45.14,8.75,286311.86,15.32
843687.71,45.14,8.75,286311.86,15.32
843674.95,45.16,8.76,286312.28,15.33
843674.95,45.16,8.76,286312.28,15.33
843674.95,45.16,8.76,286312.28,15.33
843674.95,45.16,8.76,286312.28,15.33
843305.18,45.16,8.77,286288.19,15.33
843265.58,45.18,8.78,286362.86,15.34
843265.58,45.18,8.78,286362.86,15.34
842895.8,45.18,8.79,286323.82,15.35
842526.03,45.19,8.79,286286.33,15.35
842610.26,45.2,8.81,287477.59,15.42
842265.13,45.19,8.8,287079.24,15.4
841902.97,45.2,8.8,286648.68,15.39
841525.58,45.2,8.81,286730.52,15.4
841131.58,45.19,8.8,286602.59,15.4
841131.58,45.19,8.8,286602.59,15.4
841242.66,45.21,8.81,286606.62,15.4
840872.88,45.21,8.82,286579.54,15.41
840503.11,45.22,8.82,286642.56,15.42
840463.51,45.23,8.84,286607.8,15.42
840282.29,45.24,8.85,286570.77,15.43
840282.29,45.24,8.85,286570.77,15.43
840282.29,45.24,8.85,286570.77,15.43
839912.52,45.25,8.85,287109.43,15.47
839542.74,45.25,8.86,286675.43,15.45
839172.97,45.26,8.86,287500.37,15.5
839172.97,45.26,8.86,287500.37,15.5
839172.97,45.26,8.86,287500.37,15.5
838830.04,45.26,8.87,287485.23,15.51
838460.27,45.27,8.87,287527.03,15.52
838460.27,45.27,8.87,287527.03,15.52
838460.27,45.27,8.87,287527.03,15.52
838460.27,45.27,8.87,287557.66,15.52
838090.5,45.27,8.88,287534.15,15.53
838090.5,45.27,8.88,287534.15,15.53
838090.5,45.27,8.88,287534.15,15.53
837696.49,45.26,8.87,287082.79,15.51
837397.77,45.25,8.86,286821.92,15.5
837397.77,45.25,8.86,286821.92,15.5
837028.0,45.26,8.86,286790.56,15.51
836846.78,45.27,8.87,286987.25,15.52
836931.01,45.28,8.89,286998.82,15.53
836931.01,45.28,8.89,286998.82,15.53
836931.01,45.28,8.89,286998.82,15.53
836931.01,45.28,8.89,286980.61,15.53
836568.85,45.29,8.89,286865.51,15.53
836498.29,45.3,8.9,287712.94,15.58
836498.29,45.3,8.9,287712.94,15.58
836498.29,45.3,8.9,287712.94,15.58
836498.29,45.3,8.9,287712.94,15.58
836498.29,45.3,8.9,287712.94,15.58
836498.29,45.3,8.9,287712.94,15.58
836155.36,45.3,8.91,287708.12,15.59
836155.36,45.3,8.91,287708.12,15.59
836155.36,45.3,8.91,287708.12,15.59
835785.59,45.31,8.91,287688.07,15.59
835415.81,45.31,8.92,287716.9,15.6
835415.81,45.31,8.92,287716.9,15.6
835415.81,45.31,8.92,287736.29,15.61
835415.81,45.31,8.92,287736.29,15.61
834903.54,45.3,8.91,287213.72,15.58
834533.77,45.31,8.91,287203.14,15.59
834533.77,45.31,8.91,287203.14,15.59
834533.77,45.31,8.91,287203.14,15.59
834533.77,45.31,8.91,287203.14,15.59
834533.77,45.31,8.91,287203.14,15.59
834164.0,45.31,8.92,287844.94,15.64
833953.61,45.31,8.91,287721.88,15.63
833583.84,45.31,8.92,287299.13,15.62
833571.08,45.33,8.93,287299.55,15.62
833201.31,45.33,8.94,287275.46,15.63
833027.7,45.34,8.95,287125.5,15.63
832650.31,45.34,8.95,287205.21,15.64
832734.54,45.36,8.97,287422.48,15.66
832734.54,45.36,8.97,287422.48,15.66
832364.77,45.37,8.97,287388.79,15.66
832064.6,45.36,8.96,287099.11,15.65
831694.83,45.36,8.97,286906.73,15.65
831300.83,45.35,8.96,288165.02,15.72
831411.9,45.37,8.98,288168.73,15.73
831042.13,45.37,8.98,288141.98,15.73
830672.36,45.38,8.99,288179.74,15.74
830302.58,45.38,8.99,288146.96,15.75
829932.81,45.39,9.0,288131.38,15.76
829563.04,45.39,9.0,288359.19,15.78
829563.04,45.39,9.0,288359.19,15.78
829563.04,45.39,9.0,288359.19,15.78
829563.04,45.39,9.0,288359.19,15.78
829563.04,45.39,9.0,288359.54,15.78
829193.26,45.4,9.01,288350.64,15.79
828806.88,45.39,9.0,288173.25,15.78
828806.88,45.39,9.0,288173.25,15.78
828429.49,45.39,9.0,288179.89,15.79
828263.5,45.4,9.01,287668.75,15.77
828374.57,45.42,9.03,287672.78,15.77
828004.8,45.43,9.03,287645.7,15.78
828004.8,45.43,9.03,287623.7,15.78
827708.2,45.42,9.03,287300.74,15.76
827404.46,45.41,9.02,287009.14,15.75
827034.69,45.41,9.02,287068.42,15.76
826869.47,45.42,9.03,286455.2,15.74
826499.7,45.43,9.04,286496.65,15.75
826289.32,45.42,9.03,286370.19,15.74
826289.32,45.42,9.03,286370.19,15.74
825895.31,45.41,9.02,286260.64,15.74
825497.88,45.42,9.03,286886.34,15.78
825128.1,45.42,9.03,287346.1,15.82
824969.55,45.42,9.03,287194.75,15.81
824969.55,45.42,9.03,287194.75,15.81
824599.78,45.42,9.03,286871.54,15.8
824230.0,45.43,9.04,286764.6,15.8
824230.0,45.43,9.04,286764.6,15.8
823860.23,45.43,9.04,286781.37,15.81
823517.3,45.44,9.05,286779.5,15.82
823517.3,45.44,9.05,286779.5,15.82
823705.98,45.45,9.07,286834.99,15.83
823355.93,45.45,9.06,286798.95,15.83
823355.93,45.45,9.06,286798.95,15.83
823355.93,45.45,9.06,286798.95,15.83
823355.93,45.45,9.06,286798.95,15.83
823355.93,45.45,9.06,286798.95,15.83
823355.93,45.45,9.06,286822.73,15.83
823145.09,45.44,9.05,286610.09,15.82
822775.31,45.45,9.06,286578.64,15.83
822405.54,45.45,9.06,286718.73,15.85
822062.61,45.46,9.07,286710.8,15.85
821692.84,45.46,9.07,286756.06,15.87
821881.52,45.48,9.09,286714.6,15.87
821413.07,45.47,9.08,286751.52,15.87
821497.3,45.49,9.1,286718.71,15.88
821497.3,45.49,9.1,286718.71,15.88
821497.3,45.49,9.1,286718.71,15.88
821103.3,45.48,9.09,286687.17,15.88
820733.52,45.48,9.09,287386.68,15.93
820922.2,45.5,9.11,286936.56,15.9
820922.2,45.5,9.11,286936.56,15.9
820575.27,45.5,9.12,288010.38,15.97
820232.34,45.51,9.12,288006.95,15.98
819854.95,45.52,9.13,287314.56,15.95
819854.95,45.52,9.13,287314.56,15.95
819567.38,45.51,9.12,287244.97,15.95
819639.02,45.53,9.14,287548.48,15.97
819639.02,45.53,9.14,287548.48,15.97
819423.86,45.54,9.15,287483.52,15.98
819384.25,45.55,9.16,287462.78,15.98
819014.48,45.56,9.17,287460.32,15.99
818817.77,45.55,9.16,287291.62,15.98
818817.77,45.55,9.16,287274.96,15.98
818817.77,45.55,9.16,287342.52,15.98
818817.77,45.55,9.16,287342.52,15.98
818448.0,45.56,9.17,287358.87,15.99
818448.0,45.56,9.17,287358.87,15.99
818448.0,45.56,9.17,287378.27,16.0
818078.23,45.56,9.17,287354.49,16.0
818078.23,45.56,9.17,287354.49,16.0
816625.98,45.58,9.19,287323.74,16.04
816256.21,45.59,9.2,287599.16,16.06
816256.21,45.59,9.2,287599.16,16.06
816256.21,45.59,9.2,287599.16,16.06
815886.44,45.59,9.2,287532.97,16.07
815516.66,45.6,9.21,287604.19,16.08
815516.66,45.6,9.21,287604.19,16.08
815146.89,45.6,9.21,287695.9,16.09
814777.12,45.61,9.22,287677.44,16.1
814777.12,45.61,9.22,287677.44,16.1
814777.12,45.61,9.22,287677.44,16.1
814407.34,45.61,9.22,287592.81,16.11
814407.34,45.61,9.22,287592.81,16.11
814238.77,45.62,9.24,288310.76,16.15
814238.77,45.62,9.24,288378.26,16.16
814238.77,45.62,9.24,288378.26,16.16
813796.93,45.62,9.24,288016.58,16.15
813615.71,45.63,9.25,288198.47,16.16
813615.71,45.63,9.25,288198.47,16.16
813272.78,45.64,9.25,288198.82,16.17
813091.56,45.65,9.26,288179.85,16.18
812791.39,45.64,9.26,287917.99,16.17
812791.39,45.64,9.26,287917.99,16.17
812791.39,45.64,9.26,287917.99,16.17
812610.17,45.65,9.27,287909.61,16.17
812694.4,45.67,9.28,287939.21,16.18
812324.63,45.67,9.29,287915.51,16.19
812339.99,45.69,9.31,288203.14,16.21
811945.98,45.68,9.29,287910.12,16.2
811945.98,45.68,9.29,287910.12,16.2
811576.21,45.68,9.3,287897.33,16.21
811660.44,45.7,9.32,289114.5,16.28
811317.51,45.71,9.32,289110.97,16.29
810947.74,45.71,9.33,289141.81,16.3
810793.53,45.71,9.32,288989.95,16.29
810793.53,45.71,9.32,288989.95,16.29
810612.31,45.72,9.33,288965.47,16.3
810612.31,45.72,9.33,288965.47,16.3
810612.31,45.72,9.33,288965.47,16.3
810612.31,45.72,9.33,288965.47,16.3
810218.31,45.71,9.32,288519.49,16.28
810218.31,45.71,9.32,288519.49,16.28
810037.09,45.72,9.34,288498.68,16.28
809814.14,45.71,9.33,288275.69,16.27
809814.14,45.71,9.33,288275.69,16.27
809444.36,45.72,9.33,288313.04,16.28
809149.24,45.71,9.33,288120.51,16.28
808968.02,45.72,9.34,288090.61,16.28
808968.02,45.72,9.34,288090.61,16.28
808786.8,45.73,9.35,288073.98,16.29
808786.8,45.73,9.35,288073.98,16.29
808786.8,45.73,9.35,288092.45,16.29
808786.8,45.73,9.35,288092.45,16.29
809049.38,45.75,9.37,289389.81,16.36
809049.38,45.75,9.37,289389.81,16.36
808706.45,45.76,9.37,289393.17,16.37
808706.45,45.76,9.37,289393.17,16.37
808706.45,45.76,9.37,289364.79,16.37
808706.45,45.76,9.37,289364.79,16.37
808336.68,45.76,9.38,289340.98,16.38
808336.68,45.76,9.38,289367.46,16.38
807966.91,45.77,9.38,289481.72,16.4
807597.14,45.77,9.39,289404.35,16.4
807597.14,45.77,9.39,289404.35,16.4
807597.14,45.77,9.39,289404.35,16.4
807143.41,45.76,9.38,288887.44,16.38
807143.41,45.76,9.38,288887.44,16.38
806773.63,45.77,9.38,288835.6,16.39
806773.63,45.77,9.38,288835.6,16.39
806419.09,45.77,9.39,289445.91,16.43
806599.13,45.79,9.41,289565.24,16.44
806428.13,45.8,9.42,289502.74,16.44
806428.13,45.8,9.42,289502.74,16.44
806085.2,45.81,9.42,289500.03,16.45
806085.2,45.81,9.42,289500.03,16.45
805511.39,45.79,9.41,289012.82,16.43
805511.39,45.79,9.41,289012.82,16.43
805330.17,45.81,9.42,288991.59,16.44
804960.4,45.81,9.43,289039.62,16.45
804779.18,45.82,9.44,289007.65,16.46
804409.4,45.83,9.45,288982.7,16.46
804039.63,45.83,9.45,289362.93,16.49
