ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
840,3228,2889600,6212,2889600
840,3228,2890070,6212,2890070
840,3228,2890070,6212,2890070
840,3228,2891070,6212,2891070
840,3228,2892070,6212,2892070
840,3228,2892720,6212,2892720
840,3228,2893190,6212,2893190
840,3228,2893190,6212,2893190
841,3236,2894190,6212,2894190
841,3236,2894410,6212,2894410
841,3236,2895410,6212,2895410
841,3236,2896220,6212,2896220
841,3236,2896220,6212,2896220
841,3236,2897220,6212,2897220
841,3236,2898220,6212,2898220
841,3236,2899030,6212,2899030
841,3236,2900030,6212,2900030
841,3236,2901030,6212,2901030
841,3236,2901680,6212,2901680
841,3236,2902490,6212,2902490
841,3236,2903490,6212,2903490
841,3236,2904490,6212,2904490
841,3236,2905490,6212,2905490
841,3236,2905490,6212,2905490
842,3244,2906490,6212,2906490
842,3244,2907490,6212,2907490
842,3244,2907490,6212,2907490
842,3244,2908490,6212,2908490
842,3244,2909490,6212,2909490
842,3244,2910490,6212,2910490
842,3244,2911490,6212,2911490
842,3244,2912490,6212,2912490
842,3244,2912960,6212,2912960
842,3244,2913960,6212,2913960
843,3252,2914770,6212,2914770
843,3252,2915240,6212,2915240
843,3252,2915240,6212,2915240
843,3252,2916240,6212,2916240
844,3260,2917240,6212,2917240
844,3260,2917710,6212,2917710
844,3260,2918360,6212,2918360
844,3260,2918360,6212,2918360
844,3260,2918360,6212,2918360
845,3268,2922360,6212,2922360
845,3268,2923360,6212,2923360
845,3268,2923680,6212,2923680
845,3268,2924680,6212,2924680
845,3268,2925680,6212,2925680
846,3276,2933680,6212,2933680
846,3276,2934490,6212,2934490
846,3276,2935300,6212,2935300
846,3276,2936300,6212,2936300
846,3276,2937300,6212,2937300
846,3276,2938300,6212,2938300
846,3276,2939300,6212,2939300
846,3276,2939300,6212,2939300
847,3284,2940300,6212,2940300
847,3284,2941110,6212,2941110
847,3284,2943110,6212,2943110
847,3284,2944110,6212,2944110
847,3284,2945110,6212,2945110
847,3284,2945430,6212,2945430
847,3284,2946430,6212,2946430
847,3284,2947240,6212,2947240
848,3292,2949240,6212,2949240
849,3300,2957240,6212,2957240
849,3300,2958050,6212,2958050
849,3300,2959050,6212,2959050
849,3300,2960050,6212,2960050
849,3300,2961050,6212,2961050
849,3300,2961050,6212,2961050
849,3300,2961050,6212,2961050
849,3300,2961280,6212,2961280
849,3300,2962280,6212,2962280
850,3308,2963280,6212,2963280
851,3316,2964090,6212,2964090
851,3316,2964740,6212,2964740
851,3316,2965060,6212,2965060
851,3316,2965530,6212,2965530
851,3316,2966530,6212,2966530
851,3316,2967530,6212,2967530
851,3316,2968340,6212,2968340
851,3316,2969150,6212,2969150
851,3316,2969960,6212,2969960
851,3316,2970960,6212,2970960
851,3316,2971280,6212,2971280
851,3316,2972090,6212,2972090
851,3316,2973090,6212,2973090
851,3316,2974090,6212,2974090
851,3316,2974900,6212,2974900
851,3316,2975900,6212,2975900
852,3324,2976900,6212,2976900
852,3324,2977370,6212,2977370
853,3332,2978180,6212,2978180
853,3332,2978990,6212,2978990
853,3332,2979800,6212,2979800
853,3332,2980800,6212,2980800
853,3332,2981270,6212,2981270
853,3332,2982270,6212,2982270
853,3332,2983270,6212,2983270
853,3332,2983490,6212,2983490
853,3332,2983490,6212,2983490
853,3332,2983650,6212,2983650
853,3332,2984240,6212,2984240
853,3332,2985240,6212,2985240
853,3332,2986240,6212,2986240
853,3332,2987050,6212,2987050
853,3332,2987050,6212,2987050
853,3332,2987270,6212,2987270
853,3332,2988270,6212,2988270
853,3332,2989080,6212,2989080
854,3340,2990080,6212,2990080
854,3340,2991080,6212,2991080
854,3340,2991730,6212,2991730
854,3340,2992730,6212,2992730
854,3340,2993200,6212,2993200
854,3340,2993670,6212,2993670
855,3348,2994140,6212,2994140
855,3348,2995140,6212,2995140
855,3348,2995610,6212,2995610
855,3348,2996610,6212,2996610
855,3348,2997610,6212,2997610
855,3348,2997930,6212,2997930
855,3348,2998930,6212,2998930
856,3356,2999930,6212,2999930
856,3356,2999930,6212,2999930
856,3356,3000930,6212,3000930
856,3356,3001930,6212,3001930
856,3356,3001930,6212,3001930
856,3356,3002740,6212,3002740
856,3356,3003740,6212,3003740
856,3356,3004740,6212,3004740
856,3356,3005740,6212,3005740
856,3356,3006060,6212,3006060
856,3356,3006870,6212,3006870
856,3356,3007870,6212,3007870
856,3356,3008870,6212,3008870
856,3356,3009680,6212,3009680
857,3364,3010680,6212,3010680
857,3364,3011150,6212,3011150
857,3364,3011620,6212,3011620
857,3364,3012620,6212,3012620
857,3364,3013620,6212,3013620
857,3364,3014620,6212,3014620
857,3364,3015620,6212,3015620
857,3364,3016090,6212,3016090
857,3364,3016680,6212,3016680
857,3364,3017270,6212,3017270
857,3364,3018270,6212,3018270
857,3364,3018740,6212,3018740
858,3372,3019330,6212,3019330
858,3372,3020330,6212,3020330
858,3372,3021330,6212,3021330
858,3372,3021650,6212,3021650
859,3380,3022650,6212,3022650
859,3380,3023650,6212,3023650
859,3380,3024650,6212,3024650
859,3380,3025650,6212,3025650
859,3380,3026650,6212,3026650
859,3380,3027650,6212,3027650
859,3380,3028460,6212,3028460
859,3380,3029460,6212,3029460
859,3380,3029460,6212,3029460
859,3380,3030460,6212,3030460
859,3380,3031460,6212,3031460
860,3388,3032460,6212,3032460
860,3388,3032460,6212,3032460
860,3388,3033460,6212,3033460
860,3388,3034460,6212,3034460
860,3388,3035110,6212,3035110
860,3388,3035110,6212,3035110
860,3388,3035920,6212,3035920
860,3388,3036380,6212,3036380
860,3388,3037380,6212,3037380
860,3388,3038190,6212,3038190
860,3388,3039190,6212,3039190
860,3388,3040190,6212,3040190
860,3388,3040740,6212,3040740
860,3388,3040850,6212,3040850
860,3388,3041850,6212,3041850
860,3388,3042850,6212,3042850
860,3388,3043850,6212,3043850
860,3388,3044660,6212,3044660
860,3388,3045660,6212,3045660
861,3396,3046310,6212,3046310
862,3404,3047310,6212,3047310
862,3404,3048310,6212,3048310
862,3404,3048310,6212,3048310
862,3404,3049310,6212,3049310
862,3404,3050310,6212,3050310
862,3404,3051310,6212,3051310
862,3404,3052310,6212,3052310
862,3404,3053310,6212,3053310
862,3404,3054310,6212,3054310
863,3412,3055310,6212,3055310
863,3412,3055630,6212,3055630
863,3412,3056440,6212,3056440
863,3412,3057250,6212,3057250
863,3412,3057570,6212,3057570
864,3420,3065570,6212,3065570
864,3420,3066030,6212,3066030
864,3420,3067030,6212,3067030
864,3420,3067840,6212,3067840
864,3420,3067840,6212,3067840
864,3420,3068650,6212,3068650
864,3420,3068970,6212,3068970
864,3420,3069290,6212,3069290
864,3420,3070290,6212,3070290
864,3420,3070760,6212,3070760
864,3420,3070760,6212,3070760
864,3420,3071570,6212,3071570
864,3420,3072160,6212,3072160
864,3420,3073160,6212,3073160
864,3420,3074160,6212,3074160
864,3420,3075160,6212,3075160
864,3420,3076160,6212,3076160
864,3420,3077160,6212,3077160
864,3420,3079160,6212,3079160
865,3428,3080160,6212,3080160
865,3428,3080160,6212,3080160
865,3428,3080160,6212,3080160
865,3428,3080480,6212,3080480
865,3428,3080480,6212,3080480
866,3436,3081030,6212,3081030
866,3436,3081030,6212,3081030
866,3436,3081840,6212,3081840
866,3436,3082070,6212,3082070
866,3436,3083070,6212,3083070
866,3436,3083540,6212,3083540
866,3436,3083760,6212,3083760
866,3436,3084110,6212,3084110
866,3436,3084580,6212,3084580
866,3436,3085580,6212,3085580
866,3436,3086390,6212,3086390
866,3436,3086940,6212,3086940
867,3444,3094940,6212,3094940
867,3444,3095750,6212,3095750
867,3444,3096560,6212,3096560
867,3444,3097560,6212,3097560
867,3444,3097880,6212,3097880
867,3444,3097880,6212,3097880
867,3444,3098880,6212,3098880
867,3444,3099880,6212,3099880
868,3452,3100880,6212,3100880
869,3460,3104880,6212,3104880
869,3460,3105880,6212,3105880
869,3460,3106880,6212,3106880
869,3460,3107880,6212,3107880
869,3460,3108880,6212,3108880
869,3460,3109880,6212,3109880
869,3460,3110690,6212,3110690
869,3460,3110690,6212,3110690
869,3460,3111690,6212,3111690
869,3460,3112690,6212,3112690
869,3460,3113150,6212,3113150
869,3460,3114150,6212,3114150
870,3468,3114620,6212,3114620
871,3476,3115620,6212,3115620
871,3476,3115940,6212,3115940
871,3476,3116940,6212,3116940
871,3476,3117260,6212,3117260
871,3476,3118260,6212,3118260
871,3476,3119070,6212,3119070
871,3476,3119070,6212,3119070
871,3476,3119390,6212,3119390
871,3476,3120390,6212,3120390
871,3476,3121390,6212,3121390
871,3476,3122200,6212,3122200
871,3476,3122200,6212,3122200
871,3476,3123200,6212,3123200
871,3476,3123670,6212,3123670
871,3476,3123670,6212,3123670
871,3476,3124670,6212,3124670
871,3476,3124990,6212,3124990
871,3476,3124990,6212,3124990
871,3476,3125990,6212,3125990
872,3484,3126990,6212,3126990
872,3484,3127990,6212,3127990
872,3484,3128640,6212,3128640
872,3484,3130640,6212,3130640
872,3484,3130640,6212,3130640
872,3484,3131290,6212,3131290
872,3484,3132290,6212,3132290
872,3484,3133100,6212,3133100
872,3484,3133570,6212,3133570
872,3484,3134570,6212,3134570
872,3484,3135220,6212,3135220
872,3484,3135690,6212,3135690
873,3492,3136500,6212,3136500
873,3492,3137500,6212,3137500
873,3492,3137960,6212,3137960
874,3500,3139960,6212,3139960
874,3500,3140770,6212,3140770
874,3500,3141770,6212,3141770
874,3500,3145770,6212,3145770
874,3500,3146770,6212,3146770
875,3508,3147770,6212,3147770
875,3508,3148770,6212,3148770
875,3508,3148770,6212,3148770
875,3508,3148770,6212,3148770
875,3508,3149770,6212,3149770
875,3508,3150770,6212,3150770
875,3508,3150770,6212,3150770
875,3508,3151770,6212,3151770
875,3508,3152770,6212,3152770
875,3508,3153770,6212,3153770
875,3508,3154580,6212,3154580
875,3508,3155580,6212,3155580
876,3516,3163580,6212,3163580
876,3516,3164040,6212,3164040
876,3516,3165040,6212,3165040
876,3516,3165510,6212,3165510
877,3524,3166510,6212,3166510
877,3524,3166510,6212,3166510
877,3524,3166740,6212,3166740
877,3524,3167550,6212,3167550
877,3524,3167550,6212,3167550
877,3524,3167550,6212,3167550
877,3524,3167550,6212,3167550
877,3524,3167550,6212,3167550
877,3524,3168360,6212,3168360
877,3524,3169170,6212,3169170
877,3524,3170170,6212,3170170
877,3524,3170170,6212,3170170
877,3524,3171170,6212,3171170
877,3524,3172170,6212,3172170
877,3524,3173170,6212,3173170
877,3524,3174170,6212,3174170
877,3524,3175170,6212,3175170
877,3524,3176170,6212,3176170
877,3524,3176540,6212,3176540
877,3524,3176540,6212,3176540
877,3524,3176770,6212,3176770
878,3532,3177580,6212,3177580
879,3540,3178580,6212,3178580
879,3540,3179050,6212,3179050
879,3540,3179510,6212,3179510
879,3540,3179510,6212,3179510
880,3548,3187510,6212,3187510
880,3548,3187830,6212,3187830
880,3548,3187830,6212,3187830
880,3548,3188830,6212,3188830
880,3548,3189830,6212,3189830
880,3548,3190300,6212,3190300
880,3548,3191300,6212,3191300
880,3548,3192300,6212,3192300
880,3548,3193300,6212,3193300
880,3548,3193770,6212,3193770
880,3548,3194770,6212,3194770
880,3548,3195090,6212,3195090
880,3548,3195320,6212,3195320
880,3548,3196130,6212,3196130
880,3548,3196940,6212,3196940
880,3548,3197750,6212,3197750
880,3548,3198220,6212,3198220
881,3556,3206220,6212,3206220
881,3556,3206690,6212,3206690
881,3556,3207010,6212,3207010
881,3556,3207010,6212,3207010
882,3564,3207660,6212,3207660
882,3564,3207660,6212,3207660
882,3564,3207770,6212,3207770
882,3564,3208320,6212,3208320
883,3572,3209320,6212,3209320
883,3572,3209320,6212,3209320
883,3572,3210320,6212,3210320
883,3572,3211320,6212,3211320
883,3572,3211790,6212,3211790
883,3572,3211790,6212,3211790
883,3572,3212790,6212,3212790
883,3572,3212790,6212,3212790
883,3572,3213020,6212,3213020
883,3572,3214020,6212,3214020
883,3572,3215020,6212,3215020
883,3572,3215020,6212,3215020
883,3572,3215020,6212,3215020
883,3572,3215130,6212,3215130
883,3572,3216130,6212,3216130
883,3572,3217130,6212,3217130
884,3580,3218130,6212,3218130
884,3580,3219130,6212,3219130
884,3580,3219940,6212,3219940
884,3580,3220750,6212,3220750
884,3580,3221220,6212,3221220
884,3580,3222030,6212,3222030
884,3580,3222500,6212,3222500
884,3580,3222500,6212,3222500
884,3580,3223500,6212,3223500
884,3580,3224500,6212,3224500
884,3580,3225310,6212,3225310
885,3588,3226120,6212,3226120
885,3588,3226350,6212,3226350
885,3588,3227350,6212,3227350
885,3588,3228160,6212,3228160
885,3588,3228160,6212,3228160
885,3588,3228160,6212,3228160
885,3588,3229160,6212,3229160
885,3588,3229160,6212,3229160
885,3588,3230160,6212,3230160
885,3588,3230970,6212,3230970
886,3596,3231970,6212,3231970
886,3596,3232440,6212,3232440
886,3596,3232900,6212,3232900
886,3596,3233900,6212,3233900
886,3596,3233900,6212,3233900
886,3596,3234490,6212,3234490
886,3596,3234490,6212,3234490
886,3596,3234490,6212,3234490
886,3596,3234960,6212,3234960
886,3596,3234960,6212,3234960
886,3596,3235960,6212,3235960
886,3596,3236430,6212,3236430
886,3596,3237430,6212,3237430
886,3596,3238430,6212,3238430
886,3596,3239240,6212,3239240
886,3596,3240240,6212,3240240
886,3596,3241050,6212,3241050
886,3596,3242050,6212,3242050
886,3596,3242050,6212,3242050
886,3596,3243050,6212,3243050
886,3596,3244050,6212,3244050
886,3596,3245050,6212,3245050
886,3596,3245370,6212,3245370
887,3604,3246370,6212,3246370
888,3612,3247180,6212,3247180
888,3612,3249180,6212,3249180
888,3612,3250180,6212,3250180
888,3612,3250650,6212,3250650
888,3612,3251650,6212,3251650
888,3612,3252120,6212,3252120
888,3612,3252930,6212,3252930
888,3612,3253400,6212,3253400
888,3612,3254400,6212,3254400
889,3620,3262400,6212,3262400
889,3620,3263210,6212,3263210
889,3620,3264210,6212,3264210
889,3620,3265210,6212,3265210
889,3620,3266210,6212,3266210
889,3620,3267210,6212,3267210
890,3628,3268210,6212,3268210
890,3628,3268800,6212,3268800
890,3628,3269260,6212,3269260
890,3628,3269260,6212,3269260
890,3628,3270260,6212,3270260
890,3628,3270260,6212,3270260
890,3628,3271260,6212,3271260
890,3628,3272260,6212,3272260
890,3628,3273260,6212,3273260
890,3628,3274260,6212,3274260
890,3628,3275260,6212,3275260
890,3628,3276070,6212,3276070
890,3628,3276540,6212,3276540
891,3636,3284540,6212,3284540
891,3636,3285540,6212,3285540
891,3636,3286000,6212,3286000
892,3644,3286810,6212,3286810
893,3652,3294810,6212,3294810
893,3652,3298810,6212,3298810
893,3652,3298810,6212,3298810
894,3660,3299810,6212,3299810
894,3660,3299810,6212,3299810
894,3660,3300810,6212,3300810
894,3660,3301810,6212,3301810
894,3660,3302810,6212,3302810
894,3660,3303620,6212,3303620
894,3660,3304620,6212,3304620
894,3660,3305620,6212,3305620
894,3660,3306620,6212,3306620
894,3660,3307270,6212,3307270
894,3660,3308270,6212,3308270
894,3660,3309080,6212,3309080
894,3660,3309080,6212,3309080
894,3660,3309540,6212,3309540
895,3668,3310540,6212,3310540
895,3668,3311190,6212,3311190
895,3668,3311190,6212,3311190
895,3668,3311740,6212,3311740
895,3668,3312330,6212,3312330
895,3668,3313330,6212,3313330
895,3668,3313560,6212,3313560
895,3668,3314560,6212,3314560
895,3668,3314930,6212,3314930
895,3668,3315930,6212,3315930
895,3668,3315930,6212,3315930
895,3668,3316740,6212,3316740
895,3668,3317740,6212,3317740
895,3668,3317740,6212,3317740
895,3668,3318740,6212,3318740
895,3668,3319740,6212,3319740
895,3668,3320740,6212,3320740
896,3676,3321740,6212,3321740
896,3676,3322740,6212,3322740
897,3684,3323210,6212,3323210
897,3684,3324210,6212,3324210
897,3684,3325210,6212,3325210
897,3684,3326210,6212,3326210
897,3684,3326680,6212,3326680
897,3684,3326680,6212,3326680
897,3684,3327680,6212,3327680
897,3684,3328140,6212,3328140
897,3684,3328360,6212,3328360
897,3684,3329360,6212,3329360
897,3684,3330360,6212,3330360
898,3692,3331360,6212,3331360
898,3692,3332360,6212,3332360
898,3692,3332820,6212,3332820
898,3692,3333820,6212,3333820
898,3692,3334140,6212,3334140
898,3692,3335140,6212,3335140
898,3692,3336140,6212,3336140
898,3692,3336950,6212,3336950
898,3692,3337950,6212,3337950
899,3700,3345950,6212,3345950
899,3700,3345950,6212,3345950
899,3700,3346420,6212,3346420
899,3700,3346420,6212,3346420
899,3700,3347420,6212,3347420
899,3700,3348230,6212,3348230
899,3700,3348700,6212,3348700
899,3700,3349250,6212,3349250
899,3700,3350250,6212,3350250
900,3708,3351250,6212,3351250
900,3708,3351480,6212,3351480
900,3708,3352290,6212,3352290
900,3708,3353290,6212,3353290
900,3708,3354100,6212,3354100
900,3708,3354100,6212,3354100
900,3708,3354100,6212,3354100
901,3716,3354750,6212,3354750
901,3716,3354750,6212,3354750
901,3716,3355560,6212,3355560
901,3716,3356560,6212,3356560
901,3716,3356880,6212,3356880
901,3716,3357880,6212,3357880
902,3724,3365880,6212,3365880
902,3724,3366880,6212,3366880
902,3724,3367350,6212,3367350
902,3724,3367350,6212,3367350
902,3724,3368160,6212,3368160
902,3724,3368620,6212,3368620
902,3724,3369620,6212,3369620
903,3732,3377620,6212,3377620
903,3732,3378620,6212,3378620
903,3732,3378850,6212,3378850
903,3732,3379320,6212,3379320
903,3732,3380320,6212,3380320
903,3732,3380790,6212,3380790
903,3732,3381110,6212,3381110
903,3732,3381920,6212,3381920
903,3732,3382730,6212,3382730
903,3732,3383540,6212,3383540
904,3740,3384000,6212,3384000
904,3740,3384230,6212,3384230
904,3740,3384820,6212,3384820
904,3740,3385630,6212,3385630
905,3748,3386630,6212,3386630
905,3748,3387630,6212,3387630
905,3748,3387630,6212,3387630
905,3748,3388630,6212,3388630
905,3748,3388850,6212,3388850
905,3748,3389500,6212,3389500
905,3748,3389500,6212,3389500
905,3748,3390310,6212,3390310
905,3748,3391310,6212,3391310
905,3748,3392310,6212,3392310
905,3748,3392960,6212,3392960
905,3748,3393960,6212,3393960
905,3748,3394960,6212,3394960
905,3748,3395430,6212,3395430
905,3748,3395430,6212,3395430
906,3756,3396430,6212,3396430
906,3756,3397430,6212,3397430
906,3756,3398430,6212,3398430
906,3756,3399430,6212,3399430
906,3756,3399430,6212,3399430
906,3756,3400240,6212,3400240
906,3756,3401240,6212,3401240
906,3756,3402240,6212,3402240
906,3756,3403240,6212,3403240
906,3756,3404240,6212,3404240
906,3756,3405240,6212,3405240
906,3756,3405710,6212,3405710
907,3764,3406520,6212,3406520
908,3772,3407520,6212,3407520
908,3772,3408520,6212,3408520
908,3772,3409520,6212,3409520
908,3772,3409520,6212,3409520
908,3772,3410520,6212,3410520
908,3772,3411520,6212,3411520
908,3772,3412330,6212,3412330
908,3772,3413330,6212,3413330
908,3772,3413330,6212,3413330
908,3772,3414140,6212,3414140
908,3772,3415140,6212,3415140
908,3772,3416140,6212,3416140
908,3772,3416950,6212,3416950
909,3780,3420950,6212,3420950
910,3788,3421950,6212,3421950
910,3788,3422500,6212,3422500
910,3788,3423310,6212,3423310
910,3788,3423900,6212,3423900
910,3788,3424370,6212,3424370
910,3788,3424840,6212,3424840
910,3788,3425840,6212,3425840
910,3788,3426840,6212,3426840
910,3788,3428840,6212,3428840
911,3796,3429650,6212,3429650
911,3796,3430650,6212,3430650
911,3796,3431650,6212,3431650
911,3796,3432460,6212,3432460
911,3796,3433460,6212,3433460
911,3796,3433460,6212,3433460
911,3796,3434460,6212,3434460
911,3796,3435460,6212,3435460
912,3804,3436460,6212,3436460
912,3804,3437460,6212,3437460
912,3804,3438460,6212,3438460
912,3804,3438460,6212,3438460
912,3804,3438460,6212,3438460
912,3804,3439460,6212,3439460
912,3804,3441460,6212,3441460
912,3804,3442460,6212,3442460
912,3804,3443460,6212,3443460
912,3804,3444270,6212,3444270
912,3804,3444270,6212,3444270
912,3804,3448270,6212,3448270
912,3804,3449270,6212,3449270
913,3812,3450270,6212,3450270
913,3812,3450270,6212,3450270
913,3812,3450740,6212,3450740
913,3812,3450740,6212,3450740
913,3812,3451210,6212,3451210
913,3812,3451860,6212,3451860
913,3812,3452860,6212,3452860
914,3820,3460860,6212,3460860
914,3820,3461860,6212,3461860
914,3820,3462860,6212,3462860
914,3820,3463330,6212,3463330
914,3820,3463650,6212,3463650
914,3820,3463970,6212,3463970
914,3820,3464970,6212,3464970
914,3820,3465440,6212,3465440
914,3820,3466440,6212,3466440
914,3820,3467440,6212,3467440
914,3820,3467660,6212,3467660
914,3820,3467660,6212,3467660
914,3820,3468660,6212,3468660
914,3820,3469660,6212,3469660
914,3820,3469660,6212,3469660
915,3828,3470660,6212,3470660
915,3828,3471130,6212,3471130
915,3828,3471600,6212,3471600
915,3828,3472070,6212,3472070
