ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
727,2324,1907750,6212,1907750
727,2324,1907970,6212,1907970
727,2324,1908780,6212,1908780
728,2332,1909780,6212,1909780
728,2332,1909780,6212,1909780
728,2332,1910010,6212,1910010
728,2332,1910820,6212,1910820
728,2332,1911290,6212,1911290
728,2332,1912290,6212,1912290
728,2332,1913290,6212,1913290
728,2332,1913290,6212,1913290
728,2332,1914290,6212,1914290
728,2332,1914940,6212,1914940
728,2332,1915940,6212,1915940
729,2340,1916490,6212,1916490
729,2340,1916650,6212,1916650
729,2340,1917460,6212,1917460
729,2340,1917920,6212,1917920
729,2340,1918390,6212,1918390
729,2340,1919390,6212,1919390
729,2340,1919390,6212,1919390
729,2340,1919390,6212,1919390
729,2340,1920390,6212,1920390
729,2340,1920390,6212,1920390
729,2340,1920860,6212,1920860
729,2340,1921860,6212,1921860
729,2340,1922860,6212,1922860
730,2348,1923860,6212,1923860
730,2348,1923860,6212,1923860
730,2348,1924860,6212,1924860
730,2348,1925860,6212,1925860
730,2348,1926410,6212,1926410
730,2348,1926410,6212,1926410
730,2348,1926410,6212,1926410
730,2348,1927410,6212,1927410
730,2348,1928410,6212,1928410
730,2348,1929410,6212,1929410
730,2348,1929730,6212,1929730
730,2348,1930540,6212,1930540
730,2348,1930540,6212,1930540
731,2356,1931540,6212,1931540
731,2356,1932540,6212,1932540
731,2356,1933190,6212,1933190
731,2356,1933190,6212,1933190
731,2356,1933840,6212,1933840
731,2356,1934160,6212,1934160
731,2356,1935160,6212,1935160
731,2356,1936160,6212,1936160
732,2364,1937160,6212,1937160
732,2364,1938160,6212,1938160
732,2364,1939160,6212,1939160
732,2364,1940160,6212,1940160
732,2364,1940480,6212,1940480
732,2364,1940480,6212,1940480
732,2364,1940480,6212,1940480
732,2364,1941480,6212,1941480
732,2364,1941940,6212,1941940
732,2364,1942940,6212,1942940
732,2364,1943170,6212,1943170
732,2364,1944170,6212,1944170
733,2372,1945170,6212,1945170
733,2372,1945640,6212,1945640
733,2372,1946640,6212,1946640
733,2372,1947450,6212,1947450
733,2372,1947820,6212,1947820
733,2372,1948050,6212,1948050
733,2372,1948510,6212,1948510
733,2372,1948830,6212,1948830
733,2372,1949830,6212,1949830
733,2372,1950830,6212,1950830
733,2372,1951830,6212,1951830
734,2380,1952830,6212,1952830
734,2380,1953830,6212,1953830
734,2380,1953830,6212,1953830
734,2380,1954640,6212,1954640
734,2380,1955450,6212,1955450
734,2380,1956450,6212,1956450
734,2380,1956610,6212,1956610
734,2380,1957610,6212,1957610
734,2380,1958610,6212,1958610
734,2380,1959610,6212,1959610
734,2380,1960610,6212,1960610
734,2380,1961610,6212,1961610
735,2388,1962080,6212,1962080
735,2388,1962730,6212,1962730
735,2388,1963730,6212,1963730
735,2388,1964380,6212,1964380
735,2388,1964930,6212,1964930
735,2388,1965480,6212,1965480
735,2388,1966480,6212,1966480
735,2388,1967290,6212,1967290
735,2388,1967290,6212,1967290
736,2396,1968100,6212,1968100
736,2396,1968420,6212,1968420
736,2396,1968880,6212,1968880
736,2396,1969530,6212,1969530
736,2396,1969530,6212,1969530
736,2396,1970530,6212,1970530
736,2396,1971530,6212,1971530
736,2396,1972530,6212,1972530
736,2396,1973530,6212,1973530
736,2396,1974530,6212,1974530
737,2404,1975530,6212,1975530
737,2404,1976530,6212,1976530
737,2404,1977530,6212,1977530
737,2404,1978530,6212,1978530
737,2404,1979530,6212,1979530
737,2404,1980530,6212,1980530
737,2404,1981530,6212,1981530
737,2404,1982340,6212,1982340
737,2404,1982340,6212,1982340
737,2404,1983150,6212,1983150
738,2412,1984150,6212,1984150
738,2412,1984620,6212,1984620
738,2412,1985620,6212,1985620
738,2412,1986620,6212,1986620
738,2412,1986620,6212,1986620
738,2412,1986620,6212,1986620
738,2412,1987620,6212,1987620
738,2412,1988620,6212,1988620
738,2412,1989210,6212,1989210
738,2412,1989530,6212,1989530
738,2412,1990530,6212,1990530
739,2420,1991530,6212,1991530
739,2420,1992340,6212,1992340
739,2420,1993340,6212,1993340
739,2420,1994340,6212,1994340
739,2420,1995340,6212,1995340
739,2420,1996340,6212,1996340
739,2420,1997340,6212,1997340
739,2420,1997810,6212,1997810
739,2420,1998280,6212,1998280
739,2420,1999280,6212,1999280
740,2428,2000280,6212,2000280
740,2428,2000280,6212,2000280
740,2428,2001280,6212,2001280
740,2428,2001280,6212,2001280
740,2428,2002280,6212,2002280
740,2428,2003280,6212,2003280
740,2428,2004090,6212,2004090
740,2428,2004900,6212,2004900
740,2428,2004900,6212,2004900
740,2428,2005710,6212,2005710
740,2428,2006710,6212,2006710
741,2436,2007710,6212,2007710
741,2436,2007710,6212,2007710
741,2436,2007930,6212,2007930
741,2436,2007930,6212,2007930
741,2436,2008930,6212,2008930
741,2436,2009930,6212,2009930
741,2436,2010930,6212,2010930
741,2436,2010930,6212,2010930
741,2436,2011400,6212,2011400
741,2436,2011770,6212,2011770
741,2436,2011770,6212,2011770
741,2436,2011770,6212,2011770
741,2436,2012770,6212,2012770
741,2436,2013580,6212,2013580
741,2436,2013580,6212,2013580
741,2436,2014580,6212,2014580
741,2436,2014900,6212,2014900
741,2436,2015900,6212,2015900
741,2436,2015900,6212,2015900
742,2444,2016550,6212,2016550
742,2444,2017550,6212,2017550
742,2444,2017550,6212,2017550
742,2444,2018020,6212,2018020
742,2444,2019020,6212,2019020
742,2444,2020020,6212,2020020
742,2444,2021020,6212,2021020
742,2444,2021340,6212,2021340
742,2444,2022340,6212,2022340
742,2444,2022800,6212,2022800
743,2452,2023800,6212,2023800
743,2452,2024800,6212,2024800
743,2452,2025610,6212,2025610
743,2452,2026610,6212,2026610
743,2452,2027080,6212,2027080
743,2452,2027890,6212,2027890
743,2452,2028890,6212,2028890
743,2452,2029700,6212,2029700
743,2452,2030510,6212,2030510
744,2460,2031510,6212,2031510
744,2460,2032510,6212,2032510
744,2460,2032980,6212,2032980
744,2460,2032980,6212,2032980
744,2460,2033450,6212,2033450
744,2460,2034450,6212,2034450
744,2460,2035450,6212,2035450
744,2460,2036450,6212,2036450
744,2460,2036450,6212,2036450
744,2460,2037260,6212,2037260
744,2460,2038260,6212,2038260
745,2468,2039260,6212,2039260
745,2468,2040260,6212,2040260
745,2468,2041260,6212,2041260
745,2468,2042260,6212,2042260
745,2468,2043260,6212,2043260
745,2468,2044260,6212,2044260
745,2468,2045070,6212,2045070
745,2468,2045880,6212,2045880
745,2468,2046040,6212,2046040
745,2468,2046500,6212,2046500
745,2468,2046720,6212,2046720
746,2476,2047720,6212,2047720
746,2476,2047720,6212,2047720
746,2476,2048530,6212,2048530
746,2476,2049530,6212,2049530
746,2476,2050530,6212,2050530
746,2476,2051530,6212,2051530
746,2476,2052530,6212,2052530
746,2476,2053530,6212,2053530
746,2476,2054530,6212,2054530
747,2484,2055180,6212,2055180
747,2484,2056180,6212,2056180
747,2484,2057180,6212,2057180
747,2484,2057650,6212,2057650
747,2484,2057650,6212,2057650
747,2484,2057650,6212,2057650
747,2484,2058650,6212,2058650
747,2484,2059650,6212,2059650
747,2484,2059650,6212,2059650
747,2484,2060650,6212,2060650
747,2484,2061460,6212,2061460
747,2484,2061690,6212,2061690
748,2492,2062690,6212,2062690
748,2492,2063690,6212,2063690
748,2492,2064500,6212,2064500
748,2492,2064500,6212,2064500
748,2492,2065310,6212,2065310
748,2492,2065790,6212,2065790
748,2492,2066790,6212,2066790
748,2492,2066950,6212,2066950
748,2492,2067600,6212,2067600
748,2492,2068600,6212,2068600
748,2492,2069600,6212,2069600
748,2492,2069600,6212,2069600
749,2500,2070250,6212,2070250
749,2500,2071250,6212,2071250
749,2500,2072250,6212,2072250
749,2500,2073250,6212,2073250
749,2500,2073720,6212,2073720
749,2500,2073720,6212,2073720
749,2500,2074190,6212,2074190
749,2500,2074420,6212,2074420
749,2500,2074420,6212,2074420
749,2500,2075420,6212,2075420
749,2500,2076420,6212,2076420
749,2500,2076420,6212,2076420
749,2500,2077420,6212,2077420
750,2508,2078420,6212,2078420
750,2508,2079230,6212,2079230
750,2508,2080230,6212,2080230
750,2508,2080550,6212,2080550
750,2508,2081550,6212,2081550
750,2508,2082360,6212,2082360
750,2508,2083360,6212,2083360
750,2508,2083360,6212,2083360
750,2508,2084360,6212,2084360
750,2508,2084360,6212,2084360
750,2508,2085360,6212,2085360
751,2516,2093360,6212,2093360
752,2524,2094360,6212,2094360
752,2524,2095360,6212,2095360
752,2524,2096360,6212,2096360
752,2524,2096830,6212,2096830
752,2524,2097480,6212,2097480
752,2524,2098480,6212,2098480
752,2524,2099480,6212,2099480
752,2524,2100480,6212,2100480
752,2524,2100800,6212,2100800
752,2524,2101800,6212,2101800
753,2532,2102800,6212,2102800
753,2532,2103150,6212,2103150
753,2532,2104150,6212,2104150
753,2532,2105150,6212,2105150
753,2532,2105370,6212,2105370
753,2532,2105840,6212,2105840
753,2532,2106160,6212,2106160
753,2532,2106160,6212,2106160
753,2532,2107160,6212,2107160
753,2532,2108160,6212,2108160
753,2532,2108480,6212,2108480
753,2532,2109480,6212,2109480
754,2540,2110480,6212,2110480
754,2540,2110480,6212,2110480
754,2540,2111290,6212,2111290
754,2540,2111290,6212,2111290
754,2540,2111290,6212,2111290
754,2540,2112290,6212,2112290
754,2540,2113290,6212,2113290
754,2540,2113290,6212,2113290
754,2540,2113610,6212,2113610
754,2540,2114610,6212,2114610
754,2540,2115610,6212,2115610
754,2540,2116080,6212,2116080
754,2540,2116080,6212,2116080
754,2540,2116080,6212,2116080
754,2540,2117080,6212,2117080
755,2548,2118080,6212,2118080
755,2548,2119080,6212,2119080
755,2548,2120080,6212,2120080
755,2548,2121080,6212,2121080
755,2548,2121540,6212,2121540
755,2548,2122540,6212,2122540
755,2548,2123540,6212,2123540
755,2548,2124540,6212,2124540
756,2556,2125540,6212,2125540
756,2556,2126540,6212,2126540
756,2556,2126540,6212,2126540
756,2556,2127190,6212,2127190
756,2556,2128190,6212,2128190
756,2556,2128190,6212,2128190
756,2556,2129190,6212,2129190
756,2556,2130190,6212,2130190
756,2556,2131190,6212,2131190
756,2556,2132190,6212,2132190
757,2564,2133190,6212,2133190
757,2564,2133660,6212,2133660
757,2564,2134660,6212,2134660
757,2564,2135470,6212,2135470
757,2564,2136470,6212,2136470
757,2564,2136470,6212,2136470
757,2564,2136470,6212,2136470
757,2564,2137470,6212,2137470
757,2564,2138470,6212,2138470
757,2564,2139470,6212,2139470
757,2564,2140470,6212,2140470
758,2572,2141470,6212,2141470
758,2572,2141790,6212,2141790
758,2572,2142250,6212,2142250
758,2572,2142720,6212,2142720
758,2572,2143270,6212,2143270
758,2572,2144270,6212,2144270
758,2572,2144270,6212,2144270
758,2572,2144270,6212,2144270
758,2572,2145270,6212,2145270
758,2572,2146270,6212,2146270
758,2572,2147270,6212,2147270
758,2572,2148270,6212,2148270
759,2580,2149080,6212,2149080
759,2580,2150080,6212,2150080
759,2580,2150080,6212,2150080
759,2580,2151080,6212,2151080
759,2580,2152080,6212,2152080
759,2580,2152080,6212,2152080
759,2580,2153080,6212,2153080
759,2580,2153890,6212,2153890
759,2580,2153890,6212,2153890
759,2580,2154360,6212,2154360
759,2580,2155360,6212,2155360
759,2580,2155360,6212,2155360
759,2580,2156360,6212,2156360
760,2588,2157170,6212,2157170
760,2588,2157490,6212,2157490
760,2588,2158490,6212,2158490
760,2588,2159490,6212,2159490
760,2588,2160490,6212,2160490
760,2588,2161490,6212,2161490
760,2588,2162300,6212,2162300
760,2588,2162950,6212,2162950
760,2588,2163270,6212,2163270
760,2588,2164270,6212,2164270
761,2596,2165270,6212,2165270
761,2596,2166270,6212,2166270
761,2596,2167270,6212,2167270
761,2596,2168270,6212,2168270
761,2596,2168920,6212,2168920
761,2596,2169920,6212,2169920
761,2596,2169920,6212,2169920
761,2596,2169920,6212,2169920
761,2596,2170390,6212,2170390
761,2596,2171040,6212,2171040
762,2604,2172040,6212,2172040
762,2604,2173040,6212,2173040
762,2604,2174040,6212,2174040
762,2604,2174360,6212,2174360
762,2604,2175170,6212,2175170
762,2604,2176170,6212,2176170
762,2604,2177170,6212,2177170
762,2604,2177170,6212,2177170
763,2612,2185170,6212,2185170
763,2612,2185400,6212,2185400
763,2612,2186210,6212,2186210
763,2612,2186530,6212,2186530
763,2612,2187530,6212,2187530
764,2620,2188530,6212,2188530
764,2620,2188530,6212,2188530
764,2620,2188530,6212,2188530
764,2620,2189530,6212,2189530
764,2620,2190530,6212,2190530
764,2620,2190850,6212,2190850
764,2620,2191850,6212,2191850
764,2620,2192850,6212,2192850
764,2620,2193660,6212,2193660
764,2620,2193660,6212,2193660
764,2620,2194660,6212,2194660
764,2620,2194660,6212,2194660
764,2620,2195130,6212,2195130
765,2628,2195940,6212,2195940
765,2628,2196530,6212,2196530
765,2628,2196530,6212,2196530
765,2628,2197000,6212,2197000
765,2628,2197000,6212,2197000
765,2628,2197470,6212,2197470
765,2628,2198470,6212,2198470
765,2628,2199280,6212,2199280
765,2628,2199280,6212,2199280
765,2628,2200280,6212,2200280
765,2628,2201280,6212,2201280
765,2628,2201280,6212,2201280
765,2628,2202090,6212,2202090
765,2628,2203090,6212,2203090
765,2628,2203320,6212,2203320
766,2636,2204320,6212,2204320
766,2636,2204910,6212,2204910
766,2636,2205910,6212,2205910
766,2636,2206720,6212,2206720
766,2636,2206720,6212,2206720
766,2636,2207720,6212,2207720
766,2636,2207720,6212,2207720
766,2636,2207720,6212,2207720
766,2636,2208720,6212,2208720
766,2636,2208720,6212,2208720
766,2636,2209530,6212,2209530
766,2636,2210340,6212,2210340
767,2644,2211340,6212,2211340
767,2644,2211560,6212,2211560
767,2644,2212370,6212,2212370
767,2644,2213180,6212,2213180
767,2644,2213180,6212,2213180
767,2644,2213990,6212,2213990
767,2644,2214990,6212,2214990
767,2644,2214990,6212,2214990
767,2644,2215990,6212,2215990
767,2644,2216800,6212,2216800
767,2644,2217800,6212,2217800
767,2644,2217800,6212,2217800
767,2644,2217800,6212,2217800
768,2652,2218800,6212,2218800
768,2652,2218800,6212,2218800
768,2652,2219800,6212,2219800
768,2652,2220800,6212,2220800
768,2652,2221800,6212,2221800
768,2652,2222800,6212,2222800
768,2652,2222800,6212,2222800
768,2652,2223610,6212,2223610
768,2652,2224420,6212,2224420
768,2652,2224420,6212,2224420
768,2652,2225230,6212,2225230
768,2652,2225230,6212,2225230
769,2660,2226230,6212,2226230
769,2660,2226230,6212,2226230
769,2660,2227230,6212,2227230
769,2660,2231230,6212,2231230
769,2660,2231550,6212,2231550
769,2660,2232550,6212,2232550
769,2660,2233550,6212,2233550
770,2668,2234550,6212,2234550
770,2668,2234550,6212,2234550
770,2668,2235550,6212,2235550
770,2668,2236550,6212,2236550
770,2668,2237550,6212,2237550
770,2668,2238020,6212,2238020
770,2668,2239020,6212,2239020
770,2668,2239340,6212,2239340
770,2668,2239990,6212,2239990
770,2668,2239990,6212,2239990
770,2668,2240990,6212,2240990
771,2676,2241990,6212,2241990
771,2676,2241990,6212,2241990
771,2676,2242800,6212,2242800
771,2676,2243800,6212,2243800
771,2676,2244800,6212,2244800
771,2676,2245030,6212,2245030
771,2676,2245030,6212,2245030
771,2676,2246030,6212,2246030
771,2676,2246030,6212,2246030
771,2676,2247030,6212,2247030
771,2676,2247030,6212,2247030
771,2676,2247500,6212,2247500
771,2676,2247970,6212,2247970
771,2676,2248970,6212,2248970
772,2684,2249780,6212,2249780
772,2684,2250250,6212,2250250
772,2684,2251250,6212,2251250
772,2684,2251250,6212,2251250
772,2684,2251470,6212,2251470
772,2684,2252470,6212,2252470
772,2684,2252470,6212,2252470
772,2684,2253470,6212,2253470
772,2684,2254470,6212,2254470
772,2684,2255470,6212,2255470
772,2684,2256280,6212,2256280
773,2692,2256930,6212,2256930
773,2692,2256930,6212,2256930
773,2692,2257200,6212,2257200
773,2692,2257520,6212,2257520
773,2692,2258330,6212,2258330
773,2692,2258800,6212,2258800
773,2692,2258800,6212,2258800
773,2692,2259610,6212,2259610
773,2692,2260420,6212,2260420
773,2692,2260890,6212,2260890
773,2692,2261890,6212,2261890
773,2692,2262890,6212,2262890
773,2692,2262890,6212,2262890
773,2692,2262890,6212,2262890
773,2692,2263700,6212,2263700
773,2692,2263700,6212,2263700
774,2700,2264700,6212,2264700
774,2700,2265700,6212,2265700
774,2700,2266700,6212,2266700
774,2700,2267700,6212,2267700
774,2700,2268170,6212,2268170
774,2700,2268980,6212,2268980
774,2700,2269980,6212,2269980
774,2700,2270210,6212,2270210
774,2700,2271210,6212,2271210
775,2708,2272210,6212,2272210
775,2708,2273020,6212,2273020
775,2708,2273830,6212,2273830
775,2708,2273830,6212,2273830
775,2708,2273830,6212,2273830
775,2708,2274300,6212,2274300
775,2708,2275300,6212,2275300
775,2708,2275300,6212,2275300
775,2708,2275300,6212,2275300
775,2708,2276300,6212,2276300
775,2708,2277300,6212,2277300
775,2708,2278300,6212,2278300
775,2708,2278620,6212,2278620
776,2716,2279620,6212,2279620
776,2716,2280620,6212,2280620
776,2716,2281620,6212,2281620
776,2716,2282270,6212,2282270
776,2716,2283270,6212,2283270
776,2716,2284270,6212,2284270
776,2716,2284740,6212,2284740
777,2724,2285210,6212,2285210
777,2724,2286210,6212,2286210
777,2724,2287210,6212,2287210
777,2724,2287210,6212,2287210
777,2724,2288020,6212,2288020
777,2724,2289020,6212,2289020
777,2724,2290020,6212,2290020
777,2724,2290830,6212,2290830
777,2724,2290830,6212,2290830
777,2724,2291830,6212,2291830
778,2732,2292830,6212,2292830
778,2732,2293150,6212,2293150
778,2732,2294150,6212,2294150
778,2732,2294370,6212,2294370
778,2732,2295180,6212,2295180
778,2732,2295990,6212,2295990
778,2732,2296990,6212,2296990
778,2732,2296990,6212,2296990
778,2732,2297990,6212,2297990
778,2732,2298800,6212,2298800
778,2732,2299800,6212,2299800
779,2740,2300270,6212,2300270
779,2740,2300430,6212,2300430
779,2740,2300430,6212,2300430
779,2740,2301430,6212,2301430
779,2740,2301900,6212,2301900
779,2740,2302130,6212,2302130
779,2740,2302940,6212,2302940
779,2740,2303940,6212,2303940
779,2740,2304940,6212,2304940
779,2740,2305160,6212,2305160
779,2740,2305160,6212,2305160
779,2740,2305160,6212,2305160
779,2740,2305630,6212,2305630
779,2740,2306630,6212,2306630
779,2740,2307440,6212,2307440
779,2740,2307440,6212,2307440
780,2748,2308250,6212,2308250
780,2748,2309250,6212,2309250
780,2748,2310250,6212,2310250
780,2748,2311250,6212,2311250
780,2748,2312250,6212,2312250
780,2748,2312250,6212,2312250
780,2748,2312900,6212,2312900
780,2748,2312900,6212,2312900
780,2748,2312900,6212,2312900
780,2748,2312900,6212,2312900
780,2748,2313220,6212,2313220
780,2748,2314220,6212,2314220
780,2748,2314220,6212,2314220
780,2748,2314690,6212,2314690
781,2756,2315690,6212,2315690
781,2756,2316160,6212,2316160
781,2756,2316160,6212,2316160
781,2756,2317160,6212,2317160
781,2756,2317630,6212,2317630
781,2756,2318630,6212,2318630
781,2756,2319440,6212,2319440
781,2756,2320250,6212,2320250
781,2756,2321250,6212,2321250
781,2756,2321900,6212,2321900
782,2764,2322900,6212,2322900
782,2764,2323900,6212,2323900
782,2764,2324710,6212,2324710
782,2764,2325180,6212,2325180
782,2764,2325770,6212,2325770
782,2764,2326770,6212,2326770
782,2764,2326770,6212,2326770
782,2764,2327770,6212,2327770
782,2764,2328770,6212,2328770
782,2764,2329770,6212,2329770
783,2772,2330770,6212,2330770
783,2772,2330770,6212,2330770
783,2772,2331770,6212,2331770
783,2772,2332770,6212,2332770
783,2772,2333580,6212,2333580
783,2772,2333580,6212,2333580
783,2772,2333810,6212,2333810
783,2772,2333810,6212,2333810
783,2772,2334280,6212,2334280
783,2772,2335280,6212,2335280
783,2772,2336280,6212,2336280
783,2772,2336750,6212,2336750
783,2772,2336800,6212,2336800
784,2780,2337800,6212,2337800
784,2780,2338800,6212,2338800
784,2780,2339450,6212,2339450
784,2780,2339820,6212,2339820
784,2780,2339820,6212,2339820
784,2780,2340630,6212,2340630
784,2780,2341100,6212,2341100
784,2780,2342100,6212,2342100
784,2780,2343100,6212,2343100
784,2780,2343100,6212,2343100
784,2780,2343100,6212,2343100
784,2780,2344100,6212,2344100
784,2780,2344750,6212,2344750
785,2788,2345750,6212,2345750
785,2788,2346750,6212,2346750
785,2788,2347120,6212,2347120
785,2788,2348120,6212,2348120
785,2788,2348440,6212,2348440
785,2788,2349250,6212,2349250
785,2788,2349250,6212,2349250
785,2788,2350250,6212,2350250
785,2788,2350720,6212,2350720
785,2788,2351370,6212,2351370
785,2788,2351370,6212,2351370
786,2796,2352180,6212,2352180
786,2796,2352650,6212,2352650
786,2796,2353650,6212,2353650
786,2796,2353880,6212,2353880
786,2796,2354200,6212,2354200
