ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
1844397.17,41.57,4.82,352234.32,7.94
1843994.36,41.57,4.82,352219.97,7.94
1843840.3,41.56,4.82,352061.6,7.94
1843840.3,41.56,4.82,352061.6,7.94
1843626.04,41.57,4.82,352051.71,7.94
1843626.04,41.57,4.82,352051.71,7.94
1843626.04,41.57,4.82,352040.51,7.94
1843223.22,41.57,4.82,352432.61,7.95
1843223.22,41.57,4.82,352432.61,7.95
1842820.41,41.57,4.82,352354.72,7.95
1842820.41,41.57,4.82,352354.72,7.95
1842820.41,41.57,4.82,352403.63,7.95
1842820.41,41.57,4.82,352403.63,7.95
1842566.13,41.57,4.82,352119.49,7.94
1842223.21,41.57,4.82,352120.45,7.95
1842223.21,41.57,4.82,352120.45,7.95
1842223.21,41.57,4.82,352115.49,7.94
1842022.8,41.56,4.82,351940.78,7.94
1842022.8,41.56,4.82,351940.78,7.94
1841653.03,41.57,4.82,351918.5,7.94
1841283.26,41.57,4.82,351941.46,7.94
1841102.04,41.57,4.83,351923.03,7.95
1841102.04,41.57,4.83,351923.03,7.95
1841062.43,41.58,4.83,351908.18,7.95
1840881.21,41.58,4.83,352174.88,7.95
1840881.21,41.58,4.83,352174.88,7.95
1840511.44,41.58,4.84,352255.68,7.96
1840141.67,41.58,4.84,352467.17,7.96
1840252.74,41.59,4.84,352471.71,7.97
1840071.52,41.59,4.85,352451.78,7.97
1840071.52,41.59,4.85,352451.78,7.97
1839861.14,41.59,4.84,352370.01,7.97
1839491.36,41.59,4.85,352360.79,7.97
1839491.36,41.59,4.85,352354.11,7.97
1839310.14,41.59,4.85,352398.2,7.97
1838940.37,41.59,4.85,352358.7,7.97
1838536.37,41.59,4.84,352565.02,7.98
1838629.16,41.6,4.85,352446.88,7.97
1838629.16,41.6,4.85,352446.88,7.97
1838447.95,41.6,4.85,353181.62,7.99
1838266.73,41.6,4.86,353493.12,8.0
1837890.76,41.6,4.86,353499.1,8.0
1837890.76,41.6,4.86,353499.1,8.0
1837547.83,41.61,4.86,353502.84,8.0
1837178.06,41.61,4.86,353475.42,8.01
1836808.28,41.61,4.86,353509.28,8.01
1836808.28,41.61,4.86,353509.28,8.01
1836650.15,41.61,4.86,353398.8,8.01
1836468.93,41.61,4.86,353369.67,8.01
1836099.16,41.61,4.87,353355.51,8.01
1836099.16,41.61,4.87,353355.51,8.01
1835729.38,41.61,4.87,353481.17,8.01
1835359.61,41.61,4.87,353348.8,8.01
1835359.61,41.61,4.87,353348.8,8.01
1835374.97,41.62,4.87,353899.06,8.02
1835032.04,41.62,4.88,353898.98,8.03
1834850.82,41.62,4.88,353878.46,8.03
1834481.05,41.62,4.88,353914.23,8.03
1834481.05,41.62,4.88,353914.23,8.03
1834481.05,41.62,4.88,353914.23,8.03
1834177.71,41.62,4.88,353628.03,8.02
1833996.49,41.62,4.88,353602.73,8.03
1833626.72,41.63,4.88,353590.43,8.03
1833381.22,41.62,4.88,353338.6,8.02
1833036.1,41.62,4.87,353008.5,8.01
1833224.77,41.63,4.88,353275.12,8.02
1833225.14,41.63,4.88,353278.95,8.02
1833228.25,41.63,4.88,353296.24,8.02
1832878.2,41.62,4.88,353124.21,8.02
1832878.2,41.62,4.88,353241.55,8.02
1832508.43,41.62,4.88,353190.43,8.02
1832138.66,41.62,4.88,353711.16,8.04
1831735.84,41.62,4.88,353684.23,8.04
1831846.92,41.63,4.89,353688.77,8.04
1831477.15,41.63,4.89,353664.92,8.04
1831083.14,41.63,4.88,353709.31,8.04
1830713.37,41.63,4.89,353688.24,8.04
1830343.6,41.63,4.89,353655.52,8.04
1830427.83,41.64,4.89,354536.22,8.06
1830427.83,41.64,4.89,354536.22,8.06
1830427.83,41.64,4.89,354536.22,8.06
1830058.05,41.64,4.89,353934.16,8.05
1830058.05,41.64,4.89,353934.16,8.05
1830066.77,41.64,4.89,353940.46,8.05
1830071.26,41.64,4.89,353944.88,8.05
1829764.34,41.64,4.9,353866.41,8.05
1829764.34,41.64,4.9,353866.41,8.05
1829421.41,41.64,4.9,353859.31,8.05
1828988.79,41.64,4.9,354149.73,8.06
1828619.01,41.64,4.9,354412.32,8.07
1828620.46,41.64,4.9,354428.13,8.07
1828666.15,41.64,4.9,356601.45,8.12
1831062.9,41.7,4.95,358295.85,8.16
1831580.85,41.72,4.97,359317.36,8.18
1831196.85,41.71,4.97,358941.67,8.18
1830982.59,41.72,4.97,358964.66,8.18
1830579.78,41.72,4.97,358944.05,8.18
1830176.96,41.72,4.97,358931.76,8.18
1830159.28,41.72,4.98,359128.24,8.19
1830210.47,41.73,4.99,359264.35,8.19
1830213.36,41.73,4.99,359277.5,8.19
1829829.36,41.72,4.98,359482.93,8.2
1829615.1,41.73,4.99,359707.15,8.2
1829272.17,41.73,4.99,359703.17,8.21
1829272.17,41.73,4.99,359703.17,8.21
1829090.95,41.73,4.99,359684.12,8.21
1828721.18,41.73,4.99,359721.44,8.21
1828351.4,41.73,4.99,359695.03,8.21
1827981.63,41.73,4.99,359674.52,8.21
1828065.86,41.74,5.0,360144.91,8.22
1827703.7,41.74,5.0,360178.42,8.23
1827345.95,41.74,5.0,360260.5,8.23
1826697.9,41.74,4.99,359611.2,8.22
1826354.97,41.74,5.0,359614.94,8.22
1825985.2,41.74,5.0,359587.53,8.22
1825581.93,41.73,4.99,359248.1,8.21
1825212.16,41.73,4.99,359295.88,8.22
1825296.39,41.74,5.0,359262.72,8.22
1825089.89,41.74,5.0,359105.9,8.21
1825050.29,41.74,5.0,359084.16,8.21
1825050.29,41.74,5.0,359084.16,8.21
1824680.51,41.74,5.0,359840.85,8.23
1824688.54,41.75,5.01,359972.21,8.24
1824688.54,41.75,5.01,359972.21,8.24
1824688.54,41.75,5.01,359972.21,8.24
1821757.2,41.76,5.02,359928.4,8.25
1821528.35,41.76,5.02,360065.03,8.26
1821515.59,41.77,5.03,360066.13,8.26
1821515.59,41.77,5.03,360066.13,8.26
1821515.59,41.77,5.03,360066.13,8.26
1821334.38,41.77,5.03,360045.75,8.26
1821334.38,41.77,5.03,360045.75,8.26
1820964.6,41.77,5.03,360083.96,8.26
1820964.6,41.77,5.03,360083.96,8.26
1818033.27,41.78,5.04,360040.15,8.27
1817663.49,41.78,5.04,360005.3,8.28
1817482.27,41.79,5.05,359994.67,8.28
1817482.27,41.79,5.05,359994.67,8.28
1817097.13,41.78,5.04,359889.8,8.28
1817097.13,41.78,5.04,359889.8,8.28
1816915.91,41.79,5.05,359884.52,8.28
1816876.31,41.79,5.05,360939.68,8.3
1816506.53,41.79,5.05,360984.79,8.31
1816506.53,41.79,5.05,360984.79,8.31
1816506.53,41.79,5.05,360984.79,8.31
1816506.53,41.79,5.05,360984.79,8.31
1816163.61,41.8,5.05,360984.71,8.31
1815793.83,41.8,5.06,360961.63,8.31
1815886.63,41.8,5.06,360998.49,8.31
1815494.06,41.8,5.06,360979.1,8.31
1815494.06,41.8,5.06,360979.1,8.31
1815124.29,41.8,5.06,360954.64,8.31
1814862.85,41.8,5.05,360721.85,8.31
1814862.85,41.8,5.05,360721.85,8.31
1814493.07,41.8,5.06,361137.0,8.32
1814384.27,41.8,5.05,361028.85,8.32
1814384.27,41.8,5.05,361028.85,8.32
1814014.49,41.8,5.06,360731.69,8.31
1813678.66,41.8,5.06,360962.33,8.32
1813274.95,41.8,5.06,360670.04,8.31
1813386.02,41.81,5.06,360674.29,8.32
1813016.25,41.81,5.07,360650.73,8.32
1812835.03,41.81,5.07,360645.43,8.32
1812465.26,41.81,5.07,360670.79,8.32
1812465.26,41.81,5.07,360670.79,8.32
1812284.04,41.82,5.07,360650.86,8.32
1812284.04,41.82,5.07,360650.86,8.32
1811914.26,41.82,5.08,360636.95,8.32
1811626.51,41.81,5.07,360334.12,8.32
1811626.51,41.81,5.07,360263.05,8.32
1811256.74,41.81,5.07,360830.82,8.33
1810862.74,41.81,5.07,360500.11,8.32
1810492.96,41.81,5.07,360642.71,8.33
1810150.04,41.81,5.07,360641.57,8.33
1810150.04,41.81,5.07,360641.57,8.33
1810150.04,41.81,5.07,360610.78,8.33
1809780.26,41.81,5.07,360588.25,8.33
1809410.49,41.81,5.07,360635.95,8.33
1809410.49,41.81,5.07,360823.02,8.34
1809040.72,41.82,5.07,360784.54,8.34
1809040.72,41.82,5.07,360784.54,8.34
1809040.72,41.82,5.07,360784.54,8.34
1809047.86,41.82,5.07,360744.34,8.34
1809047.86,41.82,5.07,360744.34,8.34
1809047.86,41.82,5.07,360744.34,8.34
1808678.08,41.82,5.08,360725.05,8.34
1808308.31,41.82,5.08,361031.77,8.35
1807969.77,41.82,5.08,360927.21,8.35
1807903.18,41.82,5.08,361044.96,8.35
1807560.25,41.83,5.08,361037.92,8.35
1807560.25,41.83,5.08,361037.92,8.35
1807560.25,41.83,5.08,361037.92,8.35
1807190.48,41.83,5.09,361021.29,8.36
1807191.22,41.83,5.09,361069.01,8.36
1807010.0,41.83,5.09,361112.16,8.36
1807025.35,41.84,5.1,361070.93,8.36
1806655.58,41.84,5.1,361060.96,8.36
1806285.81,41.84,5.1,361411.56,8.37
1806285.81,41.84,5.1,361411.56,8.37
1806338.74,41.85,5.1,361055.76,8.36
1806338.74,41.85,5.1,361055.76,8.36
1806338.74,41.85,5.1,361055.76,8.36
1806338.74,41.85,5.1,361055.76,8.36
1806756.61,41.86,5.11,362875.16,8.41
1806210.69,41.85,5.11,362286.16,8.39
1806056.32,41.86,5.11,362293.77,8.4
1806140.55,41.86,5.12,362270.77,8.4
1806140.55,41.86,5.12,362270.77,8.4
1806140.55,41.86,5.12,362270.77,8.4
1805746.54,41.86,5.12,362314.17,8.4
1805839.34,41.86,5.12,362274.43,8.4
1805839.34,41.86,5.12,362274.43,8.4
1805839.34,41.86,5.12,362274.43,8.4
1805446.77,41.86,5.12,362260.2,8.4
1805446.77,41.86,5.12,362260.2,8.4
1805531.0,41.87,5.12,362577.64,8.41
1805531.0,41.87,5.12,362577.64,8.41
1805137.0,41.86,5.12,362570.13,8.41
1805137.0,41.86,5.12,362570.13,8.41
1804790.07,41.86,5.12,362412.49,8.41
1804790.07,41.86,5.12,362412.49,8.41
1805659.35,41.89,5.15,364622.35,8.46
1805659.35,41.89,5.15,364622.35,8.46
1805504.98,41.9,5.16,364629.96,8.46
1805504.98,41.9,5.16,364629.96,8.46
1805580.64,41.9,5.16,364601.06,8.46
1805580.64,41.9,5.16,364601.06,8.46
1805580.64,41.9,5.16,364638.04,8.46
1805210.87,41.9,5.16,364664.25,8.47
1805210.87,41.9,5.16,364609.73,8.46
1805210.87,41.9,5.16,364609.73,8.46
1805210.87,41.9,5.16,364665.19,8.47
1804825.43,41.9,5.16,364634.21,8.47
1804455.66,41.9,5.16,364630.72,8.47
1804085.89,41.9,5.16,364692.48,8.47
1804170.12,41.91,5.17,364646.18,8.47
1804130.51,41.91,5.17,364623.61,8.47
1803760.74,41.92,5.17,365618.8,8.5
1803417.81,41.92,5.18,365622.55,8.5
1803023.81,41.91,5.17,365190.51,8.49
1802842.59,41.92,5.17,365174.03,8.49
1802863.1,41.92,5.17,365262.27,8.49
1802681.88,41.92,5.18,365249.26,8.49
1802681.88,41.92,5.18,365249.26,8.49
1802766.11,41.93,5.19,365283.8,8.5
1802584.89,41.93,5.19,365257.12,8.5
1802215.12,41.93,5.19,365243.06,8.5
1802033.9,41.94,5.19,365238.89,8.5
1802033.9,41.94,5.19,365238.89,8.5
1801639.9,41.93,5.19,366058.71,8.52
1801270.13,41.93,5.19,366010.44,8.52
1800927.2,41.93,5.19,366012.43,8.52
1800557.43,41.94,5.19,365987.25,8.52
1800641.65,41.94,5.2,366042.71,8.53
1800641.65,41.94,5.2,366081.39,8.53
1800641.65,41.94,5.2,366081.39,8.53
1800247.65,41.94,5.19,366044.41,8.53
1800331.88,41.94,5.2,366021.09,8.53
1800150.66,41.95,5.21,366268.42,8.53
1800150.66,41.95,5.21,366268.42,8.53
1799969.44,41.95,5.21,366141.62,8.53
1800022.37,41.96,5.22,366013.44,8.53
1799646.4,41.96,5.22,366013.25,8.53
1799276.63,41.96,5.22,367273.0,8.56
1799276.63,41.96,5.22,367273.0,8.56
1799276.63,41.96,5.22,367273.0,8.56
1799122.26,41.96,5.22,367280.61,8.57
1799128.04,41.96,5.22,367282.7,8.57
1799021.09,41.96,5.22,367175.79,8.56
1798627.09,41.96,5.22,366721.67,8.55
1798257.32,41.96,5.22,366691.02,8.56
1797887.54,41.96,5.22,366723.17,8.56
1797887.54,41.96,5.22,366723.17,8.56
1797887.54,41.96,5.22,366723.17,8.56
1797892.13,41.96,5.22,366839.91,8.56
1797892.13,41.96,5.22,366839.91,8.56
1797782.35,41.96,5.22,366730.13,8.56
1797601.13,41.96,5.22,366692.04,8.56
1797601.13,41.96,5.22,366692.04,8.56
1797231.36,41.96,5.22,366723.23,8.56
1797231.36,41.96,5.22,366723.23,8.56
1797315.58,41.97,5.23,366704.47,8.56
1797315.58,41.97,5.23,366704.47,8.56
1796945.81,41.97,5.23,367299.44,8.58
1796576.04,41.97,5.23,367360.45,8.58
1796576.04,41.97,5.23,367360.45,8.58
1796576.04,41.97,5.23,367360.45,8.58
1796233.11,41.97,5.23,367360.36,8.58
1796051.89,41.98,5.24,367339.84,8.59
1795682.12,41.98,5.24,367371.8,8.59
1795682.12,41.98,5.24,367371.8,8.59
1795523.57,41.98,5.24,367213.84,8.59
1795523.57,41.98,5.24,367213.84,8.59
1795153.79,41.98,5.24,367192.76,8.59
1795153.79,41.98,5.24,367192.76,8.59
1794784.02,41.98,5.24,367170.69,8.59
1794784.02,41.98,5.24,367170.69,8.59
1794602.8,41.98,5.24,367446.47,8.6
1794233.03,41.98,5.24,367478.03,8.6
1793863.26,41.99,5.24,367531.89,8.6
1793520.33,41.99,5.25,367535.63,8.6
1793117.51,41.99,5.25,367514.38,8.61
1792747.74,41.99,5.25,367489.31,8.61
1792566.52,41.99,5.25,367484.25,8.61
1792172.52,41.99,5.25,367236.12,8.6
1792132.92,41.99,5.25,367270.41,8.61
1792185.85,42.0,5.26,367235.3,8.61
1792185.85,42.0,5.26,367235.3,8.61
1791816.07,42.0,5.26,367228.74,8.61
1791446.3,42.0,5.26,368078.84,8.63
1788250.64,42.01,5.27,368037.26,8.65
1788069.42,42.01,5.27,368261.68,8.65
1787666.6,42.01,5.28,368282.25,8.65
1787263.79,42.01,5.28,368264.62,8.66
1787264.53,42.01,5.28,368265.65,8.66
1786861.71,42.01,5.28,368252.64,8.66
1786458.9,42.01,5.28,368369.38,8.66
1786056.08,42.01,5.28,368245.93,8.66
1786107.27,42.02,5.29,368678.29,8.67
1786107.27,42.02,5.29,368678.29,8.67
1785861.67,42.02,5.28,368435.09,8.67
1785518.74,42.02,5.29,368437.07,8.67
1785148.97,42.02,5.29,368411.42,8.67
1785233.2,42.03,5.29,368469.73,8.67
1784863.43,42.03,5.3,368428.89,8.68
1784493.66,42.03,5.3,368403.13,8.68
1784493.66,42.03,5.3,368403.13,8.68
1784493.66,42.03,5.3,368403.13,8.68
1784123.88,42.03,5.3,368685.31,8.69
1783729.88,42.02,5.29,368530.13,8.68
1783729.88,42.02,5.29,368523.77,8.68
1783729.88,42.02,5.29,368523.77,8.68
1783367.72,42.03,5.29,368688.17,8.69
1783463.97,42.03,5.3,368874.26,8.69
1783474.41,42.03,5.3,368889.45,8.69
1783131.48,42.03,5.3,368893.19,8.7
1783146.84,42.04,5.31,368867.16,8.7
1783107.24,42.05,5.32,368910.36,8.7
1782926.02,42.05,5.32,368879.78,8.7
1782801.34,42.05,5.32,368801.04,8.7
1782801.34,42.05,5.32,368801.04,8.7
1782801.34,42.05,5.32,368801.04,8.7
1782801.34,42.05,5.32,368801.04,8.7
1782431.57,42.05,5.32,368781.57,8.7
1782434.47,42.05,5.32,368794.72,8.7
1782434.47,42.05,5.32,368794.72,8.7
1782434.47,42.05,5.32,368794.72,8.7
1782064.69,42.05,5.32,369295.32,8.71
1781069.37,42.04,5.31,368299.12,8.69
1781153.6,42.04,5.31,368443.04,8.7
1780849.19,42.04,5.31,368143.06,8.69
1780644.79,42.04,5.31,367932.57,8.69
1780646.39,42.04,5.31,367950.06,8.69
1780232.75,42.03,5.3,367580.72,8.68
1780240.37,42.03,5.3,367065.38,8.67
1780240.37,42.03,5.3,367065.38,8.67
1780105.43,42.03,5.3,368316.75,8.7
1779762.97,42.03,5.3,368149.36,8.69
1779604.83,42.03,5.3,367996.93,8.69
1779604.83,42.03,5.3,367996.93,8.69
1779261.91,42.03,5.3,367995.79,8.69
1779261.91,42.03,5.3,367995.79,8.69
1779261.91,42.03,5.3,367995.79,8.69
1778892.13,42.03,5.3,368070.79,8.7
1778522.36,42.04,5.3,368130.64,8.7
1778606.59,42.04,5.31,368138.5,8.7
1778606.59,42.04,5.31,368138.5,8.7
1778236.82,42.04,5.31,368914.22,8.72
1778236.82,42.04,5.31,368914.22,8.72
1777882.27,42.04,5.31,368277.47,8.71
1777697.21,42.05,5.32,368918.23,8.73
1777354.28,42.05,5.32,368912.01,8.73
1776984.51,42.05,5.32,368894.55,8.73
1776984.51,42.05,5.32,368894.55,8.73
1776614.73,42.05,5.32,368912.3,8.73
1776614.73,42.05,5.32,368912.3,8.73
1776253.21,42.05,5.32,368561.54,8.73
1776253.21,42.05,5.32,368561.54,8.73
1775883.44,42.06,5.32,368537.08,8.73
1775883.44,42.06,5.32,368537.08,8.73
1775513.66,42.06,5.32,368533.73,8.73
1775323.24,42.05,5.32,368383.99,8.73
1775323.24,42.05,5.32,369245.07,8.75
1775314.08,42.06,5.33,369090.23,8.75
1774901.89,42.06,5.33,368725.89,8.74
1774901.89,42.06,5.33,368725.89,8.74
1774691.12,42.06,5.33,368908.27,8.74
1774348.19,42.06,5.33,368894.67,8.75
1774308.59,42.07,5.34,368942.22,8.75
1774258.59,42.07,5.34,368892.22,8.75
1773888.81,42.07,5.34,368862.68,8.75
1773377.28,42.07,5.33,368340.65,8.74
1773461.51,42.07,5.34,368312.98,8.74
1773461.51,42.07,5.34,368312.98,8.74
1773461.51,42.07,5.34,368312.98,8.74
1773091.73,42.07,5.34,369040.76,8.76
1773091.73,42.07,5.34,369040.76,8.76
1772737.19,42.08,5.34,369097.54,8.76
1772792.2,42.09,5.35,369567.96,8.77
1772903.28,42.09,5.36,369572.21,8.77
1772527.31,42.1,5.36,369570.46,8.78
1772001.42,42.09,5.36,369364.23,8.77
1771631.65,42.09,5.36,369338.09,8.78
1771450.43,42.1,5.36,369382.43,8.78
1771080.65,42.1,5.36,369353.42,8.78
1770710.88,42.1,5.37,369328.83,8.78
1770316.88,42.09,5.36,369978.86,8.8
1770056.98,42.09,5.36,369750.32,8.79
1769702.43,42.09,5.36,369781.43,8.8
1769702.43,42.09,5.36,369781.43,8.8
1769946.91,42.11,5.38,370333.93,8.81
1769544.1,42.11,5.38,370346.23,8.81
1769141.28,42.11,5.38,370322.9,8.81
1769141.28,42.11,5.38,370322.9,8.81
1769192.47,42.11,5.38,370309.58,8.82
1768789.66,42.12,5.39,370343.27,8.82
1768386.84,42.12,5.39,370317.41,8.82
1767992.84,42.11,5.38,370301.02,8.82
1768230.6,42.12,5.39,370821.03,8.83
1768057.54,42.12,5.39,370359.77,8.82
1767654.73,42.12,5.39,370808.06,8.84
1767696.93,42.12,5.4,370803.28,8.84
1767515.71,42.13,5.4,370786.45,8.84
1767515.71,42.13,5.4,370786.45,8.84
1767350.35,42.13,5.4,370595.6,8.83
1766980.58,42.13,5.4,370634.56,8.84
1766610.81,42.13,5.4,370604.92,8.84
1766241.04,42.13,5.4,370585.49,8.84
1765871.26,42.13,5.4,370822.48,8.85
1765871.26,42.13,5.4,370822.48,8.85
1765871.26,42.13,5.4,370822.48,8.85
1765871.26,42.13,5.4,370822.48,8.85
1765690.04,42.14,5.41,371043.73,8.85
1765320.27,42.14,5.41,371187.22,8.86
1765337.41,42.14,5.41,371243.28,8.86
1764994.48,42.14,5.41,371247.02,8.86
1764994.48,42.14,5.41,371247.02,8.86
1764624.71,42.14,5.41,371223.81,8.86
1764624.71,42.14,5.41,371360.03,8.87
1764585.11,42.15,5.42,371419.79,8.87
1764585.11,42.15,5.42,371313.14,8.87
1764215.33,42.15,5.42,371245.06,8.87
1764034.11,42.15,5.42,371244.32,8.87
1763664.34,42.15,5.42,371618.85,8.88
1763664.34,42.15,5.42,371618.85,8.88
1763467.77,42.15,5.42,371541.19,8.88
1763467.77,42.15,5.42,371541.19,8.88
1763105.61,42.15,5.42,371551.07,8.88
1762762.68,42.15,5.43,371535.32,8.88
1762385.29,42.15,5.43,371594.3,8.89
1762385.29,42.15,5.43,371594.3,8.89
1762385.29,42.15,5.43,371594.3,8.89
1762015.52,42.15,5.43,371652.16,8.89
1762099.75,42.16,5.43,371613.11,8.89
1761918.53,42.17,5.44,371588.43,8.89
1761918.53,42.17,5.44,371588.43,8.89
1761548.76,42.17,5.44,371578.73,8.89
1761564.11,42.17,5.45,372004.9,8.91
1761194.34,42.17,5.45,371794.91,8.9
1760824.57,42.18,5.45,372602.22,8.92
1760481.64,42.18,5.45,372595.12,8.93
1760111.87,42.18,5.45,372578.55,8.93
1759742.09,42.18,5.45,372586.01,8.93
1759746.44,42.18,5.45,372590.28,8.93
1759565.22,42.18,5.46,372662.53,8.93
1759195.44,42.19,5.46,373256.55,8.95
1759195.44,42.19,5.46,373256.55,8.95
1758825.67,42.19,5.46,372734.64,8.94
1758482.74,42.19,5.46,372736.62,8.94
1758566.97,42.2,5.47,372712.75,8.94
1758566.97,42.2,5.47,372712.75,8.94
1758197.2,42.2,5.47,372815.37,8.95
1757827.43,42.2,5.47,372911.29,8.95
1757532.77,42.2,5.47,373298.4,8.96
1757138.77,42.2,5.47,373243.53,8.96
1756791.84,42.2,5.47,374183.84,8.99
1756549.45,42.2,5.47,374130.69,8.99
1757009.68,42.22,5.49,374487.94,9.0
1757120.75,42.23,5.5,374492.19,9.0
1757120.75,42.23,5.5,374492.19,9.0
1756750.98,42.23,5.5,374466.05,9.0
1756381.21,42.23,5.5,374676.17,9.01
1756011.43,42.23,5.5,374814.61,9.01
1756011.43,42.23,5.5,374814.61,9.01
1755711.26,42.23,5.5,374573.58,9.01
1755454.93,42.23,5.5,374381.38,9.01
1755454.93,42.23,5.5,374381.38,9.01
1755454.93,42.23,5.5,374381.38,9.01
1755085.15,42.23,5.5,375329.39,9.03
1754730.61,42.23,5.5,374442.15,9.01
1754730.61,42.23,5.5,374442.15,9.01
1754615.95,42.23,5.5,375142.68,9.03
1754615.95,42.23,5.5,375142.68,9.03
1754447.38,42.24,5.51,374750.66,9.02
1754191.04,42.24,5.51,374650.19,9.02
1754191.04,42.24,5.51,374650.19,9.02
1754191.04,42.24,5.51,374650.19,9.02
1754191.04,42.24,5.51,374650.19,9.02
1753848.11,42.24,5.51,374643.15,9.02
1753464.11,42.24,5.51,374205.23,9.01
1753094.34,42.24,5.51,374188.6,9.02
1753094.34,42.24,5.51,374188.6,9.02
1752724.57,42.24,5.51,374187.57,9.02
1752543.35,42.24,5.51,374202.14,9.02
1752386.58,42.24,5.51,374044.28,9.02
1752016.81,42.24,5.51,374021.32,9.02
1751804.71,42.24,5.51,373839.2,9.01
1751434.94,42.24,5.51,374040.84,9.02
1751434.94,42.24,5.51,374017.54,9.02
1751072.78,42.24,5.51,374249.73,9.03
1751029.13,42.25,5.52,374333.65,9.03
1751029.13,42.25,5.52,374333.65,9.03
1751029.13,42.25,5.52,374333.65,9.03
1751029.13,42.25,5.52,374333.65,9.03
1751029.13,42.25,5.52,374333.65,9.03
1751029.13,42.25,5.52,374333.65,9.03
1751029.13,42.25,5.52,374333.65,9.03
1751016.37,42.25,5.52,374334.76,9.03
1751100.6,42.26,5.53,374312.93,9.03
1750730.83,42.26,5.53,374371.52,9.04
1750730.83,42.26,5.53,374371.52,9.04
1750730.83,42.26,5.53,374371.52,9.04
1750730.83,42.26,5.53,374371.52,9.04
1750730.83,42.26,5.53,374371.52,9.04
1750361.05,42.26,5.53,374349.55,9.04
1749991.28,42.26,5.53,374448.09,9.04
1749689.4,42.27,5.54,375906.75,9.08
1749712.37,42.28,5.55,375837.3,9.08
1749712.37,42.28,5.55,375837.3,9.08
1749369.45,42.28,5.55,375841.05,9.08
1749640.25,42.29,5.56,375856.67,9.08
1749640.25,42.29,5.56,375856.67,9.08
1749640.25,42.29,5.56,375856.67,9.08
1748903.73,42.28,5.55,375187.28,9.07
1748903.73,42.28,5.55,375187.28,9.07
1748487.11,42.28,5.55,375155.64,9.07
1748117.33,42.28,5.55,375142.06,9.07
1748201.56,42.28,5.56,375306.97,9.08
1747831.79,42.28,5.56,375254.69,9.08
1747462.02,42.29,5.56,375777.54,9.09
1747158.97,42.29,5.56,376157.06,9.1
1747158.97,42.29,5.56,376157.06,9.1
1746816.04,42.29,5.56,376160.8,9.11
1746496.83,42.29,5.56,375842.69,9.1
1746127.06,42.29,5.56,375815.27,9.1
1746127.06,42.29,5.56,375815.27,9.1
1745757.29,42.29,5.56,376022.74,9.11
1745599.15,42.29,5.56,375869.28,9.11
1745599.15,42.29,5.56,375869.28,9.11
1745243.54,42.29,5.56,375594.66,9.1
1745243.54,42.29,5.56,375594.66,9.1
1745399.71,42.29,5.56,377755.44,9.15
1746946.33,42.33,5.61,378434.81,9.17
1746946.33,42.33,5.61,378434.81,9.17
1746933.57,42.34,5.61,378435.92,9.17
1746563.8,42.34,5.61,378412.31,9.17
1746648.03,42.35,5.62,378472.68,9.18
1746648.03,42.35,5.62,378472.68,9.18
1746278.26,42.35,5.62,378408.36,9.18
1746436.53,42.36,5.63,379058.33,9.19
1746436.53,42.36,5.63,379058.33,9.19
1746066.76,42.36,5.63,379054.0,9.2
1745712.22,42.37,5.64,380220.38,9.23
1745436.44,42.36,5.63,380183.38,9.23
1745093.51,42.37,5.64,380176.28,9.23
1745087.67,42.38,5.65,380152.34,9.23
1745087.67,42.38,5.65,380152.34,9.23
1745087.67,42.38,5.65,380152.34,9.23
1745087.67,42.38,5.65,380152.34,9.23
1745087.67,42.38,5.65,380152.34,9.23
1745276.34,42.38,5.65,380240.54,9.23
1744906.57,42.39,5.66,380168.53,9.23
1744536.79,42.39,5.66,380477.45,9.24
1744167.02,42.39,5.66,380884.67,9.26
1743812.48,42.39,5.66,381003.4,9.26
1743510.19,42.39,5.66,380718.25,9.26
1743510.19,42.39,5.66,380718.25,9.26
1744350.73,42.41,5.68,381642.97,9.28
1744007.81,42.41,5.68,381644.96,9.28
1744007.81,42.41,5.68,381644.96,9.28
1743638.03,42.41,5.68,381619.3,9.28
1743268.26,42.41,5.68,381667.09,9.29
1742610.94,42.4,5.67,381148.63,9.27
1742610.94,42.4,5.67,381148.63,9.27
1742241.17,42.4,5.67,381112.11,9.28
1742241.17,42.4,5.67,381112.11,9.28
1742429.84,42.41,5.68,381093.05,9.28
1741899.02,42.41,5.68,380938.37,9.27
1741529.25,42.41,5.68,381381.5,9.29
1741529.25,42.41,5.68,381381.5,9.29
