ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
1216885.68,30.08,3.92,236986.73,5.86
1216948.12,30.09,3.93,237045.66,5.86
1216683.57,30.09,3.93,236993.24,5.86
1216683.57,30.09,3.93,236993.24,5.86
1216050.01,30.08,3.92,236400.91,5.85
1216050.01,30.08,3.92,236400.91,5.85
1215977.24,30.09,3.92,236416.79,5.85
1215899.83,30.09,3.93,236381.88,5.85
1215634.11,30.09,3.93,237141.9,5.87
1215368.39,30.09,3.93,237039.01,5.87
1215578.88,30.1,3.94,237044.17,5.87
1215314.32,30.1,3.94,237010.04,5.87
1215049.76,30.1,3.94,237224.89,5.88
1215049.76,30.1,3.94,237224.89,5.88
1215076.15,30.1,3.94,237281.27,5.88
1215138.59,30.11,3.95,237266.33,5.88
1215065.83,30.11,3.95,237652.5,5.89
1214768.83,30.11,3.94,237316.41,5.88
1214521.96,30.11,3.95,237183.37,5.88
1214275.74,30.11,3.95,237179.41,5.88
1214523.74,30.12,3.96,238564.72,5.92
1214268.74,30.13,3.96,238573.03,5.92
1214005.81,30.12,3.96,238313.03,5.91
1213727.57,30.12,3.96,238285.89,5.91
1213727.57,30.12,3.96,238285.89,5.91
1213449.32,30.12,3.96,238342.38,5.92
1213449.32,30.12,3.96,238342.38,5.92
1213216.79,30.12,3.96,238338.42,5.92
1212938.54,30.12,3.96,238306.99,5.92
1212417.68,30.12,3.96,237716.41,5.91
1212142.92,30.12,3.96,237682.82,5.91
1211879.79,30.12,3.96,238330.59,5.92
1212757.0,30.14,3.98,239173.0,5.94
1213033.28,30.15,3.99,239202.61,5.95
1213033.28,30.15,3.99,239202.61,5.95
1213033.28,30.15,3.99,239202.61,5.95
1212768.72,30.15,3.99,239179.16,5.95
1212504.16,30.15,3.99,239161.04,5.95
1212066.66,30.15,3.99,238599.84,5.93
1212066.66,30.15,3.99,238599.84,5.93
1211805.59,30.15,3.99,238579.65,5.94
1211805.59,30.15,3.99,238579.65,5.94
1211539.87,30.15,3.99,239182.6,5.95
1211311.21,30.15,3.99,239096.86,5.95
1211311.21,30.15,3.99,239096.86,5.95
1210676.42,30.14,3.98,238532.39,5.94
1210452.48,30.14,3.98,238606.72,5.94
1210219.95,30.15,3.98,238604.27,5.94
1209955.39,30.15,3.99,238575.62,5.94
1209690.83,30.15,3.99,238693.08,5.95
1209426.27,30.15,3.99,238654.09,5.95
1209353.51,30.15,3.99,238569.86,5.95
1209353.51,30.15,3.99,238569.86,5.95
1209087.79,30.15,3.99,238690.46,5.95
1208831.5,30.15,3.99,238890.0,5.96
1208744.66,30.16,4.0,238894.22,5.96
1208744.66,30.16,4.0,238894.22,5.96
1208955.14,30.17,4.01,238899.38,5.96
1208955.14,30.17,4.01,238899.38,5.96
1208955.14,30.17,4.01,238899.38,5.96
1208572.12,30.16,4.0,238867.36,5.96
1208307.56,30.16,4.0,238925.01,5.96
1207777.88,30.15,3.99,238404.46,5.95
1207777.88,30.15,3.99,238404.46,5.95
1207777.88,30.15,3.99,238404.46,5.95
1207701.63,30.16,4.0,238370.97,5.95
1207701.63,30.16,4.0,238370.97,5.95
1207437.07,30.16,4.0,238342.19,5.95
1207619.02,30.17,4.01,238519.73,5.96
1207509.24,30.16,4.0,238426.69,5.96
1207624.78,30.17,4.01,238246.58,5.95
1207359.06,30.17,4.01,239146.79,5.98
1207093.34,30.17,4.01,239200.86,5.98
1207093.34,30.17,4.01,239200.86,5.98
1206860.8,30.18,4.01,239201.89,5.98
1206860.8,30.18,4.01,239201.89,5.98
1206784.55,30.18,4.02,239182.78,5.98
1206519.99,30.18,4.02,239209.55,5.98
1206519.99,30.18,4.02,239209.55,5.98
1206255.43,30.18,4.02,239176.36,5.98
1205994.36,30.18,4.02,239162.22,5.99
1205728.64,30.18,4.02,239327.44,5.99
1205345.62,30.18,4.02,238941.86,5.98
1205406.9,30.18,4.02,238991.11,5.98
1204380.69,30.19,4.03,239598.14,6.01
1204380.69,30.19,4.03,239598.14,6.01
1204380.69,30.19,4.03,239598.14,6.01
1204557.99,30.2,4.03,240122.34,6.02
1204270.97,30.2,4.04,240099.79,6.02
1204009.89,30.2,4.04,240011.1,6.02
1204009.89,30.2,4.04,240011.1,6.02
1204009.89,30.2,4.04,240011.1,6.02
1203722.87,30.2,4.04,240023.79,6.02
1203722.87,30.2,4.04,240023.79,6.02
1203722.87,30.2,4.04,240023.79,6.02
1203435.85,30.2,4.04,240001.2,6.02
1203435.85,30.2,4.04,240001.2,6.02
1203152.31,30.2,4.04,240006.91,6.02
1202960.7,30.2,4.04,239637.3,6.02
1202587.68,30.2,4.04,239462.2,6.01
1202299.49,30.2,4.04,239439.29,6.01
1202299.49,30.2,4.04,239439.29,6.01
1202011.31,30.2,4.04,239550.21,6.02
1202011.31,30.2,4.04,239550.21,6.02
1201778.77,30.2,4.04,239555.54,6.02
1201715.69,30.2,4.04,239916.04,6.03
1201715.69,30.2,4.04,239916.04,6.03
1201427.5,30.2,4.05,239794.33,6.03
1201162.94,30.2,4.05,239765.54,6.03
1200898.39,30.21,4.05,239791.75,6.03
1200633.83,30.21,4.05,239772.81,6.03
1200633.83,30.21,4.05,239772.81,6.03
1200633.83,30.21,4.05,239772.81,6.03
1200372.76,30.21,4.05,239768.3,6.03
1200378.15,30.21,4.05,239761.48,6.03
1200378.15,30.21,4.05,239761.48,6.03
1200300.74,30.21,4.05,239738.37,6.03
1200478.04,30.22,4.06,240197.76,6.05
1200400.63,30.22,4.07,240478.03,6.05
1200168.09,30.23,4.07,240483.36,6.06
1199965.23,30.22,4.06,240379.68,6.05
1199582.21,30.22,4.06,240019.23,6.05
1199582.21,30.22,4.06,240063.78,6.05
1199760.67,30.22,4.07,240037.9,6.05
1199496.12,30.22,4.07,240086.75,6.05
1199496.12,30.22,4.07,240086.75,6.05
1199419.87,30.23,4.07,240052.38,6.05
1199158.79,30.23,4.07,240024.89,6.05
1199158.79,30.23,4.07,240024.89,6.05
1199158.79,30.23,4.07,240024.89,6.05
1198893.07,30.23,4.07,240281.34,6.06
1198896.46,30.23,4.07,240286.27,6.06
1198661.56,30.23,4.07,240021.92,6.05
1198661.56,30.23,4.07,240021.92,6.05
1198838.87,30.24,4.08,240710.82,6.07
1198573.15,30.24,4.08,240675.09,6.07
1198573.15,30.24,4.08,240675.09,6.07
1198340.61,30.24,4.08,240680.42,6.07
1197957.59,30.23,4.07,240468.48,6.07
1197958.57,30.23,4.07,240469.97,6.07
1198021.01,30.24,4.08,240437.94,6.07
1197756.45,30.24,4.08,240461.23,6.07
1197491.89,30.24,4.08,240993.21,6.09
1197230.82,30.24,4.08,240961.3,6.09
1197039.21,30.24,4.09,240604.33,6.08
1197180.1,30.26,4.1,241538.01,6.1
1196947.56,30.26,4.1,241536.88,6.11
1196947.56,30.26,4.1,241536.88,6.11
1196683.0,30.26,4.1,241509.7,6.11
1196688.32,30.26,4.1,241533.66,6.11
1196154.07,30.25,4.09,240943.93,6.09
1196077.82,30.26,4.1,240937.88,6.09
1195813.26,30.26,4.1,240947.5,6.1
1195552.19,30.26,4.1,240934.1,6.1
1195729.49,30.27,4.11,241611.07,6.12
1195729.49,30.27,4.11,241611.07,6.12
1195729.49,30.27,4.11,241611.07,6.12
1195652.08,30.27,4.11,241516.08,6.11
1195652.99,30.27,4.11,241516.13,6.11
1195442.29,30.27,4.11,241322.91,6.11
1195198.81,30.27,4.11,241580.46,6.12
1194966.28,30.27,4.11,241571.43,6.12
1194966.28,30.27,4.11,241571.43,6.12
1194701.72,30.27,4.11,241629.63,6.12
1194701.72,30.27,4.11,241629.63,6.12
1194437.16,30.27,4.11,241604.73,6.12
1194172.6,30.27,4.11,241592.09,6.12
1194099.84,30.28,4.12,241571.1,6.13
1193834.12,30.28,4.12,241549.08,6.13
1193432.24,30.27,4.11,241132.56,6.12
1193432.24,30.27,4.11,241132.56,6.12
1193175.94,30.27,4.11,241505.98,6.13
1193175.94,30.27,4.11,241505.98,6.13
1193175.94,30.27,4.11,241505.98,6.13
1193227.8,30.28,4.12,241608.64,6.13
1192995.26,30.28,4.12,241598.71,6.13
1193173.73,30.29,4.13,241579.66,6.13
1192909.17,30.29,4.13,241617.03,6.14
1192644.61,30.29,4.13,241574.11,6.14
1192347.61,30.29,4.13,241292.03,6.13
1192195.72,30.28,4.12,241614.13,6.14
1191934.65,30.28,4.13,241412.99,6.13
1191668.93,30.29,4.13,241369.44,6.13
1191668.93,30.29,4.13,241369.44,6.13
1191880.86,30.3,4.14,242350.84,6.16
1191648.32,30.3,4.14,242341.81,6.16
1191103.82,30.29,4.13,241752.41,6.15
1190839.26,30.29,4.13,241845.98,6.15
1190574.7,30.29,4.14,241753.49,6.15
1190310.15,30.3,4.14,242021.62,6.16
1190049.08,30.3,4.14,241960.76,6.16
1190049.08,30.3,4.14,241960.76,6.16
1190049.08,30.3,4.14,241960.76,6.16
1189802.21,30.3,4.14,241882.12,6.16
1189802.21,30.3,4.14,241882.12,6.16
1189802.21,30.3,4.14,241882.12,6.16
1189727.58,30.3,4.14,242200.91,6.17
1189495.04,30.31,4.15,242197.74,6.17
1189495.04,30.31,4.15,242197.74,6.17
1189495.04,30.31,4.15,242197.74,6.17
1189230.48,30.31,4.15,242170.42,6.17
1189230.48,30.31,4.15,242170.42,6.17
1189230.48,30.31,4.15,242170.42,6.17
1188943.13,30.31,4.15,241859.33,6.16
1188678.57,30.31,4.15,241903.41,6.17
1188414.01,30.31,4.15,241870.12,6.17
1188479.94,30.31,4.16,241852.01,6.17
1188182.94,30.31,4.15,242044.79,6.17
1188182.94,30.31,4.15,242044.79,6.17
1188182.94,30.31,4.15,242044.79,6.17
1188105.53,30.31,4.15,241929.7,6.17
1188105.53,30.31,4.15,241929.7,6.17
1187839.81,30.31,4.16,241886.69,6.17
1187839.81,30.31,4.16,241886.69,6.17
1187682.26,30.31,4.15,241728.46,6.17
1187417.01,30.31,4.15,241894.74,6.18
1187417.01,30.31,4.15,241894.74,6.18
1187079.02,30.31,4.15,241547.77,6.17
1187080.72,30.31,4.15,241550.66,6.17
1187036.49,30.31,4.15,241560.63,6.17
1187036.49,30.31,4.15,241560.63,6.17
1186877.71,30.31,4.15,241402.36,6.16
1186613.16,30.31,4.15,241364.96,6.17
1186791.62,30.32,4.16,241384.93,6.17
1186398.6,30.31,4.15,241436.06,6.17
1186134.04,30.31,4.15,241399.97,6.17
1186413.81,30.32,4.16,241357.52,6.17
1186148.09,30.32,4.16,242112.89,6.19
1185943.59,30.32,4.16,241644.24,6.18
1185943.59,30.32,4.16,241644.24,6.18
1185756.76,30.32,4.16,241590.35,6.18
1185436.66,30.32,4.16,241935.88,6.19
1185204.13,30.33,4.17,241936.91,6.19
1185127.88,30.33,4.17,241917.81,6.19
1184863.32,30.33,4.17,241950.36,6.19
1184598.76,30.33,4.17,241916.25,6.19
1184598.76,30.33,4.17,241916.25,6.19
1184526.0,30.34,4.18,241898.22,6.2
1184526.0,30.34,4.18,241898.22,6.2
1184260.28,30.34,4.18,242192.17,6.2
1184260.28,30.34,4.18,242192.17,6.2
1184260.28,30.34,4.18,242192.17,6.2
1183994.56,30.34,4.18,241959.48,6.2
1184341.26,30.35,4.19,242867.16,6.22
1184108.72,30.35,4.19,242858.13,6.22
1184108.72,30.35,4.19,242858.13,6.22
1184108.72,30.35,4.19,242858.13,6.22
1184032.47,30.36,4.2,242836.82,6.23
1183767.91,30.36,4.2,242897.99,6.23
1183275.28,30.35,4.19,242355.37,6.22
1183453.74,30.36,4.2,242316.44,6.22
1183084.69,30.35,4.19,241947.91,6.21
1183011.93,30.35,4.19,241922.47,6.21
1183011.93,30.35,4.19,241922.47,6.21
1183011.93,30.35,4.19,241922.47,6.21
1182934.52,30.36,4.2,241917.0,6.21
1182668.8,30.36,4.2,242692.86,6.23
1182591.39,30.36,4.2,243018.05,6.24
1182591.39,30.36,4.2,243018.05,6.24
1182547.16,30.37,4.21,243028.02,6.24
1182547.16,30.37,4.21,243028.02,6.24
1182282.6,30.37,4.21,242990.62,6.24
1182047.7,30.37,4.21,242836.27,6.24
1181783.15,30.37,4.21,242872.73,6.24
1181783.15,30.37,4.21,242925.86,6.24
1181783.15,30.37,4.21,242906.37,6.24
1182059.43,30.38,4.22,242879.54,6.24
1181986.66,30.38,4.22,242865.46,6.24
1181782.16,30.38,4.22,242914.56,6.24
1181782.16,30.38,4.22,242914.56,6.24
1181782.16,30.38,4.22,242914.56,6.24
1181959.47,30.39,4.23,242883.08,6.24
1181959.47,30.39,4.23,242883.08,6.24
1181693.75,30.39,4.23,242853.96,6.25
1181310.72,30.38,4.22,243661.2,6.27
1181045.0,30.38,4.22,243567.92,6.27
1180812.47,30.38,4.22,243570.53,6.27
1180990.93,30.39,4.23,243544.45,6.27
1180726.38,30.39,4.23,243594.32,6.27
1180343.35,30.39,4.23,243558.74,6.27
1180078.79,30.39,4.23,243529.05,6.27
1180144.72,30.4,4.24,243742.69,6.28
1180322.02,30.4,4.24,243733.75,6.28
1180025.03,30.4,4.24,243624.43,6.28
1180025.03,30.4,4.24,243624.43,6.28
1179768.73,30.4,4.24,244224.18,6.29
1179610.42,30.4,4.24,244066.45,6.29
1179383.59,30.4,4.24,243922.72,6.29
1179151.05,30.4,4.24,243921.6,6.29
1179151.05,30.4,4.24,243921.6,6.29
1179074.8,30.41,4.25,243900.3,6.29
1179228.7,30.41,4.25,243931.34,6.29
1179228.7,30.41,4.25,243931.34,6.29
1178964.14,30.41,4.25,243897.68,6.29
1178964.14,30.41,4.25,243897.68,6.29
1178703.07,30.42,4.26,243886.4,6.29
1178437.35,30.42,4.26,244353.53,6.31
1178614.65,30.43,4.26,244479.08,6.31
1178537.24,30.43,4.27,244827.42,6.32
1178537.24,30.43,4.27,244827.42,6.32
1178493.01,30.43,4.27,244837.38,6.32
1178493.01,30.43,4.27,244837.38,6.32
1178228.45,30.44,4.28,244810.97,6.32
1178228.45,30.44,4.28,244810.97,6.32
1178228.45,30.44,4.28,244810.97,6.32
1177963.89,30.44,4.28,244813.63,6.33
1177887.64,30.44,4.28,244796.54,6.33
1177626.57,30.44,4.28,244789.76,6.33
1177626.57,30.44,4.28,244789.76,6.33
1177360.85,30.44,4.28,245256.66,6.34
1177414.39,30.44,4.28,245630.44,6.35
1177237.12,30.45,4.29,245519.27,6.35
1176886.34,30.45,4.29,245526.08,6.35
1176842.11,30.45,4.29,245536.04,6.35
1176589.25,30.45,4.29,245240.04,6.35
1176324.69,30.45,4.29,245215.42,6.35
1176248.44,30.45,4.29,245196.49,6.35
1176426.91,30.46,4.3,245243.46,6.35
1176043.88,30.46,4.29,245217.94,6.35
1176043.88,30.46,4.29,245217.94,6.35
1176043.88,30.46,4.29,245217.94,6.35
1176043.88,30.46,4.29,245217.94,6.35
1176225.83,30.46,4.3,245195.46,6.35
1175960.11,30.47,4.3,245659.24,6.36
1175577.09,30.46,4.3,245379.2,6.36
1175320.8,30.46,4.3,245253.0,6.36
1175536.99,30.47,4.31,246177.83,6.38
1175536.99,30.47,4.31,246177.83,6.38
1175722.9,30.48,4.32,246171.82,6.38
1175458.34,30.48,4.32,246148.54,6.38
1175193.78,30.48,4.32,246182.14,6.39
1174929.23,30.48,4.32,246140.87,6.39
1174668.15,30.48,4.32,246140.89,6.39
1174390.2,30.48,4.32,245848.01,6.38
1174390.2,30.48,4.32,245848.01,6.38
1174393.59,30.48,4.32,245885.4,6.38
1174579.25,30.49,4.33,246346.38,6.39
1174640.53,30.49,4.33,246415.53,6.4
1174374.81,30.49,4.33,246812.92,6.41
1174330.58,30.5,4.34,246822.89,6.41
1174254.33,30.5,4.34,246802.85,6.41
1174254.33,30.5,4.34,246802.85,6.41
1173989.77,30.51,4.34,246779.34,6.41
1173913.52,30.51,4.35,246822.17,6.41
1173652.45,30.51,4.35,246798.72,6.42
1173386.73,30.51,4.35,246774.45,6.42
1173309.32,30.52,4.35,247524.85,6.44
1173424.85,30.52,4.36,247673.82,6.44
1173192.32,30.53,4.36,247679.14,6.44
1172927.76,30.53,4.37,247642.71,6.45
1172851.51,30.53,4.37,247707.57,6.45
1172586.95,30.53,4.37,247710.42,6.45
1172325.88,30.53,4.37,247635.17,6.45
1172079.01,30.54,4.37,248345.29,6.47
1171992.17,30.54,4.38,248098.55,6.46
1171992.17,30.54,4.38,248098.55,6.46
1171620.79,30.53,4.37,248008.57,6.46
1171345.64,30.53,4.37,247906.13,6.46
1171301.41,30.54,4.38,247916.09,6.46
1171301.41,30.54,4.38,247916.09,6.46
1171036.86,30.54,4.38,247888.05,6.46
1171036.86,30.54,4.38,248102.09,6.47
1171036.86,30.54,4.38,248102.09,6.47
1170772.3,30.54,4.38,248085.82,6.47
1170507.74,30.54,4.38,248197.72,6.48
1170246.67,30.54,4.38,248213.91,6.48
1170246.67,30.54,4.38,248213.91,6.48
1169980.95,30.54,4.38,248080.93,6.48
1169980.95,30.54,4.38,248080.93,6.48
1169874.33,30.54,4.38,247976.41,6.47
1169608.61,30.54,4.38,248308.1,6.48
1169342.89,30.54,4.38,248144.02,6.48
1169110.36,30.55,4.38,248149.35,6.48
1169110.36,30.55,4.38,248149.35,6.48
1168845.8,30.55,4.39,248126.8,6.48
1169024.27,30.56,4.39,248111.04,6.49
1168759.71,30.56,4.4,248145.67,6.49
1168759.71,30.56,4.4,248145.67,6.49
1168428.37,30.55,4.39,247828.02,6.48
1168045.35,30.55,4.38,247789.77,6.48
1168235.66,30.55,4.39,248111.42,6.49
1167943.89,30.55,4.39,247778.11,6.48
1167943.89,30.55,4.39,247778.11,6.48
1167952.53,30.55,4.39,247804.77,6.48
1167794.22,30.55,4.38,247651.27,6.48
1167794.22,30.55,4.38,247651.27,6.48
1167794.22,30.55,4.38,247651.27,6.48
1167716.81,30.55,4.39,247493.84,6.48
1167529.98,30.55,4.39,247594.23,6.48
1167274.43,30.56,4.39,248100.37,6.49
1167274.43,30.56,4.39,248100.37,6.49
1167274.43,30.56,4.39,248100.37,6.49
1167484.91,30.56,4.4,248105.93,6.5
1167220.36,30.57,4.4,248079.81,6.5
1166837.33,30.56,4.4,248216.8,6.5
1166837.33,30.56,4.4,248185.62,6.5
1166872.85,30.56,4.4,248256.76,6.5
1166617.85,30.56,4.4,248249.8,6.5
1166617.85,30.56,4.4,248249.8,6.5
1166617.85,30.56,4.4,248249.8,6.5
1166414.17,30.56,4.4,248057.4,6.5
1166149.61,30.56,4.4,248114.14,6.5
1166149.61,30.56,4.4,248114.14,6.5
1166073.36,30.56,4.4,247979.77,6.5
1165786.33,30.56,4.4,247958.6,6.5
1166066.1,30.57,4.41,247887.29,6.5
1165733.39,30.57,4.41,248562.6,6.52
1165486.52,30.57,4.41,248579.15,6.52
1165486.52,30.57,4.41,248579.15,6.52
1165486.52,30.57,4.41,248579.15,6.52
1165486.52,30.57,4.41,248579.15,6.52
1165486.52,30.57,4.41,248579.15,6.52
1165486.52,30.57,4.41,248579.15,6.52
1165733.42,30.58,4.42,248201.78,6.51
1165446.4,30.58,4.42,248230.33,6.51
1165446.4,30.58,4.42,248230.33,6.51
1165181.54,30.58,4.42,248882.48,6.53
1165082.82,30.59,4.43,248867.74,6.53
1164987.59,30.59,4.43,248856.82,6.53
1164987.59,30.59,4.43,248856.82,6.53
1164699.41,30.59,4.43,248842.21,6.54
1164411.22,30.59,4.43,249240.24,6.55
1164411.22,30.59,4.43,249240.24,6.55
1164123.03,30.59,4.43,249160.67,6.55
1163890.5,30.59,4.44,249151.51,6.55
1164068.96,30.6,4.44,249131.69,6.55
1164068.96,30.6,4.44,249131.69,6.55
1163834.07,30.6,4.44,249208.87,6.55
1163834.07,30.6,4.44,249208.87,6.55
1163834.07,30.6,4.44,249208.87,6.55
1163757.82,30.6,4.44,249163.47,6.55
1163927.93,30.61,4.45,249126.13,6.55
1163774.69,30.61,4.45,249314.76,6.56
1163513.61,30.61,4.45,249170.66,6.56
1163513.61,30.61,4.45,249170.66,6.56
1163247.89,30.61,4.45,249119.45,6.56
1162991.6,30.61,4.45,249937.99,6.58
1162834.99,30.61,4.45,249780.58,6.58
1162559.84,30.61,4.45,249597.97,6.57
1162559.84,30.61,4.45,249597.97,6.57
1162778.69,30.62,4.46,249597.44,6.57
1162841.13,30.63,4.47,249570.43,6.57
1162576.57,30.63,4.47,249633.9,6.58
1162576.57,30.63,4.47,249633.9,6.58
1162500.32,30.63,4.47,249599.41,6.58
1162427.55,30.64,4.48,249584.06,6.58
1162427.55,30.64,4.48,249584.06,6.58
1162161.83,30.64,4.48,249559.74,6.58
1161896.11,30.64,4.48,250416.51,6.6
1161630.39,30.64,4.48,250622.53,6.61
1161397.86,30.64,4.48,250623.55,6.61
1161133.3,30.64,4.49,250596.42,6.61
1160868.74,30.64,4.49,250632.96,6.62
1160487.36,30.64,4.48,250212.08,6.61
1160411.11,30.64,4.48,250180.62,6.61
1160150.04,30.64,4.49,250163.01,6.61
1159884.32,30.65,4.49,250287.98,6.61
1159618.6,30.65,4.49,250305.81,6.62
1159618.6,30.65,4.49,250305.81,6.62
1159321.6,30.64,4.48,250120.38,6.61
1159164.05,30.64,4.48,249962.15,6.61
1158898.33,30.64,4.48,249964.38,6.61
1158665.79,30.64,4.48,249965.41,6.61
1158665.79,30.64,4.48,249955.62,6.61
1158728.23,30.65,4.49,249924.89,6.61
1158728.23,30.65,4.49,249949.92,6.61
1158463.68,30.65,4.49,249999.18,6.61
1158642.14,30.66,4.5,249972.3,6.61
1158381.07,30.66,4.5,249944.69,6.62
1158115.35,30.66,4.5,250415.79,6.63
1158037.94,30.66,4.51,250541.6,6.63
1157772.22,30.67,4.51,250679.65,6.64
1157866.68,30.67,4.51,250679.98,6.64
1155782.24,30.68,4.52,250624.87,6.65
1155517.68,30.68,4.53,250597.83,6.65
1155517.68,30.68,4.53,250597.83,6.65
1155517.68,30.68,4.53,250597.83,6.65
1155253.12,30.69,4.53,250675.99,6.66
1155253.12,30.69,4.53,250672.94,6.66
1154988.57,30.69,4.53,250630.42,6.66
1154691.57,30.68,4.52,250544.14,6.66
1154430.5,30.68,4.52,250531.68,6.66
1154517.93,30.68,4.53,250611.07,6.66
1154252.21,30.69,4.53,250954.44,6.67
1155734.7,30.73,4.57,252899.77,6.72
1155734.7,30.73,4.57,252899.77,6.72
1155502.16,30.73,4.57,252898.65,6.73
1155502.16,30.73,4.57,252898.65,6.73
1155502.16,30.73,4.57,252898.65,6.73
1155502.16,30.73,4.57,252898.65,6.73
1155503.85,30.73,4.57,252905.15,6.73
1155239.3,30.73,4.57,252877.97,6.73
1155239.3,30.73,4.57,252877.97,6.73
1155239.3,30.73,4.57,252877.97,6.73
1155163.05,30.73,4.57,252871.93,6.73
1155163.05,30.73,4.57,252871.93,6.73
1155439.33,30.74,4.58,252883.81,6.73
1155366.56,30.75,4.59,252873.86,6.73
1155162.06,30.75,4.59,252999.79,6.73
1155084.65,30.75,4.59,252930.55,6.73
1154818.93,30.75,4.59,252861.13,6.73
1154553.21,30.75,4.59,253748.14,6.76
1154763.7,30.76,4.6,253753.7,6.76
1154499.14,30.76,4.6,253724.67,6.76
1154116.12,30.76,4.6,253803.68,6.76
1154116.12,30.76,4.6,253803.68,6.76
1154009.72,30.75,4.59,253696.78,6.76
1154009.72,30.75,4.59,253696.78,6.76
1153933.47,30.76,4.6,253611.75,6.76
1153857.22,30.76,4.6,253604.22,6.76
1153977.4,30.77,4.61,253742.38,6.77
1153977.4,30.77,4.61,253742.38,6.77
1153977.4,30.77,4.61,253742.38,6.77
1153711.68,30.77,4.61,253687.87,6.77
1153634.27,30.78,4.62,253596.66,6.77
1153634.27,30.78,4.62,253560.46,6.76
1153368.55,30.78,4.62,254550.19,6.79
1151104.38,30.78,4.63,254498.05,6.81
1150871.84,30.79,4.63,254490.13,6.81
1150795.59,30.79,4.64,254467.71,6.81
1150531.03,30.79,4.64,254511.68,6.81
1150531.03,30.79,4.64,254511.68,6.81
1150531.03,30.79,4.64,254511.68,6.81
1150593.47,30.8,4.64,254489.09,6.81
1150435.44,30.8,4.64,254337.58,6.81
1150617.39,30.8,4.65,254313.3,6.81
1150351.67,30.81,4.65,255316.84,6.84
1150486.93,30.81,4.66,255532.75,6.84
1150203.67,30.81,4.66,255591.53,6.85
1150203.67,30.81,4.66,255591.53,6.85
1149971.14,30.82,4.66,255592.55,6.85
1150149.6,30.83,4.67,255565.63,6.85
1149858.34,30.82,4.67,255314.85,6.84
1149593.78,30.82,4.67,255360.05,6.85
1149329.23,30.82,4.67,255327.83,6.85
1149068.15,30.82,4.67,255304.29,6.85
1148802.43,30.83,4.67,255556.92,6.86
1148558.61,30.82,4.67,255356.08,6.85
1148292.89,30.82,4.67,255373.87,6.85
1148354.17,30.83,4.67,255724.38,6.87
1148309.94,30.84,4.68,255734.35,6.87
1148045.39,30.84,4.68,255709.73,6.87
1147672.36,30.83,4.67,255465.05,6.86
1147672.36,30.83,4.67,255465.05,6.86
1147407.8,30.83,4.68,255445.36,6.86
1147357.8,30.83,4.67,255395.36,6.86
1147093.25,30.83,4.68,255443.45,6.87
1146832.17,30.83,4.68,255402.77,6.87
1146832.17,30.83,4.68,255402.77,6.87
1146566.45,30.83,4.68,255661.3,6.88
1146300.73,30.84,4.68,255559.58,6.87
1146035.01,30.84,4.68,255562.3,6.88
1145738.02,30.83,4.67,255267.39,6.87
1145505.48,30.83,4.68,255268.42,6.87
1145240.92,30.83,4.68,255236.29,6.87
1145419.39,30.84,4.69,255287.91,6.87
1145036.36,30.84,4.68,255257.11,6.87
1144771.81,30.84,4.68,255230.79,6.88
1144510.73,30.84,4.68,255764.33,6.89
1144433.32,30.84,4.69,255450.12,6.88
1144208.02,30.85,4.69,255335.42,6.88
1144367.15,30.85,4.7,255939.65,6.9
1144112.14,30.86,4.7,255941.51,6.9
1144112.14,30.86,4.7,255941.51,6.9
1143879.61,30.86,4.7,255944.12,6.9
1143615.05,30.86,4.7,255910.41,6.91
1143350.49,30.86,4.7,255977.28,6.91
1143094.34,30.86,4.7,255706.28,6.9
1143096.03,30.86,4.7,255708.56,6.9
1142831.47,30.86,4.7,255657.4,6.9
1142831.47,30.86,4.7,255657.4,6.9
1142570.4,30.86,4.7,255947.37,6.91
1142304.68,30.86,4.7,255858.62,6.91
1142117.85,30.86,4.71,255792.07,6.91
1141885.31,30.86,4.71,255790.95,6.91
1141620.76,30.87,4.71,255840.58,6.92
1141464.45,30.87,4.71,255853.95,6.92
1141199.9,30.87,4.71,255829.06,6.92
1140935.34,30.87,4.71,255776.63,6.92
1141001.26,30.88,4.72,256045.84,6.93
1140735.54,30.88,4.72,255961.02,6.93
1140735.54,30.88,4.72,255961.02,6.93
1140735.54,30.88,4.72,255961.02,6.93
1140444.29,30.87,4.72,255599.79,6.92
1140444.29,30.87,4.72,255599.79,6.92
1140366.88,30.88,4.72,255492.79,6.92
1140101.16,30.88,4.72,255896.19,6.93
1139868.62,30.88,4.73,255893.02,6.93
1139792.37,30.89,4.73,255869.08,6.93
1139527.81,30.89,4.73,255905.33,6.94
