ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
807,2964,2666640,6212,2871580
808,2972,2667640,6212,2872580
808,2972,2668640,6212,2873580
808,2972,2669640,6212,2874580
808,2972,2670640,6212,2875580
808,2972,2670640,6212,2875810
808,2972,2671450,6212,2876620
808,2972,2672450,6212,2877620
808,2972,2672450,6212,2878620
808,2972,2673260,6212,2879430
808,2972,2674260,6212,2880430
808,2972,2674260,6212,2881430
808,2972,2675260,6212,2882430
808,2972,2675260,6212,2883430
808,2972,2676260,6212,2884430
808,2972,2677260,6212,2885430
808,2972,2677730,6212,2885900
808,2972,2678730,6212,2886900
808,2972,2679200,6212,2887370
808,2972,2679520,6212,2887690
809,2980,2680520,6212,2888690
809,2980,2680990,6212,2889160
809,2980,2680990,6212,2889970
809,2980,2681460,6212,2890440
809,2980,2681460,6212,2890910
809,2980,2682460,6212,2891910
809,2980,2682930,6212,2892380
809,2980,2682930,6212,2893380
809,2980,2683930,6212,2894380
809,2980,2684740,6212,2895190
809,2980,2685740,6212,2896190
809,2980,2686740,6212,2897190
809,2980,2687740,6212,2898190
809,2980,2687740,6212,2898510
809,2980,2687740,6212,2898510
810,2988,2688740,6212,2899510
810,2988,2689740,6212,2900510
810,2988,2690740,6212,2901510
810,2988,2690740,6212,2902320
810,2988,2690740,6212,2903130
810,2988,2691550,6212,2903940
810,2988,2692020,6212,2904410
810,2988,2692020,6212,2905410
810,2988,2693020,6212,2906410
810,2988,2693020,6212,2907220
810,2988,2693020,6212,2908220
810,2988,2693020,6212,2908220
810,2988,2694020,6212,2909220
811,2996,2695020,6212,2910220
811,2996,2695020,6212,2910870
811,2996,2695020,6212,2911100
811,2996,2696020,6212,2912100
811,2996,2696020,6212,2912910
811,2996,2697020,6212,2913910
811,2996,2697490,6212,2914380
811,2996,2698300,6212,2915190
811,2996,2698770,6212,2915660
811,2996,2698770,6212,2915660
811,2996,2699580,6212,2916470
811,2996,2700580,6212,2917470
811,2996,2701060,6212,2917950
811,2996,2702060,6212,2918950
811,2996,2702530,6212,2919420
812,3004,2710530,6212,2927420
812,3004,2711530,6212,2928420
813,3012,2712000,6212,2928890
813,3012,2712000,6212,2929890
813,3012,2712000,6212,2930360
813,3012,2713000,6212,2931360
813,3012,2713000,6212,2931360
813,3012,2713000,6212,2931360
813,3012,2713000,6212,2932360
813,3012,2713320,6212,2932680
813,3012,2713320,6212,2933680
813,3012,2713320,6212,2934490
813,3012,2713320,6212,2935490
813,3012,2713970,6212,2936140
813,3012,2714440,6212,2936610
813,3012,2715250,6212,2937420
813,3012,2716250,6212,2938420
813,3012,2717250,6212,2939420
813,3012,2717250,6212,2939420
813,3012,2717720,6212,2939890
813,3012,2718190,6212,2940360
814,3020,2719000,6212,2941170
814,3020,2719000,6212,2942170
814,3020,2720000,6212,2943170
814,3020,2720000,6212,2943640
814,3020,2720000,6212,2944450
814,3020,2720230,6212,2944680
814,3020,2721230,6212,2945680
814,3020,2722230,6212,2946680
814,3020,2723230,6212,2947680
814,3020,2723230,6212,2948680
814,3020,2724230,6212,2949680
814,3020,2724700,6212,2950150
814,3020,2725170,6212,2950620
815,3028,2726170,6212,2951620
815,3028,2726640,6212,2952090
815,3028,2726640,6212,2952090
815,3028,2727640,6212,2953090
815,3028,2728640,6212,2954090
815,3028,2728640,6212,2954090
815,3028,2729290,6212,2954740
815,3028,2729290,6212,2954740
815,3028,2729290,6212,2954740
815,3028,2729760,6212,2955210
815,3028,2730080,6212,2955530
815,3028,2730080,6212,2956530
815,3028,2730080,6212,2956990
815,3028,2730080,6212,2956990
815,3028,2730080,6212,2957990
815,3028,2730080,6212,2957990
815,3028,2730080,6212,2957990
815,3028,2730890,6212,2958800
815,3028,2731890,6212,2959800
815,3028,2732890,6212,2960800
816,3036,2733700,6212,2961610
816,3036,2733700,6212,2962080
816,3036,2734700,6212,2963080
816,3036,2734700,6212,2964080
816,3036,2734700,6212,2964080
816,3036,2735700,6212,2965080
816,3036,2735700,6212,2965080
816,3036,2735700,6212,2965890
816,3036,2736700,6212,2966890
816,3036,2737700,6212,2967890
816,3036,2738700,6212,2968890
816,3036,2739510,6212,2969700
816,3036,2739510,6212,2970170
816,3036,2740510,6212,2971170
817,3044,2741510,6212,2972170
817,3044,2741510,6212,2972170
817,3044,2742510,6212,2973170
817,3044,2742970,6212,2973630
817,3044,2742970,6212,2974630
817,3044,2743410,6212,2975070
817,3044,2744220,6212,2975880
817,3044,2745220,6212,2976880
817,3044,2746220,6212,2977880
817,3044,2747220,6212,2978880
817,3044,2747220,6212,2978880
817,3044,2748030,6212,2979690
818,3052,2748840,6212,2980500
818,3052,2749310,6212,2980970
818,3052,2749310,6212,2981970
818,3052,2750310,6212,2982970
818,3052,2750310,6212,2983970
818,3052,2751310,6212,2984970
818,3052,2752310,6212,2985970
818,3052,2752310,6212,2986440
818,3052,2752310,6212,2987440
818,3052,2753310,6212,2988440
818,3052,2753310,6212,2988440
818,3052,2753310,6212,2988910
818,3052,2754310,6212,2989910
818,3052,2755310,6212,2990910
818,3052,2755540,6212,2991140
818,3052,2755540,6212,2992140
818,3052,2756010,6212,2992610
819,3060,2757010,6212,2993610
819,3060,2757010,6212,2994420
819,3060,2757010,6212,2995420
819,3060,2757010,6212,2995420
819,3060,2758010,6212,2996420
819,3060,2758010,6212,2996640
819,3060,2759010,6212,2997640
819,3060,2759820,6212,2998450
819,3060,2759820,6212,2998450
819,3060,2759820,6212,2999450
819,3060,2760820,6212,3000450
819,3060,2760820,6212,3001450
819,3060,2761820,6212,3002450
819,3060,2762820,6212,3003450
819,3060,2763630,6212,3004260
819,3060,2764630,6212,3005260
819,3060,2764630,6212,3005260
820,3068,2765000,6212,3005630
820,3068,2765230,6212,3005860
820,3068,2766230,6212,3006860
820,3068,2767040,6212,3007670
821,3076,2775040,6212,3015670
821,3076,2775850,6212,3016480
821,3076,2776850,6212,3017480
821,3076,2776850,6212,3018480
821,3076,2777850,6212,3019480
821,3076,2778850,6212,3020480
821,3076,2778850,6212,3021130
821,3076,2779850,6212,3022130
821,3076,2780170,6212,3022450
821,3076,2780170,6212,3023260
821,3076,2780170,6212,3024070
821,3076,2780170,6212,3025070
821,3076,2780170,6212,3026070
822,3084,2781170,6212,3027070
822,3084,2782170,6212,3028070
822,3084,2782170,6212,3029070
822,3084,2783170,6212,3030070
822,3084,2784170,6212,3031070
822,3084,2784170,6212,3031880
822,3084,2784980,6212,3032690
822,3084,2784980,6212,3033500
823,3092,2785980,6212,3034500
823,3092,2785980,6212,3034970
823,3092,2786980,6212,3035970
823,3092,2786980,6212,3035970
823,3092,2787790,6212,3036780
823,3092,2787790,6212,3037590
823,3092,2788790,6212,3038590
823,3092,2789600,6212,3039400
823,3092,2790070,6212,3039870
823,3092,2790230,6212,3040030
823,3092,2791230,6212,3041030
823,3092,2791230,6212,3041030
823,3092,2792230,6212,3042030
823,3092,2792230,6212,3042840
823,3092,2792230,6212,3043070
823,3092,2792700,6212,3043540
823,3092,2793700,6212,3044540
823,3092,2793700,6212,3044540
823,3092,2793700,6212,3044540
823,3092,2793700,6212,3044540
823,3092,2794700,6212,3045540
823,3092,2794700,6212,3046540
823,3092,2795700,6212,3047540
823,3092,2795700,6212,3048350
824,3100,2796510,6212,3049160
824,3100,2797510,6212,3050160
824,3100,2798510,6212,3051160
824,3100,2799060,6212,3051710
824,3100,2800060,6212,3052710
824,3100,2801060,6212,3053710
824,3100,2802060,6212,3054710
824,3100,2802060,6212,3055180
824,3100,2802060,6212,3055180
824,3100,2802870,6212,3055990
824,3100,2803190,6212,3056310
824,3100,2803190,6212,3057120
824,3100,2803190,6212,3057120
824,3100,2803190,6212,3057120
825,3108,2804190,6212,3058120
825,3108,2805190,6212,3059120
825,3108,2805190,6212,3059590
825,3108,2805190,6212,3060060
825,3108,2805660,6212,3060530
825,3108,2806660,6212,3061530
825,3108,2807660,6212,3062530
825,3108,2808660,6212,3063530
825,3108,2808660,6212,3064340
825,3108,2809660,6212,3065340
826,3116,2810310,6212,3065990
826,3116,2810310,6212,3065990
826,3116,2810780,6212,3066460
826,3116,2811780,6212,3067460
826,3116,2812250,6212,3067930
826,3116,2812250,6212,3067930
826,3116,2812900,6212,3068580
826,3116,2812900,6212,3068580
826,3116,2812900,6212,3069580
826,3116,2813270,6212,3069950
826,3116,2813860,6212,3070540
826,3116,2813860,6212,3071540
826,3116,2813860,6212,3072540
826,3116,2814670,6212,3073350
826,3116,2815670,6212,3074350
826,3116,2815670,6212,3075350
826,3116,2815670,6212,3075350
826,3116,2815670,6212,3075350
826,3116,2816670,6212,3076350
826,3116,2816670,6212,3077350
827,3124,2817480,6212,3078160
827,3124,2818070,6212,3078750
827,3124,2818070,6212,3078750
827,3124,2818540,6212,3079220
827,3124,2818540,6212,3079450
827,3124,2819540,6212,3080450
827,3124,2820540,6212,3081450
827,3124,2821540,6212,3082450
827,3124,2821540,6212,3083450
827,3124,2821540,6212,3084260
827,3124,2821540,6212,3085260
827,3124,2821540,6212,3086260
827,3124,2821540,6212,3086490
827,3124,2822190,6212,3087140
827,3124,2822190,6212,3087140
827,3124,2822660,6212,3087610
827,3124,2823470,6212,3088420
827,3124,2823470,6212,3089420
828,3132,2824470,6212,3090420
828,3132,2825470,6212,3091420
828,3132,2825470,6212,3092420
828,3132,2826470,6212,3093420
828,3132,2826470,6212,3093420
828,3132,2827470,6212,3094420
828,3132,2828280,6212,3095230
828,3132,2828600,6212,3095550
828,3132,2829600,6212,3096550
828,3132,2830410,6212,3097360
828,3132,2831410,6212,3098360
829,3140,2832410,6212,3099360
829,3140,2832410,6212,3099730
829,3140,2833220,6212,3100540
829,3140,2833220,6212,3100540
829,3140,2834220,6212,3101540
829,3140,2834220,6212,3101540
829,3140,2835030,6212,3102350
829,3140,2835030,6212,3102940
829,3140,2835840,6212,3103750
829,3140,2836840,6212,3104750
829,3140,2836840,6212,3105750
829,3140,2836840,6212,3106750
829,3140,2837310,6212,3107220
829,3140,2837310,6212,3108220
829,3140,2837310,6212,3109220
829,3140,2837780,6212,3109690
829,3140,2837780,6212,3110150
829,3140,2838780,6212,3111150
830,3148,2839780,6212,3112150
830,3148,2840780,6212,3113150
830,3148,2840780,6212,3113620
830,3148,2841780,6212,3114620
830,3148,2841780,6212,3115620
830,3148,2841780,6212,3115620
830,3148,2842780,6212,3116620
831,3156,2850780,6212,3124620
831,3156,2850780,6212,3125620
831,3156,2850780,6212,3125620
831,3156,2850780,6212,3126620
831,3156,2851780,6212,3127620
831,3156,2852780,6212,3128620
832,3164,2853780,6212,3129620
832,3164,2853780,6212,3130620
832,3164,2854780,6212,3131620
832,3164,2854780,6212,3131620
832,3164,2855780,6212,3132620
832,3164,2856250,6212,3133090
832,3164,2856250,6212,3133090
832,3164,2857250,6212,3134090
832,3164,2857840,6212,3134680
832,3164,2858840,6212,3135680
832,3164,2859840,6212,3136680
832,3164,2859840,6212,3137490
832,3164,2860650,6212,3138300
832,3164,2861650,6212,3139300
832,3164,2862460,6212,3140110
832,3164,2862460,6212,3140110
833,3172,2863460,6212,3141110
833,3172,2863460,6212,3141920
833,3172,2863460,6212,3141920
833,3172,2863460,6212,3142920
833,3172,2864460,6212,3143920
833,3172,2865460,6212,3144920
833,3172,2865930,6212,3145390
833,3172,2865930,6212,3146390
833,3172,2865930,6212,3146860
833,3172,2866930,6212,3147860
833,3172,2867930,6212,3148860
833,3172,2868930,6212,3149860
833,3172,2869930,6212,3150860
834,3180,2870930,6212,3151860
834,3180,2871930,6212,3152860
834,3180,2872160,6212,3153090
834,3180,2872160,6212,3153900
834,3180,2872160,6212,3154220
834,3180,2873160,6212,3155220
834,3180,2873160,6212,3156220
834,3180,2874160,6212,3157220
834,3180,2874630,6212,3157690
834,3180,2874630,6212,3158690
834,3180,2874630,6212,3159160
834,3180,2875630,6212,3160160
834,3180,2875630,6212,3160160
834,3180,2876630,6212,3161160
834,3180,2877440,6212,3161970
834,3180,2877760,6212,3162290
834,3180,2878760,6212,3163290
835,3188,2879760,6212,3164290
835,3188,2880080,6212,3164610
835,3188,2880550,6212,3165080
835,3188,2880550,6212,3165890
835,3188,2881550,6212,3166890
835,3188,2881550,6212,3166890
835,3188,2882550,6212,3167890
835,3188,2883550,6212,3168890
835,3188,2884550,6212,3169890
835,3188,2884550,6212,3170890
835,3188,2884870,6212,3171210
835,3188,2884870,6212,3172210
835,3188,2885190,6212,3172530
835,3188,2886190,6212,3173530
836,3196,2887190,6212,3174530
836,3196,2888190,6212,3175530
836,3196,2888190,6212,3175530
836,3196,2888350,6212,3175690
836,3196,2888350,6212,3176160
836,3196,2888350,6212,3176750
836,3196,2888510,6212,3176910
836,3196,2888510,6212,3177910
836,3196,2888510,6212,3177910
836,3196,2888980,6212,3178380
836,3196,2889450,6212,3178850
836,3196,2889450,6212,3179500
836,3196,2889450,6212,3179820
836,3196,2890450,6212,3180820
836,3196,2891450,6212,3181820
836,3196,2891450,6212,3182630
836,3196,2891450,6212,3182630
836,3196,2891450,6212,3183440
836,3196,2891450,6212,3184440
836,3196,2892450,6212,3185440
836,3196,2892910,6212,3185900
837,3204,2893910,6212,3186900
837,3204,2894910,6212,3187900
837,3204,2895460,6212,3188450
837,3204,2895460,6212,3189450
837,3204,2895460,6212,3189450
837,3204,2895930,6212,3189920
837,3204,2896930,6212,3190920
837,3204,2897930,6212,3191920
837,3204,2898250,6212,3192240
837,3204,2899250,6212,3193240
837,3204,2900060,6212,3194050
838,3212,2901060,6212,3195050
838,3212,2902060,6212,3196050
838,3212,2902870,6212,3196860
838,3212,2903870,6212,3197860
838,3212,2904100,6212,3198090
838,3212,2905100,6212,3199090
838,3212,2906100,6212,3200090
838,3212,2906100,6212,3200560
838,3212,2906330,6212,3200790
838,3212,2906330,6212,3200790
838,3212,2907330,6212,3201790
838,3212,2908330,6212,3202790
838,3212,2908330,6212,3202790
839,3220,2909330,6212,3203790
839,3220,2909330,6212,3204790
839,3220,2909330,6212,3204790
839,3220,2909330,6212,3205790
839,3220,2909800,6212,3206260
839,3220,2910800,6212,3207260
839,3220,2910800,6212,3207580
839,3220,2910800,6212,3208580
839,3220,2911260,6212,3209040
839,3220,2911370,6212,3209150
839,3220,2912370,6212,3210150
839,3220,2912530,6212,3210310
839,3220,2913340,6212,3211120
839,3220,2913810,6212,3211590
839,3220,2914810,6212,3212590
839,3220,2914810,6212,3212910
839,3220,2915280,6212,3213380
839,3220,2916090,6212,3214190
840,3228,2917090,6212,3215190
840,3228,2917090,6212,3216190
840,3228,2917090,6212,3216190
841,3236,2918090,6212,3217190
841,3236,2919090,6212,3218190
841,3236,2920090,6212,3219190
841,3236,2920320,6212,3219420
841,3236,2920790,6212,3219890
841,3236,2921790,6212,3220890
841,3236,2922600,6212,3221700
841,3236,2923070,6212,3222170
841,3236,2923720,6212,3222820
842,3244,2924720,6212,3223820
842,3244,2925720,6212,3224820
842,3244,2925720,6212,3225820
842,3244,2926190,6212,3226290
842,3244,2926190,6212,3226290
842,3244,2927000,6212,3227100
842,3244,2928000,6212,3228100
842,3244,2928810,6212,3228910
842,3244,2928970,6212,3229070
842,3244,2928970,6212,3229880
842,3244,2928970,6212,3229880
842,3244,2929970,6212,3230880
842,3244,2929970,6212,3231200
842,3244,2930970,6212,3232200
842,3244,2931970,6212,3233200
842,3244,2932970,6212,3234200
843,3252,2933970,6212,3235200
843,3252,2933970,6212,3236010
843,3252,2934780,6212,3236820
843,3252,2934780,6212,3237820
843,3252,2934780,6212,3237820
843,3252,2934780,6212,3238630
843,3252,2935430,6212,3239280
843,3252,2936430,6212,3240280
843,3252,2937430,6212,3241280
843,3252,2938430,6212,3242280
843,3252,2938430,6212,3243090
843,3252,2938660,6212,3243320
843,3252,2939660,6212,3244320
843,3252,2940310,6212,3244970
843,3252,2941310,6212,3245970
843,3252,2941310,6212,3246440
843,3252,2941310,6212,3247090
843,3252,2942310,6212,3248090
843,3252,2942310,6212,3249090
843,3252,2942780,6212,3249560
843,3252,2942780,6212,3249560
843,3252,2943590,6212,3250370
843,3252,2944590,6212,3251370
843,3252,2944590,6212,3252370
844,3260,2945590,6212,3253370
844,3260,2946050,6212,3253830
844,3260,2946860,6212,3254640
844,3260,2947860,6212,3255640
844,3260,2947860,6212,3256640
844,3260,2947860,6212,3256640
844,3260,2948860,6212,3257640
845,3268,2949860,6212,3258640
845,3268,2950860,6212,3259640
845,3268,2950860,6212,3260640
845,3268,2951860,6212,3261640
845,3268,2951860,6212,3262640
845,3268,2952330,6212,3263110
845,3268,2953330,6212,3264110
845,3268,2954330,6212,3265110
845,3268,2955330,6212,3266110
846,3276,2956330,6212,3267110
846,3276,2957140,6212,3267920
846,3276,2957950,6212,3268730
846,3276,2958950,6212,3269730
846,3276,2959950,6212,3270730
846,3276,2959950,6212,3270730
846,3276,2959950,6212,3270730
846,3276,2960760,6212,3271540
846,3276,2961760,6212,3272540
846,3276,2962760,6212,3273540
846,3276,2963570,6212,3274350
846,3276,2963570,6212,3275160
846,3276,2964570,6212,3276160
846,3276,2965380,6212,3276970
846,3276,2965380,6212,3277200
846,3276,2966190,6212,3278010
846,3276,2967190,6212,3279010
847,3284,2968190,6212,3280010
847,3284,2969190,6212,3281010
847,3284,2969190,6212,3282010
847,3284,2969190,6212,3283010
847,3284,2970190,6212,3284010
847,3284,2970190,6212,3284010
847,3284,2971000,6212,3284820
847,3284,2971230,6212,3285050
847,3284,2972230,6212,3286050
847,3284,2972230,6212,3286050
847,3284,2972880,6212,3286700
847,3284,2973340,6212,3287160
847,3284,2974150,6212,3287970
847,3284,2974150,6212,3288780
847,3284,2974150,6212,3289780
847,3284,2974150,6212,3290780
847,3284,2974150,6212,3291250
847,3284,2974960,6212,3292060
848,3292,2975430,6212,3292530
849,3300,2983430,6212,3300530
849,3300,2984080,6212,3301180
849,3300,2984080,6212,3301180
849,3300,2984080,6212,3301180
849,3300,2984080,6212,3302180
849,3300,2984890,6212,3302990
849,3300,2984890,6212,3302990
849,3300,2985890,6212,3303990
849,3300,2986700,6212,3304800
849,3300,2986700,6212,3305800
849,3300,2987700,6212,3306800
849,3300,2987700,6212,3307270
849,3300,2988700,6212,3308270
849,3300,2989160,6212,3308730
849,3300,2989630,6212,3309200
849,3300,2989630,6212,3309200
849,3300,2989630,6212,3309200
850,3308,2990630,6212,3310200
850,3308,2991630,6212,3311200
850,3308,2992630,6212,3312200
850,3308,2992630,6212,3313200
850,3308,2992630,6212,3313200
850,3308,2993630,6212,3314200
850,3308,2993790,6212,3314360
850,3308,2993950,6212,3314520
850,3308,2993950,6212,3315520
850,3308,2994270,6212,3315840
850,3308,2994270,6212,3316650
850,3308,2995270,6212,3317650
850,3308,2996270,6212,3318650
850,3308,2996270,6212,3318650
850,3308,2996270,6212,3319120
850,3308,2996270,6212,3319120
850,3308,2996590,6212,3319440
850,3308,2997590,6212,3320440
850,3308,2998400,6212,3321250
850,3308,2998870,6212,3321720
851,3316,2999870,6212,3322720
851,3316,2999870,6212,3323190
851,3316,2999870,6212,3324190
851,3316,2999870,6212,3325190
851,3316,2999870,6212,3326190
851,3316,3000870,6212,3327190
851,3316,3000870,6212,3327670
851,3316,3001190,6212,3327990
851,3316,3002190,6212,3328990
851,3316,3002670,6212,3329470
851,3316,3003140,6212,3329940
851,3316,3003140,6212,3329940
851,3316,3004140,6212,3330940
851,3316,3004140,6212,3331940
851,3316,3004140,6212,3331940
851,3316,3004790,6212,3332590
851,3316,3004790,6212,3333050
851,3316,3005790,6212,3334050
851,3316,3006160,6212,3334420
852,3324,3007160,6212,3335420
852,3324,3008160,6212,3336420
852,3324,3008970,6212,3337230
852,3324,3009410,6212,3337670
852,3324,3009410,6212,3338670
852,3324,3010220,6212,3339480
852,3324,3010220,6212,3339950
852,3324,3010220,6212,3341950
852,3324,3010220,6212,3342170
852,3324,3010810,6212,3342760
852,3324,3011130,6212,3343080
852,3324,3011780,6212,3343730
852,3324,3011780,6212,3344730
852,3324,3011780,6212,3345190
852,3324,3012780,6212,3346190
852,3324,3013780,6212,3347190
852,3324,3013780,6212,3347190
853,3332,3014590,6212,3348000
853,3332,3014590,6212,3349000
853,3332,3015590,6212,3350000
853,3332,3015590,6212,3351000
853,3332,3016060,6212,3351470
853,3332,3016060,6212,3352470
853,3332,3016060,6212,3353470
853,3332,3016060,6212,3353940
853,3332,3016060,6212,3354750
853,3332,3017060,6212,3355750
853,3332,3017060,6212,3355750
853,3332,3018060,6212,3356750
853,3332,3019060,6212,3357750
853,3332,3019870,6212,3358560
853,3332,3020200,6212,3358890
853,3332,3021200,6212,3359890
853,3332,3021520,6212,3360210
854,3340,3022170,6212,3360860
854,3340,3022170,6212,3361670
854,3340,3022170,6212,3362480
854,3340,3022170,6212,3363480
854,3340,3023170,6212,3364480
854,3340,3023980,6212,3365290
