ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
1022980.07,47.04,10.54,364399.67,16.76
1022798.85,47.05,10.55,364391.29,16.76
1022883.08,47.07,10.56,364421.51,16.77
1022513.31,47.07,10.57,364396.93,16.78
1022528.66,47.08,10.58,364684.87,16.79
1022134.66,47.08,10.57,364391.8,16.78
1022134.66,47.08,10.57,364391.8,16.78
1021764.89,47.08,10.58,364379.01,16.79
1021849.12,47.1,10.59,365596.18,16.85
1021506.19,47.1,10.6,365592.65,16.86
1021136.42,47.11,10.6,365614.86,16.87
1020979.55,47.1,10.6,365460.33,16.86
1020979.55,47.1,10.6,365460.33,16.86
1020798.33,47.11,10.61,365441.39,16.87
1020798.33,47.11,10.61,365441.39,16.87
1020798.33,47.11,10.61,365441.39,16.87
1020798.33,47.11,10.61,365441.39,16.87
1020404.32,47.1,10.6,364995.41,16.85
1020404.32,47.1,10.6,364995.41,16.85
1020223.11,47.11,10.61,364977.07,16.85
1020019.13,47.11,10.61,364761.6,16.85
1020019.13,47.11,10.61,364761.6,16.85
1019649.36,47.11,10.61,364748.26,16.85
1019354.23,47.11,10.61,364555.73,16.85
1019173.01,47.12,10.61,364802.87,16.86
1019173.01,47.12,10.61,364802.87,16.86
1018991.79,47.13,10.62,365059.98,16.88
1018991.79,47.13,10.62,365059.98,16.88
1018991.79,47.13,10.62,365121.0,16.89
1018991.79,47.13,10.62,365121.0,16.89
1019254.38,47.14,10.64,365541.18,16.91
1019254.38,47.14,10.64,365541.18,16.91
1018911.45,47.15,10.65,365544.54,16.91
1018911.45,47.15,10.65,365544.54,16.91
1018911.45,47.15,10.65,365544.54,16.91
1018911.45,47.15,10.65,365544.54,16.91
1018541.68,47.15,10.65,365520.73,16.92
1018541.68,47.15,10.65,365520.73,16.92
1018171.9,47.16,10.66,365704.57,16.94
1017802.13,47.16,10.66,365576.41,16.94
1017802.13,47.16,10.66,365576.41,16.94
1017802.13,47.16,10.66,365576.41,16.94
1017348.4,47.15,10.65,365565.08,16.94
1017348.4,47.15,10.65,365565.08,16.94
1016978.63,47.16,10.66,365494.44,16.95
1016978.63,47.16,10.66,365494.44,16.95
1016624.09,47.16,10.66,366114.08,16.99
1016804.13,47.18,10.68,366223.97,16.99
1016633.12,47.19,10.69,366161.58,17.0
1016633.12,47.19,10.69,366161.58,17.0
1016290.19,47.19,10.69,366158.87,17.0
1016290.19,47.19,10.69,366158.87,17.0
1015716.38,47.18,10.68,365671.66,16.99
1015716.38,47.18,10.68,365671.66,16.99
1015535.16,47.19,10.69,365650.43,16.99
1015165.39,47.2,10.7,365704.81,17.0
1014984.17,47.21,10.71,365666.7,17.01
1014614.4,47.21,10.71,365641.59,17.01
1014244.63,47.22,10.72,366020.69,17.04
1014244.63,47.22,10.72,366020.69,17.04
1013882.47,47.22,10.72,365845.95,17.04
1013882.47,47.22,10.72,365845.95,17.04
1013882.47,47.22,10.72,365845.95,17.04
1013505.08,47.23,10.73,366004.82,17.05
1013505.08,47.23,10.73,366004.82,17.05
1013162.15,47.23,10.73,366008.18,17.06
1013162.15,47.23,10.73,366008.18,17.06
1012792.38,47.24,10.74,365979.48,17.07
1012422.61,47.24,10.74,366003.85,17.08
1012425.5,47.24,10.74,366020.8,17.08
1012614.17,47.26,10.76,366186.77,17.09
1012614.17,47.26,10.76,366186.77,17.09
1012614.17,47.26,10.76,366186.77,17.09
1012244.4,47.26,10.76,366136.64,17.1
1011874.63,47.27,10.77,365985.29,17.1
1011874.63,47.27,10.77,365985.29,17.1
1011504.86,47.27,10.77,366411.96,17.12
1011504.86,47.27,10.77,366411.96,17.12
1011504.86,47.27,10.77,366411.96,17.12
1011286.01,47.27,10.77,366098.69,17.11
1010916.24,47.27,10.77,366306.96,17.13
1011035.88,47.29,10.79,366305.33,17.13
1010666.11,47.29,10.79,366283.95,17.14
1010296.33,47.3,10.8,366318.66,17.15
1009926.56,47.3,10.8,366295.75,17.16
1009745.34,47.31,10.81,366274.74,17.16
1009745.34,47.31,10.81,366274.74,17.16
1009375.57,47.32,10.82,366555.13,17.18
1009194.35,47.33,10.83,366740.73,17.2
1008824.58,47.33,10.83,366906.6,17.21
1008481.65,47.34,10.84,366908.19,17.22
1008111.88,47.34,10.84,366881.74,17.23
1007930.66,47.35,10.85,366909.81,17.24
1007930.66,47.35,10.85,366909.81,17.24
1007560.88,47.36,10.86,366891.28,17.24
1007560.88,47.36,10.86,366891.28,17.24
1007560.88,47.36,10.86,366891.28,17.24
1007168.32,47.35,10.85,366689.92,17.24
1006798.54,47.36,10.86,366671.02,17.25
1006798.54,47.36,10.86,366722.3,17.25
1006428.77,47.36,10.86,366942.88,17.27
1006059.0,47.36,10.87,366759.58,17.27
1005689.22,47.37,10.87,366897.66,17.28
1005689.22,47.37,10.87,366897.66,17.28
1005769.0,47.39,10.89,366892.02,17.29
1005469.4,47.38,10.88,366601.35,17.27
1005469.4,47.38,10.88,366601.35,17.27
1005361.56,47.38,10.88,366494.69,17.27
1005321.95,47.39,10.89,366526.4,17.28
1004952.18,47.39,10.9,366508.01,17.28
1004582.41,47.4,10.9,366482.53,17.29
1004212.63,47.4,10.91,366840.76,17.32
1004212.63,47.4,10.91,366840.76,17.32
1003869.93,47.4,10.9,366467.54,17.3
1003954.16,47.41,10.91,367363.98,17.35
1003687.42,47.41,10.91,367527.25,17.36
1003344.49,47.41,10.92,367525.38,17.37
1003344.49,47.41,10.92,367525.38,17.37
1003271.94,47.43,10.94,367514.9,17.38
1003271.94,47.43,10.94,367514.9,17.38
1003271.94,47.43,10.94,367514.9,17.38
1002902.17,47.44,10.94,367491.9,17.38
1002902.17,47.44,10.94,367491.9,17.38
1002955.1,47.45,10.95,367559.23,17.39
1002955.1,47.45,10.95,367559.23,17.39
1002585.33,47.46,10.96,367519.3,17.4
1002588.22,47.46,10.96,367525.1,17.4
1002218.45,47.46,10.97,367489.87,17.4
1001634.02,47.45,10.96,367107.95,17.39
1001718.25,47.47,10.97,368087.91,17.44
1001386.72,47.46,10.97,367301.2,17.41
1001367.01,47.48,10.99,368143.87,17.46
1001024.08,47.49,10.99,368170.67,17.47
1000654.31,47.5,11.0,368153.22,17.47
1000284.53,47.5,11.0,368140.63,17.48
999914.76,47.51,11.01,368404.32,17.5
999348.77,47.5,11.0,368054.09,17.49
998978.99,47.5,11.0,367924.86,17.5
999063.22,47.52,11.02,367870.8,17.5
998724.68,47.52,11.03,368416.64,17.53
998366.09,47.53,11.03,368231.98,17.53
998023.16,47.54,11.04,368235.34,17.54
997653.39,47.54,11.04,368207.54,17.55
997653.39,47.54,11.04,368207.54,17.55
997653.39,47.54,11.04,368207.54,17.55
997283.62,47.55,11.05,368240.53,17.56
996913.84,47.55,11.05,368238.51,17.56
996913.84,47.55,11.05,368219.16,17.56
996544.07,47.56,11.06,368184.43,17.57
996174.3,47.56,11.06,368403.32,17.59
996174.3,47.56,11.06,368403.32,17.59
996016.45,47.56,11.06,368246.65,17.58
995835.23,47.57,11.07,368223.97,17.59
996106.03,47.58,11.09,368833.08,17.62
995951.66,47.6,11.1,368840.23,17.63
995951.66,47.6,11.1,368840.23,17.63
995951.66,47.6,11.1,368840.23,17.63
995581.89,47.6,11.1,368808.88,17.63
995212.11,47.61,11.11,368818.53,17.64
994842.34,47.61,11.11,369342.01,17.68
994472.57,47.62,11.12,369118.87,17.67
994133.83,47.61,11.11,368766.32,17.66
993764.06,47.62,11.12,368531.95,17.66
993394.29,47.62,11.12,368764.48,17.68
993024.52,47.63,11.13,368603.63,17.68
993135.59,47.64,11.15,368607.34,17.68
992765.82,47.65,11.15,368580.65,17.69
992584.6,47.66,11.16,368611.11,17.7
992584.6,47.66,11.16,368611.11,17.7
992190.6,47.65,11.15,368590.3,17.7
991820.82,47.65,11.16,368578.73,17.71
991534.41,47.65,11.15,368304.9,17.7
991618.64,47.66,11.17,368468.89,17.71
991248.87,47.67,11.17,368423.76,17.72
990879.09,47.67,11.18,368358.03,17.72
990664.73,47.67,11.17,369002.28,17.76
990263.72,47.67,11.18,368739.39,17.75
990155.17,47.67,11.17,368640.12,17.75
989812.24,47.68,11.18,368641.7,17.76
989442.47,47.68,11.19,368615.65,17.76
989442.47,47.68,11.19,368615.65,17.76
989442.47,47.68,11.19,368635.68,17.76
989402.86,47.69,11.2,368681.08,17.77
989033.09,47.7,11.2,368640.63,17.78
989033.09,47.7,11.2,368640.63,17.78
988663.32,47.71,11.21,368626.18,17.79
988663.32,47.71,11.21,368611.73,17.79
988293.54,47.71,11.22,368950.99,17.81
988293.91,47.71,11.22,368952.35,17.81
987924.14,47.72,11.22,368906.68,17.82
987554.37,47.72,11.23,368926.13,17.83
987211.44,47.73,11.23,368929.49,17.84
986841.67,47.73,11.24,368901.27,17.84
986841.67,47.73,11.24,368901.27,17.84
986843.53,47.73,11.24,368920.37,17.84
986927.76,47.75,11.25,369095.5,17.86
986557.99,47.75,11.26,368921.65,17.86
986227.82,47.74,11.25,368597.1,17.84
986069.26,47.74,11.25,368439.13,17.84
985699.49,47.75,11.25,368568.33,17.85
985699.49,47.75,11.25,368568.33,17.85
985699.49,47.75,11.25,368568.33,17.85
985518.27,47.76,11.26,368562.41,17.86
985518.27,47.76,11.26,368562.41,17.86
985518.27,47.76,11.26,368562.41,17.86
985518.27,47.76,11.26,368562.41,17.86
985249.98,47.75,11.26,369613.81,17.91
985018.17,47.76,11.27,369126.96,17.9
984995.98,47.77,11.28,369283.0,17.91
984841.61,47.78,11.29,369290.15,17.92
984841.61,47.78,11.29,369290.15,17.92
984471.83,47.79,11.3,369269.57,17.93
984476.33,47.79,11.3,369289.98,17.93
984106.55,47.79,11.3,369275.76,17.93
984106.55,47.79,11.3,369275.76,17.93
983736.78,47.8,11.31,369287.51,17.94
983555.56,47.81,11.32,369277.49,17.95
983185.79,47.82,11.32,369492.8,17.97
983004.57,47.83,11.33,369678.07,17.99
983004.57,47.83,11.33,369678.07,17.99
982783.1,47.82,11.33,369475.65,17.98
982413.32,47.83,11.33,369564.79,17.99
982400.57,47.84,11.35,369565.22,18.0
982030.79,47.85,11.35,369541.13,18.0
982030.79,47.85,11.35,369541.13,18.0
981661.02,47.85,11.36,369605.99,18.02
981291.25,47.86,11.36,369551.33,18.02
981291.25,47.86,11.36,369551.33,18.02
980921.48,47.86,11.37,369530.55,18.03
980711.09,47.86,11.36,369987.1,18.05
980711.09,47.86,11.36,369987.1,18.05
980711.09,47.86,11.36,369987.1,18.05
980421.28,47.85,11.36,369691.33,18.04
980421.28,47.85,11.36,369691.33,18.04
980051.51,47.85,11.36,369360.81,18.04
980051.51,47.85,11.36,369360.81,18.04
980051.51,47.85,11.36,369360.81,18.04
979748.46,47.86,11.37,369701.21,18.06
979748.46,47.86,11.37,369701.21,18.06
979808.38,47.88,11.38,369816.92,18.07
979465.45,47.88,11.39,369820.27,18.08
979465.45,47.88,11.39,369820.27,18.08
979465.45,47.88,11.39,369820.27,18.08
979465.45,47.88,11.39,369820.27,18.08
979465.45,47.88,11.39,369798.27,18.08
979480.8,47.9,11.41,369771.52,18.08
979111.03,47.9,11.41,369808.6,18.09
979111.03,47.9,11.41,369808.6,18.09
979111.03,47.9,11.41,369808.6,18.09
979111.03,47.9,11.41,369808.6,18.09
978929.81,47.91,11.42,369781.02,18.1
978560.04,47.92,11.43,369762.04,18.11
978190.27,47.92,11.43,370030.32,18.13
977820.49,47.93,11.44,369760.89,18.12
977394.3,47.92,11.43,369357.52,18.11
977213.08,47.93,11.44,370087.31,18.15
976870.15,47.94,11.44,370079.74,18.16
976500.38,47.94,11.45,370062.45,18.17
976500.38,47.94,11.45,370062.45,18.17
976500.38,47.94,11.45,370062.45,18.17
976130.6,47.95,11.45,370058.63,18.18
975949.38,47.96,11.47,370379.03,18.2
975949.38,47.96,11.47,370404.69,18.2
975742.88,47.95,11.46,370139.31,18.19
975795.81,47.97,11.48,369834.85,18.18
975426.04,47.97,11.48,370456.92,18.22
975428.94,47.97,11.48,370461.9,18.22
975134.28,47.98,11.49,370256.07,18.22
974718.13,47.99,11.49,370447.09,18.24
974375.21,47.99,11.5,370445.22,18.25
974335.6,48.01,11.51,370423.43,18.25
973965.83,48.01,11.52,370576.06,18.27
973596.06,48.02,11.53,370469.66,18.27
973414.84,48.03,11.54,370416.62,18.28
973233.62,48.04,11.55,370848.38,18.3
973233.62,48.04,11.55,370867.77,18.31
972863.84,48.04,11.55,370694.66,18.31
972948.07,48.06,11.57,371322.26,18.34
972948.07,48.06,11.57,371322.26,18.34
972576.03,48.05,11.56,371210.3,18.34
972563.27,48.07,11.57,371210.73,18.35
972193.5,48.07,11.58,371186.64,18.35
971823.72,48.08,11.59,371289.27,18.37
971916.52,48.09,11.6,371203.01,18.37
971546.75,48.1,11.61,371177.89,18.38
971365.53,48.11,11.62,371703.15,18.41
971365.53,48.11,11.62,371703.15,18.41
971365.53,48.11,11.62,371703.15,18.41
971184.31,48.12,11.63,371877.18,18.43
971184.31,48.12,11.63,371878.6,18.43
971184.31,48.12,11.63,371878.6,18.43
971003.09,48.13,11.64,372190.01,18.45
971004.95,48.13,11.64,372196.58,18.45
970612.38,48.12,11.63,372126.65,18.45
970615.51,48.12,11.63,372129.93,18.45
970461.14,48.13,11.64,372137.07,18.46
970279.92,48.14,11.65,372120.2,18.46
970098.7,48.15,11.66,372103.58,18.47
969917.48,48.16,11.67,372125.81,18.48
969547.71,48.17,11.68,372109.61,18.49
969547.71,48.17,11.68,372109.61,18.49
969177.93,48.18,11.68,372093.71,18.5
968996.71,48.19,11.69,372970.69,18.55
968626.94,48.19,11.7,372924.42,18.55
968472.57,48.2,11.71,372931.56,18.56
968102.79,48.21,11.72,372905.8,18.57
967733.02,48.21,11.72,372925.19,18.58
967733.02,48.21,11.72,372925.19,18.58
967817.25,48.23,11.74,372908.11,18.58
964885.91,48.28,11.79,372862.63,18.66
964491.91,48.27,11.78,372849.86,18.66
964122.14,48.27,11.78,373024.23,18.68
964014.3,48.27,11.78,372919.15,18.67
963644.52,48.28,11.79,372868.57,18.68
963737.32,48.29,11.8,373331.59,18.71
963737.32,48.29,11.8,373331.59,18.71
963387.55,48.3,11.81,373383.58,18.72
963044.62,48.31,11.82,373380.05,18.73
963044.62,48.31,11.82,373380.05,18.73
963005.02,48.32,11.83,373395.49,18.74
962635.25,48.33,11.84,373380.41,18.74
962635.25,48.33,11.84,373380.41,18.74
962265.47,48.33,11.84,373357.32,18.75
962265.47,48.33,11.84,373357.32,18.75
961854.35,48.32,11.83,373022.11,18.74
961484.58,48.33,11.84,373017.69,18.75
961484.58,48.33,11.84,373017.69,18.75
961484.58,48.33,11.84,373017.69,18.75
961114.8,48.33,11.84,373629.75,18.79
960811.76,48.34,11.85,373546.25,18.79
960811.76,48.34,11.85,373546.25,18.79
960394.32,48.35,11.86,373352.12,18.79
960394.32,48.35,11.86,373352.12,18.79
960394.32,48.35,11.86,373352.12,18.79
960051.39,48.35,11.86,373335.61,18.8
960051.39,48.35,11.86,373335.61,18.8
959751.22,48.35,11.86,372995.99,18.79
959570.0,48.36,11.87,373041.59,18.8
959200.23,48.36,11.87,373020.92,18.81
959019.01,48.37,11.88,372988.16,18.81
959207.68,48.39,11.9,372980.65,18.82
959209.55,48.39,11.9,372983.53,18.82
959209.55,48.39,11.9,372983.53,18.82
958849.58,48.38,11.89,373130.58,18.83
958479.81,48.39,11.9,373003.32,18.83
958479.81,48.39,11.9,373003.32,18.83
958479.81,48.39,11.9,373003.32,18.83
958479.81,48.39,11.9,373003.32,18.83
958479.81,48.39,11.9,373003.32,18.83
958110.03,48.39,11.91,372978.97,18.84
958110.03,48.39,11.91,372978.97,18.84
957740.26,48.4,11.91,373542.75,18.88
957397.33,48.41,11.92,373531.26,18.89
957239.49,48.4,11.92,373373.17,18.88
957239.49,48.4,11.92,373373.17,18.88
957239.49,48.4,11.92,373373.17,18.88
957239.49,48.4,11.92,373373.17,18.88
956869.72,48.41,11.92,373359.8,18.89
957058.39,48.43,11.94,373412.21,18.89
956877.17,48.44,11.95,373378.74,18.9
956695.95,48.45,11.96,373362.48,18.91
956326.18,48.45,11.97,373349.45,18.92
956326.18,48.45,11.97,373349.45,18.92
955956.41,48.46,11.97,373951.01,18.96
955586.63,48.47,11.98,373998.46,18.97
955367.79,48.46,11.97,374039.95,18.97
955024.86,48.47,11.98,374043.31,18.98
955024.86,48.47,11.98,374043.31,18.98
954974.86,48.47,11.98,373993.31,18.98
954605.09,48.47,11.99,373964.61,18.99
954235.32,48.48,11.99,374059.1,19.0
954235.32,48.48,11.99,374059.1,19.0
953865.54,48.49,12.0,374024.96,19.01
953495.77,48.49,12.0,373954.54,19.02
953495.77,48.49,12.0,373954.54,19.02
953495.77,48.49,12.0,373954.54,19.02
953337.09,48.49,12.0,373797.97,19.01
953337.09,48.49,12.0,373797.97,19.01
953421.32,48.5,12.02,374341.36,19.04
953421.32,48.5,12.02,374341.36,19.04
953126.66,48.51,12.03,374113.51,19.04
953126.66,48.51,12.03,374091.5,19.04
952701.4,48.52,12.03,374237.53,19.06
952702.54,48.52,12.03,374309.68,19.06
952359.62,48.52,12.04,374311.26,19.07
951945.98,48.51,12.03,373899.62,19.05
951945.98,48.51,12.03,373924.29,19.06
951945.98,48.51,12.03,373924.29,19.06
951945.98,48.51,12.03,373924.29,19.06
951576.21,48.52,12.03,373897.83,19.06
951576.21,48.52,12.03,373961.07,19.07
951576.21,48.52,12.03,373961.07,19.07
951576.21,48.52,12.03,373961.07,19.07
951576.21,48.52,12.03,373961.07,19.07
951366.37,48.51,12.03,373712.77,19.06
951366.37,48.51,12.03,373712.77,19.06
950996.6,48.52,12.03,373783.32,19.07
950996.6,48.52,12.03,373772.93,19.07
951080.83,48.54,12.05,373766.93,19.07
950711.06,48.54,12.06,373872.0,19.09
950403.75,48.55,12.06,374601.28,19.14
950403.75,48.55,12.06,374601.28,19.14
950403.75,48.55,12.06,374601.28,19.14
950304.26,48.57,12.08,374516.08,19.14
950033.46,48.57,12.09,374593.34,19.15
949879.08,48.58,12.1,374600.48,19.16
949879.08,48.58,12.1,374600.48,19.16
949509.31,48.59,12.1,374569.13,19.17
949139.54,48.6,12.11,374594.22,19.18
948769.77,48.6,12.12,374571.14,19.19
948399.99,48.61,12.12,374559.1,19.2
948030.22,48.61,12.13,374759.24,19.22
947660.45,48.62,12.13,374718.48,19.23
947254.72,48.61,12.12,374286.92,19.21
947073.5,48.62,12.14,374453.43,19.22
947077.84,48.62,12.14,374457.87,19.22
947077.84,48.62,12.14,374457.87,19.22
946734.92,48.63,12.14,374454.34,19.23
946365.14,48.64,12.15,374433.43,19.24
946365.14,48.64,12.15,374433.43,19.24
946366.59,48.64,12.15,374437.77,19.24
945627.05,48.65,12.16,374477.17,19.26
945627.05,48.65,12.16,374477.17,19.26
945627.05,48.65,12.16,374477.17,19.26
945711.28,48.66,12.18,374452.38,19.27
945341.5,48.67,12.18,374425.22,19.28
944971.73,48.68,12.19,374812.11,19.31
944585.34,48.67,12.18,374488.02,19.29
944661.96,48.68,12.2,374922.41,19.32
944319.03,48.69,12.2,374922.77,19.33
944319.03,48.69,12.2,374923.58,19.33
943949.26,48.7,12.21,374898.36,19.34
943579.48,48.7,12.22,374920.94,19.35
943209.71,48.71,12.22,374896.2,19.36
942839.94,48.71,12.23,374917.74,19.37
942100.39,48.73,12.24,374996.74,19.4
941730.62,48.73,12.25,374877.75,19.4
941730.62,48.73,12.25,374877.75,19.4
941387.69,48.74,12.26,374881.11,19.41
941142.09,48.74,12.25,374636.08,19.4
940960.87,48.75,12.26,374619.29,19.41
940960.87,48.75,12.26,374619.29,19.41
941045.1,48.76,12.28,374606.9,19.41
941047.99,48.76,12.28,374609.68,19.41
941047.99,48.76,12.28,374609.68,19.41
940678.22,48.77,12.28,374647.81,19.42
940284.22,48.76,12.28,374609.22,19.43
940368.45,48.78,12.29,374926.59,19.45
939998.68,48.78,12.3,374822.26,19.45
939998.68,48.78,12.3,374822.26,19.45
939998.68,48.78,12.3,374817.03,19.45
939998.68,48.78,12.3,374817.03,19.45
939998.68,48.78,12.3,374817.03,19.45
940014.03,48.8,12.31,375517.64,19.49
939644.26,48.8,12.32,375513.25,19.5
939260.26,48.8,12.31,375281.94,19.5
938917.33,48.8,12.32,375283.52,19.51
938547.56,48.81,12.33,375261.48,19.52
938366.34,48.82,12.34,375254.29,19.52
938071.21,48.81,12.33,374933.02,19.51
938155.44,48.83,12.35,374980.07,19.52
937785.66,48.84,12.35,374927.67,19.52
937415.89,48.84,12.36,374945.49,19.54
937053.73,48.85,12.37,375595.62,19.58
936864.9,48.86,12.38,375691.91,19.59
936710.53,48.87,12.39,375699.05,19.6
933779.19,48.92,12.44,375653.57,19.68
933779.19,48.92,12.44,375653.57,19.68
933597.97,48.94,12.45,375636.7,19.69
933203.97,48.93,12.44,375284.14,19.68
933288.2,48.94,12.46,375268.69,19.68
933288.2,48.94,12.46,375268.69,19.68
932894.19,48.93,12.45,375316.61,19.69
932524.42,48.94,12.46,375281.84,19.7
932154.65,48.95,12.46,375265.45,19.71
932238.88,48.96,12.48,375611.5,19.73
931844.87,48.96,12.47,375361.83,19.72
931525.64,48.95,12.46,375043.12,19.71
931155.87,48.95,12.47,374934.71,19.71
931344.54,48.97,12.49,375951.27,19.77
931347.44,48.97,12.49,375982.91,19.77
931348.88,48.97,12.49,376003.72,19.77
931348.88,48.97,12.49,376003.72,19.77
931005.96,48.98,12.5,376001.01,19.78
930787.11,48.98,12.49,375684.46,19.77
930417.34,48.98,12.5,375697.95,19.78
930501.57,49.0,12.52,375665.92,19.78
930131.8,49.0,12.52,375798.93,19.8
929737.79,49.0,12.51,375871.57,19.81
929737.79,49.0,12.51,375871.57,19.81
929737.79,49.0,12.51,375871.57,19.81
929737.79,49.0,12.51,375871.57,19.81
929368.02,49.0,12.52,376514.26,19.85
929025.09,49.01,12.53,376517.61,19.86
929171.79,49.03,12.55,375898.69,19.84
929171.79,49.03,12.55,375898.69,19.84
928802.02,49.04,12.55,375877.98,19.84
928886.25,49.05,12.57,375961.81,19.85
928886.25,49.05,12.57,375961.81,19.85
928886.25,49.05,12.57,375961.81,19.85
928836.25,49.05,12.57,375911.81,19.85
928836.25,49.05,12.57,375911.81,19.85
928466.48,49.06,12.58,375838.08,19.86
928466.48,49.06,12.58,375838.08,19.86
928096.7,49.06,12.58,375811.7,19.87
928096.7,49.06,12.58,375811.7,19.87
927915.48,49.08,12.59,375810.4,19.88
927545.71,49.08,12.6,376350.29,19.92
927506.11,49.1,12.62,376615.64,19.94
927163.18,49.11,12.62,376612.11,19.95
926793.41,49.11,12.63,376641.05,19.96
926793.41,49.11,12.63,376641.05,19.96
926423.63,49.12,12.64,376628.21,19.97
926053.86,49.12,12.64,376617.84,19.98
925872.64,49.14,12.65,376581.97,19.99
925872.64,49.14,12.65,376581.97,19.99
925502.87,49.14,12.66,376787.44,20.01
925502.87,49.14,12.66,376787.44,20.01
925133.09,49.15,12.67,376730.24,20.01
924763.32,49.16,12.67,376757.28,20.03
924420.39,49.16,12.68,376757.63,20.04
924050.62,49.17,12.69,376732.41,20.05
923680.85,49.18,12.7,376754.15,20.06
923680.85,49.18,12.7,376754.15,20.06
923311.08,49.18,12.7,376738.18,20.07
922941.3,49.19,12.71,376730.88,20.08
922941.3,49.19,12.71,376708.48,20.08
922571.53,49.2,12.72,376749.93,20.09
922361.69,49.19,12.71,376670.27,20.09
922361.69,49.19,12.71,376720.39,20.09
922180.47,49.2,12.72,376663.85,20.1
922180.47,49.2,12.72,376651.92,20.1
921999.25,49.21,12.73,377015.74,20.12
921999.25,49.21,12.73,377015.74,20.12
921999.25,49.21,12.73,377015.74,20.12
921625.76,49.21,12.73,376798.64,20.12
921471.39,49.22,12.74,376805.79,20.13
921471.39,49.22,12.74,376805.79,20.13
921290.17,49.23,12.75,376788.91,20.13
921290.17,49.23,12.75,376788.91,20.13
920920.39,49.24,12.76,376771.65,20.14
920920.39,49.24,12.76,376771.65,20.14
920920.39,49.24,12.76,376771.65,20.14
920550.62,49.24,12.76,376806.0,20.16
920511.02,49.26,12.78,376780.74,20.16
920141.25,49.27,12.79,377119.51,20.19
920143.11,49.27,12.79,377135.33,20.19
920227.34,49.28,12.8,377331.74,20.21
919857.57,49.29,12.81,377652.51,20.24
919857.57,49.29,12.81,377652.51,20.24
919857.57,49.29,12.81,377652.51,20.24
919514.64,49.3,12.82,377655.87,20.25
919514.64,49.3,12.82,377655.87,20.25
919144.87,49.3,12.82,377627.64,20.26
918775.09,49.31,12.83,377645.41,20.27
918405.32,49.32,12.84,377640.09,20.28
918035.55,49.32,12.84,378093.01,20.31
917681.0,49.33,12.85,377769.33,20.31
917681.0,49.33,12.85,377769.33,20.31
917681.0,49.33,12.85,377769.33,20.31
917627.05,49.35,12.88,378320.16,20.35
916926.23,49.34,12.86,377607.03,20.32
916926.23,49.34,12.86,377631.24,20.32
916926.23,49.34,12.86,377631.24,20.32
916583.3,49.35,12.87,377631.6,20.33
915104.21,49.38,12.9,377641.94,20.38
914734.44,49.39,12.91,377609.82,20.39
914364.66,49.39,12.91,377590.72,20.4
914364.66,49.39,12.91,377590.72,20.4
914364.66,49.39,12.91,377590.72,20.4
914325.06,49.41,12.93,377904.06,20.42
914325.06,49.41,12.93,377904.06,20.42
914325.06,49.41,12.93,377904.06,20.42
914325.06,49.41,12.93,377904.06,20.42
914170.69,49.42,12.94,377911.2,20.43
914170.69,49.42,12.94,377911.2,20.43
914170.69,49.42,12.94,377899.38,20.43
913800.91,49.43,12.95,377878.81,20.44
913431.14,49.43,12.96,377883.82,20.45
913061.37,49.44,12.96,377884.32,20.46
912691.6,49.45,12.97,377857.46,20.47
912321.82,49.45,12.98,377859.89,20.48
911927.82,49.45,12.97,377739.82,20.48
912089.42,49.46,12.99,378310.99,20.52
912089.42,49.46,12.99,378310.99,20.52
911908.2,49.48,13.0,378553.51,20.54
911908.2,49.48,13.0,378553.51,20.54
911565.27,49.48,13.01,378556.87,20.55
911195.5,49.49,13.01,378528.65,20.56
910825.72,49.5,13.02,378600.33,20.57
910827.17,49.5,13.02,378602.36,20.57
910457.4,49.5,13.03,378525.78,20.58
910087.63,49.51,13.03,378521.13,20.59
909809.41,49.51,13.03,378316.81,20.59
909439.64,49.51,13.04,378523.12,20.61
909439.64,49.51,13.04,378523.12,20.61
909139.47,49.51,13.03,378212.73,20.59
908769.7,49.51,13.04,378036.16,20.6
908399.92,49.52,13.04,377995.37,20.61
908245.55,49.53,13.06,378002.52,20.61
908064.33,49.54,13.07,377985.64,20.62
