ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
785452.66,14.19,1.49,493396.39,8.91
785283.67,14.19,1.49,493201.71,8.91
785090.16,14.19,1.49,493132.19,8.91
784792.16,14.18,1.49,492878.62,8.91
784494.16,14.18,1.48,492586.22,8.9
784325.17,14.18,1.48,492479.03,8.9
784320.43,14.18,1.49,492486.68,8.9
784151.44,14.18,1.49,492379.49,8.9
783957.93,14.18,1.48,492222.48,8.9
783788.94,14.18,1.48,492099.08,8.9
783410.41,14.17,1.48,491787.83,8.9
783216.9,14.17,1.48,491647.03,8.89
783047.91,14.17,1.48,491449.43,8.89
783047.91,14.17,1.48,491449.43,8.89
782854.4,14.17,1.48,491382.84,8.89
782874.18,14.17,1.48,491373.81,8.89
782680.67,14.17,1.48,491298.7,8.89
782839.68,14.17,1.48,491271.75,8.9
782646.17,14.17,1.48,491356.99,8.9
782477.18,14.17,1.48,491164.63,8.9
782179.18,14.17,1.48,490872.14,8.89
781163.79,14.17,1.48,490388.67,8.9
780454.66,14.17,1.48,489107.14,8.88
780449.92,14.17,1.48,489209.24,8.88
780280.93,14.17,1.48,489085.84,8.88
780087.42,14.17,1.48,488945.05,8.88
779072.03,14.17,1.48,488461.58,8.88
778056.65,14.17,1.48,487978.11,8.89
778076.42,14.18,1.48,487973.37,8.89
778071.68,14.18,1.48,488043.22,8.89
777056.3,14.18,1.49,487559.75,8.9
777076.07,14.18,1.49,487555.0,8.9
776882.56,14.18,1.49,487481.51,8.9
777095.58,14.19,1.49,487311.21,8.9
776902.07,14.19,1.49,487595.69,8.9
776610.06,14.18,1.49,487307.45,8.9
776769.07,14.19,1.49,487280.5,8.9
776994.84,14.19,1.5,487800.54,8.91
776696.84,14.19,1.49,487429.56,8.9
776696.84,14.19,1.49,487429.56,8.9
776696.84,14.19,1.49,487429.56,8.9
776966.37,14.19,1.5,487453.86,8.9
776966.37,14.19,1.5,487453.86,8.9
776961.63,14.19,1.5,487669.71,8.91
776599.13,14.19,1.5,487405.52,8.91
776874.13,14.2,1.51,487123.72,8.9
776495.61,14.19,1.5,486863.52,8.9
776765.14,14.2,1.51,486889.29,8.9
776386.62,14.2,1.5,486669.91,8.9
775841.28,14.19,1.5,486124.57,8.89
775647.77,14.19,1.49,486113.99,8.89
775474.21,14.19,1.49,485377.74,8.88
775474.21,14.19,1.49,485377.74,8.88
775187.44,14.18,1.49,485096.85,8.88
774172.05,14.19,1.49,484613.38,8.88
774191.83,14.19,1.5,484608.64,8.88
774187.08,14.19,1.5,484678.49,8.88
774018.09,14.19,1.5,484483.81,8.88
773824.58,14.19,1.5,484414.29,8.88
774037.6,14.19,1.5,484243.99,8.88
774037.6,14.19,1.5,484243.99,8.88
774032.86,14.2,1.5,484714.02,8.89
774032.86,14.2,1.5,484714.02,8.89
773017.48,14.2,1.51,484230.55,8.89
773176.48,14.2,1.51,484203.6,8.89
772982.97,14.2,1.51,484289.57,8.9
772684.98,14.2,1.5,483996.36,8.89
772515.99,14.2,1.5,483889.17,8.89
772769.27,14.2,1.51,484180.72,8.9
772600.28,14.2,1.51,483984.8,8.9
772223.49,14.2,1.5,483606.24,8.89
772468.5,14.2,1.51,483974.67,8.9
772468.5,14.2,1.51,483974.67,8.9
772106.0,14.2,1.51,483710.48,8.9
771884.16,14.2,1.5,483527.98,8.89
772055.31,14.2,1.51,483120.1,8.89
771423.82,14.19,1.5,482510.84,8.88
771443.6,14.2,1.5,482506.1,8.88
771438.86,14.2,1.51,482575.95,8.88
771096.85,14.19,1.5,482237.59,8.88
770927.86,14.19,1.5,482130.4,8.88
770927.86,14.19,1.5,482130.4,8.88
770923.11,14.19,1.5,482138.04,8.88
770754.12,14.19,1.5,481945.69,8.88
770560.61,14.19,1.5,481873.85,8.88
770580.39,14.2,1.5,481869.11,8.88
770201.87,14.19,1.5,481486.68,8.87
770008.36,14.19,1.5,481412.78,8.87
770277.89,14.2,1.5,481438.55,8.87
769262.51,14.2,1.51,480980.58,8.88
769257.76,14.2,1.51,481194.97,8.88
769088.77,14.2,1.51,481087.78,8.88
769088.77,14.2,1.51,481087.78,8.88
768895.26,14.2,1.51,480930.77,8.88
768895.26,14.2,1.51,480930.77,8.88
768673.42,14.19,1.5,480748.28,8.88
768673.42,14.19,1.5,480748.28,8.88
768916.21,14.2,1.51,480434.27,8.87
768403.09,14.19,1.5,479921.14,8.87
768234.1,14.19,1.5,479728.78,8.86
768368.59,14.2,1.51,479979.34,8.87
768383.79,14.2,1.51,479506.49,8.86
768285.78,14.2,1.51,479331.29,8.86
768116.79,14.2,1.51,479202.4,8.86
767923.28,14.2,1.51,479061.37,8.86
767923.28,14.2,1.51,479061.37,8.86
767923.28,14.2,1.51,479061.37,8.86
766907.9,14.2,1.51,478577.89,8.86
766609.9,14.2,1.5,478285.5,8.86
766289.9,14.19,1.5,477965.5,8.85
766000.62,14.19,1.49,477739.19,8.85
765708.61,14.18,1.49,477417.91,8.84
765360.12,14.18,1.49,476798.77,8.83
764981.59,14.17,1.48,476538.56,8.83
764812.6,14.17,1.48,476431.38,8.83
764144.81,14.17,1.48,475825.91,8.82
763951.31,14.17,1.48,475668.9,8.82
764122.46,14.18,1.48,475261.02,8.82
763406.14,14.16,1.47,474597.14,8.81
763224.65,14.16,1.47,474437.88,8.8
763383.66,14.17,1.47,474407.32,8.8
763085.66,14.16,1.47,474378.46,8.8
762892.15,14.16,1.47,474197.96,8.8
762723.16,14.16,1.47,474000.35,8.8
762529.65,14.16,1.47,473933.76,8.8
762360.66,14.16,1.47,473741.41,8.8
762360.66,14.16,1.47,473741.41,8.8
762355.92,14.16,1.47,473855.12,8.8
762625.45,14.17,1.48,473879.42,8.8
762625.45,14.17,1.48,473879.42,8.8
762479.03,14.17,1.47,474000.38,8.81
762285.52,14.16,1.47,473844.95,8.8
762116.53,14.16,1.47,473737.76,8.8
761894.43,14.16,1.47,473553.74,8.8
761700.92,14.16,1.47,473396.73,8.8
760685.54,14.16,1.47,472938.77,8.8
760685.54,14.16,1.47,472938.77,8.8
761026.68,14.17,1.48,472783.11,8.8
760833.17,14.17,1.48,473196.13,8.81
760833.17,14.17,1.48,473196.13,8.81
760664.18,14.17,1.48,473003.41,8.81
760470.67,14.17,1.47,472926.2,8.81
760119.5,14.16,1.47,472560.9,8.8
760389.03,14.17,1.48,472586.67,8.81
760384.29,14.17,1.48,472801.05,8.81
760404.06,14.17,1.48,472796.31,8.81
760210.56,14.17,1.48,472701.51,8.81
760041.56,14.17,1.48,472509.15,8.81
759848.06,14.17,1.48,472437.32,8.81
759679.06,14.17,1.48,472313.91,8.81
759485.56,14.17,1.48,472173.12,8.81
759505.33,14.17,1.48,472168.38,8.81
759639.82,14.18,1.48,472346.44,8.81
759798.83,14.18,1.49,472319.5,8.81
759420.31,14.17,1.48,472059.29,8.81
759608.81,14.18,1.49,472540.72,8.82
759878.34,14.19,1.49,472565.02,8.82
759684.83,14.18,1.49,472647.78,8.82
759897.85,14.19,1.5,472471.75,8.82
759897.85,14.19,1.5,472471.75,8.82
759704.34,14.19,1.5,472756.38,8.83
759535.35,14.19,1.5,472632.98,8.83
759535.35,14.19,1.5,472632.98,8.83
759341.84,14.19,1.5,472492.19,8.83
759341.84,14.19,1.5,472492.19,8.83
759172.85,14.19,1.49,472385.0,8.83
758979.34,14.19,1.49,472227.99,8.83
758994.55,14.19,1.5,471755.14,8.82
758616.02,14.18,1.49,471443.89,8.81
758680.48,14.19,1.49,471439.6,8.81
758680.48,14.19,1.49,471439.6,8.81
758511.49,14.18,1.49,471247.24,8.81
758213.49,14.18,1.49,471024.95,8.81
758213.49,14.18,1.49,471024.95,8.81
757915.49,14.18,1.48,470660.39,8.8
757552.99,14.17,1.48,470396.19,8.8
757552.99,14.17,1.48,470396.19,8.8
757552.99,14.17,1.48,470396.19,8.8
757552.99,14.17,1.48,470396.19,8.8
757359.48,14.17,1.48,470324.36,8.8
757629.01,14.18,1.49,470348.66,8.8
757624.27,14.18,1.49,470564.51,8.81
757837.29,14.19,1.49,470394.2,8.81
757643.78,14.19,1.49,470678.55,8.81
757852.23,14.19,1.5,469972.4,8.8
757754.22,14.19,1.5,470241.9,8.81
757585.23,14.19,1.5,470044.29,8.81
757391.72,14.19,1.5,469977.71,8.81
757232.89,14.19,1.5,469823.33,8.8
756864.37,14.18,1.49,469572.89,8.8
756695.37,14.18,1.49,469375.28,8.8
756403.37,14.18,1.48,469141.17,8.79
756209.86,14.18,1.48,469074.58,8.79
756040.87,14.18,1.48,468967.4,8.79
755847.36,14.17,1.48,468810.39,8.79
755484.86,14.17,1.48,468546.19,8.79
755742.07,14.18,1.49,468289.48,8.79
755573.08,14.18,1.49,468097.12,8.78
755281.07,14.18,1.48,467808.6,8.78
755087.56,14.17,1.48,467736.76,8.78
754072.17,14.18,1.48,467253.29,8.78
753056.79,14.18,1.49,466769.82,8.79
752529.24,14.17,1.48,466199.4,8.78
752360.25,14.17,1.48,466001.79,8.78
752167.01,14.17,1.48,465809.1,8.77
752008.24,14.16,1.47,465653.55,8.77
752003.5,14.17,1.47,465772.52,8.77
751834.51,14.17,1.47,465649.11,8.77
751641.26,14.16,1.47,465446.17,8.77
751482.5,14.16,1.47,465290.62,8.77
751288.99,14.16,1.47,465149.82,8.77
751120.0,14.16,1.47,464955.15,8.76
750926.49,14.16,1.47,464885.63,8.77
750757.5,14.16,1.47,464778.44,8.76
750563.99,14.16,1.46,464621.44,8.76
750395.0,14.16,1.46,464497.06,8.76
750201.49,14.16,1.46,464357.24,8.76
750032.5,14.15,1.46,464164.89,8.76
750370.24,14.16,1.47,464638.58,8.77
750201.25,14.16,1.47,464531.39,8.77
750196.5,14.16,1.47,464539.04,8.77
750196.5,14.16,1.47,464539.04,8.77
749873.89,14.16,1.47,464175.49,8.76
749893.67,14.16,1.47,464170.75,8.77
749700.16,14.16,1.47,464075.95,8.77
749531.17,14.16,1.47,463968.76,8.77
749531.17,14.16,1.47,463968.76,8.77
749337.66,14.16,1.47,463811.75,8.76
749164.1,14.16,1.47,463160.44,8.75
748877.32,14.16,1.46,462794.62,8.75
748897.1,14.16,1.47,462789.87,8.75
748703.59,14.16,1.46,462695.07,8.75
749136.16,14.17,1.47,462685.9,8.75
748942.65,14.16,1.47,463059.47,8.76
748773.66,14.16,1.47,462952.29,8.76
747758.28,14.17,1.47,462468.82,8.76
747758.28,14.17,1.47,462468.82,8.76
747448.82,14.16,1.47,462094.25,8.76
747255.31,14.16,1.47,461937.24,8.75
747033.2,14.16,1.47,461753.22,8.75
746859.65,14.16,1.46,461101.9,8.74
747112.38,14.16,1.47,461307.83,8.74
746943.39,14.16,1.47,461200.64,8.74
746749.88,14.16,1.47,461043.63,8.74
746749.88,14.16,1.47,461043.63,8.74
746769.66,14.16,1.47,461038.89,8.74
746407.16,14.16,1.47,460774.7,8.74
746402.41,14.16,1.47,460844.55,8.75
746233.42,14.16,1.47,460737.36,8.74
746039.91,14.16,1.47,460580.35,8.74
745870.92,14.16,1.47,460385.67,8.74
745677.41,14.16,1.47,460316.16,8.74
745697.19,14.16,1.47,460311.42,8.74
745697.19,14.16,1.47,460311.42,8.74
745503.68,14.16,1.47,460237.51,8.74
745334.69,14.16,1.47,460045.16,8.74
745141.18,14.16,1.47,459973.32,8.74
744967.62,14.16,1.47,459322.0,8.73
744680.84,14.16,1.47,458956.18,8.73
744680.84,14.16,1.47,458956.18,8.73
744511.85,14.16,1.47,458763.83,8.72
744318.34,14.16,1.46,458691.99,8.72
744318.34,14.16,1.46,458691.99,8.72
743818.83,14.15,1.46,458160.24,8.71
744595.1,14.16,1.47,458422.46,8.72
743885.97,14.16,1.47,457140.93,8.7
744155.5,14.17,1.48,457166.7,8.7
743638.89,14.16,1.47,456607.35,8.69
743445.38,14.16,1.47,456757.0,8.7
743066.86,14.15,1.46,456377.38,8.69
743344.67,14.16,1.47,456274.35,8.69
743151.16,14.16,1.47,456560.21,8.7
743408.37,14.17,1.47,456314.78,8.7
742880.82,14.16,1.47,455733.07,8.69
742711.83,14.16,1.47,455540.72,8.68
742707.09,14.16,1.47,455654.43,8.69
742964.3,14.17,1.48,455397.71,8.68
742795.31,14.17,1.48,455205.36,8.68
742267.76,14.16,1.47,454634.94,8.67
742267.76,14.16,1.47,454634.94,8.67
742263.02,14.16,1.47,454748.65,8.68
741985.12,14.16,1.47,454463.21,8.67
741816.13,14.16,1.46,454265.6,8.67
741622.62,14.16,1.46,454199.02,8.67
741622.62,14.16,1.46,454199.02,8.67
741622.62,14.16,1.46,454199.02,8.67
741453.63,14.16,1.46,454075.62,8.67
741698.64,14.16,1.47,454306.08,8.67
741529.65,14.16,1.47,454111.4,8.67
741336.14,14.16,1.47,454041.88,8.67
741355.92,14.16,1.47,454037.14,8.67
741162.41,14.16,1.47,453964.09,8.67
740932.52,14.16,1.47,453797.91,8.67
740947.73,14.16,1.47,453325.06,8.66
740849.72,14.16,1.47,453149.86,8.66
739834.33,14.16,1.47,452666.39,8.67
739665.34,14.16,1.47,452471.71,8.66
739918.63,14.17,1.48,452850.02,8.67
739689.27,14.17,1.47,452591.71,8.67
739958.8,14.17,1.48,452616.01,8.67
739291.01,14.17,1.48,452010.54,8.66
739097.5,14.17,1.48,452160.7,8.67
738708.98,14.16,1.47,451772.04,8.66
738539.99,14.16,1.47,451574.44,8.66
738346.48,14.16,1.47,451507.85,8.66
738708.74,14.17,1.48,451552.14,8.66
738704.0,14.17,1.48,451812.92,8.67
738704.0,14.17,1.48,451812.92,8.67
738535.01,14.17,1.48,451615.31,8.67
738341.5,14.17,1.48,451548.73,8.67
738172.51,14.17,1.48,451441.54,8.67
738167.76,14.17,1.48,451449.18,8.67
737998.77,14.17,1.48,451324.81,8.67
737998.77,14.17,1.48,451324.81,8.67
737684.96,14.17,1.47,451154.95,8.66
737491.45,14.16,1.47,451015.13,8.66
737322.46,14.16,1.47,450817.52,8.66
737128.95,14.16,1.47,450750.94,8.66
736959.96,14.16,1.47,450558.58,8.66
737204.97,14.17,1.48,450861.81,8.67
736826.45,14.16,1.47,450546.74,8.66
737095.98,14.17,1.48,450572.51,8.66
737321.75,14.17,1.48,451138.49,8.67
737152.76,14.17,1.48,450940.88,8.67
736784.24,14.17,1.48,450503.44,8.66
736784.24,14.17,1.48,450503.44,8.66
736590.73,14.17,1.48,450436.86,8.66
736421.74,14.17,1.47,450244.5,8.66
736228.23,14.17,1.47,450172.66,8.66
736243.44,14.17,1.48,449699.81,8.65
736074.45,14.17,1.48,449502.2,8.65
735787.67,14.17,1.47,449142.46,8.65
735119.88,14.16,1.47,448536.99,8.64
735373.17,14.17,1.48,448918.96,8.65
735630.38,14.18,1.48,448662.24,8.65
734912.83,14.17,1.47,447901.82,8.63
734743.84,14.17,1.47,447704.22,8.63
734550.33,14.16,1.47,447637.63,8.63
733534.95,14.17,1.47,447154.16,8.64
733365.96,14.17,1.47,447025.27,8.64
733172.45,14.17,1.47,446884.23,8.63
733003.46,14.16,1.47,446760.83,8.63
732626.66,14.16,1.47,446382.28,8.63
731975.7,14.16,1.46,445968.08,8.63
731782.19,14.16,1.46,445827.29,8.62
731564.75,14.15,1.46,445637.78,8.62
731395.76,14.15,1.46,445530.59,8.62
731640.78,14.16,1.47,445744.84,8.63
731471.79,14.16,1.47,445552.48,8.62
731109.29,14.16,1.46,445288.29,8.62
730915.78,14.15,1.46,445216.45,8.62
730935.55,14.16,1.47,445211.71,8.62
730557.03,14.15,1.46,444900.45,8.62
730363.52,14.15,1.46,444805.65,8.62
730194.53,14.15,1.46,444610.97,8.62
729977.09,14.15,1.45,444397.12,8.61
729783.58,14.15,1.45,444327.6,8.61
729614.59,14.14,1.45,444204.2,8.61
729421.08,14.14,1.45,444063.41,8.61
729440.86,14.15,1.45,443878.45,8.61
729247.35,14.15,1.45,443984.9,8.61
728231.97,14.15,1.46,443501.43,8.62
728251.74,14.15,1.46,443496.68,8.62
728247.0,14.15,1.46,443566.54,8.62
728078.01,14.15,1.46,443443.13,8.62
728073.27,14.15,1.46,443466.99,8.62
727364.13,14.15,1.46,442185.46,8.6
727195.14,14.15,1.46,441993.11,8.6
727001.63,14.15,1.46,441921.27,8.6
727541.3,14.16,1.47,441904.13,8.6
727382.53,14.16,1.47,441747.74,8.6
726673.39,14.16,1.47,440466.21,8.58
726504.4,14.16,1.46,440359.02,8.58
726730.17,14.16,1.47,440620.28,8.59
727364.57,14.18,1.48,440753.36,8.59
727195.58,14.18,1.48,440557.43,8.59
726896.3,14.17,1.48,440328.93,8.58
727030.79,14.18,1.48,440580.29,8.59
726820.02,14.17,1.48,440353.6,8.59
726651.03,14.17,1.48,440230.2,8.59
726646.28,14.17,1.48,440275.09,8.59
726646.28,14.17,1.48,440275.09,8.59
726477.29,14.17,1.48,440167.91,8.59
726283.78,14.17,1.48,440010.9,8.59
726283.78,14.17,1.48,440010.9,8.59
726114.79,14.17,1.48,439818.54,8.58
726359.81,14.18,1.49,440121.77,8.59
726190.82,14.18,1.49,440014.58,8.59
726190.82,14.18,1.49,440014.58,8.59
726416.59,14.18,1.49,440275.84,8.6
725401.2,14.19,1.49,439792.37,8.6
725022.68,14.18,1.49,439477.31,8.6
724853.69,14.18,1.49,439284.95,8.59
725098.7,14.19,1.49,439652.51,8.6
724083.32,14.19,1.5,439169.04,8.61
723914.33,14.19,1.5,439061.85,8.6
723909.59,14.19,1.5,439069.49,8.61
723909.59,14.19,1.5,439069.49,8.61
723929.36,14.19,1.5,439064.75,8.61
723929.36,14.19,1.5,439064.75,8.61
723560.84,14.19,1.49,438695.36,8.6
723367.33,14.19,1.49,438621.87,8.6
723624.54,14.19,1.5,438365.15,8.6
723316.99,14.19,1.5,438014.73,8.59
723148.0,14.19,1.5,437907.54,8.59
722954.49,14.19,1.5,437750.54,8.59
722756.49,14.18,1.49,437555.18,8.59
722105.53,14.18,1.49,437140.98,8.59
721946.76,14.18,1.49,436986.13,8.58
722216.3,14.19,1.49,437010.43,8.58
722022.79,14.19,1.49,437161.11,8.59
721853.8,14.18,1.49,437036.74,8.59
721849.06,14.19,1.49,437061.57,8.59
721680.06,14.19,1.49,436954.38,8.59
721486.56,14.19,1.49,436797.37,8.59
721313.0,14.18,1.49,436146.05,8.58
721376.22,14.19,1.5,436130.24,8.58
720997.69,14.18,1.49,435751.07,8.57
720997.69,14.18,1.49,435751.07,8.57
720828.7,14.18,1.49,435553.46,8.57
720635.19,14.18,1.49,435486.87,8.57
720345.92,14.18,1.48,435198.61,8.56
720603.13,14.18,1.49,434941.89,8.56
720075.58,14.18,1.48,434371.47,8.55
719906.59,14.17,1.48,434248.07,8.55
719906.59,14.17,1.48,434248.07,8.55
720151.6,14.18,1.49,434478.53,8.56
719773.08,14.17,1.48,434167.28,8.55
719604.09,14.17,1.48,433966.54,8.55
719410.58,14.17,1.48,433897.35,8.55
719410.58,14.17,1.48,433897.35,8.55
719410.58,14.17,1.48,433897.35,8.55
719241.59,14.17,1.48,433704.99,8.55
719048.08,14.17,1.48,433633.16,8.55
719317.61,14.18,1.49,433657.46,8.55
719452.1,14.18,1.49,433985.39,8.56
719471.88,14.19,1.49,433980.64,8.56
719471.88,14.19,1.49,433980.64,8.56
719173.88,14.18,1.49,433832.74,8.55
718795.36,14.17,1.48,433454.22,8.55
718790.61,14.18,1.48,433524.07,8.55
718790.61,14.18,1.48,433524.07,8.55
718621.62,14.18,1.48,433331.71,8.55
718866.64,14.18,1.49,433699.05,8.56
718866.64,14.18,1.49,433699.05,8.56
719123.85,14.19,1.5,433442.33,8.55
718745.32,14.18,1.49,433063.16,8.55
718576.33,14.18,1.49,432867.24,8.54
718382.82,14.18,1.49,432793.24,8.54
717665.28,14.17,1.48,432032.82,8.53
717665.28,14.17,1.48,432032.82,8.53
717943.08,14.18,1.49,431935.51,8.53
717749.57,14.18,1.48,432218.29,8.54
717485.61,14.17,1.48,431914.76,8.53
717316.62,14.17,1.48,431719.71,8.53
716301.24,14.17,1.48,431236.24,8.53
716301.24,14.17,1.48,431236.24,8.53
715924.44,14.17,1.48,430856.57,8.53
715730.93,14.17,1.47,430787.43,8.53
715572.16,14.16,1.47,430652.78,8.52
715572.16,14.16,1.47,430652.78,8.52
715403.17,14.16,1.47,430460.42,8.52
715398.43,14.17,1.47,430555.61,8.53
715229.44,14.17,1.47,430358.76,8.52
715035.93,14.16,1.47,430291.42,8.52
715055.71,14.17,1.47,430286.68,8.52
714862.2,14.17,1.47,430191.87,8.52
714693.21,14.17,1.47,430067.5,8.52
714534.44,14.16,1.47,429908.74,8.52
713519.06,14.16,1.47,429425.26,8.52
713229.78,14.16,1.47,429137.0,8.52
713036.27,14.16,1.47,428997.18,8.52
712867.28,14.16,1.47,428889.99,8.52
712673.77,14.16,1.47,428732.98,8.52
713308.16,14.17,1.48,428866.06,8.52
713308.16,14.17,1.48,428866.06,8.52
713193.43,14.17,1.48,428695.85,8.52
713024.44,14.17,1.48,428588.66,8.52
712830.93,14.17,1.48,428431.65,8.52
713073.72,14.18,1.48,428117.64,8.51
712904.73,14.18,1.48,427925.28,8.51
712711.22,14.18,1.48,427853.45,8.51
712198.09,14.17,1.47,427340.32,8.5
712198.09,14.17,1.47,427340.32,8.5
712213.3,14.17,1.48,426867.47,8.49
712585.93,14.18,1.49,427123.96,8.5
712855.46,14.18,1.49,427149.73,8.5
712989.95,14.19,1.5,427476.18,8.51
712820.96,14.19,1.5,427369.0,8.51
712452.44,14.18,1.49,427144.13,8.5
712258.93,14.18,1.49,426987.12,8.5
712274.14,14.18,1.49,426514.27,8.49
711987.36,14.18,1.49,426154.52,8.49
712146.37,14.19,1.49,426127.58,8.49
711952.86,14.19,1.49,426181.08,8.49
711783.87,14.18,1.49,426057.67,8.49
711590.36,14.18,1.49,425916.88,8.49
711847.57,14.19,1.5,425671.45,8.49
711130.02,14.18,1.49,424899.74,8.47
710961.03,14.18,1.49,424775.37,8.47
711095.52,14.18,1.49,424958.04,8.48
710926.53,14.18,1.49,424761.19,8.47
710926.53,14.18,1.49,424761.19,8.47
710733.02,14.18,1.49,424693.85,8.47
710564.03,14.18,1.49,424497.0,8.47
710370.52,14.18,1.49,424429.65,8.47
709355.13,14.18,1.49,423971.69,8.48
708816.96,14.17,1.48,423480.92,8.47
708836.74,14.18,1.48,423476.18,8.47
708832.0,14.18,1.49,423546.03,8.47
708847.21,14.18,1.49,423073.18,8.46
709091.66,14.19,1.5,423248.89,8.47
709091.66,14.19,1.5,423248.89,8.47
708922.67,14.19,1.5,423141.71,8.47
708917.93,14.19,1.5,423149.35,8.47
708748.94,14.19,1.5,422954.3,8.47
708993.95,14.2,1.5,423327.25,8.48
708835.18,14.19,1.5,423171.6,8.47
708666.19,14.19,1.5,423048.2,8.47
708287.67,14.19,1.49,422666.1,8.47
708089.67,14.18,1.49,422474.55,8.46
707896.16,14.18,1.49,422333.75,8.46
707896.16,14.18,1.49,422333.75,8.46
706880.78,14.18,1.49,421850.28,8.46
706880.78,14.18,1.49,421850.28,8.46
706880.78,14.18,1.49,421850.28,8.46
706722.01,14.18,1.49,421694.73,8.46
706979.22,14.19,1.5,421438.02,8.46
706810.23,14.19,1.5,421330.83,8.46
706282.68,14.18,1.49,420760.41,8.45
706089.17,14.18,1.49,420603.4,8.45
706089.17,14.18,1.49,420603.4,8.45
706108.95,14.18,1.49,420598.66,8.45
705915.44,14.18,1.49,420503.86,8.45
705746.45,14.18,1.49,420311.5,8.45
705552.94,14.18,1.49,420239.67,8.45
705379.38,14.18,1.49,419588.35,8.43
705092.6,14.18,1.48,419222.53,8.43
704923.61,14.18,1.48,419019.19,8.43
705168.63,14.18,1.49,419398.13,8.43
704995.07,14.18,1.49,418746.81,8.42
704616.55,14.17,1.48,418361.29,8.42
704859.77,14.18,1.49,418525.47,8.42
704661.77,14.18,1.49,418364.72,8.42
704661.77,14.18,1.49,418364.72,8.42
703993.98,14.18,1.48,417759.26,8.41
704013.76,14.18,1.49,417754.51,8.41
704013.76,14.18,1.49,417754.51,8.41
703820.25,14.18,1.48,417659.71,8.41
702804.86,14.18,1.49,417176.24,8.42
702635.87,14.18,1.49,417052.84,8.42
702442.36,14.18,1.49,416912.05,8.41
702273.37,14.18,1.49,416714.44,8.41
702079.86,14.18,1.48,416647.85,8.41
702079.86,14.18,1.48,416647.85,8.41
702079.86,14.18,1.48,416647.85,8.41
702322.65,14.18,1.49,416333.84,8.41
701960.15,14.18,1.49,416069.65,8.41
701960.15,14.18,1.49,416069.65,8.41
701447.03,14.17,1.48,415556.52,8.4
701462.23,14.18,1.48,415083.67,8.39
701594.73,14.18,1.49,415159.76,8.39
701594.73,14.18,1.49,415159.76,8.39
701594.73,14.18,1.49,415159.76,8.39
700579.35,14.18,1.49,414676.29,8.4
700579.35,14.18,1.49,414676.29,8.4
700410.36,14.18,1.49,414478.69,8.39
700216.85,14.18,1.49,414412.1,8.39
700216.85,14.18,1.49,414412.1,8.39
700047.86,14.18,1.49,414287.73,8.39
700043.12,14.18,1.49,414312.56,8.39
699874.13,14.18,1.49,414114.95,8.39
699680.62,14.18,1.49,414048.36,8.39
698665.23,14.18,1.49,413564.89,8.4
698665.23,14.18,1.49,413564.89,8.4
698685.01,14.19,1.5,413560.15,8.4
698685.01,14.19,1.5,413560.15,8.4
698910.78,14.19,1.5,413903.07,8.41
699188.59,14.2,1.51,413805.77,8.4
698173.2,14.2,1.51,413322.3,8.41
697979.69,14.2,1.51,413603.96,8.42
697681.69,14.2,1.5,413311.47,8.41
697512.7,14.2,1.5,413234.4,8.41
697135.9,14.19,1.5,412855.84,8.4
696942.39,14.19,1.5,412668.72,8.4
696773.4,14.19,1.5,412474.04,8.4
696773.4,14.19,1.5,412474.04,8.4
696579.89,14.19,1.49,412404.53,8.4
696410.9,14.19,1.49,412330.15,8.4
696410.9,14.19,1.49,412330.15,8.4
696655.92,14.19,1.5,412527.92,8.4
696486.93,14.19,1.5,412335.56,8.4
696293.42,14.19,1.5,412263.72,8.4
696550.63,14.2,1.51,412018.3,8.4
696172.11,14.19,1.5,411690.71,8.39
696003.12,14.19,1.5,411567.31,8.39
696003.12,14.19,1.5,411567.31,8.39
695809.61,14.19,1.5,411426.52,8.39
695282.06,14.18,1.49,410844.81,8.38
694266.67,14.19,1.49,410361.34,8.38
694097.68,14.19,1.49,410163.73,8.38
694097.68,14.19,1.49,410163.73,8.38
693446.72,14.18,1.49,409749.53,8.38
693446.72,14.18,1.49,409749.53,8.38
692431.34,14.19,1.49,409266.06,8.38
692142.06,14.18,1.49,408963.61,8.38
692378.8,14.19,1.49,409325.97,8.39
692378.8,14.19,1.49,409325.97,8.39
692209.81,14.19,1.49,409218.78,8.39
692016.3,14.19,1.49,409061.77,8.39
692036.07,14.19,1.5,409057.03,8.39
691842.56,14.19,1.49,408983.13,8.39
691462.31,14.18,1.49,408604.18,8.38
691482.09,14.18,1.49,408599.44,8.38
691432.09,14.18,1.49,408549.44,8.38
691432.09,14.18,1.49,408549.44,8.38
690416.71,14.19,1.49,408065.97,8.38
