ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
827278.61,17.43,3.83,207243.02,4.37
827142.65,17.43,3.83,207242.83,4.37
827006.69,17.43,3.83,207242.83,4.37
826896.69,17.42,3.83,207132.83,4.36
827080.41,17.43,3.84,207161.81,4.37
826944.45,17.43,3.84,207143.3,4.37
827220.91,17.44,3.84,207132.83,4.37
826878.49,17.43,3.84,207453.88,4.37
826742.53,17.43,3.84,207352.2,4.37
826794.22,17.44,3.84,207305.73,4.37
826658.26,17.44,3.84,207713.11,4.38
826927.08,17.45,3.85,207712.92,4.38
826927.08,17.45,3.85,207712.92,4.38
826592.3,17.44,3.85,207712.92,4.38
826643.99,17.45,3.85,207712.92,4.38
826508.03,17.45,3.85,207740.38,4.39
826776.86,17.45,3.86,207726.38,4.39
826487.18,17.45,3.85,207411.94,4.38
826538.87,17.45,3.86,207405.13,4.38
826590.57,17.46,3.86,207398.48,4.38
826454.61,17.46,3.86,208282.19,4.4
826318.65,17.46,3.86,208213.97,4.4
826182.69,17.46,3.86,208213.77,4.4
826454.72,17.47,3.87,208213.77,4.4
826506.41,17.47,3.88,208215.37,4.4
826224.69,17.47,3.87,208012.03,4.4
826224.69,17.47,3.87,208012.03,4.4
825879.9,17.46,3.87,207893.23,4.4
825931.59,17.47,3.87,207892.57,4.4
825983.28,17.47,3.87,207891.98,4.4
826219.05,17.48,3.88,207891.63,4.4
825937.32,17.47,3.88,208412.05,4.41
825801.36,17.47,3.88,208594.72,4.41
825665.4,17.47,3.88,208747.1,4.42
825529.45,17.47,3.88,208746.91,4.42
825393.49,17.48,3.88,208746.91,4.42
825121.57,17.48,3.88,208747.38,4.42
824985.61,17.48,3.88,208933.74,4.43
824697.61,17.47,3.88,208846.41,4.42
824749.3,17.48,3.88,208789.4,4.42
824800.99,17.48,3.88,208875.17,4.43
824665.03,17.48,3.89,209033.64,4.43
824716.73,17.49,3.89,209033.82,4.43
824580.77,17.49,3.89,209033.44,4.43
824444.81,17.49,3.89,209033.44,4.43
824308.85,17.49,3.89,209051.43,4.44
824172.89,17.49,3.89,209037.89,4.44
824036.93,17.49,3.89,209033.44,4.44
824220.64,17.5,3.9,209562.97,4.45
824227.69,17.5,3.9,209566.28,4.45
824279.38,17.5,3.9,209708.07,4.45
824143.42,17.5,3.91,209707.87,4.45
824195.11,17.51,3.91,209707.87,4.45
824378.82,17.51,3.92,209707.87,4.45
824430.51,17.52,3.92,209733.22,4.46
824482.21,17.52,3.92,209724.96,4.46
824758.67,17.53,3.93,209707.87,4.46
824761.02,17.53,3.93,209732.03,4.46
824625.06,17.53,3.93,210761.8,4.48
824335.38,17.52,3.93,210439.68,4.47
824045.71,17.52,3.92,209837.14,4.46
823703.29,17.51,3.92,209409.91,4.45
823754.98,17.52,3.92,210260.11,4.47
824023.8,17.52,3.93,210259.91,4.47
823679.02,17.52,3.92,210259.91,4.47
823683.72,17.52,3.92,210261.92,4.47
823952.54,17.53,3.93,210261.92,4.47
823952.54,17.53,3.93,210261.92,4.47
823816.58,17.53,3.93,210381.85,4.48
823471.8,17.52,3.93,210297.04,4.47
823335.84,17.52,3.93,210415.75,4.48
824750.28,17.56,3.96,213137.3,4.54
824934.0,17.56,3.97,213137.1,4.54
825165.71,17.57,3.97,212571.72,4.53
825349.42,17.58,3.98,212571.72,4.53
825401.12,17.58,3.99,212571.72,4.53
825452.81,17.59,3.99,212599.69,4.53
825163.14,17.58,3.98,212578.36,4.53
825027.18,17.58,3.99,212571.72,4.53
824891.22,17.58,3.99,213310.28,4.55
824942.91,17.59,3.99,213361.36,4.55
825126.62,17.59,4.0,213630.87,4.55
825178.31,17.6,4.0,213631.05,4.56
825042.35,17.6,4.0,213630.68,4.56
824752.68,17.59,4.0,213523.75,4.55
825021.5,17.6,4.0,213525.46,4.56
825073.2,17.6,4.01,213524.78,4.56
825124.89,17.61,4.01,213523.8,4.56
824835.21,17.6,4.01,213207.7,4.55
824699.25,17.6,4.01,213207.65,4.55
824563.29,17.61,4.01,213923.74,4.57
824427.33,17.61,4.01,214076.6,4.57
824291.38,17.61,4.01,214076.41,4.57
824155.42,17.61,4.01,214096.23,4.57
824155.42,17.61,4.01,214096.23,4.57
824207.11,17.61,4.02,214085.85,4.57
824258.8,17.62,4.02,214076.41,4.58
824258.8,17.62,4.02,214064.32,4.57
823914.01,17.61,4.01,213731.93,4.57
824097.73,17.62,4.02,213731.93,4.57
823961.77,17.62,4.02,214164.94,4.58
824013.46,17.62,4.03,214397.0,4.58
824014.98,17.62,4.03,214456.47,4.59
823879.02,17.62,4.03,214506.6,4.59
823930.71,17.63,4.03,214506.78,4.59
823794.75,17.63,4.03,214506.41,4.59
823799.45,17.63,4.03,214523.41,4.59
823599.77,17.62,4.03,214489.83,4.59
823602.05,17.62,4.03,214581.93,4.59
823466.09,17.63,4.03,214581.93,4.59
823330.13,17.63,4.03,214641.22,4.6
823598.95,17.63,4.04,214603.38,4.59
823254.17,17.63,4.03,214582.39,4.59
823305.86,17.63,4.04,214584.59,4.6
823305.86,17.63,4.04,214558.87,4.6
823202.86,17.63,4.04,215275.32,4.61
823221.59,17.64,4.04,215178.24,4.61
823273.28,17.64,4.05,215178.42,4.61
823137.32,17.64,4.05,215178.05,4.61
823406.15,17.65,4.05,215178.05,4.61
823061.36,17.64,4.05,215208.25,4.61
822925.4,17.65,4.05,215211.11,4.61
822789.44,17.65,4.05,215532.68,4.62
822841.14,17.65,4.05,215447.97,4.62
823175.67,17.66,4.06,215391.69,4.62
823227.36,17.66,4.07,215955.25,4.63
823091.4,17.66,4.07,215955.05,4.63
822955.44,17.66,4.07,215955.05,4.64
822514.95,17.66,4.06,215835.09,4.63
822849.48,17.67,4.07,215841.46,4.63
822707.79,17.66,4.07,215835.09,4.63
822571.83,17.66,4.07,215835.09,4.64
822283.03,17.66,4.06,215853.22,4.64
822551.85,17.67,4.07,215841.66,4.64
822603.54,17.67,4.08,215839.7,4.64
822497.19,17.67,4.07,216272.84,4.65
822361.23,17.67,4.08,216217.16,4.65
822225.27,17.67,4.08,216301.67,4.65
822408.98,17.68,4.08,216301.47,4.65
822644.75,17.69,4.09,216301.47,4.65
822696.44,17.69,4.09,216308.31,4.65
822560.48,17.69,4.09,216304.6,4.65
822424.52,17.69,4.1,216301.47,4.65
822288.56,17.69,4.1,216301.47,4.65
821998.89,17.69,4.09,216694.21,4.66
821862.93,17.69,4.09,216516.63,4.66
821914.62,17.69,4.1,216949.23,4.67
821921.66,17.69,4.1,216952.0,4.67
821785.7,17.69,4.1,216951.8,4.67
822054.53,17.7,4.11,216951.8,4.67
822106.22,17.71,4.11,216986.32,4.67
821970.26,17.71,4.11,216976.09,4.67
822021.95,17.71,4.11,216965.45,4.67
822026.65,17.71,4.11,216967.48,4.67
822210.36,17.72,4.12,216957.01,4.67
821865.58,17.71,4.12,217826.83,4.69
822167.36,17.72,4.12,218122.06,4.7
821623.52,17.72,4.13,218141.44,4.71
821454.6,17.72,4.13,217887.71,4.7
821123.6,17.72,4.12,217813.23,4.7
821175.3,17.72,4.13,217802.36,4.7
821039.34,17.72,4.13,217793.66,4.7
821044.03,17.72,4.13,217825.32,4.7
820762.3,17.72,4.12,217671.71,4.7
820626.34,17.72,4.12,217975.67,4.71
820490.38,17.72,4.12,217833.53,4.7
820759.21,17.73,4.13,217833.34,4.71
820810.9,17.73,4.14,217833.34,4.71
820674.94,17.73,4.14,217963.62,4.71
820538.98,17.73,4.14,217894.51,4.71
820590.67,17.74,4.14,217868.85,4.71
820454.71,17.74,4.14,218889.43,4.73
820454.71,17.74,4.14,218877.18,4.73
820461.76,17.74,4.14,218901.06,4.73
820722.46,17.75,4.15,219154.07,4.74
820567.16,17.74,4.15,218996.05,4.74
820514.45,17.75,4.15,218946.95,4.74
820521.49,17.75,4.15,218954.93,4.74
820385.53,17.75,4.15,218954.73,4.74
820249.57,17.75,4.15,218954.73,4.74
819977.65,17.75,4.15,219005.19,4.74
820246.48,17.76,4.16,219011.44,4.74
819901.69,17.75,4.16,218957.99,4.74
819953.39,17.76,4.16,218961.32,4.74
819817.43,17.76,4.16,219364.44,4.75
819869.12,17.76,4.17,219380.77,4.75
820137.94,17.77,4.17,219380.58,4.75
820001.98,17.77,4.17,219380.58,4.75
819866.02,17.77,4.18,219380.58,4.76
819730.06,17.77,4.18,219600.4,4.76
819781.75,17.78,4.18,219491.36,4.76
819781.75,17.78,4.18,219489.4,4.76
819436.97,17.77,4.18,219577.34,4.76
819488.66,17.78,4.18,219469.72,4.76
819491.01,17.78,4.18,219497.9,4.76
819202.25,17.77,4.17,219197.88,4.75
819478.54,17.78,4.18,219999.39,4.77
819654.79,17.78,4.19,220253.52,4.78
819435.74,17.78,4.19,220003.77,4.77
819299.78,17.78,4.19,220003.58,4.77
819568.6,17.79,4.19,220003.58,4.78
819568.6,17.79,4.19,219972.54,4.77
819568.6,17.79,4.19,219956.18,4.77
819257.89,17.78,4.19,219689.18,4.77
819309.58,17.79,4.19,219691.05,4.77
819112.2,17.79,4.19,219708.75,4.77
818976.24,17.79,4.19,219690.91,4.77
818757.82,17.78,4.19,219529.4,4.77
818621.86,17.78,4.19,219527.67,4.77
818485.9,17.78,4.19,219926.09,4.78
818537.59,17.79,4.19,220098.6,4.78
818401.63,17.79,4.19,220052.19,4.78
818585.34,17.8,4.2,220052.0,4.78
818637.03,17.8,4.2,220052.0,4.78
818501.08,17.8,4.21,220052.0,4.79
818365.12,17.8,4.21,220113.38,4.79
818229.16,17.8,4.21,220099.23,4.79
818093.2,17.8,4.21,220052.0,4.79
817957.24,17.8,4.21,220697.15,4.8
817827.22,17.81,4.21,220553.2,4.8
818096.04,17.81,4.22,220553.01,4.8
817761.26,17.81,4.21,220553.01,4.8
817812.95,17.81,4.22,220553.01,4.8
817864.64,17.82,4.22,220563.39,4.8
817728.68,17.82,4.22,220555.12,4.81
817467.43,17.81,4.22,220293.87,4.8
817264.16,17.81,4.21,220102.66,4.8
817598.69,17.82,4.22,220100.55,4.8
817600.21,17.82,4.22,220117.3,4.8
817259.72,17.81,4.22,220208.53,4.8
817495.49,17.82,4.22,220122.3,4.8
817500.18,17.82,4.22,220138.22,4.8
817507.23,17.82,4.22,220176.77,4.8
817776.05,17.83,4.23,220171.77,4.8
817441.27,17.82,4.23,221190.3,4.82
817305.31,17.82,4.23,221091.2,4.82
817169.35,17.82,4.23,221091.01,4.82
817221.04,17.83,4.23,221091.01,4.82
817272.73,17.83,4.24,221091.01,4.82
817136.77,17.83,4.24,221102.56,4.83
817188.47,17.84,4.24,221101.64,4.83
817240.16,17.84,4.25,221122.98,4.83
817104.2,17.84,4.25,221091.01,4.83
817111.24,17.84,4.25,221119.23,4.83
817111.24,17.84,4.25,221112.93,4.83
817380.07,17.85,4.26,221922.78,4.85
817045.28,17.85,4.25,221930.42,4.85
817229.0,17.85,4.26,221930.23,4.85
817497.82,17.86,4.26,221930.23,4.85
817153.04,17.85,4.26,221930.23,4.85
817196.0,17.86,4.26,222070.8,4.85
817060.04,17.86,4.26,222107.94,4.85
816924.08,17.86,4.26,222070.8,4.85
816788.12,17.86,4.26,222493.66,4.86
816652.16,17.86,4.26,222417.71,4.86
816549.16,17.86,4.26,222186.58,4.86
816380.24,17.86,4.26,222454.58,4.87
816431.94,17.87,4.27,222454.76,4.87
816295.98,17.87,4.27,222454.38,4.87
816006.3,17.86,4.27,222160.6,4.86
815870.34,17.86,4.27,222171.18,4.86
816054.06,17.87,4.27,222170.82,4.86
815918.1,17.87,4.27,222160.6,4.87
816186.92,17.88,4.28,222611.13,4.88
816050.96,17.88,4.28,222725.44,4.88
816050.96,17.88,4.28,222788.67,4.88
815894.14,17.88,4.28,222630.01,4.88
815945.83,17.88,4.28,222903.23,4.88
815997.53,17.88,4.29,222903.41,4.89
815861.57,17.88,4.29,222903.04,4.89
815725.61,17.89,4.29,222903.04,4.89
815380.82,17.88,4.28,222817.45,4.89
815380.82,17.88,4.28,222830.9,4.89
815432.51,17.88,4.29,222842.13,4.89
815432.51,17.88,4.29,222824.61,4.89
815484.2,17.89,4.29,222822.36,4.89
815753.03,17.9,4.3,222818.79,4.89
815617.07,17.9,4.3,222813.38,4.89
815481.11,17.9,4.3,223771.52,4.91
815345.15,17.9,4.3,223771.32,4.91
815528.86,17.91,4.31,223774.95,4.91
815282.1,17.9,4.31,223438.54,4.91
815333.79,17.91,4.31,223439.89,4.91
815197.83,17.91,4.31,223435.73,4.91
815061.87,17.91,4.31,223435.68,4.91
815113.57,17.91,4.32,223812.11,4.92
815382.39,17.92,4.32,223947.47,4.92
815037.61,17.91,4.32,223434.91,4.91
814852.63,17.91,4.32,223239.0,4.91
814852.63,17.91,4.32,223202.91,4.91
815121.45,17.92,4.32,224359.05,4.93
814985.49,17.92,4.32,224358.86,4.93
814849.53,17.92,4.32,224358.86,4.93
814713.57,17.92,4.33,224377.75,4.94
814368.79,17.92,4.32,223984.95,4.93
814232.83,17.92,4.32,223966.06,4.93
814468.6,17.92,4.33,223966.06,4.93
814332.64,17.93,4.33,224230.25,4.94
814332.64,17.93,4.33,224230.25,4.94
814341.66,17.93,4.33,224338.52,4.94
814393.35,17.93,4.33,224510.89,4.94
814426.31,17.93,4.33,224186.81,4.94
814257.39,17.93,4.34,224647.95,4.95
814259.74,17.93,4.34,224659.17,4.95
814123.78,17.93,4.34,224658.97,4.95
813987.82,17.93,4.34,224658.97,4.95
813851.86,17.93,4.34,224658.97,4.95
814128.32,17.94,4.35,224757.37,4.95
813992.37,17.94,4.35,224759.1,4.95
813856.41,17.94,4.35,225246.36,4.97
813908.1,17.95,4.35,225146.41,4.96
813959.79,17.95,4.36,225270.88,4.97
814011.48,17.96,4.36,225271.06,4.97
813669.06,17.95,4.36,225106.91,4.97
813486.5,17.95,4.35,224910.11,4.96
813486.5,17.95,4.35,224910.11,4.96
813755.32,17.96,4.36,224909.74,4.96
813410.54,17.95,4.35,224909.74,4.96
813255.23,17.95,4.35,224751.72,4.96
813119.28,17.95,4.35,224795.34,4.96
813170.97,17.95,4.36,224774.89,4.96
813170.97,17.95,4.36,224774.89,4.96
813170.97,17.95,4.36,224810.82,4.96
813439.79,17.96,4.36,224813.85,4.96
813491.48,17.96,4.37,224787.66,4.96
813355.52,17.97,4.37,225718.16,4.99
813020.74,17.96,4.36,225187.87,4.97
813072.43,17.96,4.37,225578.88,4.98
813344.47,17.97,4.38,225578.69,4.98
813208.51,17.97,4.38,225578.69,4.99
813208.51,17.97,4.38,225571.45,4.99
813072.55,17.97,4.38,225575.41,4.99
812936.59,17.98,4.38,225573.2,4.99
812800.63,17.98,4.38,225571.45,4.99
812800.63,17.98,4.38,225571.45,4.99
813069.45,17.98,4.39,225982.56,5.0
813069.45,17.98,4.39,226079.26,5.0
813253.16,17.99,4.4,226277.08,5.01
813058.19,17.99,4.39,226140.98,5.0
813109.88,17.99,4.4,226543.03,5.01
812973.92,17.99,4.4,226542.83,5.01
812973.92,17.99,4.4,226480.99,5.01
813025.61,18.0,4.4,226480.99,5.01
812889.65,18.0,4.4,226480.99,5.01
812941.34,18.0,4.41,226510.07,5.02
812805.38,18.0,4.41,226488.11,5.02
812857.08,18.01,4.41,226480.99,5.02
812512.29,18.0,4.41,226473.13,5.02
812563.98,18.01,4.41,227252.64,5.04
812615.68,18.01,4.42,227399.19,5.04
812625.07,18.01,4.42,227470.83,5.04
812489.11,18.01,4.42,227470.63,5.04
812757.93,18.02,4.42,227470.63,5.04
812413.15,18.01,4.42,227470.63,5.04
812681.97,18.02,4.43,227561.43,5.05
812733.67,18.03,4.43,227490.01,5.05
812733.67,18.03,4.43,227490.01,5.05
812388.88,18.02,4.42,227483.08,5.05
812440.57,18.03,4.43,227470.63,5.05
812304.61,18.03,4.43,228281.75,5.07
812552.19,18.03,4.44,228450.99,5.07
812560.84,18.03,4.44,228411.21,5.07
812361.02,18.03,4.44,228186.95,5.07
812225.06,18.03,4.44,228186.76,5.07
812089.1,18.04,4.44,228186.76,5.07
812357.92,18.04,4.45,228199.63,5.07
812221.96,18.04,4.45,228253.56,5.07
811887.18,18.04,4.44,228193.69,5.07
811887.18,18.04,4.44,228076.73,5.07
811751.22,18.04,4.44,228070.5,5.07
811802.91,18.04,4.45,228592.99,5.08
811743.94,18.05,4.45,228709.61,5.08
812012.77,18.06,4.46,228709.41,5.09
811876.81,18.06,4.46,228709.41,5.09
811532.02,18.05,4.45,228736.89,5.09
811396.06,18.05,4.46,228732.21,5.09
811399.86,18.05,4.46,228871.78,5.09
811668.68,18.06,4.46,228849.4,5.09
811852.39,18.07,4.47,229678.49,5.11
811716.43,18.07,4.47,228979.12,5.1
812600.06,18.09,4.49,230788.98,5.14
812868.88,18.1,4.5,230788.79,5.14
812655.93,18.1,4.5,230399.57,5.13
812519.97,18.1,4.5,230399.57,5.13
812571.66,18.1,4.51,230399.57,5.13
811483.98,18.11,4.52,230399.38,5.14
811348.02,18.11,4.52,230459.64,5.14
811212.06,18.11,4.52,230412.29,5.14
811263.75,18.12,4.52,230430.6,5.15
811127.79,18.12,4.52,231105.57,5.16
811127.79,18.12,4.52,231105.57,5.16
810991.83,18.12,4.52,231039.08,5.16
810838.88,18.12,4.52,230887.12,5.16
811074.65,18.12,4.53,230886.92,5.16
810938.69,18.13,4.53,230886.92,5.16
810990.38,18.13,4.53,230887.69,5.16
811174.09,18.14,4.54,230887.12,5.16
811225.79,18.14,4.55,230886.92,5.16
811277.48,18.15,4.55,230886.92,5.16
811277.48,18.15,4.55,230886.92,5.16
810932.69,18.14,4.54,230685.22,5.16
810796.73,18.14,4.54,231830.38,5.19
811065.56,18.15,4.55,232223.43,5.2
811117.25,18.15,4.56,232223.61,5.2
810782.47,18.15,4.55,231764.37,5.19
810834.16,18.15,4.56,231764.0,5.19
810698.2,18.15,4.56,231764.0,5.19
810967.02,18.16,4.57,231771.17,5.19
810831.06,18.16,4.57,231767.65,5.19
810831.06,18.16,4.57,232056.27,5.2
810882.75,18.17,4.57,232058.56,5.2
810934.45,18.17,4.58,232055.75,5.2
810934.45,18.17,4.58,232055.75,5.2
810934.45,18.17,4.58,232055.75,5.2
810798.49,18.17,4.58,233190.07,5.23
810463.7,18.17,4.57,232759.52,5.22
810327.74,18.17,4.57,232759.32,5.22
810191.78,18.17,4.57,232759.32,5.22
810055.82,18.17,4.57,232839.63,5.22
810107.51,18.17,4.58,232800.53,5.22
810376.34,18.18,4.59,232828.14,5.22
810376.34,18.18,4.59,232828.14,5.22
810560.05,18.19,4.59,232873.95,5.23
810751.23,18.2,4.6,234182.52,5.26
811009.46,18.2,4.61,234457.8,5.26
811278.28,18.21,4.62,234457.61,5.26
811142.32,18.21,4.62,234457.61,5.26
811142.32,18.21,4.62,234457.61,5.26
811006.36,18.21,4.62,234504.13,5.27
811006.36,18.21,4.62,234504.13,5.27
810752.39,18.21,4.61,234270.78,5.26
810936.11,18.22,4.62,234224.95,5.26
810783.15,18.21,4.62,234073.48,5.26
810783.15,18.21,4.62,234073.48,5.26
810834.84,18.22,4.62,234093.1,5.26
810698.88,18.22,4.62,234072.79,5.26
810570.39,18.22,4.62,235036.91,5.28
810327.32,18.22,4.62,234938.44,5.28
810464.85,18.22,4.63,235022.79,5.28
810328.89,18.22,4.63,235022.6,5.29
810005.46,18.22,4.62,234634.12,5.28
809955.46,18.22,4.62,234584.12,5.28
810231.92,18.23,4.63,234584.12,5.28
810283.61,18.23,4.63,234591.17,5.28
810147.65,18.23,4.64,234584.12,5.28
809805.23,18.23,4.63,234584.12,5.28
810041.0,18.23,4.64,234730.96,5.28
809752.84,18.23,4.63,234503.52,5.28
810021.67,18.24,4.64,234523.74,5.28
809736.43,18.23,4.63,234176.27,5.27
809920.14,18.24,4.64,234104.41,5.27
809971.83,18.24,4.65,235583.06,5.31
809835.87,18.24,4.65,235582.87,5.31
809699.91,18.24,4.65,235582.87,5.31
809751.61,18.25,4.65,235582.87,5.31
809751.61,18.25,4.65,235703.95,5.31
809803.3,18.25,4.66,235720.42,5.31
809854.99,18.26,4.66,235719.42,5.31
809510.2,18.25,4.66,235343.6,5.31
809561.9,18.26,4.66,235388.4,5.31
809613.59,18.26,4.66,235554.98,5.31
809477.63,18.26,4.67,236264.84,5.33
809341.67,18.26,4.67,236264.65,5.33
809346.37,18.26,4.67,236266.65,5.33
809615.19,18.27,4.67,236266.65,5.33
809666.88,18.28,4.68,236266.65,5.33
809740.18,18.28,4.68,236338.62,5.33
809923.89,18.28,4.69,236419.38,5.34
809569.11,18.28,4.68,236491.46,5.34
809433.15,18.28,4.68,236350.5,5.34
809701.97,18.29,4.69,236338.62,5.34
809701.97,18.29,4.69,236306.37,5.34
809701.97,18.29,4.69,236246.46,5.34
809566.01,18.29,4.69,237122.46,5.36
809617.7,18.29,4.7,237367.84,5.36
809801.41,18.3,4.7,237367.64,5.36
809853.11,18.3,4.71,237367.64,5.36
809717.15,18.3,4.71,237367.64,5.37
809581.19,18.31,4.71,237426.33,5.37
809764.9,18.31,4.72,237404.18,5.37
809948.61,18.32,4.72,237367.64,5.37
809820.12,18.32,4.72,238685.24,5.4
809676.69,18.32,4.73,238549.99,5.4
809397.58,18.32,4.72,238289.87,5.39
809261.62,18.32,4.72,238289.67,5.39
809125.66,18.32,4.72,238289.67,5.39
809177.35,18.32,4.73,238289.67,5.4
809041.39,18.32,4.73,238315.03,5.4
809093.08,18.33,4.73,238296.79,5.4
809144.77,18.33,4.74,238289.67,5.4
808799.99,18.33,4.73,237852.67,5.39
808799.99,18.33,4.73,237852.67,5.39
808664.03,18.33,4.73,238488.4,5.41
808528.07,18.33,4.73,238395.36,5.4
808335.96,18.33,4.73,238146.41,5.4
808604.79,18.33,4.74,238146.22,5.4
808788.5,18.34,4.75,238146.22,5.4
808840.19,18.35,4.75,238146.22,5.4
808891.89,18.35,4.75,238169.94,5.4
808755.93,18.35,4.76,238159.84,5.4
808619.97,18.35,4.76,238146.22,5.41
808803.68,18.36,4.76,239464.37,5.44
808629.11,18.36,4.76,239310.96,5.43
808301.79,18.35,4.76,239307.81,5.43
808165.94,18.35,4.76,239104.37,5.43
808217.63,18.36,4.76,239104.55,5.43
808081.67,18.36,4.76,239104.18,5.43
808133.36,18.36,4.77,239104.18,5.43
807961.14,18.36,4.76,238912.62,5.43
808288.98,18.37,4.77,238926.35,5.43
808153.02,18.37,4.77,238919.81,5.43
808017.06,18.37,4.77,238912.62,5.43
807593.26,18.36,4.77,239210.61,5.44
807457.3,18.36,4.77,239260.25,5.44
807321.34,18.37,4.77,239329.68,5.44
807185.38,18.37,4.77,239329.48,5.45
807237.07,18.37,4.78,239329.48,5.45
807244.12,18.37,4.78,239331.54,5.45
807512.94,18.38,4.78,239351.86,5.45
807376.98,18.38,4.78,239331.84,5.45
807241.02,18.38,4.79,239331.54,5.45
806896.24,18.38,4.78,239475.59,5.45
807132.01,18.38,4.79,239344.75,5.45
806996.05,18.38,4.79,240021.6,5.47
807264.87,18.39,4.8,240313.98,5.48
807316.57,18.4,4.8,240314.16,5.48
807159.75,18.39,4.8,240157.34,5.47
807023.79,18.4,4.8,240156.97,5.47
806887.83,18.4,4.8,240180.13,5.48
806556.1,18.39,4.79,239910.61,5.47
806420.14,18.39,4.8,239898.01,5.47
806284.18,18.39,4.8,239887.45,5.47
806148.22,18.39,4.8,240199.59,5.48
806420.25,18.4,4.81,240001.6,5.48
806471.95,18.41,4.81,240527.13,5.49
806127.16,18.4,4.81,240151.54,5.48
805991.2,18.4,4.81,240151.35,5.48
805991.2,18.4,4.81,240149.09,5.48
805791.53,18.4,4.8,240072.02,5.48
805843.22,18.4,4.81,240072.02,5.48
805894.91,18.41,4.81,240072.02,5.48
805946.6,18.41,4.82,240080.46,5.48
805810.64,18.41,4.82,240072.05,5.49
805674.68,18.41,4.82,240072.02,5.49
805538.72,18.42,4.82,240687.98,5.5
805383.42,18.41,4.82,240533.17,5.5
805247.46,18.41,4.82,240456.61,5.5
805111.5,18.41,4.82,240456.42,5.5
805163.19,18.42,4.82,240456.42,5.5
805027.23,18.42,4.82,240479.59,5.5
804891.27,18.42,4.83,240475.29,5.5
804755.31,18.42,4.83,240472.81,5.51
804807.01,18.43,4.83,240456.42,5.51
804671.05,18.43,4.83,240951.12,5.52
804535.09,18.43,4.83,240794.25,5.52
804342.9,18.43,4.83,240745.72,5.52
804349.94,18.43,4.83,240773.03,5.52
804401.64,18.43,4.84,240773.21,5.52
804401.64,18.43,4.84,240773.21,5.52
804637.4,18.44,4.84,240772.83,5.52
804689.1,18.44,4.85,240772.83,5.52
804553.14,18.44,4.85,240783.35,5.52
804821.96,18.45,4.86,240780.68,5.52
804686.0,18.45,4.86,240772.83,5.52
804550.04,18.46,4.86,241721.84,5.54
804550.04,18.46,4.86,241704.96,5.54
804414.08,18.46,4.86,241847.62,5.55
804278.12,18.46,4.86,241847.43,5.55
804278.12,18.46,4.86,241847.43,5.55
804142.16,18.46,4.86,241847.43,5.55
803797.38,18.45,4.86,241442.58,5.54
803661.42,18.45,4.86,241448.1,5.54
803713.11,18.46,4.86,241448.65,5.55
803577.15,18.46,4.86,241447.67,5.55
803441.19,18.46,4.86,241442.58,5.55
803624.9,18.47,4.87,241995.13,5.56
803488.94,18.47,4.87,241893.01,5.56
803352.98,18.47,4.87,241892.82,5.56
803629.45,18.48,4.88,241892.82,5.56
803681.14,18.48,4.89,241912.59,5.56
803338.72,18.48,4.88,241902.86,5.56
803390.41,18.48,4.89,241900.28,5.56
803254.45,18.48,4.89,241892.82,5.57
803523.27,18.49,4.89,242563.88,5.58
803530.32,18.49,4.89,242611.36,5.58
803721.5,18.5,4.9,242792.84,5.59
803611.64,18.5,4.9,243008.65,5.59
803663.33,18.5,4.91,243008.83,5.6
803527.37,18.51,4.91,243008.46,5.6
803527.37,18.51,4.91,243008.46,5.6
803343.3,18.5,4.91,242949.62,5.6
803207.34,18.5,4.91,242952.18,5.6
802864.0,18.5,4.9,242743.83,5.59
802915.7,18.5,4.91,242742.14,5.59
802757.29,18.5,4.9,242584.49,5.59
802758.8,18.5,4.9,242625.32,5.59
802622.84,18.5,4.9,242624.44,5.59
802486.88,18.5,4.91,242624.44,5.59
802755.71,18.51,4.91,243255.11,5.61
802410.92,18.5,4.91,243016.89,5.6
802462.61,18.51,4.91,243184.53,5.61
802514.31,18.51,4.92,243184.71,5.61
802378.35,18.51,4.92,243184.33,5.61
802430.04,18.52,4.92,243184.33,5.61
802481.73,18.52,4.93,243184.33,5.61
802345.77,18.52,4.93,243341.15,5.62
802209.81,18.53,4.93,243184.33,5.62
802081.32,18.53,4.93,243957.87,5.64
802257.56,18.53,4.94,244025.51,5.64
802121.6,18.53,4.94,244025.32,5.64
802398.07,18.54,4.95,244025.32,5.64
802581.78,18.55,4.95,244055.99,5.64
802445.82,18.55,4.96,244033.5,5.64
802103.4,18.55,4.95,244025.32,5.64
802155.09,18.55,4.95,244025.32,5.64
802159.79,18.55,4.95,244028.02,5.64
802023.83,18.55,4.96,244642.51,5.66
801895.33,18.55,4.96,244498.27,5.66
