ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1203,6132,5129930,6212,5129930
1203,6132,5130930,6212,5130930
1203,6132,5131930,6212,5131930
1203,6132,5131930,6212,5131930
1204,6140,5132930,6212,5132930
1204,6140,5132930,6212,5132930
1204,6140,5132930,6212,5132930
1204,6140,5133400,6212,5133400
1204,6140,5133400,6212,5133400
1204,6140,5134210,6212,5134210
1204,6140,5134860,6212,5134860
1204,6140,5134860,6212,5134860
1204,6140,5135860,6212,5135860
1204,6140,5136670,6212,5136670
1204,6140,5137480,6212,5137480
1204,6140,5138480,6212,5138480
1204,6140,5139480,6212,5139480
1204,6140,5139800,6212,5139800
1205,6148,5140610,6212,5140610
1205,6148,5141420,6212,5141420
1205,6148,5142420,6212,5142420
1205,6148,5143420,6212,5143420
1205,6148,5143420,6212,5143420
1205,6148,5143420,6212,5143420
1205,6148,5143890,6212,5143890
1205,6148,5144890,6212,5144890
1206,6156,5145890,6212,5145890
1206,6156,5146120,6212,5146120
1206,6156,5146120,6212,5146120
1206,6156,5146120,6212,5146120
1206,6156,5146590,6212,5146590
1206,6156,5146590,6212,5146590
1206,6156,5147400,6212,5147400
1206,6156,5147720,6212,5147720
1206,6156,5148370,6212,5148370
1206,6156,5149370,6212,5149370
1206,6156,5150370,6212,5150370
1206,6156,5150370,6212,5150370
1207,6164,5151370,6212,5151370
1207,6164,5152180,6212,5152180
1207,6164,5153180,6212,5153180
1207,6164,5154180,6212,5154180
1207,6164,5154770,6212,5154770
1207,6164,5155580,6212,5155580
1207,6164,5156580,6212,5156580
1207,6164,5157050,6212,5157050
1207,6164,5158050,6212,5158050
1207,6164,5158050,6212,5158050
1207,6164,5158370,6212,5158370
1207,6164,5159370,6212,5159370
1207,6164,5159840,6212,5159840
1207,6164,5159840,6212,5159840
1208,6172,5160840,6212,5160840
1208,6172,5160840,6212,5160840
1208,6172,5161840,6212,5161840
1208,6172,5161840,6212,5161840
1208,6172,5162160,6212,5162160
1208,6172,5163160,6212,5163160
1208,6172,5164160,6212,5164160
1208,6172,5164970,6212,5164970
1208,6172,5165430,6212,5165430
1208,6172,5165650,6212,5165650
1208,6172,5165650,6212,5165650
1208,6172,5165880,6212,5165880
1208,6172,5166200,6212,5166200
1208,6172,5167010,6212,5167010
1208,6172,5167170,6212,5167170
1209,6180,5168170,6212,5168170
1209,6180,5168170,6212,5168170
1209,6180,5168980,6212,5168980
1210,6188,5169210,6212,5169210
1210,6188,5169210,6212,5169210
1210,6188,5169680,6212,5169680
1210,6188,5169680,6212,5169680
1210,6188,5170680,6212,5170680
1210,6188,5171680,6212,5171680
1210,6188,5172680,6212,5172680
1210,6188,5173490,6212,5173490
1210,6188,5174490,6212,5174490
1210,6188,5175490,6212,5175490
1211,6196,5176140,6212,5176140
1211,6196,5177140,6212,5177140
1211,6196,5178140,6212,5178140
1211,6196,5179140,6212,5179140
1211,6196,5180140,6212,5180140
1211,6196,5180790,6212,5180790
1211,6196,5180790,6212,5180790
1211,6196,5180790,6212,5180790
1211,6196,5180790,6212,5180790
1211,6196,5181600,6212,5181600
1211,6196,5182410,6212,5182410
1212,6204,5183060,6212,5183060
1212,6204,5184060,6212,5184060
1212,6204,5185060,6212,5185060
1212,6204,5185870,6212,5185870
1212,6204,5185870,6212,5185870
1212,6204,5186680,6212,5186680
1212,6204,5187330,6212,5187330
1212,6204,5188330,6212,5188330
1212,6204,5188330,6212,5188330
1212,6204,5188330,6212,5188330
1212,6204,5188330,6212,5188330
1212,6204,5188330,6212,5188330
1213,6212,5189140,6212,5189140
1213,6212,5190140,6212,5190140
1213,6212,5190140,6212,5190140
1213,6212,5190140,6212,5190140
1213,6212,5191140,6212,5191140
1213,6212,5191140,6212,5191140
1213,6212,5192140,6212,5192140
1213,6212,5193140,6212,5193140
1213,6212,5194140,6212,5194140
1213,6212,5194950,6212,5194950
1213,6212,5194950,6212,5194950
1213,6212,5195760,6212,5195760
1213,6212,5196570,6212,5196570
1213,6212,5197570,6212,5197570
1213,6212,5198570,6212,5198570
1213,6212,5199570,6212,5199570
1213,6212,5199890,6212,5199890
1213,6212,5200890,6212,5200890
1213,6212,5201700,6212,5201700
1213,6212,5202700,6212,5202700
1213,6212,5202700,6212,5202700
1213,6212,5203020,6212,5203020
1213,6212,5203020,6212,5204020
1213,6212,5203020,6212,5205020
1213,6212,5203020,6212,5205500
1213,6212,5203020,6212,5206500
1213,6212,5203020,6212,5207500
1213,6212,5203020,6212,5208500
1213,6212,5203020,6212,5209500
1213,6212,5203020,6212,5210500
1213,6212,5203020,6212,5210500
1213,6212,5203020,6212,5211310
1213,6212,5203020,6212,5211310
1213,6212,5203020,6212,5211780
1213,6212,5203340,6212,5212100
1213,6212,5203340,6212,5212100
1213,6212,5203340,6212,5212100
1213,6212,5203340,6212,5212100
1213,6212,5203340,6212,5212570
1213,6212,5203340,6212,5212570
1213,6212,5203340,6212,5213040
1213,6212,5203340,6212,5214040
1213,6212,5203340,6212,5214850
1213,6212,5203340,6212,5214850
1213,6212,5203340,6212,5214850
1213,6212,5203340,6212,5215660
1213,6212,5203340,6212,5215660
1213,6212,5203340,6212,5215660
1213,6212,5203340,6212,5216210
1213,6212,5203340,6212,5216680
1213,6212,5203340,6212,5217680
1213,6212,5203340,6212,5221680
1213,6212,5203340,6212,5222490
1213,6212,5203340,6212,5223490
1213,6212,5203340,6212,5224490
1213,6212,5203340,6212,5224490
1213,6212,5203340,6212,5224490
1213,6212,5203340,6212,5225490
1213,6212,5203340,6212,5225490
1213,6212,5203340,6212,5225490
1213,6212,5203340,6212,5226490
1213,6212,5203340,6212,5227490
1213,6212,5203340,6212,5228490
1213,6212,5203340,6212,5228490
1213,6212,5203340,6212,5229490
1213,6212,5203340,6212,5229490
1213,6212,5203340,6212,5229490
1213,6212,5203340,6212,5230490
1213,6212,5203340,6212,5231490
1213,6212,5203340,6212,5231490
1213,6212,5203340,6212,5232140
1213,6212,5203340,6212,5232790
1213,6212,5203340,6212,5233600
1213,6212,5203340,6212,5234600
1213,6212,5203340,6212,5235600
1213,6212,5203340,6212,5236600
1213,6212,5203340,6212,5237070
1213,6212,5203340,6212,5237070
1213,6212,5203340,6212,5237070
1213,6212,5203340,6212,5238070
1213,6212,5203340,6212,5239070
1213,6212,5203340,6212,5240070
1213,6212,5203340,6212,5240070
1213,6212,5203340,6212,5240880
1213,6212,5203340,6212,5240880
1213,6212,5203340,6212,5240880
1213,6212,5203340,6212,5240880
1213,6212,5203340,6212,5241880
1213,6212,5203340,6212,5242530
1213,6212,5203340,6212,5242800
1213,6212,5203340,6212,5243800
1213,6212,5203340,6212,5244800
1213,6212,5203340,6212,5244800
1213,6212,5203340,6212,5244800
1213,6212,5203340,6212,5245120
1213,6212,5203340,6212,5245770
1213,6212,5203340,6212,5245770
1213,6212,5203340,6212,5246770
1213,6212,5203340,6212,5246770
1213,6212,5203340,6212,5247770
1213,6212,5203340,6212,5248580
1213,6212,5203340,6212,5249390
1213,6212,5203340,6212,5250390
1213,6212,5203340,6212,5251200
1213,6212,5203340,6212,5255200
1213,6212,5203340,6212,5255670
1213,6212,5203340,6212,5255900
1213,6212,5203340,6212,5255900
1213,6212,5203340,6212,5256120
1213,6212,5203340,6212,5256120
1213,6212,5203340,6212,5256580
1213,6212,5203340,6212,5256580
1213,6212,5203340,6212,5257580
1213,6212,5203340,6212,5257580
1213,6212,5203340,6212,5258390
1213,6212,5203340,6212,5259390
1213,6212,5203340,6212,5260390
1213,6212,5203340,6212,5260850
1213,6212,5203340,6212,5261850
1213,6212,5203340,6212,5262850
1213,6212,5203340,6212,5263850
1213,6212,5203340,6212,5263850
1213,6212,5203340,6212,5264320
1213,6212,5203340,6212,5265130
1213,6212,5203340,6212,5266130
1213,6212,5203340,6212,5267130
1213,6212,5203340,6212,5267600
1213,6212,5203340,6212,5267600
1213,6212,5203340,6212,5268600
1213,6212,5203340,6212,5269600
1213,6212,5203340,6212,5270600
1213,6212,5203340,6212,5270600
1213,6212,5203340,6212,5271250
1213,6212,5203340,6212,5271730
1213,6212,5203340,6212,5272540
1213,6212,5203340,6212,5273350
1213,6212,5203340,6212,5274350
1213,6212,5203340,6212,5274810
1213,6212,5203340,6212,5274810
1213,6212,5203340,6212,5274810
1213,6212,5203340,6212,5275360
1213,6212,5203340,6212,5275360
1213,6212,5203340,6212,5276360
1213,6212,5203340,6212,5277170
1213,6212,5203340,6212,5278170
1213,6212,5203340,6212,5278640
1213,6212,5203340,6212,5279640
1213,6212,5203340,6212,5280640
1213,6212,5203340,6212,5281640
1213,6212,5203340,6212,5282450
1213,6212,5203340,6212,5282920
1213,6212,5203340,6212,5283920
1213,6212,5203340,6212,5284920
1213,6212,5203340,6212,5284920
1213,6212,5203340,6212,5285730
1213,6212,5203340,6212,5286730
1213,6212,5203340,6212,5287730
1213,6212,5203340,6212,5288730
1213,6212,5203340,6212,5288730
1213,6212,5203340,6212,5289730
1213,6212,5203340,6212,5290730
1213,6212,5203340,6212,5290730
1213,6212,5203340,6212,5291540
1213,6212,5203340,6212,5291540
1213,6212,5203340,6212,5292540
1213,6212,5203340,6212,5293540
1213,6212,5203340,6212,5294350
1213,6212,5203340,6212,5294680
1213,6212,5203340,6212,5294680
1213,6212,5203340,6212,5295680
1213,6212,5203340,6212,5296000
1213,6212,5203340,6212,5296460
1213,6212,5203340,6212,5296460
1213,6212,5203340,6212,5296460
1213,6212,5203660,6212,5296780
1213,6212,5203660,6212,5297780
1213,6212,5203660,6212,5297780
1213,6212,5203660,6212,5298590
1213,6212,5203660,6212,5299590
1213,6212,5203660,6212,5300590
1213,6212,5203660,6212,5300910
1213,6212,5203660,6212,5301910
1213,6212,5203660,6212,5301910
1213,6212,5203660,6212,5301910
1213,6212,5203660,6212,5301910
1213,6212,5203660,6212,5309910
1213,6212,5203660,6212,5310910
1213,6212,5203660,6212,5310910
1213,6212,5203660,6212,5311910
1213,6212,5203660,6212,5312910
1213,6212,5203660,6212,5313910
1213,6212,5203660,6212,5313910
1213,6212,5203660,6212,5314720
1213,6212,5203660,6212,5314720
1213,6212,5203660,6212,5314720
1213,6212,5203660,6212,5314720
1213,6212,5203660,6212,5314720
1213,6212,5203660,6212,5314720
1213,6212,5203660,6212,5315530
1213,6212,5203660,6212,5315530
1213,6212,5203660,6212,5316000
1213,6212,5203660,6212,5317000
1213,6212,5203660,6212,5317470
1213,6212,5203660,6212,5318470
1213,6212,5203660,6212,5319470
1213,6212,5203660,6212,5319690
1213,6212,5203660,6212,5320500
1213,6212,5203660,6212,5321090
1213,6212,5203660,6212,5322090
1213,6212,5203660,6212,5322900
1213,6212,5203660,6212,5323710
1213,6212,5203660,6212,5324710
1213,6212,5203660,6212,5324710
1213,6212,5203660,6212,5324710
1213,6212,5203660,6212,5324710
1213,6212,5203660,6212,5324710
1213,6212,5203660,6212,5324710
1213,6212,5203660,6212,5325520
1213,6212,5203660,6212,5326330
1213,6212,5203660,6212,5326800
1213,6212,5203660,6212,5327800
1213,6212,5203660,6212,5327800
1213,6212,5203660,6212,5328030
1213,6212,5203660,6212,5329030
1213,6212,5203660,6212,5329500
1213,6212,5203660,6212,5330500
1213,6212,5203660,6212,5331150
1213,6212,5203660,6212,5332150
1213,6212,5203660,6212,5332620
1213,6212,5203660,6212,5333430
1213,6212,5203660,6212,5333430
1213,6212,5203660,6212,5333900
1213,6212,5203660,6212,5333900
1213,6212,5203660,6212,5333900
1213,6212,5203660,6212,5334370
1213,6212,5203660,6212,5335370
1213,6212,5203660,6212,5336370
1213,6212,5203660,6212,5337370
1213,6212,5203660,6212,5337370
1213,6212,5203660,6212,5338370
1213,6212,5203660,6212,5339370
1213,6212,5203660,6212,5340370
1213,6212,5203660,6212,5340370
1213,6212,5203660,6212,5340370
1213,6212,5203660,6212,5341370
1213,6212,5203660,6212,5342370
1213,6212,5203660,6212,5343370
1213,6212,5203660,6212,5344370
1213,6212,5203660,6212,5344370
1213,6212,5203660,6212,5345370
1213,6212,5203660,6212,5345370
1213,6212,5203660,6212,5346180
1213,6212,5203660,6212,5347180
1213,6212,5203660,6212,5347180
1213,6212,5203660,6212,5348180
1213,6212,5203660,6212,5348830
1213,6212,5203660,6212,5348830
1213,6212,5203660,6212,5349480
1213,6212,5203660,6212,5350290
1213,6212,5203660,6212,5350840
1213,6212,5203660,6212,5351390
1213,6212,5203660,6212,5352390
1213,6212,5203660,6212,5352390
1213,6212,5203660,6212,5352390
1213,6212,5203660,6212,5352860
1213,6212,5203660,6212,5353180
1213,6212,5203660,6212,5353650
1213,6212,5203660,6212,5353650
1213,6212,5203660,6212,5354460
1213,6212,5203660,6212,5355460
1213,6212,5203660,6212,5355460
1213,6212,5203660,6212,5356460
1213,6212,5203660,6212,5357460
1213,6212,5203660,6212,5357780
1213,6212,5203660,6212,5358780
1213,6212,5203660,6212,5359590
1213,6212,5203660,6212,5360050
1213,6212,5203660,6212,5361050
1213,6212,5203660,6212,5361700
1213,6212,5203660,6212,5361700
1213,6212,5203660,6212,5362700
1213,6212,5203660,6212,5362700
1213,6212,5203660,6212,5363170
1213,6212,5203660,6212,5363170
1213,6212,5203660,6212,5364170
1213,6212,5203660,6212,5365170
1213,6212,5203660,6212,5366170
1213,6212,5203660,6212,5366170
1213,6212,5203660,6212,5366170
1213,6212,5203660,6212,5367170
1213,6212,5203660,6212,5368170
1213,6212,5203660,6212,5368720
1213,6212,5203660,6212,5368720
1213,6212,5203660,6212,5369720
1213,6212,5203660,6212,5369720
1213,6212,5203660,6212,5369720
1213,6212,5203660,6212,5370720
1213,6212,5203660,6212,5371720
1213,6212,5203660,6212,5371940
1213,6212,5203660,6212,5372410
1213,6212,5203660,6212,5373220
1213,6212,5203660,6212,5374220
1213,6212,5203660,6212,5375220
1213,6212,5203660,6212,5375220
1213,6212,5203660,6212,5376220
1213,6212,5203660,6212,5376690
1213,6212,5203660,6212,5376690
1213,6212,5203660,6212,5377010
1213,6212,5203660,6212,5378010
1213,6212,5203660,6212,5379010
1213,6212,5203660,6212,5379010
1213,6212,5203660,6212,5380010
1213,6212,5203660,6212,5381010
1213,6212,5203660,6212,5381480
1213,6212,5203660,6212,5382480
1213,6212,5203660,6212,5383290
1213,6212,5203660,6212,5384100
1213,6212,5203660,6212,5385100
1213,6212,5203660,6212,5385100
1213,6212,5203660,6212,5386100
1213,6212,5203660,6212,5387100
1213,6212,5203660,6212,5388100
1213,6212,5203660,6212,5388560
1213,6212,5203660,6212,5389560
1213,6212,5203660,6212,5390560
1213,6212,5203660,6212,5390560
1213,6212,5203660,6212,5391030
1213,6212,5203660,6212,5391030
1213,6212,5203660,6212,5392030
1213,6212,5203660,6212,5393030
1213,6212,5203660,6212,5393350
1213,6212,5203660,6212,5394350
1213,6212,5203660,6212,5395350
1213,6212,5203660,6212,5395350
1213,6212,5203660,6212,5395670
1213,6212,5203660,6212,5395670
1213,6212,5203660,6212,5396670
1213,6212,5203660,6212,5396670
1213,6212,5203660,6212,5397040
1213,6212,5203660,6212,5398040
1213,6212,5203660,6212,5399040
1213,6212,5203660,6212,5399850
1213,6212,5203660,6212,5400850
1213,6212,5203660,6212,5400850
1213,6212,5203660,6212,5401850
1213,6212,5203660,6212,5402850
1213,6212,5203660,6212,5403660
1213,6212,5203660,6212,5404660
1213,6212,5203660,6212,5404660
1213,6212,5203660,6212,5404660
1213,6212,5203660,6212,5405660
1213,6212,5203660,6212,5405660
1213,6212,5203660,6212,5405660
1213,6212,5203660,6212,5406660
1213,6212,5203660,6212,5407660
1213,6212,5203660,6212,5408130
1213,6212,5203660,6212,5408680
1213,6212,5203660,6212,5409680
1213,6212,5203660,6212,5409680
1213,6212,5203660,6212,5410150
1213,6212,5203660,6212,5410150
1213,6212,5203660,6212,5410470
1213,6212,5203660,6212,5411470
1213,6212,5203660,6212,5412470
1213,6212,5203660,6212,5413470
1213,6212,5203660,6212,5413470
1213,6212,5203660,6212,5414280
1213,6212,5203660,6212,5415280
1213,6212,5203660,6212,5416280
1213,6212,5203660,6212,5417280
1213,6212,5203660,6212,5417750
1213,6212,5203660,6212,5418220
1213,6212,5203660,6212,5419030
1213,6212,5203660,6212,5419030
1213,6212,5203660,6212,5419500
1213,6212,5203660,6212,5420500
1213,6212,5203660,6212,5421500
1213,6212,5203820,6212,5421660
1213,6212,5203820,6212,5422470
1213,6212,5203820,6212,5422470
1213,6212,5203820,6212,5423470
1213,6212,5203820,6212,5424470
1213,6212,5203820,6212,5425280
1213,6212,5203820,6212,5426090
1213,6212,5203820,6212,5426090
1213,6212,5203820,6212,5426090
1213,6212,5203820,6212,5426900
1213,6212,5203820,6212,5427900
1213,6212,5203820,6212,5428710
1213,6212,5203820,6212,5429520
1213,6212,5203820,6212,5430520
1213,6212,5203820,6212,5431520
1213,6212,5203820,6212,5432520
1213,6212,5203820,6212,5432750
1213,6212,5203820,6212,5433400
1213,6212,5203820,6212,5433400
1213,6212,5203820,6212,5433720
1213,6212,5203820,6212,5434530
1213,6212,5203820,6212,5435530
1213,6212,5203820,6212,5436530
1213,6212,5203820,6212,5437530
1213,6212,5203820,6212,5438530
1213,6212,5203820,6212,5439180
1213,6212,5203820,6212,5439990
1213,6212,5203820,6212,5440800
1213,6212,5203980,6212,5440960
1213,6212,5203980,6212,5441430
1213,6212,5203980,6212,5442240
1213,6212,5203980,6212,5442240
1213,6212,5203980,6212,5443240
1213,6212,5203980,6212,5444240
1213,6212,5203980,6212,5444240
1213,6212,5203980,6212,5445240
1213,6212,5203980,6212,5445240
1213,6212,5203980,6212,5446050
1213,6212,5203980,6212,5446050
1213,6212,5203980,6212,5446700
1213,6212,5203980,6212,5447170
1213,6212,5203980,6212,5447630
1213,6212,5203980,6212,5447630
1213,6212,5203980,6212,5448440
1213,6212,5203980,6212,5449440
1213,6212,5203980,6212,5449440
1213,6212,5203980,6212,5449760
1213,6212,5203980,6212,5450080
1213,6212,5203980,6212,5450890
1213,6212,5203980,6212,5451890
1213,6212,5203980,6212,5451890
1213,6212,5203980,6212,5452540
1213,6212,5203980,6212,5453010
1213,6212,5203980,6212,5453330
1213,6212,5203980,6212,5454140
1213,6212,5203980,6212,5455140
1213,6212,5203980,6212,5456140
1213,6212,5203980,6212,5456140
1213,6212,5203980,6212,5457140
1213,6212,5203980,6212,5458140
1213,6212,5203980,6212,5458460
1213,6212,5203980,6212,5459110
1213,6212,5203980,6212,5460110
1213,6212,5203980,6212,5460110
1213,6212,5203980,6212,5461110
1213,6212,5203980,6212,5461700
1213,6212,5203980,6212,5462170
1213,6212,5203980,6212,5463170
1213,6212,5203980,6212,5464170
1213,6212,5203980,6212,5464170
1213,6212,5203980,6212,5464170
1213,6212,5203980,6212,5465170
1213,6212,5203980,6212,5466170
1213,6212,5203980,6212,5467170
1213,6212,5203980,6212,5467170
1213,6212,5203980,6212,5467640
1213,6212,5203980,6212,5468640
1213,6212,5203980,6212,5468640
1213,6212,5203980,6212,5469640
1213,6212,5203980,6212,5470640
1213,6212,5203980,6212,5471450
1213,6212,5203980,6212,5471450
1213,6212,5203980,6212,5472450
1213,6212,5203980,6212,5473260
1213,6212,5203980,6212,5473730
1213,6212,5203980,6212,5474730
1213,6212,5203980,6212,5474730
1213,6212,5203980,6212,5475730
1213,6212,5203980,6212,5476190
1213,6212,5203980,6212,5476190
1213,6212,5203980,6212,5477190
1213,6212,5203980,6212,5478190
1213,6212,5203980,6212,5478190
1213,6212,5203980,6212,5478660
1213,6212,5203980,6212,5479660
1213,6212,5203980,6212,5479660
1213,6212,5203980,6212,5480660
1213,6212,5203980,6212,5481310
1213,6212,5203980,6212,5481780
1213,6212,5203980,6212,5482590
1213,6212,5203980,6212,5483590
1213,6212,5203980,6212,5483590
1213,6212,5203980,6212,5483590
1213,6212,5204300,6212,5483910
1213,6212,5204300,6212,5483910
1213,6212,5204300,6212,5484230
1213,6212,5204300,6212,5484230
1213,6212,5204300,6212,5484230
1213,6212,5204300,6212,5484460
1213,6212,5204300,6212,5485270
1213,6212,5204300,6212,5485590
1213,6212,5204300,6212,5485590
1213,6212,5204300,6212,5485590
1213,6212,5204300,6212,5486590
1213,6212,5204300,6212,5487060
1213,6212,5204300,6212,5487060
1213,6212,5204300,6212,5487870
1213,6212,5204300,6212,5488870
1213,6212,5204300,6212,5489870
1213,6212,5204300,6212,5490340
1213,6212,5204300,6212,5491340
1213,6212,5204300,6212,5492340
1213,6212,5204300,6212,5492340
1213,6212,5204300,6212,5492930
1213,6212,5204300,6212,5493480
1213,6212,5204300,6212,5493480
1213,6212,5204300,6212,5494480
1213,6212,5204300,6212,5495480
1213,6212,5204300,6212,5495480
1213,6212,5204300,6212,5496480
1213,6212,5204300,6212,5497480
1213,6212,5204300,6212,5498480
1213,6212,5204300,6212,5498750
1213,6212,5204300,6212,5498750
1213,6212,5204620,6212,5499070
1213,6212,5204620,6212,5499070
1213,6212,5204620,6212,5500070
1213,6212,5204620,6212,5500070
1213,6212,5204620,6212,5501070
1213,6212,5204620,6212,5502070
1213,6212,5204620,6212,5502720
1213,6212,5204620,6212,5503720
1213,6212,5204620,6212,5503720
1213,6212,5204620,6212,5504530
1213,6212,5204620,6212,5505530
1213,6212,5204620,6212,5506340
1213,6212,5204620,6212,5507340
1213,6212,5204620,6212,5507810
1213,6212,5204940,6212,5508130
1213,6212,5204940,6212,5508130
1213,6212,5204940,6212,5509130
1213,6212,5204940,6212,5509360
1213,6212,5204940,6212,5510360
1213,6212,5204940,6212,5511170
1213,6212,5204940,6212,5512170
1213,6212,5204940,6212,5512650
1213,6212,5204940,6212,5513240
1213,6212,5204940,6212,5514050
1213,6212,5204940,6212,5515050
1213,6212,5204940,6212,5515050
1213,6212,5204940,6212,5515050
1213,6212,5204940,6212,5515520
1213,6212,5205100,6212,5515680
1213,6212,5205100,6212,5515680
1213,6212,5205100,6212,5516490
1213,6212,5205100,6212,5517490
1213,6212,5205100,6212,5518490
1213,6212,5205100,6212,5518490
1213,6212,5205100,6212,5518490
1213,6212,5205100,6212,5519490
1213,6212,5205100,6212,5519490
1213,6212,5205100,6212,5520490
1213,6212,5205100,6212,5521140
1213,6212,5205100,6212,5521950
