ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
1099767.5,58.79,33.21,834746.24,44.62
1099511.76,58.8,33.23,834300.53,44.62
1099248.07,58.8,33.22,834005.14,44.61
1099251.75,58.83,33.26,836033.65,44.74
1098996.01,58.85,33.27,836028.82,44.77
1098740.27,58.87,33.29,836026.25,44.79
1099697.52,58.93,33.36,835997.49,44.8
1099697.52,58.93,33.36,836011.89,44.8
1099441.78,58.95,33.38,836426.07,44.85
1099186.04,58.97,33.39,836367.14,44.87
1099043.63,58.99,33.42,836315.41,44.89
1099366.38,59.02,33.45,837947.61,44.99
1099366.38,59.02,33.45,837947.61,44.99
1099110.64,59.04,33.47,837940.21,45.01
1099110.64,59.04,33.47,837940.21,45.01
1098846.76,59.05,33.48,837387.68,45.0
1098846.76,59.05,33.48,837387.68,45.0
1098846.76,59.05,33.48,837863.87,45.03
1099204.86,59.08,33.5,837863.87,45.03
1099204.86,59.08,33.5,837751.07,45.03
1098949.12,59.1,33.52,837826.56,45.05
1098927.44,59.13,33.55,837101.23,45.04
1098511.12,59.13,33.56,836626.72,45.03
1098444.24,59.15,33.58,836952.58,45.07
1098188.5,59.17,33.6,836213.79,45.05
1097960.84,59.19,33.62,836498.13,45.09
1097752.57,59.21,33.64,836419.92,45.11
1098648.72,59.26,33.68,837811.92,45.19
1098392.98,59.28,33.7,837811.92,45.21
1098392.98,59.28,33.7,837811.92,45.21
1098100.95,59.29,33.71,837567.84,45.22
1097845.21,59.3,33.73,837570.89,45.24
1097845.21,59.3,33.73,837570.89,45.24
1097778.33,59.33,33.75,837567.84,45.26
1097522.59,59.35,33.77,837567.84,45.29
1097522.59,59.35,33.77,837567.84,45.29
1097522.59,59.35,33.77,837567.84,45.29
1097266.85,59.36,33.79,837712.41,45.32
1097199.97,59.39,33.81,837948.33,45.35
1097199.97,59.39,33.81,837567.84,45.33
1096944.23,59.4,33.83,838520.89,45.41
1096751.91,59.4,33.83,838226.78,45.4
1096685.03,59.43,33.85,838221.66,45.42
1096429.29,59.44,33.87,838219.38,45.45
1096127.77,59.44,33.87,838048.04,45.44
1095872.03,59.46,33.88,838048.04,45.47
1095616.29,59.48,33.9,838165.72,45.5
1095360.55,59.49,33.92,838066.83,45.52
1095293.67,59.52,33.94,838048.04,45.54
1095293.67,59.52,33.94,838030.21,45.54
1095226.79,59.54,33.97,838622.39,45.59
1095226.79,59.54,33.97,838627.05,45.59
1095159.91,59.56,33.99,838749.55,45.62
1095162.2,59.56,33.99,838775.12,45.62
1095095.31,59.58,34.01,838770.01,45.64
1095095.31,59.58,34.01,838707.43,45.63
1094839.57,59.6,34.03,838705.15,45.66
1094583.84,59.62,34.05,838705.15,45.68
1094516.95,59.64,34.07,838822.13,45.71
1094261.21,59.66,34.09,838733.98,45.73
1094005.48,59.68,34.11,838705.15,45.75
1093749.74,59.7,34.13,839137.49,45.8
1093682.85,59.72,34.15,839248.22,45.83
1093756.72,59.75,34.17,839240.82,45.84
1093500.98,59.77,34.19,839240.82,45.87
1093245.24,59.79,34.21,839357.5,45.9
1092989.5,59.8,34.23,839279.33,45.92
1092733.76,59.82,34.25,839444.76,45.96
1092478.02,59.84,34.27,839401.09,45.98
1092260.06,59.86,34.29,839925.66,46.03
1092443.48,59.89,34.31,839986.72,46.05
1092448.06,59.89,34.31,840094.61,46.05
1092576.37,59.91,34.34,840094.61,46.07
1092320.63,59.93,34.36,840087.22,46.09
1092047.02,59.93,34.35,839889.9,46.09
1092236.47,59.95,34.38,839889.9,46.1
1092236.47,59.95,34.38,839887.67,46.1
1091980.74,59.97,34.4,840217.37,46.15
1091984.17,59.97,34.4,840246.52,46.15
1091728.43,59.99,34.42,839932.06,46.16
1091472.69,60.01,34.44,840196.05,46.2
1091565.27,60.04,34.46,841380.5,46.28
1091489.03,60.06,34.49,840879.0,46.27
1091908.65,60.08,34.51,841351.76,46.3
1091652.91,60.1,34.53,841346.89,46.32
1091026.52,60.1,34.53,840966.68,46.33
1090770.78,60.12,34.55,841164.51,46.36
1090770.78,60.12,34.55,841164.51,46.36
1090515.04,60.14,34.57,841082.38,46.38
1090515.04,60.14,34.57,841082.38,46.38
1090515.04,60.14,34.57,841082.38,46.38
1090259.3,60.16,34.58,841045.28,46.41
1090003.56,60.18,34.6,842307.59,46.5
1089766.54,60.2,34.62,841614.75,46.49
1089766.54,60.2,34.62,841614.75,46.49
1089718.72,60.22,34.65,841090.26,46.48
1089425.2,60.24,34.67,841153.01,46.51
1089425.2,60.24,34.67,841153.01,46.51
1089614.65,60.27,34.69,841148.33,46.52
1089614.65,60.27,34.69,841148.33,46.52
1089358.91,60.28,34.71,841145.61,46.55
1089358.91,60.28,34.71,841495.6,46.57
1089358.91,60.28,34.71,841495.6,46.57
1089103.17,60.3,34.73,841472.08,46.59
1089103.17,60.3,34.73,841657.31,46.6
1088717.98,60.3,34.72,841490.69,46.61
1088942.95,60.33,34.76,844470.55,46.79
1089956.34,60.42,34.85,844304.23,46.8
1089956.34,60.42,34.85,844304.23,46.8
1089700.61,60.44,34.87,844296.83,46.83
1089517.67,60.44,34.86,844098.25,46.82
1088995.82,60.44,34.87,842922.1,46.79
1088740.08,60.46,34.89,842922.1,46.81
1088484.34,60.48,34.91,843472.8,46.87
1088228.6,60.5,34.93,843205.23,46.88
1088446.13,60.53,34.96,843239.84,46.89
1088292.28,60.54,34.96,845208.63,47.01
1089490.4,60.6,35.03,845707.56,47.04
1089234.67,60.62,35.05,845702.69,47.07
1088978.93,60.64,35.07,845700.16,47.09
1089168.38,60.67,35.09,845700.16,47.11
1088713.18,60.67,35.1,845317.7,47.11
1088457.44,60.69,35.12,845656.27,47.15
1088201.7,60.71,35.14,845606.37,47.18
1087945.97,60.73,35.16,845317.7,47.19
1087699.59,60.75,35.18,845993.09,47.25
1087482.92,60.77,35.2,845811.32,47.27
1087227.18,60.79,35.22,845803.92,47.29
1086971.44,60.81,35.24,845803.92,47.32
1086715.7,60.83,35.26,845966.67,47.35
1086715.7,60.83,35.26,846410.26,47.38
1086805.85,60.87,35.3,848083.64,47.5
1086550.11,60.89,35.32,848076.24,47.53
1084504.2,61.05,35.47,848068.84,47.74
1084504.2,61.05,35.47,848068.84,47.74
1084504.2,61.05,35.47,848068.84,47.74
1084279.44,61.07,35.5,847343.38,47.73
1085636.06,61.16,35.59,848404.45,47.8
1085709.93,61.19,35.62,851879.92,48.01
1085924.46,61.22,35.65,851479.13,48.0
1086443.29,61.25,35.68,853100.06,48.1
1088601.48,61.39,35.81,852364.19,48.07
1088601.48,61.39,35.81,852347.67,48.07
1089710.42,61.46,35.89,853637.14,48.14
1089454.69,61.48,35.91,853629.74,48.17
1089644.14,61.51,35.93,853629.74,48.18
1089388.4,61.53,35.95,854055.03,48.24
1089388.4,61.53,35.95,854055.03,48.24
1089132.66,61.55,35.97,853748.53,48.25
1088876.92,61.57,35.99,853883.51,48.28
1089026.34,61.6,36.02,855475.65,48.39
1088781.52,61.62,36.05,854686.07,48.37
1088651.08,61.64,36.07,854574.79,48.39
1088651.08,61.64,36.07,854574.79,48.39
1088651.08,61.64,36.07,854574.79,48.39
1088651.08,61.64,36.07,854574.79,48.39
1088816.86,61.67,36.1,854574.94,48.4
1088561.12,61.69,36.12,854574.79,48.43
1088561.12,61.69,36.12,854574.79,48.43
1088561.12,61.69,36.12,854547.94,48.43
1088494.24,61.71,36.14,854547.94,48.45
1088427.35,61.74,36.16,854586.22,48.47
1088290.79,61.74,36.16,854491.18,48.48
1088290.79,61.74,36.16,854544.94,48.48
1088290.79,61.74,36.16,854537.51,48.48
1088035.05,61.76,36.19,854523.81,48.5
1087741.0,61.75,36.18,854499.23,48.51
1087485.26,61.77,36.2,855202.08,48.58
1087229.52,61.79,36.22,855268.9,48.61
1087229.52,61.79,36.22,855125.72,48.6
1087233.13,61.79,36.22,855403.96,48.62
1086977.4,61.82,36.24,855399.08,48.65
1086910.51,61.84,36.27,855396.56,48.67
1086910.51,61.84,36.27,855396.56,48.67
1086910.51,61.84,36.27,855396.56,48.67
1086617.67,61.83,36.26,855091.83,48.66
1086745.98,61.86,36.29,855170.83,48.68
1086874.29,61.89,36.32,855095.46,48.69
1086580.24,61.89,36.31,855091.83,48.7
1086769.7,61.91,36.34,855217.01,48.72
1086769.7,61.91,36.34,855217.01,48.72
1086702.81,61.94,36.36,855208.23,48.74
1086447.07,61.96,36.38,855353.53,48.78
1086380.19,61.98,36.41,856026.62,48.84
1086124.45,62.0,36.43,856019.22,48.87
1085739.26,62.0,36.42,856169.72,48.89
1085483.52,62.02,36.45,856169.72,48.92
1085672.98,62.05,36.47,856394.62,48.94
1085417.24,62.07,36.49,856169.72,48.96
1085350.36,62.09,36.52,856176.99,48.98
1085094.62,62.11,36.54,856895.04,49.05
1085094.62,62.11,36.54,856895.04,49.05
1084848.24,62.14,36.56,856808.14,49.07
1084583.14,62.16,36.58,856742.01,49.1
1084583.14,62.16,36.58,856717.45,49.1
1084411.17,62.15,36.58,856512.72,49.09
1084155.43,62.17,36.6,856507.84,49.12
1083899.69,62.2,36.62,856505.32,49.15
1083514.5,62.19,36.62,856181.52,49.14
1083258.76,62.21,36.64,856422.31,49.18
1083258.76,62.21,36.64,856266.45,49.18
1083387.07,62.24,36.67,856054.09,49.18
1083131.33,62.26,36.69,856884.27,49.26
1083320.78,62.29,36.71,856555.77,49.25
1083079.79,62.29,36.72,856432.46,49.26
1082824.05,62.31,36.74,856425.06,49.28
1082913.25,62.35,36.78,857299.05,49.36
1082708.12,62.35,36.78,857293.2,49.37
1082781.98,62.38,36.8,857293.2,49.39
1082971.43,62.41,36.83,857862.64,49.43
1083018.24,62.41,36.83,860424.16,49.58
1084951.43,62.54,36.96,861232.84,49.64
1085025.3,62.56,36.99,861225.45,49.66
1084769.56,62.59,37.01,861225.45,49.69
1084513.82,62.61,37.03,861711.68,49.74
1084258.08,62.63,37.05,861613.6,49.77
1084262.59,62.63,37.05,861614.59,49.77
1083978.97,62.62,37.05,861330.97,49.76
1084052.84,62.65,37.08,861195.15,49.77
1084317.84,62.68,37.11,863173.77,49.9
1084278.91,62.69,37.12,863042.98,49.9
1084278.91,62.69,37.12,863042.98,49.9
1084023.17,62.71,37.14,863035.58,49.93
1083956.85,62.74,37.17,862517.33,49.92
1083647.92,62.76,37.18,861994.71,49.92
1083647.92,62.76,37.18,861994.71,49.92
1083392.18,62.78,37.21,861994.71,49.95
1083496.01,62.79,37.21,862224.63,49.96
1083685.46,62.81,37.24,862233.09,49.98
1083685.46,62.81,37.24,862233.09,49.98
1083685.46,62.81,37.24,863085.05,50.03
1083199.59,62.82,37.24,863556.2,50.08
1082943.85,62.84,37.26,863223.71,50.09
1082573.85,62.83,37.26,862853.71,50.08
1082573.85,62.83,37.26,862831.58,50.08
1082919.74,62.85,37.28,864627.6,50.18
1083831.18,62.94,37.36,864966.27,50.23
1083831.18,62.94,37.36,864934.88,50.23
1083575.44,62.96,37.39,864927.49,50.26
1083525.44,62.96,37.39,864877.49,50.25
1083525.44,62.96,37.39,864940.67,50.26
1083767.82,63.0,37.43,864319.88,50.25
1083512.08,63.02,37.45,864319.88,50.28
1083506.62,63.05,37.48,864377.25,50.3
1083250.88,63.08,37.5,864554.22,50.34
1083184.0,63.1,37.53,864443.14,50.36
1083470.35,63.13,37.56,864424.27,50.37
1083470.35,63.13,37.56,864425.02,50.37
1083214.61,63.15,37.58,864378.0,50.39
1083214.61,63.15,37.58,865131.97,50.44
1084842.18,63.25,37.67,867248.0,50.56
1084586.45,63.27,37.7,867243.18,50.59
1084330.71,63.29,37.72,867240.6,50.62
1084074.97,63.31,37.74,867240.6,50.65
1084401.18,63.34,37.77,867521.99,50.67
1084401.18,63.34,37.77,868897.35,50.75
1084362.38,63.37,37.8,868233.75,50.74
1084362.38,63.37,37.8,868207.62,50.74
1085837.71,63.46,37.88,870939.11,50.9
1085906.27,63.49,37.92,870324.47,50.89
1085906.27,63.49,37.92,870354.69,50.89
1085650.53,63.51,37.94,870354.69,50.92
1085394.8,63.53,37.96,870347.3,50.95
1085327.91,63.56,37.99,870347.3,50.97
1085327.91,63.56,37.99,870352.93,50.97
1085329.06,63.56,37.99,870364.18,50.97
1085073.32,63.58,38.01,870364.33,51.0
1085073.32,63.58,38.01,870364.33,51.0
1085073.32,63.58,38.01,871145.41,51.05
1084817.58,63.61,38.03,871127.21,51.08
1085053.83,63.64,38.06,871116.42,51.09
1087417.84,63.78,38.2,875671.73,51.36
1087162.1,63.8,38.22,875671.58,51.39
1086906.36,63.82,38.25,875671.58,51.42
1086650.62,63.84,38.27,875731.63,51.45
1086394.89,63.87,38.29,875671.58,51.48
1086394.89,63.87,38.29,875939.99,51.49
1086575.94,63.89,38.32,876263.66,51.53
1086451.64,63.92,38.34,875524.45,51.51
1086064.85,63.91,38.34,875109.55,51.5
1085774.45,63.93,38.36,874261.36,51.48
1085774.45,63.93,38.36,874322.67,51.48
1085963.9,63.96,38.39,874317.99,51.5
1085965.05,63.96,38.39,874319.5,51.5
1085709.31,63.98,38.41,874316.78,51.53
1086067.41,64.01,38.44,874316.78,51.53
1086000.53,64.04,38.47,874316.78,51.56
1085744.79,64.06,38.49,874407.23,51.59
1085744.79,64.06,38.49,874346.01,51.59
1085873.1,64.09,38.52,875101.73,51.65
1085617.36,64.12,38.54,874747.48,51.66
1085790.3,64.13,38.55,874962.38,51.67
1087217.78,64.21,38.64,877446.78,51.82
1086896.63,64.21,38.64,877446.78,51.84
1087062.4,64.24,38.67,877447.1,51.85
1087136.27,64.27,38.7,877446.78,51.87
1086880.53,64.29,38.72,877446.78,51.9
1086880.53,64.29,38.72,877446.78,51.9
1086624.79,64.31,38.74,877491.48,51.94
1086369.05,64.34,38.76,877446.78,51.96
1086369.05,64.34,38.76,877446.78,51.96
1086113.31,64.36,38.79,877446.78,52.0
1086113.31,64.36,38.79,877446.78,52.0
1086113.31,64.36,38.79,877446.78,52.0
1086046.43,64.39,38.81,878662.09,52.09
1085790.69,64.41,38.84,878654.69,52.12
1085723.81,64.44,38.86,878654.69,52.15
1085424.21,64.43,38.86,878239.28,52.13
1085168.47,64.46,38.88,878239.28,52.16
1084912.73,64.48,38.9,878316.2,52.2
1084912.73,64.48,38.9,878243.0,52.2
1084845.85,64.51,38.93,878211.9,52.22
1084778.97,64.53,38.96,878167.1,52.24
1084712.08,64.56,38.99,878192.51,52.27
1084749.86,64.56,38.99,879269.72,52.33
1084924.45,64.59,39.02,879363.24,52.35
1084668.71,64.61,39.04,879355.85,52.38
1084412.97,64.64,39.06,879355.85,52.41
1084071.46,64.63,39.06,879219.35,52.42
1084071.46,64.63,39.06,879214.51,52.42
1084004.57,64.66,39.08,879336.37,52.45
1084004.57,64.66,39.08,879336.37,52.45
1083748.83,64.68,39.11,879358.32,52.48
1083355.3,64.68,39.1,878991.15,52.48
1083288.42,64.7,39.13,878892.74,52.49
1083032.68,64.73,39.15,878847.34,52.52
1082776.94,64.75,39.18,879325.13,52.58
1082521.2,64.77,39.2,879196.55,52.61
1082521.2,64.77,39.2,879167.62,52.61
1082265.46,64.8,39.22,879162.44,52.64
1082265.46,64.8,39.22,879136.41,52.64
1082009.73,64.82,39.25,879134.19,52.67
1081788.19,64.82,39.24,878918.84,52.66
1081532.45,64.84,39.27,878918.84,52.69
1081276.71,64.86,39.29,879112.97,52.74
1081276.71,64.86,39.29,879145.78,52.74
1081020.97,64.89,39.31,879117.71,52.77
1081020.97,64.89,39.31,879112.18,52.77
1081020.97,64.89,39.31,879170.93,52.77
1080954.09,64.91,39.34,879004.86,52.79
1080955.24,64.91,39.34,879014.58,52.79
1080888.35,64.94,39.37,879024.06,52.81
1081174.7,64.97,39.4,879910.75,52.88
1080918.97,65.0,39.42,879903.36,52.91
1080921.25,65.0,39.42,879904.33,52.91
1080665.51,65.02,39.44,879904.33,52.94
1080332.16,65.02,39.44,879548.64,52.93
1080076.42,65.04,39.47,879639.88,52.97
1080265.87,65.07,39.5,879581.08,52.98
1079880.68,65.07,39.49,879548.64,53.0
1080070.13,65.1,39.52,880345.68,53.06
1079684.94,65.09,39.52,880009.73,53.05
1079581.42,65.12,39.55,880025.44,53.09
1079740.33,65.17,39.6,880516.83,53.15
1080026.68,65.2,39.63,880509.43,53.16
1080026.68,65.2,39.63,880557.69,53.16
1079770.94,65.23,39.65,880680.46,53.2
1079770.94,65.23,39.65,880678.17,53.2
1079770.94,65.23,39.65,880702.59,53.2
1079515.2,65.25,39.68,880623.17,53.23
1079312.13,65.25,39.68,881097.65,53.27
1079153.27,65.25,39.67,880938.79,53.26
1079153.27,65.25,39.67,881251.75,53.28
1079342.72,65.28,39.7,881006.28,53.28
1078710.12,65.27,39.7,880348.08,53.27
1078861.23,65.28,39.71,880558.76,53.28
1078935.09,65.31,39.74,880551.36,53.3
1079124.54,65.34,39.77,880551.36,53.32
1079110.31,65.35,39.78,883681.73,53.51
1078854.57,65.37,39.8,883998.68,53.57
1078598.83,65.4,39.82,883800.84,53.59
1078343.09,65.42,39.85,883712.82,53.61
1077985.98,65.42,39.84,885751.98,53.75
1078973.25,65.5,39.92,886133.81,53.79
1078973.25,65.5,39.92,886107.79,53.79
1078717.52,65.52,39.95,886102.91,53.82
1078717.52,65.52,39.95,886131.88,53.82
1078717.52,65.52,39.95,886117.05,53.82
1078717.52,65.52,39.95,886103.13,53.82
1078348.45,65.53,39.96,885202.15,53.79
1077675.34,65.53,39.96,884781.05,53.8
1077675.34,65.53,39.96,884820.98,53.8
1077419.61,65.55,39.98,884818.46,53.84
1078045.37,65.63,40.06,883841.84,53.81
1077978.49,65.66,40.09,883841.84,53.84
1078167.94,65.69,40.12,883995.85,53.86
1078167.94,65.69,40.12,883983.68,53.86
1077782.75,65.69,40.11,883896.3,53.87
1077783.9,65.69,40.11,883933.07,53.87
1077717.01,65.71,40.14,883884.65,53.9
1077461.27,65.74,40.17,884549.99,53.97
1077214.9,65.76,40.19,884399.9,53.99
1077468.67,65.79,40.22,884846.58,54.03
1077468.67,65.79,40.22,884841.57,54.03
1077212.93,65.82,40.25,884836.75,54.06
1076957.19,65.84,40.27,884834.18,54.1
1077031.05,65.87,40.3,884968.04,54.13
1076775.31,65.9,40.33,884884.31,54.16
1076519.57,65.92,40.35,884834.18,54.19
1076263.84,65.95,40.37,885521.6,54.26
1076196.95,65.98,40.4,885099.07,54.26
1075941.21,66.0,40.43,885254.61,54.3
1075797.03,66.0,40.43,885023.41,54.3
1075986.48,66.03,40.46,885018.73,54.31
1075986.48,66.03,40.46,885018.73,54.31
1075730.74,66.06,40.48,885016.01,54.35
1075663.86,66.09,40.51,885120.29,54.38
1075468.09,66.08,40.51,884990.4,54.38
1075489.63,66.09,40.51,885109.97,54.39
1075489.63,66.09,40.51,885135.8,54.39
1075489.63,66.09,40.51,885135.8,54.39
1075233.9,66.11,40.54,885090.71,54.42
1074848.71,66.11,40.53,885052.39,54.43
1074848.71,66.11,40.53,885321.36,54.45
1074852.38,66.15,40.57,887575.87,54.62
1075826.89,66.25,40.67,887281.52,54.64
1075900.76,66.28,40.7,887274.12,54.66
1076090.21,66.31,40.74,887274.12,54.67
1076090.21,66.31,40.74,889132.59,54.79
1075834.47,66.33,40.76,888904.66,54.81
1075881.64,66.36,40.78,888417.03,54.79
1078190.98,66.54,40.97,891684.12,55.03
1077935.24,66.57,40.99,891676.72,55.06
1077679.51,66.59,41.02,891676.72,55.1
1077679.51,66.59,41.02,891695.07,55.1
1077679.51,66.59,41.02,891695.07,55.1
1077612.62,66.62,41.05,892524.33,55.18
1077356.88,66.65,41.07,892065.04,55.18
1077214.47,66.68,41.1,892762.44,55.26
1076958.73,66.7,41.13,892755.05,55.29
1077860.76,66.78,41.2,894079.27,55.39
1077860.76,66.78,41.2,894079.27,55.39
1077934.62,66.81,41.24,896689.1,55.58
1077725.69,66.84,41.26,896564.7,55.6
1077635.03,66.85,41.27,896247.17,55.59
1077154.26,66.86,41.28,895554.75,55.59
1076889.16,66.88,41.31,893659.24,55.5
1078056.33,67.0,41.42,896230.11,55.7
1077800.59,67.02,41.45,896225.24,55.73
1077544.86,67.05,41.47,896222.71,55.77
1077544.86,67.05,41.47,896222.71,55.77
1077544.86,67.05,41.47,896909.5,55.81
1077337.68,67.08,41.5,896098.71,55.79
1077270.8,67.11,41.53,895734.66,55.8
1077015.06,67.13,41.56,895832.17,55.84
1076787.41,67.16,41.59,895659.33,55.86
1076767.99,67.19,41.62,896854.21,55.97
1077293.41,67.25,41.67,896752.7,55.98
1077037.67,67.27,41.7,896745.3,56.01
1077037.67,67.27,41.7,896745.3,56.01
1077037.67,67.27,41.7,899753.02,56.2
1082247.49,67.6,42.02,903745.3,56.45
1082247.49,67.6,42.02,903745.3,56.45
1082247.49,67.6,42.02,903745.3,56.45
1082247.49,67.6,42.02,903745.3,56.45
1082436.95,67.63,42.05,903740.62,56.46
1081827.44,67.63,42.06,903298.42,56.47
1081590.99,67.63,42.06,903295.7,56.48
1081590.99,67.63,42.06,903295.7,56.48
1081780.44,67.66,42.09,903446.08,56.51
1081780.44,67.66,42.09,903446.08,56.51
1081524.7,67.69,42.12,903458.59,56.54
1081524.7,67.69,42.12,904593.53,56.62
1081306.4,67.72,42.14,903782.15,56.6
1081306.4,67.72,42.14,903782.15,56.6
1082175.43,67.81,42.24,906670.64,56.82
1082249.29,67.85,42.27,906663.24,56.84
1082058.64,67.84,42.27,906454.66,56.83
1082248.1,67.88,42.3,906454.66,56.85
1081823.53,67.89,42.32,905397.79,56.82
1081823.53,67.89,42.32,905397.79,56.82
1081823.53,67.89,42.32,905986.23,56.86
1081637.34,67.91,42.33,905666.36,56.86
1081252.15,67.9,42.33,905523.98,56.87
1080952.55,67.9,42.32,905077.92,56.85
1080696.81,67.92,42.35,908170.02,57.08
1082047.05,68.05,42.48,907989.93,57.1
1081791.31,68.08,42.5,907985.06,57.14
1081865.17,68.11,42.54,907982.53,57.16
1082766.24,68.19,42.61,908690.52,57.22
1082510.5,68.21,42.64,909133.35,57.29
1082351.65,68.21,42.64,908974.49,57.28
1082425.51,68.24,42.67,908940.45,57.31
1082169.77,68.27,42.7,908783.99,57.33
1082816.64,68.31,42.74,911666.16,57.51
1081994.04,68.3,42.73,910817.97,57.5
1081994.04,68.3,42.73,910817.97,57.5
1083088.55,68.37,42.8,911231.67,57.52
1083088.55,68.37,42.8,911231.67,57.52
1083162.41,68.4,42.83,911224.27,57.55
1082884.62,68.42,42.85,910566.07,57.53
1082884.62,68.42,42.85,910566.07,57.53
1082628.88,68.45,42.88,910566.07,57.57
1082628.88,68.45,42.88,910566.07,57.57
1082628.88,68.45,42.88,910566.07,57.57
1082826.73,68.48,42.91,910635.12,57.59
1082759.85,68.51,42.94,910597.68,57.62
1082504.11,68.54,42.97,910566.07,57.65
1082130.52,68.54,42.96,910761.01,57.68
1081874.78,68.56,42.99,910587.03,57.71
1081619.04,68.59,43.02,910566.07,57.74
1081363.3,68.62,43.04,911152.62,57.82
1081107.56,68.64,43.07,911152.62,57.85
1080950.99,68.64,43.07,910993.58,57.85
1080695.25,68.67,43.1,910993.58,57.89
1080958.38,68.7,43.13,910993.77,57.9
1080702.65,68.73,43.16,910993.58,57.94
1080446.91,68.76,43.18,910993.58,57.97
1080087.07,68.75,43.18,911007.33,57.99
1079831.34,68.78,43.21,910993.6,58.03
1079575.6,68.81,43.24,910993.58,58.06
1079597.14,68.81,43.24,911027.04,58.07
1079341.4,68.84,43.26,911177.17,58.11
1079085.66,68.87,43.29,911169.77,58.15
1079275.11,68.9,43.33,911169.77,58.17
1079019.37,68.93,43.35,911300.01,58.21
1078763.63,68.95,43.38,911223.12,58.25
1077763.59,69.07,43.49,911654.91,58.42
1077504.23,69.06,43.49,911378.51,58.42
1077248.49,69.09,43.52,911371.11,58.45
1077534.84,69.13,43.55,911371.11,58.47
1077201.48,69.12,43.55,911566.53,58.5
1077134.6,69.16,43.58,911438.57,58.52
1076878.86,69.18,43.61,911391.58,58.55
1076623.12,69.21,43.64,911792.11,58.62
1076623.12,69.21,43.64,911792.11,58.62
1076367.39,69.24,43.67,911618.23,58.64
1076149.42,69.27,43.7,911519.47,58.67
1076356.61,69.31,43.73,912285.84,58.74
1076100.88,69.33,43.76,912280.97,58.78
1076100.88,69.33,43.76,912280.97,58.78
1076174.74,69.37,43.79,912278.44,58.8
1076174.74,69.37,43.79,912257.34,58.8
1076107.86,69.4,43.83,912257.34,58.83
1075852.12,69.43,43.85,912312.25,58.87
1075596.38,69.46,43.88,912257.34,58.91
1075596.38,69.46,43.88,912287.34,58.91
1075308.08,69.45,43.88,911982.61,58.9
1075052.34,69.48,43.91,912084.88,58.95
1075811.87,69.53,43.95,913482.16,59.04
1075202.66,69.53,43.96,913267.71,59.06
1074543.67,69.54,43.96,912495.48,59.05
1074476.79,69.57,43.99,912490.36,59.08
1074409.91,69.6,44.03,912488.08,59.11
1074154.17,69.63,44.06,912488.08,59.15
1073898.43,69.66,44.08,912536.13,59.19
1073831.55,69.69,44.12,912490.43,59.22
1073831.55,69.69,44.12,912488.88,59.22
1074039.72,69.73,44.15,914352.92,59.36
1074189.67,69.78,44.21,914289.89,59.39
1073597.76,69.79,44.21,913588.08,59.39
1073598.72,69.79,44.21,913589.04,59.39
1073342.99,69.82,44.24,913670.51,59.43
1071297.07,70.05,44.47,913663.11,59.74
1071041.34,70.08,44.5,913601.91,59.78
1070785.6,70.11,44.53,913587.8,59.81
1070785.6,70.11,44.53,913736.93,59.82
1070529.86,70.13,44.56,913630.29,59.86
1070462.98,70.17,44.59,913878.55,59.9
1070282.79,70.2,44.63,913964.59,59.95
1070071.52,70.2,44.62,913761.72,59.94
1070071.52,70.2,44.62,913801.66,59.95
1070071.52,70.2,44.62,913785.58,59.95
1069812.33,70.23,44.65,914018.89,60.0
1070001.78,70.26,44.69,914014.2,60.02
1070001.78,70.26,44.69,914034.96,60.02
1069746.04,70.29,44.72,914032.24,60.06
1069490.3,70.32,44.75,914405.95,60.12
1069490.3,70.32,44.75,914396.19,60.12
1069234.56,70.35,44.78,914031.23,60.14
1068978.83,70.38,44.81,914263.22,60.19
1068832.07,70.42,44.84,915392.88,60.31
1069296.42,70.49,44.92,915552.48,60.36
1069296.42,70.49,44.92,915566.22,60.36
1069296.42,70.49,44.92,915606.15,60.36
1068968.58,70.52,44.94,915162.79,60.37
1068968.58,70.52,44.94,915150.62,60.37
1069158.03,70.55,44.98,915145.94,60.39
1068902.3,70.58,45.01,915143.22,60.43
