ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
350,784,586920,6212,586920
350,784,587570,6212,587570
350,784,587570,6212,587570
350,784,587890,6212,587890
351,786,588890,6212,588890
351,786,589890,6212,589890
352,788,590700,6212,590700
352,788,591510,6212,591510
353,790,592510,6212,592510
353,790,592730,6212,592730
353,790,593730,6212,593730
354,792,594730,6212,594730
354,792,595540,6212,595540
354,792,595860,6212,595860
355,794,596860,6212,596860
355,794,597510,6212,597510
356,796,598510,6212,598510
356,796,598740,6212,598740
356,796,599390,6212,599390
357,798,600390,6212,600390
357,798,600860,6212,600860
357,798,601330,6212,601330
358,802,601800,6212,601800
358,802,602800,6212,602800
358,802,603260,6212,603260
358,802,604070,6212,604070
358,802,605070,6212,605070
359,804,606070,6212,606070
359,804,607070,6212,607070
360,806,607530,6212,607530
360,806,608530,6212,608530
360,806,608530,6212,608530
361,808,609530,6212,609530
361,808,610180,6212,610180
362,810,611180,6212,611180
362,810,611650,6212,611650
362,810,612650,6212,612650
362,810,612810,6212,612810
362,810,612810,6212,612810
363,812,613280,6212,613280
363,812,614280,6212,614280
364,814,615280,6212,615280
364,814,615440,6212,615440
364,814,616440,6212,616440
364,814,617440,6212,617440
365,816,618440,6212,618440
365,816,619250,6212,619250
365,816,619250,6212,619250
366,818,620250,6212,620250
366,818,620250,6212,620250
366,818,621250,6212,621250
366,818,621720,6212,621720
367,820,622530,6212,622530
367,820,623530,6212,623530
368,822,624340,6212,624340
368,822,624990,6212,624990
369,824,625990,6212,625990
369,824,626310,6212,626310
369,824,626310,6212,626310
369,824,627120,6212,627120
369,824,628120,6212,628120
370,826,629120,6212,629120
370,826,629930,6212,629930
371,828,630930,6212,630930
371,828,631740,6212,631740
372,832,632210,6212,632210
372,832,632670,6212,632670
372,832,633140,6212,633140
372,832,633610,6212,633610
372,832,633610,6212,633610
372,832,633610,6212,633610
372,832,634420,6212,634420
372,832,635070,6212,635070
373,834,636070,6212,636070
373,834,636540,6212,636540
374,836,637540,6212,637540
374,836,638540,6212,638540
375,838,639350,6212,639350
375,838,640350,6212,640350
376,840,641160,6212,641160
376,840,642160,6212,642160
376,840,642160,6212,642160
377,842,643160,6212,643160
377,842,643970,6212,643970
378,844,644970,6212,644970
378,844,645970,6212,645970
378,844,646290,6212,646290
379,846,647290,6212,647290
379,846,647290,6212,647290
379,846,648100,6212,648100
380,848,649100,6212,649100
380,848,649910,6212,649910
381,850,650910,6212,650910
381,850,651910,6212,651910
381,850,652370,6212,652370
382,852,653180,6212,653180
382,852,653830,6212,653830
383,854,654640,6212,654640
383,854,655290,6212,655290
383,854,655610,6212,655610
384,856,656610,6212,656610
384,856,657610,6212,657610
385,858,658610,6212,658610
385,858,659610,6212,659610
386,860,660080,6212,660080
386,860,660550,6212,660550
386,860,660550,6212,660550
386,860,661360,6212,661360
387,862,661830,6212,661830
387,862,662640,6212,662640
387,862,662970,6212,662970
388,864,663970,6212,663970
388,864,664970,6212,664970
389,866,665970,6212,665970
389,866,666780,6212,666780
390,868,667780,6212,667780
390,868,668430,6212,668430
391,870,669430,6212,669430
391,870,669900,6212,669900
391,870,670710,6212,670710
391,870,670930,6212,670930
391,870,671150,6212,671150
392,872,672150,6212,672150
392,872,673150,6212,673150
393,874,673960,6212,673960
393,874,674550,6212,674550
394,876,675550,6212,675550
394,876,676550,6212,676550
395,878,677550,6212,677550
395,878,677550,6212,677550
395,878,678550,6212,678550
396,880,679550,6212,679550
396,880,680550,6212,680550
397,882,681020,6212,681020
397,882,682020,6212,682020
397,882,682340,6212,682340
397,882,682810,6212,682810
398,884,683620,6212,683620
398,884,683620,6212,683620
398,884,684090,6212,684090
399,886,684740,6212,684740
399,886,685740,6212,685740
400,888,686740,6212,686740
400,888,687740,6212,687740
401,890,688550,6212,688550
401,890,688780,6212,688780
401,890,689250,6212,689250
401,890,689250,6212,689250
401,890,689250,6212,689250
401,890,689720,6212,689720
402,892,690720,6212,690720
402,892,691190,6212,691190
402,892,692000,6212,692000
403,894,693000,6212,693000
403,894,693810,6212,693810
404,896,694810,6212,694810
404,896,695810,6212,695810
405,900,696280,6212,696280
405,900,696740,6212,696740
405,900,697550,6212,697550
405,900,698010,6212,698010
405,900,699010,6212,699010
406,904,703010,6212,703010
407,906,704010,6212,704010
407,906,704010,6212,704010
407,906,705010,6212,705010
408,908,705820,6212,705820
408,908,706140,6212,706140
408,908,706140,6212,706140
408,908,706610,6212,706610
408,908,706610,6212,706610
408,908,707080,6212,707080
409,910,707630,6212,707630
409,910,708630,6212,708630
409,910,709000,6212,709000
409,910,709000,6212,709000
410,912,710000,6212,710000
410,912,710460,6212,710460
411,914,711010,6212,711010
411,914,711660,6212,711660
412,916,712660,6212,712660
412,916,713660,6212,713660
413,918,714660,6212,714660
413,918,715660,6212,715660
414,920,716660,6212,716660
414,920,717470,6212,717470
414,920,717700,6212,717700
415,922,718700,6212,718700
415,922,719510,6212,719510
416,924,720320,6212,720320
416,924,721320,6212,721320
417,926,722130,6212,722130
417,926,722600,6212,722600
417,926,723070,6212,723070
417,926,723300,6212,723300
418,928,724110,6212,724110
418,928,724920,6212,724920
418,928,725150,6212,725150
419,930,725960,6212,725960
419,930,725960,6212,725960
419,930,725960,6212,725960
419,930,726430,6212,726430
419,930,726430,6212,726430
419,930,727430,6212,727430
420,932,728430,6212,728430
420,932,729430,6212,729430
420,932,729430,6212,729430
421,934,729900,6212,729900
421,934,730130,6212,730130
421,934,731130,6212,731130
422,936,732130,6212,732130
422,936,733130,6212,733130
422,936,733600,6212,733600
423,938,734600,6212,734600
423,938,735060,6212,735060
423,938,735520,6212,735520
424,940,736330,6212,736330
424,940,736330,6212,736330
424,940,737330,6212,737330
425,942,737790,6212,737790
425,942,738600,6212,738600
426,944,739600,6212,739600
426,944,739600,6212,739600
426,944,740410,6212,740410
427,946,741410,6212,741410
427,946,742410,6212,742410
427,946,742640,6212,742640
428,948,743450,6212,743450
428,948,744450,6212,744450
429,950,745260,6212,745260
429,950,745730,6212,745730
429,950,746730,6212,746730
429,950,746730,6212,746730
430,952,747190,6212,747190
430,952,747660,6212,747660
430,952,748660,6212,748660
431,954,749470,6212,749470
431,954,749470,6212,749470
431,954,749940,6212,749940
431,954,750410,6212,750410
432,956,751410,6212,751410
432,956,752060,6212,752060
433,958,752530,6212,752530
433,958,753340,6212,753340
434,960,754340,6212,754340
434,960,754340,6212,754340
435,968,762340,6212,762340
435,968,762340,6212,762340
435,968,762660,6212,762660
435,968,763660,6212,763660
436,970,764660,6212,764660
436,970,765470,6212,765470
436,970,765930,6212,765930
436,970,766160,6212,766160
437,972,767160,6212,767160
437,972,767320,6212,767320
437,972,768320,6212,768320
438,974,769320,6212,769320
438,974,769790,6212,769790
438,974,770600,6212,770600
439,976,771600,6212,771600
439,976,772070,6212,772070
439,976,772880,6212,772880
440,978,773880,6212,773880
440,978,774690,6212,774690
441,980,775690,6212,775690
441,980,776690,6212,776690
442,982,777150,6212,777150
442,982,777960,6212,777960
443,984,778960,6212,778960
443,984,779770,6212,779770
444,986,780770,6212,780770
444,986,781770,6212,781770
445,988,782770,6212,782770
445,988,782930,6212,782930
445,988,783740,6212,783740
446,990,784740,6212,784740
446,990,785740,6212,785740
446,990,786210,6212,786210
446,990,786210,6212,786210
447,992,787210,6212,787210
447,992,788210,6212,788210
447,992,788440,6212,788440
447,992,789440,6212,789440
448,994,790250,6212,790250
448,994,791060,6212,791060
449,996,791870,6212,791870
449,996,792870,6212,792870
450,998,793340,6212,793340
450,998,793660,6212,793660
450,998,794470,6212,794470
450,998,794470,6212,794470
450,998,794470,6212,794470
451,1000,795470,6212,795470
451,1000,795470,6212,795470
451,1000,795470,6212,795470
451,1000,796280,6212,796280
452,1002,797280,6212,797280
452,1002,798280,6212,798280
453,1004,799280,6212,799280
453,1004,800280,6212,800280
453,1004,800280,6212,800280
453,1004,800750,6212,800750
453,1004,800750,6212,800750
453,1004,800750,6212,800750
453,1004,801070,6212,801070
454,1006,801880,6212,801880
454,1006,802880,6212,802880
454,1006,803040,6212,803040
454,1006,803040,6212,803040
455,1008,803850,6212,803850
455,1008,804170,6212,804170
455,1008,804170,6212,804170
455,1008,804640,6212,804640
455,1008,804640,6212,804640
456,1010,805640,6212,805640
456,1010,806640,6212,806640
457,1012,807640,6212,807640
457,1012,807960,6212,807960
457,1012,808960,6212,808960
458,1014,809960,6212,809960
458,1014,810960,6212,810960
459,1016,811960,6212,811960
459,1016,812770,6212,812770
459,1016,813580,6212,813580
460,1018,814580,6212,814580
460,1018,814580,6212,814580
460,1018,814800,6212,814800
460,1018,815800,6212,815800
460,1018,815800,6212,815800
461,1020,816610,6212,816610
461,1020,817610,6212,817610
462,1022,818610,6212,818610
462,1022,819610,6212,819610
462,1022,819610,6212,819610
463,1024,820420,6212,820420
463,1024,821420,6212,821420
464,1026,822420,6212,822420
464,1026,823230,6212,823230
464,1026,823550,6212,823550
465,1028,824550,6212,824550
465,1028,825360,6212,825360
466,1030,826360,6212,826360
466,1030,827360,6212,827360
467,1032,827950,6212,827950
467,1032,828950,6212,828950
468,1034,829950,6212,829950
468,1034,830540,6212,830540
469,1036,831350,6212,831350
469,1036,832350,6212,832350
470,1038,833160,6212,833160
471,1046,841160,6212,841160
471,1046,841810,6212,841810
472,1050,842280,6212,842280
472,1050,843280,6212,843280
472,1050,844090,6212,844090
472,1050,845090,6212,845090
473,1052,846090,6212,846090
473,1052,846550,6212,846550
473,1052,847360,6212,847360
473,1052,847680,6212,847680
474,1056,848150,6212,848150
474,1056,848960,6212,848960
475,1058,849770,6212,849770
475,1058,850770,6212,850770
475,1058,850770,6212,850770
475,1058,851420,6212,851420
475,1058,851740,6212,851740
475,1058,852740,6212,852740
475,1058,853740,6212,853740
475,1058,854060,6212,854060
476,1060,854870,6212,854870
476,1060,855680,6212,855680
477,1062,856490,6212,856490
477,1062,857300,6212,857300
477,1062,857770,6212,857770
478,1064,858770,6212,858770
478,1064,859240,6212,859240
479,1066,860240,6212,860240
479,1066,861240,6212,861240
479,1066,861240,6212,861240
480,1068,862050,6212,862050
480,1068,862520,6212,862520
480,1068,862520,6212,862520
480,1068,862990,6212,862990
481,1070,863990,6212,863990
481,1070,864450,6212,864450
481,1070,865450,6212,865450
482,1072,866450,6212,866450
482,1072,867450,6212,867450
483,1074,868450,6212,868450
483,1074,869450,6212,869450
483,1074,869450,6212,869450
483,1074,869450,6212,869450
484,1076,869920,6212,869920
484,1076,870920,6212,870920
484,1076,871390,6212,871390
484,1076,871610,6212,871610
484,1076,872610,6212,872610
484,1076,872610,6212,872610
484,1076,872930,6212,872930
485,1078,873580,6212,873580
485,1078,874580,6212,874580
485,1078,874580,6212,874580
486,1080,875580,6212,875580
486,1080,876580,6212,876580
487,1082,877390,6212,877390
487,1082,877710,6212,877710
488,1090,885710,6212,885710
488,1090,886520,6212,886520
489,1092,887330,6212,887330
489,1092,888140,6212,888140
489,1092,888140,6212,888140
489,1092,888140,6212,888140
489,1092,888140,6212,888140
490,1094,889140,6212,889140
490,1094,889370,6212,889370
490,1094,890370,6212,890370
491,1096,891370,6212,891370
492,1104,899370,6212,899370
492,1104,900180,6212,900180
493,1106,901180,6212,901180
493,1106,901410,6212,901410
494,1108,902410,6212,902410
494,1108,903410,6212,903410
494,1108,903870,6212,903870
495,1110,904870,6212,904870
495,1110,905680,6212,905680
496,1112,906680,6212,906680
496,1112,907680,6212,907680
497,1114,908490,6212,908490
498,1122,916490,6212,916490
498,1122,917490,6212,917490
498,1122,917490,6212,917490
499,1124,918490,6212,918490
499,1124,919300,6212,919300
500,1126,920110,6212,920110
500,1126,921110,6212,921110
501,1128,922110,6212,922110
501,1128,922920,6212,922920
502,1130,923920,6212,923920
502,1130,924920,6212,924920
503,1132,925240,6212,925240
503,1132,925560,6212,925560
503,1132,926150,6212,926150
503,1132,926370,6212,926370
504,1134,927370,6212,927370
504,1134,928370,6212,928370
505,1136,929370,6212,929370
505,1136,929830,6212,929830
506,1138,930480,6212,930480
506,1138,930850,6212,930850
506,1138,931310,6212,931310
506,1138,932120,6212,932120
506,1138,932120,6212,932120
507,1140,932930,6212,932930
507,1140,933160,6212,933160
507,1140,933160,6212,933160
507,1140,933160,6212,933160
507,1140,933160,6212,933160
507,1140,934160,6212,934160
508,1142,935160,6212,935160
508,1142,935630,6212,935630
508,1142,935950,6212,935950
509,1144,936950,6212,936950
509,1144,937760,6212,937760
510,1146,938570,6212,938570
510,1146,939380,6212,939380
511,1148,940190,6212,940190
511,1148,940350,6212,940350
511,1148,941350,6212,941350
512,1150,942350,6212,942350
512,1150,943350,6212,943350
513,1152,944350,6212,944350
513,1152,945350,6212,945350
514,1154,946350,6212,946350
514,1154,946820,6212,946820
514,1154,947820,6212,947820
514,1154,947820,6212,947820
515,1156,948140,6212,948140
515,1156,948140,6212,948140
515,1156,948460,6212,948460
515,1156,948930,6212,948930
516,1158,949930,6212,949930
516,1158,950250,6212,950250
516,1158,950720,6212,950720
516,1158,951720,6212,951720
517,1162,952190,6212,952190
517,1162,952660,6212,952660
517,1162,953470,6212,953470
517,1162,954470,6212,954470
517,1162,954580,6212,954580
518,1170,962580,6212,962580
518,1170,963390,6212,963390
519,1172,964390,6212,964390
519,1172,964390,6212,964390
519,1172,965390,6212,965390
520,1174,966200,6212,966200
520,1174,967010,6212,967010
521,1176,968010,6212,968010
521,1176,968820,6212,968820
522,1178,969820,6212,969820
522,1178,970280,6212,970280
523,1180,970870,6212,970870
523,1180,971870,6212,971870
524,1182,972870,6212,972870
524,1182,973340,6212,973340
524,1182,973340,6212,973340
524,1182,974340,6212,974340
525,1184,975340,6212,975340
525,1184,976340,6212,976340
525,1184,976340,6212,976340
526,1186,977340,6212,977340
526,1186,978340,6212,978340
527,1188,978890,6212,978890
527,1188,979210,6212,979210
527,1188,979210,6212,979210
527,1188,980020,6212,980020
528,1190,981020,6212,981020
528,1190,981830,6212,981830
528,1190,982150,6212,982150
529,1192,983150,6212,983150
529,1192,983310,6212,983310
529,1192,984120,6212,984120
529,1192,984120,6212,984120
530,1194,984590,6212,984590
530,1194,985590,6212,985590
530,1194,985590,6212,985590
531,1196,986400,6212,986400
531,1196,986860,6212,986860
531,1196,987180,6212,987180
532,1198,987990,6212,987990
532,1198,988220,6212,988220
532,1198,988590,6212,988590
532,1198,988910,6212,988910
532,1198,989230,6212,989230
533,1200,990230,6212,990230
533,1200,991230,6212,991230
534,1202,992230,6212,992230
534,1202,993230,6212,993230
535,1204,994230,6212,994230
535,1204,994600,6212,994600
535,1204,994830,6212,994830
536,1206,995830,6212,995830
536,1206,996150,6212,996150
536,1206,996620,6212,996620
537,1208,997620,6212,997620
537,1208,998620,6212,998620
537,1208,998620,6212,998620
538,1210,999620,6212,999620
538,1210,999940,6212,999940
538,1210,1000410,6212,1000410
539,1212,1001410,6212,1001410
539,1212,1001730,6212,1001730
539,1212,1002540,6212,1002540
540,1214,1003190,6212,1003190
540,1214,1004190,6212,1004190
541,1216,1005000,6212,1005000
542,1220,1005470,6212,1005470
542,1220,1006470,6212,1006470
542,1220,1007470,6212,1007470
542,1220,1008120,6212,1008120
543,1222,1008710,6212,1008710
543,1222,1009710,6212,1009710
543,1222,1009710,6212,1009710
543,1222,1009710,6212,1009710
543,1222,1010170,6212,1010170
543,1222,1010980,6212,1010980
543,1222,1011980,6212,1011980
544,1224,1012630,6212,1012630
544,1224,1013280,6212,1013280
545,1226,1013750,6212,1013750
545,1226,1014210,6212,1014210
545,1226,1014530,6212,1014530
545,1226,1015530,6212,1015530
546,1228,1016530,6212,1016530
546,1228,1017000,6212,1017000
546,1228,1017000,6212,1017000
547,1230,1017810,6212,1017810
547,1230,1018810,6212,1018810
548,1232,1019810,6212,1019810
548,1232,1019810,6212,1019810
548,1232,1020620,6212,1020620
549,1234,1021620,6212,1021620
549,1234,1022620,6212,1022620
549,1234,1023080,6212,1023080
550,1236,1024080,6212,1024080
550,1236,1024890,6212,1024890
551,1238,1025890,6212,1025890
551,1238,1025890,6212,1025890
551,1238,1026700,6212,1026700
552,1242,1027250,6212,1027250
552,1242,1028250,6212,1028250
552,1242,1029060,6212,1029060
552,1242,1029530,6212,1029530
553,1244,1030530,6212,1030530
553,1244,1031000,6212,1031000
553,1244,1031460,6212,1031460
554,1246,1032460,6212,1032460
554,1246,1033460,6212,1033460
555,1248,1034460,6212,1034460
555,1248,1035460,6212,1035460
556,1250,1037460,6212,1037460
557,1252,1038270,6212,1038270
557,1252,1039270,6212,1039270
558,1254,1040270,6212,1040270
558,1254,1041270,6212,1041270
559,1256,1041920,6212,1041920
559,1256,1041920,6212,1041920
559,1256,1042920,6212,1042920
560,1258,1043730,6212,1043730
560,1258,1044730,6212,1044730
561,1260,1045730,6212,1045730
561,1260,1046280,6212,1046280
562,1262,1047280,6212,1047280
562,1262,1047750,6212,1047750
562,1262,1047750,6212,1047750
562,1262,1048750,6212,1048750
562,1262,1048910,6212,1048910
562,1262,1048910,6212,1048910
563,1264,1049720,6212,1049720
563,1264,1050040,6212,1050040
563,1264,1050360,6212,1050360
563,1264,1051360,6212,1051360
564,1266,1052360,6212,1052360
564,1266,1052830,6212,1052830
564,1266,1052830,6212,1052830
564,1266,1052830,6212,1052830
565,1268,1053640,6212,1053640
565,1268,1054110,6212,1054110
565,1268,1055110,6212,1055110
565,1268,1055110,6212,1055110
566,1270,1056110,6212,1056110
566,1270,1057110,6212,1057110
567,1272,1057580,6212,1057580
567,1272,1057740,6212,1057740
567,1272,1058550,6212,1058550
568,1274,1059550,6212,1059550
568,1274,1060020,6212,1060020
568,1274,1061020,6212,1061020
569,1276,1062020,6212,1062020
569,1276,1063020,6212,1063020
570,1278,1063830,6212,1063830
570,1278,1064480,6212,1064480
571,1280,1065290,6212,1065290
571,1280,1065760,6212,1065760
572,1282,1066570,6212,1066570
572,1282,1067570,6212,1067570
573,1284,1068380,6212,1068380
573,1284,1068380,6212,1068380
573,1284,1068380,6212,1068380
573,1284,1068610,6212,1068610
573,1284,1069420,6212,1069420
574,1286,1070070,6212,1070070
574,1286,1070540,6212,1070540
574,1286,1071540,6212,1071540
574,1286,1071540,6212,1071540
575,1288,1072350,6212,1072350
575,1288,1073350,6212,1073350
576,1290,1074350,6212,1074350
576,1290,1074820,6212,1074820
576,1290,1074820,6212,1074820
576,1290,1075140,6212,1075140
576,1290,1075460,6212,1075460
576,1290,1075460,6212,1075460
577,1292,1076460,6212,1076460
577,1292,1077460,6212,1077460
577,1292,1077690,6212,1077690
577,1292,1077910,6212,1077910
578,1294,1078720,6212,1078720
578,1294,1079720,6212,1079720
579,1296,1080720,6212,1080720
579,1296,1080720,6212,1080720
579,1296,1080830,6212,1080830
579,1296,1081830,6212,1081830
580,1298,1082830,6212,1082830
580,1298,1083300,6212,1083300
580,1298,1084300,6212,1084300
581,1300,1084850,6212,1084850
581,1300,1085170,6212,1085170
581,1300,1085980,6212,1085980
581,1300,1085980,6212,1085980
582,1302,1086980,6212,1086980
582,1302,1087210,6212,1087210
582,1302,1088210,6212,1088210
583,1304,1088860,6212,1088860
583,1304,1088860,6212,1088860
583,1304,1089330,6212,1089330
584,1306,1090330,6212,1090330
584,1306,1090800,6212,1090800
584,1306,1091610,6212,1091610
585,1308,1092610,6212,1092610
585,1308,1093610,6212,1093610
586,1310,1094610,6212,1094610
586,1310,1094930,6212,1094930
587,1318,1102930,6212,1102930
587,1318,1103400,6212,1103400
588,1320,1104400,6212,1104400
588,1320,1104400,6212,1104400
588,1320,1104720,6212,1104720
588,1320,1105720,6212,1105720
588,1320,1105720,6212,1105720
589,1322,1106720,6212,1106720
589,1322,1107720,6212,1107720
590,1324,1108720,6212,1108720
590,1324,1108880,6212,1108880
590,1324,1109350,6212,1109350
590,1324,1110350,6212,1110350
591,1326,1111350,6212,1111350
591,1326,1111670,6212,1111670
591,1326,1112480,6212,1112480
592,1328,1113290,6212,1113290
592,1328,1114100,6212,1114100
593,1330,1114570,6212,1114570
593,1330,1115570,6212,1115570
594,1332,1116570,6212,1116570
594,1332,1117570,6212,1117570
595,1334,1118120,6212,1118120
595,1334,1118770,6212,1118770
595,1334,1119240,6212,1119240
596,1336,1120240,6212,1120240
596,1336,1120710,6212,1120710
597,1338,1121520,6212,1121520
597,1338,1122330,6212,1122330
598,1340,1123140,6212,1123140
598,1340,1123950,6212,1123950
599,1342,1124950,6212,1124950
599,1342,1125950,6212,1125950
600,1344,1126540,6212,1126540
600,1344,1127350,6212,1127350
601,1346,1128350,6212,1128350
601,1346,1129350,6212,1129350
602,1348,1130160,6212,1130160
602,1348,1130630,6212,1130630
602,1348,1131630,6212,1131630
603,1350,1132630,6212,1132630
603,1350,1133630,6212,1133630
604,1352,1134100,6212,1134100
604,1352,1134570,6212,1134570
604,1352,1134570,6212,1134570
604,1352,1135570,6212,1135570
604,1352,1135570,6212,1135570
604,1352,1135570,6212,1135570
605,1354,1136030,6212,1136030
605,1354,1136030,6212,1136030
605,1354,1137030,6212,1137030
606,1356,1137840,6212,1137840
606,1356,1138160,6212,1138160
606,1356,1138970,6212,1138970
606,1356,1139290,6212,1139290
