ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
739165.44,48.08,22.51,463812.48,30.17
737119.53,48.2,22.62,463805.08,30.33
736863.79,48.21,22.64,463711.87,30.34
736608.05,48.23,22.65,464037.86,30.38
736609.19,48.23,22.65,464039.43,30.38
736353.45,48.24,22.67,464069.27,30.4
736295.93,48.26,22.69,463808.35,30.4
736030.83,48.28,22.7,463865.31,30.43
735821.23,48.27,22.7,463738.33,30.42
735821.23,48.27,22.7,463778.28,30.42
735821.23,48.27,22.7,463776.84,30.42
735565.49,48.29,22.71,463771.66,30.44
735183.73,48.28,22.7,463371.07,30.43
735183.73,48.28,22.7,463391.88,30.43
734927.99,48.29,22.72,463389.66,30.45
734672.25,48.31,22.73,463509.94,30.48
734672.25,48.31,22.73,463494.04,30.48
734416.51,48.32,22.75,463374.87,30.49
734160.77,48.34,22.76,463402.37,30.51
733905.04,48.35,22.78,464062.32,30.57
734050.79,48.39,22.82,463985.86,30.59
734050.79,48.39,22.82,463985.86,30.59
734050.79,48.39,22.82,463984.75,30.59
733393.56,48.38,22.81,463372.65,30.57
733393.56,48.38,22.81,463412.6,30.57
733583.01,48.41,22.83,463407.91,30.58
733327.27,48.42,22.85,463405.2,30.6
733071.53,48.44,22.86,463508.2,30.63
732686.34,48.43,22.85,463457.85,30.63
732430.6,48.44,22.87,463459.44,30.65
732174.86,48.46,22.88,464247.44,30.73
732355.92,48.49,22.91,464239.52,30.73
732289.03,48.51,22.93,463981.06,30.73
732222.15,48.53,22.95,464104.61,30.76
732296.02,48.55,22.98,464097.21,30.77
732040.28,48.57,23.0,464097.21,30.79
731784.54,48.59,23.01,464206.65,30.82
731784.54,48.59,23.01,464194.48,30.82
731528.8,48.6,23.03,464085.04,30.83
731602.66,48.63,23.05,464085.04,30.85
731346.92,48.64,23.07,464877.29,30.92
731091.18,48.66,23.08,464394.77,30.91
730835.45,48.67,23.1,464759.49,30.95
730835.45,48.67,23.1,464799.44,30.95
730768.56,48.69,23.12,464794.32,30.97
730381.77,48.68,23.11,464583.71,30.97
730126.03,48.7,23.13,464581.43,30.99
730315.49,48.73,23.15,464581.43,31.0
730059.75,48.74,23.17,464616.86,31.02
729804.01,48.76,23.18,464587.42,31.04
729548.27,48.77,23.2,465311.44,31.11
729301.89,48.79,23.22,465013.42,31.11
729303.03,48.79,23.22,465040.21,31.11
729303.03,48.79,23.22,465028.04,31.11
729037.94,48.8,23.23,465210.02,31.14
728971.05,48.83,23.25,465204.9,31.16
728715.31,48.84,23.27,465202.62,31.18
728131.0,48.82,23.25,464618.3,31.15
728064.12,48.84,23.27,464618.3,31.17
727808.38,48.86,23.29,464663.06,31.19
727552.64,48.88,23.3,464635.95,31.21
727296.9,48.89,23.32,464702.22,31.24
727041.16,48.91,23.33,465130.35,31.29
726785.42,48.92,23.35,464924.75,31.3
726529.68,48.94,23.36,464919.57,31.32
726462.8,48.96,23.39,464917.35,31.33
726207.06,48.98,23.4,465030.66,31.36
725951.32,48.99,23.42,464988.07,31.38
725695.58,49.01,23.43,464967.32,31.4
725311.54,49.0,23.42,464603.36,31.39
725311.54,49.0,23.42,464598.52,31.39
725055.8,49.01,23.44,464579.97,31.41
724809.42,49.03,23.46,464999.17,31.45
724965.84,49.06,23.48,465028.02,31.47
724710.1,49.07,23.5,465023.14,31.49
724418.58,49.07,23.49,464861.66,31.49
724418.58,49.07,23.49,464882.47,31.49
724616.43,49.09,23.52,464879.95,31.5
724232.84,49.08,23.51,465041.0,31.52
723977.1,49.1,23.53,465010.42,31.54
723721.37,49.12,23.54,464879.95,31.55
723919.22,49.14,23.57,465707.77,31.62
723663.48,49.16,23.59,465543.62,31.63
723663.48,49.16,23.59,465584.17,31.63
723704.27,49.16,23.59,465609.72,31.63
723646.75,49.19,23.61,465257.52,31.62
723431.0,49.21,23.63,465724.63,31.68
723175.26,49.22,23.65,465717.23,31.7
722919.52,49.24,23.66,465717.23,31.72
722663.78,49.25,23.68,465776.72,31.75
722792.09,49.28,23.71,466234.59,31.79
722536.35,49.3,23.72,465868.68,31.79
722280.61,49.31,23.74,465717.23,31.8
722034.23,49.33,23.76,466324.21,31.86
721842.44,49.33,23.75,466115.63,31.85
721842.44,49.33,23.75,466107.75,31.85
721842.44,49.33,23.75,466107.75,31.85
721577.34,49.34,23.77,465817.93,31.85
721321.61,49.36,23.78,465812.75,31.87
721065.87,49.37,23.8,465810.53,31.9
721231.65,49.4,23.83,465827.25,31.91
720975.91,49.42,23.85,465812.72,31.93
720720.17,49.44,23.86,465810.53,31.95
720794.03,49.46,23.89,466078.62,31.98
720983.48,49.49,23.92,466230.09,32.01
720916.6,49.52,23.94,466698.58,32.06
720660.86,49.53,23.96,466693.76,32.08
720275.67,49.52,23.95,466800.43,32.09
720275.67,49.52,23.95,466800.43,32.09
720019.93,49.54,23.96,466797.85,32.12
720019.93,49.54,23.96,466813.78,32.12
719764.19,49.55,23.98,466813.78,32.14
719892.51,49.58,24.01,466880.34,32.16
719733.65,49.58,24.0,466721.48,32.15
719477.91,49.59,24.02,466672.97,32.17
719551.77,49.62,24.05,467216.23,32.22
719296.03,49.64,24.06,466966.0,32.23
719485.49,49.67,24.09,467850.63,32.3
719486.63,49.67,24.09,467851.77,32.3
719281.5,49.66,24.09,467713.53,32.29
719071.89,49.66,24.08,467331.54,32.27
718816.16,49.67,24.1,467324.14,32.29
718560.42,49.69,24.11,467391.29,32.32
718304.68,49.71,24.13,467390.85,32.34
718237.8,49.73,24.15,467350.09,32.36
717982.06,49.75,24.17,467341.01,32.38
717726.32,49.76,24.19,467714.35,32.43
717432.27,49.75,24.18,467576.98,32.43
717176.53,49.77,24.2,467499.76,32.44
717365.98,49.8,24.22,467675.12,32.47
716980.79,49.79,24.21,467435.27,32.46
716981.93,49.79,24.21,467436.41,32.46
716981.93,49.79,24.21,467439.44,32.46
716915.05,49.81,24.24,467434.32,32.48
716848.17,49.84,24.26,467432.04,32.5
716781.29,49.86,24.28,467432.04,32.51
716525.55,49.88,24.3,467475.26,32.54
716269.81,49.89,24.32,467451.18,32.56
716269.81,49.89,24.32,467451.18,32.56
716058.52,49.89,24.31,467236.33,32.55
715802.78,49.9,24.33,467217.18,32.57
715802.78,49.9,24.33,467217.18,32.57
715547.04,49.92,24.35,467817.29,32.64
715480.16,49.94,24.37,467946.4,32.66
715480.16,49.94,24.37,467938.31,32.66
715224.42,49.96,24.39,467930.91,32.69
714924.82,49.95,24.38,467584.01,32.67
714857.94,49.97,24.4,467584.01,32.69
715047.39,50.0,24.43,467752.27,32.71
714791.65,50.02,24.45,467730.05,32.73
714535.91,50.04,24.46,467626.26,32.75
714280.17,50.05,24.48,468718.87,32.85
714222.65,50.08,24.51,468431.56,32.84
714223.79,50.08,24.51,468458.35,32.85
714147.55,50.1,24.53,468421.53,32.86
713891.81,50.12,24.55,468416.35,32.89
713636.07,50.14,24.56,468414.13,32.91
713637.22,50.14,24.56,468415.28,32.91
713252.03,50.13,24.55,468233.59,32.91
712996.29,50.14,24.57,468233.59,32.93
712740.55,50.16,24.59,468329.8,32.96
712484.81,50.18,24.6,468378.33,32.99
712485.95,50.18,24.6,468380.35,32.99
712282.06,50.17,24.6,468227.48,32.98
712282.06,50.17,24.6,468300.06,32.99
712045.04,50.19,24.62,468860.4,33.05
711857.05,50.21,24.64,468572.95,33.05
711514.84,50.22,24.65,468155.31,33.05
711704.29,50.25,24.68,468150.63,33.06
711448.55,50.27,24.7,468147.92,33.08
711063.36,50.26,24.69,468348.49,33.1
711063.36,50.26,24.69,468348.49,33.1
710807.62,50.28,24.7,468394.58,33.13
710808.77,50.28,24.7,468396.44,33.13
710741.89,50.3,24.73,468149.85,33.13
711099.98,50.34,24.76,469119.15,33.21
711099.98,50.34,24.76,469102.99,33.21
710844.25,50.35,24.78,468872.37,33.21
710386.4,50.39,24.82,469098.98,33.28
710130.66,50.41,24.84,469091.58,33.3
710063.77,50.43,24.86,469091.58,33.32
709808.04,50.45,24.88,469110.79,33.34
709552.3,50.47,24.9,469215.43,33.37
709553.38,50.47,24.9,469216.51,33.38
709187.06,50.46,24.89,468801.15,33.36
708931.32,50.48,24.9,468680.29,33.37
708675.58,50.5,24.92,469008.58,33.42
708457.62,50.52,24.94,469168.84,33.45
708632.21,50.55,24.97,469313.22,33.48
708376.47,50.56,24.99,469348.23,33.5
708217.61,50.56,24.98,469189.37,33.49
707908.54,50.55,24.98,468902.49,33.48
708194.9,50.58,25.01,468861.33,33.49
708194.9,50.58,25.01,468903.16,33.49
707939.16,50.6,25.03,468904.89,33.51
707605.8,50.59,25.02,469049.57,33.54
707605.8,50.59,25.02,469020.7,33.53
707350.06,50.61,25.04,468965.24,33.55
707094.33,50.63,25.05,469029.06,33.58
706838.59,50.65,25.07,469371.94,33.63
706620.62,50.67,25.09,469121.19,33.64
706462.91,50.66,25.09,468963.48,33.63
706462.91,50.66,25.09,468999.11,33.63
706501.81,50.69,25.11,469297.55,33.67
706246.07,50.71,25.13,469290.15,33.69
706246.07,50.71,25.13,469290.15,33.69
705870.88,50.7,25.12,468893.8,33.68
705999.19,50.73,25.15,468911.67,33.69
706188.64,50.76,25.18,468927.48,33.7
706188.64,50.76,25.18,468927.48,33.7
705932.9,50.78,25.2,468893.82,33.73
705866.02,50.8,25.23,468893.8,33.75
705480.83,50.79,25.22,469138.27,33.77
705670.28,50.82,25.25,469114.59,33.78
705414.54,50.84,25.26,469043.15,33.8
705414.54,50.84,25.26,469043.15,33.8
705158.8,50.86,25.28,469989.92,33.9
704903.06,50.88,25.3,469982.75,33.92
704647.32,50.89,25.32,469982.53,33.94
704391.59,50.91,25.34,470122.44,33.98
704135.85,50.93,25.36,470026.84,34.0
703880.11,50.95,25.37,469999.89,34.02
705084.59,51.04,25.46,472668.82,34.21
704828.85,51.05,25.48,472661.43,34.24
704443.66,51.04,25.47,472239.73,34.22
704517.52,51.07,25.5,472239.73,34.23
704261.78,51.09,25.52,472339.56,34.27
704006.04,51.11,25.54,472980.04,34.34
703778.39,51.13,25.56,473526.84,34.4
704004.69,51.16,25.58,473216.11,34.39
704695.38,51.24,25.67,473671.73,34.44
704439.64,51.26,25.69,473666.86,34.47
704654.05,51.29,25.72,473954.13,34.5
704654.05,51.29,25.72,473954.13,34.5
704352.91,51.28,25.71,473647.54,34.48
704352.91,51.28,25.71,473647.54,34.48
704114.91,51.29,25.72,473231.97,34.47
704325.06,51.32,25.75,473306.22,34.49
704325.06,51.32,25.75,473278.08,34.49
704069.32,51.34,25.77,473235.08,34.51
704069.32,51.34,25.77,473174.8,34.51
703813.59,51.36,25.79,473141.03,34.53
703557.85,51.38,25.81,474195.79,34.63
703490.97,51.41,25.83,473640.46,34.61
703490.97,51.41,25.83,473732.94,34.62
703490.97,51.41,25.83,473711.59,34.62
703424.08,51.43,25.86,473531.96,34.62
703168.34,51.45,25.88,473840.85,34.67
703101.46,51.48,25.9,473835.74,34.69
702845.72,51.5,25.92,473833.46,34.72
702942.11,51.5,25.93,474144.76,34.74
702686.37,51.52,25.95,474354.95,34.78
702430.64,51.54,25.97,474196.11,34.79
702181.03,51.53,25.96,473941.34,34.78
702539.13,51.57,25.99,473889.99,34.78
702539.13,51.57,25.99,473921.15,34.79
702302.11,51.59,26.01,475669.71,34.94
702482.77,51.64,26.06,475542.6,34.96
702672.23,51.67,26.1,475537.92,34.97
702416.49,51.69,26.12,475535.21,34.99
702417.63,51.69,26.12,475536.35,34.99
701807.76,51.68,26.11,474806.11,34.97
701552.02,51.7,26.13,474904.91,35.0
701485.14,51.73,26.15,474854.64,35.02
701229.4,51.75,26.17,474806.13,35.04
700973.66,51.77,26.19,474806.11,35.06
700906.78,51.79,26.22,475400.56,35.13
700733.1,51.79,26.21,475239.35,35.12
700806.96,51.82,26.25,475573.98,35.16
700551.22,51.84,26.26,475566.58,35.19
700553.63,51.84,26.26,475568.99,35.19
700297.89,51.86,26.28,475568.99,35.22
700297.89,51.86,26.28,475806.81,35.23
700042.15,51.88,26.3,475878.95,35.27
699786.41,51.9,26.32,476024.57,35.3
699530.67,51.92,26.34,475822.08,35.31
699581.91,51.92,26.35,475866.99,35.32
701814.69,52.09,26.51,478851.72,35.54
701558.95,52.11,26.53,478846.9,35.56
701303.22,52.13,26.55,478844.32,35.59
701145.5,52.12,26.55,478686.61,35.58
701334.95,52.15,26.58,478770.46,35.6
701079.22,52.17,26.6,478686.61,35.62
701012.33,52.2,26.62,478686.61,35.64
701086.2,52.23,26.66,479282.95,35.71
701086.2,52.23,26.66,479254.82,35.7
700830.46,52.25,26.68,479180.19,35.72
700763.58,52.28,26.7,479480.55,35.77
700507.84,52.3,26.72,479475.68,35.79
700581.7,52.33,26.75,479473.15,35.81
700325.96,52.35,26.77,479736.65,35.86
700152.22,52.34,26.77,479554.84,35.85
699777.03,52.33,26.76,479509.07,35.86
699966.48,52.37,26.79,479414.8,35.87
699710.74,52.39,26.81,479465.52,35.9
699713.03,52.39,26.81,479466.49,35.9
699457.29,52.41,26.83,479246.55,35.91
699201.55,52.43,26.85,480048.88,35.99
699201.55,52.43,26.85,480047.13,35.99
698945.81,52.45,26.87,479821.77,36.0
698746.21,52.44,26.87,479624.48,35.99
698490.47,52.46,26.89,479617.08,36.02
698513.39,52.46,26.89,479874.76,36.04
698193.39,52.45,26.88,479554.76,36.03
698193.39,52.45,26.88,479587.5,36.03
698126.5,52.48,26.9,479587.5,36.05
698059.62,52.5,26.93,479632.86,36.08
697664.32,52.49,26.92,479197.1,36.05
697666.61,52.49,26.92,479198.08,36.05
697666.61,52.49,26.92,479235.99,36.06
697666.61,52.49,26.92,479229.41,36.06
697740.47,52.52,26.95,479256.48,36.08
697484.73,52.54,26.97,479214.73,36.1
697484.73,52.54,26.97,479165.32,36.1
697229.0,52.56,26.99,479152.15,36.12
696929.39,52.55,26.98,479835.99,36.18
696929.39,52.55,26.98,479875.94,36.19
696711.43,52.58,27.0,479337.36,36.17
696785.29,52.61,27.04,479329.96,36.19
696787.7,52.61,27.04,479397.62,36.2
696485.29,52.6,27.03,479098.73,36.18
696229.55,52.62,27.05,479098.73,36.21
696419.0,52.65,27.08,479332.13,36.24
696163.26,52.67,27.1,479401.07,36.27
696337.86,52.7,27.13,480134.77,36.34
696270.97,52.73,27.16,479894.35,36.34
696015.24,52.75,27.18,480922.27,36.45
695768.86,52.77,27.2,480630.61,36.46
695448.86,52.76,27.19,480310.61,36.44
695183.76,52.78,27.21,480265.74,36.46
694801.38,52.77,27.2,480099.01,36.47
694990.83,52.81,27.23,480094.33,36.48
694605.64,52.8,27.22,480091.61,36.49
694349.9,52.82,27.24,480210.65,36.53
694349.9,52.82,27.24,480194.75,36.53
694048.63,52.81,27.23,479888.17,36.51
692002.72,52.97,27.4,479880.77,36.73
692002.72,52.97,27.4,479880.77,36.73
691746.98,52.99,27.42,479841.92,36.76
691680.1,53.02,27.45,479784.21,36.78
691424.36,53.04,27.47,479761.73,36.8
691424.36,53.04,27.47,479761.73,36.8
691424.36,53.04,27.47,479760.62,36.8
691424.36,53.04,27.47,479721.68,36.8
691424.36,53.04,27.47,479763.87,36.8
691168.62,53.06,27.49,480417.11,36.88
690912.88,53.08,27.51,480023.36,36.88
690657.14,53.11,27.53,479971.58,36.91
690657.14,53.11,27.53,479997.41,36.91
690657.14,53.11,27.53,479995.23,36.91
690846.6,53.14,27.57,479990.55,36.92
690847.74,53.14,27.57,480032.84,36.92
691013.52,53.17,27.6,480030.12,36.94
690757.78,53.2,27.62,480112.8,36.97
690502.04,53.22,27.64,480066.82,37.0
690502.04,53.22,27.64,480098.01,37.0
690502.04,53.22,27.64,480066.82,37.0
690435.16,53.25,27.67,480049.52,37.02
690179.42,53.27,27.69,480730.72,37.1
690112.54,53.3,27.72,480770.58,37.13
690112.54,53.3,27.72,480811.46,37.13
690045.66,53.32,27.75,481485.78,37.21
689789.92,53.34,27.77,481478.38,37.24
689534.18,53.37,27.79,481478.38,37.26
689650.9,53.38,27.8,481613.6,37.27
689395.16,53.4,27.82,481711.45,37.31
689139.42,53.42,27.84,481635.57,37.33
688883.68,53.44,27.87,481613.6,37.36
688883.68,53.44,27.87,481654.15,37.36
689073.13,53.47,27.9,481906.98,37.4
688817.4,53.5,27.92,481797.37,37.42
688817.4,53.5,27.92,481780.68,37.42
688561.66,53.52,27.94,482085.99,37.47
688305.92,53.54,27.97,482081.12,37.5
688050.18,53.56,27.99,482078.59,37.53
687794.44,53.58,28.01,482372.05,37.58
687868.3,53.62,28.04,482202.39,37.59
687612.57,53.64,28.06,483401.98,37.71
687635.48,53.64,28.07,483421.55,37.71
687455.29,53.67,28.09,483342.33,37.73
687199.55,53.69,28.12,483334.93,37.76
687199.55,53.69,28.12,483355.2,37.76
686905.5,53.68,28.11,483079.81,37.75
687338.87,53.76,28.18,483185.64,37.79
687338.87,53.76,28.18,483171.62,37.79
687338.87,53.76,28.18,483212.17,37.79
686930.77,53.74,28.17,482804.07,37.77
686930.77,53.74,28.17,482822.55,37.77
687120.22,53.78,28.2,482822.55,37.79
687120.22,53.78,28.2,482814.67,37.79
686864.48,53.8,28.23,482969.07,37.83
686608.74,53.82,28.25,482864.59,37.85
686682.61,53.86,28.28,482821.67,37.87
686445.59,53.88,28.31,484450.76,38.02
686397.76,53.91,28.34,484004.43,38.01
686398.9,53.91,28.34,484014.15,38.01
686526.91,53.94,28.37,483894.52,38.02
686271.17,53.97,28.39,483887.34,38.05
686271.17,53.97,28.39,483861.14,38.05
686015.43,53.99,28.41,483860.91,38.08
685680.26,53.98,28.41,483840.78,38.09
685680.26,53.98,28.41,483840.82,38.09
685424.52,54.0,28.43,483880.73,38.12
685168.78,54.03,28.45,484018.7,38.17
684913.05,54.05,28.47,483911.14,38.19
684657.31,54.07,28.5,484331.5,38.25
684410.93,54.09,28.52,484105.46,38.26
684410.93,54.09,28.52,484095.55,38.26
684334.69,54.12,28.55,484019.33,38.28
684267.8,54.15,28.58,484065.95,38.31
684012.06,54.17,28.6,484103.0,38.34
684013.21,54.17,28.6,484129.98,38.34
684014.35,54.18,28.6,484131.56,38.34
683947.47,54.2,28.63,484075.4,38.36
684233.82,54.24,28.67,484043.05,38.37
684233.82,54.24,28.67,484030.31,38.37
683978.08,54.26,28.69,484027.75,38.4
683722.34,54.29,28.71,484027.75,38.43
683270.25,54.28,28.7,484410.66,38.48
683628.35,54.31,28.74,484312.5,38.48
683561.47,54.34,28.77,484802.03,38.54
683305.73,54.37,28.79,484794.63,38.57
683049.99,54.39,28.82,484794.63,38.6
683049.99,54.39,28.82,484838.84,38.61
683049.99,54.39,28.82,484807.59,38.6
683049.99,54.39,28.82,484843.22,38.61
683049.99,54.39,28.82,485349.72,38.65
682893.73,54.39,28.81,485189.7,38.64
682637.99,54.41,28.84,485312.51,38.68
682688.25,54.41,28.84,485345.32,38.68
682432.51,54.44,28.86,485265.96,38.71
682176.77,54.46,28.89,485278.44,38.74
681921.03,54.48,28.91,485754.58,38.81
681674.65,54.51,28.93,485373.75,38.81
682151.14,54.55,28.97,485964.1,38.86
682152.29,54.55,28.97,485965.24,38.86
681935.81,54.54,28.96,485747.26,38.85
681935.81,54.54,28.96,485708.31,38.84
681680.07,54.56,28.99,485700.91,38.87
681680.07,54.56,28.99,485741.08,38.88
681424.33,54.58,29.01,485741.08,38.91
680682.74,54.57,28.99,484999.49,38.88
680427.0,54.59,29.02,485430.33,38.95
680500.87,54.63,29.05,485087.74,38.94
680245.13,54.65,29.08,485001.67,38.96
680245.13,54.65,29.08,484984.7,38.96
680178.25,54.68,29.11,485436.91,39.02
679878.64,54.67,29.1,485149.33,39.01
679878.64,54.67,29.1,485126.13,39.01
679622.91,54.69,29.12,485046.8,39.03
679622.91,54.69,29.12,485092.76,39.04
679367.17,54.72,29.14,485220.44,39.08
679111.43,54.74,29.17,485215.26,39.11
679111.43,54.74,29.17,485255.81,39.11
678855.69,54.76,29.19,485253.59,39.15
678599.95,54.79,29.21,485253.59,39.18
678599.95,54.79,29.21,485225.22,39.17
678533.07,54.82,29.24,485262.28,39.2
677533.07,54.78,29.21,484262.28,39.15
677277.33,54.8,29.23,484240.06,39.18
677021.59,54.83,29.25,484225.22,39.21
676954.71,54.86,29.28,484621.12,39.27
677028.57,54.89,29.32,484820.62,39.31
677028.57,54.89,29.32,484879.73,39.31
676961.69,54.92,29.35,484874.61,39.34
676962.83,54.92,29.35,484906.75,39.34
676707.09,54.95,29.37,484904.47,39.37
676707.09,54.95,29.37,484898.07,39.37
676896.55,54.98,29.41,484898.07,39.39
676511.36,54.97,29.4,485072.05,39.42
676255.62,55.0,29.42,484941.55,39.44
676255.62,55.0,29.42,484924.86,39.44
676188.73,55.03,29.45,484881.38,39.46
676262.6,55.06,29.49,485760.71,39.55
676195.72,55.09,29.52,485663.09,39.57
675939.98,55.12,29.55,485620.47,39.6
675544.16,55.11,29.53,485204.01,39.58
675544.16,55.11,29.53,485202.91,39.58
675288.42,55.13,29.56,485195.51,39.61
675032.68,55.16,29.58,485195.51,39.64
674776.94,55.18,29.61,485305.77,39.69
674850.8,55.22,29.64,485240.63,39.7
674595.07,55.24,29.67,485239.52,39.73
674339.33,55.26,29.69,486127.1,39.84
674281.81,55.3,29.72,485835.56,39.84
674019.51,55.32,29.75,485708.38,39.86
674020.66,55.32,29.75,485735.35,39.87
673819.39,55.31,29.74,485542.49,39.86
673822.2,55.31,29.74,485769.98,39.88
673566.46,55.34,29.76,485762.58,39.91
673499.58,55.37,29.8,485762.58,39.94
673499.58,55.37,29.8,485762.58,39.94
673243.84,55.39,29.82,485835.79,39.97
673176.96,55.43,29.85,485781.34,40.0
673176.96,55.43,29.85,485781.34,40.0
673176.96,55.43,29.85,485781.34,40.0
672877.35,55.42,29.84,485535.86,39.99
672621.62,55.44,29.87,485517.1,40.02
672621.62,55.44,29.87,485517.1,40.02
672365.88,55.46,29.89,485517.1,40.05
672365.88,55.46,29.89,485517.1,40.05
672110.14,55.49,29.92,485671.41,40.1
672043.26,55.52,29.95,485976.78,40.15
671976.37,55.55,29.98,485971.66,40.18
671471.97,55.54,29.96,485478.09,40.15
671471.97,55.54,29.96,485478.09,40.15
671172.99,55.53,29.95,485171.51,40.14
671172.99,55.53,29.95,485280.86,40.15
671106.11,55.56,29.98,485278.58,40.17
670850.37,55.58,30.01,485278.58,40.21
670783.49,55.61,30.04,485334.93,40.24
670527.75,55.64,30.07,485295.86,40.27
670527.75,55.64,30.07,485336.16,40.27
670272.01,55.66,30.09,485318.96,40.3
670016.27,55.69,30.12,485955.51,40.39
670016.27,55.69,30.12,485955.51,40.39
669504.79,55.74,30.17,486015.26,40.46
669249.05,55.76,30.19,485832.66,40.48
669414.83,55.8,30.23,485768.1,40.49
669347.95,55.84,30.26,485765.52,40.52
669056.43,55.83,30.25,485831.12,40.54
669245.88,55.86,30.29,485803.65,40.55
668990.15,55.89,30.32,485765.52,40.58
668990.15,55.89,30.32,485880.51,40.59
668990.15,55.89,30.32,485880.03,40.59
668734.41,55.91,30.34,486449.22,40.67
668478.67,55.94,30.37,486427.0,40.71
668222.93,55.97,30.39,486422.13,40.74
668064.07,55.96,30.39,486263.09,40.73
668229.85,56.0,30.43,486260.56,40.75
667974.11,56.02,30.45,486288.65,40.79
667718.37,56.05,30.48,486815.18,40.86
667462.64,56.08,30.5,486521.38,40.87
667226.18,56.07,30.5,486499.87,40.88
667226.18,56.07,30.5,486486.93,40.88
667226.18,56.07,30.5,486488.14,40.88
666934.66,56.06,30.49,487154.74,40.95
666934.66,56.06,30.49,487194.69,40.95
666937.07,56.06,30.49,487198.02,40.95
667145.24,56.1,30.53,487309.26,40.98
667295.19,56.16,30.59,487286.69,41.01
667095.69,56.17,30.6,487365.33,41.04
666839.95,56.2,30.62,487357.93,41.07
666584.21,56.22,30.65,487357.93,41.11
666328.47,56.25,30.67,487478.66,41.15
666517.92,56.29,30.71,487413.54,41.16
666451.04,56.32,30.75,487358.12,41.18
666451.04,56.32,30.75,487345.95,41.18
666451.04,56.32,30.75,487341.11,41.18
666451.04,56.32,30.75,487381.66,41.19
666524.91,56.36,30.78,488043.91,41.27
666526.05,56.36,30.78,488070.7,41.27
666526.05,56.36,30.78,488056.79,41.27
666459.17,56.39,30.82,487814.81,41.27
666459.17,56.39,30.82,487850.44,41.28
666193.33,56.38,30.81,487545.71,41.26
665808.14,56.37,30.8,487247.33,41.25
665552.4,56.4,30.82,487882.55,41.34
665555.83,56.4,30.82,487883.52,41.34
665555.83,56.4,30.82,487875.64,41.34
665745.28,56.44,30.86,487870.96,41.36
665535.68,56.43,30.86,487565.27,41.34
665279.94,56.46,30.88,487562.56,41.38
664894.75,56.45,30.87,487981.32,41.43
664639.01,56.47,30.9,488130.93,41.48
664420.72,56.5,30.93,488147.22,41.51
665266.83,56.62,31.05,490232.91,41.72
664755.35,56.68,31.1,490254.15,41.8
664494.13,56.69,31.12,489222.28,41.74
664494.13,56.69,31.12,489262.83,41.74
664683.58,56.73,31.16,489265.85,41.76
664298.39,56.72,31.15,489269.14,41.78
664473.1,56.75,31.18,489510.65,41.81
664473.1,56.75,31.18,489526.03,41.81
664314.25,56.75,31.17,489367.18,41.8
664247.36,56.78,31.21,489379.94,41.83
664248.51,56.78,31.21,489381.62,41.83
664248.51,56.78,31.21,489373.74,41.83
664248.51,56.78,31.21,489381.09,41.83
663992.77,56.81,31.23,489413.38,41.87
663992.77,56.81,31.23,489520.81,41.88
663737.03,56.84,31.26,489449.39,41.91
663865.34,56.87,31.3,490082.8,41.99
