ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
2142036.84,36.66,1.18,224971.84,3.85
2141980.14,36.66,1.18,225144.89,3.85
2142059.92,36.67,1.18,225154.18,3.85
2142059.92,36.67,1.18,225154.18,3.85
2141815.08,36.67,1.18,225094.89,3.85
2141570.24,36.67,1.18,225101.68,3.85
2141767.69,36.68,1.19,225789.62,3.87
2141710.99,36.68,1.19,225886.97,3.87
2141368.06,36.68,1.19,225890.33,3.87
2141123.23,36.68,1.19,225831.04,3.87
2141330.12,36.69,1.2,225934.4,3.87
2140960.35,36.69,1.2,225905.7,3.87
2140903.64,36.7,1.21,226078.75,3.88
2140903.64,36.7,1.21,226078.75,3.88
2140658.81,36.7,1.21,226029.61,3.88
2140413.97,36.7,1.21,226026.25,3.88
2140044.2,36.7,1.21,226090.09,3.88
2139671.91,36.7,1.2,225668.97,3.87
2139302.14,36.7,1.2,225598.76,3.87
2138932.36,36.7,1.2,225810.33,3.87
2138932.36,36.7,1.2,225810.33,3.87
2138562.59,36.7,1.2,225740.33,3.87
2138505.89,36.7,1.2,225837.69,3.88
2138286.04,36.7,1.2,225593.3,3.87
2137923.88,36.7,1.2,225501.32,3.87
2137546.49,36.7,1.2,225437.96,3.87
2137301.65,36.7,1.2,225389.1,3.87
2137056.81,36.7,1.2,225385.46,3.87
2137246.07,36.71,1.21,225713.53,3.88
2137001.24,36.71,1.21,225664.67,3.88
2136756.4,36.71,1.21,225661.03,3.88
2136511.56,36.72,1.21,225612.25,3.88
2136266.72,36.72,1.21,225608.53,3.88
2136210.02,36.72,1.21,225705.88,3.88
2135965.19,36.72,1.21,225712.67,3.88
2135720.35,36.73,1.21,225653.38,3.88
2135475.51,36.73,1.21,225716.12,3.88
2135270.68,36.73,1.21,225572.9,3.88
2135270.68,36.73,1.21,225572.9,3.88
2135025.84,36.73,1.21,225457.66,3.88
2134969.14,36.73,1.21,225630.71,3.88
2134724.31,36.73,1.21,225581.57,3.88
2134479.47,36.74,1.21,225578.21,3.88
2134664.97,36.74,1.22,225137.07,3.88
2134420.13,36.74,1.22,225143.85,3.88
2134420.13,36.74,1.22,225143.85,3.88
2134175.3,36.75,1.22,225084.57,3.88
2133975.9,36.75,1.22,225335.96,3.88
2133517.39,36.74,1.21,224949.23,3.87
2133517.39,36.74,1.21,224949.23,3.87
2133358.96,36.74,1.21,224792.01,3.87
2133132.81,36.74,1.21,224654.0,3.87
2133076.11,36.74,1.21,224751.35,3.87
2133265.37,36.75,1.22,225079.42,3.88
2133020.53,36.75,1.22,225086.21,3.88
2132963.83,36.76,1.22,225183.56,3.88
2132589.73,36.75,1.22,224947.03,3.88
2132940.07,36.76,1.23,224893.13,3.88
2132695.23,36.76,1.23,224833.84,3.88
2132450.4,36.77,1.23,224784.69,3.88
2132205.56,36.77,1.23,224781.34,3.88
2132564.55,36.78,1.23,225416.17,3.89
2132564.55,36.78,1.23,225416.17,3.89
2132279.18,36.78,1.23,225436.42,3.89
2129347.85,36.78,1.24,225390.94,3.89
2129009.05,36.78,1.24,225715.06,3.9
2128558.61,36.78,1.23,225576.7,3.9
2128558.61,36.78,1.23,225576.7,3.9
2128432.13,36.78,1.24,225144.41,3.89
2128187.29,36.78,1.24,225151.2,3.89
2128037.58,36.78,1.24,224857.38,3.89
2128117.35,36.79,1.24,224866.66,3.89
2127872.52,36.79,1.24,224807.37,3.89
2127529.59,36.79,1.24,224805.15,3.89
2127159.82,36.79,1.24,224782.51,3.89
2127239.59,36.79,1.25,225371.12,3.9
2127182.89,36.8,1.25,225468.48,3.9
2126813.12,36.8,1.25,225569.2,3.9
2126892.89,36.8,1.25,225841.84,3.91
2126528.78,36.8,1.25,225621.33,3.9
2126528.78,36.8,1.25,225621.33,3.9
2126472.08,36.8,1.25,225718.69,3.91
2126661.34,36.81,1.26,226046.76,3.91
2126287.24,36.81,1.25,225810.23,3.91
2126476.5,36.81,1.26,225867.14,3.91
2126837.51,36.82,1.27,226024.19,3.91
2126375.13,36.82,1.27,225643.2,3.91
2126005.35,36.82,1.27,225583.41,3.91
2125710.74,36.82,1.26,225347.86,3.9
2125340.97,36.82,1.26,225296.38,3.9
2125284.27,36.82,1.26,225664.89,3.91
2124910.17,36.82,1.26,225428.36,3.91
2124555.63,36.82,1.26,226044.88,3.92
2124261.01,36.82,1.26,225691.79,3.91
2124091.11,36.82,1.26,225258.23,3.9
2123932.97,36.82,1.26,225106.83,3.9
2123861.08,36.82,1.26,225099.01,3.9
2123940.86,36.83,1.27,225108.3,3.9
2123940.86,36.83,1.27,225108.3,3.9
2123257.97,36.82,1.26,224489.54,3.89
2123356.96,36.83,1.27,224749.42,3.9
2122992.09,36.83,1.27,224693.72,3.9
2122697.48,36.82,1.26,224456.41,3.89
2122332.61,36.82,1.26,224453.01,3.89
2122318.93,36.83,1.27,224272.04,3.89
2121988.12,36.83,1.27,223930.63,3.89
2121743.28,36.83,1.27,223881.85,3.89
2121400.35,36.83,1.27,223885.2,3.89
2121155.51,36.83,1.27,223881.48,3.89
2121127.51,36.84,1.27,223707.89,3.88
2120347.95,36.83,1.27,222931.12,3.87
2119978.18,36.83,1.27,222910.41,3.87
2119200.95,36.82,1.26,222197.71,3.86
2119200.95,36.82,1.26,222197.71,3.86
2119200.95,36.82,1.26,222197.71,3.86
2119001.41,36.82,1.26,222017.98,3.86
2118631.63,36.82,1.26,222019.86,3.86
2118631.63,36.82,1.26,221991.08,3.86
2119113.66,36.83,1.27,222058.4,3.86
2119302.92,36.84,1.27,222735.96,3.87
2119058.08,36.84,1.27,222687.18,3.87
2118688.31,36.84,1.27,222929.0,3.88
2118443.47,36.84,1.27,222925.28,3.88
2117991.36,36.84,1.27,222802.79,3.88
2117934.66,36.84,1.27,222900.14,3.88
2117550.56,36.84,1.27,222521.1,3.87
2117187.37,36.84,1.27,222235.74,3.87
2116805.6,36.84,1.27,222187.64,3.87
2117053.66,36.85,1.28,223230.5,3.89
2117053.66,36.85,1.28,223279.66,3.89
2116671.88,36.85,1.28,223210.35,3.89
2116427.05,36.85,1.28,223161.21,3.89
2116370.35,36.86,1.28,223334.27,3.89
2116125.51,36.86,1.28,223330.91,3.89
2116314.77,36.86,1.29,223387.82,3.89
2116069.93,36.87,1.29,223394.61,3.89
2116013.23,36.87,1.29,223763.12,3.9
2115956.53,36.87,1.29,223860.47,3.9
2115711.69,36.88,1.29,223801.19,3.9
2115076.17,36.87,1.29,222873.48,3.89
2114296.62,36.86,1.28,222178.98,3.87
2114239.91,36.87,1.29,222352.03,3.88
2114035.09,36.87,1.28,222137.71,3.87
2113682.99,36.87,1.28,222348.22,3.88
2113682.99,36.87,1.28,222314.03,3.88
2113271.53,36.87,1.28,222021.95,3.87
2113840.13,36.88,1.3,222154.47,3.88
2113466.03,36.87,1.29,221917.95,3.87
2113020.31,36.87,1.29,221831.44,3.87
2112657.12,36.87,1.29,221885.75,3.87
2112281.15,36.87,1.29,221889.96,3.87
2111911.37,36.87,1.29,221843.08,3.87
2111854.67,36.88,1.29,221940.43,3.88
2111313.84,36.87,1.29,221381.94,3.87
2110550.94,36.86,1.28,220661.86,3.85
2107355.27,36.86,1.28,220620.28,3.86
2107525.36,36.87,1.29,221060.9,3.87
2107468.66,36.87,1.29,221012.39,3.87
2107468.66,36.87,1.29,221051.41,3.87
2107114.11,36.87,1.29,220927.13,3.87
2106869.27,36.87,1.29,220878.35,3.87
2106869.27,36.87,1.29,220878.35,3.87
2106624.44,36.87,1.29,220874.63,3.87
2106552.55,36.88,1.3,221461.38,3.88
2106353.88,36.88,1.29,221216.34,3.87
2106010.95,36.88,1.29,221212.16,3.87
2105852.82,36.88,1.29,221072.78,3.87
2106093.91,36.89,1.3,221290.85,3.88
2105724.14,36.89,1.3,221270.17,3.88
2105479.3,36.89,1.3,221221.02,3.88
2105668.56,36.9,1.31,221817.14,3.89
2105294.46,36.89,1.3,221429.47,3.88
2105483.72,36.9,1.31,221486.39,3.88
2105238.88,36.9,1.31,221483.03,3.88
2105068.98,36.9,1.31,221049.48,3.88
2104386.09,36.9,1.31,220362.06,3.86
2103983.28,36.9,1.31,220336.41,3.86
2103719.5,36.89,1.3,220046.72,3.86
2103662.8,36.9,1.31,220415.22,3.87
2103818.81,36.9,1.31,220659.04,3.87
2103444.71,36.9,1.31,220422.51,3.87
2103274.81,36.9,1.31,219988.95,3.86
2103373.8,36.91,1.32,220248.84,3.86
2103004.02,36.91,1.32,220368.79,3.87
2103493.25,36.92,1.33,220662.47,3.87
2103493.25,36.92,1.33,220664.3,3.87
2103247.24,36.92,1.32,220492.26,3.87
2102877.46,36.92,1.32,220529.06,3.87
2102632.63,36.92,1.33,220480.2,3.87
2102072.48,36.91,1.32,220012.85,3.86
2102279.37,36.92,1.33,220116.21,3.87
2102468.63,36.93,1.34,220365.72,3.87
2102242.48,36.93,1.33,220329.83,3.87
2102431.73,36.93,1.34,220578.11,3.88
2102375.03,36.94,1.34,220675.47,3.88
2102000.94,36.94,1.34,220421.77,3.87
2101756.1,36.94,1.34,220418.13,3.87
2101511.26,36.94,1.34,220368.99,3.87
2101266.42,36.94,1.34,220365.63,3.87
2101266.42,36.94,1.34,220365.63,3.87
2101346.2,36.95,1.34,220638.27,3.88
2100976.43,36.95,1.34,220610.41,3.88
2100799.94,36.95,1.34,220702.87,3.88
2100799.94,36.95,1.34,220702.87,3.88
2100623.45,36.95,1.35,220874.22,3.89
2100268.91,36.95,1.35,221523.88,3.9
2100024.07,36.95,1.35,221474.73,3.9
2100213.33,36.96,1.35,221531.65,3.9
2100213.33,36.96,1.35,221531.65,3.9
2100213.33,36.96,1.35,221575.66,3.9
2099850.14,36.96,1.35,221630.49,3.9
2099605.3,36.96,1.35,221627.14,3.9
2099847.56,36.97,1.36,221824.22,3.91
2100088.66,36.98,1.38,222041.76,3.91
2099685.84,36.98,1.38,222062.92,3.91
2099384.84,36.98,1.37,221761.03,3.91
2099041.91,36.98,1.37,221764.39,3.91
2098639.1,36.98,1.37,221745.84,3.91
2098639.1,36.98,1.37,221701.83,3.91
2098639.1,36.98,1.37,221701.83,3.91
2098275.91,36.98,1.37,221664.05,3.91
2098517.0,36.99,1.39,221974.21,3.91
2098142.91,36.99,1.38,221868.34,3.91
2097740.09,36.99,1.38,221855.66,3.91
2097740.09,36.99,1.38,221902.38,3.91
2097819.87,36.99,1.39,222219.61,3.92
2097575.03,37.0,1.39,222226.39,3.92
2097764.29,37.0,1.39,222283.31,3.92
2097764.29,37.0,1.39,222280.53,3.92
2097654.51,37.0,1.39,222193.14,3.92
2097280.41,37.0,1.38,222087.28,3.92
2097035.57,37.0,1.39,222027.99,3.92
2097035.57,37.0,1.39,222027.99,3.92
2096632.76,37.0,1.39,222099.24,3.92
2096229.95,37.0,1.39,222024.51,3.92
2095985.11,37.0,1.39,221975.73,3.92
2095740.27,37.0,1.39,221972.01,3.92
2095337.46,37.0,1.39,221965.43,3.92
2095092.62,37.0,1.39,221972.21,3.92
2094722.85,37.0,1.39,221943.99,3.92
2094518.02,37.0,1.38,221807.23,3.92
2094148.25,37.0,1.38,221854.57,3.92
2093903.41,37.0,1.38,221795.29,3.92
2093846.71,37.01,1.39,222033.12,3.92
2093476.93,37.01,1.39,221993.24,3.92
2093107.16,37.01,1.39,221975.23,3.92
2093457.5,37.02,1.4,221921.32,3.92
2092828.95,37.01,1.39,221561.03,3.92
2092544.93,37.01,1.39,221588.16,3.92
2092190.39,37.01,1.39,222144.69,3.93
2092133.69,37.02,1.39,222242.05,3.93
2092137.41,37.02,1.39,222255.19,3.93
2091140.38,37.0,1.38,221258.93,3.92
2090935.69,37.01,1.39,221118.49,3.91
2090922.0,37.01,1.39,220937.52,3.91
2090334.77,37.01,1.39,220340.62,3.9
2090467.97,37.01,1.39,220744.19,3.91
2090828.98,37.02,1.4,220901.24,3.91
2090278.9,37.02,1.4,220475.08,3.9
2088826.66,37.02,1.4,221082.43,3.92
2088826.66,37.02,1.4,221082.43,3.92
2088734.74,37.02,1.4,221091.71,3.92
2088734.74,37.02,1.4,221091.71,3.92
2088920.24,37.03,1.41,220650.57,3.91
2088720.84,37.03,1.41,220901.97,3.92
2088476.0,37.03,1.41,220852.82,3.92
2088231.17,37.03,1.41,220849.47,3.92
2088231.17,37.03,1.41,220849.47,3.92
2087986.33,37.04,1.41,220856.25,3.92
2087781.5,37.03,1.41,220711.1,3.92
2087536.66,37.04,1.41,220651.81,3.91
2087291.82,37.04,1.41,220602.66,3.91
2087046.99,37.04,1.41,220599.31,3.92
2087046.99,37.04,1.41,220599.31,3.92
2086802.15,37.04,1.41,220550.16,3.92
2087291.38,37.06,1.42,220843.85,3.92
2087371.16,37.06,1.42,220853.13,3.92
2087126.32,37.06,1.42,220849.78,3.92
2086783.39,37.06,1.42,220846.25,3.92
2086783.39,37.06,1.42,220846.25,3.92
2086003.83,37.06,1.42,220069.48,3.91
2086193.09,37.06,1.42,220747.85,3.92
2085905.06,37.06,1.42,220452.5,3.92
2085848.35,37.06,1.42,220549.86,3.92
2085288.21,37.06,1.42,220082.5,3.91
2085777.44,37.07,1.43,220376.19,3.92
2085000.21,37.06,1.42,219663.49,3.9
2085000.21,37.06,1.42,219663.49,3.9
2084714.84,37.07,1.42,219711.05,3.91
2084345.07,37.07,1.42,219690.14,3.91
2084100.23,37.07,1.42,219641.28,3.91
2083855.4,37.07,1.42,219637.64,3.91
2083639.14,37.07,1.42,219475.66,3.9
2083394.31,37.07,1.42,219426.79,3.9
2083024.53,37.07,1.42,219489.71,3.91
2082779.7,37.07,1.42,219486.07,3.91
2082723.0,37.08,1.43,219659.13,3.91
2084636.26,37.11,1.46,222795.21,3.97
2084272.17,37.11,1.45,222435.53,3.96
2084077.32,37.11,1.45,222250.18,3.96
2084391.59,37.12,1.46,222726.93,3.97
2083763.04,37.11,1.46,222366.63,3.96
2083386.03,37.11,1.46,222062.71,3.96
2082606.47,37.1,1.45,221285.94,3.94
2081977.92,37.1,1.45,220925.64,3.94
2081608.15,37.1,1.45,220883.02,3.94
2078676.81,37.1,1.45,220837.54,3.94
2079158.84,37.11,1.46,220904.86,3.94
2078853.79,37.11,1.46,220897.94,3.94
2078484.02,37.11,1.46,220876.1,3.94
2078484.02,37.11,1.46,220876.1,3.94
2078114.24,37.11,1.46,221274.75,3.95
2077466.35,37.1,1.45,220640.68,3.94
2077655.61,37.11,1.46,220697.59,3.94
2077095.47,37.1,1.45,220230.24,3.93
2076850.63,37.11,1.45,220237.03,3.93
2076716.05,37.1,1.45,220133.45,3.93
2076471.21,37.11,1.45,220074.16,3.93
2076660.47,37.11,1.46,220775.95,3.95
2076600.01,37.12,1.46,220308.48,3.94
2076293.1,37.12,1.46,220178.99,3.94
2075939.4,37.12,1.46,220128.72,3.94
2075713.25,37.12,1.46,219849.81,3.93
2075713.25,37.12,1.46,219849.81,3.93
2075543.34,37.12,1.46,219416.25,3.92
2075299.1,37.12,1.46,219323.0,3.92
2075863.5,37.13,1.47,220030.59,3.94
2075863.5,37.13,1.47,220030.59,3.94
2075693.59,37.13,1.48,219597.03,3.93
2075350.67,37.13,1.48,219600.39,3.93
2075106.42,37.13,1.48,219507.13,3.93
2075388.0,37.14,1.48,219532.55,3.93
2075331.29,37.14,1.49,219988.0,3.94
2074961.52,37.14,1.49,219964.18,3.94
2074791.62,37.15,1.49,219530.62,3.93
2074421.84,37.15,1.49,219522.78,3.93
2074052.07,37.15,1.49,219577.19,3.93
2074208.08,37.15,1.49,219821.0,3.94
2073838.31,37.15,1.49,219858.73,3.94
2073528.15,37.15,1.49,219670.8,3.94
2073158.38,37.15,1.49,219996.78,3.94
2072988.47,37.15,1.49,219563.22,3.93
2072743.63,37.15,1.49,219570.01,3.94
2072498.8,37.16,1.49,219510.72,3.94
2072460.08,37.16,1.5,219643.97,3.94
2072460.08,37.16,1.5,219643.97,3.94
2072215.83,37.16,1.5,219559.78,3.94
2071515.0,37.16,1.5,218991.25,3.93
2071515.0,37.16,1.5,218991.25,3.93
2071270.17,37.16,1.5,218998.03,3.93
2071213.47,37.16,1.5,219095.39,3.93
2070968.63,37.17,1.5,219036.1,3.93
2070723.79,37.17,1.5,219042.89,3.93
2070380.86,37.17,1.5,219038.71,3.93
2070324.16,37.17,1.5,219211.76,3.94
2070147.68,37.18,1.5,219304.22,3.94
2069938.16,37.17,1.5,219165.17,3.94
2069652.79,37.17,1.5,219185.42,3.94
2069285.78,37.17,1.5,218891.49,3.93
2069109.29,37.17,1.5,219062.84,3.94
2068864.45,37.18,1.5,219003.55,3.94
2069178.73,37.19,1.52,219507.61,3.95
2068885.23,37.19,1.52,219033.22,3.94
2068105.68,37.18,1.51,218256.45,3.92
2067544.37,37.18,1.51,217865.97,3.92
2067299.53,37.18,1.51,217816.82,3.92
2067299.53,37.18,1.51,217816.82,3.92
2067299.53,37.18,1.51,217816.82,3.92
2067054.69,37.18,1.51,217813.47,3.92
2067351.03,37.2,1.52,219151.16,3.94
2067106.19,37.2,1.52,219102.01,3.94
2066861.35,37.2,1.52,219098.66,3.94
2066491.58,37.2,1.52,219077.97,3.94
2066491.58,37.2,1.52,219077.97,3.94
2066491.58,37.2,1.52,219077.97,3.94
2066246.74,37.2,1.52,219028.97,3.94
2066076.84,37.2,1.52,218595.41,3.94
2065832.0,37.21,1.52,218591.92,3.94
2065587.76,37.21,1.53,218498.66,3.94
2065587.76,37.21,1.53,218498.66,3.94
2065217.98,37.21,1.53,218521.22,3.94
2064848.21,37.21,1.53,218617.93,3.94
2064478.44,37.21,1.53,218605.19,3.94
2063917.13,37.2,1.52,218214.71,3.93
2063917.13,37.2,1.52,218214.71,3.93
2063232.7,37.2,1.52,217279.96,3.92
2063176.0,37.2,1.52,217377.32,3.92
2062821.45,37.2,1.52,217363.18,3.92
2062616.75,37.21,1.52,217746.16,3.93
2062588.75,37.21,1.53,217546.99,3.92
2061740.14,37.2,1.52,216753.75,3.91
2061190.06,37.2,1.52,216257.76,3.9
2061269.84,37.21,1.52,216530.39,3.91
2060926.91,37.21,1.52,216533.75,3.91
2060557.14,37.21,1.52,216513.04,3.91
2060187.37,37.21,1.52,216502.09,3.91
2060130.66,37.21,1.53,216599.45,3.91
2059760.89,37.21,1.53,216723.37,3.92
2059466.28,37.21,1.52,216513.31,3.91
2059096.51,37.21,1.52,216506.7,3.91
2058726.73,37.21,1.52,216453.78,3.91
2058364.58,37.21,1.52,216607.45,3.92
2058835.28,37.22,1.53,217165.44,3.93
2058590.44,37.22,1.53,217116.3,3.93
2058345.6,37.22,1.53,217112.94,3.93
2058002.68,37.22,1.53,217114.53,3.93
2057632.9,37.22,1.53,217091.51,3.93
2057263.13,37.22,1.53,217134.2,3.93
2057206.43,37.23,1.54,217307.25,3.93
2057206.43,37.23,1.54,217307.25,3.93
2057218.82,37.23,1.54,217281.55,3.93
2056849.05,37.23,1.54,217246.63,3.93
2056928.82,37.23,1.54,217198.65,3.93
2056080.73,37.22,1.53,216405.42,3.92
2055835.89,37.23,1.53,216356.27,3.92
2055969.1,37.23,1.54,217058.48,3.93
2055969.1,37.23,1.54,217150.03,3.93
2055764.27,37.23,1.54,216855.08,3.93
2055519.43,37.23,1.54,216851.73,3.93
2055869.77,37.24,1.55,216797.82,3.93
2055500.0,37.24,1.55,217742.13,3.95
2055500.0,37.24,1.55,217742.13,3.95
2055280.46,37.25,1.55,217654.8,3.94
2054942.42,37.24,1.54,217399.11,3.94
2055050.45,37.25,1.55,217507.36,3.94
2054993.74,37.26,1.56,217604.71,3.95
2054617.78,37.26,1.56,217606.87,3.95
2054214.96,37.26,1.56,217583.27,3.95
2053970.13,37.26,1.56,217534.29,3.95
2054159.38,37.26,1.56,217862.35,3.95
2053396.48,37.26,1.56,217167.85,3.94
2053151.64,37.26,1.56,217164.34,3.94
2052748.83,37.26,1.56,217185.43,3.94
2052503.99,37.26,1.56,217192.21,3.94
2052259.15,37.26,1.56,217132.92,3.94
2051856.34,37.26,1.56,217115.64,3.94
2051870.79,37.26,1.56,217759.28,3.95
2051506.7,37.26,1.55,217512.73,3.95
2051103.88,37.26,1.55,217514.95,3.95
2051155.51,37.26,1.55,217374.04,3.95
2050752.7,37.26,1.55,217360.07,3.95
2050739.02,37.27,1.56,217179.1,3.95
2052083.36,37.29,1.59,223692.96,4.06
2052110.21,37.29,1.59,223702.32,4.07
2051707.39,37.29,1.59,223693.49,4.07
2051707.39,37.29,1.59,223675.11,4.07
2051462.56,37.29,1.59,223625.97,4.07
2051712.43,37.3,1.59,225137.19,4.09
2051553.51,37.3,1.59,224978.86,4.09
2051150.69,37.29,1.59,224975.5,4.09
2050700.25,37.29,1.59,224837.15,4.09
2050455.42,37.29,1.59,224833.79,4.09
2055247.36,37.38,1.67,231286.11,4.21
2055002.53,37.38,1.67,231236.96,4.21
2054225.29,37.38,1.67,230524.26,4.19
2054305.07,37.38,1.67,230533.55,4.2
2053974.25,37.38,1.67,230192.14,4.19
2053769.42,37.38,1.67,230332.89,4.19
2053426.5,37.38,1.67,230331.02,4.19
2053369.79,37.38,1.67,230414.21,4.19
2053153.54,37.38,1.67,230252.23,4.19
2053342.8,37.39,1.67,230309.15,4.19
2053512.88,37.39,1.68,231030.34,4.21
2053268.05,37.4,1.68,231026.99,4.21
2052898.27,37.4,1.68,231004.35,4.21
2052528.5,37.4,1.68,231067.34,4.21
2052243.35,37.39,1.67,230674.82,4.2
2052243.35,37.39,1.67,230674.82,4.2
2051873.57,37.39,1.67,230657.04,4.2
2051499.48,37.39,1.67,230404.32,4.2
2051442.78,37.39,1.67,230501.68,4.2
2051073.0,37.39,1.67,230460.23,4.2
2051262.26,37.4,1.68,230788.3,4.21
2051205.56,37.4,1.68,230885.65,4.21
2050835.79,37.4,1.68,231277.9,4.22
2050461.69,37.4,1.68,231041.37,4.21
2050485.05,37.41,1.68,231302.04,4.22
2050326.3,37.41,1.68,231143.71,4.22
2050269.6,37.41,1.69,231316.76,4.22
2050212.9,37.42,1.69,231414.12,4.22
2052551.57,37.46,1.73,230633.77,4.21
2052306.73,37.46,1.73,230584.62,4.21
2052061.89,37.46,1.73,230581.27,4.21
2051817.06,37.47,1.73,230532.49,4.21
2051572.22,37.47,1.73,230528.77,4.21
2051327.38,37.47,1.73,230479.62,4.21
2050964.19,37.47,1.73,230533.93,4.21
2050719.35,37.47,1.73,230530.57,4.21
2050960.45,37.48,1.75,230748.64,4.22
2050903.75,37.49,1.75,230921.69,4.22
2050538.88,37.49,1.75,230868.65,4.22
2050174.01,37.49,1.75,230862.59,4.22
2049929.17,37.49,1.75,230813.45,4.22
2049684.34,37.49,1.75,230810.09,4.22
2049439.5,37.5,1.75,230760.99,4.22
2049194.66,37.5,1.75,230757.59,4.22
2049545.0,37.51,1.76,230703.68,4.22
2049094.56,37.51,1.76,230565.33,4.22
2048849.73,37.51,1.76,230516.47,4.22
2048849.73,37.51,1.76,230516.47,4.22
2048982.93,37.51,1.76,230468.7,4.22
2048738.09,37.52,1.76,230465.07,4.22
2048493.25,37.52,1.76,230416.28,4.22
2048248.42,37.52,1.76,230412.56,4.22
2048003.58,37.52,1.76,230363.78,4.22
2047946.88,37.53,1.77,230912.47,4.23
2047702.04,37.53,1.77,230908.75,4.23
2047781.81,37.54,1.77,230860.78,4.23
2047781.81,37.54,1.77,230860.78,4.23
2047536.98,37.54,1.77,230811.92,4.23
2047480.28,37.54,1.77,231303.33,4.24
2047969.51,37.56,1.79,231597.01,4.25
2048139.59,37.56,1.79,231549.38,4.25
2048082.89,37.57,1.79,232134.98,4.26
2047838.05,37.57,1.79,232131.35,4.26
2047075.14,37.56,1.79,231453.71,4.25
2047018.44,37.57,1.79,231551.06,4.25
2046961.74,37.57,1.79,231724.12,4.25
2047728.39,37.59,1.81,233093.08,4.28
2047700.38,37.6,1.82,232919.48,4.28
2048061.39,37.61,1.83,233076.53,4.28
2047903.26,37.61,1.83,232945.15,4.28
2048092.51,37.61,1.83,233002.07,4.28
2048092.51,37.61,1.83,233002.07,4.28
2048092.51,37.61,1.83,233002.07,4.28
2048035.81,37.62,1.84,233370.58,4.29
2047272.91,37.61,1.83,232650.5,4.27
2047028.07,37.61,1.83,232601.72,4.27
2046783.23,37.62,1.83,232598.0,4.27
2046409.14,37.61,1.83,232361.47,4.27
2046489.92,37.62,1.83,232414.56,4.27
2046245.09,37.62,1.83,232365.78,4.27
2046000.25,37.62,1.83,232362.06,4.27
2045943.55,37.63,1.83,232459.41,4.28
2046671.09,37.65,1.86,233769.33,4.3
2046880.18,37.66,1.87,233875.66,4.3
2046238.59,37.65,1.86,233508.02,4.3
2046181.89,37.66,1.86,233681.07,4.3
2045841.75,37.65,1.86,233433.72,4.3
2045379.37,37.65,1.86,233052.72,4.29
2045134.53,37.65,1.86,233003.63,4.29
2044958.04,37.66,1.86,233369.36,4.3
2044958.04,37.66,1.86,233369.36,4.3
2044781.56,37.66,1.86,233461.82,4.3
2044753.55,37.67,1.87,233288.22,4.3
2044508.71,37.67,1.87,233284.82,4.3
2044452.01,37.67,1.87,233382.18,4.3
2044395.31,37.68,1.88,233555.23,4.3
2044218.82,37.68,1.88,233726.59,4.31
2044162.12,37.68,1.88,233823.94,4.31
2044241.9,37.69,1.89,234096.58,4.32
2043997.06,37.69,1.89,234047.43,4.32
2043997.06,37.69,1.89,234047.43,4.32
2043752.22,37.69,1.89,234044.08,4.32
2044071.28,37.71,1.9,234185.24,4.32
2043650.47,37.7,1.89,233753.83,4.31
2043405.63,37.7,1.89,233704.69,4.31
2043160.79,37.71,1.89,233701.33,4.31
2042394.27,37.7,1.89,232931.91,4.3
2042149.44,37.7,1.89,232883.12,4.3
2042149.44,37.7,1.89,232883.12,4.3
2039218.1,37.7,1.89,232837.64,4.3
2038973.26,37.7,1.89,232833.92,4.31
2038210.35,37.7,1.88,232113.85,4.29
2037824.7,37.69,1.88,231879.1,4.29
2037536.66,37.69,1.88,231583.75,4.28
2037242.05,37.69,1.87,231274.76,4.28
2036672.07,37.68,1.87,230779.92,4.27
2036329.14,37.68,1.87,230783.28,4.27
2036084.31,37.69,1.87,230734.29,4.27
2036084.31,37.69,1.87,230734.29,4.27
2035839.47,37.69,1.87,230730.78,4.27
2035782.77,37.69,1.87,230828.14,4.27
2035412.99,37.69,1.87,230799.91,4.27
2035243.09,37.7,1.87,230366.36,4.27
2035186.39,37.7,1.88,230539.41,4.27
2034942.14,37.7,1.88,230446.15,4.27
2034572.37,37.7,1.88,230480.06,4.27
2034202.6,37.7,1.88,230462.48,4.27
2033832.82,37.7,1.88,230435.6,4.27
2033587.99,37.7,1.88,230386.74,4.27
2033343.15,37.71,1.88,230383.1,4.27
2033532.41,37.71,1.89,230440.02,4.27
2033162.64,37.71,1.89,230595.62,4.28
2033134.63,37.72,1.89,230422.02,4.27
2032371.72,37.71,1.89,229701.94,4.26
2032451.5,37.72,1.89,230331.87,4.27
2032081.72,37.72,1.89,230209.23,4.27
2031836.89,37.72,1.89,230160.22,4.27
