ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
1012,4604,4181160,6212,5046060
1012,4604,4181620,6212,5046520
1012,4604,4181620,6212,5047330
1012,4604,4182620,6212,5048330
1012,4604,4183620,6212,5049330
1012,4604,4183620,6212,5050330
1012,4604,4184270,6212,5050980
1013,4612,4185270,6212,5051980
1013,4612,4185270,6212,5052790
1013,4612,4186270,6212,5053790
1013,4612,4186270,6212,5054250
1013,4612,4186740,6212,5054720
1013,4612,4187740,6212,5055720
1013,4612,4187740,6212,5056530
1013,4612,4187740,6212,5057530
1013,4612,4188740,6212,5058530
1013,4612,4189740,6212,5059530
1013,4612,4189740,6212,5059990
1013,4612,4190740,6212,5060990
1013,4612,4190740,6212,5060990
1013,4612,4190740,6212,5060990
1014,4620,4191740,6212,5061990
1014,4620,4191740,6212,5062990
1014,4620,4192060,6212,5063310
1014,4620,4192870,6212,5064120
1014,4620,4193870,6212,5065120
1015,4628,4194680,6212,5065930
1015,4628,4195000,6212,5066250
1015,4628,4195000,6212,5066250
1015,4628,4195000,6212,5067250
1015,4628,4195480,6212,5067730
1015,4628,4196480,6212,5068730
1015,4628,4196480,6212,5068730
1015,4628,4196480,6212,5069190
1015,4628,4196480,6212,5070190
1015,4628,4196480,6212,5071190
1015,4628,4197480,6212,5072190
1015,4628,4197480,6212,5072840
1015,4628,4198480,6212,5073840
1015,4628,4199480,6212,5074840
1015,4628,4199640,6212,5075000
1015,4628,4199640,6212,5075590
1015,4628,4199640,6212,5075590
1015,4628,4199640,6212,5076590
1015,4628,4200640,6212,5077590
1015,4628,4200960,6212,5077910
1015,4628,4201770,6212,5078720
1015,4628,4202580,6212,5079530
1015,4628,4203580,6212,5080530
1015,4628,4203580,6212,5080850
1015,4628,4204580,6212,5081850
1015,4628,4205580,6212,5082850
1015,4628,4205900,6212,5083170
1016,4636,4206900,6212,5084170
1016,4636,4206900,6212,5085170
1016,4636,4206950,6212,5085220
1016,4636,4207950,6212,5086220
1016,4636,4208950,6212,5087220
1016,4636,4208950,6212,5088220
1016,4636,4209950,6212,5089220
1016,4636,4210950,6212,5090220
1016,4636,4210950,6212,5091220
1016,4636,4210950,6212,5092030
1016,4636,4211110,6212,5092190
1016,4636,4211110,6212,5093000
1016,4636,4211580,6212,5093470
1016,4636,4211580,6212,5094280
1016,4636,4212580,6212,5095280
1016,4636,4212580,6212,5095280
1016,4636,4213580,6212,5096280
1016,4636,4213580,6212,5096280
1016,4636,4214580,6212,5097280
1016,4636,4215050,6212,5097750
1016,4636,4215050,6212,5097750
1016,4636,4215050,6212,5097750
1016,4636,4215050,6212,5098220
1017,4644,4216050,6212,5099220
1017,4644,4216050,6212,5099220
1017,4644,4216050,6212,5099590
1017,4644,4216050,6212,5099910
1017,4644,4216050,6212,5099910
1017,4644,4216280,6212,5100140
1017,4644,4216280,6212,5101140
1017,4644,4217280,6212,5102140
1017,4644,4217280,6212,5102140
1017,4644,4217750,6212,5102610
1017,4644,4218750,6212,5103610
1017,4644,4219750,6212,5104610
1017,4644,4219750,6212,5105610
1017,4644,4219750,6212,5106610
1017,4644,4220750,6212,5107610
1017,4644,4221340,6212,5108200
1017,4644,4222150,6212,5109010
1017,4644,4222150,6212,5109010
1017,4644,4223150,6212,5110010
1017,4644,4224150,6212,5111010
1017,4644,4225150,6212,5112010
1018,4652,4226150,6212,5113010
1018,4652,4227150,6212,5114010
1018,4652,4228150,6212,5115010
1018,4652,4228610,6212,5115470
1019,4660,4229420,6212,5116280
1019,4660,4229420,6212,5116280
1019,4660,4229420,6212,5116280
1019,4660,4230420,6212,5117280
1019,4660,4231420,6212,5118280
1019,4660,4231420,6212,5119280
1019,4660,4231420,6212,5119280
1019,4660,4233420,6212,5121280
1019,4660,4233420,6212,5122280
1019,4660,4233420,6212,5122600
1019,4660,4233890,6212,5123070
1019,4660,4234890,6212,5124070
1019,4660,4235890,6212,5125070
1019,4660,4236360,6212,5125540
1019,4660,4236830,6212,5126010
1019,4660,4237830,6212,5127010
1019,4660,4237830,6212,5127010
1020,4668,4238830,6212,5128010
1020,4668,4239830,6212,5129010
1020,4668,4240830,6212,5130010
1020,4668,4241830,6212,5131010
1020,4668,4243830,6212,5133010
1020,4668,4244830,6212,5134010
1020,4668,4244830,6212,5134010
1020,4668,4245830,6212,5135010
1020,4668,4246150,6212,5135330
1020,4668,4246960,6212,5136140
1020,4668,4246960,6212,5136610
1020,4668,4247430,6212,5137080
1020,4668,4247430,6212,5137080
1020,4668,4247430,6212,5138080
1020,4668,4248430,6212,5139080
1020,4668,4248900,6212,5139550
1020,4668,4249370,6212,5140020
1020,4668,4250370,6212,5141020
1020,4668,4250370,6212,5142020
1020,4668,4250370,6212,5142020
1020,4668,4250370,6212,5142830
1020,4668,4250370,6212,5142830
1020,4668,4250960,6212,5143420
1021,4676,4251960,6212,5144420
1021,4676,4252420,6212,5144880
1021,4676,4253420,6212,5145880
1021,4676,4254420,6212,5146880
1021,4676,4255230,6212,5147690
1021,4676,4255550,6212,5148010
1021,4676,4256020,6212,5148480
1021,4676,4257020,6212,5149480
1021,4676,4258020,6212,5150480
1021,4676,4259020,6212,5151480
1022,4684,4259830,6212,5152290
1022,4684,4260640,6212,5153100
1023,4692,4268640,6212,5161100
1023,4692,4268640,6212,5161420
1023,4692,4269450,6212,5162230
1023,4692,4269920,6212,5162700
1023,4692,4270390,6212,5163170
1023,4692,4270390,6212,5163170
1023,4692,4270860,6212,5163640
1023,4692,4271860,6212,5164640
1023,4692,4272860,6212,5165640
1023,4692,4273330,6212,5166110
1023,4692,4273800,6212,5166580
1023,4692,4274120,6212,5166900
1024,4700,4275120,6212,5167900
1024,4700,4275440,6212,5168220
1024,4700,4275440,6212,5168220
1024,4700,4275440,6212,5168220
1024,4700,4275440,6212,5169220
1024,4700,4276440,6212,5170220
1024,4700,4276760,6212,5170540
1024,4700,4277760,6212,5171540
1024,4700,4278230,6212,5172010
1024,4700,4279230,6212,5173010
1024,4700,4279700,6212,5173480
1024,4700,4279700,6212,5174480
1024,4700,4279700,6212,5175030
1024,4700,4279700,6212,5175840
1024,4700,4280700,6212,5176840
1024,4700,4281700,6212,5177840
1024,4700,4282170,6212,5178310
1024,4700,4282170,6212,5179310
1024,4700,4283170,6212,5180310
1025,4708,4283640,6212,5180780
1025,4708,4283640,6212,5181250
1025,4708,4283640,6212,5181250
1025,4708,4283690,6212,5181300
1025,4708,4283690,6212,5182300
1025,4708,4284690,6212,5183300
1025,4708,4284690,6212,5183770
1026,4716,4285690,6212,5184770
1026,4716,4285690,6212,5185240
1026,4716,4286500,6212,5186050
1026,4716,4287500,6212,5187050
1026,4716,4288150,6212,5187700
1026,4716,4289150,6212,5188700
1026,4716,4290150,6212,5189700
1026,4716,4290150,6212,5189700
1026,4716,4291150,6212,5190700
1026,4716,4292150,6212,5191700
1026,4716,4292960,6212,5192510
1026,4716,4292960,6212,5193510
1026,4716,4293960,6212,5194510
1026,4716,4293960,6212,5195510
1026,4716,4294960,6212,5196510
1027,4724,4295960,6212,5197510
1027,4724,4296960,6212,5198510
1027,4724,4297960,6212,5199510
1027,4724,4298960,6212,5200510
1027,4724,4298960,6212,5200730
1027,4724,4299960,6212,5201730
1027,4724,4300960,6212,5202730
1027,4724,4300960,6212,5202730
1027,4724,4301960,6212,5203730
1027,4724,4302190,6212,5203960
1027,4724,4302190,6212,5203960
1027,4724,4303000,6212,5204770
1027,4724,4303000,6212,5204770
1027,4724,4303810,6212,5205580
1027,4724,4303810,6212,5206580
1027,4724,4303810,6212,5206900
1027,4724,4304280,6212,5207370
1027,4724,4305090,6212,5208180
1027,4724,4305090,6212,5209180
1027,4724,4305900,6212,5209990
1027,4724,4305900,6212,5209990
1027,4724,4306900,6212,5210990
1027,4724,4306900,6212,5211990
1027,4724,4306900,6212,5212990
1028,4732,4307900,6212,5213990
1029,4740,4308550,6212,5214640
1029,4740,4309550,6212,5215640
1029,4740,4309550,6212,5215640
1029,4740,4310020,6212,5216110
1029,4740,4311020,6212,5217110
1029,4740,4311020,6212,5218110
1029,4740,4311020,6212,5219110
1029,4740,4312020,6212,5220110
1029,4740,4312020,6212,5221110
1029,4740,4313020,6212,5222110
1029,4740,4314020,6212,5223110
1029,4740,4315020,6212,5224110
1029,4740,4316020,6212,5225110
1030,4748,4317020,6212,5226110
1030,4748,4317020,6212,5227110
1030,4748,4317020,6212,5227760
1030,4748,4318020,6212,5228760
1030,4748,4319020,6212,5229760
1030,4748,4319020,6212,5229760
1030,4748,4319020,6212,5230130
1030,4748,4320020,6212,5231130
1030,4748,4324020,6212,5235130
1030,4748,4325020,6212,5236130
1030,4748,4326020,6212,5237130
1030,4748,4326020,6212,5238130
1030,4748,4326020,6212,5239130
1030,4748,4326670,6212,5239780
1030,4748,4326670,6212,5240250
1030,4748,4326670,6212,5240570
1030,4748,4326670,6212,5241570
1030,4748,4327480,6212,5242380
1030,4748,4327480,6212,5243380
1030,4748,4327480,6212,5243380
1030,4748,4328480,6212,5244380
1030,4748,4329480,6212,5245380
1031,4756,4330480,6212,5246380
1031,4756,4331480,6212,5247380
1031,4756,4332480,6212,5248380
1031,4756,4332950,6212,5248850
1031,4756,4333320,6212,5249220
1031,4756,4333320,6212,5249870
1031,4756,4334130,6212,5250680
1031,4756,4334130,6212,5251140
1031,4756,4335130,6212,5252140
1031,4756,4336130,6212,5253140
1031,4756,4337130,6212,5254140
1031,4756,4337130,6212,5254140
1031,4756,4338130,6212,5255140
1031,4756,4339130,6212,5256140
1031,4756,4339500,6212,5256510
1032,4764,4340500,6212,5257510
1032,4764,4340500,6212,5258510
1032,4764,4340820,6212,5258830
1032,4764,4341820,6212,5259830
1032,4764,4342820,6212,5260830
1032,4764,4343630,6212,5261640
1032,4764,4344440,6212,5262450
1032,4764,4345030,6212,5263040
1032,4764,4345030,6212,5263850
1032,4764,4346030,6212,5264850
1032,4764,4346030,6212,5264850
1032,4764,4346030,6212,5265440
1032,4764,4346030,6212,5266440
1032,4764,4346030,6212,5266990
1033,4772,4346620,6212,5267580
1033,4772,4346620,6212,5267580
1033,4772,4346620,6212,5268390
1033,4772,4347430,6212,5269200
1033,4772,4348430,6212,5270200
1033,4772,4349240,6212,5271010
1033,4772,4350240,6212,5272010
1033,4772,4351240,6212,5273010
1033,4772,4352240,6212,5274010
1033,4772,4353050,6212,5274820
1034,4780,4354050,6212,5275820
1034,4780,4354860,6212,5276630
1034,4780,4354860,6212,5276630
1034,4780,4354860,6212,5277630
1034,4780,4354860,6212,5278630
1034,4780,4354860,6212,5279630
1034,4780,4355670,6212,5280440
1034,4780,4355670,6212,5280440
1034,4780,4356320,6212,5281090
1034,4780,4357320,6212,5282090
1034,4780,4357320,6212,5282090
1034,4780,4358320,6212,5283090
1034,4780,4358790,6212,5283560
1034,4780,4358790,6212,5284370
1034,4780,4359790,6212,5285370
1035,4788,4360440,6212,5286020
1035,4788,4361440,6212,5287020
1035,4788,4362250,6212,5287830
1035,4788,4362720,6212,5288300
1035,4788,4363720,6212,5289300
1035,4788,4364720,6212,5290300
1035,4788,4365720,6212,5291300
1036,4796,4366720,6212,5292300
1036,4796,4367720,6212,5293300
1036,4796,4368720,6212,5294300
1036,4796,4369270,6212,5294850
1036,4796,4369590,6212,5295170
1036,4796,4370590,6212,5296170
1036,4796,4370590,6212,5296980
1036,4796,4370590,6212,5297980
1036,4796,4370590,6212,5298980
1036,4796,4370590,6212,5299980
1036,4796,4370590,6212,5300980
1036,4796,4371590,6212,5301980
1036,4796,4371590,6212,5302980
1036,4796,4371590,6212,5303980
1036,4796,4372590,6212,5304980
1036,4796,4372910,6212,5305300
1036,4796,4372910,6212,5305300
1036,4796,4373460,6212,5305850
1036,4796,4373460,6212,5305850
1036,4796,4373460,6212,5305850
1036,4796,4374460,6212,5306850
1036,4796,4374680,6212,5307070
1036,4796,4375150,6212,5307540
1036,4796,4376150,6212,5308540
1036,4796,4376150,6212,5308540
1036,4796,4376960,6212,5309350
1036,4796,4377280,6212,5309670
1036,4796,4377600,6212,5309990
1036,4796,4377600,6212,5309990
1036,4796,4378410,6212,5310800
1036,4796,4378410,6212,5310800
1036,4796,4378410,6212,5310800
1036,4796,4378410,6212,5310800
1036,4796,4378410,6212,5310800
1037,4804,4379410,6212,5311800
1037,4804,4379880,6212,5312270
1037,4804,4380880,6212,5313270
1037,4804,4380880,6212,5313270
1037,4804,4381690,6212,5314080
1037,4804,4381690,6212,5315080
1037,4804,4381690,6212,5315080
1037,4804,4381690,6212,5316080
1037,4804,4382690,6212,5317080
1038,4812,4383500,6212,5317890
1038,4812,4384500,6212,5318890
1038,4812,4384500,6212,5318890
1038,4812,4385500,6212,5319890
1038,4812,4385500,6212,5320360
1038,4812,4386500,6212,5321360
1038,4812,4387150,6212,5322010
1039,4820,4388150,6212,5323010
1039,4820,4389150,6212,5324010
1039,4820,4389150,6212,5324230
1039,4820,4389150,6212,5324700
1039,4820,4390150,6212,5325700
1039,4820,4390150,6212,5326700
1039,4820,4390440,6212,5326990
1039,4820,4390440,6212,5326990
1039,4820,4390440,6212,5327450
1039,4820,4391250,6212,5328260
1039,4820,4392250,6212,5329260
1039,4820,4392250,6212,5330070
1039,4820,4393250,6212,5331070
1039,4820,4394250,6212,5332070
1039,4820,4394250,6212,5333070
1039,4820,4395060,6212,5333880
1039,4820,4396060,6212,5334880
1040,4828,4397060,6212,5335880
1040,4828,4397060,6212,5335880
1040,4828,4397060,6212,5336430
1040,4828,4397060,6212,5337430
1040,4828,4397060,6212,5337430
1040,4828,4397870,6212,5338240
1040,4828,4398680,6212,5339050
1040,4828,4399680,6212,5340050
1040,4828,4399840,6212,5340210
1040,4828,4399840,6212,5340210
1040,4828,4399840,6212,5340210
1040,4828,4400320,6212,5340690
1040,4828,4401320,6212,5341690
1040,4828,4401320,6212,5342500
1040,4828,4402130,6212,5343310
1040,4828,4402450,6212,5343630
1040,4828,4403450,6212,5344630
1040,4828,4404450,6212,5345630
1040,4828,4404450,6212,5345950
1040,4828,4404450,6212,5346950
1040,4828,4404450,6212,5346950
1040,4828,4404450,6212,5346950
1040,4828,4404450,6212,5346950
1040,4828,4405450,6212,5347950
1041,4836,4406260,6212,5348760
1041,4836,4407260,6212,5349760
1041,4836,4407260,6212,5350230
1041,4836,4407580,6212,5350550
1042,4844,4408580,6212,5351550
1042,4844,4409580,6212,5352550
1042,4844,4409580,6212,5353550
1042,4844,4409580,6212,5354550
1042,4844,4410580,6212,5355550
1042,4844,4410580,6212,5355870
1042,4844,4411390,6212,5356680
1042,4844,4411710,6212,5357000
1042,4844,4412710,6212,5358000
1042,4844,4412930,6212,5358220
1042,4844,4412930,6212,5358220
1042,4844,4413400,6212,5358690
1042,4844,4414400,6212,5359690
1042,4844,4415400,6212,5360690
1042,4844,4415870,6212,5361160
1042,4844,4416870,6212,5362160
1042,4844,4417870,6212,5363160
1042,4844,4418680,6212,5363970
1042,4844,4419680,6212,5364970
1042,4844,4420490,6212,5365780
1042,4844,4421490,6212,5366780
1042,4844,4421490,6212,5367780
1042,4844,4421490,6212,5367780
1042,4844,4421960,6212,5368250
1042,4844,4421960,6212,5368710
1042,4844,4421960,6212,5368710
1042,4844,4421960,6212,5369520
1042,4844,4422430,6212,5369990
1043,4852,4423430,6212,5370990
1043,4852,4424240,6212,5371800
1043,4852,4424240,6212,5372800
1043,4852,4425240,6212,5373800
1043,4852,4426240,6212,5374800
1043,4852,4427240,6212,5375800
1043,4852,4428050,6212,5376610
1043,4852,4429050,6212,5377610
1043,4852,4429520,6212,5378080
1044,4860,4430330,6212,5378890
1044,4860,4431330,6212,5379890
1044,4860,4432330,6212,5380890
1044,4860,4432980,6212,5381540
1044,4860,4433980,6212,5382540
1045,4868,4434980,6212,5383540
1045,4868,4435980,6212,5384540
1045,4868,4435980,6212,5385010
1045,4868,4436980,6212,5386010
1045,4868,4436980,6212,5387010
1045,4868,4437980,6212,5388010
1045,4868,4438980,6212,5389010
1045,4868,4439980,6212,5390010
1045,4868,4440450,6212,5390480
1045,4868,4441040,6212,5391070
1045,4868,4441040,6212,5391070
1045,4868,4441040,6212,5391540
1045,4868,4442040,6212,5392540
1045,4868,4442040,6212,5393540
1045,4868,4442850,6212,5394350
1045,4868,4442850,6212,5394670
1046,4876,4443850,6212,5395670
1046,4876,4443850,6212,5396670
1046,4876,4443850,6212,5397670
1046,4876,4444850,6212,5398670
1046,4876,4445850,6212,5399670
1046,4876,4446850,6212,5400670
1046,4876,4447320,6212,5401140
1046,4876,4447320,6212,5401140
1046,4876,4448320,6212,5402140
1046,4876,4448320,6212,5403140
1046,4876,4448320,6212,5404140
1046,4876,4449320,6212,5405140
1046,4876,4450320,6212,5406140
1046,4876,4450320,6212,5406950
1047,4884,4451320,6212,5407950
1047,4884,4452130,6212,5408760
1047,4884,4452130,6212,5409410
1047,4884,4453130,6212,5410410
1047,4884,4453940,6212,5411220
1047,4884,4454400,6212,5411680
1047,4884,4454400,6212,5412680
1047,4884,4455400,6212,5413680
1047,4884,4455400,6212,5414680
1047,4884,4456400,6212,5415680
1047,4884,4457400,6212,5416680
1047,4884,4458400,6212,5417680
1047,4884,4458400,6212,5418680
1047,4884,4458870,6212,5419150
1048,4892,4459680,6212,5419960
1048,4892,4459680,6212,5420430
1048,4892,4460680,6212,5421430
1048,4892,4461150,6212,5421900
1048,4892,4462150,6212,5422900
1048,4892,4462150,6212,5423370
1048,4892,4462150,6212,5424370
1048,4892,4462150,6212,5424370
1048,4892,4462150,6212,5425370
1049,4900,4463150,6212,5426370
1049,4900,4464150,6212,5427370
1049,4900,4464150,6212,5427690
1049,4900,4465150,6212,5428690
1049,4900,4465620,6212,5429160
1049,4900,4465620,6212,5429160
1049,4900,4465620,6212,5429630
1049,4900,4465990,6212,5430000
1050,4908,4473990,6212,5438000
1050,4908,4473990,6212,5438000
1050,4908,4474990,6212,5439000
1050,4908,4474990,6212,5440000
1050,4908,4474990,6212,5440000
1050,4908,4474990,6212,5441000
1050,4908,4474990,6212,5442000
1050,4908,4474990,6212,5443000
1050,4908,4475460,6212,5443470
1050,4908,4475460,6212,5443690
1050,4908,4476460,6212,5444690
1050,4908,4477460,6212,5445690
1050,4908,4478460,6212,5446690
1050,4908,4478460,6212,5446690
1050,4908,4479460,6212,5447690
1050,4908,4479460,6212,5448500
1051,4916,4480460,6212,5449500
1051,4916,4481270,6212,5450310
1051,4916,4481270,6212,5450780
1052,4924,4489270,6212,5458780
1052,4924,4489590,6212,5459100
1052,4924,4490590,6212,5460100
1052,4924,4490590,6212,5461100
1052,4924,4491590,6212,5462100
1052,4924,4492590,6212,5463100
1052,4924,4493400,6212,5463910
1052,4924,4494400,6212,5464910
1052,4924,4494560,6212,5465070
1052,4924,4494560,6212,5466070
1052,4924,4495560,6212,5467070
1052,4924,4496370,6212,5467880
1052,4924,4496370,6212,5467880
1052,4924,4496370,6212,5467880
1052,4924,4497370,6212,5468880
1052,4924,4498020,6212,5469530
1053,4932,4506020,6212,5477530
1053,4932,4507020,6212,5478530
1053,4932,4507020,6212,5479180
1053,4932,4507020,6212,5479180
1053,4932,4507830,6212,5479990
1053,4932,4508300,6212,5480460
1054,4940,4509300,6212,5481460
1055,4948,4510110,6212,5482270
1055,4948,4510110,6212,5483270
1055,4948,4510110,6212,5484270
1055,4948,4511110,6212,5485270
1055,4948,4511110,6212,5485270
1055,4948,4511340,6212,5485500
1055,4948,4511340,6212,5486500
1055,4948,4511340,6212,5487500
1055,4948,4511340,6212,5487500
1055,4948,4511340,6212,5487500
1055,4948,4511340,6212,5487500
1055,4948,4512340,6212,5488500
1055,4948,4513340,6212,5489500
1055,4948,4514340,6212,5490500
1055,4948,4515340,6212,5491500
1055,4948,4515340,6212,5492500
1055,4948,4515990,6212,5493150
1055,4948,4516800,6212,5493960
1055,4948,4517450,6212,5494610
1055,4948,4517450,6212,5495420
1055,4948,4517450,6212,5496420
1055,4948,4517450,6212,5497420
1055,4948,4517450,6212,5497740
1055,4948,4517450,6212,5497740
1056,4956,4518450,6212,5498740
1056,4956,4519450,6212,5499740
1056,4956,4519450,6212,5500210
1056,4956,4520450,6212,5501210
1056,4956,4521000,6212,5501760
1056,4956,4522000,6212,5502760
1056,4956,4522810,6212,5503570
1056,4956,4522810,6212,5504030
1056,4956,4523810,6212,5505030
1056,4956,4524810,6212,5506030
1056,4956,4525810,6212,5507030
1056,4956,4526810,6212,5508030
1057,4964,4527810,6212,5509030
1057,4964,4527810,6212,5509030
1057,4964,4527810,6212,5509030
1057,4964,4528130,6212,5509350
1057,4964,4528450,6212,5509670
1057,4964,4528450,6212,5510220
1057,4964,4528450,6212,5511220
1057,4964,4529260,6212,5512030
1057,4964,4529260,6212,5513030
1057,4964,4530260,6212,5514030
1057,4964,4530260,6212,5514500
1057,4964,4531260,6212,5515500
1057,4964,4532260,6212,5516500
1057,4964,4532260,6212,5516500
1057,4964,4532260,6212,5517500
1057,4964,4532730,6212,5517970
1057,4964,4533050,6212,5518290
1057,4964,4534050,6212,5519290
1057,4964,4535050,6212,5520290
1057,4964,4535050,6212,5521290
1057,4964,4535520,6212,5521760
1058,4972,4535990,6212,5522230
1058,4972,4535990,6212,5523040
1058,4972,4535990,6212,5524040
1058,4972,4536800,6212,5524850
1058,4972,4537610,6212,5525660
1058,4972,4537610,6212,5526660
1058,4972,4537610,6212,5527130
1058,4972,4538610,6212,5528130
1058,4972,4538610,6212,5529130
1058,4972,4539610,6212,5530130
1058,4972,4539610,6212,5531130
1058,4972,4539610,6212,5531720
1058,4972,4540070,6212,5532180
