ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1360728.85,35.84,6.36,363118.33,9.57
1360232.89,35.84,6.35,363246.54,9.57
1359924.3,35.84,6.36,363015.72,9.57
1360078.59,35.85,6.36,362900.69,9.56
1359968.7,35.85,6.37,362880.88,9.57
1359857.26,35.86,6.37,364541.54,9.61
1359857.26,35.86,6.37,364541.54,9.61
1359533.69,35.86,6.38,364513.03,9.61
1358695.99,35.84,6.36,363688.04,9.59
1358372.43,35.85,6.36,363713.3,9.6
1357533.43,35.83,6.35,362919.11,9.58
1357265.26,35.84,6.35,362921.02,9.58
1356941.7,35.84,6.36,362903.11,9.58
1356558.5,35.83,6.35,362511.39,9.57
1356558.5,35.83,6.35,362511.39,9.57
1356558.5,35.83,6.35,362511.39,9.57
1356237.26,35.83,6.35,362496.16,9.58
1355912.92,35.83,6.35,362490.61,9.58
1355912.92,35.83,6.35,362490.61,9.58
1356188.49,35.84,6.36,362493.73,9.58
1356030.52,35.84,6.36,362341.3,9.58
1355706.96,35.84,6.36,362451.3,9.58
1355381.85,35.84,6.36,362332.26,9.58
1355381.85,35.84,6.36,362332.26,9.58
1354868.11,35.83,6.36,362303.54,9.58
1354868.11,35.83,6.36,362303.54,9.58
1354569.98,35.84,6.36,362278.1,9.58
1354716.66,35.84,6.37,362329.92,9.59
1354418.53,35.85,6.37,362390.29,9.59
1354120.4,35.85,6.37,362368.76,9.59
1354010.51,35.85,6.37,362329.08,9.59
1353714.7,35.85,6.38,362274.77,9.6
1353714.7,35.85,6.38,362274.77,9.6
1351359.64,35.87,6.39,362222.22,9.61
1351078.55,35.87,6.39,362855.55,9.63
1351201.86,35.88,6.4,362886.13,9.64
1351201.86,35.88,6.4,362886.13,9.64
1350933.68,35.88,6.41,362888.04,9.64
1350933.68,35.88,6.41,362888.04,9.64
1350635.56,35.89,6.41,362862.6,9.64
1350398.8,35.88,6.41,362843.85,9.64
1349659.87,35.87,6.4,362166.38,9.63
1349659.87,35.87,6.4,362166.38,9.63
1349361.75,35.87,6.4,362226.75,9.63
1349361.75,35.87,6.4,362226.75,9.63
1349063.62,35.88,6.4,362180.65,9.63
1348767.81,35.88,6.4,362150.91,9.63
1348433.4,35.88,6.4,361367.01,9.62
1348433.4,35.88,6.4,361367.01,9.62
1348433.4,35.88,6.4,361367.01,9.62
1348433.4,35.88,6.4,361367.01,9.62
1348433.4,35.88,6.4,361367.01,9.62
1348433.4,35.88,6.4,361367.01,9.62
1348433.4,35.88,6.4,361367.01,9.62
1348323.51,35.88,6.41,361427.22,9.62
1348323.51,35.88,6.41,361427.22,9.62
1348571.44,35.89,6.42,361386.62,9.62
1348460.77,35.9,6.42,361362.45,9.62
1348253.66,35.9,6.42,361984.35,9.64
1348143.76,35.9,6.42,362264.06,9.65
1348143.76,35.9,6.42,362264.06,9.65
1347862.68,35.9,6.42,362357.01,9.65
1347862.68,35.9,6.42,362357.01,9.65
1347896.12,35.91,6.43,362822.0,9.67
1348041.25,35.92,6.44,363161.37,9.68
1348041.25,35.92,6.44,363153.72,9.68
1347933.28,35.92,6.44,363087.31,9.68
1347665.11,35.92,6.44,363089.22,9.68
1347585.17,35.93,6.45,363075.56,9.68
1347475.28,35.93,6.45,363061.13,9.68
1347558.83,35.94,6.46,363092.35,9.68
1347558.83,35.94,6.46,363092.35,9.68
1347558.83,35.94,6.46,363092.35,9.68
1347260.7,35.94,6.46,363061.27,9.69
1347150.8,35.95,6.47,363033.23,9.69
1347150.8,35.95,6.47,363033.23,9.69
1346852.68,35.95,6.47,363099.24,9.69
1344294.12,35.96,6.48,363051.41,9.71
1343995.99,35.96,6.49,362980.68,9.71
1343888.42,35.96,6.49,362991.71,9.71
1343592.62,35.96,6.49,363622.77,9.73
1343592.62,35.96,6.49,363622.77,9.73
1343594.56,35.96,6.49,363617.64,9.73
1343594.56,35.96,6.49,363617.64,9.73
1343436.6,35.96,6.49,363466.24,9.73
1343051.8,35.96,6.48,363587.53,9.73
1342770.71,35.96,6.49,363556.26,9.74
1342799.08,35.97,6.49,364165.49,9.75
1342684.68,35.97,6.5,364044.9,9.75
1342684.68,35.97,6.5,364044.9,9.75
1342016.64,35.96,6.49,363475.24,9.74
1342016.64,35.96,6.49,363475.24,9.74
1341720.02,35.96,6.49,363088.56,9.73
1341451.85,35.96,6.49,363084.62,9.73
1340950.62,35.96,6.48,362586.75,9.72
1340652.49,35.96,6.49,362561.58,9.72
1340354.36,35.96,6.49,362601.25,9.73
1340354.36,35.96,6.49,362601.25,9.73
1340354.36,35.96,6.49,362601.25,9.73
1340383.5,35.97,6.49,362858.24,9.74
1340272.06,35.97,6.5,363556.4,9.76
1339973.93,35.97,6.5,363528.33,9.76
1340158.96,35.98,6.51,363527.91,9.76
1340158.96,35.98,6.51,363527.91,9.76
1340158.96,35.98,6.51,363527.91,9.76
1340108.96,35.98,6.51,363477.91,9.76
1340108.96,35.98,6.51,363477.91,9.76
1340108.96,35.98,6.51,363477.91,9.76
1339725.76,35.98,6.5,363452.89,9.76
1339429.96,35.98,6.51,363431.4,9.76
1339429.96,35.98,6.51,363431.4,9.76
1339131.05,35.98,6.51,363716.71,9.77
1338833.78,35.98,6.5,363781.79,9.78
1338535.66,35.98,6.5,363540.55,9.77
1338235.98,35.98,6.51,363482.92,9.77
1338382.65,35.99,6.51,363540.05,9.78
1337997.85,35.98,6.51,363508.85,9.78
1337729.68,35.98,6.51,363512.68,9.78
1337431.55,35.99,6.51,363479.36,9.78
1337321.66,35.99,6.52,363446.25,9.78
1337023.53,35.99,6.52,363522.98,9.79
1337170.2,36.0,6.53,363859.68,9.8
1336872.08,36.0,6.53,363840.54,9.8
1336664.54,36.0,6.53,363347.46,9.79
1336368.74,36.0,6.53,363280.41,9.79
1336087.66,36.0,6.53,363833.03,9.8
1335853.7,36.01,6.53,363434.79,9.8
1335562.02,36.0,6.53,363437.18,9.8
1335562.02,36.0,6.53,363437.18,9.8
1335180.35,36.0,6.53,363269.2,9.8
1334912.18,36.0,6.53,363266.14,9.8
1334614.05,36.01,6.53,363240.3,9.8
1334315.93,36.01,6.53,363287.61,9.8
1334315.93,36.01,6.53,363287.61,9.8
1334315.93,36.01,6.53,363287.61,9.8
1334017.8,36.01,6.53,363291.22,9.81
1333910.23,36.01,6.54,363058.39,9.8
1333614.42,36.02,6.54,363025.96,9.8
1333315.52,36.02,6.54,363213.77,9.81
1333343.89,36.02,6.55,363232.24,9.81
1333054.67,36.03,6.55,363157.52,9.81
1333054.67,36.03,6.55,363157.52,9.81
1333054.67,36.03,6.55,363157.52,9.81
1332757.4,36.02,6.55,363925.97,9.84
1332448.81,36.02,6.55,363770.73,9.83
1332338.92,36.03,6.55,363679.51,9.83
1332070.75,36.03,6.56,363676.45,9.84
1331772.62,36.03,6.56,363650.41,9.84
1331661.17,36.04,6.56,363849.39,9.85
1331363.05,36.04,6.56,363885.86,9.85
1331363.05,36.04,6.56,363885.86,9.85
1331126.29,36.03,6.56,363993.6,9.85
1330828.16,36.04,6.56,363967.1,9.86
1330828.16,36.04,6.56,363967.1,9.86
1330828.16,36.04,6.56,363967.1,9.86
1330532.36,36.04,6.56,364034.77,9.86
1330708.99,36.05,6.57,364038.39,9.86
1330410.09,36.05,6.58,363961.99,9.86
1330111.96,36.05,6.58,363944.35,9.86
1330111.96,36.05,6.58,363944.35,9.86
1329727.16,36.05,6.57,363915.24,9.86
1329727.16,36.05,6.57,363915.24,9.86
1329427.48,36.05,6.57,363908.19,9.87
1329159.31,36.05,6.58,363906.07,9.87
1328861.18,36.05,6.58,363878.64,9.87
1328563.05,36.05,6.58,364605.66,9.89
1328563.05,36.05,6.58,364605.66,9.89
1328453.16,36.06,6.58,364645.52,9.9
1328608.22,36.07,6.59,364615.95,9.9
1328637.37,36.07,6.6,364655.21,9.9
1328637.37,36.07,6.6,364655.21,9.9
1328637.37,36.07,6.6,364655.21,9.9
1328637.37,36.07,6.6,364655.21,9.9
1328479.4,36.07,6.6,364501.75,9.9
1328182.13,36.07,6.59,364465.61,9.9
1328182.13,36.07,6.59,364465.61,9.9
1327884.01,36.07,6.59,363744.96,9.88
1327614.93,36.07,6.6,363895.18,9.89
1327614.93,36.07,6.6,363895.18,9.89
1327454.83,36.08,6.6,364146.06,9.9
1327454.83,36.08,6.6,364146.06,9.9
1327071.63,36.07,6.6,364121.87,9.9
1327308.3,36.09,6.61,364691.4,9.91
1327339.76,36.09,6.62,364998.32,9.93
1327229.09,36.1,6.62,364844.36,9.92
1327375.77,36.11,6.63,364778.54,9.92
1327107.6,36.11,6.63,364769.43,9.93
1326900.06,36.11,6.63,365648.87,9.95
1326788.62,36.11,6.64,365876.21,9.96
1326403.82,36.1,6.63,365500.22,9.95
1326323.88,36.11,6.64,365508.45,9.95
1326213.98,36.12,6.64,365488.4,9.95
1326104.09,36.12,6.65,365469.02,9.95
1325805.96,36.12,6.65,365504.73,9.96
1325805.96,36.12,6.65,365504.73,9.96
1325835.1,36.13,6.66,365543.21,9.96
1325536.98,36.13,6.66,365519.05,9.96
1325238.85,36.13,6.66,365481.54,9.96
1325238.85,36.13,6.66,365481.54,9.96
1324943.04,36.13,6.66,365541.95,9.97
1324644.14,36.14,6.66,365643.38,9.97
1324346.01,36.14,6.66,365574.28,9.98
1324046.34,36.14,6.67,365464.06,9.98
1323778.16,36.14,6.67,365460.67,9.98
1323778.16,36.14,6.67,365460.67,9.98
1323480.04,36.14,6.67,365434.6,9.98
1323629.04,36.15,6.68,365406.85,9.98
1323330.91,36.15,6.68,365436.06,9.98
1323032.78,36.16,6.68,365418.23,9.99
1322922.11,36.16,6.69,365402.58,9.99
1322922.11,36.16,6.69,365402.58,9.99
1322922.11,36.16,6.69,365402.58,9.99
1322626.31,36.16,6.69,365400.71,9.99
1322399.45,36.17,6.69,366015.0,10.01
1322289.56,36.17,6.7,366013.53,10.01
1322021.38,36.17,6.7,366011.41,10.02
1321646.58,36.17,6.69,367145.46,10.05
1321535.14,36.17,6.7,367436.84,10.06
1321455.2,36.18,6.7,367445.08,10.06
1321455.2,36.18,6.7,367445.08,10.06
1321156.94,36.18,6.71,366954.95,10.05
1321047.05,36.19,6.71,366934.89,10.05
1320937.15,36.19,6.72,366915.52,10.05
1320827.26,36.2,6.72,366943.38,10.06
1320455.66,36.2,6.72,366786.63,10.05
1320604.66,36.2,6.73,366772.09,10.06
1320306.54,36.21,6.73,366747.4,10.06
1320195.87,36.21,6.74,366730.82,10.06
1320195.87,36.21,6.74,366730.82,10.06
1320085.97,36.22,6.74,366726.86,10.06
1319974.53,36.22,6.75,368410.43,10.11
1319974.53,36.22,6.75,368410.43,10.11
1319815.9,36.22,6.74,368252.07,10.11
1319517.78,36.22,6.75,368319.71,10.11
1319132.97,36.21,6.74,367803.1,10.1
1319053.03,36.22,6.75,367811.34,10.1
1318754.91,36.22,6.75,367761.25,10.1
1318784.05,36.23,6.75,367730.98,10.1
1318813.19,36.24,6.76,367777.26,10.11
1318703.29,36.24,6.77,367746.6,10.11
1318710.89,36.24,6.77,367758.93,10.11
1318415.08,36.24,6.77,367729.19,10.11
1318116.18,36.25,6.77,367767.34,10.11
1317818.05,36.25,6.77,367885.94,10.12
1317818.05,36.25,6.77,367885.94,10.12
1317710.48,36.25,6.78,367879.52,10.12
1317502.95,36.25,6.77,367569.22,10.11
1317203.27,36.25,6.78,367398.92,10.11
1316935.1,36.25,6.78,367394.97,10.11
1316935.1,36.25,6.78,367394.97,10.11
1316636.97,36.26,6.78,367369.37,10.12
1316526.3,36.26,6.79,367345.28,10.12
1316207.07,36.25,6.78,367027.78,10.11
1315908.94,36.26,6.78,367082.57,10.11
1315799.05,36.26,6.79,368467.78,10.15
1315500.92,36.26,6.79,368423.66,10.16
1315389.48,36.27,6.79,368730.14,10.17
1315093.67,36.27,6.8,368916.91,10.17
1315013.73,36.28,6.8,368925.15,10.18
1315013.73,36.28,6.8,368925.15,10.18
1314714.83,36.28,6.8,368857.92,10.18
1314425.61,36.28,6.81,368769.36,10.18
1314117.03,36.28,6.81,368704.72,10.18
1313848.85,36.28,6.81,368701.65,10.18
1313848.85,36.28,6.81,368701.65,10.18
1313995.53,36.29,6.82,368675.17,10.18
1313885.63,36.3,6.82,368663.52,10.18
1313500.83,36.29,6.82,368687.22,10.19
1313655.9,36.3,6.83,368659.51,10.19
1313655.9,36.3,6.83,368659.51,10.19
1313358.63,36.3,6.82,368143.05,10.17
1312975.43,36.29,6.82,368214.45,10.18
1312677.31,36.29,6.82,368188.49,10.18
1312379.18,36.29,6.82,368218.39,10.18
1312528.18,36.3,6.83,368192.31,10.18
1312230.05,36.3,6.83,368168.1,10.19
1311934.25,36.31,6.83,368152.43,10.19
1311934.25,36.31,6.83,368152.43,10.19
1311823.58,36.31,6.84,368103.76,10.19
1311524.68,36.31,6.84,368166.96,10.19
1311317.14,36.31,6.83,368252.24,10.2
1311317.14,36.31,6.83,368252.24,10.2
1311317.14,36.31,6.83,368252.24,10.2
1311019.01,36.31,6.84,368252.51,10.2
1310719.34,36.31,6.84,368175.49,10.2
1310719.34,36.31,6.84,368175.49,10.2
1310719.34,36.31,6.84,368175.49,10.2
1310719.34,36.31,6.84,368175.49,10.2
1310334.53,36.31,6.83,368172.67,10.2
1310224.64,36.31,6.84,369172.5,10.23
1309956.47,36.31,6.84,369169.11,10.23
1309956.47,36.31,6.84,369169.11,10.23
1309658.34,36.32,6.84,369143.04,10.24
1309360.21,36.32,6.84,369192.41,10.24
1309062.08,36.32,6.85,369161.72,10.24
1308950.64,36.33,6.85,369264.87,10.25
1308654.84,36.33,6.85,369561.26,10.26
1308574.9,36.33,6.86,369569.49,10.26
1308275.99,36.33,6.86,369525.7,10.26
1308059.86,36.34,6.86,369400.73,10.26
1308089.0,36.35,6.87,369370.46,10.26
1308089.0,36.35,6.87,369370.46,10.26
1307979.1,36.35,6.88,369361.91,10.27
1307979.1,36.35,6.88,369361.91,10.27
1307979.1,36.35,6.88,369361.91,10.27
1307681.83,36.35,6.87,369402.6,10.27
1307999.41,36.36,6.88,369373.55,10.27
1307999.41,36.36,6.88,369340.67,10.27
1307705.8,36.36,6.89,369340.4,10.27
1307705.8,36.36,6.89,369340.4,10.27
1307382.23,36.36,6.89,369315.3,10.27
1307058.67,36.36,6.89,369341.08,10.27
1306677.01,36.36,6.89,369171.68,10.27
1306677.01,36.36,6.89,369171.68,10.27
1306569.44,36.37,6.89,369157.82,10.27
1306569.44,36.37,6.89,369157.82,10.27
1306073.47,36.36,6.89,369267.11,10.28
1305749.91,36.36,6.89,369243.09,10.28
1305428.67,36.36,6.89,369253.75,10.29
1305318.0,36.37,6.89,369183.44,10.29
1305208.1,36.37,6.9,369328.25,10.29
1304883.77,36.37,6.9,369307.42,10.29
1304883.77,36.37,6.9,369307.42,10.29
1304883.77,36.37,6.9,369307.42,10.29
1304745.8,36.37,6.9,369209.8,10.29
1304745.8,36.37,6.9,369209.8,10.29
1304634.36,36.38,6.9,370282.43,10.32
1304634.36,36.38,6.9,370282.43,10.32
1304310.8,36.38,6.91,370387.59,10.33
1304495.82,36.39,6.92,370387.17,10.33
1304170.7,36.39,6.92,370267.96,10.33
1303902.53,36.39,6.92,370263.71,10.33
1303666.07,36.39,6.92,370287.54,10.34
1303367.94,36.39,6.92,370262.24,10.34
1303506.22,36.4,6.93,370214.51,10.34
1303208.1,36.4,6.93,370470.68,10.35
1302913.07,36.4,6.93,370568.72,10.35
1302640.89,36.4,6.93,370347.99,10.35
1303053.55,36.43,6.96,371813.05,10.39
1302943.65,36.43,6.96,371807.02,10.4
1302833.76,36.44,6.97,371850.58,10.4
1302726.19,36.44,6.97,371823.69,10.4
1302458.01,36.44,6.97,371827.53,10.4
1302458.01,36.44,6.97,371827.53,10.4
1302159.89,36.45,6.98,371794.14,10.41
1301773.48,36.44,6.97,371774.47,10.41
1301433.51,36.44,6.97,371149.05,10.39
1301433.51,36.44,6.97,371149.05,10.39
1301654.23,36.45,6.98,371540.59,10.4
1301356.1,36.45,6.98,371604.61,10.41
1301246.21,36.46,6.99,371905.26,10.42
1301246.21,36.46,6.99,371905.26,10.42
1301246.21,36.46,6.99,371905.26,10.42
1301246.21,36.46,6.99,371905.26,10.42
1301246.21,36.46,6.99,371905.26,10.42
1301246.21,36.46,6.99,371905.26,10.42
1300948.08,36.46,6.99,371984.74,10.42
1300800.83,36.46,6.99,371286.21,10.41
1300945.96,36.47,7.0,373053.39,10.46
1300866.02,36.47,7.0,373061.63,10.46
1300570.21,36.47,7.0,373021.01,10.46
1301151.36,36.5,7.03,374623.55,10.51
1301151.36,36.5,7.03,374623.55,10.51
1301151.36,36.5,7.03,374623.55,10.51
1301180.5,36.51,7.04,374593.29,10.51
1300888.14,36.5,7.03,374114.17,10.5
1300594.53,36.51,7.04,374119.21,10.5
1300209.72,36.5,7.03,373848.55,10.49
1299886.16,36.5,7.03,373826.15,10.5
1299562.6,36.5,7.03,373845.04,10.5
1299562.6,36.5,7.03,373845.04,10.5
1299562.6,36.5,7.03,373845.04,10.5
1299562.6,36.5,7.03,373845.04,10.5
1299294.42,36.5,7.04,373846.95,10.5
1299441.1,36.51,7.05,373889.82,10.51
1299143.83,36.51,7.04,373855.52,10.51
1299143.83,36.51,7.04,373855.52,10.51
1299143.83,36.51,7.04,373855.52,10.51
1298820.27,36.51,7.04,373838.36,10.51
1298180.11,36.5,7.03,372904.13,10.49
1297858.87,36.5,7.04,372897.34,10.49
1297534.53,36.5,7.04,372880.96,10.49
1297210.97,36.51,7.04,373014.15,10.5
1297240.11,36.51,7.05,372994.16,10.5
1297363.22,36.52,7.06,373190.27,10.51
1297065.09,36.52,7.06,373158.81,10.51
1296739.98,36.53,7.06,373016.58,10.51
1296355.18,36.52,7.05,372990.18,10.51
1296057.05,36.52,7.06,373148.88,10.51
1296057.05,36.52,7.06,373148.88,10.51
1295758.92,36.52,7.06,373183.37,10.52
1295463.12,36.52,7.06,373123.2,10.52
1295463.12,36.52,7.06,373123.2,10.52
1295352.45,36.53,7.07,372980.38,10.52
1295071.37,36.53,7.07,372961.76,10.52
1295071.37,36.53,7.07,372961.76,10.52
1294961.47,36.54,7.07,372993.41,10.52
1294727.51,36.54,7.08,373237.2,10.53
1294727.51,36.54,7.08,373237.2,10.53
1293889.81,36.53,7.06,372443.01,10.51
1292893.69,36.51,7.05,371446.89,10.49
1292625.51,36.51,7.05,371448.8,10.49
1292327.39,36.51,7.05,371417.34,10.49
1292472.51,36.52,7.06,373186.52,10.55
1292174.38,36.53,7.06,373226.82,10.55
1291789.58,36.52,7.05,372808.36,10.54
1291527.71,36.52,7.05,372579.3,10.53
1291229.58,36.52,7.05,372542.14,10.54
1291406.21,36.53,7.06,372546.38,10.54
1291296.32,36.53,7.07,372526.1,10.54
1290911.51,36.53,7.06,372566.74,10.54
1291058.19,36.54,7.07,372541.35,10.54
1291058.19,36.54,7.07,372541.35,10.54
1290673.38,36.53,7.06,372513.54,10.54
1290377.58,36.53,7.07,372635.51,10.55
1290096.5,36.53,7.07,373191.55,10.57
1290096.5,36.53,7.07,373191.55,10.57
1290096.5,36.53,7.07,373191.55,10.57
1290096.5,36.53,7.07,373191.55,10.57
1290096.5,36.53,7.07,373191.55,10.57
1290342.1,36.54,7.08,373386.74,10.57
1290342.1,36.54,7.08,373386.74,10.57
1290141.98,36.55,7.08,372958.63,10.57
1289873.8,36.55,7.09,372954.69,10.57
1289492.14,36.55,7.09,372573.49,10.56
1289384.57,36.56,7.09,372433.97,10.56
1289384.57,36.56,7.09,372433.97,10.56
1289273.9,36.56,7.1,372396.91,10.56
1288938.21,36.56,7.09,372367.45,10.56
1288522.72,36.56,7.09,372091.41,10.56
1288224.59,36.56,7.09,372065.8,10.56
1288114.69,36.56,7.1,373197.54,10.59
1287816.57,36.56,7.1,373206.1,10.6
1287825.58,36.56,7.1,373257.2,10.6
1287527.46,36.57,7.1,373264.18,10.6
1287231.65,36.57,7.1,373676.24,10.62
1287259.24,36.58,7.11,373777.19,10.62
1287051.71,36.57,7.11,373739.06,10.62
1286752.81,36.57,7.11,373385.41,10.61
1286672.87,36.58,7.12,373393.64,10.62
1286383.65,36.58,7.12,373546.01,10.62
1286530.33,36.59,7.13,373519.53,10.62
1286420.43,36.6,7.13,373507.88,10.63
1286035.63,36.59,7.13,373531.19,10.63
1286035.63,36.59,7.13,373531.19,10.63
1285925.73,36.6,7.13,373514.38,10.63
1285617.15,36.6,7.13,373265.06,10.63
1285757.75,36.61,7.14,373305.4,10.63
1285489.58,36.61,7.15,373301.46,10.63
1285103.17,36.6,7.14,373262.66,10.63
1282748.1,36.62,7.16,373210.11,10.65
1282449.98,36.62,7.16,373184.5,10.66
1282595.88,36.63,7.17,373168.31,10.66
1282297.75,36.63,7.17,373327.01,10.67
1281912.95,36.63,7.16,374060.12,10.69
1281614.82,36.63,7.16,373906.44,10.69
1281614.82,36.63,7.16,373906.44,10.69
1281614.82,36.63,7.16,373906.44,10.69
1281319.01,36.63,7.17,374034.44,10.69
1281564.62,36.64,7.18,373854.46,10.69
1281564.62,36.64,7.18,373854.46,10.69
1281453.18,36.65,7.18,374338.47,10.71
1281453.18,36.65,7.18,374338.47,10.71
1280939.44,36.64,7.17,374245.13,10.7
1281116.07,36.65,7.18,374249.36,10.71
1281116.07,36.65,7.18,374249.36,10.71
1281116.07,36.65,7.18,374249.36,10.71
1280889.22,36.65,7.19,374266.71,10.71
1280889.22,36.65,7.19,374266.71,10.71
1280504.41,36.65,7.18,374240.3,10.71
1280651.09,36.66,7.19,374316.01,10.71
1280541.19,36.66,7.2,374259.39,10.71
1280541.19,36.66,7.2,374259.39,10.71
1280541.19,36.66,7.2,374259.39,10.71
1280156.39,36.66,7.19,374236.02,10.72
1280156.39,36.66,7.19,374236.02,10.72
1280473.97,36.67,7.2,374521.55,10.72
1280800.24,36.69,7.22,375345.79,10.75
1280532.07,36.69,7.22,375347.71,10.75
1280233.94,36.69,7.23,375318.99,10.76
1279935.81,36.69,7.23,375344.89,10.76
1279637.68,36.7,7.23,375315.58,10.76
1279313.03,36.69,7.23,375264.6,10.76
1279462.03,36.7,7.24,375196.51,10.76
1279166.23,36.7,7.24,375327.67,10.77
1278808.15,36.7,7.23,377041.33,10.82
1278808.15,36.7,7.23,377041.33,10.82
1278509.25,36.7,7.23,376902.11,10.82
1278509.25,36.7,7.23,376902.11,10.82
1278509.25,36.7,7.23,376902.11,10.82
1279249.17,36.73,7.26,377243.14,10.83
1279249.17,36.73,7.26,377288.38,10.83
1279249.17,36.73,7.26,377288.38,10.83
1279470.73,36.74,7.27,377581.25,10.84
1279746.29,36.75,7.28,377579.58,10.84
1279457.07,36.75,7.29,377707.24,10.85
1279130.07,36.75,7.28,377732.32,10.85
1279130.07,36.75,7.28,377687.08,10.85
1278821.48,36.75,7.28,377545.15,10.85
1278821.48,36.75,7.28,377593.8,10.85
1278821.48,36.75,7.28,377559.38,10.85
1278821.48,36.75,7.28,377559.38,10.85
1278553.31,36.75,7.29,377561.29,10.85
1278255.18,36.75,7.29,377535.85,10.86
1278145.29,36.76,7.29,377511.4,10.86
1278291.96,36.77,7.3,377489.54,10.86
1277993.83,36.77,7.31,377534.15,10.86
1277695.71,36.77,7.31,377498.59,10.86
1277695.71,36.77,7.31,377538.82,10.87
1277695.71,36.77,7.31,377538.82,10.87
1277695.71,36.77,7.31,377538.82,10.87
1277585.81,36.78,7.31,377528.37,10.87
1277290.01,36.78,7.31,377503.86,10.87
1276991.11,36.78,7.32,377928.3,10.89
1276774.97,36.79,7.32,377723.58,10.88
1276667.4,36.79,7.33,377804.74,10.89
1276282.59,36.79,7.32,377741.36,10.89
1276014.42,36.79,7.32,377743.27,10.89
1275716.29,36.79,7.33,377720.19,10.89
1275716.29,36.79,7.33,377712.85,10.89
1275418.16,36.79,7.33,377700.63,10.9
1275572.46,36.8,7.34,377678.96,10.9
1275190.79,36.8,7.34,377445.69,10.89
1275190.79,36.8,7.34,377445.69,10.89
1275080.9,36.81,7.34,378591.08,10.93
1274782.77,36.81,7.34,378615.2,10.93
1274486.97,36.81,7.35,378585.47,10.93
1274486.97,36.81,7.35,378585.47,10.93
1274486.97,36.81,7.35,378585.47,10.93
1274375.52,36.82,7.35,378980.5,10.95
1274295.58,36.82,7.36,378988.73,10.95
1273912.39,36.82,7.35,378577.73,10.94
1273613.48,36.82,7.35,378691.55,10.95
1273324.27,36.82,7.36,378794.64,10.95
1273015.68,36.82,7.36,378564.17,10.95
1272747.51,36.83,7.36,378568.01,10.95
1272747.51,36.83,7.36,378568.01,10.95
1272894.18,36.83,7.37,378541.53,10.95
1272894.18,36.83,7.37,378541.53,10.95
1272596.05,36.84,7.37,378508.14,10.96
1272596.05,36.84,7.37,378508.14,10.96
1272211.25,36.83,7.37,378550.99,10.96
1271913.12,36.83,7.37,378629.93,10.96
1271615.0,36.83,7.37,378566.77,10.97
1271932.57,36.85,7.38,378528.62,10.97
1270936.44,36.83,7.36,377532.5,10.94
1270611.79,36.82,7.36,377514.27,10.94
1270315.99,36.83,7.36,377490.08,10.94
1270206.1,36.83,7.37,377658.11,10.95
1270206.1,36.83,7.37,377658.11,10.95
1270206.1,36.83,7.37,377658.11,10.95
1269907.19,36.83,7.37,377885.38,10.96
1269907.19,36.83,7.37,377885.38,10.96
1269907.19,36.83,7.37,377885.38,10.96
1269799.62,36.84,7.37,377745.19,10.96
1269799.62,36.84,7.37,377745.19,10.96
1269510.4,36.84,7.38,377556.27,10.96
1269201.82,36.84,7.38,377503.33,10.96
1268933.64,36.85,7.38,377499.39,10.96
1268635.52,36.85,7.38,377473.78,10.96
1267639.39,36.83,7.36,376477.66,10.94
1267639.39,36.83,7.36,376477.66,10.94
1267639.39,36.83,7.36,376477.66,10.94
1267647.0,36.83,7.36,376517.1,10.94
1267647.0,36.83,7.36,376517.1,10.94
1267425.95,36.83,7.36,376485.21,10.94
1267127.82,36.83,7.36,376553.67,10.94
1267017.16,36.83,7.37,377114.43,10.96
1264458.6,36.84,7.39,377066.6,10.99
1264348.71,36.85,7.39,377345.78,11.0
1264348.71,36.85,7.39,377345.78,11.0
1264050.58,36.85,7.39,377307.22,11.0
1263754.78,36.85,7.4,377269.37,11.0
1263455.87,36.86,7.4,377422.31,11.01
1263483.47,36.86,7.41,377739.55,11.02
1263483.47,36.86,7.41,377739.55,11.02
1263186.2,36.86,7.4,377669.21,11.02
1263106.26,36.87,7.41,377677.44,11.02
1262996.36,36.87,7.41,377657.38,11.03
1262698.23,36.87,7.41,377532.13,11.02
1262398.56,36.88,7.42,377489.4,11.03
1262130.38,36.88,7.42,377485.15,11.03
1262130.38,36.88,7.42,377485.15,11.03
1262130.38,36.88,7.42,377485.15,11.03
1261832.26,36.88,7.42,377459.85,11.03
1261534.13,36.88,7.42,377509.9,11.04
1261424.23,36.89,7.43,377490.52,11.04
1261314.34,36.89,7.43,377518.38,11.04
1261206.77,36.9,7.44,377503.48,11.04
