ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
1082,5164,4674150,6212,5338240
1082,5164,4674960,6212,5339050
1082,5164,4674960,6212,5340050
1082,5164,4675120,6212,5340210
1082,5164,4675120,6212,5340210
1082,5164,4675120,6212,5340210
1082,5164,4675600,6212,5340690
1082,5164,4676600,6212,5341690
1082,5164,4677410,6212,5342500
1082,5164,4678220,6212,5343310
1082,5164,4678540,6212,5343630
1083,5172,4679540,6212,5344630
1083,5172,4680540,6212,5345630
1083,5172,4680860,6212,5345950
1083,5172,4680860,6212,5346950
1083,5172,4680860,6212,5346950
1083,5172,4680860,6212,5346950
1083,5172,4680860,6212,5346950
1083,5172,4681860,6212,5347950
1083,5172,4681860,6212,5348760
1083,5172,4682860,6212,5349760
1083,5172,4683330,6212,5350230
1083,5172,4683650,6212,5350550
1083,5172,4683650,6212,5351550
1083,5172,4684650,6212,5352550
1083,5172,4684650,6212,5353550
1083,5172,4685650,6212,5354550
1083,5172,4686650,6212,5355550
1083,5172,4686970,6212,5355870
1083,5172,4687780,6212,5356680
1083,5172,4688100,6212,5357000
1083,5172,4689100,6212,5358000
1083,5172,4689100,6212,5358220
1083,5172,4689100,6212,5358220
1083,5172,4689570,6212,5358690
1083,5172,4689570,6212,5359690
1083,5172,4689570,6212,5360690
1083,5172,4689570,6212,5361160
1084,5180,4690570,6212,5362160
1084,5180,4691570,6212,5363160
1085,5188,4692380,6212,5363970
1085,5188,4693380,6212,5364970
1085,5188,4694190,6212,5365780
1085,5188,4695190,6212,5366780
1085,5188,4696190,6212,5367780
1085,5188,4696190,6212,5367780
1085,5188,4696660,6212,5368250
1085,5188,4697120,6212,5368710
1085,5188,4697120,6212,5368710
1085,5188,4697120,6212,5369520
1085,5188,4697590,6212,5369990
1085,5188,4698590,6212,5370990
1085,5188,4698590,6212,5371800
1085,5188,4699590,6212,5372800
1085,5188,4700590,6212,5373800
1086,5196,4701590,6212,5374800
1086,5196,4701590,6212,5375800
1086,5196,4701590,6212,5376610
1086,5196,4702590,6212,5377610
1086,5196,4702590,6212,5378080
1086,5196,4702590,6212,5378890
1086,5196,4703590,6212,5379890
1086,5196,4704590,6212,5380890
1086,5196,4705240,6212,5381540
1086,5196,4705240,6212,5382540
1086,5196,4706240,6212,5383540
1086,5196,4707240,6212,5384540
1086,5196,4707710,6212,5385010
1086,5196,4708710,6212,5386010
1086,5196,4709710,6212,5387010
1087,5204,4710710,6212,5388010
1087,5204,4710710,6212,5389010
1087,5204,4711710,6212,5390010
1087,5204,4712180,6212,5390480
1087,5204,4712770,6212,5391070
1087,5204,4712770,6212,5391070
1087,5204,4713240,6212,5391540
1087,5204,4714240,6212,5392540
1087,5204,4715240,6212,5393540
1087,5204,4715240,6212,5394350
1087,5204,4715240,6212,5394670
1087,5204,4716240,6212,5395670
1087,5204,4717240,6212,5396670
1087,5204,4718240,6212,5397670
1087,5204,4719240,6212,5398670
1087,5204,4719240,6212,5399670
1088,5212,4720240,6212,5400670
1088,5212,4720710,6212,5401140
1088,5212,4720710,6212,5401140
1088,5212,4721710,6212,5402140
1088,5212,4722710,6212,5403140
1088,5212,4723710,6212,5404140
1088,5212,4724710,6212,5405140
1088,5212,4725710,6212,5406140
1088,5212,4726520,6212,5406950
1088,5212,4727520,6212,5407950
1089,5220,4728330,6212,5408760
1089,5220,4728980,6212,5409410
1089,5220,4728980,6212,5410410
1089,5220,4729790,6212,5411220
1089,5220,4729790,6212,5411680
1089,5220,4729790,6212,5412680
1089,5220,4730790,6212,5413680
1090,5228,4731790,6212,5414680
1090,5228,4731790,6212,5415680
1090,5228,4732790,6212,5416680
1090,5228,4733790,6212,5417680
1090,5228,4734790,6212,5418680
1090,5228,4735260,6212,5419150
1090,5228,4735260,6212,5419960
1090,5228,4735730,6212,5420430
1090,5228,4736730,6212,5421430
1090,5228,4736730,6212,5421900
1090,5228,4737730,6212,5422900
1090,5228,4738200,6212,5423370
1090,5228,4739200,6212,5424370
1090,5228,4739200,6212,5424370
1090,5228,4740200,6212,5425370
1091,5236,4741200,6212,5426370
1091,5236,4742200,6212,5427370
1091,5236,4742200,6212,5427690
1091,5236,4743200,6212,5428690
1091,5236,4743670,6212,5429160
1091,5236,4743670,6212,5429160
1091,5236,4744140,6212,5429630
1091,5236,4744510,6212,5430000
1092,5244,4752510,6212,5438000
1092,5244,4752510,6212,5438000
1092,5244,4752510,6212,5439000
1092,5244,4752510,6212,5440000
1092,5244,4752510,6212,5440000
1092,5244,4753510,6212,5441000
1092,5244,4754510,6212,5442000
1092,5244,4755510,6212,5443000
1092,5244,4755980,6212,5443470
1092,5244,4755980,6212,5443690
1092,5244,4756980,6212,5444690
1092,5244,4757980,6212,5445690
1093,5252,4758980,6212,5446690
1093,5252,4758980,6212,5446690
1093,5252,4759980,6212,5447690
1093,5252,4760790,6212,5448500
1093,5252,4761790,6212,5449500
1093,5252,4761790,6212,5450310
1093,5252,4761790,6212,5450780
1094,5260,4769790,6212,5458780
1094,5260,4770110,6212,5459100
1094,5260,4771110,6212,5460100
1094,5260,4772110,6212,5461100
1094,5260,4773110,6212,5462100
1094,5260,4774110,6212,5463100
1094,5260,4774920,6212,5463910
1095,5268,4775920,6212,5464910
1095,5268,4776080,6212,5465070
1095,5268,4777080,6212,5466070
1095,5268,4778080,6212,5467070
1096,5276,4778890,6212,5467880
1096,5276,4778890,6212,5467880
1096,5276,4778890,6212,5467880
1096,5276,4779890,6212,5468880
1096,5276,4779890,6212,5469530
1097,5284,4787890,6212,5477530
1097,5284,4788890,6212,5478530
1097,5284,4789540,6212,5479180
1097,5284,4789540,6212,5479180
1097,5284,4790350,6212,5479990
1097,5284,4790820,6212,5480460
1097,5284,4790820,6212,5481460
1097,5284,4791630,6212,5482270
1097,5284,4791630,6212,5483270
1097,5284,4792630,6212,5484270
1097,5284,4793630,6212,5485270
1097,5284,4793630,6212,5485270
1097,5284,4793630,6212,5485500
1097,5284,4794630,6212,5486500
1097,5284,4795630,6212,5487500
1097,5284,4795630,6212,5487500
1097,5284,4795630,6212,5487500
1097,5284,4795630,6212,5487500
1098,5292,4796630,6212,5488500
1098,5292,4797630,6212,5489500
1098,5292,4798630,6212,5490500
1098,5292,4799630,6212,5491500
1098,5292,4800630,6212,5492500
1098,5292,4801280,6212,5493150
1098,5292,4801280,6212,5493960
1098,5292,4801280,6212,5494610
1098,5292,4801280,6212,5495420
1098,5292,4802280,6212,5496420
1098,5292,4803280,6212,5497420
1098,5292,4803600,6212,5497740
1098,5292,4803600,6212,5497740
1099,5300,4804600,6212,5498740
1099,5300,4804600,6212,5499740
1099,5300,4804600,6212,5500210
1099,5300,4805600,6212,5501210
1099,5300,4806150,6212,5501760
1099,5300,4807150,6212,5502760
1099,5300,4807960,6212,5503570
1099,5300,4808420,6212,5504030
1099,5300,4809420,6212,5505030
1099,5300,4810420,6212,5506030
1099,5300,4811420,6212,5507030
1099,5300,4812420,6212,5508030
1099,5300,4812420,6212,5509030
1099,5300,4812420,6212,5509030
1099,5300,4812420,6212,5509030
1099,5300,4812740,6212,5509350
1099,5300,4812740,6212,5509670
1100,5308,4813290,6212,5510220
1101,5316,4814290,6212,5511220
1101,5316,4814290,6212,5512030
1101,5316,4815290,6212,5513030
1101,5316,4816290,6212,5514030
1101,5316,4816760,6212,5514500
1101,5316,4816760,6212,5515500
1101,5316,4817760,6212,5516500
1101,5316,4817760,6212,5516500
1101,5316,4817760,6212,5517500
1101,5316,4818230,6212,5517970
1101,5316,4818230,6212,5518290
1101,5316,4819230,6212,5519290
1101,5316,4820230,6212,5520290
1101,5316,4821230,6212,5521290
1101,5316,4821700,6212,5521760
1101,5316,4822170,6212,5522230
1101,5316,4822170,6212,5523040
1101,5316,4822170,6212,5524040
1101,5316,4822980,6212,5524850
1101,5316,4823790,6212,5525660
1101,5316,4824790,6212,5526660
1101,5316,4825260,6212,5527130
1101,5316,4825260,6212,5528130
1102,5324,4826260,6212,5529130
1102,5324,4827260,6212,5530130
1102,5324,4828260,6212,5531130
1102,5324,4828850,6212,5531720
1102,5324,4829310,6212,5532180
1102,5324,4829310,6212,5533180
1102,5324,4830310,6212,5534180
1102,5324,4830780,6212,5534650
1102,5324,4831780,6212,5535650
1102,5324,4832780,6212,5536650
1102,5324,4832780,6212,5536650
1102,5324,4833780,6212,5537650
1102,5324,4834780,6212,5538650
1103,5332,4835780,6212,5539650
1104,5340,4836430,6212,5540300
1104,5340,4836800,6212,5540670
1104,5340,4836800,6212,5541480
1104,5340,4837350,6212,5542030
1104,5340,4838160,6212,5542840
1104,5340,4839160,6212,5543840
1104,5340,4839480,6212,5544160
1104,5340,4840480,6212,5545160
1104,5340,4840480,6212,5545480
1104,5340,4840480,6212,5546480
1104,5340,4840480,6212,5547480
1104,5340,4841480,6212,5548480
1104,5340,4841480,6212,5549290
1104,5340,4842130,6212,5549940
1104,5340,4843130,6212,5550940
1104,5340,4843360,6212,5551170
1104,5340,4844360,6212,5552170
1104,5340,4845360,6212,5553170
1104,5340,4846170,6212,5553980
1104,5340,4846490,6212,5554300
1104,5340,4847490,6212,5555300
1105,5348,4848490,6212,5556300
1105,5348,4848720,6212,5556530
1105,5348,4848720,6212,5557530
1105,5348,4848720,6212,5557530
1105,5348,4849370,6212,5558180
1105,5348,4849840,6212,5558650
1105,5348,4849840,6212,5558650
1105,5348,4850840,6212,5559650
1105,5348,4851390,6212,5560200
1105,5348,4852390,6212,5561200
1105,5348,4853390,6212,5562200
1105,5348,4853860,6212,5562670
1105,5348,4853860,6212,5563670
1105,5348,4853860,6212,5563670
1106,5356,4854670,6212,5564480
1106,5356,4854670,6212,5565480
1106,5356,4854670,6212,5565480
1106,5356,4854670,6212,5565480
1106,5356,4855670,6212,5566480
1106,5356,4856670,6212,5567480
1106,5356,4857670,6212,5568480
1106,5356,4858670,6212,5569480
1106,5356,4858670,6212,5570480
1107,5364,4859670,6212,5571480
1107,5364,4859670,6212,5571480
1107,5364,4860480,6212,5572290
1107,5364,4860480,6212,5572290
1107,5364,4861480,6212,5573290
1107,5364,4862480,6212,5574290
1107,5364,4862480,6212,5575290
1107,5364,4863480,6212,5576290
1107,5364,4864070,6212,5576880
1107,5364,4864070,6212,5577360
1107,5364,4864070,6212,5577360
1107,5364,4865070,6212,5578360
1107,5364,4865070,6212,5579360
1107,5364,4865880,6212,5580170
1107,5364,4865880,6212,5581170
1107,5364,4866690,6212,5581980
1107,5364,4866690,6212,5581980
1107,5364,4866690,6212,5582980
1107,5364,4866690,6212,5583980
1107,5364,4867690,6212,5584980
1107,5364,4868160,6212,5585450
1107,5364,4868970,6212,5586260
1107,5364,4869970,6212,5587260
1107,5364,4870290,6212,5587580
1107,5364,4870290,6212,5587580
1107,5364,4870400,6212,5587690
1107,5364,4871400,6212,5588690
1108,5372,4872400,6212,5589690
1108,5372,4872560,6212,5589850
1108,5372,4873560,6212,5590850
1108,5372,4874560,6212,5591850
1108,5372,4875560,6212,5592850
1108,5372,4876370,6212,5593660
1108,5372,4877370,6212,5594660
1108,5372,4877370,6212,5595660
1108,5372,4878370,6212,5596660
1108,5372,4878370,6212,5596660
1108,5372,4878370,6212,5597660
1108,5372,4878840,6212,5598130
1109,5380,4886840,6212,5606130
1109,5380,4886840,6212,5606130
1110,5388,4887650,6212,5606940
1110,5388,4888650,6212,5607940
1110,5388,4888650,6212,5608310
1110,5388,4889200,6212,5608860
1110,5388,4890200,6212,5609860
1110,5388,4891010,6212,5610670
1111,5396,4892010,6212,5611670
1111,5396,4892330,6212,5611990
1111,5396,4893330,6212,5612990
1111,5396,4893700,6212,5613360
1111,5396,4893700,6212,5613910
1111,5396,4893700,6212,5614720
1111,5396,4893700,6212,5614720
1111,5396,4894700,6212,5615720
1111,5396,4895700,6212,5616720
1111,5396,4896700,6212,5617720
1111,5396,4896700,6212,5617720
1111,5396,4897700,6212,5618720
1111,5396,4897700,6212,5619370
1111,5396,4897700,6212,5619370
1111,5396,4898700,6212,5620370
1111,5396,4899700,6212,5621370
1111,5396,4899700,6212,5622370
1111,5396,4900510,6212,5623180
1111,5396,4900510,6212,5623180
1111,5396,4901320,6212,5623990
1112,5404,4902320,6212,5624990
1112,5404,4903320,6212,5625990
1112,5404,4903550,6212,5626220
1112,5404,4904200,6212,5626870
1112,5404,4905200,6212,5627870
1112,5404,4905520,6212,5628190
1112,5404,4905520,6212,5629000
1112,5404,4905990,6212,5629470
1112,5404,4905990,6212,5630470
1112,5404,4905990,6212,5630470
1112,5404,4906640,6212,5631120
1112,5404,4907640,6212,5632120
1112,5404,4907640,6212,5632120
1112,5404,4908640,6212,5633120
1112,5404,4909640,6212,5634120
1112,5404,4909640,6212,5634490
1112,5404,4909640,6212,5634490
1112,5404,4909960,6212,5634810
1112,5404,4910430,6212,5635280
1112,5404,4910430,6212,5636090
1113,5412,4910900,6212,5636560
1113,5412,4910900,6212,5637560
1113,5412,4911710,6212,5638370
1113,5412,4912710,6212,5639370
1113,5412,4913520,6212,5640180
1113,5412,4914520,6212,5641180
1113,5412,4914520,6212,5641180
1114,5420,4915520,6212,5642180
1114,5420,4916520,6212,5643180
1114,5420,4916890,6212,5643550
1114,5420,4917890,6212,5644550
1114,5420,4918700,6212,5645360
1114,5420,4919700,6212,5646360
1114,5420,4919700,6212,5646360
1114,5420,4920700,6212,5647360
1114,5420,4921700,6212,5648360
1114,5420,4922510,6212,5649170
1114,5420,4922830,6212,5649490
1114,5420,4923830,6212,5650490
1114,5420,4924830,6212,5651490
1115,5428,4925830,6212,5652490
1115,5428,4926830,6212,5653490
1115,5428,4927420,6212,5654080
1115,5428,4928420,6212,5655080
1115,5428,4928420,6212,5655080
1115,5428,4928420,6212,5655080
1115,5428,4928420,6212,5655730
1115,5428,4929420,6212,5656730
1115,5428,4929740,6212,5657050
1115,5428,4930210,6212,5657520
1115,5428,4930210,6212,5658520
1115,5428,4930210,6212,5659520
1115,5428,4931210,6212,5660520
1115,5428,4931530,6212,5660840
1115,5428,4931530,6212,5661840
1115,5428,4932340,6212,5662650
1115,5428,4932660,6212,5662970
1115,5428,4933660,6212,5663970
1115,5428,4934660,6212,5664970
1116,5436,4935660,6212,5665970
1117,5444,4936470,6212,5666780
1117,5444,4937470,6212,5667780
1117,5444,4938470,6212,5668780
1117,5444,4939470,6212,5669780
1117,5444,4940470,6212,5670780
1117,5444,4940470,6212,5671590
1117,5444,4940940,6212,5672060
1117,5444,4941940,6212,5673060
1117,5444,4941940,6212,5673060
1117,5444,4942940,6212,5674060
1117,5444,4943940,6212,5675060
1117,5444,4943940,6212,5676060
1118,5452,4944940,6212,5677060
1118,5452,4945940,6212,5678060
1118,5452,4945940,6212,5679060
1118,5452,4945940,6212,5679710
1118,5452,4945940,6212,5679710
1118,5452,4946940,6212,5680710
1118,5452,4947170,6212,5680940
1118,5452,4948170,6212,5681940
1118,5452,4949170,6212,5682940
1118,5452,4949170,6212,5683940
1118,5452,4950170,6212,5684940
1118,5452,4950980,6212,5685750
1118,5452,4951790,6212,5686560
1118,5452,4951790,6212,5687560
1119,5460,4952790,6212,5688560
1119,5460,4953790,6212,5689560
1119,5460,4954790,6212,5690560
1119,5460,4955600,6212,5691370
1119,5460,4955600,6212,5692370
1119,5460,4955600,6212,5692690
1119,5460,4956600,6212,5693690
1119,5460,4957600,6212,5694690
1119,5460,4958600,6212,5695690
1119,5460,4959070,6212,5696160
1119,5460,4959070,6212,5696160
1119,5460,4959880,6212,5696970
1119,5460,4960110,6212,5697200
1119,5460,4960110,6212,5697200
1119,5460,4961110,6212,5698200
1120,5468,4962110,6212,5699200
1120,5468,4962270,6212,5699360
1120,5468,4963080,6212,5700170
1120,5468,4963080,6212,5700980
1120,5468,4963890,6212,5701790
1120,5468,4964890,6212,5702790
1120,5468,4965890,6212,5703790
1121,5476,4966540,6212,5704440
1121,5476,4967350,6212,5705250
1121,5476,4967810,6212,5705710
1121,5476,4968810,6212,5706710
1121,5476,4969810,6212,5707710
1121,5476,4970130,6212,5708030
1121,5476,4970130,6212,5709030
1121,5476,4971130,6212,5710030
1121,5476,4971450,6212,5710350
1121,5476,4971450,6212,5711350
1121,5476,4972450,6212,5712350
1121,5476,4973260,6212,5713160
1121,5476,4973260,6212,5714160
1122,5484,4974260,6212,5715160
1122,5484,4975070,6212,5715970
1122,5484,4975070,6212,5715970
1122,5484,4976070,6212,5716970
1122,5484,4976070,6212,5717970
1122,5484,4977070,6212,5718970
1122,5484,4977070,6212,5718970
1122,5484,4978070,6212,5719970
1122,5484,4978880,6212,5720780
1122,5484,4978880,6212,5721780
1122,5484,4978880,6212,5721780
1122,5484,4978880,6212,5722780
1122,5484,4979880,6212,5723780
1122,5484,4979880,6212,5723780
1122,5484,4980880,6212,5724780
1122,5484,4981880,6212,5725780
1122,5484,4981880,6212,5725780
1123,5492,4982880,6212,5726780
1123,5492,4982880,6212,5727780
1123,5492,4983340,6212,5728240
1123,5492,4984340,6212,5729240
1123,5492,4985340,6212,5730240
1123,5492,4985990,6212,5730890
1124,5500,4986800,6212,5731700
1124,5500,4986800,6212,5731700
1124,5500,4987800,6212,5732700
1124,5500,4987800,6212,5733700
1124,5500,4988390,6212,5734290
1124,5500,4989390,6212,5735290
1124,5500,4990390,6212,5736290
1124,5500,4991390,6212,5737290
1124,5500,4991390,6212,5738290
1124,5500,4991860,6212,5738760
1124,5500,4991860,6212,5739080
1124,5500,4991860,6212,5739670
1124,5500,4991860,6212,5740670
1124,5500,4991860,6212,5741480
1124,5500,4991860,6212,5742480
1125,5508,4992860,6212,5743480
1125,5508,4993330,6212,5743950
1125,5508,4993330,6212,5744420
1125,5508,4994330,6212,5745420
1125,5508,4994330,6212,5745420
1125,5508,4994800,6212,5745890
1125,5508,4995270,6212,5746360
1125,5508,4995740,6212,5746830
1125,5508,4996740,6212,5747830
1125,5508,4996740,6212,5748830
1125,5508,4997740,6212,5749830
1125,5508,4998740,6212,5750830
1125,5508,4999060,6212,5751150
1125,5508,4999060,6212,5752150
1125,5508,4999530,6212,5752620
1125,5508,5000340,6212,5753430
1125,5508,5000810,6212,5753900
1125,5508,5000810,6212,5754710
1125,5508,5000810,6212,5755520
1125,5508,5001280,6212,5755990
1125,5508,5001280,6212,5756460
1125,5508,5002280,6212,5757460
1125,5508,5003090,6212,5758270
1125,5508,5003560,6212,5758740
1125,5508,5003560,6212,5758740
1126,5516,5004370,6212,5759550
1126,5516,5005370,6212,5760550
1126,5516,5005840,6212,5761020
1126,5516,5006840,6212,5762020
1127,5524,5007840,6212,5763020
1127,5524,5008840,6212,5764020
1127,5524,5008840,6212,5764020
1127,5524,5009650,6212,5764830
1127,5524,5010650,6212,5765830
1127,5524,5011460,6212,5766640
1127,5524,5012270,6212,5767450
1127,5524,5012500,6212,5767680
1127,5524,5013500,6212,5768680
1127,5524,5013500,6212,5769270
1127,5524,5013500,6212,5769740
1127,5524,5014500,6212,5770740
1127,5524,5014500,6212,5771550
1127,5524,5015310,6212,5772360
1127,5524,5015310,6212,5773360
1127,5524,5015630,6212,5773680
1127,5524,5016440,6212,5774490
1127,5524,5017440,6212,5775490
1127,5524,5018440,6212,5776490
1127,5524,5018440,6212,5776490
1127,5524,5019250,6212,5777300
1127,5524,5020250,6212,5778300
1127,5524,5021250,6212,5779300
1128,5532,5022250,6212,5780300
1128,5532,5022250,6212,5781300
1128,5532,5022250,6212,5781300
1128,5532,5022250,6212,5781770
1128,5532,5023250,6212,5782770
1129,5540,5023720,6212,5783240
1129,5540,5024720,6212,5784240
1129,5540,5025530,6212,5785050
1129,5540,5025530,6212,5785050
1129,5540,5026530,6212,5786050
1129,5540,5027340,6212,5786860
1129,5540,5027820,6212,5787340
1129,5540,5028820,6212,5788340
1129,5540,5029820,6212,5789340
1129,5540,5030820,6212,5790340
1129,5540,5031410,6212,5790930
1129,5540,5032410,6212,5791930
1129,5540,5032410,6212,5792930
1129,5540,5032410,6212,5792930
1130,5548,5033410,6212,5793930
1130,5548,5033880,6212,5794400
1130,5548,5034530,6212,5795050
1130,5548,5034530,6212,5795050
1130,5548,5034530,6212,5795050
1130,5548,5035530,6212,5796050
1130,5548,5035530,6212,5797050
1130,5548,5036340,6212,5797860
1130,5548,5037150,6212,5798670
1130,5548,5037150,6212,5798670
1130,5548,5038150,6212,5799670
1130,5548,5039150,6212,5800670
1130,5548,5040150,6212,5801670
1130,5548,5040470,6212,5801990
1131,5556,5048470,6212,5809990
1131,5556,5049470,6212,5810990
1131,5556,5050470,6212,5811990
1132,5564,5051470,6212,5812990
1132,5564,5052470,6212,5813990
1132,5564,5053470,6212,5814990
1133,5572,5054280,6212,5815800
1133,5572,5054280,6212,5816800
1133,5572,5054280,6212,5817610
1133,5572,5055280,6212,5818610
1133,5572,5055280,6212,5818610
1133,5572,5055830,6212,5819160
1133,5572,5056830,6212,5820160
1133,5572,5057830,6212,5821160
1133,5572,5058150,6212,5821480
1133,5572,5058380,6212,5821710
1133,5572,5058380,6212,5822360
1133,5572,5058380,6212,5822360
1134,5580,5066380,6212,5830360
1134,5580,5067380,6212,5831360
1134,5580,5068030,6212,5832010
1134,5580,5068260,6212,5832240
1134,5580,5068730,6212,5832710
1134,5580,5068730,6212,5833710
1134,5580,5069540,6212,5834520
1134,5580,5069540,6212,5834520
1134,5580,5070010,6212,5834990
1134,5580,5071010,6212,5835990
1134,5580,5072010,6212,5836990
1134,5580,5072480,6212,5837460
1135,5588,5073480,6212,5838460
1135,5588,5074480,6212,5839460
1135,5588,5075480,6212,5840460
1135,5588,5076480,6212,5841460
1135,5588,5076940,6212,5841920
1135,5588,5077940,6212,5842920
1135,5588,5078940,6212,5843920
1135,5588,5079410,6212,5844390
1135,5588,5080220,6212,5845200
1135,5588,5081220,6212,5846200
1135,5588,5081690,6212,5846670
1135,5588,5081690,6212,5847140
1135,5588,5081690,6212,5847140
1136,5596,5082160,6212,5847610
1137,5604,5083160,6212,5848610
1137,5604,5083630,6212,5849080
1137,5604,5084100,6212,5849550
1137,5604,5084570,6212,5850020
1137,5604,5084570,6212,5850340
1137,5604,5085040,6212,5850810
1137,5604,5085040,6212,5850810
1137,5604,5085850,6212,5851620
1137,5604,5086850,6212,5852620
