ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
717710.0,32.08,6.51,349701.19,15.63
717710.0,32.08,6.51,349692.23,15.63
717454.26,32.08,6.51,349674.0,15.64
717454.26,32.08,6.51,349674.0,15.64
717643.72,32.1,6.53,350869.92,15.69
717643.72,32.1,6.53,350871.42,15.69
717267.89,32.09,6.52,350512.7,15.68
717191.64,32.1,6.52,350557.88,15.69
717191.64,32.1,6.52,350572.54,15.69
717389.5,32.11,6.54,350565.14,15.69
717389.5,32.11,6.54,350565.14,15.69
717133.76,32.12,6.54,350565.14,15.7
717299.54,32.13,6.56,350644.99,15.71
717043.8,32.13,6.56,350610.56,15.71
716788.06,32.14,6.56,350586.79,15.72
716532.32,32.14,6.57,351364.1,15.76
716158.73,32.13,6.56,350832.49,15.74
716158.73,32.13,6.56,350862.94,15.74
715902.99,32.13,6.56,351277.47,15.77
715902.99,32.13,6.56,351277.47,15.77
715647.25,32.14,6.56,351054.71,15.76
715391.51,32.14,6.57,351062.63,15.77
715135.77,32.14,6.57,351010.94,15.78
714880.03,32.15,6.57,351005.76,15.78
714624.3,32.15,6.57,351003.54,15.79
714368.56,32.15,6.58,351068.91,15.8
714112.82,32.15,6.58,351057.64,15.81
713857.08,32.16,6.58,351475.12,15.83
713790.2,32.17,6.59,351013.09,15.82
713979.65,32.18,6.61,351120.84,15.83
713723.91,32.18,6.61,351656.09,15.86
713338.72,32.17,6.6,351252.04,15.84
713082.98,32.18,6.6,351244.86,15.85
712827.24,32.18,6.61,351244.64,15.86
713016.69,32.19,6.62,351365.74,15.87
712760.95,32.2,6.62,351343.47,15.87
712375.76,32.19,6.61,351277.57,15.87
712449.63,32.2,6.63,351248.27,15.88
712193.89,32.2,6.63,351746.62,15.9
712127.01,32.21,6.64,351699.53,15.91
711871.27,32.21,6.64,351697.14,15.92
712069.12,32.23,6.66,351689.75,15.92
712069.12,32.23,6.66,351689.75,15.92
711813.38,32.23,6.66,351689.75,15.93
711513.78,32.22,6.65,351655.95,15.93
711258.04,32.23,6.65,351742.3,15.94
711002.3,32.23,6.66,351656.17,15.94
710935.42,32.24,6.67,351656.08,15.95
710679.68,32.24,6.67,351959.11,15.97
710423.94,32.25,6.67,351852.32,15.97
710168.2,32.25,6.67,352153.73,15.99
709912.46,32.25,6.68,352109.96,16.0
709656.72,32.25,6.68,352109.96,16.0
709400.99,32.26,6.68,352066.19,16.01
709145.25,32.26,6.69,352066.19,16.02
709145.25,32.26,6.69,352066.19,16.02
709145.25,32.26,6.69,352066.19,16.02
708900.43,32.26,6.69,351354.8,15.99
708747.07,32.27,6.7,351140.5,15.99
708491.34,32.27,6.7,351133.33,15.99
708491.34,32.27,6.7,351133.33,15.99
708235.6,32.28,6.7,351133.1,16.0
707852.01,32.26,6.69,350892.94,15.99
707596.27,32.27,6.69,351008.84,16.01
707254.06,32.27,6.69,351732.22,16.05
707254.06,32.27,6.69,351732.22,16.05
706998.32,32.27,6.7,351736.67,16.05
706998.32,32.27,6.7,351736.67,16.05
706742.58,32.27,6.7,351698.35,16.06
706742.58,32.27,6.7,351698.35,16.06
706486.84,32.28,6.7,352080.48,16.08
706486.84,32.28,6.7,352080.48,16.08
706486.84,32.28,6.7,352080.48,16.08
706486.84,32.28,6.7,352080.48,16.08
706240.46,32.28,6.71,351867.33,16.08
706164.22,32.29,6.71,351769.54,16.08
705908.48,32.29,6.72,351762.14,16.09
705652.74,32.29,6.72,351762.14,16.1
705397.0,32.3,6.72,351828.33,16.11
705141.26,32.3,6.73,351803.08,16.11
705141.26,32.3,6.73,351803.08,16.11
705074.38,32.31,6.74,351786.54,16.12
704754.38,32.3,6.73,351466.54,16.11
704557.25,32.29,6.72,351309.28,16.1
704490.37,32.3,6.73,351366.88,16.11
704679.82,32.32,6.74,351967.67,16.14
704612.94,32.33,6.75,352204.14,16.16
704227.75,32.32,6.74,351792.93,16.14
703972.01,32.32,6.75,351791.34,16.15
703905.13,32.33,6.75,351889.43,16.16
703649.39,32.33,6.76,351903.02,16.17
703393.65,32.33,6.76,351845.66,16.17
703137.91,32.34,6.76,351838.26,16.18
703137.91,32.34,6.76,351838.26,16.18
702882.17,32.34,6.77,351838.26,16.19
702956.04,32.35,6.78,351939.63,16.2
702956.04,32.35,6.78,351932.89,16.2
702700.3,32.36,6.78,351955.22,16.21
702700.3,32.36,6.78,351955.22,16.21
702633.42,32.37,6.79,351832.22,16.21
702377.68,32.37,6.8,351831.53,16.21
702121.94,32.37,6.8,352389.16,16.25
702195.8,32.39,6.81,352598.17,16.26
701940.06,32.39,6.81,352590.77,16.27
702129.51,32.4,6.83,352590.77,16.27
702129.51,32.4,6.83,352577.02,16.27
701873.78,32.41,6.83,352968.6,16.3
701873.78,32.41,6.83,352961.31,16.3
701344.84,32.41,6.84,351975.82,16.27
700959.65,32.4,6.83,351886.09,16.27
700703.91,32.41,6.83,351861.12,16.27
700448.17,32.41,6.83,351817.35,16.28
700448.17,32.41,6.83,351858.81,16.28
700448.17,32.41,6.83,351893.9,16.28
700192.43,32.41,6.84,351893.9,16.29
699936.69,32.41,6.84,351889.02,16.3
699680.96,32.42,6.84,351886.5,16.3
699456.57,32.41,6.84,351664.63,16.3
699200.83,32.41,6.84,351664.63,16.3
699390.28,32.43,6.86,352066.64,16.33
699323.4,32.44,6.87,353050.52,16.38
699323.4,32.44,6.87,353023.45,16.38
699323.4,32.44,6.87,353023.45,16.38
699067.66,32.44,6.87,353833.65,16.42
698811.92,32.45,6.87,353235.24,16.4
698811.92,32.45,6.87,353235.78,16.4
698556.18,32.45,6.87,353192.01,16.41
698300.44,32.45,6.88,353192.01,16.41
698044.71,32.46,6.88,353184.61,16.42
697788.97,32.46,6.88,353184.61,16.43
697788.97,32.46,6.88,353188.32,16.43
697788.97,32.46,6.88,353188.32,16.43
697788.97,32.46,6.88,353188.32,16.43
697542.59,32.46,6.89,352666.77,16.41
697542.59,32.46,6.89,352697.22,16.41
697466.35,32.47,6.9,352994.12,16.43
697418.18,32.48,6.91,352018.02,16.39
697492.05,32.49,6.92,352243.98,16.41
697236.31,32.5,6.92,352147.09,16.41
697236.31,32.5,6.92,352195.69,16.42
697236.31,32.5,6.92,352195.69,16.42
697236.31,32.5,6.92,352195.74,16.42
697236.31,32.5,6.92,352195.74,16.42
696980.57,32.5,6.93,352652.04,16.44
696724.83,32.5,6.93,352593.09,16.45
696724.83,32.5,6.93,352593.09,16.45
696469.09,32.51,6.93,352588.22,16.46
696213.35,32.51,6.94,352585.69,16.46
696213.35,32.51,6.94,352630.8,16.47
696213.35,32.51,6.94,352630.8,16.47
695948.25,32.51,6.94,353242.86,16.5
695706.07,32.52,6.94,353030.6,16.5
695650.11,32.53,6.95,352511.65,16.48
695650.11,32.53,6.95,352511.65,16.48
695309.04,32.53,6.95,352114.63,16.47
695009.44,32.52,6.94,351939.64,16.47
695009.44,32.52,6.94,351934.98,16.47
694753.7,32.52,6.95,351934.98,16.47
694753.7,32.52,6.95,351915.88,16.47
694753.7,32.52,6.95,351892.93,16.47
694686.82,32.53,6.96,351570.84,16.46
694876.27,32.55,6.97,352360.69,16.5
694620.53,32.55,6.97,352393.61,16.51
694553.65,32.56,6.98,352360.69,16.52
694297.91,32.56,6.99,352387.63,16.53
694297.91,32.56,6.99,352374.17,16.53
694051.53,32.56,6.99,352817.44,16.55
693786.43,32.57,6.99,352522.25,16.55
693786.43,32.57,6.99,352548.92,16.55
693719.55,32.58,7.0,352543.8,16.56
693793.41,32.59,7.02,352541.52,16.56
693537.68,32.59,7.02,352832.37,16.58
693537.68,32.59,7.02,352832.55,16.58
693130.71,32.58,7.01,352446.63,16.57
692831.11,32.57,7.0,352224.6,16.56
692448.73,32.56,6.99,351800.27,16.54
692448.73,32.56,6.99,351800.84,16.54
692192.99,32.56,6.99,351750.6,16.55
691937.25,32.57,6.99,351509.99,16.54
691937.25,32.57,6.99,351556.81,16.55
691870.37,32.58,7.0,351556.81,16.55
691870.37,32.58,7.0,351556.81,16.55
691870.37,32.58,7.0,351593.77,16.56
691614.63,32.58,7.01,352466.55,16.6
691614.63,32.58,7.01,352466.62,16.6
691358.89,32.58,7.01,352289.7,16.6
691103.15,32.59,7.01,352245.93,16.61
691103.15,32.59,7.01,352245.93,16.61
690847.41,32.59,7.02,352245.93,16.62
690847.41,32.59,7.02,352245.93,16.62
690847.41,32.59,7.02,352245.93,16.62
690847.41,32.59,7.02,352245.93,16.62
690637.81,32.58,7.01,351975.51,16.61
690436.54,32.58,7.0,351785.66,16.6
690369.66,32.59,7.01,351780.54,16.61
690369.66,32.59,7.01,351780.54,16.61
690302.78,32.6,7.02,351778.26,16.61
690047.04,32.6,7.03,351778.26,16.62
689791.3,32.6,7.03,351931.04,16.63
689535.56,32.61,7.03,351943.56,16.64
689279.83,32.61,7.04,351780.42,16.64
689024.09,32.61,7.04,352308.34,16.68
689024.09,32.61,7.04,352308.34,16.68
689213.54,32.63,7.06,352493.53,16.69
689146.66,32.64,7.06,352488.42,16.69
688890.92,32.64,7.07,352486.14,16.7
688505.73,32.63,7.06,352209.69,16.69
688438.84,32.64,7.07,352209.69,16.7
688281.13,32.64,7.06,352051.98,16.69
688544.26,32.65,7.08,352103.1,16.7
688244.66,32.64,7.07,351796.27,16.69
687988.92,32.65,7.07,351746.87,16.69
685943.01,32.67,7.1,351739.47,16.76
685876.13,32.68,7.11,351737.75,16.76
685620.39,32.69,7.11,352490.55,16.81
685364.65,32.69,7.12,352664.92,16.82
685108.91,32.69,7.12,352660.05,16.83
684853.17,32.7,7.12,352657.52,16.84
684597.43,32.7,7.13,352854.45,16.85
684541.47,32.71,7.14,352335.51,16.84
684181.64,32.7,7.13,351996.97,16.82
683840.57,32.7,7.13,351599.95,16.81
683584.83,32.7,7.13,351437.27,16.81
683584.83,32.7,7.13,351437.27,16.81
683329.1,32.71,7.13,351542.39,16.83
683518.55,32.72,7.15,352207.74,16.86
683518.55,32.72,7.15,352207.74,16.86
683282.09,32.72,7.14,351775.77,16.84
683685.94,32.74,7.17,352607.89,16.89
683430.2,32.74,7.17,352564.12,16.89
683430.2,32.74,7.17,352564.12,16.89
683174.46,32.75,7.17,352564.12,16.9
683069.8,32.76,7.18,352406.77,16.9
682814.07,32.76,7.18,352399.37,16.91
682558.33,32.76,7.19,352629.9,16.93
682302.59,32.77,7.19,352471.83,16.93
682046.85,32.77,7.19,352407.98,16.93
681727.47,32.76,7.19,352053.14,16.92
681471.74,32.76,7.19,352331.41,16.94
681545.6,32.78,7.2,352353.09,16.95
681545.6,32.78,7.2,352346.55,16.95
681545.6,32.78,7.2,352325.43,16.94
681735.05,32.79,7.22,352774.12,16.97
681479.31,32.8,7.22,352782.04,16.98
681412.43,32.81,7.23,353123.87,17.0
681412.43,32.81,7.23,353123.87,17.0
681156.69,32.81,7.24,353072.18,17.01
681099.17,32.82,7.25,352550.49,16.99
681022.93,32.83,7.26,353011.68,17.02
680637.74,32.82,7.25,352868.06,17.01
680382.0,32.82,7.25,352881.65,17.02
680315.11,32.83,7.26,352964.55,17.03
680059.38,32.84,7.26,352978.14,17.04
679849.35,32.83,7.26,352775.47,17.04
679782.47,32.84,7.26,352858.38,17.05
679726.5,32.85,7.28,352339.43,17.03
679384.29,32.85,7.27,351941.26,17.02
679128.55,32.85,7.28,351936.08,17.02
678872.82,32.86,7.28,351933.86,17.03
678617.08,32.86,7.28,351985.71,17.04
678361.34,32.86,7.29,351986.32,17.05
678105.6,32.87,7.29,351933.86,17.06
678295.05,32.88,7.31,352314.21,17.08
678039.31,32.89,7.31,352258.8,17.09
678039.31,32.89,7.31,352293.89,17.09
678039.31,32.89,7.31,352294.43,17.09
677783.57,32.89,7.32,352315.29,17.1
677527.83,32.89,7.32,352271.52,17.1
677272.1,32.9,7.32,352271.52,17.11
677400.41,32.91,7.34,352264.12,17.12
677400.41,32.91,7.34,352264.12,17.12
677144.67,32.92,7.34,352264.12,17.12
676985.81,32.91,7.34,352105.45,17.12
676918.93,32.92,7.35,352171.03,17.13
676918.93,32.92,7.35,352171.03,17.13
676709.33,32.91,7.34,351980.52,17.12
676453.59,32.92,7.34,351915.19,17.12
676159.54,32.91,7.33,352009.52,17.13
675774.35,32.9,7.32,351723.73,17.12
675518.61,32.9,7.33,351646.64,17.13
675262.87,32.9,7.33,351629.15,17.13
675007.13,32.91,7.33,352073.34,17.16
675007.13,32.91,7.33,352288.54,17.17
674751.39,32.91,7.34,352076.98,17.17
674495.65,32.92,7.34,352090.57,17.18
674685.11,32.93,7.36,352342.85,17.2
674429.37,32.94,7.36,352335.46,17.21
674173.63,32.94,7.37,352335.46,17.21
674173.63,32.94,7.37,352335.08,17.21
673917.89,32.94,7.37,353120.6,17.26
673673.07,32.95,7.37,352409.21,17.23
673673.07,32.95,7.37,352409.21,17.23
673673.07,32.95,7.37,352409.21,17.23
673330.86,32.95,7.37,352014.63,17.22
673075.12,32.95,7.38,351754.06,17.22
672819.38,32.95,7.38,351749.19,17.23
672985.16,32.97,7.4,352718.49,17.28
672985.16,32.97,7.4,352718.49,17.28
672729.42,32.97,7.4,352715.97,17.29
672473.68,32.98,7.4,352715.97,17.3
672088.49,32.97,7.39,352466.32,17.29
671832.75,32.97,7.4,352568.2,17.3
671832.75,32.97,7.4,352568.2,17.3
671765.87,32.98,7.41,351872.98,17.27
671708.35,32.99,7.42,351495.87,17.26
671896.84,33.01,7.43,352365.31,17.31
671641.1,33.01,7.44,352263.42,17.31
671385.36,33.01,7.44,352557.02,17.34
671318.48,33.02,7.45,352492.21,17.34
670998.48,33.01,7.44,352172.21,17.33
670742.74,33.02,7.44,352096.65,17.33
670742.74,33.02,7.44,352096.65,17.33
670742.74,33.02,7.44,352096.65,17.33
670487.0,33.02,7.45,352091.77,17.34
670420.12,33.03,7.46,352089.25,17.35
670164.38,33.03,7.46,352089.25,17.36
669908.64,33.04,7.46,352175.31,17.37
669908.64,33.04,7.46,352175.31,17.37
669652.91,33.04,7.47,352113.92,17.37
669397.17,33.05,7.47,352089.77,17.38
669397.17,33.05,7.47,352089.77,17.38
669141.43,33.05,7.48,352426.74,17.41
669074.55,33.06,7.49,352454.18,17.41
669074.55,33.06,7.49,352454.18,17.41
669074.55,33.06,7.49,352454.18,17.41
668818.81,33.06,7.49,352410.41,17.42
668563.07,33.07,7.49,352410.41,17.43
668307.33,33.07,7.5,352366.64,17.44
668307.33,33.07,7.5,352367.44,17.44
668307.33,33.07,7.5,352367.44,17.44
668051.59,33.07,7.5,352367.44,17.44
667984.71,33.08,7.51,351681.69,17.42
667728.97,33.09,7.51,351674.29,17.43
667728.97,33.09,7.51,351675.11,17.43
667857.28,33.1,7.53,351166.31,17.41
667601.54,33.11,7.53,351166.31,17.41
667345.8,33.11,7.54,351474.0,17.44
667419.67,33.13,7.55,351279.03,17.43
667419.67,33.13,7.55,351320.48,17.44
667493.53,33.14,7.57,352646.43,17.51
667436.01,33.15,7.58,353452.16,17.56
667170.91,33.15,7.58,353176.06,17.55
666915.17,33.16,7.58,353132.29,17.56
666915.17,33.16,7.58,353132.29,17.56
666659.43,33.16,7.59,353132.29,17.57
666403.69,33.16,7.59,353127.41,17.57
666403.69,33.16,7.59,353127.41,17.57
666403.69,33.16,7.59,353127.41,17.57
666023.71,33.15,7.58,352686.31,17.56
666023.71,33.15,7.58,352659.24,17.55
665721.3,33.14,7.57,352353.57,17.54
665465.56,33.15,7.57,352351.04,17.55
665465.56,33.15,7.57,352351.04,17.55
665209.83,33.15,7.58,351521.95,17.52
664963.45,33.16,7.58,351044.22,17.5
664703.96,33.16,7.59,351598.96,17.54
664448.22,33.16,7.59,351598.96,17.55
664381.34,33.17,7.6,351724.04,17.56
664381.34,33.17,7.6,351759.68,17.56
664125.6,33.18,7.6,351686.58,17.57
664058.72,33.19,7.61,352055.38,17.59
663802.98,33.19,7.62,351728.7,17.59
663802.98,33.19,7.62,351728.7,17.59
663547.24,33.19,7.62,351941.04,17.61
663547.24,33.19,7.62,352061.7,17.61
663480.36,33.2,7.63,352056.58,17.62
663413.48,33.21,7.64,352054.3,17.63
663157.74,33.22,7.64,352054.3,17.63
662902.0,33.22,7.65,352068.05,17.64
662646.26,33.23,7.65,352106.42,17.66
662579.38,33.24,7.66,352067.9,17.66
662323.64,33.24,7.67,352059.61,17.67
662323.64,33.24,7.67,352057.09,17.67
662067.9,33.24,7.67,352618.36,17.71
661812.17,33.25,7.67,352613.54,17.71
661812.17,33.25,7.67,352646.25,17.72
661556.43,33.25,7.68,352643.67,17.72
661630.29,33.27,7.69,352700.5,17.73
661374.55,33.27,7.7,352719.01,17.74
661374.55,33.27,7.7,352711.93,17.74
661307.67,33.28,7.71,352645.26,17.75
661114.83,33.27,7.7,352475.0,17.74
661114.83,33.27,7.7,352475.0,17.74
660859.09,33.28,7.7,353272.82,17.79
661057.9,33.3,7.72,353416.41,17.8
660815.72,33.3,7.73,353363.09,17.81
660559.98,33.3,7.73,353355.69,17.82
660304.24,33.31,7.73,353355.69,17.82
660048.5,33.31,7.74,353382.43,17.84
659792.76,33.32,7.74,353641.68,17.86
659725.88,33.33,7.75,353355.69,17.85
659310.58,33.31,7.74,353035.52,17.84
659508.43,33.33,7.76,354256.68,17.9
659450.91,33.34,7.77,353895.48,17.89
659185.81,33.35,7.77,353766.79,17.9
659185.81,33.35,7.77,353766.79,17.9
659185.81,33.35,7.77,353766.79,17.9
658930.07,33.35,7.78,353759.62,17.9
658546.48,33.34,7.76,353477.39,17.89
658546.48,33.34,7.76,353477.39,17.89
658290.74,33.34,7.77,353477.16,17.9
658480.2,33.36,7.79,353642.26,17.92
658645.98,33.38,7.8,353486.48,17.91
658488.26,33.37,7.8,353328.77,17.91
658232.52,33.38,7.8,353320.69,17.92
657976.78,33.38,7.81,353521.16,17.93
657721.05,33.38,7.81,353461.63,17.94
657345.22,33.37,7.8,354045.23,17.97
657345.22,33.37,7.8,354110.08,17.98
657345.22,33.37,7.8,354091.56,17.98
657345.22,33.37,7.8,354091.56,17.98
657080.12,33.38,7.8,353747.85,17.97
657013.23,33.39,7.81,353836.97,17.98
657013.23,33.39,7.81,353836.97,17.98
656757.49,33.39,7.82,353881.97,17.99
656690.61,33.4,7.83,353971.1,18.0
656623.73,33.41,7.84,354118.74,18.02
656623.73,33.41,7.84,354118.74,18.02
656623.73,33.41,7.84,354118.74,18.02
656418.6,33.4,7.83,353970.82,18.01
656418.6,33.4,7.83,353970.82,18.01
656162.86,33.41,7.83,353963.42,18.02
656352.31,33.43,7.85,353963.42,18.03
656285.43,33.44,7.86,354094.7,18.04
656029.69,33.44,7.87,353974.83,18.04
655644.5,33.43,7.86,353963.42,18.05
655388.76,33.43,7.86,355037.08,18.11
655133.02,33.44,7.86,355045.01,18.12
654877.28,33.44,7.87,354993.31,18.13
655066.74,33.46,7.89,355079.24,18.14
655140.6,33.47,7.9,355463.68,18.16
654884.86,33.48,7.9,354738.0,18.13
654958.72,33.49,7.92,354730.6,18.14
654702.98,33.5,7.92,354730.6,18.15
654702.98,33.5,7.92,354730.6,18.15
654776.85,33.51,7.94,354967.63,18.17
654776.85,33.51,7.94,354967.63,18.17
654521.11,33.52,7.94,355191.36,18.19
654521.11,33.52,7.94,355191.36,18.19
654265.37,33.52,7.95,354932.19,18.18
654009.63,33.52,7.95,355091.08,18.2
651963.72,33.56,7.98,355083.68,18.28
651963.72,33.56,7.98,355083.68,18.28
651707.98,33.56,7.99,354638.12,18.26
651452.24,33.56,7.99,354594.35,18.27
651196.5,33.57,8.0,354594.35,18.28
651196.5,33.57,8.0,354608.19,18.28
651324.82,33.59,8.01,355912.21,18.35
651324.82,33.59,8.01,355912.21,18.35
651257.93,33.6,8.02,355707.82,18.35
651257.93,33.6,8.02,355707.82,18.35
651257.93,33.6,8.02,355843.22,18.36
651191.05,33.61,8.03,355965.3,18.37
650935.31,33.61,8.04,355921.53,18.38
650650.49,33.6,8.03,355614.95,18.37
650583.61,33.61,8.04,355793.98,18.38
650282.34,33.6,8.03,355487.4,18.37
649940.82,33.59,8.02,355245.33,18.36
649685.09,33.6,8.02,355240.15,18.37
649429.35,33.6,8.03,355237.93,18.38
649362.46,33.61,8.04,355237.93,18.39
649362.46,33.61,8.04,355236.45,18.39
649106.73,33.61,8.04,355274.82,18.4
648850.99,33.62,8.04,355259.64,18.41
648850.99,33.62,8.04,355259.64,18.41
648595.25,33.62,8.05,355236.45,18.42
648595.25,33.62,8.05,355205.07,18.41
648385.65,33.62,8.04,355216.74,18.42
648129.91,33.62,8.05,355480.7,18.44
648063.03,33.63,8.06,355588.14,18.45
647807.29,33.64,8.06,355586.54,18.46
647551.55,33.64,8.07,355544.37,18.47
647484.67,33.65,8.08,355539.25,18.48
647228.93,33.65,8.08,355536.97,18.49
646973.19,33.66,8.08,355536.97,18.5
646588.0,33.65,8.07,355191.16,18.48
646332.26,33.65,8.08,355367.45,18.5
646521.71,33.67,8.09,355196.47,18.5
646521.71,33.67,8.09,355196.47,18.5
646454.83,33.68,8.11,355191.16,18.51
646454.83,33.68,8.11,355191.16,18.51
646199.09,33.68,8.11,356045.12,18.56
645943.35,33.69,8.11,355909.21,18.56
646017.21,33.7,8.13,355901.81,18.57
646017.21,33.7,8.13,355900.16,18.57
645950.33,33.71,8.14,355900.16,18.58
645950.33,33.71,8.14,355900.16,18.58
645694.59,33.72,8.14,355980.1,18.59
645438.85,33.72,8.15,355961.05,18.6
645183.12,33.73,8.15,355988.53,18.61
645073.12,33.72,8.15,355878.53,18.6
645073.12,33.72,8.15,355878.53,18.6
644697.93,33.71,8.14,355609.31,18.59
644631.04,33.72,8.15,355531.31,18.6
644331.44,33.71,8.14,355433.11,18.6
644331.44,33.71,8.14,355433.11,18.6
644264.56,33.72,8.15,356271.45,18.65
643241.6,33.74,8.17,356400.58,18.69
643241.6,33.74,8.17,356400.58,18.69
642985.86,33.74,8.17,356390.24,18.7
643183.72,33.76,8.19,356396.23,18.71
642927.98,33.77,8.19,356784.89,18.74
642554.39,33.76,8.18,356426.47,18.72
642298.65,33.76,8.19,357538.65,18.79
642298.65,33.76,8.19,357538.65,18.79
642089.05,33.75,8.18,357238.04,18.78
641795.53,33.76,8.18,356990.68,18.78
641502.02,33.76,8.18,354299.92,18.64
641246.28,33.76,8.19,354295.1,18.65
641246.28,33.76,8.19,354295.1,18.65
641246.28,33.76,8.19,354295.1,18.65
640990.54,33.77,8.19,354292.52,18.66
640734.8,33.77,8.2,354292.52,18.67
640440.75,33.76,8.19,354073.48,18.67
640185.01,33.77,8.19,354404.81,18.69
640129.05,33.78,8.2,353937.75,18.68
639873.31,33.78,8.21,353913.08,18.68
639617.57,33.79,8.21,353869.31,18.69
639464.22,33.79,8.22,353604.69,18.69
639416.06,33.8,8.23,353115.88,18.67
639160.32,33.81,8.23,353115.88,18.68
639349.77,33.83,8.25,353740.18,18.72
639094.03,33.83,8.26,353696.41,18.72
638838.29,33.84,8.26,353696.41,18.73
638838.29,33.84,8.26,353737.35,18.74
638838.29,33.84,8.26,353725.93,18.73
638838.29,33.84,8.26,353738.53,18.74
638582.55,33.84,8.27,353733.71,18.74
638349.58,33.84,8.26,353907.29,18.76
638093.84,33.84,8.27,353904.72,18.77
638283.29,33.86,8.28,354370.38,18.8
638283.29,33.86,8.28,354345.51,18.8
638283.29,33.86,8.28,354376.31,18.8
638027.56,33.86,8.29,354429.32,18.81
637771.82,33.87,8.29,354385.55,18.82
637675.52,33.88,8.3,353702.02,18.79
637419.78,33.88,8.31,353424.09,18.79
637120.17,33.87,8.3,353183.5,18.78
637120.17,33.87,8.3,353228.6,18.78
636742.78,33.87,8.3,353057.58,18.78
636742.78,33.87,8.3,353051.97,18.78
636487.04,33.87,8.3,353051.97,18.79
636215.18,33.87,8.29,354849.59,18.89
635959.44,33.87,8.3,354857.51,18.9
636148.89,33.89,8.32,355115.46,18.92
635893.15,33.89,8.32,355110.59,18.93
635517.96,33.88,8.31,354870.94,18.92
635262.22,33.89,8.31,354868.42,18.93
635262.22,33.89,8.31,354868.96,18.93
635451.67,33.91,8.33,354868.96,18.93
635451.67,33.91,8.33,354859.35,18.93
635451.67,33.91,8.33,354877.62,18.94
635195.94,33.91,8.34,354974.78,18.95
634959.48,33.9,8.33,355644.55,18.99
634959.48,33.9,8.33,355644.55,18.99
634959.48,33.9,8.33,355644.55,18.99
634703.74,33.91,8.33,355486.1,18.99
634448.0,33.91,8.34,355442.33,19.0
634448.0,33.91,8.34,355442.33,19.0
634203.19,33.92,8.34,354730.95,18.97
634450.42,33.94,8.36,354962.3,18.99
634194.69,33.94,8.37,354962.3,19.0
633938.95,33.95,8.37,354957.47,19.01
633683.21,33.95,8.38,354954.9,19.02
633303.76,33.94,8.36,354538.96,19.0
633303.76,33.94,8.36,354538.96,19.0
633048.02,33.94,8.37,354538.96,19.01
632792.28,33.95,8.37,354646.2,19.03
632536.54,33.95,8.38,354562.63,19.03
632799.67,33.97,8.4,354147.82,19.01
632799.67,33.97,8.4,354147.82,19.01
632543.93,33.98,8.4,354140.42,19.02
632543.93,33.98,8.4,354132.29,19.02
632496.11,33.99,8.42,353555.4,19.0
632496.11,33.99,8.42,353555.4,19.0
632496.11,33.99,8.42,353601.08,19.0
632370.64,33.99,8.41,354788.64,19.07
632370.64,33.99,8.41,354788.64,19.07
632114.9,33.99,8.42,355416.64,19.11
631821.39,33.99,8.42,355612.49,19.13
631745.14,34.0,8.43,355182.42,19.12
631668.9,34.02,8.44,355086.99,19.12
631413.16,34.02,8.45,355086.99,19.13
631157.42,34.02,8.45,355462.96,19.16
630911.05,34.03,8.46,354982.65,19.15
630911.05,34.03,8.46,354982.65,19.15
630655.31,34.03,8.46,354673.12,19.14
630655.31,34.03,8.46,354673.12,19.14
630579.07,34.04,8.47,354690.09,19.15
630323.33,34.05,8.48,354623.64,19.16
630323.33,34.05,8.48,354623.64,19.16
630256.44,34.06,8.49,354679.75,19.17
630000.71,34.07,8.49,355002.25,19.2
630000.71,34.07,8.49,355002.25,19.2
630000.71,34.07,8.49,355002.25,19.2
629744.97,34.07,8.5,354795.19,19.19
629678.08,34.08,8.51,354884.32,19.21
629678.08,34.08,8.51,354884.32,19.21
629422.35,34.09,8.51,354891.69,19.22
629127.66,34.08,8.5,354704.65,19.21
629060.78,34.09,8.51,354699.53,19.22
628805.04,34.09,8.52,354697.25,19.23
629083.42,34.11,8.54,354763.49,19.24
628827.68,34.12,8.54,354701.13,19.24
628571.94,34.12,8.55,354698.27,19.25
628316.21,34.13,8.55,355044.73,19.28
628249.32,34.14,8.56,355095.89,19.3
628249.32,34.14,8.56,355095.89,19.3
628182.44,34.15,8.58,355485.94,19.33
628182.44,34.15,8.58,355485.94,19.33
628126.48,34.16,8.59,354966.99,19.31
628126.48,34.16,8.59,355002.08,19.31
627973.13,34.17,8.59,354775.62,19.3
627973.13,34.17,8.59,354775.62,19.3
627717.39,34.17,8.6,354783.55,19.31
627461.65,34.18,8.6,354731.85,19.32
627394.77,34.19,8.62,354726.74,19.33
