ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
691938.75,96.1,83.41,685603.26,95.22
691938.75,96.1,83.41,685603.26,95.22
691938.75,96.1,83.41,685603.26,95.22
691938.75,96.1,83.41,685603.26,95.22
691441.31,96.11,83.41,685105.82,95.23
691191.51,96.11,83.42,684865.09,95.23
691191.51,96.11,83.42,684865.09,95.23
691191.51,96.11,83.42,684865.09,95.23
691215.38,96.11,83.42,684883.59,95.23
691215.38,96.11,83.42,684883.59,95.23
691215.38,96.11,83.42,684883.59,95.23
691215.38,96.11,83.42,684883.59,95.23
690836.85,96.12,83.43,684529.08,95.24
690836.85,96.12,83.43,684529.08,95.24
690836.85,96.12,83.43,684529.08,95.24
690458.33,96.13,83.44,684217.83,95.26
690458.33,96.13,83.44,684217.83,95.26
690458.33,96.13,83.44,684217.83,95.26
690458.33,96.13,83.44,684217.83,95.26
690458.33,96.13,83.44,684217.83,95.26
690078.08,96.14,83.45,683840.07,95.27
689729.55,96.15,83.46,683505.96,95.28
689729.55,96.15,83.46,683505.96,95.28
689729.55,96.15,83.46,683505.96,95.28
689729.55,96.15,83.46,683505.96,95.28
689729.55,96.15,83.46,683505.96,95.28
689729.55,96.15,83.46,683505.96,95.28
689729.55,96.15,83.46,683505.96,95.28
689729.55,96.15,83.46,683505.96,95.28
689390.28,96.15,83.46,683137.2,95.28
689390.28,96.15,83.46,683137.2,95.28
689390.28,96.15,83.46,683137.2,95.28
689390.28,96.15,83.46,683137.2,95.28
689390.28,96.15,83.46,683137.2,95.28
689390.28,96.15,83.46,683137.2,95.28
689011.75,96.16,83.47,682703.11,95.28
688512.97,96.18,83.49,682297.48,95.31
688512.97,96.18,83.49,682297.48,95.31
688512.97,96.18,83.49,682297.48,95.31
688011.72,96.2,83.51,681982.13,95.36
688011.72,96.2,83.51,681882.17,95.34
687852.95,96.2,83.51,681758.32,95.35
687852.95,96.2,83.51,681758.32,95.35
687852.95,96.2,83.51,681758.32,95.35
687852.95,96.2,83.51,681758.32,95.35
687852.95,96.2,83.51,681758.32,95.35
687852.95,96.2,83.51,681758.32,95.35
687788.36,96.2,83.51,681763.75,95.36
687462.08,96.22,83.53,681330.48,95.36
687462.08,96.22,83.53,681330.48,95.36
687462.08,96.22,83.53,681330.48,95.36
687462.08,96.22,83.53,681330.48,95.36
687083.19,96.23,83.54,680931.4,95.37
686805.29,96.24,83.55,680772.74,95.4
686805.29,96.24,83.55,680772.74,95.4
686805.29,96.24,83.55,680772.74,95.4
686658.87,96.25,83.56,680568.91,95.4
686658.87,96.25,83.56,680568.91,95.4
686658.87,96.25,83.56,680568.91,95.4
686658.87,96.25,83.56,680568.91,95.4
686658.87,96.25,83.56,680568.91,95.4
686450.87,96.26,83.56,680365.85,95.4
686450.87,96.26,83.56,680365.85,95.4
686450.87,96.26,83.56,680365.85,95.4
686450.87,96.26,83.56,680365.85,95.4
686450.87,96.26,83.56,680365.85,95.4
686450.87,96.26,83.56,680365.85,95.4
686072.34,96.27,83.57,680049.66,95.42
685842.46,96.28,83.59,679868.54,95.44
685842.46,96.28,83.59,679868.54,95.44
685842.46,96.28,83.59,679868.54,95.44
685842.46,96.28,83.59,679868.54,95.44
685842.46,96.28,83.59,679868.54,95.44
685842.46,96.28,83.59,679868.54,95.44
685842.46,96.28,83.59,679890.89,95.44
685463.93,96.29,83.6,679580.01,95.46
685463.93,96.29,83.6,679580.01,95.46
685463.93,96.29,83.6,679580.01,95.46
685171.92,96.29,83.6,679291.99,95.46
685171.92,96.29,83.6,679291.99,95.46
685171.92,96.29,83.6,679291.99,95.46
685171.92,96.29,83.6,679291.99,95.46
685171.92,96.29,83.6,679291.99,95.46
685171.92,96.29,83.6,679291.99,95.46
684793.4,96.3,83.61,678883.48,95.47
684793.4,96.3,83.61,678883.48,95.47
684793.4,96.3,83.61,678883.48,95.47
684416.6,96.31,83.62,678620.21,95.5
684416.6,96.31,83.62,678620.21,95.5
684416.6,96.31,83.62,678620.21,95.5
684206.72,96.31,83.62,678450.94,95.5
684018.97,96.32,83.63,678244.05,95.5
684018.97,96.32,83.63,678244.05,95.5
684018.97,96.32,83.63,678244.05,95.5
684018.97,96.32,83.63,678244.05,95.5
684018.97,96.32,83.63,678244.05,95.5
684018.97,96.32,83.63,678244.05,95.5
683634.84,96.34,83.65,677831.78,95.52
683634.84,96.34,83.65,677831.78,95.52
683634.84,96.34,83.65,677831.78,95.52
683634.84,96.34,83.65,677831.78,95.52
683634.84,96.34,83.65,677831.78,95.52
683634.84,96.34,83.65,677831.78,95.52
683634.84,96.34,83.65,677831.78,95.52
683186.81,96.36,83.67,677255.77,95.53
683186.81,96.36,83.67,677255.77,95.53
683186.81,96.36,83.67,677255.77,95.53
682977.41,96.38,83.68,676993.56,95.53
682977.41,96.38,83.68,676993.56,95.53
682977.41,96.38,83.68,676993.56,95.53
682977.41,96.38,83.68,676993.56,95.53
682977.41,96.38,83.68,676993.56,95.53
682977.41,96.38,83.68,676993.56,95.53
682977.41,96.38,83.68,676993.56,95.53
682977.41,96.38,83.68,676993.56,95.53
682450.75,96.38,83.69,676479.67,95.54
682116.76,96.4,83.71,676196.4,95.56
681620.54,96.4,83.71,675672.95,95.56
681620.54,96.4,83.71,675672.95,95.56
681620.54,96.4,83.71,675672.95,95.56
681620.54,96.4,83.71,675672.95,95.56
681322.54,96.41,83.71,675368.97,95.56
681114.25,96.42,83.73,675096.81,95.57
681114.25,96.42,83.73,675096.81,95.57
681114.25,96.42,83.73,675096.81,95.57
681114.25,96.42,83.73,675096.81,95.57
680632.69,96.44,83.75,674586.57,95.58
680239.7,96.47,83.78,674397.58,95.65
680239.7,96.47,83.78,674385.24,95.64
680239.7,96.47,83.78,674385.24,95.64
680239.7,96.47,83.78,674385.24,95.64
680239.7,96.47,83.78,674385.24,95.64
680239.7,96.47,83.78,674385.24,95.64
679840.29,96.48,83.79,673962.62,95.65
679840.29,96.48,83.79,673962.62,95.65
679840.29,96.48,83.79,673962.62,95.65
679551.01,96.48,83.79,673671.61,95.65
679551.01,96.48,83.79,673671.61,95.65
679551.01,96.48,83.79,673671.61,95.65
679324.45,96.5,83.8,673484.2,95.67
679121.27,96.5,83.81,673215.53,95.66
679121.27,96.5,83.81,673215.53,95.66
679121.27,96.5,83.81,673215.53,95.66
679121.27,96.5,83.81,673242.72,95.66
679121.27,96.5,83.81,673242.72,95.66
679121.27,96.5,83.81,673242.72,95.66
679121.27,96.5,83.81,673242.72,95.66
679121.27,96.5,83.81,673242.72,95.66
678918.09,96.5,83.81,673019.44,95.66
678918.09,96.5,83.81,673019.44,95.66
678628.81,96.5,83.81,672802.9,95.68
678628.81,96.5,83.81,672802.9,95.68
678275.01,96.52,83.83,672351.35,95.68
678275.01,96.52,83.83,672351.35,95.68
678275.01,96.52,83.83,672351.35,95.68
678275.01,96.52,83.83,672351.35,95.68
678275.01,96.52,83.83,672351.35,95.68
678275.01,96.52,83.83,672351.35,95.68
678275.01,96.52,83.83,672351.35,95.68
678275.01,96.52,83.83,672351.35,95.68
678275.01,96.52,83.83,672351.35,95.68
678304.9,96.52,83.83,672406.67,95.68
678304.9,96.52,83.83,672406.67,95.68
678304.9,96.52,83.83,672406.67,95.68
678304.9,96.52,83.83,672406.67,95.68
678304.9,96.52,83.83,672406.67,95.68
677995.44,96.54,83.85,672003.34,95.69
677995.44,96.54,83.85,672003.34,95.69
677592.18,96.55,83.86,671653.38,95.7
677592.18,96.55,83.86,671653.38,95.7
677316.78,96.56,83.86,671349.85,95.7
677316.78,96.56,83.86,671320.84,95.7
677316.78,96.56,83.86,671320.84,95.7
677316.78,96.56,83.86,671320.84,95.7
677316.78,96.56,83.86,671320.84,95.7
677178.02,96.55,83.86,671281.8,95.71
676939.86,96.57,83.87,671147.82,95.74
676939.86,96.57,83.87,671147.82,95.74
676438.61,96.58,83.89,670451.07,95.73
676438.61,96.58,83.89,670451.07,95.73
676438.61,96.58,83.89,670451.07,95.73
676438.61,96.58,83.89,670451.07,95.73
676438.61,96.58,83.89,670451.07,95.73
676060.08,96.6,83.9,670098.56,95.74
676060.08,96.6,83.9,670098.56,95.74
675687.0,96.61,83.91,669727.88,95.75
675563.06,96.63,83.94,669473.44,95.76
675563.06,96.63,83.94,669473.44,95.76
675563.06,96.63,83.94,669473.44,95.76
675333.17,96.64,83.95,669521.83,95.81
675333.17,96.64,83.95,669521.83,95.81
675333.17,96.64,83.95,669521.83,95.81
675333.17,96.64,83.95,669521.83,95.81
675333.17,96.64,83.95,669521.83,95.81
674954.65,96.66,83.96,669257.42,95.84
674693.42,96.68,83.99,668874.53,95.85
674495.01,96.69,83.99,668676.12,95.85
674495.01,96.69,83.99,668676.12,95.85
674495.01,96.69,83.99,668676.12,95.85
674495.01,96.69,83.99,668676.12,95.85
674126.49,96.7,84.01,668281.55,95.86
673724.48,96.71,84.01,667918.25,95.87
673724.48,96.71,84.01,667918.25,95.87
673223.23,96.72,84.03,667344.02,95.88
673223.23,96.72,84.03,667344.02,95.88
673223.23,96.72,84.03,667344.02,95.88
673223.23,96.72,84.03,667344.02,95.88
672961.74,96.73,84.04,667074.82,95.88
672961.74,96.73,84.04,667074.82,95.88
672961.74,96.73,84.04,667074.82,95.88
672961.74,96.73,84.04,667074.82,95.88
672961.74,96.73,84.04,667074.82,95.88
672619.73,96.73,84.04,666655.26,95.87
672294.99,96.75,84.06,666377.85,95.9
672294.99,96.75,84.06,666377.85,95.9
672294.99,96.75,84.06,666377.85,95.9
671793.74,96.77,84.08,665928.29,95.92
671793.74,96.77,84.08,665928.29,95.92
671584.48,96.77,84.08,665768.25,95.93
671584.48,96.77,84.08,665768.25,95.93
671205.96,96.78,84.09,665387.59,95.94
670823.46,96.79,84.1,664965.88,95.95
670698.79,96.81,84.11,664818.3,95.96
670698.79,96.81,84.11,664818.3,95.96
670698.79,96.81,84.11,664818.3,95.96
670468.9,96.82,84.12,664530.87,95.96
670468.9,96.82,84.12,664530.87,95.96
670468.9,96.82,84.12,664530.87,95.96
670468.9,96.82,84.12,664530.87,95.96
670468.9,96.82,84.12,664530.87,95.96
670468.9,96.82,84.12,664530.87,95.96
670468.9,96.82,84.12,664530.87,95.96
670468.9,96.82,84.12,664492.56,95.95
670165.8,96.84,84.15,664286.28,95.99
670165.8,96.84,84.15,664286.28,95.99
670165.8,96.84,84.15,664286.28,95.99
669695.66,96.85,84.16,663790.72,96.0
669318.86,96.87,84.17,663585.13,96.04
669318.86,96.87,84.17,663585.13,96.04
669318.86,96.87,84.17,663585.13,96.04
669099.43,96.87,84.18,663372.36,96.04
668571.79,96.88,84.19,662772.05,96.04
668571.79,96.88,84.19,662772.05,96.04
668571.79,96.88,84.19,662772.05,96.04
668571.79,96.88,84.19,662772.05,96.04
668571.79,96.88,84.19,662772.05,96.04
668193.27,96.89,84.2,662591.65,96.08
668193.27,96.89,84.2,662591.65,96.08
668193.27,96.89,84.2,662591.65,96.08
668193.27,96.89,84.2,662591.65,96.08
668193.27,96.89,84.2,662591.65,96.08
668193.27,96.89,84.2,662591.65,96.08
668193.27,96.89,84.2,662591.65,96.08
668193.27,96.89,84.2,662591.65,96.08
668193.27,96.89,84.2,662591.65,96.08
668193.27,96.89,84.2,662591.65,96.08
667814.75,96.9,84.21,662283.61,96.1
667436.22,96.91,84.22,661826.0,96.1
667124.93,96.93,84.24,661457.71,96.11
667124.93,96.93,84.24,661457.71,96.11
667124.93,96.93,84.24,661457.71,96.11
666756.77,96.94,84.25,661064.73,96.12
666534.41,96.94,84.25,660845.74,96.12
666375.64,96.94,84.25,660689.77,96.12
666375.64,96.94,84.25,660689.77,96.12
666375.64,96.94,84.25,660689.77,96.12
666172.46,96.95,84.25,660539.42,96.13
666172.46,96.95,84.25,660539.42,96.13
666172.46,96.95,84.25,660539.42,96.13
666172.46,96.95,84.25,660539.42,96.13
665755.04,96.95,84.26,660102.53,96.13
665755.04,96.95,84.26,660102.53,96.13
665755.04,96.95,84.26,660093.2,96.13
665755.04,96.95,84.26,660093.2,96.13
665527.5,96.96,84.27,659996.98,96.16
665527.5,96.96,84.27,659996.98,96.16
665527.5,96.96,84.27,659960.28,96.15
665527.5,96.96,84.27,659960.28,96.15
665527.5,96.96,84.27,659960.28,96.15
665527.5,96.96,84.27,659960.28,96.15
665527.5,96.96,84.27,659960.28,96.15
665148.97,96.97,84.28,659638.49,96.17
665148.97,96.97,84.28,659638.49,96.17
665148.97,96.97,84.28,659666.41,96.18
665148.97,96.97,84.28,659666.41,96.18
664770.45,96.99,84.29,659519.69,96.22
664450.45,96.98,84.29,659199.69,96.22
664252.45,96.99,84.29,659005.17,96.22
664252.45,96.99,84.29,659005.17,96.22
664252.45,96.99,84.29,659005.17,96.22
664252.45,96.99,84.29,659005.17,96.22
664252.45,96.99,84.29,659005.17,96.22
664252.45,96.99,84.29,659005.17,96.22
664252.45,96.99,84.29,659005.17,96.22
664252.45,96.99,84.29,659005.17,96.22
663895.72,97.0,84.31,658594.19,96.23
663895.72,97.0,84.31,658594.19,96.23
663406.17,97.01,84.32,658074.6,96.23
663406.17,97.01,84.32,658074.6,96.23
663406.17,97.01,84.32,658074.6,96.23
663406.17,97.01,84.32,658074.6,96.23
663029.37,97.02,84.33,657994.92,96.29
663029.37,97.02,84.33,657934.02,96.28
663029.37,97.02,84.33,657934.02,96.28
663029.37,97.02,84.33,657934.02,96.28
663029.37,97.02,84.33,657934.02,96.28
663029.37,97.02,84.33,657934.02,96.28
663029.37,97.02,84.33,657934.02,96.28
663029.37,97.02,84.33,657934.02,96.28
663029.37,97.02,84.33,657934.02,96.28
662650.84,97.04,84.34,657537.58,96.29
662650.84,97.04,84.34,657537.58,96.29
662650.84,97.04,84.34,657537.58,96.29
662650.84,97.04,84.34,657537.58,96.29
662650.84,97.04,84.34,657537.58,96.29
662650.84,97.04,84.34,657537.58,96.29
662356.1,97.04,84.35,657283.29,96.3
662356.1,97.04,84.35,657283.29,96.3
662356.1,97.04,84.35,657283.29,96.3
662356.1,97.04,84.35,657283.29,96.3
661948.18,97.06,84.36,656768.08,96.3
661948.18,97.06,84.36,656768.08,96.3
661948.18,97.06,84.36,656768.08,96.3
661948.18,97.06,84.36,656768.08,96.3
661948.18,97.06,84.36,656768.08,96.3
661655.0,97.06,84.37,656464.99,96.3
661166.25,97.07,84.38,655927.58,96.3
661166.25,97.07,84.38,655927.58,96.3
661166.25,97.07,84.38,655927.58,96.3
661166.25,97.07,84.38,655927.58,96.3
661166.25,97.07,84.38,655927.58,96.3
661166.25,97.07,84.38,655927.58,96.3
661166.25,97.07,84.38,655927.58,96.3
661166.25,97.07,84.38,655927.58,96.3
661166.25,97.07,84.38,655927.58,96.3
661166.25,97.07,84.38,655927.58,96.3
661166.25,97.07,84.38,655927.58,96.3
661166.25,97.07,84.38,655927.58,96.3
661166.25,97.07,84.38,655927.58,96.3
660752.6,97.09,84.4,655546.33,96.32
660752.6,97.09,84.4,655546.33,96.32
660752.6,97.09,84.4,655546.33,96.32
660752.6,97.09,84.4,655546.33,96.32
660752.6,97.09,84.4,655546.33,96.32
660444.61,97.09,84.4,655288.44,96.33
660444.61,97.09,84.4,655288.44,96.33
660444.61,97.09,84.4,655288.44,96.33
660444.61,97.09,84.4,655336.56,96.34
660444.61,97.09,84.4,655336.56,96.34
660066.08,97.1,84.41,655033.61,96.36
660066.08,97.1,84.41,655033.61,96.36
660066.08,97.1,84.41,655033.61,96.36
660066.08,97.1,84.41,655033.61,96.36
660066.08,97.1,84.41,655033.61,96.36
659687.56,97.11,84.42,654634.52,96.37
659457.67,97.13,84.43,654546.55,96.4
659018.14,97.13,84.44,654119.86,96.41
659018.14,97.13,84.44,654119.86,96.41
658600.5,97.14,84.44,653673.05,96.41
658600.5,97.14,84.44,653673.05,96.41
658600.5,97.14,84.44,653673.05,96.41
658600.5,97.14,84.44,653667.99,96.41
658600.5,97.14,84.44,653667.99,96.41
658600.5,97.14,84.44,653667.99,96.41
658600.5,97.14,84.44,653667.99,96.41
658600.5,97.14,84.44,653667.99,96.41
658102.84,97.15,84.46,653117.17,96.41
658102.84,97.15,84.46,653117.17,96.41
658102.84,97.15,84.46,653117.17,96.41
658102.84,97.15,84.46,653117.17,96.41
658102.84,97.15,84.46,653117.17,96.41
658102.84,97.15,84.46,653117.17,96.41
658102.84,97.15,84.46,653117.17,96.41
657804.84,97.15,84.46,652824.34,96.41
657411.6,97.16,84.47,652451.78,96.43
657411.6,97.16,84.47,652451.78,96.43
657411.6,97.16,84.47,652451.78,96.43
657411.6,97.16,84.47,652451.78,96.43
657411.6,97.16,84.47,652451.78,96.43
657411.6,97.16,84.47,652451.78,96.43
657411.6,97.16,84.47,652451.78,96.43
657411.6,97.16,84.47,652419.33,96.42
657411.6,97.16,84.47,652419.33,96.42
657411.6,97.16,84.47,652419.33,96.42
657411.6,97.16,84.47,652419.33,96.42
657208.43,97.16,84.47,652265.15,96.43
657208.43,97.16,84.47,652256.2,96.43
657208.43,97.16,84.47,652256.2,96.43
657208.43,97.16,84.47,652256.2,96.43
657069.19,97.16,84.47,652095.87,96.43
657069.19,97.16,84.47,652095.87,96.43
657069.19,97.16,84.47,652095.87,96.43
657069.19,97.16,84.47,652095.87,96.43
657069.19,97.16,84.47,652095.87,96.43
656713.9,97.18,84.49,651706.14,96.44
656713.9,97.18,84.49,651706.14,96.44
656717.6,97.18,84.49,651747.59,96.44
656717.6,97.18,84.49,651747.59,96.44
656717.6,97.18,84.49,651747.59,96.44
656717.6,97.18,84.49,651747.59,96.44
656717.6,97.18,84.49,651747.59,96.44
656315.6,97.19,84.49,651403.56,96.46
656026.32,97.19,84.5,651145.88,96.47
656026.32,97.19,84.5,651145.88,96.47
656026.32,97.19,84.5,651102.84,96.46
656026.32,97.19,84.5,651102.84,96.46
656026.32,97.19,84.5,651102.84,96.46
656026.32,97.19,84.5,651102.84,96.46
656026.32,97.19,84.5,651102.84,96.46
656026.32,97.19,84.5,651102.84,96.46
656026.32,97.19,84.5,651102.84,96.46
655881.7,97.2,84.51,650899.39,96.46
655881.7,97.2,84.51,650899.39,96.46
655881.7,97.2,84.51,650899.39,96.46
655881.7,97.2,84.51,650899.39,96.46
655881.7,97.2,84.51,650899.39,96.46
655503.18,97.21,84.52,650675.78,96.5
655503.18,97.21,84.52,650675.78,96.5
655503.18,97.21,84.52,650675.78,96.5
655503.18,97.21,84.52,650675.78,96.5
655503.18,97.21,84.52,650675.78,96.5
655503.18,97.21,84.52,650675.78,96.5
655503.18,97.21,84.52,650675.78,96.5
655503.18,97.21,84.52,650675.78,96.5
655301.33,97.22,84.52,650511.52,96.51
655301.33,97.22,84.52,650511.52,96.51
655301.33,97.22,84.52,650511.52,96.51
655301.33,97.22,84.52,650511.52,96.51
655301.33,97.22,84.52,650511.52,96.51
655301.33,97.22,84.52,650511.52,96.51
655301.33,97.22,84.52,650534.47,96.51
655301.33,97.22,84.52,650534.47,96.51
654922.81,97.23,84.54,650333.12,96.55
654922.81,97.23,84.54,650333.12,96.55
654922.81,97.23,84.54,650333.12,96.55
654922.81,97.23,84.54,650333.12,96.55
654922.81,97.23,84.54,650333.12,96.55
654644.45,97.23,84.54,650081.96,96.56
654644.45,97.23,84.54,650081.96,96.56
654644.45,97.23,84.54,650081.96,96.56
654644.45,97.23,84.54,650081.96,96.56
654644.45,97.23,84.54,650081.96,96.56
654644.45,97.23,84.54,650081.96,96.56
654644.45,97.23,84.54,650081.96,96.56
654644.45,97.23,84.54,650081.96,96.56
654644.45,97.23,84.54,650081.96,96.56
654644.45,97.23,84.54,650081.96,96.56
654644.45,97.23,84.54,650081.96,96.56
654644.45,97.23,84.54,650081.96,96.56
654152.12,97.25,84.55,649415.47,96.54
654152.12,97.25,84.55,649415.47,96.54
654152.12,97.25,84.55,649415.47,96.54
654152.12,97.25,84.55,649415.47,96.54
654152.12,97.25,84.55,649415.47,96.54
654152.12,97.25,84.55,649415.47,96.54
654152.12,97.25,84.55,649415.47,96.54
654152.12,97.25,84.55,649415.47,96.54
654152.12,97.25,84.55,649415.47,96.54
653707.3,97.26,84.57,648899.77,96.54
653718.99,97.26,84.57,648906.42,96.54
653718.99,97.26,84.57,648906.42,96.54
653718.99,97.26,84.57,648906.42,96.54
653718.99,97.26,84.57,648906.42,96.54
653718.99,97.26,84.57,648906.42,96.54
653342.19,97.27,84.58,648687.54,96.58
653044.19,97.27,84.58,648295.34,96.57
652665.67,97.29,84.59,647922.33,96.58
652665.67,97.29,84.59,647922.33,96.58
652665.67,97.29,84.59,647922.33,96.58
652665.67,97.29,84.59,647922.33,96.58
652665.67,97.29,84.59,647922.33,96.58
652665.67,97.29,84.59,647922.33,96.58
652453.57,97.29,84.59,647680.21,96.57
652453.57,97.29,84.59,647680.21,96.57
651965.93,97.29,84.6,647195.32,96.58
651965.93,97.29,84.6,647195.32,96.58
651965.93,97.29,84.6,647195.32,96.58
651965.93,97.29,84.6,647195.32,96.58
651589.13,97.31,84.61,646916.67,96.61
651589.13,97.31,84.61,646916.67,96.61
651589.13,97.31,84.61,646916.67,96.61
651187.12,97.31,84.62,646493.59,96.61
651187.12,97.31,84.62,646493.59,96.61
651187.12,97.31,84.62,646493.59,96.61
650808.6,97.33,84.63,646198.57,96.64
650510.6,97.33,84.64,645893.06,96.64
650510.6,97.33,84.64,645893.06,96.64
650221.32,97.33,84.64,645660.9,96.65
650221.32,97.33,84.64,645660.9,96.65
650221.32,97.33,84.64,645660.9,96.65
650221.32,97.33,84.64,645660.9,96.65
650221.32,97.33,84.64,645660.9,96.65
650221.32,97.33,84.64,645660.9,96.65
649753.89,97.34,84.65,645144.08,96.65
649455.89,97.34,84.65,644878.31,96.66
649455.89,97.34,84.65,644878.31,96.66
649455.89,97.34,84.65,644878.31,96.66
649455.89,97.34,84.65,644878.31,96.66
649455.89,97.34,84.65,644878.31,96.66
649455.89,97.34,84.65,644878.31,96.66
649455.89,97.34,84.65,644878.31,96.66
649102.08,97.36,84.67,644407.2,96.65
649102.08,97.36,84.67,644407.2,96.65
649102.08,97.36,84.67,644407.2,96.65
649102.08,97.36,84.67,644407.2,96.65
648804.08,97.36,84.67,644116.29,96.66
648804.08,97.36,84.67,644116.29,96.66
648804.08,97.36,84.67,644116.29,96.66
648804.08,97.36,84.67,644116.29,96.66
648804.08,97.36,84.67,644116.29,96.66
648804.08,97.36,84.67,644116.29,96.66
648804.08,97.36,84.67,644116.29,96.66
648804.08,97.36,84.67,644116.29,96.66
648424.0,97.37,84.68,643659.4,96.66
648424.0,97.37,84.68,643659.4,96.66
648424.0,97.37,84.68,643659.4,96.66
648424.0,97.37,84.68,643659.4,96.66
648424.0,97.37,84.68,643659.4,96.66
648045.25,97.39,84.69,643238.42,96.66
647590.56,97.4,84.71,642819.98,96.69
647590.56,97.4,84.71,642819.98,96.69
647590.56,97.4,84.71,642819.98,96.69
647590.56,97.4,84.71,642819.98,96.69
647590.56,97.4,84.71,642819.98,96.69
647590.56,97.4,84.71,642819.98,96.69
647590.56,97.4,84.71,642819.98,96.69
647590.56,97.4,84.71,642819.98,96.69
647590.56,97.4,84.71,642803.33,96.68
647590.56,97.4,84.71,642803.33,96.68
647451.33,97.41,84.71,642751.41,96.7
647451.33,97.41,84.71,642751.41,96.7
647002.93,97.42,84.73,642234.59,96.7
647002.93,97.42,84.73,642234.59,96.7
647002.93,97.42,84.73,642234.59,96.7
647002.93,97.42,84.73,642234.59,96.7
647002.93,97.42,84.73,642234.59,96.7
647002.93,97.42,84.73,642234.59,96.7
647002.93,97.42,84.73,642234.59,96.7
646722.1,97.42,84.73,641962.84,96.71
646722.1,97.42,84.73,641962.84,96.71
646722.1,97.42,84.73,641962.84,96.71
646722.1,97.42,84.73,641962.84,96.71
646722.1,97.42,84.73,641962.84,96.71
646722.1,97.42,84.73,641962.84,96.71
646722.1,97.42,84.73,641980.33,96.71
646722.1,97.42,84.73,641980.33,96.71
646722.1,97.42,84.73,641980.33,96.71
646722.1,97.42,84.73,641980.33,96.71
646722.1,97.42,84.73,641980.33,96.71
646722.1,97.42,84.73,641980.33,96.71
646283.16,97.44,84.75,641638.12,96.74
646283.16,97.44,84.75,641638.12,96.74
646283.16,97.44,84.75,641638.12,96.74
646005.74,97.44,84.75,641389.94,96.75
646005.74,97.44,84.75,641472.93,96.76
646005.74,97.44,84.75,641472.93,96.76
646005.74,97.44,84.75,641472.93,96.76
646005.74,97.44,84.75,641472.93,96.76
646005.74,97.44,84.75,641472.93,96.76
646005.74,97.44,84.75,641472.93,96.76
645707.74,97.45,84.75,641233.92,96.77
645707.74,97.45,84.75,641233.92,96.77
645707.74,97.45,84.75,641233.92,96.77
645707.74,97.45,84.75,641233.92,96.77
645707.74,97.45,84.75,641233.92,96.77
645707.74,97.45,84.75,641233.92,96.77
645707.74,97.45,84.75,641233.92,96.77
645707.74,97.45,84.75,641233.92,96.77
645707.74,97.45,84.75,641233.92,96.77
645707.74,97.45,84.75,641233.92,96.77
645405.73,97.45,84.76,640928.82,96.77
645405.73,97.45,84.76,640928.82,96.77
645113.72,97.45,84.76,640548.56,96.76
645113.72,97.45,84.76,640548.56,96.76
645113.72,97.45,84.76,640548.56,96.76
645116.19,97.45,84.76,640576.19,96.77
645116.19,97.45,84.76,640576.19,96.77
645116.19,97.45,84.76,640576.19,96.77
645118.59,97.45,84.76,640577.24,96.77
645118.59,97.45,84.76,640577.24,96.77
645118.59,97.45,84.76,640577.24,96.77
645118.59,97.45,84.76,640577.24,96.77
644826.58,97.46,84.76,640283.36,96.77
644537.3,97.46,84.77,639974.42,96.77
644537.3,97.46,84.77,639974.42,96.77
