ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1126,5918,2776020,6212,2808020
1126,5918,2776020,6212,2808020
1126,5918,2776490,6212,2808490
1126,5918,2777300,6212,2809300
1126,5918,2778300,6212,2810300
1126,5918,2779300,6212,2811300
1126,5918,2780300,6212,2812300
1126,5918,2781110,6212,2813110
1126,5918,2782110,6212,2814110
1126,5918,2786110,6212,2818110
1127,5920,2787110,6212,2819110
1127,5920,2788110,6212,2820110
1127,5920,2789110,6212,2821110
1127,5920,2790110,6212,2822110
1127,5920,2790920,6212,2822920
1127,5920,2791920,6212,2823920
1127,5920,2791920,6212,2823920
1128,5922,2792570,6212,2824570
1128,5922,2793570,6212,2825570
1128,5922,2794380,6212,2826380
1129,5930,2795380,6212,2827380
1129,5930,2795750,6212,2827750
1130,5938,2796750,6212,2828750
1130,5938,2797400,6212,2829400
1130,5938,2797720,6212,2829720
1130,5938,2798720,6212,2830720
1130,5938,2799530,6212,2831530
1130,5938,2800340,6212,2832340
1130,5938,2801150,6212,2833150
1130,5938,2802150,6212,2834150
1130,5938,2803150,6212,2835150
1131,5946,2804150,6212,2836150
1131,5946,2804150,6212,2836150
1131,5946,2805150,6212,2837150
1131,5946,2806150,6212,2838150
1131,5946,2807150,6212,2839150
1132,5954,2815150,6212,2847150
1132,5954,2816150,6212,2848150
1132,5954,2817150,6212,2849150
1132,5954,2818150,6212,2850150
1132,5954,2818150,6212,2850150
1133,5956,2819150,6212,2851150
1134,5964,2827150,6212,2859150
1134,5964,2828150,6212,2860150
1134,5964,2829150,6212,2861150
1134,5964,2829150,6212,2861150
1134,5964,2830150,6212,2862150
1134,5964,2830370,6212,2862370
1134,5964,2831370,6212,2863370
1134,5964,2831840,6212,2863840
1134,5964,2832840,6212,2864840
1134,5964,2833300,6212,2865300
1134,5964,2833620,6212,2865620
1134,5964,2834080,6212,2866080
1134,5964,2834890,6212,2866890
1134,5964,2835700,6212,2867700
1135,5972,2843700,6212,2875700
1135,5972,2843700,6212,2875700
1135,5972,2844700,6212,2876700
1135,5972,2845510,6212,2877510
1135,5972,2846510,6212,2878510
1135,5972,2847510,6212,2879510
1135,5972,2848510,6212,2880510
1135,5972,2849510,6212,2881510
1136,5976,2850510,6212,2882510
1136,5976,2851510,6212,2883510
1136,5976,2852510,6212,2884510
1137,5978,2853510,6212,2885510
1137,5978,2854510,6212,2886510
1137,5978,2854980,6212,2886980
1137,5978,2858980,6212,2890980
1138,5980,2859980,6212,2891980
1138,5980,2860980,6212,2892980
1139,5982,2860980,6212,2892980
1140,5990,2868980,6212,2900980
1140,5990,2869980,6212,2901980
1140,5990,2870980,6212,2902980
1140,5990,2871440,6212,2903440
1140,5990,2872440,6212,2904440
1140,5990,2873440,6212,2905440
1141,5998,2881440,6212,2913440
1141,5998,2882440,6212,2914440
1142,6006,2890440,6212,2922440
1142,6006,2891440,6212,2923440
1142,6006,2892440,6212,2924440
1142,6006,2893440,6212,2925440
1142,6006,2894440,6212,2926440
1142,6006,2895250,6212,2927250
1142,6006,2895720,6212,2927720
1142,6006,2896720,6212,2928720
1142,6006,2897720,6212,2929720
1142,6006,2898200,6212,2930200
1142,6006,2899200,6212,2931200
1142,6006,2900200,6212,2932200
1142,6006,2900670,6212,2932670
1142,6006,2901480,6212,2933480
1142,6006,2901480,6212,2933480
1142,6006,2901800,6212,2933800
1143,6014,2909800,6212,2941800
1143,6014,2910270,6212,2942270
1143,6014,2910590,6212,2942590
1144,6015,2911050,6212,2943050
1144,6015,2912050,6212,2944050
1144,6015,2912050,6212,2944050
1145,6023,2912050,6212,2944050
1145,6023,2913050,6212,2945050
1145,6023,2913050,6212,2945050
1145,6023,2913400,6212,2945400
1145,6023,2914210,6212,2946210
1145,6023,2918210,6212,2950210
1145,6023,2919210,6212,2951210
1145,6023,2920020,6212,2952020
1145,6023,2920020,6212,2952020
1145,6023,2921020,6212,2953020
1145,6023,2922020,6212,2954020
1145,6023,2926020,6212,2958020
1145,6023,2926830,6212,2958830
1145,6023,2928830,6212,2960830
1145,6023,2929150,6212,2961150
1145,6023,2930150,6212,2962150
1146,6025,2931150,6212,2963150
1146,6025,2931150,6212,2963150
1147,6027,2932150,6212,2964150
1148,6035,2932620,6212,2964620
1148,6035,2933430,6212,2965430
1148,6035,2934430,6212,2966430
1148,6035,2935430,6212,2967430
1148,6035,2936430,6212,2968430
1149,6043,2944430,6212,2976430
1149,6043,2945430,6212,2977430
1150,6045,2946430,6212,2978430
1150,6045,2946900,6212,2978900
1150,6045,2946900,6212,2978900
1150,6045,2947900,6212,2979900
1150,6045,2948900,6212,2980900
1150,6045,2949900,6212,2981900
1150,6045,2951900,6212,2983900
1150,6045,2952900,6212,2984900
1150,6045,2953710,6212,2985710
1150,6045,2954180,6212,2986180
1150,6045,2955180,6212,2987180
1150,6045,2959180,6212,2991180
1150,6045,2959730,6212,2991730
1151,6047,2959730,6212,2991730
1151,6047,2960730,6212,2992730
1151,6047,2961540,6212,2993540
1151,6047,2961540,6212,2993540
1151,6047,2961540,6212,2993540
1151,6047,2969540,6212,3001540
1151,6047,2970190,6212,3002190
1151,6047,2971190,6212,3003190
1151,6047,2972190,6212,3004190
1151,6047,2973190,6212,3005190
1151,6047,2973300,6212,3005300
1151,6047,2974300,6212,3006300
1151,6047,2975300,6212,3007300
1152,6049,2975300,6212,3007300
1152,6049,2977300,6212,3009300
1152,6049,2978300,6212,3010300
1152,6049,2979300,6212,3011300
1152,6049,2979770,6212,3011770
1152,6049,2979770,6212,3011770
1152,6049,2979880,6212,3011880
1152,6049,2979880,6212,3011880
1152,6049,2980880,6212,3012880
1152,6049,2981880,6212,3013880
1152,6049,2982100,6212,3014100
1152,6049,2983100,6212,3015100
1152,6049,2983470,6212,3015470
1152,6049,2984470,6212,3016470
1152,6049,2985470,6212,3017470
1152,6049,2985470,6212,3017470
1152,6049,2986280,6212,3018280
1153,6051,2987280,6212,3019280
1153,6051,2987600,6212,3019600
1153,6051,2987760,6212,3019760
1153,6051,2988760,6212,3020760
1153,6051,2989760,6212,3021760
1153,6051,2990760,6212,3022760
1153,6051,2991760,6212,3023760
1153,6051,2992080,6212,3024080
1153,6051,2992890,6212,3024890
1153,6051,2993050,6212,3025050
1153,6051,2994050,6212,3026050
1153,6051,2995050,6212,3027050
1153,6051,2995280,6212,3027280
1153,6051,2996280,6212,3028280
1153,6051,2997280,6212,3029280
1153,6051,2998280,6212,3030280
1153,6051,2998930,6212,3030930
1153,6051,2999580,6212,3031580
1153,6051,3000390,6212,3032390
1153,6051,3000860,6212,3032860
1154,6059,3008860,6212,3040860
1154,6059,3009860,6212,3041860
1154,6059,3010510,6212,3042510
1154,6059,3011510,6212,3043510
1155,6061,3012160,6212,3044160
1156,6069,3020160,6212,3052160
1156,6069,3020480,6212,3052480
1156,6069,3021290,6212,3053290
1156,6069,3021610,6212,3053610
1156,6069,3021610,6212,3053610
1156,6069,3022420,6212,3054420
1156,6069,3023420,6212,3055420
1156,6069,3024420,6212,3056420
1156,6069,3025230,6212,3057230
1156,6069,3025460,6212,3057460
1156,6069,3026270,6212,3058270
1156,6069,3026490,6212,3058490
1156,6069,3026960,6212,3058960
1156,6069,3027280,6212,3059280
1156,6069,3028280,6212,3060280
1157,6077,3036280,6212,3068280
1158,6085,3044280,6212,3076280
1158,6085,3045280,6212,3077280
1158,6085,3046090,6212,3078090
1158,6085,3046740,6212,3078740
1158,6085,3047740,6212,3079740
1158,6085,3048740,6212,3080740
1158,6085,3049740,6212,3081740
1158,6085,3050060,6212,3082060
1159,6087,3050060,6212,3082060
1159,6087,3051060,6212,3083060
1159,6087,3051530,6212,3083530
1159,6087,3052340,6212,3084340
1160,6095,3060340,6212,3092340
1161,6097,3061340,6212,3093340
1161,6097,3062340,6212,3094340
1161,6097,3062340,6212,3094340
1161,6097,3063340,6212,3095340
1161,6097,3064340,6212,3096340
1161,6097,3065340,6212,3097340
1161,6097,3066340,6212,3098340
1161,6097,3067340,6212,3099340
1161,6097,3068340,6212,3100340
1161,6097,3069340,6212,3101340
1161,6097,3070340,6212,3102340
1161,6097,3071340,6212,3103340
1162,6105,3079340,6212,3111340
1162,6105,3087340,6212,3119340
1162,6105,3087660,6212,3119660
1162,6105,3088660,6212,3120660
1162,6105,3088890,6212,3120890
1162,6105,3089890,6212,3121890
1163,6113,3097890,6212,3129890
1163,6113,3098890,6212,3130890
1163,6113,3099120,6212,3131120
1163,6113,3100120,6212,3132120
1163,6113,3101120,6212,3133120
1163,6113,3102120,6212,3134120
1163,6113,3103120,6212,3135120
1163,6113,3107120,6212,3139120
1163,6113,3108120,6212,3140120
1163,6113,3108120,6212,3140120
1163,6113,3108590,6212,3140590
1163,6113,3109590,6212,3141590
1163,6113,3110590,6212,3142590
1163,6113,3111590,6212,3143590
1163,6113,3112060,6212,3144060
1163,6113,3112870,6212,3144870
1163,6113,3113870,6212,3145870
1163,6113,3113870,6212,3145870
1163,6113,3114680,6212,3146680
1163,6113,3115490,6212,3147490
1163,6113,3116490,6212,3148490
1163,6113,3120490,6212,3152490
1163,6113,3120960,6212,3152960
1163,6113,3121960,6212,3153960
1163,6113,3121960,6212,3161960
1163,6113,3122420,6212,3162420
1163,6113,3122420,6212,3162420
1163,6113,3122420,6212,3162420
1163,6113,3123420,6212,3163420
1163,6113,3124420,6212,3164420
1163,6113,3124420,6212,3164420
1163,6113,3125230,6212,3165230
1163,6113,3125880,6212,3165880
1163,6113,3126200,6212,3166200
1164,6114,3126470,6212,3166470
1164,6114,3126790,6212,3166790
1164,6114,3127790,6212,3167790
1164,6114,3128340,6212,3168340
1164,6114,3128340,6212,3176340
1165,6118,3129340,6212,3177340
1165,6118,3129500,6212,3177500
1165,6118,3137500,6212,3185500
1165,6118,3138500,6212,3186500
1165,6118,3138730,6212,3186730
1165,6118,3138730,6212,3186730
1165,6118,3139730,6212,3187730
1165,6118,3140200,6212,3188200
1165,6118,3140420,6212,3188420
1165,6118,3140650,6212,3188650
1165,6118,3141650,6212,3189650
1165,6118,3141810,6212,3189810
1165,6118,3141810,6212,3189810
1165,6118,3141810,6212,3189810
1165,6118,3142810,6212,3190810
1166,6122,3146810,6212,3194810
1166,6122,3147810,6212,3195810
1166,6122,3148280,6212,3196280
1166,6122,3148870,6212,3196870
1166,6122,3149340,6212,3197340
1166,6122,3150340,6212,3198340
1166,6122,3151340,6212,3199340
1166,6122,3151800,6212,3199800
1166,6122,3152270,6212,3200270
1166,6122,3152270,6212,3200270
1166,6122,3153080,6212,3201080
1166,6122,3153890,6212,3201890
1166,6122,3154700,6212,3202700
1166,6122,3155700,6212,3203700
1166,6122,3163700,6212,3211700
1166,6122,3164700,6212,3212700
1167,6124,3165700,6212,3213700
1167,6124,3166700,6212,3214700
1167,6124,3167350,6212,3215350
1167,6124,3175350,6212,3223350
1167,6124,3176350,6212,3224350
1167,6124,3178350,6212,3226350
1167,6124,3179160,6212,3227160
1167,6124,3180160,6212,3228160
1167,6124,3181160,6212,3229160
1167,6124,3181160,6212,3229160
1167,6124,3181970,6212,3229970
1167,6124,3181970,6212,3229970
1167,6124,3185970,6212,3233970
1167,6124,3186970,6212,3234970
1167,6124,3187970,6212,3235970
1167,6124,3188970,6212,3236970
1167,6124,3189970,6212,3237970
1167,6124,3190970,6212,3238970
1167,6124,3191970,6212,3239970
1167,6124,3191970,6212,3239970
1167,6124,3192780,6212,3240780
1168,6126,3193780,6212,3241780
1168,6126,3194780,6212,3242780
1169,6127,3195780,6212,3243780
1169,6127,3196000,6212,3244000
1169,6127,3196160,6212,3244160
1169,6127,3196620,6212,3244620
1169,6127,3197080,6212,3245080
1169,6127,3197550,6212,3245550
1169,6127,3198550,6212,3246550
1169,6127,3199550,6212,3247550
1169,6127,3200550,6212,3248550
1169,6127,3201550,6212,3249550
1169,6127,3202360,6212,3250360
1169,6127,3203360,6212,3251360
1169,6127,3203360,6212,3251360
1169,6127,3207360,6212,3255360
1169,6127,3207830,6212,3255830
1169,6127,3208640,6212,3256640
1169,6127,3208640,6212,3256640
1169,6127,3208640,6212,3256640
1169,6127,3209450,6212,3257450
1169,6127,3210450,6212,3258450
1169,6127,3210450,6212,3258450
1169,6127,3211260,6212,3259260
1169,6127,3213260,6212,3261260
1169,6127,3214260,6212,3262260
1169,6127,3215260,6212,3263260
1169,6127,3215630,6212,3263630
1169,6127,3216630,6212,3264630
1169,6127,3217630,6212,3265630
1169,6127,3218630,6212,3266630
1169,6127,3219630,6212,3267630
1169,6127,3220440,6212,3268440
1169,6127,3221250,6212,3269250
1169,6127,3221250,6212,3269250
1169,6127,3222250,6212,3270250
1169,6127,3222570,6212,3270570
1169,6127,3223040,6212,3271040
1169,6127,3223270,6212,3271270
1170,6129,3224080,6212,3272080
1170,6129,3224890,6212,3272890
1170,6129,3225890,6212,3273890
1170,6129,3226890,6212,3274890
1170,6129,3227890,6212,3275890
1170,6129,3228210,6212,3276210
1170,6129,3228680,6212,3276680
1170,6129,3229160,6212,3277160
1170,6129,3229530,6212,3277530
1170,6129,3229860,6212,3277860
1170,6129,3230860,6212,3278860
1170,6129,3231860,6212,3279860
1170,6129,3232860,6212,3280860
1170,6129,3233670,6212,3281670
1170,6129,3234670,6212,3282670
1170,6129,3235130,6212,3283130
1170,6129,3235780,6212,3283780
1170,6129,3235780,6212,3283780
1171,6131,3235780,6212,3283780
1171,6131,3243780,6212,3291780
1171,6131,3244780,6212,3292780
1171,6131,3245590,6212,3293590
1171,6131,3246060,6212,3294060
1171,6131,3250060,6212,3298060
1171,6131,3250870,6212,3298870
1171,6131,3250870,6212,3306870
1172,6133,3250870,6212,3306870
1172,6133,3251870,6212,3307870
1172,6133,3252870,6212,3308870
1172,6133,3254870,6212,3310870
1172,6133,3254870,6212,3318870
1172,6133,3255870,6212,3319870
1172,6133,3256870,6212,3320870
1172,6133,3260870,6212,3324870
1172,6133,3261870,6212,3325870
1172,6133,3261870,6212,3333870
1172,6133,3262240,6212,3334240
1172,6133,3262240,6212,3342240
1172,6133,3263240,6212,3343240
1172,6133,3264240,6212,3344240
1172,6133,3265240,6212,3345240
1172,6133,3266050,6212,3346050
1172,6133,3267050,6212,3347050
1172,6133,3267700,6212,3347700
1172,6133,3267700,6212,3347700
1172,6133,3268700,6212,3348700
1172,6133,3268700,6212,3356700
1172,6133,3269510,6212,3357510
1172,6133,3270510,6212,3358510
1172,6133,3271510,6212,3359510
1172,6133,3272510,6212,3360510
1172,6133,3273320,6212,3361320
1172,6133,3274320,6212,3362320
1172,6133,3274320,6212,3362320
1172,6133,3274320,6212,3362320
1172,6133,3275320,6212,3363320
1172,6133,3276320,6212,3364320
1172,6133,3277130,6212,3365130
1172,6133,3277130,6212,3365130
1172,6133,3277130,6212,3373130
1172,6133,3277130,6212,3373130
1172,6133,3277130,6212,3373130
1172,6133,3278130,6212,3374130
1172,6133,3279130,6212,3375130
1172,6133,3280130,6212,3376130
1172,6133,3281130,6212,3377130
1172,6133,3282130,6212,3378130
1172,6133,3282590,6212,3378590
1172,6133,3283590,6212,3379590
1172,6133,3283590,6212,3387590
1172,6133,3284400,6212,3388400
1172,6133,3284400,6212,3388400
1172,6133,3285400,6212,3389400
1172,6133,3286050,6212,3390050
1172,6133,3286700,6212,3390700
1172,6133,3287700,6212,3391700
1173,6135,3288700,6212,3392700
1173,6135,3289510,6212,3393510
1173,6135,3289510,6212,3401510
1173,6135,3289510,6212,3401510
1173,6135,3290510,6212,3402510
1173,6135,3290980,6212,3402980
1173,6135,3291980,6212,3403980
1173,6135,3292440,6212,3404440
1173,6135,3292440,6212,3404440
1173,6135,3292440,6212,3412440
1173,6135,3292440,6212,3412440
1173,6135,3292440,6212,3420440
1173,6135,3293250,6212,3421250
1173,6135,3293900,6212,3421900
1173,6135,3294900,6212,3422900
1173,6135,3295900,6212,3423900
1173,6135,3296710,6212,3424710
1173,6135,3297180,6212,3425180
1173,6135,3297180,6212,3425180
1173,6135,3298180,6212,3426180
1173,6135,3298650,6212,3426650
1173,6135,3299650,6212,3427650
1174,6137,3300650,6212,3428650
1174,6137,3302650,6212,3430650
1174,6137,3302650,6212,3430650
1174,6137,3306650,6212,3434650
1174,6137,3307650,6212,3435650
1174,6137,3307650,6212,3443650
1174,6137,3308650,6212,3444650
1174,6137,3309650,6212,3445650
1174,6137,3309970,6212,3445970
1174,6137,3310430,6212,3446430
1174,6137,3310900,6212,3446900
1174,6137,3311710,6212,3447710
1174,6137,3312710,6212,3448710
1174,6137,3313710,6212,3449710
1174,6137,3313710,6212,3457710
1174,6137,3314520,6212,3458520
1174,6137,3315520,6212,3459520
1174,6137,3316520,6212,3460520
1174,6137,3317330,6212,3461330
1174,6137,3318330,6212,3462330
1174,6137,3318330,6212,3462330
1174,6137,3318330,6212,3462330
1174,6137,3322330,6212,3466330
1174,6137,3323330,6212,3467330
1174,6137,3324140,6212,3468140
1175,6139,3324950,6212,3468950
1175,6139,3325950,6212,3469950
1175,6139,3326950,6212,3470950
1176,6141,3326950,6212,3470950
1176,6141,3327950,6212,3471950
1176,6141,3328270,6212,3472270
1176,6141,3329080,6212,3473080
1176,6141,3329730,6212,3473730
1176,6141,3330730,6212,3474730
1176,6141,3331540,6212,3475540
1176,6141,3331860,6212,3475860
1176,6141,3332410,6212,3476410
1176,6141,3333410,6212,3477410
1176,6141,3334410,6212,3478410
1176,6141,3335410,6212,3479410
1176,6141,3335880,6212,3479880
1176,6141,3336530,6212,3480530
1177,6145,3337530,6212,3481530
1177,6145,3338530,6212,3482530
1177,6145,3339340,6212,3483340
1177,6145,3339660,6212,3483660
1177,6145,3340660,6212,3484660
1177,6145,3341660,6212,3485660
1177,6145,3342470,6212,3486470
1177,6145,3343470,6212,3487470
1177,6145,3344120,6212,3488120
1177,6145,3345120,6212,3489120
1177,6145,3346120,6212,3490120
1177,6145,3346120,6212,3490120
1177,6145,3347120,6212,3491120
1177,6145,3348120,6212,3492120
1177,6145,3349120,6212,3493120
1177,6145,3349120,6212,3493120
1177,6145,3350120,6212,3494120
1177,6145,3351120,6212,3495120
1177,6145,3352120,6212,3496120
1177,6145,3352120,6212,3496120
1177,6145,3352120,6212,3496120
1177,6145,3352930,6212,3496930
1177,6145,3352930,6212,3496930
1177,6145,3352930,6212,3496930
1177,6145,3353390,6212,3497390
1177,6145,3355390,6212,3499390
1177,6145,3356390,6212,3500390
1177,6145,3357390,6212,3501390
1177,6145,3358390,6212,3502390
1177,6145,3359390,6212,3503390
1178,6147,3360390,6212,3504390
1178,6147,3361390,6212,3505390
1178,6147,3361390,6212,3505390
1178,6147,3365390,6212,3509390
1178,6147,3366200,6212,3510200
1178,6147,3366310,6212,3510310
1178,6147,3366310,6212,3510310
1178,6147,3366310,6212,3510310
1178,6147,3367310,6212,3511310
1178,6147,3367310,6212,3519310
1178,6147,3368310,6212,3520310
1178,6147,3368310,6212,3520310
1178,6147,3368780,6212,3520780
1178,6147,3369590,6212,3521590
1178,6147,3370400,6212,3522400
1178,6147,3370400,6212,3522400
1178,6147,3371400,6212,3523400
1178,6147,3372400,6212,3524400
1178,6147,3373400,6212,3525400
1178,6147,3374400,6212,3526400
1178,6147,3375400,6212,3527400
1178,6147,3376400,6212,3528400
1178,6147,3377210,6212,3529210
1178,6147,3378210,6212,3530210
1178,6147,3378860,6212,3530860
1178,6147,3379670,6212,3531670
1178,6147,3380480,6212,3532480
1178,6147,3380480,6212,3532480
1178,6147,3380950,6212,3532950
1178,6147,3381950,6212,3533950
1178,6147,3382000,6212,3534000
1178,6147,3386000,6212,3538000
1178,6147,3386320,6212,3538320
1178,6147,3387320,6212,3539320
1178,6147,3388320,6212,3540320
1178,6147,3389320,6212,3541320
1178,6147,3389320,6212,3541320
1178,6147,3389790,6212,3541790
1178,6147,3389790,6212,3541790
1178,6147,3390340,6212,3542340
1178,6147,3391340,6212,3543340
1178,6147,3391810,6212,3543810
1178,6147,3392810,6212,3544810
1178,6147,3393810,6212,3545810
1178,6147,3394810,6212,3546810
1178,6147,3395810,6212,3547810
1178,6147,3396810,6212,3548810
1178,6147,3397810,6212,3549810
1178,6147,3397810,6212,3549810
1178,6147,3398810,6212,3550810
1178,6147,3399810,6212,3551810
1178,6147,3400280,6212,3552280
1178,6147,3400750,6212,3552750
1178,6147,3400750,6212,3552750
1178,6147,3401750,6212,3553750
1178,6147,3401750,6212,3553750
1178,6147,3401750,6212,3561750
1178,6147,3401750,6212,3561750
1178,6147,3405750,6212,3565750
1178,6147,3406750,6212,3566750
1178,6147,3406750,6212,3566750
1178,6147,3408750,6212,3568750
1178,6147,3409070,6212,3569070
1178,6147,3413070,6212,3573070
1178,6147,3413880,6212,3573880
1178,6147,3413880,6212,3581880
1178,6147,3413990,6212,3581990
1178,6147,3414800,6212,3582800
1178,6147,3415800,6212,3583800
1178,6147,3415800,6212,3591800
1178,6147,3416800,6212,3592800
1179,6149,3417800,6212,3593800
1179,6149,3418610,6212,3594610
1179,6149,3419610,6212,3595610
1179,6149,3420610,6212,3596610
1179,6149,3421610,6212,3597610
1179,6149,3422610,6212,3598610
1179,6149,3423080,6212,3599080
1179,6149,3424080,6212,3600080
1179,6149,3426080,6212,3602080
1179,6149,3427080,6212,3603080
1179,6149,3428080,6212,3604080
1179,6149,3429080,6212,3605080
1179,6149,3429730,6212,3605730
1179,6149,3430730,6212,3606730
1179,6149,3431730,6212,3607730
1179,6149,3432730,6212,3608730
1179,6149,3433540,6212,3609540
1179,6149,3434350,6212,3610350
1179,6149,3434820,6212,3610820
1179,6149,3435290,6212,3611290
1179,6149,3435610,6212,3611610
1179,6149,3436610,6212,3612610
1179,6149,3437610,6212,3613610
1179,6149,3437610,6212,3613610
1179,6149,3438610,6212,3614610
1179,6149,3439420,6212,3615420
1179,6149,3439420,6212,3615420
1179,6149,3439420,6212,3615420
1179,6149,3439420,6212,3623420
1179,6149,3439880,6212,3623880
1179,6149,3440880,6212,3624880
1179,6149,3441880,6212,3625880
1179,6149,3442880,6212,3626880
1179,6149,3443880,6212,3627880
1179,6149,3443880,6212,3627880
