ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ae15-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ae15-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ae15-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ae15-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ae15-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1093,5252,4873020,6212,4873020
1094,5260,4874020,6212,4874020
1094,5260,4874180,6212,4874180
1094,5260,4874990,6212,4874990
1094,5260,4875450,6212,4875450
1094,5260,4876260,6212,4876260
1094,5260,4877070,6212,4877070
1094,5260,4878070,6212,4878070
1094,5260,4878880,6212,4878880
1094,5260,4879880,6212,4879880
1094,5260,4880880,6212,4880880
1094,5260,4880880,6212,4880880
1095,5268,4881880,6212,4881880
1095,5268,4882880,6212,4882880
1095,5268,4883690,6212,4883690
1095,5268,4884160,6212,4884160
1095,5268,4884970,6212,4884970
1095,5268,4885970,6212,4885970
1095,5268,4886290,6212,4886290
1095,5268,4886750,6212,4886750
1095,5268,4887220,6212,4887220
1095,5268,4888220,6212,4888220
1096,5276,4889220,6212,4889220
1096,5276,4890220,6212,4890220
1096,5276,4890690,6212,4890690
1096,5276,4891690,6212,4891690
1096,5276,4892690,6212,4892690
1096,5276,4893160,6212,4893160
1096,5276,4893630,6212,4893630
1096,5276,4894220,6212,4894220
1096,5276,4895220,6212,4895220
1096,5276,4895220,6212,4895220
1096,5276,4895540,6212,4895540
1097,5284,4896540,6212,4896540
1097,5284,4897540,6212,4897540
1097,5284,4898540,6212,4898540
1097,5284,4899190,6212,4899190
1097,5284,4900190,6212,4900190
1097,5284,4900510,6212,4900510
1097,5284,4901320,6212,4901320
1097,5284,4901780,6212,4901780
1097,5284,4902250,6212,4902250
1097,5284,4903250,6212,4903250
1097,5284,4903410,6212,4903410
1098,5292,4904410,6212,4904410
1098,5292,4905220,6212,4905220
1098,5292,4905220,6212,4905220
1098,5292,4906220,6212,4906220
1098,5292,4907030,6212,4907030
1098,5292,4908030,6212,4908030
1098,5292,4908840,6212,4908840
1098,5292,4909650,6212,4909650
1098,5292,4910650,6212,4910650
1099,5300,4911120,6212,4911120
1099,5300,4911590,6212,4911590
1099,5300,4912050,6212,4912050
1099,5300,4913050,6212,4913050
1099,5300,4914050,6212,4914050
1099,5300,4914860,6212,4914860
1099,5300,4914860,6212,4914860
1099,5300,4915670,6212,4915670
1099,5300,4916670,6212,4916670
1099,5300,4916890,6212,4916890
1099,5300,4917360,6212,4917360
1099,5300,4918170,6212,4918170
1100,5308,4919170,6212,4919170
1100,5308,4920170,6212,4920170
1100,5308,4921170,6212,4921170
1100,5308,4922170,6212,4922170
1100,5308,4923170,6212,4923170
1100,5308,4924170,6212,4924170
1100,5308,4924820,6212,4924820
1100,5308,4925290,6212,4925290
1101,5316,4926290,6212,4926290
1101,5316,4927290,6212,4927290
1101,5316,4928290,6212,4928290
1101,5316,4929290,6212,4929290
1101,5316,4930290,6212,4930290
1101,5316,4931290,6212,4931290
1101,5316,4931760,6212,4931760
1101,5316,4932760,6212,4932760
1102,5324,4933230,6212,4933230
1102,5324,4934230,6212,4934230
1102,5324,4935230,6212,4935230
1102,5324,4936230,6212,4936230
1102,5324,4937230,6212,4937230
1102,5324,4938230,6212,4938230
1102,5324,4939230,6212,4939230
1102,5324,4939700,6212,4939700
1103,5332,4940700,6212,4940700
1103,5332,4941700,6212,4941700
1103,5332,4942700,6212,4942700
1103,5332,4943700,6212,4943700
1103,5332,4944700,6212,4944700
1103,5332,4944930,6212,4944930
1103,5332,4945930,6212,4945930
1103,5332,4946400,6212,4946400
1103,5332,4946560,6212,4946560
1103,5332,4947560,6212,4947560
1103,5332,4947560,6212,4947560
1103,5332,4948560,6212,4948560
1104,5340,4949560,6212,4949560
1104,5340,4950110,6212,4950110
1104,5340,4951110,6212,4951110
1104,5340,4951920,6212,4951920
1104,5340,4952920,6212,4952920
1104,5340,4953920,6212,4953920
1104,5340,4954390,6212,4954390
1104,5340,4954660,6212,4954660
1104,5340,4955660,6212,4955660
1104,5340,4956660,6212,4956660
1105,5348,4957470,6212,4957470
1105,5348,4958470,6212,4958470
1105,5348,4958790,6212,4958790
1105,5348,4959790,6212,4959790
1105,5348,4960440,6212,4960440
1105,5348,4961250,6212,4961250
1105,5348,4962060,6212,4962060
1105,5348,4962870,6212,4962870
1105,5348,4962870,6212,4962870
1105,5348,4963870,6212,4963870
1106,5356,4964680,6212,4964680
1106,5356,4965490,6212,4965490
1106,5356,4966080,6212,4966080
1106,5356,4967080,6212,4967080
1106,5356,4967540,6212,4967540
1106,5356,4968540,6212,4968540
1106,5356,4969010,6212,4969010
1106,5356,4969240,6212,4969240
1106,5356,4970240,6212,4970240
1106,5356,4971240,6212,4971240
1106,5356,4971400,6212,4971400
1107,5364,4971870,6212,4971870
1107,5364,4972340,6212,4972340
1107,5364,4973340,6212,4973340
1107,5364,4974150,6212,4974150
1107,5364,4975150,6212,4975150
1107,5364,4976150,6212,4976150
1107,5364,4976620,6212,4976620
1108,5372,4977620,6212,4977620
1108,5372,4977850,6212,4977850
1108,5372,4978850,6212,4978850
1108,5372,4979320,6212,4979320
1108,5372,4980320,6212,4980320
1108,5372,4981130,6212,4981130
1108,5372,4982130,6212,4982130
1108,5372,4983130,6212,4983130
1108,5372,4984130,6212,4984130
1108,5372,4984130,6212,4984130
1108,5372,4984600,6212,4984600
1108,5372,4985600,6212,4985600
1108,5372,4986410,6212,4986410
1109,5380,4986880,6212,4986880
1109,5380,4986880,6212,4986880
1109,5380,4987690,6212,4987690
1109,5380,4987690,6212,4987690
1109,5380,4987850,6212,4987850
1109,5380,4988320,6212,4988320
1109,5380,4989320,6212,4989320
1109,5380,4989790,6212,4989790
1109,5380,4990600,6212,4990600
1109,5380,4991600,6212,4991600
1109,5380,4992070,6212,4992070
1109,5380,4992880,6212,4992880
1109,5380,4993880,6212,4993880
1110,5388,4994880,6212,4994880
1110,5388,4995880,6212,4995880
1110,5388,4996880,6212,4996880
1110,5388,4997880,6212,4997880
1110,5388,4998430,6212,4998430
1110,5388,4998430,6212,4998430
1110,5388,4999430,6212,4999430
1110,5388,4999800,6212,4999800
1110,5388,5000350,6212,5000350
1110,5388,5001350,6212,5001350
1111,5396,5002350,6212,5002350
1111,5396,5003350,6212,5003350
1111,5396,5004350,6212,5004350
1111,5396,5005350,6212,5005350
1111,5396,5005670,6212,5005670
1111,5396,5006670,6212,5006670
1111,5396,5007670,6212,5007670
1111,5396,5008670,6212,5008670
1111,5396,5009130,6212,5009130
1112,5404,5009940,6212,5009940
1112,5404,5010940,6212,5010940
1112,5404,5011940,6212,5011940
1112,5404,5012940,6212,5012940
1112,5404,5013940,6212,5013940
1112,5404,5014940,6212,5014940
1112,5404,5014940,6212,5014940
1112,5404,5015750,6212,5015750
1112,5404,5016750,6212,5016750
1113,5412,5017750,6212,5017750
1113,5412,5018750,6212,5018750
1113,5412,5019750,6212,5019750
1113,5412,5020560,6212,5020560
1113,5412,5021560,6212,5021560
1113,5412,5022370,6212,5022370
1113,5412,5023370,6212,5023370
1113,5412,5024370,6212,5024370
1114,5420,5025370,6212,5025370
1114,5420,5026180,6212,5026180
1114,5420,5027180,6212,5027180
1114,5420,5027990,6212,5027990
1114,5420,5028800,6212,5028800
1114,5420,5029260,6212,5029260
1114,5420,5029910,6212,5029910
1114,5420,5030910,6212,5030910
1114,5420,5031910,6212,5031910
1115,5428,5032910,6212,5032910
1115,5428,5033910,6212,5033910
1115,5428,5034720,6212,5034720
1115,5428,5035720,6212,5035720
1115,5428,5036720,6212,5036720
1115,5428,5037720,6212,5037720
1115,5428,5038720,6212,5038720
1115,5428,5039310,6212,5039310
1116,5436,5040310,6212,5040310
1116,5436,5041310,6212,5041310
1116,5436,5042310,6212,5042310
1116,5436,5043310,6212,5043310
1116,5436,5044310,6212,5044310
1116,5436,5044780,6212,5044780
1116,5436,5044780,6212,5044780
1116,5436,5045590,6212,5045590
1116,5436,5046050,6212,5046050
1116,5436,5047050,6212,5047050
1117,5444,5047520,6212,5047520
1117,5444,5047840,6212,5047840
1117,5444,5048840,6212,5048840
1117,5444,5049840,6212,5049840
1117,5444,5050840,6212,5050840
1117,5444,5051840,6212,5051840
1117,5444,5052210,6212,5052210
1117,5444,5053210,6212,5053210
1117,5444,5054210,6212,5054210
1117,5444,5055210,6212,5055210
1117,5444,5055670,6212,5055670
1117,5444,5055670,6212,5055670
1117,5444,5055830,6212,5055830
1118,5452,5056830,6212,5056830
1118,5452,5057830,6212,5057830
1118,5452,5058830,6212,5058830
1118,5452,5059830,6212,5059830
1118,5452,5060640,6212,5060640
1118,5452,5060640,6212,5060640
1119,5460,5064640,6212,5064640
1119,5460,5064860,6212,5064860
1119,5460,5065860,6212,5065860
1119,5460,5065860,6212,5065860
1119,5460,5066860,6212,5066860
1119,5460,5067860,6212,5067860
1120,5468,5075860,6212,5075860
1120,5468,5076860,6212,5076860
1120,5468,5077670,6212,5077670
1120,5468,5078480,6212,5078480
1121,5476,5079480,6212,5079480
1121,5476,5080480,6212,5080480
1121,5476,5080950,6212,5080950
1121,5476,5081950,6212,5081950
1121,5476,5082760,6212,5082760
1121,5476,5083570,6212,5083570
1122,5484,5091570,6212,5091570
1122,5484,5092570,6212,5092570
1122,5484,5093570,6212,5093570
1123,5492,5094570,6212,5094570
1123,5492,5095570,6212,5095570
1123,5492,5096220,6212,5096220
1123,5492,5097030,6212,5097030
1123,5492,5098030,6212,5098030
1123,5492,5099030,6212,5099030
1123,5492,5100030,6212,5100030
1123,5492,5100350,6212,5100350
1123,5492,5100580,6212,5100580
1123,5492,5100580,6212,5100580
1123,5492,5101580,6212,5101580
1123,5492,5101580,6212,5101580
1124,5500,5102050,6212,5102050
1124,5500,5103050,6212,5103050
1124,5500,5104050,6212,5104050
1124,5500,5104700,6212,5104700
1124,5500,5108700,6212,5108700
1125,5508,5109510,6212,5109510
1125,5508,5110320,6212,5110320
1125,5508,5111320,6212,5111320
1125,5508,5112320,6212,5112320
1125,5508,5113320,6212,5113320
1125,5508,5113540,6212,5113540
1125,5508,5114540,6212,5114540
1125,5508,5115350,6212,5115350
1125,5508,5116350,6212,5116350
1126,5516,5117350,6212,5117350
1126,5516,5117350,6212,5117350
1126,5516,5117820,6212,5117820
1126,5516,5118140,6212,5118140
1126,5516,5118460,6212,5118460
1126,5516,5119270,6212,5119270
1126,5516,5119740,6212,5119740
1126,5516,5120550,6212,5120550
1126,5516,5121550,6212,5121550
1126,5516,5121550,6212,5121550
1126,5516,5121710,6212,5121710
1126,5516,5122030,6212,5122030
1126,5516,5123030,6212,5123030
1126,5516,5124030,6212,5124030
1126,5516,5124490,6212,5124490
1126,5516,5124600,6212,5124600
1127,5524,5125190,6212,5125190
1127,5524,5125780,6212,5125780
1127,5524,5126780,6212,5126780
1127,5524,5126780,6212,5126780
1127,5524,5127780,6212,5127780
1127,5524,5128780,6212,5128780
1127,5524,5129780,6212,5129780
1127,5524,5130780,6212,5130780
1127,5524,5131780,6212,5131780
1128,5532,5132250,6212,5132250
1128,5532,5133250,6212,5133250
1128,5532,5134250,6212,5134250
1129,5540,5142250,6212,5142250
1129,5540,5142600,6212,5142600
1129,5540,5143410,6212,5143410
1129,5540,5144410,6212,5144410
1129,5540,5145410,6212,5145410
1129,5540,5146410,6212,5146410
1129,5540,5146780,6212,5146780
1129,5540,5147330,6212,5147330
1130,5548,5148330,6212,5148330
1130,5548,5148650,6212,5148650
1130,5548,5149650,6212,5149650
1130,5548,5150650,6212,5150650
1130,5548,5151460,6212,5151460
1130,5548,5152460,6212,5152460
1130,5548,5153460,6212,5153460
1130,5548,5153920,6212,5153920
1130,5548,5154390,6212,5154390
1130,5548,5155390,6212,5155390
1131,5556,5155860,6212,5155860
1131,5556,5156860,6212,5156860
1132,5564,5164860,6212,5164860
1132,5564,5165860,6212,5165860
1132,5564,5166860,6212,5166860
1132,5564,5167860,6212,5167860
1132,5564,5168860,6212,5168860
1132,5564,5169670,6212,5169670
1132,5564,5170040,6212,5170040
1132,5564,5171040,6212,5171040
1132,5564,5171510,6212,5171510
1133,5572,5172320,6212,5172320
1133,5572,5172320,6212,5172320
1133,5572,5172320,6212,5172320
1133,5572,5172640,6212,5172640
1133,5572,5173640,6212,5173640
1133,5572,5174110,6212,5174110
1133,5572,5174110,6212,5174110
1133,5572,5174580,6212,5174580
1133,5572,5175050,6212,5175050
1133,5572,5175050,6212,5175050
1133,5572,5175520,6212,5175520
1133,5572,5176520,6212,5176520
1133,5572,5176840,6212,5176840
1133,5572,5177840,6212,5177840
1133,5572,5178650,6212,5178650
1134,5580,5179120,6212,5179120
1134,5580,5179930,6212,5179930
1134,5580,5179930,6212,5179930
1134,5580,5180400,6212,5180400
1134,5580,5181400,6212,5181400
1134,5580,5181400,6212,5181400
1134,5580,5181870,6212,5181870
1134,5580,5182100,6212,5182100
1134,5580,5183100,6212,5183100
1134,5580,5183570,6212,5183570
1134,5580,5184040,6212,5184040
1135,5588,5185040,6212,5185040
1135,5588,5185630,6212,5185630
1135,5588,5186630,6212,5186630
1135,5588,5187630,6212,5187630
1135,5588,5188630,6212,5188630
1135,5588,5189280,6212,5189280
1135,5588,5190280,6212,5190280
1135,5588,5191280,6212,5191280
1135,5588,5192090,6212,5192090
1136,5596,5193090,6212,5193090
1136,5596,5194090,6212,5194090
1136,5596,5195090,6212,5195090
1136,5596,5196090,6212,5196090
1136,5596,5197090,6212,5197090
1136,5596,5197560,6212,5197560
1136,5596,5198560,6212,5198560
1136,5596,5199560,6212,5199560
1137,5604,5200560,6212,5200560
1137,5604,5201370,6212,5201370
1137,5604,5202370,6212,5202370
1137,5604,5203370,6212,5203370
1137,5604,5204370,6212,5204370
1137,5604,5205180,6212,5205180
1137,5604,5206180,6212,5206180
1137,5604,5206990,6212,5206990
1138,5612,5207990,6212,5207990
1138,5612,5208450,6212,5208450
1138,5612,5209450,6212,5209450
1138,5612,5210450,6212,5210450
1138,5612,5211450,6212,5211450
1138,5612,5211920,6212,5211920
1138,5612,5212920,6212,5212920
1138,5612,5212920,6212,5212920
1138,5612,5213920,6212,5213920
1139,5620,5214920,6212,5214920
1139,5620,5215920,6212,5215920
1139,5620,5216390,6212,5216390
1139,5620,5216710,6212,5216710
1139,5620,5217710,6212,5217710
1139,5620,5217710,6212,5217710
1139,5620,5218710,6212,5218710
1139,5620,5219710,6212,5219710
1139,5620,5220710,6212,5220710
1139,5620,5221180,6212,5221180
1139,5620,5221990,6212,5221990
1140,5628,5222990,6212,5222990
1140,5628,5223990,6212,5223990
1140,5628,5224990,6212,5224990
1140,5628,5225580,6212,5225580
1140,5628,5226390,6212,5226390
1140,5628,5227040,6212,5227040
1140,5628,5227510,6212,5227510
1140,5628,5228510,6212,5228510
1140,5628,5228510,6212,5228510
1141,5636,5229510,6212,5229510
1141,5636,5230510,6212,5230510
1141,5636,5230980,6212,5230980
1141,5636,5231980,6212,5231980
1141,5636,5232450,6212,5232450
1141,5636,5233450,6212,5233450
1142,5644,5241450,6212,5241450
1142,5644,5241920,6212,5241920
1142,5644,5242730,6212,5242730
1142,5644,5243730,6212,5243730
1142,5644,5244730,6212,5244730
1143,5652,5245190,6212,5245190
1143,5652,5246190,6212,5246190
1143,5652,5246190,6212,5246190
1143,5652,5246660,6212,5246660
1143,5652,5247660,6212,5247660
1143,5652,5247880,6212,5247880
1143,5652,5248880,6212,5248880
1143,5652,5249880,6212,5249880
1143,5652,5250880,6212,5250880
1143,5652,5251880,6212,5251880
1143,5652,5252880,6212,5252880
1144,5660,5253200,6212,5253200
1145,5668,5253660,6212,5253660
1145,5668,5254470,6212,5254470
1145,5668,5254790,6212,5254790
1145,5668,5255790,6212,5255790
1145,5668,5256340,6212,5256340
1145,5668,5257340,6212,5257340
1145,5668,5258340,6212,5258340
1145,5668,5259150,6212,5259150
1145,5668,5260150,6212,5260150
1146,5676,5260960,6212,5260960
1146,5676,5261610,6212,5261610
1146,5676,5262610,6212,5262610
1146,5676,5263420,6212,5263420
1146,5676,5264230,6212,5264230
1146,5676,5265230,6212,5265230
1146,5676,5266230,6212,5266230
1146,5676,5267230,6212,5267230
1147,5684,5268230,6212,5268230
1147,5684,5269040,6212,5269040
1147,5684,5269850,6212,5269850
1147,5684,5270850,6212,5270850
1147,5684,5271850,6212,5271850
1147,5684,5272850,6212,5272850
1147,5684,5273850,6212,5273850
1147,5684,5274850,6212,5274850
1148,5692,5275500,6212,5275500
1148,5692,5276310,6212,5276310
1148,5692,5277310,6212,5277310
1148,5692,5278310,6212,5278310
1148,5692,5279310,6212,5279310
1148,5692,5279310,6212,5279310
1148,5692,5280310,6212,5280310
1148,5692,5281310,6212,5281310
1148,5692,5282310,6212,5282310
1149,5700,5283310,6212,5283310
1149,5700,5283420,6212,5283420
1149,5700,5284420,6212,5284420
1149,5700,5284640,6212,5284640
1149,5700,5285640,6212,5285640
1149,5700,5286290,6212,5286290
1149,5700,5287290,6212,5287290
1149,5700,5289290,6212,5289290
1149,5700,5290290,6212,5290290
1150,5708,5291290,6212,5291290
1150,5708,5291940,6212,5291940
1150,5708,5292940,6212,5292940
1150,5708,5293940,6212,5293940
1150,5708,5294590,6212,5294590
1150,5708,5295590,6212,5295590
1150,5708,5296400,6212,5296400
1150,5708,5297400,6212,5297400
1150,5708,5297400,6212,5297400
1151,5716,5298210,6212,5298210
1151,5716,5299210,6212,5299210
1151,5716,5300020,6212,5300020
1151,5716,5300490,6212,5300490
1151,5716,5301140,6212,5301140
1151,5716,5301140,6212,5301140
1151,5716,5302140,6212,5302140
1151,5716,5303140,6212,5303140
1151,5716,5304140,6212,5304140
1151,5716,5305140,6212,5305140
1151,5716,5305140,6212,5305140
1151,5716,5305790,6212,5305790
1151,5716,5306790,6212,5306790
1151,5716,5307790,6212,5307790
1151,5716,5308790,6212,5308790
1151,5716,5309790,6212,5309790
1151,5716,5310790,6212,5310790
1151,5716,5311600,6212,5311600
1152,5724,5312600,6212,5312600
1153,5732,5313600,6212,5313600
1153,5732,5314600,6212,5314600
1153,5732,5315410,6212,5315410
1153,5732,5316220,6212,5316220
1153,5732,5317030,6212,5317030
1153,5732,5318030,6212,5318030
1153,5732,5319030,6212,5319030
1153,5732,5320030,6212,5320030
1153,5732,5320490,6212,5320490
1153,5732,5320720,6212,5320720
1153,5732,5321720,6212,5321720
1153,5732,5322720,6212,5322720
1153,5732,5322720,6212,5322720
1153,5732,5323190,6212,5323190
1153,5732,5324190,6212,5324190
1153,5732,5325190,6212,5325190
1153,5732,5326190,6212,5326190
1153,5732,5327000,6212,5327000
1154,5740,5328000,6212,5328000
1154,5740,5328810,6212,5328810
1154,5740,5329620,6212,5329620
1154,5740,5330620,6212,5330620
1154,5740,5331270,6212,5331270
1154,5740,5332270,6212,5332270
1154,5740,5333270,6212,5333270
1154,5740,5334270,6212,5334270
1155,5748,5335080,6212,5335080
1155,5748,5335890,6212,5335890
1155,5748,5336890,6212,5336890
1155,5748,5337480,6212,5337480
1155,5748,5338480,6212,5338480
1155,5748,5339480,6212,5339480
1155,5748,5340480,6212,5340480
1155,5748,5341130,6212,5341130
1155,5748,5341600,6212,5341600
1156,5756,5343600,6212,5343600
1156,5756,5344600,6212,5344600
1156,5756,5345600,6212,5345600
1156,5756,5346070,6212,5346070
1156,5756,5346880,6212,5346880
1156,5756,5347880,6212,5347880
1156,5756,5348690,6212,5348690
1157,5764,5349690,6212,5349690
1157,5764,5350690,6212,5350690
1157,5764,5351690,6212,5351690
1157,5764,5352500,6212,5352500
1157,5764,5353500,6212,5353500
1157,5764,5354500,6212,5354500
1157,5764,5354970,6212,5354970
1157,5764,5355970,6212,5355970
1157,5764,5356970,6212,5356970
1158,5772,5357970,6212,5357970
1158,5772,5358290,6212,5358290
1158,5772,5358340,6212,5358340
1158,5772,5359340,6212,5359340
1158,5772,5360340,6212,5360340
1158,5772,5361340,6212,5361340
1158,5772,5362340,6212,5362340
1158,5772,5363340,6212,5363340
1158,5772,5363340,6212,5363340
1158,5772,5364340,6212,5364340
1158,5772,5365340,6212,5365340
1159,5780,5366340,6212,5366340
1159,5780,5367340,6212,5367340
1159,5780,5368150,6212,5368150
1159,5780,5368620,6212,5368620
1159,5780,5369620,6212,5369620
1159,5780,5370090,6212,5370090
1159,5780,5371090,6212,5371090
1159,5780,5371900,6212,5371900
1159,5780,5372900,6212,5372900
1160,5788,5373370,6212,5373370
1160,5788,5373840,6212,5373840
1160,5788,5374840,6212,5374840
1160,5788,5375490,6212,5375490
1160,5788,5376490,6212,5376490
1160,5788,5376720,6212,5376720
1160,5788,5376720,6212,5376720
1160,5788,5377530,6212,5377530
1160,5788,5378000,6212,5378000
1160,5788,5378000,6212,5378000
1160,5788,5378810,6212,5378810
1161,5796,5379810,6212,5379810
1161,5796,5380810,6212,5380810
1161,5796,5381620,6212,5381620
1161,5796,5381620,6212,5381620
1161,5796,5382620,6212,5382620
1161,5796,5382620,6212,5382620
1161,5796,5383620,6212,5383620
1161,5796,5384430,6212,5384430
1161,5796,5385430,6212,5385430
1161,5796,5386430,6212,5386430
1161,5796,5387430,6212,5387430
1161,5796,5387430,6212,5387430
1162,5804,5388430,6212,5388430
1162,5804,5389430,6212,5389430
1162,5804,5390430,6212,5390430
1162,5804,5390900,6212,5390900
1162,5804,5391900,6212,5391900
1162,5804,5392900,6212,5392900
1162,5804,5393710,6212,5393710
1162,5804,5394520,6212,5394520
1163,5812,5395520,6212,5395520
1163,5812,5395980,6212,5395980
1163,5812,5396980,6212,5396980
1163,5812,5397980,6212,5397980
1163,5812,5398980,6212,5398980
1163,5812,5399980,6212,5399980
1163,5812,5400790,6212,5400790
1163,5812,5401790,6212,5401790
1163,5812,5401950,6212,5401950
1163,5812,5402420,6212,5402420
1164,5820,5403420,6212,5403420
1164,5820,5403420,6212,5403420
1164,5820,5404230,6212,5404230
1164,5820,5405230,6212,5405230
1165,5828,5413230,6212,5413230
1165,5828,5414230,6212,5414230
1165,5828,5415230,6212,5415230
1165,5828,5416230,6212,5416230
1165,5828,5417230,6212,5417230
1165,5828,5418230,6212,5418230
1166,5836,5419230,6212,5419230
1166,5836,5420040,6212,5420040
1166,5836,5420690,6212,5420690
1166,5836,5421690,6212,5421690
1166,5836,5422160,6212,5422160
1166,5836,5423160,6212,5423160
1166,5836,5423160,6212,5423160
1166,5836,5423160,6212,5423160
1166,5836,5423970,6212,5423970
