ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
777,2724,2499060,6212,2499060
777,2724,2499870,6212,2499870
778,2732,2500870,6212,2500870
778,2732,2501870,6212,2501870
779,2740,2509870,6212,2509870
779,2740,2510190,6212,2510190
779,2740,2511190,6212,2511190
779,2740,2511190,6212,2511190
779,2740,2512190,6212,2512190
779,2740,2513190,6212,2513190
779,2740,2514190,6212,2514190
779,2740,2514190,6212,2514190
779,2740,2514660,6212,2514660
779,2740,2514660,6212,2514660
779,2740,2514980,6212,2514980
779,2740,2515980,6212,2515980
780,2748,2516980,6212,2516980
780,2748,2517790,6212,2517790
780,2748,2518790,6212,2518790
780,2748,2519260,6212,2519260
780,2748,2520260,6212,2520260
780,2748,2521260,6212,2521260
780,2748,2522260,6212,2522260
780,2748,2522910,6212,2522910
780,2748,2523230,6212,2523230
781,2756,2524230,6212,2524230
781,2756,2525230,6212,2525230
781,2756,2525780,6212,2525780
781,2756,2526780,6212,2526780
781,2756,2526780,6212,2526780
781,2756,2527780,6212,2527780
781,2756,2528780,6212,2528780
781,2756,2529780,6212,2529780
782,2764,2530370,6212,2530370
782,2764,2530840,6212,2530840
782,2764,2531840,6212,2531840
782,2764,2532840,6212,2532840
782,2764,2533840,6212,2533840
782,2764,2533840,6212,2533840
782,2764,2534840,6212,2534840
783,2772,2542840,6212,2542840
783,2772,2543840,6212,2543840
783,2772,2544310,6212,2544310
783,2772,2544960,6212,2544960
784,2780,2545430,6212,2545430
784,2780,2546240,6212,2546240
784,2780,2548240,6212,2548240
784,2780,2549240,6212,2549240
784,2780,2550240,6212,2550240
784,2780,2551050,6212,2551050
784,2780,2552050,6212,2552050
784,2780,2552050,6212,2552050
785,2788,2552860,6212,2552860
785,2788,2552860,6212,2552860
785,2788,2553860,6212,2553860
785,2788,2554330,6212,2554330
785,2788,2555140,6212,2555140
785,2788,2555460,6212,2555460
785,2788,2556460,6212,2556460
785,2788,2557460,6212,2557460
785,2788,2557780,6212,2557780
785,2788,2558590,6212,2558590
785,2788,2558590,6212,2558590
785,2788,2559240,6212,2559240
785,2788,2559890,6212,2559890
785,2788,2559890,6212,2559890
786,2796,2560890,6212,2560890
786,2796,2560890,6212,2560890
786,2796,2561890,6212,2561890
786,2796,2562360,6212,2562360
786,2796,2562680,6212,2562680
786,2796,2563490,6212,2563490
786,2796,2564490,6212,2564490
786,2796,2565300,6212,2565300
786,2796,2566110,6212,2566110
786,2796,2567110,6212,2567110
786,2796,2567430,6212,2567430
787,2804,2568430,6212,2568430
787,2804,2569430,6212,2569430
787,2804,2569590,6212,2569590
787,2804,2570400,6212,2570400
787,2804,2571210,6212,2571210
787,2804,2571210,6212,2571210
787,2804,2571210,6212,2571210
787,2804,2571530,6212,2571530
787,2804,2572530,6212,2572530
787,2804,2572850,6212,2572850
787,2804,2573660,6212,2573660
787,2804,2573820,6212,2573820
787,2804,2574630,6212,2574630
788,2812,2582630,6212,2582630
788,2812,2582630,6212,2582630
788,2812,2583630,6212,2583630
789,2820,2584630,6212,2584630
789,2820,2585440,6212,2585440
789,2820,2586030,6212,2586030
789,2820,2586350,6212,2586350
789,2820,2586620,6212,2586620
790,2828,2594620,6212,2594620
790,2828,2595270,6212,2595270
790,2828,2596080,6212,2596080
790,2828,2596540,6212,2596540
790,2828,2597540,6212,2597540
791,2836,2598540,6212,2598540
791,2836,2599540,6212,2599540
791,2836,2599860,6212,2599860
792,2844,2607860,6212,2607860
792,2844,2608320,6212,2608320
792,2844,2609130,6212,2609130
792,2844,2610130,6212,2610130
792,2844,2610590,6212,2610590
792,2844,2611590,6212,2611590
792,2844,2611590,6212,2611590
793,2852,2612590,6212,2612590
793,2852,2613590,6212,2613590
793,2852,2613910,6212,2613910
793,2852,2613910,6212,2613910
793,2852,2614910,6212,2614910
794,2860,2618910,6212,2618910
794,2860,2619560,6212,2619560
794,2860,2619790,6212,2619790
794,2860,2620790,6212,2620790
794,2860,2621440,6212,2621440
794,2860,2621660,6212,2621660
794,2860,2621660,6212,2621660
794,2860,2621660,6212,2621660
794,2860,2622660,6212,2622660
794,2860,2623130,6212,2623130
794,2860,2624130,6212,2624130
794,2860,2624590,6212,2624590
794,2860,2624590,6212,2624590
794,2860,2624910,6212,2624910
794,2860,2625500,6212,2625500
794,2860,2626500,6212,2626500
795,2868,2628500,6212,2628500
795,2868,2628500,6212,2628500
795,2868,2629500,6212,2629500
795,2868,2630310,6212,2630310
795,2868,2631310,6212,2631310
795,2868,2632310,6212,2632310
795,2868,2633310,6212,2633310
795,2868,2633310,6212,2633310
795,2868,2634310,6212,2634310
795,2868,2635310,6212,2635310
795,2868,2636120,6212,2636120
796,2876,2637120,6212,2637120
796,2876,2638120,6212,2638120
796,2876,2638930,6212,2638930
796,2876,2639930,6212,2639930
796,2876,2640930,6212,2640930
797,2884,2648930,6212,2648930
797,2884,2648930,6212,2648930
797,2884,2650930,6212,2650930
797,2884,2651930,6212,2651930
798,2892,2652930,6212,2652930
798,2892,2653930,6212,2653930
798,2892,2654930,6212,2654930
798,2892,2655250,6212,2655250
799,2900,2663250,6212,2663250
799,2900,2664250,6212,2664250
799,2900,2664570,6212,2664570
799,2900,2665570,6212,2665570
799,2900,2665570,6212,2665570
799,2900,2665730,6212,2665730
800,2908,2666730,6212,2666730
800,2908,2667730,6212,2667730
800,2908,2667950,6212,2667950
800,2908,2668760,6212,2668760
800,2908,2669760,6212,2669760
800,2908,2670760,6212,2670760
800,2908,2671760,6212,2671760
800,2908,2671760,6212,2671760
800,2908,2672760,6212,2672760
800,2908,2673760,6212,2673760
800,2908,2674760,6212,2674760
801,2916,2675570,6212,2675570
801,2916,2676570,6212,2676570
801,2916,2677570,6212,2677570
801,2916,2678570,6212,2678570
801,2916,2679570,6212,2679570
801,2916,2679570,6212,2679570
801,2916,2680570,6212,2680570
801,2916,2680570,6212,2680570
801,2916,2681570,6212,2681570
801,2916,2682570,6212,2682570
802,2924,2683570,6212,2683570
802,2924,2684570,6212,2684570
802,2924,2685380,6212,2685380
802,2924,2685750,6212,2685750
802,2924,2686750,6212,2686750
802,2924,2687220,6212,2687220
802,2924,2687690,6212,2687690
802,2924,2688500,6212,2688500
802,2924,2689500,6212,2689500
802,2924,2690500,6212,2690500
803,2932,2690970,6212,2690970
803,2932,2691970,6212,2691970
803,2932,2692970,6212,2692970
803,2932,2693970,6212,2693970
803,2932,2693970,6212,2693970
803,2932,2694440,6212,2694440
803,2932,2695090,6212,2695090
803,2932,2696090,6212,2696090
803,2932,2697090,6212,2697090
803,2932,2697090,6212,2697090
804,2940,2701090,6212,2701090
804,2940,2701740,6212,2701740
804,2940,2702550,6212,2702550
804,2940,2703550,6212,2703550
804,2940,2704360,6212,2704360
804,2940,2705360,6212,2705360
804,2940,2705360,6212,2705360
804,2940,2705680,6212,2705680
804,2940,2705680,6212,2705680
805,2948,2706680,6212,2706680
805,2948,2706680,6212,2706680
805,2948,2707050,6212,2707050
805,2948,2707520,6212,2707520
805,2948,2708520,6212,2708520
805,2948,2709520,6212,2709520
805,2948,2710520,6212,2710520
805,2948,2711520,6212,2711520
805,2948,2712330,6212,2712330
805,2948,2712330,6212,2712330
805,2948,2713330,6212,2713330
805,2948,2713560,6212,2713560
805,2948,2713560,6212,2713560
805,2948,2713560,6212,2713560
806,2956,2714560,6212,2714560
806,2956,2715560,6212,2715560
806,2956,2716030,6212,2716030
806,2956,2716030,6212,2716030
806,2956,2720030,6212,2720030
806,2956,2721030,6212,2721030
806,2956,2722030,6212,2722030
807,2964,2722350,6212,2722350
807,2964,2723350,6212,2723350
807,2964,2724160,6212,2724160
807,2964,2724810,6212,2724810
807,2964,2726810,6212,2726810
807,2964,2727810,6212,2727810
807,2964,2728810,6212,2728810
807,2964,2729810,6212,2729810
808,2972,2730270,6212,2730270
808,2972,2731270,6212,2731270
808,2972,2732080,6212,2732080
808,2972,2733080,6212,2733080
808,2972,2734080,6212,2734080
808,2972,2735080,6212,2735080
808,2972,2736080,6212,2736080
808,2972,2736300,6212,2736300
808,2972,2736950,6212,2736950
809,2980,2737420,6212,2737420
809,2980,2737890,6212,2737890
809,2980,2738700,6212,2738700
809,2980,2739700,6212,2739700
809,2980,2740510,6212,2740510
809,2980,2741510,6212,2741510
809,2980,2741980,6212,2741980
809,2980,2742350,6212,2742350
809,2980,2742720,6212,2742720
809,2980,2743720,6212,2743720
810,2988,2751720,6212,2751720
811,2996,2752530,6212,2752530
811,2996,2753530,6212,2753530
811,2996,2754530,6212,2754530
811,2996,2755530,6212,2755530
811,2996,2755850,6212,2755850
811,2996,2756850,6212,2756850
811,2996,2757850,6212,2757850
811,2996,2758850,6212,2758850
811,2996,2759320,6212,2759320
811,2996,2760320,6212,2760320
812,3004,2761320,6212,2761320
812,3004,2762320,6212,2762320
812,3004,2762780,6212,2762780
812,3004,2762780,6212,2762780
812,3004,2763780,6212,2763780
812,3004,2764590,6212,2764590
812,3004,2765400,6212,2765400
812,3004,2766400,6212,2766400
812,3004,2767210,6212,2767210
813,3012,2768210,6212,2768210
814,3020,2776210,6212,2776210
814,3020,2777210,6212,2777210
814,3020,2777370,6212,2777370
814,3020,2778370,6212,2778370
814,3020,2779370,6212,2779370
814,3020,2780180,6212,2780180
814,3020,2781180,6212,2781180
814,3020,2782180,6212,2782180
814,3020,2782990,6212,2782990
814,3020,2783460,6212,2783460
815,3028,2784460,6212,2784460
815,3028,2785460,6212,2785460
815,3028,2786460,6212,2786460
815,3028,2786690,6212,2786690
815,3028,2786850,6212,2786850
815,3028,2787170,6212,2787170
815,3028,2788170,6212,2788170
815,3028,2789170,6212,2789170
815,3028,2790170,6212,2790170
815,3028,2791170,6212,2791170
815,3028,2791630,6212,2791630
816,3036,2792630,6212,2792630
816,3036,2793630,6212,2793630
816,3036,2794630,6212,2794630
816,3036,2795630,6212,2795630
816,3036,2796630,6212,2796630
817,3044,2800630,6212,2800630
817,3044,2800630,6212,2800630
817,3044,2801630,6212,2801630
817,3044,2802100,6212,2802100
817,3044,2803100,6212,2803100
817,3044,2804100,6212,2804100
817,3044,2805100,6212,2805100
817,3044,2805100,6212,2805100
817,3044,2805910,6212,2805910
817,3044,2805910,6212,2805910
817,3044,2806230,6212,2806230
817,3044,2807230,6212,2807230
818,3052,2808040,6212,2808040
818,3052,2809040,6212,2809040
818,3052,2809040,6212,2809040
818,3052,2809510,6212,2809510
818,3052,2810510,6212,2810510
818,3052,2811510,6212,2811510
818,3052,2812510,6212,2812510
818,3052,2812830,6212,2812830
818,3052,2813640,6212,2813640
818,3052,2814640,6212,2814640
819,3060,2815640,6212,2815640
819,3060,2816290,6212,2816290
819,3060,2817290,6212,2817290
819,3060,2817290,6212,2817290
819,3060,2817750,6212,2817750
819,3060,2818750,6212,2818750
819,3060,2819750,6212,2819750
819,3060,2820750,6212,2820750
819,3060,2821750,6212,2821750
820,3068,2822750,6212,2822750
820,3068,2823560,6212,2823560
820,3068,2825560,6212,2825560
820,3068,2826560,6212,2826560
820,3068,2827110,6212,2827110
820,3068,2828110,6212,2828110
821,3076,2832110,6212,2832110
821,3076,2832920,6212,2832920
821,3076,2833730,6212,2833730
821,3076,2834320,6212,2834320
821,3076,2834790,6212,2834790
822,3084,2842790,6212,2842790
822,3084,2843790,6212,2843790
822,3084,2844790,6212,2844790
823,3092,2845790,6212,2845790
823,3092,2845790,6212,2845790
823,3092,2846790,6212,2846790
823,3092,2847260,6212,2847260
823,3092,2847730,6212,2847730
823,3092,2848540,6212,2848540
823,3092,2849010,6212,2849010
823,3092,2850010,6212,2850010
823,3092,2850480,6212,2850480
823,3092,2850480,6212,2850480
823,3092,2851130,6212,2851130
823,3092,2852130,6212,2852130
824,3100,2852720,6212,2852720
824,3100,2853720,6212,2853720
824,3100,2854720,6212,2854720
824,3100,2855530,6212,2855530
824,3100,2855530,6212,2855530
824,3100,2856080,6212,2856080
824,3100,2857080,6212,2857080
824,3100,2857080,6212,2857080
824,3100,2858080,6212,2858080
824,3100,2858550,6212,2858550
825,3108,2866550,6212,2866550
826,3116,2867550,6212,2867550
826,3116,2869550,6212,2869550
826,3116,2869550,6212,2869550
826,3116,2870550,6212,2870550
826,3116,2871550,6212,2871550
826,3116,2872550,6212,2872550
826,3116,2872780,6212,2872780
826,3116,2873780,6212,2873780
826,3116,2873780,6212,2873780
826,3116,2874780,6212,2874780
827,3124,2875780,6212,2875780
827,3124,2876780,6212,2876780
827,3124,2877100,6212,2877100
827,3124,2878100,6212,2878100
827,3124,2878570,6212,2878570
827,3124,2879570,6212,2879570
827,3124,2880570,6212,2880570
827,3124,2881380,6212,2881380
827,3124,2881380,6212,2881380
827,3124,2882190,6212,2882190
827,3124,2883190,6212,2883190
828,3132,2884190,6212,2884190
828,3132,2885000,6212,2885000
828,3132,2885810,6212,2885810
828,3132,2886810,6212,2886810
828,3132,2887620,6212,2887620
828,3132,2888430,6212,2888430
828,3132,2889430,6212,2889430
828,3132,2890430,6212,2890430
828,3132,2890430,6212,2890430
828,3132,2890430,6212,2890430
829,3140,2890980,6212,2890980
829,3140,2890980,6212,2890980
829,3140,2891450,6212,2891450
829,3140,2892450,6212,2892450
829,3140,2893260,6212,2893260
829,3140,2893580,6212,2893580
829,3140,2894580,6212,2894580
830,3148,2902580,6212,2902580
830,3148,2903580,6212,2903580
830,3148,2904580,6212,2904580
830,3148,2905050,6212,2905050
830,3148,2905860,6212,2905860
831,3156,2906670,6212,2906670
831,3156,2907480,6212,2907480
831,3156,2908130,6212,2908130
831,3156,2908360,6212,2908360
831,3156,2908360,6212,2908360
831,3156,2908590,6212,2908590
831,3156,2909590,6212,2909590
831,3156,2910590,6212,2910590
831,3156,2911590,6212,2911590
831,3156,2912400,6212,2912400
831,3156,2913400,6212,2913400
832,3164,2921400,6212,2921400
832,3164,2921400,6212,2921400
833,3172,2921870,6212,2921870
833,3172,2922870,6212,2922870
833,3172,2923680,6212,2923680
833,3172,2924490,6212,2924490
833,3172,2925140,6212,2925140
833,3172,2925730,6212,2925730
833,3172,2926540,6212,2926540
833,3172,2927540,6212,2927540
834,3180,2928350,6212,2928350
834,3180,2929350,6212,2929350
834,3180,2930160,6212,2930160
834,3180,2931160,6212,2931160
834,3180,2931620,6212,2931620
834,3180,2932090,6212,2932090
834,3180,2932090,6212,2932090
834,3180,2933090,6212,2933090
834,3180,2933570,6212,2933570
834,3180,2933570,6212,2933570
834,3180,2934570,6212,2934570
834,3180,2934800,6212,2934800
834,3180,2935020,6212,2935020
834,3180,2935350,6212,2935350
834,3180,2936350,6212,2936350
835,3188,2937350,6212,2937350
835,3188,2938350,6212,2938350
835,3188,2939350,6212,2939350
835,3188,2940000,6212,2940000
835,3188,2940470,6212,2940470
835,3188,2941470,6212,2941470
835,3188,2942470,6212,2942470
835,3188,2942470,6212,2942470
835,3188,2943280,6212,2943280
835,3188,2943280,6212,2943280
835,3188,2943280,6212,2943280
836,3196,2944090,6212,2944090
836,3196,2944560,6212,2944560
836,3196,2945030,6212,2945030
836,3196,2945500,6212,2945500
836,3196,2945970,6212,2945970
836,3196,2946440,6212,2946440
836,3196,2946440,6212,2946440
836,3196,2946440,6212,2946440
836,3196,2947440,6212,2947440
836,3196,2947440,6212,2947440
836,3196,2948440,6212,2948440
836,3196,2949440,6212,2949440
836,3196,2950250,6212,2950250
837,3204,2950900,6212,2950900
837,3204,2951900,6212,2951900
837,3204,2952370,6212,2952370
837,3204,2953370,6212,2953370
837,3204,2954370,6212,2954370
837,3204,2954370,6212,2954370
837,3204,2954370,6212,2954370
837,3204,2954740,6212,2954740
837,3204,2955740,6212,2955740
837,3204,2956740,6212,2956740
837,3204,2957060,6212,2957060
837,3204,2957220,6212,2957220
837,3204,2958220,6212,2958220
837,3204,2959030,6212,2959030
838,3212,2960030,6212,2960030
839,3220,2968030,6212,2968030
839,3220,2968840,6212,2968840
839,3220,2969840,6212,2969840
839,3220,2970000,6212,2970000
839,3220,2971000,6212,2971000
839,3220,2971470,6212,2971470
839,3220,2972470,6212,2972470
839,3220,2973470,6212,2973470
839,3220,2974470,6212,2974470
840,3228,2975470,6212,2975470
840,3228,2976470,6212,2976470
840,3228,2977470,6212,2977470
840,3228,2978280,6212,2978280
840,3228,2979090,6212,2979090
840,3228,2980090,6212,2980090
840,3228,2980680,6212,2980680
840,3228,2981680,6212,2981680
840,3228,2981680,6212,2981680
841,3236,2982490,6212,2982490
841,3236,2983490,6212,2983490
841,3236,2984490,6212,2984490
841,3236,2985490,6212,2985490
842,3244,2993490,6212,2993490
842,3244,2993960,6212,2993960
842,3244,2994960,6212,2994960
842,3244,2995430,6212,2995430
843,3252,2999430,6212,2999430
843,3252,3000430,6212,3000430
843,3252,3001430,6212,3001430
843,3252,3002240,6212,3002240
843,3252,3003240,6212,3003240
843,3252,3003560,6212,3003560
843,3252,3003560,6212,3003560
843,3252,3004560,6212,3004560
843,3252,3005560,6212,3005560
844,3260,3006560,6212,3006560
844,3260,3007560,6212,3007560
844,3260,3008030,6212,3008030
844,3260,3009030,6212,3009030
844,3260,3009350,6212,3009350
844,3260,3010350,6212,3010350
844,3260,3011000,6212,3011000
844,3260,3012000,6212,3012000
844,3260,3013000,6212,3013000
845,3268,3014000,6212,3014000
845,3268,3014810,6212,3014810
845,3268,3015280,6212,3015280
845,3268,3015280,6212,3015280
845,3268,3016280,6212,3016280
845,3268,3016930,6212,3016930
845,3268,3017930,6212,3017930
845,3268,3018930,6212,3018930
845,3268,3018930,6212,3018930
845,3268,3019930,6212,3019930
846,3276,3020740,6212,3020740
846,3276,3021740,6212,3021740
846,3276,3022740,6212,3022740
846,3276,3023740,6212,3023740
846,3276,3023970,6212,3023970
846,3276,3023970,6212,3023970
846,3276,3024970,6212,3024970
846,3276,3025970,6212,3025970
846,3276,3026970,6212,3026970
847,3284,3027970,6212,3027970
847,3284,3028970,6212,3028970
847,3284,3029970,6212,3029970
847,3284,3030970,6212,3030970
847,3284,3031970,6212,3031970
847,3284,3032970,6212,3032970
847,3284,3032970,6212,3032970
847,3284,3033440,6212,3033440
847,3284,3033440,6212,3033440
847,3284,3034250,6212,3034250
847,3284,3035250,6212,3035250
848,3292,3036250,6212,3036250
848,3292,3037250,6212,3037250
848,3292,3038060,6212,3038060
848,3292,3038870,6212,3038870
848,3292,3039870,6212,3039870
848,3292,3040030,6212,3040030
848,3292,3040250,6212,3040250
848,3292,3041250,6212,3041250
848,3292,3041250,6212,3041250
848,3292,3041720,6212,3041720
848,3292,3042720,6212,3042720
848,3292,3043040,6212,3043040
849,3300,3043690,6212,3043690
849,3300,3044690,6212,3044690
849,3300,3044690,6212,3044690
849,3300,3045010,6212,3045010
849,3300,3045010,6212,3045010
849,3300,3045660,6212,3045660
849,3300,3046470,6212,3046470
849,3300,3047470,6212,3047470
849,3300,3047790,6212,3047790
849,3300,3048600,6212,3048600
849,3300,3049410,6212,3049410
849,3300,3050410,6212,3050410
850,3308,3051410,6212,3051410
850,3308,3052410,6212,3052410
850,3308,3053220,6212,3053220
850,3308,3054220,6212,3054220
850,3308,3055220,6212,3055220
850,3308,3055220,6212,3055220
850,3308,3056220,6212,3056220
850,3308,3057220,6212,3057220
850,3308,3058220,6212,3058220
851,3316,3059220,6212,3059220
851,3316,3060220,6212,3060220
851,3316,3064220,6212,3064220
851,3316,3065220,6212,3065220
851,3316,3066220,6212,3066220
852,3324,3067220,6212,3067220
852,3324,3068220,6212,3068220
852,3324,3068220,6212,3068220
852,3324,3069220,6212,3069220
852,3324,3069690,6212,3069690
852,3324,3070340,6212,3070340
852,3324,3070340,6212,3070340
852,3324,3070340,6212,3070340
852,3324,3070800,6212,3070800
852,3324,3071610,6212,3071610
852,3324,3072610,6212,3072610
852,3324,3072930,6212,3072930
852,3324,3073400,6212,3073400
853,3332,3075400,6212,3075400
853,3332,3075860,6212,3075860
853,3332,3076180,6212,3076180
854,3340,3084180,6212,3084180
854,3340,3085180,6212,3085180
854,3340,3086180,6212,3086180
854,3340,3086830,6212,3086830
854,3340,3087830,6212,3087830
854,3340,3088830,6212,3088830
854,3340,3089830,6212,3089830
855,3348,3090830,6212,3090830
855,3348,3091830,6212,3091830
855,3348,3092830,6212,3092830
855,3348,3093830,6212,3093830
855,3348,3094310,6212,3094310
855,3348,3094770,6212,3094770
855,3348,3095090,6212,3095090
855,3348,3096090,6212,3096090
855,3348,3096090,6212,3096090
855,3348,3096320,6212,3096320
855,3348,3097320,6212,3097320
856,3356,3098320,6212,3098320
856,3356,3099320,6212,3099320
856,3356,3100320,6212,3100320
856,3356,3101320,6212,3101320
856,3356,3103320,6212,3103320
856,3356,3103870,6212,3103870
856,3356,3104870,6212,3104870
857,3364,3112870,6212,3112870
858,3372,3113340,6212,3113340
858,3372,3114340,6212,3114340
858,3372,3114810,6212,3114810
