ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
358745.2,98.6,85.54,356605.02,98.01
358745.2,98.6,85.54,356605.02,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358745.2,98.6,85.54,356602.2,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
358586.47,98.6,85.54,356443.26,98.01
357936.47,98.6,85.54,355793.26,98.01
357936.47,98.6,85.54,355793.26,98.01
357936.47,98.6,85.54,355793.26,98.01
357936.47,98.6,85.54,355793.26,98.01
357936.47,98.6,85.54,355793.26,98.01
357936.47,98.6,85.54,355793.26,98.01
357936.47,98.6,85.54,355793.26,98.01
357936.47,98.6,85.54,355793.26,98.01
357936.47,98.6,85.54,355793.26,98.01
357936.47,98.6,85.54,355793.26,98.01
357936.47,98.6,85.54,355793.26,98.01
357936.47,98.6,85.54,355793.26,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357777.74,98.6,85.53,355634.73,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355526.8,98.01
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355558.72,98.02
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355594.46,98.03
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355571.18,98.02
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357669.01,98.6,85.53,355549.31,98.01
357671.55,98.6,85.54,355587.86,98.03
357671.55,98.6,85.54,355587.86,98.03
357671.55,98.6,85.54,355613.49,98.03
357671.55,98.6,85.54,355595.31,98.03
357671.55,98.6,85.54,355595.31,98.03
357671.55,98.6,85.54,355595.31,98.03
357671.55,98.6,85.54,355595.31,98.03
357671.55,98.6,85.54,355595.31,98.03
357671.55,98.6,85.54,355595.31,98.03
357671.55,98.6,85.54,355595.31,98.03
357671.55,98.6,85.54,355595.31,98.03
357671.55,98.6,85.54,355595.31,98.03
357671.55,98.6,85.54,355595.31,98.03
357671.55,98.6,85.54,355595.31,98.03
357671.55,98.6,85.54,355595.31,98.03
357671.55,98.6,85.54,355595.31,98.03
357671.55,98.6,85.54,355595.31,98.03
357671.55,98.6,85.54,355595.31,98.03
357671.55,98.6,85.54,355595.31,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357672.82,98.6,85.54,355616.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357622.82,98.6,85.54,355566.26,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355569.19,98.03
357624.09,98.6,85.54,355568.52,98.03
357624.09,98.6,85.54,355568.52,98.03
357624.09,98.6,85.54,355568.52,98.03
357624.09,98.6,85.54,355568.52,98.03
357624.09,98.6,85.54,355568.52,98.03
357624.09,98.6,85.54,355568.52,98.03
357624.09,98.6,85.54,355568.52,98.03
357624.09,98.6,85.54,355568.52,98.03
357624.09,98.6,85.54,355568.52,98.03
357624.09,98.6,85.54,355568.52,98.03
357624.09,98.6,85.54,355568.52,98.03
357624.09,98.6,85.54,355568.52,98.03
357624.09,98.6,85.54,355568.52,98.03
357624.09,98.6,85.54,355568.52,98.03
357624.09,98.6,85.54,355521.97,98.02
357624.09,98.6,85.54,355521.97,98.02
357624.09,98.6,85.54,355521.97,98.02
357624.09,98.6,85.54,355521.97,98.02
357624.09,98.6,85.54,355521.97,98.02
357518.76,98.6,85.54,355417.05,98.02
357518.76,98.6,85.54,355417.05,98.02
357518.76,98.6,85.54,355417.05,98.02
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357521.3,98.6,85.54,355468.79,98.04
357313.09,98.82,85.75,355148.74,98.22
357313.09,98.82,85.75,355148.74,98.22
357313.09,98.82,85.75,355148.74,98.22
357313.09,98.82,85.75,355130.71,98.21
357313.09,98.82,85.75,355130.71,98.21
357313.09,98.82,85.75,355130.71,98.21
357313.09,98.82,85.75,355130.71,98.21
357313.09,98.82,85.75,355130.71,98.21
357313.09,98.82,85.75,355130.71,98.21
357313.09,98.82,85.75,355130.71,98.21
357313.09,98.82,85.75,355130.71,98.21
357313.09,98.82,85.75,355130.71,98.21
357313.09,98.82,85.75,355130.71,98.21
357313.09,98.82,85.75,355130.71,98.21
357313.09,98.82,85.75,355130.71,98.21
357313.09,98.82,85.75,355130.71,98.21
357313.09,98.82,85.75,355130.71,98.21
357313.09,98.82,85.75,355150.19,98.22
357313.09,98.82,85.75,355150.19,98.22
357313.09,98.82,85.75,355150.19,98.22
357313.09,98.82,85.75,355150.19,98.22
357313.09,98.82,85.75,355150.19,98.22
357313.09,98.82,85.75,355150.19,98.22
357313.09,98.82,85.75,355150.19,98.22
357313.09,98.82,85.75,355150.19,98.22
357313.09,98.82,85.75,355150.19,98.22
357313.09,98.82,85.75,355150.19,98.22
357313.09,98.82,85.75,355150.19,98.22
357313.09,98.82,85.75,355150.19,98.22
357313.09,98.82,85.75,355150.19,98.22
357313.09,98.82,85.75,355150.19,98.22
357313.09,98.82,85.75,355150.19,98.22
357313.09,98.82,85.75,355151.59,98.22
357313.09,98.82,85.75,355151.59,98.22
357313.09,98.82,85.75,355151.59,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355152.68,98.22
357314.16,98.82,85.75,355177.42,98.23
