ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
620569.97,99.41,85.81,614708.76,98.47
620569.97,99.41,85.81,614708.76,98.47
620569.97,99.41,85.81,614708.76,98.47
620569.97,99.41,85.81,614708.76,98.47
620569.97,99.41,85.81,614708.76,98.47
620569.97,99.41,85.81,614708.76,98.47
620412.31,99.41,85.81,614551.48,98.47
620412.31,99.41,85.81,614551.48,98.47
620412.31,99.41,85.81,614551.48,98.47
620412.31,99.41,85.81,614551.48,98.47
620412.31,99.41,85.81,614551.48,98.47
620417.01,99.41,85.82,614582.45,98.48
620417.01,99.41,85.82,614582.45,98.48
620417.01,99.41,85.82,614582.45,98.48
620417.01,99.41,85.82,614564.18,98.47
620419.29,99.41,85.82,614587.44,98.48
620419.29,99.41,85.82,614587.44,98.48
620419.29,99.41,85.82,614587.44,98.48
620419.29,99.41,85.82,614587.44,98.48
620419.29,99.41,85.82,614587.44,98.48
620419.29,99.41,85.82,614587.44,98.48
620419.29,99.41,85.82,614587.44,98.48
620419.29,99.41,85.82,614587.44,98.48
620419.29,99.41,85.82,614587.44,98.48
620419.29,99.41,85.82,614587.44,98.48
620419.29,99.41,85.82,614587.44,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614434.49,98.48
620266.33,99.41,85.82,614397.34,98.47
620266.33,99.41,85.82,614397.34,98.47
620266.33,99.41,85.82,614397.34,98.47
620266.33,99.41,85.82,614397.34,98.47
620266.33,99.41,85.82,614397.34,98.47
620266.33,99.41,85.82,614397.34,98.47
620266.33,99.41,85.82,614397.34,98.47
620266.33,99.41,85.82,614397.34,98.47
620266.33,99.41,85.82,614397.34,98.47
620266.33,99.41,85.82,614397.34,98.47
620266.33,99.41,85.82,614397.34,98.47
620107.92,99.41,85.82,614239.43,98.47
620107.92,99.41,85.82,614239.43,98.47
620107.92,99.41,85.82,614239.43,98.47
620107.92,99.41,85.82,614239.43,98.47
620107.92,99.41,85.82,614239.43,98.47
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620107.92,99.41,85.82,614281.62,98.48
620108.68,99.41,85.82,614282.81,98.48
620108.68,99.41,85.82,614282.81,98.48
620108.68,99.41,85.82,614282.81,98.48
620108.68,99.41,85.82,614282.81,98.48
620108.68,99.41,85.82,614282.81,98.48
620108.68,99.41,85.82,614282.81,98.48
619953.25,99.41,85.82,614128.13,98.48
619953.25,99.41,85.82,614128.13,98.48
619953.25,99.41,85.82,614128.13,98.48
619953.25,99.41,85.82,614128.13,98.48
619953.25,99.41,85.82,614128.13,98.48
619953.25,99.41,85.82,614128.13,98.48
619953.25,99.41,85.82,614128.13,98.48
619953.25,99.41,85.82,614128.13,98.48
619953.25,99.41,85.82,614128.13,98.48
619953.25,99.41,85.82,614128.13,98.48
619953.25,99.41,85.82,614151.47,98.48
619953.25,99.41,85.82,614151.47,98.48
619794.84,99.41,85.82,613992.81,98.48
619794.84,99.41,85.82,613992.81,98.48
619794.84,99.41,85.82,613982.07,98.48
619794.84,99.41,85.82,614004.52,98.48
619794.84,99.41,85.82,614004.52,98.48
619794.84,99.41,85.82,614004.52,98.48
619794.84,99.41,85.82,614004.52,98.48
619797.19,99.41,85.82,614020.09,98.49
619797.19,99.41,85.82,614020.09,98.49
619797.19,99.41,85.82,614020.09,98.49
619797.19,99.41,85.82,614020.09,98.49
619797.19,99.41,85.82,614020.09,98.49
619797.19,99.41,85.82,614020.09,98.49
619797.19,99.41,85.82,614020.09,98.49
619797.19,99.41,85.82,614020.09,98.49
619477.19,99.41,85.82,613700.09,98.49
619477.19,99.41,85.82,613700.09,98.49
619477.19,99.41,85.82,613700.09,98.49
619477.19,99.41,85.82,613700.09,98.49
619477.19,99.41,85.82,613700.09,98.49
619321.96,99.41,85.82,613546.45,98.49
619321.96,99.41,85.82,613546.45,98.49
619321.96,99.41,85.82,613546.45,98.49
619321.96,99.41,85.82,613546.45,98.49
619321.96,99.41,85.82,613546.45,98.49
619321.96,99.41,85.82,613546.45,98.49
619321.96,99.41,85.82,613546.45,98.49
619321.96,99.41,85.82,613546.45,98.49
619321.96,99.41,85.82,613524.01,98.48
619321.96,99.41,85.82,613524.01,98.48
619321.96,99.41,85.82,613524.01,98.48
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619321.96,99.41,85.82,613548.87,98.49
619165.14,99.41,85.82,613390.21,98.49
619165.14,99.41,85.82,613390.21,98.49
619165.14,99.41,85.82,613390.21,98.49
619165.14,99.41,85.82,613390.21,98.49
619165.14,99.41,85.82,613390.21,98.49
619165.14,99.41,85.82,613390.21,98.49
619165.14,99.41,85.82,613390.21,98.49
619165.14,99.41,85.82,613382.06,98.49
619165.14,99.41,85.82,613382.06,98.49
619165.14,99.41,85.82,613382.06,98.49
619165.14,99.41,85.82,613382.06,98.49
619165.14,99.41,85.82,613382.06,98.49
618875.14,99.41,85.82,613092.06,98.49
618875.14,99.41,85.82,613092.06,98.49
618875.14,99.41,85.82,613092.06,98.49
618875.14,99.41,85.82,613092.06,98.49
618875.14,99.41,85.82,613092.06,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613103.53,98.49
618877.49,99.41,85.82,613070.1,98.48
618877.49,99.41,85.82,613070.1,98.48
618877.49,99.41,85.82,613070.1,98.48
618882.19,99.42,85.82,613090.72,98.49
618882.19,99.42,85.82,613090.72,98.49
618882.19,99.42,85.82,613090.72,98.49
618882.19,99.42,85.82,613090.72,98.49
618882.19,99.42,85.82,613090.72,98.49
618882.19,99.42,85.82,613090.72,98.49
618882.19,99.42,85.82,613090.72,98.49
618882.19,99.42,85.82,613090.72,98.49
618882.19,99.42,85.82,613090.72,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613125.12,98.49
618882.19,99.42,85.82,613108.93,98.49
618882.19,99.42,85.82,613108.93,98.49
618882.94,99.42,85.82,613130.91,98.49
618882.94,99.42,85.82,613130.91,98.49
618882.94,99.42,85.82,613130.91,98.49
618882.94,99.42,85.82,613130.91,98.49
618882.94,99.42,85.82,613130.91,98.49
618882.94,99.42,85.82,613130.91,98.49
618882.94,99.42,85.82,613130.91,98.49
618882.94,99.42,85.82,613093.63,98.49
618882.94,99.42,85.82,613093.63,98.49
618882.94,99.42,85.82,613093.63,98.49
618882.94,99.42,85.82,613093.63,98.49
618882.94,99.42,85.82,613093.63,98.49
618882.94,99.42,85.82,613093.63,98.49
618882.94,99.42,85.82,613093.63,98.49
618882.94,99.42,85.82,613093.63,98.49
618882.94,99.42,85.82,613093.63,98.49
618882.94,99.42,85.82,613093.63,98.49
618882.94,99.42,85.82,613093.63,98.49
618882.94,99.42,85.82,613093.63,98.49
618882.94,99.42,85.82,613093.63,98.49
618882.94,99.42,85.82,613093.63,98.49
618882.94,99.42,85.82,613093.63,98.49
618882.94,99.42,85.82,613093.63,98.49
618882.94,99.42,85.82,613093.63,98.49
618887.64,99.42,85.82,613135.28,98.49
618887.64,99.42,85.82,613135.28,98.49
618887.64,99.42,85.82,613135.28,98.49
618887.64,99.42,85.82,613135.28,98.49
618887.64,99.42,85.82,613135.28,98.49
618887.64,99.42,85.82,613135.28,98.49
618887.64,99.42,85.82,613135.28,98.49
617887.64,99.42,85.82,612135.28,98.49
617892.34,99.42,85.82,612137.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617572.34,99.42,85.82,611817.3,98.49
617575.33,99.42,85.82,611909.18,98.5
617575.33,99.42,85.82,611909.18,98.5
617575.33,99.42,85.82,611909.18,98.5
617575.33,99.42,85.82,611909.18,98.5
617575.33,99.42,85.82,611909.18,98.5
617575.33,99.42,85.82,611909.18,98.5
617575.33,99.42,85.82,611909.18,98.5
617575.33,99.42,85.82,611909.18,98.5
617575.33,99.42,85.82,611909.18,98.5
617575.33,99.42,85.82,611909.18,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617416.92,99.42,85.82,611750.52,98.5
617418.52,99.42,85.82,611750.26,98.5
617418.52,99.42,85.82,611750.26,98.5
617418.52,99.42,85.82,611750.26,98.5
617418.52,99.42,85.82,611750.26,98.5
617418.52,99.42,85.82,611750.26,98.5
617418.52,99.42,85.82,611750.26,98.5
617265.56,99.42,85.82,611599.66,98.51
617265.56,99.42,85.82,611599.66,98.51
617265.56,99.42,85.82,611599.66,98.51
617265.56,99.42,85.82,611599.66,98.51
617265.56,99.42,85.82,611599.66,98.51
617265.56,99.42,85.82,611584.48,98.5
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611445.57,98.51
617107.91,99.42,85.82,611560.4,98.52
617107.91,99.42,85.82,611560.4,98.52
617107.91,99.42,85.82,611560.4,98.52
617107.91,99.42,85.82,611560.4,98.52
617107.91,99.42,85.82,611560.4,98.52
617107.91,99.42,85.82,611560.4,98.52
617107.91,99.42,85.82,611560.4,98.52
617107.91,99.42,85.82,611560.4,98.52
617107.91,99.42,85.82,611560.4,98.52
617107.91,99.42,85.82,611560.4,98.52
617107.91,99.42,85.82,611560.4,98.52
617107.91,99.42,85.82,611560.4,98.52
617107.91,99.42,85.82,611560.4,98.52
617107.91,99.42,85.82,611560.4,98.52
617107.91,99.42,85.82,611560.4,98.52
617107.91,99.42,85.82,611537.53,98.52
617107.91,99.42,85.82,611537.53,98.52
617107.91,99.42,85.82,611568.66,98.53
617107.91,99.42,85.82,611568.66,98.53
617107.91,99.42,85.82,611568.66,98.53
617107.91,99.42,85.82,611568.66,98.53
617107.91,99.42,85.82,611593.94,98.53
617107.91,99.42,85.82,611593.94,98.53
617107.91,99.42,85.82,611593.94,98.53
617107.91,99.42,85.82,611593.94,98.53
617107.91,99.42,85.82,611593.94,98.53
617107.91,99.42,85.82,611593.94,98.53
617107.91,99.42,85.82,611593.94,98.53
617107.91,99.42,85.82,611593.94,98.53
617107.91,99.42,85.82,611593.94,98.53
617107.91,99.42,85.82,611593.94,98.53
617107.91,99.42,85.82,611593.94,98.53
617107.91,99.42,85.82,611593.94,98.53
617117.31,99.42,85.82,611623.61,98.53
617117.31,99.42,85.82,611623.61,98.53
617117.31,99.42,85.82,611623.61,98.53
617117.31,99.42,85.82,611623.61,98.53
617117.31,99.42,85.82,611623.61,98.53
617117.31,99.42,85.82,611623.61,98.53
617067.31,99.42,85.82,611573.61,98.53
617067.31,99.42,85.82,611573.61,98.53
617067.31,99.42,85.82,611573.61,98.53
617072.0,99.42,85.82,611576.61,98.53
617072.0,99.42,85.82,611576.61,98.53
617072.0,99.42,85.82,611576.61,98.53
617072.0,99.42,85.82,611576.61,98.53
617072.0,99.42,85.82,611576.61,98.53
617072.0,99.42,85.82,611576.61,98.53
617072.0,99.42,85.82,611576.61,98.53
617072.0,99.42,85.82,611576.61,98.53
617072.0,99.42,85.82,611576.61,98.53
617072.0,99.42,85.82,611576.61,98.53
617072.0,99.42,85.82,611576.61,98.53
617072.0,99.42,85.82,611576.61,98.53
617072.0,99.42,85.82,611576.61,98.53
617072.0,99.42,85.82,611576.61,98.53
617072.0,99.42,85.82,611605.23,98.54
617072.0,99.42,85.82,611605.23,98.54
617072.0,99.42,85.82,611605.23,98.54
617072.0,99.42,85.82,611605.23,98.54
617072.0,99.42,85.82,611605.23,98.54
617072.0,99.42,85.82,611605.23,98.54
617072.0,99.42,85.82,611605.23,98.54
617072.0,99.42,85.82,611605.23,98.54
617072.0,99.42,85.82,611605.23,98.54
617072.0,99.42,85.82,611605.23,98.54
617072.0,99.42,85.82,611605.23,98.54
617072.0,99.42,85.82,611605.23,98.54
617072.0,99.42,85.82,611605.23,98.54
617072.0,99.42,85.82,611605.23,98.54
617072.0,99.42,85.82,611605.23,98.54
617072.0,99.42,85.82,611605.23,98.54
617072.0,99.42,85.82,611601.25,98.54
617072.0,99.42,85.82,611601.25,98.54
617072.0,99.42,85.82,611601.25,98.54
617072.0,99.42,85.82,611601.25,98.54
617072.0,99.42,85.82,611601.25,98.54
617072.0,99.42,85.82,611601.25,98.54
617072.0,99.42,85.82,611601.25,98.54
617072.0,99.42,85.82,611601.25,98.54
617072.0,99.42,85.82,611601.25,98.54
617072.0,99.42,85.82,611557.98,98.53
617072.0,99.42,85.82,611557.98,98.53
617072.0,99.42,85.82,611557.98,98.53
617072.0,99.42,85.82,611557.98,98.53
617072.0,99.42,85.82,611557.98,98.53
617072.0,99.42,85.82,611557.98,98.53
617072.0,99.42,85.82,611557.98,98.53
617072.0,99.42,85.82,611557.98,98.53
617072.0,99.42,85.82,611557.98,98.53
617072.0,99.42,85.82,611557.98,98.53
617072.0,99.42,85.82,611557.98,98.53
617072.0,99.42,85.82,611557.98,98.53
617072.0,99.42,85.82,611557.98,98.53
617072.0,99.42,85.82,611557.98,98.53
617072.0,99.42,85.82,611557.98,98.53
617072.0,99.42,85.82,611557.98,98.53
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617075.0,99.42,85.82,611603.81,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611610.68,98.54
617077.34,99.42,85.83,611581.73,98.54
617077.34,99.42,85.83,611581.73,98.54
617077.34,99.42,85.83,611581.73,98.54
617077.34,99.42,85.83,611581.73,98.54
617077.34,99.42,85.83,611581.73,98.54
617077.34,99.42,85.83,611581.73,98.54
617077.34,99.42,85.83,611581.73,98.54
617077.34,99.42,85.83,611581.73,98.54
617077.34,99.42,85.83,611581.73,98.54
617077.34,99.42,85.83,611581.73,98.54
617077.34,99.42,85.83,611613.02,98.54
617077.34,99.42,85.83,611613.02,98.54
617077.34,99.42,85.83,611613.02,98.54
617077.34,99.42,85.83,611613.02,98.54
617077.34,99.42,85.83,611613.02,98.54
617077.34,99.42,85.83,611613.02,98.54
617077.34,99.42,85.83,611613.02,98.54
617077.34,99.42,85.83,611613.02,98.54
617077.34,99.42,85.83,611613.02,98.54
617077.34,99.42,85.83,611613.02,98.54
617077.34,99.42,85.83,611613.02,98.54
617077.34,99.42,85.83,611613.02,98.54
617077.34,99.42,85.83,611613.02,98.54
617077.34,99.42,85.83,611613.02,98.54
617077.34,99.42,85.83,611613.02,98.54
617079.69,99.42,85.83,611618.81,98.54
617079.69,99.42,85.83,611618.81,98.54
617079.69,99.42,85.83,611618.81,98.54
617079.69,99.42,85.83,611618.81,98.54
617079.69,99.42,85.83,611618.81,98.54
617079.69,99.42,85.83,611618.81,98.54
617079.69,99.42,85.83,611618.81,98.54
617079.69,99.42,85.83,611618.81,98.54
617079.69,99.42,85.83,611618.81,98.54
617079.69,99.42,85.83,611618.81,98.54
617082.04,99.42,85.83,611664.79,98.55
617082.04,99.42,85.83,611664.79,98.55
617082.04,99.42,85.83,611664.79,98.55
617082.04,99.42,85.83,611664.79,98.55
617082.04,99.42,85.83,611664.79,98.55
617082.04,99.42,85.83,611664.79,98.55
617082.04,99.42,85.83,611664.79,98.55
617082.04,99.42,85.83,611664.79,98.55
617082.04,99.42,85.83,611664.79,98.55
617082.04,99.42,85.83,611664.79,98.55
617082.04,99.42,85.83,611664.79,98.55
617082.04,99.42,85.83,611664.79,98.55
617082.04,99.42,85.83,611664.79,98.55
617082.04,99.42,85.83,611664.79,98.55
617082.04,99.42,85.83,611664.79,98.55
617082.04,99.42,85.83,611664.79,98.55
617082.04,99.42,85.83,611664.79,98.55
