ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
835750.12,14.26,0.64,206057.95,3.52
835750.12,14.26,0.64,206057.95,3.52
835569.01,14.26,0.64,205957.68,3.51
835380.99,14.26,0.64,205762.52,3.51
835083.47,14.25,0.63,205816.86,3.51
835083.47,14.25,0.63,205799.26,3.51
835135.4,14.26,0.63,205589.86,3.51
835009.0,14.26,0.64,206547.56,3.53
835056.03,14.26,0.64,206378.14,3.52
834914.92,14.26,0.64,206151.44,3.52
834778.72,14.26,0.64,206121.59,3.52
834830.65,14.26,0.64,206183.28,3.52
834830.65,14.26,0.64,206107.73,3.52
834830.65,14.26,0.64,206131.71,3.52
835058.71,14.27,0.65,206131.45,3.52
835058.71,14.27,0.65,206131.45,3.52
835058.71,14.27,0.65,206119.84,3.52
835282.86,14.27,0.65,205614.02,3.51
834193.22,14.27,0.65,205613.75,3.52
834365.03,14.28,0.66,205613.75,3.52
834070.76,14.27,0.65,205640.74,3.52
834079.35,14.28,0.65,205730.8,3.52
834131.28,14.28,0.66,205723.89,3.52
834183.22,14.28,0.66,205713.47,3.52
834047.01,14.28,0.66,205703.81,3.52
833780.7,14.28,0.66,205416.19,3.52
833644.5,14.28,0.66,205961.32,3.53
833456.48,14.27,0.65,206054.83,3.53
833508.41,14.28,0.66,205788.99,3.53
833508.41,14.28,0.66,205835.04,3.53
833560.35,14.28,0.66,206433.47,3.54
833612.28,14.28,0.66,206135.19,3.53
833664.21,14.29,0.67,205974.49,3.53
833885.53,14.29,0.67,205974.23,3.53
833885.53,14.29,0.67,205928.19,3.53
833588.01,14.29,0.67,205928.19,3.53
833809.33,14.29,0.67,205928.19,3.53
833678.02,14.29,0.67,205666.86,3.53
833678.02,14.29,0.67,205715.56,3.53
833571.94,14.29,0.67,205607.13,3.52
833571.94,14.29,0.67,205572.64,3.52
833430.84,14.29,0.67,205892.67,3.53
833430.84,14.29,0.67,205886.97,3.53
833294.63,14.29,0.67,206086.21,3.53
833016.62,14.29,0.67,205897.36,3.53
833016.62,14.29,0.67,205936.9,3.53
833016.62,14.29,0.67,205863.25,3.53
832880.41,14.29,0.67,205675.81,3.53
832932.34,14.29,0.67,205664.01,3.53
832634.82,14.29,0.67,205664.01,3.53
832528.54,14.28,0.66,205555.58,3.53
832580.47,14.29,0.67,206209.82,3.54
832806.7,14.29,0.67,206199.66,3.54
832853.73,14.3,0.67,206427.23,3.54
832556.2,14.29,0.67,206280.33,3.54
832777.52,14.3,0.68,206312.1,3.54
832479.99,14.29,0.67,206149.91,3.54
832479.99,14.29,0.67,206290.57,3.54
832479.99,14.29,0.67,206290.57,3.54
832531.93,14.3,0.67,206533.15,3.55
832753.25,14.3,0.68,206532.89,3.55
832455.72,14.3,0.68,206532.89,3.55
832507.65,14.3,0.68,206532.89,3.55
832559.59,14.3,0.68,206532.89,3.55
832559.59,14.3,0.68,206532.89,3.55
832780.91,14.31,0.69,206565.02,3.55
832483.38,14.3,0.68,206562.06,3.55
832535.31,14.31,0.69,206540.78,3.55
832587.24,14.31,0.69,206532.89,3.55
832451.04,14.31,0.69,207568.19,3.57
832502.97,14.31,0.69,207592.5,3.57
832366.77,14.31,0.69,207592.23,3.57
832230.56,14.31,0.69,207592.23,3.57
832282.49,14.31,0.69,207620.95,3.57
832146.29,14.32,0.69,207592.23,3.57
832198.22,14.32,0.7,207592.23,3.57
832250.15,14.32,0.7,208108.76,3.58
832113.95,14.32,0.7,207948.09,3.58
831977.74,14.32,0.7,208159.47,3.58
832192.32,14.33,0.71,208159.91,3.58
832056.11,14.33,0.71,208159.21,3.58
832108.04,14.33,0.71,208159.21,3.58
831971.84,14.33,0.71,208195.31,3.59
832023.77,14.33,0.71,208185.74,3.59
832023.77,14.33,0.71,208251.46,3.59
831722.99,14.33,0.71,208240.83,3.59
831944.31,14.33,0.71,208224.93,3.59
831399.49,14.33,0.71,208250.31,3.59
831121.47,14.33,0.71,207978.47,3.59
830985.27,14.33,0.71,208739.33,3.6
830692.64,14.33,0.71,208539.83,3.6
830739.67,14.33,0.71,208584.62,3.6
830960.99,14.33,0.71,208574.68,3.6
830960.99,14.33,0.71,208569.99,3.6
830663.47,14.33,0.71,208562.75,3.6
830537.07,14.33,0.71,209365.88,3.61
830592.87,14.33,0.71,209007.71,3.61
830592.87,14.33,0.71,208990.75,3.61
830414.62,14.33,0.71,208851.82,3.6
830414.62,14.33,0.71,208847.13,3.6
830235.08,14.33,0.71,208465.77,3.6
830235.08,14.33,0.71,208453.97,3.6
830456.4,14.33,0.71,208453.71,3.6
830158.87,14.33,0.71,208453.71,3.6
830380.19,14.34,0.72,208453.71,3.6
830243.99,14.34,0.72,208632.2,3.6
830107.78,14.34,0.72,208469.43,3.6
829971.58,14.34,0.72,208767.6,3.61
829971.58,14.34,0.72,208767.6,3.61
829683.56,14.33,0.71,208730.28,3.61
829557.29,14.33,0.71,208162.3,3.6
829714.73,14.34,0.72,208299.75,3.6
829766.67,14.34,0.72,208239.65,3.6
829630.46,14.34,0.72,208106.57,3.6
829682.39,14.34,0.72,208508.08,3.6
829546.19,14.34,0.72,208478.23,3.6
829598.12,14.35,0.72,208539.92,3.61
829404.73,14.34,0.72,208338.85,3.6
829404.73,14.34,0.72,208338.85,3.6
829404.73,14.34,0.72,208338.85,3.6
829107.21,14.34,0.72,208312.44,3.6
829159.14,14.34,0.72,208435.41,3.61
829427.27,14.35,0.73,208580.83,3.61
829230.87,14.34,0.72,208572.15,3.61
829094.67,14.34,0.72,208441.74,3.61
828958.46,14.34,0.72,208441.74,3.61
829014.27,14.35,0.73,208083.57,3.6
828878.06,14.35,0.73,208086.54,3.6
828886.65,14.35,0.73,207888.78,3.6
829106.93,14.36,0.74,207885.54,3.6
828970.73,14.36,0.74,207885.54,3.6
829192.05,14.36,0.74,207916.5,3.6
828925.56,14.36,0.74,207894.47,3.6
828628.04,14.35,0.73,207885.54,3.6
828849.36,14.36,0.74,207885.54,3.6
829069.64,14.36,0.74,208326.88,3.61
828933.43,14.36,0.74,208316.94,3.61
828933.43,14.36,0.74,208278.56,3.61
828797.23,14.36,0.74,208746.88,3.62
828499.7,14.36,0.74,208412.99,3.61
828721.02,14.36,0.74,208441.06,3.61
828423.49,14.36,0.74,208276.45,3.61
828595.31,14.37,0.74,208643.55,3.62
828647.24,14.37,0.75,208643.55,3.62
828819.05,14.37,0.75,208643.55,3.62
828502.57,14.37,0.75,208327.72,3.61
828723.89,14.37,0.75,208327.72,3.61
828426.36,14.37,0.75,208328.95,3.61
828478.29,14.37,0.75,208331.27,3.61
828706.36,14.38,0.76,208327.72,3.61
828758.29,14.38,0.76,208327.72,3.61
828930.1,14.38,0.76,209441.88,3.63
828793.9,14.38,0.76,209425.41,3.63
828845.83,14.39,0.77,209548.39,3.64
828649.89,14.39,0.76,209862.86,3.64
828513.69,14.39,0.76,209771.73,3.64
828377.48,14.39,0.76,209764.92,3.64
828377.48,14.39,0.76,209735.84,3.64
828429.41,14.39,0.77,209735.84,3.64
828293.21,14.39,0.77,210069.65,3.65
828015.19,14.38,0.76,209792.55,3.64
828187.0,14.39,0.77,209879.38,3.65
828408.32,14.39,0.77,209879.38,3.65
828628.6,14.4,0.78,209879.38,3.65
828470.66,14.4,0.78,209730.49,3.64
828522.59,14.4,0.78,209730.49,3.65
828386.38,14.4,0.78,209738.62,3.65
828438.32,14.4,0.78,209759.74,3.65
828302.11,14.4,0.78,209730.49,3.65
828302.11,14.4,0.78,209759.92,3.65
828004.59,14.4,0.78,210185.95,3.66
828225.91,14.4,0.78,210281.42,3.66
828089.7,14.4,0.78,210885.23,3.67
827792.17,14.4,0.78,210558.77,3.66
827604.16,14.4,0.78,210350.65,3.66
827326.14,14.39,0.77,210088.01,3.66
827547.46,14.4,0.78,210087.75,3.66
827599.4,14.4,0.78,210087.75,3.66
827651.33,14.4,0.78,210087.75,3.66
827651.33,14.4,0.78,210170.29,3.66
827651.33,14.4,0.78,210140.86,3.66
827703.26,14.41,0.79,210140.86,3.66
827958.32,14.41,0.79,210228.44,3.66
827670.79,14.41,0.79,210140.86,3.66
827534.58,14.41,0.79,210679.53,3.67
827755.9,14.41,0.79,210792.08,3.67
827755.9,14.41,0.79,210825.78,3.67
827807.84,14.42,0.8,211439.24,3.68
827807.84,14.42,0.8,211413.65,3.68
827510.31,14.41,0.79,211131.54,3.68
827510.31,14.41,0.79,211159.07,3.68
827682.12,14.42,0.8,211159.07,3.68
827545.92,14.42,0.8,211159.07,3.68
827773.98,14.42,0.8,211159.9,3.68
827479.71,14.42,0.8,211159.07,3.68
827701.03,14.42,0.8,211159.07,3.68
827756.83,14.43,0.81,210800.89,3.67
827765.43,14.43,0.81,210603.13,3.67
827817.36,14.43,0.81,210603.13,3.67
827869.29,14.44,0.82,210603.13,3.67
827591.28,14.43,0.81,210396.27,3.67
827324.79,14.43,0.81,210101.28,3.66
827376.73,14.43,0.81,210971.42,3.68
827079.2,14.43,0.81,210723.77,3.68
827334.26,14.43,0.81,211201.18,3.68
827198.05,14.43,0.81,211200.92,3.68
827249.98,14.44,0.82,211200.92,3.69
826988.72,14.43,0.81,211229.23,3.69
826988.72,14.43,0.81,211268.27,3.69
826852.52,14.43,0.81,211268.27,3.69
826716.31,14.43,0.81,211325.48,3.69
826944.38,14.44,0.82,211274.2,3.69
826650.1,14.43,0.81,211268.27,3.69
826702.04,14.44,0.82,211268.27,3.69
826424.02,14.43,0.81,211276.69,3.69
826287.82,14.43,0.81,211887.31,3.7
826287.82,14.43,0.81,211900.81,3.7
826509.14,14.44,0.82,212065.48,3.7
826372.93,14.44,0.82,212046.14,3.7
826424.86,14.44,0.82,212097.32,3.71
826288.66,14.44,0.82,212097.06,3.71
826340.59,14.44,0.82,212097.06,3.71
826043.06,14.44,0.82,211782.64,3.7
826264.38,14.44,0.82,211782.64,3.7
826003.12,14.44,0.82,211493.55,3.7
825866.92,14.44,0.82,211522.39,3.7
825866.92,14.44,0.82,211524.83,3.7
825730.71,14.44,0.82,211505.54,3.7
825443.19,14.44,0.82,211495.99,3.7
825306.98,14.44,0.82,211833.08,3.71
825358.91,14.44,0.82,211970.54,3.71
825410.84,14.44,0.82,212093.18,3.71
825632.17,14.45,0.83,212092.92,3.71
825474.03,14.45,0.83,211935.27,3.71
825176.5,14.44,0.82,211935.27,3.71
825404.57,14.45,0.83,211935.27,3.71
825576.38,14.45,0.83,211990.77,3.71
825628.31,14.45,0.83,211948.57,3.71
825628.31,14.45,0.83,211990.21,3.71
825680.24,14.46,0.84,211976.92,3.71
825402.23,14.45,0.83,212205.61,3.72
825117.96,14.45,0.83,212051.57,3.71
824981.75,14.45,0.83,212712.28,3.73
825207.97,14.46,0.83,212685.76,3.73
825207.97,14.46,0.83,212655.52,3.73
825207.97,14.46,0.83,212655.87,3.73
824948.88,14.45,0.83,212300.36,3.72
825125.82,14.46,0.84,212927.84,3.73
824989.62,14.46,0.84,212908.5,3.73
824853.41,14.46,0.84,212797.42,3.73
825081.48,14.46,0.84,212797.16,3.73
824815.0,14.46,0.84,212509.49,3.73
824678.79,14.46,0.84,212509.49,3.73
824730.72,14.46,0.84,212516.22,3.73
824594.52,14.46,0.84,212509.49,3.73
824458.31,14.46,0.84,212509.49,3.73
824510.24,14.46,0.84,212786.33,3.73
824215.97,14.46,0.84,212639.05,3.73
824437.29,14.47,0.84,212665.19,3.73
824144.67,14.46,0.84,213265.83,3.74
824461.41,14.47,0.85,213360.8,3.74
824325.2,14.47,0.85,213360.54,3.74
824258.62,14.47,0.85,213429.77,3.75
824258.62,14.47,0.85,213464.86,3.75
824258.62,14.47,0.85,213464.86,3.75
824258.62,14.47,0.85,213465.18,3.75
824122.41,14.47,0.85,213465.18,3.75
824174.34,14.47,0.85,213465.97,3.75
824226.28,14.47,0.85,213465.68,3.75
824090.07,14.47,0.85,213465.18,3.75
824311.39,14.48,0.86,213695.8,3.75
824013.87,14.47,0.85,213573.36,3.75
824235.19,14.48,0.86,213609.53,3.75
824235.19,14.48,0.86,213606.71,3.75
824287.12,14.48,0.86,214086.87,3.76
824339.05,14.49,0.87,214086.99,3.76
824202.85,14.49,0.87,214086.61,3.76
823905.32,14.48,0.86,214146.44,3.76
823769.11,14.48,0.86,214169.47,3.77
823632.91,14.48,0.86,214154.2,3.77
823496.7,14.48,0.86,214271.93,3.77
823718.02,14.49,0.87,214238.4,3.77
823581.82,14.49,0.87,214146.44,3.77
823581.82,14.49,0.87,214146.44,3.77
823581.82,14.49,0.87,214193.15,3.77
823633.75,14.49,0.87,214928.31,3.78
823336.22,14.49,0.87,214605.93,3.78
823123.2,14.48,0.86,214373.82,3.77
823175.13,14.49,0.87,214373.93,3.77
823396.45,14.49,0.87,214373.55,3.77
823396.45,14.49,0.87,214373.55,3.77
823324.57,14.49,0.87,214373.55,3.77
823188.36,14.49,0.87,214402.71,3.77
823052.16,14.49,0.87,214383.14,3.77
823273.48,14.5,0.88,214373.55,3.77
823325.41,14.5,0.88,214892.25,3.78
823189.21,14.5,0.88,215251.37,3.79
822901.68,14.5,0.87,214889.55,3.79
822953.61,14.5,0.88,215175.7,3.79
822817.41,14.5,0.88,215175.44,3.79
822989.22,14.5,0.88,215175.44,3.79
823210.54,14.51,0.89,215218.58,3.79
823074.33,14.51,0.89,215183.52,3.79
823126.27,14.51,0.89,215176.47,3.79
822990.06,14.51,0.89,215194.95,3.79
823041.99,14.51,0.89,215948.47,3.81
822744.47,14.51,0.89,215717.27,3.8
822916.28,14.52,0.89,216066.06,3.81
822700.63,14.51,0.89,215969.07,3.81
822752.57,14.52,0.89,215969.18,3.81
822804.5,14.52,0.9,215968.81,3.81
822526.48,14.51,0.89,215852.49,3.81
822578.41,14.52,0.9,215852.49,3.81
822400.4,14.51,0.89,215620.38,3.81
822452.33,14.52,0.9,215620.38,3.81
822316.12,14.52,0.9,215780.33,3.81
822537.44,14.52,0.9,215766.38,3.81
822465.56,14.52,0.9,215620.38,3.81
822329.36,14.52,0.9,216721.49,3.83
822329.36,14.52,0.9,216674.78,3.83
822597.49,14.53,0.91,216874.23,3.83
822401.09,14.53,0.9,216657.42,3.83
822264.89,14.53,0.91,216627.57,3.83
822486.21,14.53,0.91,216812.34,3.83
822350.0,14.53,0.91,216738.57,3.83
822401.94,14.53,0.91,216645.3,3.83
822401.94,14.53,0.91,216697.54,3.83
822104.41,14.53,0.91,216472.21,3.83
822156.34,14.53,0.91,216492.58,3.83
822208.27,14.54,0.92,217006.04,3.84
822260.21,14.54,0.92,217006.16,3.84
822432.02,14.54,0.92,217005.78,3.84
822295.81,14.54,0.92,217013.5,3.84
822517.13,14.55,0.93,217012.83,3.84
822569.06,14.55,0.93,217016.33,3.84
822569.06,14.55,0.93,217016.33,3.84
822432.86,14.55,0.93,217361.82,3.85
822432.86,14.55,0.93,217359.82,3.85
822296.65,14.55,0.93,217450.86,3.85
822348.59,14.56,0.93,217890.69,3.86
822070.57,14.55,0.93,217953.06,3.86
821934.36,14.55,0.93,217952.8,3.86
821718.72,14.55,0.93,217905.47,3.86
821770.65,14.55,0.93,217905.47,3.86
821634.45,14.55,0.93,217953.67,3.86
821686.38,14.55,0.93,217911.73,3.86
821686.38,14.55,0.93,217902.18,3.86
821738.31,14.56,0.94,217895.92,3.86
821790.24,14.56,0.94,217895.92,3.86
821842.18,14.56,0.94,218898.62,3.88
821692.59,14.56,0.94,218706.52,3.88
821556.39,14.56,0.94,218515.11,3.87
821728.2,14.57,0.95,218493.23,3.87
821949.52,14.57,0.95,218609.85,3.88
821750.42,14.57,0.95,219637.86,3.89
821802.36,14.57,0.95,219280.87,3.89
821854.29,14.57,0.95,218974.0,3.88
821854.29,14.57,0.95,218974.0,3.88
821854.29,14.57,0.95,218974.0,3.88
821906.22,14.58,0.96,218776.23,3.88
821967.95,14.58,0.96,218607.54,3.88
822139.77,14.59,0.97,218607.28,3.88
822186.8,14.59,0.97,218548.95,3.88
822233.83,14.59,0.97,220049.1,3.91
822097.62,14.59,0.97,220049.1,3.91
821819.61,14.59,0.97,219761.53,3.9
821541.59,14.58,0.96,219819.39,3.9
821769.66,14.59,0.97,220102.31,3.91
821633.45,14.59,0.97,220102.05,3.91
821633.45,14.59,0.97,220102.05,3.91
821685.38,14.59,0.97,220010.35,3.91
821537.14,14.59,0.97,219870.79,3.9
821400.93,14.59,0.97,220636.55,3.92
821264.73,14.59,0.97,220636.55,3.92
821532.86,14.6,0.98,220180.63,3.91
821396.65,14.6,0.98,220327.97,3.92
821396.65,14.6,0.98,220327.97,3.92
821218.15,14.59,0.97,220021.14,3.91
821081.94,14.59,0.97,219969.97,3.91
821143.8,14.6,0.98,221014.12,3.93
821344.35,14.6,0.98,220863.42,3.93
821565.67,14.61,0.99,220767.25,3.93
821268.14,14.6,0.98,221673.27,3.94
821329.88,14.61,0.99,221337.18,3.94
821376.91,14.61,0.99,221245.75,3.94
821592.28,14.62,0.99,221568.3,3.94
821644.22,14.62,1.0,221568.41,3.94
821377.73,14.61,0.99,221498.8,3.94
821241.53,14.61,0.99,221498.42,3.94
821105.32,14.61,0.99,221499.92,3.94
821326.64,14.62,1.0,221498.42,3.94
821190.44,14.62,1.0,221498.42,3.94
821242.37,14.62,1.0,221731.96,3.95
820944.84,14.62,1.0,221610.24,3.95
820944.84,14.62,1.0,221610.24,3.95
821166.17,14.62,1.0,221642.77,3.95
820899.68,14.62,1.0,221353.88,3.94
820750.1,14.62,1.0,222022.5,3.95
820921.91,14.62,1.0,222105.44,3.96
820973.84,14.63,1.01,222105.56,3.96
820837.64,14.63,1.01,222105.18,3.96
820701.43,14.63,1.01,222105.18,3.96
820753.36,14.63,1.01,222122.9,3.96
820617.16,14.63,1.01,222116.05,3.96
820838.48,14.64,1.01,222109.44,3.96
820707.17,14.64,1.01,222969.64,3.98
820754.2,14.64,1.02,223039.18,3.98
820806.14,14.64,1.02,223157.7,3.98
820518.61,14.64,1.02,222811.94,3.97
820330.59,14.63,1.01,222611.85,3.97
820382.53,14.64,1.02,222681.31,3.97
820246.32,14.64,1.02,222681.05,3.97
820514.45,14.64,1.02,222681.05,3.97
820566.38,14.65,1.03,222697.55,3.98
820369.99,14.64,1.02,222681.05,3.98
820591.31,14.65,1.03,222790.32,3.98
820643.24,14.65,1.03,222681.05,3.98
820643.24,14.65,1.03,222681.28,3.98
820863.52,14.66,1.04,222681.28,3.98
820565.99,14.65,1.03,223649.16,3.99
820434.69,14.65,1.03,223384.01,3.99
820481.72,14.66,1.04,223659.93,4.0
820215.24,14.65,1.03,223609.64,3.99
820436.56,14.66,1.04,223609.38,4.0
820286.97,14.66,1.04,223609.38,4.0
820508.29,14.66,1.04,223609.38,4.0
820508.29,14.66,1.04,223574.95,4.0
820564.1,14.67,1.04,223216.78,3.99
820266.57,14.66,1.04,223257.09,3.99
820088.89,14.66,1.04,222882.13,3.98
820144.69,14.66,1.04,222523.96,3.98
819967.01,14.66,1.04,222148.99,3.97
820138.82,14.67,1.05,222126.09,3.97
820190.75,14.67,1.05,222118.95,3.97
819912.74,14.67,1.05,222108.67,3.97
819912.74,14.67,1.05,222151.03,3.97
819912.74,14.67,1.05,222151.03,3.97
820134.06,14.67,1.05,222916.46,3.99
819997.85,14.67,1.05,222916.2,3.99
820049.78,14.68,1.05,222743.55,3.99
819900.2,14.67,1.05,222355.39,3.98
819768.9,14.67,1.05,223275.89,4.0
819815.93,14.68,1.06,223227.1,4.0
819679.72,14.68,1.06,223227.1,4.0
819543.52,14.68,1.06,223251.82,4.0
819390.97,14.67,1.05,223093.45,4.0
819612.29,14.68,1.06,223080.08,4.0
819664.22,14.68,1.06,223074.62,4.0
819366.69,14.68,1.06,223068.73,4.0
819588.01,14.68,1.06,223520.85,4.0
819639.95,14.69,1.07,223658.68,4.01
819691.88,14.69,1.07,223965.93,4.01
819691.88,14.69,1.07,223965.93,4.01
819394.35,14.69,1.07,223683.8,4.01
819615.67,14.69,1.07,223683.54,4.01
819667.6,14.69,1.07,223683.54,4.01
819667.6,14.69,1.07,223750.39,4.01
819370.08,14.69,1.07,223750.39,4.01
819370.08,14.69,1.07,223772.75,4.01
819591.4,14.7,1.07,223836.08,4.01
819441.81,14.69,1.07,223786.34,4.01
819709.94,14.7,1.08,223772.87,4.01
819761.88,14.7,1.08,224124.07,4.02
819761.88,14.7,1.08,224101.7,4.02
819625.67,14.7,1.08,224042.7,4.02
819502.8,14.7,1.08,224041.81,4.02
819286.77,14.7,1.08,223812.44,4.02
819508.09,14.7,1.08,223812.18,4.02
819341.7,14.7,1.08,224773.28,4.03
819044.18,14.7,1.08,224773.28,4.03
818872.48,14.7,1.08,224380.75,4.03
818736.27,14.7,1.08,224380.75,4.03
818600.07,14.7,1.08,224530.57,4.03
818652.0,14.7,1.08,224458.87,4.03
818872.28,14.71,1.09,224380.77,4.03
818736.07,14.71,1.09,224970.73,4.04
818629.79,14.71,1.09,224864.46,4.04
818806.51,14.71,1.09,225016.03,4.04
818853.54,14.71,1.09,225199.28,4.05
819108.59,14.72,1.1,225199.02,4.05
818812.11,14.72,1.09,225080.3,4.05
819033.43,14.72,1.1,225080.3,4.05
819205.24,14.73,1.11,225102.08,4.05
819261.04,14.73,1.11,224743.91,4.04
818963.52,14.72,1.1,224736.41,4.04
819184.84,14.73,1.11,224730.66,4.04
819193.43,14.73,1.11,224532.9,4.04
819193.43,14.73,1.11,224556.88,4.04
819193.43,14.73,1.11,224540.0,4.04
818895.91,14.73,1.11,224531.47,4.04
818895.91,14.73,1.11,224550.25,4.04
819117.23,14.73,1.11,225969.83,4.06
818981.02,14.73,1.11,225969.57,4.07
818844.82,14.73,1.11,225969.57,4.07
818844.82,14.73,1.11,225925.63,4.07
818606.49,14.73,1.11,226561.04,4.08
818827.82,14.74,1.12,226611.06,4.08
818282.99,14.74,1.12,226986.63,4.09
818236.72,14.74,1.12,226938.2,4.09
817949.19,14.73,1.11,226703.0,4.08
818121.0,14.74,1.12,226897.58,4.09
817984.8,14.74,1.12,226851.88,4.09
818064.2,14.74,1.12,226469.79,4.08
818116.14,14.74,1.12,226547.32,4.08
818344.2,14.75,1.13,226547.06,4.08
818344.2,14.75,1.13,226547.06,4.08
818208.0,14.75,1.13,226547.06,4.08
817913.73,14.75,1.12,226569.56,4.08
817965.66,14.75,1.13,226560.18,4.08
817787.64,14.75,1.13,226382.48,4.08
817787.64,14.75,1.13,226375.74,4.08
817839.57,14.75,1.13,226365.24,4.08
818060.89,14.75,1.13,226362.62,4.08
817924.69,14.75,1.13,226700.03,4.09
817627.16,14.75,1.13,226557.15,4.09
817847.44,14.76,1.14,226362.62,4.08
817711.23,14.76,1.14,227224.44,4.1
817763.17,14.76,1.14,227347.41,4.1
817984.49,14.76,1.14,227481.65,4.11
817848.28,14.76,1.14,227481.39,4.11
817848.28,14.76,1.14,227481.39,4.11
817570.27,14.76,1.14,227196.41,4.1
817742.08,14.76,1.14,227196.41,4.1
817605.87,14.77,1.14,227219.37,4.1
817777.68,14.77,1.15,227205.87,4.1
817777.68,14.77,1.15,227176.79,4.1
817829.61,14.77,1.15,227173.49,4.1
817881.55,14.78,1.16,227167.33,4.1
817745.34,14.78,1.16,228175.38,4.12
817587.2,14.77,1.15,228024.6,4.12
817289.68,14.77,1.15,227879.55,4.12
817341.61,14.77,1.15,228045.82,4.12
817080.35,14.77,1.15,228363.02,4.13
817080.35,14.77,1.15,228363.25,4.13
816944.14,14.77,1.15,228333.4,4.13
816944.14,14.77,1.15,228364.67,4.13
816677.66,14.77,1.14,228037.7,4.12
816541.45,14.77,1.15,227937.13,4.12
816593.39,14.77,1.15,228060.11,4.12
816765.2,14.77,1.15,228208.39,4.13
816552.9,14.77,1.15,228001.39,4.12
816274.88,14.77,1.15,227533.71,4.12
816138.67,14.77,1.15,227533.71,4.12
815950.66,14.76,1.14,227540.17,4.12
815814.45,14.76,1.14,227540.35,4.12
815678.25,14.76,1.14,227540.17,4.12
815906.31,14.77,1.15,227543.18,4.12
815958.25,14.77,1.15,227549.37,4.12
815822.04,14.77,1.15,227540.17,4.12
815993.85,14.78,1.16,227540.17,4.12
815699.58,14.77,1.15,228162.29,4.13
815563.37,14.77,1.15,228016.73,4.13
815615.31,14.78,1.16,228016.46,4.13
815479.1,14.78,1.16,228024.3,4.13
815531.03,14.78,1.16,228023.03,4.13
815702.84,14.78,1.16,228023.47,4.13
815514.83,14.78,1.16,227924.06,4.13
815566.76,14.79,1.16,227917.18,4.13
815836.2,14.79,1.17,228325.75,4.14
815699.99,14.79,1.17,228231.66,4.14
815563.79,14.79,1.17,229212.2,4.16
815427.58,14.79,1.17,229081.78,4.16
815479.52,14.79,1.17,229266.14,4.16
815113.87,14.79,1.17,228720.99,4.15
815165.8,14.79,1.17,228843.97,4.15
815387.12,14.8,1.18,228978.21,4.16
815089.6,14.79,1.17,228833.15,4.15
815089.6,14.79,1.17,228811.23,4.15
815304.17,14.8,1.18,228970.72,4.16
815116.16,14.8,1.18,228869.8,4.15
815168.09,14.8,1.18,229091.01,4.16
815339.9,14.8,1.18,229090.74,4.16
815039.12,14.8,1.18,228784.59,4.15
815260.44,14.81,1.18,228784.59,4.15
814972.91,14.8,1.18,228826.46,4.16
815024.85,14.8,1.18,228806.91,4.16
815246.17,14.81,1.19,228798.26,4.16
814948.64,14.81,1.19,228786.42,4.16
814670.62,14.8,1.18,228673.5,4.15
814670.62,14.8,1.18,228698.2,4.16
814670.62,14.8,1.18,228622.06,4.15
814890.9,14.81,1.19,229444.24,4.17
814890.9,14.81,1.19,229444.24,4.17
814890.9,14.81,1.19,229466.61,4.17
814942.83,14.81,1.19,229370.21,4.17
814806.63,14.81,1.19,229369.95,4.17
814670.42,14.81,1.19,229079.73,4.16
814534.22,14.81,1.19,229855.78,4.18
814398.01,14.81,1.19,229855.78,4.18
814398.01,14.81,1.19,229852.95,4.18
814449.94,14.81,1.19,229881.67,4.18
814449.94,14.81,1.19,229869.2,4.18
814449.94,14.81,1.19,229941.48,4.18
814621.76,14.82,1.2,229974.21,4.18
814876.81,14.83,1.2,229919.09,4.18
814740.61,14.83,1.2,230537.32,4.19
814638.06,14.82,1.2,230428.89,4.19
814638.06,14.82,1.2,230416.25,4.19
814859.38,14.83,1.21,230551.6,4.2
814751.24,14.83,1.21,230444.15,4.19
814751.24,14.83,1.21,230421.78,4.19
814703.1,14.83,1.21,230373.64,4.19
814703.1,14.83,1.21,230399.48,4.19
814566.9,14.83,1.21,230514.76,4.2
814445.4,14.83,1.21,230296.0,4.19
814309.19,14.83,1.21,230165.59,4.19
814385.89,14.83,1.21,229765.39,4.18
814088.36,14.83,1.21,229885.81,4.19
813952.16,14.83,1.21,229885.81,4.19
813815.95,14.83,1.21,229885.55,4.19
813679.74,14.83,1.21,229885.55,4.19
813851.56,14.83,1.21,229960.19,4.19
813693.42,14.83,1.21,229810.82,4.19
813557.21,14.83,1.21,229750.56,4.19
813557.21,14.83,1.21,229750.56,4.19
813613.01,14.83,1.21,229740.52,4.19
