ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
705,2148,1765430,6212,1765430
705,2148,1765890,6212,1765890
705,2148,1765940,6212,1765940
705,2148,1766400,6212,1766400
705,2148,1767210,6212,1767210
705,2148,1768210,6212,1768210
705,2148,1768680,6212,1768680
705,2148,1769270,6212,1769270
705,2148,1769590,6212,1769590
705,2148,1770060,6212,1770060
705,2148,1770380,6212,1770380
705,2148,1771030,6212,1771030
705,2148,1771840,6212,1771840
706,2156,1772840,6212,1772840
706,2156,1773840,6212,1773840
706,2156,1774650,6212,1774650
706,2156,1774650,6212,1774650
706,2156,1775460,6212,1775460
706,2156,1776270,6212,1776270
706,2156,1776740,6212,1776740
706,2156,1777550,6212,1777550
706,2156,1778360,6212,1778360
707,2164,1779360,6212,1779360
707,2164,1780360,6212,1780360
707,2164,1780360,6212,1780360
707,2164,1780830,6212,1780830
707,2164,1781640,6212,1781640
707,2164,1781640,6212,1781640
707,2164,1782290,6212,1782290
707,2164,1782770,6212,1782770
707,2164,1783770,6212,1783770
707,2164,1784240,6212,1784240
707,2164,1784240,6212,1784240
707,2164,1784240,6212,1784240
707,2164,1785240,6212,1785240
707,2164,1786050,6212,1786050
708,2172,1786700,6212,1786700
708,2172,1787510,6212,1787510
708,2172,1788510,6212,1788510
708,2172,1789510,6212,1789510
708,2172,1790160,6212,1790160
708,2172,1790810,6212,1790810
708,2172,1791810,6212,1791810
708,2172,1792810,6212,1792810
708,2172,1793130,6212,1793130
709,2180,1794130,6212,1794130
709,2180,1795130,6212,1795130
709,2180,1795940,6212,1795940
709,2180,1796940,6212,1796940
709,2180,1797750,6212,1797750
709,2180,1798560,6212,1798560
709,2180,1799030,6212,1799030
709,2180,1799030,6212,1799030
709,2180,1800030,6212,1800030
710,2188,1801030,6212,1801030
710,2188,1801260,6212,1801260
710,2188,1801730,6212,1801730
710,2188,1802380,6212,1802380
710,2188,1803190,6212,1803190
710,2188,1804000,6212,1804000
710,2188,1805000,6212,1805000
710,2188,1806000,6212,1806000
710,2188,1806650,6212,1806650
710,2188,1806880,6212,1806880
710,2188,1807340,6212,1807340
711,2196,1808340,6212,1808340
711,2196,1809150,6212,1809150
711,2196,1810150,6212,1810150
711,2196,1810960,6212,1810960
711,2196,1811190,6212,1811190
711,2196,1811560,6212,1811560
711,2196,1812560,6212,1812560
711,2196,1813560,6212,1813560
711,2196,1814150,6212,1814150
711,2196,1815150,6212,1815150
712,2204,1816150,6212,1816150
712,2204,1817150,6212,1817150
712,2204,1817960,6212,1817960
712,2204,1817960,6212,1817960
712,2204,1818430,6212,1818430
712,2204,1819430,6212,1819430
712,2204,1820430,6212,1820430
712,2204,1820900,6212,1820900
712,2204,1821490,6212,1821490
712,2204,1822490,6212,1822490
712,2204,1822960,6212,1822960
713,2212,1823770,6212,1823770
713,2212,1823930,6212,1823930
713,2212,1824930,6212,1824930
713,2212,1825930,6212,1825930
713,2212,1826300,6212,1826300
713,2212,1827300,6212,1827300
713,2212,1828300,6212,1828300
713,2212,1829300,6212,1829300
713,2212,1829850,6212,1829850
713,2212,1830660,6212,1830660
714,2220,1831130,6212,1831130
714,2220,1832130,6212,1832130
714,2220,1832130,6212,1832130
714,2220,1832360,6212,1832360
714,2220,1833170,6212,1833170
714,2220,1833980,6212,1833980
714,2220,1834790,6212,1834790
714,2220,1835790,6212,1835790
714,2220,1836790,6212,1836790
714,2220,1837790,6212,1837790
714,2220,1837950,6212,1837950
715,2228,1838950,6212,1838950
715,2228,1839950,6212,1839950
715,2228,1840760,6212,1840760
715,2228,1841760,6212,1841760
715,2228,1842760,6212,1842760
715,2228,1843760,6212,1843760
715,2228,1844570,6212,1844570
715,2228,1845570,6212,1845570
716,2236,1846570,6212,1846570
716,2236,1846800,6212,1846800
716,2236,1846800,6212,1846800
716,2236,1847610,6212,1847610
716,2236,1847610,6212,1847610
716,2236,1848200,6212,1848200
716,2236,1849010,6212,1849010
716,2236,1850010,6212,1850010
716,2236,1850480,6212,1850480
716,2236,1851480,6212,1851480
716,2236,1852480,6212,1852480
716,2236,1852480,6212,1852480
716,2236,1853480,6212,1853480
717,2244,1854480,6212,1854480
717,2244,1854480,6212,1854480
717,2244,1855480,6212,1855480
717,2244,1855950,6212,1855950
717,2244,1856950,6212,1856950
717,2244,1857760,6212,1857760
717,2244,1858760,6212,1858760
717,2244,1859760,6212,1859760
717,2244,1860410,6212,1860410
718,2252,1861410,6212,1861410
718,2252,1862410,6212,1862410
718,2252,1862870,6212,1862870
718,2252,1863680,6212,1863680
718,2252,1864150,6212,1864150
718,2252,1864960,6212,1864960
718,2252,1865960,6212,1865960
718,2252,1866430,6212,1866430
718,2252,1866430,6212,1866430
718,2252,1867080,6212,1867080
718,2252,1868080,6212,1868080
719,2260,1868890,6212,1868890
719,2260,1869890,6212,1869890
719,2260,1869890,6212,1869890
719,2260,1870110,6212,1870110
719,2260,1871110,6212,1871110
719,2260,1871580,6212,1871580
719,2260,1872390,6212,1872390
719,2260,1872550,6212,1872550
719,2260,1872550,6212,1872550
719,2260,1873550,6212,1873550
719,2260,1874550,6212,1874550
719,2260,1875020,6212,1875020
719,2260,1875490,6212,1875490
720,2268,1876300,6212,1876300
720,2268,1877110,6212,1877110
720,2268,1878110,6212,1878110
720,2268,1878920,6212,1878920
720,2268,1879730,6212,1879730
720,2268,1880730,6212,1880730
720,2268,1881730,6212,1881730
720,2268,1882730,6212,1882730
721,2276,1883380,6212,1883380
721,2276,1884380,6212,1884380
721,2276,1884840,6212,1884840
721,2276,1885490,6212,1885490
721,2276,1886490,6212,1886490
721,2276,1886960,6212,1886960
721,2276,1887770,6212,1887770
721,2276,1887770,6212,1887770
721,2276,1888770,6212,1888770
721,2276,1889770,6212,1889770
721,2276,1890090,6212,1890090
721,2276,1890090,6212,1890090
722,2284,1891090,6212,1891090
722,2284,1892090,6212,1892090
722,2284,1892560,6212,1892560
722,2284,1893150,6212,1893150
722,2284,1893960,6212,1893960
722,2284,1894610,6212,1894610
722,2284,1895070,6212,1895070
722,2284,1895540,6212,1895540
722,2284,1896540,6212,1896540
722,2284,1897010,6212,1897010
722,2284,1897010,6212,1897010
723,2292,1898010,6212,1898010
723,2292,1899010,6212,1899010
723,2292,1899470,6212,1899470
723,2292,1900470,6212,1900470
723,2292,1901470,6212,1901470
723,2292,1902280,6212,1902280
723,2292,1902750,6212,1902750
723,2292,1902970,6212,1902970
723,2292,1903970,6212,1903970
723,2292,1904970,6212,1904970
724,2300,1905520,6212,1905520
724,2300,1905630,6212,1905630
724,2300,1906440,6212,1906440
724,2300,1907250,6212,1907250
724,2300,1907250,6212,1907250
724,2300,1907720,6212,1907720
724,2300,1908190,6212,1908190
724,2300,1908660,6212,1908660
724,2300,1909660,6212,1909660
724,2300,1909980,6212,1909980
724,2300,1910980,6212,1910980
724,2300,1911980,6212,1911980
724,2300,1912300,6212,1912300
724,2300,1913110,6212,1913110
725,2308,1913920,6212,1913920
725,2308,1914920,6212,1914920
725,2308,1915920,6212,1915920
725,2308,1916570,6212,1916570
725,2308,1916570,6212,1916570
725,2308,1917380,6212,1917380
725,2308,1917380,6212,1917380
725,2308,1918030,6212,1918030
725,2308,1918030,6212,1918030
725,2308,1919030,6212,1919030
725,2308,1919400,6212,1919400
725,2308,1919720,6212,1919720
725,2308,1919830,6212,1919830
725,2308,1920640,6212,1920640
726,2316,1921190,6212,1921190
726,2316,1922190,6212,1922190
726,2316,1922840,6212,1922840
726,2316,1923000,6212,1923000
726,2316,1924000,6212,1924000
726,2316,1925000,6212,1925000
726,2316,1925290,6212,1925290
726,2316,1926290,6212,1926290
726,2316,1926940,6212,1926940
726,2316,1927940,6212,1927940
727,2324,1928940,6212,1928940
727,2324,1929940,6212,1929940
727,2324,1930400,6212,1930400
727,2324,1930720,6212,1930720
727,2324,1931190,6212,1931190
727,2324,1931660,6212,1931660
727,2324,1932130,6212,1932130
727,2324,1932590,6212,1932590
727,2324,1933590,6212,1933590
727,2324,1934400,6212,1934400
727,2324,1935400,6212,1935400
728,2332,1936400,6212,1936400
728,2332,1937400,6212,1937400
728,2332,1938400,6212,1938400
728,2332,1939210,6212,1939210
728,2332,1939440,6212,1939440
728,2332,1939910,6212,1939910
728,2332,1940910,6212,1940910
728,2332,1940910,6212,1940910
728,2332,1941910,6212,1941910
728,2332,1942910,6212,1942910
729,2340,1943910,6212,1943910
729,2340,1944910,6212,1944910
729,2340,1945020,6212,1945020
729,2340,1945490,6212,1945490
729,2340,1946490,6212,1946490
729,2340,1946490,6212,1946490
729,2340,1946490,6212,1946490
729,2340,1946490,6212,1946490
729,2340,1947490,6212,1947490
729,2340,1947810,6212,1947810
729,2340,1948130,6212,1948130
729,2340,1949130,6212,1949130
729,2340,1949130,6212,1949130
729,2340,1950130,6212,1950130
729,2340,1951130,6212,1951130
729,2340,1951130,6212,1951130
729,2340,1951450,6212,1951450
729,2340,1952450,6212,1952450
729,2340,1952450,6212,1952450
730,2348,1953260,6212,1953260
730,2348,1954070,6212,1954070
730,2348,1954720,6212,1954720
730,2348,1955720,6212,1955720
730,2348,1955950,6212,1955950
730,2348,1955950,6212,1955950
730,2348,1955950,6212,1955950
730,2348,1956950,6212,1956950
731,2356,1964950,6212,1964950
731,2356,1965760,6212,1965760
731,2356,1966760,6212,1966760
731,2356,1967760,6212,1967760
731,2356,1967760,6212,1967760
732,2364,1968760,6212,1968760
732,2364,1969080,6212,1969080
732,2364,1969890,6212,1969890
732,2364,1970050,6212,1970050
732,2364,1970280,6212,1970280
732,2364,1970930,6212,1970930
732,2364,1971930,6212,1971930
732,2364,1972740,6212,1972740
732,2364,1972740,6212,1972740
732,2364,1973740,6212,1973740
732,2364,1974210,6212,1974210
732,2364,1974210,6212,1974210
733,2372,1982210,6212,1982210
733,2372,1982680,6212,1982680
734,2380,1983680,6212,1983680
734,2380,1984490,6212,1984490
734,2380,1984960,6212,1984960
734,2380,1985960,6212,1985960
734,2380,1986960,6212,1986960
734,2380,1987120,6212,1987120
734,2380,1987930,6212,1987930
734,2380,1987930,6212,1987930
734,2380,1988930,6212,1988930
734,2380,1989250,6212,1989250
734,2380,1990250,6212,1990250
734,2380,1991250,6212,1991250
735,2388,1991720,6212,1991720
735,2388,1991720,6212,1991720
735,2388,1991720,6212,1991720
735,2388,1991940,6212,1991940
735,2388,1992260,6212,1992260
735,2388,1992260,6212,1992260
735,2388,1993260,6212,1993260
735,2388,1994260,6212,1994260
735,2388,1994260,6212,1994260
735,2388,1994730,6212,1994730
735,2388,1995730,6212,1995730
735,2388,1996730,6212,1996730
735,2388,1997730,6212,1997730
735,2388,1998100,6212,1998100
735,2388,1998910,6212,1998910
736,2396,1999560,6212,1999560
736,2396,1999560,6212,1999560
736,2396,2000560,6212,2000560
736,2396,2001030,6212,2001030
736,2396,2002030,6212,2002030
736,2396,2003030,6212,2003030
736,2396,2003840,6212,2003840
736,2396,2004160,6212,2004160
736,2396,2004970,6212,2004970
736,2396,2005440,6212,2005440
736,2396,2006090,6212,2006090
736,2396,2006090,6212,2006090
737,2404,2007090,6212,2007090
737,2404,2007410,6212,2007410
737,2404,2008220,6212,2008220
737,2404,2009220,6212,2009220
737,2404,2009870,6212,2009870
737,2404,2010870,6212,2010870
737,2404,2011680,6212,2011680
737,2404,2011910,6212,2011910
737,2404,2011910,6212,2011910
737,2404,2012020,6212,2012020
737,2404,2012570,6212,2012570
737,2404,2013570,6212,2013570
738,2412,2014220,6212,2014220
738,2412,2014690,6212,2014690
738,2412,2014690,6212,2014690
738,2412,2014690,6212,2014690
738,2412,2015690,6212,2015690
738,2412,2016040,6212,2016040
738,2412,2017040,6212,2017040
738,2412,2017040,6212,2017040
738,2412,2017500,6212,2017500
738,2412,2017500,6212,2017500
738,2412,2018310,6212,2018310
738,2412,2019310,6212,2019310
738,2412,2019310,6212,2019310
738,2412,2019630,6212,2019630
738,2412,2020220,6212,2020220
738,2412,2020220,6212,2020220
739,2420,2021220,6212,2021220
739,2420,2021770,6212,2021770
739,2420,2022770,6212,2022770
739,2420,2022770,6212,2022770
739,2420,2023770,6212,2023770
739,2420,2024770,6212,2024770
739,2420,2024770,6212,2024770
739,2420,2024770,6212,2024770
739,2420,2025090,6212,2025090
739,2420,2026090,6212,2026090
739,2420,2026740,6212,2026740
739,2420,2027550,6212,2027550
739,2420,2028200,6212,2028200
740,2428,2029200,6212,2029200
740,2428,2029200,6212,2029200
740,2428,2029670,6212,2029670
740,2428,2030670,6212,2030670
740,2428,2031670,6212,2031670
740,2428,2032670,6212,2032670
740,2428,2032990,6212,2032990
740,2428,2033990,6212,2033990
740,2428,2034990,6212,2034990
740,2428,2035310,6212,2035310
740,2428,2035470,6212,2035470
740,2428,2036120,6212,2036120
741,2436,2037120,6212,2037120
741,2436,2038120,6212,2038120
741,2436,2038120,6212,2038120
741,2436,2038930,6212,2038930
741,2436,2039930,6212,2039930
741,2436,2040930,6212,2040930
741,2436,2041930,6212,2041930
741,2436,2042930,6212,2042930
741,2436,2043930,6212,2043930
742,2444,2044930,6212,2044930
742,2444,2045740,6212,2045740
742,2444,2046740,6212,2046740
742,2444,2047550,6212,2047550
742,2444,2048550,6212,2048550
742,2444,2049200,6212,2049200
742,2444,2050200,6212,2050200
742,2444,2050670,6212,2050670
743,2452,2051480,6212,2051480
743,2452,2052480,6212,2052480
743,2452,2052940,6212,2052940
743,2452,2053400,6212,2053400
743,2452,2053400,6212,2053400
743,2452,2053870,6212,2053870
743,2452,2054680,6212,2054680
743,2452,2054680,6212,2054680
743,2452,2055680,6212,2055680
743,2452,2056680,6212,2056680
743,2452,2056910,6212,2056910
743,2452,2057140,6212,2057140
743,2452,2058140,6212,2058140
743,2452,2058140,6212,2058140
743,2452,2058790,6212,2058790
743,2452,2058790,6212,2058790
744,2460,2059260,6212,2059260
744,2460,2060070,6212,2060070
744,2460,2060070,6212,2060070
744,2460,2060390,6212,2060390
744,2460,2061390,6212,2061390
744,2460,2061860,6212,2061860
744,2460,2062450,6212,2062450
744,2460,2063040,6212,2063040
744,2460,2064040,6212,2064040
744,2460,2065040,6212,2065040
744,2460,2065040,6212,2065040
744,2460,2065510,6212,2065510
744,2460,2065980,6212,2065980
745,2468,2066980,6212,2066980
745,2468,2067210,6212,2067210
745,2468,2067210,6212,2067210
745,2468,2068020,6212,2068020
745,2468,2068830,6212,2068830
745,2468,2068830,6212,2068830
745,2468,2069640,6212,2069640
745,2468,2070450,6212,2070450
745,2468,2071450,6212,2071450
745,2468,2071450,6212,2071450
745,2468,2071920,6212,2071920
745,2468,2072920,6212,2072920
746,2476,2073920,6212,2073920
746,2476,2074920,6212,2074920
746,2476,2075920,6212,2075920
746,2476,2076570,6212,2076570
746,2476,2077570,6212,2077570
746,2476,2078570,6212,2078570
746,2476,2079570,6212,2079570
746,2476,2079890,6212,2079890
746,2476,2080440,6212,2080440
747,2484,2081250,6212,2081250
747,2484,2082250,6212,2082250
747,2484,2083060,6212,2083060
747,2484,2083530,6212,2083530
747,2484,2083990,6212,2083990
747,2484,2084640,6212,2084640
747,2484,2085640,6212,2085640
747,2484,2085640,6212,2085640
747,2484,2086640,6212,2086640
747,2484,2086640,6212,2086640
747,2484,2086640,6212,2086640
747,2484,2086640,6212,2086640
747,2484,2086640,6212,2086640
747,2484,2087640,6212,2087640
748,2492,2088640,6212,2088640
748,2492,2089450,6212,2089450
748,2492,2089920,6212,2089920
748,2492,2090240,6212,2090240
748,2492,2091240,6212,2091240
748,2492,2092240,6212,2092240
748,2492,2092400,6212,2092400
748,2492,2093400,6212,2093400
748,2492,2094050,6212,2094050
748,2492,2095050,6212,2095050
748,2492,2095510,6212,2095510
748,2492,2095510,6212,2095510
749,2500,2096320,6212,2096320
749,2500,2097130,6212,2097130
749,2500,2098130,6212,2098130
749,2500,2099130,6212,2099130
749,2500,2099600,6212,2099600
749,2500,2100190,6212,2100190
749,2500,2101190,6212,2101190
749,2500,2102190,6212,2102190
749,2500,2103190,6212,2103190
750,2508,2104190,6212,2104190
750,2508,2105190,6212,2105190
750,2508,2106190,6212,2106190
750,2508,2106190,6212,2106190
750,2508,2107190,6212,2107190
750,2508,2108190,6212,2108190
750,2508,2109190,6212,2109190
750,2508,2110190,6212,2110190
750,2508,2110660,6212,2110660
751,2516,2111470,6212,2111470
751,2516,2111690,6212,2111690
751,2516,2111690,6212,2111690
751,2516,2111800,6212,2111800
751,2516,2111800,6212,2111800
751,2516,2112800,6212,2112800
751,2516,2113610,6212,2113610
751,2516,2114420,6212,2114420
751,2516,2115230,6212,2115230
751,2516,2116230,6212,2116230
751,2516,2117230,6212,2117230
751,2516,2117700,6212,2117700
751,2516,2118700,6212,2118700
752,2524,2119700,6212,2119700
752,2524,2120700,6212,2120700
752,2524,2121700,6212,2121700
752,2524,2122700,6212,2122700
752,2524,2123170,6212,2123170
752,2524,2123980,6212,2123980
752,2524,2124980,6212,2124980
752,2524,2125790,6212,2125790
753,2532,2126260,6212,2126260
753,2532,2127260,6212,2127260
753,2532,2128070,6212,2128070
753,2532,2128070,6212,2128070
753,2532,2129070,6212,2129070
753,2532,2130070,6212,2130070
753,2532,2130880,6212,2130880
753,2532,2131880,6212,2131880
753,2532,2132880,6212,2132880
754,2540,2133880,6212,2133880
754,2540,2134690,6212,2134690
754,2540,2135160,6212,2135160
754,2540,2136160,6212,2136160
754,2540,2137160,6212,2137160
754,2540,2138160,6212,2138160
754,2540,2139160,6212,2139160
754,2540,2140160,6212,2140160
754,2540,2140970,6212,2140970
755,2548,2141970,6212,2141970
755,2548,2142970,6212,2142970
755,2548,2143620,6212,2143620
755,2548,2143670,6212,2143670
755,2548,2143670,6212,2143670
755,2548,2144480,6212,2144480
755,2548,2145130,6212,2145130
755,2548,2145130,6212,2145130
755,2548,2146130,6212,2146130
755,2548,2147130,6212,2147130
755,2548,2147130,6212,2147130
755,2548,2147600,6212,2147600
755,2548,2148070,6212,2148070
756,2556,2149070,6212,2149070
756,2556,2149880,6212,2149880
756,2556,2150880,6212,2150880
756,2556,2150880,6212,2150880
756,2556,2151880,6212,2151880
756,2556,2152690,6212,2152690
756,2556,2152690,6212,2152690
756,2556,2153690,6212,2153690
756,2556,2153690,6212,2153690
756,2556,2154160,6212,2154160
756,2556,2155160,6212,2155160
757,2564,2156160,6212,2156160
757,2564,2156970,6212,2156970
757,2564,2157970,6212,2157970
757,2564,2158130,6212,2158130
757,2564,2159130,6212,2159130
757,2564,2160130,6212,2160130
757,2564,2161130,6212,2161130
758,2572,2169130,6212,2169130
758,2572,2170130,6212,2170130
758,2572,2170130,6212,2170130
758,2572,2170360,6212,2170360
758,2572,2171360,6212,2171360
758,2572,2171360,6212,2171360
759,2580,2172360,6212,2172360
759,2580,2173360,6212,2173360
759,2580,2174360,6212,2174360
759,2580,2174830,6212,2174830
759,2580,2175830,6212,2175830
759,2580,2175830,6212,2175830
759,2580,2176640,6212,2176640
759,2580,2176800,6212,2176800
759,2580,2177800,6212,2177800
759,2580,2178120,6212,2178120
759,2580,2178930,6212,2178930
759,2580,2179930,6212,2179930
760,2588,2180740,6212,2180740
760,2588,2181740,6212,2181740
760,2588,2182740,6212,2182740
760,2588,2183740,6212,2183740
760,2588,2184090,6212,2184090
760,2588,2185090,6212,2185090
760,2588,2185560,6212,2185560
760,2588,2186370,6212,2186370
760,2588,2187180,6212,2187180
761,2596,2189180,6212,2189180
761,2596,2190180,6212,2190180
761,2596,2190650,6212,2190650
761,2596,2191120,6212,2191120
761,2596,2191590,6212,2191590
761,2596,2192590,6212,2192590
761,2596,2193590,6212,2193590
761,2596,2194590,6212,2194590
761,2596,2194910,6212,2194910
761,2596,2195910,6212,2195910
762,2604,2196910,6212,2196910
762,2604,2197910,6212,2197910
762,2604,2198910,6212,2198910
762,2604,2198910,6212,2198910
762,2604,2199380,6212,2199380
762,2604,2200380,6212,2200380
762,2604,2200850,6212,2200850
762,2604,2201500,6212,2201500
762,2604,2202500,6212,2202500
762,2604,2202500,6212,2202500
762,2604,2202500,6212,2202500
763,2612,2203500,6212,2203500
763,2612,2203820,6212,2203820
763,2612,2204410,6212,2204410
763,2612,2204870,6212,2204870
763,2612,2205190,6212,2205190
763,2612,2206190,6212,2206190
763,2612,2207000,6212,2207000
763,2612,2207470,6212,2207470
763,2612,2208470,6212,2208470
763,2612,2208940,6212,2208940
763,2612,2209940,6212,2209940
764,2620,2210940,6212,2210940
764,2620,2211750,6212,2211750
764,2620,2212300,6212,2212300
764,2620,2212950,6212,2212950
764,2620,2213420,6212,2213420
764,2620,2214420,6212,2214420
764,2620,2215420,6212,2215420
764,2620,2215890,6212,2215890
764,2620,2216210,6212,2216210
764,2620,2217210,6212,2217210
764,2620,2217530,6212,2217530
765,2628,2218530,6212,2218530
765,2628,2219530,6212,2219530
