ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1187760.39,32.86,6.75,348810.08,9.65
1187682.97,32.86,6.75,348795.32,9.65
1187299.95,32.86,6.75,348777.99,9.65
1187222.54,32.86,6.75,350081.03,9.69
1187145.12,32.87,6.76,350362.86,9.7
1187100.89,32.87,6.76,350372.16,9.7
1186836.34,32.87,6.76,350414.74,9.71
1186836.34,32.87,6.76,350414.74,9.71
1186836.34,32.87,6.76,350414.74,9.71
1186571.78,32.88,6.77,350412.49,9.71
1186307.22,32.88,6.77,350381.28,9.71
1186230.97,32.88,6.77,350360.66,9.71
1185969.9,32.88,6.77,350336.18,9.71
1185704.18,32.89,6.78,350519.89,9.72
1185438.46,32.89,6.78,350374.07,9.72
1185438.46,32.89,6.78,350374.07,9.72
1185172.74,32.89,6.78,350303.83,9.72
1184875.74,32.88,6.77,349795.25,9.71
1184643.2,32.89,6.78,349799.72,9.71
1184821.67,32.9,6.79,349777.94,9.71
1184557.11,32.9,6.79,349748.75,9.71
1184292.56,32.9,6.79,349752.28,9.72
1184292.56,32.9,6.79,349752.28,9.72
1184046.33,32.9,6.79,349757.61,9.72
1183663.31,32.9,6.79,349804.51,9.72
1183398.75,32.9,6.79,349821.5,9.72
1183137.68,32.9,6.79,349930.36,9.73
1183061.43,32.91,6.79,349897.09,9.73
1183712.69,32.93,6.82,351206.77,9.77
1183903.0,32.94,6.83,351190.46,9.77
1183825.59,32.95,6.84,351582.53,9.78
1183748.17,32.95,6.84,351904.46,9.8
1183451.17,32.95,6.84,351868.73,9.8
1182759.5,32.94,6.83,351185.39,9.78
1182682.09,32.94,6.83,351667.65,9.8
1182637.86,32.95,6.84,351676.94,9.8
1182561.61,32.95,6.84,351656.33,9.8
1182283.37,32.96,6.85,351633.77,9.8
1181901.98,32.95,6.84,351672.67,9.8
1181623.74,32.95,6.84,351654.79,9.81
1181623.74,32.95,6.84,351654.79,9.81
1181623.74,32.95,6.84,351654.79,9.81
1181547.49,32.96,6.85,351631.62,9.81
1181547.49,32.96,6.85,351631.62,9.81
1181269.24,32.96,6.85,351817.24,9.82
1181110.47,32.95,6.85,351658.74,9.81
1180835.71,32.96,6.85,351509.88,9.81
1181014.18,32.97,6.86,351556.56,9.81
1180941.42,32.97,6.86,351532.09,9.81
1180662.01,32.97,6.86,351562.55,9.82
1180723.29,32.98,6.87,351537.26,9.82
1180784.57,32.99,6.88,351547.06,9.82
1180784.57,32.99,6.88,351547.06,9.82
1180784.57,32.99,6.88,351547.06,9.82
1180784.57,32.99,6.88,351547.06,9.82
1180505.16,32.99,6.88,351633.24,9.83
1180225.75,32.99,6.88,351459.83,9.82
1179993.22,32.99,6.89,351456.4,9.83
1179993.22,32.99,6.89,351456.4,9.83
1179786.0,32.99,6.88,352699.85,9.86
1179521.44,32.99,6.88,352670.97,9.86
1179256.89,32.99,6.89,352730.85,9.87
1178992.33,32.99,6.89,352712.85,9.87
1178746.1,33.0,6.89,352718.18,9.87
1178668.69,33.0,6.89,353135.42,9.89
1178668.69,33.0,6.89,353135.42,9.89
1178407.62,33.0,6.9,353104.71,9.89
1178363.39,33.01,6.9,353114.0,9.89
1178097.67,33.01,6.9,353353.35,9.9
1178021.42,33.02,6.91,353332.73,9.9
1178021.42,33.02,6.91,353332.73,9.9
1177945.17,33.02,6.92,353309.57,9.9
1177945.17,33.02,6.92,353309.57,9.9
1177688.88,33.03,6.92,353204.41,9.9
1177410.63,33.03,6.92,353181.86,9.91
1177132.39,33.03,6.92,353252.32,9.91
1176857.24,33.03,6.92,353081.93,9.91
1176484.22,33.02,6.92,352838.68,9.9
1176662.68,33.03,6.93,352876.11,9.91
1176589.92,33.04,6.93,352856.9,9.91
1176206.9,33.03,6.92,352835.84,9.91
1176206.9,33.03,6.92,352835.84,9.91
1176206.9,33.03,6.92,352835.84,9.91
1175909.9,33.03,6.92,352480.59,9.9
1176087.2,33.04,6.93,352871.99,9.91
1175808.96,33.04,6.93,352853.22,9.91
1175052.21,33.03,6.92,352064.9,9.89
1175052.21,33.03,6.92,352064.9,9.89
1174777.45,33.03,6.92,351993.86,9.9
1174498.05,33.03,6.92,352135.98,9.9
1174498.05,33.03,6.92,352135.98,9.9
1174420.64,33.03,6.93,352454.0,9.91
1174141.23,33.03,6.93,352413.89,9.92
1173989.34,33.03,6.93,351696.41,9.9
1174050.61,33.04,6.94,353284.75,9.94
1174269.46,33.05,6.95,353283.2,9.94
1174269.46,33.05,6.95,353283.2,9.94
1173990.05,33.05,6.95,353162.66,9.94
1173757.52,33.06,6.95,353164.74,9.95
1173492.96,33.06,6.95,353142.45,9.95
1173492.96,33.06,6.95,353142.45,9.95
1173111.58,33.05,6.95,353115.64,9.95
1173035.32,33.06,6.95,353169.09,9.95
1173035.32,33.06,6.95,353169.09,9.95
1172959.07,33.06,6.96,353138.3,9.95
1172704.07,33.06,6.96,353146.61,9.96
1172704.07,33.06,6.96,353146.61,9.96
1172704.07,33.06,6.96,353146.61,9.96
1172704.07,33.06,6.96,353146.61,9.96
1172439.51,33.07,6.96,353194.65,9.96
1172439.51,33.07,6.96,353194.65,9.96
1172152.49,33.07,6.96,353172.1,9.96
1171887.93,33.07,6.96,353129.0,9.96
1171950.37,33.08,6.97,353101.35,9.97
1171959.29,33.08,6.97,353290.23,9.97
1171886.52,33.08,6.98,353286.86,9.97
1171809.11,33.09,6.98,353873.47,9.99
1171809.11,33.09,6.98,353873.47,9.99
1171512.11,33.08,6.98,353483.6,9.98
1171290.98,33.08,6.97,353372.87,9.98
1171290.98,33.08,6.97,353372.87,9.98
1171029.91,33.08,6.98,353346.3,9.98
1171029.91,33.08,6.98,353391.53,9.98
1170764.19,33.08,6.98,353664.65,9.99
1170764.19,33.08,6.98,353664.65,9.99
1170764.19,33.08,6.98,353664.65,9.99
1170941.5,33.09,6.99,353912.49,10.0
1170864.08,33.1,6.99,354381.94,10.02
1170656.87,33.09,6.99,354597.8,10.02
1170656.87,33.09,6.99,354597.8,10.02
1170470.04,33.1,6.99,354467.35,10.02
1170125.43,33.1,6.99,354309.18,10.02
1170125.43,33.1,6.99,354309.18,10.02
1170125.43,33.1,6.99,354309.18,10.02
1169838.4,33.1,6.99,354291.31,10.02
1169794.17,33.1,7.0,354300.6,10.03
1169411.15,33.1,6.99,353902.73,10.02
1169271.15,33.1,6.99,353762.73,10.01
1169271.15,33.1,6.99,353762.73,10.01
1169194.9,33.1,7.0,353742.11,10.01
1168907.88,33.1,7.0,353765.17,10.02
1168624.34,33.1,7.0,353745.76,10.02
1168811.16,33.11,7.01,353766.73,10.02
1168522.98,33.11,7.01,353824.98,10.03
1168234.79,33.12,7.01,353748.24,10.03
1168000.06,33.11,7.01,353717.28,10.03
1167711.87,33.11,7.01,353712.12,10.03
1167881.98,33.12,7.02,353748.61,10.03
1167649.44,33.12,7.02,353744.38,10.04
1167384.88,33.13,7.03,353716.17,10.04
1167120.33,33.13,7.03,353925.71,10.05
1166855.77,33.13,7.03,353888.69,10.05
1166783.0,33.14,7.04,353861.3,10.05
1166705.59,33.14,7.04,353843.74,10.05
1166628.18,33.15,7.05,353830.08,10.05
1166367.11,33.15,7.05,353782.92,10.05
1166367.11,33.15,7.05,353737.68,10.05
1166367.11,33.15,7.05,353737.68,10.05
1165982.44,33.14,7.04,354869.12,10.09
1165735.57,33.14,7.04,354933.37,10.09
1165658.16,33.15,7.05,355141.95,10.1
1165942.31,33.16,7.06,355132.12,10.1
1165696.09,33.16,7.06,355134.73,10.1
1165619.84,33.17,7.07,355115.18,10.11
1165619.84,33.17,7.07,355167.77,10.11
1165619.84,33.17,7.07,355167.77,10.11
1165620.77,33.17,7.07,355169.15,10.11
1165404.92,33.17,7.07,355212.54,10.11
1165404.92,33.17,7.07,355212.54,10.11
1165126.67,33.17,7.07,355178.83,10.11
1164905.84,33.16,7.06,355151.02,10.11
1164905.84,33.16,7.06,355151.02,10.11
1164829.59,33.17,7.07,355129.35,10.11
1164931.2,33.18,7.08,355577.14,10.13
1164652.96,33.18,7.08,356077.49,10.15
1164652.96,33.18,7.08,356077.49,10.15
1164652.96,33.18,7.08,356077.49,10.15
1164652.96,33.18,7.08,356077.49,10.15
1164929.24,33.19,7.1,356129.02,10.15
1164655.64,33.2,7.1,355814.94,10.14
1164322.93,33.19,7.09,355786.2,10.14
1164322.93,33.19,7.09,355786.2,10.14
1164322.93,33.19,7.09,355786.2,10.14
1164322.93,33.19,7.09,355786.2,10.14
1164322.93,33.19,7.09,355786.2,10.14
1164322.93,33.19,7.09,355786.2,10.14
1164067.93,33.19,7.09,357165.11,10.18
1164249.88,33.2,7.1,357142.17,10.19
1164014.99,33.2,7.1,357431.74,10.19
1164200.65,33.21,7.11,357269.59,10.19
1163819.27,33.2,7.1,357246.17,10.19
1164406.61,33.23,7.13,357267.64,10.2
1163754.71,33.22,7.12,356605.34,10.18
1163522.17,33.22,7.12,356609.81,10.18
1163257.61,33.22,7.13,356585.14,10.18
1162993.06,33.23,7.13,356633.18,10.19
1163111.27,33.24,7.14,358047.45,10.23
1163207.07,33.24,7.15,358075.37,10.23
1163207.07,33.24,7.15,358075.37,10.23
1162942.51,33.25,7.15,358028.34,10.24
1163152.99,33.26,7.16,358033.3,10.24
1162891.92,33.26,7.16,358594.29,10.26
1162891.92,33.26,7.16,358594.29,10.26
1162891.92,33.26,7.16,358594.29,10.26
1162645.05,33.26,7.16,358565.44,10.26
1162645.05,33.26,7.16,358565.44,10.26
1162568.8,33.27,7.17,358544.79,10.26
1162568.8,33.27,7.17,358544.79,10.26
1162321.29,33.27,7.17,358057.41,10.25
1162245.04,33.27,7.18,358040.0,10.25
1161942.26,33.27,7.18,357957.11,10.25
1161709.72,33.28,7.18,357961.57,10.25
1161002.04,33.27,7.17,357049.54,10.23
1160259.76,33.26,7.16,356350.9,10.21
1159995.2,33.26,7.16,356326.23,10.22
1159730.64,33.26,7.16,356374.28,10.22
1159347.62,33.25,7.16,356433.27,10.22
1159083.06,33.25,7.16,356515.8,10.23
1159261.53,33.26,7.17,356484.53,10.23
1159002.16,33.26,7.16,356345.91,10.23
1158741.09,33.26,7.16,356777.34,10.24
1158358.06,33.26,7.16,356743.41,10.24
1158285.3,33.26,7.16,357160.43,10.26
1158462.6,33.27,7.17,356999.87,10.25
1158098.43,33.26,7.17,356868.49,10.25
1157980.68,33.27,7.17,356566.99,10.24
1158218.02,33.28,7.18,357968.48,10.29
1158218.02,33.28,7.18,357968.48,10.29
1158218.02,33.28,7.18,357968.48,10.29
1158083.96,33.29,7.19,357806.14,10.28
1158146.06,33.3,7.2,358287.09,10.3
1157404.55,33.29,7.19,357508.5,10.28
1157404.55,33.29,7.19,357508.5,10.28
1157147.42,33.28,7.18,357264.39,10.28
1157149.75,33.28,7.18,357337.39,10.28
1157149.75,33.28,7.18,357337.39,10.28
1156917.21,33.28,7.19,357332.57,10.28
1156652.65,33.29,7.19,357304.66,10.28
1156608.42,33.29,7.2,357313.95,10.29
1156532.17,33.3,7.2,357293.33,10.29
1156455.92,33.3,7.21,357270.16,10.29
1156634.39,33.31,7.22,357316.84,10.29
1156369.83,33.32,7.22,357354.56,10.3
1156105.27,33.32,7.22,357321.76,10.3
1156032.51,33.32,7.23,357297.3,10.3
1155771.44,33.33,7.23,357283.28,10.3
1155771.44,33.33,7.23,357283.28,10.3
1155771.44,33.33,7.23,357283.28,10.3
1155505.72,33.33,7.23,357465.9,10.31
1155505.72,33.33,7.23,357465.9,10.31
1155353.82,33.33,7.23,357441.83,10.31
1155088.1,33.33,7.23,357250.7,10.31
1155010.69,33.33,7.23,357842.55,10.33
1154744.97,33.33,7.24,357835.56,10.33
1154744.97,33.33,7.24,357835.56,10.33
1154667.56,33.34,7.24,358233.24,10.34
1154844.86,33.35,7.25,358539.3,10.35
1154844.86,33.35,7.25,358539.3,10.35
1154800.63,33.36,7.26,358548.59,10.36
1154545.63,33.36,7.26,358556.89,10.36
1154545.63,33.36,7.26,358556.89,10.36
1154258.6,33.36,7.26,358525.46,10.36
1153875.58,33.35,7.26,358680.89,10.37
1151791.14,33.37,7.27,358623.56,10.39
1151504.11,33.37,7.28,358645.08,10.39
1151682.58,33.38,7.29,358620.1,10.39
1151682.58,33.38,7.29,358620.1,10.39
1151299.56,33.37,7.28,358604.08,10.4
1151012.53,33.38,7.28,358572.19,10.4
1151012.53,33.38,7.28,358572.19,10.4
1151012.53,33.38,7.28,358572.19,10.4
1151012.53,33.38,7.28,358572.19,10.4
1151288.81,33.39,7.29,358624.3,10.4
1151005.28,33.39,7.29,358621.16,10.4
1150929.03,33.39,7.3,358582.8,10.4
1150640.84,33.4,7.3,358671.83,10.41
1150130.0,33.39,7.29,358650.36,10.41
1150130.0,33.39,7.29,358650.36,10.41
1150130.0,33.39,7.29,358650.36,10.41
1149841.82,33.39,7.29,358573.45,10.41
1149553.63,33.39,7.3,358545.83,10.41
1149553.63,33.39,7.3,358545.83,10.41
1149735.58,33.4,7.31,358916.36,10.43
1149352.56,33.39,7.3,358806.44,10.42
1149275.15,33.4,7.31,358643.84,10.42
1149042.61,33.4,7.31,358645.92,10.43
1148778.05,33.4,7.31,358611.51,10.43
1148964.78,33.41,7.32,359669.59,10.46
1148877.94,33.42,7.33,359793.11,10.47
1148656.81,33.41,7.32,359400.75,10.46
1148392.25,33.42,7.32,359403.64,10.46
1148127.7,33.42,7.33,359496.23,10.46
1147866.62,33.42,7.33,359394.62,10.46
1147600.91,33.42,7.33,359659.45,10.47
1147344.61,33.43,7.33,359560.48,10.47
1146961.59,33.42,7.33,359222.97,10.47
1146961.59,33.42,7.33,359222.97,10.47
1146686.44,33.42,7.33,359038.24,10.46
1146896.93,33.43,7.34,359042.75,10.47
1146896.93,33.43,7.34,359042.75,10.47
1146664.39,33.43,7.34,359047.21,10.47
1146399.83,33.44,7.34,359024.0,10.47
1146399.83,33.44,7.34,359024.0,10.47
1146462.27,33.44,7.35,358990.36,10.47
1146462.27,33.44,7.35,358990.36,10.47
1146462.27,33.44,7.35,358990.36,10.47
1146462.27,33.44,7.35,358990.36,10.47
1146165.28,33.44,7.35,359053.69,10.48
1146165.28,33.44,7.35,359053.69,10.48
1145792.25,33.43,7.34,359013.26,10.48
1145792.25,33.43,7.34,359013.26,10.48
1145527.69,33.43,7.34,358995.18,10.48
1145527.69,33.43,7.34,358995.18,10.48
1145527.69,33.43,7.34,358995.18,10.48
1145527.69,33.43,7.34,358995.18,10.48
1145263.14,33.44,7.34,359014.72,10.48
1145002.06,33.44,7.35,359143.99,10.49
1144925.81,33.44,7.35,359114.07,10.49
1145104.28,33.45,7.36,359469.94,10.5
1144838.56,33.46,7.36,359398.66,10.5
1144582.27,33.46,7.37,359555.21,10.51
1144582.27,33.46,7.37,359555.21,10.51
1144307.12,33.46,7.37,359300.64,10.51
1144307.12,33.46,7.37,359300.64,10.51
1144307.12,33.46,7.37,359300.64,10.51
1144074.58,33.46,7.37,359295.43,10.51
1143810.03,33.47,7.37,359267.33,10.51
1143545.47,33.47,7.37,359285.68,10.51
1143472.7,33.47,7.38,358933.18,10.51
1143089.68,33.47,7.37,359514.77,10.53
1142825.12,33.47,7.38,359495.52,10.53
1142825.12,33.47,7.38,359495.52,10.53
1142825.12,33.47,7.38,359495.52,10.53
1142564.05,33.47,7.38,359806.91,10.54
1142749.71,33.48,7.39,359413.54,10.53
1142483.99,33.48,7.39,359177.53,10.53
1142151.46,33.48,7.38,360185.76,10.56
1142092.25,33.48,7.39,359948.18,10.55
1141863.59,33.49,7.39,359934.38,10.56
1141560.81,33.49,7.39,359849.69,10.56
1141328.28,33.49,7.4,359851.77,10.56
1141328.28,33.49,7.4,359845.7,10.56
1141213.81,33.49,7.4,359797.73,10.56
1141169.58,33.5,7.41,359807.02,10.56
1141169.58,33.5,7.41,359807.02,10.56
1140905.02,33.5,7.41,359784.73,10.57
1140905.02,33.5,7.41,359784.73,10.57
1140640.46,33.51,7.41,359822.28,10.57
1140375.91,33.51,7.41,359829.21,10.57
1140114.83,33.51,7.42,359765.39,10.57
1140293.3,33.52,7.43,359739.19,10.57
1140027.58,33.52,7.43,360006.03,10.59
1139798.92,33.53,7.43,359822.57,10.58
1139798.92,33.53,7.43,359822.57,10.58
1139798.92,33.53,7.43,359822.57,10.58
1139496.14,33.53,7.43,359721.41,10.58
1139263.6,33.53,7.44,359721.7,10.59
1139111.71,33.53,7.43,359752.58,10.59
1138115.84,33.51,7.41,358755.13,10.56
1138294.31,33.52,7.42,358730.92,10.56
1138029.75,33.52,7.43,358705.91,10.57
1137953.5,33.53,7.43,358690.23,10.57
1137688.94,33.53,7.43,358678.13,10.57
1137688.94,33.53,7.43,358678.13,10.57
1137424.38,33.53,7.44,358747.09,10.58
1137424.38,33.53,7.44,358747.09,10.58
1137424.38,33.53,7.44,358747.09,10.58
1137351.62,33.54,7.44,358738.41,10.58
1137351.62,33.54,7.44,358738.41,10.58
1137090.55,33.54,7.44,358694.38,10.58
1137090.55,33.54,7.44,358694.38,10.58
1136824.83,33.54,7.45,358879.7,10.59
1136824.83,33.54,7.45,358879.7,10.59
1136559.11,33.54,7.45,358820.36,10.59
1136481.7,33.55,7.45,359254.42,10.6
1136215.98,33.55,7.46,359083.01,10.6
1136222.75,33.55,7.46,359094.05,10.6
1135938.3,33.54,7.45,358655.58,10.59
1135938.3,33.54,7.45,358655.58,10.59
1135705.76,33.55,7.45,358646.54,10.59
1135628.35,33.55,7.46,358640.68,10.6
1133543.91,33.57,7.48,358583.36,10.62
1133466.49,33.58,7.48,360136.23,10.67
1133201.94,33.58,7.49,360250.16,10.67
1133201.94,33.58,7.49,360250.16,10.67
1132937.38,33.58,7.49,360146.26,10.68
1132937.38,33.58,7.49,360146.26,10.68
1133031.84,33.59,7.5,360145.68,10.68
1132767.28,33.59,7.5,360130.65,10.68
1132470.28,33.59,7.49,360102.71,10.68
1132394.03,33.59,7.5,360145.68,10.68
1132317.78,33.6,7.5,360124.09,10.69
1132056.71,33.6,7.51,360096.67,10.69
1131790.99,33.6,7.51,360420.04,10.7
1131565.68,33.61,7.51,360179.32,10.7
1131259.55,33.61,7.51,360080.81,10.7
1131027.01,33.61,7.52,360081.09,10.7
1130762.46,33.61,7.52,360056.08,10.7
1130497.9,33.61,7.52,360093.24,10.71
1130421.65,33.62,7.53,360075.27,10.71
1130348.88,33.63,7.53,360062.62,10.71
1130271.47,33.63,7.54,360545.09,10.73
1130271.47,33.63,7.54,360545.09,10.73
1130448.77,33.64,7.55,360675.29,10.73
1130184.22,33.64,7.55,360662.19,10.74
1130184.22,33.64,7.55,360662.19,10.74
1130106.8,33.65,7.56,361214.67,10.76
1130062.57,33.66,7.56,361223.96,10.76
1129801.5,33.66,7.57,361199.44,10.76
1129801.5,33.66,7.57,361199.44,10.76
1129418.48,33.65,7.56,361060.35,10.76
1129260.44,33.65,7.55,360908.85,10.75
1129260.44,33.65,7.55,360908.85,10.75
1129260.44,33.65,7.55,360908.85,10.75
1128994.72,33.65,7.56,361242.6,10.77
1128918.47,33.66,7.56,361221.98,10.77
1128697.34,33.65,7.56,360821.3,10.76
1128875.81,33.66,7.57,360799.52,10.76
1128667.03,33.67,7.57,360552.8,10.75
1128667.03,33.67,7.57,360552.8,10.75
1128667.03,33.67,7.57,360552.8,10.75
1128667.03,33.67,7.57,360552.8,10.75
1128344.37,33.67,7.57,360433.63,10.75
1128111.83,33.67,7.58,360429.4,10.76
1127847.27,33.67,7.58,360583.91,10.77
1127771.02,33.68,7.58,360629.19,10.77
1127771.02,33.68,7.58,360629.19,10.77
1127506.46,33.68,7.59,360566.26,10.77
1127241.91,33.68,7.59,360472.84,10.77
1127399.29,33.69,7.6,360432.61,10.77
1127399.29,33.69,7.6,360432.61,10.77
1127138.21,33.7,7.6,360509.38,10.78
1127791.8,33.72,7.63,361741.73,10.82
1127791.8,33.72,7.63,361741.73,10.82
1127791.8,33.72,7.63,361741.73,10.82
1127714.38,33.73,7.64,361731.76,10.82
1127425.7,33.73,7.63,362092.44,10.83
1127348.29,33.73,7.64,362272.43,10.84
1127348.29,33.73,7.64,362272.43,10.84
1127348.29,33.73,7.64,362272.43,10.84
1127115.75,33.73,7.64,362249.87,10.84
1127115.75,33.73,7.64,362249.87,10.84
1126732.73,33.73,7.63,361700.94,10.83
1126910.03,33.74,7.64,363219.19,10.87
1126527.01,33.73,7.64,362831.5,10.86
1126262.45,33.73,7.64,362926.32,10.87
1125997.89,33.74,7.64,362900.03,10.87
1125997.89,33.74,7.64,362900.03,10.87
1125997.89,33.74,7.64,362900.03,10.87
1125733.33,33.74,7.64,362842.53,10.87
1125827.79,33.75,7.65,362841.95,10.88
1125827.79,33.75,7.65,362841.95,10.88
1126006.26,33.76,7.66,362813.4,10.88
1125745.19,33.76,7.66,363059.48,10.89
1125362.16,33.75,7.66,363141.47,10.89
1125362.16,33.75,7.66,363141.47,10.89
1125362.16,33.75,7.66,363141.47,10.89
1125362.16,33.75,7.66,363141.47,10.89
1125115.3,33.76,7.66,363090.01,10.89
1125115.3,33.76,7.66,363090.01,10.89
1125231.99,33.76,7.67,363026.16,10.89
1125313.34,33.78,7.68,363350.61,10.91
1125080.8,33.78,7.69,363352.69,10.91
1125004.55,33.79,7.69,363327.94,10.91
1125004.55,33.79,7.69,363327.94,10.91
1124739.99,33.79,7.69,363305.65,10.91
1124739.99,33.79,7.69,363305.65,10.91
1124739.99,33.79,7.69,363305.65,10.91
1124475.43,33.79,7.7,363485.96,10.92
1124210.87,33.79,7.7,363493.31,10.93
1124138.11,33.8,7.7,363493.42,10.93
1124138.11,33.8,7.7,363493.42,10.93
1124138.11,33.8,7.7,363493.42,10.93
1124138.11,33.8,7.7,363493.42,10.93
1123930.89,33.8,7.7,363776.48,10.94
1123669.82,33.8,7.7,363715.41,10.94
1123422.95,33.8,7.71,363766.2,10.94
1122791.32,33.79,7.7,363201.34,10.93
1122791.32,33.79,7.7,363201.34,10.93
1122713.91,33.8,7.7,363121.78,10.93
1122815.52,33.81,7.72,363569.57,10.95
1122582.99,33.81,7.72,363574.03,10.95
1122380.13,33.81,7.72,363363.98,10.95
1122441.4,33.82,7.72,364596.45,10.98
1122441.4,33.82,7.72,364596.45,10.98
1122618.71,33.83,7.73,364966.32,11.0
1122574.48,33.84,7.74,364975.61,11.0
1122309.92,33.84,7.74,364941.35,11.0
1121658.02,33.83,7.73,364279.06,10.99
1121393.46,33.83,7.74,364387.27,10.99
1121128.9,33.83,7.74,364436.12,11.0
1120674.03,33.83,7.73,364071.63,10.99
1120674.03,33.83,7.73,364071.63,10.99
1120674.03,33.83,7.73,364071.63,10.99
1120597.78,33.83,7.74,364051.01,10.99
1120597.78,33.83,7.74,364051.01,10.99
1120336.7,33.84,7.74,363905.24,10.99
1120260.45,33.84,7.75,363882.07,10.99
1119994.73,33.85,7.75,364151.39,11.0
1119769.43,33.85,7.75,364148.66,11.01
1119769.43,33.85,7.75,364148.66,11.01
1119693.18,33.85,7.76,364181.86,11.01
1119693.18,33.85,7.76,364227.09,11.01
1119387.04,33.86,7.76,363921.68,11.01
1119387.04,33.86,7.76,363921.68,11.01
1119314.28,33.86,7.77,363898.48,11.01
1119429.82,33.87,7.78,364462.16,11.03
1119352.4,33.88,7.78,364867.0,11.04
1119352.4,33.88,7.78,364867.0,11.04
1119119.87,33.88,7.79,364869.09,11.05
1118855.31,33.88,7.79,364834.29,11.05
1118476.35,33.88,7.78,364472.73,11.04
1118211.79,33.88,7.78,364485.48,11.04
1117951.88,33.88,7.79,364730.52,11.05
1118129.19,33.89,7.8,365119.25,11.07
1117756.16,33.88,7.79,365284.29,11.07
1117755.78,33.89,7.8,365922.14,11.1
1118685.02,33.93,7.84,366995.43,11.13
1118452.48,33.94,7.84,366999.89,11.14
1118662.97,33.95,7.85,367004.84,11.14
1118398.41,33.95,7.86,366975.65,11.14
1118398.41,33.95,7.86,366975.65,11.14
1118398.41,33.95,7.86,366930.42,11.14
1118133.86,33.95,7.86,366991.42,11.14
1116049.41,33.97,7.88,366934.1,11.17
1115784.86,33.97,7.88,366892.64,11.17
1115784.86,33.97,7.88,366942.87,11.17
1115523.78,33.98,7.88,366942.95,11.18
1115258.06,33.98,7.88,366901.06,11.18
1115001.77,33.98,7.89,367121.47,11.19
1115001.77,33.98,7.89,367121.47,11.19
1114726.62,33.98,7.89,366890.73,11.18
1114494.09,33.99,7.89,366887.3,11.19
1114494.09,33.99,7.89,366851.3,11.19
1113498.22,33.97,7.87,365855.43,11.16
1113498.22,33.97,7.87,365855.43,11.16
1113498.22,33.97,7.87,365893.78,11.16
1113233.66,33.97,7.87,365864.48,11.16
1113350.36,33.98,7.88,365830.72,11.16
1113085.8,33.98,7.89,365862.29,11.17
1112821.24,33.98,7.89,366588.51,11.19
1112744.99,33.99,7.89,366637.91,11.2
1112668.74,33.99,7.9,366609.95,11.2
1112435.95,34.0,7.9,366060.6,11.19
1112435.95,34.0,7.9,366060.6,11.19
1112435.95,34.0,7.9,366051.98,11.19
1112318.84,34.01,7.91,366580.77,11.21
1112318.84,34.01,7.91,366580.77,11.21
1112318.84,34.01,7.91,366580.77,11.21
1112086.3,34.01,7.91,366577.34,11.21
1112373.84,34.03,7.93,366811.39,11.22
1112109.28,34.03,7.93,366782.08,11.22
1111726.26,34.02,7.93,366785.91,11.23
1111461.7,34.03,7.93,367146.69,11.24
1111643.66,34.04,7.94,367119.92,11.24
1111379.1,34.04,7.94,366999.57,11.24
1111118.03,34.04,7.95,366750.27,11.24
1110871.16,34.04,7.95,367447.76,11.26
1110972.77,34.06,7.96,367396.84,11.26
1110320.87,34.05,7.95,366734.55,11.25
1110088.33,34.05,7.96,366731.12,11.25
1109884.16,34.05,7.95,366585.21,11.25
1109806.75,34.05,7.96,366576.63,11.25
1109515.5,34.05,7.95,366222.07,11.24
1109250.94,34.05,7.95,366195.7,11.24
1108986.38,34.05,7.96,366276.65,11.25
1108721.82,34.05,7.96,366224.84,11.25
1108338.8,34.05,7.95,366247.53,11.25
1108077.73,34.05,7.95,366215.55,11.25
1108255.03,34.06,7.96,366286.48,11.26
1107989.31,34.06,7.97,366657.32,11.27
1107993.24,34.06,7.97,366670.32,11.27
1107784.46,34.07,7.97,366548.73,11.27
1107707.04,34.07,7.98,368107.28,11.32
1107707.04,34.07,7.98,368107.28,11.32
1107707.04,34.07,7.98,368107.28,11.32
1107384.38,34.07,7.98,367833.35,11.32
1107093.13,34.07,7.97,367380.46,11.31
1106710.1,34.06,7.97,367076.9,11.3
1106710.1,34.06,7.97,367076.9,11.3
1106455.1,34.06,7.97,367082.49,11.3
1106455.1,34.06,7.97,367082.49,11.3
1106168.08,34.07,7.97,367049.38,11.3
1105881.05,34.07,7.97,367076.14,11.31
1105594.03,34.07,7.98,367047.89,11.31
1105310.49,34.07,7.98,367043.45,11.31
1105618.79,34.08,7.99,367046.6,11.32
1105330.61,34.08,7.99,367038.37,11.32
1105011.65,34.08,7.99,366719.12,11.31
