ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
764965.39,19.78,6.44,381905.36,9.88
764816.92,19.79,6.44,382273.7,9.89
765115.61,19.8,6.45,382277.03,9.89
765032.6,19.8,6.46,382012.03,9.89
765317.96,19.81,6.47,381906.45,9.89
765317.96,19.81,6.47,381906.45,9.89
765104.03,19.81,6.47,381740.36,9.88
764945.33,19.81,6.46,381625.25,9.88
764917.15,19.81,6.47,381640.2,9.88
764543.32,19.8,6.46,381921.28,9.89
764583.55,19.81,6.46,381869.1,9.89
764583.55,19.81,6.46,381869.1,9.89
764435.08,19.81,6.47,381726.58,9.89
763747.19,19.8,6.45,380953.58,9.87
762948.35,19.78,6.44,380154.74,9.86
762365.58,19.77,6.43,379595.35,9.84
762405.82,19.78,6.43,379469.5,9.84
762699.36,19.79,6.44,379324.5,9.84
761699.36,19.77,6.42,378324.5,9.82
761739.59,19.77,6.43,379048.23,9.84
761739.59,19.77,6.43,379223.86,9.84
761739.59,19.77,6.43,379223.86,9.84
761442.72,19.76,6.42,378614.06,9.83
761294.25,19.77,6.42,378838.78,9.84
761145.78,19.77,6.42,378867.77,9.84
761029.15,19.77,6.43,378832.34,9.84
761029.15,19.77,6.43,378832.34,9.84
761995.42,19.8,6.46,380316.39,9.88
761967.24,19.8,6.46,380331.35,9.88
761818.77,19.8,6.46,380236.58,9.88
761375.25,19.8,6.45,379444.02,9.87
761013.23,19.79,6.45,380153.4,9.89
760539.64,19.8,6.46,380026.02,9.89
760835.62,19.81,6.47,380243.49,9.9
760687.14,19.81,6.47,380180.71,9.9
760538.67,19.81,6.47,380199.95,9.9
759471.2,19.83,6.48,379992.21,9.92
759354.57,19.83,6.48,380119.34,9.93
759354.57,19.83,6.48,380119.34,9.93
760042.84,19.85,6.51,381501.61,9.96
760014.67,19.86,6.51,381516.57,9.97
759866.19,19.86,6.51,381398.71,9.97
759700.66,19.86,6.51,380794.89,9.95
759552.19,19.86,6.52,380886.08,9.96
759707.17,19.87,6.52,381009.95,9.96
759558.7,19.87,6.52,380913.36,9.96
759064.7,19.86,6.51,380665.15,9.96
758916.22,19.86,6.52,380797.25,9.96
758228.33,19.85,6.5,380109.36,9.95
758259.79,19.85,6.51,380722.35,9.97
758420.32,19.86,6.52,380760.17,9.97
758392.14,19.87,6.52,380752.91,9.97
758915.26,19.88,6.54,380898.33,9.98
758766.79,19.89,6.54,380796.66,9.98
759052.15,19.9,6.55,380704.11,9.98
759092.39,19.9,6.56,380629.93,9.98
758024.91,19.91,6.57,380412.15,9.99
757876.44,19.92,6.57,380508.88,10.0
758054.84,19.92,6.58,380640.53,10.0
758054.84,19.92,6.58,380640.53,10.0
758095.07,19.93,6.59,380562.7,10.0
757946.6,19.93,6.59,380472.02,10.0
757572.77,19.92,6.58,380414.24,10.0
757572.77,19.92,6.58,380557.06,10.01
757424.3,19.92,6.58,380495.02,10.01
757464.53,19.93,6.59,380457.77,10.01
757287.88,19.94,6.59,380331.73,10.01
757328.11,19.94,6.6,381542.47,10.05
757179.64,19.94,6.6,381753.29,10.05
757219.87,19.95,6.6,381972.06,10.06
757380.4,19.96,6.61,382009.87,10.07
757665.76,19.97,6.62,381919.73,10.06
757517.29,19.97,6.62,381823.65,10.06
757368.82,19.97,6.63,381656.05,10.06
757368.82,19.97,6.63,381656.05,10.06
757368.82,19.97,6.63,381656.05,10.06
757409.05,19.97,6.63,381579.47,10.06
757380.87,19.98,6.64,381578.18,10.07
757391.18,19.98,6.64,381587.12,10.07
757017.35,19.97,6.63,381732.54,10.07
756868.87,19.97,6.63,381624.9,10.07
756868.87,19.97,6.63,381624.9,10.07
756572.0,19.97,6.62,381205.2,10.06
756423.53,19.97,6.62,381320.46,10.07
756708.89,19.98,6.63,381225.7,10.07
756708.89,19.98,6.63,381225.7,10.07
756560.42,19.98,6.64,381128.72,10.07
756411.95,19.98,6.64,381054.54,10.07
756263.48,19.98,6.64,381107.88,10.07
756303.71,19.99,6.64,381037.56,10.07
756165.86,19.99,6.65,381191.1,10.08
756397.96,20.0,6.66,381756.04,10.09
756438.19,20.0,6.66,382054.25,10.1
756279.11,20.01,6.66,381794.44,10.1
756319.34,20.01,6.67,382198.05,10.11
755945.51,20.0,6.66,382038.37,10.11
755945.51,20.0,6.66,382038.37,10.11
755917.33,20.01,6.66,382024.99,10.11
755768.86,20.01,6.67,381914.98,10.11
755620.39,20.01,6.67,382068.01,10.12
755471.92,20.01,6.67,381993.81,10.12
755632.44,20.02,6.68,382031.63,10.12
755483.97,20.02,6.68,381905.0,10.12
755524.2,20.03,6.68,381825.75,10.12
755809.56,20.04,6.69,381738.28,10.12
755435.73,20.03,6.69,381883.7,10.13
755287.26,20.03,6.69,381867.17,10.13
755287.26,20.03,6.69,381867.17,10.13
755327.49,20.04,6.69,381772.6,10.13
755612.85,20.05,6.7,381747.41,10.13
755923.32,20.06,6.72,382436.59,10.15
755626.37,20.06,6.72,382421.93,10.15
755666.61,20.07,6.72,382357.78,10.15
755376.03,20.06,6.72,382332.78,10.15
754768.63,20.05,6.71,381613.52,10.14
754740.45,20.06,6.71,381628.48,10.14
754591.98,20.06,6.71,381545.04,10.14
754632.21,20.06,6.72,382713.64,10.17
754483.74,20.06,6.72,382706.45,10.18
754483.74,20.06,6.72,382706.45,10.18
754335.27,20.07,6.72,382666.95,10.18
754218.64,20.07,6.72,382782.53,10.18
754124.0,20.07,6.73,383485.3,10.21
754124.0,20.07,6.73,383485.3,10.21
754302.4,20.08,6.74,383883.12,10.22
753938.57,20.07,6.73,383463.41,10.21
754099.09,20.08,6.74,383501.23,10.21
753954.92,20.08,6.74,382902.58,10.2
753954.92,20.08,6.74,382902.58,10.2
753995.15,20.09,6.74,382823.32,10.2
754227.25,20.1,6.75,382882.7,10.2
754267.48,20.1,6.76,382813.1,10.2
754552.84,20.11,6.77,382754.11,10.2
754552.84,20.11,6.77,382754.11,10.2
754822.08,20.12,6.78,383409.81,10.22
754583.64,20.12,6.78,383087.51,10.22
754376.77,20.12,6.77,383085.6,10.22
754348.59,20.12,6.78,383111.17,10.22
754200.12,20.12,6.78,383017.12,10.22
754200.12,20.12,6.78,383017.12,10.22
754240.35,20.13,6.78,383489.78,10.23
754091.88,20.13,6.79,383415.67,10.23
753943.41,20.13,6.79,383756.98,10.25
753943.41,20.13,6.79,383756.98,10.25
753943.41,20.13,6.79,383756.98,10.25
753826.78,20.13,6.79,383595.99,10.25
753452.95,20.13,6.78,382922.06,10.23
753452.95,20.13,6.78,382922.06,10.23
754351.48,20.16,6.81,384046.07,10.26
754636.84,20.17,6.82,384998.62,10.29
754608.67,20.17,6.83,384982.71,10.29
753935.93,20.16,6.81,384384.73,10.28
753232.88,20.14,6.8,383603.2,10.26
753084.4,20.15,6.8,383510.17,10.26
753244.93,20.15,6.81,383547.99,10.26
753096.46,20.16,6.81,383581.24,10.27
752722.63,20.15,6.8,383750.31,10.27
752762.86,20.15,6.81,383671.05,10.27
752803.09,20.16,6.82,383595.53,10.27
752654.62,20.16,6.82,383637.05,10.28
752506.15,20.16,6.82,383500.68,10.28
752357.68,20.16,6.82,383576.49,10.28
752643.04,20.17,6.83,383677.21,10.28
752643.04,20.17,6.83,383677.21,10.28
752596.29,20.18,6.83,383937.98,10.29
752596.29,20.18,6.83,383937.98,10.29
751528.81,20.19,6.85,383720.21,10.31
751278.62,20.19,6.85,383336.37,10.3
751250.44,20.2,6.85,383345.12,10.31
751290.68,20.2,6.86,383277.98,10.31
751469.08,20.21,6.87,383213.88,10.31
751469.08,20.21,6.87,383213.88,10.31
751320.61,20.21,6.87,383106.23,10.31
751172.13,20.21,6.87,383072.57,10.31
751212.37,20.22,6.87,383044.84,10.31
751063.9,20.22,6.88,383113.61,10.31
750915.42,20.22,6.88,383051.89,10.31
750624.85,20.21,6.87,382549.36,10.3
750476.38,20.22,6.87,382502.62,10.3
750476.38,20.22,6.87,382502.62,10.3
750516.61,20.22,6.88,384322.41,10.36
750368.14,20.22,6.88,384419.55,10.36
750219.67,20.22,6.88,384286.92,10.36
750191.49,20.23,6.89,384285.63,10.36
749903.79,20.22,6.88,384201.13,10.36
749755.32,20.22,6.88,384099.52,10.36
749755.32,20.22,6.88,384099.52,10.36
749755.32,20.22,6.88,384099.52,10.36
749606.85,20.23,6.88,384216.67,10.37
749458.38,20.23,6.88,384080.58,10.37
749309.91,20.23,6.89,384089.71,10.37
749161.43,20.23,6.89,384464.91,10.38
749552.39,20.25,6.9,384672.53,10.39
749712.91,20.26,6.91,384710.35,10.39
749339.08,20.25,6.9,384146.12,10.38
749310.9,20.25,6.91,384161.08,10.38
749162.43,20.25,6.91,384037.19,10.38
749013.96,20.26,6.91,384326.71,10.39
749016.55,20.26,6.91,384329.3,10.39
749301.91,20.27,6.92,384239.16,10.39
748828.32,20.27,6.93,384111.78,10.4
748679.85,20.28,6.93,383990.82,10.4
748531.38,20.28,6.93,383901.35,10.4
748503.2,20.28,6.94,383864.69,10.4
748306.33,20.28,6.93,383885.8,10.4
748157.86,20.28,6.94,383813.53,10.4
747469.97,20.27,6.92,383125.63,10.39
747321.5,20.27,6.92,383091.97,10.39
747321.5,20.27,6.92,383091.97,10.39
747321.5,20.27,6.92,383091.97,10.39
747173.03,20.27,6.93,383325.81,10.4
747024.55,20.27,6.93,383234.87,10.4
747024.55,20.27,6.93,383234.87,10.4
747202.95,20.28,6.94,383160.69,10.4
747243.19,20.29,6.94,383308.69,10.41
746946.32,20.28,6.94,383212.92,10.4
746986.55,20.28,6.94,383131.52,10.4
746859.31,20.29,6.94,383074.63,10.41
746859.31,20.29,6.94,383236.19,10.41
746859.31,20.29,6.94,383236.19,10.41
746937.77,20.29,6.95,383576.81,10.42
746978.01,20.3,6.96,384070.94,10.44
746819.44,20.3,6.95,383944.6,10.43
746791.26,20.3,6.96,383970.17,10.44
746831.49,20.31,6.96,384250.42,10.45
746831.49,20.31,6.96,384250.42,10.45
746768.69,20.31,6.97,384961.76,10.47
746620.22,20.31,6.97,384878.64,10.47
746471.75,20.31,6.97,384793.6,10.47
746323.28,20.31,6.97,385130.73,10.48
746174.56,20.32,6.97,384531.93,10.47
746174.56,20.32,6.97,384531.93,10.47
746174.56,20.32,6.97,384531.93,10.47
746026.09,20.32,6.97,384439.62,10.47
745898.84,20.32,6.98,384313.41,10.47
745623.92,20.31,6.97,383509.1,10.45
746305.75,20.34,7.0,384315.32,10.47
746305.75,20.34,7.0,384315.32,10.47
746277.57,20.34,7.0,384263.26,10.47
746562.93,20.35,7.01,385776.98,10.52
746414.46,20.36,7.01,385870.9,10.52
746265.99,20.36,7.01,385774.54,10.52
746117.52,20.36,7.01,385681.66,10.52
745969.05,20.36,7.02,385661.53,10.53
745826.91,20.36,7.01,385381.95,10.52
745678.44,20.36,7.02,385448.34,10.52
745444.55,20.36,7.01,385147.86,10.52
745605.08,20.37,7.02,385185.67,10.52
745546.58,20.37,7.03,385440.36,10.53
745518.4,20.38,7.03,385505.33,10.54
745279.96,20.37,7.03,385133.97,10.53
745279.96,20.37,7.03,385133.97,10.53
745512.06,20.38,7.04,384977.62,10.53
745512.06,20.38,7.04,384977.62,10.53
745363.59,20.39,7.04,384797.25,10.52
745215.12,20.39,7.04,384894.57,10.53
745066.65,20.39,7.05,384813.47,10.53
745352.01,20.4,7.06,384961.82,10.54
744978.18,20.39,7.05,384894.68,10.54
745018.41,20.4,7.05,384833.29,10.54
745058.64,20.4,7.06,384774.97,10.54
744910.17,20.4,7.06,384715.89,10.54
744761.7,20.41,7.06,384816.22,10.54
744540.0,20.4,7.06,384751.22,10.54
744391.53,20.4,7.06,384616.46,10.54
744243.06,20.4,7.06,384601.42,10.54
744283.29,20.41,7.07,385238.18,10.56
744576.84,20.42,7.08,385122.27,10.56
744576.84,20.42,7.08,385122.27,10.56
744548.66,20.43,7.08,385129.8,10.57
744548.66,20.43,7.08,385079.9,10.56
744176.64,20.42,7.07,384532.89,10.55
744462.0,20.43,7.08,386184.46,10.6
744313.53,20.43,7.09,386078.15,10.6
743949.7,20.42,7.08,385480.87,10.58
743949.7,20.42,7.08,385480.87,10.58
743659.13,20.42,7.07,385436.2,10.58
743957.82,20.43,7.08,385439.53,10.58
743809.35,20.43,7.09,385395.71,10.59
743660.88,20.43,7.09,385482.88,10.59
743512.41,20.43,7.09,385403.83,10.59
743363.94,20.43,7.09,385350.6,10.59
743215.46,20.44,7.09,385503.18,10.6
743500.83,20.45,7.1,385397.6,10.6
743352.35,20.45,7.1,385214.94,10.6
743324.18,20.45,7.11,385240.51,10.6
743027.31,20.45,7.1,385404.5,10.61
743027.31,20.45,7.1,385404.5,10.61
742868.6,20.44,7.1,385280.97,10.6
743047.0,20.45,7.11,385177.34,10.6
742673.17,20.44,7.1,385083.25,10.6
742514.47,20.44,7.1,384928.86,10.6
742366.0,20.44,7.1,384845.74,10.6
742217.52,20.44,7.1,384760.7,10.6
742069.05,20.44,7.1,385097.83,10.61
741920.58,20.45,7.1,385065.46,10.61
741761.88,20.44,7.1,384906.76,10.61
741465.01,20.44,7.09,385479.82,10.62
741750.37,20.45,7.1,385394.48,10.62
741623.13,20.45,7.11,385581.48,10.63
741596.34,20.45,7.11,385375.03,10.63
741304.96,20.45,7.11,385014.54,10.62
741276.78,20.46,7.11,385022.07,10.63
741128.31,20.46,7.11,384941.53,10.63
740979.84,20.46,7.12,384871.94,10.63
740979.84,20.46,7.12,384751.35,10.62
740754.57,20.45,7.11,384405.6,10.61
740606.1,20.46,7.11,384472.97,10.62
740457.63,20.46,7.11,384397.24,10.62
740497.86,20.46,7.12,385712.81,10.66
740559.32,20.47,7.13,385121.83,10.65
740410.85,20.47,7.13,385385.02,10.66
740729.67,20.48,7.14,384684.57,10.64
740591.81,20.48,7.14,384590.9,10.64
740432.73,20.49,7.14,384354.56,10.63
740404.55,20.49,7.15,384327.94,10.64
740235.05,20.49,7.14,385379.38,10.67
740235.05,20.49,7.14,385552.3,10.67
740235.05,20.49,7.14,385510.13,10.67
740235.05,20.49,7.14,385561.21,10.67
740173.57,20.49,7.15,385368.13,10.67
740579.22,20.5,7.16,385390.37,10.67
740205.39,20.5,7.15,385285.91,10.67
740056.92,20.5,7.16,385286.36,10.67
739908.45,20.5,7.16,385195.46,10.67
739759.98,20.5,7.16,385249.2,10.68
739759.98,20.5,7.16,385249.2,10.68
740045.34,20.51,7.17,385417.93,10.68
739886.63,20.51,7.17,385264.82,10.68
739738.16,20.51,7.17,385200.22,10.68
739778.4,20.52,7.17,385106.98,10.68
739818.63,20.52,7.18,385035.47,10.68
739670.16,20.52,7.18,384988.1,10.68
739521.69,20.53,7.18,385106.83,10.69
739373.21,20.53,7.18,384955.66,10.69
739373.21,20.53,7.18,384949.96,10.69
738999.38,20.52,7.18,384878.09,10.69
739039.62,20.52,7.18,384865.91,10.69
739011.44,20.53,7.19,384817.92,10.69
738862.97,20.53,7.19,384738.7,10.69
738903.2,20.54,7.19,385360.79,10.71
738754.73,20.54,7.2,385496.01,10.72
738754.73,20.54,7.2,385496.01,10.72
738606.26,20.54,7.2,385419.32,10.72
738891.62,20.55,7.21,385549.36,10.72
738528.4,20.54,7.2,384862.6,10.71
738794.96,20.55,7.21,386111.31,10.74
738646.49,20.56,7.21,386008.45,10.74
738498.02,20.56,7.21,386298.28,10.75
738887.54,20.57,7.23,386280.15,10.75
738824.49,20.57,7.23,386180.59,10.75
738590.6,20.57,7.23,385944.09,10.75
738590.6,20.57,7.23,385944.09,10.75
738859.83,20.58,7.24,386034.23,10.75
738632.82,20.58,7.24,385752.95,10.75
738604.64,20.59,7.24,385778.51,10.75
738611.13,20.59,7.24,385779.65,10.75
738462.66,20.59,7.24,385696.53,10.75
738502.89,20.59,7.25,385616.49,10.75
738354.42,20.59,7.25,385531.45,10.75
738205.95,20.6,7.25,385651.61,10.76
738057.48,20.6,7.25,385557.47,10.76
737909.0,20.6,7.26,385487.05,10.76
737760.53,20.6,7.26,385638.06,10.77
736693.06,20.62,7.27,385420.28,10.79
736544.59,20.62,7.28,385238.49,10.78
736829.95,20.63,7.29,385163.31,10.78
739431.41,20.7,7.36,388900.77,10.89
739057.58,20.69,7.35,388891.24,10.89
739029.4,20.7,7.36,388874.25,10.89
737961.93,20.72,7.37,388656.48,10.91
738255.47,20.73,7.38,388851.36,10.92
737883.46,20.72,7.38,388666.74,10.91
738061.86,20.73,7.38,388585.12,10.91
737844.55,20.72,7.38,388377.75,10.91
738076.66,20.73,7.39,390204.07,10.96
737928.18,20.73,7.39,390103.82,10.96
737779.71,20.74,7.39,390379.65,10.97
737631.24,20.74,7.39,390146.36,10.97
737482.77,20.74,7.4,390056.61,10.97
737334.3,20.74,7.4,390358.35,10.98
737196.44,20.74,7.4,390197.86,10.98
737037.36,20.74,7.4,390003.28,10.98
737009.18,20.75,7.41,390018.23,10.98
736860.71,20.75,7.41,389923.46,10.98
736653.84,20.75,7.4,388983.28,10.96
736505.37,20.75,7.4,388920.51,10.96
736356.9,20.75,7.41,389034.98,10.96
736036.9,20.74,7.4,388714.98,10.95
736215.3,20.75,7.41,389834.88,10.99
736620.95,20.77,7.42,389868.26,10.99
736661.18,20.77,7.43,389792.59,10.99
736701.41,20.78,7.43,389865.1,11.0
736404.54,20.77,7.43,389466.75,10.99
736256.07,20.77,7.43,389366.22,10.99
736296.31,20.78,7.44,389295.2,10.99
736147.83,20.78,7.44,389236.16,10.99
735774.0,20.77,7.43,389171.52,10.99
735636.15,20.77,7.43,389362.46,11.0
735676.38,20.78,7.44,389317.59,11.0
735676.38,20.78,7.44,389317.59,11.0
735517.29,20.78,7.44,389096.58,10.99
735695.69,20.79,7.45,389669.7,11.01
735964.92,20.8,7.46,389510.33,11.01
735936.75,20.81,7.46,389535.9,11.01
736168.85,20.82,7.47,391031.14,11.06
735101.37,20.83,7.49,390813.36,11.08
735507.03,20.85,7.5,390845.64,11.08
735507.03,20.85,7.5,390890.52,11.08
735358.56,20.85,7.51,390807.4,11.08
735210.08,20.85,7.51,390722.36,11.08
735250.32,20.86,7.51,390645.4,11.08
735290.55,20.86,7.52,390571.22,11.08
735142.08,20.86,7.52,390774.34,11.09
734993.61,20.87,7.52,390574.67,11.09
734845.14,20.87,7.52,390599.4,11.09
734885.37,20.87,7.53,390707.9,11.1
734594.8,20.87,7.52,390367.61,11.09
734531.74,20.87,7.53,390630.35,11.1
734297.85,20.87,7.53,390264.25,11.09
733924.02,20.86,7.52,390199.11,11.09
733640.41,20.86,7.51,390000.71,11.09
733612.24,20.86,7.52,390008.24,11.09
733844.34,20.87,7.53,389936.75,11.09
733695.87,20.87,7.53,389820.29,11.09
733505.37,20.87,7.53,389617.61,11.09
733356.9,20.87,7.53,389583.95,11.09
733208.42,20.87,7.53,389627.32,11.09
733208.42,20.87,7.53,389582.44,11.09
733059.95,20.88,7.53,389553.0,11.09
733345.31,20.89,7.54,390078.48,11.11
732277.84,20.9,7.56,389860.7,11.13
732547.07,20.91,7.57,389867.36,11.13
732398.6,20.92,7.57,389808.31,11.13
732260.74,20.92,7.57,389999.25,11.14
732101.66,20.92,7.58,389778.24,11.14
732073.48,20.92,7.58,389764.86,11.14
732113.71,20.93,7.59,390686.08,11.17
732274.24,20.94,7.6,390723.9,11.17
732125.77,20.94,7.6,390613.21,11.17
732166.0,20.95,7.6,390533.96,11.17
732017.53,20.95,7.61,390652.34,11.18
732057.76,20.96,7.61,390576.82,11.18
732097.99,20.96,7.62,390547.58,11.18
731949.52,20.96,7.62,390458.09,11.18
731949.52,20.96,7.62,390503.48,11.18
731989.75,20.97,7.63,390609.49,11.19
731615.92,20.96,7.62,390770.51,11.2
731615.92,20.96,7.62,390725.11,11.19
731656.15,20.97,7.62,390795.45,11.2
731336.15,20.96,7.62,390475.45,11.19
731187.68,20.96,7.62,390416.42,11.19
731039.21,20.96,7.62,390687.6,11.2
731039.21,20.96,7.62,390687.6,11.2
730748.64,20.96,7.61,390141.09,11.19
730788.87,20.96,7.62,390542.69,11.2
730651.01,20.97,7.62,390419.21,11.2
730491.93,20.97,7.62,390207.92,11.2
730777.29,20.98,7.63,390832.72,11.22
730489.59,20.97,7.63,390790.78,11.22
730489.59,20.97,7.63,390842.99,11.22
730461.41,20.98,7.63,390835.73,11.22
730760.1,20.99,7.65,390839.06,11.23
730386.27,20.98,7.64,390940.35,11.23
730671.63,20.99,7.65,390834.76,11.23
730523.16,20.99,7.65,390714.46,11.23
730374.69,21.0,7.65,390803.95,11.23
730374.69,21.0,7.65,390803.95,11.23
730077.82,20.99,7.65,390196.61,11.22
729703.99,20.98,7.64,390402.77,11.23
729555.52,20.98,7.64,390283.21,11.23
729438.89,20.99,7.64,391587.89,11.27
730127.16,21.01,7.67,391719.18,11.27
730127.16,21.01,7.67,391719.18,11.27
730098.98,21.02,7.67,391744.74,11.28
729621.35,21.01,7.67,390936.53,11.26
729472.88,21.01,7.67,390802.03,11.26
729324.41,21.01,7.67,390768.37,11.26
729556.51,21.02,7.68,390630.32,11.26
729408.04,21.02,7.68,390773.03,11.26
729448.27,21.03,7.69,390707.55,11.26
729733.63,21.04,7.7,390657.66,11.26
729585.16,21.04,7.7,390488.5,11.26
729457.92,21.05,7.7,391143.53,11.29
729722.51,21.06,7.72,390999.89,11.28
729139.75,21.05,7.71,390439.77,11.27
729111.57,21.05,7.71,390429.31,11.27
729151.8,21.06,7.72,391278.49,11.3
729003.33,21.06,7.72,391171.01,11.3
728854.86,21.06,7.72,391377.02,11.31
728706.39,21.07,7.72,391410.4,11.32
728746.62,21.07,7.73,391641.9,11.32
728746.62,21.07,7.73,391641.9,11.32
728598.15,21.07,7.73,391555.79,11.33
728224.32,21.07,7.72,390848.92,11.31
728264.55,21.07,7.73,391770.4,11.34
727264.55,21.05,7.71,390770.4,11.31
727116.08,21.05,7.71,390630.45,11.31
727276.6,21.06,7.72,390576.05,11.31
727276.6,21.06,7.72,390576.05,11.31
726803.01,21.07,7.73,390512.24,11.32
727193.97,21.09,7.75,391173.62,11.34
727193.97,21.09,7.75,391173.62,11.34
727193.97,21.09,7.75,391173.62,11.34
727165.79,21.09,7.75,391157.72,11.35
727017.32,21.1,7.75,391064.69,11.35
726329.42,21.08,7.74,390290.14,11.33
726329.42,21.08,7.74,390290.14,11.33
726180.95,21.08,7.74,390420.77,11.34
726032.48,21.09,7.74,390290.77,11.33
725884.01,21.09,7.74,390249.02,11.34
725884.01,21.09,7.74,390249.02,11.34
725884.01,21.09,7.74,390249.02,11.34
726169.37,21.1,7.76,390186.68,11.34
726169.37,21.1,7.76,390186.68,11.34
726106.57,21.1,7.76,391026.61,11.36
725732.74,21.09,7.75,391184.45,11.37
725772.97,21.1,7.76,391106.35,11.37
726078.25,21.12,7.77,390886.58,11.37
726078.25,21.12,7.77,390886.58,11.37
725390.36,21.1,7.76,390198.69,11.35
725430.59,21.11,7.76,390139.48,11.35
725470.82,21.11,7.77,390075.35,11.35
724403.35,21.13,7.79,389857.57,11.37
724443.58,21.14,7.8,390422.98,11.39
724415.4,21.14,7.8,390393.83,11.39
724647.5,21.15,7.81,390253.92,11.39
724647.5,21.15,7.81,390253.92,11.39
724499.03,21.16,7.81,390155.51,11.39
724350.56,21.16,7.81,390314.39,11.4
724528.96,21.17,7.82,391538.97,11.44
724827.65,21.18,7.84,391542.3,11.44
724679.18,21.18,7.84,391360.06,11.44
723611.71,21.2,7.86,391142.29,11.46
724840.04,21.24,7.9,392827.5,11.51
724880.27,21.25,7.91,392749.75,11.51
725112.37,21.26,7.92,392847.48,11.52
725084.19,21.26,7.92,392872.47,11.52
724668.1,21.26,7.92,392902.66,11.53
724668.1,21.26,7.92,392902.66,11.53
724519.62,21.26,7.92,392819.22,11.53
724371.15,21.26,7.92,392745.11,11.53
724549.55,21.27,7.93,392639.39,11.53
724834.91,21.28,7.94,392595.69,11.53
724875.15,21.29,7.95,392566.89,11.53
724726.67,21.29,7.95,392636.91,11.54
724352.84,21.28,7.94,393652.98,11.57
724638.2,21.29,7.95,393349.44,11.56
724489.73,21.3,7.95,393287.04,11.56
724489.73,21.3,7.95,393287.04,11.56
724529.96,21.3,7.96,394150.04,11.59
724529.96,21.3,7.96,394150.04,11.59
724529.96,21.3,7.96,394150.04,11.59
724381.49,21.3,7.96,394099.67,11.59
724233.02,21.31,7.96,394201.54,11.6
724393.55,21.32,7.97,394239.36,11.6
724393.55,21.32,7.97,394239.36,11.6
724245.08,21.32,7.97,394105.05,11.6
724245.08,21.32,7.97,394105.05,11.6
724216.9,21.32,7.98,394130.61,11.6
724068.43,21.33,7.98,394047.49,11.61
724068.43,21.33,7.98,394047.49,11.61
723919.96,21.33,7.98,393962.45,11.61
723771.49,21.33,7.99,394196.47,11.62
723623.01,21.33,7.99,394053.82,11.62
723855.12,21.34,8.0,393897.47,11.61
723855.12,21.34,8.0,393897.47,11.61
723727.87,21.34,8.0,393855.51,11.62
723321.76,21.34,8.0,393073.24,11.6
723691.48,21.36,8.01,393721.6,11.62
723317.65,21.35,8.0,393852.48,11.62
723357.88,21.35,8.01,393988.96,11.63
723643.24,21.37,8.02,393921.23,11.63
722955.35,21.35,8.01,393148.28,11.61
722658.41,21.36,8.01,393105.19,11.62
722630.23,21.36,8.02,393080.56,11.62
722481.76,21.36,8.02,392979.0,11.62
722191.19,21.36,8.01,392956.88,11.62
722191.19,21.36,8.01,392956.88,11.62
722042.71,21.36,8.01,393071.37,11.63
721894.24,21.36,8.02,392998.98,11.63
721745.77,21.36,8.02,392917.52,11.63
721786.0,21.37,8.02,392856.66,11.63
721826.24,21.37,8.03,392805.17,11.63
721677.77,21.38,8.03,393119.65,11.64
721718.0,21.38,8.04,393107.47,11.65
721718.0,21.38,8.04,393107.47,11.65
721758.23,21.39,8.05,394978.6,11.71
722056.92,21.4,8.06,394981.93,11.71
721683.09,21.39,8.05,394455.2,11.69
721545.24,21.4,8.05,394162.78,11.69
721830.6,21.41,8.06,394057.2,11.69
721671.51,21.41,8.07,393982.9,11.69
721849.91,21.42,8.08,394191.6,11.7
721849.91,21.42,8.08,394191.6,11.7
721821.73,21.42,8.08,394184.34,11.7
721673.26,21.43,8.08,394082.67,11.7
721524.79,21.43,8.08,394182.23,11.71
721160.96,21.42,8.08,394023.5,11.7
721012.49,21.42,8.08,393949.89,11.7
721012.49,21.42,8.08,393949.89,11.7
720864.02,21.42,8.08,393909.01,11.71
720576.31,21.42,8.07,393569.64,11.7
720616.55,21.42,8.08,393478.74,11.7
720616.55,21.42,8.08,393478.74,11.7
720489.3,21.43,8.08,393509.41,11.7
720778.54,21.44,8.1,394104.07,11.72
721063.9,21.45,8.11,394814.08,11.75
720456.49,21.44,8.1,394094.82,11.73
720456.49,21.44,8.1,394094.82,11.73
720496.72,21.45,8.1,393898.41,11.73
720468.55,21.45,8.11,393881.42,11.73
720320.08,21.46,8.11,393770.85,11.73
720360.31,21.46,8.12,394037.81,11.74
720538.71,21.47,8.13,394784.98,11.76
720164.88,21.46,8.12,394909.74,11.77
