ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655686.58,99.63,86.01,651378.13,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651241.79,98.98
655536.09,99.63,86.01,651241.79,98.98
655536.09,99.63,86.01,651241.79,98.98
655536.09,99.63,86.01,651241.79,98.98
655536.09,99.63,86.01,651241.79,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651219.69,98.98
655536.09,99.63,86.01,651243.13,98.98
655536.09,99.63,86.01,651243.13,98.98
655536.09,99.63,86.01,651243.13,98.98
655536.09,99.63,86.01,651243.13,98.98
655536.09,99.63,86.01,651243.13,98.98
655536.09,99.63,86.01,651243.13,98.98
655536.09,99.63,86.01,651243.13,98.98
655536.09,99.63,86.01,651243.13,98.98
655536.09,99.63,86.01,651243.13,98.98
655536.09,99.63,86.01,651243.13,98.98
655536.09,99.63,86.01,651243.13,98.98
655536.09,99.63,86.01,651243.13,98.98
655383.54,99.63,86.01,651084.69,98.98
655383.54,99.63,86.01,651084.69,98.98
655383.54,99.63,86.01,651084.69,98.98
655383.54,99.63,86.01,651084.69,98.98
655383.54,99.63,86.01,651068.37,98.98
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651046.27,98.97
655383.54,99.63,86.01,651071.43,98.98
655383.54,99.63,86.01,651071.43,98.98
655383.54,99.63,86.01,651071.43,98.98
655383.54,99.63,86.01,651071.43,98.98
655383.54,99.63,86.01,651071.43,98.98
655383.54,99.63,86.01,651071.43,98.98
655383.54,99.63,86.01,651071.43,98.98
655383.54,99.63,86.01,651071.43,98.98
655383.54,99.63,86.01,651067.61,98.98
655383.54,99.63,86.01,651067.61,98.98
655383.54,99.63,86.01,651067.61,98.98
655383.54,99.63,86.01,651067.61,98.98
655383.54,99.63,86.01,651067.61,98.98
655383.54,99.63,86.01,651067.61,98.98
655383.54,99.63,86.01,651067.61,98.98
655383.54,99.63,86.01,651067.61,98.98
655383.54,99.63,86.01,651067.61,98.98
655333.54,99.63,86.01,651017.61,98.98
655333.54,99.63,86.01,651017.61,98.98
655335.4,99.63,86.01,651024.01,98.98
655335.4,99.63,86.01,651024.01,98.98
655335.4,99.63,86.01,651024.01,98.98
655335.4,99.63,86.01,651001.91,98.98
655335.4,99.63,86.01,651001.91,98.98
655335.4,99.63,86.01,651001.91,98.98
655335.4,99.63,86.01,651001.91,98.98
655335.4,99.63,86.01,651027.07,98.98
655335.4,99.63,86.01,651027.07,98.98
655335.4,99.63,86.01,651027.07,98.98
655335.4,99.63,86.01,651014.29,98.98
655335.4,99.63,86.01,651014.29,98.98
655335.4,99.63,86.01,651014.29,98.98
655335.4,99.63,86.01,651014.29,98.98
655335.4,99.63,86.01,651014.29,98.98
655335.4,99.63,86.01,651014.29,98.98
655335.4,99.63,86.01,651014.29,98.98
655335.4,99.63,86.01,651014.29,98.98
655335.4,99.63,86.01,651014.29,98.98
655335.4,99.63,86.01,651014.29,98.98
655335.4,99.63,86.01,651014.29,98.98
655225.4,99.63,86.01,650904.29,98.98
655227.27,99.63,86.01,650919.65,98.98
655177.27,99.63,86.01,650869.65,98.98
655177.27,99.63,86.01,650869.65,98.98
655177.27,99.63,86.01,650869.65,98.98
655177.27,99.63,86.01,650869.65,98.98
655177.27,99.63,86.01,650869.65,98.98
655177.27,99.63,86.01,650869.65,98.98
655177.27,99.63,86.01,650869.65,98.98
655177.27,99.63,86.01,650869.65,98.98
655177.27,99.63,86.01,650888.42,98.98
655177.27,99.63,86.01,650912.6,98.99
655177.27,99.63,86.01,650912.6,98.99
655177.27,99.63,86.01,650897.78,98.98
655177.27,99.63,86.01,650897.78,98.98
655177.27,99.63,86.01,650897.78,98.98
655177.27,99.63,86.01,650897.78,98.98
655177.27,99.63,86.01,650897.78,98.98
655177.27,99.63,86.01,650897.78,98.98
655177.27,99.63,86.01,650897.78,98.98
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650914.26,98.99
655177.27,99.63,86.01,650884.02,98.98
655177.27,99.63,86.01,650884.02,98.98
654887.27,99.63,86.01,650594.02,98.98
654887.27,99.63,86.01,650594.02,98.98
654887.27,99.63,86.01,650594.02,98.98
654887.27,99.63,86.01,650594.02,98.98
654887.27,99.63,86.01,650594.02,98.98
654887.27,99.63,86.01,650594.02,98.98
654887.27,99.63,86.01,650594.02,98.98
654887.27,99.63,86.01,650594.02,98.98
654887.27,99.63,86.01,650594.02,98.98
654570.41,99.63,86.01,650275.91,98.98
654570.41,99.63,86.01,650275.91,98.98
654570.41,99.63,86.01,650275.91,98.98
654570.41,99.63,86.01,650275.91,98.98
654570.41,99.63,86.01,650275.91,98.98
654570.41,99.63,86.01,650275.91,98.98
654570.41,99.63,86.01,650275.91,98.98
654570.41,99.63,86.01,650275.91,98.98
654570.41,99.63,86.01,650275.91,98.98
654570.41,99.63,86.01,650275.91,98.98
654570.41,99.63,86.01,650308.54,98.99
654570.41,99.63,86.01,650308.54,98.99
654570.41,99.63,86.01,650308.54,98.99
654412.27,99.63,86.01,650150.4,98.99
654412.27,99.63,86.01,650150.4,98.99
654412.27,99.63,86.01,650150.4,98.99
654412.27,99.63,86.01,650150.4,98.99
654412.27,99.63,86.01,650150.4,98.99
654412.27,99.63,86.01,650150.4,98.99
654412.27,99.63,86.01,650150.4,98.99
654412.27,99.63,86.01,650150.4,98.99
654412.27,99.63,86.01,650150.4,98.99
654412.27,99.63,86.01,650150.4,98.99
654412.27,99.63,86.01,650150.4,98.99
654412.27,99.63,86.01,650150.4,98.99
654412.27,99.63,86.01,650150.4,98.99
654412.27,99.63,86.01,650150.4,98.99
654412.27,99.63,86.01,650150.4,98.99
654412.27,99.63,86.01,650150.4,98.99
654414.14,99.64,86.01,650155.74,98.99
654414.14,99.64,86.01,650155.74,98.99
654414.14,99.64,86.01,650155.74,98.99
654097.87,99.64,86.02,649837.64,98.99
654097.87,99.64,86.02,649837.64,98.99
654097.87,99.64,86.02,649837.64,98.99
654097.87,99.64,86.02,649837.64,98.99
653989.74,99.64,86.02,649729.54,98.99
653989.74,99.64,86.02,649729.54,98.99
653989.74,99.64,86.02,649729.54,98.99
653989.74,99.64,86.02,649729.54,98.99
653989.74,99.64,86.02,649729.54,98.99
653989.74,99.64,86.02,649698.19,98.98
653989.74,99.64,86.02,649698.19,98.98
653989.74,99.64,86.02,649698.19,98.98
653989.74,99.64,86.02,649698.19,98.98
653989.74,99.64,86.02,649657.01,98.98
653989.74,99.64,86.02,649657.01,98.98
653989.74,99.64,86.02,649657.01,98.98
653989.74,99.64,86.02,649657.01,98.98
653989.74,99.64,86.02,649657.01,98.98
653989.74,99.64,86.02,649657.01,98.98
653989.74,99.64,86.02,649657.01,98.98
653989.74,99.64,86.02,649657.01,98.98
653995.32,99.64,86.02,649740.23,98.99
653995.32,99.64,86.02,649740.23,98.99
653995.32,99.64,86.02,649740.23,98.99
653995.32,99.64,86.02,649740.23,98.99
653995.32,99.64,86.02,649740.23,98.99
653995.32,99.64,86.02,649740.23,98.99
653995.32,99.64,86.02,649740.23,98.99
653995.32,99.64,86.02,649740.23,98.99
653892.97,99.64,86.02,649639.74,98.99
653892.97,99.64,86.02,649639.74,98.99
653892.97,99.64,86.02,649639.74,98.99
653892.97,99.64,86.02,649639.74,98.99
653892.97,99.64,86.02,649639.74,98.99
653892.97,99.64,86.02,649639.74,98.99
653892.97,99.64,86.02,649639.74,98.99
653575.05,99.64,86.02,649324.07,98.99
653575.05,99.64,86.02,649324.07,98.99
653575.05,99.64,86.02,649324.07,98.99
653575.05,99.64,86.02,649324.07,98.99
653575.05,99.64,86.02,649324.07,98.99
653575.05,99.64,86.02,649324.07,98.99
653575.05,99.64,86.02,649324.07,98.99
653575.05,99.64,86.02,649324.07,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653257.72,99.64,86.02,649005.97,98.99
653105.56,99.64,86.02,648847.54,98.99
653105.56,99.64,86.02,648847.54,98.99
653105.56,99.64,86.02,648847.54,98.99
653105.56,99.64,86.02,648847.54,98.99
653105.56,99.64,86.02,648847.54,98.99
653105.56,99.64,86.02,648847.54,98.99
653105.56,99.64,86.02,648847.54,98.99
653105.56,99.64,86.02,648847.54,98.99
653105.56,99.64,86.02,648847.54,98.99
653105.56,99.64,86.02,648847.54,98.99
653105.56,99.64,86.02,648847.54,98.99
653105.56,99.64,86.02,648825.44,98.99
653105.56,99.64,86.02,648825.44,98.99
653105.56,99.64,86.02,648825.44,98.99
653105.56,99.64,86.02,648825.44,98.99
653105.56,99.64,86.02,648825.44,98.99
653105.56,99.64,86.02,648825.44,98.99
653105.56,99.64,86.02,648825.44,98.99
653105.56,99.64,86.02,648825.44,98.99
652954.87,99.64,86.02,648676.02,98.99
652954.87,99.64,86.02,648676.02,98.99
652954.87,99.64,86.02,648676.02,98.99
652954.87,99.64,86.02,648676.02,98.99
652954.87,99.64,86.02,648676.02,98.99
652954.87,99.64,86.02,648676.02,98.99
652954.87,99.64,86.02,648676.02,98.99
652954.87,99.64,86.02,648676.02,98.99
652852.32,99.64,86.02,648567.59,98.99
652852.32,99.64,86.02,648567.59,98.99
652852.32,99.64,86.02,648591.29,98.99
652852.32,99.64,86.02,648591.29,98.99
652852.32,99.64,86.02,648591.29,98.99
652852.32,99.64,86.02,648591.29,98.99
652852.32,99.64,86.02,648591.29,98.99
652852.32,99.64,86.02,648591.29,98.99
652852.32,99.64,86.02,648591.29,98.99
652852.32,99.64,86.02,648591.29,98.99
652852.32,99.64,86.02,648591.29,98.99
652852.32,99.64,86.02,648591.29,98.99
652852.32,99.64,86.02,648591.29,98.99
652852.32,99.64,86.02,648591.29,98.99
652852.32,99.64,86.02,648591.29,98.99
652852.32,99.64,86.02,648591.29,98.99
652852.32,99.64,86.02,648591.29,98.99
652749.77,99.64,86.02,648482.86,98.99
652749.77,99.64,86.02,648482.86,98.99
652749.77,99.64,86.02,648482.86,98.99
652749.77,99.64,86.02,648482.86,98.99
652749.77,99.64,86.02,648482.86,98.99
652749.77,99.64,86.02,648482.86,98.99
652749.77,99.64,86.02,648482.86,98.99
652749.77,99.64,86.02,648482.86,98.99
652749.77,99.64,86.02,648482.86,98.99
652749.77,99.64,86.02,648482.86,98.99
652749.77,99.64,86.02,648482.86,98.99
652749.77,99.64,86.02,648482.86,98.99
652749.77,99.64,86.02,648480.51,98.99
652749.77,99.64,86.02,648480.51,98.99
652749.77,99.64,86.02,648458.41,98.99
652749.77,99.64,86.02,648482.18,98.99
652749.77,99.64,86.02,648482.18,98.99
652749.77,99.64,86.02,648482.18,98.99
652749.77,99.64,86.02,648482.18,98.99
652749.77,99.64,86.02,648484.28,98.99
652749.77,99.64,86.02,648484.28,98.99
652749.77,99.64,86.02,648484.28,98.99
652749.77,99.64,86.02,648484.28,98.99
652749.77,99.64,86.02,648484.28,98.99
652749.77,99.64,86.02,648484.28,98.99
652749.77,99.64,86.02,648484.28,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648490.68,98.99
652751.63,99.64,86.02,648468.58,98.99
652751.63,99.64,86.02,648468.58,98.99
652751.63,99.64,86.02,648468.58,98.99
652751.63,99.64,86.02,648468.58,98.99
652751.63,99.64,86.02,648468.58,98.99
652751.63,99.64,86.02,648468.58,98.99
652751.63,99.64,86.02,648468.58,98.99
652433.71,99.64,86.02,648153.27,98.99
652433.71,99.64,86.02,648153.27,98.99
652433.71,99.64,86.02,648153.27,98.99
652433.71,99.64,86.02,648153.27,98.99
652116.85,99.64,86.02,647835.17,98.99
652116.85,99.64,86.02,647835.17,98.99
652116.85,99.64,86.02,647835.17,98.99
652116.85,99.64,86.02,647835.17,98.99
652116.85,99.64,86.02,647835.17,98.99
652116.85,99.64,86.02,647835.17,98.99
652116.85,99.64,86.02,647835.17,98.99
652116.85,99.64,86.02,647858.98,98.99
652116.85,99.64,86.02,647858.98,98.99
652116.85,99.64,86.02,647858.98,98.99
651958.72,99.64,86.02,647700.84,98.99
651958.72,99.64,86.02,647700.84,98.99
651958.72,99.64,86.02,647700.84,98.99
651958.72,99.64,86.02,647700.84,98.99
651958.72,99.64,86.02,647700.84,98.99
651958.72,99.64,86.02,647700.84,98.99
651958.72,99.64,86.02,647700.84,98.99
651958.72,99.64,86.02,647700.84,98.99
651958.72,99.64,86.02,647700.84,98.99
651958.72,99.64,86.02,647700.84,98.99
651958.72,99.64,86.02,647700.84,98.99
651958.72,99.64,86.02,647700.84,98.99
651958.72,99.64,86.02,647700.84,98.99
651958.72,99.64,86.02,647684.14,98.99
651958.72,99.64,86.02,647684.14,98.99
651958.72,99.64,86.02,647684.14,98.99
651958.72,99.64,86.02,647684.14,98.99
651807.93,99.65,86.02,647534.53,98.99
651807.93,99.65,86.02,647534.53,98.99
651705.38,99.65,86.03,647433.74,98.99
651705.38,99.65,86.03,647433.74,98.99
651705.38,99.65,86.03,647433.74,98.99
651705.38,99.65,86.03,647433.74,98.99
651705.38,99.65,86.03,647433.74,98.99
651705.38,99.65,86.03,647433.74,98.99
651705.38,99.65,86.03,647433.74,98.99
651705.38,99.65,86.03,647411.64,98.99
651705.38,99.65,86.03,647411.64,98.99
651705.38,99.65,86.03,647411.64,98.99
651705.38,99.65,86.03,647411.64,98.99
651705.38,99.65,86.03,647411.64,98.99
651705.38,99.65,86.03,647411.64,98.99
651705.38,99.65,86.03,647411.64,98.99
651705.38,99.65,86.03,647411.64,98.99
651705.38,99.65,86.03,647411.64,98.99
651705.38,99.65,86.03,647411.64,98.99
651705.38,99.65,86.03,647436.8,98.99
651705.38,99.65,86.03,647436.8,98.99
651705.38,99.65,86.03,647436.8,98.99
651705.38,99.65,86.03,647436.8,98.99
651705.38,99.65,86.03,647436.8,98.99
651705.38,99.65,86.03,647414.7,98.99
651705.38,99.65,86.03,647414.7,98.99
651705.38,99.65,86.03,647414.7,98.99
651705.38,99.65,86.03,647414.7,98.99
651705.38,99.65,86.03,647414.7,98.99
651705.38,99.65,86.03,647414.7,98.99
651705.38,99.65,86.03,647414.7,98.99
651705.38,99.65,86.03,647439.86,98.99
651705.38,99.65,86.03,647439.86,98.99
651705.38,99.65,86.03,647439.86,98.99
651705.38,99.65,86.03,647439.86,98.99
651705.38,99.65,86.03,647439.86,98.99
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647289.76,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647290.48,99.0
651554.69,99.65,86.03,647286.67,98.99
651554.69,99.65,86.03,647305.39,99.0
651554.69,99.65,86.03,647305.39,99.0
651556.56,99.65,86.03,647307.3,99.0
651556.56,99.65,86.03,647307.3,99.0
651556.56,99.65,86.03,647307.3,99.0
651556.56,99.65,86.03,647307.3,99.0
651556.56,99.65,86.03,647307.3,99.0
651556.56,99.65,86.03,647307.3,99.0
651556.56,99.65,86.03,647307.3,99.0
651556.56,99.65,86.03,647307.3,99.0
651556.56,99.65,86.03,647307.3,99.0
651556.56,99.65,86.03,647277.06,98.99
651556.56,99.65,86.03,647277.06,98.99
651556.56,99.65,86.03,647277.06,98.99
651556.56,99.65,86.03,647277.06,98.99
651556.56,99.65,86.03,647277.06,98.99
651556.56,99.65,86.03,647277.06,98.99
651556.56,99.65,86.03,647277.06,98.99
651556.56,99.65,86.03,647277.06,98.99
651556.56,99.65,86.03,647277.06,98.99
651556.56,99.65,86.03,647277.06,98.99
651556.56,99.65,86.03,647277.06,98.99
651556.56,99.65,86.03,647277.06,98.99
651556.56,99.65,86.03,647277.06,98.99
651556.56,99.65,86.03,647277.06,98.99
651556.56,99.65,86.03,647312.14,99.0
651556.56,99.65,86.03,647312.14,99.0
651556.56,99.65,86.03,647281.9,98.99
651556.56,99.65,86.03,647281.9,98.99
651556.56,99.65,86.03,647281.9,98.99
651556.56,99.65,86.03,647281.9,98.99
651556.56,99.65,86.03,647281.9,98.99
651556.56,99.65,86.03,647281.9,98.99
651556.56,99.65,86.03,647281.9,98.99
651556.56,99.65,86.03,647281.9,98.99
651556.56,99.65,86.03,647281.9,98.99
651556.56,99.65,86.03,647281.9,98.99
651556.56,99.65,86.03,647281.9,98.99
651556.56,99.65,86.03,647281.9,98.99
651556.56,99.65,86.03,647281.9,98.99
651556.56,99.65,86.03,647281.9,98.99
651239.7,99.65,86.03,646963.8,98.99
651239.7,99.65,86.03,646963.8,98.99
651239.7,99.65,86.03,646998.88,99.0
651239.7,99.65,86.03,646998.88,99.0
651239.7,99.65,86.03,646998.88,99.0
651239.7,99.65,86.03,646998.88,99.0
651239.7,99.65,86.03,646998.88,99.0
651239.7,99.65,86.03,646998.88,99.0
651239.7,99.65,86.03,646998.88,99.0
651239.7,99.65,86.03,646999.21,99.0
651239.7,99.65,86.03,646999.21,99.0
651239.7,99.65,86.03,646999.21,99.0
651239.7,99.65,86.03,646999.21,99.0
651241.56,99.65,86.03,647002.09,99.0
651241.56,99.65,86.03,647002.09,99.0
651241.56,99.65,86.03,647002.09,99.0
