ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
421711.57,24.25,11.98,383002.48,22.02
421520.52,24.25,11.99,382751.31,22.02
421296.24,24.25,11.99,382531.21,22.02
421565.0,24.28,12.02,382499.77,22.03
421381.26,24.29,12.02,382086.36,22.02
421670.48,24.31,12.04,382737.97,22.06
421288.88,24.29,12.03,382398.62,22.05
421098.87,24.3,12.03,381993.3,22.04
421007.11,24.31,12.04,383196.44,22.12
420749.74,24.35,12.08,382787.8,22.15
421085.19,24.37,12.11,382659.09,22.15
421082.28,24.39,12.12,382801.89,22.17
420064.86,24.44,12.18,381990.49,22.23
420291.25,24.47,12.2,381804.33,22.23
420560.01,24.5,12.23,381803.75,22.24
420049.88,24.48,12.22,381422.0,22.23
420110.35,24.5,12.23,382365.09,22.29
419092.93,24.55,12.29,381553.69,22.35
419092.93,24.55,12.29,381553.69,22.35
419092.93,24.55,12.29,381553.69,22.35
419445.45,24.58,12.31,381150.95,22.33
418428.02,24.63,12.37,380339.55,22.39
418433.09,24.64,12.38,380930.79,22.43
417849.02,24.62,12.35,380345.93,22.41
417665.28,24.62,12.36,379988.93,22.4
417553.31,24.63,12.36,379675.61,22.4
417345.65,24.63,12.37,380188.81,22.44
417154.59,24.63,12.37,380027.04,22.44
417119.13,24.64,12.38,380088.23,22.46
417387.88,24.68,12.41,380072.27,22.47
417204.14,24.68,12.41,379644.65,22.46
417020.4,24.68,12.42,380066.43,22.5
416861.75,24.69,12.42,379972.09,22.5
416745.8,24.68,12.42,380035.57,22.51
417050.36,24.71,12.44,379913.98,22.51
416842.69,24.71,12.45,379569.62,22.5
416840.44,24.72,12.46,380086.54,22.54
416616.17,24.72,12.46,379883.64,22.54
416884.93,24.76,12.49,379988.88,22.56
416701.19,24.76,12.49,379659.62,22.56
416701.19,24.76,12.49,379659.62,22.56
416319.58,24.74,12.48,379364.71,22.55
416324.65,24.76,12.49,379094.39,22.54
416166.0,24.76,12.5,379396.6,22.57
416028.95,24.77,12.5,379052.07,22.57
416150.02,24.78,12.52,379083.99,22.58
416150.02,24.78,12.52,379083.99,22.58
416400.57,24.81,12.54,379867.27,22.63
416176.3,24.81,12.54,379735.35,22.64
416445.05,24.84,12.57,379705.61,22.65
416445.05,24.84,12.57,379705.61,22.65
416261.31,24.84,12.58,379290.49,22.64
416108.93,24.85,12.58,379833.91,22.68
416108.93,24.85,12.58,379833.91,22.68
416107.73,24.86,12.59,379505.92,22.67
415126.55,24.92,12.66,378766.64,22.74
414989.5,24.93,12.66,378480.47,22.73
414989.5,24.93,12.66,378480.47,22.73
414970.64,24.94,12.67,378387.0,22.74
414968.39,24.95,12.69,378943.78,22.78
414744.12,24.95,12.69,378700.37,22.78
415049.11,24.98,12.72,378819.88,22.8
414681.63,24.99,12.73,378730.21,22.83
414322.48,24.98,12.71,378372.19,22.81
414138.74,24.98,12.72,377914.87,22.8
413935.95,24.97,12.71,377664.61,22.79
412918.52,25.03,12.77,376853.2,22.85
412806.56,25.04,12.78,377068.71,22.87
412806.56,25.04,12.78,377068.71,22.87
412598.9,25.04,12.78,376821.22,22.87
412407.84,25.05,12.78,376643.02,22.88
412407.84,25.05,12.78,376662.59,22.88
412183.56,25.05,12.78,376560.97,22.88
412452.32,25.08,12.82,376666.2,22.9
412452.32,25.08,12.82,376666.2,22.9
412710.19,25.1,12.84,376316.35,22.89
412855.19,25.12,12.86,376789.93,22.93
412860.26,25.14,12.87,376543.73,22.92
412860.26,25.14,12.87,376591.7,22.93
412861.57,25.14,12.87,376593.59,22.93
412677.92,25.13,12.86,376190.73,22.91
412540.87,25.13,12.87,376742.95,22.95
412343.89,25.14,12.87,376859.13,22.97
412181.52,25.14,12.88,376134.69,22.94
412181.52,25.14,12.88,376134.69,22.94
412300.83,25.16,12.89,376743.53,22.99
412300.83,25.16,12.89,376743.53,22.99
412569.58,25.19,12.93,376810.43,23.01
412385.84,25.2,12.93,376368.24,22.99
411404.66,25.26,12.99,375628.95,23.06
411404.66,25.26,12.99,375628.95,23.06
411757.18,25.29,13.02,376072.78,23.09
410739.76,25.35,13.08,375261.37,23.16
410581.1,25.35,13.09,374816.56,23.14
410444.05,25.36,13.1,375229.17,23.18
410236.39,25.36,13.1,375027.02,23.19
410319.43,25.38,13.12,375257.54,23.22
410404.45,25.42,13.16,375425.8,23.25
409989.56,25.41,13.15,375196.84,23.25
409805.82,25.42,13.15,374863.35,23.25
409805.82,25.42,13.15,374863.35,23.25
409622.08,25.42,13.15,374509.12,23.24
409698.92,25.44,13.17,374791.25,23.27
409698.92,25.44,13.17,374843.58,23.27
409698.92,25.44,13.17,374843.58,23.27
409491.26,25.44,13.18,374548.37,23.27
409489.01,25.45,13.19,374437.95,23.27
409453.54,25.46,13.2,374831.7,23.31
409722.3,25.5,13.23,374789.44,23.32
409322.56,25.48,13.21,374362.29,23.3
409588.76,25.5,13.24,374691.48,23.33
409208.82,25.49,13.22,374340.0,23.31
409056.44,25.49,13.23,374016.36,23.31
409056.44,25.49,13.23,374016.36,23.31
409055.23,25.51,13.24,374504.62,23.35
408797.86,25.55,13.29,374095.99,23.38
408849.62,25.57,13.3,373786.69,23.38
408641.95,25.57,13.31,373441.14,23.37
408892.5,25.6,13.33,374198.19,23.42
408857.03,25.61,13.34,374243.71,23.44
408736.01,25.61,13.35,374213.07,23.45
408577.2,25.61,13.34,374054.45,23.44
407559.78,25.67,13.41,373243.04,23.51
407644.8,25.71,13.45,373040.8,23.53
406627.38,25.78,13.51,372229.4,23.6
406433.88,25.78,13.52,372725.47,23.64
406250.14,25.78,13.52,372421.77,23.64
406091.49,25.79,13.53,372819.68,23.68
405858.57,25.78,13.52,372609.24,23.67
405858.57,25.78,13.52,372609.24,23.67
405721.52,25.79,13.52,372361.84,23.67
405513.85,25.79,13.53,372075.9,23.67
405520.78,25.81,13.54,371712.13,23.65
405339.48,25.81,13.55,371836.61,23.68
405105.45,25.81,13.55,371542.09,23.67
405374.21,25.85,13.58,371524.9,23.69
405190.47,25.85,13.59,371103.63,23.68
405448.33,25.88,13.61,371692.09,23.72
405478.49,25.89,13.63,371433.74,23.72
405341.44,25.9,13.63,371099.03,23.71
405322.58,25.91,13.65,370976.6,23.71
405131.52,25.91,13.65,371624.14,23.77
404849.06,25.96,13.7,371240.53,23.81
403831.64,26.03,13.77,370429.13,23.88
402814.22,26.1,13.84,369617.72,23.95
402814.22,26.1,13.84,369617.72,23.95
402589.94,26.1,13.84,369422.78,23.95
402477.98,26.11,13.85,369250.04,23.96
402270.31,26.12,13.85,369399.85,23.98
402270.31,26.12,13.85,369399.85,23.98
401891.09,26.1,13.83,369139.86,23.97
401700.04,26.1,13.84,368836.62,23.97
401700.04,26.1,13.84,368836.62,23.97
401475.76,26.11,13.84,368734.99,23.98
401744.52,26.14,13.88,368840.22,24.0
401560.78,26.15,13.88,368359.7,23.98
401408.4,26.15,13.89,368856.76,24.03
401218.39,26.16,13.89,368543.46,24.03
401270.15,26.17,13.91,368196.02,24.02
401495.75,26.2,13.93,368831.02,24.07
401123.16,26.18,13.92,368464.39,24.05
400697.15,26.19,13.92,368162.08,24.06
400697.15,26.19,13.92,368162.08,24.06
401154.71,26.23,13.97,368312.19,24.08
400970.97,26.24,13.97,367886.79,24.07
400787.23,26.24,13.98,367679.58,24.07
400787.23,26.24,13.98,367679.58,24.07
399806.05,26.32,14.05,366940.29,24.15
398824.87,26.39,14.12,366201.0,24.23
398666.21,26.4,14.13,366289.32,24.25
398666.21,26.4,14.13,366289.32,24.25
398666.21,26.4,14.13,366289.32,24.25
397648.79,26.47,14.2,365477.91,24.33
397511.74,26.48,14.21,365351.38,24.34
397511.74,26.48,14.21,365331.03,24.33
397304.08,26.48,14.22,365226.54,24.34
397122.77,26.49,14.22,365243.1,24.36
397077.55,26.5,14.23,365419.08,24.39
397535.12,26.54,14.28,365569.19,24.41
397351.38,26.55,14.28,365253.06,24.4
396333.96,26.62,14.36,364441.66,24.48
396150.22,26.63,14.36,364113.34,24.48
395991.56,26.64,14.37,364521.61,24.52
395854.51,26.64,14.38,364150.02,24.51
396108.77,26.67,14.41,364554.12,24.55
396106.52,26.68,14.42,364509.4,24.56
395882.25,26.69,14.42,364488.01,24.57
396151.0,26.72,14.46,364419.34,24.58
395779.08,26.71,14.44,364196.06,24.58
396036.95,26.73,14.47,363852.25,24.56
395884.57,26.74,14.48,363949.43,24.58
395557.51,26.75,14.49,363763.72,24.6
395557.51,26.75,14.49,363784.41,24.61
395538.65,26.77,14.5,363714.87,24.61
395536.4,26.78,14.52,364369.05,24.67
395312.13,26.79,14.52,364151.28,24.67
395580.88,26.82,14.56,364082.61,24.69
395725.88,26.84,14.58,363727.81,24.67
395573.5,26.85,14.59,364293.13,24.73
395383.49,26.86,14.59,363638.3,24.7
395038.78,26.87,14.6,363976.14,24.76
395038.78,26.87,14.6,363955.45,24.76
394821.25,26.86,14.59,363779.59,24.75
393803.83,26.94,14.67,362968.19,24.83
393941.52,26.96,14.69,362914.68,24.83
392924.09,27.04,14.77,362103.28,24.92
392542.49,27.02,14.75,361864.9,24.91
392542.49,27.02,14.75,361888.18,24.91
392333.75,27.01,14.74,361962.55,24.92
392134.77,27.0,14.73,361485.3,24.89
392403.52,27.04,14.77,361505.77,24.91
392219.78,27.04,14.78,361112.2,24.9
392174.56,27.05,14.79,361360.95,24.93
391832.17,27.07,14.8,361636.87,24.98
391695.12,27.08,14.81,361176.21,24.97
391487.45,27.08,14.82,361108.37,24.98
391485.2,27.1,14.83,361324.11,25.01
391260.93,27.1,14.83,361090.36,25.01
391529.69,27.14,14.87,361058.91,25.03
391345.95,27.14,14.88,360653.38,25.01
391698.47,27.17,14.91,361188.89,25.06
391539.82,27.18,14.92,360825.19,25.05
391402.77,27.19,14.93,360591.82,25.05
391195.1,27.2,14.93,361194.31,25.11
391280.12,27.24,14.97,360943.86,25.13
391363.16,27.26,15.0,361080.02,25.15
391179.42,27.27,15.01,360824.52,25.15
391179.42,27.27,15.01,360804.22,25.15
391180.61,27.27,15.01,360805.44,25.15
390163.19,27.35,15.09,359994.03,25.24
390153.66,27.36,15.1,359928.79,25.24
389172.47,27.45,15.18,359189.5,25.33
389013.82,27.45,15.19,359515.64,25.37
388876.77,27.46,15.2,359370.47,25.38
388669.1,27.47,15.2,359074.32,25.38
388478.05,27.47,15.21,359151.08,25.4
388868.89,27.51,15.24,359429.77,25.42
389137.65,27.54,15.28,359387.51,25.44
389137.65,27.54,15.28,359379.63,25.44
388770.17,27.56,15.29,358915.95,25.44
388611.52,27.57,15.3,359257.72,25.48
388663.28,27.58,15.32,358932.06,25.47
388663.28,27.58,15.32,358953.72,25.48
388455.61,27.59,15.32,358841.47,25.49
388453.36,27.61,15.34,359224.61,25.53
388417.9,27.62,15.35,359180.86,25.54
388135.43,27.68,15.41,358672.69,25.58
387815.81,27.69,15.43,358550.4,25.6
387624.75,27.7,15.44,358621.75,25.63
387729.21,27.72,15.46,358667.06,25.64
387570.41,27.71,15.45,358516.23,25.64
387839.16,27.75,15.49,358583.13,25.66
388097.03,27.78,15.51,358204.04,25.64
388102.1,27.8,15.53,358054.27,25.64
387803.36,27.78,15.52,357786.66,25.63
387377.04,27.76,15.5,357429.2,25.62
387218.39,27.77,15.51,358030.39,25.68
387464.29,27.8,15.54,357618.17,25.66
387082.69,27.78,15.52,357390.92,25.65
387082.69,27.78,15.52,357390.92,25.65
387082.69,27.78,15.52,357375.67,25.65
386885.71,27.79,15.52,358138.69,25.72
386723.34,27.8,15.53,357887.0,25.72
386403.34,27.78,15.51,357567.0,25.71
386083.34,27.76,15.5,357247.0,25.69
385823.12,27.76,15.5,357046.48,25.69
386163.91,27.8,15.53,356683.26,25.68
385968.72,27.79,15.52,356501.28,25.67
385967.52,27.8,15.54,356109.21,25.65
385585.92,27.79,15.52,355832.18,25.64
385395.9,27.79,15.53,357104.92,25.75
385205.89,27.8,15.53,356278.75,25.71
385114.14,27.81,15.55,355885.7,25.7
385114.14,27.81,15.55,355902.6,25.7
384891.37,27.82,15.55,356523.4,25.77
383873.95,27.9,15.64,355712.0,25.86
383880.88,27.92,15.66,355321.65,25.84
383617.23,27.92,15.66,355053.9,25.84
382599.81,28.01,15.75,354242.49,25.94
383310.17,28.07,15.81,354345.21,25.95
382928.57,28.05,15.79,353946.41,25.93
383194.77,28.08,15.82,354538.13,25.98
383042.38,28.09,15.83,354099.78,25.97
382852.37,28.1,15.84,353740.96,25.96
382715.32,28.11,15.85,354590.37,26.04
382351.41,28.09,15.83,354238.94,26.03
382274.53,28.11,15.84,353863.77,26.02
382443.05,28.14,15.88,354363.88,26.08
381902.39,28.12,15.85,353751.09,26.05
381987.41,28.17,15.9,353548.85,26.07
381615.8,28.15,15.88,353375.76,26.07
381432.06,28.16,15.89,353072.05,26.06
381248.32,28.16,15.9,353417.52,26.11
381577.96,28.2,15.93,353277.61,26.11
381370.3,28.2,15.94,352981.69,26.1
381370.3,28.2,15.94,352971.9,26.1
381179.24,28.21,15.94,353299.72,26.15
380954.97,28.21,15.95,353150.17,26.15
380796.16,28.21,15.94,352991.55,26.15
381064.92,28.25,15.98,352961.82,26.16
380881.18,28.25,15.99,352546.7,26.15
380881.18,28.25,15.99,352546.7,26.15
380728.8,28.26,16.0,352993.58,26.2
380728.8,28.26,16.0,352964.74,26.2
380538.78,28.27,16.0,352713.08,26.2
380730.47,28.3,16.03,352436.11,26.19
380447.87,28.28,16.02,352200.45,26.18
380240.2,28.29,16.03,352645.44,26.24
380058.9,28.3,16.03,352426.0,26.24
379824.87,28.3,16.04,352246.85,26.25
380093.63,28.34,16.08,352294.81,26.27
379909.89,28.35,16.08,351871.56,26.26
379726.15,28.36,16.09,352203.95,26.3
379430.44,28.38,16.11,351984.96,26.32
379222.78,28.38,16.12,351711.51,26.32
379360.46,28.41,16.14,351572.64,26.33
379136.19,28.41,16.15,351762.88,26.36
379136.19,28.41,16.15,351792.03,26.36
379846.55,28.48,16.21,351894.75,26.38
379662.81,28.48,16.22,351456.34,26.37
379479.07,28.49,16.23,351318.46,26.38
379183.37,28.51,16.25,351281.76,26.41
378975.7,28.52,16.25,351199.85,26.43
378624.29,28.5,16.24,351912.74,26.49
378893.05,28.54,16.28,352236.81,26.53
379090.26,28.58,16.31,352070.21,26.54
378906.52,28.59,16.32,351306.93,26.5
378697.78,28.58,16.31,351095.73,26.49
378545.4,28.59,16.32,351185.1,26.52
378545.4,28.59,16.32,351155.95,26.52
378544.2,28.6,16.34,351453.92,26.56
378407.15,28.61,16.35,350969.03,26.54
378210.17,28.62,16.36,351437.95,26.59
377192.75,28.72,16.45,350626.55,26.7
377192.75,28.72,16.45,350659.66,26.7
377192.75,28.72,16.45,350659.66,26.7
377189.57,28.74,16.47,350487.65,26.7
377189.57,28.74,16.47,350487.65,26.7
376955.54,28.74,16.47,350269.39,26.7
376955.54,28.74,16.47,350269.39,26.7
375938.12,28.84,16.57,349457.99,26.81
376648.48,28.9,16.64,349560.71,26.82
376648.48,28.9,16.64,349560.71,26.82
376464.74,28.91,16.65,349045.51,26.8
376469.81,28.93,16.66,349657.11,26.87
376119.56,28.91,16.65,349313.19,26.85
376118.36,28.93,16.67,349044.01,26.85
375981.31,28.94,16.68,349616.11,26.91
375784.33,28.95,16.68,349323.51,26.91
376063.57,28.98,16.72,348990.7,26.89
375823.8,28.99,16.72,349571.14,26.96
376092.56,29.03,16.76,349586.69,26.98
376350.43,29.06,16.79,349201.16,26.96
376350.43,29.06,16.79,349242.96,26.97
376198.04,29.07,16.8,349421.24,27.0
376336.77,29.09,16.83,349921.54,27.05
375576.73,29.13,16.86,349515.86,27.1
375845.48,29.17,16.9,349437.01,27.12
375452.38,29.15,16.88,349022.45,27.1
375452.38,29.15,16.88,348980.65,27.09
375457.45,29.17,16.9,348626.26,27.08
374440.02,29.27,17.01,347814.85,27.19
374061.35,29.25,16.99,347495.6,27.17
373374.24,29.29,17.03,347549.37,27.26
373183.18,29.3,17.03,347349.32,27.27
372874.44,29.28,17.02,347041.88,27.25
372838.98,29.3,17.03,347153.81,27.28
373528.05,29.36,17.1,347085.22,27.29
373528.05,29.36,17.1,347085.22,27.29
373316.38,29.35,17.09,346870.15,27.27
373316.38,29.35,17.09,346870.15,27.27
373132.64,29.36,17.1,347204.26,27.32
373132.64,29.36,17.1,347251.03,27.32
373277.64,29.39,17.12,346870.14,27.31
373100.26,29.38,17.11,346549.33,27.29
372374.48,29.41,17.15,346898.67,27.4
372150.2,29.42,17.16,346655.8,27.4
372418.96,29.46,17.2,346722.71,27.43
372418.96,29.46,17.2,346722.54,27.43
372235.22,29.47,17.21,346320.22,27.42
372240.29,29.49,17.23,346161.3,27.43
372240.29,29.49,17.23,346161.3,27.43
372498.15,29.52,17.26,346642.13,27.47
372575.0,29.55,17.28,346437.26,27.48
372372.21,29.54,17.27,346292.79,27.47
372213.4,29.53,17.26,346134.42,27.46
372005.73,29.54,17.27,345836.38,27.46
372003.48,29.56,17.29,345763.25,27.47
371968.02,29.57,17.31,346722.07,27.56
370950.6,29.68,17.41,345910.67,27.68
369933.17,29.79,17.52,345099.27,27.79
370201.93,29.83,17.57,345204.5,27.82
370018.19,29.84,17.58,344750.59,27.81
369636.59,29.82,17.56,344343.35,27.78
368949.48,29.87,17.6,344388.29,27.88
369208.36,29.9,17.63,344155.06,27.87
368984.08,29.9,17.64,344352.31,27.91
369252.84,29.95,17.68,344419.22,27.94
368916.72,29.97,17.71,343877.73,27.94
368684.31,29.96,17.69,343623.55,27.92
368494.29,29.97,17.7,343901.01,27.97
367734.25,30.0,17.74,343286.74,28.01
368444.61,30.07,17.81,343389.46,28.03
368444.61,30.07,17.81,343389.46,28.03
368444.61,30.07,17.81,343389.46,28.03
368211.69,30.06,17.8,342915.8,28.0
368216.76,30.08,17.82,343499.1,28.06
368033.02,30.09,17.83,343164.18,28.06
367874.36,30.1,17.84,342845.1,28.06
367737.31,30.12,17.85,343292.86,28.12
367737.31,30.12,17.85,343313.16,28.12
368065.91,30.15,17.89,343040.55,28.1
367747.17,30.14,17.87,343451.34,28.15
367744.92,30.16,17.89,343387.11,28.16
367709.46,30.17,17.91,343395.4,28.18
367978.21,30.22,17.96,343373.19,28.2
367978.21,30.22,17.96,343352.89,28.2
367794.47,30.23,17.97,342968.8,28.19
367939.47,30.26,17.99,343497.32,28.25
367780.82,30.27,18.01,343118.77,28.24
367643.77,30.28,18.02,342848.5,28.24
367446.79,30.29,18.03,343365.53,28.31
367324.37,30.31,18.04,342887.16,28.29
367572.03,30.34,18.08,343443.7,28.35
368029.6,30.4,18.13,343593.81,28.38
367845.86,30.41,18.14,343168.4,28.37
367845.86,30.41,18.14,343189.78,28.37
368269.36,30.45,18.18,343600.71,28.41
367954.49,30.44,18.17,343305.35,28.4
367795.84,30.45,18.18,342956.13,28.39
367847.59,30.47,18.21,343410.12,28.45
367828.74,30.49,18.23,343180.08,28.45
367826.49,30.51,18.25,343218.94,28.47
367602.21,30.52,18.25,343556.7,28.52
368312.58,30.59,18.32,343659.42,28.54
368312.58,30.59,18.32,343659.42,28.54
368128.84,30.6,18.33,343312.08,28.54
367441.73,30.64,18.38,343387.11,28.64
367441.73,30.64,18.38,343372.13,28.64
367441.73,30.64,18.38,343389.01,28.64
366424.31,30.76,18.5,342577.6,28.76
366233.25,30.77,18.51,342395.03,28.77
366008.98,30.78,18.52,342343.48,28.79
365627.37,30.76,18.5,341995.79,28.77
366224.87,30.83,18.56,342033.77,28.79
366041.13,30.84,18.57,341572.32,28.78
366046.2,30.86,18.6,342112.41,28.84
366051.27,30.88,18.62,341896.04,28.84
366380.91,30.92,18.66,341651.67,28.83
366382.1,30.92,18.66,341652.89,28.83
366174.43,30.93,18.67,342214.16,28.91
365983.38,30.94,18.68,341870.63,28.9
365983.38,30.94,18.68,341870.63,28.9
365983.38,30.94,18.68,341870.63,28.9
366068.39,31.0,18.74,341668.38,28.93
365050.97,31.12,18.86,340856.98,29.06
364708.58,31.15,18.88,340751.42,29.1
364484.31,31.16,18.89,341221.69,29.17
364347.26,31.17,18.91,340973.14,29.17
364150.28,31.18,18.92,340991.42,29.2
364344.35,31.22,18.96,341440.37,29.26
364613.11,31.27,19.01,341545.6,29.3
364758.11,31.3,19.04,341113.97,29.27
364376.51,31.28,19.02,340683.72,29.25
364077.77,31.27,19.0,340427.68,29.24
363646.48,31.25,18.99,339894.2,29.21
363651.55,31.27,19.01,339747.65,29.22
363492.9,31.29,19.02,340232.41,29.28
363544.66,31.31,19.05,339976.42,29.28
363336.99,31.32,19.06,339641.29,29.28
363336.99,31.32,19.06,339641.29,29.28
363334.74,31.34,19.08,339604.32,29.3
363110.47,31.35,19.09,340298.26,29.38
363820.83,31.43,19.16,340403.83,29.4
362803.41,31.56,19.29,339592.42,29.54
362421.8,31.54,19.27,339190.77,29.51
362238.06,31.55,19.28,339716.28,29.59
362085.68,31.56,19.3,339430.1,29.59
361895.67,31.57,19.31,339159.59,29.59
361774.65,31.59,19.32,340066.76,29.69
361774.65,31.59,19.32,340066.76,29.69
361662.92,31.61,19.34,339449.87,29.67
360645.5,31.74,19.48,338638.46,29.8
361212.57,31.8,19.54,339157.62,29.86
361212.57,31.8,19.54,339157.62,29.86
361810.06,31.87,19.61,339195.6,29.88
361810.06,31.87,19.61,339195.6,29.88
361255.7,31.85,19.59,338502.03,29.85
361038.18,31.84,19.58,338284.81,29.83
360854.44,31.85,19.59,337823.36,29.82
360854.44,31.85,19.59,337823.36,29.82
360854.44,31.85,19.59,337823.36,29.82
361112.3,31.89,19.62,338446.52,29.89
361003.49,31.88,19.62,338335.84,29.88
360844.84,31.9,19.63,338273.53,29.9
360896.6,31.92,19.66,338010.19,29.9
360896.6,31.92,19.66,338010.19,29.9
360688.93,31.93,19.67,337761.94,29.9
360497.88,31.94,19.68,338339.6,29.98
360273.6,31.95,19.69,338273.66,30.0
360542.36,32.0,19.74,338378.89,30.04
360358.62,32.02,19.75,337828.81,30.02
359682.2,32.07,19.81,337933.84,30.13
359519.83,32.09,19.82,337700.51,30.14
359788.59,32.14,19.87,337699.93,30.16
359524.94,32.14,19.88,337461.68,30.17
359530.01,32.17,19.9,337140.53,30.16
359346.27,32.18,19.91,336967.92,30.18
359187.62,32.19,19.93,337388.56,30.24
359050.57,32.21,19.95,337108.5,30.24
359031.71,32.23,19.97,336857.33,30.24
358809.34,32.22,19.95,336777.32,30.24
358489.34,32.2,19.93,336457.32,30.22
358718.6,32.24,19.97,337214.06,30.3
358559.79,32.23,19.96,337055.63,30.29
357542.37,32.37,20.1,336242.74,30.44
357160.76,32.35,20.08,335818.98,30.41
356936.49,32.36,20.09,335631.42,30.42
357394.05,32.42,20.16,335781.53,30.46
357095.31,32.4,20.14,335435.33,30.44
356911.57,32.42,20.15,334868.04,30.41
356727.83,32.43,20.16,335299.48,30.48
356569.18,32.44,20.18,335057.37,30.49
356569.18,32.44,20.18,335057.37,30.49
356432.13,32.46,20.2,334759.07,30.49
356033.41,32.48,20.22,334892.83,30.55
355809.13,32.49,20.23,334650.46,30.56
356266.7,32.56,20.29,334800.57,30.6
356271.77,32.58,20.32,334518.98,30.59
355904.29,32.61,20.34,334453.44,30.64
356233.93,32.65,20.39,334257.25,30.64
356026.26,32.66,20.4,334086.46,30.65
356026.26,32.66,20.4,334105.89,30.65
355835.21,32.68,20.41,334710.62,30.74
355835.21,32.68,20.41,334710.62,30.74
354817.79,32.82,20.56,333899.21,30.89
354817.79,32.82,20.56,333885.84,30.89
354593.51,32.83,20.57,333680.33,30.9
354862.27,32.89,20.62,333785.56,30.94
354678.53,32.9,20.64,333456.31,30.93
354526.15,32.92,20.65,333205.74,30.94
354336.14,32.93,20.67,333255.34,30.97
354336.14,32.93,20.67,333271.33,30.97
354199.09,32.95,20.69,333422.12,31.02
354021.62,32.96,20.7,333282.23,31.03
353839.74,32.98,20.71,333248.37,31.06
353458.13,32.96,20.69,332999.85,31.05
353194.49,32.96,20.7,332636.39,31.04
353652.05,33.03,20.77,332969.41,31.1
353468.31,33.04,20.78,332622.3,31.1
353100.83,33.07,20.81,332148.55,31.11
352781.2,33.1,20.84,332037.37,31.16
352590.15,33.12,20.85,332237.78,31.21
352365.87,33.13,20.86,332000.63,31.21
352634.63,33.18,20.92,331875.75,31.23
352450.89,33.2,20.93,331555.78,31.23
352450.89,33.2,20.93,331555.78,31.23
352455.96,33.22,20.96,332089.42,31.3
352297.31,33.24,20.98,331839.6,31.31
352160.26,33.26,20.99,331484.95,31.31
352161.38,33.26,20.99,331486.1,31.31
351964.4,33.27,21.01,331897.46,31.37
351964.4,33.27,21.01,331882.75,31.37
351707.03,33.37,21.11,331474.12,31.45
351281.01,33.4,21.13,330943.69,31.46
351123.4,33.39,21.12,330795.07,31.45
350105.97,33.54,21.28,329983.67,31.62
349984.95,33.57,21.3,329953.03,31.64
349984.95,33.57,21.3,329953.63,31.64
349791.46,33.58,21.31,330414.01,31.72
349609.57,33.59,21.33,329876.03,31.7
349878.33,33.65,21.39,329941.91,31.73
350136.2,33.69,21.43,329562.36,31.71
350136.2,33.69,21.43,329579.27,31.71
350292.86,33.72,21.46,329715.36,31.74
350292.86,33.72,21.46,329715.36,31.74
350292.86,33.72,21.46,329715.36,31.74
350437.86,33.76,21.5,330262.71,31.82
350279.21,33.78,21.51,329863.27,31.81
350279.21,33.78,21.51,329863.27,31.81
349897.61,33.76,21.49,329513.21,31.79
348916.42,33.92,21.66,328773.93,31.96
348824.67,33.95,21.68,330472.68,32.16
348667.05,33.94,21.67,330313.68,32.15
349435.13,34.04,21.78,330045.16,32.16
349703.89,34.1,21.84,330402.4,32.22
349961.76,34.14,21.88,330081.87,32.21
349663.02,34.13,21.86,329834.95,32.19
349479.28,34.14,21.88,329508.69,32.19
348879.26,34.12,21.85,329033.16,32.18
348254.16,34.08,21.82,328381.38,32.14
348095.51,34.1,21.84,328782.99,32.21
347958.46,34.12,21.86,328485.81,32.21
347750.79,34.13,21.87,328170.55,32.21
