ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
333,756,551690,6212,551690
334,758,552690,6212,552690
335,760,553500,6212,553500
335,760,553500,6212,553500
335,760,553970,6212,553970
336,762,554780,6212,554780
336,762,555590,6212,555590
337,764,556400,6212,556400
337,764,557050,6212,557050
337,764,558050,6212,558050
337,764,558520,6212,558520
338,766,559330,6212,559330
338,766,559330,6212,559330
338,766,560330,6212,560330
338,766,560330,6212,560330
339,768,561330,6212,561330
339,768,562140,6212,562140
339,768,562460,6212,562460
339,768,563460,6212,563460
339,768,563690,6212,563690
340,770,564500,6212,564500
341,772,565500,6212,565500
341,772,566310,6212,566310
341,772,566310,6212,566310
342,774,567120,6212,567120
342,774,567930,6212,567930
343,776,568740,6212,568740
343,776,569060,6212,569060
343,776,570060,6212,570060
343,776,570710,6212,570710
344,778,571180,6212,571180
344,778,571550,6212,571550
344,778,572360,6212,572360
345,780,573170,6212,573170
345,780,573170,6212,573170
345,780,573170,6212,573170
345,780,573980,6212,573980
346,782,574790,6212,574790
346,782,575440,6212,575440
347,784,576250,6212,576250
347,784,577060,6212,577060
348,786,578060,6212,578060
348,786,578380,6212,578380
349,788,578700,6212,578700
349,788,579160,6212,579160
349,788,580160,6212,580160
349,788,580160,6212,580160
349,788,580970,6212,580970
350,790,581290,6212,581290
351,792,582290,6212,582290
351,792,583290,6212,583290
351,792,583610,6212,583610
352,794,584610,6212,584610
352,794,584610,6212,584610
352,794,585070,6212,585070
352,794,586070,6212,586070
353,796,586880,6212,586880
353,796,587470,6212,587470
353,796,587940,6212,587940
354,798,588410,6212,588410
354,798,589220,6212,589220
355,800,590030,6212,590030
355,800,590620,6212,590620
356,802,591430,6212,591430
356,802,591750,6212,591750
356,802,592750,6212,592750
357,804,593750,6212,593750
357,804,594220,6212,594220
357,804,595220,6212,595220
357,804,596030,6212,596030
358,806,596500,6212,596500
359,814,596500,6212,596500
359,814,596970,6212,596970
359,814,597290,6212,597290
359,814,597610,6212,597610
359,814,598260,6212,598260
360,816,599070,6212,599070
361,818,600070,6212,600070
361,818,601070,6212,601070
361,818,601880,6212,601880
362,820,602880,6212,602880
363,822,603350,6212,603350
363,822,604350,6212,604350
363,822,605160,6212,605160
364,824,605970,6212,605970
364,824,606430,6212,606430
364,824,606660,6212,606660
365,826,607470,6212,607470
366,828,608470,6212,608470
366,828,608790,6212,608790
366,828,609600,6212,609600
367,830,610070,6212,610070
367,830,610540,6212,610540
367,830,611350,6212,611350
367,830,611350,6212,611350
368,832,611940,6212,611940
368,832,612410,6212,612410
369,834,613410,6212,613410
370,836,614220,6212,614220
370,836,614540,6212,614540
370,836,615010,6212,615010
370,836,615330,6212,615330
371,838,615800,6212,615800
371,838,615800,6212,615800
371,838,616610,6212,616610
371,838,617080,6212,617080
371,838,618080,6212,618080
372,840,618890,6212,618890
373,842,619890,6212,619890
373,842,620540,6212,620540
374,844,621350,6212,621350
374,844,621670,6212,621670
374,844,621670,6212,621670
374,844,621670,6212,621670
374,844,622140,6212,622140
375,846,623140,6212,623140
376,848,623950,6212,623950
376,848,624270,6212,624270
376,848,625270,6212,625270
376,848,626080,6212,626080
376,848,627080,6212,627080
376,848,628080,6212,628080
376,848,628240,6212,628240
377,850,628710,6212,628710
377,850,629520,6212,629520
377,850,629990,6212,629990
378,852,630460,6212,630460
378,852,631270,6212,631270
379,854,632080,6212,632080
379,854,632080,6212,632080
379,854,632550,6212,632550
379,854,633020,6212,633020
380,856,633830,6212,633830
380,856,633830,6212,633830
380,856,634300,6212,634300
380,856,634300,6212,634300
380,856,634770,6212,634770
381,858,635090,6212,635090
381,858,635410,6212,635410
381,858,636220,6212,636220
381,858,636220,6212,636220
382,860,637220,6212,637220
383,862,637690,6212,637690
383,862,637910,6212,637910
383,862,638380,6212,638380
383,862,639380,6212,639380
383,862,639850,6212,639850
383,862,640850,6212,640850
384,864,641850,6212,641850
385,866,642850,6212,642850
386,868,643660,6212,643660
386,868,644250,6212,644250
386,868,645250,6212,645250
386,868,645360,6212,645360
387,870,646010,6212,646010
387,870,646820,6212,646820
388,872,647370,6212,647370
388,872,647720,6212,647720
388,872,648190,6212,648190
389,874,648840,6212,648840
389,874,649650,6212,649650
389,874,650120,6212,650120
390,876,650590,6212,650590
390,876,651400,6212,651400
390,876,651400,6212,651400
390,876,651400,6212,651400
390,876,651870,6212,651870
390,876,651870,6212,651870
391,878,652340,6212,652340
392,880,653340,6212,653340
393,882,654340,6212,654340
393,882,654340,6212,654340
393,882,654810,6212,654810
393,882,655280,6212,655280
394,886,659280,6212,659280
394,886,659330,6212,659330
394,886,659790,6212,659790
395,888,660440,6212,660440
395,888,661440,6212,661440
395,888,662250,6212,662250
396,890,663060,6212,663060
396,890,663520,6212,663520
396,890,663520,6212,663520
396,890,664520,6212,664520
396,890,664990,6212,664990
397,892,665800,6212,665800
397,892,666020,6212,666020
398,900,666020,6212,666020
398,900,666830,6212,666830
399,902,667300,6212,667300
399,902,668300,6212,668300
400,904,668770,6212,668770
400,904,669360,6212,669360
401,906,670360,6212,670360
401,906,671170,6212,671170
402,908,671640,6212,671640
402,908,672640,6212,672640
402,908,672640,6212,672640
402,908,672960,6212,672960
402,908,673610,6212,673610
403,910,674610,6212,674610
404,912,675260,6212,675260
404,912,675260,6212,675260
404,912,676070,6212,676070
405,914,676880,6212,676880
405,914,677880,6212,677880
405,914,678040,6212,678040
405,914,678510,6212,678510
405,914,679320,6212,679320
405,914,679640,6212,679640
405,914,679640,6212,679640
406,916,680640,6212,680640
406,916,680640,6212,680640
406,916,680960,6212,680960
406,916,681960,6212,681960
407,918,682770,6212,682770
407,918,683420,6212,683420
407,918,683640,6212,683640
407,918,683960,6212,683960
408,920,684960,6212,684960
408,920,685190,6212,685190
408,920,686190,6212,686190
408,920,687190,6212,687190
409,922,687650,6212,687650
409,922,688460,6212,688460
410,924,689460,6212,689460
411,926,690110,6212,690110
411,926,690580,6212,690580
411,926,691580,6212,691580
411,926,692390,6212,692390
412,928,693390,6212,693390
413,930,694200,6212,694200
413,930,694850,6212,694850
413,930,695080,6212,695080
414,932,695890,6212,695890
414,932,696260,6212,696260
414,932,697260,6212,697260
415,934,698260,6212,698260
415,934,699260,6212,699260
415,934,700070,6212,700070
416,936,700660,6212,700660
416,936,701470,6212,701470
417,938,701940,6212,701940
418,940,702410,6212,702410
418,940,702410,6212,702410
418,940,702890,6212,702890
418,940,703120,6212,703120
418,940,703930,6212,703930
419,942,704580,6212,704580
420,944,705050,6212,705050
420,944,705520,6212,705520
420,944,705980,6212,705980
420,944,706790,6212,706790
420,944,707260,6212,707260
421,946,707730,6212,707730
421,946,708050,6212,708050
421,946,708050,6212,708050
421,946,708050,6212,708050
421,946,708640,6212,708640
421,946,708640,6212,708640
421,946,708640,6212,708640
422,948,709450,6212,709450
423,950,710450,6212,710450
423,950,711450,6212,711450
424,952,712450,6212,712450
425,954,713450,6212,713450
425,954,713450,6212,713450
425,954,714260,6212,714260
425,954,714260,6212,714260
425,954,714260,6212,714260
426,956,714910,6212,714910
426,956,715460,6212,715460
426,956,716460,6212,716460
426,956,716570,6212,716570
426,956,716570,6212,716570
426,956,717040,6212,717040
426,956,717150,6212,717150
426,956,717150,6212,717150
426,956,717200,6212,717200
427,964,717200,6212,717200
428,966,718200,6212,718200
428,966,719200,6212,719200
429,968,720200,6212,720200
430,970,721010,6212,721010
430,970,721480,6212,721480
431,972,722480,6212,722480
431,972,723480,6212,723480
432,974,724480,6212,724480
433,976,725130,6212,725130
433,976,725290,6212,725290
434,978,726290,6212,726290
434,978,726290,6212,726290
434,978,727100,6212,727100
434,978,728100,6212,728100
434,978,728100,6212,728100
434,978,728570,6212,728570
435,980,729380,6212,729380
435,980,730190,6212,730190
436,982,731000,6212,731000
436,982,731000,6212,731000
436,982,731470,6212,731470
437,984,732280,6212,732280
438,986,733280,6212,733280
438,986,733750,6212,733750
438,986,734560,6212,734560
438,986,735560,6212,735560
438,986,736040,6212,736040
438,986,736360,6212,736360
439,988,737360,6212,737360
440,990,737950,6212,737950
440,990,738950,6212,738950
440,990,739950,6212,739950
440,990,740760,6212,740760
440,990,741080,6212,741080
441,992,742080,6212,742080
442,994,742550,6212,742550
442,994,742770,6212,742770
442,994,743230,6212,743230
442,994,743460,6212,743460
442,994,744460,6212,744460
442,994,744930,6212,744930
442,994,745930,6212,745930
443,996,746930,6212,746930
444,998,747740,6212,747740
444,998,748180,6212,748180
444,998,748990,6212,748990
445,1000,749800,6212,749800
445,1000,750610,6212,750610
446,1002,751260,6212,751260
446,1002,751580,6212,751580
446,1002,751580,6212,751580
446,1002,752040,6212,752040
446,1002,752510,6212,752510
446,1002,753510,6212,753510
447,1004,753980,6212,753980
447,1004,754450,6212,754450
447,1004,754770,6212,754770
447,1004,754930,6212,754930
447,1004,755400,6212,755400
448,1006,756210,6212,756210
448,1006,756680,6212,756680
449,1008,757680,6212,757680
449,1008,758490,6212,758490
449,1008,759490,6212,759490
450,1010,760490,6212,760490
450,1010,760490,6212,760490
451,1012,761140,6212,761140
451,1012,761370,6212,761370
451,1012,761370,6212,761370
451,1012,761840,6212,761840
452,1014,762840,6212,762840
453,1016,763390,6212,763390
453,1016,764040,6212,764040
453,1016,765040,6212,765040
454,1018,766040,6212,766040
454,1018,767040,6212,767040
454,1018,767510,6212,767510
455,1022,767510,6212,767510
456,1030,767510,6212,767510
457,1032,768160,6212,768160
457,1032,768970,6212,768970
457,1032,769240,6212,769240
458,1034,770050,6212,770050
459,1036,771050,6212,771050
459,1036,771050,6212,771050
459,1036,771860,6212,771860
460,1038,772670,6212,772670
460,1038,773670,6212,773670
460,1038,773670,6212,773670
460,1038,774480,6212,774480
461,1040,775480,6212,775480
462,1042,776290,6212,776290
462,1042,777100,6212,777100
463,1044,777910,6212,777910
463,1044,778380,6212,778380
463,1044,778700,6212,778700
463,1044,779020,6212,779020
463,1044,779020,6212,779020
463,1044,779020,6212,779020
463,1044,779020,6212,779020
463,1044,780020,6212,780020
464,1046,780830,6212,780830
464,1046,781480,6212,781480
464,1046,782480,6212,782480
465,1048,783480,6212,783480
466,1050,784130,6212,784130
466,1050,784450,6212,784450
466,1050,784920,6212,784920
466,1050,785240,6212,785240
467,1052,785890,6212,785890
467,1052,786700,6212,786700
467,1052,787700,6212,787700
468,1054,788020,6212,788020
468,1054,788830,6212,788830
469,1056,789830,6212,789830
470,1058,790640,6212,790640
470,1058,791640,6212,791640
471,1060,792640,6212,792640
471,1060,792640,6212,792640
471,1060,793640,6212,793640
471,1060,793960,6212,793960
471,1060,794430,6212,794430
471,1060,794900,6212,794900
471,1060,795120,6212,795120
472,1062,795930,6212,795930
473,1064,796930,6212,796930
473,1064,797930,6212,797930
473,1064,798520,6212,798520
473,1064,798840,6212,798840
474,1066,799650,6212,799650
474,1066,800300,6212,800300
475,1068,801300,6212,801300
475,1068,802300,6212,802300
476,1070,803110,6212,803110
476,1070,803570,6212,803570
477,1072,804380,6212,804380
477,1072,804850,6212,804850
477,1072,805320,6212,805320
478,1074,806130,6212,806130
479,1082,806130,6212,806130
479,1082,806940,6212,806940
480,1084,807750,6212,807750
480,1084,807750,6212,807750
480,1084,807750,6212,807750
480,1084,807750,6212,807750
480,1084,808560,6212,808560
481,1086,809560,6212,809560
482,1088,810370,6212,810370
482,1088,811020,6212,811020
482,1088,811390,6212,811390
482,1088,811710,6212,811710
483,1090,812170,6212,812170
483,1090,812980,6212,812980
484,1092,813790,6212,813790
484,1092,814440,6212,814440
484,1092,815440,6212,815440
485,1094,816440,6212,816440
486,1096,817250,6212,817250
486,1096,817720,6212,817720
486,1096,818720,6212,818720
487,1098,819720,6212,819720
487,1098,820190,6212,820190
488,1100,821000,6212,821000
488,1100,821000,6212,821000
488,1100,821810,6212,821810
489,1108,821810,6212,821810
489,1108,822280,6212,822280
490,1110,822740,6212,822740
490,1110,823550,6212,823550
490,1110,824030,6212,824030
491,1112,824500,6212,824500
491,1112,825500,6212,825500
491,1112,825820,6212,825820
491,1112,826630,6212,826630
491,1112,826680,6212,826680
492,1114,827680,6212,827680
493,1116,828490,6212,828490
493,1116,828810,6212,828810
493,1116,829280,6212,829280
494,1118,830090,6212,830090
494,1118,830090,6212,830090
494,1118,831090,6212,831090
494,1118,831900,6212,831900
494,1118,832360,6212,832360
495,1120,833360,6212,833360
496,1122,833830,6212,833830
496,1122,834150,6212,834150
496,1122,834470,6212,834470
496,1122,835120,6212,835120
497,1124,835590,6212,835590
497,1124,836060,6212,836060
497,1124,836870,6212,836870
497,1124,836870,6212,836870
497,1124,837100,6212,837100
497,1124,838100,6212,838100
498,1126,838650,6212,838650
498,1126,838650,6212,838650
499,1128,839650,6212,839650
500,1130,840650,6212,840650
500,1130,841120,6212,841120
500,1130,841230,6212,841230
500,1130,841230,6212,841230
501,1132,842040,6212,842040
502,1134,844040,6212,844040
502,1134,844510,6212,844510
502,1134,845320,6212,845320
502,1134,846320,6212,846320
503,1136,847130,6212,847130
503,1136,847600,6212,847600
503,1136,847600,6212,847600
504,1138,848410,6212,848410
504,1138,848880,6212,848880
505,1146,848880,6212,848880
505,1146,849340,6212,849340
506,1148,850150,6212,850150
506,1148,850380,6212,850380
506,1148,851190,6212,851190
506,1148,851350,6212,851350
507,1150,851820,6212,851820
507,1150,852410,6212,852410
508,1152,853220,6212,853220
508,1152,853690,6212,853690
509,1154,854690,6212,854690
509,1154,855500,6212,855500
509,1154,856500,6212,856500
509,1154,857500,6212,857500
510,1156,858310,6212,858310
510,1156,858630,6212,858630
510,1156,858860,6212,858860
510,1156,859330,6212,859330
510,1156,859650,6212,859650
511,1158,860650,6212,860650
511,1158,861650,6212,861650
511,1158,861650,6212,861650
512,1160,862650,6212,862650
513,1162,863460,6212,863460
513,1162,864270,6212,864270
514,1164,865270,6212,865270
514,1164,865430,6212,865430
515,1166,865900,6212,865900
515,1166,866370,6212,866370
515,1166,867180,6212,867180
516,1168,867990,6212,867990
516,1168,868460,6212,868460
516,1168,868930,6212,868930
516,1168,869930,6212,869930
517,1170,870740,6212,870740
517,1170,871210,6212,871210
517,1170,872210,6212,872210
517,1170,872210,6212,872210
517,1170,872210,6212,872210
518,1172,873020,6212,873020
518,1172,873490,6212,873490
519,1174,874490,6212,874490
519,1174,874810,6212,874810
520,1176,875620,6212,875620
520,1176,876100,6212,876100
520,1176,876420,6212,876420
521,1178,877230,6212,877230
521,1178,878230,6212,878230
521,1178,879040,6212,879040
522,1180,879850,6212,879850
522,1180,879850,6212,879850
522,1180,880320,6212,880320
523,1182,881320,6212,881320
523,1182,882130,6212,882130
524,1190,882130,6212,882130
525,1192,882600,6212,882600
525,1192,883250,6212,883250
525,1192,884250,6212,884250
526,1194,884900,6212,884900
526,1194,885710,6212,885710
527,1196,886360,6212,886360
528,1198,887360,6212,887360
528,1198,887360,6212,887360
528,1198,887830,6212,887830
529,1200,888480,6212,888480
530,1202,889480,6212,889480
530,1202,890030,6212,890030
531,1204,890490,6212,890490
532,1206,891490,6212,891490
532,1206,892300,6212,892300
532,1206,892770,6212,892770
532,1206,893770,6212,893770
532,1206,894770,6212,894770
532,1206,895580,6212,895580
532,1206,895810,6212,895810
533,1208,896810,6212,896810
534,1210,897620,6212,897620
534,1210,898270,6212,898270
534,1210,899270,6212,899270
535,1212,900270,6212,900270
535,1212,900590,6212,900590
535,1212,900590,6212,900590
535,1212,901590,6212,901590
536,1214,902240,6212,902240
536,1214,902710,6212,902710
537,1216,903710,6212,903710
537,1216,904080,6212,904080
537,1216,905080,6212,905080
537,1216,905550,6212,905550
537,1216,905550,6212,905550
538,1218,906550,6212,906550
538,1218,906870,6212,906870
538,1218,906870,6212,906870
539,1220,907460,6212,907460
539,1220,908010,6212,908010
540,1222,908820,6212,908820
540,1222,909040,6212,909040
540,1222,909850,6212,909850
540,1222,910170,6212,910170
540,1222,910170,6212,910170
540,1222,910170,6212,910170
541,1224,910980,6212,910980
541,1224,911450,6212,911450
541,1224,911920,6212,911920
541,1224,911920,6212,911920
542,1226,912390,6212,912390
543,1228,912860,6212,912860
543,1228,913670,6212,913670
543,1228,914130,6212,914130
543,1228,914940,6212,914940
544,1230,915590,6212,915590
544,1230,916400,6212,916400
544,1230,917400,6212,917400
545,1232,918210,6212,918210
545,1232,918680,6212,918680
545,1232,919150,6212,919150
546,1234,919960,6212,919960
546,1234,920280,6212,920280
546,1234,921090,6212,921090
547,1236,921900,6212,921900
547,1236,922360,6212,922360
548,1238,923010,6212,923010
548,1238,923010,6212,923010
548,1238,923010,6212,923010
548,1238,923330,6212,923330
548,1238,923560,6212,923560
548,1238,924370,6212,924370
549,1240,924920,6212,924920
550,1242,925920,6212,925920
550,1242,925920,6212,925920
550,1242,926730,6212,926730
550,1242,927730,6212,927730
551,1244,928730,6212,928730
552,1246,929540,6212,929540
552,1246,929540,6212,929540
552,1246,930010,6212,930010
552,1246,930480,6212,930480
552,1246,930480,6212,930480
552,1246,931480,6212,931480
552,1246,931950,6212,931950
552,1246,932270,6212,932270
553,1248,932740,6212,932740
553,1248,933290,6212,933290
554,1250,934290,6212,934290
554,1250,934760,6212,934760
554,1250,934760,6212,934760
554,1250,935080,6212,935080
555,1252,935630,6212,935630
555,1252,935950,6212,935950
555,1252,936420,6212,936420
555,1252,936580,6212,936580
555,1252,937050,6212,937050
556,1254,937520,6212,937520
556,1254,938330,6212,938330
556,1254,938330,6212,938330
557,1256,939140,6212,939140
557,1256,939950,6212,939950
557,1256,940950,6212,940950
558,1258,941600,6212,941600
558,1258,941600,6212,941600
558,1258,941920,6212,941920
558,1258,942380,6212,942380
558,1258,942490,6212,942490
558,1258,942960,6212,942960
559,1260,943960,6212,943960
559,1260,944960,6212,944960
560,1262,945960,6212,945960
560,1262,946180,6212,946180
560,1262,947180,6212,947180
561,1264,947990,6212,947990
562,1266,948990,6212,948990
562,1266,948990,6212,948990
562,1266,949460,6212,949460
562,1266,950460,6212,950460
562,1266,950460,6212,950460
563,1268,951460,6212,951460
563,1268,951920,6212,951920
564,1270,952730,6212,952730
564,1270,953200,6212,953200
564,1270,953520,6212,953520
564,1270,954520,6212,954520
565,1272,955520,6212,955520
565,1272,955750,6212,955750
565,1272,955980,6212,955980
565,1272,956450,6212,956450
566,1274,957260,6212,957260
566,1274,957850,6212,957850
566,1274,958010,6212,958010
566,1274,959010,6212,959010
567,1276,959480,6212,959480
567,1276,959950,6212,959950
567,1276,960180,6212,960180
567,1276,960650,6212,960650
568,1278,961650,6212,961650
568,1278,961970,6212,961970
569,1280,962430,6212,962430
569,1280,962900,6212,962900
569,1280,963710,6212,963710
570,1282,964360,6212,964360
570,1282,965170,6212,965170
570,1282,965490,6212,965490
571,1284,966040,6212,966040
571,1284,966510,6212,966510
571,1284,967510,6212,967510
572,1286,968510,6212,968510
573,1288,969320,6212,969320
573,1288,969790,6212,969790
573,1288,970790,6212,970790
574,1292,971790,6212,971790
574,1292,972790,6212,972790
574,1292,973020,6212,973020
574,1292,973670,6212,973670
575,1300,973670,6212,973670
575,1300,974670,6212,974670
575,1300,974670,6212,974670
575,1300,974670,6212,974670
575,1300,975480,6212,975480
576,1308,975480,6212,975480
577,1312,976480,6212,976480
578,1316,977290,6212,977290
578,1316,977610,6212,977610
578,1316,978160,6212,978160
578,1316,978710,6212,978710
578,1316,979520,6212,979520
578,1316,980520,6212,980520
579,1320,981330,6212,981330
579,1320,981330,6212,981330
579,1320,981800,6212,981800
579,1320,982610,6212,982610
579,1320,982930,6212,982930
579,1320,983740,6212,983740
580,1324,984550,6212,984550
580,1324,984550,6212,984550
580,1324,985360,6212,985360
580,1324,986360,6212,986360
580,1324,987170,6212,987170
580,1324,988170,6212,988170
580,1324,988630,6212,988630
581,1328,989630,6212,989630
581,1328,989630,6212,989630
581,1328,990630,6212,990630
581,1328,990950,6212,990950
581,1328,991410,6212,991410
