ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
378,896,757000,6212,757000
378,896,757000,6212,757000
379,898,758000,6212,758000
379,898,758650,6212,758650
380,900,759460,6212,759460
380,900,760460,6212,760460
380,900,760570,6212,760570
381,902,761570,6212,761570
381,902,761570,6212,761570
381,902,761570,6212,761570
381,902,762570,6212,762570
382,904,763380,6212,763380
382,904,764380,6212,764380
383,906,764850,6212,764850
383,906,764850,6212,764850
383,906,765320,6212,765320
383,906,766320,6212,766320
384,908,766970,6212,766970
384,908,766970,6212,766970
384,908,767320,6212,767320
384,908,767790,6212,767790
385,910,768340,6212,768340
385,910,769340,6212,769340
386,912,770340,6212,770340
386,912,771340,6212,771340
386,912,771670,6212,771670
387,914,772670,6212,772670
387,914,773480,6212,773480
387,914,773950,6212,773950
387,914,774270,6212,774270
388,916,774740,6212,774740
388,916,775740,6212,775740
389,918,776740,6212,776740
389,918,777390,6212,777390
390,920,778390,6212,778390
390,920,779390,6212,779390
391,922,780390,6212,780390
391,922,781390,6212,781390
392,924,782390,6212,782390
392,924,783390,6212,783390
393,926,784390,6212,784390
393,926,785390,6212,785390
394,928,786390,6212,786390
394,928,787390,6212,787390
395,930,788390,6212,788390
395,930,789390,6212,789390
396,932,790200,6212,790200
396,932,791200,6212,791200
397,934,792200,6212,792200
397,934,793200,6212,793200
397,934,793520,6212,793520
397,934,793840,6212,793840
398,936,794840,6212,794840
398,936,795840,6212,795840
399,938,796840,6212,796840
399,938,797840,6212,797840
399,938,797840,6212,797840
400,940,798650,6212,798650
400,940,799460,6212,799460
401,942,800460,6212,800460
401,942,801460,6212,801460
402,944,802270,6212,802270
402,944,803270,6212,803270
403,946,804270,6212,804270
403,946,805080,6212,805080
404,948,805890,6212,805890
404,948,805890,6212,805890
405,956,813890,6212,813890
405,956,814890,6212,814890
406,958,815540,6212,815540
406,958,816540,6212,816540
407,960,817350,6212,817350
407,960,818350,6212,818350
407,960,818820,6212,818820
408,962,819820,6212,819820
408,962,819820,6212,819820
408,962,819820,6212,819820
408,962,820820,6212,820820
408,962,821050,6212,821050
408,962,821050,6212,821050
409,964,822050,6212,822050
409,964,823050,6212,823050
409,964,823050,6212,823050
410,966,824050,6212,824050
410,966,824700,6212,824700
411,968,825170,6212,825170
411,968,825640,6212,825640
411,968,826450,6212,826450
412,970,826920,6212,826920
412,970,827920,6212,827920
413,972,828920,6212,828920
413,972,829920,6212,829920
414,974,830920,6212,830920
414,974,831920,6212,831920
415,976,832920,6212,832920
415,976,833920,6212,833920
415,976,833920,6212,833920
416,978,834920,6212,834920
416,978,835920,6212,835920
417,980,836730,6212,836730
417,980,837730,6212,837730
418,982,838730,6212,838730
419,990,846730,6212,846730
419,990,846890,6212,846890
419,990,847890,6212,847890
419,990,848350,6212,848350
420,992,848820,6212,848820
420,992,849820,6212,849820
421,994,850630,6212,850630
421,994,851630,6212,851630
422,996,852630,6212,852630
422,996,853630,6212,853630
422,996,854100,6212,854100
423,998,854910,6212,854910
423,998,855910,6212,855910
424,1000,856910,6212,856910
424,1000,857910,6212,857910
425,1002,858910,6212,858910
425,1002,859500,6212,859500
426,1004,859960,6212,859960
426,1004,860960,6212,860960
427,1006,861960,6212,861960
427,1006,861960,6212,861960
427,1006,862960,6212,862960
428,1008,863960,6212,863960
428,1008,864960,6212,864960
429,1010,865960,6212,865960
429,1010,866430,6212,866430
429,1010,866430,6212,866430
429,1010,867430,6212,867430
429,1010,867750,6212,867750
430,1012,868560,6212,868560
430,1012,869560,6212,869560
430,1012,869560,6212,869560
430,1012,869560,6212,869560
431,1014,870370,6212,870370
431,1014,871370,6212,871370
432,1016,872370,6212,872370
432,1016,872830,6212,872830
432,1016,873200,6212,873200
433,1018,873750,6212,873750
433,1018,874220,6212,874220
433,1018,874690,6212,874690
433,1018,875010,6212,875010
434,1020,876010,6212,876010
434,1020,876480,6212,876480
434,1020,877030,6212,877030
434,1020,877350,6212,877350
435,1022,878350,6212,878350
435,1022,879350,6212,879350
436,1024,880160,6212,880160
436,1024,881160,6212,881160
437,1026,881630,6212,881630
437,1026,882630,6212,882630
438,1028,883630,6212,883630
438,1028,884630,6212,884630
439,1030,885280,6212,885280
439,1030,885440,6212,885440
439,1030,885440,6212,885440
440,1032,887440,6212,887440
440,1032,888440,6212,888440
441,1034,889440,6212,889440
441,1034,890440,6212,890440
442,1036,891440,6212,891440
442,1036,892440,6212,892440
443,1038,893440,6212,893440
443,1038,894440,6212,894440
444,1040,895440,6212,895440
444,1040,896440,6212,896440
445,1042,897440,6212,897440
445,1042,897760,6212,897760
446,1050,905760,6212,905760
446,1050,906760,6212,906760
447,1052,907760,6212,907760
447,1052,908760,6212,908760
448,1054,909760,6212,909760
448,1054,910080,6212,910080
448,1054,911080,6212,911080
448,1054,911080,6212,911080
449,1056,911730,6212,911730
449,1056,911730,6212,911730
450,1064,919730,6212,919730
450,1064,920730,6212,920730
451,1066,921540,6212,921540
451,1066,922540,6212,922540
452,1068,923540,6212,923540
452,1068,923910,6212,923910
452,1068,924910,6212,924910
452,1068,925140,6212,925140
452,1068,925140,6212,925140
453,1070,926140,6212,926140
453,1070,926140,6212,926140
453,1070,927140,6212,927140
454,1072,928140,6212,928140
454,1072,928370,6212,928370
454,1072,929180,6212,929180
455,1074,930180,6212,930180
455,1074,930410,6212,930410
455,1074,930880,6212,930880
455,1074,930880,6212,930880
456,1076,931880,6212,931880
456,1076,931880,6212,931880
456,1076,932690,6212,932690
457,1078,933690,6212,933690
457,1078,934690,6212,934690
458,1080,935690,6212,935690
458,1080,935690,6212,935690
458,1080,935690,6212,935690
458,1080,936690,6212,936690
459,1082,937690,6212,937690
459,1082,937690,6212,937690
459,1082,938150,6212,938150
460,1084,938960,6212,938960
460,1084,938960,6212,938960
460,1084,939960,6212,939960
460,1084,939960,6212,939960
460,1084,940430,6212,940430
461,1086,941430,6212,941430
461,1086,942430,6212,942430
462,1088,944430,6212,944430
463,1090,945430,6212,945430
463,1090,945540,6212,945540
463,1090,945540,6212,945540
463,1090,946540,6212,946540
464,1092,947540,6212,947540
464,1092,948540,6212,948540
465,1094,949010,6212,949010
466,1098,953010,6212,953010
466,1098,953380,6212,953380
466,1098,953700,6212,953700
467,1100,954700,6212,954700
467,1100,955700,6212,955700
467,1100,956020,6212,956020
468,1102,957020,6212,957020
468,1102,957830,6212,957830
469,1104,958830,6212,958830
469,1104,959830,6212,959830
470,1106,960300,6212,960300
470,1106,961300,6212,961300
471,1108,962300,6212,962300
471,1108,962770,6212,962770
471,1108,963240,6212,963240
472,1110,964240,6212,964240
472,1110,965240,6212,965240
473,1112,966050,6212,966050
473,1112,967050,6212,967050
473,1112,967050,6212,967050
474,1114,967860,6212,967860
474,1114,968320,6212,968320
474,1114,969320,6212,969320
474,1114,969320,6212,969320
474,1114,969320,6212,969320
475,1116,970320,6212,970320
475,1116,970320,6212,970320
475,1116,970790,6212,970790
476,1118,971790,6212,971790
476,1118,972790,6212,972790
476,1118,973110,6212,973110
477,1126,981110,6212,981110
478,1128,982110,6212,982110
478,1128,983110,6212,983110
478,1128,983110,6212,983110
479,1130,984110,6212,984110
479,1130,984920,6212,984920
480,1132,985920,6212,985920
480,1132,986920,6212,986920
481,1134,987920,6212,987920
481,1134,988920,6212,988920
482,1136,989920,6212,989920
482,1136,990730,6212,990730
483,1138,991730,6212,991730
483,1138,992730,6212,992730
483,1138,992730,6212,992730
484,1140,993730,6212,993730
484,1140,994200,6212,994200
485,1142,995200,6212,995200
485,1142,996200,6212,996200
486,1144,997200,6212,997200
486,1144,998010,6212,998010
487,1146,999010,6212,999010
487,1146,1000010,6212,1000010
488,1154,1008010,6212,1008010
488,1154,1008480,6212,1008480
489,1156,1009480,6212,1009480
489,1156,1009480,6212,1009480
489,1156,1010480,6212,1010480
490,1164,1018480,6212,1018480
491,1166,1019480,6212,1019480
491,1166,1020480,6212,1020480
492,1168,1021290,6212,1021290
492,1168,1022290,6212,1022290
492,1168,1022290,6212,1022290
493,1170,1024290,6212,1024290
494,1178,1032290,6212,1032290
495,1180,1033100,6212,1033100
495,1180,1033570,6212,1033570
496,1182,1034570,6212,1034570
496,1182,1035120,6212,1035120
497,1184,1036120,6212,1036120
497,1184,1036440,6212,1036440
497,1184,1036910,6212,1036910
497,1184,1037910,6212,1037910
498,1186,1038910,6212,1038910
498,1186,1038910,6212,1038910
498,1186,1039910,6212,1039910
499,1188,1040910,6212,1040910
499,1188,1041720,6212,1041720
500,1190,1042720,6212,1042720
500,1190,1043530,6212,1043530
501,1192,1044180,6212,1044180
501,1192,1044990,6212,1044990
501,1192,1044990,6212,1044990
502,1194,1045800,6212,1045800
502,1194,1046270,6212,1046270
502,1194,1046590,6212,1046590
503,1196,1047590,6212,1047590
503,1196,1048590,6212,1048590
504,1198,1049590,6212,1049590
504,1198,1050590,6212,1050590
504,1198,1051060,6212,1051060
505,1200,1051530,6212,1051530
505,1200,1052530,6212,1052530
506,1202,1053180,6212,1053180
506,1202,1053830,6212,1053830
507,1204,1054830,6212,1054830
507,1204,1055150,6212,1055150
507,1204,1056150,6212,1056150
508,1206,1057150,6212,1057150
508,1206,1057960,6212,1057960
509,1208,1058960,6212,1058960
509,1208,1059960,6212,1059960
509,1208,1059960,6212,1059960
510,1210,1060960,6212,1060960
510,1210,1061770,6212,1061770
510,1210,1061770,6212,1061770
511,1212,1062580,6212,1062580
511,1212,1063230,6212,1063230
511,1212,1063700,6212,1063700
512,1214,1064170,6212,1064170
512,1214,1065170,6212,1065170
513,1216,1066170,6212,1066170
513,1216,1067170,6212,1067170
514,1218,1068170,6212,1068170
514,1218,1069170,6212,1069170
515,1220,1070170,6212,1070170
515,1220,1071170,6212,1071170
516,1222,1072170,6212,1072170
516,1222,1073170,6212,1073170
517,1224,1074170,6212,1074170
517,1224,1074640,6212,1074640
517,1224,1075640,6212,1075640
518,1226,1076290,6212,1076290
518,1226,1077100,6212,1077100
518,1226,1077100,6212,1077100
519,1228,1078100,6212,1078100
519,1228,1078260,6212,1078260
519,1228,1079260,6212,1079260
520,1230,1080070,6212,1080070
520,1230,1081070,6212,1081070
521,1232,1081880,6212,1081880
522,1234,1083880,6212,1083880
522,1234,1084880,6212,1084880
523,1236,1085880,6212,1085880
523,1236,1086690,6212,1086690
524,1238,1087690,6212,1087690
524,1238,1088500,6212,1088500
525,1240,1089500,6212,1089500
525,1240,1089960,6212,1089960
526,1242,1090960,6212,1090960
526,1242,1090960,6212,1090960
526,1242,1091960,6212,1091960
526,1242,1091960,6212,1091960
527,1244,1092960,6212,1092960
527,1244,1093960,6212,1093960
528,1246,1094770,6212,1094770
528,1246,1094990,6212,1094990
528,1246,1095150,6212,1095150
528,1246,1096150,6212,1096150
529,1248,1097150,6212,1097150
529,1248,1097620,6212,1097620
529,1248,1098270,6212,1098270
530,1250,1099270,6212,1099270
530,1250,1100270,6212,1100270
530,1250,1100590,6212,1100590
531,1252,1101590,6212,1101590
531,1252,1102240,6212,1102240
532,1254,1103240,6212,1103240
532,1254,1103240,6212,1103240
532,1254,1104240,6212,1104240
533,1256,1105240,6212,1105240
533,1256,1105890,6212,1105890
533,1256,1106210,6212,1106210
534,1258,1107210,6212,1107210
534,1258,1108210,6212,1108210
535,1260,1109210,6212,1109210
535,1260,1109680,6212,1109680
536,1262,1110490,6212,1110490
536,1262,1111300,6212,1111300
536,1262,1111770,6212,1111770
536,1262,1111770,6212,1111770
536,1262,1111770,6212,1111770
537,1264,1112770,6212,1112770
537,1264,1113580,6212,1113580
537,1264,1113580,6212,1113580
537,1264,1113580,6212,1113580
538,1266,1114580,6212,1114580
538,1266,1114900,6212,1114900
538,1266,1115710,6212,1115710
539,1268,1116520,6212,1116520
539,1268,1117520,6212,1117520
540,1270,1118330,6212,1118330
540,1270,1119330,6212,1119330
541,1272,1119980,6212,1119980
541,1272,1119980,6212,1119980
541,1272,1120300,6212,1120300
541,1272,1120770,6212,1120770
542,1274,1121580,6212,1121580
542,1274,1121900,6212,1121900
542,1274,1121900,6212,1121900
542,1274,1121900,6212,1121900
542,1274,1122900,6212,1122900
543,1276,1123900,6212,1123900
543,1276,1124900,6212,1124900
544,1278,1125900,6212,1125900
544,1278,1126900,6212,1126900
545,1280,1127900,6212,1127900
545,1280,1128900,6212,1128900
545,1280,1129130,6212,1129130
546,1282,1130130,6212,1130130
546,1282,1130940,6212,1130940
546,1282,1130940,6212,1130940
547,1284,1131940,6212,1131940
547,1284,1131940,6212,1131940
547,1284,1132940,6212,1132940
547,1284,1133310,6212,1133310
548,1286,1134310,6212,1134310
548,1286,1134310,6212,1134310
548,1286,1134780,6212,1134780
548,1286,1135250,6212,1135250
549,1288,1136060,6212,1136060
549,1288,1136430,6212,1136430
549,1288,1136540,6212,1136540
549,1288,1137540,6212,1137540
550,1290,1138540,6212,1138540
550,1290,1139540,6212,1139540
550,1290,1139540,6212,1139540
551,1292,1140540,6212,1140540
551,1292,1141350,6212,1141350
552,1294,1141820,6212,1141820
552,1294,1142820,6212,1142820
552,1294,1143140,6212,1143140
552,1294,1143140,6212,1143140
553,1296,1144140,6212,1144140
553,1296,1144140,6212,1144140
553,1296,1144600,6212,1144600
554,1298,1145410,6212,1145410
554,1298,1145880,6212,1145880
554,1298,1146690,6212,1146690
554,1298,1146690,6212,1146690
555,1300,1147690,6212,1147690
556,1308,1155690,6212,1155690
556,1308,1155690,6212,1155690
556,1308,1156690,6212,1156690
556,1308,1156910,6212,1156910
557,1310,1157910,6212,1157910
557,1310,1158720,6212,1158720
558,1312,1159720,6212,1159720
558,1312,1160040,6212,1160040
558,1312,1160040,6212,1160040
559,1316,1164040,6212,1164040
559,1316,1165040,6212,1165040
559,1316,1165040,6212,1165040
560,1318,1165850,6212,1165850
560,1318,1166310,6212,1166310
561,1320,1167310,6212,1167310
561,1320,1167540,6212,1167540
561,1320,1168540,6212,1168540
562,1322,1169540,6212,1169540
562,1322,1170010,6212,1170010
563,1324,1171010,6212,1171010
563,1324,1171480,6212,1171480
563,1324,1172480,6212,1172480
564,1326,1173290,6212,1173290
564,1326,1174290,6212,1174290
565,1328,1175290,6212,1175290
565,1328,1176290,6212,1176290
566,1330,1177290,6212,1177290
566,1330,1178100,6212,1178100
567,1332,1179100,6212,1179100
567,1332,1180100,6212,1180100
568,1334,1181100,6212,1181100
568,1334,1181100,6212,1181100
568,1334,1182100,6212,1182100
569,1336,1182910,6212,1182910
569,1336,1183910,6212,1183910
569,1336,1183910,6212,1183910
569,1336,1183910,6212,1183910
570,1338,1184910,6212,1184910
570,1338,1185910,6212,1185910
571,1340,1186720,6212,1186720
571,1340,1187720,6212,1187720
572,1342,1188720,6212,1188720
572,1342,1189720,6212,1189720
573,1344,1190530,6212,1190530
573,1344,1191530,6212,1191530
574,1346,1192000,6212,1192000
574,1346,1193000,6212,1193000
574,1346,1193470,6212,1193470
575,1348,1193930,6212,1193930
575,1348,1194930,6212,1194930
575,1348,1195390,6212,1195390
576,1350,1196390,6212,1196390
576,1350,1197390,6212,1197390
577,1352,1198390,6212,1198390
577,1352,1198390,6212,1198390
577,1352,1199390,6212,1199390
578,1354,1200040,6212,1200040
578,1354,1200850,6212,1200850
579,1356,1201660,6212,1201660
579,1356,1202130,6212,1202130
579,1356,1202450,6212,1202450
579,1356,1202450,6212,1202450
580,1358,1203450,6212,1203450
580,1358,1204450,6212,1204450
581,1360,1205100,6212,1205100
581,1360,1205100,6212,1205100
581,1360,1205100,6212,1205100
581,1360,1206100,6212,1206100
582,1362,1207100,6212,1207100
582,1362,1207100,6212,1207100
582,1362,1207750,6212,1207750
583,1364,1208750,6212,1208750
583,1364,1208750,6212,1208750
583,1364,1209070,6212,1209070
583,1364,1210070,6212,1210070
584,1366,1210880,6212,1210880
584,1366,1210880,6212,1210880
584,1366,1211880,6212,1211880
585,1368,1212880,6212,1212880
585,1368,1213690,6212,1213690
586,1370,1214690,6212,1214690
586,1370,1214690,6212,1214690
586,1370,1215340,6212,1215340
586,1370,1215660,6212,1215660
587,1372,1216660,6212,1216660
587,1372,1217660,6212,1217660
588,1374,1218660,6212,1218660
588,1374,1219130,6212,1219130
589,1376,1220130,6212,1220130
589,1376,1221130,6212,1221130
590,1378,1222130,6212,1222130
590,1378,1223130,6212,1223130
591,1380,1224130,6212,1224130
591,1380,1225130,6212,1225130
592,1382,1225940,6212,1225940
592,1382,1226940,6212,1226940
592,1382,1227410,6212,1227410
593,1384,1227960,6212,1227960
593,1384,1227960,6212,1227960
593,1384,1228190,6212,1228190
593,1384,1229190,6212,1229190
594,1386,1230000,6212,1230000
594,1386,1231000,6212,1231000
595,1388,1232000,6212,1232000
595,1388,1233000,6212,1233000
596,1390,1234000,6212,1234000
596,1390,1234810,6212,1234810
596,1390,1235130,6212,1235130
597,1392,1235600,6212,1235600
597,1392,1235600,6212,1235600
597,1392,1236600,6212,1236600
598,1394,1237600,6212,1237600
598,1394,1238600,6212,1238600
599,1396,1239600,6212,1239600
599,1396,1239920,6212,1239920
599,1396,1240730,6212,1240730
599,1396,1240730,6212,1240730
600,1398,1241730,6212,1241730
600,1398,1242190,6212,1242190
601,1400,1243190,6212,1243190
601,1400,1243660,6212,1243660
602,1402,1245660,6212,1245660
602,1402,1246660,6212,1246660
603,1404,1247130,6212,1247130
603,1404,1248130,6212,1248130
603,1404,1248130,6212,1248130
604,1406,1248940,6212,1248940
604,1406,1249590,6212,1249590
604,1406,1250060,6212,1250060
605,1407,1251060,6212,1251060
606,1408,1251610,6212,1251610
607,1412,1252080,6212,1252080
607,1412,1253080,6212,1253080
607,1412,1253400,6212,1253400
607,1412,1254400,6212,1254400
607,1412,1255400,6212,1255400
607,1412,1255870,6212,1255870
608,1416,1256680,6212,1256680
608,1416,1256680,6212,1256680
608,1416,1257270,6212,1257270
608,1416,1258080,6212,1258080
608,1416,1258890,6212,1258890
608,1416,1258890,6212,1258890
609,1420,1259890,6212,1259890
609,1420,1260700,6212,1260700
609,1420,1260810,6212,1260810
609,1420,1260970,6212,1260970
609,1420,1261970,6212,1261970
609,1420,1262560,6212,1262560
610,1424,1263030,6212,1263030
610,1424,1263840,6212,1263840
610,1424,1264840,6212,1264840
610,1424,1265160,6212,1265160
610,1424,1265160,6212,1265160
610,1424,1265630,6212,1265630
610,1424,1266630,6212,1266630
611,1428,1267630,6212,1267630
611,1428,1268630,6212,1268630
611,1428,1268630,6212,1268630
611,1428,1269440,6212,1269440
611,1428,1269600,6212,1269600
611,1428,1270410,6212,1270410
612,1432,1271410,6212,1271410
612,1432,1271730,6212,1271730
612,1432,1271730,6212,1271730
612,1432,1271890,6212,1271890
612,1432,1272890,6212,1272890
612,1432,1273890,6212,1273890
612,1432,1274700,6212,1274700
613,1436,1275700,6212,1275700
613,1436,1275700,6212,1275700
613,1436,1277700,6212,1277700
613,1436,1278700,6212,1278700
614,1440,1279170,6212,1279170
614,1440,1279980,6212,1279980
614,1440,1279980,6212,1279980
614,1440,1280530,6212,1280530
614,1440,1280530,6212,1280530
614,1440,1280530,6212,1280530
614,1440,1280530,6212,1280530
614,1440,1281530,6212,1281530
615,1444,1282530,6212,1282530
615,1444,1283530,6212,1283530
615,1444,1284340,6212,1284340
615,1444,1284710,6212,1284710
615,1444,1285710,6212,1285710
615,1444,1285930,6212,1285930
615,1444,1285930,6212,1285930
616,1448,1286930,6212,1286930
616,1448,1287740,6212,1287740
616,1448,1287740,6212,1287740
616,1448,1288740,6212,1288740
616,1448,1289740,6212,1289740
616,1448,1289740,6212,1289740
617,1452,1290210,6212,1290210
617,1452,1291210,6212,1291210
617,1452,1291210,6212,1291210
617,1452,1291210,6212,1291210
617,1452,1292210,6212,1292210
617,1452,1292370,6212,1292370
617,1452,1293370,6212,1293370
617,1452,1293690,6212,1293690
618,1456,1294690,6212,1294690
618,1456,1295690,6212,1295690
618,1456,1295690,6212,1295690
618,1456,1296690,6212,1296690
618,1456,1296690,6212,1296690
618,1456,1296690,6212,1296690
618,1456,1297690,6212,1297690
618,1456,1298010,6212,1298010
618,1456,1298010,6212,1298010
618,1456,1298330,6212,1298330
619,1460,1299330,6212,1299330
619,1460,1300330,6212,1300330
619,1460,1300330,6212,1300330
619,1460,1301330,6212,1301330
619,1460,1301980,6212,1301980
620,1468,1302450,6212,1302450
620,1468,1303450,6212,1303450
620,1468,1304100,6212,1304100
620,1468,1304570,6212,1304570
620,1468,1305570,6212,1305570
621,1476,1306570,6212,1306570
621,1476,1306680,6212,1306680
621,1476,1307680,6212,1307680
621,1476,1308680,6212,1308680
621,1476,1308680,6212,1308680
621,1476,1308910,6212,1308910
621,1476,1309910,6212,1309910
621,1476,1310500,6212,1310500
621,1476,1310500,6212,1310500
