ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
717797.37,18.54,5.2,329574.55,8.51
717791.1,18.54,5.2,329804.06,8.52
717791.1,18.54,5.2,329804.06,8.52
717762.92,18.55,5.2,329790.78,8.52
717614.45,18.55,5.21,329700.82,8.52
717323.88,18.54,5.2,329463.75,8.52
717323.88,18.54,5.2,329502.03,8.52
717364.11,18.55,5.2,329465.53,8.52
717364.11,18.55,5.2,329465.53,8.52
717404.34,18.55,5.21,329563.6,8.52
717779.49,18.56,5.22,329487.22,8.52
717631.02,18.56,5.22,329798.82,8.53
717137.4,18.55,5.21,329519.86,8.53
716988.93,18.56,5.21,329460.36,8.53
717274.29,18.57,5.22,330244.5,8.55
717373.05,18.57,5.22,330327.49,8.55
717344.87,18.57,5.23,330353.06,8.55
717186.17,18.57,5.23,330194.76,8.55
717037.7,18.57,5.23,330100.71,8.55
717323.06,18.58,5.24,330034.57,8.55
717363.29,18.58,5.24,330211.51,8.55
717363.29,18.58,5.24,330180.0,8.55
717214.82,18.59,5.24,330036.87,8.55
717066.35,18.59,5.24,329964.1,8.55
716917.88,18.59,5.24,330507.25,8.57
716769.41,18.59,5.24,330463.61,8.57
716929.93,18.6,5.25,330501.43,8.57
716566.1,18.59,5.25,330214.19,8.57
715566.1,18.57,5.22,329214.19,8.54
715606.33,18.57,5.23,329134.93,8.54
715606.33,18.57,5.23,329134.93,8.54
715606.33,18.57,5.23,329134.93,8.54
715981.48,18.58,5.24,329214.51,8.55
715833.01,18.59,5.24,329126.47,8.55
715684.54,18.59,5.24,329032.46,8.54
715536.07,18.59,5.24,329760.8,8.57
715536.07,18.59,5.24,329744.46,8.57
715430.43,18.59,5.25,329651.38,8.57
715340.26,18.59,5.25,329916.13,8.57
715312.08,18.6,5.25,329931.09,8.58
715163.61,18.6,5.25,329802.17,8.58
715457.15,18.61,5.26,329934.6,8.58
714983.56,18.61,5.27,330504.91,8.6
715300.77,18.62,5.28,330554.15,8.61
715642.77,18.64,5.29,330661.18,8.61
715494.3,18.64,5.3,330563.02,8.61
714426.83,18.65,5.31,330355.28,8.62
714278.35,18.65,5.31,330271.57,8.62
714278.35,18.65,5.31,330271.57,8.62
714151.11,18.65,5.31,331195.88,8.65
714083.13,18.66,5.31,330999.62,8.65
713930.92,18.66,5.31,330757.2,8.64
713902.75,18.66,5.32,330743.82,8.65
713754.28,18.66,5.32,330799.95,8.65
714039.64,18.67,5.33,330713.61,8.65
713891.17,18.67,5.33,330611.06,8.65
713931.4,18.68,5.33,330929.94,8.66
713782.93,18.68,5.33,330923.65,8.66
713645.07,18.68,5.34,330646.57,8.65
713485.98,18.68,5.34,331185.08,8.67
713646.51,18.69,5.35,331222.89,8.67
713498.04,18.69,5.35,331102.67,8.67
713349.57,18.69,5.35,331210.67,8.68
713201.1,18.69,5.35,331092.37,8.68
712827.27,18.68,5.34,330695.01,8.67
712867.5,18.69,5.35,330641.14,8.67
711800.02,18.7,5.36,330423.37,8.68
711651.55,18.7,5.36,330689.84,8.69
711829.95,18.71,5.37,330750.62,8.69
711829.95,18.71,5.37,330750.62,8.69
711870.18,18.71,5.37,331088.6,8.7
711842.01,18.72,5.38,331071.61,8.71
712127.37,18.73,5.38,330969.01,8.7
712127.37,18.73,5.38,330969.01,8.7
711978.89,18.73,5.39,331164.59,8.71
712019.13,18.73,5.39,331058.27,8.71
711722.18,18.74,5.39,331019.94,8.71
711762.42,18.74,5.4,331726.65,8.73
711613.95,18.74,5.4,331594.43,8.73
711774.47,18.75,5.41,331632.24,8.74
711814.7,18.76,5.41,331552.99,8.74
712100.06,18.77,5.42,331465.52,8.73
711951.59,18.77,5.42,331596.24,8.74
711803.12,18.77,5.42,331493.82,8.74
711804.42,18.77,5.42,331513.7,8.74
711804.42,18.77,5.42,331591.35,8.74
711844.65,18.77,5.43,331533.1,8.74
711696.18,18.77,5.43,332347.87,8.77
711699.36,18.77,5.43,332516.21,8.77
711325.53,18.77,5.42,332231.51,8.77
711177.06,18.77,5.42,332277.55,8.77
711240.01,18.77,5.43,332388.89,8.77
710943.85,18.76,5.42,332084.1,8.76
710915.67,18.77,5.42,332099.06,8.77
711201.03,18.78,5.43,332005.89,8.77
711201.03,18.78,5.43,332119.86,8.77
711052.56,18.78,5.43,332270.2,8.77
710904.09,18.78,5.44,332203.98,8.78
710755.62,18.78,5.44,332205.89,8.78
710795.85,18.79,5.44,332024.48,8.77
710657.99,18.79,5.44,332703.22,8.8
710125.84,18.78,5.43,332199.35,8.78
710155.45,18.78,5.44,332278.14,8.79
710127.28,18.78,5.44,332303.71,8.79
710167.51,18.79,5.45,332228.28,8.79
709793.68,18.78,5.44,331853.27,8.78
709801.32,18.78,5.44,331855.35,8.78
709652.85,18.78,5.44,331765.47,8.78
709504.38,18.78,5.44,331890.89,8.79
709355.91,18.79,5.44,331819.46,8.79
709207.43,18.79,5.44,331750.89,8.79
709247.67,18.79,5.45,331766.83,8.79
709099.2,18.79,5.45,332063.07,8.8
709259.72,18.8,5.46,332100.89,8.8
709545.08,18.81,5.47,332008.34,8.8
709171.25,18.8,5.46,331939.27,8.8
709022.78,18.8,5.46,332081.5,8.81
709022.78,18.8,5.46,332074.38,8.81
709063.01,18.81,5.47,331982.0,8.81
709348.37,18.82,5.48,331922.91,8.81
709221.13,18.82,5.48,333364.49,8.85
708957.87,18.82,5.48,332783.88,8.84
709118.4,18.83,5.49,332821.7,8.84
708835.51,18.83,5.48,332570.64,8.83
708687.04,18.83,5.48,332468.78,8.83
708538.56,18.83,5.48,332393.09,8.83
708390.09,18.83,5.49,332489.6,8.84
708430.33,18.83,5.49,332420.49,8.84
708281.85,18.84,5.49,332350.83,8.84
708281.85,18.84,5.49,332350.83,8.84
708144.0,18.84,5.49,332880.58,8.85
707984.91,18.84,5.49,332683.57,8.85
707956.73,18.84,5.5,332673.11,8.85
707959.33,18.84,5.5,332684.59,8.85
708137.73,18.85,5.51,332574.98,8.85
707721.57,18.84,5.5,332139.27,8.84
707761.81,18.85,5.5,332272.56,8.85
707613.33,18.85,5.5,332177.72,8.85
707613.33,18.85,5.5,332177.72,8.85
707653.57,18.85,5.51,332129.45,8.85
707885.67,18.86,5.52,332662.46,8.86
707925.9,18.87,5.52,332963.8,8.87
708211.26,18.88,5.53,333315.87,8.88
708211.26,18.88,5.53,333315.87,8.88
708600.79,18.89,5.55,333297.75,8.89
708452.32,18.89,5.55,333195.08,8.88
708245.45,18.89,5.54,333401.08,8.89
708096.97,18.89,5.54,333537.24,8.9
707948.5,18.89,5.55,333448.67,8.9
707948.5,18.89,5.55,333448.67,8.9
707988.74,18.89,5.55,333391.46,8.9
707840.27,18.9,5.55,333960.21,8.91
707702.41,18.9,5.55,333952.9,8.92
708235.31,18.91,5.57,334432.24,8.93
708235.31,18.91,5.57,334432.24,8.93
708207.13,18.91,5.57,334403.09,8.93
707833.3,18.91,5.56,333970.54,8.92
707833.3,18.91,5.56,333970.54,8.92
707684.83,18.91,5.56,333872.12,8.92
707970.19,18.92,5.57,334274.45,8.93
707821.72,18.92,5.58,333850.02,8.92
707133.83,18.91,5.56,333344.55,8.91
706985.36,18.91,5.56,333458.87,8.92
706922.55,18.91,5.57,334654.38,8.95
706962.53,18.92,5.57,334233.05,8.94
706826.11,18.92,5.57,333996.44,8.94
707231.76,18.93,5.59,334018.67,8.94
707272.0,18.94,5.59,333941.71,8.94
707312.23,18.94,5.6,333867.53,8.94
707163.76,18.94,5.6,333976.39,8.95
707015.29,18.94,5.6,333892.25,8.95
706866.82,18.94,5.6,333822.42,8.95
706492.98,18.94,5.59,334231.69,8.96
706492.98,18.94,5.59,334233.57,8.96
706344.51,18.94,5.59,334228.25,8.96
706344.51,18.94,5.59,334228.25,8.96
705277.04,18.95,5.61,334010.48,8.97
705128.57,18.95,5.61,333957.17,8.98
705100.39,18.96,5.61,333955.88,8.98
705140.62,18.96,5.62,333881.39,8.98
705319.02,18.97,5.62,333925.27,8.98
705319.02,18.97,5.62,333925.27,8.98
705170.55,18.97,5.63,333841.89,8.98
705022.08,18.97,5.63,333837.19,8.98
705062.31,18.98,5.63,333780.44,8.98
704913.84,18.98,5.63,334457.14,9.0
704765.37,18.98,5.63,334413.79,9.01
704478.68,18.97,5.63,334204.16,9.0
704450.51,18.98,5.63,334229.72,9.0
704450.51,18.98,5.63,334229.72,9.0
704490.74,18.98,5.64,334154.3,9.0
704342.27,18.98,5.64,334064.42,9.0
704193.8,18.98,5.64,334098.96,9.01
704045.33,18.98,5.64,334037.54,9.01
703754.83,18.98,5.64,333734.85,9.0
703606.35,18.98,5.64,334011.57,9.01
703606.35,18.98,5.64,334056.07,9.01
703606.35,18.98,5.64,334056.07,9.01
703457.88,18.98,5.64,333927.56,9.01
703309.41,18.98,5.64,333916.36,9.01
703281.23,18.99,5.64,333880.37,9.01
703132.76,18.99,5.64,333982.44,9.02
702984.29,18.99,5.65,333904.53,9.02
703024.52,18.99,5.65,333792.58,9.02
703309.89,19.0,5.66,333759.74,9.02
703161.41,19.01,5.66,334632.37,9.04
703497.86,19.02,5.68,334981.96,9.06
703469.68,19.02,5.68,334921.91,9.06
703469.68,19.02,5.68,334921.91,9.06
703755.04,19.03,5.69,334862.37,9.06
703281.45,19.04,5.7,335432.69,9.08
703132.98,19.04,5.7,335634.56,9.09
702984.51,19.04,5.7,335489.88,9.09
702836.04,19.05,5.7,335291.0,9.09
702773.3,19.04,5.7,335289.9,9.09
702624.83,19.05,5.7,335373.31,9.09
702497.58,19.05,5.7,334865.09,9.08
702469.41,19.05,5.71,334890.65,9.08
702469.41,19.05,5.71,334890.65,9.08
702469.41,19.05,5.71,334890.65,9.08
702320.94,19.05,5.71,334807.53,9.08
702172.46,19.05,5.71,334773.45,9.08
702172.46,19.05,5.71,334769.55,9.08
702350.86,19.06,5.72,335116.13,9.1
701847.68,19.05,5.71,334523.86,9.08
701550.81,19.05,5.7,334216.99,9.07
701591.04,19.05,5.71,335068.2,9.1
701442.57,19.05,5.71,334950.83,9.1
701442.57,19.05,5.71,334950.83,9.1
701442.57,19.05,5.71,334992.11,9.1
701336.94,19.06,5.71,334611.98,9.09
701334.33,19.06,5.72,334637.82,9.09
701175.63,19.06,5.71,334484.46,9.09
701048.39,19.06,5.71,334344.12,9.09
701078.0,19.06,5.72,334233.49,9.09
701078.0,19.06,5.72,334233.49,9.09
700918.92,19.06,5.72,334649.63,9.1
700890.74,19.07,5.72,334675.2,9.1
700742.27,19.07,5.73,334550.86,9.1
700593.8,19.07,5.73,334507.04,9.11
700445.33,19.07,5.73,334711.99,9.11
700445.33,19.07,5.73,334711.99,9.11
700445.33,19.07,5.73,334711.99,9.11
700296.86,19.07,5.73,334634.25,9.11
700148.39,19.07,5.73,334536.79,9.11
700514.51,19.09,5.74,335024.03,9.13
700430.26,19.09,5.74,335010.67,9.13
700430.26,19.09,5.74,335010.67,9.13
700402.08,19.09,5.75,334958.61,9.13
700687.44,19.1,5.76,334891.08,9.13
700538.97,19.1,5.76,335060.06,9.14
700390.5,19.11,5.76,334928.89,9.14
700242.03,19.11,5.76,335216.95,9.15
700093.56,19.11,5.76,334923.64,9.14
699914.74,19.1,5.76,334744.83,9.14
699809.11,19.11,5.76,335312.62,9.15
699617.8,19.11,5.76,335035.52,9.15
699778.33,19.11,5.77,335073.33,9.15
699629.85,19.12,5.77,334978.3,9.15
699481.38,19.12,5.77,334895.78,9.15
699332.91,19.12,5.77,334958.08,9.16
699429.08,19.12,5.78,335066.63,9.16
699661.18,19.13,5.79,334985.03,9.16
699661.18,19.13,5.79,334985.03,9.16
699512.71,19.13,5.79,335387.97,9.17
699364.24,19.13,5.79,335435.17,9.18
699215.77,19.13,5.79,335427.22,9.18
699621.42,19.15,5.8,335449.45,9.18
699247.59,19.14,5.8,335344.99,9.18
699287.83,19.15,5.8,335303.42,9.18
699328.06,19.15,5.81,335439.16,9.19
699179.59,19.15,5.81,335351.92,9.19
699031.12,19.15,5.81,335265.65,9.19
698829.31,19.15,5.8,335133.53,9.18
698680.84,19.15,5.81,335557.76,9.2
698532.37,19.15,5.81,335509.78,9.2
698572.6,19.16,5.81,335642.05,9.2
698986.44,19.17,5.83,335636.72,9.2
698986.44,19.17,5.83,335700.71,9.21
698837.97,19.17,5.83,335586.6,9.21
698841.86,19.17,5.83,335587.89,9.21
698469.84,19.16,5.82,335740.04,9.21
698755.2,19.17,5.83,335656.01,9.21
698606.73,19.17,5.83,335572.24,9.21
698242.9,19.17,5.82,335670.57,9.21
698242.9,19.17,5.82,335670.57,9.21
697946.03,19.16,5.82,335363.39,9.21
698124.43,19.17,5.83,335285.32,9.21
697975.96,19.17,5.83,335219.82,9.21
697838.1,19.17,5.83,335817.04,9.23
697679.02,19.17,5.83,335613.94,9.22
697650.84,19.18,5.83,335577.28,9.22
697502.37,19.18,5.84,335486.38,9.22
697787.73,19.19,5.85,335645.74,9.23
697639.26,19.19,5.85,335534.08,9.23
697490.79,19.19,5.85,335449.24,9.23
697193.92,19.18,5.84,335187.68,9.22
697193.92,19.18,5.84,335187.68,9.22
697035.21,19.18,5.84,335029.38,9.22
697213.61,19.19,5.85,335713.89,9.24
696861.01,19.18,5.84,335681.86,9.24
696702.31,19.18,5.84,335523.77,9.24
696966.9,19.19,5.85,335612.82,9.24
696938.72,19.2,5.85,335638.39,9.24
696790.25,19.2,5.85,335514.05,9.24
696641.78,19.2,5.85,335470.23,9.24
696484.37,19.19,5.85,335311.32,9.24
696292.63,19.19,5.85,335382.01,9.24
696577.99,19.2,5.86,335832.18,9.26
696429.52,19.2,5.86,335359.91,9.25
696302.28,19.2,5.86,336393.36,9.28
696482.42,19.21,5.87,336325.06,9.28
695794.53,19.2,5.86,335549.76,9.26
695392.38,19.2,5.85,335061.53,9.25
695364.21,19.2,5.86,335060.24,9.25
695364.21,19.2,5.86,335060.24,9.25
695739.35,19.21,5.87,334944.2,9.25
695590.88,19.21,5.87,335093.56,9.26
695442.41,19.21,5.87,334982.94,9.26
695482.64,19.22,5.88,334908.03,9.26
695522.88,19.23,5.88,334889.76,9.26
695374.4,19.23,5.88,335578.12,9.28
695068.09,19.22,5.88,335025.22,9.26
694919.62,19.22,5.88,335438.59,9.28
694891.44,19.23,5.88,335464.15,9.28
694742.97,19.23,5.88,335329.66,9.28
695118.12,19.24,5.9,335472.93,9.29
695118.12,19.24,5.9,335470.74,9.29
695118.12,19.24,5.9,335470.74,9.29
695118.12,19.24,5.9,335470.74,9.29
695158.35,19.24,5.9,335383.94,9.28
694843.3,19.24,5.9,335314.11,9.28
695128.66,19.25,5.91,335277.71,9.28
694980.19,19.25,5.91,336151.35,9.31
694874.55,19.25,5.91,336145.27,9.31
694738.16,19.25,5.91,336076.23,9.31
694738.16,19.25,5.91,336076.23,9.31
695143.81,19.27,5.92,336098.47,9.32
694985.11,19.26,5.92,335944.2,9.31
694836.64,19.27,5.92,335843.76,9.31
694876.87,19.27,5.93,335790.2,9.31
694917.1,19.28,5.93,335908.45,9.32
694768.63,19.28,5.93,335833.27,9.32
694620.16,19.28,5.94,335787.51,9.32
694471.69,19.28,5.94,335732.91,9.32
694482.3,19.28,5.94,336580.59,9.34
694346.03,19.28,5.94,336530.44,9.34
694138.09,19.28,5.93,336315.17,9.34
694109.91,19.28,5.94,336267.17,9.34
693961.44,19.28,5.94,336187.95,9.34
694001.68,19.29,5.95,336318.57,9.35
693853.2,19.29,5.95,336184.8,9.35
693853.2,19.29,5.95,336184.8,9.35
693704.73,19.29,5.95,336154.93,9.35
693990.09,19.3,5.96,336713.06,9.37
693616.26,19.29,5.95,336488.84,9.36
693180.25,19.28,5.94,336081.23,9.35
693042.39,19.29,5.94,335783.6,9.34
692883.3,19.29,5.94,335938.07,9.35
693272.83,19.3,5.96,335919.95,9.35
693124.36,19.3,5.96,335817.28,9.35
692975.89,19.3,5.96,335994.7,9.36
692975.89,19.3,5.96,335994.7,9.36
693245.12,19.31,5.97,335845.48,9.36
692957.41,19.31,5.96,335789.16,9.36
692808.94,19.31,5.97,336161.24,9.37
692808.94,19.31,5.97,336161.24,9.37
692660.47,19.31,5.97,336027.18,9.37
692700.71,19.32,5.97,336000.27,9.37
692552.23,19.32,5.97,336463.56,9.38
692524.06,19.32,5.98,336471.09,9.39
692375.59,19.32,5.98,336377.34,9.39
692227.11,19.32,5.98,336448.18,9.39
692078.64,19.33,5.98,336381.23,9.39
691011.17,19.34,5.99,336163.45,9.41
690862.7,19.34,6.0,336100.71,9.41
691148.06,19.35,6.01,336066.94,9.41
691148.06,19.35,6.01,336066.94,9.41
690774.23,19.34,6.0,336362.5,9.42
690636.37,19.34,6.0,336094.04,9.41
689568.89,19.36,6.01,335876.26,9.43
689851.82,19.37,6.02,336332.57,9.44
689479.81,19.36,6.02,335940.23,9.43
689778.5,19.37,6.03,335943.56,9.43
689563.79,19.37,6.02,335730.91,9.43
689795.89,19.38,6.03,335611.45,9.43
689647.42,19.38,6.03,335758.88,9.43
689498.95,19.38,6.04,335653.23,9.43
689350.48,19.38,6.04,335567.66,9.43
689202.01,19.38,6.04,336100.12,9.45
689053.54,19.38,6.04,335940.16,9.45
688905.07,19.38,6.04,336150.82,9.46
688876.89,19.39,6.05,336158.35,9.46
688728.42,19.39,6.05,336064.6,9.46
688579.95,19.39,6.05,336008.22,9.46
688379.55,19.39,6.04,335760.74,9.46
688231.08,19.39,6.04,335869.46,9.46
688082.6,19.39,6.05,335771.37,9.46
687762.6,19.38,6.04,335451.37,9.45
687941.0,19.39,6.05,335401.12,9.45
688226.36,19.4,6.06,336098.76,9.47
688266.6,19.41,6.06,336295.0,9.48
688427.12,19.42,6.07,336240.6,9.48
688130.25,19.41,6.07,336018.09,9.48
687981.78,19.41,6.07,336115.72,9.48
688022.01,19.42,6.07,336035.96,9.48
687873.54,19.42,6.07,335968.01,9.48
687499.71,19.41,6.07,335540.84,9.47
687351.24,19.41,6.07,335490.91,9.47
687391.47,19.42,6.07,335466.19,9.48
687391.47,19.42,6.07,335466.19,9.48
687243.0,19.42,6.07,336088.48,9.5
687421.4,19.43,6.08,336252.47,9.5
687810.92,19.44,6.1,336234.35,9.5
687662.45,19.44,6.1,336131.68,9.5
687894.56,19.45,6.11,336266.54,9.51
686827.08,19.47,6.12,336048.76,9.52
687112.44,19.48,6.13,335951.37,9.52
687136.87,19.48,6.13,336049.09,9.53
686988.4,19.48,6.13,335987.78,9.53
686839.93,19.48,6.14,336615.11,9.55
686880.16,19.49,6.14,336832.0,9.56
686920.39,19.49,6.15,337341.13,9.57
686892.21,19.5,6.15,337366.69,9.58
686743.74,19.5,6.15,337219.26,9.57
686595.27,19.5,6.15,337234.15,9.58
686635.5,19.5,6.16,337210.76,9.58
686344.93,19.5,6.15,336912.26,9.57
686196.46,19.5,6.16,336882.38,9.57
686047.99,19.5,6.16,336863.01,9.57
685674.16,19.49,6.15,336469.76,9.56
685377.29,19.49,6.14,336240.98,9.56
685228.81,19.49,6.14,336512.94,9.57
685460.92,19.5,6.15,336679.69,9.58
685432.74,19.5,6.16,336678.4,9.58
685215.44,19.5,6.15,336501.53,9.57
685066.96,19.5,6.15,336419.38,9.57
684918.49,19.5,6.16,336515.08,9.58
684918.49,19.5,6.16,336515.08,9.58
684770.02,19.5,6.16,336415.66,9.58
685055.38,19.51,6.17,336338.12,9.58
683987.91,19.52,6.18,336120.34,9.59
684257.14,19.54,6.19,336850.04,9.62
684119.28,19.54,6.19,336893.61,9.62
683986.18,19.54,6.2,336917.48,9.62
683958.0,19.54,6.2,336900.5,9.63
683809.53,19.55,6.2,336789.93,9.63
683849.76,19.55,6.21,336921.14,9.63
683890.0,19.56,6.21,336844.19,9.63
683741.53,19.56,6.21,336754.75,9.63
683781.76,19.56,6.22,337114.49,9.65
683633.29,19.56,6.22,337211.88,9.65
683673.52,19.57,6.23,337353.11,9.66
683834.05,19.58,6.24,337390.93,9.66
683685.57,19.58,6.24,337277.33,9.66
683685.57,19.58,6.24,337277.33,9.66
683725.81,19.59,6.24,337216.23,9.66
683358.29,19.58,6.24,336876.0,9.65
683358.29,19.58,6.24,336876.0,9.65
683398.52,19.58,6.24,336979.18,9.66
683078.52,19.58,6.23,336659.18,9.65
682930.05,19.58,6.24,336586.29,9.65
682781.58,19.58,6.24,336524.69,9.65
682781.58,19.58,6.24,336524.69,9.65
682491.01,19.57,6.23,336323.61,9.65
682531.24,19.58,6.24,337073.78,9.67
682382.77,19.58,6.24,337021.33,9.67
682354.59,19.59,6.24,337046.9,9.67
682639.95,19.6,6.25,336953.71,9.67
682349.38,19.59,6.25,336866.69,9.67
682354.56,19.59,6.25,336879.39,9.67
682206.09,19.59,6.25,337212.05,9.68
682384.49,19.6,6.26,337080.78,9.68
682010.66,19.59,6.25,336837.28,9.68
682327.86,19.6,6.26,338963.7,9.74
683284.49,19.64,6.29,339264.43,9.75
683256.32,19.64,6.3,339204.38,9.75
683256.32,19.64,6.3,339204.38,9.75
682968.61,19.64,6.29,338857.71,9.74
683253.97,19.65,6.3,338798.17,9.74
682939.38,19.64,6.3,338202.97,9.73
682790.91,19.64,6.3,338227.16,9.73
682642.44,19.65,6.3,338590.37,9.74
682645.03,19.65,6.3,338650.84,9.75
682496.56,19.65,6.3,338347.67,9.74
682348.09,19.65,6.3,339010.2,9.76
682684.54,19.66,6.32,339194.86,9.77
682656.36,19.67,6.32,339220.43,9.77
682462.19,19.67,6.32,339106.51,9.77
682313.72,19.67,6.32,338959.08,9.77
682353.95,19.67,6.33,339072.02,9.78
682639.31,19.68,6.34,338972.24,9.77
682490.84,19.69,6.34,338922.58,9.78
682342.37,19.69,6.34,339569.12,9.8
682204.51,19.69,6.35,339540.18,9.8
682045.43,19.69,6.35,339418.17,9.8
682017.25,19.69,6.35,339407.72,9.8
682057.48,19.7,6.36,339324.05,9.8
681909.01,19.7,6.36,339430.53,9.81
681760.54,19.7,6.36,339290.05,9.81
681612.07,19.7,6.36,339519.35,9.82
681652.3,19.71,6.37,339365.7,9.81
681652.3,19.71,6.37,339365.7,9.81
681503.83,19.71,6.37,339369.15,9.82
681131.3,19.7,6.36,339064.15,9.81
681171.53,19.71,6.37,339406.33,9.82
680171.53,19.69,6.34,338406.33,9.79
680143.35,19.69,6.35,338421.29,9.8
680183.58,19.7,6.35,338283.04,9.8
680183.58,19.7,6.35,338283.04,9.8
679589.7,19.7,6.36,338425.74,9.81
679441.23,19.7,6.36,338370.92,9.81
679441.23,19.7,6.36,338356.65,9.81
679441.23,19.7,6.36,338461.5,9.82
679292.76,19.71,6.36,338467.8,9.82
679264.58,19.71,6.37,338493.37,9.82
679116.11,19.71,6.37,338394.8,9.82
679117.4,19.71,6.37,338396.13,9.82
678968.93,19.71,6.37,338471.13,9.83
678820.46,19.71,6.37,338387.67,9.83
678671.99,19.72,6.37,338296.46,9.83
678677.18,19.72,6.37,338298.21,9.83
678677.18,19.72,6.37,338276.76,9.83
678962.54,19.73,6.38,338269.7,9.83
678962.54,19.73,6.38,338269.7,9.83
678824.68,19.73,6.39,338805.88,9.85
678530.2,19.72,6.38,338410.6,9.84
678480.47,19.73,6.38,338474.1,9.84
678452.29,19.73,6.39,338489.06,9.84
678453.59,19.73,6.39,338514.71,9.84
678305.11,19.73,6.39,338413.53,9.84
678345.35,19.74,6.39,338360.02,9.85
678385.58,19.74,6.4,338454.91,9.85
677318.1,19.76,6.42,338237.14,9.87
677358.34,19.76,6.42,338169.03,9.87
677209.87,19.77,6.42,338102.84,9.87
677441.97,19.78,6.43,338970.37,9.9
677441.97,19.78,6.43,338970.37,9.9
677293.5,19.78,6.43,338985.58,9.9
677265.32,19.78,6.44,339011.15,9.9
677443.72,19.79,6.45,338894.06,9.9
677622.12,19.8,6.46,339057.76,9.91
677473.65,19.8,6.46,338916.95,9.91
676406.17,19.82,6.47,338699.17,9.92
676289.54,19.82,6.48,340672.08,9.98
676383.6,19.83,6.48,340014.8,9.97
676620.0,19.84,6.49,338938.3,9.94
676458.55,19.84,6.5,339850.03,9.97
676430.37,19.84,6.5,339857.56,9.97
676430.37,19.84,6.5,339857.56,9.97
676281.9,19.85,6.5,339777.02,9.97
676133.43,19.85,6.5,339707.43,9.97
676311.83,19.86,6.51,339845.67,9.98
676597.19,19.87,6.52,339837.86,9.98
676637.42,19.87,6.53,339678.41,9.98
676488.95,19.87,6.53,340520.56,10.0
676125.73,19.87,6.52,340151.59,9.99
676426.46,19.88,6.53,340586.19,10.01
676398.28,19.88,6.54,340611.76,10.01
676398.28,19.88,6.54,340611.76,10.01
676438.52,19.89,6.55,340536.33,10.01
676438.52,19.89,6.55,340536.33,10.01
676438.52,19.89,6.55,340594.13,10.01
676290.04,19.89,6.55,340504.25,10.01
676141.57,19.89,6.55,340628.28,10.02
676181.81,19.9,6.55,340538.45,10.02
676185.69,19.9,6.55,340539.72,10.02
676037.22,19.9,6.56,340463.45,10.02
676037.22,19.9,6.56,340356.88,10.02
675888.75,19.9,6.56,340809.11,10.03
675740.28,19.9,6.56,340678.57,10.03
675740.28,19.9,6.56,340678.57,10.03
675712.1,19.91,6.56,340671.32,10.04
675563.63,19.91,6.57,340551.02,10.04
675415.16,19.91,6.57,340572.43,10.04
675647.26,19.92,6.58,340801.53,10.05
675647.26,19.92,6.58,340822.76,10.05
675498.79,19.92,6.58,340704.84,10.05
675350.32,19.92,6.58,340518.27,10.05
675212.47,19.93,6.58,341028.18,10.06
675513.2,19.94,6.59,341318.94,10.07
675673.72,19.95,6.6,341356.75,10.08
675959.08,19.96,6.61,341266.61,10.08
675810.61,19.96,6.62,341187.17,10.08
675513.67,19.96,6.62,341157.29,10.08
675365.2,19.96,6.62,341491.49,10.09
675216.73,19.97,6.62,341649.15,10.1
674963.68,19.96,6.62,341353.44,10.09
674963.68,19.96,6.62,341497.79,10.1
674815.2,19.96,6.62,341505.65,10.1
674787.03,19.97,6.62,341488.66,10.1
674638.56,19.97,6.62,341378.09,10.1
674678.79,19.97,6.63,341541.86,10.11
674719.02,19.98,6.64,341446.26,10.11
674570.55,19.98,6.64,341362.25,10.11
674610.78,19.99,6.64,341326.51,10.11
674610.78,19.99,6.64,341290.33,10.11
674651.01,19.99,6.65,342046.54,10.14
674829.41,20.0,6.66,342221.55,10.14
674459.02,19.99,6.65,341854.65,10.13
674430.85,20.0,6.66,341818.65,10.14
674057.02,19.99,6.65,341547.28,10.13
673908.54,19.99,6.65,341666.45,10.14
674086.94,20.0,6.66,341549.82,10.13
674086.94,20.0,6.66,341549.82,10.13
673938.47,20.0,6.66,341448.36,10.13
673790.0,20.0,6.66,342095.16,10.16
673641.53,20.01,6.66,341604.23,10.15
673254.9,20.0,6.65,341305.07,10.14
673117.04,20.0,6.66,341150.44,10.14
673117.04,20.0,6.66,341150.44,10.14
672957.96,20.0,6.66,341396.35,10.15
672661.09,19.99,6.65,341096.34,10.14
672821.61,20.0,6.66,341134.16,10.14
672821.61,20.0,6.66,341134.16,10.14
672673.14,20.0,6.66,340971.64,10.14
672524.67,20.01,6.66,341187.57,10.15
672810.03,20.02,6.67,340962.15,10.14
