ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1229870.15,48.12,18.74,537126.41,21.01
1229572.02,48.12,18.75,537232.9,21.03
1229055.3,48.12,18.74,536742.56,21.01
1229055.3,48.12,18.74,536312.93,21.0
1229055.3,48.12,18.74,536312.93,21.0
1228730.96,48.12,18.75,536568.41,21.02
1228540.13,48.14,18.76,536699.78,21.03
1228543.66,48.14,18.76,536712.93,21.03
1228543.66,48.14,18.76,536712.93,21.03
1228543.66,48.14,18.76,536712.93,21.03
1228670.38,48.16,18.79,536793.96,21.04
1228670.38,48.16,18.79,536861.27,21.04
1228381.16,48.17,18.79,537081.29,21.06
1228083.03,48.17,18.8,537123.81,21.07
1227784.9,48.18,18.81,536476.71,21.05
1227486.0,48.19,18.82,537170.41,21.09
1227486.0,48.19,18.82,537170.41,21.09
1227561.9,48.21,18.83,536631.0,21.07
1227335.69,48.22,18.84,536544.89,21.08
1226919.36,48.21,18.84,536113.47,21.07
1226628.17,48.2,18.83,535832.44,21.06
1226330.04,48.21,18.84,536153.12,21.08
1226330.04,48.21,18.84,536635.8,21.1
1226031.91,48.22,18.84,537340.74,21.13
1225736.11,48.23,18.85,537668.11,21.15
1225736.11,48.23,18.85,537668.11,21.15
1226060.91,48.24,18.87,538110.26,21.17
1225762.78,48.25,18.88,538898.28,21.21
1226813.26,48.29,18.92,540850.5,21.29
1226813.26,48.29,18.92,540850.5,21.29
1226959.94,48.31,18.93,540815.65,21.29
1226959.94,48.31,18.93,540815.65,21.29
1226959.94,48.31,18.93,540815.65,21.29
1226636.37,48.31,18.94,540746.64,21.3
1226264.44,48.31,18.93,540454.22,21.29
1226547.09,48.32,18.95,541166.87,21.32
1226248.19,48.33,18.95,541831.33,21.35
1226136.75,48.34,18.96,542422.52,21.38
1226165.12,48.35,18.98,542414.94,21.39
1225789.22,48.35,18.97,542948.67,21.41
1225789.22,48.35,18.97,542967.2,21.42
1225491.09,48.35,18.98,542950.08,21.42
1225192.97,48.36,18.99,543028.25,21.43
1224885.03,48.37,18.99,543208.83,21.45
1224559.91,48.38,19.0,543403.01,21.47
1224589.05,48.39,19.01,543652.71,21.48
1224290.93,48.4,19.02,543607.87,21.49
1223992.8,48.4,19.03,543563.57,21.5
1223905.18,48.4,19.03,543657.98,21.5
1223905.18,48.4,19.03,543635.97,21.5
1223934.33,48.42,19.04,543606.17,21.5
1223636.2,48.43,19.05,543648.58,21.51
1223355.11,48.43,19.06,543503.05,21.52
1223056.21,48.44,19.07,543934.55,21.54
1222758.08,48.45,19.07,543672.82,21.54
1222459.95,48.46,19.08,543638.35,21.55
1222350.06,48.47,19.09,543627.81,21.56
1222054.26,48.47,19.1,543562.77,21.56
1221758.45,48.48,19.11,543554.93,21.57
1221460.33,48.49,19.12,543741.24,21.59
1221160.65,48.5,19.12,543765.77,21.59
1221160.65,48.5,19.12,543765.77,21.59
1221160.65,48.5,19.12,543765.77,21.59
1220862.52,48.5,19.13,543735.44,21.6
1220862.52,48.5,19.13,543715.73,21.6
1220564.39,48.51,19.14,543699.17,21.61
1220454.5,48.52,19.15,544698.62,21.66
1220362.81,48.53,19.16,544947.87,21.67
1220362.81,48.53,19.16,544925.77,21.67
1220362.81,48.53,19.16,544908.25,21.67
1220062.74,48.54,19.17,546074.98,21.73
1220720.85,48.58,19.21,545275.85,21.7
1220422.72,48.59,19.21,545242.88,21.71
1220668.33,48.6,19.23,545206.32,21.71
1221441.21,48.65,19.28,548254.96,21.84
1221441.21,48.65,19.28,548254.96,21.84
1221470.35,48.67,19.29,548329.63,21.85
1221470.35,48.67,19.29,549038.24,21.87
1221171.45,48.67,19.3,549493.92,21.9
1220875.65,48.68,19.31,549625.09,21.92
1220883.68,48.7,19.33,550704.9,21.97
1221030.35,48.72,19.34,550695.7,21.97
1220734.55,48.72,19.35,551468.98,22.01
1220624.65,48.73,19.36,552333.48,22.05
1220326.53,48.74,19.37,552434.85,22.07
1220037.31,48.75,19.38,552311.27,22.07
1220037.31,48.75,19.38,552286.08,22.07
1219739.18,48.76,19.39,552385.15,22.08
1219739.18,48.76,19.39,552385.15,22.08
1219441.05,48.77,19.39,552416.67,22.09
1219141.37,48.77,19.4,552733.11,22.11
1218843.25,48.78,19.41,552577.81,22.12
1218903.81,48.8,19.42,553996.85,22.18
1218604.91,48.8,19.43,553804.95,22.18
1218296.97,48.81,19.44,553637.77,22.18
1218314.78,48.81,19.44,553946.33,22.19
1218078.32,48.81,19.44,553803.96,22.19
1217564.58,48.8,19.43,554050.58,22.21
1217810.19,48.82,19.44,554440.93,22.22
1217810.19,48.82,19.44,554440.93,22.22
1217511.29,48.82,19.45,555038.9,22.26
1217217.04,48.83,19.46,555182.5,22.27
1217217.04,48.83,19.46,555182.5,22.27
1217246.18,48.85,19.47,555345.72,22.28
1217246.18,48.85,19.47,555345.72,22.28
1217246.18,48.85,19.47,555327.25,22.28
1217249.28,48.85,19.47,555467.7,22.29
1216951.15,48.85,19.48,555422.05,22.3
1217100.15,48.87,19.5,555820.77,22.32
1216800.47,48.88,19.5,555961.98,22.33
1216407.35,48.87,19.5,555670.05,22.32
1216530.91,48.89,19.51,555648.25,22.33
1216530.91,48.89,19.51,555648.25,22.33
1216530.91,48.89,19.51,555648.25,22.33
1216530.91,48.89,19.51,555622.96,22.33
1216530.91,48.89,19.51,555622.96,22.33
1216235.11,48.89,19.52,555460.17,22.33
1216493.07,48.91,19.53,555916.3,22.35
1216493.07,48.91,19.53,555916.3,22.35
1216522.21,48.92,19.55,556443.82,22.38
1216522.21,48.92,19.55,556443.82,22.38
1216367.15,48.92,19.54,556012.33,22.36
1216121.7,48.93,19.55,556082.58,22.37
1216011.8,48.94,19.57,556041.67,22.38
1215706.19,48.95,19.57,556019.35,22.39
1215859.71,48.96,19.59,556479.92,22.41
1215859.71,48.96,19.59,556457.63,22.41
1215578.62,48.97,19.6,556936.33,22.44
1215255.06,48.98,19.61,556964.76,22.45
1214933.82,48.98,19.61,556946.3,22.45
1214638.01,48.99,19.62,556924.17,22.46
1214339.89,49.0,19.63,557245.42,22.49
1214339.89,49.0,19.63,557245.42,22.49
1214041.76,49.01,19.64,557423.58,22.5
1213745.95,49.01,19.64,557422.14,22.51
1213638.63,49.01,19.64,558078.58,22.54
1213315.07,49.02,19.65,558053.96,22.55
1213016.94,49.03,19.66,558013.26,22.55
1213016.94,49.03,19.66,558013.26,22.55
1213016.94,49.03,19.66,558013.26,22.55
1213016.94,49.03,19.66,558013.26,22.55
1212721.13,49.04,19.67,557993.31,22.56
1212425.33,49.04,19.67,557953.45,22.57
1212127.2,49.05,19.68,558341.21,22.59
1212019.63,49.06,19.69,558400.41,22.6
1212019.63,49.06,19.69,558400.41,22.6
1211723.9,49.06,19.69,558115.96,22.6
1211565.67,49.05,19.69,557960.79,22.59
1211193.73,49.05,19.68,557599.37,22.58
1211083.83,49.06,19.69,557576.21,22.59
1210783.74,49.06,19.69,557196.48,22.58
1210578.87,49.05,19.68,557024.6,22.57
1210206.93,49.05,19.67,556816.72,22.57
1209908.81,49.06,19.68,556747.49,22.57
1211511.89,49.12,19.75,561255.2,22.76
1211757.5,49.14,19.76,562102.61,22.79
1211459.37,49.15,19.77,562021.38,22.8
1211407.05,49.15,19.78,562310.07,22.81
1211108.15,49.16,19.78,562253.45,22.82
1212277.52,49.21,19.84,563694.48,22.88
1212671.18,49.23,19.86,565389.58,22.95
1212671.18,49.23,19.86,565389.58,22.95
1212671.18,49.23,19.86,565389.58,22.95
1212560.51,49.25,19.87,565338.28,22.96
1212336.32,49.24,19.87,565098.5,22.95
1212336.32,49.24,19.87,565098.5,22.95
1212336.32,49.24,19.87,565098.5,22.95
1212480.42,49.25,19.87,565264.8,22.96
1212182.29,49.26,19.88,565710.99,22.99
1212182.29,49.26,19.88,565710.99,22.99
1211886.49,49.27,19.89,565710.42,23.0
1212337.37,49.3,19.93,565778.13,23.01
1212337.37,49.3,19.93,565778.13,23.01
1212039.24,49.31,19.94,566050.02,23.03
1211832.13,49.31,19.93,566021.21,23.03
1211448.42,49.31,19.94,565386.25,23.01
1211150.29,49.32,19.94,565356.45,23.02
1211150.29,49.32,19.94,565356.45,23.02
1210778.35,49.31,19.94,565064.03,23.01
1210480.23,49.32,19.94,565060.97,23.02
1210155.11,49.33,19.95,565578.78,23.05
1209856.99,49.34,19.96,565598.07,23.06
1209558.86,49.34,19.97,565831.74,23.08
1209260.73,49.35,19.98,565827.41,23.09
1209260.73,49.35,19.98,565827.41,23.09
1209150.06,49.36,19.99,565641.44,23.09
1209040.17,49.37,20.0,565633.53,23.1
1208741.26,49.38,20.01,565714.08,23.11
1208670.15,49.4,20.02,566635.14,23.16
1208380.93,49.41,20.03,566673.07,23.17
1207996.13,49.4,20.03,566686.64,23.18
1207700.33,49.41,20.04,566648.89,23.18
1207700.33,49.41,20.04,566685.41,23.18
1207368.81,49.41,20.03,566669.59,23.19
1207073.01,49.41,20.04,566650.65,23.2
1206777.2,49.42,20.05,566914.84,23.22
1206479.08,49.43,20.06,566952.14,23.23
1206479.08,49.43,20.06,566952.14,23.23
1206479.08,49.43,20.06,566952.14,23.23
1206183.27,49.44,20.06,566995.58,23.24
1206075.7,49.45,20.08,567112.31,23.25
1206075.7,49.45,20.08,567112.31,23.25
1206225.48,49.47,20.09,568732.43,23.32
1205926.57,49.47,20.1,568974.25,23.34
1205534.05,49.47,20.1,568273.61,23.32
1205235.92,49.48,20.11,568269.51,23.33
1205235.92,49.48,20.11,568269.51,23.33
1205408.14,49.5,20.12,568202.71,23.33
1205557.14,49.51,20.14,568175.82,23.33
1205108.75,49.51,20.13,567411.25,23.31
1205112.62,49.51,20.13,567580.79,23.32
1204776.92,49.52,20.14,568401.6,23.36
1204477.24,49.52,20.15,568311.18,23.37
1204477.24,49.52,20.15,568343.16,23.37
1204623.92,49.54,20.16,568360.99,23.37
1204623.92,49.54,20.16,568360.99,23.37
1204324.24,49.55,20.17,569157.47,23.42
1205390.3,49.61,20.24,570871.27,23.5
1205007.11,49.61,20.23,570418.54,23.48
1204707.43,49.61,20.24,571044.17,23.52
1204853.33,49.63,20.25,571485.99,23.54
1204481.39,49.62,20.25,571123.65,23.53
1204254.54,49.63,20.26,571575.69,23.56
1203956.41,49.64,20.27,571578.58,23.57
1203631.3,49.65,20.27,572006.32,23.6
1203876.91,49.67,20.29,572054.79,23.6
1204235.62,49.68,20.31,572121.02,23.6
1204390.69,49.7,20.32,572176.95,23.61
1203897.85,49.69,20.31,571727.89,23.6
1204046.85,49.71,20.33,571849.63,23.61
1204213.01,49.73,20.35,571472.89,23.6
1204433.73,49.74,20.37,572555.93,23.65
1204137.93,49.75,20.37,572463.36,23.65
1203842.12,49.76,20.38,572413.79,23.66
1203997.19,49.78,20.4,572378.88,23.66
1204116.88,49.79,20.41,572984.34,23.69
1204116.88,49.79,20.41,572984.34,23.69
1203869.47,49.8,20.42,572922.39,23.7
1203406.3,49.79,20.42,572437.54,23.69
1203552.2,49.81,20.43,573219.73,23.72
1203707.79,49.83,20.45,573416.58,23.74
1203707.79,49.83,20.45,573416.58,23.74
1203411.98,49.83,20.46,574613.75,23.79
1203176.81,49.83,20.45,574662.81,23.8
1203066.92,49.84,20.47,574659.34,23.81
1203425.64,49.86,20.48,574664.96,23.81
1204408.08,49.92,20.54,575254.81,23.84
1204109.95,49.93,20.55,575935.27,23.88
1203814.14,49.94,20.56,575935.18,23.89
1203219.44,49.95,20.58,575670.21,23.9
1202839.28,49.95,20.57,575814.78,23.91
1202211.52,49.94,20.57,575061.74,23.89
1201668.52,49.94,20.56,574868.99,23.89
1201630.29,49.95,20.58,576609.66,23.97
1201630.29,49.95,20.58,576609.66,23.97
1201519.62,49.96,20.59,576759.23,23.98
1201223.82,49.97,20.6,576716.45,23.99
1201223.82,49.97,20.6,576739.58,23.99
1201223.82,49.97,20.6,576739.58,23.99
1201223.82,49.97,20.6,576739.58,23.99
1200925.69,49.98,20.61,576717.53,24.0
1200957.15,50.0,20.62,576976.74,24.02
1201274.73,50.01,20.64,577473.89,24.04
1200975.05,50.02,20.65,578081.3,24.08
1200980.47,50.02,20.65,580540.19,24.18
1200768.17,50.02,20.64,580334.03,24.17
1200658.27,50.03,20.65,580349.15,24.18
1200349.68,50.04,20.66,581055.76,24.22
1200051.56,50.05,20.67,581028.62,24.23
1199941.66,50.06,20.68,581009.07,24.24
1199642.76,50.07,20.69,580945.41,24.25
1199270.82,50.06,20.68,580583.99,24.24
1198972.69,50.07,20.69,580540.98,24.24
1199056.25,50.09,20.71,580512.13,24.25
1199203.44,50.09,20.71,580860.35,24.26
1199067.39,50.11,20.73,581010.98,24.28
1198543.1,50.1,20.72,580135.39,24.25
1198698.17,50.12,20.74,580135.53,24.26
1198400.04,50.13,20.75,580174.51,24.27
1198263.94,50.14,20.76,580219.69,24.28
1197615.26,50.15,20.78,580928.65,24.33
1197316.36,50.16,20.79,581331.61,24.36
1197017.45,50.17,20.8,581236.08,24.36
1197020.55,50.17,20.8,581319.7,24.36
1196722.42,50.18,20.8,581494.84,24.38
1196722.42,50.18,20.8,581494.84,24.38
1196722.42,50.18,20.8,581494.84,24.38
1196426.62,50.19,20.81,581875.55,24.41
1196130.82,50.2,20.82,582114.12,24.43
1196375.65,50.21,20.84,583731.34,24.5
1196522.33,50.23,20.85,584267.96,24.53
1196224.2,50.24,20.86,584256.21,24.54
1196113.53,50.25,20.88,584117.59,24.54
1196117.4,50.25,20.88,584093.54,24.54
1196117.4,50.25,20.88,584093.54,24.54
1196237.87,50.27,20.89,584407.8,24.56
1196383.77,50.28,20.91,585161.84,24.59
1196185.0,50.28,20.9,584940.81,24.59
1195860.35,50.27,20.9,584729.83,24.58
1195860.35,50.27,20.9,584769.31,24.58
1195860.35,50.27,20.9,584769.31,24.58
1193490.82,50.34,20.97,584731.52,24.67
1193522.29,50.36,20.98,584714.66,24.67
1193224.16,50.37,20.99,584678.42,24.68
1193224.16,50.37,20.99,584678.42,24.68
1193114.26,50.38,21.01,584646.83,24.69
1192816.14,50.39,21.01,584612.86,24.7
1193098.8,50.4,21.03,584924.07,24.71
1192991.23,50.42,21.04,585188.35,24.73
1192991.23,50.42,21.04,585188.35,24.73
1192608.03,50.41,21.04,585784.07,24.76
1192753.93,50.43,21.05,586438.07,24.79
1192753.93,50.43,21.05,586438.07,24.79
1192652.95,50.44,21.07,586311.77,24.8
1193213.81,50.49,21.11,588697.72,24.91
1193095.03,50.5,21.13,588900.89,24.93
1192807.8,50.5,21.12,588678.66,24.92
1192512.0,50.51,21.13,588630.37,24.93
1192216.19,50.51,21.14,589060.26,24.96
1191880.51,50.51,21.14,589038.84,24.96
1193373.86,50.59,21.22,591607.39,25.08
1193263.19,50.61,21.23,591547.15,25.09
1192954.47,50.62,21.24,591877.64,25.11
1192656.34,50.62,21.25,591833.52,25.12
1192311.99,50.63,21.26,591212.4,25.11
1191988.43,50.64,21.27,591188.85,25.12
1191988.43,50.64,21.27,591188.85,25.12
1191692.63,50.65,21.28,591164.29,25.13
1191692.63,50.65,21.28,591186.3,25.13
1191930.24,50.67,21.29,591221.27,25.13
1191905.06,50.69,21.31,591559.42,25.16
1193433.74,50.75,21.38,595294.72,25.31
1193678.57,50.77,21.4,596075.04,25.35
1193678.57,50.77,21.4,596180.47,25.36
1193814.79,50.78,21.41,596459.62,25.37
1193814.79,50.78,21.41,596459.62,25.37
1193516.66,50.79,21.42,597061.86,25.41
1193291.74,50.81,21.43,599413.3,25.52
1193609.32,50.82,21.45,600344.86,25.56
1193299.83,50.83,21.46,600580.34,25.58
1193010.61,50.84,21.47,600591.07,25.59
1192638.67,50.84,21.46,600298.65,25.59
1192339.77,50.84,21.47,600311.88,25.6
1192257.0,50.86,21.49,599181.13,25.56
1191957.59,50.86,21.48,598879.12,25.55
1191658.69,50.87,21.49,598969.55,25.57
1191658.69,50.87,21.49,598969.55,25.57
1191359.79,50.87,21.5,599567.52,25.6
1191359.79,50.87,21.5,599567.52,25.6
1191362.04,50.88,21.5,599570.13,25.6
1191067.78,50.88,21.51,599465.11,25.61
1191067.78,50.88,21.51,599465.11,25.61
1191067.78,50.88,21.51,599465.11,25.61
1190769.66,50.89,21.52,599612.39,25.63
1190534.28,50.9,21.53,599478.02,25.63
1190238.48,50.91,21.54,599670.59,25.65
1191758.01,50.98,21.61,602109.93,25.76
1191749.88,51.0,21.63,602509.78,25.78
1191904.94,51.02,21.64,602552.25,25.79
1191934.09,51.03,21.66,602604.28,25.8
1191635.96,51.04,21.67,602626.06,25.81
1191525.29,51.05,21.68,602262.14,25.81
1191671.19,51.07,21.7,602830.4,25.84
1191671.19,51.07,21.7,602830.4,25.84
1191932.69,51.09,21.72,602593.08,25.83
1191560.75,51.09,21.71,602232.07,25.82
1191560.75,51.09,21.71,602232.07,25.82
1191188.82,51.08,21.71,601865.67,25.81
1190890.69,51.09,21.71,601839.02,25.82
1190594.88,51.1,21.72,601819.98,25.83
1189402.37,51.14,21.76,602631.27,25.91
1189762.11,51.17,21.8,602575.65,25.92
1189463.21,51.18,21.81,603063.15,25.95
1189189.1,51.19,21.82,602918.24,25.95
1188890.97,51.2,21.83,602882.14,25.96
1188890.97,51.2,21.83,602863.46,25.96
1188782.74,51.2,21.82,602755.49,25.96
1188484.61,51.21,21.83,602792.7,25.97
1188186.48,51.22,21.84,602629.56,25.98
1188333.16,51.24,21.86,602630.28,25.98
1188175.41,51.23,21.86,602477.21,25.98
1187800.6,51.23,21.85,602126.76,25.97
1188725.05,51.27,21.89,603868.51,26.04
1188725.05,51.27,21.89,603868.51,26.04
1188568.84,51.26,21.89,603714.01,26.04
1188378.01,51.28,21.9,603477.55,26.04
1188224.49,51.29,21.92,605407.04,26.13
1187926.36,51.3,21.93,605376.34,26.14
1187635.19,51.31,21.94,605088.6,26.14
1187366.12,51.32,21.95,604567.97,26.13
1187067.21,51.33,21.96,604452.84,26.14
1187067.21,51.33,21.96,604452.84,26.14
1186957.32,51.34,21.97,604435.69,26.15
1186957.32,51.34,21.97,604435.69,26.15
1186957.32,51.34,21.97,604435.69,26.15
1186847.43,51.36,21.98,604290.57,26.15
1186511.74,51.35,21.98,604259.53,26.15
1186404.73,51.35,21.98,605054.81,26.19
1186404.73,51.35,21.98,605054.81,26.19
1186404.73,51.35,21.98,605054.81,26.19
1186108.93,51.36,21.99,605333.17,26.21
1185810.8,51.37,22.0,605306.06,26.22
1186056.41,51.39,22.01,604945.33,26.21
1185758.28,51.4,22.02,604938.66,26.22
1185789.75,51.42,22.04,604898.31,26.23
1185789.75,51.42,22.04,604882.84,26.23
1185446.43,51.42,22.05,604683.7,26.23
1185868.79,51.46,22.09,605182.61,26.26
1185570.66,51.47,22.1,605251.97,26.28
1185570.66,51.47,22.1,605251.97,26.28
1185478.97,51.49,22.11,604398.51,26.25
1185180.85,51.5,22.12,604378.61,26.26
1185208.44,51.51,22.14,605868.87,26.33
1184910.31,51.52,22.15,605845.52,26.34
1184939.45,51.54,22.16,605902.51,26.35
1184743.47,51.53,22.16,605722.53,26.35
1184445.34,51.54,22.17,605719.65,26.36
1184785.05,51.57,22.19,606428.01,26.4
1184785.05,51.57,22.19,606428.01,26.4
1184785.05,51.57,22.19,606428.01,26.4
1184489.25,51.58,22.2,606410.43,26.41
1184191.12,51.59,22.21,606381.07,26.42
1184412.61,51.61,22.23,606380.08,26.42
1184114.48,51.62,22.24,606393.53,26.43
1184114.48,51.62,22.24,606393.53,26.43
1183816.36,51.62,22.25,606434.09,26.45
1183527.14,51.63,22.26,606413.51,26.46
1183310.94,51.63,22.26,606228.02,26.45
1183012.82,51.64,22.26,606192.4,26.46
1183012.82,51.64,22.26,606192.4,26.46
1182713.91,51.65,22.27,606147.75,26.47
1182713.91,51.65,22.27,606599.34,26.49
1182770.48,51.66,22.29,607399.9,26.53
1182651.69,51.68,22.31,607107.17,26.53
1182343.11,51.69,22.32,606877.27,26.53
1183115.99,51.75,22.37,609276.11,26.65
1182817.09,51.76,22.38,609610.93,26.68
1182817.09,51.76,22.38,609610.93,26.68
1182518.19,51.77,22.39,609546.64,26.68
1182518.19,51.77,22.39,609560.91,26.68
1182258.79,51.78,22.4,609043.57,26.67
1181950.21,51.79,22.41,609384.13,26.7
1181652.08,51.8,22.42,609417.39,26.71
1181353.95,51.81,22.43,609509.53,26.73
1181072.87,51.82,22.44,609222.89,26.73
1180818.51,51.83,22.45,608913.03,26.73
1180520.38,51.84,22.46,608885.89,26.74
1180150.29,51.83,22.46,608658.37,26.73
1179850.62,51.84,22.47,608928.51,26.76
1179850.62,51.84,22.47,608928.51,26.76
1179850.62,51.84,22.47,608928.51,26.76
1179465.81,51.84,22.46,609504.74,26.79
1179167.69,51.85,22.47,609552.89,26.8
1179057.79,51.86,22.48,609685.09,26.82
1178761.99,51.87,22.49,610519.82,26.86
1178444.62,51.88,22.5,611047.02,26.9
1178250.94,51.89,22.52,611845.96,26.95
1178141.05,51.91,22.53,611850.08,26.96
1177842.14,51.92,22.54,611786.09,26.97
1177894.82,51.92,22.54,611125.55,26.94
1177595.92,51.93,22.55,611317.08,26.96
1177595.92,51.93,22.55,611317.08,26.96
1177297.02,51.94,22.56,611918.81,27.0
1177297.02,51.94,22.56,611931.35,27.0
1177297.02,51.94,22.56,611931.35,27.0
1176998.89,51.95,22.57,611999.82,27.01
1176833.71,51.95,22.57,612118.92,27.02
1176534.81,51.96,22.58,612598.87,27.05
1176534.81,51.96,22.58,613395.87,27.09
1176534.81,51.96,22.58,613421.04,27.09
1176235.13,51.97,22.59,613671.41,27.11
1176235.13,51.97,22.59,613674.64,27.11
1176350.04,51.99,22.62,617995.61,27.31
1176051.92,52.0,22.63,618156.03,27.33
1175777.8,52.01,22.64,618643.13,27.37
1175479.68,52.02,22.65,618608.69,27.38
1175181.55,52.03,22.66,618581.65,27.39
1174882.65,52.04,22.67,619477.24,27.44
1174584.52,52.05,22.68,619477.08,27.45
1174287.66,52.06,22.69,619297.45,27.46
1174496.25,52.08,22.71,619191.28,27.46
1174197.35,52.09,22.72,619299.95,27.47
1173899.22,52.1,22.73,619159.8,27.48
1173600.32,52.11,22.74,618885.8,27.48
1173600.32,52.11,22.74,618885.8,27.48
1173302.19,52.12,22.75,618939.04,27.49
1173451.19,52.14,22.76,618915.72,27.5
1173451.19,52.14,22.76,618915.72,27.5
1173153.06,52.15,22.77,618890.79,27.51
1172854.93,52.16,22.78,618749.46,27.52
1173224.2,52.17,22.8,619056.07,27.53
1173439.44,52.19,22.82,619715.02,27.56
1173588.44,52.21,22.84,620133.42,27.59
1175029.37,52.28,22.9,622639.57,27.7
1175176.04,52.29,22.92,622636.94,27.71
1175176.04,52.29,22.92,622636.94,27.71
1175038.6,52.3,22.92,622456.62,27.7
1175675.59,52.34,22.96,622440.74,27.71
1175352.55,52.35,22.97,623317.46,27.76
1175216.44,52.36,22.99,623303.54,27.77
1175216.44,52.36,22.99,623299.75,27.77
1175363.12,52.38,23.0,624725.04,27.84
1175363.12,52.38,23.0,624725.04,27.84
1175069.24,52.37,23.0,624482.59,27.83
1174748.0,52.38,23.01,624455.47,27.84
1174894.68,52.4,23.03,624432.39,27.85
1174894.68,52.4,23.03,624432.39,27.85
1174522.74,52.39,23.02,624195.02,27.84
1175088.75,52.44,23.07,624848.71,27.89
1175244.33,52.46,23.08,624767.5,27.89
1175561.9,52.48,23.1,624801.94,27.89
1175266.1,52.49,23.11,624864.26,27.91
1175266.1,52.49,23.11,624864.26,27.91
1175016.39,52.5,23.13,625119.98,27.93
1174716.71,52.51,23.14,625809.45,27.97
1174420.91,52.52,23.15,625965.45,27.99
1174503.69,52.54,23.16,625801.96,27.99
1174182.45,52.55,23.17,625800.95,28.01
1173981.03,52.55,23.17,625569.61,28.0
1173981.03,52.55,23.17,625569.61,28.0
1173682.91,52.56,23.18,625528.1,28.01
1173828.03,52.57,23.2,626221.35,28.05
1173828.03,52.57,23.2,626221.35,28.05
1173828.03,52.57,23.2,626221.35,28.05
1173828.03,52.57,23.2,626243.63,28.05
1173828.03,52.57,23.2,626243.63,28.05
1173443.23,52.57,23.2,626230.97,28.05
1173443.23,52.57,23.2,626214.21,28.05
1173443.23,52.57,23.2,626214.21,28.05
1173443.23,52.57,23.2,626214.21,28.05
1173589.13,52.59,23.21,626628.51,28.08
1173589.13,52.59,23.21,626628.51,28.08
1173293.33,52.6,23.22,626611.95,28.09
1173296.42,52.6,23.22,626828.12,28.1
1173060.08,52.6,23.22,627031.96,28.11
1172833.87,52.61,23.24,628052.15,28.17
1172833.87,52.61,23.24,628056.3,28.17
1172833.87,52.61,23.24,628056.3,28.17
1172726.3,52.62,23.25,627575.15,28.16
1172726.3,52.62,23.25,627575.15,28.16
1172445.21,52.64,23.26,627402.32,28.17
1172185.82,52.65,23.28,627709.29,28.19
1171813.88,52.64,23.27,627348.27,28.18
1171490.32,52.65,23.28,627320.16,28.19
1171191.42,52.66,23.29,627274.33,28.2
1171191.42,52.66,23.29,627274.33,28.2
1171338.09,52.68,23.31,627781.86,28.23
1171230.52,52.69,23.32,627761.81,28.24
1170562.48,52.69,23.31,627048.88,28.22
1170562.48,52.69,23.31,627048.88,28.22
1170043.82,52.69,23.31,626267.25,28.2
1169744.14,52.7,23.33,627511.98,28.27
1169446.02,52.71,23.34,627508.27,28.28
1169446.02,52.71,23.34,628230.96,28.31
1169150.21,52.72,23.35,628206.15,28.33
1168851.31,52.73,23.36,628760.73,28.36
1169823.11,52.78,23.41,630276.13,28.44
1169527.31,52.79,23.42,630212.16,28.45
1169599.35,52.79,23.42,630099.81,28.44
1169300.45,52.8,23.43,629934.13,28.45
1168653.52,52.79,23.42,629299.14,28.43
1168657.39,52.79,23.42,629800.4,28.45
1168657.39,52.79,23.42,629800.4,28.45
1168814.78,52.81,23.44,629781.57,28.46
1168518.98,52.82,23.45,629829.15,28.47
1168219.3,52.83,23.46,630120.25,28.5
1167921.17,52.84,23.47,630162.98,28.51
1167921.17,52.84,23.47,630162.98,28.51
1167921.17,52.84,23.47,630162.98,28.51
1167621.5,52.85,23.48,630351.7,28.53
1169558.53,52.96,23.59,633666.09,28.69
1169259.63,52.97,23.6,633399.08,28.69
1169259.63,52.97,23.6,633399.08,28.69
1169406.3,52.99,23.61,633358.59,28.7
1169110.5,53.0,23.62,633195.03,28.7
1169000.6,53.01,23.64,633175.71,28.71
1169000.6,53.01,23.64,633175.71,28.71
1168789.9,53.01,23.63,632966.08,28.71
1168789.9,53.01,23.63,632966.08,28.71
