ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
794,2860,2368750,6212,2368750
794,2860,2368750,6212,2368750
794,2860,2369750,6212,2369750
794,2860,2370560,6212,2370560
794,2860,2370560,6212,2370560
794,2860,2371560,6212,2371560
794,2860,2372030,6212,2372030
794,2860,2372680,6212,2372680
794,2860,2373680,6212,2373680
794,2860,2374490,6212,2374490
794,2860,2375490,6212,2375490
794,2860,2376490,6212,2376490
794,2860,2377490,6212,2377490
795,2868,2378490,6212,2378490
795,2868,2378960,6212,2378960
795,2868,2379960,6212,2379960
795,2868,2380430,6212,2380430
795,2868,2381430,6212,2381430
795,2868,2381430,6212,2381430
795,2868,2382240,6212,2382240
795,2868,2383240,6212,2383240
795,2868,2383470,6212,2383470
795,2868,2384470,6212,2384470
795,2868,2385280,6212,2385280
795,2868,2386280,6212,2386280
795,2868,2386280,6212,2386280
795,2868,2386610,6212,2386610
795,2868,2387610,6212,2387610
796,2876,2388080,6212,2388080
796,2876,2388080,6212,2388080
796,2876,2388890,6212,2388890
796,2876,2388890,6212,2388890
796,2876,2389890,6212,2389890
797,2884,2390890,6212,2390890
797,2884,2391890,6212,2391890
797,2884,2391890,6212,2391890
797,2884,2392890,6212,2392890
797,2884,2393700,6212,2393700
797,2884,2394700,6212,2394700
797,2884,2395700,6212,2395700
797,2884,2395700,6212,2395700
797,2884,2396700,6212,2396700
797,2884,2397700,6212,2397700
797,2884,2398700,6212,2398700
797,2884,2399510,6212,2399510
798,2892,2400510,6212,2400510
798,2892,2401510,6212,2401510
798,2892,2402510,6212,2402510
798,2892,2403510,6212,2403510
798,2892,2403510,6212,2403510
798,2892,2403510,6212,2403510
798,2892,2404510,6212,2404510
798,2892,2404510,6212,2404510
798,2892,2404510,6212,2404510
798,2892,2405510,6212,2405510
798,2892,2405510,6212,2405510
798,2892,2406320,6212,2406320
798,2892,2406320,6212,2406320
798,2892,2407320,6212,2407320
798,2892,2408320,6212,2408320
798,2892,2408790,6212,2408790
798,2892,2408790,6212,2408790
798,2892,2409260,6212,2409260
798,2892,2409580,6212,2409580
798,2892,2410050,6212,2410050
798,2892,2410860,6212,2410860
799,2900,2411860,6212,2411860
800,2908,2412510,6212,2412510
800,2908,2413510,6212,2413510
800,2908,2413510,6212,2413510
800,2908,2413510,6212,2413510
800,2908,2414510,6212,2414510
800,2908,2415510,6212,2415510
800,2908,2415510,6212,2415510
800,2908,2415510,6212,2415510
800,2908,2416510,6212,2416510
800,2908,2417510,6212,2417510
800,2908,2418510,6212,2418510
801,2916,2419510,6212,2419510
801,2916,2420320,6212,2420320
801,2916,2420320,6212,2420320
801,2916,2420320,6212,2420320
801,2916,2420790,6212,2420790
801,2916,2421790,6212,2421790
801,2916,2421790,6212,2421790
801,2916,2422160,6212,2422160
801,2916,2422160,6212,2422160
801,2916,2423160,6212,2423160
801,2916,2423160,6212,2423160
801,2916,2423970,6212,2423970
801,2916,2424970,6212,2424970
801,2916,2424970,6212,2424970
801,2916,2425780,6212,2425780
801,2916,2426780,6212,2426780
801,2916,2427590,6212,2427590
802,2924,2435590,6212,2435590
802,2924,2436060,6212,2436060
802,2924,2436870,6212,2436870
802,2924,2437340,6212,2437340
802,2924,2438340,6212,2438340
803,2932,2439340,6212,2439340
804,2940,2439930,6212,2439930
804,2940,2439930,6212,2439930
804,2940,2440740,6212,2440740
804,2940,2441210,6212,2441210
804,2940,2441210,6212,2441210
804,2940,2442210,6212,2442210
804,2940,2443210,6212,2443210
804,2940,2444210,6212,2444210
804,2940,2444210,6212,2444210
804,2940,2444320,6212,2444320
804,2940,2445130,6212,2445130
804,2940,2446130,6212,2446130
804,2940,2446940,6212,2446940
804,2940,2447940,6212,2447940
804,2940,2447940,6212,2447940
804,2940,2448940,6212,2448940
804,2940,2449750,6212,2449750
804,2940,2450070,6212,2450070
804,2940,2450390,6212,2450390
804,2940,2451040,6212,2451040
804,2940,2451040,6212,2451040
804,2940,2451850,6212,2451850
804,2940,2452500,6212,2452500
804,2940,2453500,6212,2453500
805,2948,2454310,6212,2454310
805,2948,2454780,6212,2454780
805,2948,2455590,6212,2455590
805,2948,2456180,6212,2456180
805,2948,2456640,6212,2456640
805,2948,2457640,6212,2457640
805,2948,2458640,6212,2458640
805,2948,2459450,6212,2459450
805,2948,2460260,6212,2460260
805,2948,2461260,6212,2461260
805,2948,2461260,6212,2461260
805,2948,2462070,6212,2462070
805,2948,2462540,6212,2462540
806,2956,2463540,6212,2463540
806,2956,2464540,6212,2464540
806,2956,2464540,6212,2464540
806,2956,2465010,6212,2465010
806,2956,2466010,6212,2466010
807,2964,2466820,6212,2466820
807,2964,2467630,6212,2467630
807,2964,2468630,6212,2468630
807,2964,2469090,6212,2469090
807,2964,2470090,6212,2470090
807,2964,2471090,6212,2471090
807,2964,2472090,6212,2472090
807,2964,2472900,6212,2472900
807,2964,2473710,6212,2473710
808,2972,2474710,6212,2474710
808,2972,2475710,6212,2475710
808,2972,2476170,6212,2476170
808,2972,2476980,6212,2476980
808,2972,2477980,6212,2477980
808,2972,2478980,6212,2478980
808,2972,2479980,6212,2479980
808,2972,2479980,6212,2479980
808,2972,2480980,6212,2480980
808,2972,2481980,6212,2481980
808,2972,2482980,6212,2482980
808,2972,2482980,6212,2482980
808,2972,2483980,6212,2483980
809,2980,2484980,6212,2484980
809,2980,2484980,6212,2484980
809,2980,2485980,6212,2485980
809,2980,2486980,6212,2486980
809,2980,2487980,6212,2487980
809,2980,2488450,6212,2488450
809,2980,2489450,6212,2489450
809,2980,2490450,6212,2490450
809,2980,2490920,6212,2490920
809,2980,2491730,6212,2491730
809,2980,2491890,6212,2491890
809,2980,2491890,6212,2491890
809,2980,2492890,6212,2492890
809,2980,2492890,6212,2492890
810,2988,2493890,6212,2493890
811,2996,2494700,6212,2494700
811,2996,2494700,6212,2494700
811,2996,2495170,6212,2495170
811,2996,2496170,6212,2496170
811,2996,2496170,6212,2496170
811,2996,2497170,6212,2497170
811,2996,2497820,6212,2497820
811,2996,2497820,6212,2497820
811,2996,2497820,6212,2497820
811,2996,2497820,6212,2497820
811,2996,2498820,6212,2498820
811,2996,2499820,6212,2499820
811,2996,2500630,6212,2500630
811,2996,2501100,6212,2501100
811,2996,2502100,6212,2502100
811,2996,2502650,6212,2502650
811,2996,2503650,6212,2503650
812,3004,2504650,6212,2504650
812,3004,2505460,6212,2505460
812,3004,2505460,6212,2505460
812,3004,2505460,6212,2505460
812,3004,2505920,6212,2505920
812,3004,2506920,6212,2506920
812,3004,2507390,6212,2507390
812,3004,2508390,6212,2508390
812,3004,2509390,6212,2509390
812,3004,2509550,6212,2509550
812,3004,2510360,6212,2510360
813,3012,2518360,6212,2518360
814,3020,2519010,6212,2519010
814,3020,2520010,6212,2520010
814,3020,2520480,6212,2520480
814,3020,2520950,6212,2520950
814,3020,2521600,6212,2521600
814,3020,2521600,6212,2521600
814,3020,2521600,6212,2521600
814,3020,2522070,6212,2522070
814,3020,2522070,6212,2522070
814,3020,2522720,6212,2522720
814,3020,2522950,6212,2522950
814,3020,2523950,6212,2523950
814,3020,2523950,6212,2523950
814,3020,2523950,6212,2523950
814,3020,2524600,6212,2524600
814,3020,2524600,6212,2524600
814,3020,2525600,6212,2525600
814,3020,2526600,6212,2526600
815,3028,2527600,6212,2527600
815,3028,2528600,6212,2528600
815,3028,2529600,6212,2529600
815,3028,2529600,6212,2529600
815,3028,2530600,6212,2530600
815,3028,2531600,6212,2531600
815,3028,2532600,6212,2532600
815,3028,2533410,6212,2533410
815,3028,2534410,6212,2534410
815,3028,2535410,6212,2535410
815,3028,2536220,6212,2536220
816,3036,2536690,6212,2536690
816,3036,2537690,6212,2537690
816,3036,2537690,6212,2537690
816,3036,2538500,6212,2538500
816,3036,2539500,6212,2539500
816,3036,2540310,6212,2540310
816,3036,2540780,6212,2540780
816,3036,2541250,6212,2541250
816,3036,2542060,6212,2542060
817,3044,2550060,6212,2550060
817,3044,2550060,6212,2550060
817,3044,2550060,6212,2550060
817,3044,2550870,6212,2550870
817,3044,2550870,6212,2550870
818,3052,2551870,6212,2551870
818,3052,2552680,6212,2552680
818,3052,2553490,6212,2553490
818,3052,2553490,6212,2553490
818,3052,2554490,6212,2554490
818,3052,2555490,6212,2555490
818,3052,2555490,6212,2555490
818,3052,2556490,6212,2556490
818,3052,2557490,6212,2557490
819,3060,2558300,6212,2558300
820,3068,2566300,6212,2566300
820,3068,2567300,6212,2567300
820,3068,2567760,6212,2567760
820,3068,2567760,6212,2567760
820,3068,2567760,6212,2567760
820,3068,2568760,6212,2568760
820,3068,2569570,6212,2569570
820,3068,2570570,6212,2570570
821,3076,2571570,6212,2571570
821,3076,2572570,6212,2572570
821,3076,2573570,6212,2573570
821,3076,2573570,6212,2573570
821,3076,2574570,6212,2574570
821,3076,2575380,6212,2575380
821,3076,2575380,6212,2575380
821,3076,2575380,6212,2575380
821,3076,2576190,6212,2576190
821,3076,2577190,6212,2577190
821,3076,2577510,6212,2577510
821,3076,2578160,6212,2578160
821,3076,2578970,6212,2578970
821,3076,2579970,6212,2579970
821,3076,2580520,6212,2580520
821,3076,2581520,6212,2581520
821,3076,2582520,6212,2582520
821,3076,2583330,6212,2583330
822,3084,2583980,6212,2583980
822,3084,2583980,6212,2583980
823,3092,2584980,6212,2584980
823,3092,2584980,6212,2584980
823,3092,2584980,6212,2584980
823,3092,2585980,6212,2585980
823,3092,2586790,6212,2586790
823,3092,2587790,6212,2587790
823,3092,2588600,6212,2588600
823,3092,2589190,6212,2589190
823,3092,2590190,6212,2590190
823,3092,2590510,6212,2590510
823,3092,2591320,6212,2591320
824,3100,2599320,6212,2599320
824,3100,2600320,6212,2600320
824,3100,2601320,6212,2601320
824,3100,2602320,6212,2602320
824,3100,2602320,6212,2602320
824,3100,2603130,6212,2603130
824,3100,2604130,6212,2604130
824,3100,2604130,6212,2604130
824,3100,2605130,6212,2605130
825,3108,2606130,6212,2606130
825,3108,2607130,6212,2607130
825,3108,2608130,6212,2608130
825,3108,2608600,6212,2608600
825,3108,2608600,6212,2608600
825,3108,2609410,6212,2609410
825,3108,2610410,6212,2610410
825,3108,2610880,6212,2610880
826,3116,2611350,6212,2611350
826,3116,2611810,6212,2611810
826,3116,2612620,6212,2612620
826,3116,2612620,6212,2612620
826,3116,2612940,6212,2612940
826,3116,2613590,6212,2613590
826,3116,2614590,6212,2614590
826,3116,2615060,6212,2615060
826,3116,2616060,6212,2616060
826,3116,2616530,6212,2616530
826,3116,2617340,6212,2617340
826,3116,2618340,6212,2618340
826,3116,2618810,6212,2618810
826,3116,2619810,6212,2619810
826,3116,2620810,6212,2620810
827,3124,2621810,6212,2621810
827,3124,2622810,6212,2622810
827,3124,2623810,6212,2623810
827,3124,2624810,6212,2624810
827,3124,2625810,6212,2625810
827,3124,2626620,6212,2626620
827,3124,2627620,6212,2627620
827,3124,2628620,6212,2628620
827,3124,2629620,6212,2629620
828,3132,2630620,6212,2630620
828,3132,2631620,6212,2631620
828,3132,2632620,6212,2632620
828,3132,2633620,6212,2633620
828,3132,2634620,6212,2634620
828,3132,2635620,6212,2635620
828,3132,2636090,6212,2636090
828,3132,2637090,6212,2637090
828,3132,2638090,6212,2638090
828,3132,2638320,6212,2638320
828,3132,2638640,6212,2638640
828,3132,2639100,6212,2639100
829,3140,2640100,6212,2640100
830,3148,2640910,6212,2640910
830,3148,2641910,6212,2641910
830,3148,2641910,6212,2641910
830,3148,2641910,6212,2641910
830,3148,2641910,6212,2641910
830,3148,2642560,6212,2642560
830,3148,2643030,6212,2643030
830,3148,2643500,6212,2643500
830,3148,2644500,6212,2644500
830,3148,2645500,6212,2645500
830,3148,2645500,6212,2645500
830,3148,2646500,6212,2646500
830,3148,2646500,6212,2646500
830,3148,2647500,6212,2647500
830,3148,2647820,6212,2647820
830,3148,2647820,6212,2647820
830,3148,2647820,6212,2647820
830,3148,2647980,6212,2647980
830,3148,2648980,6212,2648980
830,3148,2648980,6212,2648980
831,3156,2650980,6212,2650980
831,3156,2651440,6212,2651440
831,3156,2652250,6212,2652250
831,3156,2652720,6212,2652720
831,3156,2652720,6212,2652720
832,3164,2653720,6212,2653720
832,3164,2654720,6212,2654720
832,3164,2655720,6212,2655720
832,3164,2656040,6212,2656040
832,3164,2656040,6212,2656040
832,3164,2657040,6212,2657040
832,3164,2657040,6212,2657040
832,3164,2657040,6212,2657040
832,3164,2657040,6212,2657040
832,3164,2657510,6212,2657510
832,3164,2658320,6212,2658320
832,3164,2658320,6212,2658320
832,3164,2659130,6212,2659130
832,3164,2659290,6212,2659290
832,3164,2659840,6212,2659840
832,3164,2660840,6212,2660840
832,3164,2661840,6212,2661840
832,3164,2662840,6212,2662840
833,3172,2663310,6212,2663310
833,3172,2664310,6212,2664310
833,3172,2665310,6212,2665310
833,3172,2665310,6212,2665310
834,3180,2666310,6212,2666310
834,3180,2667310,6212,2667310
834,3180,2668310,6212,2668310
834,3180,2668310,6212,2668310
834,3180,2669310,6212,2669310
834,3180,2670310,6212,2670310
834,3180,2671310,6212,2671310
834,3180,2672310,6212,2672310
835,3188,2673310,6212,2673310
835,3188,2674310,6212,2674310
835,3188,2675310,6212,2675310
835,3188,2675310,6212,2675310
835,3188,2676310,6212,2676310
835,3188,2677310,6212,2677310
835,3188,2678310,6212,2678310
835,3188,2679310,6212,2679310
835,3188,2679780,6212,2679780
835,3188,2680250,6212,2680250
835,3188,2680710,6212,2680710
835,3188,2681520,6212,2681520
835,3188,2681750,6212,2681750
835,3188,2682220,6212,2682220
835,3188,2683220,6212,2683220
835,3188,2683380,6212,2683380
835,3188,2684380,6212,2684380
835,3188,2684380,6212,2684380
835,3188,2684380,6212,2684380
836,3196,2685380,6212,2685380
836,3196,2686380,6212,2686380
836,3196,2687380,6212,2687380
836,3196,2688380,6212,2688380
836,3196,2688380,6212,2688380
836,3196,2689380,6212,2689380
836,3196,2689430,6212,2689430
836,3196,2690430,6212,2690430
837,3204,2691430,6212,2691430
837,3204,2691900,6212,2691900
837,3204,2691900,6212,2691900
837,3204,2692710,6212,2692710
837,3204,2693180,6212,2693180
837,3204,2693730,6212,2693730
837,3204,2694200,6212,2694200
838,3212,2694670,6212,2694670
838,3212,2694670,6212,2694670
838,3212,2695670,6212,2695670
838,3212,2696670,6212,2696670
838,3212,2697670,6212,2697670
838,3212,2698140,6212,2698140
838,3212,2699140,6212,2699140
838,3212,2699360,6212,2699360
838,3212,2699360,6212,2699360
838,3212,2700360,6212,2700360
838,3212,2700830,6212,2700830
838,3212,2700830,6212,2700830
838,3212,2701830,6212,2701830
838,3212,2702830,6212,2702830
838,3212,2703830,6212,2703830
838,3212,2704830,6212,2704830
839,3220,2705830,6212,2705830
839,3220,2706830,6212,2706830
839,3220,2707150,6212,2707150
839,3220,2707150,6212,2707150
839,3220,2708150,6212,2708150
839,3220,2708380,6212,2708380
839,3220,2708380,6212,2708380
839,3220,2709380,6212,2709380
839,3220,2710190,6212,2710190
839,3220,2711190,6212,2711190
839,3220,2712190,6212,2712190
839,3220,2712190,6212,2712190
839,3220,2713190,6212,2713190
839,3220,2713660,6212,2713660
839,3220,2717660,6212,2717660
839,3220,2717660,6212,2717660
839,3220,2717660,6212,2717660
839,3220,2718660,6212,2718660
840,3228,2719660,6212,2719660
840,3228,2719950,6212,2719950
840,3228,2720950,6212,2720950
840,3228,2721600,6212,2721600
840,3228,2722600,6212,2722600
840,3228,2723600,6212,2723600
840,3228,2724070,6212,2724070
840,3228,2724070,6212,2724070
840,3228,2725070,6212,2725070
840,3228,2725530,6212,2725530
840,3228,2725640,6212,2725640
840,3228,2726450,6212,2726450
840,3228,2727450,6212,2727450
840,3228,2728450,6212,2728450
840,3228,2729450,6212,2729450
841,3236,2730450,6212,2730450
841,3236,2731450,6212,2731450
841,3236,2732450,6212,2732450
841,3236,2732450,6212,2732450
841,3236,2733450,6212,2733450
841,3236,2734450,6212,2734450
841,3236,2734920,6212,2734920
841,3236,2735920,6212,2735920
841,3236,2736390,6212,2736390
841,3236,2737200,6212,2737200
841,3236,2737430,6212,2737430
841,3236,2737430,6212,2737430
841,3236,2738430,6212,2738430
841,3236,2739430,6212,2739430
842,3244,2747430,6212,2747430
843,3252,2748430,6212,2748430
843,3252,2749430,6212,2749430
843,3252,2750430,6212,2750430
843,3252,2750430,6212,2750430
843,3252,2750430,6212,2750430
843,3252,2750800,6212,2750800
843,3252,2751800,6212,2751800
843,3252,2752800,6212,2752800
843,3252,2753800,6212,2753800
843,3252,2754800,6212,2754800
844,3260,2755800,6212,2755800
844,3260,2756120,6212,2756120
845,3268,2756930,6212,2756930
845,3268,2756930,6212,2756930
845,3268,2757740,6212,2757740
846,3276,2765740,6212,2765740
846,3276,2765740,6212,2765740
846,3276,2766550,6212,2766550
846,3276,2767020,6212,2767020
846,3276,2768020,6212,2768020
846,3276,2768830,6212,2768830
846,3276,2769480,6212,2769480
846,3276,2769800,6212,2769800
846,3276,2769800,6212,2769800
846,3276,2770800,6212,2770800
846,3276,2771610,6212,2771610
846,3276,2772610,6212,2772610
846,3276,2773610,6212,2773610
846,3276,2774610,6212,2774610
846,3276,2775610,6212,2775610
846,3276,2776610,6212,2776610
846,3276,2777610,6212,2777610
846,3276,2778160,6212,2778160
847,3284,2779160,6212,2779160
848,3292,2779970,6212,2779970
848,3292,2780440,6212,2780440
848,3292,2781250,6212,2781250
848,3292,2782250,6212,2782250
848,3292,2782720,6212,2782720
848,3292,2783720,6212,2783720
848,3292,2784720,6212,2784720
848,3292,2785270,6212,2785270
848,3292,2786270,6212,2786270
848,3292,2787080,6212,2787080
848,3292,2787890,6212,2787890
848,3292,2788210,6212,2788210
848,3292,2788370,6212,2788370
848,3292,2789370,6212,2789370
848,3292,2789840,6212,2789840
849,3300,2790840,6212,2790840
849,3300,2791840,6212,2791840
849,3300,2792840,6212,2792840
849,3300,2793650,6212,2793650
849,3300,2793870,6212,2793870
849,3300,2794340,6212,2794340
849,3300,2795340,6212,2795340
849,3300,2795570,6212,2795570
849,3300,2796570,6212,2796570
849,3300,2797030,6212,2797030
850,3308,2797680,6212,2797680
851,3316,2805680,6212,2805680
851,3316,2806490,6212,2806490
851,3316,2806960,6212,2806960
851,3316,2807960,6212,2807960
851,3316,2808960,6212,2808960
851,3316,2809960,6212,2809960
851,3316,2810960,6212,2810960
852,3324,2811960,6212,2811960
852,3324,2812960,6212,2812960
852,3324,2812960,6212,2812960
852,3324,2813960,6212,2813960
852,3324,2814960,6212,2814960
852,3324,2815960,6212,2815960
852,3324,2816960,6212,2816960
852,3324,2817960,6212,2817960
853,3332,2818960,6212,2818960
853,3332,2819960,6212,2819960
853,3332,2820960,6212,2820960
853,3332,2820960,6212,2820960
853,3332,2821280,6212,2821280
853,3332,2821280,6212,2821280
853,3332,2821750,6212,2821750
853,3332,2821750,6212,2821750
853,3332,2821750,6212,2821750
853,3332,2822560,6212,2822560
853,3332,2823370,6212,2823370
853,3332,2823370,6212,2823370
853,3332,2823600,6212,2823600
853,3332,2824410,6212,2824410
853,3332,2825410,6212,2825410
853,3332,2826410,6212,2826410
853,3332,2826880,6212,2826880
853,3332,2826880,6212,2826880
853,3332,2826880,6212,2826880
853,3332,2826880,6212,2826880
853,3332,2827530,6212,2827530
853,3332,2828530,6212,2828530
853,3332,2829530,6212,2829530
854,3340,2830340,6212,2830340
854,3340,2831340,6212,2831340
854,3340,2831340,6212,2831340
854,3340,2832340,6212,2832340
855,3348,2833340,6212,2833340
855,3348,2834340,6212,2834340
855,3348,2834810,6212,2834810
855,3348,2835810,6212,2835810
855,3348,2836810,6212,2836810
855,3348,2837810,6212,2837810
855,3348,2837810,6212,2837810
855,3348,2838620,6212,2838620
855,3348,2839430,6212,2839430
855,3348,2840240,6212,2840240
855,3348,2841240,6212,2841240
855,3348,2841240,6212,2841240
855,3348,2842240,6212,2842240
855,3348,2842240,6212,2842240
856,3356,2843240,6212,2843240
856,3356,2844240,6212,2844240
856,3356,2844240,6212,2844240
856,3356,2845240,6212,2845240
856,3356,2846240,6212,2846240
856,3356,2846240,6212,2846240
856,3356,2846240,6212,2846240
856,3356,2847240,6212,2847240
856,3356,2848240,6212,2848240
856,3356,2848700,6212,2848700
856,3356,2848700,6212,2848700
856,3356,2849020,6212,2849020
856,3356,2850020,6212,2850020
856,3356,2850480,6212,2850480
856,3356,2851290,6212,2851290
856,3356,2852290,6212,2852290
857,3364,2853290,6212,2853290
857,3364,2854290,6212,2854290
857,3364,2855100,6212,2855100
857,3364,2856100,6212,2856100
857,3364,2857100,6212,2857100
857,3364,2858100,6212,2858100
857,3364,2858100,6212,2858100
857,3364,2858570,6212,2858570
857,3364,2859570,6212,2859570
857,3364,2859570,6212,2859570
858,3372,2859890,6212,2859890
858,3372,2860890,6212,2860890
858,3372,2860890,6212,2860890
