ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
315,802,641080,6212,649940
315,802,642080,6212,650940
315,802,643080,6212,651940
315,802,643080,6212,651940
315,802,643080,6212,651940
316,804,644080,6212,652940
316,804,645080,6212,653940
317,806,646080,6212,654940
317,806,647080,6212,655940
318,808,648080,6212,656940
318,808,648080,6212,656940
318,808,648080,6212,656940
318,808,649080,6212,657940
318,808,649890,6212,658750
319,810,650890,6212,659750
319,810,650890,6212,660560
319,810,650890,6212,660560
319,810,651890,6212,661560
320,812,652890,6212,662560
320,812,653890,6212,663560
321,814,654890,6212,664560
321,814,654890,6212,664560
321,814,655890,6212,665560
322,816,656700,6212,666370
322,816,657700,6212,667370
323,818,658700,6212,668370
323,818,659700,6212,669370
323,818,660700,6212,670370
323,818,661700,6212,671370
324,820,662350,6212,672020
324,820,663350,6212,673020
324,820,664350,6212,674020
325,822,665350,6212,675020
325,822,666160,6212,675830
326,824,667160,6212,676830
326,824,667480,6212,677150
326,824,668480,6212,678150
327,826,669480,6212,679150
327,826,670480,6212,680150
327,826,670480,6212,680150
328,828,671480,6212,681150
328,828,672480,6212,682150
328,828,673480,6212,683150
328,828,674480,6212,684150
328,828,675480,6212,685150
329,830,676290,6212,685960
329,830,676290,6212,685960
329,830,676290,6212,685960
329,830,677290,6212,686960
329,830,677940,6212,687610
329,830,678940,6212,688610
330,832,679940,6212,689610
330,832,680530,6212,690200
330,832,680530,6212,690200
330,832,680760,6212,690430
331,834,681760,6212,691430
331,834,682220,6212,691890
332,836,683220,6212,692890
332,836,683220,6212,692890
332,836,684220,6212,693890
332,836,684590,6212,694260
333,838,685590,6212,695260
333,838,686400,6212,696070
333,838,687400,6212,697070
334,840,688400,6212,698070
334,840,689400,6212,699070
335,842,689870,6212,699540
335,842,690870,6212,700540
336,844,691870,6212,701540
336,844,692870,6212,702540
337,846,693870,6212,703540
337,846,694870,6212,704540
338,848,695870,6212,705540
338,848,695870,6212,705540
338,848,696330,6212,706000
338,848,697330,6212,707000
338,848,697330,6212,707000
339,850,698330,6212,708000
339,850,699330,6212,709000
339,850,699330,6212,709000
339,850,699330,6212,709000
339,850,700330,6212,710000
339,850,700330,6212,710000
340,852,701330,6212,711000
340,852,701330,6212,711000
340,852,701490,6212,711160
340,852,702490,6212,712160
340,852,703300,6212,712970
340,852,704300,6212,713970
340,852,704300,6212,713970
340,852,705300,6212,714970
341,854,706300,6212,715970
341,854,706950,6212,716620
341,854,707320,6212,716990
341,854,707550,6212,717220
342,862,708550,6212,718220
343,864,709360,6212,719030
343,864,709580,6212,719250
343,864,710050,6212,719720
344,866,710600,6212,720270
344,866,711600,6212,721270
345,868,712600,6212,722270
345,868,713600,6212,723270
345,868,713920,6212,723590
345,868,713920,6212,723590
346,870,714920,6212,724590
346,870,715390,6212,725060
347,872,716200,6212,725870
347,872,717200,6212,726870
347,872,717670,6212,727340
348,874,718480,6212,728150
348,874,719480,6212,729150
349,876,719950,6212,729620
349,876,720950,6212,730620
349,876,721110,6212,730780
350,878,721920,6212,731590
350,878,722730,6212,732400
350,878,722730,6212,732400
351,880,723730,6212,733400
351,880,724730,6212,734400
352,882,725730,6212,735400
352,882,726730,6212,736400
353,884,727730,6212,737400
354,892,728730,6212,738400
354,892,729730,6212,739400
355,894,730730,6212,740400
355,894,731540,6212,741210
356,896,732540,6212,742210
356,896,733540,6212,743210
357,898,734540,6212,744210
357,898,735540,6212,745210
358,900,736540,6212,746210
358,900,737540,6212,747210
358,900,738000,6212,747670
359,902,738810,6212,748480
359,902,739810,6212,749480
359,902,739810,6212,749480
360,904,740400,6212,750070
360,904,741400,6212,751070
361,906,742400,6212,752070
361,906,743400,6212,753070
362,908,744400,6212,754070
362,908,745210,6212,754880
363,910,746210,6212,755880
363,910,746860,6212,756530
363,910,746860,6212,756530
364,912,747860,6212,757530
364,912,748670,6212,758340
365,914,749140,6212,758810
365,914,749690,6212,759360
366,916,750500,6212,760170
366,916,751500,6212,761170
367,918,752500,6212,762170
367,918,753310,6212,762980
368,920,754120,6212,763790
368,920,755120,6212,764790
368,920,756120,6212,765790
368,920,756590,6212,766260
368,920,756750,6212,766420
368,920,757220,6212,766890
368,920,757220,6212,766890
368,920,757220,6212,766890
369,922,758030,6212,767700
369,922,759030,6212,768700
369,922,760030,6212,769700
370,924,761030,6212,770700
370,924,761500,6212,771170
370,924,761970,6212,771640
371,926,762970,6212,772640
371,926,763970,6212,773640
372,928,764780,6212,774450
372,928,765780,6212,775450
372,928,766780,6212,776450
372,928,767780,6212,777450
372,928,768590,6212,778260
372,928,769180,6212,778850
373,930,769990,6212,779660
373,930,770990,6212,780660
374,932,771800,6212,781470
374,932,771800,6212,781470
374,932,772610,6212,782280
375,940,773610,6212,783280
376,942,774610,6212,784280
376,942,775420,6212,785090
377,944,776230,6212,785900
377,944,777040,6212,786710
378,946,777850,6212,787520
378,946,778500,6212,788170
379,948,779500,6212,789170
379,948,779500,6212,789170
379,948,780500,6212,790170
379,948,780500,6212,790820
380,950,780960,6212,791280
380,950,781960,6212,792280
381,952,782960,6212,793280
381,952,783960,6212,794280
382,954,784960,6212,795280
382,954,784960,6212,795280
383,962,792960,6212,803280
383,962,793960,6212,804280
384,964,794960,6212,805280
384,964,795430,6212,805750
384,964,795750,6212,806070
384,964,796070,6212,806390
384,964,796880,6212,807200
384,964,797880,6212,808200
385,966,798880,6212,809200
385,966,798880,6212,809200
385,966,799880,6212,810200
386,968,800690,6212,811010
386,968,801690,6212,812010
386,968,801690,6212,812820
387,970,802500,6212,813630
387,970,802500,6212,814440
387,970,803500,6212,815440
387,970,804500,6212,816440
388,972,805500,6212,817440
388,972,806500,6212,818440
389,974,807500,6212,819440
389,974,807970,6212,819910
389,974,808970,6212,820910
389,974,809970,6212,821910
389,974,810970,6212,822910
389,974,811620,6212,823560
389,974,812620,6212,824560
390,976,813620,6212,825560
390,976,814620,6212,826560
390,976,814850,6212,826790
390,976,815500,6212,827440
391,978,816500,6212,828440
391,978,817500,6212,829440
392,986,818500,6212,830440
393,988,819500,6212,831440
393,988,820310,6212,832250
394,990,821310,6212,833250
394,990,821310,6212,833250
394,990,822310,6212,834250
394,990,822780,6212,834720
395,992,823590,6212,835530
395,992,823910,6212,835850
395,992,823910,6212,835850
395,992,823910,6212,835850
395,992,824910,6212,836850
395,992,825130,6212,837070
396,994,826130,6212,838070
396,994,826360,6212,838300
396,994,826360,6212,839110
396,994,826360,6212,839110
396,994,827360,6212,840110
396,994,828360,6212,841110
396,994,828680,6212,841430
397,996,829680,6212,842430
397,996,830680,6212,843430
397,996,831680,6212,844430
397,996,832680,6212,845430
397,996,833490,6212,846240
397,996,834300,6212,847050
397,996,834530,6212,847280
398,998,835530,6212,848280
398,998,836530,6212,849280
398,998,837530,6212,850280
398,998,838530,6212,851280
398,998,839530,6212,852280
399,1000,840530,6212,853280
399,1000,841530,6212,854280
399,1000,841850,6212,854600
399,1000,842850,6212,855600
399,1000,843850,6212,856600
399,1000,843850,6212,856600
400,1008,844850,6212,857600
400,1008,845850,6212,858600
400,1008,847850,6212,860600
401,1010,848070,6212,860820
401,1010,848070,6212,860820
401,1010,849070,6212,861820
402,1012,850070,6212,862820
402,1012,851070,6212,863820
402,1012,851230,6212,863980
402,1012,851230,6212,863980
402,1012,852230,6212,864980
403,1014,853230,6212,865980
403,1014,854040,6212,866790
404,1016,855040,6212,867790
404,1016,855510,6212,868260
404,1016,855740,6212,868490
404,1016,856550,6212,869300
404,1016,856870,6212,869620
405,1018,857680,6212,870430
405,1018,857680,6212,870750
405,1018,858140,6212,871210
406,1020,859140,6212,872210
406,1020,860140,6212,873210
406,1020,860140,6212,873860
407,1022,861140,6212,874860
407,1022,862140,6212,875860
408,1024,863140,6212,876860
408,1024,864140,6212,877860
408,1024,865140,6212,878860
409,1026,866140,6212,879860
409,1026,866950,6212,880670
410,1028,867760,6212,881480
410,1028,868760,6212,882480
411,1030,869760,6212,883480
411,1030,870760,6212,884480
412,1032,871760,6212,885480
412,1032,872760,6212,886480
413,1034,873760,6212,887480
413,1034,874570,6212,888290
413,1034,875570,6212,889290
413,1034,876570,6212,890290
414,1036,877570,6212,891290
414,1036,878380,6212,892100
414,1036,879380,6212,893100
414,1036,880380,6212,894100
414,1036,880970,6212,894690
415,1038,881970,6212,895690
415,1038,882970,6212,896690
416,1040,883970,6212,897690
416,1040,883970,6212,897690
416,1040,884290,6212,898010
416,1040,884290,6212,898010
416,1040,884290,6212,898010
416,1040,885290,6212,899010
416,1040,885290,6212,899010
417,1042,886100,6212,899820
417,1042,887100,6212,900820
417,1042,887100,6212,900980
418,1044,887910,6212,901790
418,1044,888140,6212,902020
418,1044,888140,6212,902020
418,1044,888950,6212,902830
419,1046,889320,6212,903200
419,1046,889320,6212,903850
419,1046,890320,6212,904850
420,1048,891320,6212,905850
420,1048,891640,6212,906170
420,1048,892110,6212,906640
420,1048,892340,6212,906870
421,1056,900340,6212,914870
422,1058,901150,6212,915680
422,1058,902150,6212,916680
423,1060,902960,6212,917490
423,1060,903960,6212,918490
424,1062,904960,6212,919490
424,1062,905960,6212,920490
425,1064,906960,6212,921490
425,1064,907770,6212,922300
426,1066,908770,6212,923300
426,1066,909580,6212,924110
427,1068,910580,6212,925110
427,1068,911050,6212,925580
427,1068,911520,6212,926050
428,1070,912520,6212,927050
428,1070,912840,6212,927370
428,1070,913310,6212,927840
429,1078,914310,6212,928840
430,1080,915310,6212,929840
430,1080,916310,6212,930840
430,1080,916630,6212,931160
430,1080,916860,6212,931390
430,1080,917860,6212,932390
430,1080,918860,6212,933390
430,1080,919860,6212,934390
430,1080,920670,6212,935200
430,1080,921480,6212,936010
430,1080,922480,6212,937010
430,1080,922950,6212,937480
430,1080,923950,6212,938480
431,1082,924420,6212,938950
431,1082,925420,6212,939950
431,1082,926420,6212,940950
432,1084,927420,6212,941950
432,1084,928420,6212,942950
432,1084,929010,6212,943540
432,1084,929480,6212,944010
432,1084,929480,6212,944010
433,1086,930290,6212,944820
433,1086,930290,6212,944820
433,1086,930290,6212,944820
434,1090,934290,6212,948820
434,1090,935290,6212,949820
435,1092,937290,6212,951820
436,1094,938100,6212,952630
436,1094,938910,6212,953440
437,1096,939910,6212,954440
437,1096,940460,6212,954990
438,1098,941460,6212,955990
438,1098,942460,6212,956990
439,1100,943460,6212,957990
439,1100,944460,6212,958990
440,1102,945460,6212,959990
440,1102,946460,6212,960990
440,1102,946920,6212,961450
440,1102,947920,6212,962450
440,1102,947920,6212,962920
440,1102,948390,6212,963390
440,1102,949390,6212,964390
440,1102,950390,6212,965390
440,1102,951390,6212,966390
440,1102,952200,6212,967200
440,1102,952570,6212,967570
441,1104,953570,6212,968570
441,1104,953570,6212,968570
442,1112,954570,6212,969570
442,1112,955040,6212,970040
443,1114,956040,6212,971040
443,1114,956260,6212,971260
443,1114,957260,6212,972260
444,1116,958260,6212,973260
444,1116,958260,6212,973260
445,1124,959260,6212,974260
445,1124,960260,6212,975260
446,1132,961260,6212,976260
447,1134,962260,6212,977260
447,1134,962260,6212,978070
447,1134,963260,6212,979070
447,1134,964260,6212,980070
448,1136,965260,6212,981070
448,1136,966260,6212,982070
448,1136,967260,6212,983070
449,1138,968260,6212,984070
449,1138,968730,6212,984540
449,1138,969540,6212,985350
450,1140,970010,6212,985820
450,1140,970480,6212,986290
450,1140,971480,6212,987290
450,1140,971480,6212,987290
450,1140,971950,6212,987760
450,1140,972320,6212,988130
451,1142,973320,6212,989130
451,1142,973790,6212,989600
452,1144,974790,6212,990600
452,1144,975790,6212,991600
452,1144,976020,6212,991830
452,1144,976670,6212,992480
452,1144,977040,6212,992850
453,1146,977850,6212,993660
453,1146,978850,6212,994660
454,1148,979850,6212,995660
454,1148,980320,6212,996130
455,1150,981320,6212,997130
455,1150,981320,6212,997130
455,1150,982320,6212,998130
456,1152,983320,6212,999130
456,1152,983320,6212,999130
456,1152,983320,6212,999130
456,1152,983790,6212,999600
456,1152,984790,6212,1000600
456,1152,985110,6212,1000920
456,1152,985340,6212,1001150
456,1152,985500,6212,1001310
456,1152,986500,6212,1002310
456,1152,987500,6212,1003310
457,1154,988500,6212,1004310
457,1154,988500,6212,1004310
457,1154,988970,6212,1004780
458,1156,989780,6212,1005590
458,1156,990370,6212,1006180
459,1158,991370,6212,1007180
459,1158,992020,6212,1007830
459,1158,994020,6212,1009830
459,1158,995020,6212,1010830
459,1158,996020,6212,1011830
459,1158,997020,6212,1012830
459,1158,998020,6212,1013830
459,1158,999020,6212,1014830
459,1158,1000020,6212,1015830
460,1160,1001020,6212,1016830
460,1160,1001340,6212,1017150
461,1164,1005340,6212,1021150
461,1164,1006340,6212,1022150
462,1166,1007340,6212,1023150
462,1166,1007990,6212,1023800
462,1166,1007990,6212,1023800
463,1174,1008990,6212,1024800
463,1174,1009990,6212,1025800
463,1174,1010800,6212,1026610
463,1174,1011610,6212,1027420
464,1176,1012610,6212,1028420
464,1176,1012610,6212,1028420
464,1176,1013080,6212,1028890
464,1176,1014080,6212,1029890
464,1176,1014310,6212,1030120
465,1178,1015310,6212,1031120
465,1178,1016310,6212,1032120
466,1180,1017310,6212,1033120
466,1180,1018310,6212,1034120
467,1182,1019310,6212,1035120
467,1182,1020310,6212,1036120
468,1184,1021310,6212,1037120
468,1184,1022310,6212,1038120
468,1184,1022310,6212,1038120
468,1184,1022310,6212,1038120
469,1186,1023120,6212,1038930
469,1186,1023120,6212,1038930
469,1186,1023930,6212,1039740
470,1188,1024930,6212,1040740
470,1188,1025930,6212,1041740
470,1188,1025930,6212,1041740
470,1188,1026090,6212,1041900
470,1188,1026410,6212,1042220
471,1190,1027410,6212,1043220
471,1190,1027410,6212,1043220
471,1190,1028410,6212,1044220
472,1192,1029410,6212,1045220
472,1192,1030410,6212,1046220
472,1192,1030730,6212,1046540
473,1194,1031730,6212,1047540
473,1194,1032730,6212,1048540
474,1196,1033540,6212,1049350
474,1196,1034540,6212,1050350
475,1198,1035350,6212,1051160
475,1198,1036350,6212,1052160
476,1200,1037350,6212,1053160
476,1200,1038350,6212,1054160
476,1200,1039000,6212,1054810
477,1202,1040000,6212,1055810
477,1202,1040810,6212,1056620
477,1202,1040810,6212,1056620
478,1204,1041460,6212,1057270
478,1204,1042460,6212,1058270
479,1206,1043460,6212,1059270
479,1206,1044460,6212,1060270
480,1208,1045460,6212,1061270
480,1208,1046270,6212,1062080
481,1210,1046740,6212,1062550
481,1210,1047740,6212,1063550
482,1212,1048740,6212,1064550
482,1212,1049550,6212,1065360
482,1212,1049550,6212,1065360
483,1214,1050550,6212,1066360
483,1214,1051360,6212,1067170
484,1216,1051910,6212,1067720
484,1216,1052230,6212,1068040
484,1216,1053230,6212,1069040
484,1216,1053230,6212,1069040
485,1218,1054230,6212,1070040
485,1218,1055230,6212,1071040
485,1218,1056230,6212,1072040
486,1220,1057230,6212,1073040
486,1220,1057700,6212,1073510
486,1220,1058700,6212,1074510
487,1222,1059700,6212,1075510
487,1222,1060510,6212,1076320
488,1224,1061510,6212,1077320
489,1232,1062510,6212,1078320
489,1232,1063320,6212,1079130
489,1232,1064320,6212,1080130
489,1232,1064320,6212,1080130
490,1234,1065320,6212,1081130
490,1234,1066320,6212,1082130
491,1236,1067320,6212,1083130
491,1236,1068320,6212,1084130
492,1238,1068790,6212,1084600
492,1238,1069790,6212,1085600
493,1240,1070440,6212,1086250
493,1240,1071440,6212,1087250
494,1242,1072440,6212,1088250
494,1242,1072760,6212,1088570
494,1242,1072760,6212,1089380
494,1242,1073760,6212,1090380
494,1242,1073760,6212,1090380
495,1244,1074760,6212,1091380
495,1244,1074760,6212,1091380
495,1244,1075760,6212,1092380
496,1246,1076570,6212,1093190
496,1246,1077570,6212,1094190
496,1246,1077570,6212,1094190
496,1246,1077570,6212,1095190
496,1246,1078040,6212,1095660
496,1246,1078040,6212,1096470
496,1246,1078040,6212,1096470
497,1248,1079040,6212,1097470
497,1248,1080040,6212,1098470
498,1250,1080850,6212,1099280
498,1250,1081660,6212,1100090
499,1252,1082310,6212,1100740
499,1252,1083120,6212,1101550
500,1254,1083930,6212,1102360
500,1254,1083930,6212,1102360
500,1254,1083930,6212,1102360
500,1254,1084930,6212,1103360
500,1254,1084930,6212,1103360
500,1254,1085250,6212,1103680
501,1256,1086250,6212,1104680
501,1256,1087250,6212,1105680
502,1258,1088250,6212,1106680
502,1258,1089060,6212,1107490
503,1260,1090060,6212,1108490
503,1260,1090650,6212,1109080
503,1260,1090650,6212,1109080
503,1260,1090650,6212,1109080
503,1260,1091650,6212,1110080
504,1262,1092650,6212,1111080
504,1262,1092650,6212,1111080
504,1262,1093650,6212,1112080
504,1262,1094650,6212,1113080
504,1262,1095020,6212,1113450
504,1262,1095020,6212,1113680
505,1264,1096020,6212,1114680
505,1264,1097020,6212,1115680
506,1266,1097830,6212,1116490
506,1266,1098480,6212,1117140
506,1266,1098480,6212,1117140
507,1268,1099290,6212,1117950
507,1268,1100100,6212,1118760
507,1268,1101100,6212,1119760
507,1268,1101470,6212,1120130
507,1268,1101470,6212,1120130
507,1268,1102470,6212,1121130
507,1268,1102940,6212,1121600
507,1268,1103940,6212,1122600
507,1268,1103940,6212,1122600
507,1268,1104940,6212,1123600
508,1276,1105940,6212,1124600
508,1276,1106940,6212,1125600
508,1276,1107260,6212,1125920
508,1276,1108260,6212,1126920
508,1276,1109260,6212,1127920
509,1278,1110260,6212,1128920
509,1278,1111070,6212,1129730
509,1278,1111290,6212,1129950
509,1278,1111610,6212,1130270
509,1278,1112420,6212,1131080
509,1278,1112890,6212,1131550
509,1278,1113890,6212,1132550
510,1280,1114890,6212,1133550
510,1280,1115360,6212,1134020
511,1282,1116360,6212,1135020
511,1282,1116830,6212,1135490
512,1290,1117830,6212,1136490
512,1290,1118830,6212,1137490
513,1292,1119640,6212,1138300
513,1292,1120110,6212,1138770
514,1294,1120920,6212,1139580
514,1294,1121240,6212,1139900
514,1294,1122050,6212,1140710
515,1296,1123050,6212,1141710
515,1296,1123860,6212,1142520
516,1298,1124860,6212,1143520
516,1298,1125860,6212,1144520
516,1298,1126080,6212,1144740
517,1300,1127080,6212,1145740
517,1300,1127890,6212,1146550
518,1302,1128260,6212,1146920
518,1302,1128260,6212,1147030
518,1302,1128260,6212,1147030
518,1302,1129260,6212,1148030
519,1304,1130260,6212,1149030
519,1304,1131260,6212,1150030
520,1306,1132260,6212,1151030
520,1306,1133260,6212,1152030
520,1306,1134260,6212,1153030
521,1308,1135260,6212,1154030
521,1308,1136260,6212,1155030
521,1308,1137260,6212,1156030
521,1308,1138260,6212,1157030
521,1308,1139260,6212,1158030
521,1308,1139730,6212,1158500
521,1308,1139730,6212,1158820
521,1308,1140540,6212,1159630
521,1308,1140540,6212,1159630
522,1310,1141190,6212,1160280
522,1310,1141190,6212,1160280
522,1310,1142190,6212,1161280
522,1310,1142190,6212,1161280
523,1312,1143190,6212,1162280
523,1312,1144190,6212,1163280
523,1312,1144510,6212,1163600
524,1314,1145160,6212,1164250
524,1314,1145750,6212,1164840
524,1314,1146560,6212,1165650
525,1316,1147030,6212,1166120
525,1316,1147840,6212,1166930
525,1316,1148160,6212,1167250
526,1318,1149160,6212,1168250
526,1318,1150160,6212,1169250
526,1318,1150530,6212,1169620
527,1320,1151000,6212,1170090
527,1320,1151810,6212,1170900
527,1320,1152030,6212,1171120
528,1322,1153030,6212,1172120
528,1322,1154030,6212,1173120
529,1324,1155030,6212,1174120
529,1324,1156030,6212,1175120
529,1324,1156030,6212,1175120
529,1324,1157030,6212,1176120
530,1326,1157840,6212,1176930
530,1326,1158840,6212,1177930
531,1328,1159160,6212,1178250
531,1328,1159160,6212,1178720
531,1328,1160160,6212,1179720
532,1330,1161160,6212,1180720
532,1330,1161160,6212,1180720
532,1330,1161160,6212,1180720
532,1330,1161810,6212,1181370
532,1330,1162810,6212,1182370
533,1332,1163360,6212,1182920
533,1332,1163360,6212,1183730
533,1332,1164360,6212,1184730
534,1334,1165360,6212,1185730
534,1334,1165360,6212,1185730
534,1334,1166010,6212,1186380
535,1336,1167010,6212,1187380
536,1344,1168010,6212,1188380
536,1344,1169010,6212,1189380
536,1344,1169010,6212,1189700
537,1346,1169480,6212,1190170
537,1346,1170480,6212,1191170
538,1348,1171480,6212,1192170
538,1348,1172480,6212,1193170
539,1350,1173480,6212,1194170
539,1350,1173480,6212,1194170
539,1350,1173480,6212,1194170
539,1350,1174480,6212,1195170
540,1352,1175290,6212,1195980
540,1352,1176100,6212,1196790
541,1354,1177100,6212,1197790
541,1354,1177100,6212,1197790
541,1354,1177100,6212,1197790
541,1354,1178100,6212,1198790
541,1354,1178420,6212,1199110
541,1354,1178740,6212,1199430
541,1354,1179740,6212,1200430
542,1356,1180550,6212,1201240
542,1356,1181550,6212,1202240
542,1356,1182550,6212,1203240
542,1356,1183020,6212,1203710
542,1356,1183020,6212,1204520
542,1356,1183490,6212,1204990
543,1364,1184490,6212,1205990
543,1364,1184650,6212,1206150
543,1364,1184650,6212,1206150
543,1364,1185240,6212,1206740
543,1364,1186240,6212,1207740
544,1366,1186710,6212,1208210
544,1366,1187030,6212,1208530
544,1366,1188030,6212,1209530
544,1366,1189030,6212,1210530
544,1366,1190030,6212,1211530
544,1366,1191030,6212,1212530
544,1366,1191840,6212,1213340
544,1366,1192840,6212,1214340
544,1366,1192840,6212,1214810
545,1368,1193390,6212,1215360
545,1368,1194390,6212,1216360
545,1368,1194390,6212,1216360
545,1368,1195390,6212,1217360
545,1368,1195390,6212,1217360
546,1370,1196390,6212,1218360
546,1370,1197390,6212,1219360
546,1370,1198390,6212,1220360
546,1370,1198860,6212,1220830
546,1370,1198860,6212,1220830
546,1370,1199080,6212,1221050
546,1370,1199730,6212,1221700
546,1370,1199730,6212,1221700
547,1372,1200540,6212,1222510
547,1372,1201540,6212,1223510
547,1372,1202350,6212,1224320
547,1372,1203350,6212,1225320
547,1372,1203350,6212,1225970
547,1372,1204350,6212,1226970
547,1372,1204900,6212,1227520
547,1372,1205360,6212,1227980
548,1374,1206360,6212,1228980
