ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_988f-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_988f-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_988f-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_988f-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_988f-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
760093.87,21.07,7.48,415490.42,11.52
760144.32,21.07,7.48,415520.2,11.52
759878.74,21.07,7.48,415482.78,11.52
759742.83,21.07,7.48,415920.09,11.53
759567.24,21.07,7.47,415569.5,11.53
759412.53,21.06,7.47,415411.72,11.52
759276.62,21.06,7.47,416212.28,11.55
759327.07,21.07,7.48,416303.16,11.55
759377.52,21.08,7.49,416429.77,11.56
759377.52,21.08,7.49,416413.24,11.56
759239.76,21.07,7.48,416275.49,11.55
759103.85,21.08,7.48,416179.47,11.55
759283.56,21.08,7.49,416170.61,11.56
759027.95,21.08,7.49,416032.16,11.55
758892.04,21.08,7.49,416092.16,11.56
758892.04,21.08,7.49,416148.8,11.56
759071.75,21.09,7.5,416139.93,11.56
758816.13,21.08,7.49,416001.49,11.56
758975.81,21.09,7.5,416351.23,11.57
758710.23,21.09,7.5,416091.49,11.56
758710.23,21.09,7.5,415958.04,11.56
758869.9,21.1,7.5,415957.62,11.56
758920.35,21.1,7.51,415957.62,11.57
758654.77,21.1,7.51,415961.09,11.57
758654.77,21.1,7.51,415927.28,11.57
758705.22,21.1,7.51,415925.17,11.57
758705.22,21.1,7.51,415903.35,11.57
758569.31,21.1,7.51,415901.99,11.57
758569.31,21.1,7.51,415890.79,11.57
758765.88,21.11,7.52,416049.36,11.58
758463.4,21.11,7.52,416036.07,11.58
758703.97,21.12,7.52,415890.79,11.57
758703.97,21.12,7.52,415914.4,11.58
758702.09,21.12,7.53,416699.73,11.6
758702.09,21.12,7.53,416718.47,11.6
758702.09,21.12,7.53,416701.94,11.6
758881.79,21.12,7.53,416654.63,11.6
758636.18,21.12,7.53,416219.55,11.59
758686.63,21.13,7.54,416774.6,11.61
758866.34,21.13,7.54,416774.17,11.61
758916.79,21.14,7.55,416774.17,11.61
758916.79,21.14,7.55,416756.4,11.61
759076.46,21.15,7.56,416756.4,11.61
758831.87,21.14,7.55,416725.21,11.61
758831.87,21.14,7.55,416870.31,11.62
758695.96,21.15,7.56,416910.87,11.62
758560.05,21.15,7.56,416870.46,11.62
758610.5,21.15,7.56,416870.31,11.62
758364.89,21.15,7.56,417351.54,11.64
758099.31,21.14,7.55,417029.77,11.63
758279.01,21.15,7.56,417023.97,11.63
758329.46,21.16,7.57,417421.82,11.65
758219.82,21.16,7.57,417738.0,11.66
758270.27,21.16,7.57,417703.81,11.66
758449.97,21.17,7.58,417739.33,11.66
758340.33,21.17,7.58,417617.25,11.66
758580.9,21.18,7.59,418376.38,11.68
758631.35,21.18,7.59,418520.62,11.69
758533.72,21.18,7.59,418333.71,11.68
758693.4,21.19,7.6,418427.12,11.69
758743.85,21.2,7.61,418569.06,11.69
758903.52,21.21,7.62,418568.64,11.7
758903.52,21.21,7.62,418522.75,11.7
759083.23,21.22,7.62,418522.75,11.7
758947.32,21.22,7.63,418722.71,11.71
758691.71,21.21,7.62,418724.17,11.71
758851.39,21.22,7.63,418818.63,11.71
758663.86,21.22,7.63,418682.59,11.71
758843.56,21.23,7.63,418546.82,11.71
759023.27,21.23,7.64,418895.22,11.72
759243.59,21.24,7.65,420963.62,11.78
759290.95,21.25,7.66,420588.78,11.77
759143.2,21.25,7.66,419815.59,11.75
759208.58,21.26,7.67,419501.32,11.75
759368.26,21.27,7.68,419594.73,11.75
759102.67,21.26,7.67,419423.85,11.75
758856.22,21.26,7.66,419741.76,11.76
758590.63,21.25,7.66,419501.04,11.75
758419.28,21.25,7.66,419256.69,11.75
758466.64,21.25,7.66,418970.84,11.74
758466.64,21.25,7.66,418959.05,11.74
758593.73,21.26,7.67,419599.88,11.76
758753.4,21.27,7.68,419921.37,11.77
758420.24,21.26,7.67,419416.78,11.76
758599.95,21.27,7.68,419416.75,11.76
758344.34,21.27,7.68,419416.35,11.76
758344.34,21.27,7.68,419463.52,11.76
758344.34,21.27,7.68,419416.35,11.76
758524.04,21.27,7.68,419416.35,11.76
758574.49,21.28,7.69,419416.35,11.77
758415.81,21.28,7.69,419514.74,11.77
758240.22,21.28,7.68,419343.24,11.77
758290.67,21.28,7.69,419258.1,11.77
758450.35,21.29,7.7,419245.54,11.77
758314.44,21.29,7.7,419354.96,11.77
758501.61,21.3,7.71,420551.7,11.81
758544.6,21.31,7.72,420095.12,11.8
758544.6,21.31,7.72,420060.12,11.8
758298.99,21.3,7.71,420202.93,11.8
758458.66,21.31,7.72,420202.51,11.81
758458.66,21.31,7.72,420137.48,11.8
758638.37,21.32,7.73,420137.48,11.81
758382.76,21.31,7.72,420137.48,11.81
758433.21,21.32,7.73,420240.43,11.81
758483.66,21.33,7.74,420246.03,11.82
758221.92,21.32,7.73,420140.73,11.81
758065.56,21.32,7.73,419984.28,11.81
758225.24,21.33,7.74,420075.54,11.82
758225.24,21.33,7.74,420128.93,11.82
758089.34,21.33,7.74,420046.3,11.82
758328.02,21.34,7.75,420026.78,11.82
758378.47,21.34,7.75,421373.81,11.86
758378.47,21.34,7.75,421356.43,11.86
758428.92,21.35,7.76,421483.04,11.87
758588.6,21.36,7.77,421591.77,11.87
758323.01,21.35,7.76,421236.35,11.86
757966.39,21.35,7.76,420802.29,11.85
758016.84,21.35,7.76,420802.25,11.85
758067.28,21.36,7.77,420801.87,11.86
758117.73,21.37,7.77,420801.87,11.86
758117.73,21.37,7.77,420827.39,11.86
758303.39,21.37,7.78,420827.39,11.86
758051.83,21.37,7.78,420867.48,11.86
758231.53,21.38,7.79,420855.72,11.87
758055.95,21.37,7.78,420944.04,11.87
757800.33,21.37,7.78,420930.96,11.87
757960.01,21.38,7.79,420915.71,11.87
757803.66,21.37,7.78,420724.85,11.87
757854.1,21.38,7.79,421946.28,11.9
758033.81,21.39,7.8,422142.45,11.91
758081.17,21.39,7.8,421800.74,11.9
758081.17,21.39,7.8,421878.27,11.91
757937.07,21.4,7.81,421495.48,11.9
757692.47,21.39,7.8,421210.44,11.89
757742.92,21.4,7.81,421210.4,11.89
757477.33,21.39,7.8,421039.64,11.89
757211.75,21.39,7.8,420649.81,11.88
757211.75,21.39,7.8,420668.54,11.88
757211.75,21.39,7.8,420638.58,11.88
757075.84,21.39,7.8,420638.21,11.88
756966.2,21.39,7.8,420638.63,11.88
757145.91,21.4,7.8,420645.17,11.89
756987.23,21.39,7.8,420638.63,11.89
757037.68,21.4,7.81,420638.63,11.89
757217.38,21.41,7.82,420638.63,11.89
756961.77,21.4,7.81,420838.44,11.9
757012.22,21.41,7.82,420984.69,11.91
757191.92,21.42,7.83,420943.65,11.91
757242.37,21.42,7.83,421332.61,11.92
757242.37,21.42,7.83,421318.97,11.92
757242.37,21.42,7.83,421307.06,11.92
757292.82,21.43,7.84,421307.01,11.92
757343.27,21.44,7.85,421306.64,11.93
757306.5,21.44,7.85,421855.39,11.94
757466.18,21.45,7.85,421855.39,11.94
757645.88,21.45,7.86,421855.39,11.95
757696.33,21.46,7.87,422034.18,11.95
757696.33,21.46,7.87,422068.99,11.95
757696.33,21.46,7.87,422088.44,11.95
757560.42,21.46,7.87,421986.81,11.95
757304.81,21.46,7.87,421909.65,11.95
757095.97,21.45,7.86,421638.28,11.95
757146.42,21.46,7.87,421638.28,11.95
757326.12,21.47,7.88,423049.65,11.99
757080.51,21.46,7.87,422665.48,11.98
756944.6,21.47,7.87,422665.06,11.99
756995.05,21.47,7.88,422665.06,11.99
757200.44,21.48,7.89,422681.89,11.99
757360.12,21.49,7.9,422698.76,11.99
757360.12,21.49,7.9,422669.76,11.99
757184.54,21.49,7.9,422561.56,11.99
757344.21,21.49,7.9,422569.76,11.99
757523.92,21.5,7.91,422658.48,12.0
757574.37,21.51,7.92,423015.56,12.01
757624.82,21.52,7.92,424348.82,12.05
757379.21,21.51,7.92,424001.97,12.04
757127.91,21.51,7.92,423860.26,12.04
757333.3,21.52,7.92,423945.75,12.04
757513.0,21.52,7.93,424144.96,12.05
757751.69,21.53,7.94,424204.92,12.05
757615.78,21.54,7.94,424377.76,12.06
757615.78,21.54,7.94,424378.06,12.06
757400.2,21.53,7.94,424134.01,12.06
757295.85,21.53,7.94,424056.6,12.06
757346.3,21.54,7.94,424020.71,12.06
757505.97,21.54,7.95,424006.11,12.06
757370.07,21.55,7.96,425178.47,12.1
757420.52,21.55,7.96,424861.45,12.09
757470.97,21.56,7.97,424563.42,12.08
757521.41,21.57,7.97,424334.39,12.08
757571.86,21.57,7.98,424367.66,12.08
757622.31,21.58,7.99,425095.6,12.11
757356.73,21.57,7.98,424748.32,12.1
757220.82,21.57,7.98,424691.53,12.1
756955.21,21.57,7.98,424580.99,12.1
756703.91,21.57,7.97,424399.52,12.09
756703.91,21.57,7.97,424433.14,12.1
756942.6,21.58,7.98,424722.72,12.11
756993.05,21.58,7.99,424722.67,12.11
756748.45,21.58,7.99,424472.57,12.1
756594.1,21.57,7.98,424307.91,12.1
756644.55,21.58,7.99,424307.53,12.1
756824.25,21.59,8.0,424307.53,12.1
756874.7,21.59,8.0,424307.53,12.11
756925.15,21.6,8.01,424307.53,12.11
756789.25,21.6,8.01,424307.53,12.11
756789.25,21.6,8.01,424294.29,12.11
756523.66,21.6,8.01,424349.57,12.11
756683.34,21.61,8.02,425079.3,12.14
756733.79,21.61,8.02,425190.62,12.14
756972.47,21.62,8.03,425190.19,12.15
756716.86,21.62,8.03,425467.28,12.15
756580.95,21.62,8.03,425467.28,12.16
756580.95,21.62,8.03,425568.87,12.16
756740.63,21.63,8.04,425568.87,12.16
756791.08,21.64,8.04,425568.87,12.17
756964.83,21.64,8.05,425688.54,12.17
756705.18,21.64,8.05,425652.74,12.17
756884.88,21.65,8.06,425704.21,12.18
756884.88,21.65,8.06,425654.39,12.17
756748.97,21.65,8.06,426586.52,12.2
756504.38,21.64,8.05,426336.41,12.2
756554.83,21.65,8.06,426628.93,12.21
756418.92,21.65,8.06,426628.51,12.21
756469.37,21.66,8.07,426628.51,12.22
756469.37,21.66,8.07,426678.52,12.22
756223.76,21.66,8.06,426272.54,12.21
756274.21,21.66,8.07,426272.54,12.21
756433.88,21.67,8.08,426337.45,12.21
756268.3,21.67,8.08,426348.03,12.21
756473.69,21.68,8.09,426346.88,12.22
756524.14,21.68,8.09,426491.13,12.22
756388.23,21.69,8.09,427357.94,12.25
756227.41,21.68,8.09,427426.23,12.25
756091.51,21.68,8.09,427277.79,12.25
756141.96,21.69,8.1,427310.45,12.26
756321.66,21.7,8.11,427297.5,12.26
756185.75,21.7,8.11,427655.25,12.27
755910.17,21.7,8.1,427367.15,12.27
755774.26,21.7,8.11,427312.45,12.27
755933.94,21.71,8.12,427312.03,12.27
755798.03,21.71,8.12,427312.03,12.27
755848.48,21.72,8.12,427312.03,12.28
755848.48,21.72,8.12,427262.01,12.27
755898.93,21.72,8.13,427329.59,12.28
755633.34,21.72,8.13,427328.66,12.28
755633.34,21.72,8.13,427381.98,12.28
755382.05,21.71,8.12,427065.28,12.27
755432.5,21.72,8.13,427119.15,12.28
755592.18,21.73,8.14,427158.22,12.28
755395.68,21.72,8.13,426954.03,12.28
755230.1,21.72,8.13,427464.7,12.29
755230.1,21.72,8.13,427467.85,12.29
755280.55,21.72,8.13,427782.04,12.3
755331.0,21.73,8.14,428076.29,12.32
755381.45,21.74,8.15,428040.39,12.32
755620.13,21.75,8.16,428013.07,12.32
755374.52,21.74,8.15,427925.05,12.32
755219.8,21.74,8.15,427767.27,12.31
754954.22,21.73,8.14,427425.5,12.31
754709.62,21.73,8.14,427416.25,12.31
754889.33,21.74,8.15,427921.99,12.32
754939.78,21.74,8.15,427778.33,12.32
755099.45,21.75,8.16,427746.28,12.32
755259.13,21.76,8.17,427745.86,12.32
755309.58,21.77,8.18,428808.22,12.36
755077.65,21.76,8.17,429301.71,12.37
755128.1,21.77,8.18,429301.71,12.38
755287.78,21.78,8.19,429301.71,12.38
755467.48,21.79,8.2,429368.79,12.38
755517.93,21.79,8.2,429370.54,12.39
755568.38,21.8,8.21,429476.8,12.39
755312.77,21.8,8.21,429301.71,12.39
755363.22,21.8,8.21,429301.71,12.39
755548.88,21.81,8.22,431000.84,12.44
755548.88,21.81,8.22,430989.21,12.44
755596.24,21.82,8.23,430647.5,12.43
755634.85,21.82,8.23,430438.39,12.43
755634.85,21.82,8.23,430419.44,12.43
755685.3,21.83,8.24,430419.39,12.43
755433.73,21.83,8.24,430156.14,12.43
755649.39,21.83,8.24,430155.77,12.43
755699.84,21.84,8.25,430155.77,12.43
755589.93,21.84,8.25,430161.78,12.43
755454.03,21.84,8.25,430155.77,12.44
755504.47,21.85,8.26,430155.77,12.44
755709.86,21.86,8.27,430764.44,12.46
755498.2,21.85,8.26,430308.31,12.45
755548.65,21.86,8.27,430570.2,12.46
755548.65,21.86,8.27,430545.97,12.46
755599.1,21.87,8.28,431099.71,12.48
755758.78,21.88,8.29,431193.12,12.48
755493.19,21.87,8.28,430704.59,12.47
755227.61,21.87,8.27,430700.16,12.47
755407.31,21.87,8.28,430863.88,12.48
755151.7,21.87,8.28,430749.98,12.47
755331.41,21.88,8.29,430741.11,12.48
755085.79,21.87,8.28,430602.67,12.47
755085.79,21.87,8.28,430552.91,12.47
755265.5,21.88,8.29,430942.39,12.49
755014.2,21.88,8.29,431024.84,12.49
755014.2,21.88,8.29,431035.04,12.49
755014.2,21.88,8.29,431054.97,12.49
754758.59,21.87,8.28,430795.49,12.48
754809.04,21.88,8.29,430648.18,12.48
754859.49,21.88,8.29,431016.92,12.5
754859.49,21.88,8.29,430989.82,12.5
754909.94,21.89,8.3,430989.77,12.5
754805.22,21.89,8.3,430887.69,12.5
754669.31,21.89,8.3,430887.32,12.5
754849.02,21.9,8.31,430887.32,12.5
754899.46,21.91,8.32,430921.4,12.5
754949.91,21.91,8.32,430943.44,12.51
754949.91,21.91,8.32,430995.08,12.51
754694.3,21.91,8.32,430966.24,12.51
754744.75,21.91,8.32,431016.44,12.52
754924.46,21.92,8.33,430938.96,12.51
754748.87,21.92,8.33,430828.43,12.51
754799.32,21.93,8.34,432117.89,12.55
755004.71,21.94,8.35,432203.38,12.56
755055.16,21.94,8.35,432388.49,12.57
754900.22,21.94,8.35,432340.38,12.56
754654.6,21.94,8.34,432118.07,12.56
754518.7,21.94,8.35,432117.65,12.56
754678.38,21.95,8.36,432117.65,12.57
754728.82,21.95,8.36,432136.52,12.57
754728.82,21.95,8.36,432119.85,12.57
754728.82,21.95,8.36,432093.84,12.57
754914.49,21.96,8.37,432083.74,12.57
754738.9,21.96,8.37,432075.01,12.57
754738.9,21.96,8.37,432036.71,12.57
754688.9,21.96,8.37,431986.71,12.57
754736.26,21.96,8.37,431645.01,12.56
754774.87,21.97,8.38,431435.89,12.56
754774.87,21.97,8.38,431345.89,12.56
754638.96,21.97,8.38,431476.05,12.56
754798.64,21.98,8.39,431521.41,12.57
754849.09,21.99,8.4,431642.01,12.57
754597.52,21.98,8.39,431417.51,12.57
754597.52,21.98,8.39,431382.76,12.57
754461.61,21.99,8.39,432164.47,12.59
754641.32,21.99,8.4,432155.6,12.59
754691.77,22.0,8.41,432348.06,12.6
754851.45,22.01,8.42,432347.64,12.61
754901.9,22.02,8.43,432347.64,12.61
754656.28,22.01,8.42,432267.66,12.61
754499.93,22.01,8.42,432207.14,12.61
754550.38,22.01,8.42,432207.14,12.61
754374.79,22.01,8.42,431993.61,12.6
754554.5,22.02,8.43,431993.61,12.61
754554.5,22.02,8.43,431956.15,12.61
754554.5,22.02,8.43,431997.79,12.61
754554.5,22.02,8.43,432025.18,12.61
754298.88,22.01,8.42,432205.54,12.61
754298.88,22.01,8.42,432179.52,12.61
754162.98,22.02,8.43,431999.16,12.61
754213.42,22.02,8.43,432763.21,12.64
754077.52,22.03,8.44,433031.0,12.65
754127.97,22.03,8.44,433088.06,12.65
754178.42,22.04,8.45,433210.28,12.66
754383.81,22.05,8.46,433353.34,12.67
754247.9,22.05,8.46,433352.92,12.67
754111.99,22.05,8.46,433378.62,12.67
754162.44,22.06,8.47,433363.13,12.68
754026.53,22.06,8.47,433440.06,12.68
754206.24,22.07,8.48,433352.92,12.68
754365.92,22.08,8.49,433528.39,12.69
754416.37,22.09,8.5,433441.67,12.69
754416.37,22.09,8.5,433434.89,12.69
754466.81,22.09,8.5,434512.57,12.72
754466.81,22.09,8.5,434496.03,12.72
754201.23,22.09,8.5,434157.03,12.72
754201.23,22.09,8.5,434176.08,12.72
754201.23,22.09,8.5,434183.94,12.72
754251.68,22.1,8.5,434183.9,12.72
753950.38,22.09,8.5,433987.04,12.71
754110.06,22.1,8.51,433986.67,12.72
754006.71,22.1,8.5,433877.67,12.71
753751.1,22.09,8.5,433618.28,12.71
753615.19,22.09,8.5,433618.28,12.71
753794.9,22.1,8.51,433622.95,12.71
753619.31,22.1,8.51,433433.67,12.71
753353.72,22.09,8.5,433435.61,12.71
753559.11,22.1,8.51,433429.0,12.71
753303.5,22.1,8.51,433762.75,12.72
753303.5,22.1,8.51,433779.55,12.72
753483.21,22.11,8.52,433699.13,12.72
753231.91,22.1,8.51,433484.39,12.72
753282.36,22.11,8.52,433523.81,12.72
753332.81,22.11,8.52,434501.71,12.76
753223.17,22.11,8.52,434356.47,12.75
753223.17,22.11,8.52,434334.65,12.75
753223.17,22.11,8.52,434358.84,12.75
753223.17,22.11,8.52,434358.84,12.75
753273.62,22.12,8.53,434358.8,12.76
753324.07,22.13,8.54,434358.42,12.76
753490.14,22.13,8.54,433890.19,12.75
753490.14,22.13,8.54,433890.19,12.75
753436.6,22.14,8.55,433437.32,12.74
753633.17,22.15,8.55,433437.32,12.74
753497.26,22.15,8.56,433437.32,12.74
753497.26,22.15,8.56,433437.32,12.74
753361.35,22.15,8.56,433508.94,12.75
753361.35,22.15,8.56,433497.1,12.75
753234.85,22.15,8.56,433485.66,12.75
753234.85,22.15,8.56,433484.66,12.75
753234.85,22.15,8.56,433510.39,12.75
753302.17,22.15,8.56,434065.62,12.77
753166.26,22.16,8.57,434005.43,12.77
753406.83,22.17,8.58,434748.86,12.79
753457.28,22.17,8.58,435100.03,12.8
753359.64,22.17,8.58,434948.87,12.8
753150.8,22.17,8.58,434847.04,12.8
753014.89,22.17,8.58,434699.73,12.8
753211.46,22.18,8.59,435018.51,12.81
753075.55,22.18,8.59,434871.2,12.81
752949.05,22.18,8.59,434729.85,12.81
753108.73,22.19,8.6,435021.55,12.82
752952.37,22.19,8.6,434944.84,12.82
753112.05,22.19,8.6,434944.42,12.82
753162.5,22.2,8.61,434944.42,12.82
753162.5,22.2,8.61,434944.42,12.82
753212.95,22.21,8.62,434944.42,12.82
753398.61,22.22,8.63,434975.2,12.83
753449.06,22.22,8.63,434994.59,12.83
753499.51,22.23,8.64,435071.6,12.84
753549.96,22.24,8.65,434944.42,12.84
753600.41,22.24,8.65,436592.19,12.89
753650.86,22.25,8.66,436592.14,12.89
753701.31,22.26,8.67,436591.77,12.89
753565.4,22.26,8.67,436591.77,12.9
753615.85,22.27,8.68,436591.77,12.9
753364.28,22.26,8.67,436348.18,12.89
753543.99,22.27,8.68,436449.89,12.9
753288.37,22.27,8.68,436418.66,12.9
753288.37,22.27,8.68,436388.7,12.9
753338.82,22.27,8.68,436468.85,12.9
753063.24,22.27,8.68,436197.15,12.9
753113.69,22.27,8.68,436456.16,12.91
752938.1,22.27,8.68,436175.72,12.9
752802.19,22.27,8.68,436764.52,12.92
752852.64,22.28,8.69,436891.13,12.93
752903.09,22.29,8.7,436965.38,12.93
752953.54,22.29,8.7,436965.33,12.94
753113.22,22.3,8.71,436972.45,12.94
753272.9,22.31,8.72,436979.17,12.94
753452.6,22.32,8.73,436966.8,12.94
753452.6,22.32,8.73,437001.6,12.95
753196.99,22.32,8.72,437016.61,12.95
753376.69,22.32,8.73,437279.31,12.96
753376.69,22.32,8.73,437266.86,12.96
753111.11,22.32,8.73,436987.31,12.95
753161.56,22.33,8.73,437195.21,12.96
752915.95,22.32,8.73,437095.17,12.96
752650.36,22.32,8.72,437966.38,12.99
752849.24,22.32,8.73,438258.67,13.0
753028.95,22.33,8.74,438249.8,13.0
752773.33,22.33,8.74,438111.35,12.99
752637.43,22.33,8.74,438171.35,13.0
752817.13,22.34,8.75,438162.49,13.0
752707.49,22.34,8.75,438024.04,13.0
752757.94,22.34,8.75,438411.83,13.01
752998.51,22.35,8.76,438411.41,13.01
752846.44,22.35,8.76,438253.63,13.01
752710.53,22.35,8.76,438253.63,13.01
752760.98,22.36,8.77,438264.08,13.02
752504.5,22.36,8.77,438263.17,13.02
752745.07,22.37,8.77,438253.63,13.02
752581.06,22.36,8.77,438346.39,13.03
752777.63,22.37,8.78,438278.93,13.03
752657.62,22.37,8.78,438253.63,13.03
752708.07,22.38,8.79,438991.99,13.05
752887.78,22.39,8.8,439037.96,13.05
752938.23,22.39,8.8,439486.52,13.07
753097.9,22.4,8.81,439486.52,13.07
753148.35,22.41,8.82,439486.52,13.08
753308.03,22.42,8.83,439486.52,13.08
753052.42,22.41,8.82,439285.58,13.08
753102.87,22.42,8.83,439285.58,13.08
752966.96,22.42,8.83,439480.11,13.09
752966.96,22.42,8.83,439480.11,13.09
753126.64,22.43,8.84,439591.09,13.09
753306.34,22.44,8.85,439643.42,13.1
753356.79,22.45,8.86,440273.69,13.12
753407.24,22.46,8.86,440239.5,13.12
753457.69,22.46,8.87,440063.36,13.12
753202.08,22.46,8.87,440647.08,13.14
753252.53,22.46,8.87,441357.99,13.16
753252.53,22.46,8.87,441340.18,13.16
753302.98,22.47,8.88,441373.23,13.17
753302.98,22.47,8.88,441394.92,13.17
753007.39,22.46,8.87,441054.04,13.16
752741.81,22.46,8.87,440688.76,13.15
752741.81,22.46,8.87,440688.76,13.15
752605.9,22.46,8.87,440688.34,13.15
752450.54,22.46,8.87,440522.64,13.15
752314.64,22.46,8.87,440522.64,13.15
752474.32,22.47,8.88,440547.57,13.16
752654.02,22.48,8.89,440536.31,13.16
752704.47,22.49,8.89,440529.01,13.16
752438.88,22.48,8.89,440345.82,13.16
752598.56,22.49,8.9,440339.45,13.16
752649.01,22.5,8.91,441299.36,13.19
752649.01,22.5,8.91,441299.36,13.19
752383.43,22.49,8.9,440663.92,13.17
752383.43,22.49,8.9,440656.87,13.17
752383.43,22.49,8.9,440675.6,13.17
752127.81,22.49,8.89,440419.06,13.17
752307.52,22.49,8.9,440419.03,13.17
752131.93,22.49,8.9,441231.87,13.19
752131.93,22.49,8.9,441231.87,13.19
752182.38,22.5,8.91,441123.6,13.19
752046.47,22.5,8.91,441123.2,13.2
752046.47,22.5,8.91,441109.06,13.2
752096.92,22.51,8.92,441109.06,13.2
752147.37,22.51,8.92,441149.48,13.2
751891.76,22.51,8.92,441124.54,13.21
751755.85,22.51,8.92,441109.06,13.21
751806.3,22.52,8.93,441549.37,13.23
751593.83,22.51,8.92,441479.35,13.22
751790.4,22.52,8.93,441332.26,13.22
751840.85,22.53,8.94,441814.22,13.24
751812.41,22.53,8.94,441875.21,13.24
751859.77,22.54,8.95,441533.51,13.24
751898.38,22.54,8.95,441324.39,13.23
752137.06,22.55,8.96,441324.39,13.23
752316.77,22.56,8.97,441324.39,13.24
752052.74,22.56,8.97,441334.6,13.24
751797.12,22.55,8.96,441334.6,13.24
751976.83,22.56,8.97,441335.13,13.24
751976.83,22.56,8.97,441335.13,13.24
752024.19,22.57,8.98,440993.43,13.23
752024.19,22.57,8.98,440993.43,13.23
752062.8,22.58,8.98,440784.31,13.23
751807.19,22.57,8.98,440783.78,13.23
751671.28,22.57,8.98,440821.3,13.24
751850.98,22.58,8.99,440808.66,13.24
751595.37,22.58,8.99,440788.83,13.24
751775.08,22.59,9.0,440783.78,13.24
751529.46,22.58,8.99,441318.8,13.26
751234.87,22.58,8.98,440851.7,13.25
751333.72,22.58,8.99,440185.14,13.23
751197.82,22.58,8.99,440687.03,13.25
751020.6,22.58,8.99,441049.17,13.26
751180.27,22.59,9.0,441073.29,13.27
751359.98,22.6,9.01,441064.42,13.27
751565.37,22.61,9.02,441357.99,13.28
751615.82,22.62,9.03,441484.6,13.29
751775.5,22.63,9.04,441593.33,13.29
751775.5,22.63,9.04,441593.33,13.29
751519.88,22.62,9.03,441562.48,13.29
751699.59,22.63,9.04,441553.62,13.29
751699.59,22.63,9.04,441634.33,13.3
751859.27,22.64,9.05,441900.32,13.31
752018.95,22.65,9.06,441899.9,13.31
751773.33,22.65,9.06,441854.68,13.31
751978.72,22.66,9.07,441854.68,13.31
752029.17,22.66,9.07,441854.68,13.32
752208.88,22.67,9.08,441896.91,13.32
751963.27,22.67,9.08,441861.68,13.32
752148.93,22.68,9.09,441854.68,13.32
752199.37,22.68,9.09,441884.65,13.33
751947.81,22.68,9.09,442660.54,13.35
751682.22,22.67,9.08,442426.6,13.35
751682.22,22.67,9.08,442426.6,13.35
751732.67,22.68,9.09,442742.31,13.36
751481.37,22.68,9.08,442491.15,13.35
751268.9,22.67,9.08,442246.99,13.35
751268.9,22.67,9.08,442246.99,13.35
751454.56,22.68,9.09,442269.69,13.35
751614.24,22.69,9.1,442493.49,13.36
751438.66,22.68,9.09,442410.44,13.36
751187.09,22.68,9.09,442396.3,13.36
751346.77,22.69,9.1,442601.85,13.37
751397.22,22.7,9.11,442601.8,13.37
751261.31,22.7,9.11,442601.42,13.37
751261.31,22.7,9.11,442601.42,13.37
751441.02,22.71,9.12,442601.42,13.38
751185.4,22.7,9.11,442643.46,13.38
751049.5,22.71,9.12,442608.58,13.38
751229.2,22.71,9.12,442601.42,13.38
751279.65,22.72,9.13,442601.42,13.39
751034.04,22.72,9.13,443216.01,13.41
751219.7,22.73,9.14,442954.11,13.4
751219.7,22.73,9.14,442954.11,13.4
751458.38,22.74,9.15,443824.57,13.43
751192.8,22.73,9.14,443565.35,13.42
751352.48,22.74,9.15,443564.93,13.43
751086.89,22.74,9.14,443589.71,13.43
750835.32,22.73,9.14,443314.0,13.42
750995.0,22.74,9.15,443314.0,13.42
751154.68,22.75,9.16,443314.0,13.43
751205.13,22.76,9.17,443501.74,13.44
751069.22,22.76,9.17,443350.18,13.43
751254.88,22.77,9.18,443314.0,13.44
751003.59,22.76,9.17,443041.54,13.43
750762.02,22.76,9.17,444069.72,13.46
750812.47,22.77,9.17,444313.85,13.47
750676.56,22.77,9.18,444167.92,13.47
750410.97,22.76,9.17,443860.53,13.46
750275.07,22.77,9.17,443860.11,13.47
750434.75,22.77,9.18,443860.11,13.47
750614.45,22.78,9.19,443962.78,13.48
750614.45,22.78,9.19,443962.78,13.48
750664.9,22.79,9.2,443915.03,13.48
750664.9,22.79,9.2,443915.03,13.48
750870.29,22.8,9.21,443881.43,13.48
750870.29,22.8,9.21,443881.43,13.48
750920.74,22.81,9.22,443927.69,13.48
750665.13,22.8,9.21,443860.11,13.48
750850.79,22.81,9.22,445013.12,13.52
750714.88,22.82,9.22,445075.96,13.53
750463.31,22.81,9.22,444887.06,13.52
750643.02,22.82,9.23,444887.03,13.52
750643.02,22.82,9.23,444887.03,13.52
750693.47,22.83,9.24,444886.64,13.53
750693.47,22.83,9.24,444879.86,13.53
