ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
126,588,489820,6212,489820
126,588,490370,6212,490370
126,588,491180,6212,491180
126,588,491650,6212,491650
126,588,492460,6212,492460
126,588,492780,6212,492780
126,588,493590,6212,493590
126,588,494400,6212,494400
126,588,495210,6212,495210
126,588,495210,6212,495210
126,588,495440,6212,495440
127,592,496250,6212,496250
127,592,496800,6212,496800
127,592,497120,6212,497120
127,592,497930,6212,497930
127,592,498400,6212,498400
127,592,498870,6212,498870
128,600,499340,6212,499340
128,600,499340,6212,499340
128,600,500150,6212,500150
128,600,500960,6212,500960
128,600,501770,6212,501770
128,600,502580,6212,502580
128,600,503050,6212,503050
128,600,503280,6212,503280
128,600,503750,6212,503750
128,600,504400,6212,504400
128,600,504400,6212,504400
128,600,504400,6212,504400
128,600,504870,6212,504870
128,600,505680,6212,505680
129,608,506150,6212,506150
129,608,506470,6212,506470
129,608,506790,6212,506790
129,608,507600,6212,507600
129,608,508410,6212,508410
129,608,509000,6212,509000
129,608,509810,6212,509810
129,608,510280,6212,510280
129,608,511090,6212,511090
129,608,511900,6212,511900
129,608,512710,6212,512710
130,616,513180,6212,513180
130,616,513650,6212,513650
130,616,513650,6212,513650
130,616,514460,6212,514460
130,616,514930,6212,514930
130,616,515400,6212,515400
130,616,515400,6212,515400
130,616,515770,6212,515770
130,616,515770,6212,515770
130,616,516240,6212,516240
130,616,516890,6212,516890
130,616,517210,6212,517210
130,616,517680,6212,517680
130,616,517680,6212,517680
131,618,518150,6212,518150
131,618,518960,6212,518960
132,626,519550,6212,519550
132,626,519870,6212,519870
132,626,520680,6212,520680
132,626,521490,6212,521490
132,626,522300,6212,522300
132,626,523110,6212,523110
132,626,523920,6212,523920
132,626,524390,6212,524390
132,626,524610,6212,524610
132,626,525080,6212,525080
132,626,525550,6212,525550
132,626,526360,6212,526360
133,630,526680,6212,526680
133,630,527150,6212,527150
133,630,527520,6212,527520
133,630,527990,6212,527990
133,630,528640,6212,528640
133,630,528800,6212,528800
133,630,529260,6212,529260
134,638,530070,6212,530070
134,638,530390,6212,530390
134,638,530390,6212,530390
134,638,530390,6212,530390
134,638,531200,6212,531200
134,638,531200,6212,531200
134,638,532010,6212,532010
134,638,532480,6212,532480
134,638,532950,6212,532950
134,638,532950,6212,532950
134,638,533410,6212,533410
134,638,533880,6212,533880
134,638,534340,6212,534340
134,638,534570,6212,534570
134,638,535380,6212,535380
134,638,536190,6212,536190
134,638,536660,6212,536660
135,646,537130,6212,537130
135,646,537600,6212,537600
135,646,538070,6212,538070
135,646,538070,6212,538070
135,646,538540,6212,538540
135,646,539010,6212,539010
135,646,539230,6212,539230
135,646,539880,6212,539880
135,646,539880,6212,539880
135,646,540040,6212,540040
135,646,540850,6212,540850
135,646,541500,6212,541500
136,654,541870,6212,541870
136,654,542340,6212,542340
136,654,543150,6212,543150
136,654,543960,6212,543960
136,654,544190,6212,544190
136,654,544410,6212,544410
136,654,544410,6212,544410
136,654,544640,6212,544640
136,654,545110,6212,545110
136,654,545760,6212,545760
136,654,546220,6212,546220
136,654,546220,6212,546220
136,654,546690,6212,546690
137,662,547160,6212,547160
137,662,547970,6212,547970
137,662,548430,6212,548430
137,662,549240,6212,549240
137,662,549710,6212,549710
137,662,550520,6212,550520
137,662,550520,6212,550520
137,662,551330,6212,551330
137,662,551330,6212,551330
137,662,551980,6212,551980
137,662,552450,6212,552450
137,662,552670,6212,552670
137,662,552990,6212,552990
137,662,553220,6212,553220
138,666,553690,6212,553690
138,666,554500,6212,554500
138,666,554970,6212,554970
138,666,555560,6212,555560
138,666,556110,6212,556110
138,666,556580,6212,556580
138,666,557230,6212,557230
138,666,557690,6212,557690
139,670,558160,6212,558160
139,670,558480,6212,558480
140,678,558950,6212,558950
140,678,559270,6212,559270
140,678,560080,6212,560080
140,678,560890,6212,560890
140,678,561360,6212,561360
140,678,562170,6212,562170
140,678,562640,6212,562640
140,678,563110,6212,563110
140,678,563580,6212,563580
140,678,564050,6212,564050
140,678,564700,6212,564700
140,678,564930,6212,564930
140,678,565740,6212,565740
140,678,566550,6212,566550
140,678,567200,6212,567200
140,678,567520,6212,567520
140,678,567520,6212,567520
141,680,568170,6212,568170
141,680,568490,6212,568490
141,680,568960,6212,568960
142,682,569610,6212,569610
142,682,570260,6212,570260
142,682,570730,6212,570730
142,682,571540,6212,571540
143,690,572350,6212,572350
143,690,572940,6212,572940
143,690,573590,6212,573590
143,690,574050,6212,574050
143,690,574050,6212,574050
143,690,574050,6212,574050
143,690,574510,6212,574510
143,690,574510,6212,574510
143,690,574510,6212,574510
143,690,575320,6212,575320
143,690,575640,6212,575640
143,690,576110,6212,576110
143,690,576570,6212,576570
143,690,576890,6212,576890
143,690,576890,6212,576890
143,690,577360,6212,577360
143,690,577360,6212,577360
143,690,577360,6212,577360
143,690,578170,6212,578170
143,690,578640,6212,578640
144,698,579450,6212,579450
144,698,580040,6212,580040
144,698,580040,6212,580040
144,698,580850,6212,580850
144,698,581440,6212,581440
144,698,581440,6212,581440
144,698,582250,6212,582250
144,698,582250,6212,582250
144,698,582720,6212,582720
144,698,583190,6212,583190
144,698,583650,6212,583650
144,698,583970,6212,583970
144,698,584440,6212,584440
144,698,585250,6212,585250
145,706,586060,6212,586060
145,706,586710,6212,586710
145,706,586940,6212,586940
145,706,587410,6212,587410
145,706,588220,6212,588220
145,706,588220,6212,588220
145,706,588540,6212,588540
145,706,588860,6212,588860
145,706,588860,6212,588860
145,706,589670,6212,589670
145,706,590480,6212,590480
145,706,591130,6212,591130
145,706,591500,6212,591500
145,706,591500,6212,591500
145,706,592310,6212,592310
145,706,592780,6212,592780
146,708,593430,6212,593430
146,708,593660,6212,593660
146,708,594250,6212,594250
147,712,595060,6212,595060
147,712,595870,6212,595870
147,712,596680,6212,596680
147,712,597490,6212,597490
147,712,597860,6212,597860
148,716,598670,6212,598670
148,716,598900,6212,598900
148,716,599370,6212,599370
148,716,600180,6212,600180
148,716,600990,6212,600990
148,716,601800,6212,601800
149,724,602270,6212,602270
149,724,602730,6212,602730
149,724,602840,6212,602840
149,724,603300,6212,603300
149,724,603620,6212,603620
149,724,604080,6212,604080
149,724,604550,6212,604550
149,724,605360,6212,605360
149,724,606170,6212,606170
149,724,606220,6212,606220
149,724,607030,6212,607030
149,724,607140,6212,607140
149,724,607790,6212,607790
149,724,608600,6212,608600
149,724,608600,6212,608600
150,732,609250,6212,609250
150,732,610060,6212,610060
150,732,610530,6212,610530
150,732,611340,6212,611340
150,732,611810,6212,611810
150,732,612620,6212,612620
150,732,613210,6212,613210
150,732,613860,6212,613860
150,732,614330,6212,614330
150,732,615140,6212,615140
151,734,615730,6212,615730
151,734,616540,6212,616540
152,736,617010,6212,617010
153,738,617820,6212,617820
153,738,617820,6212,617820
153,738,618290,6212,618290
153,738,618760,6212,618760
153,738,618760,6212,618760
153,738,619080,6212,619080
153,738,619310,6212,619310
153,738,619680,6212,619680
153,738,619900,6212,619900
153,738,620710,6212,620710
154,746,621360,6212,621360
154,746,621830,6212,621830
154,746,622050,6212,622050
154,746,622050,6212,622050
154,746,622050,6212,622050
154,746,622860,6212,622860
154,746,623670,6212,623670
154,746,624480,6212,624480
154,746,625290,6212,625290
154,746,625760,6212,625760
154,746,625760,6212,625760
154,746,625980,6212,625980
154,746,626300,6212,626300
154,746,626760,6212,626760
154,746,626760,6212,626760
154,746,627410,6212,627410
155,754,628220,6212,628220
155,754,628680,6212,628680
155,754,629490,6212,629490
155,754,630140,6212,630140
155,754,630280,6212,630280
155,754,630750,6212,630750
155,754,630910,6212,630910
155,754,630910,6212,630910
155,754,630910,6212,630910
155,754,630910,6212,630910
155,754,631720,6212,631720
155,754,631830,6212,631830
155,754,632640,6212,632640
155,754,633450,6212,633450
155,754,633920,6212,633920
155,754,634150,6212,634150
155,754,634960,6212,634960
156,762,635610,6212,635610
156,762,636420,6212,636420
156,762,636580,6212,636580
156,762,637050,6212,637050
156,762,637860,6212,637860
156,762,638670,6212,638670
156,762,639140,6212,639140
156,762,639950,6212,639950
156,762,640000,6212,640000
156,762,640470,6212,640470
156,762,641280,6212,641280
156,762,641280,6212,641280
157,770,642090,6212,642090
157,770,642560,6212,642560
157,770,642790,6212,642790
157,770,643110,6212,643110
157,770,643580,6212,643580
157,770,644050,6212,644050
157,770,644860,6212,644860
157,770,645330,6212,645330
157,770,646140,6212,646140
157,770,646950,6212,646950
157,770,647760,6212,647760
157,770,648570,6212,648570
157,770,648890,6212,648890
158,772,649120,6212,649120
158,772,649930,6212,649930
158,772,650400,6212,650400
159,780,650870,6212,650870
159,780,651680,6212,651680
159,780,652230,6212,652230
159,780,653040,6212,653040
159,780,653040,6212,653040
159,780,653630,6212,653630
159,780,654000,6212,654000
159,780,654000,6212,654000
159,780,654000,6212,654000
159,780,654000,6212,654000
159,780,654470,6212,654470
159,780,655280,6212,655280
159,780,655750,6212,655750
159,780,656070,6212,656070
159,780,656620,6212,656620
159,780,657090,6212,657090
160,782,657900,6212,657900
160,782,658710,6212,658710
160,782,659030,6212,659030
160,782,659510,6212,659510
160,782,660060,6212,660060
161,790,660530,6212,660530
161,790,660850,6212,660850
161,790,661660,6212,661660
161,790,662310,6212,662310
161,790,663120,6212,663120
161,790,663490,6212,663490
161,790,663720,6212,663720
161,790,663720,6212,663720
161,790,664370,6212,664370
161,790,664370,6212,664370
161,790,664840,6212,664840
161,790,665650,6212,665650
161,790,666200,6212,666200
161,790,666520,6212,666520
161,790,666680,6212,666680
161,790,667050,6212,667050
161,790,667210,6212,667210
161,790,667440,6212,667440
162,798,668090,6212,668090
162,798,668200,6212,668200
162,798,668670,6212,668670
162,798,668890,6212,668890
162,798,669440,6212,669440
162,798,670090,6212,670090
162,798,670090,6212,670090
162,798,670410,6212,670410
162,798,670890,6212,670890
162,798,671050,6212,671050
162,798,671860,6212,671860
162,798,672330,6212,672330
162,798,672800,6212,672800
162,798,673390,6212,673390
162,798,673860,6212,673860
162,798,674330,6212,674330
162,798,674800,6212,674800
163,806,675450,6212,675450
163,806,675450,6212,675450
163,806,675920,6212,675920
163,806,676380,6212,676380
163,806,677190,6212,677190
163,806,677190,6212,677190
163,806,678000,6212,678000
163,806,678550,6212,678550
163,806,678710,6212,678710
163,806,679360,6212,679360
163,806,679360,6212,679360
163,806,680170,6212,680170
163,806,680640,6212,680640
163,806,681110,6212,681110
163,806,681340,6212,681340
163,806,681810,6212,681810
164,808,682620,6212,682620
164,808,683170,6212,683170
164,808,683170,6212,683170
164,808,683630,6212,683630
165,810,684280,6212,684280
165,810,684280,6212,684280
165,810,684870,6212,684870
166,818,685340,6212,685340
166,818,685660,6212,685660
166,818,686130,6212,686130
166,818,686350,6212,686350
166,818,687160,6212,687160
166,818,687630,6212,687630
166,818,688440,6212,688440
166,818,688760,6212,688760
166,818,689570,6212,689570
166,818,690220,6212,690220
166,818,691030,6212,691030
166,818,691840,6212,691840
166,818,692310,6212,692310
167,820,692780,6212,692780
167,820,693430,6212,693430
168,822,694240,6212,694240
168,822,694700,6212,694700
168,822,695510,6212,695510
169,830,695980,6212,695980
169,830,695980,6212,695980
169,830,696450,6212,696450
169,830,697260,6212,697260
169,830,698070,6212,698070
169,830,698390,6212,698390
169,830,698860,6212,698860
169,830,699330,6212,699330
169,830,699790,6212,699790
169,830,700110,6212,700110
169,830,700570,6212,700570
169,830,701220,6212,701220
169,830,702030,6212,702030
169,830,702840,6212,702840
170,838,703650,6212,703650
170,838,704460,6212,704460
170,838,704690,6212,704690
170,838,704690,6212,704690
170,838,704690,6212,704690
170,838,705280,6212,705280
170,838,706090,6212,706090
170,838,706900,6212,706900
170,838,707710,6212,707710
170,838,708360,6212,708360
170,838,708830,6212,708830
171,840,709640,6212,709640
171,840,710450,6212,710450
171,840,710920,6212,710920
172,842,711390,6212,711390
172,842,712200,6212,712200
172,842,712200,6212,712200
173,850,712850,6212,712850
173,850,713310,6212,713310
173,850,714120,6212,714120
173,850,714120,6212,714120
173,850,714590,6212,714590
173,850,715400,6212,715400
173,850,715720,6212,715720
173,850,716530,6212,716530
173,850,717340,6212,717340
173,850,717930,6212,717930
173,850,718160,6212,718160
173,850,718160,6212,718160
173,850,718630,6212,718630
173,850,719440,6212,719440
174,858,719910,6212,719910
174,858,720720,6212,720720
174,858,721530,6212,721530
174,858,722340,6212,722340
174,858,722810,6212,722810
174,858,723280,6212,723280
174,858,724090,6212,724090
174,858,724320,6212,724320
174,858,725130,6212,725130
174,858,725940,6212,725940
174,858,726260,6212,726260
175,866,727070,6212,727070
175,866,727390,6212,727390
175,866,727860,6212,727860
175,866,728670,6212,728670
175,866,729140,6212,729140
175,866,729140,6212,729140
175,866,729790,6212,729790
175,866,730440,6212,730440
175,866,730910,6212,730910
175,866,731380,6212,731380
175,866,731840,6212,731840
175,866,732160,6212,732160
175,866,732970,6212,732970
175,866,732970,6212,732970
175,866,733620,6212,733620
176,868,734090,6212,734090
176,868,734090,6212,734090
176,868,734900,6212,734900
177,876,735710,6212,735710
177,876,735870,6212,735870
177,876,736680,6212,736680
177,876,737270,6212,737270
177,876,738080,6212,738080
177,876,738080,6212,738080
177,876,738080,6212,738080
177,876,738300,6212,738300
177,876,738770,6212,738770
177,876,739580,6212,739580
177,876,739580,6212,739580
177,876,740130,6212,740130
177,876,740940,6212,740940
177,876,741170,6212,741170
177,876,741980,6212,741980
178,884,742790,6212,742790
178,884,742950,6212,742950
178,884,743600,6212,743600
178,884,743920,6212,743920
178,884,744140,6212,744140
178,884,744370,6212,744370
178,884,745020,6212,745020
178,884,745570,6212,745570
178,884,746220,6212,746220
178,884,746690,6212,746690
178,884,747160,6212,747160
178,884,747810,6212,747810
179,892,748280,6212,748280
179,892,748280,6212,748280
179,892,748280,6212,748280
179,892,748510,6212,748510
179,892,749320,6212,749320
179,892,749640,6212,749640
179,892,750110,6212,750110
179,892,750340,6212,750340
179,892,750340,6212,750340
179,892,750660,6212,750660
180,894,751470,6212,751470
180,894,751700,6212,751700
180,894,752170,6212,752170
180,894,752170,6212,752170
180,894,752760,6212,752760
180,894,753220,6212,753220
180,894,753220,6212,753220
180,894,753590,6212,753590
180,894,753810,6212,753810
180,894,754280,6212,754280
180,894,755090,6212,755090
180,894,755460,6212,755460
180,894,755690,6212,755690
180,894,756010,6212,756010
180,894,756010,6212,756010
180,894,756170,6212,756170
180,894,756980,6212,756980
180,894,757450,6212,757450
180,894,757920,6212,757920
180,894,758240,6212,758240
181,896,758710,6212,758710
181,896,758940,6212,758940
181,896,759410,6212,759410
181,896,759410,6212,759410
181,896,760000,6212,760000
181,896,760230,6212,760230
181,896,760700,6212,760700
181,896,760860,6212,760860
181,896,760860,6212,760860
182,898,761670,6212,761670
182,898,762480,6212,762480
183,906,763130,6212,763130
183,906,763600,6212,763600
183,906,764410,6212,764410
183,906,765220,6212,765220
183,906,765690,6212,765690
183,906,766160,6212,766160
183,906,766810,6212,766810
183,906,767460,6212,767460
183,906,767780,6212,767780
183,906,767780,6212,767780
183,906,768250,6212,768250
183,906,768360,6212,768360
183,906,768360,6212,768360
183,906,768680,6212,768680
183,906,769490,6212,769490
184,914,769810,6212,769810
184,914,770460,6212,770460
184,914,770930,6212,770930
184,914,771250,6212,771250
184,914,771720,6212,771720
184,914,772190,6212,772190
184,914,773000,6212,773000
184,914,773650,6212,773650
184,914,774200,6212,774200
184,914,774670,6212,774670
185,916,775140,6212,775140
185,916,775950,6212,775950
185,916,776760,6212,776760
185,916,777230,6212,777230
185,916,778040,6212,778040
186,924,778510,6212,778510
186,924,779320,6212,779320
186,924,779550,6212,779550
186,924,780360,6212,780360
186,924,780830,6212,780830
186,924,781640,6212,781640
186,924,782110,6212,782110
186,924,782430,6212,782430
186,924,782890,6212,782890
186,924,783700,6212,783700
186,924,784510,6212,784510
186,924,784670,6212,784670
186,924,785130,6212,785130
187,926,785940,6212,785940
187,926,786750,6212,786750
188,928,787560,6212,787560
188,928,787880,6212,787880
188,928,788350,6212,788350
188,928,788670,6212,788670
189,932,789480,6212,789480
189,932,789480,6212,789480
189,932,789950,6212,789950
189,932,789950,6212,789950
189,932,789950,6212,789950
189,932,790420,6212,790420
189,932,790420,6212,790420
189,932,790640,6212,790640
190,934,791290,6212,791290
190,934,792100,6212,792100
190,934,792650,6212,792650
190,934,793460,6212,793460
191,942,794110,6212,794110
191,942,794700,6212,794700
191,942,794930,6212,794930
191,942,794930,6212,794930
191,942,795740,6212,795740
191,942,796210,6212,796210
191,942,797020,6212,797020
191,942,797480,6212,797480
191,942,797950,6212,797950
191,942,797950,6212,797950
191,942,798270,6212,798270
191,942,799080,6212,799080
191,942,799890,6212,799890
192,950,800700,6212,800700
192,950,801170,6212,801170
192,950,801980,6212,801980
192,950,801980,6212,801980
192,950,802790,6212,802790
192,950,803440,6212,803440
192,950,804250,6212,804250
192,950,805060,6212,805060
192,950,805870,6212,805870
192,950,805870,6212,805870
192,950,806520,6212,806520
192,950,806680,6212,806680
193,958,807150,6212,807150
193,958,807150,6212,807150
193,958,807960,6212,807960
193,958,808770,6212,808770
193,958,809140,6212,809140
193,958,809490,6212,809490
193,958,809810,6212,809810
193,958,810180,6212,810180
193,958,810990,6212,810990
193,958,811800,6212,811800
193,958,812610,6212,812610
193,958,812610,6212,812610
193,958,813080,6212,813080
193,958,813890,6212,813890
193,958,814360,6212,814360
194,962,814820,6212,814820
194,962,815040,6212,815040
194,962,815850,6212,815850
195,964,816220,6212,816220
195,964,816690,6212,816690
195,964,817160,6212,817160
195,964,817380,6212,817380
195,964,817380,6212,817380
196,972,818190,6212,818190
196,972,819000,6212,819000
196,972,819320,6212,819320
196,972,819320,6212,819320
196,972,819790,6212,819790
196,972,820600,6212,820600
196,972,821410,6212,821410
196,972,821870,6212,821870
196,972,822140,6212,822140
