ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1213,6212,5227440,6212,7487160
1213,6212,5227440,6212,7487630
1213,6212,5227440,6212,7487630
1213,6212,5227440,6212,7488630
1213,6212,5227440,6212,7489100
1213,6212,5227440,6212,7490100
1213,6212,5227440,6212,7490910
1213,6212,5227440,6212,7491720
1213,6212,5227440,6212,7491720
1213,6212,5227440,6212,7492190
1213,6212,5227440,6212,7492560
1213,6212,5227440,6212,7493030
1213,6212,5227440,6212,7493500
1213,6212,5227440,6212,7494150
1213,6212,5227440,6212,7494620
1213,6212,5227600,6212,7494780
1213,6212,5227600,6212,7495780
1213,6212,5227600,6212,7496150
1213,6212,5227600,6212,7496960
1213,6212,5227600,6212,7496960
1213,6212,5227600,6212,7497280
1213,6212,5227600,6212,7498090
1213,6212,5227600,6212,7498900
1213,6212,5227600,6212,7499370
1213,6212,5227600,6212,7499840
1213,6212,5227600,6212,7500430
1213,6212,5227600,6212,7501240
1213,6212,5227600,6212,7502050
1213,6212,5227600,6212,7502600
1213,6212,5227600,6212,7503410
1213,6212,5227600,6212,7503410
1213,6212,5227600,6212,7504410
1213,6212,5227600,6212,7504410
1213,6212,5227600,6212,7505410
1213,6212,5227600,6212,7505410
1213,6212,5227600,6212,7506220
1213,6212,5227600,6212,7507030
1213,6212,5227600,6212,7507580
1213,6212,5227600,6212,7508230
1213,6212,5227600,6212,7508880
1213,6212,5227600,6212,7509340
1213,6212,5227600,6212,7509340
1213,6212,5227600,6212,7510150
1213,6212,5227600,6212,7510150
1213,6212,5227600,6212,7510620
1213,6212,5227600,6212,7511090
1213,6212,5227600,6212,7511900
1213,6212,5227600,6212,7512130
1213,6212,5227600,6212,7512940
1213,6212,5227600,6212,7512940
1213,6212,5227600,6212,7513410
1213,6212,5227600,6212,7513870
1213,6212,5227600,6212,7514520
1213,6212,5227600,6212,7515330
1213,6212,5227600,6212,7516140
1213,6212,5227600,6212,7516950
1213,6212,5227600,6212,7517950
1213,6212,5227600,6212,7518420
1213,6212,5227600,6212,7519010
1213,6212,5227600,6212,7519820
1213,6212,5227600,6212,7520630
1213,6212,5227600,6212,7521630
1213,6212,5227600,6212,7522440
1213,6212,5227600,6212,7522910
1213,6212,5227600,6212,7523720
1213,6212,5227650,6212,7523770
1213,6212,5227650,6212,7524770
1213,6212,5227650,6212,7525580
1213,6212,5227650,6212,7525580
1213,6212,5227650,6212,7525900
1213,6212,5227650,6212,7526370
1213,6212,5227650,6212,7527180
1213,6212,5227650,6212,7527180
1213,6212,5227650,6212,7527650
1213,6212,5227650,6212,7528300
1213,6212,5227650,6212,7528300
1213,6212,5227650,6212,7528770
1213,6212,5227650,6212,7529580
1213,6212,5227650,6212,7530050
1213,6212,5227650,6212,7530520
1213,6212,5227650,6212,7534520
1213,6212,5227650,6212,7535520
1213,6212,5227650,6212,7535740
1213,6212,5227650,6212,7536060
1213,6212,5227650,6212,7536530
1213,6212,5227650,6212,7537340
1213,6212,5227650,6212,7538150
1213,6212,5227650,6212,7538620
1213,6212,5227650,6212,7539210
1213,6212,5227650,6212,7540020
1213,6212,5227650,6212,7540670
1213,6212,5227650,6212,7541480
1213,6212,5227650,6212,7542290
1213,6212,5227650,6212,7542290
1213,6212,5227650,6212,7542290
1213,6212,5227650,6212,7542610
1213,6212,5227650,6212,7543420
1213,6212,5227650,6212,7543890
1213,6212,5227650,6212,7544890
1213,6212,5227650,6212,7545360
1213,6212,5227650,6212,7545680
1213,6212,5227650,6212,7546680
1213,6212,5227650,6212,7547490
1213,6212,5227650,6212,7548300
1213,6212,5227650,6212,7549110
1213,6212,5227650,6212,7549570
1213,6212,5227650,6212,7550220
1213,6212,5227650,6212,7550690
1213,6212,5227650,6212,7551010
1213,6212,5227650,6212,7551660
1213,6212,5227650,6212,7552210
1213,6212,5227650,6212,7553210
1213,6212,5227650,6212,7554210
1213,6212,5227650,6212,7554860
1213,6212,5227650,6212,7555860
1213,6212,5227650,6212,7556860
1213,6212,5227650,6212,7557230
1213,6212,5227650,6212,7558230
1213,6212,5227650,6212,7558550
1213,6212,5227650,6212,7559550
1213,6212,5227650,6212,7560360
1213,6212,5227650,6212,7560830
1213,6212,5227650,6212,7561480
1213,6212,5227650,6212,7562290
1213,6212,5227650,6212,7562840
1213,6212,5227650,6212,7563490
1213,6212,5227650,6212,7564040
1213,6212,5227650,6212,7564040
1213,6212,5227650,6212,7564590
1213,6212,5227760,6212,7564700
1213,6212,5227760,6212,7565510
1213,6212,5227760,6212,7566510
1213,6212,5227760,6212,7566510
1213,6212,5227760,6212,7567320
1213,6212,5227760,6212,7567870
1213,6212,5227760,6212,7568240
1213,6212,5227760,6212,7568710
1213,6212,5227760,6212,7569180
1213,6212,5227760,6212,7569500
1213,6212,5227760,6212,7569500
1213,6212,5227760,6212,7569870
1213,6212,5227760,6212,7569870
1213,6212,5227760,6212,7570680
1213,6212,5227760,6212,7571680
1213,6212,5227760,6212,7572490
1213,6212,5227760,6212,7572960
1213,6212,5227760,6212,7573430
1213,6212,5227760,6212,7573430
1213,6212,5227760,6212,7574240
1213,6212,5227760,6212,7574240
1213,6212,5227760,6212,7574560
1213,6212,5227870,6212,7574670
1213,6212,5227870,6212,7575480
1213,6212,5227870,6212,7576290
1213,6212,5227870,6212,7577100
1213,6212,5227870,6212,7578100
1213,6212,5227870,6212,7578330
1213,6212,5228190,6212,7578650
1213,6212,5228190,6212,7579300
1213,6212,5228190,6212,7580300
1213,6212,5228190,6212,7581300
1213,6212,5228190,6212,7581300
1213,6212,5228190,6212,7581300
1213,6212,5228190,6212,7581770
1213,6212,5228190,6212,7582240
1213,6212,5228350,6212,7582400
1213,6212,5228350,6212,7582400
1213,6212,5228350,6212,7583050
1213,6212,5228350,6212,7583280
1213,6212,5228350,6212,7583750
1213,6212,5228350,6212,7584560
1213,6212,5228350,6212,7585560
1213,6212,5228350,6212,7586030
1213,6212,5228350,6212,7586500
1213,6212,5228350,6212,7586500
1213,6212,5228510,6212,7586660
1213,6212,5228510,6212,7587130
1213,6212,5228510,6212,7587600
1213,6212,5228510,6212,7588070
1213,6212,5228510,6212,7588540
1213,6212,5228510,6212,7589130
1213,6212,5228510,6212,7589940
1213,6212,5228510,6212,7590750
1213,6212,5228510,6212,7591220
1213,6212,5228800,6212,7591510
1213,6212,5228800,6212,7591980
1213,6212,5228800,6212,7592530
1213,6212,5228800,6212,7593530
1213,6212,5228800,6212,7594340
1213,6212,5228800,6212,7594660
1213,6212,5228800,6212,7595470
1213,6212,5228800,6212,7596280
1213,6212,5228850,6212,7596330
1213,6212,5228850,6212,7597140
1213,6212,5228850,6212,7597360
1213,6212,5228850,6212,7597580
1213,6212,5228850,6212,7597950
1213,6212,5228850,6212,7598600
1213,6212,5228850,6212,7599410
1213,6212,5228850,6212,7600220
1213,6212,5228850,6212,7600690
1213,6212,5228850,6212,7601160
1213,6212,5228850,6212,7601970
1213,6212,5228850,6212,7602970
1213,6212,5228850,6212,7602970
1213,6212,5228850,6212,7603970
1213,6212,5228850,6212,7604780
1213,6212,5228850,6212,7605250
1213,6212,5228850,6212,7605720
1213,6212,5228850,6212,7605940
1213,6212,5228850,6212,7606410
1213,6212,5228850,6212,7606410
1213,6212,5228850,6212,7607060
1213,6212,5228850,6212,7608060
1213,6212,5228850,6212,7608380
1213,6212,5228850,6212,7608380
1213,6212,5228850,6212,7609030
1213,6212,5228850,6212,7609840
1213,6212,5228850,6212,7610650
1213,6212,5228850,6212,7610650
1213,6212,5228850,6212,7611300
1213,6212,5228850,6212,7611620
1213,6212,5228850,6212,7612620
1213,6212,5228850,6212,7612620
1213,6212,5228850,6212,7613430
1213,6212,5228850,6212,7614240
1213,6212,5228850,6212,7615050
1213,6212,5228850,6212,7615700
1213,6212,5228850,6212,7616700
1213,6212,5228850,6212,7617160
1213,6212,5228850,6212,7617620
1213,6212,5228850,6212,7618430
1213,6212,5228850,6212,7619240
1213,6212,5228850,6212,7619240
1213,6212,5228850,6212,7619560
1213,6212,5228850,6212,7619790
1213,6212,5228850,6212,7620340
1213,6212,5228850,6212,7620800
1213,6212,5228850,6212,7621610
1213,6212,5228850,6212,7622420
1213,6212,5228850,6212,7622970
1213,6212,5228850,6212,7623620
1213,6212,5228850,6212,7623620
1213,6212,5228850,6212,7624270
1213,6212,5228850,6212,7624590
1213,6212,5228850,6212,7625590
1213,6212,5228850,6212,7626060
1213,6212,5228850,6212,7626060
1213,6212,5228850,6212,7626290
1213,6212,5228850,6212,7626290
1213,6212,5228850,6212,7626290
1213,6212,5228960,6212,7626400
1213,6212,5228960,6212,7626860
1213,6212,5228960,6212,7627670
1213,6212,5228960,6212,7628140
1213,6212,5228960,6212,7628140
1213,6212,5228960,6212,7628950
1213,6212,5228960,6212,7629420
1213,6212,5228960,6212,7630420
1213,6212,5228960,6212,7631230
1213,6212,5228960,6212,7631550
1213,6212,5228960,6212,7632360
1213,6212,5228960,6212,7632680
1213,6212,5228960,6212,7633490
1213,6212,5228960,6212,7634140
1213,6212,5228960,6212,7634460
1213,6212,5228960,6212,7634460
1213,6212,5228960,6212,7634930
1213,6212,5228960,6212,7635930
1213,6212,5228960,6212,7636250
1213,6212,5228960,6212,7636570
1213,6212,5228960,6212,7637040
1213,6212,5228960,6212,7637850
1213,6212,5228960,6212,7638660
1213,6212,5228960,6212,7639130
1213,6212,5228960,6212,7639720
1213,6212,5228960,6212,7640190
1213,6212,5228960,6212,7641190
1213,6212,5228960,6212,7642000
1213,6212,5228960,6212,7642470
1213,6212,5228960,6212,7642470
1213,6212,5228960,6212,7642940
1213,6212,5228960,6212,7642940
1213,6212,5228960,6212,7643750
1213,6212,5228960,6212,7644560
1213,6212,5228960,6212,7645030
1213,6212,5228960,6212,7645500
1213,6212,5228960,6212,7646150
1213,6212,5228960,6212,7646150
1213,6212,5228960,6212,7646960
1213,6212,5228960,6212,7647610
1213,6212,5228960,6212,7648420
1213,6212,5228960,6212,7649230
1213,6212,5228960,6212,7649880
1213,6212,5228960,6212,7650350
1213,6212,5228960,6212,7650820
1213,6212,5228960,6212,7651280
1213,6212,5228960,6212,7652090
1213,6212,5228960,6212,7652090
1213,6212,5228960,6212,7652900
1213,6212,5228960,6212,7653220
1213,6212,5228960,6212,7654030
1213,6212,5228960,6212,7654620
1213,6212,5228960,6212,7654850
1213,6212,5228960,6212,7655170
1213,6212,5228960,6212,7655640
1213,6212,5228960,6212,7656290
1213,6212,5228960,6212,7656760
1213,6212,5229120,6212,7656920
1213,6212,5229120,6212,7657390
1213,6212,5229120,6212,7658200
1213,6212,5229120,6212,7659010
1213,6212,5229120,6212,7659820
1213,6212,5229120,6212,7660630
1213,6212,5229120,6212,7661440
1213,6212,5229120,6212,7662250
1213,6212,5229120,6212,7662250
1213,6212,5229120,6212,7662720
1213,6212,5229120,6212,7663370
1213,6212,5229120,6212,7664370
1213,6212,5229120,6212,7664840
1213,6212,5229120,6212,7665840
1213,6212,5229120,6212,7666160
1213,6212,5229120,6212,7666630
1213,6212,5229120,6212,7667280
1213,6212,5229120,6212,7667750
1213,6212,5229120,6212,7668560
1213,6212,5229120,6212,7669000
1213,6212,5229120,6212,7669470
1213,6212,5229120,6212,7670470
1213,6212,5229120,6212,7671120
1213,6212,5229120,6212,7671930
1213,6212,5229120,6212,7672160
1213,6212,5229120,6212,7672970
1213,6212,5229120,6212,7673970
1213,6212,5229120,6212,7674440
1213,6212,5229120,6212,7674910
1213,6212,5229120,6212,7675230
1213,6212,5229120,6212,7676040
1213,6212,5229120,6212,7676360
1213,6212,5229120,6212,7676360
1213,6212,5229120,6212,7676830
1213,6212,5229120,6212,7677300
1213,6212,5229120,6212,7678300
1213,6212,5229120,6212,7678770
1213,6212,5229120,6212,7679580
1213,6212,5229120,6212,7680390
1213,6212,5229120,6212,7681200
1213,6212,5229120,6212,7681520
1213,6212,5229120,6212,7681990
1213,6212,5229120,6212,7682990
1213,6212,5229120,6212,7683800
1213,6212,5229120,6212,7684270
1213,6212,5229120,6212,7684860
1213,6212,5229120,6212,7685670
1213,6212,5229120,6212,7686480
1213,6212,5229120,6212,7686950
1213,6212,5229120,6212,7687430
1213,6212,5229120,6212,7687750
1213,6212,5229120,6212,7688560
1213,6212,5229120,6212,7689370
1213,6212,5229280,6212,7689530
1213,6212,5229280,6212,7690340
1213,6212,5229280,6212,7690340
1213,6212,5229280,6212,7690660
1213,6212,5229280,6212,7691660
1213,6212,5229280,6212,7692130
1213,6212,5229280,6212,7692360
1213,6212,5229280,6212,7692680
1213,6212,5229280,6212,7693150
1213,6212,5229280,6212,7693960
1213,6212,5229280,6212,7694430
1213,6212,5229280,6212,7694900
1213,6212,5229280,6212,7695130
1213,6212,5229280,6212,7695940
1213,6212,5229280,6212,7696750
1213,6212,5229280,6212,7696750
1213,6212,5229280,6212,7697220
1213,6212,5229280,6212,7697870
1213,6212,5229280,6212,7698870
1213,6212,5229280,6212,7699190
1213,6212,5229280,6212,7699660
1213,6212,5229280,6212,7700250
1213,6212,5229280,6212,7701250
1213,6212,5229280,6212,7701480
1213,6212,5229280,6212,7701940
1213,6212,5229280,6212,7702170
1213,6212,5229280,6212,7702630
1213,6212,5229440,6212,7702790
1213,6212,5229440,6212,7703260
1213,6212,5229440,6212,7703580
1213,6212,5229440,6212,7704390
1213,6212,5229440,6212,7704390
1213,6212,5229440,6212,7704390
1213,6212,5229440,6212,7704610
1213,6212,5229440,6212,7705080
1213,6212,5229440,6212,7705540
1213,6212,5229440,6212,7706540
1213,6212,5229440,6212,7707190
1213,6212,5229440,6212,7708000
1213,6212,5229440,6212,7708470
1213,6212,5229440,6212,7708470
1213,6212,5229440,6212,7708470
1213,6212,5229440,6212,7708790
1213,6212,5229760,6212,7709110
1213,6212,5229760,6212,7709580
1213,6212,5229760,6212,7710580
1213,6212,5229760,6212,7710800
1213,6212,5229760,6212,7710800
1213,6212,5229760,6212,7711390
1213,6212,5229760,6212,7712390
1213,6212,5229760,6212,7713200
1213,6212,5229760,6212,7714010
1213,6212,5229760,6212,7714820
1213,6212,5229760,6212,7714820
1213,6212,5229760,6212,7715050
1213,6212,5229760,6212,7715280
1213,6212,5229760,6212,7716090
1213,6212,5229760,6212,7716090
1213,6212,5229920,6212,7716250
1213,6212,5229920,6212,7717250
1213,6212,5229920,6212,7718060
1213,6212,5229920,6212,7718710
1213,6212,5229920,6212,7719710
1213,6212,5229920,6212,7720360
1213,6212,5229920,6212,7721170
1213,6212,5229920,6212,7721170
1213,6212,5229920,6212,7721980
1213,6212,5229920,6212,7722300
1213,6212,5229920,6212,7722530
1213,6212,5229920,6212,7723000
1213,6212,5229920,6212,7723810
1213,6212,5229920,6212,7724620
1213,6212,5229920,6212,7725430
1213,6212,5229920,6212,7725900
1213,6212,5229920,6212,7726370
1213,6212,5229920,6212,7727180
1213,6212,5229920,6212,7727990
1213,6212,5229920,6212,7727990
1213,6212,5229920,6212,7728220
1213,6212,5229920,6212,7728680
1213,6212,5229920,6212,7729150
1213,6212,5229920,6212,7730150
1213,6212,5229920,6212,7730960
1213,6212,5229920,6212,7731770
1213,6212,5229920,6212,7732360
1213,6212,5229920,6212,7733360
1213,6212,5229920,6212,7733830
1213,6212,5229920,6212,7734640
1213,6212,5229920,6212,7735290
1213,6212,5229920,6212,7735760
1213,6212,5229920,6212,7736410
1213,6212,5229920,6212,7737220
1213,6212,5229920,6212,7737440
1213,6212,5229920,6212,7737440
1213,6212,5229920,6212,7737670
1213,6212,5229920,6212,7738480
1213,6212,5229920,6212,7739290
1213,6212,5229920,6212,7739760
1213,6212,5229920,6212,7739980
1213,6212,5229920,6212,7740440
1213,6212,5229920,6212,7740760
1213,6212,5229920,6212,7741410
1213,6212,5230080,6212,7741570
1213,6212,5230080,6212,7741800
1213,6212,5230080,6212,7742270
1213,6212,5230080,6212,7742740
1213,6212,5230080,6212,7743550
1213,6212,5230080,6212,7744200
1213,6212,5230080,6212,7744670
1213,6212,5230080,6212,7744990
1213,6212,5230080,6212,7745320
1213,6212,5230080,6212,7746320
1213,6212,5230080,6212,7747130
1213,6212,5230240,6212,7747290
1213,6212,5230240,6212,7747510
1213,6212,5230240,6212,7747510
1213,6212,5230240,6212,7747740
1213,6212,5230240,6212,7747740
1213,6212,5230240,6212,7748550
1213,6212,5230240,6212,7749360
1213,6212,5230240,6212,7749360
1213,6212,5230240,6212,7749360
1213,6212,5230240,6212,7749910
1213,6212,5230240,6212,7749910
1213,6212,5230240,6212,7750910
1213,6212,5230240,6212,7751380
1213,6212,5230240,6212,7751380
1213,6212,5230240,6212,7751840
1213,6212,5230240,6212,7752300
1213,6212,5230240,6212,7752760
1213,6212,5230240,6212,7752760
1213,6212,5230240,6212,7753230
1213,6212,5230240,6212,7753700
1213,6212,5230240,6212,7754350
1213,6212,5230240,6212,7754350
1213,6212,5230240,6212,7755160
1213,6212,5230240,6212,7755970
1213,6212,5230240,6212,7755970
1213,6212,5230240,6212,7756970
1213,6212,5230240,6212,7757560
1213,6212,5230240,6212,7757880
1213,6212,5230240,6212,7758200
1213,6212,5230240,6212,7758200
1213,6212,5230240,6212,7759200
1213,6212,5230240,6212,7759670
1213,6212,5230240,6212,7760670
1213,6212,5230240,6212,7761480
1213,6212,5230240,6212,7762290
1213,6212,5230240,6212,7763100
1213,6212,5230240,6212,7763570
1213,6212,5230240,6212,7763570
1213,6212,5230240,6212,7764570
1213,6212,5230240,6212,7765380
1213,6212,5230240,6212,7766030
1213,6212,5230240,6212,7766500
1213,6212,5230240,6212,7766970
1213,6212,5230240,6212,7767780
1213,6212,5230400,6212,7767940
1213,6212,5230400,6212,7768410
1213,6212,5230400,6212,7768410
1213,6212,5230400,6212,7769220
1213,6212,5230400,6212,7769690
1213,6212,5230400,6212,7769690
1213,6212,5230400,6212,7770010
1213,6212,5230400,6212,7770480
1213,6212,5230400,6212,7770710
1213,6212,5230400,6212,7771520
1213,6212,5230400,6212,7771990
1213,6212,5230400,6212,7772800
1213,6212,5230720,6212,7773120
1213,6212,5230720,6212,7773930
1213,6212,5230720,6212,7774930
1213,6212,5230720,6212,7775740
1213,6212,5230720,6212,7776550
1213,6212,5230720,6212,7777020
1213,6212,5230720,6212,7777490
1213,6212,5230720,6212,7777810
1213,6212,5230720,6212,7778620
1213,6212,5230720,6212,7779170
1213,6212,5230720,6212,7780170
1213,6212,5230720,6212,7780820
1213,6212,5230720,6212,7781630
1213,6212,5230720,6212,7781630
1213,6212,5230720,6212,7781950
1213,6212,5230720,6212,7782420
1213,6212,5230720,6212,7782740
1213,6212,5230720,6212,7783200
1213,6212,5230720,6212,7783670
1213,6212,5230720,6212,7784670
1213,6212,5230720,6212,7785320
1213,6212,5230720,6212,7786130
1213,6212,5230720,6212,7786940
1213,6212,5230720,6212,7787170
1213,6212,5230720,6212,7787980
1213,6212,5230770,6212,7788030
1213,6212,5230770,6212,7788840
1213,6212,5230770,6212,7789310
1213,6212,5230770,6212,7790120
1213,6212,5230770,6212,7790590
1213,6212,5230770,6212,7790910
1213,6212,5230770,6212,7791370
1213,6212,5230770,6212,7791840
1213,6212,5230770,6212,7792650
1213,6212,5230770,6212,7793120
1213,6212,5230770,6212,7793580
1213,6212,5230770,6212,7794230
1213,6212,5230770,6212,7794700
1213,6212,5230770,6212,7795510
1213,6212,5230770,6212,7795980
1213,6212,5230770,6212,7795980
1213,6212,5230880,6212,7796090
1213,6212,5230880,6212,7796900
1213,6212,5230880,6212,7797370
1213,6212,5230880,6212,7797840
1213,6212,5230880,6212,7798490
1213,6212,5230880,6212,7798490
1213,6212,5230880,6212,7798490
1213,6212,5230880,6212,7799300
1213,6212,5230880,6212,7800110
1213,6212,5230880,6212,7800760
1213,6212,5230880,6212,7800760
1213,6212,5230880,6212,7800980
1213,6212,5230880,6212,7800980
1213,6212,5230880,6212,7801530
1213,6212,5230880,6212,7802340
1213,6212,5230880,6212,7803150
1213,6212,5230880,6212,7803800
1213,6212,5230880,6212,7804270
1213,6212,5230880,6212,7804730
1213,6212,5230990,6212,7804840
1213,6212,5230990,6212,7805840
1213,6212,5230990,6212,7806300
1213,6212,5230990,6212,7806300
1213,6212,5230990,6212,7806760
1213,6212,5230990,6212,7807220
1213,6212,5230990,6212,7807220
1213,6212,5230990,6212,7807690
1213,6212,5231040,6212,7807740
1213,6212,5231040,6212,7808550
1213,6212,5231040,6212,7808870
1213,6212,5231040,6212,7809240
1213,6212,5231040,6212,7809560
1213,6212,5231040,6212,7810020
1213,6212,5231040,6212,7810490
1213,6212,5231040,6212,7810720
1213,6212,5231040,6212,7811720
1213,6212,5231040,6212,7812370
1213,6212,5231040,6212,7812840
1213,6212,5231040,6212,7813310
1213,6212,5231040,6212,7813630
1213,6212,5231040,6212,7814630
1213,6212,5231040,6212,7814950
1213,6212,5231040,6212,7815950
1213,6212,5231040,6212,7815950
1213,6212,5231040,6212,7816760
1213,6212,5231040,6212,7817570
1213,6212,5231040,6212,7818220
1213,6212,5231040,6212,7818450
1213,6212,5231040,6212,7819260
1213,6212,5231040,6212,7820070
1213,6212,5231040,6212,7820070
1213,6212,5231200,6212,7820230
1213,6212,5231200,6212,7820600
1213,6212,5231200,6212,7821410
1213,6212,5231200,6212,7822220
1213,6212,5231200,6212,7823030
1213,6212,5231310,6212,7823140
1213,6212,5231310,6212,7823610
1213,6212,5231310,6212,7823610
1213,6212,5231310,6212,7824420
1213,6212,5231310,6212,7824420
1213,6212,5231310,6212,7824420
1213,6212,5231310,6212,7824890
1213,6212,5231310,6212,7824890
1213,6212,5231470,6212,7825050
1213,6212,5231470,6212,7825860
1213,6212,5231470,6212,7826670
1213,6212,5231470,6212,7827320
1213,6212,5231470,6212,7828130
1213,6212,5231470,6212,7828600
1213,6212,5231470,6212,7829070
1213,6212,5231470,6212,7829660
1213,6212,5231470,6212,7830660
1213,6212,5231470,6212,7830890
1213,6212,5231470,6212,7830890
1213,6212,5231470,6212,7831540
1213,6212,5231470,6212,7832190
1213,6212,5231470,6212,7832660
1213,6212,5231470,6212,7832660
1213,6212,5231470,6212,7832980
1213,6212,5231470,6212,7833630
1213,6212,5231470,6212,7834100
1213,6212,5231470,6212,7835100
