ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7bf9-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-arrived_gpu_milli
126,588,542620,6212,542620
126,588,542620,6212,542620
126,588,542730,6212,542730
126,588,543200,6212,543200
126,588,544200,6212,544200
126,588,544200,6212,544200
127,596,545200,6212,545200
127,596,546200,6212,546200
127,596,547200,6212,547200
127,596,548200,6212,548200
127,596,549200,6212,549200
127,596,550200,6212,550200
127,596,551200,6212,551200
127,596,551430,6212,551430
127,596,552430,6212,552430
127,596,553430,6212,553430
127,596,554240,6212,554240
127,596,555240,6212,555240
128,604,556240,6212,556240
128,604,556700,6212,556700
128,604,557700,6212,557700
128,604,558160,6212,558160
128,604,559160,6212,559160
128,604,559970,6212,559970
128,604,559970,6212,559970
128,604,560970,6212,560970
128,604,561970,6212,561970
128,604,562970,6212,562970
128,604,563780,6212,563780
128,604,564370,6212,564370
128,604,564840,6212,564840
129,606,565840,6212,565840
130,614,569840,6212,569840
130,614,569840,6212,569840
130,614,570310,6212,570310
130,614,570310,6212,570310
130,614,570630,6212,570630
131,616,571440,6212,571440
131,616,572440,6212,572440
131,616,573440,6212,573440
131,616,573440,6212,573440
132,618,574440,6212,574440
132,618,574670,6212,574670
133,620,575670,6212,575670
133,620,576670,6212,576670
133,620,577670,6212,577670
133,620,577670,6212,577670
134,628,578670,6212,578670
134,628,579140,6212,579140
134,628,579790,6212,579790
134,628,580790,6212,580790
134,628,581790,6212,581790
134,628,581790,6212,581790
134,628,582790,6212,582790
134,628,583260,6212,583260
134,628,583580,6212,583580
134,628,584390,6212,584390
134,628,585200,6212,585200
134,628,585670,6212,585670
134,628,586670,6212,586670
134,628,586670,6212,586670
135,632,587670,6212,587670
135,632,588670,6212,588670
136,634,589670,6212,589670
136,634,590670,6212,590670
136,634,590890,6212,590890
136,634,591890,6212,591890
136,634,592890,6212,592890
137,642,593890,6212,593890
137,642,594700,6212,594700
137,642,594700,6212,594700
137,642,595160,6212,595160
137,642,595380,6212,595380
137,642,596380,6212,596380
137,642,597380,6212,597380
137,642,597850,6212,597850
137,642,598850,6212,598850
137,642,599850,6212,599850
138,650,600850,6212,600850
139,658,608850,6212,608850
139,658,609170,6212,609170
139,658,609720,6212,609720
139,658,610720,6212,610720
139,658,610720,6212,610720
139,658,611720,6212,611720
139,658,612530,6212,612530
139,658,613000,6212,613000
139,658,613810,6212,613810
139,658,614810,6212,614810
139,658,615030,6212,615030
139,658,616030,6212,616030
140,660,616500,6212,616500
140,660,617310,6212,617310
141,662,618310,6212,618310
142,666,619120,6212,619120
142,666,619440,6212,619440
142,666,619440,6212,619440
142,666,620250,6212,620250
142,666,621060,6212,621060
142,666,621060,6212,621060
142,666,621060,6212,621060
142,666,621870,6212,621870
142,666,622870,6212,622870
143,668,623680,6212,623680
143,668,624000,6212,624000
144,670,624810,6212,624810
144,670,625810,6212,625810
145,672,626620,6212,626620
145,672,627620,6212,627620
146,674,628620,6212,628620
146,674,628940,6212,628940
146,674,629940,6212,629940
147,682,630400,6212,630400
147,682,631400,6212,631400
147,682,632210,6212,632210
147,682,633210,6212,633210
147,682,634210,6212,634210
147,682,635210,6212,635210
147,682,635210,6212,635210
147,682,636020,6212,636020
147,682,637020,6212,637020
147,682,637020,6212,637020
148,684,638020,6212,638020
148,684,638830,6212,638830
149,692,639830,6212,639830
149,692,640830,6212,640830
149,692,641830,6212,641830
149,692,642640,6212,642640
149,692,643450,6212,643450
149,692,643670,6212,643670
149,692,644670,6212,644670
149,692,645130,6212,645130
149,692,645940,6212,645940
149,692,646940,6212,646940
150,694,647940,6212,647940
150,694,648940,6212,648940
151,702,649940,6212,649940
151,702,650940,6212,650940
151,702,651940,6212,651940
151,702,651940,6212,651940
151,702,651940,6212,651940
151,702,652940,6212,652940
151,702,653940,6212,653940
151,702,654940,6212,654940
151,702,655940,6212,655940
151,702,656940,6212,656940
151,702,656940,6212,656940
151,702,656940,6212,656940
152,710,657940,6212,657940
152,710,658750,6212,658750
152,710,659750,6212,659750
152,710,660560,6212,660560
152,710,660560,6212,660560
152,710,661560,6212,661560
152,710,662560,6212,662560
152,710,663560,6212,663560
152,710,664560,6212,664560
152,710,664560,6212,664560
153,718,665560,6212,665560
153,718,666370,6212,666370
153,718,667370,6212,667370
153,718,668370,6212,668370
153,718,669370,6212,669370
153,718,670370,6212,670370
153,718,671370,6212,671370
153,718,672020,6212,672020
154,720,673020,6212,673020
154,720,674020,6212,674020
155,728,675020,6212,675020
155,728,675830,6212,675830
155,728,676830,6212,676830
155,728,677150,6212,677150
155,728,678150,6212,678150
155,728,679150,6212,679150
155,728,680150,6212,680150
155,728,680150,6212,680150
155,728,681150,6212,681150
156,730,682150,6212,682150
156,730,683150,6212,683150
156,730,684150,6212,684150
157,732,685150,6212,685150
158,734,685960,6212,685960
158,734,685960,6212,685960
158,734,685960,6212,685960
158,734,686960,6212,686960
158,734,687610,6212,687610
159,742,688610,6212,688610
159,742,689610,6212,689610
159,742,690200,6212,690200
159,742,690200,6212,690200
159,742,690430,6212,690430
159,742,691430,6212,691430
159,742,691890,6212,691890
159,742,692890,6212,692890
159,742,692890,6212,692890
159,742,693890,6212,693890
159,742,694260,6212,694260
159,742,695260,6212,695260
160,744,696070,6212,696070
160,744,697070,6212,697070
161,752,698070,6212,698070
161,752,699070,6212,699070
161,752,699540,6212,699540
162,754,700540,6212,700540
162,754,701540,6212,701540
162,754,702540,6212,702540
162,754,703540,6212,703540
162,754,704540,6212,704540
163,762,705540,6212,705540
163,762,705540,6212,705540
163,762,706000,6212,706000
163,762,707000,6212,707000
163,762,707000,6212,707000
163,762,708000,6212,708000
163,762,709000,6212,709000
163,762,709000,6212,709000
163,762,709000,6212,709000
163,762,710000,6212,710000
163,762,710000,6212,710000
164,770,711000,6212,711000
164,770,711000,6212,711000
164,770,711160,6212,711160
164,770,712160,6212,712160
165,772,712970,6212,712970
165,772,713970,6212,713970
165,772,713970,6212,713970
165,772,714970,6212,714970
165,772,715970,6212,715970
165,772,716620,6212,716620
165,772,716990,6212,716990
165,772,717220,6212,717220
166,780,718220,6212,718220
166,780,719030,6212,719030
166,780,719250,6212,719250
166,780,719720,6212,719720
166,780,720270,6212,720270
166,780,721270,6212,721270
166,780,722270,6212,722270
166,780,723270,6212,723270
166,780,723590,6212,723590
166,780,723590,6212,723590
166,780,724590,6212,724590
166,780,725060,6212,725060
166,780,725870,6212,725870
166,780,726870,6212,726870
166,780,727340,6212,727340
166,780,728150,6212,728150
166,780,729150,6212,729150
167,788,729620,6212,729620
167,788,730620,6212,730620
167,788,730780,6212,730780
167,788,731590,6212,731590
167,788,732400,6212,732400
167,788,732400,6212,732400
167,788,733400,6212,733400
167,788,734400,6212,734400
167,788,735400,6212,735400
167,788,736400,6212,736400
168,796,737400,6212,737400
168,796,738400,6212,738400
168,796,739400,6212,739400
169,804,740400,6212,740400
169,804,741210,6212,741210
169,804,742210,6212,742210
169,804,743210,6212,743210
169,804,744210,6212,744210
170,806,745210,6212,745210
170,806,746210,6212,746210
170,806,747210,6212,747210
170,806,747670,6212,747670
170,806,748480,6212,748480
170,806,749480,6212,749480
170,806,749480,6212,749480
171,808,750070,6212,750070
171,808,751070,6212,751070
172,816,752070,6212,752070
172,816,753070,6212,753070
172,816,754070,6212,754070
173,818,754880,6212,754880
173,818,755880,6212,755880
173,818,756530,6212,756530
173,818,756530,6212,756530
173,818,757530,6212,757530
173,818,758340,6212,758340
173,818,758810,6212,758810
173,818,759360,6212,759360
174,826,760170,6212,760170
174,826,761170,6212,761170
174,826,762170,6212,762170
174,826,762980,6212,762980
174,826,763790,6212,763790
174,826,764790,6212,764790
174,826,765790,6212,765790
174,826,766260,6212,766260
174,826,766420,6212,766420
174,826,766890,6212,766890
174,826,766890,6212,766890
174,826,766890,6212,766890
175,834,767700,6212,767700
175,834,768700,6212,768700
175,834,769700,6212,769700
175,834,770700,6212,770700
175,834,771170,6212,771170
175,834,771640,6212,771640
175,834,772640,6212,772640
175,834,773640,6212,773640
175,834,774450,6212,774450
176,842,775450,6212,775450
176,842,776450,6212,776450
176,842,777450,6212,777450
176,842,778260,6212,778260
176,842,778850,6212,778850
176,842,779660,6212,779660
176,842,780660,6212,780660
176,842,781470,6212,781470
176,842,781470,6212,781470
177,844,782280,6212,782280
177,844,783280,6212,783280
178,846,784280,6212,784280
178,846,785090,6212,785090
179,854,785900,6212,785900
179,854,786710,6212,786710
179,854,787520,6212,787520
179,854,788170,6212,788170
179,854,789170,6212,789170
179,854,789170,6212,789170
179,854,790170,6212,790170
179,854,790820,6212,790820
179,854,791280,6212,791280
179,854,792280,6212,792280
180,856,793280,6212,793280
180,856,794280,6212,794280
181,858,795280,6212,795280
181,858,795280,6212,795280
182,866,803280,6212,803280
182,866,804280,6212,804280
183,868,805280,6212,805280
183,868,805750,6212,805750
183,868,806070,6212,806070
183,868,806390,6212,806390
184,870,807200,6212,807200
184,870,808200,6212,808200
185,872,809200,6212,809200
185,872,809200,6212,809200
185,872,810200,6212,810200
186,880,811010,6212,811010
186,880,812010,6212,812010
186,880,812820,6212,812820
186,880,813630,6212,813630
186,880,814440,6212,814440
186,880,815440,6212,815440
186,880,816440,6212,816440
186,880,817440,6212,817440
187,888,818440,6212,818440
187,888,819440,6212,819440
187,888,819910,6212,819910
187,888,820910,6212,820910
187,888,821910,6212,821910
187,888,822910,6212,822910
187,888,823560,6212,823560
187,888,824560,6212,824560
188,896,825560,6212,825560
188,896,826560,6212,826560
188,896,826790,6212,826790
188,896,827440,6212,827440
188,896,828440,6212,828440
188,896,829440,6212,829440
189,904,830440,6212,830440
189,904,831440,6212,831440
189,904,832250,6212,832250
189,904,833250,6212,833250
189,904,833250,6212,833250
189,904,834250,6212,834250
189,904,834720,6212,834720
189,904,835530,6212,835530
189,904,835850,6212,835850
189,904,835850,6212,835850
189,904,835850,6212,835850
189,904,836850,6212,836850
189,904,837070,6212,837070
189,904,838070,6212,838070
189,904,838300,6212,838300
189,904,839110,6212,839110
189,904,839110,6212,839110
189,904,840110,6212,840110
189,904,841110,6212,841110
189,904,841430,6212,841430
190,906,842430,6212,842430
190,906,843430,6212,843430
191,914,844430,6212,844430
191,914,845430,6212,845430
191,914,846240,6212,846240
191,914,847050,6212,847050
191,914,847280,6212,847280
191,914,848280,6212,848280
191,914,849280,6212,849280
191,914,850280,6212,850280
191,914,851280,6212,851280
192,922,852280,6212,852280
192,922,853280,6212,853280
192,922,854280,6212,854280
192,922,854600,6212,854600
192,922,855600,6212,855600
192,922,856600,6212,856600
192,922,856600,6212,856600
192,922,857600,6212,857600
192,922,858600,6212,858600
192,922,860600,6212,860600
192,922,860820,6212,860820
192,922,860820,6212,860820
193,930,861820,6212,861820
193,930,862820,6212,862820
193,930,863820,6212,863820
193,930,863980,6212,863980
193,930,863980,6212,863980
193,930,864980,6212,864980
193,930,865980,6212,865980
193,930,866790,6212,866790
193,930,867790,6212,867790
193,930,868260,6212,868260
193,930,868490,6212,868490
193,930,869300,6212,869300
194,932,869620,6212,869620
194,932,870430,6212,870430
194,932,870750,6212,870750
195,940,871210,6212,871210
195,940,872210,6212,872210
195,940,873210,6212,873210
195,940,873860,6212,873860
195,940,874860,6212,874860
195,940,875860,6212,875860
196,948,876860,6212,876860
196,948,877860,6212,877860
196,948,878860,6212,878860
196,948,879860,6212,879860
196,948,880670,6212,880670
196,948,881480,6212,881480
196,948,882480,6212,882480
196,948,883480,6212,883480
197,950,884480,6212,884480
197,950,885480,6212,885480
197,950,886480,6212,886480
197,950,887480,6212,887480
198,952,888290,6212,888290
198,952,889290,6212,889290
199,960,890290,6212,890290
199,960,891290,6212,891290
200,962,892100,6212,892100
200,962,893100,6212,893100
200,962,894100,6212,894100
200,962,894690,6212,894690
200,962,895690,6212,895690
200,962,896690,6212,896690
200,962,897690,6212,897690
200,962,897690,6212,897690
200,962,898010,6212,898010
200,962,898010,6212,898010
200,962,898010,6212,898010
200,962,899010,6212,899010
200,962,899010,6212,899010
201,970,899820,6212,899820
201,970,900820,6212,900820
201,970,900980,6212,900980
201,970,901790,6212,901790
201,970,902020,6212,902020
201,970,902020,6212,902020
201,970,902830,6212,902830
201,970,903200,6212,903200
201,970,903850,6212,903850
201,970,904850,6212,904850
201,970,905850,6212,905850
201,970,906170,6212,906170
201,970,906640,6212,906640
201,970,906870,6212,906870
202,978,914870,6212,914870
203,980,915680,6212,915680
203,980,916680,6212,916680
204,982,917490,6212,917490
204,982,918490,6212,918490
205,984,919490,6212,919490
205,984,920490,6212,920490
206,986,921490,6212,921490
206,986,922300,6212,922300
207,994,923300,6212,923300
207,994,924110,6212,924110
207,994,925110,6212,925110
207,994,925580,6212,925580
207,994,926050,6212,926050
207,994,927050,6212,927050
207,994,927370,6212,927370
207,994,927840,6212,927840
207,994,928840,6212,928840
207,994,929840,6212,929840
208,996,930840,6212,930840
208,996,931160,6212,931160
208,996,931390,6212,931390
208,996,932390,6212,932390
209,998,933390,6212,933390
209,998,934390,6212,934390
210,1000,935200,6212,935200
210,1000,936010,6212,936010
211,1008,937010,6212,937010
211,1008,937480,6212,937480
211,1008,938480,6212,938480
211,1008,938950,6212,938950
211,1008,939950,6212,939950
212,1012,940950,6212,940950
212,1012,941950,6212,941950
212,1012,942950,6212,942950
212,1012,943540,6212,943540
212,1012,944010,6212,944010
212,1012,944010,6212,944010
212,1012,944820,6212,944820
212,1012,944820,6212,944820
212,1012,944820,6212,944820
213,1020,948820,6212,948820
213,1020,949820,6212,949820
213,1020,951820,6212,951820
213,1020,952630,6212,952630
213,1020,953440,6212,953440
213,1020,954440,6212,954440
214,1028,954990,6212,954990
214,1028,955990,6212,955990
214,1028,956990,6212,956990
214,1028,957990,6212,957990
214,1028,958990,6212,958990
214,1028,959990,6212,959990
214,1028,960990,6212,960990
214,1028,961450,6212,961450
214,1028,962450,6212,962450
215,1036,962920,6212,962920
215,1036,963390,6212,963390
215,1036,964390,6212,964390
215,1036,965390,6212,965390
215,1036,966390,6212,966390
216,1038,967200,6212,967200
216,1038,967570,6212,967570
217,1040,968570,6212,968570
217,1040,968570,6212,968570
217,1040,969570,6212,969570
217,1040,970040,6212,970040
217,1040,971040,6212,971040
217,1040,971260,6212,971260
217,1040,972260,6212,972260
217,1040,973260,6212,973260
217,1040,973260,6212,973260
217,1040,974260,6212,974260
218,1042,975260,6212,975260
219,1050,976260,6212,976260
219,1050,977260,6212,977260
219,1050,978070,6212,978070
219,1050,979070,6212,979070
219,1050,980070,6212,980070
219,1050,981070,6212,981070
219,1050,982070,6212,982070
219,1050,983070,6212,983070
219,1050,984070,6212,984070
219,1050,984540,6212,984540
220,1052,985350,6212,985350
220,1052,985820,6212,985820
220,1052,986290,6212,986290
221,1060,987290,6212,987290
221,1060,987290,6212,987290
221,1060,987760,6212,987760
221,1060,988130,6212,988130
221,1060,989130,6212,989130
221,1060,989600,6212,989600
221,1060,990600,6212,990600
222,1068,991600,6212,991600
222,1068,991830,6212,991830
222,1068,992480,6212,992480
222,1068,992850,6212,992850
222,1068,993660,6212,993660
222,1068,994660,6212,994660
222,1068,995660,6212,995660
222,1068,996130,6212,996130
222,1068,997130,6212,997130
222,1068,997130,6212,997130
222,1068,998130,6212,998130
222,1068,999130,6212,999130
222,1068,999130,6212,999130
222,1068,999130,6212,999130
222,1068,999600,6212,999600
223,1076,1000600,6212,1000600
223,1076,1000920,6212,1000920
223,1076,1001150,6212,1001150
223,1076,1001310,6212,1001310
223,1076,1002310,6212,1002310
223,1076,1003310,6212,1003310
223,1076,1004310,6212,1004310
223,1076,1004310,6212,1004310
223,1076,1004780,6212,1004780
223,1076,1005590,6212,1005590
223,1076,1006180,6212,1006180
223,1076,1007180,6212,1007180
223,1076,1007830,6212,1007830
224,1084,1009830,6212,1009830
224,1084,1010830,6212,1010830
224,1084,1011830,6212,1011830
224,1084,1012830,6212,1012830
224,1084,1013830,6212,1013830
225,1086,1014830,6212,1014830
225,1086,1015830,6212,1015830
226,1094,1016830,6212,1016830
226,1094,1017150,6212,1017150
226,1094,1021150,6212,1021150
226,1094,1022150,6212,1022150
226,1094,1023150,6212,1023150
227,1096,1023800,6212,1023800
227,1096,1023800,6212,1023800
227,1096,1024800,6212,1024800
228,1098,1025800,6212,1025800
229,1100,1026610,6212,1026610
229,1100,1027420,6212,1027420
229,1100,1028420,6212,1028420
229,1100,1028420,6212,1028420
230,1102,1028890,6212,1028890
230,1102,1029890,6212,1029890
230,1102,1030120,6212,1030120
230,1102,1031120,6212,1031120
231,1110,1032120,6212,1032120
231,1110,1033120,6212,1033120
231,1110,1034120,6212,1034120
231,1110,1035120,6212,1035120
231,1110,1036120,6212,1036120
231,1110,1037120,6212,1037120
231,1110,1038120,6212,1038120
231,1110,1038120,6212,1038120
231,1110,1038120,6212,1038120
231,1110,1038930,6212,1038930
231,1110,1038930,6212,1038930
231,1110,1039740,6212,1039740
232,1118,1040740,6212,1040740
232,1118,1041740,6212,1041740
232,1118,1041740,6212,1041740
232,1118,1041900,6212,1041900
232,1118,1042220,6212,1042220
232,1118,1043220,6212,1043220
232,1118,1043220,6212,1043220
232,1118,1044220,6212,1044220
232,1118,1045220,6212,1045220
233,1120,1046220,6212,1046220
233,1120,1046540,6212,1046540
233,1120,1047540,6212,1047540
233,1120,1048540,6212,1048540
233,1120,1049350,6212,1049350
234,1128,1050350,6212,1050350
234,1128,1051160,6212,1051160
234,1128,1052160,6212,1052160
234,1128,1053160,6212,1053160
234,1128,1054160,6212,1054160
234,1128,1054810,6212,1054810
234,1128,1055810,6212,1055810
235,1130,1056620,6212,1056620
235,1130,1056620,6212,1056620
235,1130,1057270,6212,1057270
235,1130,1058270,6212,1058270
236,1132,1059270,6212,1059270
236,1132,1060270,6212,1060270
237,1136,1061270,6212,1061270
237,1136,1062080,6212,1062080
237,1136,1062550,6212,1062550
238,1138,1063550,6212,1063550
238,1138,1064550,6212,1064550
238,1138,1065360,6212,1065360
238,1138,1065360,6212,1065360
238,1138,1066360,6212,1066360
238,1138,1067170,6212,1067170
238,1138,1067720,6212,1067720
238,1138,1068040,6212,1068040
238,1138,1069040,6212,1069040
238,1138,1069040,6212,1069040
239,1140,1070040,6212,1070040
240,1142,1071040,6212,1071040
240,1142,1072040,6212,1072040
240,1142,1073040,6212,1073040
241,1150,1073510,6212,1073510
241,1150,1074510,6212,1074510
241,1150,1075510,6212,1075510
242,1154,1076320,6212,1076320
242,1154,1077320,6212,1077320
242,1154,1078320,6212,1078320
242,1154,1079130,6212,1079130
242,1154,1080130,6212,1080130
242,1154,1080130,6212,1080130
242,1154,1081130,6212,1081130
242,1154,1082130,6212,1082130
243,1158,1083130,6212,1083130
243,1158,1084130,6212,1084130
243,1158,1084600,6212,1084600
243,1158,1085600,6212,1085600
243,1158,1086250,6212,1086250
244,1166,1087250,6212,1087250
244,1166,1088250,6212,1088250
244,1166,1088570,6212,1088570
244,1166,1089380,6212,1089380
244,1166,1090380,6212,1090380
244,1166,1090380,6212,1090380
244,1166,1091380,6212,1091380
244,1166,1091380,6212,1091380
244,1166,1092380,6212,1092380
244,1166,1093190,6212,1093190
244,1166,1094190,6212,1094190
244,1166,1094190,6212,1094190
245,1168,1095190,6212,1095190
245,1168,1095660,6212,1095660
245,1168,1096470,6212,1096470
245,1168,1096470,6212,1096470
246,1176,1097470,6212,1097470
246,1176,1098470,6212,1098470
246,1176,1099280,6212,1099280
246,1176,1100090,6212,1100090
246,1176,1100740,6212,1100740
246,1176,1101550,6212,1101550
246,1176,1102360,6212,1102360
246,1176,1102360,6212,1102360
246,1176,1102360,6212,1102360
246,1176,1103360,6212,1103360
246,1176,1103360,6212,1103360
246,1176,1103680,6212,1103680
246,1176,1104680,6212,1104680
247,1178,1105680,6212,1105680
247,1178,1106680,6212,1106680
248,1186,1107490,6212,1107490
248,1186,1108490,6212,1108490
248,1186,1109080,6212,1109080
248,1186,1109080,6212,1109080
248,1186,1109080,6212,1109080
248,1186,1110080,6212,1110080
248,1186,1111080,6212,1111080
248,1186,1111080,6212,1111080
248,1186,1112080,6212,1112080
248,1186,1113080,6212,1113080
248,1186,1113450,6212,1113450
248,1186,1113680,6212,1113680
248,1186,1114680,6212,1114680
249,1194,1115680,6212,1115680
249,1194,1116490,6212,1116490
249,1194,1117140,6212,1117140
249,1194,1117140,6212,1117140
249,1194,1117950,6212,1117950
249,1194,1118760,6212,1118760
249,1194,1119760,6212,1119760
249,1194,1120130,6212,1120130
249,1194,1120130,6212,1120130
249,1194,1121130,6212,1121130
249,1194,1121600,6212,1121600
250,1202,1122600,6212,1122600
250,1202,1122600,6212,1122600
250,1202,1123600,6212,1123600
250,1202,1124600,6212,1124600
250,1202,1125600,6212,1125600
250,1202,1125920,6212,1125920
250,1202,1126920,6212,1126920
250,1202,1127920,6212,1127920
251,1210,1128920,6212,1128920
251,1210,1129730,6212,1129730
251,1210,1129950,6212,1129950
251,1210,1130270,6212,1130270
251,1210,1131080,6212,1131080
251,1210,1131550,6212,1131550
251,1210,1132550,6212,1132550
251,1210,1133550,6212,1133550
251,1210,1134020,6212,1134020
251,1210,1135020,6212,1135020
252,1214,1135490,6212,1135490
252,1214,1136490,6212,1136490
253,1222,1137490,6212,1137490
253,1222,1138300,6212,1138300
253,1222,1138770,6212,1138770
253,1222,1139580,6212,1139580
253,1222,1139900,6212,1139900
253,1222,1140710,6212,1140710
253,1222,1141710,6212,1141710
253,1222,1142520,6212,1142520
253,1222,1143520,6212,1143520
253,1222,1144520,6212,1144520
253,1222,1144740,6212,1144740
253,1222,1145740,6212,1145740
253,1222,1146550,6212,1146550
253,1222,1146920,6212,1146920
253,1222,1147030,6212,1147030
253,1222,1147030,6212,1147030
253,1222,1148030,6212,1148030
253,1222,1149030,6212,1149030
254,1230,1150030,6212,1150030
254,1230,1151030,6212,1151030
254,1230,1152030,6212,1152030
254,1230,1153030,6212,1153030
254,1230,1154030,6212,1154030
254,1230,1155030,6212,1155030
255,1238,1156030,6212,1156030
255,1238,1157030,6212,1157030
255,1238,1158030,6212,1158030
255,1238,1158500,6212,1158500
255,1238,1158820,6212,1158820
255,1238,1159630,6212,1159630
255,1238,1159630,6212,1159630
255,1238,1160280,6212,1160280
255,1238,1160280,6212,1160280
255,1238,1161280,6212,1161280
255,1238,1161280,6212,1161280
256,1240,1162280,6212,1162280
256,1240,1163280,6212,1163280
256,1240,1163600,6212,1163600
257,1242,1164250,6212,1164250
257,1242,1164840,6212,1164840
257,1242,1165650,6212,1165650
257,1242,1166120,6212,1166120
257,1242,1166930,6212,1166930
257,1242,1167250,6212,1167250
258,1244,1168250,6212,1168250
258,1244,1169250,6212,1169250
259,1248,1169620,6212,1169620
259,1248,1170090,6212,1170090
260,1256,1170900,6212,1170900
260,1256,1171120,6212,1171120
260,1256,1172120,6212,1172120
260,1256,1173120,6212,1173120
260,1256,1174120,6212,1174120
260,1256,1175120,6212,1175120
260,1256,1175120,6212,1175120
260,1256,1176120,6212,1176120
260,1256,1176930,6212,1176930
261,1264,1177930,6212,1177930
261,1264,1178250,6212,1178250
261,1264,1178720,6212,1178720
261,1264,1179720,6212,1179720
261,1264,1180720,6212,1180720
261,1264,1180720,6212,1180720
261,1264,1180720,6212,1180720
261,1264,1181370,6212,1181370
262,1272,1182370,6212,1182370
262,1272,1182920,6212,1182920
262,1272,1183730,6212,1183730
262,1272,1184730,6212,1184730
262,1272,1185730,6212,1185730
262,1272,1185730,6212,1185730
262,1272,1186380,6212,1186380
262,1272,1187380,6212,1187380
262,1272,1188380,6212,1188380
262,1272,1189380,6212,1189380
262,1272,1189700,6212,1189700
262,1272,1190170,6212,1190170
262,1272,1191170,6212,1191170
262,1272,1192170,6212,1192170
263,1274,1193170,6212,1193170
263,1274,1194170,6212,1194170
263,1274,1194170,6212,1194170
263,1274,1194170,6212,1194170
264,1282,1195170,6212,1195170
264,1282,1195980,6212,1195980
264,1282,1196790,6212,1196790
264,1282,1197790,6212,1197790
264,1282,1197790,6212,1197790
264,1282,1197790,6212,1197790
264,1282,1198790,6212,1198790
264,1282,1199110,6212,1199110
264,1282,1199430,6212,1199430
264,1282,1200430,6212,1200430
264,1282,1201240,6212,1201240
265,1284,1202240,6212,1202240
265,1284,1203240,6212,1203240
265,1284,1203710,6212,1203710
266,1292,1204520,6212,1204520
266,1292,1204990,6212,1204990
266,1292,1205990,6212,1205990
266,1292,1206150,6212,1206150
266,1292,1206150,6212,1206150
266,1292,1206740,6212,1206740
266,1292,1207740,6212,1207740
266,1292,1208210,6212,1208210
266,1292,1208530,6212,1208530
266,1292,1209530,6212,1209530
266,1292,1210530,6212,1210530
266,1292,1211530,6212,1211530
267,1300,1212530,6212,1212530
267,1300,1213340,6212,1213340
267,1300,1214340,6212,1214340
267,1300,1214810,6212,1214810
267,1300,1215360,6212,1215360
267,1300,1216360,6212,1216360
267,1300,1216360,6212,1216360
267,1300,1217360,6212,1217360
267,1300,1217360,6212,1217360
267,1300,1218360,6212,1218360
268,1302,1219360,6212,1219360
268,1302,1220360,6212,1220360
268,1302,1220830,6212,1220830
268,1302,1220830,6212,1220830
268,1302,1221050,6212,1221050
269,1304,1221700,6212,1221700
269,1304,1221700,6212,1221700
269,1304,1222510,6212,1222510
270,1306,1223510,6212,1223510
270,1306,1224320,6212,1224320
271,1314,1225320,6212,1225320
271,1314,1225970,6212,1225970
271,1314,1226970,6212,1226970
271,1314,1227520,6212,1227520
271,1314,1227980,6212,1227980
271,1314,1228980,6212,1228980
271,1314,1229980,6212,1229980
271,1314,1229980,6212,1229980
271,1314,1230980,6212,1230980
271,1314,1231980,6212,1231980
272,1316,1232980,6212,1232980
272,1316,1233980,6212,1233980
273,1324,1234980,6212,1234980
273,1324,1235790,6212,1235790
273,1324,1236790,6212,1236790
274,1332,1244790,6212,1244790
274,1332,1245260,6212,1245260
274,1332,1245420,6212,1245420
274,1332,1246420,6212,1246420
274,1332,1247420,6212,1247420
274,1332,1248420,6212,1248420
274,1332,1249420,6212,1249420
