ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
868167.56,97.16,83.56,861266.26,96.38
868167.56,97.16,83.56,861266.26,96.38
867771.72,97.16,83.56,860919.06,96.39
867771.72,97.16,83.56,860919.06,96.39
867771.72,97.16,83.56,860919.06,96.39
867771.72,97.16,83.56,860888.57,96.39
867771.72,97.16,83.56,860888.57,96.39
867771.72,97.16,83.56,860888.57,96.39
867329.54,97.16,83.57,860426.22,96.39
867329.54,97.16,83.57,860426.22,96.39
867329.54,97.16,83.57,860426.22,96.39
867329.54,97.16,83.57,860426.22,96.39
866918.74,97.18,83.59,860153.05,96.42
866918.74,97.18,83.59,860153.05,96.42
866918.74,97.18,83.59,860153.05,96.42
866918.74,97.18,83.59,860153.05,96.42
866918.74,97.18,83.59,860153.05,96.42
866546.74,97.19,83.59,859928.82,96.45
866077.19,97.21,83.61,859269.65,96.45
866077.19,97.21,83.61,859247.25,96.44
866077.19,97.21,83.61,859247.25,96.44
866077.19,97.21,83.61,859247.25,96.44
866077.19,97.21,83.61,859247.25,96.44
866077.19,97.21,83.61,859247.25,96.44
866077.19,97.21,83.61,859247.25,96.44
866077.19,97.21,83.61,859272.63,96.45
866077.19,97.21,83.61,859272.63,96.45
866077.19,97.21,83.61,859272.63,96.45
866077.19,97.21,83.61,859272.63,96.45
865853.74,97.22,83.62,858996.01,96.45
865853.74,97.22,83.62,858996.01,96.45
865853.74,97.22,83.62,858996.01,96.45
865853.74,97.22,83.62,858996.01,96.45
865853.74,97.22,83.62,858996.01,96.45
865853.74,97.22,83.62,858996.01,96.45
865853.74,97.22,83.62,858996.01,96.45
865853.74,97.22,83.62,858996.01,96.45
865853.74,97.22,83.62,858996.01,96.45
865853.74,97.22,83.62,858996.01,96.45
865853.74,97.22,83.62,858996.01,96.45
865853.74,97.22,83.62,858942.66,96.44
865463.1,97.24,83.64,858271.29,96.43
865463.1,97.24,83.64,858271.29,96.43
865463.1,97.24,83.64,858271.29,96.43
865173.08,97.24,83.64,857969.62,96.43
865032.63,97.25,83.65,857882.34,96.44
864635.89,97.27,83.68,857327.01,96.45
864645.95,97.28,83.68,857398.04,96.46
864645.95,97.28,83.68,857398.04,96.46
864645.95,97.28,83.68,857398.04,96.46
864183.45,97.29,83.7,856840.58,96.47
863983.62,97.3,83.7,856575.83,96.46
863639.95,97.31,83.71,856163.94,96.47
863639.95,97.31,83.71,856163.94,96.47
863639.95,97.31,83.71,856163.94,96.47
863639.95,97.31,83.71,856163.94,96.47
863348.01,97.33,83.73,855827.66,96.48
863348.01,97.33,83.73,855827.66,96.48
863348.01,97.33,83.73,855827.66,96.48
862976.01,97.34,83.74,855518.76,96.5
862976.01,97.34,83.74,855518.76,96.5
862976.01,97.34,83.74,855518.76,96.5
862976.01,97.34,83.74,855518.76,96.5
862976.01,97.34,83.74,855518.76,96.5
862614.01,97.35,83.75,854852.23,96.47
862614.01,97.35,83.75,854852.23,96.47
862614.01,97.35,83.75,854852.23,96.47
862316.0,97.37,83.77,854476.23,96.48
862316.0,97.37,83.77,854476.23,96.48
862316.0,97.37,83.77,854476.23,96.48
861970.48,97.38,83.78,854291.01,96.51
861799.51,97.41,83.81,854281.55,96.56
861799.51,97.41,83.81,854281.55,96.56
861454.25,97.42,83.83,853898.48,96.57
861454.25,97.42,83.83,853898.48,96.57
861083.57,97.43,83.84,853521.51,96.58
860711.57,97.44,83.85,853190.84,96.59
860415.63,97.46,83.86,853133.02,96.64
860121.81,97.46,83.87,852830.9,96.64
859749.82,97.47,83.88,852438.23,96.65
859749.82,97.47,83.88,852463.86,96.65
859749.82,97.47,83.88,852463.86,96.65
859749.82,97.47,83.88,852463.86,96.65
859749.82,97.47,83.88,852463.86,96.65
859749.82,97.47,83.88,852463.86,96.65
859749.82,97.47,83.88,852463.86,96.65
859749.82,97.47,83.88,852463.86,96.65
859749.82,97.47,83.88,852463.86,96.65
859375.53,97.48,83.89,852049.49,96.65
859375.53,97.48,83.89,852049.49,96.65
859375.53,97.48,83.89,852049.49,96.65
859375.53,97.48,83.89,852049.49,96.65
859003.53,97.49,83.9,851715.09,96.67
859003.53,97.49,83.9,851715.09,96.67
859003.53,97.49,83.9,851715.09,96.67
859003.53,97.49,83.9,851715.09,96.67
859003.53,97.49,83.9,851715.09,96.67
859003.53,97.49,83.9,851715.09,96.67
859003.53,97.49,83.9,851715.09,96.67
858641.53,97.5,83.91,851310.92,96.67
858641.53,97.5,83.91,851310.92,96.67
858641.53,97.5,83.91,851310.92,96.67
858641.53,97.5,83.91,851310.92,96.67
858641.53,97.5,83.91,851310.92,96.67
858641.53,97.5,83.91,851310.92,96.67
858641.53,97.5,83.91,851310.92,96.67
858250.99,97.51,83.91,850955.06,96.68
858250.99,97.51,83.91,850955.06,96.68
858250.99,97.51,83.91,850955.06,96.68
857814.35,97.51,83.92,850499.82,96.68
857442.35,97.52,83.93,850081.09,96.69
857442.35,97.52,83.93,850081.09,96.69
857442.35,97.52,83.93,850081.09,96.69
856957.56,97.53,83.93,849612.23,96.69
856957.56,97.53,83.93,849612.23,96.69
856957.56,97.53,83.93,849612.23,96.69
856957.56,97.53,83.93,849612.23,96.69
856957.56,97.53,83.93,849612.23,96.69
856957.56,97.53,83.93,849612.23,96.69
856751.13,97.53,83.93,849273.92,96.68
856751.13,97.53,83.93,849273.92,96.68
856751.13,97.53,83.93,849273.92,96.68
856751.13,97.53,83.93,849273.92,96.68
856751.13,97.53,83.93,849269.41,96.68
856751.13,97.53,83.93,849269.41,96.68
856385.08,97.54,83.94,849109.0,96.71
856385.08,97.54,83.94,849109.0,96.71
856385.08,97.54,83.94,849109.0,96.71
856385.08,97.54,83.94,849109.0,96.71
856276.2,97.54,83.94,849003.22,96.71
856276.2,97.54,83.94,849003.22,96.71
856276.2,97.54,83.94,849003.22,96.71
856276.2,97.54,83.94,849003.22,96.71
856276.2,97.54,83.94,849003.22,96.71
855988.44,97.54,83.95,848698.73,96.71
855988.44,97.54,83.95,848744.98,96.72
855592.63,97.55,83.95,848411.52,96.73
855592.63,97.55,83.95,848411.52,96.73
855592.63,97.55,83.95,848411.52,96.73
855592.63,97.55,83.95,848411.52,96.73
855592.63,97.55,83.95,848411.52,96.73
855592.63,97.55,83.95,848411.52,96.73
855592.63,97.55,83.95,848411.52,96.73
855592.63,97.55,83.95,848394.28,96.73
855592.63,97.55,83.95,848394.28,96.73
855592.63,97.55,83.95,848394.28,96.73
855592.63,97.55,83.95,848394.28,96.73
855592.63,97.55,83.95,848394.28,96.73
855592.63,97.55,83.95,848394.28,96.73
855592.63,97.55,83.95,848394.28,96.73
855154.39,97.57,83.98,847942.06,96.75
855154.39,97.57,83.98,847942.06,96.75
855154.39,97.57,83.98,847942.06,96.75
854782.39,97.58,83.99,847728.28,96.78
854597.51,97.6,84.0,847570.94,96.8
854082.51,97.6,84.01,846965.95,96.79
854082.51,97.6,84.01,846965.95,96.79
854082.51,97.6,84.01,846965.95,96.79
854082.51,97.6,84.01,846965.95,96.79
853710.51,97.61,84.02,846793.78,96.82
853710.51,97.61,84.02,846793.78,96.82
853710.51,97.61,84.02,846793.78,96.82
853710.51,97.61,84.02,846793.78,96.82
853710.51,97.61,84.02,846793.78,96.82
853710.51,97.61,84.02,846793.78,96.82
853710.51,97.61,84.02,846842.45,96.83
853710.51,97.61,84.02,846842.45,96.83
853714.26,97.62,84.02,846859.07,96.83
853714.26,97.62,84.02,846859.07,96.83
853539.08,97.62,84.02,846685.91,96.84
853539.08,97.62,84.02,846685.91,96.84
853539.08,97.62,84.02,846685.91,96.84
853398.62,97.63,84.03,846633.58,96.86
853086.52,97.65,84.05,846387.08,96.88
853086.52,97.65,84.05,846387.08,96.88
853086.52,97.65,84.05,846387.08,96.88
853086.52,97.65,84.05,846387.08,96.88
853086.52,97.65,84.05,846387.08,96.88
853189.58,97.66,84.06,846633.94,96.91
853189.58,97.66,84.06,846633.94,96.91
853189.58,97.66,84.06,846662.62,96.91
853189.58,97.66,84.06,846662.62,96.91
853011.95,97.66,84.07,846486.91,96.92
852803.34,97.67,84.07,846288.91,96.92
852803.34,97.67,84.07,846288.91,96.92
852431.34,97.68,84.08,845855.65,96.92
852431.34,97.68,84.08,845855.65,96.92
852431.34,97.68,84.08,845855.65,96.92
852431.34,97.68,84.08,845855.65,96.92
852431.34,97.68,84.08,845855.65,96.92
852431.34,97.68,84.08,845855.65,96.92
852431.34,97.68,84.08,845855.65,96.92
852431.34,97.68,84.08,845855.76,96.92
852431.34,97.68,84.08,845855.76,96.92
852431.34,97.68,84.08,845904.43,96.93
852431.34,97.68,84.08,845904.43,96.93
852431.34,97.68,84.08,845904.43,96.93
852431.34,97.68,84.08,845904.43,96.93
852431.34,97.68,84.08,845904.43,96.93
852431.34,97.68,84.08,845904.43,96.93
852431.34,97.68,84.08,845904.43,96.93
852431.34,97.68,84.08,845904.43,96.93
852431.34,97.68,84.08,845904.43,96.93
852107.05,97.69,84.09,845634.48,96.95
852107.05,97.69,84.09,845634.48,96.95
852107.05,97.69,84.09,845634.48,96.95
852107.05,97.69,84.09,845634.48,96.95
851948.37,97.69,84.09,845501.63,96.95
851948.37,97.69,84.09,845501.63,96.95
851948.37,97.69,84.09,845501.63,96.95
851948.37,97.69,84.09,845501.63,96.95
851457.27,97.7,84.1,844940.08,96.95
851457.27,97.7,84.1,844940.08,96.95
851457.27,97.7,84.1,844940.08,96.95
851163.45,97.7,84.1,844638.36,96.95
850867.03,97.7,84.11,844350.27,96.96
850867.03,97.7,84.11,844326.99,96.95
850867.03,97.7,84.11,844326.99,96.95
850867.03,97.7,84.11,844326.99,96.95
850867.03,97.7,84.11,844326.99,96.95
850867.03,97.7,84.11,844326.99,96.95
850455.89,97.72,84.12,843933.2,96.97
850085.75,97.73,84.13,843504.07,96.97
850085.75,97.73,84.13,843504.07,96.97
849688.59,97.74,84.14,843084.49,96.98
849688.59,97.74,84.14,843084.49,96.98
849688.59,97.74,84.14,843084.49,96.98
849688.59,97.74,84.14,843084.49,96.98
849688.59,97.74,84.14,843084.49,96.98
849688.59,97.74,84.14,843084.49,96.98
849688.59,97.74,84.14,843054.33,96.97
849688.59,97.74,84.14,843054.33,96.97
849688.59,97.74,84.14,843054.33,96.97
849688.59,97.74,84.14,843054.33,96.97
849688.59,97.74,84.14,843127.99,96.98
849688.59,97.74,84.14,843127.99,96.98
849688.59,97.74,84.14,843127.99,96.98
849398.58,97.74,84.14,842825.23,96.98
849398.58,97.74,84.14,842825.23,96.98
849398.58,97.74,84.14,842825.23,96.98
849398.58,97.74,84.14,842798.94,96.98
849161.25,97.78,84.19,842996.8,97.07
849161.25,97.78,84.19,842996.8,97.07
848792.5,97.8,84.2,842851.55,97.11
848792.5,97.8,84.2,842851.55,97.11
848792.5,97.8,84.2,842851.55,97.11
848792.5,97.8,84.2,842851.55,97.11
848792.5,97.8,84.2,842851.55,97.11
848792.5,97.8,84.2,842851.55,97.11
848792.5,97.8,84.2,842851.55,97.11
848423.75,97.81,84.21,842423.28,97.11
848238.86,97.82,84.22,842532.07,97.16
848238.86,97.82,84.22,842532.07,97.16
848238.86,97.82,84.22,842532.07,97.16
848238.86,97.82,84.22,842514.05,97.16
848238.86,97.82,84.22,842514.05,97.16
848238.86,97.82,84.22,842514.05,97.16
848238.86,97.82,84.22,842514.05,97.16
847865.58,97.83,84.23,842078.8,97.16
847865.58,97.83,84.23,842078.8,97.16
847865.58,97.83,84.23,842078.8,97.16
847865.58,97.83,84.23,842078.8,97.16
847398.38,97.85,84.25,841538.1,97.17
847398.38,97.85,84.25,841538.1,97.17
847398.38,97.85,84.25,841500.93,97.17
847398.38,97.85,84.25,841500.93,97.17
847398.38,97.85,84.25,841500.93,97.17
847398.38,97.85,84.25,841500.93,97.17
847398.38,97.85,84.25,841500.93,97.17
846398.38,97.85,84.25,840500.93,97.16
846398.38,97.85,84.25,840500.93,97.16
846398.38,97.85,84.25,840500.93,97.16
846398.38,97.85,84.25,840500.93,97.16
846111.31,97.87,84.27,840296.85,97.19
845629.58,97.87,84.27,839817.26,97.2
845629.58,97.87,84.27,839817.26,97.2
845331.58,97.89,84.29,839470.66,97.21
845331.58,97.89,84.29,839470.66,97.21
845331.58,97.89,84.29,839470.66,97.21
845331.58,97.89,84.29,839470.66,97.21
845331.58,97.89,84.29,839470.66,97.21
845331.58,97.89,84.29,839470.66,97.21
845331.58,97.89,84.29,839470.66,97.21
845130.31,97.89,84.3,839326.82,97.22
844953.98,97.9,84.3,839103.47,97.22
844732.72,97.9,84.3,838879.91,97.22
844345.59,97.91,84.31,838464.45,97.22
844345.59,97.91,84.31,838464.45,97.22
844345.59,97.91,84.31,838474.58,97.23
844345.59,97.91,84.31,838494.34,97.23
844096.47,97.93,84.33,838155.16,97.24
844096.47,97.93,84.33,838155.16,97.24
843800.04,97.93,84.33,837949.24,97.25
843434.48,97.94,84.35,837531.83,97.26
843434.48,97.94,84.35,837531.83,97.26
843434.48,97.94,84.35,837531.83,97.26
843434.48,97.94,84.35,837851.93,97.29
843434.48,97.94,84.35,837851.93,97.29
843434.48,97.94,84.35,837851.93,97.29
843437.12,97.94,84.35,837890.22,97.3
843437.12,97.94,84.35,837890.22,97.3
843065.12,97.95,84.36,837555.83,97.31
842693.12,97.96,84.37,837424.19,97.35
842693.12,97.96,84.37,837424.19,97.35
842320.19,97.98,84.39,836897.98,97.35
842320.19,97.98,84.39,836897.98,97.35
842320.19,97.98,84.39,836897.98,97.35
842211.51,97.98,84.39,836792.74,97.35
841720.87,98.0,84.4,836256.57,97.36
841720.87,98.0,84.4,836256.57,97.36
841720.87,98.0,84.4,836256.57,97.36
840720.87,98.0,84.4,835256.57,97.36
840720.87,98.0,84.4,835256.57,97.36
840720.87,98.0,84.4,835256.57,97.36
840720.87,98.0,84.4,835256.57,97.36
840720.87,98.0,84.4,835256.57,97.36
840348.87,98.01,84.41,834886.5,97.37
840348.87,98.01,84.41,834886.5,97.37
840348.87,98.01,84.41,834923.87,97.38
840348.87,98.01,84.41,834923.87,97.38
840348.87,98.01,84.41,834923.87,97.38
840081.12,98.01,84.42,834633.73,97.38
839709.12,98.02,84.43,834239.76,97.39
839709.12,98.02,84.43,834239.76,97.39
839709.12,98.02,84.43,834239.76,97.39
839497.58,98.02,84.43,834033.4,97.39
839497.58,98.02,84.43,834033.4,97.39
839497.58,98.02,84.43,834033.4,97.39
839497.58,98.02,84.43,834033.4,97.39
839125.59,98.03,84.44,833910.97,97.43
839125.59,98.03,84.44,833910.97,97.43
839125.59,98.03,84.44,833910.97,97.43
839125.59,98.03,84.44,833910.97,97.43
839125.59,98.03,84.44,833910.97,97.43
839125.59,98.03,84.44,833910.97,97.43
838832.65,98.04,84.44,833682.98,97.43
838832.65,98.04,84.44,833682.98,97.43
838832.65,98.04,84.44,833682.98,97.43
838361.35,98.05,84.45,833154.88,97.44
838064.92,98.05,84.45,832839.91,97.44
838064.92,98.05,84.45,832839.91,97.44
838064.92,98.05,84.45,832839.91,97.44
838064.92,98.05,84.45,832839.91,97.44
838064.92,98.05,84.45,832839.91,97.44
838064.92,98.05,84.45,832839.91,97.44
838064.92,98.05,84.45,832839.91,97.44
838064.92,98.05,84.45,832839.91,97.44
838064.92,98.05,84.45,832839.91,97.44
838064.92,98.05,84.45,832839.91,97.44
838064.92,98.05,84.45,832839.91,97.44
838064.92,98.05,84.45,832839.91,97.44
838064.92,98.05,84.45,832839.91,97.44
838064.92,98.05,84.45,832834.77,97.44
838064.92,98.05,84.45,832834.77,97.44
838064.92,98.05,84.45,832834.77,97.44
838064.92,98.05,84.45,832834.77,97.44
838064.92,98.05,84.45,832834.77,97.44
838064.92,98.05,84.45,832834.77,97.44
838064.92,98.05,84.45,832834.77,97.44
838064.92,98.05,84.45,832807.13,97.44
838064.92,98.05,84.45,832807.13,97.44
838131.44,98.06,84.46,833077.08,97.47
838131.44,98.06,84.46,833077.08,97.47
838131.44,98.06,84.46,833077.08,97.47
838131.44,98.06,84.46,833077.08,97.47
838131.44,98.06,84.46,833077.08,97.47
838131.44,98.06,84.46,833077.08,97.47
838131.44,98.06,84.46,833077.08,97.47
838131.44,98.06,84.46,833077.08,97.47
837759.44,98.07,84.47,832689.01,97.48
837759.44,98.07,84.47,832689.01,97.48
837759.44,98.07,84.47,832689.01,97.48
837472.36,98.07,84.47,832381.01,97.48
837472.36,98.07,84.47,832381.01,97.48
837472.36,98.07,84.47,832381.01,97.48
837472.36,98.07,84.47,832381.01,97.48
837472.36,98.07,84.47,832381.01,97.48
837472.36,98.07,84.47,832381.01,97.48
837472.36,98.07,84.47,832369.65,97.48
837472.36,98.07,84.47,832369.65,97.48
837120.84,98.09,84.49,832036.47,97.49
837120.84,98.09,84.49,832036.47,97.49
836704.2,98.09,84.49,831644.69,97.5
836407.31,98.09,84.49,831368.24,97.5
836407.31,98.09,84.49,831394.61,97.5
836407.31,98.09,84.49,831394.61,97.5
836035.31,98.1,84.5,831238.7,97.54
836035.31,98.1,84.5,831238.7,97.54
836035.31,98.1,84.5,831238.7,97.54
835451.39,98.1,84.5,830654.4,97.54
835451.39,98.1,84.5,830654.4,97.54
835451.39,98.1,84.5,830654.4,97.54
835451.39,98.1,84.5,830654.4,97.54
835451.39,98.1,84.5,830654.4,97.54
835079.16,98.11,84.51,830365.4,97.56
835079.16,98.11,84.51,830365.4,97.56
834496.59,98.11,84.51,829781.1,97.56
834126.44,98.12,84.52,829544.04,97.58
834126.44,98.12,84.52,829544.04,97.58
834126.44,98.12,84.52,829544.04,97.58
834126.44,98.12,84.52,829544.04,97.58
834126.44,98.12,84.52,829544.04,97.58
833754.45,98.13,84.53,829170.45,97.59
833754.45,98.13,84.53,829170.45,97.59
833411.51,98.14,84.54,828822.37,97.59
833042.75,98.15,84.55,828560.2,97.62
832836.32,98.15,84.55,828470.15,97.63
832836.32,98.15,84.55,828470.15,97.63
832458.78,98.16,84.56,828089.43,97.64
832458.78,98.16,84.56,828089.43,97.64
832458.78,98.16,84.56,828089.43,97.64
832458.78,98.16,84.56,828089.43,97.64
832179.53,98.16,84.56,827814.08,97.65
832179.53,98.16,84.56,827814.08,97.65
832179.53,98.16,84.56,827814.08,97.65
831805.68,98.17,84.57,827510.94,97.67
831805.68,98.17,84.57,827510.94,97.67
831439.33,98.18,84.59,827097.5,97.67
831140.98,98.19,84.59,826808.86,97.67
831140.98,98.19,84.59,826808.86,97.67
830923.69,98.19,84.59,826584.8,97.67
830923.69,98.19,84.59,826584.8,97.67
830588.67,98.2,84.6,826317.79,97.7
830588.67,98.2,84.6,826317.79,97.7
830588.67,98.2,84.6,826317.79,97.7
830588.67,98.2,84.6,826317.79,97.7
830216.67,98.21,84.61,825901.33,97.7
829891.03,98.23,84.63,825629.8,97.72
829891.03,98.23,84.63,825629.8,97.72
829891.03,98.23,84.63,825629.8,97.72
829770.67,98.23,84.63,825448.85,97.72
829852.04,98.24,84.64,825641.93,97.74
829852.04,98.24,84.64,825641.93,97.74
829852.04,98.24,84.64,825641.93,97.74
829852.04,98.24,84.64,825641.93,97.74
829852.04,98.24,84.64,825641.93,97.74
829852.04,98.24,84.64,825641.93,97.74
829852.04,98.24,84.64,825641.93,97.74
829565.89,98.24,84.65,825357.69,97.75
829565.89,98.24,84.65,825357.69,97.75
829345.44,98.26,84.66,825178.62,97.76
829139.01,98.26,84.66,824968.03,97.76
829139.01,98.26,84.66,824968.03,97.76
828919.07,98.26,84.66,824752.97,97.76
828919.07,98.26,84.66,824752.97,97.76
828919.07,98.26,84.66,824860.49,97.78
828919.07,98.26,84.66,824860.49,97.78
828919.07,98.26,84.66,824860.49,97.78
828919.07,98.26,84.66,824860.49,97.78
828919.07,98.26,84.66,824860.49,97.78
828919.07,98.26,84.66,824860.49,97.78
828919.07,98.26,84.66,824860.49,97.78
828919.07,98.26,84.66,824860.49,97.78
828919.07,98.26,84.66,824838.73,97.77
828919.07,98.26,84.66,824838.73,97.77
828849.67,98.31,84.71,824627.62,97.8
828849.67,98.31,84.71,824627.62,97.8
828849.67,98.31,84.71,824627.62,97.8
828849.67,98.31,84.71,824627.62,97.8
828849.67,98.31,84.71,824627.62,97.8
828551.36,98.31,84.72,824306.06,97.81
828286.86,98.32,84.72,824054.4,97.82
828286.86,98.32,84.72,824054.4,97.82
827869.69,98.32,84.73,823620.14,97.82
827869.69,98.32,84.73,823620.14,97.82
827869.69,98.32,84.73,823620.14,97.82
827869.69,98.32,84.73,823620.14,97.82
827285.77,98.32,84.72,823035.84,97.82
827285.77,98.32,84.72,823035.84,97.82
827285.77,98.32,84.72,823035.84,97.82
827285.77,98.32,84.72,823035.84,97.82
827285.77,98.32,84.72,823035.84,97.82
827285.77,98.32,84.72,823035.84,97.82
827285.77,98.32,84.72,823035.84,97.82
827285.77,98.32,84.72,823035.84,97.82
826992.4,98.33,84.73,822720.69,97.82
826992.4,98.33,84.73,822720.69,97.82
826992.4,98.33,84.73,822720.69,97.82
826992.4,98.33,84.73,822720.69,97.82
826705.31,98.33,84.74,822494.79,97.83
826705.31,98.33,84.74,822494.79,97.83
826705.31,98.33,84.74,822494.79,97.83
826705.31,98.33,84.74,822494.79,97.83
826705.31,98.33,84.74,822469.23,97.83
826705.31,98.33,84.74,822469.23,97.83
826705.31,98.33,84.74,822469.23,97.83
826705.31,98.33,84.74,822469.23,97.83
826705.31,98.33,84.74,822469.23,97.83
826705.31,98.33,84.74,822469.23,97.83
826705.31,98.33,84.74,822469.23,97.83
826705.31,98.33,84.74,822469.23,97.83
826175.12,98.35,84.75,821989.82,97.85
826175.12,98.35,84.75,821989.82,97.85
826175.12,98.35,84.75,821989.82,97.85
826175.12,98.35,84.75,821989.82,97.85
825755.87,98.35,84.75,821639.86,97.86
825755.87,98.35,84.75,821639.86,97.86
825755.87,98.35,84.75,821639.86,97.86
825755.87,98.35,84.75,821639.86,97.86
825755.87,98.35,84.75,821604.24,97.86
825755.87,98.35,84.75,821604.24,97.86
825755.87,98.35,84.75,821604.24,97.86
825755.87,98.35,84.75,821604.24,97.86
825755.87,98.35,84.75,821604.24,97.86
825755.87,98.35,84.75,821604.24,97.86
825755.87,98.35,84.75,821604.24,97.86
825755.87,98.35,84.75,821604.24,97.86
825439.84,98.37,84.77,821300.1,97.88
825439.84,98.37,84.77,821300.1,97.88
825189.9,98.38,84.78,821071.9,97.89
824894.14,98.38,84.78,820811.65,97.89
824411.8,98.39,84.79,820250.1,97.89
824411.8,98.39,84.79,820250.1,97.89
824411.8,98.39,84.79,820250.1,97.89
824411.8,98.39,84.79,820250.1,97.89
824411.8,98.39,84.79,820250.1,97.89
824411.8,98.39,84.79,820250.1,97.89
824411.8,98.39,84.79,820250.1,97.89
824411.8,98.39,84.79,820250.1,97.89
824411.8,98.39,84.79,820250.1,97.89
824411.8,98.39,84.79,820250.1,97.89
824258.64,98.4,84.8,820041.3,97.9
824258.64,98.4,84.8,820041.3,97.9
824062.88,98.4,84.8,819851.42,97.9
823904.2,98.4,84.8,819696.44,97.9
823650.09,98.43,84.83,819284.16,97.9
823650.09,98.43,84.83,819284.16,97.9
823650.09,98.43,84.83,819284.16,97.9
823650.09,98.43,84.83,819251.2,97.9
823650.09,98.43,84.83,819251.2,97.9
823650.09,98.43,84.83,819251.2,97.9
823650.09,98.43,84.83,819251.2,97.9
823650.09,98.43,84.83,819251.2,97.9
823650.09,98.43,84.83,819251.2,97.9
823650.09,98.43,84.83,819251.2,97.9
823650.09,98.43,84.83,819251.2,97.9
823650.09,98.43,84.83,819251.2,97.9
823650.09,98.43,84.83,819251.2,97.9
823650.09,98.43,84.83,819251.2,97.9
823458.19,98.43,84.83,819049.6,97.9
823458.19,98.43,84.83,819049.6,97.9
823458.19,98.43,84.83,819049.6,97.9
823158.8,98.45,84.85,818637.12,97.91
823158.8,98.45,84.85,818637.12,97.91
822955.86,98.45,84.85,818482.6,97.92
822955.86,98.45,84.85,818481.46,97.92
822955.86,98.45,84.85,818481.46,97.92
822955.86,98.45,84.85,818481.46,97.92
822955.86,98.45,84.85,818481.46,97.92
822955.86,98.45,84.85,818481.46,97.92
822955.86,98.45,84.85,818481.46,97.92
822955.86,98.45,84.85,818507.1,97.92
822955.86,98.45,84.85,818507.1,97.92
822955.86,98.45,84.85,818507.1,97.92
822955.86,98.45,84.85,818507.1,97.92
822955.86,98.45,84.85,818507.1,97.92
822955.86,98.45,84.85,818507.1,97.92
822955.86,98.45,84.85,818507.1,97.92
822955.86,98.45,84.85,818507.1,97.92
822955.86,98.45,84.85,818566.15,97.93
822955.86,98.45,84.85,818566.15,97.93
822955.86,98.45,84.85,818566.15,97.93
822955.86,98.45,84.85,818566.15,97.93
822955.86,98.45,84.85,818566.15,97.93
822955.86,98.45,84.85,818566.15,97.93
822734.32,98.45,84.85,818411.37,97.93
822734.32,98.45,84.85,818411.37,97.93
822734.32,98.45,84.85,818411.37,97.93
822447.23,98.46,84.86,818227.44,97.95
822447.23,98.46,84.86,818227.44,97.95
822447.23,98.46,84.86,818227.44,97.95
822447.23,98.46,84.86,818227.44,97.95
822447.23,98.46,84.86,818227.44,97.95
822185.69,98.46,84.86,818006.7,97.96
822185.69,98.46,84.86,818006.7,97.96
822185.69,98.46,84.86,818006.7,97.96
822185.69,98.46,84.86,818006.7,97.96
822185.69,98.46,84.86,818039.57,97.96
822185.69,98.46,84.86,818039.57,97.96
822185.69,98.46,84.86,818039.57,97.96
822185.69,98.46,84.86,818039.57,97.96
822185.69,98.46,84.86,818039.57,97.96
822185.69,98.46,84.86,818039.57,97.96
822047.94,98.46,84.86,817945.99,97.97
822047.94,98.46,84.86,817945.99,97.97
822047.94,98.46,84.86,817945.99,97.97
822047.94,98.46,84.86,817945.99,97.97
822047.94,98.46,84.86,817945.99,97.97
822047.94,98.46,84.86,817945.99,97.97
822047.94,98.46,84.86,817945.99,97.97
822047.94,98.46,84.86,817945.99,97.97
822047.94,98.46,84.86,817945.99,97.97
822047.94,98.46,84.86,817945.99,97.97
822047.94,98.46,84.86,817945.99,97.97
822047.94,98.46,84.86,817945.99,97.97
822047.94,98.46,84.86,817945.99,97.97
822047.94,98.46,84.86,817945.99,97.97
822047.94,98.46,84.86,817945.99,97.97
821836.4,98.46,84.86,817741.59,97.97
821836.4,98.46,84.86,817741.59,97.97
821351.48,98.47,84.87,817220.04,97.97
821351.48,98.47,84.87,817220.04,97.97
821351.48,98.47,84.87,817220.04,97.97
821351.48,98.47,84.87,817220.04,97.97
821351.48,98.47,84.87,817220.04,97.97
821351.48,98.47,84.87,817220.04,97.97
821053.26,98.47,84.87,816915.54,97.97
821053.26,98.47,84.87,816915.54,97.97
821053.26,98.47,84.87,816915.54,97.97
821053.26,98.47,84.87,816915.54,97.97
821053.26,98.47,84.87,816947.12,97.98
821053.26,98.47,84.87,816947.12,97.98
821053.26,98.47,84.87,816947.12,97.98
821053.26,98.47,84.87,816947.12,97.98
821053.26,98.47,84.87,816947.12,97.98
821053.26,98.47,84.87,816947.12,97.98
821053.26,98.47,84.87,816947.12,97.98
820944.58,98.47,84.87,816842.97,97.98
