ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
627922.03,60.08,46.48,560363.09,53.62
627786.05,60.13,46.53,560371.09,53.67
628170.71,60.18,46.58,560363.11,53.69
628170.71,60.18,46.58,560450.41,53.69
628176.13,60.18,46.59,560451.81,53.69
628040.16,60.23,46.63,560451.79,53.75
627904.18,60.27,46.67,560743.99,53.83
627719.3,60.27,46.68,560576.11,53.83
627583.32,60.32,46.72,561219.86,53.94
627922.99,60.38,46.78,561294.6,53.97
627743.36,60.42,46.82,561318.66,54.03
627395.61,60.41,46.81,560931.78,54.01
627259.63,60.46,46.86,560931.94,54.06
627540.74,60.52,46.92,560931.47,54.09
627593.44,60.57,46.97,560936.52,54.14
627457.47,60.61,47.02,560931.49,54.19
627321.49,60.66,47.06,560931.47,54.24
627617.51,60.72,47.12,561529.98,54.32
627481.53,60.76,47.16,561667.72,54.39
627345.55,60.81,47.21,561667.87,54.44
627641.58,60.86,47.27,561667.4,54.47
627269.58,60.86,47.26,561667.4,54.49
627269.58,60.86,47.26,561637.87,54.49
627219.58,60.85,47.26,561587.87,54.49
627083.6,60.9,47.3,561689.88,54.55
626947.62,60.95,47.35,561763.71,54.61
627243.64,61.0,47.4,561742.95,54.63
627107.67,61.05,47.45,561823.94,54.69
626735.67,61.04,47.44,561658.79,54.7
626788.37,61.09,47.5,562500.51,54.83
626735.7,61.15,47.55,562478.04,54.88
626965.74,61.21,47.61,562654.73,54.93
626829.76,61.26,47.66,562654.42,54.98
626693.78,61.3,47.7,562654.42,55.04
626693.78,61.3,47.7,562690.26,55.04
626557.81,61.35,47.75,562735.44,55.1
626421.83,61.4,47.8,562759.94,55.16
626474.53,61.45,47.85,562739.65,55.2
626338.55,61.5,47.9,562891.45,55.27
626202.58,61.54,47.95,562859.7,55.32
626066.6,61.59,47.99,562878.74,55.37
625930.62,61.64,48.04,562878.43,55.43
625794.64,61.69,48.09,562878.43,55.48
625658.67,61.73,48.14,562878.43,55.54
625522.69,61.78,48.18,562897.63,55.6
625386.71,61.83,48.23,562882.61,55.65
625172.1,61.82,48.22,562670.11,55.64
625036.12,61.87,48.27,562665.92,55.69
624900.15,61.92,48.32,562787.88,55.76
624943.8,61.92,48.32,562795.24,55.76
624764.17,61.96,48.37,562665.92,55.81
625217.74,62.02,48.43,562671.4,55.82
625217.74,62.02,48.43,562671.6,55.82
625270.44,62.08,48.48,562665.82,55.86
625270.44,62.08,48.48,562665.82,55.86
625323.14,62.13,48.54,562665.81,55.91
625187.16,62.18,48.58,562722.72,55.97
625014.71,62.18,48.59,562674.5,55.98
625310.73,62.24,48.65,562665.81,56.01
625363.43,62.3,48.7,563521.39,56.14
625227.45,62.35,48.75,563646.24,56.21
625280.15,62.4,48.8,563977.33,56.28
625306.63,62.41,48.81,564350.33,56.32
625170.65,62.45,48.86,564350.49,56.38
625034.68,62.5,48.91,564350.02,56.43
624898.7,62.55,48.95,564357.73,56.49
624762.72,62.6,49.0,564382.06,56.55
624953.17,62.66,49.06,564599.59,56.61
624817.2,62.71,49.11,564448.85,56.65
624838.83,62.71,49.11,565429.15,56.75
625718.39,62.83,49.23,565896.58,56.82
625582.42,62.88,49.28,565896.74,56.88
625446.44,62.93,49.33,565896.27,56.94
624772.68,62.92,49.33,565173.51,56.92
624636.7,62.97,49.38,565173.97,56.98
624500.73,63.02,49.43,565268.42,57.05
624364.75,63.07,49.48,565310.41,57.11
624404.67,63.14,49.54,566363.49,57.27
624268.69,63.19,49.59,566363.18,57.33
624132.71,63.24,49.64,566363.18,57.39
623996.74,63.29,49.7,566391.15,57.45
623860.76,63.34,49.75,566391.42,57.51
624051.21,63.4,49.81,567740.9,57.68
624115.08,63.48,49.88,567767.42,57.74
624243.2,63.55,49.96,567282.44,57.75
624243.2,63.55,49.96,567282.44,57.75
623943.79,63.55,49.95,566880.42,57.73
624070.75,63.62,50.03,566329.3,57.74
623526.84,63.83,50.23,566334.63,57.97
623390.86,63.88,50.28,566426.41,58.04
623254.89,63.93,50.33,566414.15,58.1
622658.21,63.94,50.34,565827.77,58.1
622522.23,63.99,50.39,565779.95,58.16
622712.68,64.05,50.45,566070.42,58.22
623008.7,64.11,50.51,566070.11,58.25
622727.84,64.1,50.51,565837.61,58.25
622591.86,64.16,50.56,565837.61,58.31
622205.73,64.17,50.57,565387.43,58.31
622069.75,64.22,50.62,565527.29,58.38
622093.32,64.22,50.63,565549.48,58.39
621957.34,64.28,50.68,565587.51,58.45
621821.36,64.33,50.73,565546.35,58.51
621861.28,64.4,50.8,566968.81,58.72
622014.73,64.48,50.89,566465.02,58.72
621878.75,64.54,50.94,566465.18,58.79
622174.77,64.6,51.0,566464.71,58.81
621858.95,64.59,50.99,566150.91,58.8
622049.4,64.65,51.06,566150.91,58.84
621692.75,64.67,51.07,565758.39,58.85
621276.11,64.66,51.06,565355.5,58.84
621140.13,64.71,51.11,565566.36,58.92
621004.15,64.76,51.17,565368.59,58.96
620868.17,64.82,51.22,565495.42,59.04
620869.5,64.82,51.22,565497.15,59.04
620744.33,64.87,51.28,566204.81,59.17
620624.02,64.93,51.33,566102.14,59.22
620327.67,64.92,51.32,565851.74,59.22
620191.7,64.98,51.38,565851.43,59.28
620055.72,65.03,51.43,565851.43,59.35
619756.05,65.02,51.42,565548.55,59.33
619620.07,65.07,51.48,565558.54,59.4
619484.09,65.13,51.53,565625.2,59.47
619536.79,65.19,51.59,565864.96,59.54
619589.49,65.25,51.65,565806.13,59.59
619833.53,65.32,51.72,565548.55,59.6
619886.23,65.38,51.78,566490.34,59.75
619750.25,65.43,51.84,566490.02,59.81
619750.25,65.43,51.84,566490.02,59.81
619994.29,65.5,51.9,566490.02,59.85
619858.31,65.55,51.96,566510.03,59.91
620139.42,65.62,52.02,566490.02,59.95
620383.46,65.69,52.09,566609.61,60.0
620383.46,65.69,52.09,566609.61,60.0
620436.16,65.75,52.15,566777.34,60.06
620488.86,65.81,52.22,567263.76,60.17
620352.88,65.87,52.27,568081.45,60.32
620405.58,65.93,52.33,568081.52,60.37
620269.61,65.99,52.39,568081.14,60.43
620133.63,66.04,52.44,568083.21,60.5
619997.65,66.1,52.5,568081.14,60.56
620050.35,66.16,52.56,568081.62,60.62
619914.38,66.22,52.62,568384.31,60.71
619967.08,66.28,52.68,568582.44,60.79
619967.08,66.28,52.68,568582.44,60.79
619831.1,66.34,52.74,568590.96,60.85
619695.12,66.39,52.8,568591.11,60.92
619559.15,66.45,52.85,568590.64,60.98
619611.85,66.51,52.92,568590.64,61.04
619611.85,66.51,52.92,568590.64,61.04
619802.3,66.58,52.98,568611.25,61.08
619666.32,66.64,53.04,568599.16,61.15
619666.32,66.64,53.04,568496.16,61.13
619530.35,66.69,53.1,568487.65,61.2
619826.37,66.76,53.16,569283.61,61.32
619879.07,66.82,53.23,569496.39,61.39
619743.09,66.88,53.28,569496.08,61.46
619933.54,66.95,53.35,569496.08,61.5
619797.57,67.01,53.41,569513.3,61.57
619850.27,67.07,53.47,569520.94,61.63
619478.27,67.06,53.47,569171.07,61.62
619342.29,67.12,53.53,569146.21,61.68
619206.31,67.18,53.58,569576.07,61.8
619081.15,67.24,53.64,569558.0,61.86
618934.36,67.3,53.7,569636.98,61.94
618798.38,67.36,53.76,569636.98,62.0
618662.4,67.41,53.82,569636.98,62.07
618943.51,67.49,53.89,569636.98,62.11
618644.95,67.48,53.88,569332.49,62.1
618508.98,67.54,53.94,569332.49,62.17
618561.68,67.6,54.0,569332.49,62.22
618425.7,67.66,54.06,569332.49,62.29
618289.72,67.72,54.12,569898.34,62.42
618153.74,67.78,54.18,569859.55,62.48
618017.77,67.84,54.24,569859.71,62.55
617881.79,67.9,54.3,569859.24,62.62
617745.81,67.96,54.36,569859.24,62.69
617609.84,68.02,54.42,569922.03,62.77
617473.86,68.08,54.48,569862.36,62.83
617183.84,68.07,54.47,569682.43,62.83
617183.84,68.07,54.47,569682.43,62.83
617464.95,68.14,54.54,570019.23,62.91
617464.95,68.14,54.54,569990.49,62.9
617640.85,68.16,54.56,570999.53,63.01
618020.92,68.28,54.68,570803.33,63.06
617803.66,68.27,54.67,570605.82,63.06
618099.69,68.34,54.74,570605.51,63.09
617963.71,68.4,54.8,570605.51,63.16
618059.24,68.41,54.81,570692.82,63.17
617454.23,68.4,54.81,570180.06,63.17
617157.8,68.4,54.8,569989.41,63.17
616861.38,68.39,54.79,569717.11,63.16
616862.7,68.39,54.79,569718.64,63.16
616915.4,68.45,54.86,569718.64,63.22
616915.4,68.45,54.86,569777.53,63.22
616919.36,68.46,54.86,569778.82,63.22
616919.36,68.46,54.86,569778.82,63.22
616922.0,68.46,54.86,569780.6,63.22
616786.03,68.52,54.92,569787.73,63.3
616414.03,68.51,54.91,569829.17,63.33
616278.05,68.57,54.97,569814.48,63.4
618871.44,68.86,55.26,573030.6,63.76
618924.14,68.93,55.33,573030.66,63.82
618788.16,68.99,55.39,573030.29,63.89
618792.13,68.99,55.39,573047.83,63.89
618656.15,69.05,55.45,573047.83,63.96
618520.17,69.11,55.52,573106.77,64.04
618572.87,69.18,55.59,573075.02,64.09
618436.9,69.25,55.65,573133.9,64.17
618438.36,69.25,55.65,573140.37,64.17
618313.2,69.31,55.71,573224.36,64.25
618598.4,69.38,55.78,573890.29,64.36
618462.42,69.44,55.84,573890.45,64.44
618652.88,69.51,55.91,573889.98,64.48
618516.9,69.58,55.98,574146.75,64.58
618380.92,69.64,56.04,573929.38,64.63
618261.56,69.64,56.04,573783.39,64.63
618557.59,69.71,56.11,573989.55,64.69
618421.61,69.78,56.18,573997.94,64.76
618485.48,69.86,56.26,574227.43,64.86
618195.48,69.85,56.25,573937.43,64.85
619845.25,70.04,56.44,576342.37,65.12
620149.42,70.11,56.51,576333.85,65.16
620202.12,70.18,56.58,576333.67,65.22
620066.14,70.24,56.65,576373.06,65.29
620118.85,70.31,56.72,576353.48,65.35
619982.87,70.38,56.78,576333.67,65.42
619846.89,70.44,56.85,577013.06,65.57
619710.91,70.51,56.91,577090.88,65.66
619763.62,70.58,56.98,577090.94,65.72
619627.64,70.64,57.05,577090.57,65.79
619491.66,70.71,57.11,577090.89,65.87
619491.66,70.71,57.11,577090.89,65.87
619772.77,70.79,57.19,577090.57,65.91
619636.79,70.85,57.25,577090.57,65.99
619636.79,70.85,57.25,577090.57,65.99
619689.5,70.92,57.32,577607.64,66.11
619742.2,70.99,57.4,577806.06,66.19
619606.22,71.06,57.46,577897.27,66.28
619448.86,71.05,57.46,577739.91,66.27
619448.86,71.05,57.46,577739.91,66.27
619505.88,71.06,57.46,577829.73,66.28
619071.35,71.05,57.45,577422.7,66.27
618935.38,71.12,57.52,577422.86,66.35
618988.08,71.19,57.59,577422.39,66.41
619040.78,71.26,57.66,577422.39,66.47
618753.69,71.25,57.66,577308.97,66.48
618617.72,71.32,57.72,577323.23,66.56
618481.74,71.39,57.79,577426.32,66.65
618866.4,71.46,57.86,578011.18,66.74
618730.42,71.53,57.93,577792.46,66.79
618730.42,71.53,57.93,577744.65,66.79
618730.42,71.53,57.93,577744.65,66.79
618730.42,71.53,57.93,577744.65,66.79
618594.45,71.59,57.99,577968.19,66.89
618647.15,71.67,58.07,577968.25,66.95
618511.17,71.73,58.14,577967.88,67.03
618199.07,71.74,58.14,577849.71,67.05
617911.98,71.73,58.13,577635.32,67.05
617776.01,71.8,58.2,577669.23,67.14
617640.03,71.86,58.27,577638.16,67.21
617504.05,71.93,58.33,577802.1,67.31
617368.07,72.0,58.4,577682.37,67.37
617232.1,72.07,58.47,577953.71,67.48
617616.76,72.14,58.54,578253.9,67.54
617669.46,72.22,58.62,578253.96,67.61
617484.58,72.22,58.62,578159.32,67.62
617348.6,72.29,58.69,578158.95,67.7
617152.84,72.28,58.69,577930.16,67.69
617152.84,72.28,58.69,577930.16,67.69
617448.86,72.36,58.76,577947.04,67.73
617312.89,72.43,58.83,577930.99,67.81
617176.91,72.5,58.9,577933.36,67.89
616804.91,72.49,58.9,578242.54,67.96
616668.93,72.56,58.97,578032.97,68.02
616532.96,72.63,59.03,577931.28,68.08
616585.66,72.71,59.11,578364.6,68.2
616449.68,72.78,59.18,578364.76,68.28
616502.38,72.85,59.26,578364.29,68.35
616366.4,72.92,59.33,578364.29,68.43
616230.43,72.99,59.4,578513.36,68.53
616230.43,72.99,59.4,578513.36,68.53
616526.45,73.07,59.47,578481.08,68.56
616164.45,73.07,59.47,578373.79,68.59
616164.45,73.07,59.47,578407.52,68.59
616217.15,73.14,59.55,578944.48,68.72
616523.99,73.22,59.62,579121.12,68.78
616403.67,73.29,59.7,579222.43,68.87
616456.38,73.37,59.77,579222.49,68.94
616320.4,73.44,59.84,579222.12,69.02
616184.42,73.51,59.92,579222.12,69.1
616048.44,73.58,59.99,579241.07,69.19
615912.47,73.66,60.06,579237.37,69.27
615965.17,73.73,60.14,579222.33,69.34
615829.19,73.81,60.21,579653.64,69.47
615433.36,73.8,60.2,579339.24,69.47
615486.06,73.88,60.28,579457.75,69.55
615350.08,73.95,60.35,579457.44,69.64
615214.1,74.02,60.43,579457.44,69.72
615404.55,74.1,60.51,579595.42,69.79
615268.58,74.18,60.58,579468.86,69.86
615132.6,74.25,60.65,579993.84,70.01
615874.29,74.43,60.83,580771.11,70.19
616278.24,74.52,60.92,581337.44,70.3
616142.26,74.59,61.0,581337.59,70.38
616006.28,74.67,61.07,581337.12,70.47
615870.31,74.74,61.14,581409.93,70.56
615734.33,74.82,61.22,581347.5,70.64
615598.35,74.89,61.29,581337.12,70.72
615894.37,74.97,61.37,581752.49,70.81
616138.41,75.05,61.46,581522.87,70.84
616141.05,75.05,61.46,581534.57,70.84
615769.05,75.05,61.45,581864.79,70.92
615633.07,75.13,61.53,581768.93,70.99
615497.1,75.2,61.6,581768.62,71.08
615549.8,75.28,61.69,581768.62,71.15
615259.79,75.28,61.68,581498.51,71.15
615123.81,75.35,61.75,581498.51,71.23
614987.83,75.43,61.83,581502.82,71.32
614851.85,75.5,61.91,581498.53,71.41
614715.88,75.58,61.98,581498.65,71.5
614579.9,75.66,62.06,581831.13,71.62
614443.92,75.73,62.14,581668.45,71.69
614739.94,75.81,62.22,581668.13,71.73
614743.91,75.81,62.22,581722.67,71.74
614607.93,75.89,62.29,581722.67,71.83
614471.95,75.97,62.37,581722.67,71.92
614335.97,76.04,62.45,581757.96,72.01
614200.0,76.12,62.52,581726.62,72.1
614064.02,76.2,62.6,581728.31,72.19
614116.72,76.28,62.69,582312.42,72.33
614044.9,76.37,62.77,582396.68,72.43
614097.6,76.45,62.85,582396.75,72.51
614288.05,76.54,62.94,582396.37,72.56
614152.07,76.62,63.02,582396.56,72.66
614204.77,76.7,63.1,582420.02,72.73
614508.95,76.78,63.19,582402.76,72.77
614372.97,76.86,63.26,582396.37,72.86
614236.99,76.94,63.34,583376.56,73.08
614101.01,77.02,63.42,583353.59,73.16
613965.04,77.1,63.5,583353.27,73.26
613829.06,77.18,63.58,583353.27,73.35
613693.08,77.26,63.66,583381.2,73.44
613557.1,77.34,63.74,583498.4,73.55
613186.95,77.34,63.74,583311.47,73.57
613239.66,77.43,63.83,583211.51,73.63
613535.68,77.51,63.91,583167.77,73.67
613410.52,77.59,63.99,583852.72,73.85
613115.65,77.6,64.0,583357.56,73.83
612893.05,77.67,64.07,583416.35,73.93
613189.07,77.75,64.16,583416.04,73.98
613053.09,77.84,64.24,583416.04,74.07
613053.09,77.84,64.24,583382.78,74.07
612917.11,77.92,64.32,583382.78,74.16
612781.13,78.0,64.4,583543.07,74.28
612645.16,78.08,64.48,583407.22,74.35
612360.33,78.08,64.48,583133.21,74.35
612224.35,78.16,64.56,583108.77,74.44
611852.35,78.16,64.56,583356.25,74.52
611856.32,78.16,64.56,583409.47,74.52
612152.34,78.24,64.65,583494.95,74.58
611890.04,78.25,64.65,583585.45,74.63
610802.22,78.92,65.32,583585.14,75.4
610802.22,78.92,65.32,583556.42,75.39
610655.43,79.0,65.4,583346.19,75.47
610519.45,79.08,65.49,583345.88,75.56
610519.45,79.08,65.49,583307.47,75.56
610383.48,79.17,65.57,583307.47,75.66
610247.5,79.25,65.66,583348.7,75.76
610111.52,79.34,65.74,583307.96,75.85
610407.54,79.43,65.83,583340.46,75.9
610211.11,79.42,65.82,583148.88,75.9
610096.77,79.51,65.91,583973.18,76.11
610564.73,79.68,66.08,584359.05,76.26
610428.75,79.76,66.16,584358.74,76.36
610431.4,79.76,66.16,584393.01,76.36
610295.42,79.85,66.25,584393.01,76.46
609821.87,79.87,66.27,583869.85,76.47
609685.89,79.96,66.36,583872.43,76.57
609738.59,80.05,66.45,584066.36,76.68
610034.61,80.14,66.54,583885.95,76.7
608946.8,80.85,67.25,583885.64,77.52
608723.34,80.85,67.25,584492.36,77.63
608753.98,80.96,67.36,584957.12,77.8
609113.19,81.12,67.52,584982.54,77.9
608977.21,81.21,67.61,584982.23,78.01
608182.21,81.21,67.61,584269.23,78.02
608234.91,81.31,67.71,584269.23,78.1
608098.93,81.4,67.8,584269.23,78.21
607945.54,81.39,67.79,584116.25,78.2
607809.56,81.48,67.89,584187.82,78.32
607673.58,81.57,67.98,584206.52,78.42
607726.29,81.67,68.07,584196.75,78.51
607726.29,81.67,68.07,584196.75,78.51
607728.93,81.67,68.07,584198.04,78.51
607592.95,81.76,68.16,584117.55,78.6
607783.4,81.86,68.26,584816.67,78.77
606695.58,82.6,69.01,584816.36,79.62
606559.61,82.7,69.1,584816.52,79.73
606750.06,82.8,69.2,584816.05,79.8
606750.06,82.8,69.2,584860.67,79.81
606802.76,82.9,69.3,584860.67,79.9
607098.78,82.99,69.39,584935.36,79.96
606962.8,83.08,69.49,584873.46,80.06
607015.51,83.18,69.59,584860.67,80.15
606879.53,83.28,69.68,585984.78,80.41
606743.55,83.37,69.78,585996.97,80.52
606607.57,83.47,69.87,585996.66,80.63
606607.57,83.47,69.87,586015.37,80.64
606401.14,83.47,69.87,585763.45,80.63
606265.17,83.57,69.97,585763.45,80.74
606129.19,83.66,70.06,585797.91,80.86
606129.19,83.66,70.06,586217.93,80.91
606129.19,83.66,70.06,586269.59,80.92
610449.3,84.26,70.66,590815.12,81.55
610313.33,84.36,70.76,590814.81,81.66
610177.35,84.45,70.86,590814.81,81.77
610041.37,84.55,70.95,590938.73,81.9
609905.39,84.65,71.05,590839.85,82.0
609769.42,84.75,71.15,591129.63,82.16
609959.87,84.85,71.25,591126.48,82.23
610023.39,84.96,71.36,590962.95,82.3
610203.02,85.06,71.46,591684.26,82.48
610255.72,85.16,71.56,591684.33,82.57
610119.75,85.26,71.66,591683.95,82.69
609983.77,85.36,71.76,591683.95,82.8
609713.82,85.36,71.77,591338.41,82.79
609713.82,85.36,71.77,591338.41,82.79
609577.84,85.46,71.87,591351.12,82.91
609441.86,85.56,71.97,591372.52,83.03
609046.03,85.57,71.97,591051.76,83.04
608910.05,85.67,72.07,591103.32,83.16
609191.16,85.77,72.17,591711.75,83.31
609055.18,85.87,72.28,591619.14,83.42
609107.89,85.98,72.38,591619.2,83.51
609412.06,86.08,72.48,591618.83,83.57
609276.08,86.18,72.58,591619.27,83.68
609140.1,86.28,72.69,591655.71,83.81
609004.13,86.39,72.79,591664.56,83.93
608868.15,86.49,72.89,591618.83,84.04
608732.17,86.59,73.0,592218.01,84.25
608766.4,86.6,73.0,592256.53,84.25
608810.06,86.61,73.01,592348.81,84.26
608490.06,86.6,73.0,592028.81,84.26
608196.87,86.6,73.0,591696.25,84.25
608434.33,86.7,73.1,592097.51,84.37
608298.35,86.8,73.21,592097.2,84.49
608351.05,86.91,73.31,592097.2,84.59
608215.08,87.02,73.42,592097.2,84.71
608079.1,87.12,73.52,592431.4,84.88
608375.12,87.22,73.62,592294.6,84.92
608239.14,87.33,73.73,592243.1,85.03
608203.09,87.45,73.85,592380.92,85.17
608203.09,87.45,73.85,592380.92,85.17
608066.51,87.55,73.96,592817.2,85.36
608362.53,87.66,74.06,592816.89,85.42
608064.18,87.65,74.06,592529.99,85.41
607928.2,87.76,74.16,592529.99,85.54
607792.23,87.87,74.27,592552.21,85.66
607656.25,87.98,74.38,592558.12,85.79
607284.25,87.98,74.38,592530.77,85.84
607580.27,88.08,74.49,593064.87,85.98
607632.97,88.2,74.6,592887.9,86.06
607507.81,88.31,74.71,592752.64,86.16
607549.7,88.42,74.82,593413.23,86.36
607602.4,88.53,74.93,593413.29,86.46
607466.42,88.64,75.04,593412.92,86.59
607094.42,88.64,75.05,593026.21,86.59
606958.44,88.75,75.16,593026.21,86.72
606822.47,88.86,75.27,593194.16,86.87
606686.49,88.97,75.38,593167.81,86.99
606550.51,89.08,75.49,593107.98,87.11
606794.55,89.2,75.6,593704.73,87.27
606438.57,89.21,75.61,593286.02,87.27
606302.59,89.32,75.72,593162.7,87.38
606166.62,89.43,75.83,593162.38,87.51
606462.64,89.53,75.94,593162.38,87.57
606326.66,89.65,76.05,593168.91,87.7
606190.68,89.76,76.16,593215.8,87.84
606190.68,89.76,76.16,593215.8,87.84
606054.71,89.87,76.27,593191.26,87.96
605918.73,89.99,76.39,593791.35,88.18
605826.4,90.11,76.51,593733.1,88.31
606032.41,90.22,76.63,593972.58,88.43
605692.47,90.22,76.63,593648.57,88.43
605745.17,90.34,76.74,593648.63,88.54
606026.28,90.46,76.86,593648.26,88.61
606078.98,90.57,76.98,593650.34,88.72
605943.01,90.69,77.09,593648.26,88.85
605652.99,90.69,77.09,593371.11,88.85
605517.02,90.8,77.21,593371.11,88.98
605229.93,90.8,77.21,593405.23,89.03
605093.95,90.92,77.32,593408.3,89.16
604957.97,91.04,77.44,593371.11,89.29
604822.0,91.15,77.56,593877.28,89.5
604874.7,91.27,77.68,593877.34,89.61
605065.15,91.39,77.79,593876.97,89.7
604929.17,91.51,77.91,593876.97,89.84
604722.74,91.51,77.91,593936.66,89.88
604586.77,91.63,78.03,593945.38,90.01
604450.79,91.75,78.15,594013.16,90.16
604503.49,91.87,78.27,593970.32,90.27
604898.97,91.97,78.37,595012.57,90.47
604806.9,92.1,78.5,594847.29,90.58
604670.92,92.22,78.62,594846.97,90.72
604548.2,92.23,78.63,594826.66,90.75
604412.22,92.35,78.75,594826.66,90.89
604412.22,92.35,78.75,596606.1,91.16
604656.76,92.48,78.88,596993.65,91.31
606780.96,92.87,79.27,597638.03,91.47
606780.96,92.87,79.27,597638.03,91.47
606644.98,92.99,79.4,597637.72,91.61
606799.66,93.1,79.5,598934.47,91.89
606663.69,93.22,79.62,598957.97,92.03
606527.71,93.34,79.74,598970.76,92.18
606823.73,93.45,79.86,598948.78,92.24
606814.45,93.6,80.0,598170.66,92.26
606814.45,93.6,80.0,598158.79,92.26
606867.15,93.72,80.12,598443.31,92.42
606731.17,93.85,80.25,598453.06,92.57
606732.49,93.85,80.25,598454.38,92.57
606754.13,93.85,80.25,598347.69,92.55
607061.83,94.04,80.44,599516.65,92.87
606516.5,94.1,80.51,598808.69,92.91
606380.52,94.23,80.63,598808.38,93.05
606244.55,94.35,80.76,598808.38,93.2
606108.57,94.48,80.88,598808.38,93.34
605972.59,94.61,81.01,599102.11,93.53
605972.59,94.61,81.01,599427.7,93.58
606057.74,94.74,81.14,598994.12,93.64
606057.74,94.74,81.14,598994.12,93.64
606089.16,94.89,81.29,600217.87,93.97
606618.68,95.12,81.53,599998.38,94.09
606482.71,95.25,81.65,599998.38,94.23
606346.73,95.38,81.78,599998.38,94.38
606590.76,95.51,81.91,599998.38,94.47
606173.13,95.51,81.92,599588.18,94.48
606173.13,95.51,81.92,599588.18,94.48
606037.15,95.64,82.05,599588.18,94.63
605901.17,95.77,82.18,599588.18,94.78
605953.88,95.9,82.31,599883.77,94.94
605817.9,96.04,82.44,599908.13,95.1
605870.6,96.17,82.57,600212.98,95.27
605870.6,96.17,82.57,600212.98,95.27
605734.62,96.3,82.7,600212.98,95.42
605598.65,96.43,82.83,600212.98,95.57
605462.67,96.56,82.96,600212.98,95.72
605758.69,96.68,83.08,600213.58,95.8
605811.39,96.82,83.22,600214.0,95.92
605675.41,96.95,83.35,600213.05,96.07
605385.4,96.95,83.35,600049.24,96.1
605385.4,96.95,83.35,600049.24,96.1
605275.4,96.95,83.35,599939.24,96.1
605139.42,97.08,83.49,599939.17,96.25
605003.45,97.22,83.62,600549.19,96.5
604844.91,97.22,83.62,600390.3,96.5
604708.93,97.35,83.76,600390.3,96.66
604572.95,97.49,83.89,600390.3,96.81
604436.97,97.62,84.03,600390.3,96.97
604489.68,97.76,84.16,600390.3,97.1
604353.7,97.9,84.3,600402.76,97.26
604217.72,98.03,84.44,600394.24,97.41
604081.74,98.17,84.57,600390.3,97.57
604081.74,98.17,84.57,600390.3,97.57
603945.77,98.31,84.71,600577.64,97.76
603573.77,98.32,84.73,600181.89,97.77
602485.95,99.44,85.84,600181.89,99.06
602485.95,99.44,85.84,600169.75,99.06
602485.95,99.44,85.84,600169.75,99.06
602485.95,99.44,85.84,600169.75,99.06
602159.31,99.45,85.85,599856.86,99.07
602159.31,99.45,85.85,599856.86,99.07
602159.31,99.45,85.85,599856.86,99.07
602159.31,99.45,85.85,599856.86,99.07
602159.31,99.45,85.85,599856.86,99.07
602159.31,99.45,85.85,599856.86,99.07
602159.31,99.45,85.85,599856.86,99.07
602159.31,99.45,85.85,599856.86,99.07
602159.31,99.45,85.85,599856.86,99.07
602159.31,99.45,85.85,599856.86,99.07
602160.63,99.45,85.85,599858.67,99.07
602160.63,99.45,85.85,599858.67,99.07
602160.63,99.45,85.85,599858.67,99.07
