ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
814,3020,2718240,6212,2861980
814,3020,2718700,6212,2862440
814,3020,2719170,6212,2862910
814,3020,2720170,6212,2863910
814,3020,2721170,6212,2864910
814,3020,2722170,6212,2865910
814,3020,2723170,6212,2866910
815,3028,2724170,6212,2867910
815,3028,2724820,6212,2868560
815,3028,2725370,6212,2869110
815,3028,2725370,6212,2870110
815,3028,2726370,6212,2871110
815,3028,2726840,6212,2871580
815,3028,2727840,6212,2872580
815,3028,2727840,6212,2873580
815,3028,2727840,6212,2874580
815,3028,2728840,6212,2875580
815,3028,2728840,6212,2875810
815,3028,2729650,6212,2876620
815,3028,2729650,6212,2877620
816,3036,2730650,6212,2878620
816,3036,2731460,6212,2879430
816,3036,2732460,6212,2880430
816,3036,2733460,6212,2881430
816,3036,2734460,6212,2882430
816,3036,2735460,6212,2883430
816,3036,2736460,6212,2884430
816,3036,2737460,6212,2885430
816,3036,2737930,6212,2885900
817,3044,2738930,6212,2886900
817,3044,2739400,6212,2887370
817,3044,2739720,6212,2887690
817,3044,2740720,6212,2888690
817,3044,2741190,6212,2889160
817,3044,2742000,6212,2889970
817,3044,2742470,6212,2890440
817,3044,2742940,6212,2890910
817,3044,2743940,6212,2891910
817,3044,2744410,6212,2892380
817,3044,2744410,6212,2893380
817,3044,2744410,6212,2894380
817,3044,2745220,6212,2895190
818,3052,2746220,6212,2896190
818,3052,2747220,6212,2897190
818,3052,2747220,6212,2898190
818,3052,2747540,6212,2898510
818,3052,2747540,6212,2898510
818,3052,2747540,6212,2899510
818,3052,2748540,6212,2900510
818,3052,2749540,6212,2901510
818,3052,2750350,6212,2902320
818,3052,2751160,6212,2903130
818,3052,2751970,6212,2903940
818,3052,2752440,6212,2904410
818,3052,2753440,6212,2905410
819,3060,2754440,6212,2906410
819,3060,2755250,6212,2907220
819,3060,2756250,6212,2908220
819,3060,2756250,6212,2908220
819,3060,2756250,6212,2909220
819,3060,2757250,6212,2910220
819,3060,2757250,6212,2910870
819,3060,2757480,6212,2911100
819,3060,2758480,6212,2912100
819,3060,2759290,6212,2912910
819,3060,2760290,6212,2913910
819,3060,2760290,6212,2914380
820,3068,2761100,6212,2915190
820,3068,2761570,6212,2915660
820,3068,2761570,6212,2915660
820,3068,2762380,6212,2916470
821,3076,2763380,6212,2917470
821,3076,2763380,6212,2917950
821,3076,2764380,6212,2918950
821,3076,2764850,6212,2919420
822,3084,2772850,6212,2927420
822,3084,2773850,6212,2928420
822,3084,2774320,6212,2928890
822,3084,2774320,6212,2929890
822,3084,2774790,6212,2930360
822,3084,2775790,6212,2931360
822,3084,2775790,6212,2931360
822,3084,2775790,6212,2931360
822,3084,2775790,6212,2932360
822,3084,2776110,6212,2932680
822,3084,2777110,6212,2933680
822,3084,2777920,6212,2934490
822,3084,2778920,6212,2935490
822,3084,2779570,6212,2936140
822,3084,2779570,6212,2936610
822,3084,2779570,6212,2937420
822,3084,2780570,6212,2938420
822,3084,2781570,6212,2939420
822,3084,2781570,6212,2939420
822,3084,2782040,6212,2939890
822,3084,2782510,6212,2940360
822,3084,2783320,6212,2941170
823,3092,2784320,6212,2942170
823,3092,2785320,6212,2943170
823,3092,2785790,6212,2943640
823,3092,2786600,6212,2944450
823,3092,2786830,6212,2944680
823,3092,2787830,6212,2945680
823,3092,2788830,6212,2946680
823,3092,2789830,6212,2947680
823,3092,2790830,6212,2948680
824,3100,2791830,6212,2949680
824,3100,2792300,6212,2950150
824,3100,2792300,6212,2950620
824,3100,2793300,6212,2951620
824,3100,2793770,6212,2952090
824,3100,2793770,6212,2952090
824,3100,2794770,6212,2953090
824,3100,2795770,6212,2954090
824,3100,2795770,6212,2954090
824,3100,2796420,6212,2954740
824,3100,2796420,6212,2954740
824,3100,2796420,6212,2954740
824,3100,2796420,6212,2955210
824,3100,2796740,6212,2955530
824,3100,2796740,6212,2956530
824,3100,2797200,6212,2956990
824,3100,2797200,6212,2956990
824,3100,2798200,6212,2957990
824,3100,2798200,6212,2957990
824,3100,2798200,6212,2957990
824,3100,2798200,6212,2958800
825,3108,2799200,6212,2959800
825,3108,2800200,6212,2960800
825,3108,2801010,6212,2961610
825,3108,2801480,6212,2962080
825,3108,2802480,6212,2963080
825,3108,2803480,6212,2964080
825,3108,2803480,6212,2964080
825,3108,2804480,6212,2965080
825,3108,2804480,6212,2965080
825,3108,2804480,6212,2965890
825,3108,2805480,6212,2966890
825,3108,2806480,6212,2967890
826,3116,2807480,6212,2968890
826,3116,2808290,6212,2969700
826,3116,2808760,6212,2970170
826,3116,2809760,6212,2971170
826,3116,2809760,6212,2972170
826,3116,2809760,6212,2972170
826,3116,2810760,6212,2973170
826,3116,2811220,6212,2973630
826,3116,2812220,6212,2974630
826,3116,2812660,6212,2975070
826,3116,2813470,6212,2975880
827,3124,2814470,6212,2976880
827,3124,2815470,6212,2977880
827,3124,2816470,6212,2978880
827,3124,2816470,6212,2978880
827,3124,2817280,6212,2979690
827,3124,2818090,6212,2980500
827,3124,2818090,6212,2980970
827,3124,2819090,6212,2981970
827,3124,2819090,6212,2982970
827,3124,2820090,6212,2983970
827,3124,2821090,6212,2984970
828,3132,2822090,6212,2985970
828,3132,2822560,6212,2986440
828,3132,2823560,6212,2987440
828,3132,2824560,6212,2988440
828,3132,2824560,6212,2988440
828,3132,2824560,6212,2988910
828,3132,2825560,6212,2989910
828,3132,2826560,6212,2990910
828,3132,2826790,6212,2991140
828,3132,2827790,6212,2992140
828,3132,2828260,6212,2992610
828,3132,2829260,6212,2993610
828,3132,2830070,6212,2994420
829,3140,2831070,6212,2995420
829,3140,2831070,6212,2995420
829,3140,2832070,6212,2996420
829,3140,2832070,6212,2996640
829,3140,2832070,6212,2997640
829,3140,2832880,6212,2998450
829,3140,2832880,6212,2998450
829,3140,2833880,6212,2999450
829,3140,2833880,6212,3000450
829,3140,2834880,6212,3001450
829,3140,2834880,6212,3002450
829,3140,2835880,6212,3003450
829,3140,2836690,6212,3004260
829,3140,2837690,6212,3005260
829,3140,2837690,6212,3005260
829,3140,2838060,6212,3005630
829,3140,2838060,6212,3005860
829,3140,2839060,6212,3006860
830,3148,2839870,6212,3007670
831,3156,2847870,6212,3015670
831,3156,2848680,6212,3016480
831,3156,2849680,6212,3017480
831,3156,2849680,6212,3018480
831,3156,2850680,6212,3019480
831,3156,2850680,6212,3020480
831,3156,2851330,6212,3021130
831,3156,2852330,6212,3022130
831,3156,2852650,6212,3022450
831,3156,2853460,6212,3023260
831,3156,2854270,6212,3024070
832,3164,2855270,6212,3025070
832,3164,2856270,6212,3026070
832,3164,2857270,6212,3027070
832,3164,2858270,6212,3028070
832,3164,2859270,6212,3029070
832,3164,2860270,6212,3030070
832,3164,2861270,6212,3031070
832,3164,2862080,6212,3031880
833,3172,2862890,6212,3032690
833,3172,2863700,6212,3033500
833,3172,2863700,6212,3034500
833,3172,2864170,6212,3034970
833,3172,2865170,6212,3035970
833,3172,2865170,6212,3035970
833,3172,2865980,6212,3036780
833,3172,2866790,6212,3037590
833,3172,2867790,6212,3038590
833,3172,2867790,6212,3039400
833,3172,2868260,6212,3039870
833,3172,2868420,6212,3040030
833,3172,2868420,6212,3041030
833,3172,2868420,6212,3041030
833,3172,2869420,6212,3042030
834,3180,2870230,6212,3042840
834,3180,2870460,6212,3043070
834,3180,2870930,6212,3043540
834,3180,2871930,6212,3044540
834,3180,2871930,6212,3044540
834,3180,2871930,6212,3044540
834,3180,2871930,6212,3044540
834,3180,2872930,6212,3045540
834,3180,2873930,6212,3046540
834,3180,2874930,6212,3047540
834,3180,2875740,6212,3048350
834,3180,2875740,6212,3049160
834,3180,2876740,6212,3050160
835,3188,2877740,6212,3051160
835,3188,2878290,6212,3051710
835,3188,2878290,6212,3052710
835,3188,2879290,6212,3053710
835,3188,2880290,6212,3054710
835,3188,2880290,6212,3055180
835,3188,2880290,6212,3055180
835,3188,2881100,6212,3055990
835,3188,2881420,6212,3056310
835,3188,2882230,6212,3057120
835,3188,2882230,6212,3057120
835,3188,2882230,6212,3057120
835,3188,2883230,6212,3058120
835,3188,2883230,6212,3059120
835,3188,2883700,6212,3059590
835,3188,2884170,6212,3060060
836,3196,2884640,6212,3060530
836,3196,2885640,6212,3061530
836,3196,2886640,6212,3062530
836,3196,2886640,6212,3063530
836,3196,2886640,6212,3064340
836,3196,2887640,6212,3065340
836,3196,2888290,6212,3065990
836,3196,2888290,6212,3065990
836,3196,2888760,6212,3066460
836,3196,2889760,6212,3067460
836,3196,2890230,6212,3067930
836,3196,2890230,6212,3067930
836,3196,2890230,6212,3068580
836,3196,2890230,6212,3068580
837,3204,2891230,6212,3069580
837,3204,2891230,6212,3069950
837,3204,2891820,6212,3070540
837,3204,2892820,6212,3071540
837,3204,2893820,6212,3072540
837,3204,2894630,6212,3073350
837,3204,2894630,6212,3074350
837,3204,2895630,6212,3075350
837,3204,2895630,6212,3075350
837,3204,2895630,6212,3075350
837,3204,2896630,6212,3076350
837,3204,2897630,6212,3077350
837,3204,2898440,6212,3078160
837,3204,2898440,6212,3078750
837,3204,2898440,6212,3078750
837,3204,2898440,6212,3079220
837,3204,2898670,6212,3079450
838,3212,2899670,6212,3080450
838,3212,2900670,6212,3081450
838,3212,2901670,6212,3082450
838,3212,2901670,6212,3083450
838,3212,2902480,6212,3084260
838,3212,2903480,6212,3085260
838,3212,2904480,6212,3086260
838,3212,2904710,6212,3086490
838,3212,2905360,6212,3087140
838,3212,2905360,6212,3087140
838,3212,2905830,6212,3087610
839,3220,2906640,6212,3088420
839,3220,2907640,6212,3089420
839,3220,2908640,6212,3090420
839,3220,2909640,6212,3091420
839,3220,2910640,6212,3092420
839,3220,2911640,6212,3093420
839,3220,2911640,6212,3093420
839,3220,2911640,6212,3094420
839,3220,2912450,6212,3095230
839,3220,2912450,6212,3095550
839,3220,2913450,6212,3096550
840,3228,2914260,6212,3097360
840,3228,2915260,6212,3098360
840,3228,2916260,6212,3099360
840,3228,2916260,6212,3099730
840,3228,2917070,6212,3100540
840,3228,2917070,6212,3100540
840,3228,2918070,6212,3101540
840,3228,2918070,6212,3101540
840,3228,2918880,6212,3102350
840,3228,2919470,6212,3102940
840,3228,2920280,6212,3103750
840,3228,2920280,6212,3104750
841,3236,2921280,6212,3105750
841,3236,2922280,6212,3106750
841,3236,2922750,6212,3107220
841,3236,2923750,6212,3108220
841,3236,2924750,6212,3109220
841,3236,2925220,6212,3109690
841,3236,2925680,6212,3110150
842,3244,2926680,6212,3111150
842,3244,2927680,6212,3112150
842,3244,2928680,6212,3113150
842,3244,2929150,6212,3113620
842,3244,2930150,6212,3114620
842,3244,2930150,6212,3115620
842,3244,2930150,6212,3115620
842,3244,2931150,6212,3116620
843,3252,2939150,6212,3124620
843,3252,2940150,6212,3125620
843,3252,2940150,6212,3125620
843,3252,2941150,6212,3126620
843,3252,2942150,6212,3127620
844,3260,2943150,6212,3128620
844,3260,2943150,6212,3129620
844,3260,2944150,6212,3130620
844,3260,2945150,6212,3131620
844,3260,2945150,6212,3131620
844,3260,2946150,6212,3132620
844,3260,2946150,6212,3133090
844,3260,2946150,6212,3133090
844,3260,2947150,6212,3134090
844,3260,2947740,6212,3134680
844,3260,2948740,6212,3135680
845,3268,2949740,6212,3136680
845,3268,2950550,6212,3137490
845,3268,2951360,6212,3138300
845,3268,2952360,6212,3139300
845,3268,2952360,6212,3140110
845,3268,2952360,6212,3140110
845,3268,2953360,6212,3141110
845,3268,2953360,6212,3141920
845,3268,2953360,6212,3141920
845,3268,2954360,6212,3142920
845,3268,2955360,6212,3143920
845,3268,2956360,6212,3144920
846,3276,2956830,6212,3145390
846,3276,2957830,6212,3146390
846,3276,2958300,6212,3146860
846,3276,2959300,6212,3147860
846,3276,2960300,6212,3148860
846,3276,2961300,6212,3149860
846,3276,2962300,6212,3150860
846,3276,2963300,6212,3151860
846,3276,2964300,6212,3152860
846,3276,2964530,6212,3153090
846,3276,2965340,6212,3153900
846,3276,2965660,6212,3154220
847,3284,2966660,6212,3155220
847,3284,2967660,6212,3156220
847,3284,2968660,6212,3157220
847,3284,2969130,6212,3157690
847,3284,2970130,6212,3158690
847,3284,2970600,6212,3159160
847,3284,2971600,6212,3160160
847,3284,2971600,6212,3160160
847,3284,2972600,6212,3161160
847,3284,2973410,6212,3161970
847,3284,2973410,6212,3162290
847,3284,2973410,6212,3163290
847,3284,2974410,6212,3164290
847,3284,2974730,6212,3164610
848,3292,2975200,6212,3165080
848,3292,2975200,6212,3165890
849,3300,2976200,6212,3166890
849,3300,2976200,6212,3166890
849,3300,2977200,6212,3167890
849,3300,2978200,6212,3168890
849,3300,2979200,6212,3169890
849,3300,2980200,6212,3170890
849,3300,2980520,6212,3171210
849,3300,2981520,6212,3172210
849,3300,2981840,6212,3172530
849,3300,2982840,6212,3173530
849,3300,2983840,6212,3174530
849,3300,2984840,6212,3175530
849,3300,2984840,6212,3175530
849,3300,2985000,6212,3175690
849,3300,2985470,6212,3176160
849,3300,2986060,6212,3176750
849,3300,2986220,6212,3176910
849,3300,2986220,6212,3177910
849,3300,2986220,6212,3177910
849,3300,2986220,6212,3178380
849,3300,2986690,6212,3178850
849,3300,2987340,6212,3179500
849,3300,2987660,6212,3179820
849,3300,2987660,6212,3180820
849,3300,2988660,6212,3181820
849,3300,2989470,6212,3182630
849,3300,2989470,6212,3182630
849,3300,2990280,6212,3183440
850,3308,2991280,6212,3184440
850,3308,2992280,6212,3185440
850,3308,2992740,6212,3185900
850,3308,2993740,6212,3186900
850,3308,2994740,6212,3187900
850,3308,2995290,6212,3188450
850,3308,2996290,6212,3189450
850,3308,2996290,6212,3189450
850,3308,2996760,6212,3189920
850,3308,2997760,6212,3190920
850,3308,2997760,6212,3191920
850,3308,2998080,6212,3192240
851,3316,2999080,6212,3193240
851,3316,2999890,6212,3194050
851,3316,3000890,6212,3195050
851,3316,3000890,6212,3196050
851,3316,3001700,6212,3196860
851,3316,3002700,6212,3197860
851,3316,3002930,6212,3198090
851,3316,3003930,6212,3199090
851,3316,3004930,6212,3200090
851,3316,3005400,6212,3200560
851,3316,3005630,6212,3200790
851,3316,3005630,6212,3200790
852,3324,3006630,6212,3201790
852,3324,3007630,6212,3202790
852,3324,3007630,6212,3202790
852,3324,3008630,6212,3203790
852,3324,3009630,6212,3204790
852,3324,3009630,6212,3204790
852,3324,3010630,6212,3205790
852,3324,3011100,6212,3206260
852,3324,3012100,6212,3207260
852,3324,3012420,6212,3207580
853,3332,3013420,6212,3208580
853,3332,3013880,6212,3209040
853,3332,3013990,6212,3209150
853,3332,3014990,6212,3210150
853,3332,3015150,6212,3210310
853,3332,3015960,6212,3211120
853,3332,3016430,6212,3211590
853,3332,3016430,6212,3212590
853,3332,3016750,6212,3212910
853,3332,3017220,6212,3213380
853,3332,3018030,6212,3214190
853,3332,3018030,6212,3215190
853,3332,3019030,6212,3216190
853,3332,3019030,6212,3216190
853,3332,3020030,6212,3217190
853,3332,3021030,6212,3218190
854,3340,3022030,6212,3219190
854,3340,3022260,6212,3219420
854,3340,3022260,6212,3219890
854,3340,3023260,6212,3220890
854,3340,3024070,6212,3221700
854,3340,3024540,6212,3222170
854,3340,3025190,6212,3222820
854,3340,3026190,6212,3223820
854,3340,3027190,6212,3224820
855,3348,3028190,6212,3225820
855,3348,3028660,6212,3226290
855,3348,3028660,6212,3226290
855,3348,3029470,6212,3227100
855,3348,3030470,6212,3228100
855,3348,3031280,6212,3228910
855,3348,3031440,6212,3229070
855,3348,3032250,6212,3229880
855,3348,3032250,6212,3229880
855,3348,3032250,6212,3230880
855,3348,3032570,6212,3231200
855,3348,3033570,6212,3232200
855,3348,3033570,6212,3233200
855,3348,3034570,6212,3234200
856,3356,3035570,6212,3235200
856,3356,3036380,6212,3236010
856,3356,3037190,6212,3236820
856,3356,3038190,6212,3237820
856,3356,3038190,6212,3237820
856,3356,3039000,6212,3238630
856,3356,3039650,6212,3239280
856,3356,3039650,6212,3240280
856,3356,3040650,6212,3241280
856,3356,3040650,6212,3242280
856,3356,3041460,6212,3243090
856,3356,3041690,6212,3243320
857,3364,3042690,6212,3244320
857,3364,3042690,6212,3244970
857,3364,3043690,6212,3245970
857,3364,3043690,6212,3246440
857,3364,3044340,6212,3247090
857,3364,3045340,6212,3248090
857,3364,3046340,6212,3249090
857,3364,3046810,6212,3249560
857,3364,3046810,6212,3249560
857,3364,3047620,6212,3250370
857,3364,3047620,6212,3251370
857,3364,3048620,6212,3252370
857,3364,3049620,6212,3253370
857,3364,3050080,6212,3253830
858,3372,3050890,6212,3254640
858,3372,3050890,6212,3255640
858,3372,3051890,6212,3256640
858,3372,3051890,6212,3256640
858,3372,3051890,6212,3257640
858,3372,3052890,6212,3258640
858,3372,3053890,6212,3259640
858,3372,3054890,6212,3260640
858,3372,3055890,6212,3261640
858,3372,3056890,6212,3262640
858,3372,3057360,6212,3263110
858,3372,3057360,6212,3264110
859,3380,3058360,6212,3265110
859,3380,3059360,6212,3266110
859,3380,3060360,6212,3267110
859,3380,3061170,6212,3267920
859,3380,3061980,6212,3268730
859,3380,3062980,6212,3269730
859,3380,3063980,6212,3270730
859,3380,3063980,6212,3270730
859,3380,3063980,6212,3270730
859,3380,3064790,6212,3271540
860,3388,3065790,6212,3272540
860,3388,3065790,6212,3273540
860,3388,3065790,6212,3274350
860,3388,3066600,6212,3275160
860,3388,3067600,6212,3276160
860,3388,3068410,6212,3276970
860,3388,3068640,6212,3277200
860,3388,3069450,6212,3278010
860,3388,3069450,6212,3279010
860,3388,3070450,6212,3280010
860,3388,3071450,6212,3281010
861,3396,3072450,6212,3282010
861,3396,3073450,6212,3283010
861,3396,3073450,6212,3284010
861,3396,3073450,6212,3284010
861,3396,3074260,6212,3284820
861,3396,3074490,6212,3285050
861,3396,3074490,6212,3286050
861,3396,3074490,6212,3286050
861,3396,3074490,6212,3286700
861,3396,3074950,6212,3287160
861,3396,3074950,6212,3287970
861,3396,3075760,6212,3288780
861,3396,3076760,6212,3289780
861,3396,3076760,6212,3290780
861,3396,3076760,6212,3291250
861,3396,3077570,6212,3292060
861,3396,3078040,6212,3292530
862,3404,3086040,6212,3300530
862,3404,3086690,6212,3301180
862,3404,3086690,6212,3301180
862,3404,3086690,6212,3301180
862,3404,3087690,6212,3302180
863,3412,3088500,6212,3302990
863,3412,3088500,6212,3302990
863,3412,3089500,6212,3303990
863,3412,3090310,6212,3304800
863,3412,3091310,6212,3305800
863,3412,3092310,6212,3306800
863,3412,3092310,6212,3307270
863,3412,3093310,6212,3308270
863,3412,3093770,6212,3308730
863,3412,3093770,6212,3309200
863,3412,3093770,6212,3309200
863,3412,3093770,6212,3309200
863,3412,3094770,6212,3310200
864,3420,3095770,6212,3311200
864,3420,3096770,6212,3312200
864,3420,3096770,6212,3313200
864,3420,3096770,6212,3313200
864,3420,3096770,6212,3314200
864,3420,3096930,6212,3314360
864,3420,3097090,6212,3314520
864,3420,3098090,6212,3315520
864,3420,3098410,6212,3315840
864,3420,3099220,6212,3316650
864,3420,3100220,6212,3317650
864,3420,3101220,6212,3318650
864,3420,3101220,6212,3318650
864,3420,3101690,6212,3319120
864,3420,3101690,6212,3319120
864,3420,3101690,6212,3319440
864,3420,3102690,6212,3320440
864,3420,3103500,6212,3321250
865,3428,3103970,6212,3321720
865,3428,3104970,6212,3322720
865,3428,3105440,6212,3323190
865,3428,3106440,6212,3324190
865,3428,3107440,6212,3325190
865,3428,3108440,6212,3326190
865,3428,3109440,6212,3327190
865,3428,3109920,6212,3327670
865,3428,3110240,6212,3327990
865,3428,3110240,6212,3328990
865,3428,3110240,6212,3329470
865,3428,3110710,6212,3329940
865,3428,3110710,6212,3329940
866,3436,3111710,6212,3330940
866,3436,3112710,6212,3331940
866,3436,3112710,6212,3331940
866,3436,3112710,6212,3332590
866,3436,3113170,6212,3333050
866,3436,3114170,6212,3334050
866,3436,3114170,6212,3334420
866,3436,3115170,6212,3335420
866,3436,3116170,6212,3336420
866,3436,3116170,6212,3337230
866,3436,3116170,6212,3337670
866,3436,3117170,6212,3338670
866,3436,3117980,6212,3339480
866,3436,3118450,6212,3339950
867,3444,3120450,6212,3341950
867,3444,3120670,6212,3342170
867,3444,3121260,6212,3342760
867,3444,3121580,6212,3343080
867,3444,3122230,6212,3343730
867,3444,3123230,6212,3344730
867,3444,3123690,6212,3345190
867,3444,3124690,6212,3346190
867,3444,3125690,6212,3347190
867,3444,3125690,6212,3347190
868,3452,3126500,6212,3348000
868,3452,3127500,6212,3349000
868,3452,3127500,6212,3350000
868,3452,3128500,6212,3351000
868,3452,3128970,6212,3351470
868,3452,3129970,6212,3352470
868,3452,3130970,6212,3353470
869,3460,3131440,6212,3353940
869,3460,3132250,6212,3354750
869,3460,3133250,6212,3355750
869,3460,3133250,6212,3355750
