ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
1262501.44,21.61,1.11,226792.74,3.88
1262735.87,21.61,1.11,227218.19,3.89
1262366.46,21.61,1.11,226862.74,3.88
1262161.49,21.61,1.11,226878.03,3.88
1262145.29,21.61,1.11,226955.18,3.89
1262129.09,21.61,1.12,227049.42,3.89
1262343.69,21.62,1.12,227490.65,3.9
1262466.93,21.62,1.13,227558.14,3.9
1262450.73,21.63,1.13,227828.94,3.9
1262245.76,21.63,1.13,227771.54,3.9
1262245.76,21.63,1.13,227777.23,3.9
1262040.78,21.63,1.13,227777.23,3.9
1262024.58,21.63,1.13,227871.47,3.91
1261819.61,21.63,1.13,227900.38,3.91
1261521.4,21.63,1.13,227714.56,3.9
1261316.42,21.63,1.13,227657.16,3.9
1261024.14,21.62,1.12,227375.83,3.9
1260819.17,21.62,1.12,227375.83,3.9
1260819.17,21.62,1.12,227351.62,3.9
1260614.19,21.62,1.12,227294.22,3.9
1260848.62,21.63,1.13,227719.05,3.91
1260971.86,21.63,1.13,227786.54,3.91
1260971.86,21.63,1.13,228420.12,3.92
1260971.86,21.63,1.13,228608.21,3.92
1260971.86,21.63,1.13,228823.41,3.93
1261587.97,21.64,1.15,234657.44,4.03
1261383.0,21.64,1.15,234848.28,4.03
1261378.47,21.65,1.15,234364.7,4.02
1261269.9,21.65,1.15,234179.39,4.02
1261064.92,21.65,1.15,234122.0,4.02
1260859.95,21.65,1.15,234122.0,4.02
1260859.95,21.65,1.15,234122.0,4.02
1260654.97,21.65,1.15,234123.58,4.02
1260275.57,21.64,1.15,233758.75,4.01
1260259.37,21.65,1.15,233849.6,4.02
1263680.87,21.7,1.21,234532.85,4.03
1263928.1,21.71,1.22,234238.5,4.02
1263190.21,21.7,1.21,233500.61,4.01
1263424.64,21.71,1.21,233591.21,4.01
1263219.67,21.71,1.21,233873.96,4.02
1262850.26,21.71,1.21,233513.21,4.01
1262834.06,21.71,1.21,233607.45,4.02
1262629.09,21.71,1.21,233636.36,4.02
1262424.11,21.71,1.21,233637.94,4.02
1262407.92,21.71,1.21,233728.79,4.02
1262642.35,21.72,1.22,233819.39,4.02
1262437.37,21.72,1.22,234002.16,4.03
1262232.39,21.72,1.22,233944.76,4.03
1262216.2,21.72,1.22,234125.51,4.03
1261992.19,21.72,1.22,233913.76,4.03
1261992.19,21.72,1.22,233913.76,4.03
1262225.5,21.72,1.23,233647.94,4.02
1262020.52,21.72,1.23,233663.23,4.02
1261815.55,21.73,1.23,233590.54,4.02
1261815.55,21.73,1.23,233611.28,4.02
1261281.59,21.72,1.22,233034.86,4.01
1261265.39,21.72,1.22,233129.1,4.01
1261060.41,21.72,1.22,233158.01,4.02
1260855.44,21.72,1.22,233159.59,4.02
1260650.46,21.72,1.22,233100.61,4.02
1260445.49,21.72,1.22,233043.21,4.02
1260240.51,21.72,1.23,233043.21,4.02
1260035.54,21.72,1.23,233058.5,4.02
1260019.34,21.73,1.23,233135.64,4.02
1260019.34,21.73,1.23,233091.79,4.02
1259814.36,21.73,1.23,233107.08,4.02
1259609.39,21.73,1.23,233034.39,4.02
1259609.39,21.73,1.23,233702.22,4.03
1259161.9,21.72,1.22,233264.73,4.02
1259161.9,21.72,1.22,233264.73,4.02
1259161.9,21.72,1.22,232883.42,4.02
1258956.93,21.72,1.22,232826.02,4.02
1258956.93,21.72,1.22,233824.76,4.03
1258751.95,21.72,1.22,233824.76,4.03
1258751.95,21.72,1.22,234656.59,4.05
1259074.77,21.73,1.23,235758.68,4.07
1258776.56,21.72,1.22,235472.95,4.06
1264813.93,21.83,1.33,240252.51,4.15
1264620.62,21.83,1.33,239507.81,4.13
1264620.62,21.83,1.33,239513.5,4.13
1264620.62,21.83,1.33,239796.15,4.14
1264415.65,21.83,1.33,239738.75,4.14
1264307.08,21.83,1.33,239639.98,4.14
1264307.08,21.83,1.33,239823.85,4.14
1264290.88,21.83,1.33,240004.4,4.14
1264524.19,21.84,1.34,239738.58,4.14
1264144.78,21.83,1.34,239467.81,4.14
1264379.21,21.84,1.34,239558.4,4.14
1263931.73,21.83,1.34,239120.91,4.13
1263726.75,21.83,1.34,239344.63,4.14
1263437.18,21.83,1.33,239063.88,4.13
1263437.18,21.83,1.33,239007.24,4.13
1264176.14,21.84,1.35,241206.41,4.17
1263971.16,21.84,1.35,241208.0,4.17
1263766.18,21.84,1.35,241149.01,4.17
1263561.21,21.84,1.35,241164.3,4.17
1263356.23,21.84,1.35,241091.61,4.17
1268977.47,21.94,1.44,246452.49,4.26
1268687.89,21.94,1.44,246111.97,4.26
1268318.49,21.93,1.44,245810.26,4.25
1268552.92,21.94,1.44,245900.85,4.25
1268552.92,21.94,1.44,245900.85,4.25
1268347.94,21.94,1.44,246083.63,4.26
1267623.98,21.93,1.43,245317.21,4.24
1267428.41,21.93,1.43,245124.45,4.24
1267223.44,21.93,1.43,245126.03,4.24
1267223.44,21.93,1.43,245126.03,4.24
1267223.44,21.93,1.43,245126.03,4.24
1267223.44,21.93,1.43,245326.74,4.25
1266844.03,21.92,1.43,245055.97,4.24
1266827.83,21.93,1.43,245146.81,4.24
1266718.86,21.92,1.43,245042.31,4.24
1266952.17,21.93,1.43,244787.67,4.24
1266228.2,21.92,1.43,244010.07,4.22
1266532.41,21.93,1.43,244268.59,4.23
1266373.63,21.93,1.43,244118.05,4.23
1266168.66,21.93,1.43,244224.61,4.23
1265968.93,21.93,1.43,244098.79,4.23
1265763.96,21.93,1.43,244114.08,4.23
1265763.96,21.93,1.43,245566.52,4.25
1265558.98,21.93,1.43,245493.83,4.25
1265334.98,21.92,1.43,245243.56,4.25
1265130.0,21.92,1.43,245258.85,4.25
1264925.02,21.92,1.43,245186.16,4.25
1264908.83,21.93,1.43,245280.4,4.25
1265143.26,21.93,1.44,245578.1,4.26
1264938.28,21.93,1.44,245520.71,4.26
1264938.28,21.93,1.44,245520.71,4.26
1265018.27,21.93,1.44,246381.38,4.27
1264638.87,21.93,1.43,246170.53,4.27
1264873.3,21.94,1.44,246596.43,4.28
1264668.32,21.94,1.44,246598.02,4.28
1264652.12,21.94,1.44,246688.87,4.28
1265161.47,21.95,1.45,246656.62,4.28
1264956.49,21.95,1.45,246599.22,4.28
1264751.52,21.95,1.45,246599.22,4.28
1264558.21,21.95,1.45,245854.53,4.27
1268515.83,22.02,1.52,248993.76,4.32
1268218.49,22.02,1.52,248706.21,4.32
1268218.49,22.02,1.52,248706.21,4.32
1267919.03,22.02,1.52,248419.54,4.31
1268166.26,22.02,1.53,248125.19,4.31
1268019.04,22.02,1.52,247929.97,4.31
1267814.06,22.02,1.52,247945.26,4.31
1267609.08,22.02,1.52,247872.57,4.31
1267404.11,22.02,1.53,247798.72,4.31
1267404.11,22.02,1.53,247798.72,4.31
1267199.13,22.02,1.53,247798.72,4.31
1266994.16,22.02,1.53,247800.3,4.31
1267228.59,22.03,1.53,248072.09,4.31
1267228.59,22.03,1.53,248072.09,4.31
1267023.61,22.03,1.53,248014.69,4.31
1267023.61,22.03,1.53,248014.69,4.31
1266285.72,22.02,1.52,247276.8,4.3
1266080.75,22.02,1.52,247276.8,4.3
1265875.77,22.02,1.52,247278.38,4.3
1265670.8,22.02,1.52,247219.4,4.3
1265666.27,22.02,1.53,246735.81,4.29
1265435.51,22.02,1.52,246604.59,4.29
1265435.51,22.02,1.52,248791.5,4.33
1269473.12,22.09,1.59,254343.54,4.43
1269260.95,22.09,1.59,254192.86,4.42
1269152.38,22.09,1.59,254007.56,4.42
1269661.72,22.1,1.61,253975.31,4.42
1269661.72,22.1,1.61,253975.31,4.42
1269896.15,22.11,1.61,254054.92,4.42
1269691.18,22.11,1.61,254331.41,4.43
1269311.77,22.1,1.61,253961.46,4.42
1269106.8,22.1,1.61,253904.06,4.42
1269341.23,22.11,1.61,254329.96,4.43
1269136.25,22.11,1.61,254272.56,4.43
1268931.27,22.11,1.61,254272.56,4.43
1268931.27,22.11,1.61,254272.56,4.43
1268551.87,22.11,1.61,253906.66,4.42
1268785.17,22.11,1.62,253640.84,4.42
1268251.21,22.11,1.61,253064.42,4.41
1268251.21,22.11,1.61,253064.42,4.41
1268489.02,22.11,1.62,252926.03,4.41
1268280.56,22.11,1.62,252552.17,4.4
1268403.79,22.12,1.62,252619.67,4.41
1268198.82,22.12,1.62,252809.48,4.41
1267993.84,22.12,1.62,252811.06,4.41
1267977.64,22.12,1.62,252901.91,4.41
1267961.45,22.12,1.63,252996.15,4.41
1267756.47,22.13,1.63,253025.06,4.42
1267756.47,22.13,1.63,253025.06,4.42
1267990.9,22.13,1.63,253115.65,4.42
1267785.93,22.13,1.63,253393.4,4.42
1267769.73,22.13,1.64,253487.64,4.43
1267769.73,22.13,1.64,253487.64,4.43
1267769.73,22.13,1.64,253487.64,4.43
1267769.73,22.13,1.64,253487.64,4.43
1267769.73,22.13,1.64,253487.64,4.43
1267564.75,22.13,1.64,253485.84,4.43
1267564.75,22.13,1.64,253485.84,4.43
1267359.78,22.13,1.64,253428.44,4.43
1267154.8,22.13,1.64,253428.44,4.43
1267154.8,22.13,1.64,253428.44,4.43
1266775.4,22.13,1.63,253062.69,4.42
1266570.42,22.13,1.63,253005.29,4.42
1266365.45,22.13,1.63,253005.29,4.42
1266874.79,22.14,1.65,252973.05,4.42
1266870.26,22.15,1.65,252489.46,4.41
1266870.26,22.15,1.65,252489.46,4.41
1266870.26,22.15,1.65,252489.46,4.41
1266955.19,22.15,1.65,252521.48,4.41
1266750.22,22.15,1.65,252464.08,4.41
1266750.22,22.15,1.65,252464.08,4.41
1266750.22,22.15,1.65,252464.08,4.41
1266545.24,22.15,1.65,252464.08,4.42
1266340.27,22.15,1.65,252479.37,4.42
1266135.29,22.15,1.65,252406.68,4.42
1266119.09,22.15,1.66,252500.92,4.42
1266102.9,22.16,1.66,252648.95,4.42
1266102.9,22.16,1.66,252648.95,4.42
1265804.69,22.15,1.66,252364.25,4.42
1265924.67,22.16,1.66,252047.25,4.41
1265502.81,22.15,1.66,251520.78,4.4
1265502.81,22.15,1.66,251520.78,4.4
1265502.81,22.15,1.66,251520.78,4.4
1265737.24,22.16,1.66,251600.39,4.41
1265721.04,22.16,1.67,252050.2,4.41
1265341.64,22.16,1.66,251644.08,4.41
1265341.64,22.16,1.66,251644.08,4.41
1265136.66,22.16,1.66,251659.37,4.41
1265120.46,22.16,1.66,251736.51,4.41
1265354.89,22.17,1.67,251827.11,4.41
1264944.94,22.17,1.67,251769.71,4.41
1264928.75,22.17,1.67,252071.06,4.42
1264637.69,22.17,1.67,251770.39,4.41
1264633.16,22.17,1.67,251286.8,4.41
1264428.18,22.17,1.67,251229.4,4.41
1264130.83,22.17,1.67,250869.52,4.4
1263925.86,22.17,1.67,250869.52,4.4
1263909.66,22.17,1.68,250963.76,4.4
1263629.23,22.17,1.67,250852.25,4.4
1263863.66,22.18,1.68,251149.96,4.41
1263863.66,22.18,1.68,251149.96,4.41
1263670.35,22.18,1.68,250405.27,4.39
1263373.0,22.17,1.68,250117.72,4.39
1263356.81,22.18,1.68,250211.96,4.39
1263340.61,22.18,1.68,250359.98,4.4
1263147.3,22.18,1.68,249615.29,4.38
1263147.3,22.18,1.68,249815.99,4.39
1263038.73,22.18,1.68,249717.22,4.39
1263038.73,22.18,1.68,249717.22,4.39
1262833.76,22.18,1.68,249659.82,4.39
1262833.76,22.18,1.68,249747.46,4.39
1262817.56,22.19,1.69,249900.06,4.39
1262540.09,22.18,1.69,249360.96,4.38
1262392.87,22.18,1.68,249380.82,4.38
1262376.67,22.19,1.69,249462.2,4.38
1262171.69,22.19,1.69,249488.09,4.39
1262418.93,22.19,1.7,249193.73,4.38
1262213.95,22.19,1.7,249136.33,4.38
1262008.97,22.19,1.7,249136.33,4.38
1261804.0,22.19,1.7,249078.93,4.38
1261804.0,22.19,1.7,249078.93,4.38
1261256.11,22.19,1.69,248531.04,4.37
1261490.54,22.19,1.7,248957.78,4.38
1261111.13,22.19,1.69,248591.04,4.37
1260906.16,22.19,1.69,248592.63,4.37
1260701.18,22.19,1.69,248533.65,4.37
1260479.0,22.19,1.69,248269.47,4.37
1260274.03,22.19,1.69,248284.76,4.37
1260257.83,22.19,1.69,248361.9,4.37
1260257.83,22.19,1.69,248268.06,4.37
1260241.63,22.19,1.7,248362.3,4.37
1260225.44,22.2,1.7,248510.33,4.38
1260020.46,22.2,1.7,248511.92,4.38
1260254.89,22.2,1.7,248783.7,4.38
1260049.92,22.2,1.7,248726.3,4.38
1259844.94,22.2,1.71,248726.3,4.38
1259968.18,22.21,1.71,248793.8,4.39
1259763.2,22.21,1.71,248984.68,4.39
1259558.23,22.21,1.71,248986.27,4.39
1259188.82,22.2,1.71,248725.5,4.39
1259188.82,22.2,1.71,248953.86,4.39
1258983.84,22.2,1.71,248894.88,4.39
1258778.87,22.2,1.71,248837.48,4.39
1258993.47,22.21,1.71,249248.23,4.4
1258785.26,22.21,1.71,249052.45,4.39
1258580.28,22.21,1.71,248995.05,4.39
1258375.31,22.21,1.71,248995.05,4.39
1258170.33,22.21,1.71,249010.34,4.4
1257965.35,22.21,1.71,248937.66,4.39
1258474.7,22.22,1.72,248905.41,4.39
1258269.72,22.22,1.72,248907.0,4.4
1258349.71,22.22,1.73,253182.66,4.47
1258060.14,22.22,1.72,252901.9,4.47
1257855.16,22.22,1.72,252842.92,4.47
1257838.97,22.22,1.72,252937.16,4.47
1257633.99,22.22,1.73,252935.35,4.47
1257429.01,22.22,1.73,252936.94,4.47
1257756.72,22.23,1.73,253402.82,4.48
1260922.06,22.29,1.79,255757.05,4.52
1260922.06,22.29,1.79,255762.74,4.52
1260922.06,22.29,1.79,256045.39,4.53
1264036.93,22.34,1.84,256968.26,4.54
1263841.83,22.34,1.84,256707.19,4.54
1263841.83,22.34,1.84,256891.06,4.54
1263636.86,22.34,1.84,256881.33,4.54
1263431.88,22.34,1.84,256817.21,4.54
1263511.87,22.34,1.84,261043.52,4.62
1263746.3,22.35,1.85,261123.13,4.62
1263448.71,22.34,1.85,260899.34,4.61
1267406.34,22.41,1.92,263030.02,4.65
1267201.36,22.41,1.92,263207.32,4.66
1267201.36,22.41,1.92,263196.42,4.66
1266821.96,22.41,1.91,262925.65,4.65
1266821.96,22.41,1.91,262913.45,4.65
1266821.96,22.41,1.91,262923.26,4.65
1270859.57,22.48,1.98,268589.6,4.75
1271092.88,22.49,1.99,268334.96,4.75
1271092.88,22.49,1.99,268334.96,4.75
1270778.91,22.48,1.99,267967.36,4.74
1270762.72,22.49,1.99,268061.6,4.74
1270762.72,22.49,1.99,268061.6,4.74
1270557.74,22.49,1.99,268059.79,4.74
1270792.17,22.49,2.0,268150.39,4.75
1270792.17,22.49,2.0,268150.39,4.75
1270587.2,22.49,2.0,268333.16,4.75
1270820.5,22.5,2.0,268078.52,4.75
1270096.54,22.49,2.0,267300.92,4.73
1270080.34,22.5,2.0,267395.16,4.74
1270064.15,22.5,2.0,267543.19,4.74
1270047.95,22.5,2.0,267637.43,4.74
1269842.97,22.5,2.01,267635.62,4.74
1269842.97,22.5,2.01,267635.62,4.74
1269826.78,22.51,2.01,267729.86,4.75
1269457.37,22.5,2.0,267469.09,4.74
1269863.42,22.51,2.01,268106.86,4.75
1269658.44,22.51,2.01,268049.46,4.75
1269453.47,22.51,2.01,268049.46,4.75
1269264.77,22.51,2.01,267723.59,4.75
1269071.46,22.51,2.01,266978.89,4.74
1268649.13,22.5,2.01,266696.12,4.73
1268683.0,22.51,2.01,266742.74,4.73
1268478.02,22.51,2.01,266744.33,4.73
1268478.02,22.51,2.01,266945.03,4.74
1268273.05,22.51,2.01,266886.04,4.74
1268865.67,22.52,2.02,266820.94,4.74
1269100.1,22.52,2.03,266911.53,4.74
1268895.13,22.53,2.03,267189.37,4.74
1268895.13,22.53,2.03,268641.82,4.77
1268690.15,22.53,2.03,268584.42,4.77
1268485.17,22.53,2.03,268584.42,4.77
1268608.41,22.53,2.03,268651.91,4.77
1268025.54,22.52,2.03,268200.98,4.76
1267820.56,22.52,2.03,268332.56,4.77
1267615.59,22.53,2.03,268347.84,4.77
1267236.18,22.52,2.02,267982.01,4.76
1267031.2,22.52,2.02,267909.32,4.76
1266826.23,22.52,2.02,267851.92,4.76
1267060.66,22.53,2.03,268279.75,4.77
1266855.68,22.53,2.03,268222.35,4.77
1266935.67,22.53,2.03,267615.09,4.76
1266919.48,22.53,2.03,267767.69,4.76
1266714.5,22.53,2.03,267769.27,4.76
1266509.53,22.53,2.03,267710.29,4.76
1266504.99,22.54,2.04,267226.7,4.75
1266747.82,22.54,2.04,272995.25,4.86
1266451.7,22.54,2.04,272636.6,4.85
1266072.29,22.53,2.04,272268.77,4.85
1265651.89,22.53,2.03,271832.57,4.84
1265446.91,22.53,2.03,271834.15,4.84
1265681.34,22.53,2.04,272105.94,4.84
1265301.94,22.53,2.03,271835.17,4.84
1265096.96,22.53,2.03,271850.46,4.84
1269618.33,22.61,2.11,272849.48,4.86
1269852.76,22.62,2.12,273107.56,4.86
1270086.06,22.62,2.13,272852.92,4.86
1270086.06,22.62,2.13,273053.63,4.86
1269881.09,22.63,2.13,273055.21,4.86
1269347.13,22.62,2.12,272467.61,4.86
1269188.35,22.62,2.12,272317.07,4.85
1268983.37,22.62,2.12,272258.08,4.85
1268967.17,22.62,2.12,272352.32,4.85
1268762.2,22.62,2.12,272350.52,4.86
1268762.2,22.62,2.12,273802.96,4.88
1268557.22,22.62,2.12,273745.56,4.88
1268352.25,22.62,2.12,273745.56,4.88
1268147.27,22.62,2.12,273760.84,4.88
1267942.3,22.62,2.12,273688.16,4.88
1268022.29,22.62,2.13,274548.83,4.9
1268022.29,22.62,2.13,274548.83,4.9
1267817.31,22.62,2.13,274550.42,4.9
1267437.91,22.62,2.12,274279.65,4.89
1267232.93,22.62,2.12,274220.66,4.89
1267027.95,22.62,2.12,274235.95,4.9
1267011.76,22.62,2.13,274313.1,4.9
1267258.99,22.63,2.13,274018.74,4.89
1271442.3,22.71,2.21,279285.13,4.99
1271676.73,22.71,2.21,279375.73,4.99
1271471.76,22.71,2.21,279652.16,5.0
1271266.78,22.71,2.22,279594.76,5.0
1270528.89,22.7,2.21,278856.87,4.98
1270528.89,22.7,2.21,278856.87,4.98
1270323.92,22.7,2.21,278856.87,4.98
1270118.94,22.7,2.21,278799.47,4.98
1270118.94,22.7,2.21,278799.47,4.98
1270242.18,22.71,2.21,279055.94,4.99
1269872.77,22.7,2.21,278701.52,4.98
1270107.2,22.71,2.21,278792.11,4.99
1270091.0,22.71,2.22,279093.46,4.99
1269886.03,22.71,2.22,279036.06,4.99
1269674.82,22.71,2.21,278821.89,4.99
1269295.41,22.71,2.21,278611.04,4.98
1269295.41,22.71,2.21,278611.04,4.98
1269295.41,22.71,2.21,278611.04,4.98
1269087.2,22.7,2.21,278474.57,4.98
1268882.22,22.7,2.21,278474.57,4.98
1268866.03,22.71,2.21,278568.81,4.99
1269100.46,22.71,2.22,278866.51,4.99
1268721.05,22.71,2.21,278655.66,4.99
1268704.86,22.71,2.21,278749.9,4.99
1268939.29,22.72,2.22,279047.61,5.0
1268734.31,22.72,2.22,278990.21,5.0
1268529.33,22.72,2.22,278990.21,5.0
1268324.36,22.72,2.22,278932.81,5.0
1268308.16,22.72,2.22,279113.35,5.0
1268303.63,22.72,2.23,278629.77,4.99
1268098.65,22.73,2.23,278572.37,4.99
1267990.09,22.73,2.23,278387.07,4.99
1267785.11,22.73,2.23,278387.07,4.99
1268032.34,22.74,2.24,278092.71,4.99
1267834.13,22.73,2.24,277966.24,4.98
1267834.13,22.73,2.24,277966.24,4.98
1267629.16,22.73,2.24,277908.84,4.98
1267424.18,22.73,2.24,277908.84,4.98
1267424.18,22.73,2.24,277899.99,4.98
1267219.21,22.73,2.24,277842.59,4.98
1266671.32,22.73,2.23,277294.7,4.98
1266466.34,22.73,2.23,277294.7,4.98
1267044.79,22.74,2.24,277325.91,4.98
1266839.81,22.74,2.24,277268.51,4.98
1266634.84,22.74,2.24,277268.51,4.98
1266595.74,22.74,2.24,277235.06,4.98
1266579.54,22.75,2.25,277329.3,4.98
1266200.13,22.74,2.24,277118.45,4.98
1266506.45,22.75,2.25,277649.89,4.99
1266301.47,22.75,2.25,277592.49,4.99
1266301.47,22.75,2.25,277592.49,4.99
1266096.5,22.75,2.25,277592.49,4.99
1265891.52,22.75,2.25,277535.09,4.99
1265539.2,22.74,2.25,277189.85,4.98
1265539.2,22.74,2.25,277174.38,4.98
1265662.44,22.75,2.25,277490.38,4.99
1265881.46,22.76,2.26,277167.81,4.98
1265676.48,22.76,2.26,277110.41,4.98
1265910.91,22.76,2.27,277534.95,4.99
1265612.7,22.76,2.26,277248.95,4.99
1265453.92,22.76,2.26,277129.12,4.98
1265453.92,22.76,2.26,277210.19,4.99
1265453.92,22.76,2.26,277972.29,5.0
1265248.95,22.76,2.26,277973.87,5.0
1264869.54,22.75,2.26,277609.34,4.99
1264664.57,22.75,2.26,277550.35,4.99
1264634.89,22.75,2.26,277520.67,4.99
1265383.67,22.77,2.27,277770.2,5.0
1265383.67,22.77,2.27,277860.96,5.0
1265178.69,22.77,2.27,277876.25,5.0
1264973.72,22.77,2.27,277803.56,5.0
1265552.16,22.78,2.29,277834.76,5.0
1265347.19,22.78,2.29,277777.36,5.0
1265330.99,22.79,2.29,277957.91,5.01
1265126.01,22.79,2.29,277889.88,5.01
1264921.04,22.79,2.29,277884.05,5.01
1265571.44,22.8,2.3,283865.56,5.11
1263931.63,22.8,2.31,283841.19,5.12
1263726.66,22.8,2.31,283783.79,5.12
1263521.68,22.8,2.31,283783.79,5.12
1263919.89,22.81,2.31,284132.53,5.13
1263714.92,22.81,2.31,284209.56,5.13
1263714.92,22.81,2.31,284410.27,5.13
1263509.94,22.81,2.31,284411.85,5.14
1262990.5,22.81,2.31,283850.08,5.13
1262271.41,22.8,2.3,283136.64,5.11
1262066.43,22.8,2.3,283077.65,5.11
1261755.42,22.79,2.3,282876.43,5.11
1267465.22,22.9,2.4,283960.94,5.13
1267465.22,22.9,2.4,285413.38,5.16
1267699.65,22.9,2.41,285503.98,5.16
1267494.67,22.9,2.41,285780.52,5.16
1267289.7,22.9,2.41,285795.81,5.17
1273649.89,23.02,2.52,292118.3,5.28
1273444.92,23.02,2.52,292045.61,5.28
1273444.92,23.02,2.52,292045.61,5.28
1273568.15,23.02,2.53,292298.5,5.28
1273363.18,23.03,2.53,292286.01,5.29
1273596.48,23.03,2.54,292020.19,5.28
1273391.51,23.03,2.54,291962.79,5.28
1273012.1,23.03,2.53,291598.25,5.28
1272807.13,23.03,2.53,291598.25,5.28
1272602.15,23.03,2.53,291540.85,5.28
1271878.19,23.02,2.52,290774.43,5.26
1271878.19,23.02,2.52,290774.43,5.26
1271673.21,23.02,2.52,290774.43,5.26
1271907.64,23.03,2.53,290865.03,5.27
1271907.64,23.03,2.53,290865.03,5.27
1271702.67,23.03,2.53,291047.8,5.27
1271323.26,23.02,2.53,290777.03,5.27
1271318.73,23.03,2.53,290293.45,5.26
1271159.95,23.02,2.53,290144.26,5.26
1271159.95,23.02,2.53,290144.26,5.26
1270862.61,23.02,2.53,289784.39,5.25
1270657.63,23.02,2.53,289799.68,5.25
1270641.43,23.03,2.53,289876.82,5.25
1270764.67,23.03,2.53,289944.32,5.26
1270559.69,23.03,2.53,290136.12,5.26
1270354.72,23.03,2.54,290124.27,5.26
1270149.74,23.03,2.54,290062.26,5.26
1270149.74,23.03,2.54,290062.26,5.26
1269944.77,23.03,2.54,290077.55,5.26
1269739.79,23.03,2.54,290004.86,5.26
1269739.79,23.03,2.54,290205.56,5.26
1269534.82,23.03,2.54,290193.72,5.27
1269534.82,23.03,2.54,290193.72,5.27
1269329.84,23.04,2.54,290131.71,5.27
1269124.86,23.04,2.54,290147.0,5.27
1269108.67,23.04,2.54,290224.14,5.27
1269108.67,23.04,2.54,291676.58,5.29
1269092.47,23.04,2.54,291770.82,5.3
1269076.27,23.04,2.55,291918.85,5.3
1268917.5,23.04,2.55,291768.31,5.3
1269151.93,23.05,2.55,291858.9,5.3
1268946.95,23.05,2.55,292041.67,5.3
1268741.97,23.05,2.55,291984.28,5.3
1268956.57,23.06,2.56,292397.11,5.31
1269203.81,23.06,2.57,292102.76,5.31
1269283.8,23.07,2.57,292963.44,5.32
1268735.91,23.06,2.56,292415.55,5.31
1268530.93,23.06,2.56,292358.15,5.31
1268514.74,23.06,2.57,292538.9,5.32
1268135.33,23.06,2.56,292268.13,5.31
1268644.67,23.07,2.57,292235.89,5.31
1268439.7,23.07,2.57,292178.49,5.31
1268234.72,23.07,2.57,292178.49,5.32
1268029.75,23.07,2.58,292121.09,5.32
1268264.18,23.08,2.58,292546.84,5.32
1268059.2,23.08,2.58,292489.44,5.32
1267854.23,23.08,2.58,292489.44,5.32
1269616.87,23.11,2.61,293228.7,5.34
1272618.42,23.17,2.67,297789.08,5.42
1272413.45,23.17,2.67,297790.67,5.42
1272034.04,23.16,2.66,297424.92,5.42
1271829.06,23.16,2.67,297365.94,5.42
1271624.09,23.16,2.67,297367.52,5.42
1271624.09,23.16,2.67,297367.33,5.42
1271419.11,23.16,2.67,297308.34,5.42
1271997.56,23.18,2.68,297339.55,5.42
1270357.75,23.18,2.68,297315.18,5.43
1270604.98,23.19,2.69,297020.82,5.42
1270400.01,23.19,2.69,296963.42,5.42
1270241.23,23.19,2.69,296812.88,5.42
1270036.25,23.19,2.69,296812.88,5.42
1269317.16,23.18,2.68,296099.43,5.41
1268977.58,23.18,2.68,295766.59,5.4
1268772.6,23.18,2.68,295709.19,5.4
1268772.6,23.18,2.68,295709.19,5.4
1268567.63,23.18,2.68,295709.19,5.4
1268019.74,23.17,2.67,295161.3,5.39
1267721.53,23.17,2.67,294893.5,5.39
1267423.32,23.16,2.66,294606.8,5.38
1267656.62,23.17,2.67,294352.16,5.38
1267656.62,23.17,2.67,295363.48,5.4
1267451.65,23.17,2.67,295365.07,5.4
1267246.67,23.17,2.67,295306.08,5.4
1266712.71,23.16,2.67,294718.48,5.39
1266712.71,23.16,2.67,294535.4,5.39
1267037.91,23.17,2.67,294646.65,5.39
1267021.71,23.17,2.68,294740.89,5.39
1267144.95,23.18,2.68,294984.94,5.4
1266939.97,23.18,2.68,295000.23,5.4
1266923.78,23.18,2.68,295077.38,5.4
1269778.68,23.23,2.74,298137.89,5.46
1269955.98,23.24,2.74,298080.49,5.45
1269955.98,23.24,2.74,298080.49,5.45
1269657.77,23.24,2.74,297894.67,5.45
1269781.0,23.24,2.74,298602.35,5.47
1269781.0,23.24,2.74,298602.35,5.47
1269482.79,23.24,2.74,298214.73,5.46
1269716.1,23.25,2.75,297948.91,5.45
1269511.12,23.25,2.75,297891.51,5.45
1269745.55,23.25,2.75,298315.97,5.46
1269211.59,23.25,2.75,297739.55,5.45
1269195.39,23.25,2.75,297833.79,5.46
1269372.7,23.25,2.76,298237.1,5.46
1269167.72,23.26,2.76,298179.7,5.46
1269167.72,23.26,2.76,298380.4,5.47
