ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
555620.63,25.57,15.35,367752.91,16.92
554620.63,25.54,15.31,366752.91,16.89
554518.41,25.54,15.32,366754.39,16.89
554416.18,25.55,15.33,366753.41,16.9
554742.13,25.57,15.35,366752.91,16.9
554965.42,25.59,15.37,367303.13,16.94
554863.2,25.59,15.37,367392.07,16.95
554760.98,25.6,15.38,367729.5,16.97
554658.76,25.61,15.39,367729.5,16.98
554298.29,25.6,15.38,367594.57,16.98
554196.07,25.61,15.38,367594.57,16.98
554196.07,25.61,15.38,367594.57,16.98
554093.85,25.61,15.39,367637.71,16.99
553991.63,25.62,15.4,367597.71,17.0
553991.63,25.62,15.4,367597.71,17.0
553991.63,25.62,15.4,367597.71,17.0
553889.41,25.63,15.4,367640.96,17.01
554135.18,25.65,15.42,368489.63,17.05
554114.3,25.66,15.43,368045.05,17.04
553845.29,25.65,15.43,367743.39,17.03
553639.24,25.65,15.43,367621.74,17.03
553537.02,25.66,15.44,367621.74,17.04
553434.8,25.66,15.44,367621.74,17.05
553332.58,25.67,15.45,367624.46,17.06
553037.07,25.66,15.44,367325.63,17.04
552762.12,25.65,15.43,367072.39,17.04
552659.9,25.66,15.44,367070.77,17.04
552557.68,25.67,15.44,367070.19,17.05
552455.46,25.67,15.45,367259.25,17.07
552353.24,25.68,15.46,367172.91,17.07
552666.82,25.7,15.48,367492.3,17.09
552257.93,25.73,15.51,367507.65,17.12
552260.68,25.73,15.51,367531.48,17.12
552586.63,25.75,15.53,367524.61,17.13
552228.46,25.74,15.52,367516.14,17.13
552228.46,25.74,15.52,367503.42,17.13
552554.41,25.76,15.54,367876.08,17.15
552452.19,25.77,15.55,367898.51,17.16
552349.97,25.78,15.55,367956.83,17.17
552247.74,25.78,15.56,367956.83,17.18
551879.57,25.77,15.55,367633.42,17.17
552205.52,25.79,15.57,367633.42,17.17
552428.81,25.81,15.59,367668.4,17.18
551611.04,25.87,15.65,367668.4,17.24
551252.87,25.86,15.64,367637.86,17.25
551150.65,25.87,15.64,367633.42,17.25
551237.06,25.88,15.66,367633.42,17.26
551134.84,25.89,15.67,368118.47,17.29
551221.24,25.9,15.68,368295.1,17.31
551221.24,25.9,15.68,368295.1,17.31
551307.65,25.92,15.69,368452.94,17.32
551151.77,25.91,15.69,368294.1,17.31
551049.55,25.92,15.7,368294.1,17.32
550947.33,25.92,15.7,368294.1,17.33
551273.27,25.95,15.72,368294.1,17.33
551496.56,25.96,15.74,368342.87,17.34
551394.34,25.97,15.75,368300.71,17.35
551480.75,25.99,15.76,368294.1,17.35
551112.58,25.97,15.75,369106.25,17.4
551055.71,25.98,15.76,368412.48,17.37
551055.71,25.98,15.76,368412.48,17.37
551096.76,26.0,15.77,368987.59,17.41
551422.71,26.02,15.79,368987.59,17.41
551320.49,26.02,15.8,368987.59,17.42
550952.32,26.01,15.79,369005.89,17.42
550850.1,26.02,15.8,368987.66,17.43
550644.59,26.01,15.79,368922.46,17.43
550542.37,26.02,15.8,368922.39,17.44
550542.37,26.02,15.8,368922.39,17.44
550440.15,26.03,15.81,369219.6,17.46
550753.73,26.05,15.83,368945.3,17.45
550662.75,26.06,15.84,369522.82,17.49
550457.24,26.05,15.83,369388.15,17.48
550799.46,26.07,15.85,369712.18,17.5
550437.98,26.06,15.84,369357.72,17.49
550029.09,26.09,15.87,369373.06,17.52
549926.87,26.1,15.88,369403.13,17.53
549641.07,26.09,15.87,369110.49,17.52
549538.85,26.1,15.87,369362.41,17.54
549481.99,26.11,15.88,369306.6,17.55
549481.99,26.11,15.88,369289.31,17.55
549663.29,26.12,15.9,369376.67,17.55
549749.69,26.14,15.92,369376.67,17.56
549647.47,26.14,15.92,369376.67,17.57
549545.25,26.15,15.93,369376.67,17.58
549871.2,26.17,15.95,369403.63,17.58
549503.03,26.16,15.94,369379.84,17.59
549726.32,26.18,15.96,370058.48,17.62
549714.81,26.19,15.97,370155.79,17.64
550092.55,26.22,16.0,370447.9,17.66
550092.55,26.22,16.0,370447.9,17.66
549990.33,26.23,16.01,370447.9,17.67
549888.11,26.24,16.02,370447.9,17.68
549589.23,26.23,16.01,370149.02,17.66
549487.0,26.24,16.01,370149.02,17.67
549384.78,26.24,16.02,370189.64,17.68
549386.16,26.24,16.02,370194.24,17.68
549283.93,26.25,16.03,370452.44,17.7
549283.93,26.25,16.03,370469.89,17.71
549312.57,26.27,16.04,370849.2,17.73
549210.35,26.27,16.05,370849.2,17.74
548563.32,26.25,16.03,370377.97,17.73
548913.6,26.28,16.06,370385.42,17.74
548228.02,26.26,16.04,369699.84,17.71
548314.43,26.28,16.06,369699.84,17.72
548314.43,26.28,16.06,369687.83,17.72
548640.38,26.3,16.08,369687.83,17.72
548538.16,26.31,16.09,369832.7,17.74
548435.94,26.31,16.09,369790.9,17.74
548067.77,26.3,16.08,369780.88,17.75
547988.02,26.31,16.09,369997.42,17.77
548307.59,26.33,16.11,370581.01,17.8
548630.21,26.36,16.13,370812.34,17.81
548527.99,26.36,16.14,370812.34,17.82
548425.77,26.37,16.15,370812.34,17.83
548178.03,26.36,16.14,370557.83,17.82
548264.44,26.38,16.16,370557.83,17.83
548162.22,26.39,16.16,370558.04,17.84
548060.0,26.39,16.17,370557.83,17.85
547957.78,26.4,16.18,370557.83,17.85
547957.78,26.4,16.18,370571.79,17.85
547855.56,26.41,16.19,370864.26,17.88
547753.33,26.42,16.2,370740.99,17.88
547651.11,26.43,16.2,370740.99,17.89
547651.11,26.43,16.2,370723.59,17.89
547548.89,26.43,16.21,370723.59,17.9
547874.84,26.45,16.23,370739.05,17.9
547772.62,26.46,16.24,370725.18,17.91
547670.4,26.47,16.25,370724.91,17.92
547568.18,26.48,16.26,371073.7,17.94
547465.96,26.49,16.26,370913.42,17.94
547363.74,26.49,16.27,371166.29,17.97
547261.51,26.5,16.28,371166.29,17.97
547261.51,26.5,16.28,371166.29,17.97
546941.51,26.49,16.27,370846.29,17.96
546123.75,26.55,16.33,370846.29,18.03
546021.53,26.56,16.34,370846.29,18.04
545919.3,26.57,16.35,370856.86,18.05
545599.3,26.56,16.34,370536.86,18.04
545497.08,26.57,16.34,370557.14,18.05
545583.49,26.58,16.36,370535.27,18.05
545481.27,26.59,16.37,370527.02,18.06
545379.05,26.6,16.37,370830.22,18.08
545380.42,26.6,16.37,370831.62,18.08
545380.42,26.6,16.37,370831.62,18.08
545466.83,26.61,16.39,370895.2,18.09
545364.61,26.62,16.4,370895.2,18.1
545144.92,26.61,16.39,370645.54,18.09
545042.7,26.62,16.4,370645.54,18.1
544940.48,26.63,16.41,370681.3,18.11
545266.42,26.65,16.43,370746.23,18.12
545266.42,26.65,16.43,370763.87,18.12
545197.92,26.66,16.44,372199.4,18.2
545273.09,26.67,16.45,371632.18,18.18
545657.97,26.71,16.48,371638.93,18.19
545657.97,26.71,16.48,371621.29,18.19
545555.75,26.71,16.49,371621.29,18.2
545199.23,26.71,16.49,371495.15,18.2
545285.64,26.72,16.5,371495.15,18.21
544467.87,26.79,16.57,371495.15,18.28
544467.87,26.79,16.57,371514.57,18.28
544793.82,26.81,16.59,371514.57,18.28
544425.65,26.8,16.58,371551.46,18.29
544702.27,26.82,16.6,371518.55,18.29
544600.05,26.83,16.61,371514.57,18.3
544382.9,26.82,16.6,371271.31,18.29
544606.19,26.84,16.62,372180.11,18.34
544692.6,26.85,16.63,372252.82,18.35
544590.38,26.86,16.64,372291.81,18.36
544590.38,26.86,16.64,372274.51,18.36
544488.15,26.87,16.65,372274.51,18.37
544488.15,26.87,16.65,372292.02,18.37
544385.93,26.88,16.66,372292.02,18.38
544283.71,26.89,16.67,372292.02,18.39
544181.49,26.9,16.67,372295.39,18.4
544079.27,26.9,16.68,372293.16,18.41
543977.05,26.91,16.69,372486.68,18.43
543874.83,26.92,16.7,372442.02,18.43
544200.78,26.94,16.72,372692.53,18.45
544200.78,26.94,16.72,372680.34,18.45
544287.18,26.96,16.74,372680.34,18.46
544184.96,26.97,16.74,372680.34,18.47
544184.96,26.97,16.74,372693.41,18.47
543816.79,26.95,16.73,372352.89,18.46
543714.57,26.96,16.74,372352.89,18.46
543714.57,26.96,16.74,372352.89,18.46
543714.57,26.96,16.74,372339.95,18.46
543800.98,26.98,16.76,372363.22,18.47
543698.76,26.99,16.76,372363.48,18.48
543359.92,26.97,16.75,372151.78,18.47
543257.69,26.98,16.76,372133.45,18.48
543099.07,26.98,16.75,371988.81,18.48
542940.44,26.97,16.75,371830.18,18.47
543026.85,26.99,16.76,371835.93,18.48
542924.63,26.99,16.77,372393.27,18.52
542822.4,27.0,16.78,372393.27,18.52
542825.15,27.0,16.78,372394.44,18.52
542722.93,27.01,16.79,372394.44,18.53
543048.88,27.03,16.81,372394.44,18.54
543050.25,27.03,16.81,372409.79,18.54
542948.03,27.04,16.82,372419.16,18.55
542845.81,27.05,16.83,372409.79,18.56
542743.59,27.06,16.84,372857.6,18.59
542743.59,27.06,16.84,372857.6,18.59
542641.37,27.07,16.85,372625.03,18.59
542727.77,27.08,16.86,372955.05,18.61
542359.6,27.07,16.85,372657.96,18.6
542360.98,27.07,16.85,372662.56,18.6
542258.75,27.08,16.86,372662.56,18.61
542156.53,27.09,16.87,372662.56,18.62
542054.31,27.1,16.87,372683.54,18.63
542140.72,27.11,16.89,372717.62,18.64
542466.67,27.13,16.91,372673.44,18.64
542171.16,27.12,16.9,372370.96,18.63
542068.94,27.13,16.91,372360.08,18.64
542068.94,27.13,16.91,372374.91,18.64
541977.96,27.14,16.92,373085.71,18.68
541702.37,27.13,16.91,372819.62,18.67
541592.37,27.13,16.91,372709.62,18.67
541592.37,27.13,16.91,372709.62,18.67
541387.7,27.13,16.91,372514.91,18.67
541285.48,27.14,16.92,372514.91,18.68
541285.48,27.14,16.92,372514.91,18.68
541126.85,27.14,16.91,372356.28,18.67
541024.63,27.14,16.92,372356.28,18.68
541111.04,27.16,16.94,372356.28,18.69
541197.44,27.17,16.95,372392.24,18.7
541420.73,27.19,16.97,372371.84,18.7
541318.51,27.2,16.98,372356.28,18.71
541644.46,27.23,17.0,372356.28,18.72
541542.24,27.23,17.01,373493.29,18.78
541440.01,27.24,17.02,373493.29,18.79
541071.85,27.23,17.01,373058.98,18.78
540969.62,27.24,17.02,373058.98,18.78
540816.49,27.23,17.01,372900.14,18.78
540714.27,27.24,17.02,372976.43,18.79
540612.05,27.25,17.03,372927.22,18.8
540925.63,27.27,17.05,373582.89,18.84
541259.65,27.3,17.08,373173.59,18.82
541248.82,27.31,17.09,373181.57,18.83
540943.31,27.3,17.08,372937.6,18.82
540887.65,27.31,17.09,373646.17,18.87
541110.94,27.33,17.11,373646.17,18.87
541008.72,27.34,17.12,373646.17,18.88
540906.5,27.35,17.13,373990.54,18.91
540700.99,27.34,17.12,374324.57,18.93
540598.77,27.35,17.13,373872.22,18.92
540530.26,27.36,17.14,373770.57,18.92
541528.93,27.43,17.2,375446.4,19.01
540875.46,27.41,17.18,374482.27,18.97
540875.46,27.41,17.18,374482.27,18.97
540773.24,27.41,17.19,374482.27,18.98
540671.02,27.42,17.2,374482.27,18.99
540388.94,27.41,17.19,374222.67,18.98
540286.72,27.42,17.2,374349.51,19.0
540184.5,27.43,17.21,374252.73,19.0
539498.92,27.41,17.19,373536.63,18.98
539498.92,27.41,17.19,373536.63,18.98
539396.7,27.42,17.2,373694.78,19.0
539396.7,27.42,17.2,373694.78,19.0
539505.58,27.44,17.21,374051.56,19.02
539484.71,27.45,17.23,373960.74,19.03
539280.03,27.45,17.23,373696.56,19.02
539366.44,27.47,17.25,373696.56,19.03
539452.85,27.48,17.26,373696.56,19.04
539452.85,27.48,17.26,373696.56,19.04
539350.63,27.49,17.27,373696.56,19.05
539248.41,27.5,17.28,373732.87,19.06
539728.68,27.53,17.31,373704.92,19.06
539815.09,27.54,17.32,373696.56,19.07
539712.87,27.55,17.33,374633.08,19.13
539712.87,27.55,17.33,374633.08,19.13
539712.87,27.55,17.33,374633.08,19.13
539610.64,27.56,17.34,374640.33,19.14
539332.27,27.55,17.33,374566.56,19.14
539230.05,27.56,17.34,374566.56,19.15
539453.33,27.58,17.36,374566.56,19.15
539539.74,27.6,17.38,374566.56,19.16
539865.69,27.62,17.4,374615.39,19.17
539763.47,27.63,17.41,374605.1,19.18
539763.47,27.63,17.41,374605.1,19.18
540077.05,27.66,17.43,374566.56,19.18
539974.83,27.67,17.44,375844.05,19.26
539872.61,27.67,17.45,375878.42,19.27
539770.38,27.68,17.46,375878.42,19.28
539668.16,27.69,17.47,375878.42,19.29
539754.57,27.71,17.49,375878.42,19.3
539840.98,27.72,17.5,375892.01,19.3
539738.75,27.73,17.51,375881.35,19.31
539636.53,27.74,17.52,375878.49,19.32
539636.53,27.74,17.52,375878.49,19.32
539534.31,27.75,17.53,376322.63,19.36
539328.8,27.74,17.52,376207.91,19.35
539226.58,27.75,17.53,376102.11,19.36
539229.33,27.75,17.53,376113.25,19.36
539229.33,27.75,17.53,376113.25,19.36
539452.62,27.77,17.55,376113.25,19.36
539247.11,27.77,17.54,376113.25,19.37
539075.96,27.76,17.54,375809.47,19.35
539081.46,27.76,17.54,375895.93,19.36
538979.23,27.77,17.55,375910.36,19.37
538979.23,27.77,17.55,375910.36,19.37
538161.47,27.84,17.62,375910.36,19.45
538059.25,27.85,17.63,375909.37,19.46
537957.02,27.86,17.64,375917.13,19.47
537957.02,27.86,17.64,375917.13,19.47
537792.55,27.86,17.63,375847.6,19.47
538118.5,27.88,17.66,375826.4,19.47
538016.28,27.89,17.67,376304.34,19.51
537925.3,27.9,17.68,376246.53,19.51
537839.35,27.91,17.69,376374.21,19.53
537839.35,27.91,17.69,376374.21,19.53
537737.13,27.92,17.7,376374.21,19.54
537634.91,27.93,17.7,376374.21,19.55
537532.69,27.94,17.71,376377.01,19.56
537619.09,27.95,17.73,376378.09,19.57
537842.38,27.97,17.75,376374.26,19.58
537928.79,27.99,17.77,376807.36,19.61
537826.57,28.0,17.78,376382.07,19.59
537531.06,27.99,17.77,376860.34,19.62
537857.01,28.01,17.79,377134.35,19.64
537754.78,28.02,17.8,377134.35,19.65
537652.56,28.03,17.81,377134.35,19.66
537738.97,28.05,17.82,377163.4,19.67
537636.75,28.06,17.83,377157.09,19.68
537636.75,28.06,17.83,377157.09,19.68
537860.04,28.08,17.86,377157.18,19.69
537946.44,28.09,17.87,377143.99,19.7
537844.22,28.1,17.88,377872.27,19.74
537742.0,28.11,17.89,377759.55,19.75
537346.32,28.1,17.88,377391.74,19.73
537244.1,28.11,17.89,377391.74,19.74
537141.87,28.12,17.9,377391.74,19.75
537039.65,28.13,17.9,377414.19,19.77
536937.43,28.14,17.91,377410.06,19.78
536835.21,28.15,17.92,377391.99,19.79
536732.99,28.15,17.93,377518.97,19.8
536956.28,28.18,17.95,377585.36,19.81
536749.3,28.17,17.95,377371.54,19.8
536553.79,28.16,17.94,377255.06,19.8
536640.19,28.18,17.96,377508.45,19.82
536537.97,28.19,17.97,377508.45,19.83
536242.46,28.18,17.95,377278.64,19.82
536556.04,28.2,17.98,377278.64,19.83
536453.82,28.21,17.99,377290.68,19.84
536351.6,28.22,18.0,377286.23,19.85
536249.38,28.23,18.01,377286.36,19.86
536147.16,28.24,18.02,377824.2,19.9
536233.57,28.26,18.03,377881.31,19.91
536131.35,28.27,18.04,377822.9,19.92
536029.12,28.27,18.05,377822.9,19.93
535926.9,28.28,18.06,377822.9,19.94
535926.9,28.28,18.06,377822.9,19.94
536013.31,28.3,18.08,377822.9,19.95
535645.14,28.29,18.07,377494.78,19.94
535542.92,28.3,18.08,377499.58,19.95
535440.7,28.31,18.09,377495.76,19.96
535338.48,28.32,18.1,377915.17,19.99
535424.88,28.33,18.11,377961.4,20.0
535130.07,28.32,18.1,377734.08,19.99
535130.07,28.32,18.1,377734.08,19.99
535130.07,28.32,18.1,377734.08,19.99
534844.27,28.31,18.09,377508.42,19.98
534742.05,28.32,18.1,377399.22,19.99
534639.83,28.33,18.11,377399.22,20.0
534537.61,28.34,18.12,377399.22,20.01
534435.39,28.35,18.13,377399.22,20.02
534521.8,28.37,18.15,377403.92,20.03
534419.57,28.38,18.16,377399.27,20.04
534831.77,28.4,18.18,377399.22,20.04
534729.55,28.41,18.19,377927.95,20.08
534572.29,28.41,18.19,377770.7,20.08
534470.07,28.42,18.2,377928.14,20.09
534367.85,28.43,18.21,377928.14,20.11
534061.92,28.42,18.2,377609.64,20.09
534148.32,28.43,18.21,377609.64,20.1
534474.27,28.46,18.24,377609.64,20.11
534560.68,28.48,18.25,377610.58,20.12
534458.46,28.49,18.26,377612.11,20.13
534356.24,28.5,18.27,378128.85,20.16
534632.86,28.52,18.3,377955.99,20.16
534530.64,28.53,18.31,378801.53,20.22
534428.42,28.54,18.32,378801.53,20.23
534326.19,28.55,18.33,378801.53,20.24
534223.97,28.56,18.34,378874.97,20.25
534121.75,28.57,18.35,378829.38,20.26
534019.53,28.58,18.36,378801.53,20.27
533720.69,28.57,18.35,378498.57,20.26
533807.1,28.58,18.36,378819.88,20.29
533704.88,28.59,18.37,378538.7,20.28
533602.65,28.6,18.38,378687.17,20.3
533500.43,28.61,18.39,378687.17,20.31
533500.43,28.61,18.39,378687.17,20.31
533500.43,28.61,18.39,378660.0,20.31
533132.26,28.6,18.38,378249.06,20.29
533218.67,28.62,18.4,378249.06,20.3
533116.45,28.63,18.41,378249.06,20.31
533014.23,28.64,18.42,378249.06,20.32
533408.57,28.67,18.44,378249.06,20.33
533306.35,28.68,18.45,378496.39,20.35
533188.63,28.67,18.45,378249.06,20.34
533086.41,28.68,18.46,378797.13,20.38
533089.01,28.68,18.46,378806.57,20.38
532986.79,28.69,18.47,378783.9,20.39
532884.57,28.7,18.48,378783.9,20.4
532970.97,28.72,18.5,378783.9,20.41
532868.75,28.73,18.51,378783.9,20.42
533182.33,28.75,18.53,378798.22,20.43
533080.11,28.76,18.54,378783.9,20.44
532977.89,28.77,18.55,378783.9,20.45
533303.84,28.8,18.58,379776.33,20.51
533580.46,28.82,18.6,379944.06,20.52
533212.29,28.81,18.59,379868.81,20.53
533110.07,28.82,18.6,379881.44,20.54
533007.85,28.83,18.61,379884.85,20.55
533011.96,28.83,18.61,379918.71,20.55
533098.37,28.85,18.63,379909.0,20.56
532996.15,28.86,18.64,379909.41,20.57
532893.93,28.87,18.65,380243.24,20.6
532791.71,28.88,18.66,379993.43,20.6
533128.89,28.9,18.68,380044.76,20.6
532853.31,28.9,18.67,380497.91,20.63
532853.31,28.9,18.67,380456.89,20.63
532835.89,28.91,18.69,380298.47,20.63
532733.67,28.92,18.7,380298.47,20.64
532820.08,28.94,18.71,380298.47,20.65
532717.86,28.95,18.72,380298.47,20.66
532804.26,28.96,18.74,380305.06,20.67
533130.21,28.99,18.77,380300.33,20.68
533027.99,29.0,18.78,380298.47,20.69
533027.99,29.0,18.78,380298.47,20.69
532925.77,29.01,18.79,380971.46,20.74
533012.18,29.03,18.8,381266.95,20.76
532909.95,29.04,18.82,381266.95,20.77
532996.36,29.05,18.83,381266.95,20.78
532894.14,29.07,18.84,381295.45,20.8
532894.14,29.07,18.84,381295.45,20.8
532791.92,29.08,18.85,381301.66,20.81
532689.7,29.09,18.86,381274.28,20.82
532587.48,29.1,18.87,381772.32,20.86
532571.82,29.11,18.89,381614.76,20.86
532571.66,29.12,18.9,381637.75,20.87
532469.44,29.13,18.91,381647.01,20.88
532473.7,29.13,18.91,381648.18,20.88
532371.48,29.14,18.92,381641.11,20.89
532371.48,29.14,18.92,381641.11,20.89
532269.26,29.16,18.93,381638.92,20.9
532167.04,29.17,18.94,381639.02,20.92
532064.82,29.18,18.95,381640.45,20.93
531985.08,29.19,18.97,381721.51,20.94
531882.86,29.2,18.98,381721.51,20.95
531594.01,29.19,18.97,381472.37,20.94
531703.3,29.21,18.98,381479.31,20.95
531926.59,29.23,19.01,381479.31,20.96
531824.37,29.24,19.02,381513.8,20.98
531722.14,29.25,19.03,381493.89,20.99
531619.92,29.26,19.04,381479.31,21.0
531324.42,29.25,19.03,381855.81,21.02
531365.46,29.26,19.04,382145.04,21.05
531080.96,29.25,19.03,381797.7,21.03
531167.36,29.27,19.05,381564.99,21.03
531632.44,29.31,19.09,382238.02,21.08
530962.92,29.29,19.07,381639.61,21.05
530860.7,29.3,19.08,381639.61,21.07
530571.94,29.29,19.07,381372.04,21.06
530795.22,29.32,19.09,381372.04,21.06
530693.0,29.33,19.1,381384.43,21.08
530590.78,29.34,19.11,381383.36,21.09
530488.56,29.35,19.13,381389.32,21.1
530492.68,29.35,19.13,381451.7,21.1
530390.46,29.36,19.14,381437.02,21.11
530094.95,29.35,19.12,381709.14,21.13
529875.26,29.34,19.12,381435.29,21.12
529784.28,29.35,19.13,381327.71,21.13
529670.82,29.36,19.14,381190.58,21.13
529568.6,29.37,19.15,381190.58,21.14
529466.38,29.38,19.16,381229.02,21.16
529364.16,29.39,19.17,381201.27,21.17
529261.94,29.4,19.18,381190.66,21.18
529749.78,29.43,19.21,381423.69,21.19
529647.56,29.44,19.22,381497.15,21.21
529647.56,29.44,19.22,381497.15,21.21
529631.9,29.46,19.24,381416.16,21.22
529578.16,29.47,19.25,381948.55,21.26
529258.16,29.46,19.24,381628.55,21.24
529155.94,29.47,19.25,381628.55,21.26
529242.34,29.49,19.27,381628.55,21.26
529328.75,29.51,19.29,381628.55,21.27
529328.75,29.51,19.29,381617.49,21.27
529740.94,29.54,19.31,381625.61,21.28
529827.35,29.55,19.33,381619.48,21.29
529913.75,29.57,19.35,381621.41,21.3
529811.53,29.58,19.36,381617.49,21.31
529709.31,29.59,19.37,382899.46,21.39
529607.09,29.61,19.38,382899.46,21.4
529427.49,29.6,19.38,382576.7,21.39
529325.27,29.61,19.39,382576.7,21.4
529411.67,29.63,19.41,382576.7,21.41
529414.42,29.63,19.41,382624.86,21.41
529312.2,29.64,19.42,382628.92,21.43
529398.6,29.66,19.44,382624.91,21.44
529296.38,29.67,19.45,382624.86,21.45
529194.16,29.68,19.46,383063.55,21.48
529194.16,29.68,19.46,383063.55,21.48
529091.94,29.69,19.47,382975.56,21.49
529417.89,29.72,19.5,382975.56,21.5
529315.67,29.73,19.51,382975.56,21.51
529213.45,29.74,19.52,383059.32,21.53
529111.23,29.75,19.53,383078.51,21.54
529009.0,29.76,19.54,382975.56,21.55
528906.78,29.77,19.55,383546.7,21.59
528804.56,29.78,19.56,383286.56,21.59
528702.34,29.79,19.57,383376.07,21.6
528788.75,29.81,19.59,383376.07,21.61
528875.15,29.83,19.61,383376.07,21.62
528772.93,29.84,19.62,383376.07,21.64
528404.76,29.83,19.61,383035.56,21.62
528109.95,29.82,19.6,382873.21,21.62
528007.73,29.83,19.61,382882.41,21.63
527905.51,29.84,19.62,382880.33,21.64
527803.29,29.85,19.63,382952.79,21.66
527889.7,29.87,19.65,383572.06,21.7
528215.65,29.9,19.67,383829.63,21.72
528113.43,29.91,19.69,383829.63,21.74
528011.2,29.92,19.7,383829.63,21.75
527908.98,29.93,19.71,383874.42,21.76
527806.76,29.94,19.72,383990.99,21.78
527738.26,29.95,19.73,383949.24,21.79
527738.26,29.95,19.73,383965.75,21.79
527632.38,29.95,19.73,383856.9,21.79
528408.4,30.01,19.79,385312.34,21.88
528408.4,30.01,19.79,385359.67,21.89
528381.65,30.02,19.8,384755.43,21.86
528279.43,30.03,19.81,384755.43,21.87
527639.78,30.01,19.79,384234.62,21.85
527502.82,30.01,19.79,384141.77,21.85
527400.59,30.02,19.8,384141.77,21.86
527298.37,30.03,19.81,384150.45,21.88
527384.78,30.05,19.83,384143.18,21.89
527282.56,30.06,19.84,384141.77,21.9
527180.34,30.07,19.85,384141.77,21.91
527514.36,30.1,19.88,384673.16,21.95
527412.14,30.11,19.89,384732.2,21.96
527309.92,30.12,19.9,384732.2,21.98
527396.33,30.14,19.92,384732.2,21.99
527294.11,30.15,19.93,384732.2,22.0
527294.11,30.15,19.93,384732.2,22.0
527191.89,30.16,19.94,384754.97,22.01
527089.67,30.17,19.95,384768.1,22.03
527009.92,30.19,19.96,385110.88,22.06
526989.05,30.2,19.98,384915.3,22.06
526784.38,30.21,19.99,384922.2,22.07
526682.15,30.22,20.0,384922.2,22.09
526579.93,30.23,20.01,384922.2,22.1
526579.93,30.23,20.01,384922.2,22.1
526477.71,30.24,20.02,385146.44,22.12
526375.49,30.25,20.03,385179.17,22.14
526306.99,30.27,20.05,385149.38,22.15
525771.88,30.25,20.03,384581.41,22.12
525847.05,30.27,20.04,385093.15,22.16
525480.8,30.25,20.03,384741.71,22.15
525401.46,30.27,20.04,384184.55,22.13
525253.88,30.27,20.05,384191.42,22.14
525151.66,30.29,20.06,384191.42,22.16
525485.69,30.31,20.09,384202.81,22.16
525129.44,30.3,20.08,384191.42,22.17
525129.44,30.3,20.08,384191.42,22.17
525027.22,30.31,20.09,384191.42,22.18
524925.0,30.32,20.1,384191.42,22.19
524925.0,30.32,20.1,384191.42,22.19
524822.77,30.34,20.11,384374.14,22.22
524909.18,30.36,20.13,384301.1,22.22
524806.96,30.37,20.14,384192.04,22.23
524704.74,30.38,20.16,384459.34,22.26
524602.52,30.39,20.17,384459.34,22.27
524500.3,30.4,20.18,384459.34,22.28
524279.09,30.39,20.17,384231.15,22.27
524176.87,30.4,20.18,384231.15,22.29
524400.15,30.43,20.21,384281.22,22.3
523991.27,30.48,20.25,384476.14,22.36
523889.05,30.49,20.27,384454.83,22.37
523975.45,30.51,20.29,384426.07,22.38
523679.95,30.5,20.27,384814.43,22.41
523588.96,30.51,20.29,384777.18,22.42
