ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
230,910,710000,6212,710000
231,918,711000,6212,711000
231,918,711000,6212,711000
231,918,711160,6212,711160
232,926,712160,6212,712160
232,926,712970,6212,712970
232,926,713970,6212,713970
232,926,713970,6212,713970
232,926,714970,6212,714970
232,926,715970,6212,715970
232,926,716620,6212,716620
232,926,716990,6212,716990
232,926,717220,6212,717220
232,926,718220,6212,718220
232,926,719030,6212,719030
233,928,719250,6212,719250
233,928,719720,6212,719720
233,928,720270,6212,720270
233,928,721270,6212,721270
233,928,722270,6212,722270
233,928,723270,6212,723270
233,928,723590,6212,723590
234,936,723590,6212,723590
235,944,724590,6212,724590
235,944,725060,6212,725060
235,944,725870,6212,725870
235,944,726870,6212,726870
235,944,727340,6212,727340
235,944,728150,6212,728150
235,944,729150,6212,729150
235,944,729620,6212,729620
235,944,730620,6212,730620
235,944,730780,6212,730780
235,944,731590,6212,731590
236,946,732400,6212,732400
237,954,732400,6212,732400
237,954,733400,6212,733400
237,954,734400,6212,734400
237,954,735400,6212,735400
237,954,736400,6212,736400
237,954,737400,6212,737400
237,954,738400,6212,738400
237,954,739400,6212,739400
238,956,740400,6212,740400
238,956,741210,6212,741210
238,956,742210,6212,742210
238,956,743210,6212,743210
238,956,744210,6212,744210
239,964,745210,6212,745210
239,964,746210,6212,746210
239,964,747210,6212,747210
239,964,747670,6212,747670
239,964,748480,6212,748480
239,964,749480,6212,749480
240,972,749480,6212,749480
241,974,750070,6212,750070
241,974,751070,6212,751070
241,974,752070,6212,752070
241,974,753070,6212,753070
241,974,754070,6212,754070
241,974,754880,6212,754880
241,974,755880,6212,755880
241,974,756530,6212,756530
241,974,756530,6212,756530
241,974,757530,6212,757530
241,974,758340,6212,758340
241,974,758810,6212,758810
241,974,759360,6212,759360
241,974,760170,6212,760170
242,982,761170,6212,761170
242,982,762170,6212,762170
242,982,762980,6212,762980
242,982,763790,6212,763790
242,982,764790,6212,764790
242,982,765790,6212,765790
242,982,766260,6212,766260
242,982,766420,6212,766420
242,982,766890,6212,766890
242,982,766890,6212,766890
242,982,766890,6212,766890
242,982,767700,6212,767700
242,982,768700,6212,768700
242,982,769700,6212,769700
243,990,770700,6212,770700
243,990,771170,6212,771170
244,992,771640,6212,771640
244,992,772640,6212,772640
244,992,773640,6212,773640
244,992,774450,6212,774450
244,992,775450,6212,775450
244,992,776450,6212,776450
244,992,777450,6212,777450
244,992,778260,6212,778260
244,992,778850,6212,778850
244,992,779660,6212,779660
245,994,780660,6212,780660
245,994,781470,6212,781470
245,994,781470,6212,781470
246,996,782280,6212,782280
247,998,783280,6212,783280
247,998,784280,6212,784280
247,998,785090,6212,785090
247,998,785900,6212,785900
247,998,786710,6212,786710
247,998,787520,6212,787520
247,998,788170,6212,788170
248,1006,789170,6212,789170
248,1006,789170,6212,789170
248,1006,790170,6212,790170
249,1010,790820,6212,790820
249,1010,791280,6212,791280
250,1018,792280,6212,792280
250,1018,793280,6212,793280
250,1018,794280,6212,794280
250,1018,795280,6212,795280
250,1018,795280,6212,795280
251,1026,803280,6212,803280
251,1026,804280,6212,804280
251,1026,805280,6212,805280
251,1026,805750,6212,805750
251,1026,806070,6212,806070
251,1026,806390,6212,806390
251,1026,807200,6212,807200
251,1026,808200,6212,808200
251,1026,809200,6212,809200
251,1026,809200,6212,809200
251,1026,809200,6212,810200
251,1026,810010,6212,811010
252,1034,811010,6212,812010
253,1036,811820,6212,812820
253,1036,812630,6212,813630
253,1036,813440,6212,814440
253,1036,814440,6212,815440
253,1036,815440,6212,816440
253,1036,816440,6212,817440
253,1036,817440,6212,818440
253,1036,818440,6212,819440
253,1036,818910,6212,819910
253,1036,819910,6212,820910
253,1036,820910,6212,821910
253,1036,821910,6212,822910
253,1036,822560,6212,823560
253,1036,823560,6212,824560
253,1036,824560,6212,825560
253,1036,825560,6212,826560
253,1036,825790,6212,826790
253,1036,826440,6212,827440
253,1036,827440,6212,828440
254,1044,828440,6212,829440
254,1044,829440,6212,830440
254,1044,830440,6212,831440
254,1044,831250,6212,832250
254,1044,832250,6212,833250
254,1044,832250,6212,833250
254,1044,833250,6212,834250
254,1044,833720,6212,834720
255,1046,834530,6212,835530
256,1048,834850,6212,835850
256,1048,834850,6212,835850
256,1048,834850,6212,835850
256,1048,835850,6212,836850
256,1048,836070,6212,837070
256,1048,837070,6212,838070
256,1048,837300,6212,838300
256,1048,838110,6212,839110
256,1048,838110,6212,839110
256,1048,839110,6212,840110
257,1056,840110,6212,841110
257,1056,840430,6212,841430
257,1056,841430,6212,842430
257,1056,842430,6212,843430
257,1056,843430,6212,844430
257,1056,844430,6212,845430
257,1056,845240,6212,846240
257,1056,846050,6212,847050
257,1056,846280,6212,847280
257,1056,847280,6212,848280
258,1064,848280,6212,849280
258,1064,849280,6212,850280
258,1064,850280,6212,851280
258,1064,851280,6212,852280
258,1064,852280,6212,853280
258,1064,853280,6212,854280
258,1064,853600,6212,854600
258,1064,854600,6212,855600
258,1064,855600,6212,856600
258,1064,855600,6212,856600
258,1064,856600,6212,857600
258,1064,857600,6212,858600
258,1064,859600,6212,860600
258,1064,859820,6212,860820
258,1064,859820,6212,860820
258,1064,860820,6212,861820
259,1072,861820,6212,862820
259,1072,862820,6212,863820
259,1072,862980,6212,863980
259,1072,862980,6212,863980
259,1072,863980,6212,864980
259,1072,864980,6212,865980
259,1072,865790,6212,866790
259,1072,866790,6212,867790
259,1072,867260,6212,868260
259,1072,867490,6212,868490
260,1074,868300,6212,869300
260,1074,868620,6212,869620
260,1074,869430,6212,870430
260,1074,869750,6212,870750
260,1074,870210,6212,871210
261,1082,871210,6212,872210
261,1082,872210,6212,873210
261,1082,872860,6212,873860
261,1082,873860,6212,874860
261,1082,874860,6212,875860
261,1082,875860,6212,876860
261,1082,876860,6212,877860
261,1082,877860,6212,878860
262,1090,878860,6212,879860
262,1090,879670,6212,880670
262,1090,880480,6212,881480
262,1090,881480,6212,882480
262,1090,882480,6212,883480
262,1090,883480,6212,884480
263,1092,884480,6212,885480
263,1092,885480,6212,886480
263,1092,886480,6212,887480
263,1092,887290,6212,888290
263,1092,888290,6212,889290
263,1092,889290,6212,890290
263,1092,890290,6212,891290
264,1100,891100,6212,892100
264,1100,892100,6212,893100
264,1100,893100,6212,894100
264,1100,893690,6212,894690
264,1100,894690,6212,895690
264,1100,895690,6212,896690
264,1100,895690,6212,897690
264,1100,895690,6212,897690
264,1100,896010,6212,898010
264,1100,896010,6212,898010
264,1100,896010,6212,898010
264,1100,897010,6212,899010
264,1100,897010,6212,899010
264,1100,897820,6212,899820
264,1100,898820,6212,900820
264,1100,898980,6212,900980
265,1108,899790,6212,901790
266,1110,900020,6212,902020
266,1110,900020,6212,902020
266,1110,900830,6212,902830
267,1112,901200,6212,903200
267,1112,901850,6212,903850
267,1112,902850,6212,904850
267,1112,903850,6212,905850
267,1112,904170,6212,906170
268,1114,904640,6212,906640
268,1114,904870,6212,906870
268,1114,904870,6212,914870
268,1114,905680,6212,915680
268,1114,906680,6212,916680
268,1114,907490,6212,917490
269,1122,908490,6212,918490
269,1122,909490,6212,919490
269,1122,910490,6212,920490
270,1124,911490,6212,921490
270,1124,912300,6212,922300
270,1124,913300,6212,923300
270,1124,914110,6212,924110
270,1124,915110,6212,925110
270,1124,915580,6212,925580
270,1124,916050,6212,926050
270,1124,917050,6212,927050
270,1124,917370,6212,927370
271,1126,917840,6212,927840
271,1126,918840,6212,928840
271,1126,919840,6212,929840
271,1126,920840,6212,930840
271,1126,921160,6212,931160
271,1126,921390,6212,931390
272,1134,922390,6212,932390
272,1134,923390,6212,933390
272,1134,924390,6212,934390
273,1136,925200,6212,935200
273,1136,926010,6212,936010
273,1136,927010,6212,937010
273,1136,927480,6212,937480
273,1136,928480,6212,938480
273,1136,928950,6212,938950
274,1138,929950,6212,939950
275,1146,930950,6212,940950
275,1146,931950,6212,941950
275,1146,932950,6212,942950
275,1146,933540,6212,943540
275,1146,934010,6212,944010
275,1146,934010,6212,944010
275,1146,934820,6212,944820
275,1146,934820,6212,944820
275,1146,934820,6212,944820
276,1154,938820,6212,948820
276,1154,939820,6212,949820
276,1154,941820,6212,951820
276,1154,942630,6212,952630
276,1154,943440,6212,953440
276,1154,944440,6212,954440
276,1154,944990,6212,954990
276,1154,944990,6212,955990
276,1154,945990,6212,956990
276,1154,946990,6212,957990
276,1154,946990,6212,958990
276,1154,947990,6212,959990
276,1154,948990,6212,960990
277,1156,949450,6212,961450
277,1156,950450,6212,962450
277,1156,950920,6212,962920
277,1156,951390,6212,963390
277,1156,952390,6212,964390
277,1156,953390,6212,965390
277,1156,954390,6212,966390
277,1156,955200,6212,967200
277,1156,955570,6212,967570
278,1164,956570,6212,968570
278,1164,956570,6212,968570
279,1166,957570,6212,969570
279,1166,958040,6212,970040
279,1166,959040,6212,971040
279,1166,959260,6212,971260
279,1166,960260,6212,972260
279,1166,961260,6212,973260
279,1166,961260,6212,973260
279,1166,962260,6212,974260
279,1166,963260,6212,975260
279,1166,964260,6212,976260
279,1166,965260,6212,977260
280,1168,966070,6212,978070
281,1176,967070,6212,979070
281,1176,968070,6212,980070
281,1176,969070,6212,981070
281,1176,970070,6212,982070
281,1176,971070,6212,983070
281,1176,972070,6212,984070
281,1176,972540,6212,984540
281,1176,973350,6212,985350
282,1178,973820,6212,985820
282,1178,974290,6212,986290
282,1178,975290,6212,987290
282,1178,975290,6212,987290
282,1178,975760,6212,987760
282,1178,976130,6212,988130
282,1178,977130,6212,989130
282,1178,977600,6212,989600
283,1180,978600,6212,990600
284,1188,979600,6212,991600
284,1188,979830,6212,991830
284,1188,980480,6212,992480
284,1188,980850,6212,992850
285,1190,981660,6212,993660
285,1190,982660,6212,994660
286,1192,983660,6212,995660
286,1192,984130,6212,996130
286,1192,985130,6212,997130
286,1192,985130,6212,997130
286,1192,986130,6212,998130
286,1192,987130,6212,999130
286,1192,987130,6212,999130
286,1192,987130,6212,999130
287,1194,987600,6212,999600
287,1194,988600,6212,1000600
287,1194,988920,6212,1000920
287,1194,989150,6212,1001150
287,1194,989310,6212,1001310
288,1202,990310,6212,1002310
288,1202,991310,6212,1003310
288,1202,992310,6212,1004310
288,1202,992310,6212,1004310
288,1202,992780,6212,1004780
288,1202,993590,6212,1005590
288,1202,994180,6212,1006180
288,1202,995180,6212,1007180
288,1202,995830,6212,1007830
288,1202,997830,6212,1009830
288,1202,998830,6212,1010830
288,1202,999830,6212,1011830
288,1202,1000830,6212,1012830
289,1210,1001830,6212,1013830
289,1210,1002830,6212,1014830
289,1210,1003830,6212,1015830
289,1210,1004830,6212,1016830
289,1210,1005150,6212,1017150
290,1218,1009150,6212,1021150
290,1218,1010150,6212,1022150
290,1218,1011150,6212,1023150
290,1218,1011800,6212,1023800
290,1218,1011800,6212,1023800
290,1218,1012800,6212,1024800
291,1220,1013800,6212,1025800
291,1220,1014610,6212,1026610
291,1220,1015420,6212,1027420
292,1222,1016420,6212,1028420
292,1222,1016420,6212,1028420
292,1222,1016890,6212,1028890
293,1224,1017890,6212,1029890
293,1224,1018120,6212,1030120
293,1224,1019120,6212,1031120
293,1224,1020120,6212,1032120
294,1232,1021120,6212,1033120
294,1232,1022120,6212,1034120
294,1232,1022120,6212,1035120
294,1232,1023120,6212,1036120
294,1232,1024120,6212,1037120
294,1232,1025120,6212,1038120
294,1232,1025120,6212,1038120
294,1232,1025120,6212,1038120
294,1232,1025930,6212,1038930
294,1232,1025930,6212,1038930
294,1232,1026740,6212,1039740
295,1240,1027740,6212,1040740
295,1240,1028740,6212,1041740
295,1240,1028740,6212,1041740
295,1240,1028900,6212,1041900
295,1240,1029220,6212,1042220
295,1240,1030220,6212,1043220
295,1240,1030220,6212,1043220
295,1240,1031220,6212,1044220
295,1240,1032220,6212,1045220
295,1240,1033220,6212,1046220
295,1240,1033540,6212,1046540
296,1242,1034540,6212,1047540
296,1242,1035540,6212,1048540
296,1242,1036350,6212,1049350
297,1250,1037350,6212,1050350
297,1250,1038160,6212,1051160
297,1250,1039160,6212,1052160
297,1250,1040160,6212,1053160
297,1250,1041160,6212,1054160
297,1250,1041810,6212,1054810
297,1250,1042810,6212,1055810
297,1250,1043620,6212,1056620
297,1250,1043620,6212,1056620
298,1252,1044270,6212,1057270
298,1252,1045270,6212,1058270
298,1252,1046270,6212,1059270
298,1252,1047270,6212,1060270
299,1260,1048270,6212,1061270
299,1260,1049080,6212,1062080
299,1260,1049550,6212,1062550
299,1260,1050550,6212,1063550
299,1260,1051550,6212,1064550
300,1262,1052360,6212,1065360
300,1262,1052360,6212,1065360
300,1262,1053360,6212,1066360
300,1262,1054170,6212,1067170
300,1262,1054720,6212,1067720
300,1262,1055040,6212,1068040
300,1262,1056040,6212,1069040
300,1262,1056040,6212,1069040
301,1264,1057040,6212,1070040
301,1264,1058040,6212,1071040
302,1272,1059040,6212,1072040
302,1272,1059040,6212,1073040
302,1272,1059510,6212,1073510
303,1280,1060510,6212,1074510
303,1280,1061510,6212,1075510
303,1280,1062320,6212,1076320
303,1280,1063320,6212,1077320
303,1280,1064320,6212,1078320
303,1280,1065130,6212,1079130
303,1280,1066130,6212,1080130
303,1280,1066130,6212,1080130
304,1282,1067130,6212,1081130
304,1282,1068130,6212,1082130
305,1284,1069130,6212,1083130
305,1284,1070130,6212,1084130
305,1284,1070600,6212,1084600
305,1284,1071600,6212,1085600
305,1284,1072250,6212,1086250
305,1284,1073250,6212,1087250
305,1284,1074250,6212,1088250
305,1284,1074570,6212,1088570
306,1286,1075380,6212,1089380
307,1288,1076380,6212,1090380
307,1288,1076380,6212,1090380
307,1288,1077380,6212,1091380
307,1288,1077380,6212,1091380
308,1296,1078380,6212,1092380
308,1296,1079190,6212,1093190
308,1296,1080190,6212,1094190
308,1296,1080190,6212,1094190
308,1296,1081190,6212,1095190
308,1296,1081660,6212,1095660
309,1298,1082470,6212,1096470
309,1298,1082470,6212,1096470
309,1298,1083470,6212,1097470
309,1298,1084470,6212,1098470
310,1300,1085280,6212,1099280
310,1300,1086090,6212,1100090
310,1300,1086740,6212,1100740
311,1302,1087550,6212,1101550
311,1302,1088360,6212,1102360
311,1302,1088360,6212,1102360
311,1302,1088360,6212,1102360
311,1302,1089360,6212,1103360
311,1302,1089360,6212,1103360
311,1302,1089680,6212,1103680
312,1310,1090680,6212,1104680
312,1310,1091680,6212,1105680
312,1310,1092680,6212,1106680
312,1310,1093490,6212,1107490
312,1310,1094490,6212,1108490
312,1310,1095080,6212,1109080
312,1310,1095080,6212,1109080
312,1310,1095080,6212,1109080
312,1310,1096080,6212,1110080
312,1310,1097080,6212,1111080
312,1310,1097080,6212,1111080
313,1318,1098080,6212,1112080
313,1318,1099080,6212,1113080
313,1318,1099450,6212,1113450
313,1318,1099680,6212,1113680
314,1320,1100680,6212,1114680
314,1320,1101680,6212,1115680
315,1322,1102490,6212,1116490
315,1322,1103140,6212,1117140
315,1322,1103140,6212,1117140
315,1322,1103950,6212,1117950
315,1322,1104760,6212,1118760
315,1322,1105760,6212,1119760
315,1322,1106130,6212,1120130
315,1322,1106130,6212,1120130
315,1322,1107130,6212,1121130
315,1322,1107600,6212,1121600
315,1322,1108600,6212,1122600
315,1322,1108600,6212,1122600
315,1322,1109600,6212,1123600
316,1324,1110600,6212,1124600
317,1332,1111600,6212,1125600
317,1332,1111920,6212,1125920
317,1332,1112920,6212,1126920
317,1332,1113920,6212,1127920
317,1332,1114920,6212,1128920
317,1332,1115730,6212,1129730
317,1332,1115950,6212,1129950
317,1332,1116270,6212,1130270
318,1334,1117080,6212,1131080
318,1334,1117550,6212,1131550
318,1334,1118550,6212,1132550
318,1334,1119550,6212,1133550
318,1334,1120020,6212,1134020
318,1334,1121020,6212,1135020
319,1336,1121490,6212,1135490
320,1344,1122490,6212,1136490
320,1344,1123490,6212,1137490
320,1344,1124300,6212,1138300
320,1344,1124770,6212,1138770
321,1346,1125580,6212,1139580
321,1346,1125900,6212,1139900
321,1346,1126710,6212,1140710
321,1346,1127710,6212,1141710
322,1348,1128520,6212,1142520
323,1350,1129520,6212,1143520
323,1350,1130520,6212,1144520
324,1352,1130740,6212,1144740
324,1352,1131740,6212,1145740
324,1352,1132550,6212,1146550
324,1352,1132920,6212,1146920
324,1352,1133030,6212,1147030
324,1352,1133030,6212,1147030
324,1352,1134030,6212,1148030
324,1352,1135030,6212,1149030
324,1352,1136030,6212,1150030
324,1352,1137030,6212,1151030
325,1354,1138030,6212,1152030
325,1354,1139030,6212,1153030
325,1354,1140030,6212,1154030
326,1362,1141030,6212,1155030
327,1364,1142030,6212,1156030
327,1364,1143030,6212,1157030
327,1364,1144030,6212,1158030
327,1364,1144500,6212,1158500
327,1364,1144820,6212,1158820
327,1364,1145630,6212,1159630
327,1364,1145630,6212,1159630
327,1364,1146280,6212,1160280
327,1364,1146280,6212,1160280
327,1364,1147280,6212,1161280
327,1364,1147280,6212,1161280
327,1364,1148280,6212,1162280
328,1372,1149280,6212,1163280
328,1372,1149600,6212,1163600
329,1374,1150250,6212,1164250
329,1374,1150840,6212,1164840
329,1374,1151650,6212,1165650
329,1374,1152120,6212,1166120
329,1374,1152930,6212,1166930
329,1374,1153250,6212,1167250
329,1374,1154250,6212,1168250
329,1374,1155250,6212,1169250
329,1374,1155620,6212,1169620
329,1374,1156090,6212,1170090
329,1374,1156900,6212,1170900
330,1376,1157120,6212,1171120
330,1376,1158120,6212,1172120
330,1376,1158120,6212,1173120
330,1376,1159120,6212,1174120
330,1376,1160120,6212,1175120
330,1376,1160120,6212,1175120
330,1376,1161120,6212,1176120
330,1376,1161930,6212,1176930
331,1384,1162930,6212,1177930
331,1384,1163250,6212,1178250
331,1384,1163720,6212,1178720
331,1384,1164720,6212,1179720
331,1384,1165720,6212,1180720
331,1384,1165720,6212,1180720
331,1384,1165720,6212,1180720
331,1384,1166370,6212,1181370
331,1384,1167370,6212,1182370
331,1384,1167920,6212,1182920
331,1384,1168730,6212,1183730
332,1392,1169730,6212,1184730
332,1392,1170730,6212,1185730
332,1392,1170730,6212,1185730
332,1392,1171380,6212,1186380
332,1392,1172380,6212,1187380
332,1392,1173380,6212,1188380
333,1394,1174380,6212,1189380
333,1394,1174700,6212,1189700
333,1394,1175170,6212,1190170
334,1396,1176170,6212,1191170
334,1396,1177170,6212,1192170
335,1398,1178170,6212,1193170
336,1406,1179170,6212,1194170
336,1406,1179170,6212,1194170
336,1406,1179170,6212,1194170
337,1414,1180170,6212,1195170
337,1414,1180980,6212,1195980
337,1414,1181790,6212,1196790
337,1414,1182790,6212,1197790
337,1414,1182790,6212,1197790
337,1414,1182790,6212,1197790
337,1414,1183790,6212,1198790
337,1414,1184110,6212,1199110
337,1414,1184430,6212,1199430
337,1414,1185430,6212,1200430
337,1414,1186240,6212,1201240
337,1414,1187240,6212,1202240
338,1422,1188240,6212,1203240
338,1422,1188710,6212,1203710
338,1422,1189520,6212,1204520
338,1422,1189990,6212,1204990
338,1422,1190990,6212,1205990
338,1422,1191150,6212,1206150
338,1422,1191150,6212,1206150
339,1424,1191740,6212,1206740
339,1424,1192740,6212,1207740
339,1424,1193210,6212,1208210
339,1424,1193530,6212,1208530
340,1432,1194530,6212,1209530
340,1432,1195530,6212,1210530
340,1432,1196530,6212,1211530
340,1432,1197530,6212,1212530
340,1432,1198340,6212,1213340
340,1432,1199340,6212,1214340
341,1434,1199810,6212,1214810
341,1434,1200360,6212,1215360
341,1434,1201360,6212,1216360
341,1434,1201360,6212,1216360
341,1434,1202360,6212,1217360
341,1434,1202360,6212,1217360
342,1436,1203360,6212,1218360
342,1436,1204360,6212,1219360
343,1444,1205360,6212,1220360
343,1444,1205830,6212,1220830
343,1444,1205830,6212,1220830
343,1444,1206050,6212,1221050
343,1444,1206700,6212,1221700
343,1444,1206700,6212,1221700
343,1444,1207510,6212,1222510
343,1444,1208510,6212,1223510
343,1444,1209320,6212,1224320
343,1444,1210320,6212,1225320
344,1446,1210970,6212,1225970
344,1446,1211970,6212,1226970
344,1446,1212520,6212,1227520
344,1446,1212980,6212,1227980
344,1446,1213980,6212,1228980
345,1454,1214980,6212,1229980
345,1454,1214980,6212,1229980
345,1454,1215980,6212,1230980
