ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
734820.53,36.83,17.93,451669.32,22.64
734627.94,36.84,17.94,451638.37,22.65
734656.36,36.85,17.96,451648.23,22.66
734463.77,36.86,17.97,451786.01,22.68
734271.17,36.87,17.98,451698.39,22.68
734036.32,36.87,17.97,451481.42,22.68
734036.32,36.87,17.97,451481.42,22.68
734031.69,36.88,17.99,451459.05,22.68
733839.1,36.89,18.0,451508.21,22.7
733839.1,36.89,18.0,451508.21,22.7
733724.47,36.9,18.01,452260.32,22.75
733964.6,36.92,18.03,452236.69,22.75
733959.97,36.94,18.04,452277.16,22.76
733587.26,36.93,18.03,452247.17,22.77
733587.26,36.93,18.03,452247.17,22.77
733919.3,36.95,18.06,452229.5,22.77
733914.68,36.97,18.07,452637.35,22.8
733914.68,36.97,18.07,452637.35,22.8
733756.71,36.96,18.07,452484.92,22.79
733992.42,36.99,18.1,452288.77,22.79
733497.78,36.98,18.08,451874.88,22.78
733497.78,36.98,18.08,451874.88,22.78
733829.83,37.0,18.11,452815.36,22.83
733829.83,37.0,18.11,452815.36,22.83
733719.99,37.0,18.11,452427.06,22.82
733715.36,37.02,18.12,453024.22,22.85
733555.82,37.03,18.13,453026.75,22.87
733363.23,37.03,18.14,452988.82,22.88
733636.4,37.06,18.16,452993.47,22.88
733443.81,37.07,18.17,453094.91,22.9
733071.09,37.06,18.16,453065.53,22.9
732878.5,37.07,18.17,453122.77,22.92
732882.57,37.07,18.17,453127.3,22.92
732689.98,37.07,18.18,453090.35,22.93
731182.3,37.15,18.25,453029.21,23.02
731182.3,37.15,18.25,453029.21,23.02
731182.3,37.15,18.25,453029.21,23.02
731430.59,37.17,18.27,453084.0,23.02
731059.71,37.16,18.26,453042.78,23.03
730945.08,37.17,18.28,453803.91,23.08
730752.3,37.17,18.27,453891.94,23.09
730752.3,37.17,18.27,453891.94,23.09
730752.3,37.17,18.27,453891.94,23.09
730747.67,37.18,18.29,453866.44,23.09
730747.67,37.18,18.29,453866.44,23.09
731000.16,37.21,18.32,453701.02,23.1
730995.53,37.23,18.33,453695.16,23.11
730825.92,37.24,18.34,453695.04,23.12
730623.26,37.25,18.35,453667.01,23.13
729924.41,37.23,18.34,452986.36,23.11
729924.41,37.23,18.34,452986.36,23.11
729924.41,37.23,18.34,452986.36,23.11
729924.41,37.23,18.34,452986.36,23.11
730164.53,37.25,18.36,453212.9,23.12
729961.87,37.26,18.37,453237.42,23.14
729759.21,37.27,18.38,453216.13,23.15
729556.55,37.28,18.39,453199.0,23.16
729353.89,37.29,18.4,453345.45,23.18
729128.93,37.28,18.39,453209.64,23.17
729124.3,37.3,18.4,453112.3,23.18
728408.67,37.28,18.39,452369.13,23.15
728648.8,37.3,18.41,453555.34,23.22
728446.14,37.31,18.42,453399.25,23.22
728441.51,37.33,18.43,453654.57,23.25
728469.93,37.34,18.45,453664.42,23.26
728469.93,37.34,18.45,453656.94,23.25
728267.27,37.35,18.46,453652.81,23.27
728277.45,37.35,18.46,453666.86,23.27
728117.9,37.36,18.47,453672.28,23.28
727925.31,37.37,18.48,453645.66,23.29
727920.69,37.39,18.5,453623.28,23.3
727728.09,37.4,18.5,453616.15,23.31
727728.09,37.4,18.5,453616.15,23.31
727516.08,37.39,18.5,453298.55,23.3
727516.08,37.39,18.5,453298.55,23.3
727291.12,37.38,18.49,453007.21,23.29
727098.52,37.39,18.5,453046.25,23.3
726905.93,37.4,18.51,452997.22,23.31
726732.19,37.41,18.52,453642.16,23.35
727064.24,37.44,18.54,453663.8,23.36
727255.92,37.47,18.57,453636.42,23.37
727096.38,37.48,18.58,453638.94,23.38
726903.79,37.49,18.59,453614.29,23.39
726903.79,37.49,18.59,453614.29,23.39
726469.15,37.48,18.58,453581.49,23.4
726276.56,37.48,18.59,453584.34,23.41
726524.85,37.51,18.61,453624.66,23.42
726524.85,37.51,18.61,453624.66,23.42
726332.26,37.52,18.62,453599.76,23.43
726327.63,37.53,18.64,453566.2,23.44
726135.04,37.54,18.65,453608.34,23.45
725942.45,37.55,18.66,453758.54,23.47
725717.54,37.54,18.65,453732.05,23.47
725717.54,37.54,18.65,453732.05,23.47
725121.82,37.53,18.64,453091.67,23.45
725117.2,37.55,18.66,453086.61,23.46
725365.49,37.57,18.68,454239.35,23.53
725004.61,37.56,18.67,453543.88,23.5
725136.49,37.58,18.69,454525.32,23.56
725347.02,37.61,18.72,454865.13,23.59
725620.19,37.63,18.74,454869.78,23.59
725460.65,37.65,18.75,454875.2,23.6
725460.65,37.65,18.75,454875.2,23.6
725460.65,37.65,18.75,454875.2,23.6
725268.06,37.65,18.76,454837.43,23.61
725268.06,37.65,18.76,454837.43,23.61
725075.47,37.66,18.77,454937.51,23.63
724479.75,37.65,18.76,454388.39,23.62
724479.75,37.65,18.76,454388.39,23.62
724479.75,37.65,18.76,454388.39,23.62
724287.16,37.66,18.77,454306.29,23.62
724094.57,37.67,18.78,454289.65,23.64
724089.94,37.69,18.8,454267.83,23.64
723897.35,37.7,18.8,454522.49,23.67
723797.57,37.71,18.82,454615.4,23.69
723424.86,37.7,18.81,454597.86,23.69
723420.23,37.72,18.82,454646.53,23.7
722424.49,37.68,18.79,453648.86,23.66
722139.09,37.69,18.8,453271.16,23.66
721979.54,37.7,18.81,453271.49,23.67
721821.09,37.7,18.8,453113.03,23.66
721628.5,37.71,18.81,453089.75,23.67
721435.91,37.72,18.82,453123.68,23.69
721243.32,37.72,18.83,453088.96,23.7
721243.32,37.72,18.83,453088.96,23.7
721050.73,37.73,18.84,453068.04,23.71
720834.76,37.73,18.83,452668.81,23.69
720540.28,37.72,18.83,452571.48,23.69
720535.66,37.73,18.84,452531.85,23.7
720535.66,37.73,18.84,452531.85,23.7
720535.66,37.73,18.84,452531.85,23.7
720535.66,37.73,18.84,452531.85,23.7
720535.66,37.73,18.84,452531.85,23.7
720775.78,37.76,18.86,452513.56,23.7
720775.78,37.76,18.86,452513.56,23.7
720771.16,37.77,18.88,452514.39,23.71
720771.16,37.77,18.88,452514.39,23.71
720578.57,37.78,18.89,452671.91,23.73
720578.57,37.78,18.89,452671.91,23.73
720573.94,37.8,18.9,453756.12,23.8
720381.35,37.81,18.91,453586.26,23.81
720188.76,37.82,18.92,453582.13,23.82
719816.04,37.81,18.91,453257.48,23.81
719656.5,37.82,18.93,453248.88,23.82
719463.91,37.83,18.94,453221.71,23.83
719463.91,37.83,18.94,453221.71,23.83
719271.32,37.84,18.94,453613.17,23.86
719274.31,37.84,18.94,453795.28,23.87
719104.7,37.85,18.96,453793.86,23.88
719104.7,37.85,18.96,453793.86,23.88
718912.11,37.86,18.97,453952.05,23.91
719043.99,37.88,18.99,454387.56,23.94
719072.41,37.9,19.0,454397.42,23.95
718908.09,37.91,19.02,454619.92,23.97
718908.09,37.91,19.02,454619.92,23.97
719148.21,37.93,19.04,454592.89,23.98
719143.58,37.95,19.05,454573.91,23.99
719087.95,37.96,19.07,454858.94,24.01
719087.95,37.96,19.07,454858.94,24.01
719087.95,37.96,19.07,454850.92,24.01
719160.75,37.99,19.09,454346.51,24.0
719156.13,38.0,19.11,454386.98,24.01
718953.47,38.01,19.12,454357.95,24.02
718330.26,38.0,19.11,453779.79,24.0
718170.71,38.01,19.12,453785.21,24.02
717968.05,38.02,19.13,453812.41,24.03
717963.43,38.04,19.14,453788.44,24.04
716455.75,38.12,19.23,453727.3,24.14
716253.09,38.13,19.24,453703.0,24.15
716050.43,38.14,19.25,453687.41,24.16
715847.77,38.15,19.26,453683.26,24.18
715843.14,38.16,19.27,453689.41,24.19
715640.48,38.17,19.28,453823.57,24.21
715437.82,38.18,19.29,453680.88,24.21
715437.82,38.18,19.29,453680.88,24.21
715437.82,38.18,19.29,453680.88,24.21
715437.82,38.18,19.29,453680.88,24.21
715660.03,38.2,19.32,453645.33,24.22
715660.03,38.2,19.32,453645.33,24.22
714664.29,38.17,19.28,452647.66,24.18
714554.56,38.17,19.28,452542.34,24.17
714554.56,38.17,19.28,452542.34,24.17
714361.97,38.18,19.29,452513.97,24.18
714361.97,38.18,19.29,452513.97,24.18
714361.97,38.18,19.29,452513.97,24.18
714357.34,38.19,19.31,454423.27,24.3
714575.73,38.22,19.33,454417.6,24.3
714383.14,38.23,19.34,454400.55,24.32
714515.02,38.25,19.36,454373.67,24.32
714322.43,38.26,19.37,454379.63,24.34
714129.84,38.27,19.38,454545.12,24.36
713956.09,38.28,19.39,454532.05,24.37
713754.08,38.29,19.4,454404.48,24.38
713552.07,38.3,19.41,454352.52,24.39
713392.52,38.31,19.42,454357.94,24.4
713387.89,38.33,19.44,454399.45,24.41
713195.3,38.34,19.45,454358.27,24.42
713002.71,38.35,19.46,454485.48,24.44
713134.6,38.37,19.48,454451.18,24.45
713134.6,38.37,19.48,454451.18,24.45
712942.01,38.38,19.49,454353.43,24.46
712942.01,38.38,19.49,454353.43,24.46
712777.68,38.39,19.5,454580.29,24.48
713363.07,38.44,19.55,455565.53,24.55
713363.07,38.44,19.55,455565.53,24.55
713358.45,38.46,19.57,455548.28,24.56
713198.9,38.47,19.58,455550.8,24.57
713198.9,38.47,19.58,455550.8,24.57
712723.1,38.47,19.58,454981.29,24.56
712530.51,38.48,19.59,454946.15,24.57
712157.8,38.47,19.58,454505.91,24.55
712289.68,38.49,19.6,455236.85,24.6
712285.05,38.5,19.62,454619.35,24.58
712285.05,38.5,19.62,454619.35,24.58
712525.18,38.53,19.64,456273.35,24.67
712525.18,38.53,19.64,456273.35,24.67
712690.11,38.55,19.66,456272.27,24.68
712497.52,38.56,19.67,456264.89,24.69
712497.52,38.56,19.67,456264.89,24.69
712497.52,38.56,19.67,456264.89,24.69
712492.89,38.58,19.69,456241.64,24.7
712488.26,38.59,19.7,456229.06,24.71
712193.79,38.58,19.69,456111.48,24.71
712001.2,38.6,19.71,456134.49,24.73
711996.57,38.61,19.72,456191.86,24.74
711996.57,38.61,19.72,456191.86,24.74
711996.57,38.61,19.72,456191.86,24.74
711803.98,38.62,19.73,456191.04,24.75
711611.39,38.63,19.74,456571.62,24.79
711925.06,38.67,19.78,456828.35,24.81
711562.35,38.66,19.77,457077.01,24.83
711402.8,38.67,19.78,457072.18,24.85
710687.17,38.66,19.77,456374.75,24.82
710909.38,38.68,19.79,456321.24,24.83
711041.26,38.7,19.81,457241.65,24.89
710756.19,38.69,19.8,456890.66,24.87
710756.19,38.69,19.8,456890.66,24.87
710756.19,38.69,19.8,456890.66,24.87
710756.19,38.69,19.8,456890.66,24.87
710057.34,38.67,19.78,456210.01,24.85
709864.75,38.68,19.79,456182.09,24.86
709672.16,38.7,19.81,456186.49,24.87
709479.57,38.71,19.82,456318.02,24.89
709479.57,38.71,19.82,456318.02,24.89
709719.69,38.73,19.84,456619.96,24.92
709425.22,38.72,19.83,456177.84,24.9
709557.1,38.74,19.85,456749.65,24.94
709364.51,38.75,19.86,456709.35,24.95
709171.92,38.76,19.87,456719.34,24.96
708799.21,38.75,19.86,456636.67,24.97
707291.53,38.84,19.95,456575.53,25.07
707291.53,38.84,19.95,456575.53,25.07
707291.53,38.84,19.95,456575.53,25.07
707137.92,38.85,19.96,456733.76,25.09
706843.44,38.84,19.95,456333.62,25.08
706611.87,38.85,19.96,456041.36,25.07
706640.29,38.87,19.98,456051.22,25.09
706470.68,38.88,19.99,456060.4,25.1
706470.68,38.88,19.99,456060.4,25.1
706470.68,38.88,19.99,456060.4,25.1
706470.68,38.88,19.99,456266.06,25.11
706268.02,38.89,20.0,456225.84,25.12
706268.02,38.89,20.0,456225.84,25.12
706065.36,38.9,20.01,456252.13,25.14
705862.7,38.91,20.02,456230.29,25.15
706102.82,38.94,20.05,456203.26,25.16
706102.82,38.94,20.05,456203.26,25.16
706117.29,38.94,20.05,456204.95,25.16
706112.66,38.95,20.07,456185.98,25.17
706112.66,38.95,20.07,456185.98,25.17
705910.0,38.96,20.08,456169.6,25.18
705707.34,38.97,20.09,456238.68,25.2
705334.63,38.96,20.08,456288.79,25.21
705334.63,38.96,20.08,456288.79,25.21
705131.97,38.97,20.09,456286.47,25.22
704929.31,38.98,20.1,456206.85,25.23
704684.83,38.98,20.09,456165.76,25.23
704680.21,38.99,20.11,456126.13,25.24
704680.21,38.99,20.11,456126.13,25.24
704520.66,39.01,20.12,456120.88,25.25
704328.07,39.02,20.13,456090.84,25.27
704135.48,39.03,20.14,456152.74,25.28
703942.89,39.04,20.15,456091.34,25.29
703750.3,39.05,20.16,456090.58,25.31
703990.42,39.07,20.19,456072.29,25.31
703985.8,39.09,20.21,456646.35,25.36
703985.8,39.09,20.21,456646.35,25.36
703981.17,39.11,20.22,457014.52,25.39
703788.58,39.12,20.23,457441.37,25.43
703788.58,39.12,20.23,457441.37,25.43
703688.8,39.14,20.25,457311.73,25.43
703688.8,39.14,20.25,457311.73,25.43
703529.26,39.15,20.26,457317.14,25.45
703243.85,39.16,20.27,456994.35,25.44
703051.26,39.17,20.28,456958.59,25.46
702858.67,39.18,20.29,456948.94,25.47
702854.05,39.19,20.31,457448.36,25.51
702882.47,39.21,20.33,457458.21,25.52
702877.84,39.23,20.34,457435.84,25.53
702685.25,39.24,20.36,457618.41,25.56
702685.25,39.24,20.36,457618.41,25.56
702685.25,39.24,20.36,457618.41,25.56
702492.66,39.25,20.37,457551.0,25.57
702492.66,39.25,20.37,457551.0,25.57
702318.91,39.27,20.38,458123.44,25.61
702119.06,39.26,20.37,457823.83,25.6
702119.06,39.26,20.37,457823.83,25.6
702304.39,39.28,20.4,457840.67,25.61
702436.28,39.3,20.42,457831.62,25.62
703027.99,39.36,20.47,458118.61,25.65
702665.27,39.35,20.46,457917.56,25.64
702660.65,39.37,20.48,457900.9,25.65
702660.65,39.37,20.48,457900.9,25.65
702501.1,39.38,20.49,457906.31,25.67
702308.51,39.39,20.51,457865.93,25.68
702308.51,39.39,20.51,457865.93,25.68
702103.79,39.39,20.5,457970.58,25.69
702099.16,39.4,20.52,457945.36,25.7
701894.44,39.4,20.51,457514.4,25.68
701701.85,39.41,20.52,457556.25,25.7
701701.85,39.41,20.52,457556.25,25.7
701701.85,39.41,20.52,457556.25,25.7
701509.26,39.42,20.53,457575.28,25.71
701509.26,39.42,20.53,457575.28,25.71
701504.63,39.44,20.55,459004.07,25.8
701312.04,39.45,20.56,459137.83,25.83
701138.3,39.46,20.57,459221.8,25.85
700819.29,39.45,20.56,458899.65,25.83
700837.24,39.47,20.59,458956.3,25.85
700415.27,39.47,20.58,458594.87,25.84
700255.72,39.48,20.6,458600.28,25.86
700255.72,39.48,20.6,458600.28,25.86
700063.13,39.5,20.61,458562.25,25.87
699870.54,39.51,20.62,458554.87,25.89
699865.91,39.53,20.64,458881.33,25.92
699673.32,39.54,20.65,458904.34,25.93
699701.74,39.56,20.67,458914.2,25.94
699543.78,39.55,20.66,458761.18,25.94
699351.18,39.56,20.68,458937.84,25.96
699591.31,39.59,20.7,458910.81,25.97
699417.57,39.6,20.71,459282.4,26.0
699215.55,39.61,20.72,458858.56,25.99
699013.54,39.62,20.73,458689.99,26.0
698853.99,39.63,20.75,458692.51,26.01
698481.28,39.62,20.74,458674.97,26.02
698713.24,39.65,20.76,458722.83,26.03
698520.65,39.66,20.77,458699.1,26.04
698328.06,39.67,20.78,458680.31,26.06
698135.47,39.68,20.8,458676.05,26.07
697840.99,39.67,20.79,458588.72,26.07
697648.4,39.69,20.8,458587.51,26.09
697648.4,39.69,20.8,458587.51,26.09
697648.4,39.69,20.8,458587.51,26.09
697648.4,39.69,20.8,458587.51,26.09
697455.81,39.7,20.81,458785.4,26.11
697263.22,39.71,20.82,458653.34,26.12
696888.67,39.7,20.81,458603.44,26.12
696696.08,39.71,20.82,458521.94,26.13
696691.45,39.73,20.84,458516.09,26.15
696691.45,39.73,20.84,458516.09,26.15
696531.91,39.74,20.85,458510.84,26.16
696339.31,39.75,20.86,458479.97,26.17
696146.72,39.76,20.88,458553.44,26.19
696278.61,39.79,20.9,458894.62,26.22
696086.02,39.8,20.91,459029.94,26.24
696086.02,39.8,20.91,459029.94,26.24
696086.02,39.8,20.91,459029.94,26.24
695893.43,39.81,20.92,458808.52,26.25
695719.68,39.82,20.94,459043.77,26.28
695737.62,39.85,20.96,459293.93,26.31
695578.08,39.86,20.97,459289.92,26.32
695578.08,39.86,20.97,459289.92,26.32
695156.11,39.86,20.97,458792.12,26.31
694963.52,39.87,20.98,458760.36,26.32
695095.4,39.89,21.01,458700.91,26.33
695095.4,39.89,21.01,458700.91,26.33
695095.4,39.89,21.01,458700.91,26.33
695090.77,39.91,21.02,458499.56,26.33
695086.15,39.93,21.04,459923.97,26.42
694893.56,39.94,21.05,460073.19,26.44
694893.56,39.94,21.05,460073.19,26.44
694608.49,39.93,21.04,459766.22,26.43
694415.9,39.94,21.06,459638.9,26.44
694415.9,39.94,21.06,459638.9,26.44
694415.9,39.94,21.06,459638.9,26.44
694570.76,39.97,21.08,459641.7,26.45
694378.17,39.98,21.09,459608.19,26.46
694378.17,39.98,21.09,459608.19,26.46
694378.17,39.98,21.09,459608.19,26.46
694185.58,39.99,21.1,459602.69,26.48
694307.39,40.01,21.13,459571.75,26.49
694124.22,40.03,21.14,459795.16,26.51
693922.21,40.04,21.15,459563.49,26.52
693762.67,40.05,21.16,459557.91,26.53
693992.72,40.08,21.19,459599.76,26.54
693654.79,40.07,21.18,459030.35,26.51
693462.2,40.08,21.19,459000.16,26.53
693269.61,40.09,21.2,459029.92,26.54
692896.9,40.08,21.19,459006.84,26.55
692896.9,40.08,21.19,459006.84,26.55
693126.95,40.1,21.22,458984.74,26.56
692934.36,40.12,21.23,458959.64,26.57
692741.77,40.13,21.24,458941.99,26.58
692863.59,40.15,21.26,459056.65,26.6
692848.89,40.17,21.28,459147.07,26.62
692848.89,40.17,21.28,459147.07,26.62
692848.89,40.17,21.28,459147.07,26.62
692656.3,40.18,21.29,459281.47,26.64
692463.71,40.19,21.31,459294.25,26.66
692271.12,40.2,21.32,459134.68,26.66
692271.12,40.2,21.32,459134.68,26.66
692271.12,40.2,21.32,459134.68,26.66
692111.57,40.22,21.33,459117.21,26.68
691918.98,40.23,21.34,459171.29,26.7
691918.98,40.23,21.34,459171.29,26.7
691918.98,40.23,21.34,459216.61,26.7
691918.98,40.23,21.34,459216.61,26.7
691726.39,40.24,21.36,459168.38,26.71
691533.8,40.25,21.37,459149.74,26.73
691533.8,40.25,21.37,459109.02,26.73
691161.09,40.24,21.36,458895.98,26.72
690866.61,40.23,21.35,458889.38,26.72
690866.61,40.23,21.35,458889.38,26.72
690674.02,40.25,21.36,459094.39,26.75
690659.33,40.26,21.38,459088.55,26.76
690889.38,40.29,21.4,460998.18,26.88
689381.7,40.39,21.5,460937.04,27.01
689189.11,40.4,21.52,460889.08,27.02
689189.11,40.4,21.52,460889.08,27.02
689005.95,40.41,21.53,460768.06,27.03
688633.23,40.4,21.52,460327.37,27.01
688473.68,40.42,21.53,460323.36,27.02
688502.1,40.44,21.55,460333.22,27.04
688300.09,40.45,21.57,460266.3,27.05
688107.5,40.46,21.58,460234.54,27.06
687914.91,40.48,21.59,460383.75,27.09
687722.32,40.49,21.6,460324.2,27.1
687722.32,40.49,21.6,460444.43,27.11
687558.0,40.5,21.62,460482.36,27.13
688349.66,40.57,21.69,462018.65,27.23
688190.11,40.59,21.7,462014.64,27.25
687997.52,40.6,21.72,461982.94,27.26
687997.52,40.6,21.72,461982.94,27.26
687992.89,40.62,21.73,461960.57,27.27
687988.27,40.64,21.75,461938.28,27.29
687795.68,40.65,21.77,462221.5,27.32
687603.09,40.66,21.78,461947.23,27.32
687843.21,40.69,21.8,461986.36,27.33
687843.21,40.69,21.8,461986.36,27.33
687470.5,40.68,21.79,461963.24,27.34
687277.9,40.69,21.81,462064.46,27.36
687073.18,40.69,21.8,461701.93,27.34
686391.11,40.67,21.78,460710.11,27.3
686523.0,40.69,21.81,460684.21,27.31
687182.35,40.76,21.87,462112.7,27.41
687177.72,40.77,21.89,462760.56,27.46
686940.6,40.78,21.9,462196.44,27.44
687180.72,40.81,21.93,462481.88,27.47
687021.18,40.83,21.94,462484.4,27.48
686828.59,40.84,21.95,462460.68,27.5
686534.11,40.83,21.94,462317.66,27.49
686341.52,40.84,21.96,462310.52,27.51
685968.81,40.83,21.94,462084.67,27.5
686208.93,40.86,21.97,462601.22,27.54
685493.3,40.84,21.95,461903.79,27.52
685323.69,40.85,21.97,461910.06,27.53
685131.09,40.87,21.98,461943.43,27.55
684938.5,40.88,21.99,461916.97,27.57
684745.91,40.89,22.01,461886.58,27.58
684749.98,40.89,22.01,461939.07,27.59
684640.01,40.91,22.02,462295.56,27.62
684364.8,40.92,22.03,461929.75,27.62
684364.8,40.92,22.03,461929.75,27.62
684205.26,40.93,22.05,461932.27,27.63
683832.54,40.92,22.04,461960.13,27.64
683639.95,40.93,22.05,461924.87,27.66
683447.36,40.95,22.06,462017.72,27.68
683475.78,40.97,22.08,462027.58,27.69
683715.9,40.99,22.11,462000.55,27.7
683523.31,41.01,22.12,461921.38,27.71
683523.31,41.01,22.12,462105.96,27.72
683228.84,41.0,22.11,461797.28,27.71
682934.37,40.99,22.1,461378.18,27.69
682741.77,41.0,22.12,461359.93,27.71
682737.15,41.02,22.14,461340.95,27.72
682563.4,41.03,22.15,461989.89,27.77
682358.68,41.03,22.14,461964.96,27.78
682761.93,41.08,22.19,462085.66,27.8
682761.93,41.08,22.19,462085.66,27.8
682559.28,41.09,22.21,462060.72,27.82
681752.0,41.07,22.18,461267.25,27.78
681594.03,41.06,22.18,461147.82,27.78
681391.37,41.07,22.19,461162.8,27.8
681188.71,41.09,22.2,461141.43,27.81
680986.05,41.1,22.21,461123.06,27.83
680783.39,41.11,22.23,461193.89,27.85
680580.74,41.12,22.24,461183.34,27.87
680580.74,41.12,22.24,461183.34,27.87
680576.11,41.14,22.26,461223.81,27.88
680281.64,41.13,22.25,460920.44,27.87
679908.92,41.12,22.24,460897.32,27.88
679706.26,41.13,22.25,460824.64,27.89
679546.71,41.15,22.27,460830.05,27.91
679354.12,41.16,22.28,460794.29,27.92
679161.53,41.18,22.3,460903.28,27.94
679161.53,41.18,22.3,460903.28,27.94
679161.53,41.18,22.3,460903.28,27.94
679161.53,41.18,22.3,460903.28,27.94
678968.94,41.19,22.31,460850.56,27.96
678776.35,41.2,22.32,460888.19,27.98
678602.61,41.22,22.34,461477.96,28.03
678602.61,41.22,22.34,461477.96,28.03
678787.95,41.24,22.36,461452.31,28.04
679028.07,41.27,22.39,462021.96,28.08
678855.62,41.28,22.4,461505.54,28.07
678624.04,41.3,22.41,461307.49,28.07
678251.33,41.29,22.4,460903.78,28.06
678091.78,41.3,22.42,460899.1,28.07
677803.85,41.29,22.41,460832.02,28.07
677803.85,41.29,22.41,460832.02,28.07
677611.26,41.3,22.42,460801.42,28.09
677418.67,41.32,22.44,460853.66,28.11
677226.08,41.33,22.45,460809.67,28.12
677033.49,41.34,22.46,460804.47,28.14
677283.04,41.37,22.49,461873.89,28.21
677495.82,41.4,22.52,461929.35,28.23
677303.23,41.41,22.53,462009.26,28.25
677331.65,41.43,22.55,462019.12,28.26
677463.54,41.46,22.58,461984.92,28.27
677270.94,41.47,22.59,461884.05,28.28
677102.79,41.47,22.59,462127.01,28.3
677102.79,41.47,22.59,462127.01,28.3
677102.79,41.47,22.59,462127.01,28.3
677102.79,41.47,22.59,462127.01,28.3
676910.2,41.48,22.6,462119.06,28.32
676910.2,41.48,22.6,462119.06,28.32
676910.2,41.48,22.6,462119.06,28.32
676750.65,41.5,22.62,462119.38,28.34
676558.06,41.51,22.63,462083.29,28.35
675820.74,41.57,22.69,462067.12,28.42
675628.15,41.58,22.7,462125.17,28.44
675868.28,41.61,22.73,462180.39,28.45
675868.28,41.61,22.73,462180.39,28.45
675675.69,41.62,22.74,462136.26,28.47
675675.69,41.62,22.74,462136.26,28.47
675483.1,41.64,22.75,462109.37,28.48
675309.35,41.65,22.77,462719.5,28.54
675501.04,41.69,22.81,462669.87,28.55
675501.04,41.69,22.81,462669.87,28.55
675501.04,41.69,22.81,462558.95,28.55
674905.32,41.68,22.8,461986.06,28.53
674745.78,41.69,22.81,461986.38,28.55
674741.15,41.71,22.83,461952.32,28.56
674741.15,41.71,22.83,461952.32,28.56
674548.56,41.73,22.85,461929.04,28.57
674355.97,41.74,22.86,461912.0,28.59
674351.35,41.76,22.88,461893.31,28.6
674351.35,41.76,22.88,461893.31,28.6
674351.35,41.76,22.88,461893.31,28.6
674351.35,41.76,22.88,461893.31,28.6
674118.09,41.76,22.87,461629.92,28.59
673925.5,41.77,22.89,461648.02,28.61
673732.91,41.78,22.9,461621.17,28.63
673728.29,41.8,22.92,461598.69,28.64
673355.57,41.79,22.91,462246.18,28.69
673162.98,41.81,22.93,462403.16,28.72
673348.32,41.83,22.95,461935.41,28.7
673588.44,41.86,22.98,463169.57,28.78
673616.86,41.88,23.0,463179.43,28.8
673424.27,41.9,23.02,463137.75,28.82
673051.55,41.89,23.01,463290.46,28.83
672858.96,41.9,23.02,463162.77,28.84
672689.35,41.92,23.04,463161.35,28.86
672531.39,41.91,23.03,463008.92,28.85
672328.73,41.93,23.04,462979.3,28.87
672324.1,41.95,23.06,462956.93,28.88
672121.44,41.96,23.08,462984.35,28.9
672121.44,41.96,23.08,463138.91,28.91
672116.81,41.98,23.1,463116.61,28.93
672356.94,42.01,23.13,463155.74,28.94
672062.47,42.0,23.12,462706.19,28.91
672057.84,42.02,23.14,462682.22,28.93
672057.84,42.02,23.14,462682.22,28.93
671855.18,42.03,23.15,462657.81,28.94
671652.52,42.05,23.17,462663.8,28.96
