ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
649,1700,1345020,6212,1345020
649,1700,1345340,6212,1345340
649,1700,1345810,6212,1345810
649,1700,1346620,6212,1346620
649,1700,1346850,6212,1346850
649,1700,1347320,6212,1347320
649,1700,1347790,6212,1347790
649,1700,1348260,6212,1348260
649,1700,1348720,6212,1348720
650,1708,1349190,6212,1349190
650,1708,1350000,6212,1350000
650,1708,1350230,6212,1350230
650,1708,1350550,6212,1350550
650,1708,1350870,6212,1350870
650,1708,1351680,6212,1351680
650,1708,1352490,6212,1352490
650,1708,1353140,6212,1353140
650,1708,1353610,6212,1353610
650,1708,1353930,6212,1353930
650,1708,1354580,6212,1354580
650,1708,1355390,6212,1355390
651,1716,1356200,6212,1356200
651,1716,1357010,6212,1357010
651,1716,1357010,6212,1357010
651,1716,1357480,6212,1357480
651,1716,1357950,6212,1357950
651,1716,1358270,6212,1358270
651,1716,1358740,6212,1358740
651,1716,1359210,6212,1359210
651,1716,1359440,6212,1359440
651,1716,1359670,6212,1359670
651,1716,1359670,6212,1359670
651,1716,1359670,6212,1359670
651,1716,1359670,6212,1359670
651,1716,1360140,6212,1360140
651,1716,1360950,6212,1360950
651,1716,1361420,6212,1361420
651,1716,1361890,6212,1361890
651,1716,1361890,6212,1361890
652,1724,1362540,6212,1362540
652,1724,1363350,6212,1363350
652,1724,1363350,6212,1363350
652,1724,1363820,6212,1363820
652,1724,1364630,6212,1364630
652,1724,1364630,6212,1364630
652,1724,1365440,6212,1365440
652,1724,1366250,6212,1366250
652,1724,1366570,6212,1366570
652,1724,1366940,6212,1366940
652,1724,1367490,6212,1367490
652,1724,1367490,6212,1367490
652,1724,1367490,6212,1367490
652,1724,1367950,6212,1367950
652,1724,1368420,6212,1368420
653,1732,1368890,6212,1368890
653,1732,1369700,6212,1369700
653,1732,1370170,6212,1370170
653,1732,1370170,6212,1370170
653,1732,1370390,6212,1370390
653,1732,1371200,6212,1371200
653,1732,1371750,6212,1371750
653,1732,1372220,6212,1372220
653,1732,1372690,6212,1372690
653,1732,1373010,6212,1373010
653,1732,1373480,6212,1373480
653,1732,1374290,6212,1374290
653,1732,1374290,6212,1374290
653,1732,1375100,6212,1375100
654,1740,1375910,6212,1375910
654,1740,1375910,6212,1375910
654,1740,1376720,6212,1376720
654,1740,1376950,6212,1376950
654,1740,1377420,6212,1377420
654,1740,1377880,6212,1377880
654,1740,1378350,6212,1378350
654,1740,1379160,6212,1379160
654,1740,1379810,6212,1379810
654,1740,1380130,6212,1380130
654,1740,1380940,6212,1380940
654,1740,1380940,6212,1380940
654,1740,1381410,6212,1381410
654,1740,1381880,6212,1381880
655,1748,1382690,6212,1382690
655,1748,1383160,6212,1383160
655,1748,1383630,6212,1383630
655,1748,1383630,6212,1383630
655,1748,1383630,6212,1383630
655,1748,1384280,6212,1384280
655,1748,1385090,6212,1385090
655,1748,1385090,6212,1385090
655,1748,1385560,6212,1385560
655,1748,1385880,6212,1385880
655,1748,1385880,6212,1385880
655,1748,1386430,6212,1386430
655,1748,1386750,6212,1386750
655,1748,1387560,6212,1387560
655,1748,1388370,6212,1388370
655,1748,1389180,6212,1389180
656,1756,1389500,6212,1389500
656,1756,1390310,6212,1390310
656,1756,1390310,6212,1390310
656,1756,1390900,6212,1390900
656,1756,1391710,6212,1391710
656,1756,1391930,6212,1391930
656,1756,1392740,6212,1392740
656,1756,1393210,6212,1393210
656,1756,1393530,6212,1393530
656,1756,1393760,6212,1393760
656,1756,1394570,6212,1394570
656,1756,1395220,6212,1395220
656,1756,1395220,6212,1395220
656,1756,1395450,6212,1395450
657,1764,1396260,6212,1396260
657,1764,1396630,6212,1396630
657,1764,1397440,6212,1397440
657,1764,1398090,6212,1398090
657,1764,1398320,6212,1398320
657,1764,1398790,6212,1398790
657,1764,1399250,6212,1399250
657,1764,1399250,6212,1399250
657,1764,1399900,6212,1399900
657,1764,1400710,6212,1400710
657,1764,1401520,6212,1401520
657,1764,1402330,6212,1402330
658,1772,1403140,6212,1403140
658,1772,1403140,6212,1403140
658,1772,1403140,6212,1403140
658,1772,1403950,6212,1403950
658,1772,1404760,6212,1404760
658,1772,1405080,6212,1405080
658,1772,1405080,6212,1405080
658,1772,1405890,6212,1405890
658,1772,1405890,6212,1405890
658,1772,1406700,6212,1406700
658,1772,1406930,6212,1406930
658,1772,1406930,6212,1406930
658,1772,1407740,6212,1407740
658,1772,1408550,6212,1408550
658,1772,1408550,6212,1408550
658,1772,1409020,6212,1409020
659,1780,1409830,6212,1409830
659,1780,1410640,6212,1410640
659,1780,1410640,6212,1410640
659,1780,1411230,6212,1411230
659,1780,1411820,6212,1411820
659,1780,1411820,6212,1411820
659,1780,1411820,6212,1411820
659,1780,1412630,6212,1412630
659,1780,1413100,6212,1413100
659,1780,1413420,6212,1413420
659,1780,1413890,6212,1413890
659,1780,1414700,6212,1414700
659,1780,1415510,6212,1415510
659,1780,1415510,6212,1415510
659,1780,1415980,6212,1415980
660,1788,1416790,6212,1416790
660,1788,1417600,6212,1417600
660,1788,1418410,6212,1418410
660,1788,1418570,6212,1418570
660,1788,1419380,6212,1419380
660,1788,1419750,6212,1419750
660,1788,1420070,6212,1420070
660,1788,1420880,6212,1420880
660,1788,1421690,6212,1421690
660,1788,1422500,6212,1422500
660,1788,1422970,6212,1422970
660,1788,1422970,6212,1422970
661,1796,1423780,6212,1423780
661,1796,1424010,6212,1424010
661,1796,1424480,6212,1424480
661,1796,1425290,6212,1425290
661,1796,1425520,6212,1425520
661,1796,1425680,6212,1425680
661,1796,1426490,6212,1426490
661,1796,1427300,6212,1427300
661,1796,1428110,6212,1428110
661,1796,1428700,6212,1428700
661,1796,1429510,6212,1429510
661,1796,1429670,6212,1429670
661,1796,1429780,6212,1429780
662,1804,1430430,6212,1430430
662,1804,1431020,6212,1431020
662,1804,1431830,6212,1431830
662,1804,1432290,6212,1432290
662,1804,1432760,6212,1432760
662,1804,1432760,6212,1432760
662,1804,1433570,6212,1433570
662,1804,1434380,6212,1434380
662,1804,1434380,6212,1434380
662,1804,1435190,6212,1435190
662,1804,1435660,6212,1435660
663,1812,1436470,6212,1436470
663,1812,1437020,6212,1437020
663,1812,1437490,6212,1437490
663,1812,1437490,6212,1437490
663,1812,1438300,6212,1438300
663,1812,1438300,6212,1438300
663,1812,1438530,6212,1438530
663,1812,1439340,6212,1439340
663,1812,1439340,6212,1439340
663,1812,1439570,6212,1439570
663,1812,1440380,6212,1440380
663,1812,1440700,6212,1440700
663,1812,1440930,6212,1440930
663,1812,1441480,6212,1441480
663,1812,1441850,6212,1441850
663,1812,1442080,6212,1442080
663,1812,1442080,6212,1442080
663,1812,1442240,6212,1442240
663,1812,1442890,6212,1442890
663,1812,1443700,6212,1443700
664,1820,1444250,6212,1444250
664,1820,1444250,6212,1444250
664,1820,1444720,6212,1444720
664,1820,1445530,6212,1445530
664,1820,1445530,6212,1445530
664,1820,1445690,6212,1445690
664,1820,1446500,6212,1446500
664,1820,1446970,6212,1446970
664,1820,1446970,6212,1446970
664,1820,1447290,6212,1447290
664,1820,1448100,6212,1448100
664,1820,1448560,6212,1448560
664,1820,1449370,6212,1449370
664,1820,1450180,6212,1450180
665,1828,1450830,6212,1450830
665,1828,1451480,6212,1451480
665,1828,1451950,6212,1451950
665,1828,1452060,6212,1452060
665,1828,1452870,6212,1452870
665,1828,1453100,6212,1453100
665,1828,1453910,6212,1453910
665,1828,1454560,6212,1454560
665,1828,1455370,6212,1455370
665,1828,1455960,6212,1455960
665,1828,1456190,6212,1456190
665,1828,1456670,6212,1456670
665,1828,1457140,6212,1457140
665,1828,1457140,6212,1457140
666,1836,1457610,6212,1457610
666,1836,1457610,6212,1457610
666,1836,1457610,6212,1457610
666,1836,1457610,6212,1457610
666,1836,1457610,6212,1457610
666,1836,1458080,6212,1458080
666,1836,1458550,6212,1458550
666,1836,1458780,6212,1458780
666,1836,1459430,6212,1459430
666,1836,1459980,6212,1459980
666,1836,1460790,6212,1460790
666,1836,1461020,6212,1461020
666,1836,1461490,6212,1461490
666,1836,1461960,6212,1461960
666,1836,1462610,6212,1462610
666,1836,1462770,6212,1462770
667,1844,1463420,6212,1463420
667,1844,1463420,6212,1463420
667,1844,1463650,6212,1463650
667,1844,1464120,6212,1464120
667,1844,1464170,6212,1464170
667,1844,1464980,6212,1464980
667,1844,1465300,6212,1465300
667,1844,1466110,6212,1466110
667,1844,1466430,6212,1466430
667,1844,1466900,6212,1466900
667,1844,1467360,6212,1467360
667,1844,1467680,6212,1467680
667,1844,1468330,6212,1468330
667,1844,1468800,6212,1468800
667,1844,1468800,6212,1468800
667,1844,1469270,6212,1469270
668,1852,1469740,6212,1469740
668,1852,1470550,6212,1470550
668,1852,1471360,6212,1471360
668,1852,1472170,6212,1472170
668,1852,1472630,6212,1472630
668,1852,1473100,6212,1473100
668,1852,1473100,6212,1473100
668,1852,1473420,6212,1473420
668,1852,1473420,6212,1473420
668,1852,1474230,6212,1474230
668,1852,1475040,6212,1475040
668,1852,1475200,6212,1475200
668,1852,1476010,6212,1476010
668,1852,1476660,6212,1476660
668,1852,1477310,6212,1477310
669,1860,1477680,6212,1477680
669,1860,1478490,6212,1478490
669,1860,1478960,6212,1478960
669,1860,1479610,6212,1479610
669,1860,1480070,6212,1480070
669,1860,1480540,6212,1480540
669,1860,1481350,6212,1481350
669,1860,1482160,6212,1482160
669,1860,1482630,6212,1482630
669,1860,1483100,6212,1483100
669,1860,1483560,6212,1483560
670,1868,1484370,6212,1484370
670,1868,1484920,6212,1484920
670,1868,1484920,6212,1484920
670,1868,1485390,6212,1485390
670,1868,1486200,6212,1486200
670,1868,1487010,6212,1487010
670,1868,1487560,6212,1487560
670,1868,1487880,6212,1487880
670,1868,1488110,6212,1488110
670,1868,1488570,6212,1488570
670,1868,1489380,6212,1489380
670,1868,1490190,6212,1490190
670,1868,1490510,6212,1490510
671,1876,1491320,6212,1491320
671,1876,1491640,6212,1491640
671,1876,1492450,6212,1492450
671,1876,1492920,6212,1492920
671,1876,1493730,6212,1493730
671,1876,1494540,6212,1494540
671,1876,1495350,6212,1495350
671,1876,1495820,6212,1495820
671,1876,1495820,6212,1495820
671,1876,1496290,6212,1496290
671,1876,1497100,6212,1497100
671,1876,1497100,6212,1497100
671,1876,1497910,6212,1497910
671,1876,1498140,6212,1498140
671,1876,1498140,6212,1498140
672,1884,1498460,6212,1498460
672,1884,1498930,6212,1498930
672,1884,1499250,6212,1499250
672,1884,1499570,6212,1499570
672,1884,1500380,6212,1500380
672,1884,1500380,6212,1500380
672,1884,1500700,6212,1500700
672,1884,1501510,6212,1501510
672,1884,1501510,6212,1501510
672,1884,1501670,6212,1501670
672,1884,1501670,6212,1501670
672,1884,1502320,6212,1502320
672,1884,1502780,6212,1502780
672,1884,1503590,6212,1503590
672,1884,1504060,6212,1504060
672,1884,1504380,6212,1504380
672,1884,1505030,6212,1505030
673,1892,1505490,6212,1505490
673,1892,1506300,6212,1506300
673,1892,1507110,6212,1507110
673,1892,1507580,6212,1507580
673,1892,1508050,6212,1508050
673,1892,1508050,6212,1508050
673,1892,1508520,6212,1508520
673,1892,1509170,6212,1509170
673,1892,1509170,6212,1509170
673,1892,1509400,6212,1509400
673,1892,1510210,6212,1510210
673,1892,1510530,6212,1510530
673,1892,1511000,6212,1511000
673,1892,1511320,6212,1511320
673,1892,1511320,6212,1511320
673,1892,1512130,6212,1512130
673,1892,1512350,6212,1512350
674,1900,1513160,6212,1513160
674,1900,1513620,6212,1513620
674,1900,1514430,6212,1514430
674,1900,1515240,6212,1515240
674,1900,1516050,6212,1516050
674,1900,1516370,6212,1516370
674,1900,1516600,6212,1516600
674,1900,1517410,6212,1517410
674,1900,1517960,6212,1517960
674,1900,1518280,6212,1518280
674,1900,1519090,6212,1519090
675,1908,1519900,6212,1519900
675,1908,1520220,6212,1520220
675,1908,1520540,6212,1520540
675,1908,1521010,6212,1521010
675,1908,1521820,6212,1521820
675,1908,1522140,6212,1522140
675,1908,1522610,6212,1522610
675,1908,1522770,6212,1522770
675,1908,1523090,6212,1523090
675,1908,1523410,6212,1523410
675,1908,1524060,6212,1524060
675,1908,1524870,6212,1524870
675,1908,1524920,6212,1524920
675,1908,1525730,6212,1525730
675,1908,1526200,6212,1526200
675,1908,1526200,6212,1526200
675,1908,1526670,6212,1526670
676,1916,1527480,6212,1527480
676,1916,1527800,6212,1527800
676,1916,1528030,6212,1528030
676,1916,1528840,6212,1528840
676,1916,1528840,6212,1528840
676,1916,1528840,6212,1528840
676,1916,1529070,6212,1529070
676,1916,1529540,6212,1529540
676,1916,1529860,6212,1529860
676,1916,1530670,6212,1530670
676,1916,1531480,6212,1531480
676,1916,1531800,6212,1531800
676,1916,1532610,6212,1532610
676,1916,1533420,6212,1533420
676,1916,1534070,6212,1534070
677,1924,1534540,6212,1534540
677,1924,1535010,6212,1535010
677,1924,1535480,6212,1535480
677,1924,1536130,6212,1536130
677,1924,1536680,6212,1536680
677,1924,1537150,6212,1537150
677,1924,1537800,6212,1537800
677,1924,1538610,6212,1538610
677,1924,1539080,6212,1539080
677,1924,1539540,6212,1539540
678,1932,1540010,6212,1540010
678,1932,1540480,6212,1540480
678,1932,1540800,6212,1540800
678,1932,1541450,6212,1541450
678,1932,1542260,6212,1542260
678,1932,1542910,6212,1542910
678,1932,1543380,6212,1543380
678,1932,1543850,6212,1543850
678,1932,1544170,6212,1544170
678,1932,1544640,6212,1544640
678,1932,1545110,6212,1545110
678,1932,1545430,6212,1545430
679,1940,1545750,6212,1545750
679,1940,1546560,6212,1546560
679,1940,1546560,6212,1546560
679,1940,1546880,6212,1546880
679,1940,1547690,6212,1547690
679,1940,1547920,6212,1547920
679,1940,1548390,6212,1548390
679,1940,1549200,6212,1549200
679,1940,1549670,6212,1549670
679,1940,1550220,6212,1550220
679,1940,1550690,6212,1550690
679,1940,1551500,6212,1551500
679,1940,1552310,6212,1552310
680,1948,1553120,6212,1553120
680,1948,1553590,6212,1553590
680,1948,1554400,6212,1554400
680,1948,1555210,6212,1555210
680,1948,1555440,6212,1555440
680,1948,1556250,6212,1556250
680,1948,1557060,6212,1557060
680,1948,1557430,6212,1557430
680,1948,1557750,6212,1557750
680,1948,1558560,6212,1558560
680,1948,1559370,6212,1559370
680,1948,1559370,6212,1559370
680,1948,1559370,6212,1559370
681,1956,1559840,6212,1559840
681,1956,1560650,6212,1560650
681,1956,1561460,6212,1561460
681,1956,1561460,6212,1561460
681,1956,1562270,6212,1562270
681,1956,1563080,6212,1563080
681,1956,1563410,6212,1563410
681,1956,1564220,6212,1564220
681,1956,1564690,6212,1564690
681,1956,1565160,6212,1565160
681,1956,1565160,6212,1565160
681,1956,1565480,6212,1565480
682,1964,1566290,6212,1566290
682,1964,1566940,6212,1566940
682,1964,1567410,6212,1567410
682,1964,1567410,6212,1567410
682,1964,1567960,6212,1567960
682,1964,1568510,6212,1568510
682,1964,1569320,6212,1569320
682,1964,1569910,6212,1569910
682,1964,1570560,6212,1570560
682,1964,1571030,6212,1571030
682,1964,1571500,6212,1571500
683,1972,1572310,6212,1572310
683,1972,1572780,6212,1572780
683,1972,1572780,6212,1572780
683,1972,1572780,6212,1572780
683,1972,1573250,6212,1573250
683,1972,1573900,6212,1573900
683,1972,1574710,6212,1574710
683,1972,1575520,6212,1575520
683,1972,1576330,6212,1576330
683,1972,1576880,6212,1576880
683,1972,1576880,6212,1576880
683,1972,1577690,6212,1577690
684,1980,1578500,6212,1578500
684,1980,1579310,6212,1579310
684,1980,1580120,6212,1580120
684,1980,1580930,6212,1580930
684,1980,1581400,6212,1581400
684,1980,1581620,6212,1581620
684,1980,1581850,6212,1581850
684,1980,1582660,6212,1582660
684,1980,1582660,6212,1582660
684,1980,1583130,6212,1583130
684,1980,1583940,6212,1583940
684,1980,1584260,6212,1584260
684,1980,1584850,6212,1584850
684,1980,1584850,6212,1584850
684,1980,1585170,6212,1585170
684,1980,1585630,6212,1585630
685,1988,1586100,6212,1586100
685,1988,1586570,6212,1586570
685,1988,1586570,6212,1586570
685,1988,1587040,6212,1587040
685,1988,1587850,6212,1587850
685,1988,1588440,6212,1588440
685,1988,1589090,6212,1589090
685,1988,1589680,6212,1589680
685,1988,1590150,6212,1590150
685,1988,1590960,6212,1590960
685,1988,1591280,6212,1591280
685,1988,1591600,6212,1591600
685,1988,1591830,6212,1591830
685,1988,1592640,6212,1592640
686,1996,1593450,6212,1593450
686,1996,1593910,6212,1593910
686,1996,1594720,6212,1594720
686,1996,1595530,6212,1595530
686,1996,1596340,6212,1596340
686,1996,1596990,6212,1596990
686,1996,1597360,6212,1597360
686,1996,1597950,6212,1597950
686,1996,1598320,6212,1598320
686,1996,1599130,6212,1599130
686,1996,1599600,6212,1599600
687,2004,1600410,6212,1600410
687,2004,1601060,6212,1601060
687,2004,1601380,6212,1601380
687,2004,1602190,6212,1602190
687,2004,1602660,6212,1602660
687,2004,1602980,6212,1602980
687,2004,1603440,6212,1603440
687,2004,1603810,6212,1603810
687,2004,1604620,6212,1604620
687,2004,1605100,6212,1605100
687,2004,1605570,6212,1605570
687,2004,1606040,6212,1606040
687,2004,1606850,6212,1606850
687,2004,1606850,6212,1606850
687,2004,1607320,6212,1607320
687,2004,1607320,6212,1607320
688,2012,1607780,6212,1607780
688,2012,1608250,6212,1608250
688,2012,1608570,6212,1608570
688,2012,1608800,6212,1608800
688,2012,1609270,6212,1609270
688,2012,1609730,6212,1609730
688,2012,1610050,6212,1610050
688,2012,1610520,6212,1610520
688,2012,1610890,6212,1610890
688,2012,1611700,6212,1611700
688,2012,1612510,6212,1612510
688,2012,1613320,6212,1613320
688,2012,1613640,6212,1613640
688,2012,1614110,6212,1614110
689,2020,1614760,6212,1614760
689,2020,1615570,6212,1615570
689,2020,1616380,6212,1616380
689,2020,1617030,6212,1617030
689,2020,1617500,6212,1617500
689,2020,1618310,6212,1618310
689,2020,1618630,6212,1618630
689,2020,1619090,6212,1619090
689,2020,1619900,6212,1619900
689,2020,1620360,6212,1620360
689,2020,1621170,6212,1621170
690,2028,1621640,6212,1621640
690,2028,1621640,6212,1621640
690,2028,1622450,6212,1622450
690,2028,1622920,6212,1622920
690,2028,1623080,6212,1623080
690,2028,1623080,6212,1623080
690,2028,1623550,6212,1623550
690,2028,1624020,6212,1624020
690,2028,1624830,6212,1624830
690,2028,1625640,6212,1625640
690,2028,1626450,6212,1626450
690,2028,1627040,6212,1627040
690,2028,1627850,6212,1627850
690,2028,1628010,6212,1628010
691,2036,1628480,6212,1628480
691,2036,1628950,6212,1628950
691,2036,1629760,6212,1629760
691,2036,1630570,6212,1630570
691,2036,1630570,6212,1630570
691,2036,1630680,6212,1630680
691,2036,1631150,6212,1631150
691,2036,1631960,6212,1631960
691,2036,1632430,6212,1632430
691,2036,1632430,6212,1632430
691,2036,1633240,6212,1633240
691,2036,1634050,6212,1634050
691,2036,1634050,6212,1634050
691,2036,1634860,6212,1634860
692,2044,1635450,6212,1635450
692,2044,1635910,6212,1635910
692,2044,1636380,6212,1636380
692,2044,1636540,6212,1636540
692,2044,1637190,6212,1637190
692,2044,1637660,6212,1637660
692,2044,1638310,6212,1638310
692,2044,1638960,6212,1638960
692,2044,1639770,6212,1639770
692,2044,1640580,6212,1640580
693,2052,1641390,6212,1641390
693,2052,1642200,6212,1642200
693,2052,1643010,6212,1643010
693,2052,1643820,6212,1643820
693,2052,1644630,6212,1644630
693,2052,1645100,6212,1645100
693,2052,1645910,6212,1645910
693,2052,1646720,6212,1646720
693,2052,1647190,6212,1647190
693,2052,1647420,6212,1647420
694,2060,1648230,6212,1648230
694,2060,1648700,6212,1648700
694,2060,1649510,6212,1649510
694,2060,1650320,6212,1650320
694,2060,1650690,6212,1650690
694,2060,1650690,6212,1650690
694,2060,1651280,6212,1651280
694,2060,1651280,6212,1651280
694,2060,1651500,6212,1651500
694,2060,1651870,6212,1651870
694,2060,1652680,6212,1652680
694,2060,1653000,6212,1653000
694,2060,1653470,6212,1653470
694,2060,1654020,6212,1654020
695,2068,1654670,6212,1654670
695,2068,1655130,6212,1655130
695,2068,1655940,6212,1655940
695,2068,1656170,6212,1656170
695,2068,1656540,6212,1656540
695,2068,1657010,6212,1657010
695,2068,1657660,6212,1657660
695,2068,1658470,6212,1658470
695,2068,1659280,6212,1659280
695,2068,1659510,6212,1659510
695,2068,1659830,6212,1659830
695,2068,1660300,6212,1660300
695,2068,1660770,6212,1660770
695,2068,1661580,6212,1661580
