ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
687265.73,71.5,51.0,613671.2,63.84
687060.76,71.55,51.05,613668.31,63.91
686763.41,71.59,51.1,613297.39,63.93
686558.44,71.65,51.15,613342.85,64.01
686353.46,71.7,51.2,613432.41,64.08
686353.46,71.7,51.2,613432.41,64.08
686055.25,71.69,51.2,613470.9,64.11
685850.27,71.75,51.25,613311.0,64.16
685834.08,71.81,51.31,613310.19,64.21
685834.08,71.81,51.31,613310.19,64.21
685834.08,71.81,51.31,613310.19,64.21
685629.1,71.86,51.36,613564.61,64.31
685424.13,71.91,51.42,613467.4,64.36
685424.13,71.91,51.42,613467.4,64.36
685125.92,71.91,51.41,613040.09,64.34
685249.15,71.97,51.47,613017.31,64.38
685232.95,72.03,51.53,613016.54,64.44
685216.76,72.09,51.59,613016.6,64.49
685011.78,72.14,51.64,612859.39,64.54
685011.78,72.14,51.64,612859.39,64.54
685011.78,72.14,51.64,612859.39,64.54
685011.78,72.14,51.64,612859.39,64.54
684632.38,72.14,51.64,613054.9,64.6
684616.18,72.2,51.7,613055.34,64.65
684616.18,72.2,51.7,613055.34,64.65
684411.2,72.25,51.75,613058.74,64.72
684395.01,72.31,51.81,613557.67,64.83
684629.44,72.37,51.87,613860.6,64.89
684629.44,72.37,51.87,613860.6,64.89
684250.03,72.37,51.87,614272.35,64.97
684250.03,72.37,51.87,614272.35,64.97
684051.82,72.36,51.87,614197.82,64.97
684175.06,72.43,51.93,614538.2,65.06
684175.06,72.43,51.93,614685.76,65.07
683970.08,72.48,51.98,614657.99,65.14
683953.88,72.54,52.05,614640.12,65.19
683953.88,72.54,52.05,614640.12,65.19
683937.69,72.6,52.11,614634.68,65.25
683732.71,72.66,52.16,614756.66,65.33
683527.73,72.71,52.22,614668.31,65.39
683527.73,72.71,52.22,614668.31,65.39
683511.54,72.78,52.28,614667.25,65.45
683754.26,72.84,52.34,614678.42,65.48
683549.28,72.89,52.39,614644.79,65.54
683344.31,72.95,52.45,614993.54,65.65
683179.68,73.01,52.51,614827.97,65.7
682934.36,73.06,52.56,614644.79,65.75
682556.66,73.06,52.56,614633.62,65.79
682351.68,73.11,52.62,614633.62,65.86
682351.68,73.11,52.62,614633.62,65.86
682586.11,73.18,52.68,614633.62,65.89
682586.11,73.18,52.68,614633.62,65.89
682586.11,73.18,52.68,614633.62,65.89
682569.92,73.24,52.74,615071.16,65.99
682364.94,73.29,52.8,615071.16,66.07
682159.97,73.35,52.85,615072.8,66.14
681861.76,73.34,52.85,614613.29,66.11
681656.78,73.4,52.9,614611.66,66.18
681656.78,73.4,52.9,614611.66,66.18
681451.8,73.46,52.96,614611.66,66.25
681343.03,73.45,52.96,614513.16,66.25
680963.62,73.45,52.95,614166.29,66.25
681198.05,73.51,53.02,614200.84,66.28
680993.07,73.57,53.07,614267.87,66.36
681116.31,73.64,53.14,615796.96,66.57
680796.31,73.63,53.13,615476.96,66.56
680598.1,73.62,53.13,615547.06,66.59
680598.1,73.62,53.13,615547.06,66.59
680393.12,73.68,53.18,615480.27,66.65
680188.15,73.74,53.24,615480.04,66.72
680188.15,73.74,53.24,615480.04,66.72
679983.17,73.8,53.3,615483.44,66.8
679778.2,73.85,53.36,615481.93,66.87
679573.22,73.91,53.41,615698.32,66.96
679414.44,73.91,53.41,615556.87,66.96
679414.44,73.91,53.41,615556.87,66.96
679209.47,73.97,53.47,615523.0,67.03
679193.27,74.03,53.53,615505.13,67.09
678988.29,74.09,53.59,615459.43,67.16
678988.29,74.09,53.59,615459.43,67.16
678783.32,74.15,53.65,615448.13,67.23
678786.98,74.15,53.65,615449.18,67.23
678592.01,74.21,53.71,615455.72,67.3
678387.03,74.26,53.77,615439.61,67.37
678370.83,74.33,53.83,615434.17,67.43
678370.83,74.33,53.83,615434.17,67.43
678155.86,74.39,53.89,615275.85,67.49
678155.86,74.39,53.89,615275.85,67.49
678139.66,74.45,53.95,615274.79,67.55
677841.45,74.44,53.95,614854.71,67.53
677843.89,74.44,53.95,614871.36,67.53
677827.7,74.51,54.01,614871.36,67.59
677622.72,74.57,54.07,614863.67,67.66
677800.02,74.64,54.14,614863.67,67.71
677480.02,74.63,54.13,614543.67,67.7
677275.05,74.69,54.19,614999.35,67.82
677070.07,74.75,54.25,614814.1,67.87
676839.32,74.75,54.25,614707.36,67.89
677325.33,74.88,54.39,616807.04,68.19
677325.33,74.88,54.39,616807.04,68.19
677120.36,74.94,54.45,616794.96,68.27
677814.44,75.1,54.61,616424.27,68.3
678048.87,75.17,54.67,616424.27,68.34
677843.89,75.23,54.73,616417.63,68.41
677843.89,75.23,54.73,616417.63,68.41
677638.92,75.29,54.79,616411.98,68.49
677269.51,75.29,54.79,616580.7,68.54
677269.51,75.29,54.79,616651.34,68.55
677503.94,75.35,54.86,616672.39,68.59
677298.97,75.42,54.92,617154.11,68.72
677422.2,75.48,54.99,618287.41,68.89
677042.8,75.48,54.98,618255.3,68.93
676837.82,75.54,55.04,617949.96,68.97
676652.84,75.61,55.11,618634.02,69.12
676354.63,75.6,55.1,618634.15,69.15
676338.44,75.67,55.17,618616.28,69.21
676344.54,75.67,55.17,618617.83,69.21
676177.78,75.73,55.24,618017.74,69.22
676177.78,75.73,55.24,618017.74,69.22
675984.28,75.73,55.23,617663.02,69.2
675721.09,75.79,55.29,617402.68,69.25
675704.9,75.85,55.36,617397.24,69.31
675499.92,75.92,55.42,617381.13,69.38
675483.72,75.98,55.48,617380.07,69.45
675483.72,75.98,55.48,617380.07,69.45
675483.72,75.98,55.48,617380.07,69.45
675278.75,76.04,55.55,617374.31,69.52
675073.77,76.11,55.61,617371.81,69.6
675057.58,76.18,55.68,617371.81,69.67
675057.58,76.18,55.68,617371.81,69.67
675041.38,76.24,55.75,617405.93,69.73
675041.38,76.24,55.75,617405.93,69.73
675041.38,76.24,55.75,617405.93,69.73
674836.4,76.31,55.81,617596.0,69.83
674631.43,76.37,55.87,617462.83,69.9
674446.45,76.43,55.94,617715.9,70.01
674241.47,76.5,56.0,617731.42,70.09
674445.38,76.61,56.11,618017.93,70.2
674679.81,76.68,56.18,617983.8,70.23
674474.83,76.74,56.24,617962.06,70.31
674474.83,76.74,56.24,617962.06,70.31
673840.98,76.76,56.26,617365.58,70.32
673636.0,76.82,56.32,617427.5,70.41
673636.0,76.82,56.32,617423.47,70.41
673431.03,76.88,56.39,617368.9,70.48
673414.83,76.95,56.46,617368.9,70.55
673209.86,77.02,56.52,618146.01,70.72
673158.91,77.1,56.6,618102.94,70.79
673142.71,77.17,56.67,619810.53,71.06
672911.96,77.17,56.67,619317.38,71.03
672713.75,77.17,56.67,619207.78,71.03
672697.55,77.24,56.74,619189.91,71.09
672405.27,77.23,56.74,618755.36,71.07
672579.18,77.34,56.84,618733.71,71.15
672374.2,77.41,56.91,618711.57,71.23
672377.87,77.41,56.91,618715.77,71.23
672172.89,77.47,56.98,618716.69,71.31
672156.69,77.54,57.05,618711.25,71.38
672140.5,77.61,57.12,618710.19,71.44
671935.52,77.68,57.18,618722.17,71.53
671776.74,77.68,57.18,618572.16,71.52
671571.77,77.74,57.25,618838.89,71.64
671366.79,77.81,57.31,618784.57,71.71
671346.56,77.9,57.4,619182.83,71.84
671751.86,78.03,57.54,619557.04,71.97
671546.89,78.1,57.6,619534.17,72.05
671341.91,78.17,57.67,619532.8,72.14
671136.94,78.24,57.74,619561.05,72.22
671120.74,78.31,57.81,619561.05,72.29
671335.34,78.38,57.89,619561.05,72.34
671335.34,78.38,57.89,619561.05,72.34
671130.36,78.45,57.95,619748.54,72.44
670925.39,78.52,58.02,619583.61,72.51
670720.41,78.59,58.09,619642.65,72.6
670720.41,78.59,58.09,619638.24,72.6
670704.22,78.66,58.16,620143.92,72.73
670576.26,78.74,58.24,620305.07,72.83
670294.26,78.8,58.3,620033.93,72.89
670004.69,78.79,58.29,619880.93,72.9
669799.71,78.86,58.36,619877.6,72.98
669640.87,78.86,58.36,619726.56,72.98
669435.9,78.93,58.43,619730.39,73.07
669230.92,78.99,58.5,619720.63,73.15
669473.64,79.07,58.57,619708.49,73.19
669268.67,79.14,58.64,619822.68,73.29
669070.45,79.13,58.63,619612.77,73.28
669070.45,79.13,58.63,619612.77,73.28
668865.48,79.2,58.7,619483.46,73.35
668865.48,79.2,58.7,619483.46,73.35
668487.78,79.2,58.7,618989.93,73.34
667749.89,79.21,58.71,618252.04,73.34
667544.92,79.28,58.78,618383.86,73.44
667432.31,79.36,58.86,618512.01,73.54
667134.97,79.42,58.92,618252.04,73.6
666929.99,79.49,58.99,618229.9,73.68
666929.99,79.49,58.99,618229.9,73.68
667172.71,79.56,59.06,620067.13,73.94
667172.71,79.56,59.06,620067.13,73.94
666967.74,79.63,59.13,620064.9,74.03
666951.54,79.71,59.21,620047.02,74.1
666746.56,79.78,59.28,620138.03,74.2
666541.59,79.85,59.35,620455.87,74.33
666541.59,79.85,59.35,620455.87,74.33
666163.89,79.85,59.35,620025.83,74.32
666398.32,79.92,59.42,620020.66,74.36
666223.34,80.0,59.5,619806.78,74.42
666207.15,80.07,59.57,619805.46,74.49
665992.17,80.14,59.64,620433.83,74.66
666286.18,80.27,59.78,620334.45,74.74
666081.21,80.35,59.85,620334.45,74.83
665357.25,80.36,59.86,619610.48,74.83
665067.67,80.35,59.85,619165.38,74.81
664688.27,80.35,59.85,619209.77,74.85
664902.87,80.43,59.93,619167.11,74.9
664697.89,80.5,60.01,619167.11,74.99
664681.69,80.58,60.08,619165.38,75.06
664681.69,80.58,60.08,619165.38,75.06
664681.69,80.58,60.08,619165.38,75.06
664476.72,80.65,60.16,619165.38,75.15
664460.52,80.73,60.23,619732.21,75.3
664255.55,80.8,60.31,619734.27,75.39
664489.98,80.88,60.38,619893.57,75.45
664489.98,80.88,60.38,619893.57,75.45
664473.78,80.96,60.46,620494.83,75.6
664268.8,81.03,60.53,620496.72,75.69
664063.83,81.1,60.61,620492.82,75.78
663858.85,81.18,60.68,620635.91,75.89
663653.88,81.25,60.75,620492.77,75.97
662653.88,81.23,60.73,619492.77,75.94
662637.68,81.31,60.81,619474.9,76.01
662528.9,81.31,60.81,619376.41,76.01
662512.7,81.38,60.89,619370.97,76.09
662496.51,81.46,60.97,619369.91,76.16
662298.3,81.46,60.96,618893.51,76.12
662090.09,81.46,60.96,618937.05,76.15
661885.11,81.53,61.04,618915.8,76.24
661682.99,81.53,61.03,618691.76,76.23
661478.02,81.61,61.11,618688.64,76.33
661273.04,81.68,61.19,618758.64,76.43
661396.28,81.76,61.27,618788.88,76.5
661191.3,81.84,61.34,618733.21,76.58
660986.33,81.92,61.42,618721.06,76.68
660970.13,82.0,61.5,618707.03,76.75
660765.16,82.07,61.57,619064.82,76.89
660570.18,82.15,61.65,618929.37,76.97
660553.98,82.23,61.73,618913.16,77.05
660339.01,82.31,61.81,618688.64,77.12
660134.03,82.38,61.89,618692.04,77.21
660134.03,82.38,61.89,618692.04,77.21
660117.83,82.47,61.97,618692.04,77.29
660117.83,82.47,61.97,618692.04,77.29
660101.64,82.55,62.05,620311.36,77.57
660101.64,82.55,62.05,620311.36,77.57
659896.66,82.62,62.13,620286.73,77.66
658896.66,82.6,62.11,619286.73,77.64
658691.69,82.68,62.18,619298.71,77.74
658691.69,82.68,62.18,619298.71,77.74
658486.71,82.76,62.26,619479.42,77.86
658281.74,82.84,62.34,619501.24,77.96
658281.74,82.84,62.34,619501.24,77.96
657902.33,82.84,62.34,619279.51,77.98
657697.35,82.92,62.42,619180.99,78.06
657911.95,83.0,62.5,619157.86,78.11
658146.38,83.08,62.58,619156.62,78.16
657941.41,83.16,62.66,619242.99,78.27
658064.64,83.24,62.75,619307.71,78.34
657955.86,83.24,62.74,619208.16,78.34
657750.89,83.32,62.82,619002.66,78.41
657545.91,83.4,62.9,619002.66,78.51
657669.15,83.48,62.99,618958.24,78.57
657464.17,83.56,63.07,618958.24,78.67
657464.17,83.56,63.07,618958.24,78.67
657259.2,83.65,63.15,618958.24,78.77
657054.22,83.73,63.23,618958.41,78.87
656849.25,83.81,63.31,618958.26,78.97
656644.27,83.89,63.39,618958.24,79.07
656439.3,83.97,63.47,619079.13,79.19
656439.3,83.97,63.47,619079.13,79.19
656234.32,84.05,63.55,618958.24,79.28
656218.12,84.13,63.64,618937.94,79.36
656016.01,84.13,63.64,619076.56,79.4
655717.8,84.13,63.63,618706.71,79.38
655512.82,84.21,63.71,618703.38,79.48
655512.82,84.21,63.71,618703.38,79.48
655307.85,84.29,63.8,618707.22,79.59
655102.87,84.38,63.88,618826.3,79.7
654897.89,84.46,63.96,618863.34,79.81
654692.92,84.54,64.04,618719.15,79.9
654692.92,84.54,64.04,618719.15,79.9
654487.94,84.62,64.13,618683.99,79.99
654292.97,84.71,64.21,618951.72,80.13
654077.99,84.79,64.29,618682.33,80.2
654255.3,84.88,64.38,619541.03,80.37
654378.53,84.97,64.47,619889.19,80.49
654362.33,85.05,64.56,620442.27,80.64
654362.33,85.05,64.56,620442.27,80.64
653982.93,85.06,64.56,620981.92,80.76
653966.73,85.14,64.65,620964.04,80.85
653761.76,85.23,64.73,620960.72,80.95
653745.56,85.32,64.82,620955.29,81.04
653540.58,85.4,64.9,620941.87,81.14
653524.39,85.49,64.99,620940.81,81.23
653508.19,85.58,65.08,620940.81,81.31
653508.19,85.58,65.08,620942.62,81.31
653209.98,85.57,65.08,620539.63,81.29
653005.0,85.66,65.16,620549.87,81.4
653005.0,85.66,65.16,620559.82,81.4
652800.03,85.74,65.25,621027.42,81.57
652625.05,85.83,65.34,620738.39,81.64
652625.05,85.83,65.34,620781.93,81.65
652867.77,85.92,65.42,620781.93,81.7
653093.46,86.06,65.56,622009.01,81.97
652888.48,86.15,65.65,622009.24,82.07
652872.28,86.24,65.74,622400.37,82.21
652667.31,86.32,65.83,622526.07,82.34
652796.7,86.46,65.96,622102.54,82.39
652796.7,86.46,65.96,622082.29,82.39
652591.72,86.54,66.05,622068.95,82.5
652214.03,86.55,66.05,621704.62,82.5
652448.46,86.63,66.14,621682.54,82.55
652448.46,86.63,66.14,621682.54,82.55
652128.46,86.63,66.13,621362.54,82.54
651923.48,86.72,66.22,621307.29,82.64
651718.5,86.8,66.31,622209.92,82.87
651594.23,86.9,66.4,622256.56,82.99
651296.02,86.9,66.4,622040.41,83.0
651296.02,86.9,66.4,622071.1,83.0
651091.05,86.99,66.49,622052.35,83.11
650711.64,86.99,66.49,623182.04,83.31
650711.64,86.99,66.49,623178.77,83.31
650958.87,87.14,66.64,622885.68,83.38
650942.68,87.23,66.74,622983.31,83.49
650737.7,87.32,66.83,622979.85,83.6
650721.5,87.42,66.92,622961.97,83.69
650936.1,87.51,67.01,622955.48,83.75
650919.91,87.6,67.11,622967.34,83.84
650182.02,87.62,67.12,622229.45,83.86
650165.82,87.72,67.22,622219.04,83.95
650408.54,87.8,67.31,622217.59,84.0
650030.85,87.81,67.31,622331.65,84.07
649825.87,87.9,67.4,622369.76,84.18
649809.67,87.99,67.5,622482.93,84.29
649604.7,88.08,67.59,622593.92,84.42
649588.5,88.18,67.68,622957.41,84.56
649383.53,88.27,67.77,622857.1,84.67
649041.25,88.27,67.77,622375.97,84.64
648856.27,88.36,67.87,623073.75,84.85
648856.27,88.36,67.87,623073.75,84.85
649136.0,88.52,68.03,623034.7,84.96
649136.0,88.52,68.03,623034.7,84.96
648931.02,88.62,68.12,623016.6,85.08
648881.02,88.61,68.12,622966.6,85.08
648722.24,88.61,68.11,622818.11,85.07
648956.67,88.7,68.2,623475.57,85.22
648751.7,88.79,68.3,623469.3,85.33
648546.72,88.89,68.39,623675.99,85.48
648546.72,88.89,68.39,623675.99,85.48
648341.75,88.98,68.48,623520.42,85.58
648136.77,89.08,68.58,623497.4,85.69
647931.8,89.17,68.67,623826.44,85.85
647915.6,89.27,68.77,623808.57,85.95
647720.62,89.36,68.87,623565.24,86.03
647341.22,89.37,68.87,623795.27,86.12
647341.22,89.37,68.87,623795.27,86.12
647126.24,89.46,68.97,623681.45,86.22
646921.27,89.56,69.06,623684.85,86.34
647163.99,89.65,69.15,623678.35,86.4
646959.01,89.75,69.25,623675.46,86.52
646754.04,89.84,69.34,623668.45,86.64
646737.84,89.94,69.44,623668.45,86.73
645917.94,90.33,69.83,623671.64,87.22
645581.36,90.33,69.83,623427.99,87.23
645758.66,90.43,69.93,623427.99,87.3
645763.55,90.43,69.93,623429.5,87.3
645763.55,90.43,69.93,623429.5,87.3
645558.57,90.53,70.03,623869.34,87.49
645353.6,90.63,70.13,623626.45,87.57
645353.6,90.63,70.13,623626.45,87.57
645229.33,90.74,70.24,624398.06,87.81
644851.63,90.74,70.24,624398.06,87.86
644646.66,90.84,70.34,624413.57,87.99
644646.66,90.84,70.34,624413.57,87.99
644646.66,90.84,70.34,624413.57,87.99
644865.68,91.0,70.5,624136.82,88.08
644865.68,91.0,70.5,624136.82,88.08
645100.11,91.09,70.6,624297.59,88.16
644895.13,91.19,70.7,624458.63,88.3
644690.16,91.29,70.8,624389.2,88.42
644673.96,91.4,70.9,624313.86,88.51
644468.98,91.5,71.0,624706.16,88.69
644264.01,91.6,71.1,624347.35,88.77
643884.6,91.61,71.11,624262.32,88.81
643760.33,91.72,71.22,625097.17,89.06
643461.56,91.72,71.22,624791.5,89.06
643695.99,91.81,71.31,626084.68,89.3
643491.02,91.91,71.42,626124.06,89.43
643710.04,92.08,71.58,625833.91,89.52
643000.36,92.11,71.61,625124.23,89.55
643005.25,92.11,71.61,625130.21,89.55
642800.27,92.21,71.71,625066.45,89.67
642595.3,92.31,71.82,625242.72,89.82
640955.49,93.15,72.65,625242.72,90.87
640750.52,93.25,72.76,625078.12,90.97
640371.11,93.26,72.77,624661.22,90.97
640166.13,93.37,72.87,624673.05,91.11
639961.16,93.48,72.98,625130.53,91.31
639961.16,93.48,72.98,625130.53,91.31
639756.18,93.58,73.08,625130.75,91.44
639466.61,93.58,73.09,624781.67,91.43
639466.61,93.58,73.09,624781.67,91.43
639466.61,93.58,73.09,624781.67,91.43
639301.98,93.7,73.2,624532.68,91.53
639301.98,93.7,73.2,624532.68,91.53
639143.21,93.7,73.2,624373.9,91.53
638938.23,93.8,73.31,624349.3,91.66
638733.25,93.91,73.41,624582.11,91.83
638733.25,93.91,73.41,624582.11,91.83
638967.68,94.01,73.51,624934.34,91.95
638699.88,94.01,73.52,625038.38,92.0
638528.18,94.02,73.52,624825.45,92.0
638323.2,94.13,73.63,624595.25,92.11
638307.01,94.24,73.74,624577.38,92.21
638102.03,94.35,73.85,624584.64,92.35
637917.05,94.46,73.96,625360.64,92.6
637917.05,94.46,73.96,625360.64,92.6
637917.05,94.46,73.96,625360.64,92.6
637917.05,94.46,73.96,625451.24,92.62
637671.72,94.57,74.07,625219.26,92.72
637951.45,94.75,74.25,625143.07,92.84
637746.48,94.86,74.36,625130.99,92.98
637527.96,94.86,74.36,624930.97,92.98
637705.27,94.97,74.47,624924.47,93.06
637705.27,94.97,74.47,624860.26,93.05
637705.27,94.97,74.47,624932.85,93.07
637362.99,94.97,74.47,624944.57,93.12
637158.01,95.08,74.58,624932.28,93.26
637485.72,95.17,74.68,624920.57,93.3
637290.62,95.19,74.69,624920.57,93.34
637085.65,95.3,74.8,624935.64,93.48
637085.65,95.3,74.8,624935.03,93.48
636880.67,95.41,74.92,624951.21,93.63
636883.12,95.41,74.92,624954.3,93.63
637125.84,95.52,75.02,625015.29,93.7
636950.86,95.63,75.14,625179.03,93.87
636950.86,95.63,75.14,625179.03,93.87
637753.86,95.9,75.4,626701.54,94.24
637753.86,95.9,75.4,626701.54,94.24
637737.66,96.01,75.52,626666.91,94.35
637532.68,96.13,75.63,626670.31,94.49
637327.71,96.24,75.74,626667.42,94.63
637327.71,96.24,75.74,626667.42,94.63
636950.01,96.25,75.75,626654.82,94.7
636745.04,96.37,75.87,626645.06,94.84
636540.06,96.48,75.98,626836.24,95.01
636523.86,96.6,76.1,626822.47,95.13
636758.29,96.7,76.21,628053.49,95.38
636553.32,96.82,76.32,628063.62,95.53
636368.34,96.94,76.44,628151.57,95.69
636648.07,97.13,76.63,628556.86,95.89
636535.46,97.26,76.76,628364.86,96.01
636535.46,97.26,76.76,628364.86,96.01
636330.49,97.38,76.88,628200.01,96.13
636122.9,97.38,76.88,628381.0,96.19
635964.12,97.38,76.88,628232.97,96.2
635855.55,97.48,76.99,628230.58,96.31
635680.57,97.61,77.11,628475.77,96.5
635475.6,97.72,77.23,628576.3,96.66
634955.92,97.77,77.27,628056.62,96.7
634955.92,97.77,77.27,628056.62,96.7
634750.95,97.89,77.39,628077.96,96.86
634230.05,97.93,77.43,627557.06,96.9
634230.05,97.93,77.43,627552.3,96.9
634025.07,98.05,77.55,627508.87,97.04
633820.1,98.17,77.67,627430.43,97.18
633300.42,98.21,77.71,626910.75,97.22
633526.11,98.4,77.9,627467.23,97.46
633351.13,98.52,78.03,628316.68,97.74
633905.03,98.71,78.21,628392.93,97.85
633746.38,98.71,78.21,628277.32,97.86
633366.97,98.72,78.23,627894.37,97.87
633366.97,98.72,78.23,627894.37,97.87
633366.97,98.72,78.23,627894.37,97.87
633366.97,98.72,78.23,627905.72,97.87
633366.97,98.72,78.23,627905.72,97.87
633731.44,98.85,78.35,628640.34,98.06
633681.44,98.85,78.35,628590.34,98.06
633681.44,98.85,78.35,628590.34,98.06
633681.44,98.85,78.35,628590.34,98.06
633681.44,98.85,78.35,628590.34,98.06
633681.44,98.85,78.35,628560.19,98.05
633681.44,98.85,78.35,628560.19,98.05
633681.44,98.85,78.35,628560.19,98.05
633651.76,98.9,78.4,628530.51,98.1
633651.76,98.9,78.4,628530.51,98.1
633883.84,98.98,78.48,628493.02,98.14
633883.84,98.98,78.48,628493.02,98.14
634245.31,99.11,78.61,629001.67,98.29
634245.31,99.11,78.61,629001.67,98.29
634245.31,99.11,78.61,629001.67,98.29
634245.31,99.11,78.61,629001.67,98.29
634245.31,99.11,78.61,629033.06,98.29
634245.31,99.11,78.61,629033.06,98.29
634245.31,99.11,78.61,629007.39,98.29
634245.31,99.11,78.61,629007.39,98.29
634245.31,99.11,78.61,629007.39,98.29
634245.31,99.11,78.61,629007.39,98.29
634245.31,99.11,78.61,629007.39,98.29
634245.31,99.11,78.61,629007.39,98.29
634245.31,99.11,78.61,629007.39,98.29
634245.31,99.11,78.61,629007.39,98.29
634245.31,99.11,78.61,629007.39,98.29
634245.31,99.11,78.61,629007.39,98.29
634245.31,99.11,78.61,628985.47,98.29
634245.31,99.11,78.61,628985.47,98.29
634245.31,99.11,78.61,628985.47,98.29
634245.31,99.11,78.61,628985.47,98.29
634245.31,99.11,78.61,628985.47,98.29
634245.31,99.11,78.61,628987.94,98.29
634245.31,99.11,78.61,628987.94,98.29
634245.31,99.11,78.61,628987.94,98.29
634245.31,99.11,78.61,628987.94,98.29
634245.31,99.11,78.61,628987.94,98.29
634245.31,99.11,78.61,628987.94,98.29
634245.31,99.11,78.61,628987.94,98.29
634245.31,99.11,78.61,628987.94,98.29
634245.31,99.11,78.61,628987.94,98.29
634245.31,99.11,78.61,628987.94,98.29
634245.31,99.11,78.61,628987.94,98.29
634245.31,99.11,78.61,628987.94,98.29
634245.31,99.11,78.61,628987.94,98.29
634245.31,99.11,78.61,628987.94,98.29
634245.31,99.11,78.61,628987.94,98.29
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634245.31,99.11,78.61,629046.34,98.3
634027.85,99.11,78.61,628869.01,98.3
634027.85,99.11,78.61,628869.01,98.3
634027.85,99.11,78.61,628869.01,98.3
634027.85,99.11,78.61,628869.01,98.3
634027.85,99.11,78.61,628869.01,98.3
634027.85,99.11,78.61,628869.01,98.3
634027.85,99.11,78.61,628869.01,98.3
634027.85,99.11,78.61,628869.01,98.3
634027.85,99.11,78.61,628869.01,98.3
634027.85,99.11,78.61,628869.01,98.3
634027.85,99.11,78.61,628869.01,98.3
634027.85,99.11,78.61,628869.01,98.3
634027.85,99.11,78.61,628869.01,98.3
634027.85,99.11,78.61,628869.01,98.3
634027.85,99.11,78.61,628869.01,98.3
633977.85,99.11,78.61,628819.01,98.3
633977.85,99.11,78.61,628819.01,98.3
633977.85,99.11,78.61,628819.01,98.3
633977.85,99.11,78.61,628819.01,98.3
633977.85,99.11,78.61,628819.01,98.3
633977.85,99.11,78.61,628819.01,98.3
633977.85,99.11,78.61,628819.01,98.3
633977.85,99.11,78.61,628819.01,98.3
633977.85,99.11,78.61,628819.01,98.3
633977.85,99.11,78.61,628819.01,98.3
633977.85,99.11,78.61,628819.01,98.3
633977.85,99.11,78.61,628819.01,98.3
633977.85,99.11,78.61,628819.01,98.3
633977.85,99.11,78.61,628819.01,98.3
