ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
338,746,587890,6212,587890
339,748,588890,6212,588890
339,748,589890,6212,589890
340,750,590700,6212,590700
340,750,591510,6212,591510
341,752,592510,6212,592510
341,752,592730,6212,592730
341,752,593730,6212,593730
342,754,594730,6212,594730
342,754,595540,6212,595540
342,754,595860,6212,595860
343,756,596860,6212,596860
343,756,597510,6212,597510
344,758,598510,6212,598510
344,758,598740,6212,598740
344,758,599390,6212,599390
345,760,600390,6212,600390
345,760,600860,6212,600860
345,760,601330,6212,601330
346,762,601800,6212,601800
346,762,602800,6212,602800
346,762,603260,6212,603260
347,764,604070,6212,604070
347,764,605070,6212,605070
348,766,606070,6212,606070
348,766,607070,6212,607070
349,768,607530,6212,607530
349,768,608530,6212,608530
349,768,608530,6212,608530
350,770,609530,6212,609530
350,770,610180,6212,610180
351,772,611180,6212,611180
351,772,611650,6212,611650
351,772,612650,6212,612650
351,772,612810,6212,612810
351,772,612810,6212,612810
352,774,613280,6212,613280
352,774,614280,6212,614280
353,776,615280,6212,615280
353,776,615440,6212,615440
353,776,616440,6212,616440
354,778,617440,6212,617440
354,778,618440,6212,618440
355,780,619250,6212,619250
355,780,619250,6212,619250
355,780,620250,6212,620250
355,780,620250,6212,620250
356,782,621250,6212,621250
356,782,621720,6212,621720
356,782,622530,6212,622530
357,784,623530,6212,623530
357,784,624340,6212,624340
358,786,624990,6212,624990
358,786,625990,6212,625990
358,786,626310,6212,626310
358,786,626310,6212,626310
359,788,627120,6212,627120
359,788,628120,6212,628120
359,788,629120,6212,629120
360,790,629930,6212,629930
360,790,630930,6212,630930
361,792,631740,6212,631740
361,792,632210,6212,632210
361,792,632670,6212,632670
362,794,633140,6212,633140
362,794,633610,6212,633610
362,794,633610,6212,633610
362,794,633610,6212,633610
362,794,634420,6212,634420
363,796,635070,6212,635070
363,796,636070,6212,636070
364,798,636540,6212,636540
364,798,637540,6212,637540
365,800,638540,6212,638540
365,800,639350,6212,639350
366,802,640350,6212,640350
366,802,641160,6212,641160
367,804,642160,6212,642160
367,804,642160,6212,642160
367,804,643160,6212,643160
368,806,643970,6212,643970
368,806,644970,6212,644970
369,808,645970,6212,645970
369,808,646290,6212,646290
369,808,647290,6212,647290
369,808,647290,6212,647290
370,810,648100,6212,648100
370,810,649100,6212,649100
371,812,649910,6212,649910
371,812,650910,6212,650910
372,814,651910,6212,651910
372,814,652370,6212,652370
373,816,653180,6212,653180
373,816,653830,6212,653830
374,818,654640,6212,654640
374,818,655290,6212,655290
374,818,655610,6212,655610
375,820,656610,6212,656610
375,820,657610,6212,657610
376,822,658610,6212,658610
376,822,659610,6212,659610
376,822,660080,6212,660080
377,824,660550,6212,660550
377,824,660550,6212,660550
377,824,661360,6212,661360
377,824,661830,6212,661830
378,826,662640,6212,662640
378,826,662970,6212,662970
378,826,663970,6212,663970
379,828,664970,6212,664970
379,828,665970,6212,665970
380,830,666780,6212,666780
380,830,667780,6212,667780
381,832,668430,6212,668430
381,832,669430,6212,669430
382,834,669900,6212,669900
382,834,670710,6212,670710
382,834,670930,6212,670930
382,834,671150,6212,671150
383,836,672150,6212,672150
383,836,673150,6212,673150
384,838,673960,6212,673960
384,838,674550,6212,674550
385,840,675550,6212,675550
385,840,676550,6212,676550
386,842,677550,6212,677550
386,842,677550,6212,677550
386,842,678550,6212,678550
387,844,679550,6212,679550
387,844,680550,6212,680550
387,844,681020,6212,681020
388,846,682020,6212,682020
388,846,682340,6212,682340
388,846,682810,6212,682810
389,848,683620,6212,683620
389,848,683620,6212,683620
389,848,684090,6212,684090
389,848,684740,6212,684740
390,850,685740,6212,685740
390,850,686740,6212,686740
391,852,687740,6212,687740
391,852,688550,6212,688550
391,852,688780,6212,688780
392,854,689250,6212,689250
392,854,689250,6212,689250
392,854,689250,6212,689250
392,854,689720,6212,689720
392,854,690720,6212,690720
393,856,691190,6212,691190
393,856,692000,6212,692000
394,858,693000,6212,693000
394,858,693810,6212,693810
395,860,694810,6212,694810
395,860,695810,6212,695810
395,860,696280,6212,696280
396,862,696740,6212,696740
396,862,697550,6212,697550
396,862,698010,6212,698010
397,864,699010,6212,699010
398,868,703010,6212,703010
398,868,704010,6212,704010
398,868,704010,6212,704010
399,870,705010,6212,705010
399,870,705820,6212,705820
399,870,706140,6212,706140
399,870,706140,6212,706140
400,872,706610,6212,706610
400,872,706610,6212,706610
400,872,707080,6212,707080
400,872,707630,6212,707630
401,874,708630,6212,708630
401,874,709000,6212,709000
401,874,709000,6212,709000
401,874,710000,6212,710000
402,876,710460,6212,710460
402,876,711010,6212,711010
403,878,711660,6212,711660
403,878,712660,6212,712660
404,880,713660,6212,713660
404,880,714660,6212,714660
405,882,715660,6212,715660
405,882,716660,6212,716660
406,884,717470,6212,717470
406,884,717700,6212,717700
406,884,718700,6212,718700
407,886,719510,6212,719510
407,886,720320,6212,720320
408,888,721320,6212,721320
408,888,722130,6212,722130
408,888,722600,6212,722600
409,890,723070,6212,723070
409,890,723300,6212,723300
409,890,724110,6212,724110
410,892,724920,6212,724920
410,892,725150,6212,725150
410,892,725960,6212,725960
410,892,725960,6212,725960
410,892,725960,6212,725960
410,892,726430,6212,726430
410,892,726430,6212,726430
411,894,727430,6212,727430
411,894,728430,6212,728430
412,896,729430,6212,729430
412,896,729430,6212,729430
412,896,729900,6212,729900
412,896,730130,6212,730130
413,898,731130,6212,731130
413,898,732130,6212,732130
414,900,733130,6212,733130
414,900,733600,6212,733600
415,902,734600,6212,734600
415,902,735060,6212,735060
415,902,735520,6212,735520
416,904,736330,6212,736330
416,904,736330,6212,736330
416,904,737330,6212,737330
416,904,737790,6212,737790
417,906,738600,6212,738600
417,906,739600,6212,739600
417,906,739600,6212,739600
418,908,740410,6212,740410
418,908,741410,6212,741410
419,910,742410,6212,742410
419,910,742640,6212,742640
419,910,743450,6212,743450
420,912,744450,6212,744450
420,912,745260,6212,745260
421,914,745730,6212,745730
421,914,746730,6212,746730
421,914,746730,6212,746730
421,914,747190,6212,747190
422,916,747660,6212,747660
422,916,748660,6212,748660
423,918,749470,6212,749470
423,918,749470,6212,749470
423,918,749940,6212,749940
423,918,750410,6212,750410
424,920,751410,6212,751410
424,920,752060,6212,752060
424,920,752530,6212,752530
425,922,753340,6212,753340
425,922,754340,6212,754340
425,922,754340,6212,754340
426,930,762340,6212,762340
426,930,762340,6212,762340
426,930,762660,6212,762660
427,932,763660,6212,763660
427,932,764660,6212,764660
428,934,765470,6212,765470
428,934,765930,6212,765930
428,934,766160,6212,766160
429,936,767160,6212,767160
429,936,767320,6212,767320
429,936,768320,6212,768320
430,938,769320,6212,769320
430,938,769790,6212,769790
430,938,770600,6212,770600
431,940,771600,6212,771600
431,940,772070,6212,772070
432,942,772880,6212,772880
432,942,773880,6212,773880
433,944,774690,6212,774690
433,944,775690,6212,775690
434,946,776690,6212,776690
434,946,777150,6212,777150
434,946,777960,6212,777960
435,948,778960,6212,778960
435,948,779770,6212,779770
436,950,780770,6212,780770
436,950,781770,6212,781770
437,952,782770,6212,782770
437,952,782930,6212,782930
437,952,783740,6212,783740
438,954,784740,6212,784740
438,954,785740,6212,785740
439,956,786210,6212,786210
439,956,786210,6212,786210
439,956,787210,6212,787210
440,958,788210,6212,788210
440,958,788440,6212,788440
440,958,789440,6212,789440
440,958,790250,6212,790250
441,960,791060,6212,791060
441,960,791870,6212,791870
442,962,792870,6212,792870
442,962,793340,6212,793340
442,962,793660,6212,793660
443,964,794470,6212,794470
443,964,794470,6212,794470
443,964,794470,6212,794470
443,964,795470,6212,795470
443,964,795470,6212,795470
443,964,795470,6212,795470
444,966,796280,6212,796280
444,966,797280,6212,797280
445,968,798280,6212,798280
445,968,799280,6212,799280
446,970,800280,6212,800280
446,970,800280,6212,800280
446,970,800750,6212,800750
446,970,800750,6212,800750
446,970,800750,6212,800750
446,970,801070,6212,801070
447,972,801880,6212,801880
447,972,802880,6212,802880
447,972,803040,6212,803040
447,972,803040,6212,803040
448,974,803850,6212,803850
448,974,804170,6212,804170
448,974,804170,6212,804170
448,974,804640,6212,804640
448,974,804640,6212,804640
448,974,805640,6212,805640
449,976,806640,6212,806640
449,976,807640,6212,807640
449,976,807960,6212,807960
450,978,808960,6212,808960
450,978,809960,6212,809960
451,980,810960,6212,810960
451,980,811960,6212,811960
452,982,812770,6212,812770
452,982,813580,6212,813580
453,984,814580,6212,814580
453,984,814580,6212,814580
453,984,814800,6212,814800
453,984,815800,6212,815800
453,984,815800,6212,815800
454,986,816610,6212,816610
454,986,817610,6212,817610
455,988,818610,6212,818610
455,988,819610,6212,819610
455,988,819610,6212,819610
456,990,820420,6212,820420
456,990,821420,6212,821420
457,992,822420,6212,822420
457,992,823230,6212,823230
457,992,823550,6212,823550
458,994,824550,6212,824550
458,994,825360,6212,825360
459,996,826360,6212,826360
459,996,827360,6212,827360
460,998,827950,6212,827950
460,998,828950,6212,828950
461,1000,829950,6212,829950
461,1000,830540,6212,830540
462,1002,831350,6212,831350
462,1002,832350,6212,832350
463,1004,833160,6212,833160
464,1012,841160,6212,841160
464,1012,841810,6212,841810
465,1014,842280,6212,842280
465,1014,843280,6212,843280
466,1016,844090,6212,844090
466,1016,845090,6212,845090
467,1018,846090,6212,846090
467,1018,846550,6212,846550
467,1018,847360,6212,847360
467,1018,847680,6212,847680
468,1020,848150,6212,848150
468,1020,848960,6212,848960
469,1022,849770,6212,849770
469,1022,850770,6212,850770
469,1022,850770,6212,850770
470,1024,851420,6212,851420
470,1024,851740,6212,851740
470,1024,852740,6212,852740
471,1026,853740,6212,853740
471,1026,854060,6212,854060
471,1026,854870,6212,854870
472,1028,855680,6212,855680
472,1028,856490,6212,856490
473,1030,857300,6212,857300
473,1030,857770,6212,857770
473,1030,858770,6212,858770
474,1032,859240,6212,859240
474,1032,860240,6212,860240
475,1034,861240,6212,861240
475,1034,861240,6212,861240
475,1034,862050,6212,862050
475,1034,862520,6212,862520
475,1034,862520,6212,862520
476,1036,862990,6212,862990
476,1036,863990,6212,863990
476,1036,864450,6212,864450
477,1038,865450,6212,865450
477,1038,866450,6212,866450
478,1040,867450,6212,867450
478,1040,868450,6212,868450
479,1042,869450,6212,869450
479,1042,869450,6212,869450
479,1042,869450,6212,869450
479,1042,869920,6212,869920
479,1042,870920,6212,870920
479,1042,871390,6212,871390
479,1042,871610,6212,871610
480,1044,872610,6212,872610
480,1044,872610,6212,872610
480,1044,872930,6212,872930
480,1044,873580,6212,873580
481,1046,874580,6212,874580
481,1046,874580,6212,874580
481,1046,875580,6212,875580
482,1048,876580,6212,876580
482,1048,877390,6212,877390
482,1048,877710,6212,877710
483,1056,885710,6212,885710
484,1058,886520,6212,886520
484,1058,887330,6212,887330
485,1060,888140,6212,888140
485,1060,888140,6212,888140
485,1060,888140,6212,888140
485,1060,888140,6212,888140
485,1060,889140,6212,889140
485,1060,889370,6212,889370
486,1062,890370,6212,890370
486,1062,891370,6212,891370
487,1070,899370,6212,899370
488,1072,900180,6212,900180
488,1072,901180,6212,901180
488,1072,901410,6212,901410
489,1074,902410,6212,902410
489,1074,903410,6212,903410
490,1076,903870,6212,903870
490,1076,904870,6212,904870
491,1078,905680,6212,905680
491,1078,906680,6212,906680
492,1080,907680,6212,907680
492,1080,908490,6212,908490
493,1088,916490,6212,916490
494,1090,917490,6212,917490
494,1090,917490,6212,917490
494,1090,918490,6212,918490
495,1092,919300,6212,919300
495,1092,920110,6212,920110
496,1094,921110,6212,921110
496,1094,922110,6212,922110
497,1096,922920,6212,922920
497,1096,923920,6212,923920
498,1098,924920,6212,924920
498,1098,925240,6212,925240
498,1098,925560,6212,925560
498,1098,926150,6212,926150
498,1098,926370,6212,926370
499,1100,927370,6212,927370
499,1100,928370,6212,928370
500,1102,929370,6212,929370
500,1102,929830,6212,929830
501,1104,930480,6212,930480
501,1104,930850,6212,930850
501,1104,931310,6212,931310
501,1104,932120,6212,932120
501,1104,932120,6212,932120
502,1106,932930,6212,932930
502,1106,933160,6212,933160
502,1106,933160,6212,933160
502,1106,933160,6212,933160
502,1106,933160,6212,933160
502,1106,934160,6212,934160
503,1108,935160,6212,935160
503,1108,935630,6212,935630
503,1108,935950,6212,935950
504,1110,936950,6212,936950
504,1110,937760,6212,937760
505,1112,938570,6212,938570
505,1112,939380,6212,939380
506,1114,940190,6212,940190
506,1114,940350,6212,940350
506,1114,941350,6212,941350
507,1116,942350,6212,942350
507,1116,943350,6212,943350
508,1118,944350,6212,944350
508,1118,945350,6212,945350
509,1120,946350,6212,946350
509,1120,946820,6212,946820
509,1120,947820,6212,947820
509,1120,947820,6212,947820
509,1120,948140,6212,948140
509,1120,948140,6212,948140
509,1120,948460,6212,948460
510,1122,948930,6212,948930
510,1122,949930,6212,949930
510,1122,950250,6212,950250
511,1124,950720,6212,950720
511,1124,951720,6212,951720
511,1124,952190,6212,952190
512,1126,952660,6212,952660
512,1126,953470,6212,953470
513,1128,954470,6212,954470
513,1128,954580,6212,954580
514,1136,962580,6212,962580
514,1136,963390,6212,963390
515,1138,964390,6212,964390
515,1138,964390,6212,964390
515,1138,965390,6212,965390
516,1140,966200,6212,966200
516,1140,967010,6212,967010
517,1142,968010,6212,968010
517,1142,968820,6212,968820
518,1144,969820,6212,969820
518,1144,970280,6212,970280
518,1144,970870,6212,970870
519,1146,971870,6212,971870
519,1146,972870,6212,972870
520,1148,973340,6212,973340
520,1148,973340,6212,973340
520,1148,974340,6212,974340
521,1150,975340,6212,975340
521,1150,976340,6212,976340
521,1150,976340,6212,976340
522,1152,977340,6212,977340
522,1152,978340,6212,978340
523,1154,978890,6212,978890
523,1154,979210,6212,979210
523,1154,979210,6212,979210
523,1154,980020,6212,980020
524,1156,981020,6212,981020
524,1156,981830,6212,981830
524,1156,982150,6212,982150
525,1158,983150,6212,983150
525,1158,983310,6212,983310
525,1158,984120,6212,984120
525,1158,984120,6212,984120
526,1160,984590,6212,984590
526,1160,985590,6212,985590
526,1160,985590,6212,985590
527,1162,986400,6212,986400
527,1162,986860,6212,986860
527,1162,987180,6212,987180
527,1162,987990,6212,987990
527,1162,988220,6212,988220
527,1162,988590,6212,988590
528,1164,988910,6212,988910
528,1164,989230,6212,989230
528,1164,990230,6212,990230
529,1166,991230,6212,991230
529,1166,992230,6212,992230
530,1168,993230,6212,993230
530,1168,994230,6212,994230
531,1170,994600,6212,994600
531,1170,994830,6212,994830
531,1170,995830,6212,995830
531,1170,996150,6212,996150
532,1172,996620,6212,996620
532,1172,997620,6212,997620
533,1174,998620,6212,998620
533,1174,998620,6212,998620
533,1174,999620,6212,999620
533,1174,999940,6212,999940
534,1176,1000410,6212,1000410
534,1176,1001410,6212,1001410
534,1176,1001730,6212,1001730
535,1178,1002540,6212,1002540
535,1178,1003190,6212,1003190
536,1180,1004190,6212,1004190
536,1180,1005000,6212,1005000
537,1182,1005470,6212,1005470
537,1182,1006470,6212,1006470
537,1182,1007470,6212,1007470
538,1184,1008120,6212,1008120
538,1184,1008710,6212,1008710
539,1186,1009710,6212,1009710
539,1186,1009710,6212,1009710
539,1186,1009710,6212,1009710
539,1186,1010170,6212,1010170
539,1186,1010980,6212,1010980
540,1188,1011980,6212,1011980
540,1188,1012630,6212,1012630
541,1190,1013280,6212,1013280
541,1190,1013750,6212,1013750
541,1190,1014210,6212,1014210
541,1190,1014530,6212,1014530
542,1192,1015530,6212,1015530
542,1192,1016530,6212,1016530
543,1194,1017000,6212,1017000
543,1194,1017000,6212,1017000
543,1194,1017810,6212,1017810
544,1196,1018810,6212,1018810
544,1196,1019810,6212,1019810
544,1196,1019810,6212,1019810
545,1198,1020620,6212,1020620
545,1198,1021620,6212,1021620
546,1200,1022620,6212,1022620
546,1200,1023080,6212,1023080
547,1202,1024080,6212,1024080
547,1202,1024890,6212,1024890
548,1204,1025890,6212,1025890
548,1204,1025890,6212,1025890
548,1204,1026700,6212,1026700
549,1206,1027250,6212,1027250
549,1206,1028250,6212,1028250
550,1208,1029060,6212,1029060
550,1208,1029530,6212,1029530
550,1208,1030530,6212,1030530
550,1208,1031000,6212,1031000
551,1210,1031460,6212,1031460
551,1210,1032460,6212,1032460
552,1212,1033460,6212,1033460
552,1212,1034460,6212,1034460
553,1214,1035460,6212,1035460
554,1216,1037460,6212,1037460
554,1216,1038270,6212,1038270
555,1218,1039270,6212,1039270
555,1218,1040270,6212,1040270
556,1220,1041270,6212,1041270
556,1220,1041920,6212,1041920
556,1220,1041920,6212,1041920
557,1222,1042920,6212,1042920
557,1222,1043730,6212,1043730
558,1224,1044730,6212,1044730
558,1224,1045730,6212,1045730
559,1226,1046280,6212,1046280
559,1226,1047280,6212,1047280
559,1226,1047750,6212,1047750
559,1226,1047750,6212,1047750
560,1228,1048750,6212,1048750
560,1228,1048910,6212,1048910
560,1228,1048910,6212,1048910
560,1228,1049720,6212,1049720
560,1228,1050040,6212,1050040
560,1228,1050360,6212,1050360
561,1230,1051360,6212,1051360
561,1230,1052360,6212,1052360
562,1232,1052830,6212,1052830
562,1232,1052830,6212,1052830
562,1232,1052830,6212,1052830
562,1232,1053640,6212,1053640
562,1232,1054110,6212,1054110
563,1234,1055110,6212,1055110
563,1234,1055110,6212,1055110
563,1234,1056110,6212,1056110
564,1236,1057110,6212,1057110
564,1236,1057580,6212,1057580
564,1236,1057740,6212,1057740
565,1238,1058550,6212,1058550
565,1238,1059550,6212,1059550
565,1238,1060020,6212,1060020
566,1240,1061020,6212,1061020
566,1240,1062020,6212,1062020
567,1242,1063020,6212,1063020
567,1242,1063830,6212,1063830
568,1244,1064480,6212,1064480
568,1244,1065290,6212,1065290
569,1246,1065760,6212,1065760
569,1246,1066570,6212,1066570
570,1248,1067570,6212,1067570
570,1248,1068380,6212,1068380
570,1248,1068380,6212,1068380
570,1248,1068380,6212,1068380
570,1248,1068610,6212,1068610
571,1250,1069420,6212,1069420
571,1250,1070070,6212,1070070
571,1250,1070540,6212,1070540
572,1252,1071540,6212,1071540
572,1252,1071540,6212,1071540
572,1252,1072350,6212,1072350
573,1254,1073350,6212,1073350
573,1254,1074350,6212,1074350
574,1256,1074820,6212,1074820
574,1256,1074820,6212,1074820
574,1256,1075140,6212,1075140
574,1256,1075460,6212,1075460
574,1256,1075460,6212,1075460
574,1256,1076460,6212,1076460
575,1258,1077460,6212,1077460
575,1258,1077690,6212,1077690
575,1258,1077910,6212,1077910
575,1258,1078720,6212,1078720
576,1260,1079720,6212,1079720
576,1260,1080720,6212,1080720
576,1260,1080720,6212,1080720
576,1260,1080830,6212,1080830
577,1262,1081830,6212,1081830
577,1262,1082830,6212,1082830
578,1264,1083300,6212,1083300
578,1264,1084300,6212,1084300
579,1266,1084850,6212,1084850
579,1266,1085170,6212,1085170
579,1266,1085980,6212,1085980
579,1266,1085980,6212,1085980
580,1268,1086980,6212,1086980
580,1268,1087210,6212,1087210
580,1268,1088210,6212,1088210
581,1270,1088860,6212,1088860
581,1270,1088860,6212,1088860
581,1270,1089330,6212,1089330
582,1272,1090330,6212,1090330
582,1272,1090800,6212,1090800
582,1272,1091610,6212,1091610
583,1274,1092610,6212,1092610
583,1274,1093610,6212,1093610
584,1276,1094610,6212,1094610
584,1276,1094930,6212,1094930
585,1284,1102930,6212,1102930
585,1284,1103400,6212,1103400
586,1286,1104400,6212,1104400
586,1286,1104400,6212,1104400
586,1286,1104720,6212,1104720
586,1286,1105720,6212,1105720
586,1286,1105720,6212,1105720
587,1288,1106720,6212,1106720
587,1288,1107720,6212,1107720
588,1290,1108720,6212,1108720
588,1290,1108880,6212,1108880
588,1290,1109350,6212,1109350
589,1291,1110350,6212,1110350
590,1292,1111350,6212,1111350
590,1292,1111670,6212,1111670
591,1296,1112480,6212,1112480
591,1296,1113290,6212,1113290
591,1296,1114100,6212,1114100
591,1296,1114570,6212,1114570
592,1300,1115570,6212,1115570
592,1300,1116570,6212,1116570
592,1300,1117570,6212,1117570
592,1300,1118120,6212,1118120
593,1304,1118770,6212,1118770
593,1304,1119240,6212,1119240
593,1304,1120240,6212,1120240
593,1304,1120710,6212,1120710
593,1304,1121520,6212,1121520
594,1308,1122330,6212,1122330
594,1308,1123140,6212,1123140
594,1308,1123950,6212,1123950
594,1308,1124950,6212,1124950
595,1312,1125950,6212,1125950
595,1312,1126540,6212,1126540
595,1312,1127350,6212,1127350
595,1312,1128350,6212,1128350
596,1316,1129350,6212,1129350
596,1316,1130160,6212,1130160
596,1316,1130630,6212,1130630
596,1316,1131630,6212,1131630
596,1316,1132630,6212,1132630
597,1320,1133630,6212,1133630
597,1320,1134100,6212,1134100
597,1320,1134570,6212,1134570
597,1320,1134570,6212,1134570
597,1320,1135570,6212,1135570
597,1320,1135570,6212,1135570
597,1320,1135570,6212,1135570
597,1320,1136030,6212,1136030
597,1320,1136030,6212,1136030
598,1324,1137030,6212,1137030
598,1324,1137840,6212,1137840
598,1324,1138160,6212,1138160
598,1324,1138970,6212,1138970
598,1324,1139290,6212,1139290
598,1324,1140100,6212,1140100
