ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
1531188.72,26.23,0.52,201700.21,3.46
1530982.53,26.23,0.52,201625.08,3.45
1530776.33,26.24,0.52,201619.54,3.46
1530758.17,26.24,0.52,201719.5,3.46
1530758.17,26.24,0.52,201719.5,3.46
1530551.97,26.24,0.52,201722.79,3.46
1530345.77,26.24,0.52,201666.27,3.46
1530139.58,26.24,0.52,201642.11,3.46
1530367.09,26.25,0.53,201729.38,3.46
1530160.9,26.25,0.53,201984.06,3.46
1529954.7,26.25,0.53,201927.54,3.46
1529954.7,26.25,0.53,201927.54,3.46
1529748.5,26.25,0.53,201903.38,3.46
1529730.34,26.25,0.53,202003.34,3.47
1529510.63,26.25,0.53,201827.26,3.46
1529249.56,26.25,0.53,201750.66,3.46
1529043.36,26.25,0.53,201753.56,3.46
1528837.16,26.25,0.53,201697.05,3.46
1528630.96,26.25,0.53,201672.89,3.46
1528257.25,26.25,0.52,201310.27,3.46
1528051.05,26.25,0.52,201234.97,3.46
1527844.85,26.25,0.52,201229.6,3.46
1527638.65,26.25,0.52,201226.28,3.46
1527432.46,26.25,0.52,201148.92,3.46
1527414.3,26.26,0.52,201248.88,3.46
1527181.76,26.26,0.53,201254.21,3.46
1526975.56,26.26,0.53,201238.95,3.46
1526769.36,26.26,0.53,201163.65,3.46
1526562.92,26.26,0.52,201020.6,3.46
1526562.92,26.26,0.52,201020.6,3.46
1526296.94,26.26,0.52,200943.15,3.46
1526278.78,26.26,0.53,201121.44,3.46
1526072.58,26.26,0.53,201046.05,3.46
1525866.38,26.26,0.53,201040.77,3.46
1526184.34,26.27,0.53,201128.03,3.46
1525978.15,26.27,0.53,201390.69,3.47
1525978.15,26.27,0.53,201390.69,3.47
1525771.95,26.27,0.53,201387.53,3.47
1525753.79,26.27,0.53,201475.4,3.47
1525359.4,26.27,0.53,201171.63,3.46
1525359.4,26.27,0.53,201171.63,3.46
1525201.36,26.27,0.53,201019.11,3.46
1525519.32,26.27,0.53,200947.91,3.46
1525501.16,26.28,0.54,201641.57,3.47
1525184.83,26.27,0.53,201295.03,3.47
1524978.64,26.28,0.53,201291.87,3.47
1524960.48,26.28,0.54,201379.73,3.47
1525187.99,26.29,0.54,201445.34,3.47
1524824.28,26.28,0.54,201474.44,3.47
1524618.08,26.28,0.54,201369.06,3.47
1524411.88,26.28,0.54,201293.62,3.47
1524205.68,26.28,0.54,201288.38,3.47
1524605.38,26.29,0.54,201264.75,3.47
1524605.38,26.29,0.54,201264.75,3.47
1524339.4,26.29,0.54,201259.34,3.47
1522128.94,26.29,0.54,201183.63,3.47
1521922.74,26.29,0.54,201334.3,3.48
1521904.58,26.29,0.55,201540.4,3.48
1521904.58,26.29,0.55,201540.4,3.48
1521698.38,26.3,0.55,201952.79,3.49
1521433.83,26.3,0.55,201930.24,3.49
1521286.01,26.29,0.55,201636.11,3.49
1521404.55,26.3,0.55,201623.15,3.49
1521198.35,26.3,0.55,201869.69,3.49
1520992.15,26.3,0.55,201794.31,3.49
1520785.96,26.3,0.55,201789.02,3.49
1520904.5,26.31,0.55,201776.05,3.49
1520886.34,26.31,0.56,202142.95,3.5
1520680.14,26.31,0.56,202139.79,3.5
1520798.68,26.32,0.56,202376.53,3.5
1520435.26,26.31,0.56,202152.67,3.5
1520435.26,26.31,0.56,202152.67,3.5
1520417.1,26.32,0.56,202252.63,3.5
1520644.62,26.32,0.56,202564.66,3.51
1520270.9,26.32,0.56,202313.49,3.5
1520498.42,26.32,0.57,202379.1,3.5
1520124.7,26.32,0.56,202238.43,3.5
1520106.54,26.32,0.56,202474.32,3.51
1519900.35,26.32,0.56,202471.01,3.51
1519605.61,26.32,0.56,202186.76,3.5
1519399.41,26.32,0.56,202109.39,3.5
1519381.25,26.32,0.56,202209.35,3.5
1519608.77,26.33,0.57,202521.39,3.51
1519344.21,26.33,0.57,202503.51,3.51
1519049.47,26.33,0.56,202281.43,3.51
1518979.94,26.33,0.57,201843.03,3.5
1518821.9,26.33,0.56,201691.53,3.5
1518615.7,26.33,0.56,201688.37,3.5
1518734.24,26.33,0.57,201925.11,3.5
1518734.24,26.33,0.57,201925.11,3.5
1518528.05,26.33,0.57,201868.6,3.5
1518154.33,26.33,0.56,201617.43,3.5
1517948.13,26.33,0.56,201593.27,3.5
1517653.39,26.33,0.56,201309.02,3.49
1517451.84,26.33,0.56,201293.07,3.49
1517173.6,26.33,0.56,201260.94,3.49
1517471.81,26.33,0.57,201247.14,3.49
1517265.61,26.34,0.57,201590.09,3.5
1517059.41,26.34,0.57,201688.83,3.5
1516853.21,26.34,0.57,201613.39,3.5
1516647.02,26.34,0.57,201608.16,3.5
1516440.82,26.34,0.57,201647.61,3.5
1516234.62,26.34,0.57,201527.48,3.5
1516028.42,26.34,0.57,201470.97,3.5
1516028.42,26.34,0.57,201470.97,3.5
1516028.42,26.34,0.57,201470.97,3.5
1515823.47,26.34,0.56,201259.75,3.5
1515617.27,26.34,0.56,201235.59,3.5
1515617.27,26.34,0.56,201235.59,3.5
1515412.58,26.34,0.56,201071.75,3.49
1515640.1,26.34,0.57,201137.35,3.5
1515433.9,26.34,0.57,201353.73,3.5
1515227.7,26.35,0.57,201278.35,3.5
1515021.51,26.35,0.57,201273.06,3.5
1515003.35,26.35,0.57,201373.02,3.5
1514985.19,26.35,0.57,201523.14,3.51
1514601.47,26.35,0.57,201210.48,3.5
1514395.27,26.35,0.57,201135.09,3.5
1514189.07,26.35,0.57,201129.8,3.5
1513982.88,26.35,0.57,201054.42,3.5
1513982.88,26.35,0.57,201054.42,3.5
1513718.32,26.35,0.57,201240.61,3.5
1513512.12,26.35,0.57,201235.33,3.5
1513493.96,26.36,0.57,201335.29,3.51
1513287.76,26.36,0.57,201338.19,3.51
1513515.28,26.36,0.58,201425.45,3.51
1513309.08,26.36,0.58,201620.18,3.51
1513290.92,26.37,0.58,201720.14,3.51
1513131.01,26.37,0.58,201597.52,3.51
1512924.81,26.37,0.58,201600.43,3.51
1512718.61,26.37,0.58,201543.92,3.51
1512512.41,26.37,0.58,201519.76,3.51
1512494.25,26.38,0.58,201619.72,3.52
1512274.54,26.37,0.58,201408.28,3.51
1512068.34,26.37,0.58,201411.41,3.51
1512068.34,26.37,0.58,201411.41,3.51
1511862.15,26.37,0.58,201335.97,3.51
1511728.14,26.37,0.58,201264.31,3.51
1511955.66,26.38,0.58,201613.27,3.52
1511937.5,26.38,0.59,201713.23,3.52
1511659.26,26.38,0.59,201752.98,3.52
1511453.06,26.38,0.59,201737.72,3.52
1511246.86,26.38,0.59,201734.56,3.52
1511228.7,26.39,0.59,201822.43,3.52
1511401.11,26.39,0.59,201749.52,3.52
1511194.92,26.39,0.59,202112.61,3.53
1508930.74,26.39,0.59,202060.47,3.53
1509140.09,26.4,0.6,201987.46,3.53
1509121.93,26.4,0.6,202573.58,3.54
1509121.93,26.4,0.6,202573.58,3.54
1508915.74,26.4,0.6,202498.2,3.54
1508709.54,26.4,0.6,202492.91,3.54
1508709.54,26.4,0.6,202492.91,3.54
1508503.34,26.4,0.6,202489.6,3.54
1508297.14,26.41,0.6,202412.23,3.54
1508077.43,26.4,0.6,202201.23,3.54
1507871.23,26.4,0.6,202125.94,3.54
1507713.19,26.4,0.6,202010.02,3.54
1507434.95,26.4,0.6,201982.7,3.54
1507173.88,26.4,0.6,201992.11,3.54
1506967.68,26.4,0.6,201986.74,3.54
1506593.96,26.4,0.59,201692.54,3.53
1506821.48,26.4,0.6,201779.8,3.54
1506447.77,26.4,0.59,201617.47,3.53
1506241.57,26.4,0.59,201671.86,3.53
1506223.41,26.4,0.6,201771.82,3.54
1506017.21,26.41,0.6,201776.01,3.54
1505815.66,26.41,0.6,201758.97,3.54
1505527.05,26.4,0.59,201478.11,3.53
1505508.89,26.41,0.59,201463.38,3.53
1505223.11,26.4,0.59,201141.62,3.53
1505450.63,26.41,0.6,201563.93,3.54
1505432.47,26.41,0.6,201872.03,3.54
1505058.76,26.41,0.59,201504.11,3.54
1504852.56,26.41,0.59,201428.72,3.53
1505080.08,26.42,0.6,201846.04,3.54
1505080.08,26.42,0.6,201846.04,3.54
1504854.19,26.41,0.6,201601.95,3.54
1504647.99,26.41,0.6,201598.79,3.54
1504441.8,26.42,0.6,201521.28,3.54
1504423.64,26.42,0.6,201621.24,3.54
1504217.44,26.42,0.6,201624.17,3.54
1504444.96,26.43,0.61,201870.23,3.55
1504219.07,26.42,0.6,201816.89,3.55
1504446.59,26.43,0.61,202079.93,3.55
1504428.43,26.43,0.61,202179.89,3.55
1504599.93,26.44,0.62,202260.44,3.55
1504393.74,26.44,0.62,202245.18,3.55
1504187.54,26.44,0.62,202169.79,3.55
1503981.34,26.44,0.62,202164.51,3.55
1503981.34,26.44,0.62,202164.51,3.55
1504099.88,26.45,0.62,202151.54,3.55
1503893.68,26.45,0.62,202398.09,3.56
1503875.52,26.45,0.62,202498.05,3.56
1503875.52,26.45,0.62,202498.05,3.56
1503857.36,26.45,0.63,202648.16,3.56
1503651.17,26.46,0.63,202572.87,3.56
1503418.63,26.46,0.63,202570.41,3.56
1503044.91,26.45,0.62,202294.8,3.56
1503044.91,26.45,0.62,202294.8,3.56
1503044.91,26.45,0.62,202276.07,3.56
1502838.72,26.45,0.62,202270.7,3.56
1502632.52,26.45,0.62,202267.38,3.56
1502426.32,26.45,0.62,202190.02,3.56
1502220.12,26.46,0.62,202114.63,3.56
1501933.1,26.46,0.62,202092.49,3.56
1501638.36,26.45,0.62,201808.24,3.55
1501432.16,26.45,0.62,201802.95,3.56
1501225.97,26.45,0.62,201727.65,3.55
1501225.97,26.45,0.62,201727.65,3.55
1501225.97,26.45,0.62,201727.65,3.55
1501019.77,26.45,0.62,201722.28,3.56
1500813.57,26.46,0.62,201719.12,3.56
1500436.09,26.45,0.61,201561.19,3.55
1500229.89,26.45,0.61,201483.67,3.55
1500229.89,26.45,0.61,201502.63,3.55
1500348.43,26.46,0.62,201489.66,3.55
1500142.23,26.46,0.62,201736.21,3.56
1500369.75,26.46,0.62,201823.47,3.56
1500369.75,26.46,0.62,201810.51,3.56
1500259.99,26.46,0.62,201717.14,3.56
1499886.27,26.46,0.62,201554.81,3.56
1499680.07,26.46,0.62,201609.2,3.56
1499680.07,26.46,0.62,201587.18,3.56
1499473.88,26.46,0.62,201584.02,3.56
1499267.68,26.46,0.62,201506.5,3.56
1499061.48,26.46,0.62,201503.19,3.56
1498855.28,26.46,0.62,201425.83,3.56
1498649.09,26.46,0.62,201369.31,3.56
1498442.89,26.47,0.62,201345.16,3.56
1498236.69,26.47,0.62,201269.77,3.56
1498581.43,26.47,0.63,200830.62,3.55
1498375.23,26.48,0.63,200825.33,3.55
1498169.03,26.48,0.63,200822.02,3.55
1498150.87,26.48,0.63,200910.03,3.55
1497944.67,26.48,0.63,200834.65,3.55
1497738.48,26.48,0.63,200829.36,3.55
1497974.18,26.49,0.63,200825.73,3.55
1497767.98,26.49,0.63,201181.53,3.56
1497406.08,26.48,0.63,200828.69,3.55
1497199.88,26.49,0.63,200753.56,3.55
1497181.72,26.49,0.63,200931.55,3.56
1497181.72,26.49,0.63,200931.55,3.56
1496975.53,26.49,0.63,200971.0,3.56
1496769.33,26.49,0.63,200850.88,3.55
1496563.13,26.49,0.63,200775.49,3.55
1496544.97,26.5,0.63,200953.74,3.56
1496411.82,26.5,0.63,201353.75,3.57
1496304.17,26.5,0.64,201174.89,3.56
1496057.3,26.5,0.64,201644.94,3.57
1495237.16,26.5,0.64,201601.61,3.57
1495237.16,26.5,0.64,201623.9,3.57
1495464.68,26.51,0.64,201689.5,3.57
1495464.68,26.51,0.64,201674.33,3.57
1495169.94,26.5,0.64,201390.07,3.57
1495151.78,26.51,0.64,201736.47,3.58
1494945.58,26.51,0.64,201661.34,3.58
1494739.38,26.51,0.64,201655.79,3.58
1494739.38,26.51,0.64,201674.36,3.58
1494533.19,26.51,0.64,201671.2,3.58
1494389.51,26.51,0.64,201645.57,3.58
1494183.32,26.51,0.64,201568.06,3.58
1493977.12,26.51,0.64,201492.93,3.58
1493770.92,26.51,0.64,201487.38,3.58
1493772.88,26.51,0.64,201490.19,3.58
1493566.69,26.51,0.64,201415.06,3.58
1493794.21,26.52,0.64,201832.11,3.58
1493912.75,26.52,0.65,201819.15,3.58
1493648.19,26.52,0.65,201790.5,3.58
1493441.99,26.53,0.65,202038.0,3.59
1493441.99,26.53,0.65,202056.66,3.59
1493235.79,26.53,0.65,202000.14,3.59
1492862.08,26.52,0.64,201637.54,3.58
1492567.34,26.52,0.64,201352.33,3.58
1492549.18,26.52,0.64,201511.72,3.58
1492531.02,26.53,0.65,201611.68,3.58
1492758.54,26.53,0.65,201923.71,3.59
1492552.34,26.53,0.65,201867.2,3.59
1492552.34,26.53,0.65,201844.68,3.59
1492346.14,26.53,0.65,201820.52,3.59
1492139.94,26.53,0.65,201817.36,3.59
1491933.75,26.54,0.65,201739.85,3.59
1491727.55,26.54,0.65,201736.69,3.59
1491517.5,26.53,0.65,201499.17,3.58
1491311.31,26.54,0.65,201421.65,3.58
1491109.76,26.54,0.65,201402.54,3.58
1490903.56,26.54,0.65,201388.64,3.58
1490885.4,26.54,0.65,201638.19,3.59
1490885.4,26.54,0.65,201664.41,3.59
1490521.68,26.54,0.65,201422.9,3.59
1490874.24,26.54,0.65,200880.54,3.58
1490668.05,26.55,0.65,200782.18,3.58
1490374.71,26.54,0.65,201110.97,3.58
1490019.42,26.54,0.65,200706.53,3.58
1489813.22,26.54,0.65,200650.01,3.57
1489538.46,26.54,0.65,200629.06,3.57
1489332.26,26.54,0.65,200604.9,3.58
1487247.82,26.54,0.65,200549.79,3.58
1487513.99,26.55,0.66,201137.23,3.59
1487111.61,26.54,0.65,200714.56,3.58
1486905.41,26.55,0.65,200711.4,3.58
1486907.37,26.55,0.65,200713.67,3.58
1486701.18,26.55,0.65,200636.16,3.58
1486683.02,26.55,0.65,200736.12,3.58
1486910.54,26.56,0.66,201048.15,3.59
1486841.0,26.56,0.66,200609.76,3.58
1486634.8,26.56,0.66,200606.6,3.58
1486500.8,26.56,0.66,200590.61,3.58
1486294.6,26.56,0.66,200513.09,3.58
1486522.12,26.57,0.67,200578.7,3.58
1486503.96,26.57,0.67,201035.35,3.59
1486297.76,26.57,0.67,201032.19,3.59
1486279.6,26.57,0.67,201120.05,3.6
1486053.72,26.57,0.67,200857.16,3.59
1486053.72,26.57,0.67,200857.16,3.59
1486035.56,26.58,0.67,200957.12,3.59
1486017.4,26.58,0.68,201107.24,3.6
1486017.4,26.58,0.68,201107.24,3.6
1486017.4,26.58,0.68,201107.24,3.6
1485999.24,26.58,0.68,201207.2,3.6
1485793.04,26.58,0.68,201191.94,3.6
1485774.88,26.59,0.68,201291.9,3.6
1486092.84,26.59,0.69,201662.18,3.61
1486074.68,26.6,0.69,201762.14,3.61
1485868.48,26.6,0.69,201746.88,3.61
1485850.32,26.6,0.69,201846.84,3.61
1485503.79,26.6,0.69,201547.23,3.61
1485224.38,26.6,0.69,201647.07,3.61
1485034.24,26.6,0.69,201603.19,3.61
1484828.04,26.6,0.69,201606.09,3.61
1485063.75,26.61,0.7,201602.46,3.61
1484857.55,26.61,0.7,201959.01,3.62
1484839.39,26.61,0.7,202058.97,3.62
1484633.19,26.61,0.7,202043.71,3.62
1484368.63,26.61,0.7,202308.52,3.63
1484162.44,26.61,0.7,202233.08,3.63
1484162.44,26.61,0.7,202233.08,3.63
1484144.28,26.62,0.7,202412.0,3.63
1483938.08,26.62,0.7,202336.87,3.63
1483938.08,26.62,0.7,202336.87,3.63
1483731.88,26.62,0.7,202331.32,3.63
1483713.72,26.62,0.7,202431.28,3.63
1483507.52,26.62,0.7,202420.03,3.63
1483301.33,26.62,0.7,202416.87,3.63
1483095.13,26.63,0.7,202339.35,3.63
1483076.97,26.63,0.71,202439.31,3.63
1483058.81,26.63,0.71,202589.43,3.64
1482849.09,26.63,0.71,202350.79,3.63
1482642.9,26.63,0.71,202275.46,3.63
1482281.0,26.63,0.7,201921.87,3.63
1482262.84,26.63,0.7,202100.54,3.63
1482056.64,26.63,0.7,202025.24,3.63
1481850.44,26.63,0.7,202019.87,3.63
1481644.24,26.63,0.7,201944.73,3.63
1481438.05,26.63,0.7,201939.19,3.63
1481231.85,26.64,0.7,201882.68,3.63
1481025.65,26.64,0.7,201858.52,3.63
1481025.65,26.64,0.7,201876.74,3.63
1481025.65,26.64,0.7,201857.16,3.63
1480819.45,26.64,0.7,201853.85,3.63
1480613.26,26.64,0.7,201776.49,3.63
1480407.06,26.64,0.7,201701.16,3.63
1480200.86,26.64,0.7,201695.81,3.63
1479999.31,26.64,0.7,201679.29,3.63
1479999.31,26.64,0.7,201700.17,3.63
1479999.31,26.64,0.7,201698.77,3.63
1479793.11,26.64,0.7,201684.65,3.63
1479774.95,26.65,0.71,201678.1,3.63
1479568.76,26.65,0.71,201855.73,3.64
1479550.6,26.65,0.71,201955.69,3.64
1479550.6,26.65,0.71,201955.69,3.64
1479344.4,26.65,0.71,201940.43,3.64
1479138.2,26.65,0.71,201865.06,3.64
1478932.0,26.65,0.71,201859.76,3.64
1478685.13,26.66,0.71,202255.21,3.65
1478685.13,26.66,0.71,202255.21,3.65
1478405.73,26.66,0.71,202167.54,3.64
1478387.57,26.66,0.71,202267.5,3.65
1478181.37,26.66,0.71,202270.41,3.65
1477975.17,26.66,0.71,202267.25,3.65
1477768.98,26.66,0.71,202189.74,3.65
1477562.78,26.66,0.71,202133.22,3.65
1477356.58,26.66,0.71,202109.06,3.65
1477475.12,26.67,0.72,202096.1,3.65
1477268.92,26.67,0.72,202342.64,3.65
1477062.73,26.67,0.72,202339.48,3.65
1476856.53,26.67,0.72,202261.97,3.65
1476838.37,26.68,0.72,202361.93,3.66
1476632.17,26.68,0.72,202365.44,3.66
1476338.15,26.67,0.72,202053.94,3.65
1476131.96,26.67,0.72,202050.78,3.65
1475925.76,26.68,0.72,201973.26,3.65
1475719.56,26.68,0.72,201970.1,3.65
1475719.56,26.68,0.72,201970.1,3.65
1475513.36,26.68,0.72,201892.59,3.65
1475307.17,26.68,0.72,201817.2,3.65
1475100.97,26.68,0.72,201811.91,3.65
1474894.77,26.68,0.72,201808.6,3.65
1474688.57,26.68,0.72,201731.24,3.65
1474670.41,26.69,0.72,201831.2,3.65
1474670.41,26.69,0.72,201831.2,3.65
1474670.41,26.69,0.72,201831.2,3.65
1474464.22,26.69,0.72,201834.13,3.65
1474582.76,26.69,0.72,201760.6,3.65
1474376.56,26.69,0.72,202068.96,3.66
1474170.36,26.69,0.72,201993.57,3.66
1474284.74,26.7,0.73,201918.01,3.66
1474284.74,26.7,0.73,201918.01,3.66
1474079.78,26.7,0.73,201706.79,3.65
1473873.59,26.7,0.73,201701.51,3.65
1474109.29,26.7,0.73,201697.88,3.65
1473903.09,26.71,0.73,202053.67,3.66
1473905.05,26.71,0.73,202060.17,3.66
1473698.86,26.71,0.73,201984.87,3.66
1473425.2,26.7,0.73,201716.26,3.66
1473145.79,26.7,0.73,201688.59,3.66
1473127.63,26.71,0.73,201866.75,3.66
1472921.44,26.71,0.73,201791.46,3.66
1472715.24,26.71,0.73,201786.08,3.66
1472509.04,26.71,0.73,201710.95,3.66
1472736.56,26.72,0.74,202128.56,3.67
1472530.36,26.72,0.74,202072.05,3.67
1472324.17,26.72,0.74,202047.89,3.67
1472122.62,26.72,0.74,202031.37,3.67
1471916.42,26.72,0.74,202014.98,3.67
1471710.22,26.72,0.74,202126.27,3.67
1471504.02,26.72,0.74,202004.55,3.67
1471504.02,26.72,0.74,202004.55,3.67
1471140.31,26.72,0.73,201651.39,3.66
1470934.11,26.72,0.73,201576.02,3.66
1470934.11,26.72,0.73,201576.02,3.66
1470727.91,26.72,0.73,201570.72,3.66
1470521.71,26.72,0.73,201495.42,3.66
1470521.71,26.72,0.73,201495.42,3.66
1470521.71,26.72,0.73,201514.29,3.66
1470315.52,26.72,0.73,201508.91,3.66
1470315.52,26.72,0.73,201502.17,3.66
1470109.32,26.72,0.73,201427.04,3.66
1470109.32,26.72,0.73,201437.58,3.66
1469951.28,26.72,0.73,201279.54,3.66
1469745.08,26.72,0.73,201274.0,3.66
1469726.92,26.73,0.73,201373.96,3.66
1469520.73,26.73,0.73,201376.87,3.66
1469520.73,26.73,0.73,201351.06,3.66
1469314.53,26.73,0.73,201275.93,3.66
1469108.33,26.73,0.73,201270.38,3.66
1469226.87,26.74,0.74,201257.42,3.66
1468886.52,26.73,0.73,201398.85,3.67
1469231.25,26.74,0.74,200959.7,3.66
1469025.05,26.74,0.74,201206.25,3.66
1469006.89,26.74,0.74,201306.21,3.66
1468811.92,26.74,0.74,201117.55,3.66
1469039.44,26.75,0.75,201429.58,3.67
1469020.73,26.75,0.75,201925.82,3.68
1468814.53,26.75,0.75,201922.66,3.68
1468102.44,26.74,0.74,201157.56,3.66
1467896.24,26.74,0.74,201080.05,3.66
1467601.5,26.74,0.74,200795.8,3.66
1467601.5,26.74,0.74,200824.62,3.66
1467395.31,26.74,0.74,200821.46,3.66
1467021.59,26.74,0.73,200570.29,3.66
1467003.43,26.74,0.74,200658.15,3.66
1466797.23,26.74,0.74,200582.86,3.66
1467024.75,26.75,0.74,200954.25,3.66
1467006.59,26.75,0.74,201054.21,3.67
1466800.39,26.75,0.74,201057.12,3.67
1466426.68,26.75,0.74,200740.35,3.66
1466220.48,26.75,0.74,200665.22,3.66
1466062.17,26.75,0.74,200507.18,3.66
1466044.01,26.75,0.74,200685.18,3.66
1466025.85,26.75,0.74,200785.14,3.66
1466025.85,26.75,0.74,200774.87,3.66
1465819.65,26.76,0.74,200777.77,3.66
1465613.46,26.76,0.74,200702.33,3.66
1465407.26,26.76,0.74,200697.1,3.66
1465201.06,26.76,0.74,200693.79,3.67
1464994.86,26.76,0.74,200616.42,3.66
1464788.67,26.76,0.74,200613.11,3.67
1464582.47,26.76,0.74,200535.75,3.66
1464376.27,26.76,0.74,200532.59,3.66
1464358.11,26.77,0.75,200620.45,3.67
1464151.91,26.77,0.75,200545.16,3.67
1463945.72,26.77,0.75,200539.78,3.67
1463739.52,26.77,0.75,200464.45,3.67
1463533.32,26.77,0.75,200459.1,3.67
1463327.12,26.77,0.75,200383.98,3.67
1463120.93,26.77,0.75,200378.43,3.67
1463356.63,26.78,0.75,200374.8,3.67
1463338.47,26.78,0.76,200797.27,3.68
1463132.27,26.78,0.76,200721.97,3.67
1463132.27,26.78,0.76,200734.13,3.67
1463246.65,26.79,0.76,200937.15,3.68
1463040.45,26.79,0.76,200931.77,3.68
1462834.25,26.79,0.76,200928.46,3.68
1462628.06,26.79,0.76,200851.1,3.68
1462421.86,26.79,0.76,200847.79,3.68
1462403.7,26.8,0.76,200935.8,3.68
1462197.5,26.8,0.76,200932.64,3.68
1462316.04,26.8,0.77,201169.38,3.69
1462318.0,26.8,0.77,201171.65,3.69
1462111.81,26.81,0.77,201096.36,3.69
1462093.65,26.81,0.77,201274.52,3.69
1461721.75,26.8,0.77,201026.17,3.69
1461931.09,26.81,0.77,200953.16,3.69
1461912.93,26.82,0.77,201539.24,3.7
1461706.74,26.82,0.77,201463.8,3.7
1461500.54,26.82,0.77,201458.57,3.7
1461482.38,26.82,0.78,201558.53,3.7
1461464.22,26.82,0.78,201708.65,3.7
1461258.02,26.83,0.78,201633.26,3.7
1461051.82,26.83,0.78,201627.97,3.7
1461283.99,26.83,0.79,201615.92,3.7
1461125.95,26.83,0.78,201462.38,3.7
1460752.24,26.83,0.78,201446.9,3.7
1460752.24,26.83,0.78,201446.9,3.7
1460752.24,26.83,0.78,201446.9,3.7
1460734.08,26.83,0.78,201584.49,3.7
1460527.88,26.83,0.78,201440.48,3.7
1460321.68,26.83,0.78,201672.95,3.71
1460115.48,26.83,0.78,201669.64,3.71
1460343.0,26.84,0.79,201954.93,3.71
1459969.29,26.84,0.78,201652.27,3.71
1459763.09,26.84,0.78,201648.96,3.71
1459556.89,26.84,0.78,201571.6,3.71
1459538.73,26.84,0.79,201671.56,3.71
1459332.53,26.84,0.79,201674.47,3.71
1459126.34,26.84,0.79,201599.03,3.71
1458920.14,26.85,0.79,201593.79,3.71
1458901.98,26.85,0.79,201693.75,3.71
1459074.39,26.86,0.79,202069.38,3.72
1459056.23,26.86,0.8,202169.34,3.72
1458850.03,26.86,0.8,202172.86,3.72
1458831.87,26.86,0.8,202272.82,3.72
1458831.87,26.86,0.8,202272.82,3.72
1458813.71,26.87,0.8,202422.93,3.73
1458607.51,26.87,0.8,202419.77,3.73
1458401.32,26.87,0.8,202342.26,3.73
1458383.16,26.87,0.81,202442.22,3.73
1458365.0,26.88,0.81,202592.34,3.73
1458346.84,26.88,0.81,202692.3,3.74
1458328.68,26.88,0.81,202842.42,3.74
1458447.22,26.89,0.82,202829.45,3.74
1458241.02,26.89,0.82,203076.0,3.74
1458241.02,26.89,0.82,203076.0,3.74
1458034.82,26.89,0.82,203072.69,3.75
1458153.36,26.9,0.82,203309.58,3.75
1458389.07,26.9,0.83,203305.95,3.75
1458129.16,26.9,0.83,203352.42,3.75
1457918.57,26.91,0.83,202952.54,3.75
1457712.37,26.91,0.83,203308.34,3.75
1457506.17,26.91,0.83,203305.03,3.75
1457506.17,26.91,0.83,203305.03,3.75
1455280.22,26.91,0.83,203144.49,3.76
1455074.02,26.91,0.83,203067.12,3.76
1454867.83,26.91,0.83,203010.61,3.75
1454495.93,26.9,0.83,202647.77,3.75
1454201.19,26.9,0.82,202363.51,3.74
1453915.41,26.9,0.82,202041.8,3.74
1453897.25,26.9,0.82,202201.18,3.74
1453695.7,26.9,0.82,202185.23,3.74
1453489.5,26.9,0.82,202168.17,3.74
1453489.5,26.9,0.82,202168.17,3.74
1453283.3,26.9,0.82,202279.6,3.74
1453265.14,26.91,0.82,202327.23,3.75
1453058.94,26.91,0.82,202251.93,3.75
1453040.78,26.91,0.83,202430.1,3.75
1453022.62,26.92,0.83,202530.06,3.75
1452953.09,26.92,0.83,202091.67,3.74
1452604.86,26.92,0.83,201790.09,3.74
1452398.66,26.92,0.83,201774.83,3.74
1452197.12,26.92,0.83,201757.78,3.74
1451990.92,26.92,0.83,201746.87,3.74
1451784.72,26.92,0.83,201851.67,3.74
1452012.24,26.93,0.84,202085.69,3.75
1451810.69,26.93,0.84,202059.45,3.75
1451604.49,26.93,0.84,202121.0,3.75
1451398.3,26.93,0.84,202048.96,3.75
1451516.84,26.94,0.84,202357.1,3.76
1451310.64,26.94,0.84,202300.59,3.76
1451104.44,26.94,0.84,202276.43,3.76
1450871.9,26.94,0.84,202267.26,3.76
1450666.95,26.94,0.84,202056.04,3.75
1450727.2,26.94,0.84,202040.41,3.75
1450480.98,26.94,0.85,202045.74,3.75
1450274.78,26.94,0.85,201970.44,3.75
1450068.58,26.95,0.85,201965.07,3.75
1449862.38,26.95,0.85,201961.91,3.75
1449844.22,26.95,0.85,202049.77,3.76
