ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
1692044.09,28.95,0.5,191627.75,3.28
1691748.28,28.95,0.5,191577.06,3.28
1691449.38,28.95,0.5,192093.47,3.29
1691316.37,28.95,0.5,192083.16,3.29
1691425.48,28.95,0.5,192079.14,3.29
1691425.48,28.95,0.5,192125.1,3.29
1691101.15,28.95,0.5,192113.84,3.29
1690884.1,28.95,0.5,192362.28,3.29
1690527.12,28.95,0.5,192003.83,3.29
1690391.79,28.95,0.5,192555.88,3.3
1690176.29,28.95,0.5,192561.13,3.3
1689870.68,28.95,0.5,192469.98,3.3
1689545.56,28.95,0.5,192391.51,3.3
1689328.52,28.95,0.5,192317.45,3.3
1689208.04,28.95,0.5,192110.09,3.29
1689208.04,28.95,0.5,192109.29,3.29
1688992.54,28.96,0.5,192045.78,3.29
1688685.51,28.96,0.5,192160.31,3.29
1688376.92,28.96,0.5,191941.88,3.29
1688528.12,28.96,0.51,191949.44,3.29
1688204.55,28.96,0.51,191918.5,3.29
1687880.99,28.96,0.51,191948.11,3.29
1687880.99,28.96,0.51,191948.11,3.29
1687573.05,28.96,0.51,191938.2,3.29
1687543.97,28.96,0.51,192116.36,3.3
1687339.1,28.96,0.51,191906.12,3.29
1687015.54,28.96,0.51,191886.68,3.29
1686721.41,28.96,0.51,191188.12,3.28
1686345.69,28.96,0.51,190972.89,3.28
1686024.45,28.96,0.51,190958.11,3.28
1685639.64,28.95,0.5,190982.33,3.28
1685371.47,28.95,0.5,190980.18,3.28
1685047.13,28.95,0.5,190951.58,3.28
1684723.57,28.95,0.5,191131.79,3.28
1684398.46,28.95,0.5,190996.13,3.28
1684292.57,28.95,0.51,190559.74,3.28
1683918.61,28.95,0.5,190272.33,3.27
1683620.48,28.95,0.5,190245.19,3.27
1683232.87,28.95,0.5,191006.97,3.29
1683550.45,28.96,0.51,191092.47,3.29
1683550.45,28.96,0.51,191073.75,3.29
1683255.42,28.96,0.51,191197.08,3.29
1683134.94,28.96,0.51,190665.46,3.28
1682919.44,28.96,0.51,190601.95,3.28
1682621.06,28.96,0.51,190602.37,3.28
1682424.27,28.96,0.51,192401.55,3.31
1682124.33,28.96,0.51,192325.65,3.31
1682124.33,28.96,0.51,192373.87,3.31
1681816.39,28.96,0.51,192454.58,3.31
1681710.5,28.96,0.51,192018.19,3.31
1681751.72,28.96,0.52,192154.34,3.31
1681751.72,28.96,0.52,192121.1,3.31
1681593.48,28.96,0.51,191963.45,3.31
1681308.31,28.96,0.51,191669.9,3.3
1681202.42,28.96,0.51,191233.51,3.29
1681324.44,28.96,0.52,191426.09,3.3
1681020.37,28.96,0.52,191417.41,3.3
1680899.89,28.97,0.52,192794.72,3.32
1681059.61,28.97,0.53,192709.75,3.32
1680897.85,28.97,0.53,191755.21,3.3
1680604.24,28.97,0.53,191760.25,3.31
1680280.67,28.97,0.53,191729.85,3.31
1679957.11,28.97,0.53,191754.6,3.31
1679740.38,28.97,0.52,191569.12,3.3
1679740.38,28.97,0.52,191588.52,3.3
1679523.33,28.97,0.52,191583.23,3.3
1676964.78,28.96,0.52,191535.4,3.31
1676641.22,28.96,0.52,191515.49,3.31
1676616.01,28.97,0.53,191502.57,3.31
1676616.01,28.97,0.53,191544.39,3.31
1676323.05,28.97,0.53,191990.53,3.32
1676001.81,28.97,0.53,191977.18,3.32
1675950.13,28.97,0.53,190329.38,3.29
1675953.06,28.97,0.53,190475.45,3.29
1675736.79,28.97,0.53,190459.59,3.29
1675413.22,28.97,0.53,190306.71,3.29
1675114.84,28.97,0.53,190236.77,3.29
1675116.99,28.97,0.53,190884.12,3.3
1674996.51,28.98,0.54,190352.49,3.29
1674690.9,28.98,0.54,190301.59,3.29
1674716.69,28.98,0.54,190613.45,3.3
1674852.78,28.98,0.55,190557.11,3.3
1674852.78,28.98,0.55,190557.11,3.3
1674732.3,28.99,0.55,190349.76,3.29
1674415.15,28.98,0.55,191192.46,3.31
1674631.6,28.99,0.55,191609.27,3.32
1674259.66,28.99,0.55,191291.8,3.31
1674474.55,28.99,0.55,191701.22,3.32
1674354.07,28.99,0.55,191169.59,3.31
1674046.13,28.99,0.55,191131.66,3.31
1673748.86,28.99,0.55,190774.89,3.3
1673440.92,28.99,0.55,190869.19,3.31
1673413.39,28.99,0.55,190965.32,3.31
1673041.45,28.99,0.55,190748.2,3.31
1672824.41,28.99,0.55,190744.71,3.31
1672538.43,28.99,0.54,190474.73,3.3
1672417.94,28.99,0.55,190267.37,3.3
1672261.48,28.99,0.55,190120.52,3.3
1671957.41,28.99,0.55,190127.07,3.3
1671984.76,28.99,0.55,190118.85,3.3
1671984.76,28.99,0.55,190118.05,3.3
1671769.26,28.99,0.55,190054.99,3.3
1671908.59,29.0,0.55,190738.4,3.31
1671610.2,29.0,0.55,190668.29,3.31
1671916.0,29.0,0.56,191184.89,3.32
1671616.06,29.0,0.56,191179.52,3.32
1671322.45,29.0,0.56,191181.3,3.32
1671041.71,29.0,0.56,190830.2,3.31
1670718.14,29.0,0.56,190803.06,3.31
1670394.58,29.0,0.56,190802.62,3.31
1670071.02,29.0,0.56,190797.53,3.31
1669749.78,29.0,0.56,190820.53,3.31
1669441.97,29.0,0.56,190755.37,3.31
1669117.63,29.0,0.56,190733.94,3.31
1668794.06,29.0,0.56,190720.73,3.31
1668794.06,29.0,0.56,190719.93,3.31
1668794.06,29.0,0.56,190719.93,3.31
1668686.19,29.0,0.56,190547.76,3.31
1668361.07,28.99,0.56,190542.47,3.31
1668361.07,28.99,0.56,190542.47,3.31
1668075.82,28.99,0.55,190319.07,3.31
1668216.7,29.0,0.56,190386.17,3.31
1667916.76,29.0,0.56,190596.02,3.31
1667623.15,29.0,0.56,190595.44,3.31
1667299.59,29.0,0.56,190570.66,3.31
1667272.06,29.0,0.56,190666.78,3.32
1667151.58,29.0,0.56,192065.07,3.34
1666762.32,29.0,0.56,191762.64,3.34
1666438.76,29.0,0.56,191788.3,3.34
1666115.19,29.0,0.56,191770.0,3.34
1665793.95,28.99,0.56,191753.74,3.34
1665793.95,28.99,0.56,191753.74,3.34
1665469.61,28.99,0.56,191816.22,3.34
1665252.57,29.0,0.56,191835.22,3.34
1665117.24,29.0,0.56,191925.78,3.34
1664832.15,29.0,0.56,191686.56,3.34
1664973.03,29.0,0.57,191753.66,3.34
1664647.91,29.0,0.57,191748.51,3.34
1664519.56,29.0,0.57,191208.94,3.33
1664399.08,29.01,0.57,190677.32,3.32
1664093.46,29.0,0.57,190618.75,3.32
1663845.17,29.01,0.57,189976.51,3.31
1663477.84,29.0,0.57,189810.36,3.31
1663357.35,29.01,0.57,189665.42,3.31
1663149.82,29.0,0.57,189515.65,3.3
1662864.73,29.0,0.57,188117.41,3.28
1662864.73,29.0,0.57,188117.41,3.28
1662571.13,29.0,0.57,188112.96,3.28
1662375.11,29.0,0.57,187923.97,3.28
1661995.85,29.0,0.57,187787.0,3.28
1661889.96,29.0,0.57,187350.61,3.27
1661516.0,29.0,0.57,187063.21,3.26
1661300.5,29.0,0.57,187055.84,3.27
1660976.94,29.0,0.57,187034.94,3.27
1660841.61,29.0,0.57,187058.52,3.27
1660899.72,29.0,0.57,187039.36,3.27
1660605.6,29.0,0.57,186340.8,3.25
1658047.04,29.0,0.57,186292.97,3.26
1658088.26,29.0,0.58,186499.84,3.26
1657955.25,29.01,0.58,186521.44,3.26
1657955.25,29.01,0.58,186499.16,3.26
1657738.21,29.01,0.58,186437.73,3.26
1657413.87,29.01,0.58,186411.46,3.26
1657413.87,29.01,0.58,186437.66,3.26
1657198.38,29.01,0.58,186430.29,3.26
1656874.81,29.01,0.58,186417.55,3.26
1656668.82,29.0,0.58,186291.0,3.26
1656343.7,29.0,0.58,187021.6,3.27
1656185.66,29.0,0.58,186863.85,3.27
1655885.59,29.0,0.58,187249.91,3.28
1655569.99,29.0,0.58,187043.95,3.28
1655288.0,29.0,0.58,187101.7,3.28
1655439.84,29.01,0.58,186882.18,3.27
1655591.04,29.01,0.59,186889.74,3.27
1655730.36,29.02,0.59,187374.06,3.28
1655406.8,29.02,0.59,187343.13,3.28
1655377.72,29.02,0.6,187443.13,3.29
1655162.23,29.02,0.6,187379.84,3.29
1654838.66,29.02,0.6,187409.37,3.29
1654551.44,29.02,0.59,187116.97,3.28
1654423.08,29.02,0.59,186960.06,3.28
1654131.4,29.02,0.59,186619.34,3.27
1653746.6,29.01,0.59,186600.34,3.27
1653611.27,29.01,0.59,186585.01,3.27
1653232.01,29.01,0.58,186215.08,3.27
1652963.83,29.01,0.59,186210.57,3.27
1653110.51,29.01,0.59,186187.78,3.27
1653110.51,29.01,0.59,186523.16,3.27
1652873.75,29.01,0.59,186256.03,3.27
1652575.63,29.01,0.59,186182.84,3.27
1652277.5,29.01,0.59,187062.27,3.28
1652144.49,29.01,0.59,187058.17,3.28
1651820.15,29.01,0.59,187272.8,3.29
1651487.26,29.01,0.59,188239.97,3.31
1651707.43,29.01,0.59,188651.28,3.31
1651371.74,29.01,0.59,188360.33,3.31
1651234.86,29.01,0.59,188723.55,3.32
1651386.06,29.02,0.6,188731.11,3.32
1651062.49,29.02,0.6,188703.06,3.32
1650793.42,29.02,0.6,188357.15,3.31
1650576.37,29.02,0.6,188351.64,3.31
1650576.37,29.02,0.6,188351.64,3.31
1650580.08,29.02,0.6,188382.25,3.31
1650311.9,29.02,0.6,188385.56,3.31
1650176.57,29.02,0.6,188368.08,3.31
1650176.57,29.02,0.6,188494.03,3.32
1650043.57,29.03,0.61,188483.36,3.32
1649719.23,29.03,0.61,188468.28,3.32
1649421.1,29.03,0.61,188564.79,3.32
1649036.3,29.02,0.6,188875.35,3.32
1649036.3,29.02,0.6,188875.35,3.32
1649036.3,29.02,0.6,188875.35,3.32
1648742.05,29.02,0.6,188808.81,3.32
1648418.48,29.02,0.6,188912.11,3.33
1648112.87,29.02,0.6,188880.2,3.33
1647787.75,29.02,0.6,189198.79,3.33
1647494.79,29.02,0.6,189713.86,3.34
1647197.52,29.02,0.6,189366.05,3.34
1646903.91,29.02,0.6,189373.28,3.34
1646595.97,29.02,0.6,189290.36,3.34
1646595.97,29.02,0.6,189290.36,3.34
1646595.97,29.02,0.6,189289.56,3.34
1646272.41,29.01,0.6,189259.59,3.34
1645948.84,29.01,0.6,189281.14,3.34
1646070.08,29.02,0.61,189266.9,3.34
1645801.91,29.02,0.61,189262.6,3.34
1645801.91,29.02,0.61,189243.59,3.34
1645831.05,29.02,0.61,189459.09,3.34
1645532.92,29.02,0.61,189519.41,3.34
1645749.37,29.03,0.62,189590.38,3.34
1645749.37,29.03,0.62,189590.38,3.34
1645643.44,29.03,0.61,189493.52,3.34
1645271.5,29.02,0.61,189359.37,3.34
1644976.47,29.02,0.61,189288.81,3.34
1644976.47,29.02,0.61,189288.81,3.34
1644759.43,29.02,0.61,189343.2,3.34
1644451.62,29.02,0.61,188905.46,3.33
1644130.38,29.02,0.61,188889.41,3.33
1643914.88,29.02,0.61,188894.67,3.34
1643590.55,29.02,0.61,189010.51,3.34
1643266.98,29.02,0.61,189084.5,3.34
1642941.87,29.02,0.61,189300.64,3.34
1642734.34,29.02,0.61,190824.56,3.37
1642440.73,29.02,0.61,190824.29,3.37
1642117.16,29.02,0.61,190799.2,3.37
1641981.83,29.02,0.61,190827.83,3.37
1641673.89,29.02,0.61,190785.52,3.37
1641350.33,29.02,0.61,190768.25,3.37
1641504.62,29.03,0.62,192679.78,3.41
1641210.5,29.03,0.62,191981.22,3.4
1641433.54,29.03,0.62,192338.36,3.4
1641112.3,29.03,0.62,192320.39,3.4
1640924.81,29.03,0.62,192293.12,3.4
1640924.81,29.03,0.62,192293.12,3.4
1640537.21,29.03,0.62,193048.95,3.42
1640212.87,29.03,0.62,193163.04,3.42
1639889.3,29.03,0.62,193039.39,3.42
1639752.42,29.03,0.62,193402.56,3.42
1639915.01,29.04,0.63,193341.23,3.42
1639544.92,29.03,0.62,192980.02,3.42
1639251.31,29.03,0.62,192979.76,3.42
1638088.76,29.03,0.62,193541.81,3.43
1638088.76,29.03,0.62,193541.01,3.43
1637703.95,29.03,0.62,193178.69,3.42
1637703.95,29.03,0.62,193178.69,3.42
1637415.87,29.03,0.62,193361.91,3.43
1637280.54,29.03,0.62,193340.25,3.43
1636956.98,29.03,0.62,193364.84,3.43
1636633.42,29.03,0.62,193347.83,3.43
1636633.42,29.03,0.62,193347.83,3.43
1636337.61,29.03,0.62,193241.13,3.43
1636220.81,29.02,0.62,192276.43,3.41
1635952.64,29.03,0.62,192272.13,3.41
1635654.51,29.02,0.62,192247.15,3.41
1635356.38,29.02,0.62,192756.78,3.42
1635356.38,29.02,0.62,192756.78,3.42
1635139.34,29.03,0.62,192656.08,3.42
1635289.11,29.03,0.62,192594.02,3.42
1635295.14,29.03,0.63,192576.55,3.42
1634970.8,29.03,0.63,192804.98,3.42
1634670.74,29.03,0.63,193215.21,3.43
1634670.74,29.03,0.63,193215.21,3.43
1634455.24,29.04,0.63,193152.14,3.43
1634214.53,29.03,0.63,193021.27,3.43
1633917.26,29.03,0.62,192795.7,3.43
1633788.13,29.03,0.63,192776.9,3.43
1633652.8,29.03,0.63,192765.5,3.43
1633772.49,29.04,0.63,193576.34,3.44
1633555.45,29.04,0.63,193570.6,3.44
1633555.45,29.04,0.63,193570.6,3.44
1633251.38,29.04,0.63,195618.3,3.48
1632966.29,29.04,0.63,195669.9,3.48
1632672.17,29.04,0.63,194971.34,3.47
1632296.44,29.04,0.63,194756.1,3.46
1632680.68,29.05,0.64,194696.72,3.46
1632386.55,29.05,0.64,193998.16,3.45
1632118.38,29.05,0.64,193996.04,3.45
1631742.65,29.04,0.64,193780.81,3.45
1631622.17,29.05,0.64,193249.18,3.44
1631622.17,29.05,0.64,193225.58,3.44
1631247.37,29.04,0.64,192879.84,3.43
1631099.26,29.04,0.64,193188.99,3.44
1630793.64,29.04,0.64,193138.09,3.44
1630495.51,29.04,0.64,193814.51,3.45
1630133.9,29.04,0.63,193539.5,3.45
1629835.77,29.04,0.63,193109.49,3.44
1629537.64,29.04,0.63,192851.22,3.44
1629244.03,29.04,0.63,192850.64,3.44
1626685.48,29.03,0.63,192802.81,3.44
1626905.65,29.04,0.64,192822.79,3.44
1626491.63,29.03,0.63,192791.85,3.44
1626168.06,29.03,0.63,192774.77,3.44
1626168.06,29.03,0.63,192774.77,3.44
1625844.5,29.03,0.63,192796.59,3.44
1625724.02,29.03,0.64,192589.23,3.44
1625873.02,29.04,0.64,193612.9,3.46
1625740.01,29.04,0.64,193598.92,3.46
1625522.97,29.04,0.64,193645.36,3.46
1625420.67,29.04,0.64,195250.33,3.49
1625096.33,29.04,0.64,195233.77,3.49
1624738.26,29.04,0.64,195244.1,3.49
1624602.93,29.04,0.64,195748.26,3.5
1624277.82,29.04,0.64,195704.39,3.5
1624171.92,29.04,0.64,195268.0,3.49
1624378.04,29.05,0.65,195496.82,3.5
1624378.04,29.05,0.65,195496.02,3.5
1624350.51,29.05,0.65,195592.14,3.5
1624230.03,29.05,0.66,195447.49,3.5
1624230.03,29.05,0.66,195447.49,3.5
1624230.03,29.05,0.66,195447.49,3.5
1624109.55,29.05,0.66,194915.86,3.49
1623809.48,29.05,0.66,195293.5,3.49
1623703.59,29.06,0.66,194857.11,3.49
1623462.15,29.05,0.66,194682.68,3.48
1623274.66,29.05,0.66,194572.13,3.48
1622957.3,29.05,0.66,194360.07,3.48
1622928.22,29.06,0.66,194518.03,3.48
1622629.83,29.06,0.66,194518.45,3.48
1622335.7,29.06,0.66,193819.89,3.47
1622037.07,29.05,0.66,193518.09,3.47
1621737.13,29.05,0.66,193442.19,3.47
1621859.5,29.06,0.66,193736.71,3.47
1621561.11,29.06,0.66,193666.53,3.47
1621440.63,29.06,0.66,193459.17,3.47
1621225.14,29.06,0.66,193464.43,3.47
1620925.2,29.06,0.66,193459.14,3.47
1620626.82,29.06,0.66,193388.96,3.47
1620626.82,29.06,0.66,193388.96,3.47
1620506.34,29.06,0.67,192629.91,3.45
1620212.73,29.06,0.67,192630.2,3.46
1620212.73,29.06,0.67,192630.2,3.46
1619995.68,29.06,0.67,192556.13,3.45
1619860.35,29.07,0.67,192531.2,3.45
1619644.86,29.07,0.67,192467.69,3.45
1619321.3,29.07,0.67,192496.18,3.46
1619104.25,29.07,0.67,192490.88,3.46
1618968.92,29.07,0.67,192474.57,3.46
1618835.92,29.07,0.67,192461.55,3.46
1618657.12,29.07,0.67,192271.09,3.45
1618379.13,29.07,0.67,192272.75,3.45
1618524.39,29.07,0.68,192346.43,3.46
1618388.28,29.08,0.68,192336.57,3.46
1618064.72,29.08,0.68,193054.82,3.47
1617739.61,29.07,0.68,193040.0,3.47
1617431.67,29.07,0.68,192983.02,3.47
1617123.72,29.07,0.68,192954.88,3.47
1616818.11,29.07,0.68,193190.71,3.47
1616509.39,29.07,0.68,193096.89,3.47
1616509.39,29.07,0.68,193145.97,3.47
1616509.39,29.07,0.68,193111.87,3.47
1616241.22,29.07,0.68,193112.99,3.47
1615941.16,29.07,0.68,193035.5,3.47
1615643.03,29.07,0.68,193005.65,3.47
1615381.09,29.07,0.68,193442.08,3.48
1615082.96,29.07,0.68,193703.51,3.49
1615082.96,29.07,0.68,193473.75,3.48
1615082.96,29.07,0.68,193426.09,3.48
1614787.93,29.07,0.68,193600.92,3.49
1614667.45,29.08,0.69,194185.9,3.5
1614373.84,29.08,0.69,194190.94,3.5
1614238.51,29.08,0.69,194172.84,3.5
1614238.51,29.08,0.69,194227.2,3.5
1613914.95,29.08,0.69,194211.88,3.5
1613591.39,29.08,0.69,194232.0,3.5
1613270.15,29.08,0.69,194217.79,3.5
1613054.65,29.08,0.69,194154.73,3.5
1613054.65,29.08,0.69,194196.41,3.5
1612769.57,29.08,0.69,195398.32,3.52
1612633.46,29.08,0.69,195384.09,3.52
1612309.9,29.08,0.69,195780.59,3.53
1612041.72,29.08,0.69,195784.42,3.53
1611716.61,29.08,0.69,195714.95,3.53
1611417.71,29.08,0.69,196475.89,3.55
1611119.58,29.08,0.69,196447.44,3.55
1611148.72,29.08,0.7,196487.65,3.55
1610931.68,29.08,0.7,196481.91,3.55
1610633.55,29.08,0.7,196457.37,3.55
1610337.75,29.08,0.7,196431.63,3.55
1610231.86,29.09,0.7,195995.24,3.54
1609856.52,29.08,0.7,195706.19,3.54
1609567.9,29.08,0.69,195408.25,3.53
1609269.0,29.08,0.69,195401.0,3.53
1608970.87,29.08,0.69,195835.38,3.54
1608671.19,29.08,0.69,195704.59,3.54
1608671.19,29.08,0.69,195726.6,3.54
1608455.7,29.08,0.69,195663.09,3.54
1608155.76,29.08,0.69,195657.8,3.54
1607870.67,29.08,0.7,195709.83,3.54
1607577.07,29.08,0.7,195714.87,3.54
1607253.5,29.08,0.7,195684.47,3.54
1607118.17,29.08,0.7,195713.1,3.54
1607118.17,29.08,0.7,195705.01,3.54
1607118.17,29.08,0.7,195705.66,3.54
1606794.61,29.08,0.7,195678.9,3.54
1606800.64,29.09,0.7,195694.09,3.54
1606476.3,29.08,0.7,195673.59,3.54
1606208.13,29.09,0.7,195669.65,3.54
1606293.88,29.09,0.71,194994.2,3.53
1606293.88,29.09,0.71,194972.43,3.53
1606086.35,29.09,0.7,194777.96,3.53
1605788.22,29.09,0.7,194982.08,3.53
1605943.29,29.09,0.71,194807.54,3.53
1605619.72,29.09,0.71,195260.26,3.54
1605619.72,29.09,0.71,195297.31,3.54
1605274.12,29.09,0.71,195468.96,3.54
1604989.34,29.09,0.71,195871.21,3.55
1604772.3,29.09,0.71,195865.92,3.55
1604635.42,29.09,0.71,196048.53,3.55
1604337.29,29.09,0.71,195921.62,3.55
1604043.68,29.09,0.71,195921.35,3.55
1603720.12,29.09,0.71,195933.12,3.55
1603860.99,29.1,0.71,196000.22,3.56
1603645.5,29.1,0.71,195937.16,3.56
1603321.94,29.1,0.71,195915.65,3.56
1603104.89,29.1,0.71,195909.91,3.56
1602781.33,29.1,0.71,195892.96,3.56
1602565.84,29.1,0.71,195885.6,3.56
1602244.6,29.1,0.72,195878.28,3.56
1602244.6,29.1,0.72,195862.73,3.56
1601875.34,29.09,0.71,195906.48,3.56
1601551.0,29.09,0.71,195968.76,3.56
1601551.0,29.09,0.71,195987.86,3.56
1601227.43,29.09,0.71,195920.72,3.56
1600902.32,29.09,0.71,195912.02,3.56
1600902.32,29.09,0.71,195912.02,3.56
1600902.32,29.09,0.71,195912.02,3.56
1600602.39,29.09,0.71,195795.69,3.56
1600602.39,29.09,0.71,195773.68,3.56
1600308.78,29.09,0.71,195775.13,3.56
1600308.78,29.09,0.71,195775.13,3.56
1600150.15,29.09,0.71,195616.77,3.56
1599872.17,29.09,0.71,195615.52,3.56
1599736.84,29.09,0.71,195594.29,3.56
1599413.27,29.09,0.71,195615.74,3.56
1599413.27,29.09,0.71,195592.67,3.56
1599105.33,29.09,0.71,196262.6,3.57
1598781.77,29.09,0.71,196244.73,3.57
1598804.97,29.09,0.72,196069.91,3.57
1599003.35,29.1,0.72,196085.73,3.57
1598795.82,29.1,0.72,195779.25,3.56
1598578.77,29.1,0.72,195717.81,3.56
1598442.67,29.1,0.72,195734.82,3.56
1598826.9,29.11,0.73,195675.5,3.56
1598465.8,29.1,0.73,195622.52,3.56
1598088.38,29.1,0.72,195882.12,3.57
1597764.81,29.1,0.72,196414.29,3.58
1597439.7,29.1,0.72,196340.44,3.58
1597170.62,29.1,0.72,196174.04,3.57
1596873.35,29.1,0.72,195868.06,3.57
1596873.35,29.1,0.72,195867.26,3.57
1596579.75,29.1,0.72,195874.49,3.57
1596700.99,29.1,0.72,195849.08,3.57
1596671.91,29.1,0.73,195964.51,3.57
1596348.34,29.1,0.73,195988.31,3.57
1595963.54,29.1,0.72,195969.83,3.57
1595828.21,29.1,0.73,195955.23,3.57
1595506.97,29.1,0.73,195981.39,3.57
1595627.43,29.1,0.73,195961.29,3.57
1595303.87,29.1,0.73,195944.29,3.57
1595145.91,29.1,0.73,195786.33,3.57
1595009.03,29.1,0.73,196629.5,3.59
1594981.5,29.11,0.73,196725.63,3.59
1594981.5,29.11,0.73,196724.83,3.59
1594713.32,29.11,0.73,196720.32,3.59
1594415.2,29.11,0.73,196695.54,3.59
1594117.07,29.11,0.73,196888.87,3.6
1593818.94,29.11,0.73,196866.11,3.6
1593549.86,29.11,0.74,196911.58,3.6
1593332.82,29.11,0.74,196908.09,3.6
1593064.65,29.11,0.74,196905.95,3.6
1592849.15,29.11,0.74,196911.21,3.6
1592765.21,29.11,0.74,198266.15,3.62
1592467.08,29.11,0.74,198239.01,3.62
1592168.96,29.11,0.74,198373.77,3.63
1591870.83,29.11,0.74,198455.88,3.63
1591592.84,29.11,0.74,198448.45,3.63
1591297.04,29.11,0.74,198855.58,3.64
1590989.1,29.11,0.74,198834.93,3.64
1591212.14,29.12,0.75,199192.07,3.65
1591128.2,29.12,0.75,200459.05,3.67
1590820.26,29.12,0.75,200776.33,3.68
1590820.26,29.12,0.75,200775.53,3.68
1590982.85,29.13,0.75,200714.2,3.67
1590674.91,29.13,0.75,200668.31,3.67
1590369.29,29.13,0.75,200761.13,3.68
1590101.12,29.13,0.75,200744.77,3.68
1589802.99,29.13,0.75,200731.84,3.68
1589683.41,29.13,0.76,200126.51,3.67
1589385.28,29.13,0.76,200410.8,3.67
1589414.42,29.13,0.76,200131.08,3.67
1589414.42,29.13,0.76,200991.97,3.68
1589145.35,29.13,0.76,201061.07,3.69
1589053.66,29.14,0.76,201610.74,3.7
1588683.57,29.13,0.76,201249.54,3.69
1588766.79,29.14,0.76,201302.99,3.69
1588682.84,29.14,0.77,200588.1,3.68
1588414.67,29.14,0.77,200583.66,3.68
1588197.63,29.14,0.77,200946.34,3.69
1588078.05,29.14,0.77,200232.52,3.67
1587988.81,29.15,0.77,200072.28,3.67
1587690.69,29.15,0.77,200265.08,3.68
1587353.71,29.15,0.77,200785.14,3.69
1586968.91,29.14,0.77,200376.12,3.68
1586810.86,29.14,0.77,200321.86,3.68
1586957.53,29.14,0.77,200313.85,3.68
1586957.53,29.14,0.77,200337.64,3.68
1586957.53,29.14,0.77,200320.97,3.68
1586864.68,29.15,0.77,199942.98,3.67
1586565.78,29.15,0.77,199477.66,3.66
1586267.65,29.15,0.77,199284.95,3.66
1585989.67,29.15,0.78,199287.28,3.66
1585643.6,29.14,0.77,201490.33,3.7
1585860.04,29.15,0.78,201561.29,3.7
1585552.1,29.15,0.78,201535.59,3.71
1585244.16,29.15,0.78,201634.99,3.71
1585152.47,29.15,0.78,201621.42,3.71
1584935.43,29.15,0.78,201902.66,3.71
1584627.49,29.15,0.78,201951.19,3.72
1584291.79,29.15,0.78,202211.5,3.72
1584198.94,29.15,0.78,201776.59,3.71
1584273.58,29.16,0.79,201305.73,3.71
1584153.23,29.16,0.79,201983.03,3.72
1583937.73,29.16,0.79,201919.59,3.72
1583908.65,29.17,0.79,202097.93,3.72
1583908.65,29.17,0.79,202097.93,3.72
1583802.76,29.17,0.8,201661.54,3.71
1583587.27,29.17,0.8,201666.8,3.71
1583213.31,29.17,0.79,201379.39,3.71
1583112.32,29.17,0.8,201266.03,3.71
1582991.97,29.17,0.8,201573.75,3.71
1582962.89,29.18,0.8,201661.13,3.72
1582843.31,29.18,0.8,200836.61,3.7
1582864.97,29.18,0.81,200803.4,3.7
1582596.79,29.18,0.81,200801.29,3.7
1582596.79,29.18,0.81,200778.12,3.7
1582298.66,29.18,0.81,201125.09,3.71
1582410.1,29.19,0.81,201110.84,3.71
1582048.16,29.19,0.81,200759.83,3.7
1581770.17,29.19,0.81,200758.58,3.7
1581472.05,29.19,0.81,200646.49,3.7
1581173.92,29.19,0.81,200424.3,3.7
1580878.11,29.19,0.81,201124.46,3.71
1580878.11,29.19,0.81,201124.46,3.71
1578523.05,29.18,0.81,201071.91,3.72
1578306.78,29.19,0.81,201058.11,3.72
1578007.88,29.19,0.81,200557.13,3.71
1578159.72,29.19,0.82,201752.71,3.73
1577870.91,29.19,0.81,201455.35,3.73
1577579.23,29.18,0.81,201146.43,3.72
1577478.24,29.19,0.81,200970.28,3.72
1577169.66,29.19,0.81,201095.24,3.72
1576861.72,29.19,0.81,201068.43,3.72
1576861.72,29.19,0.81,201059.78,3.72
1576861.72,29.19,0.81,201059.78,3.72
1576772.74,29.19,0.81,203057.47,3.76
1576504.57,29.19,0.82,203053.53,3.76
1576398.68,29.19,0.82,202617.13,3.75
1576211.18,29.19,0.82,202506.58,3.75
1576082.83,29.19,0.82,201673.06,3.74
1575784.7,29.19,0.82,201647.46,3.74
1575486.57,29.19,0.82,201693.34,3.74
1575188.44,29.19,0.82,201660.84,3.74
1574892.64,29.19,0.82,201639.08,3.74
1574593.74,29.19,0.82,201879.79,3.74
1574350.96,29.19,0.82,201849.54,3.74
1574135.47,29.19,0.82,202160.61,3.75
1573846.25,29.19,0.82,202074.17,3.75
1573537.66,29.19,0.82,201905.28,3.75
1573556.99,29.2,0.82,202174.61,3.75
