ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
945541.75,16.53,2.94,206088.2,3.6
945592.2,16.53,2.94,206214.61,3.61
945592.2,16.53,2.94,206091.15,3.6
945830.89,16.54,2.95,206090.72,3.6
945881.34,16.54,2.95,206186.08,3.61
945931.79,16.55,2.96,206186.03,3.61
945982.23,16.55,2.96,206312.45,3.61
946032.68,16.55,2.96,206438.86,3.61
946083.13,16.56,2.97,206465.84,3.61
946242.81,16.56,2.97,206465.42,3.61
946448.2,16.57,2.98,206465.0,3.61
946448.2,16.57,2.98,206465.0,3.61
946627.91,16.57,2.98,206464.57,3.61
947190.9,16.58,2.99,207375.68,3.63
947241.35,16.58,2.99,207375.63,3.63
947437.91,16.59,3.0,207375.25,3.63
947488.36,16.59,3.0,207375.25,3.63
947684.93,16.6,3.01,207376.18,3.63
947890.32,16.6,3.01,207374.1,3.63
947647.13,16.6,3.01,206837.61,3.62
947511.22,16.6,3.01,206838.96,3.62
947561.67,16.6,3.01,206838.96,3.62
947561.67,16.6,3.01,206841.33,3.62
947802.24,16.61,3.02,206865.13,3.62
947981.94,16.61,3.02,206876.07,3.62
948220.63,16.62,3.03,206875.64,3.63
948380.31,16.62,3.03,206985.39,3.63
948430.76,16.62,3.03,206985.01,3.63
948627.32,16.63,3.04,206984.59,3.63
948787.0,16.63,3.04,206984.88,3.63
948837.45,16.64,3.05,206984.83,3.63
948887.9,16.64,3.05,206984.78,3.63
948938.35,16.64,3.05,206984.41,3.63
948938.35,16.64,3.05,206902.51,3.63
948938.35,16.64,3.05,206909.63,3.63
949183.81,16.65,3.06,206854.84,3.63
949363.51,16.65,3.06,206857.74,3.63
949413.96,16.66,3.07,206857.74,3.63
949610.53,16.66,3.07,206793.5,3.63
949807.1,16.66,3.07,207237.53,3.64
950047.67,16.67,3.08,207181.8,3.64
950113.05,16.67,3.08,206862.23,3.63
950163.49,16.68,3.09,207054.69,3.63
950349.15,16.68,3.09,207507.66,3.64
950545.72,16.69,3.09,207510.62,3.64
950545.72,16.69,3.09,207510.62,3.64
950725.43,16.69,3.1,207689.37,3.65
950921.99,16.69,3.1,208258.78,3.66
950786.08,16.7,3.1,208112.28,3.65
950609.87,16.69,3.1,207692.89,3.65
950660.32,16.7,3.11,207692.89,3.65
950840.02,16.7,3.11,207690.51,3.65
950840.02,16.7,3.11,207690.51,3.65
950999.7,16.71,3.12,207690.51,3.65
951241.4,16.71,3.12,207304.46,3.64
951291.85,16.72,3.13,207067.64,3.64
951342.3,16.72,3.13,207067.64,3.64
951522.0,16.73,3.13,207067.64,3.64
951718.57,16.73,3.14,207067.22,3.64
951769.02,16.73,3.14,207067.17,3.64
951816.38,16.74,3.15,206725.47,3.63
951996.08,16.74,3.15,206717.41,3.64
952155.76,16.75,3.15,206716.99,3.64
952206.21,16.75,3.16,206843.4,3.64
952070.3,16.75,3.16,206844.96,3.64
951934.4,16.75,3.16,206844.59,3.64
951984.84,16.75,3.16,206844.59,3.64
951848.94,16.75,3.16,206788.61,3.64
952054.33,16.76,3.17,206788.61,3.64
952234.03,16.76,3.17,206797.31,3.64
952234.03,16.76,3.17,206673.84,3.64
952179.12,16.76,3.17,206817.35,3.64
952358.83,16.77,3.18,206817.35,3.64
952409.28,16.77,3.18,206817.3,3.64
952075.02,16.77,3.18,206317.59,3.63
952125.47,16.77,3.18,206445.38,3.64
952311.13,16.78,3.18,206417.01,3.64
952496.79,16.78,3.19,206416.59,3.64
952403.56,16.78,3.19,206416.59,3.64
953145.93,16.79,3.2,206727.59,3.64
953325.63,16.8,3.21,206719.53,3.64
953368.21,16.8,3.21,206723.4,3.64
953547.92,16.8,3.21,206715.35,3.64
953438.28,16.8,3.21,208905.74,3.68
953289.79,16.8,3.21,208905.74,3.68
953340.24,16.81,3.22,208668.92,3.68
953382.82,16.81,3.22,208187.94,3.67
953433.27,16.81,3.22,208637.04,3.68
953629.83,16.82,3.22,209131.3,3.69
953789.51,16.82,3.23,209131.3,3.69
953969.22,16.82,3.23,209130.92,3.69
954207.9,16.83,3.24,209130.5,3.69
954393.56,16.84,3.24,209130.08,3.69
954393.56,16.84,3.24,208983.58,3.69
954579.23,16.84,3.25,208983.58,3.69
954738.9,16.84,3.25,208983.16,3.69
954935.47,16.85,3.26,208982.74,3.69
954985.92,16.85,3.26,209175.2,3.69
955036.37,16.86,3.27,209175.15,3.69
955623.88,16.87,3.28,209300.38,3.69
955674.33,16.87,3.28,209426.79,3.7
955859.99,16.88,3.29,209398.42,3.7
955859.99,16.88,3.29,209274.95,3.69
956039.7,16.88,3.29,209326.24,3.7
956090.15,16.88,3.29,209452.66,3.7
955954.24,16.88,3.29,209452.28,3.7
956133.95,16.89,3.3,209466.78,3.7
955998.04,16.89,3.3,209354.4,3.7
955969.6,16.89,3.3,209354.4,3.7
956020.05,16.89,3.3,209354.01,3.7
956179.72,16.9,3.31,209963.03,3.71
956179.72,16.9,3.31,209962.61,3.71
956179.72,16.9,3.31,209962.61,3.71
956230.17,16.9,3.31,209962.61,3.71
956094.27,16.9,3.31,209962.19,3.71
956144.71,16.91,3.31,209961.8,3.71
956304.39,16.91,3.32,209961.83,3.71
956464.07,16.91,3.32,210227.82,3.72
956623.75,16.92,3.33,210353.81,3.72
956674.2,16.92,3.33,210354.7,3.72
956538.29,16.92,3.33,210208.2,3.72
957125.81,16.94,3.35,210333.43,3.72
957285.49,16.94,3.35,210333.43,3.72
957465.19,16.95,3.35,210325.38,3.72
957644.9,16.95,3.36,210344.7,3.72
957824.6,16.95,3.36,210336.65,3.72
958004.31,16.96,3.37,210336.62,3.72
958184.01,16.96,3.37,210328.57,3.72
959623.9,16.99,3.4,212797.12,3.77
959803.6,16.99,3.4,212797.09,3.77
960000.17,17.0,3.41,212797.72,3.77
959851.68,17.0,3.41,212797.72,3.77
959851.68,17.0,3.41,212797.3,3.77
960031.39,17.0,3.41,212789.24,3.77
960031.39,17.0,3.41,212796.36,3.77
960236.78,17.01,3.42,212882.66,3.77
960416.48,17.01,3.42,212882.63,3.77
960466.93,17.02,3.43,212882.63,3.77
960517.38,17.02,3.43,212882.26,3.77
960517.38,17.02,3.43,212881.88,3.77
960697.09,17.02,3.43,213469.6,3.78
960876.79,17.03,3.44,213469.22,3.78
961115.48,17.03,3.44,213469.22,3.78
961356.05,17.04,3.45,214308.99,3.8
961535.75,17.04,3.45,214309.16,3.8
961990.03,17.05,3.46,214290.58,3.8
962040.48,17.06,3.47,214365.84,3.8
961904.57,17.06,3.47,214418.82,3.8
961768.67,17.06,3.47,214306.44,3.8
961965.23,17.06,3.47,214308.95,3.8
962203.92,17.07,3.48,214308.95,3.8
962068.01,17.07,3.48,214162.46,3.8
962118.46,17.07,3.48,214164.52,3.8
962359.03,17.08,3.49,214164.1,3.8
962538.74,17.08,3.49,214156.04,3.8
962724.4,17.09,3.5,214155.67,3.8
962774.85,17.09,3.5,214155.62,3.8
962960.51,17.09,3.5,214155.2,3.8
963140.21,17.1,3.51,214147.15,3.8
963336.78,17.1,3.51,214148.05,3.8
963533.34,17.11,3.52,214148.95,3.8
963583.79,17.11,3.52,214364.18,3.81
963626.37,17.11,3.52,214218.83,3.8
963626.37,17.11,3.52,214072.33,3.8
963626.37,17.11,3.52,214074.04,3.8
963786.05,17.12,3.53,214074.04,3.8
964887.72,17.14,3.55,214894.27,3.82
964796.7,17.14,3.55,214507.7,3.81
964660.79,17.14,3.55,214507.28,3.81
964840.5,17.14,3.55,214821.54,3.82
964840.5,17.14,3.55,214821.17,3.82
965081.07,17.15,3.56,214826.66,3.82
965131.52,17.15,3.56,214826.61,3.82
965311.22,17.16,3.57,214826.61,3.82
965361.67,17.16,3.57,214819.74,3.82
965541.38,17.16,3.57,214815.3,3.82
965721.08,17.17,3.58,214815.27,3.82
965585.18,17.17,3.58,214863.5,3.82
965635.63,17.17,3.58,214863.45,3.82
965686.07,17.18,3.59,214863.42,3.82
965736.52,17.18,3.59,214863.42,3.82
965736.52,17.18,3.59,214863.42,3.82
965916.23,17.18,3.59,214863.42,3.82
965966.68,17.19,3.6,214989.83,3.83
966207.25,17.19,3.6,214990.76,3.83
966403.81,17.2,3.61,214926.51,3.82
966785.51,17.2,3.61,214982.58,3.83
966982.08,17.21,3.62,214979.66,3.83
967161.78,17.21,3.62,214971.6,3.83
967025.88,17.21,3.62,215159.63,3.83
967222.44,17.22,3.63,215159.21,3.83
967402.15,17.22,3.63,215167.91,3.83
967452.6,17.23,3.64,215167.86,3.83
967777.28,17.23,3.64,215294.85,3.83
967827.72,17.24,3.65,215294.85,3.83
967691.82,17.24,3.65,215347.59,3.84
967691.82,17.24,3.65,215201.09,3.83
967742.27,17.24,3.65,215201.09,3.83
967792.72,17.24,3.65,215327.5,3.84
967972.42,17.25,3.66,215327.5,3.84
968168.99,17.25,3.66,215327.13,3.84
968168.99,17.25,3.66,215326.76,3.84
968414.45,17.26,3.67,215793.98,3.85
968457.03,17.26,3.67,215793.98,3.85
968321.12,17.26,3.67,215797.09,3.85
968500.82,17.26,3.67,215797.06,3.85
968697.39,17.27,3.68,215796.64,3.85
968902.78,17.27,3.68,215796.22,3.85
969082.49,17.28,3.69,215797.67,3.85
969521.71,17.29,3.7,216302.88,3.86
969707.37,17.29,3.7,216274.51,3.86
969707.37,17.29,3.7,216274.51,3.86
969887.07,17.3,3.71,216274.48,3.86
969751.16,17.3,3.71,216380.65,3.86
969801.61,17.3,3.71,216507.06,3.86
969998.18,17.31,3.71,216522.97,3.86
970048.63,17.31,3.72,216649.38,3.87
970228.33,17.31,3.72,217262.02,3.88
970092.43,17.31,3.72,217368.19,3.88
970288.99,17.32,3.73,217368.19,3.88
970339.44,17.32,3.73,217368.14,3.88
970203.54,17.32,3.73,217221.65,3.88
970377.29,17.33,3.74,217162.54,3.88
970582.68,17.33,3.74,217220.17,3.88
970446.77,17.33,3.74,217213.26,3.88
970497.22,17.34,3.75,217213.26,3.88
970693.78,17.34,3.75,217213.26,3.88
970873.49,17.35,3.76,217236.07,3.88
970926.69,17.35,3.76,217236.6,3.88
970977.14,17.35,3.76,217236.22,3.88
970850.64,17.35,3.76,216999.31,3.88
971010.32,17.35,3.76,217109.06,3.88
970853.96,17.35,3.76,217118.15,3.88
971094.53,17.36,3.77,217203.51,3.88
971144.98,17.36,3.77,217258.23,3.88
971009.07,17.36,3.77,217257.86,3.88
970888.1,17.36,3.77,216875.68,3.88
970749.1,17.36,3.77,216038.03,3.86
970945.67,17.37,3.78,216072.24,3.86
971186.24,17.37,3.78,216073.17,3.87
971236.69,17.38,3.79,216161.38,3.87
971287.14,17.38,3.79,216549.87,3.87
971337.58,17.38,3.79,216549.87,3.88
971337.58,17.38,3.79,216397.23,3.87
971497.26,17.39,3.8,216397.23,3.87
971676.97,17.39,3.8,216389.18,3.87
971727.42,17.4,3.8,216511.4,3.88
971943.08,17.4,3.81,216507.83,3.88
972122.78,17.41,3.81,217115.88,3.89
972302.49,17.41,3.82,217135.21,3.89
971966.69,17.41,3.82,216886.36,3.88
971711.07,17.4,3.81,216799.11,3.88
971758.43,17.41,3.82,216457.41,3.88
971808.88,17.41,3.82,216457.36,3.88
971988.59,17.41,3.82,216450.52,3.88
971988.59,17.41,3.82,216497.82,3.88
971988.59,17.41,3.82,216497.82,3.88
972168.29,17.42,3.83,216501.18,3.88
972168.29,17.42,3.83,216500.76,3.88
972168.29,17.42,3.83,216510.4,3.88
972218.74,17.42,3.83,216692.75,3.88
972398.45,17.43,3.84,217019.15,3.89
972595.01,17.43,3.84,217011.08,3.89
972754.69,17.44,3.85,217010.66,3.89
972805.14,17.44,3.85,217010.61,3.89
972805.14,17.44,3.85,218366.78,3.91
972855.59,17.44,3.85,218366.39,3.92
972855.59,17.44,3.85,218592.99,3.92
972855.59,17.44,3.85,218592.56,3.92
973096.16,17.45,3.86,218948.77,3.93
973275.87,17.45,3.86,218969.41,3.93
973139.96,17.45,3.86,218969.02,3.93
973190.41,17.46,3.87,218969.02,3.93
973190.41,17.46,3.87,218969.02,3.93
973240.86,17.46,3.87,218968.6,3.93
973291.31,17.46,3.87,218951.02,3.93
973291.31,17.46,3.87,218951.02,3.93
973333.89,17.47,3.88,218951.02,3.93
973333.89,17.47,3.88,218958.13,3.93
973500.31,17.47,3.88,218881.38,3.93
973364.4,17.47,3.88,219076.79,3.93
973228.49,17.47,3.88,219076.79,3.93
973469.06,17.48,3.89,219076.37,3.93
973707.75,17.48,3.89,219080.81,3.93
973758.2,17.49,3.9,219080.81,3.93
973979.21,17.49,3.9,219083.84,3.93
974029.66,17.49,3.9,219210.25,3.94
974476.95,17.5,3.91,219301.32,3.94
974527.4,17.51,3.92,219423.54,3.94
974391.49,17.51,3.92,219423.12,3.94
974391.49,17.51,3.92,219434.59,3.94
974636.95,17.51,3.92,219439.48,3.94
974816.66,17.52,3.93,219440.95,3.94
974816.66,17.52,3.93,219440.53,3.94
975002.32,17.52,3.93,219440.53,3.94
975198.88,17.53,3.94,219458.96,3.94
975444.34,17.53,3.94,219458.53,3.94
975494.79,17.54,3.95,219584.95,3.95
975494.79,17.54,3.95,219398.03,3.94
975674.5,17.54,3.95,219375.0,3.94
975724.95,17.54,3.95,219374.62,3.94
975775.4,17.55,3.96,219501.04,3.95
975825.84,17.55,3.96,219501.04,3.95
976005.55,17.56,3.97,219488.98,3.95
976056.0,17.56,3.97,219615.39,3.95
976109.2,17.56,3.97,219622.57,3.95
976288.91,17.57,3.97,219680.56,3.95
976339.36,17.57,3.98,219897.93,3.96
976423.06,17.57,3.98,220005.44,3.96
976602.76,17.58,3.99,220063.43,3.96
976466.85,17.58,3.99,219899.58,3.96
976211.24,17.57,3.98,219532.64,3.95
976370.92,17.58,3.99,219626.86,3.95
976612.62,17.59,4.0,219291.7,3.95
976663.07,17.59,4.0,219324.36,3.95
976705.19,17.59,4.0,219682.59,3.96
976755.64,17.6,4.0,219683.34,3.96
977001.1,17.6,4.01,219809.03,3.96
977180.8,17.61,4.01,219808.61,3.96
977426.26,17.61,4.02,220077.08,3.97
977622.83,17.61,4.02,220079.55,3.97
977486.92,17.62,4.02,220023.57,3.97
977537.37,17.62,4.03,220023.57,3.97
977427.73,17.62,4.03,220109.35,3.97
977643.39,17.62,4.03,220852.16,3.98
977693.84,17.63,4.04,220852.16,3.98
977873.55,17.63,4.04,220851.74,3.98
977923.99,17.63,4.04,220927.0,3.98
978103.7,17.64,4.05,221275.39,3.99
978103.7,17.64,4.05,221310.05,3.99
977964.64,17.64,4.05,221291.77,3.99
